Orthogroup	DGUA.longest_only	DPER.longest_only
OG0003686	LOC117579814|XP_034121798.1|DGUA	LOC6592924|XP_002018444.1|DPER
OG0003687	LOC117592580|XP_034142357.1|DGUA	LOC6592936|XP_002018383.1|DPER
OG0003688	LOC117592079|XP_034141482.1|DGUA	LOC6590820|XP_002016474.1|DPER
OG0003689	LOC117579374|XP_034121134.1|DGUA	LOC6603423|XP_026848110.1|DPER
OG0003690	LOC117579599|XP_034121422.1|DGUA	LOC6599014|XP_026847856.1|DPER
OG0003691	LOC117587314|XP_034133831.1|DGUA	LOC6596067|XP_026845544.1|DPER
OG0003692	LOC117578604|XP_034120086.1|DGUA	LOC6602121|XP_002027193.1|DPER
OG0003693	LOC117588990|XP_034136480.1|DGUA	LOC6601130|XP_002026057.1|DPER
OG0003694	LOC117589108|XP_034136651.1|DGUA	LOC6599817|XP_026847293.1|DPER
OG0003695	LOC117588839|XP_034136223.1|DGUA	LOC6601399|XP_002026502.2|DPER
OG0003696	LOC117578514|XP_034119950.1|DGUA	LOC6590170|XP_002016106.1|DPER
OG0003697	LOC117580096|XP_034122252.1|DGUA	LOC6590046|XP_026842121.1|DPER
OG0003698	LOC117579383|XP_034121146.1|DGUA	LOC6599827|XP_002024847.1|DPER, LOC6604088|XP_002029028.1|DPER
OG0003699	LOC117580189|XP_034122447.1|DGUA	LOC6600846|XP_002025983.1|DPER
OG0003700	LOC117586596|XP_034132670.1|DGUA	LOC6592277|XP_002018418.1|DPER
OG0003701	LOC117581865|XP_034125219.1|DGUA	LOC6589597|XP_002014830.1|DPER
OG0003702	LOC117579824|XP_034121808.1|DGUA	LOC6595845|XP_002021375.1|DPER
OG0003703	LOC117579123|XP_034120745.1|DGUA	LOC6601517|XP_002026579.1|DPER
OG0003704	LOC117588840|XP_034136224.1|DGUA	LOC6601397|XP_002026500.1|DPER
OG0003705	LOC117578694|XP_034120219.1|DGUA	LOC6590712|XP_026842236.1|DPER
OG0003706	LOC117587368|XP_034133904.1|DGUA	LOC6602790|XP_002027798.2|DPER
OG0003707	LOC117586938|XP_034133193.1|DGUA	LOC6601045|XP_026849732.1|DPER
OG0003708	LOC117588922|XP_034136387.1|DGUA	LOC6599797|XP_026847362.1|DPER
OG0003709	LOC117578705|XP_034120243.1|DGUA	LOC6592969|XP_002017704.1|DPER
OG0003710	LOC117578699|XP_034120235.1|DGUA	LOC6592968|XP_002017703.1|DPER
OG0003711	LOC117579695|XP_034121576.1|DGUA	LOC6602419|XP_002027424.1|DPER
OG0003712	LOC117579606|XP_034121435.1|DGUA	LOC6590212|XP_002016068.1|DPER
OG0003713	LOC117587320|XP_034133845.1|DGUA	LOC6590506|XP_002016091.1|DPER
OG0003714	LOC117578844|XP_034120523.1|DGUA	LOC6591024|XP_002016643.1|DPER
OG0003715	LOC117586821|XP_034132992.1|DGUA	LOC6601242|XP_002026300.1|DPER
OG0003716	LOC117579339|XP_034121055.1|DGUA	LOC6595898|XP_026845704.1|DPER
OG0003717	LOC117588869|XP_034136267.1|DGUA	LOC6601654|XP_026847548.1|DPER
OG0003718	LOC117589427|XP_034137254.1|DGUA	LOC6599480|XP_002024600.1|DPER
OG0003719	LOC117579572|XP_034121390.1|DGUA	LOC6595753|XP_002021370.1|DPER
OG0003720	LOC117591011|XP_034139988.1|DGUA	LOC6597725|XP_026846996.1|DPER
OG0003721	LOC117586848|XP_034133037.1|DGUA	LOC6590604|XP_002016469.1|DPER
OG0003722	LOC117579851|XP_034121840.1|DGUA	LOC6597181|XP_026845366.1|DPER
OG0003723	LOC117580344|XP_034122741.1|DGUA	LOC113566332|XP_026847343.1|DPER
OG0003724	LOC117579613|XP_034121439.1|DGUA	LOC6600315|XP_026849038.1|DPER
OG0003725	LOC117589359|XP_034137143.1|DGUA	LOC6596230|XP_026845621.1|DPER
OG0003726	LOC117580228|XP_034122533.1|DGUA	LOC6600337|XP_002025346.1|DPER
OG0003727	LOC117586814|XP_034132978.1|DGUA	LOC6601236|XP_002026294.2|DPER
OG0003728	LOC117586314|XP_034132190.1|DGUA	LOC6594134|XP_002019438.1|DPER
OG0003729	LOC117586907|XP_034133142.1|DGUA	LOC6601117|XP_026849695.1|DPER
OG0003730	LOC117579192|XP_034120851.1|DGUA	LOC6599610|XP_026849556.1|DPER
OG0003731	LOC117580258|XP_034122582.1|DGUA	LOC113566710|XP_026849328.1|DPER, LOC6601905|XP_002026954.1|DPER
OG0003732	LOC117586841|XP_034133023.1|DGUA	LOC6602303|XP_002027362.1|DPER
OG0003733	LOC117589053|XP_034136573.1|DGUA	LOC6600549|XP_002025702.1|DPER
OG0003734	LOC117587272|XP_034133743.1|DGUA	LOC6599563|XP_026849393.1|DPER
OG0003735	LOC117578419|XP_034119771.1|DGUA	LOC6591300|XP_002015629.1|DPER
OG0003736	LOC117582065|XP_034125515.1|DGUA	LOC6592681|XP_002017948.1|DPER
OG0003737	LOC117592389|XP_034141996.1|DGUA	LOC6593199|XP_002018122.1|DPER
OG0003738	LOC117587337|XP_034133870.1|DGUA	LOC6590087|XP_002016041.1|DPER
OG0003739	LOC117578593|XP_034120073.1|DGUA	LOC6602049|XP_002027180.2|DPER
OG0003740	LOC117578594|XP_034120074.1|DGUA	LOC6602056|XP_002027187.2|DPER
OG0003741	LOC117589063|XP_034136585.1|DGUA	LOC6600548|XP_026847596.1|DPER
OG0003742	LOC117579045|XP_034120631.1|DGUA	LOC6601515|XP_002026577.1|DPER
OG0003743	LOC117582872|XP_034126836.1|DGUA	LOC6590550|XP_026842490.1|DPER
OG0003744	LOC117578601|XP_034120082.1|DGUA	LOC6602054|XP_002027185.1|DPER
OG0003745	LOC117585398|XP_034130758.1|DGUA	LOC6592192|XP_002017762.1|DPER
OG0003746	LOC117592227|XP_034141874.1|DGUA	LOC6600914|XP_026840599.1|DPER
OG0003747	LOC117579947|XP_034121997.1|DGUA	LOC6596085|XP_026845595.1|DPER
OG0003748	LOC117580056|XP_034122186.1|DGUA	LOC6596083|XP_026845588.1|DPER
OG0003749	LOC117579110|XP_034120726.1|DGUA	LOC6596079|XP_002021110.1|DPER
OG0003750	LOC117579111|XP_034120727.1|DGUA	LOC6596081|XP_026845551.1|DPER
OG0003751	LOC117580143|XP_034122335.1|DGUA	LOC6596077|XP_002021108.2|DPER
OG0003752	LOC117587034|XP_034133351.1|DGUA	LOC6600542|XP_026847689.1|DPER
OG0003753	LOC117589234|XP_034136883.1|DGUA	LOC6601675|XP_026847565.1|DPER
OG0003754	LOC117589232|XP_034136880.1|DGUA	LOC6601672|XP_026847512.1|DPER
OG0003755	LOC117587039|XP_034133362.1|DGUA	LOC6601009|XP_026849710.1|DPER
OG0003756	LOC117578648|XP_034120155.1|DGUA	LOC6590581|XP_002015386.2|DPER
OG0003757	LOC117582465|XP_034126086.1|DGUA	LOC6592286|XP_002018405.2|DPER
OG0003758	LOC117590502|XP_034139103.1|DGUA	LOC6591149|XP_026840965.1|DPER
OG0003759	LOC117580200|XP_034122472.1|DGUA	LOC6602479|XP_026848822.1|DPER
OG0003760	LOC117579416|XP_034121190.1|DGUA	LOC6592665|XP_002018389.1|DPER
OG0003761	LOC117589327|XP_034137066.1|DGUA	LOC113566452|XP_026847877.1|DPER
OG0003762	LOC117589328|XP_034137068.1|DGUA	LOC6601437|XP_026847878.1|DPER
OG0003763	LOC117587418|XP_034133972.1|DGUA	LOC6601474|XP_026847855.1|DPER
OG0003764	LOC117587417|XP_034133966.1|DGUA	LOC6601469|XP_002026436.2|DPER
OG0003765	LOC117583895|XP_034128451.1|DGUA	LOC6598041|XP_002023199.1|DPER
OG0003766	LOC117590495|XP_034139047.1|DGUA	LOC6599099|XP_026849251.1|DPER
OG0003767	LOC117592269|XP_034141820.1|DGUA	LOC6590340|XP_002016297.1|DPER
OG0003768	LOC117578495|XP_034119920.1|DGUA	LOC6592822|XP_026841178.1|DPER
OG0003769	LOC117584596|XP_034129480.1|DGUA	LOC6592827|XP_026840802.1|DPER
OG0003770	LOC117590573|XP_034139205.1|DGUA	LOC6602559|XP_026846792.1|DPER
OG0003771	LOC117589209|XP_034136844.1|DGUA	LOC6599491|XP_026849506.1|DPER
OG0003772	LOC117586885|XP_034133109.1|DGUA	LOC6603002|XP_026849443.1|DPER
OG0003773	LOC117592402|XP_034142011.1|DGUA	LOC6592787|XP_026841540.1|DPER
OG0003774	LOC117578809|XP_034120449.1|DGUA	LOC6592790|XP_026842823.1|DPER
OG0003775	LOC117588750|XP_034136119.1|DGUA	LOC6600738|XP_026848667.1|DPER
OG0003776	LOC117578460|XP_034119882.1|DGUA	LOC6590955|XP_026841809.1|DPER
OG0003777	LOC117582002|XP_034125392.1|DGUA	LOC6590714|XP_002016246.1|DPER
OG0003778	LOC117578893|XP_034120589.1|DGUA	LOC6591052|XP_026841488.1|DPER
OG0003779	LOC117592254|XP_034141787.1|DGUA	LOC6592558|XP_026842885.1|DPER
OG0003780	LOC117591905|XP_034141186.1|DGUA	LOC6590869|XP_002016118.1|DPER
OG0003781	LOC117590656|XP_034139395.1|DGUA	LOC6601985|XP_002027062.1|DPER
OG0003782	LOC117588795|XP_034136193.1|DGUA	LOC6596767|XP_026845898.1|DPER
OG0003783	LOC117583587|XP_034127866.1|DGUA	LOC6598030|XP_026843278.1|DPER, LOC6595184|XP_026840222.1|DPER
OG0003784	LOC117581123|XP_034123943.1|DGUA	LOC6592841|XP_002018269.1|DPER
OG0003785	LOC117591931|XP_034141229.1|DGUA	LOC6590167|XP_026841164.1|DPER
OG0003786	LOC117580138|XP_034122330.1|DGUA	LOC6590113|XP_002016511.2|DPER
OG0003787	LOC117592503|XP_034142239.1|DGUA	LOC6590111|XP_002016509.2|DPER
OG0003788	LOC117578719|XP_034120263.1|DGUA	LOC6590988|XP_002016553.1|DPER
OG0003789	LOC117590398|XP_034138887.1|DGUA	LOC6591016|XP_026842615.1|DPER
OG0003790	LOC117580312|XP_034122698.1|DGUA	LOC6602950|XP_026848851.1|DPER
OG0003791	LOC117586169|XP_034131969.1|DGUA	LOC6592038|XP_026841784.1|DPER
OG0003792	LOC117587131|XP_034133531.1|DGUA	LOC6592661|XP_002018385.1|DPER
OG0003793	LOC117582513|XP_034126204.1|DGUA	LOC6590107|XP_002015663.1|DPER
OG0003794	LOC117591853|XP_034141117.1|DGUA	LOC6591284|XP_002016500.1|DPER
OG0003795	LOC117579534|XP_034121341.1|DGUA	LOC6597118|XP_026845325.1|DPER
OG0003796	LOC117585838|XP_034131470.1|DGUA	LOC6595139|XP_002020305.1|DPER
OG0003797	LOC117584612|XP_034129517.1|DGUA	LOC6598122|XP_026843149.1|DPER
OG0003798	LOC117582704|XP_034126515.1|DGUA	LOC6592209|XP_026841674.1|DPER
OG0003799	LOC117592084|XP_034141488.1|DGUA	LOC6590951|XP_002016021.1|DPER
OG0003800	LOC117590911|XP_034139833.1|DGUA	LOC6593907|XP_002018784.1|DPER
OG0003801	LOC117587629|XP_034134382.1|DGUA	LOC6596563|XP_026843358.1|DPER
OG0003802	LOC117588154|XP_034135142.1|DGUA	LOC6596535|XP_002021732.1|DPER
OG0003803	LOC117585844|XP_034131477.1|DGUA	LOC6595136|XP_002020302.1|DPER
OG0003804	LOC117590924|XP_034139849.1|DGUA	LOC6593283|XP_026843440.1|DPER
OG0003805	LOC117582483|XP_034126127.1|DGUA	LOC6595601|XP_026844390.1|DPER
OG0003806	LOC117587820|XP_034134668.1|DGUA	LOC6597985|XP_002023081.2|DPER
OG0003807	LOC117588198|XP_034135220.1|DGUA	LOC6588731|XP_026844332.1|DPER
OG0003808	LOC117586998|XP_034133289.1|DGUA	LOC6596093|XP_026845434.1|DPER
OG0003809	LOC117582042|XP_034125475.1|DGUA	LOC6589211|XP_026844761.1|DPER
OG0003810	LOC117578462|XP_034119888.1|DGUA	LOC6600852|XP_026841304.1|DPER
OG0003811	LOC117584996|XP_034130120.1|DGUA	LOC6590134|XP_002015611.1|DPER
OG0003812	LOC117584441|XP_034129246.1|DGUA	LOC6593312|XP_026843163.1|DPER
OG0003813	LOC117588106|XP_034135068.1|DGUA	LOC6589793|XP_002014461.1|DPER
OG0003814	LOC117582098|XP_034125554.1|DGUA	LOC6589608|XP_002014772.1|DPER, LOC113565917|XP_026845087.1|DPER
OG0003815	LOC117585323|XP_034130650.1|DGUA	LOC6595072|XP_026841053.1|DPER
OG0003816	LOC117588208|XP_034135235.1|DGUA	LOC6597946|XP_002023181.1|DPER
OG0003817	LOC117587728|XP_034134537.1|DGUA	LOC6593999|XP_002019051.1|DPER
OG0003818	LOC117582267|XP_034125783.1|DGUA	LOC6588925|XP_002014656.1|DPER, LOC6588794|XP_002014671.1|DPER
OG0003819	LOC117582270|XP_034125790.1|DGUA	LOC6589147|XP_002014666.1|DPER
OG0003820	LOC117586594|XP_034132662.1|DGUA	LOC6594691|XP_002019618.1|DPER
OG0003821	LOC117585568|XP_034130997.1|DGUA	LOC6590213|XP_002016069.1|DPER
OG0003822	LOC117587916|XP_034134792.1|DGUA	LOC6593652|XP_002019239.1|DPER
OG0003823	LOC117581961|XP_034125335.1|DGUA	LOC6589784|XP_026844421.1|DPER
OG0003824	LOC117583973|XP_034128571.1|DGUA	LOC6593965|XP_002018950.1|DPER
OG0003825	LOC117588086|XP_034135046.1|DGUA	LOC6593978|XP_002019020.1|DPER
OG0003826	LOC117582415|XP_034125998.1|DGUA	LOC6588818|XP_002015179.1|DPER
OG0003827	LOC117588187|XP_034135198.1|DGUA	LOC6593995|XP_002019047.2|DPER
OG0003828	LOC117587563|XP_034134273.1|DGUA	LOC6593998|XP_002019050.1|DPER
OG0003829	LOC117584418|XP_034129173.1|DGUA	LOC6598085|XP_026843460.1|DPER
OG0003830	LOC117587957|XP_034134852.1|DGUA	LOC113565619|XP_026843881.1|DPER, LOC6596589|XP_002021704.1|DPER
OG0003831	LOC117585174|XP_034130406.1|DGUA	LOC6588076|XP_002012819.1|DPER
OG0003832	LOC117587521|XP_034134211.1|DGUA	LOC6593338|XP_026843456.1|DPER
OG0003833	LOC117587692|XP_034134478.1|DGUA	LOC6593456|XP_002018738.1|DPER
OG0003834	LOC117584862|XP_034129899.1|DGUA	LOC6593426|XP_026843447.1|DPER
OG0003835	LOC117584124|XP_034128767.1|DGUA	LOC6603378|XP_026843859.1|DPER
OG0003836	LOC117587744|XP_034134560.1|DGUA	LOC113565702|XP_026844367.1|DPER, LOC6589653|XP_002014514.2|DPER
OG0003837	LOC117587741|XP_034134555.1|DGUA	LOC6589655|XP_002014516.1|DPER
OG0003838	LOC117581906|XP_034125266.1|DGUA	LOC6588899|XP_002014984.1|DPER
OG0003839	LOC117587810|XP_034134656.1|DGUA	LOC6593714|XP_026842966.1|DPER
OG0003840	LOC117582851|XP_034126814.1|DGUA	LOC6590553|XP_002016233.1|DPER
OG0003841	LOC117584367|XP_034129096.1|DGUA	LOC6596488|XP_002021530.1|DPER
OG0003842	LOC117584272|XP_034128976.1|DGUA	LOC6588998|XP_026844219.1|DPER
OG0003843	LOC117584689|XP_034129610.1|DGUA	LOC6598000|XP_026842942.1|DPER
OG0003844	LOC117587805|XP_034134648.1|DGUA	LOC6593599|XP_026843416.1|DPER
OG0003845	LOC117591556|XP_034140742.1|DGUA	LOC6593751|XP_002018855.2|DPER
OG0003847	LOC117588222|XP_034135258.1|DGUA	LOC6593517|XP_026843829.1|DPER
OG0003848	LOC117582849|XP_034126808.1|DGUA	LOC6598758|XP_026850979.1|DPER
OG0003849	LOC117591840|XP_034141097.1|DGUA	LOC6592735|XP_026841440.1|DPER
OG0003850	LOC117584319|XP_034129039.1|DGUA	LOC6598105|XP_026843555.1|DPER
OG0003851	LOC117592228|XP_034141756.1|DGUA	LOC6592556|XP_002017934.1|DPER
OG0003852	LOC117582360|XP_034125907.1|DGUA	LOC6589837|XP_002014887.1|DPER
OG0003853	LOC117587073|XP_034133419.1|DGUA	LOC6601350|XP_026842368.1|DPER
OG0003854	LOC117584390|XP_034129135.1|DGUA	LOC6589462|XP_002014741.1|DPER
OG0003855	LOC117584856|XP_034129888.1|DGUA	LOC6589463|XP_002014742.2|DPER
OG0003856	LOC117582505|XP_034126184.1|DGUA	LOC6589763|XP_002015114.1|DPER
OG0003857	LOC117584106|XP_034128745.1|DGUA	LOC6595468|XP_002020901.2|DPER
OG0003859	LOC117582269|XP_034125789.1|DGUA	LOC6588795|XP_026844249.1|DPER
OG0003860	LOC117592583|XP_034142361.1|DGUA	LOC6593117|XP_002017616.1|DPER
OG0003861	LOC117584641|XP_034129554.1|DGUA	LOC113565440|XP_026843207.1|DPER
OG0003862	LOC117587560|XP_034134267.1|DGUA	LOC6589695|XP_026843985.1|DPER
OG0003863	LOC117588215|XP_034135245.1|DGUA	LOC6593855|XP_026842955.1|DPER
OG0003864	LOC117587868|XP_034134726.1|DGUA	LOC6593854|XP_002019222.1|DPER
OG0003865	LOC117591223|XP_034140289.1|DGUA	LOC6591753|XP_002017414.2|DPER
OG0003866	LOC117588147|XP_034135136.1|DGUA	LOC6596524|XP_002021721.1|DPER
OG0003867	LOC117588172|XP_034135175.1|DGUA	LOC113565411|XP_026843121.1|DPER
OG0003868	LOC117584736|XP_034129698.1|DGUA	LOC6589304|XP_002014395.1|DPER
OG0003869	LOC117581935|XP_034125308.1|DGUA	LOC6589033|XP_002015080.1|DPER
OG0003870	LOC117582173|XP_034125665.1|DGUA	LOC6588810|XP_026844883.1|DPER
OG0003871	LOC117582344|XP_034125887.1|DGUA	LOC6589295|XP_002015065.1|DPER
OG0003872	LOC117578863|XP_034120545.1|DGUA	LOC6590023|XP_002016202.1|DPER
OG0003873	LOC117584872|XP_034129914.1|DGUA	LOC6593396|XP_026843302.1|DPER
OG0003874	LOC117587614|XP_034134357.1|DGUA	LOC6596596|XP_026843798.1|DPER
OG0003875	LOC117587634|XP_034134393.1|DGUA	LOC6588822|XP_002014419.1|DPER
OG0003876	LOC117582408|XP_034125987.1|DGUA	LOC6595676|XP_002020736.1|DPER
OG0003877	LOC117584557|XP_034129405.1|DGUA	LOC6603395|XP_002028375.1|DPER
OG0003878	LOC117582265|XP_034125780.1|DGUA	LOC6588796|XP_026844248.1|DPER
OG0003879	LOC117587440|XP_034134014.1|DGUA	LOC6601055|XP_026849765.1|DPER
OG0003880	LOC117586975|XP_034133245.1|DGUA	LOC6602312|XP_026848503.1|DPER
OG0003881	LOC117587214|XP_034133662.1|DGUA	LOC6600959|XP_002025997.1|DPER
OG0003882	LOC117578748|XP_034120322.1|DGUA	LOC6593129|XP_002018103.1|DPER
OG0003883	LOC117590529|XP_034139138.1|DGUA	LOC6598361|XP_026846313.1|DPER
OG0003884	LOC117587569|XP_034134285.1|DGUA	LOC6598037|XP_002023195.2|DPER
OG0003885	LOC117584626|XP_034129539.1|DGUA	LOC6593767|XP_002018959.1|DPER
OG0003886	LOC117584099|XP_034128739.1|DGUA	LOC6593768|XP_002018960.2|DPER
OG0003887	LOC117584350|XP_034129074.1|DGUA	LOC6596489|XP_002021531.2|DPER
OG0003888	LOC117583210|XP_034127316.1|DGUA	LOC6594882|XP_002020001.2|DPER
OG0003889	LOC117582086|XP_034125536.1|DGUA	LOC6595632|XP_002020675.1|DPER
OG0003890	LOC117589151|XP_034136737.1|DGUA	LOC6601699|XP_002026711.1|DPER
OG0003891	LOC117584090|XP_034128729.1|DGUA	LOC6598045|XP_002023203.1|DPER
OG0003892	LOC117586912|XP_034133152.1|DGUA	LOC6601120|XP_002026195.1|DPER
OG0003893	LOC117587608|XP_034134350.1|DGUA	LOC6597966|XP_002023169.1|DPER
OG0003894	LOC117584496|XP_034129315.1|DGUA	LOC6589013|XP_002014329.1|DPER
OG0003895	LOC117578435|XP_034119848.1|DGUA	LOC6600832|XP_002025926.1|DPER
OG0003896	LOC117590217|XP_034138574.1|DGUA	LOC6600836|XP_026842580.1|DPER
OG0003897	LOC117592009|XP_034141353.1|DGUA	LOC6591088|XP_002016120.1|DPER
OG0003898	LOC117588003|XP_034134915.1|DGUA	LOC6598072|XP_002023131.1|DPER
OG0003899	LOC117582638|XP_034126410.1|DGUA	LOC6589867|XP_002014580.1|DPER
OG0003900	LOC117582530|XP_034126226.1|DGUA	LOC6595478|XP_002020650.1|DPER
OG0003901	LOC117584014|XP_034128637.1|DGUA	LOC6595467|XP_002020900.1|DPER
OG0003902	LOC117583966|XP_034128563.1|DGUA	LOC6595466|XP_002020899.1|DPER
OG0003903	LOC117584359|XP_034129088.1|DGUA	LOC6602240|XP_002027270.1|DPER
OG0003904	LOC117584358|XP_034129087.1|DGUA	LOC6602241|XP_002027271.1|DPER
OG0003905	LOC117582877|XP_034126841.1|DGUA	LOC6595230|XP_002020203.1|DPER
OG0003906	LOC117587617|XP_034134366.1|DGUA	LOC6601633|XP_002026636.1|DPER
OG0003907	LOC117582455|XP_034126071.1|DGUA	LOC6589523|XP_026844051.1|DPER
OG0003908	LOC117582463|XP_034126080.1|DGUA	LOC6589524|XP_002015047.2|DPER
OG0003909	LOC117583064|XP_034127130.1|DGUA	LOC6601264|XP_002026393.1|DPER
OG0003910	LOC117588801|XP_034136208.1|DGUA	LOC113566122|XP_026846049.1|DPER
OG0003911	LOC117582448|XP_034126062.1|DGUA	LOC6588698|XP_002015033.1|DPER
OG0003912	LOC117584175|XP_034128832.1|DGUA	LOC6596503|XP_002021577.1|DPER
OG0003913	LOC117588175|XP_034135180.1|DGUA	LOC6597949|XP_026843409.1|DPER
OG0003914	LOC117581761|XP_034125053.1|DGUA	LOC6588806|XP_002015127.1|DPER
OG0003915	LOC117590484|XP_034139031.1|DGUA	LOC6599902|XP_002025015.1|DPER
OG0003916	LOC117584674|XP_034129595.1|DGUA	LOC6595559|XP_026844164.1|DPER
OG0003917	LOC117584481|XP_034129297.1|DGUA	LOC6593950|XP_026843257.1|DPER
OG0003918	LOC117582301|XP_034125834.1|DGUA	LOC6589691|XP_002015204.2|DPER
OG0003919	LOC117584266|XP_034128968.1|DGUA	LOC6596303|XP_026843502.1|DPER
OG0003920	LOC117578808|XP_034120443.1|DGUA	LOC6590608|XP_002016473.2|DPER
OG0003921	LOC117582093|XP_034125547.1|DGUA	LOC6589497|XP_026844649.1|DPER
OG0003922	LOC117582502|XP_034126177.1|DGUA	LOC6589765|XP_026844450.1|DPER
OG0003923	LOC117590627|XP_034139328.1|DGUA	LOC6602017|XP_002027045.1|DPER
OG0003924	LOC117580392|XP_034122826.1|DGUA	LOC6590380|XP_002015482.1|DPER
OG0003925	LOC117584876|XP_034129918.1|DGUA	LOC6596363|XP_026843196.1|DPER
OG0003926	LOC117584679|XP_034129599.1|DGUA	LOC6596513|XP_026843749.1|DPER
OG0003927	LOC117582152|XP_034125628.1|DGUA	LOC6589158|XP_002014889.2|DPER
OG0003928	LOC117588090|XP_034135051.1|DGUA	LOC6593979|XP_002019021.1|DPER
OG0003929	LOC117581830|XP_034125169.1|DGUA	LOC6588802|XP_002015123.1|DPER
OG0003930	LOC117584306|XP_034129022.1|DGUA	LOC6593418|XP_002019124.1|DPER
OG0003931	LOC117584216|XP_034128879.1|DGUA	LOC6593544|XP_026843304.1|DPER
OG0003932	LOC117591813|XP_034141037.1|DGUA	LOC6592603|XP_026842159.1|DPER
OG0003933	LOC117582156|XP_034125638.1|DGUA	LOC6588915|XP_002014811.1|DPER
OG0003934	LOC117584759|XP_034129752.1|DGUA	LOC6593881|XP_026843376.1|DPER
OG0003935	LOC117587050|XP_034133381.1|DGUA	LOC6600797|XP_002025968.1|DPER
OG0003936	LOC117587163|XP_034133565.1|DGUA	LOC6600796|XP_002025967.1|DPER
OG0003937	LOC117584354|XP_034129086.1|DGUA	LOC6590475|XP_002016661.1|DPER
OG0003938	LOC117583940|XP_034128516.1|DGUA	LOC6596357|XP_026843060.1|DPER
OG0003939	LOC117582586|XP_034126324.1|DGUA	LOC6589862|XP_002015167.1|DPER
OG0003940	LOC117583944|XP_034128533.1|DGUA	LOC6596351|XP_002021489.1|DPER
OG0003941	LOC117583947|XP_034128536.1|DGUA	LOC6596354|XP_002021492.1|DPER
OG0003942	LOC117581924|XP_034125289.1|DGUA	LOC6589184|XP_026844227.1|DPER
OG0003943	LOC117583948|XP_034128537.1|DGUA	LOC6596359|XP_002021497.1|DPER
OG0003944	LOC117582015|XP_034125427.1|DGUA	LOC6589379|XP_002015051.1|DPER
OG0003945	LOC117591990|XP_034141325.1|DGUA	LOC6592560|XP_002018242.1|DPER
OG0003946	LOC117587639|XP_034134414.1|DGUA	LOC6598062|XP_002023155.1|DPER
OG0003947	LOC117587682|XP_034134465.1|DGUA	LOC6598076|XP_002023135.1|DPER
OG0003948	LOC117582200|XP_034125699.1|DGUA	LOC6595663|XP_002020785.1|DPER
OG0003949	LOC117582194|XP_034125689.1|DGUA	LOC6595661|XP_002020783.2|DPER
OG0003950	LOC117588126|XP_034135096.1|DGUA	LOC6589628|XP_026844153.1|DPER, LOC113565871|XP_026845032.1|DPER
OG0003951	LOC117587555|XP_034134253.1|DGUA	LOC6589740|XP_002014238.1|DPER
OG0003952	LOC117581945|XP_034125318.1|DGUA	LOC6589007|XP_002015145.1|DPER
OG0003953	LOC117584791|XP_034129795.1|DGUA	LOC6593729|XP_002019107.1|DPER
OG0003954	LOC117579701|XP_034121583.1|DGUA	LOC6601912|XP_026849341.1|DPER
OG0003955	LOC117584714|XP_034129650.1|DGUA	LOC113565658|XP_026844117.1|DPER, LOC113565657|XP_026844116.1|DPER
OG0003956	LOC117582172|XP_034125664.1|DGUA	LOC6588807|XP_026844241.1|DPER
OG0003957	LOC117589207|XP_034136837.1|DGUA	LOC6599487|XP_002024584.1|DPER
OG0003958	LOC117591038|XP_034140024.1|DGUA	LOC6599362|XP_002024485.1|DPER
OG0003959	LOC117579976|XP_034122048.1|DGUA	LOC6593083|XP_002017896.2|DPER
OG0003960	LOC117580785|XP_034123371.1|DGUA	LOC6600126|XP_002025293.1|DPER
OG0003961	LOC117581763|XP_034125055.1|DGUA	LOC6589528|XP_002015016.1|DPER
OG0003962	LOC117584680|XP_034129600.1|DGUA	LOC6596517|XP_002021512.2|DPER
OG0003963	LOC117587571|XP_034134288.1|DGUA	LOC6597975|XP_026843351.1|DPER
OG0003964	LOC117581860|XP_034125213.1|DGUA	LOC6589057|XP_002014545.1|DPER
OG0003965	LOC117584729|XP_034129690.1|DGUA	LOC6602227|XP_026843815.1|DPER
OG0003966	LOC117587587|XP_034134318.1|DGUA	LOC6597973|XP_002023111.1|DPER
OG0003967	LOC117592326|XP_034141897.1|DGUA	LOC6593206|XP_026842795.1|DPER
OG0003968	LOC117587719|XP_034134522.1|DGUA	LOC6593209|XP_002018038.1|DPER
OG0003969	LOC117591902|XP_034141179.1|DGUA	LOC6590867|XP_026840740.1|DPER
OG0003970	LOC117582636|XP_034126407.1|DGUA	LOC6589870|XP_002014583.1|DPER
OG0003971	LOC117584749|XP_034129732.1|DGUA	LOC6588711|XP_026844462.1|DPER
OG0003972	LOC117580196|XP_034122459.1|DGUA	LOC6596987|XP_002022234.2|DPER
OG0003973	LOC117582522|XP_034126216.1|DGUA	LOC6592285|XP_002018404.1|DPER
OG0003974	LOC117591940|XP_034141243.1|DGUA	LOC6592200|XP_002017835.1|DPER
OG0003975	LOC117583861|XP_034128373.1|DGUA	LOC6593495|XP_026843242.1|DPER
OG0003976	LOC117584634|XP_034129549.1|DGUA	LOC6593323|XP_002018945.1|DPER
OG0003977	LOC117588204|XP_034135229.1|DGUA	LOC6593591|XP_002018882.1|DPER
OG0003978	LOC117579634|XP_034121499.1|DGUA	LOC6602378|XP_002027382.1|DPER
OG0003979	LOC117584087|XP_034128725.1|DGUA	LOC6596456|XP_002021626.1|DPER
OG0003980	LOC117585984|XP_034131693.1|DGUA	LOC6594455|XP_002019706.1|DPER
