Orthogroup	DGUA.longest_only	DSUP.longest_only
OG0003962	LOC117584680|XP_034129600.1|DGUA	LOC119545989|XP_037707906.1|DSUP
OG0003963	LOC117587571|XP_034134288.1|DGUA	LOC119546307|XP_037708428.1|DSUP
OG0003964	LOC117581860|XP_034125213.1|DGUA	LOC119548251|XP_037711322.1|DSUP
OG0003965	LOC117584729|XP_034129690.1|DGUA	LOC119547381|XP_037710135.1|DSUP
OG0003966	LOC117587587|XP_034134318.1|DGUA	LOC119561812|XP_037731217.1|DSUP
OG0003967	LOC117592326|XP_034141897.1|DGUA	LOC119551929|XP_037717495.1|DSUP
OG0003968	LOC117587719|XP_034134522.1|DGUA	LOC119549454|XP_037713479.1|DSUP
OG0003969	LOC117591902|XP_034141179.1|DGUA	LOC119549365|XP_037713319.1|DSUP
OG0003970	LOC117582636|XP_034126407.1|DGUA	LOC119547453|XP_037710243.1|DSUP
OG0003971	LOC117584749|XP_034129732.1|DGUA	LOC119548345|XP_037711480.1|DSUP
OG0003972	LOC117580196|XP_034122459.1|DGUA	LOC119553161|XP_037719323.1|DSUP
OG0003973	LOC117582522|XP_034126216.1|DGUA	LOC119549316|XP_037713218.1|DSUP
OG0003974	LOC117591940|XP_034141243.1|DGUA	LOC119550827|XP_037715699.1|DSUP
OG0003975	LOC117583861|XP_034128373.1|DGUA	LOC119548759|XP_037712215.1|DSUP
OG0003976	LOC117584634|XP_034129549.1|DGUA	LOC119548498|XP_037711706.1|DSUP
OG0003977	LOC117588204|XP_034135229.1|DGUA	LOC119548254|XP_037711325.1|DSUP
OG0003978	LOC117579634|XP_034121499.1|DGUA	LOC119552645|XP_037718269.1|DSUP
OG0003979	LOC117584087|XP_034128725.1|DGUA	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP
OG0003980	LOC117585984|XP_034131693.1|DGUA	LOC119551715|XP_037717121.1|DSUP
OG0003981	LOC117582379|XP_034125939.1|DGUA	LOC119546549|XP_037708830.1|DSUP
OG0003982	LOC117587899|XP_034134766.1|DGUA	LOC119548451|XP_037711641.1|DSUP
OG0003983	LOC117584028|XP_034128656.1|DGUA	LOC119547002|XP_037709597.1|DSUP
OG0003984	LOC117587739|XP_034134550.1|DGUA	LOC119547496|XP_037710314.1|DSUP
OG0003985	LOC117588081|XP_034135036.1|DGUA	LOC119548879|XP_037712438.1|DSUP
OG0003986	LOC117584145|XP_034128796.1|DGUA	LOC119547505|XP_037710324.1|DSUP
OG0003987	LOC117584022|XP_034128648.1|DGUA	LOC119546123|XP_037708144.1|DSUP
OG0003988	LOC117584777|XP_034129771.1|DGUA	LOC119547586|XP_037710422.1|DSUP
OG0003989	LOC117581855|XP_034125203.1|DGUA	LOC119546516|XP_037708771.1|DSUP
OG0003990	LOC117591538|XP_034140723.1|DGUA	LOC119548041|XP_037711045.1|DSUP
OG0003991	LOC117583890|XP_034128444.1|DGUA	LOC119548870|XP_037712423.1|DSUP
OG0003992	LOC117582314|XP_034125849.1|DGUA	LOC119547436|XP_037710224.1|DSUP
OG0003993	LOC117582308|XP_034125843.1|DGUA	LOC119545958|XP_037707849.1|DSUP
OG0003994	LOC117589722|XP_034137783.1|DGUA	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP
OG0003995	LOC117583048|XP_034127142.1|DGUA	LOC119549330|XP_037713237.1|DSUP
OG0003996	LOC117581760|XP_034125056.1|DGUA	LOC119550721|XP_037715547.1|DSUP
OG0003997	LOC117584489|XP_034129305.1|DGUA	LOC119546942|XP_037709507.1|DSUP
OG0003998	LOC117583896|XP_034128452.1|DGUA	LOC119562545|XP_037731668.1|DSUP
OG0003999	LOC117587589|XP_034134323.1|DGUA	LOC119562365|XP_037731455.1|DSUP
OG0004000	LOC117590204|XP_034138547.1|DGUA	LOC119557727|XP_037726539.1|DSUP
OG0004001	LOC117588137|XP_034135162.1|DGUA	LOC119549223|XP_037713033.1|DSUP
OG0004002	LOC117588160|XP_034135159.1|DGUA	LOC119547629|XP_037710487.1|DSUP
OG0004003	LOC117582666|XP_034126487.1|DGUA	LOC119548584|XP_037711842.1|DSUP
OG0004004	LOC117581778|XP_034125092.1|DGUA	LOC119548849|XP_037712399.1|DSUP
OG0004005	LOC117584399|XP_034129149.1|DGUA	LOC119547655|XP_037710528.1|DSUP
OG0004006	LOC117582562|XP_034126287.1|DGUA	LOC119546136|XP_037708168.1|DSUP
OG0004007	LOC117581937|XP_034125310.1|DGUA	LOC119547204|XP_037709879.1|DSUP
OG0004008	LOC117584433|XP_034129235.1|DGUA	LOC119548275|XP_037711354.1|DSUP
OG0004009	LOC117584403|XP_034129157.1|DGUA	LOC119547023|XP_037709622.1|DSUP
OG0004010	LOC117584690|XP_034129613.1|DGUA	LOC119548690|XP_037712080.1|DSUP
OG0004011	LOC117584824|XP_034129841.1|DGUA	LOC119548515|XP_037711731.1|DSUP
OG0004012	LOC117583484|XP_034127684.1|DGUA	LOC119554565|XP_037721467.1|DSUP
OG0004013	LOC117584324|XP_034129043.1|DGUA	LOC119546977|XP_037709554.1|DSUP
OG0004014	LOC117580543|XP_034123028.1|DGUA	LOC119553160|XP_037719322.1|DSUP
OG0004015	LOC117584353|XP_034129080.1|DGUA	LOC119548827|XP_037712373.1|DSUP
OG0004016	LOC117584607|XP_034129507.1|DGUA	LOC119546843|XP_037709365.1|DSUP
OG0004017	LOC117582655|XP_034126451.1|DGUA	LOC119547276|XP_037709985.1|DSUP
OG0004018	LOC117578442|XP_034119856.1|DGUA	LOC119550526|XP_037715172.1|DSUP
OG0004019	LOC117582546|XP_034126246.1|DGUA	LOC119546974|XP_037709550.1|DSUP
OG0004020	LOC117581700|XP_034124969.1|DGUA	LOC119547128|XP_037709769.1|DSUP
OG0004021	LOC117581766|XP_034125060.1|DGUA	LOC119546747|XP_037709174.1|DSUP
OG0004022	LOC117584671|XP_034129591.1|DGUA	LOC119546020|XP_037707960.1|DSUP
OG0004023	LOC117582587|XP_034126328.1|DGUA	LOC119551662|XP_037717032.1|DSUP
OG0004024	LOC117582303|XP_034125836.1|DGUA	LOC119547852|XP_037710810.1|DSUP
OG0004025	LOC117587697|XP_034134484.1|DGUA	LOC119548299|XP_037711394.1|DSUP
OG0004026	LOC117582526|XP_034126217.1|DGUA	LOC119546465|XP_037708676.1|DSUP
OG0004027	LOC117581683|XP_034124953.1|DGUA	LOC119550560|XP_037715276.1|DSUP
OG0004028	LOC117588015|XP_034134935.1|DGUA	LOC119548063|XP_037711076.1|DSUP
OG0004029	LOC117587939|XP_034134822.1|DGUA	LOC119548161|XP_037711195.1|DSUP
OG0004030	LOC117580730|XP_034123331.1|DGUA	LOC119551126|XP_037716237.1|DSUP
OG0004031	LOC117581818|XP_034125153.1|DGUA	LOC119548471|XP_037711667.1|DSUP
OG0004032	LOC117587588|XP_034134321.1|DGUA	LOC119562534|XP_037731656.1|DSUP
OG0004033	LOC117587844|XP_034134699.1|DGUA	LOC119546635|XP_037709008.1|DSUP
OG0004034	LOC117582122|XP_034125592.1|DGUA	LOC119546138|XP_037708170.1|DSUP
OG0004035	LOC117583941|XP_034128522.1|DGUA	LOC119547386|XP_037710155.1|DSUP
OG0004036	LOC117583876|XP_034128417.1|DGUA	LOC119548437|XP_037711614.1|DSUP
OG0004037	LOC117584743|XP_034129717.1|DGUA	LOC119546059|XP_037708055.1|DSUP
OG0004038	LOC117582452|XP_034126068.1|DGUA	LOC119548509|XP_037711724.1|DSUP
OG0004039	LOC117581728|XP_034124999.1|DGUA	LOC119548373|XP_037711519.1|DSUP
OG0004040	LOC117579327|XP_034121042.1|DGUA	LOC119549704|XP_037713858.1|DSUP
OG0004041	LOC117590305|XP_034138683.1|DGUA	LOC119558125|XP_037727285.1|DSUP
OG0004042	LOC117589235|XP_034136890.1|DGUA	LOC119554212|XP_037720945.1|DSUP
OG0004043	LOC117584789|XP_034129792.1|DGUA	LOC119547984|XP_037710968.1|DSUP
OG0004044	LOC117581958|XP_034125331.1|DGUA, LOC117580819|XP_034123430.1|DGUA	LOC119556627|XP_037724878.1|DSUP
OG0004045	LOC117584016|XP_034128638.1|DGUA	LOC119548887|XP_037712466.1|DSUP
OG0004046	LOC117582279|XP_034125801.1|DGUA	LOC119547902|XP_037710867.1|DSUP
OG0004047	LOC117583916|XP_034128485.1|DGUA	LOC119547828|XP_037710780.1|DSUP
OG0004048	LOC117582603|XP_034126363.1|DGUA	LOC119547415|XP_037710193.1|DSUP
OG0004049	LOC117582385|XP_034125950.1|DGUA	LOC119548751|XP_037712197.1|DSUP
OG0004050	LOC117581721|XP_034124992.1|DGUA	LOC119546025|XP_037707968.1|DSUP
OG0004051	LOC117581740|XP_034125023.1|DGUA	LOC119548890|XP_037712473.1|DSUP
OG0004052	LOC117580907|XP_034123559.1|DGUA	LOC119555941|XP_037723574.1|DSUP
OG0004053	LOC117591877|XP_034141145.1|DGUA	LOC119551530|XP_037716844.1|DSUP
OG0004054	LOC117581915|XP_034125277.1|DGUA	LOC119547167|XP_037709822.1|DSUP
OG0004055	LOC117589607|XP_034137573.1|DGUA	LOC119545816|XP_037707639.1|DSUP
OG0004056	LOC117590065|XP_034138279.1|DGUA	LOC119560475|XP_037729863.1|DSUP
OG0004057	LOC117580409|XP_034122847.1|DGUA	LOC119553535|XP_037719893.1|DSUP
OG0004058	LOC117579081|XP_034120679.1|DGUA	LOC119553059|XP_037719107.1|DSUP
OG0004059	LOC117586129|XP_034131885.1|DGUA	LOC119560000|XP_037729200.1|DSUP
OG0004060	LOC117585127|XP_034130344.1|DGUA	LOC119550361|XP_037714923.1|DSUP
OG0004061	LOC117590518|XP_034139119.1|DGUA	LOC119558254|XP_037727509.1|DSUP
OG0004062	LOC117587123|XP_034133514.1|DGUA	LOC119552999|XP_037718948.1|DSUP
OG0004063	LOC117590851|XP_034139739.1|DGUA	LOC119557367|XP_037726037.1|DSUP
OG0004064	LOC117587267|XP_034133733.1|DGUA	LOC119555466|XP_037722799.1|DSUP
OG0004065	LOC117579147|XP_034120787.1|DGUA	LOC119551086|XP_037716184.1|DSUP
OG0004066	LOC117592443|XP_034142090.1|DGUA	LOC119552195|XP_037717976.1|DSUP
OG0004067	LOC117581013|XP_034123718.1|DGUA	LOC119557189|XP_037725766.1|DSUP
OG0004068	LOC117586599|XP_034132671.1|DGUA	LOC119563484|XP_037732839.1|DSUP
OG0004069	LOC117586447|XP_034132377.1|DGUA	LOC119548564|XP_037711805.1|DSUP
OG0004070	LOC117587292|XP_034133769.1|DGUA	LOC119554570|XP_037721470.1|DSUP
OG0004071	LOC117587407|XP_034133955.1|DGUA	LOC119553928|XP_037720544.1|DSUP
OG0004072	LOC117587408|XP_034133956.1|DGUA	LOC119553929|XP_037720545.1|DSUP
OG0004073	LOC117580844|XP_034123480.1|DGUA	LOC119556379|XP_037724479.1|DSUP
OG0004074	LOC117591269|XP_034140360.1|DGUA	LOC119550342|XP_037714890.1|DSUP
OG0004075	LOC117578820|XP_034120465.1|DGUA	LOC119549128|XP_037712823.1|DSUP
OG0004076	LOC117589736|XP_034137807.1|DGUA	LOC119549295|XP_037713171.1|DSUP
OG0004077	LOC117581847|XP_034125193.1|DGUA	LOC119548580|XP_037711826.1|DSUP
OG0004078	LOC117591122|XP_034140114.1|DGUA	LOC119558021|XP_037727070.1|DSUP
OG0004079	LOC117581271|XP_034124173.1|DGUA	LOC119556504|XP_037724693.1|DSUP
OG0004080	LOC117578537|XP_034119995.1|DGUA	LOC119550424|XP_037715019.1|DSUP
OG0004081	LOC117578746|XP_034120317.1|DGUA	LOC119548976|XP_037712494.1|DSUP
OG0004082	LOC117590586|XP_034139234.1|DGUA	LOC119550054|XP_037714440.1|DSUP
OG0004083	LOC117584900|XP_034129929.1|DGUA	LOC119547361|XP_037710109.1|DSUP
OG0004084	LOC117579118|XP_034120737.1|DGUA	LOC119552936|XP_037718816.1|DSUP
OG0004085	LOC117584935|XP_034129986.1|DGUA	LOC119563003|XP_037732120.1|DSUP
OG0004086	LOC117583243|XP_034127357.1|DGUA	LOC119563537|XP_037732948.1|DSUP
OG0004087	LOC117581058|XP_034123791.1|DGUA	LOC119558035|XP_037727107.1|DSUP
OG0004088	LOC117583159|XP_034127245.1|DGUA	LOC119563038|XP_037732169.1|DSUP
OG0004089	LOC117581421|XP_034124473.1|DGUA	LOC119558401|XP_037727858.1|DSUP
OG0004090	LOC117585448|XP_034130816.1|DGUA	LOC119563472|XP_037732811.1|DSUP
OG0004091	LOC117585424|XP_034130789.1|DGUA	LOC119563040|XP_037732172.1|DSUP
OG0004092	LOC117580954|XP_034123631.1|DGUA	LOC119556476|XP_037724656.1|DSUP
OG0004094	LOC117580657|XP_034123152.1|DGUA	LOC119557560|XP_037726274.1|DSUP
OG0004095	LOC117590186|XP_034138486.1|DGUA	LOC119556066|XP_037723810.1|DSUP
OG0004096	LOC117583244|XP_034127358.1|DGUA	LOC119563539|XP_037732949.1|DSUP
OG0004097	LOC117579076|XP_034120675.1|DGUA	LOC119553934|XP_037720552.1|DSUP
OG0004098	LOC117585071|XP_034130227.1|DGUA	LOC119563286|XP_037732539.1|DSUP
OG0004099	LOC117586497|XP_034132483.1|DGUA	LOC119560382|XP_037729718.1|DSUP
OG0004100	LOC117586295|XP_034132141.1|DGUA	LOC119560075|XP_037729309.1|DSUP
OG0004101	LOC117586243|XP_034132072.1|DGUA	LOC119560609|XP_037730071.1|DSUP
OG0004102	LOC117586505|XP_034132519.1|DGUA	LOC119560842|XP_037730423.1|DSUP
OG0004103	LOC117591120|XP_034140112.1|DGUA	LOC119558005|XP_037727044.1|DSUP
OG0004104	LOC117583366|XP_034127537.1|DGUA	LOC119563305|XP_037732565.1|DSUP
OG0004105	LOC117587264|XP_034133729.1|DGUA	LOC119555448|XP_037722750.1|DSUP
OG0004106	LOC117589017|XP_034136533.1|DGUA	LOC119553791|XP_037720330.1|DSUP
OG0004107	LOC117589119|XP_034136688.1|DGUA	LOC119554749|XP_037721702.1|DSUP
OG0004108	LOC117585985|XP_034131694.1|DGUA	LOC119551718|XP_037717137.1|DSUP
OG0004109	LOC117585451|XP_034130825.1|DGUA	LOC119563473|XP_037732812.1|DSUP
OG0004110	LOC117579597|XP_034121421.1|DGUA	LOC119554082|XP_037720754.1|DSUP
OG0004111	LOC117591219|XP_034140279.1|DGUA	LOC119553133|XP_037719257.1|DSUP
OG0004112	LOC117585526|XP_034130925.1|DGUA	LOC119563308|XP_037732570.1|DSUP
OG0004113	LOC117581204|XP_034124068.1|DGUA	LOC119557844|XP_037726749.1|DSUP
OG0004114	LOC117590721|XP_034139517.1|DGUA	LOC119557549|XP_037726259.1|DSUP
OG0004115	LOC117590718|XP_034139511.1|DGUA	LOC119557547|XP_037726249.1|DSUP
OG0004116	LOC117585241|XP_034130533.1|DGUA	LOC119560835|XP_037730416.1|DSUP
OG0004117	LOC117590094|XP_034138328.1|DGUA	LOC119563035|XP_037732164.1|DSUP
OG0004118	LOC117578868|XP_034120553.1|DGUA	LOC119550238|XP_037714736.1|DSUP
OG0004119	LOC117585227|XP_034130511.1|DGUA	LOC119553280|XP_037719511.1|DSUP
OG0004120	LOC117585505|XP_034130895.1|DGUA	LOC119550906|XP_037715827.1|DSUP
OG0004121	LOC117579961|XP_034122025.1|DGUA	LOC119553341|XP_037719604.1|DSUP
OG0004122	LOC117586670|XP_034132809.1|DGUA	LOC119552597|XP_037718186.1|DSUP
OG0004123	LOC117586475|XP_034132459.1|DGUA	LOC119559878|XP_037728939.1|DSUP
OG0004124	LOC117591054|XP_034140044.1|DGUA	LOC119556065|XP_037723803.1|DSUP
OG0004125	LOC117582870|XP_034126831.1|DGUA	LOC119556545|XP_037724760.1|DSUP
OG0004126	LOC117582857|XP_034126816.1|DGUA	LOC119549533|XP_037713600.1|DSUP
OG0004127	LOC117587853|XP_034134710.1|DGUA	LOC119546987|XP_037709569.1|DSUP
OG0004128	LOC117585514|XP_034130904.1|DGUA	LOC119563118|XP_037732291.1|DSUP
OG0004129	LOC117592007|XP_034141348.1|DGUA	LOC119549113|XP_037712794.1|DSUP
OG0004130	LOC117581189|XP_034124031.1|DGUA	LOC119557110|XP_037725617.1|DSUP
OG0004131	LOC117585958|XP_034131652.1|DGUA	LOC119563014|XP_037732135.1|DSUP
OG0004132	LOC117589367|XP_034137167.1|DGUA	LOC119554468|XP_037721311.1|DSUP
OG0004133	LOC117584256|XP_034128951.1|DGUA	LOC119546407|XP_037708592.1|DSUP
OG0004134	LOC117585545|XP_034130955.1|DGUA	LOC119546915|XP_037709476.1|DSUP
OG0004135	LOC117586689|XP_034132836.1|DGUA	LOC119560998|XP_037730726.1|DSUP
OG0004136	LOC117590021|XP_034138205.1|DGUA	LOC119560853|XP_037730445.1|DSUP
OG0004137	LOC117592408|XP_034142035.1|DGUA	LOC119550416|XP_037715005.1|DSUP
OG0004138	LOC117589079|XP_034136606.1|DGUA	LOC119553377|XP_037719657.1|DSUP
OG0004139	LOC117581574|XP_034124814.1|DGUA	LOC119556408|XP_037724532.1|DSUP
OG0004140	LOC117591013|XP_034139991.1|DGUA	LOC119557865|XP_037726791.1|DSUP
OG0004141	LOC117587415|XP_034134030.1|DGUA	LOC119550586|XP_037715317.1|DSUP
OG0004142	LOC117590965|XP_034139914.1|DGUA	LOC119557431|XP_037726111.1|DSUP
OG0004143	LOC117582777|XP_034126638.1|DGUA	LOC119560428|XP_037729792.1|DSUP
OG0004144	LOC117588109|XP_034135071.1|DGUA	LOC119546580|XP_037708914.1|DSUP
OG0004145	LOC117589215|XP_034136851.1|DGUA	LOC119552831|XP_037718614.1|DSUP
OG0004146	LOC117585891|XP_034131538.1|DGUA	LOC119561083|XP_037730879.1|DSUP
OG0004147	LOC117587848|XP_034134706.1|DGUA	LOC119548140|XP_037711166.1|DSUP
OG0004148	LOC117589599|XP_034137563.1|DGUA	LOC119560493|XP_037729887.1|DSUP
OG0004149	LOC117586327|XP_034132209.1|DGUA	LOC119560829|XP_037730403.1|DSUP
OG0004150	LOC117585426|XP_034130791.1|DGUA	LOC119559387|XP_037728376.1|DSUP
OG0004151	LOC117582762|XP_034126616.1|DGUA	LOC119546483|XP_037708707.1|DSUP
OG0004152	LOC117586759|XP_034132960.1|DGUA	LOC119561013|XP_037730761.1|DSUP
OG0004153	LOC117578509|XP_034119938.1|DGUA	LOC119552115|XP_037717829.1|DSUP
OG0004154	LOC117589257|XP_034136923.1|DGUA	LOC119554462|XP_037721302.1|DSUP
OG0004155	LOC117585531|XP_034130939.1|DGUA	LOC119545851|XP_037707751.1|DSUP
OG0004156	LOC117585611|XP_034131057.1|DGUA	LOC119554667|XP_037721600.1|DSUP
OG0004157	LOC117590344|XP_034138734.1|DGUA	LOC119555951|XP_037723589.1|DSUP
OG0004158	LOC117587195|XP_034133630.1|DGUA	LOC119554331|XP_037721123.1|DSUP
OG0004159	LOC117585931|XP_034131587.1|DGUA	LOC119560848|XP_037730439.1|DSUP
OG0004160	LOC117587118|XP_034133505.1|DGUA	LOC119552907|XP_037718761.1|DSUP
OG0004161	LOC117585515|XP_034130906.1|DGUA	LOC119563054|XP_037732190.1|DSUP
OG0004162	LOC117586630|XP_034132742.1|DGUA	LOC119553243|XP_037719447.1|DSUP
OG0004163	LOC117590046|XP_034138255.1|DGUA	LOC119560734|XP_037730275.1|DSUP
OG0004164	LOC117586021|XP_034131745.1|DGUA	LOC119559986|XP_037729173.1|DSUP
OG0004165	LOC117578638|XP_034120135.1|DGUA	LOC119551113|XP_037716221.1|DSUP
OG0004166	LOC117580447|XP_034122941.1|DGUA	LOC119551125|XP_037716236.1|DSUP
OG0004167	LOC117585680|XP_034131172.1|DGUA	LOC119552819|XP_037718599.1|DSUP, LOC119559887|XP_037728952.1|DSUP
OG0004168	LOC117583824|XP_034128299.1|DGUA	LOC119559486|XP_037728515.1|DSUP
OG0004169	LOC117580937|XP_034123609.1|DGUA	LOC119557348|XP_037726013.1|DSUP
OG0004170	LOC117588600|XP_034135899.1|DGUA	LOC119556385|XP_037724487.1|DSUP
OG0004171	LOC117581063|XP_034123826.1|DGUA	LOC119557193|XP_037725772.1|DSUP
OG0004172	LOC117590348|XP_034138767.1|DGUA	LOC119555830|XP_037723376.1|DSUP
OG0004173	LOC117579968|XP_034122036.1|DGUA	LOC119550070|XP_037714465.1|DSUP
OG0004174	LOC117592515|XP_034142254.1|DGUA	LOC119551984|XP_037717629.1|DSUP
OG0004175	LOC117580627|XP_034123105.1|DGUA	LOC119550791|XP_037715650.1|DSUP
OG0004176	LOC117586817|XP_034132986.1|DGUA	LOC119553063|XP_037719117.1|DSUP
OG0004177	LOC117585662|XP_034131145.1|DGUA	LOC119548545|XP_037711772.1|DSUP
OG0004178	LOC117590119|XP_034138361.1|DGUA	LOC119563323|XP_037732593.1|DSUP
OG0004179	LOC117581325|XP_034124324.1|DGUA	LOC119558412|XP_037727873.1|DSUP
OG0004180	LOC117586342|XP_034132235.1|DGUA	LOC119559747|XP_037728735.1|DSUP
OG0004181	LOC117585036|XP_034130179.1|DGUA	LOC119545832|XP_037707677.1|DSUP
OG0004183	LOC117589410|XP_034137232.1|DGUA	LOC119553823|XP_037720381.1|DSUP
OG0004184	LOC117579570|XP_034121385.1|DGUA	LOC119553793|XP_037720332.1|DSUP
OG0004185	LOC117584744|XP_034129719.1|DGUA	LOC119546874|XP_037709408.1|DSUP
OG0004186	LOC117580716|XP_034123270.1|DGUA	LOC119556027|XP_037723733.1|DSUP
OG0004187	LOC117586282|XP_034132127.1|DGUA	LOC119557957|XP_037726924.1|DSUP
OG0004188	LOC117585975|XP_034131679.1|DGUA	LOC119551664|XP_037717045.1|DSUP
OG0004189	LOC117585982|XP_034131690.1|DGUA	LOC119551697|XP_037717097.1|DSUP
OG0004190	LOC117586704|XP_034132865.1|DGUA	LOC119559974|XP_037729139.1|DSUP
OG0004191	LOC117586709|XP_034132870.1|DGUA	LOC119560903|XP_037730529.1|DSUP
OG0004192	LOC117586570|XP_034132622.1|DGUA	LOC119560751|XP_037730296.1|DSUP
OG0004193	LOC117590866|XP_034139777.1|DGUA	LOC119557187|XP_037725761.1|DSUP
OG0004194	LOC117585620|XP_034131075.1|DGUA	LOC119563487|XP_037732851.1|DSUP
OG0004195	LOC117581372|XP_034124399.1|DGUA	LOC119556141|XP_037723964.1|DSUP
OG0004196	LOC117589717|XP_034137773.1|DGUA	LOC119563171|XP_037732366.1|DSUP
OG0004197	LOC117590130|XP_034138394.1|DGUA	LOC119555799|XP_037723353.1|DSUP
OG0004198	LOC117584912|XP_034129950.1|DGUA	LOC119559764|XP_037728766.1|DSUP
OG0004199	LOC117586252|XP_034132084.1|DGUA	LOC119562790|XP_037731893.1|DSUP
OG0004200	LOC117587687|XP_034134475.1|DGUA	LOC119551422|XP_037716691.1|DSUP
OG0004201	LOC117582705|XP_034126512.1|DGUA	LOC119563226|XP_037732455.1|DSUP
OG0004202	LOC117585638|XP_034131114.1|DGUA	LOC119549057|XP_037712687.1|DSUP
OG0004203	LOC117585959|XP_034131653.1|DGUA	LOC119563016|XP_037732136.1|DSUP
OG0004204	LOC117580335|XP_034122728.1|DGUA	LOC119553074|XP_037719132.1|DSUP
OG0004205	LOC117579652|XP_034121527.1|DGUA	LOC119553565|XP_037719941.1|DSUP
OG0004206	LOC117586195|XP_034132013.1|DGUA	LOC119559969|XP_037729133.1|DSUP
OG0004207	LOC117586206|XP_034132035.1|DGUA	LOC119560039|XP_037729270.1|DSUP
OG0004208	LOC117590180|XP_034138469.1|DGUA	LOC119563055|XP_037732196.1|DSUP
OG0004209	LOC117583168|XP_034127253.1|DGUA	LOC119548823|XP_037712369.1|DSUP
OG0004210	LOC117589958|XP_034138147.1|DGUA	LOC119559802|XP_037728812.1|DSUP
OG0004211	LOC117584041|XP_034128670.1|DGUA	LOC119546391|XP_037708559.1|DSUP
OG0004212	LOC117586634|XP_034132746.1|DGUA	LOC119563081|XP_037732236.1|DSUP
OG0004213	LOC117586593|XP_034132661.1|DGUA	LOC119559264|XP_037728265.1|DSUP
OG0004214	LOC117587253|XP_034133757.1|DGUA	LOC119549065|XP_037712698.1|DSUP
OG0004215	LOC117592065|XP_034141454.1|DGUA	LOC119550498|XP_037715118.1|DSUP
OG0004216	LOC117579750|XP_034121658.1|DGUA	LOC119553087|XP_037719163.1|DSUP
OG0004217	LOC117580224|XP_034122529.1|DGUA	LOC119554552|XP_037721446.1|DSUP
OG0004218	LOC117581235|XP_034124112.1|DGUA	LOC119557768|XP_037726593.1|DSUP
OG0004219	LOC117586520|XP_034132543.1|DGUA	LOC119563194|XP_037732409.1|DSUP, LOC119560822|XP_037730395.1|DSUP
OG0004220	LOC117586465|XP_034132422.1|DGUA	LOC119562947|XP_037732034.1|DSUP
OG0004221	LOC117590131|XP_034138395.1|DGUA	LOC119560875|XP_037730477.1|DSUP
OG0004222	LOC117585988|XP_034131699.1|DGUA	LOC119557252|XP_037725871.1|DSUP
OG0004223	LOC117586635|XP_034132747.1|DGUA	LOC119547475|XP_037710291.1|DSUP
OG0004224	LOC117586652|XP_034132779.1|DGUA	LOC119559940|XP_037729076.1|DSUP
OG0004225	LOC117588527|XP_034135776.1|DGUA	LOC119557662|XP_037726449.1|DSUP
OG0004226	LOC117586720|XP_034132904.1|DGUA	LOC119563085|XP_037732239.1|DSUP
OG0004227	LOC117586217|XP_034132046.1|DGUA	LOC119562284|XP_037731384.1|DSUP
OG0004228	LOC117586219|XP_034132047.1|DGUA	LOC119562302|XP_037731390.1|DSUP
OG0004229	LOC117591526|XP_034140745.1|DGUA	LOC119549180|XP_037712915.1|DSUP
OG0004230	LOC117590515|XP_034139098.1|DGUA	LOC119556744|XP_037725083.1|DSUP
OG0004231	LOC117579392|XP_034121156.1|DGUA	LOC119554513|XP_037721383.1|DSUP
OG0004232	LOC117579395|XP_034121163.1|DGUA	LOC119554517|XP_037721390.1|DSUP
OG0004233	LOC117579394|XP_034121162.1|DGUA	LOC119554516|XP_037721388.1|DSUP
OG0004234	LOC117579396|XP_034121165.1|DGUA	LOC119554294|XP_037721081.1|DSUP
OG0004235	LOC117590998|XP_034139969.1|DGUA	LOC119556820|XP_037725198.1|DSUP
OG0004236	LOC117586081|XP_034131828.1|DGUA	LOC119550991|XP_037715965.1|DSUP
OG0004237	LOC117586002|XP_034131721.1|DGUA	LOC119559776|XP_037728781.1|DSUP
OG0004238	LOC117585124|XP_034130338.1|DGUA	LOC119563281|XP_037732532.1|DSUP
OG0004239	LOC117590170|XP_034138456.1|DGUA	LOC119560079|XP_037729321.1|DSUP
OG0004240	LOC117586540|XP_034132588.1|DGUA	LOC119560327|XP_037729640.1|DSUP
OG0004241	LOC117586297|XP_034132144.1|DGUA	LOC119562980|XP_037732086.1|DSUP
OG0004242	LOC117586610|XP_034132690.1|DGUA	LOC119545735|XP_037707485.1|DSUP
OG0004243	LOC117589115|XP_034136684.1|DGUA	LOC119555560|XP_037722934.1|DSUP
OG0004244	LOC117585624|XP_034131080.1|DGUA	LOC119563493|XP_037732857.1|DSUP
OG0004245	LOC117586960|XP_034133223.1|DGUA	LOC119554686|XP_037721616.1|DSUP
OG0004246	LOC117579114|XP_034120732.1|DGUA	LOC119553109|XP_037719208.1|DSUP
OG0004247	LOC117580997|XP_034123694.1|DGUA	LOC119557717|XP_037726527.1|DSUP
OG0004248	LOC117585817|XP_034131441.1|DGUA	LOC119551021|XP_037716004.1|DSUP
OG0004249	LOC117587437|XP_034134009.1|DGUA	LOC119555550|XP_037722921.1|DSUP
OG0004250	LOC117588200|XP_034135224.1|DGUA	LOC119547768|XP_037710705.1|DSUP
OG0004251	LOC117584453|XP_034129262.1|DGUA, LOC117580753|XP_034123337.1|DGUA	LOC119556137|XP_037723957.1|DSUP
