Orthogroup	DGUA.longest_only	DFIC.longest_only
OG0004563	LOC117582763|XP_034126617.1|DGUA	LOC108097010|XP_017054501.1|DFIC
OG0004564	LOC117586203|XP_034132028.1|DGUA	LOC108101014|XP_017060667.1|DFIC
OG0004565	LOC117589910|XP_034138074.1|DGUA	LOC108098851|XP_017057502.1|DFIC
OG0004566	LOC117590887|XP_034139810.1|DGUA	LOC108095543|XP_017052161.1|DFIC
OG0004567	LOC117581394|XP_034124427.1|DGUA	LOC108098083|XP_017056274.1|DFIC
OG0004568	LOC117588528|XP_034135777.1|DGUA	LOC108097306|XP_017055011.1|DFIC
OG0004569	LOC117590016|XP_034138193.1|DGUA	LOC108098556|XP_017057050.1|DFIC
OG0004570	LOC117588328|XP_034135428.1|DGUA	LOC108090429|XP_017044589.1|DFIC
OG0004571	LOC117588731|XP_034136096.1|DGUA	LOC108088701|XP_017042130.1|DFIC
OG0004572	LOC117582320|XP_034125858.1|DGUA	LOC108101279|XP_017061061.1|DFIC
OG0004573	LOC117589770|XP_034137857.1|DGUA	LOC108087244|XP_017040029.1|DFIC
OG0004574	LOC117580622|XP_034123091.1|DGUA	LOC108097033|XP_017054541.1|DFIC
OG0004575	LOC117580618|XP_034123087.1|DGUA	LOC108097300|XP_017055004.1|DFIC
OG0004576	LOC117585520|XP_034130917.1|DGUA	LOC108097616|XP_017055515.1|DFIC
OG0004577	LOC117589528|XP_034137412.1|DGUA	LOC108092077|XP_017047042.1|DFIC
OG0004578	LOC117588642|XP_034135962.1|DGUA	LOC108091222|XP_017045814.1|DFIC
OG0004579	LOC117582478|XP_034126114.1|DGUA	LOC108092426|XP_017047484.1|DFIC
OG0004580	LOC117589942|XP_034138121.1|DGUA	LOC108087335|XP_017040158.1|DFIC
OG0004581	LOC117589929|XP_034138103.1|DGUA	LOC108097111|XP_017054680.1|DFIC
OG0004582	LOC117582977|XP_034126990.1|DGUA	LOC108086844|XP_017039383.1|DFIC
OG0004583	LOC117581344|XP_034124362.1|DGUA	LOC108097601|XP_017055497.1|DFIC
OG0004584	LOC117578754|XP_034120331.1|DGUA	LOC108086770|XP_017039305.1|DFIC
OG0004585	LOC117582962|XP_034126965.1|DGUA	LOC108088508|XP_017041830.1|DFIC
OG0004586	LOC117590468|XP_034139005.1|DGUA	LOC108101774|XP_017061737.1|DFIC
OG0004587	LOC117582907|XP_034126892.1|DGUA	LOC108086854|XP_017039397.1|DFIC
OG0004588	LOC117583327|XP_034127479.1|DGUA	LOC108086853|XP_017039396.1|DFIC
OG0004589	LOC117581527|XP_034124715.1|DGUA	LOC108100922|XP_017060530.1|DFIC
OG0004590	LOC117585833|XP_034131460.1|DGUA	LOC108088434|XP_017041694.1|DFIC
OG0004591	LOC117585831|XP_034131458.1|DGUA	LOC108088513|XP_017041839.1|DFIC
OG0004592	LOC117590418|XP_034138916.1|DGUA	LOC108097594|XP_017055480.1|DFIC
OG0004593	LOC117590402|XP_034138891.1|DGUA	LOC108097529|XP_017055363.1|DFIC
OG0004594	LOC117581529|XP_034124726.1|DGUA	LOC108097507|XP_017055308.1|DFIC
OG0004595	LOC117581638|XP_034124897.1|DGUA	LOC108094708|XP_017050934.1|DFIC
OG0004596	LOC117590475|XP_034139022.1|DGUA	LOC108092817|XP_017048081.1|DFIC
OG0004597	LOC117581230|XP_034124105.1|DGUA	LOC108093587|XP_017049204.1|DFIC
OG0004598	LOC117589084|XP_034136610.1|DGUA	LOC108089428|XP_017043124.1|DFIC
OG0004599	LOC117581895|XP_034125254.1|DGUA	LOC108092510|XP_017047617.1|DFIC
OG0004600	LOC117581095|XP_034123875.1|DGUA	LOC108101705|XP_017061631.1|DFIC
OG0004601	LOC117580914|XP_034123567.1|DGUA	LOC108101711|XP_017061639.1|DFIC
OG0004602	LOC117581176|XP_034124010.1|DGUA	LOC108097776|XP_017055792.1|DFIC
OG0004603	LOC117582289|XP_034125817.1|DGUA	LOC108091573|XP_017046340.1|DFIC
OG0004604	LOC117590371|XP_034138808.1|DGUA	LOC108088693|XP_017042123.1|DFIC
OG0004605	LOC117588340|XP_034135441.1|DGUA	LOC108097421|XP_017055174.1|DFIC
OG0004606	LOC117586691|XP_034132846.1|DGUA	LOC108101095|XP_017060796.1|DFIC
OG0004607	LOC117590980|XP_034139944.1|DGUA	LOC108091277|XP_017045880.1|DFIC
OG0004608	LOC117591404|XP_034140541.1|DGUA	LOC108095307|XP_017051856.1|DFIC
OG0004609	LOC117590365|XP_034138802.1|DGUA	LOC108097715|XP_017055695.1|DFIC
OG0004610	LOC117582926|XP_034126915.1|DGUA	LOC108099547|XP_017058611.1|DFIC
OG0004611	LOC117582754|XP_034126588.1|DGUA	LOC108099559|XP_017058634.1|DFIC
OG0004612	LOC117582755|XP_034126590.1|DGUA	LOC108099631|XP_017058749.1|DFIC
OG0004613	LOC117589932|XP_034138107.1|DGUA	LOC108097131|XP_017054719.1|DFIC
OG0004614	LOC117588477|XP_034135665.1|DGUA	LOC108097770|XP_017055785.1|DFIC
OG0004615	LOC117588387|XP_034135506.1|DGUA	LOC108091324|XP_017045952.1|DFIC
OG0004616	LOC117590407|XP_034138896.1|DGUA	LOC108088727|XP_017042165.1|DFIC
OG0004617	LOC117582650|XP_034126438.1|DGUA	LOC108089908|XP_017043874.1|DFIC
OG0004618	LOC117583651|XP_034128000.1|DGUA	LOC108099355|XP_017058330.1|DFIC
OG0004619	LOC117583067|XP_034127131.1|DGUA	LOC108099372|XP_017058353.1|DFIC
OG0004620	LOC117589657|XP_034137683.1|DGUA	LOC108087959|XP_017041041.1|DFIC
OG0004621	LOC117586237|XP_034132066.1|DGUA	LOC108102074|XP_017062205.1|DFIC
OG0004622	LOC117589487|XP_034137340.1|DGUA	LOC108087316|XP_017040131.1|DFIC
OG0004623	LOC117585497|XP_034130887.1|DGUA	LOC108088544|XP_017041879.1|DFIC
OG0004624	LOC117586660|XP_034132797.1|DGUA	LOC108090234|XP_017044321.1|DFIC
OG0004625	LOC117580808|XP_034123401.1|DGUA	LOC108094611|XP_017050763.1|DFIC
OG0004626	LOC117581107|XP_034123902.1|DGUA	LOC108092860|XP_017048171.1|DFIC
OG0004627	LOC117580272|XP_034122606.1|DGUA	LOC108100396|XP_017059758.1|DFIC
OG0004628	LOC117590512|XP_034139093.1|DGUA	LOC108097372|XP_017055107.1|DFIC
OG0004629	LOC117589483|XP_034137335.1|DGUA	LOC108098810|XP_017057447.1|DFIC
OG0004630	LOC117583779|XP_034128225.1|DGUA	LOC108088516|XP_017041843.1|DFIC
OG0004631	LOC117589536|XP_034137422.1|DGUA	LOC108087255|XP_017040048.1|DFIC
OG0004632	LOC117589564|XP_034137498.1|DGUA	LOC108087253|XP_017040046.1|DFIC
OG0004633	LOC117584966|XP_034130055.1|DGUA	LOC108088546|XP_017041881.1|DFIC
OG0004634	LOC117585083|XP_034130240.1|DGUA	LOC108088466|XP_017041740.1|DFIC
OG0004635	LOC117581505|XP_034124666.1|DGUA	LOC108097535|XP_017055369.1|DFIC
OG0004636	LOC117588444|XP_034135618.1|DGUA	LOC108087589|XP_017040510.1|DFIC
OG0004637	LOC117588789|XP_034136184.1|DGUA	LOC108092921|XP_017048269.1|DFIC
OG0004638	LOC117588322|XP_034135410.1|DGUA	LOC108087585|XP_017040505.1|DFIC
OG0004639	LOC117583731|XP_034128139.1|DGUA	LOC108086524|XP_017038941.1|DFIC
OG0004640	LOC117583158|XP_034127243.1|DGUA	LOC108086602|XP_017039062.1|DFIC
OG0004641	LOC117581456|XP_034124559.1|DGUA	LOC108095621|XP_017052277.1|DFIC
OG0004642	LOC117588791|XP_034136189.1|DGUA	LOC108092962|XP_017048334.1|DFIC
OG0004643	LOC117586331|XP_034132215.1|DGUA	LOC108099648|XP_017058767.1|DFIC
OG0004644	LOC117591513|XP_034140697.1|DGUA	LOC108097417|XP_017055171.1|DFIC
OG0004645	LOC117582286|XP_034125814.1|DGUA	LOC108091413|XP_017046093.1|DFIC
OG0004646	LOC117583544|XP_034127796.1|DGUA	LOC108086823|XP_017039357.1|DFIC
OG0004647	LOC117580706|XP_034123252.1|DGUA	LOC108094684|XP_017050894.1|DFIC
OG0004648	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA	LOC108088632|XP_017042038.1|DFIC
OG0004649	LOC117581011|XP_034123713.1|DGUA	LOC108094586|XP_017050693.1|DFIC
OG0004650	LOC117581762|XP_034125054.1|DGUA	LOC108100114|XP_017059352.1|DFIC
OG0004651	LOC117583477|XP_034127677.1|DGUA	LOC108091867|XP_017046736.1|DFIC
OG0004652	LOC117583680|XP_034128043.1|DGUA	LOC108088487|XP_017041793.1|DFIC
OG0004653	LOC117579364|XP_034121089.1|DGUA	LOC108093589|XP_017049203.1|DFIC
OG0004654	LOC117582160|XP_034125648.1|DGUA	LOC108092581|XP_017047714.1|DFIC
OG0004655	LOC117589844|XP_034137991.1|DGUA	LOC108087328|XP_017040148.1|DFIC
OG0004656	LOC117588564|XP_034135842.1|DGUA	LOC108088653|XP_017042069.1|DFIC
OG0004657	LOC117585102|XP_034130272.1|DGUA	LOC108098482|XP_017056882.1|DFIC
OG0004659	LOC117583644|XP_034127987.1|DGUA	LOC108091685|XP_017046496.1|DFIC
OG0004660	LOC117585737|XP_034131273.1|DGUA	LOC108099511|XP_017058563.1|DFIC
OG0004661	LOC117583051|XP_034127104.1|DGUA	LOC108092120|XP_017047110.1|DFIC
OG0004662	LOC117585473|XP_034130854.1|DGUA	LOC108087030|XP_017039686.1|DFIC
OG0004663	LOC117581062|XP_034123825.1|DGUA	LOC108095298|XP_017051843.1|DFIC
OG0004664	LOC117580638|XP_034123119.1|DGUA	LOC108095299|XP_017051844.1|DFIC
OG0004665	LOC117580647|XP_034123137.1|DGUA	LOC108091316|XP_017045935.1|DFIC
OG0004666	LOC117589737|XP_034137804.1|DGUA	LOC108098878|XP_017057554.1|DFIC
OG0004667	LOC117589510|XP_034137385.1|DGUA	LOC108098884|XP_017057560.1|DFIC
OG0004668	LOC117580710|XP_034123256.1|DGUA	LOC108094692|XP_017050907.1|DFIC
OG0004669	LOC117584863|XP_034129903.1|DGUA	LOC108088151|XP_017041304.1|DFIC
OG0004670	LOC117591202|XP_034140232.1|DGUA	LOC108095932|XP_017052758.1|DFIC
OG0004671	LOC117583714|XP_034128095.1|DGUA	LOC108087993|XP_017041086.1|DFIC
OG0004672	LOC117583774|XP_034128219.1|DGUA	LOC108091982|XP_017046881.1|DFIC
OG0004673	LOC117585456|XP_034130834.1|DGUA	LOC108098673|XP_017057257.1|DFIC
OG0004674	LOC117583304|XP_034127439.1|DGUA	LOC108088535|XP_017041868.1|DFIC
OG0004675	LOC117582828|XP_034126771.1|DGUA	LOC108088477|XP_017041759.1|DFIC
OG0004676	LOC117582837|XP_034126784.1|DGUA	LOC108091798|XP_017046655.1|DFIC
OG0004677	LOC117585595|XP_034131030.1|DGUA	LOC108087196|XP_017039946.1|DFIC
OG0004678	LOC117585589|XP_034131016.1|DGUA	LOC108087195|XP_017039944.1|DFIC
OG0004679	LOC117585353|XP_034130688.1|DGUA	LOC108088055|XP_017041182.1|DFIC
OG0004680	LOC117583505|XP_034127738.1|DGUA	LOC108092066|XP_017047020.1|DFIC
OG0004681	LOC117589574|XP_034137519.1|DGUA	LOC108097719|XP_017055701.1|DFIC
OG0004682	LOC117582318|XP_034125856.1|DGUA	LOC108101327|XP_017061124.1|DFIC
OG0004683	LOC117589634|XP_034137615.1|DGUA	LOC108087313|XP_017040124.1|DFIC
OG0004684	LOC117585484|XP_034130869.1|DGUA	LOC108098768|XP_017057389.1|DFIC
OG0004685	LOC117585566|XP_034130990.1|DGUA	LOC108086563|XP_017039006.1|DFIC
OG0004686	LOC117585939|XP_034131599.1|DGUA	LOC108099668|XP_017058791.1|DFIC
OG0004687	LOC117585252|XP_034130556.1|DGUA	LOC108088529|XP_017041861.1|DFIC
OG0004688	LOC117586569|XP_034132621.1|DGUA	LOC108098841|XP_017057491.1|DFIC
OG0004689	LOC117583749|XP_034128159.1|DGUA	LOC108087236|XP_017040016.1|DFIC
OG0004690	LOC117586578|XP_034132634.1|DGUA	LOC108091794|XP_017046643.1|DFIC
OG0004691	LOC117583362|XP_034127532.1|DGUA	LOC108088393|XP_017041631.1|DFIC
OG0004692	LOC117585034|XP_034130171.1|DGUA	LOC108087191|XP_017039936.1|DFIC
OG0004693	LOC117584933|XP_034129983.1|DGUA	LOC108087290|XP_017040089.1|DFIC
OG0004694	LOC117585667|XP_034131155.1|DGUA	LOC108095845|XP_017052630.1|DFIC
OG0004695	LOC117582818|XP_034126749.1|DGUA	LOC108088479|XP_017041764.1|DFIC
OG0004696	LOC117589863|XP_034138022.1|DGUA	LOC108093285|XP_017048752.1|DFIC
OG0004697	LOC117588492|XP_034135687.1|DGUA	LOC108094595|XP_017050729.1|DFIC
OG0004698	LOC117590316|XP_034138696.1|DGUA	LOC108098149|XP_017056364.1|DFIC
OG0004699	LOC117589688|XP_034137735.1|DGUA	LOC108098941|XP_017057637.1|DFIC
OG0004700	LOC117590070|XP_034138291.1|DGUA	LOC108098596|XP_017057142.1|DFIC
OG0004701	LOC117585138|XP_034130356.1|DGUA	LOC108098625|XP_017057185.1|DFIC
OG0004702	LOC117585787|XP_034131368.1|DGUA	LOC108087222|XP_017039990.1|DFIC
OG0004703	LOC117582722|XP_034126539.1|DGUA	LOC108091711|XP_017046538.1|DFIC
OG0004704	LOC117582793|XP_034126692.1|DGUA	LOC108099461|XP_017058499.1|DFIC
OG0004705	LOC117589954|XP_034138143.1|DGUA	LOC108098858|XP_017057514.1|DFIC
OG0004706	LOC117589199|XP_034136818.1|DGUA	LOC108089045|XP_017042641.1|DFIC
OG0004707	LOC117584861|XP_034129897.1|DGUA	LOC108088175|XP_017041342.1|DFIC
OG0004708	LOC117586522|XP_034132546.1|DGUA	LOC108098617|XP_017057172.1|DFIC
OG0004709	LOC117584999|XP_034130127.1|DGUA	LOC108099596|XP_017058696.1|DFIC
OG0004710	LOC117583784|XP_034128253.1|DGUA	LOC108092059|XP_017047009.1|DFIC
OG0004711	LOC117583229|XP_034127339.1|DGUA	LOC108095962|XP_017052791.1|DFIC
OG0004712	LOC117589612|XP_034137579.1|DGUA	LOC108091623|XP_017046408.1|DFIC
OG0004713	LOC117585143|XP_034130363.1|DGUA	LOC108092079|XP_017047046.1|DFIC
OG0004714	LOC117585656|XP_034131134.1|DGUA	LOC108092006|XP_017046924.1|DFIC
OG0004715	LOC117584613|XP_034129519.1|DGUA	LOC108099509|XP_017058601.1|DFIC, LOC108090044|XP_017044036.1|DFIC
OG0004716	LOC117585142|XP_034130362.1|DGUA	LOC108092033|XP_017046962.1|DFIC
OG0004717	LOC117588512|XP_034135724.1|DGUA	LOC108097496|XP_017055291.1|DFIC
OG0004718	LOC117581934|XP_034125306.1|DGUA	LOC108092585|XP_017047720.1|DFIC
OG0004719	LOC117583531|XP_034127772.1|DGUA	LOC108086840|XP_017039376.1|DFIC
OG0004720	LOC117585797|XP_034131393.1|DGUA	LOC108087144|XP_017039846.1|DFIC
OG0004721	LOC117583682|XP_034128047.1|DGUA	LOC108088428|XP_017041683.1|DFIC
OG0004722	LOC117583598|XP_034127883.1|DGUA	LOC108086588|XP_017039037.1|DFIC
OG0004723	LOC117585170|XP_034130403.1|DGUA, LOC117581442|XP_034124538.1|DGUA	LOC108088626|XP_017042023.1|DFIC
OG0004724	LOC117582852|XP_034126811.1|DGUA	LOC108088065|XP_017041198.1|DFIC
OG0004725	LOC117582996|XP_034127037.1|DGUA	LOC108095833|XP_017052605.1|DFIC
OG0004726	LOC117582817|XP_034126747.1|DGUA	LOC108088528|XP_017041860.1|DFIC
OG0004727	LOC117583278|XP_034127397.1|DGUA	LOC108091691|XP_017046508.1|DFIC
OG0004728	LOC117583602|XP_034127886.1|DGUA	LOC108088064|XP_017041196.1|DFIC
OG0004729	LOC117590880|XP_034139799.1|DGUA, LOC117580731|XP_034123292.1|DGUA	LOC108097433|XP_017055191.1|DFIC
OG0004730	LOC117587864|XP_034134720.1|DGUA	LOC108088222|XP_017041421.1|DFIC
OG0004731	LOC117585708|XP_034131235.1|DGUA	LOC108088043|XP_017041166.1|DFIC
OG0004732	LOC117589916|XP_034138085.1|DGUA	LOC108098889|XP_017057565.1|DFIC
OG0004733	LOC117589917|XP_034138086.1|DGUA	LOC108092113|XP_017047101.1|DFIC
OG0004734	LOC117585394|XP_034130748.1|DGUA	LOC108099626|XP_017058743.1|DFIC
OG0004735	LOC117583781|XP_034128234.1|DGUA	LOC108098678|XP_017057266.1|DFIC
OG0004736	LOC117589934|XP_034138108.1|DGUA	LOC108097573|XP_017055446.1|DFIC
OG0004737	LOC117590075|XP_034138303.1|DGUA	LOC108098490|XP_017056893.1|DFIC
OG0004738	LOC117590023|XP_034138206.1|DGUA	LOC108098586|XP_017057115.1|DFIC
OG0004739	LOC117585284|XP_034130602.1|DGUA	LOC108087148|XP_017039850.1|DFIC
OG0004740	LOC117583648|XP_034127992.1|DGUA	LOC108099657|XP_017058780.1|DFIC
OG0004741	LOC117583663|XP_034128018.1|DGUA	LOC108087987|XP_017041077.1|DFIC
OG0004742	LOC117590681|XP_034139458.1|DGUA	LOC108095003|XP_017051324.1|DFIC
OG0004743	LOC117585753|XP_034131298.1|DGUA	LOC108088004|XP_017041104.1|DFIC
OG0004744	LOC117584384|XP_034129129.1|DGUA	LOC108098443|XP_017056835.1|DFIC
OG0004745	LOC117586175|XP_034131978.1|DGUA	LOC108090167|XP_017044228.1|DFIC
OG0004746	LOC117586508|XP_034132527.1|DGUA	LOC108102025|XP_017062116.1|DFIC
OG0004747	LOC117586511|XP_034132530.1|DGUA	LOC108102027|XP_017062119.1|DFIC
OG0004748	LOC117586507|XP_034132525.1|DGUA	LOC108102024|XP_017062115.1|DFIC
OG0004749	LOC117589798|XP_034137893.1|DGUA	LOC108093330|XP_017048811.1|DFIC
OG0004750	LOC117583047|XP_034127100.1|DGUA	LOC108099376|XP_017058358.1|DFIC
OG0004751	LOC117583213|XP_034127319.1|DGUA	LOC108097580|XP_017055459.1|DFIC
OG0004752	LOC117583734|XP_034128142.1|DGUA	LOC108095715|XP_017052375.1|DFIC
OG0004753	LOC117582894|XP_034126878.1|DGUA	LOC108099357|XP_017058332.1|DFIC
OG0004754	LOC117583683|XP_034128049.1|DGUA	LOC108088510|XP_017041835.1|DFIC
OG0004755	LOC117585329|XP_034130660.1|DGUA	LOC108093354|XP_017048855.1|DFIC
OG0004756	LOC117585326|XP_034130656.1|DGUA	LOC108093353|XP_017048854.1|DFIC
OG0004757	LOC117589803|XP_034137902.1|DGUA	LOC108087192|XP_017039940.1|DFIC
OG0004758	LOC117585315|XP_034130635.1|DGUA	LOC108087336|XP_017040159.1|DFIC
OG0004759	LOC117585825|XP_034131447.1|DGUA	LOC108099436|XP_017058460.1|DFIC
OG0004760	LOC117585781|XP_034131361.1|DGUA	LOC108092141|XP_017047138.1|DFIC
OG0004761	LOC117584991|XP_034130109.1|DGUA	LOC108096788|XP_017054158.1|DFIC
OG0004762	LOC117584622|XP_034129534.1|DGUA	LOC108088193|XP_017041382.1|DFIC
OG0004763	LOC117589489|XP_034137345.1|DGUA	LOC108087325|XP_017040145.1|DFIC
OG0004764	LOC117589550|XP_034137451.1|DGUA	LOC108092181|XP_017047194.1|DFIC
OG0004765	LOC117583167|XP_034127252.1|DGUA	LOC108099526|XP_017058583.1|DFIC
OG0004766	LOC117583825|XP_034128303.1|DGUA	LOC108099322|XP_017058243.1|DFIC
OG0004767	LOC117590106|XP_034138344.1|DGUA	LOC108098541|XP_017057018.1|DFIC
OG0004768	LOC117590035|XP_034138230.1|DGUA	LOC108098515|XP_017056962.1|DFIC
OG0004769	LOC117581795|XP_034125126.1|DGUA	LOC108089782|XP_017043665.1|DFIC
OG0004770	LOC117585229|XP_034130514.1|DGUA	LOC108087350|XP_017040179.1|DFIC
OG0004771	LOC117583628|XP_034127967.1|DGUA	LOC108088419|XP_017041669.1|DFIC
OG0004772	LOC117585010|XP_034130139.1|DGUA	LOC108097610|XP_017055508.1|DFIC
OG0004773	LOC117584944|XP_034130023.1|DGUA	LOC108093306|XP_017048770.1|DFIC
OG0004774	LOC117584943|XP_034129995.1|DGUA	LOC108093309|XP_017048781.1|DFIC
OG0004775	LOC117585702|XP_034131211.1|DGUA	LOC108087981|XP_017041072.1|DFIC
OG0004776	LOC117578464|XP_034119886.1|DGUA	LOC108094209|XP_017050154.1|DFIC
OG0004777	LOC117590135|XP_034138398.1|DGUA	LOC108094486|XP_017050563.1|DFIC
OG0004778	LOC117584416|XP_034129171.1|DGUA	LOC108098382|XP_017056735.1|DFIC
OG0004779	LOC117585286|XP_034130604.1|DGUA	LOC108087332|XP_017040151.1|DFIC
OG0004780	LOC117584008|XP_034128629.1|DGUA	LOC108092309|XP_017047333.1|DFIC
OG0004781	LOC117585752|XP_034131295.1|DGUA	LOC108087998|XP_017041099.1|DFIC
OG0004782	LOC117585789|XP_034131375.1|DGUA	LOC108087142|XP_017039841.1|DFIC
OG0004783	LOC117590343|XP_034138733.1|DGUA	LOC108097586|XP_017055464.1|DFIC
OG0004784	LOC117583050|XP_034127103.1|DGUA	LOC108091728|XP_017046560.1|DFIC
OG0004785	LOC117582834|XP_034126780.1|DGUA	LOC108091729|XP_017046561.1|DFIC
OG0004786	LOC117583005|XP_034127047.1|DGUA	LOC108091810|XP_017046668.1|DFIC
OG0004787	LOC117583136|XP_034127218.1|DGUA	LOC108091837|XP_017046706.1|DFIC
OG0004788	LOC117583345|XP_034127500.1|DGUA	LOC108091773|XP_017046609.1|DFIC
OG0004790	LOC117585275|XP_034130589.1|DGUA	LOC108095950|XP_017052777.1|DFIC
OG0004791	LOC117583550|XP_034127801.1|DGUA	LOC108086836|XP_017039373.1|DFIC
OG0004792	LOC117589965|XP_034138160.1|DGUA	LOC108087929|XP_017041005.1|DFIC
OG0004793	LOC117583519|XP_034127754.1|DGUA	LOC108088394|XP_017041632.1|DFIC
OG0004794	LOC117589526|XP_034137409.1|DGUA	LOC108092075|XP_017047039.1|DFIC
OG0004795	LOC117589523|XP_034137405.1|DGUA	LOC108087242|XP_017040027.1|DFIC
OG0004796	LOC117583578|XP_034127848.1|DGUA	LOC108088023|XP_017041136.1|DFIC
OG0004797	LOC117584998|XP_034130118.1|DGUA	LOC108099623|XP_017058735.1|DFIC
OG0004798	LOC117582710|XP_034126522.1|DGUA	LOC108086550|XP_017038977.1|DFIC
OG0004799	LOC117589611|XP_034137578.1|DGUA	LOC108099455|XP_017058485.1|DFIC
OG0004800	LOC117589775|XP_034137862.1|DGUA	LOC108092187|XP_017047202.1|DFIC
OG0004801	LOC117586677|XP_034132818.1|DGUA	LOC108095994|XP_017052827.1|DFIC
OG0004802	LOC117584947|XP_034130030.1|DGUA	LOC108093367|XP_017048877.1|DFIC
OG0004803	LOC117583374|XP_034127546.1|DGUA	LOC108102285|XP_017062522.1|DFIC
OG0004804	LOC117590037|XP_034138241.1|DGUA	LOC108098516|XP_017056969.1|DFIC
OG0004805	LOC117582784|XP_034126648.1|DGUA	LOC108099434|XP_017058457.1|DFIC
OG0004806	LOC117591170|XP_034140183.1|DGUA	LOC108095566|XP_017052202.1|DFIC
OG0004807	LOC117585179|XP_034130413.1|DGUA	LOC108095946|XP_017052772.1|DFIC
OG0004808	LOC117583182|XP_034127273.1|DGUA	LOC108098816|XP_017057459.1|DFIC
OG0004809	LOC117589567|XP_034137509.1|DGUA	LOC108093326|XP_017048806.1|DFIC
OG0004810	LOC117585828|XP_034131452.1|DGUA	LOC108093291|XP_017048757.1|DFIC
OG0004811	LOC117580185|XP_034122435.1|DGUA	LOC108100554|XP_017060014.1|DFIC
OG0004812	LOC117583762|XP_034128187.1|DGUA	LOC108099314|XP_017058197.1|DFIC
OG0004813	LOC117589839|XP_034137982.1|DGUA	LOC108087327|XP_017040147.1|DFIC
OG0004814	LOC117585687|XP_034131193.1|DGUA	LOC108098887|XP_017057562.1|DFIC
OG0004815	LOC117588621|XP_034135926.1|DGUA	LOC108097247|XP_017054914.1|DFIC
OG0004816	LOC117590312|XP_034138691.1|DGUA	LOC108088680|XP_017042108.1|DFIC
OG0004817	LOC117590309|XP_034138686.1|DGUA	LOC108088679|XP_017042107.1|DFIC
OG0004818	LOC117585311|XP_034130630.1|DGUA	LOC108097614|XP_017055513.1|DFIC
OG0004819	LOC117583071|XP_034127135.1|DGUA	LOC108091655|XP_017046454.1|DFIC
OG0004820	LOC117583183|XP_034127274.1|DGUA	LOC108098928|XP_017057622.1|DFIC
OG0004821	LOC117583619|XP_034127955.1|DGUA	LOC108088530|XP_017041862.1|DFIC
OG0004822	LOC117583786|XP_034128255.1|DGUA	LOC108092029|XP_017046958.1|DFIC
OG0004823	LOC117582890|XP_034126870.1|DGUA	LOC108092086|XP_017047060.1|DFIC
OG0004824	LOC117582892|XP_034126875.1|DGUA	LOC108092088|XP_017047066.1|DFIC
OG0004825	LOC117590633|XP_034139342.1|DGUA	LOC108095039|XP_017051419.1|DFIC
OG0004826	LOC117582961|XP_034126964.1|DGUA	LOC108091785|XP_017046632.1|DFIC
OG0004827	LOC117590076|XP_034138305.1|DGUA	LOC108098607|XP_017057159.1|DFIC
OG0004828	LOC117585288|XP_034130606.1|DGUA	LOC108087295|XP_017040094.1|DFIC
OG0004829	LOC117585151|XP_034130373.1|DGUA	LOC108092174|XP_017047185.1|DFIC
OG0004830	LOC117583015|XP_034127057.1|DGUA	LOC108087888|XP_017040955.1|DFIC
OG0004831	LOC117587424|XP_034133985.1|DGUA	LOC108093227|XP_017048686.1|DFIC
OG0004832	LOC117585769|XP_034131341.1|DGUA	LOC108088076|XP_017041216.1|DFIC
OG0004833	LOC117586680|XP_034132823.1|DGUA	LOC108090135|XP_017044164.1|DFIC
OG0004834	LOC117582916|XP_034126904.1|DGUA	LOC108087269|XP_017040064.1|DFIC
OG0004835	LOC117583355|XP_034127516.1|DGUA	LOC108087354|XP_017040184.1|DFIC
OG0004836	LOC117583056|XP_034127113.1|DGUA	LOC108091656|XP_017046455.1|DFIC
OG0004837	LOC117580120|XP_034122303.1|DGUA	LOC108096394|XP_017053450.1|DFIC
OG0004838	LOC117585085|XP_034130243.1|DGUA	LOC108098804|XP_017057434.1|DFIC
OG0004839	LOC117584950|XP_034130034.1|DGUA	LOC108098864|XP_017057531.1|DFIC
OG0004840	LOC117585261|XP_034130567.1|DGUA	LOC108092147|XP_017047151.1|DFIC
OG0004841	LOC117591540|XP_034140725.1|DGUA	LOC108101745|XP_017061695.1|DFIC
OG0004842	LOC117585567|XP_034130992.1|DGUA	LOC108086600|XP_017039060.1|DFIC
OG0004843	LOC117589948|XP_034138131.1|DGUA	LOC108087173|XP_017039905.1|DFIC
OG0004844	LOC117584027|XP_034128655.1|DGUA	LOC108100906|XP_017060509.1|DFIC
OG0004845	LOC117586541|XP_034132590.1|DGUA	LOC108090168|XP_017044229.1|DFIC
OG0004846	LOC117581861|XP_034125214.1|DGUA	LOC108092443|XP_017047513.1|DFIC
OG0004847	LOC117581852|XP_034125200.1|DGUA	LOC108092441|XP_017047511.1|DFIC
OG0004848	LOC117585818|XP_034131437.1|DGUA	LOC108097641|XP_017055563.1|DFIC
OG0004849	LOC117584565|XP_034129420.1|DGUA	LOC108092646|XP_017047781.1|DFIC
OG0004850	LOC117585966|XP_034131665.1|DGUA	LOC108089089|XP_017042687.1|DFIC
OG0004851	LOC117586440|XP_034132369.1|DGUA	LOC108089079|XP_017042674.1|DFIC
OG0004852	LOC117586380|XP_034132300.1|DGUA	LOC108091831|XP_017046698.1|DFIC
OG0004853	LOC117578534|XP_034119992.1|DGUA	LOC108087795|XP_017040827.1|DFIC
