Orthogroup	DGUA.longest_only	AAEG.longest_only
OG0003377	LOC117589542|XP_034137428.1|DGUA	LOC5564417|XP_021708027.1|AAEG
OG0003378	LOC117589931|XP_034138106.1|DGUA	LOC110680511|XP_021711999.1|AAEG, LOC5572774|XP_001654172.1|AAEG
OG0003379	LOC117589520|XP_034137402.1|DGUA	LOC110678859|XP_021708087.1|AAEG, LOC5572778|XP_001654173.2|AAEG
OG0003380	LOC117589918|XP_034138087.1|DGUA	LOC5572781|XP_001654180.1|AAEG
OG0003381	LOC117582796|XP_034126712.1|DGUA	LOC5580227|XP_001655934.2|AAEG
OG0003382	LOC117582823|XP_034126759.1|DGUA	LOC5580230|XP_021708254.1|AAEG
OG0003383	LOC117583499|XP_034127731.1|DGUA	LOC5578695|XP_001657094.2|AAEG
OG0003384	LOC117584818|XP_034129831.1|DGUA	LOC5568279|XP_001657976.1|AAEG
OG0003385	LOC117585824|XP_034131445.1|DGUA	LOC5568276|XP_001657975.2|AAEG
OG0003386	LOC117583649|XP_034127994.1|DGUA	LOC5566095|XP_001650454.1|AAEG
OG0003387	LOC117583589|XP_034127868.1|DGUA	LOC5566097|XP_001650455.1|AAEG
OG0003388	LOC117588547|XP_034135817.1|DGUA	LOC110679207|XP_021709028.1|AAEG
OG0003389	LOC117590995|XP_034139970.1|DGUA	LOC110679265|XP_021709200.1|AAEG, LOC5570643|XP_001653279.1|AAEG
OG0003390	LOC117585758|XP_034131305.1|DGUA	LOC5570608|XP_001653272.1|AAEG, LOC110679312|XP_021709361.1|AAEG
OG0003391	LOC117583506|XP_034127740.1|DGUA	LOC110680569|XP_021712045.1|AAEG, LOC5574582|XP_001655206.2|AAEG
OG0003392	LOC117583373|XP_034127545.1|DGUA	LOC5572715|XP_001660532.2|AAEG
OG0003393	LOC117585564|XP_034130986.1|DGUA	LOC5568155|XP_021710093.1|AAEG
OG0003394	LOC117589579|XP_034137529.1|DGUA	LOC5568159|XP_001657903.2|AAEG
OG0003395	LOC117582905|XP_034126890.1|DGUA	LOC5566198|XP_021710187.1|AAEG
OG0003396	LOC117583609|XP_034127936.1|DGUA	LOC5566195|XP_001650574.2|AAEG
OG0003397	LOC117585848|XP_034131483.1|DGUA	LOC5567411|XP_001657413.2|AAEG
OG0003399	LOC117585501|XP_034130890.1|DGUA	LOC110680483|XP_021711980.1|AAEG, LOC5567405|XP_001657418.1|AAEG
OG0003400	LOC117584972|XP_034130062.1|DGUA	LOC5568338|XP_021710740.1|AAEG
OG0003401	LOC117583312|XP_034127451.1|DGUA	LOC5577501|XP_021711436.1|AAEG
OG0003402	LOC117583239|XP_034127352.1|DGUA	LOC110679871|XP_021711570.1|AAEG
OG0003403	LOC117580175|XP_034122407.1|DGUA	LOC5577499|XP_001656515.2|AAEG
OG0003404	LOC117582899|XP_034126883.1|DGUA	LOC5577699|XP_021711667.1|AAEG
OG0003405	LOC117592688|XP_034142543.1|DGUA	LOC5572734|XP_001660546.2|AAEG
OG0003406	LOC117583687|XP_034128054.1|DGUA	LOC5572725|XP_001660544.1|AAEG
OG0003407	LOC117583728|XP_034128135.1|DGUA	LOC5572724|XP_001660542.1|AAEG
OG0003408	LOC117589907|XP_034138070.1|DGUA	LOC5572733|XP_001660547.2|AAEG
OG0003409	LOC117584968|XP_034130057.1|DGUA	LOC5572730|XP_021711963.1|AAEG
OG0003410	LOC117585740|XP_034131278.1|DGUA	LOC5572735|XP_001660557.1|AAEG
OG0003411	LOC117586231|XP_034132057.1|DGUA	LOC5567789|XP_001657692.1|AAEG
OG0003412	LOC117589718|XP_034137774.1|DGUA	LOC5567787|XP_021712246.1|AAEG
OG0003413	LOC117590175|XP_034138461.1|DGUA	LOC5567767|XP_001657667.2|AAEG
OG0003414	LOC117579931|XP_034121975.1|DGUA	LOC5569265|XP_021712555.1|AAEG
OG0003415	LOC117590290|XP_034138668.1|DGUA	LOC5571786|XP_001659917.1|AAEG, LOC110681191|XP_021712663.1|AAEG
OG0003416	LOC117585125|XP_034130339.1|DGUA	LOC5571793|XP_001659919.1|AAEG, LOC110680319|XP_021711839.1|AAEG
OG0003417	LOC117585281|XP_034130594.1|DGUA	LOC5571790|XP_001659923.1|AAEG
OG0003418	LOC117585030|XP_034130165.1|DGUA	LOC110680553|XP_021712037.1|AAEG, LOC5567068|XP_001651458.1|AAEG
OG0003419	LOC117589927|XP_034138101.1|DGUA	LOC5567063|XP_001651463.2|AAEG
OG0003420	LOC117589925|XP_034138098.1|DGUA	LOC5567062|XP_021712857.1|AAEG
OG0003421	LOC117582701|XP_034126497.1|DGUA	LOC5567085|XP_021712943.1|AAEG
OG0003422	LOC117582715|XP_034126529.1|DGUA	LOC5577530|XP_021712944.1|AAEG
OG0003423	LOC117592577|XP_034142354.1|DGUA	LOC5573383|XP_001660867.2|AAEG
OG0003424	LOC117585794|XP_034131384.1|DGUA	LOC5573375|XP_001660864.2|AAEG
OG0003425	LOC117585002|XP_034130130.1|DGUA	LOC5573371|XP_001660857.1|AAEG
OG0003426	LOC117582847|XP_034126803.1|DGUA	LOC110681358|XP_021712799.1|AAEG, LOC110681360|XP_021712800.1|AAEG, LOC5573381|XP_021712999.1|AAEG
OG0003427	LOC117583042|XP_034127094.1|DGUA	LOC5570624|XP_001659227.2|AAEG
OG0003428	LOC117579771|XP_034121714.1|DGUA	LOC5572584|XP_001654088.2|AAEG
OG0003429	LOC117592117|XP_034141551.1|DGUA	LOC5580284|XP_001662911.1|AAEG, LOC110681506|XP_021713094.1|AAEG
OG0003430	LOC117590605|XP_034139276.1|DGUA	LOC5575731|XP_021713117.1|AAEG
OG0003431	LOC117585804|XP_034131405.1|DGUA	LOC23687402|XP_021713130.1|AAEG
OG0003432	LOC117585657|XP_034131138.1|DGUA	LOC110681519|XP_021713159.1|AAEG, LOC5568725|XP_001658106.1|AAEG
OG0003433	LOC117582913|XP_034126898.1|DGUA	LOC5565237|XP_021713167.1|AAEG
OG0003434	LOC117581637|XP_034124896.1|DGUA	LOC5576286|XP_001662576.2|AAEG
OG0003435	LOC117582995|XP_034127035.1|DGUA	LOC5572168|XP_021713207.1|AAEG
OG0003436	LOC117589969|XP_034138166.1|DGUA	LOC5569222|XP_001652782.1|AAEG
OG0003437	LOC117589966|XP_034138161.1|DGUA	LOC5569219|XP_001652784.1|AAEG
OG0003438	LOC117589968|XP_034138164.1|DGUA	LOC5569226|XP_001652785.1|AAEG
OG0003439	LOC117585154|XP_034130377.1|DGUA	LOC5569232|XP_021712263.1|AAEG, LOC110681536|XP_021713262.1|AAEG
OG0003440	LOC117585707|XP_034131230.1|DGUA	LOC5578520|XP_021713299.1|AAEG
OG0003441	LOC117590899|XP_034139821.1|DGUA	LOC5578519|XP_001663910.1|AAEG
OG0003442	LOC117583128|XP_034127210.1|DGUA	LOC5565034|XP_021694403.1|AAEG
OG0003443	LOC117587083|XP_034133442.1|DGUA	LOC5576914|XP_001663011.1|AAEG
OG0003444	LOC117589040|XP_034136559.1|DGUA	LOC5576920|XP_001663017.1|AAEG
OG0003445	LOC117590280|XP_034138655.1|DGUA	LOC5580013|XP_021713335.1|AAEG
OG0003446	LOC117588720|XP_034136064.1|DGUA	LOC5580009|XP_021713348.1|AAEG
OG0003447	LOC117590650|XP_034139382.1|DGUA	LOC5580014|XP_021694307.1|AAEG
OG0003448	LOC117590114|XP_034138356.1|DGUA	LOC5574616|XP_001661533.1|AAEG
OG0003449	LOC117584941|XP_034129991.1|DGUA	LOC5574612|XP_001661529.1|AAEG
OG0003450	LOC117583217|XP_034127327.1|DGUA	LOC5574618|XP_021713371.1|AAEG
OG0003451	LOC117585121|XP_034130334.1|DGUA	LOC5574690|XP_021713381.1|AAEG
OG0003452	LOC117585298|XP_034130617.1|DGUA	LOC5574692|XP_021713383.1|AAEG
OG0003453	LOC117579709|XP_034121593.1|DGUA	LOC5567595|XP_021713391.1|AAEG
OG0003454	LOC117584585|XP_034129452.1|DGUA	LOC5567614|XP_001657570.1|AAEG
OG0003455	LOC117589703|XP_034137757.1|DGUA	LOC5567615|XP_021713393.1|AAEG
OG0003456	LOC117587746|XP_034134564.1|DGUA	LOC5571512|XP_021692970.1|AAEG
OG0003457	LOC117586359|XP_034132270.1|DGUA	LOC5571516|XP_021692972.1|AAEG
OG0003458	LOC117590052|XP_034138263.1|DGUA	LOC5564696|XP_021692997.1|AAEG
OG0003459	LOC117586512|XP_034132533.1|DGUA	LOC110674037|XP_021693012.1|AAEG
OG0003460	LOC117583059|XP_034127121.1|DGUA	LOC5573797|XP_021693033.1|AAEG
OG0003461	LOC117589806|XP_034137909.1|DGUA	LOC5570837|XP_021693037.1|AAEG
OG0003462	LOC117580161|XP_034122372.1|DGUA	LOC23687506|XP_021695309.1|AAEG, LOC5566668|XP_011493288.2|AAEG
OG0003463	LOC117585783|XP_034131363.1|DGUA	LOC5580098|XP_001654849.2|AAEG
OG0003464	LOC117582810|XP_034126733.1|DGUA	LOC110674054|XP_021693086.1|AAEG
OG0003465	LOC117584994|XP_034130114.1|DGUA	LOC5566483|XP_001650870.1|AAEG
OG0003466	LOC117583812|XP_034128286.1|DGUA	LOC5566477|XP_001650864.1|AAEG, LOC110680597|XP_021712082.1|AAEG
OG0003467	LOC117583793|XP_034128266.1|DGUA	LOC110674064|XP_021693130.1|AAEG, LOC5566466|XP_001650848.1|AAEG
OG0003468	LOC117583792|XP_034128265.1|DGUA	LOC5566464|XP_001650846.1|AAEG, LOC110681427|XP_021712861.1|AAEG
OG0003469	LOC117583637|XP_034127977.1|DGUA	LOC5578927|XP_001657213.1|AAEG
OG0003470	LOC117589588|XP_034137544.1|DGUA	LOC5563724|XP_021693210.1|AAEG
OG0003471	LOC117582046|XP_034125479.1|DGUA	LOC5563704|XP_001647991.1|AAEG
OG0003472	LOC117587846|XP_034134702.1|DGUA	LOC5573172|XP_001660788.2|AAEG, LOC110674073|XP_021693214.1|AAEG
OG0003473	LOC117584784|XP_034129787.1|DGUA	LOC110681091|XP_021712553.1|AAEG, LOC5563712|XP_001648004.2|AAEG
OG0003474	LOC117585704|XP_034131222.1|DGUA	LOC5576365|XP_021693250.1|AAEG
OG0003475	LOC117584945|XP_034130024.1|DGUA	LOC5576358|XP_021693297.1|AAEG, LOC110674087|XP_021693301.1|AAEG
OG0003476	LOC117590591|XP_034139240.1|DGUA	LOC5576352|XP_021693305.1|AAEG
OG0003477	LOC117589527|XP_034137411.1|DGUA	LOC5567293|XP_021693314.1|AAEG
OG0003478	LOC117585292|XP_034130611.1|DGUA	LOC5567283|XP_021693342.1|AAEG
OG0003479	LOC117583767|XP_034128211.1|DGUA	LOC5569127|XP_001652733.2|AAEG
OG0003480	LOC117583076|XP_034127141.1|DGUA	LOC5576718|XP_001656224.1|AAEG
OG0003481	LOC117583236|XP_034127349.1|DGUA	LOC5576717|XP_001656223.1|AAEG
OG0003482	LOC117583428|XP_034127616.1|DGUA	LOC5576735|XP_021693381.1|AAEG
OG0003483	LOC117583325|XP_034127476.1|DGUA	LOC5566413|XP_001650805.1|AAEG
OG0003484	LOC117589555|XP_034137457.1|DGUA	LOC5568914|XP_001658238.1|AAEG
OG0003485	LOC117589671|XP_034137705.1|DGUA	LOC5568905|XP_001658228.2|AAEG
OG0003486	LOC117589747|XP_034137819.1|DGUA	LOC110674672|XP_021694418.1|AAEG
OG0003487	LOC117582711|XP_034126524.1|DGUA	LOC5573324|XP_001654544.1|AAEG
OG0003488	LOC117582820|XP_034126754.1|DGUA	LOC5569057|XP_021693516.1|AAEG
OG0003489	LOC117582733|XP_034126550.1|DGUA	LOC5564565|XP_021693531.1|AAEG
OG0003490	LOC117589659|XP_034137685.1|DGUA	LOC5566454|XP_021693543.1|AAEG
OG0003491	LOC117582814|XP_034126739.1|DGUA	LOC5578805|XP_021693546.1|AAEG
OG0003492	LOC117583479|XP_034127679.1|DGUA	LOC5578571|XP_001663962.2|AAEG
OG0003493	LOC117585392|XP_034130746.1|DGUA	LOC5577195|XP_021693675.1|AAEG
OG0003494	LOC117590038|XP_034138242.1|DGUA	LOC5572161|XP_021693685.1|AAEG
OG0003495	LOC117582199|XP_034125698.1|DGUA	LOC5576201|XP_001662536.1|AAEG
OG0003496	LOC117589684|XP_034137731.1|DGUA	LOC110674163|XP_021693719.1|AAEG
OG0003497	LOC117585827|XP_034131450.1|DGUA	LOC23687673|XP_011493646.2|AAEG
OG0003498	LOC117590041|XP_034138246.1|DGUA	LOC5575648|XP_021693759.1|AAEG
OG0003499	LOC117583761|XP_034128186.1|DGUA	LOC5575653|XP_021693763.1|AAEG
OG0003500	LOC117587647|XP_034134425.1|DGUA	LOC5565614|XP_021693783.1|AAEG
OG0003501	LOC117589763|XP_034137842.1|DGUA	LOC5565612|XP_001649949.1|AAEG
OG0003502	LOC117585495|XP_034130884.1|DGUA	LOC5565991|XP_021693812.1|AAEG, LOC5569690|XP_021712502.1|AAEG
OG0003503	LOC117583466|XP_034127664.1|DGUA	LOC5577655|XP_001656653.3|AAEG
OG0003504	LOC117583818|XP_034128295.1|DGUA	LOC5577651|XP_021693826.1|AAEG
OG0003505	LOC117583838|XP_034128340.1|DGUA	LOC5577636|XP_021693854.1|AAEG
OG0003506	LOC117582960|XP_034126962.1|DGUA	LOC5565953|XP_021693896.1|AAEG
OG0003507	LOC117582985|XP_034127001.1|DGUA	LOC110680489|XP_021711984.1|AAEG, LOC5565942|XP_021693903.1|AAEG
OG0003508	LOC117587012|XP_034133312.1|DGUA	LOC5568525|XP_021693918.1|AAEG
OG0003509	LOC117589677|XP_034137722.1|DGUA	LOC5573535|XP_021693961.1|AAEG
OG0003510	LOC117585033|XP_034130170.1|DGUA	LOC5579966|XP_001658483.2|AAEG
OG0003511	LOC117585032|XP_034130167.1|DGUA	LOC5579960|XP_021694041.1|AAEG
OG0003512	LOC117583107|XP_034127180.1|DGUA	LOC5578914|XP_001657204.2|AAEG
OG0003513	LOC117583058|XP_034127120.1|DGUA	LOC5578915|XP_021694075.1|AAEG
OG0003514	LOC117585480|XP_034130865.1|DGUA	LOC5576115|XP_021694090.1|AAEG
OG0003515	LOC117586925|XP_034133179.1|DGUA	LOC5575229|XP_001655635.2|AAEG
OG0003516	LOC117589944|XP_034138123.1|DGUA	LOC5565161|XP_021694131.1|AAEG
OG0003517	LOC117585047|XP_034130194.1|DGUA	LOC5579159|XP_021694193.1|AAEG
OG0003518	LOC117586580|XP_034132638.1|DGUA	LOC5566105|XP_001650511.2|AAEG
OG0003519	LOC117580285|XP_034122649.1|DGUA	LOC5566136|XP_021695359.1|AAEG
OG0003520	LOC117580284|XP_034122648.1|DGUA	LOC5566123|XP_001650503.2|AAEG
OG0003521	LOC117579280|XP_034120968.1|DGUA	LOC5566143|XP_021695372.1|AAEG
OG0003522	LOC117586457|XP_034132400.1|DGUA	LOC5566137|XP_001650495.1|AAEG
OG0003523	LOC117582198|XP_034125697.1|DGUA	LOC5566133|XP_001650494.1|AAEG
OG0003524	LOC117581402|XP_034124443.1|DGUA	LOC5566132|XP_001650493.2|AAEG
OG0003525	LOC117579304|XP_034121005.1|DGUA	LOC5566126|XP_001650491.1|AAEG
OG0003526	LOC117590056|XP_034138268.1|DGUA	LOC5566124|XP_001650486.2|AAEG
OG0003527	LOC117590925|XP_034139857.1|DGUA	LOC5566111|XP_001650482.1|AAEG
OG0003529	LOC117584734|XP_034129695.1|DGUA	LOC5570950|XP_001653417.2|AAEG
OG0003530	LOC117579864|XP_034121867.1|DGUA	LOC5570952|XP_021695452.1|AAEG
OG0003531	LOC117585513|XP_034130903.1|DGUA	LOC5571445|XP_001659696.2|AAEG
OG0003532	LOC117589012|XP_034136523.1|DGUA	LOC5571444|XP_021695478.1|AAEG
OG0003533	LOC117580020|XP_034122132.1|DGUA	LOC5567850|XP_001657714.1|AAEG
OG0003534	LOC117589366|XP_034137164.1|DGUA	LOC5569149|XP_021695598.1|AAEG
OG0003535	LOC117589154|XP_034136746.1|DGUA	LOC5569146|XP_021695603.1|AAEG
OG0003536	LOC117592612|XP_034142386.1|DGUA	LOC110680371|XP_021711869.1|AAEG, LOC5578204|XP_001656848.2|AAEG
OG0003537	LOC117579129|XP_034120762.1|DGUA	LOC5575741|XP_001655841.2|AAEG
OG0003538	LOC117583139|XP_034127259.1|DGUA	LOC5575733|XP_021695723.1|AAEG, LOC110675350|XP_021695724.1|AAEG
OG0003539	LOC117592267|XP_034141816.1|DGUA	LOC5566722|XP_021695725.1|AAEG
OG0003540	LOC117589144|XP_034136721.1|DGUA	LOC5571766|XP_001659898.2|AAEG
OG0003541	LOC117585599|XP_034131035.1|DGUA	LOC5576630|XP_021695759.1|AAEG
OG0003542	LOC117578861|XP_034120541.1|DGUA	LOC5576629|XP_021695763.1|AAEG
OG0003543	LOC117588685|XP_034136025.1|DGUA	LOC5576633|XP_001662790.1|AAEG
OG0003544	LOC117579519|XP_034121317.1|DGUA	LOC5570665|XP_001659266.1|AAEG
OG0003545	LOC117580253|XP_034122569.1|DGUA	LOC5571262|XP_021695920.1|AAEG
OG0003546	LOC117580204|XP_034122489.1|DGUA	LOC5571248|XP_021695946.1|AAEG
OG0003547	LOC117591982|XP_034141313.1|DGUA	LOC5568483|XP_021695974.1|AAEG
OG0003548	LOC117584043|XP_034128711.1|DGUA	LOC5568482|XP_011493357.2|AAEG
OG0003549	LOC117584205|XP_034128906.1|DGUA	LOC5568481|XP_021695981.1|AAEG
OG0003550	LOC117592433|XP_034142079.1|DGUA	LOC5568468|XP_001652303.1|AAEG
OG0003551	LOC117578772|XP_034120368.1|DGUA	LOC5579328|XP_021696014.1|AAEG
OG0003552	LOC117583206|XP_034127307.1|DGUA	LOC110675403|XP_021696024.1|AAEG
OG0003553	LOC117592420|XP_034142053.1|DGUA	LOC5573481|XP_021696025.1|AAEG
OG0003554	LOC117589086|XP_034136614.1|DGUA	LOC5577799|XP_021696028.1|AAEG
OG0003555	LOC117579702|XP_034121584.1|DGUA	LOC5578168|XP_021696070.1|AAEG
OG0003556	LOC117580505|XP_034122983.1|DGUA	LOC5574103|XP_021700597.1|AAEG
OG0003557	LOC117580506|XP_034122986.1|DGUA	LOC5574100|XP_001661171.1|AAEG
OG0003558	LOC117579052|XP_034120639.1|DGUA	LOC5565097|XP_021696157.1|AAEG
OG0003559	LOC117589362|XP_034137149.1|DGUA	LOC5565095|XP_021696175.1|AAEG
OG0003560	LOC117579731|XP_034121619.1|DGUA	LOC5564907|XP_001649256.2|AAEG
OG0003561	LOC117592167|XP_034141652.1|DGUA	LOC5572885|XP_021696189.1|AAEG
OG0003562	LOC117592573|XP_034142349.1|DGUA	LOC5569889|XP_021696239.1|AAEG
OG0003563	LOC117585757|XP_034131304.1|DGUA	LOC5569898|XP_001658796.1|AAEG
OG0003564	LOC117580111|XP_034122281.1|DGUA	LOC110681383|XP_021712817.1|AAEG, LOC5569901|XP_001658799.2|AAEG
OG0003565	LOC117579508|XP_034121302.1|DGUA	LOC110675493|XP_021696321.1|AAEG
OG0003566	LOC117589952|XP_034138134.1|DGUA	LOC5570462|XP_021696323.1|AAEG
OG0003567	LOC117583053|XP_034127118.1|DGUA	LOC5570461|XP_021696331.1|AAEG
OG0003568	LOC117582536|XP_034126275.1|DGUA	LOC5577064|XP_021696349.1|AAEG
OG0003569	LOC117589041|XP_034136560.1|DGUA	LOC5571867|XP_021696396.1|AAEG, LOC5564708|XP_021712809.1|AAEG
OG0003570	LOC117578591|XP_034120065.1|DGUA	LOC5571874|XP_021696407.1|AAEG
OG0003571	LOC117579981|XP_034122050.1|DGUA	LOC5570525|XP_001659184.2|AAEG
OG0003572	LOC117581615|XP_034124888.1|DGUA	LOC5570536|XP_021696455.1|AAEG
OG0003573	LOC117578621|XP_034120116.1|DGUA	LOC5570522|XP_021696464.1|AAEG
OG0003574	LOC117588850|XP_034136240.1|DGUA	LOC5567621|XP_001657591.2|AAEG
OG0003575	LOC117588879|XP_034136279.1|DGUA	LOC5576612|XP_001662762.1|AAEG
OG0003576	LOC117587213|XP_034133659.1|DGUA	LOC5566268|XP_021696550.1|AAEG
OG0003577	LOC117580387|XP_034122816.1|DGUA	LOC5566289|XP_021696567.1|AAEG, LOC110681021|XP_021712475.1|AAEG
OG0003578	LOC117580301|XP_034122680.1|DGUA	LOC5569215|XP_001658388.1|AAEG
OG0003579	LOC117592630|XP_034142457.1|DGUA	LOC5569212|XP_021696607.1|AAEG
OG0003580	LOC117590566|XP_034139202.1|DGUA	LOC5568100|XP_021696615.1|AAEG
OG0003581	LOC117579793|XP_034121753.1|DGUA	LOC110675582|XP_021696631.1|AAEG
OG0003582	LOC117580353|XP_034122762.1|DGUA	LOC5568120|XP_001652059.2|AAEG
OG0003583	LOC117592464|XP_034142184.1|DGUA	LOC5578232|XP_021696662.1|AAEG
OG0003584	LOC117586307|XP_034132160.1|DGUA	LOC5574286|XP_001661329.1|AAEG
OG0003585	LOC117580372|XP_034122795.1|DGUA	LOC5566329|XP_001650718.1|AAEG
OG0003586	LOC117590583|XP_034139230.1|DGUA	LOC5579064|XP_021696762.1|AAEG
OG0003587	LOC117582088|XP_034125541.1|DGUA	LOC5564624|XP_001648973.2|AAEG
OG0003588	LOC117583002|XP_034127044.1|DGUA	LOC5567128|XP_001651546.2|AAEG
OG0003589	LOC117586538|XP_034132568.1|DGUA	LOC110676989|XP_021702921.1|AAEG
OG0003590	LOC117586929|XP_034133182.1|DGUA	LOC5574420|XP_021696838.1|AAEG
OG0003591	LOC117586970|XP_034133235.1|DGUA	LOC5566232|XP_021696842.1|AAEG
OG0003592	LOC117589383|XP_034137188.1|DGUA	LOC5566211|XP_001650600.1|AAEG
OG0003594	LOC117580309|XP_034122693.1|DGUA	LOC5566962|XP_001651375.2|AAEG
OG0003595	LOC117592184|XP_034141675.1|DGUA	LOC5565647|XP_021696889.1|AAEG
OG0003596	LOC117578794|XP_034120407.1|DGUA	LOC5565652|XP_001650005.1|AAEG
OG0003597	LOC117592607|XP_034142382.1|DGUA	LOC5565650|XP_001650002.2|AAEG
OG0003598	LOC117579336|XP_034121052.1|DGUA	LOC5573763|XP_001654790.1|AAEG
OG0003599	LOC117584588|XP_034129456.1|DGUA	LOC5573779|XP_021696930.1|AAEG
OG0003600	LOC117589322|XP_034137036.1|DGUA	LOC5576770|XP_001662857.2|AAEG
OG0003601	LOC117590332|XP_034138721.1|DGUA	LOC5568893|XP_001658218.2|AAEG
OG0003602	LOC117592043|XP_034141422.1|DGUA	LOC5574799|XP_021697010.1|AAEG
OG0003603	LOC117586818|XP_034132988.1|DGUA	LOC5574896|XP_001655401.2|AAEG
OG0003604	LOC117587978|XP_034134877.1|DGUA	LOC5579976|XP_001658608.1|AAEG
OG0003605	LOC117585283|XP_034130601.1|DGUA	LOC5568318|XP_021697072.1|AAEG
OG0003606	LOC117587109|XP_034133497.1|DGUA	LOC5568317|XP_001652194.1|AAEG
OG0003607	LOC117591955|XP_034141270.1|DGUA	LOC5568314|XP_001652191.1|AAEG
OG0003608	LOC117579345|XP_034121062.1|DGUA	LOC5568308|XP_021697084.1|AAEG
OG0003609	LOC117583795|XP_034128271.1|DGUA	LOC5568291|XP_001652167.1|AAEG
OG0003610	LOC117579455|XP_034121233.1|DGUA	LOC5576961|XP_001663056.2|AAEG
OG0003611	LOC117586883|XP_034133100.1|DGUA	LOC5571818|XP_021697130.1|AAEG
OG0003612	LOC117579801|XP_034121771.1|DGUA	LOC5571827|XP_021697152.1|AAEG
OG0003613	LOC117585679|XP_034131176.1|DGUA	LOC5573466|XP_001660886.2|AAEG
OG0003614	LOC117585683|XP_034131190.1|DGUA	LOC5573465|XP_001660887.1|AAEG
OG0003615	LOC117579552|XP_034121366.1|DGUA	LOC110675782|XP_021697245.1|AAEG
OG0003616	LOC117592080|XP_034141483.1|DGUA	LOC5577568|XP_001663442.1|AAEG
OG0003617	LOC117592137|XP_034141577.1|DGUA	LOC110675790|XP_021697279.1|AAEG
OG0003618	LOC117592135|XP_034141571.1|DGUA	LOC5574903|XP_021697274.1|AAEG
OG0003619	LOC117587356|XP_034133892.1|DGUA	LOC5574912|XP_021697293.1|AAEG
OG0003620	LOC117592368|XP_034141958.1|DGUA	LOC5578898|XP_001664109.2|AAEG
OG0003621	LOC117587326|XP_034133849.1|DGUA	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG
OG0003622	LOC117587324|XP_034133846.1|DGUA	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG
OG0003623	LOC117592518|XP_034142259.1|DGUA	LOC5570735|XP_001659326.1|AAEG
OG0003624	LOC117592063|XP_034141456.1|DGUA	LOC5579975|XP_021697397.1|AAEG
OG0003625	LOC117581571|XP_034124811.1|DGUA	LOC5574421|XP_001661438.1|AAEG
OG0003626	LOC117588088|XP_034135052.1|DGUA	LOC5576843|XP_001662949.1|AAEG
OG0003627	LOC117584502|XP_034129329.1|DGUA	LOC5577050|XP_001663147.2|AAEG
OG0003628	LOC117578886|XP_034120574.1|DGUA	LOC5576845|XP_021697495.1|AAEG
OG0003629	LOC117589891|XP_034138056.1|DGUA	LOC5564960|XP_021697514.1|AAEG
OG0003630	LOC117591278|XP_034140371.1|DGUA	LOC5579516|XP_021697513.1|AAEG
OG0003631	LOC117580137|XP_034122326.1|DGUA	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG
OG0003632	LOC117589261|XP_034136929.1|DGUA	LOC5576854|XP_001656279.1|AAEG
OG0003633	LOC117580156|XP_034122366.1|DGUA	LOC5575244|XP_021697543.1|AAEG
OG0003634	LOC117587019|XP_034133322.1|DGUA	LOC5574066|XP_021697592.1|AAEG
OG0003635	LOC117589198|XP_034136817.1|DGUA	LOC5565621|XP_021697596.1|AAEG
OG0003636	LOC117578804|XP_034120424.1|DGUA	LOC5565623|XP_001649978.2|AAEG
OG0003637	LOC117588648|XP_034135974.1|DGUA	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG
OG0003638	LOC117580462|XP_034122926.1|DGUA	LOC5572754|XP_021697617.1|AAEG
OG0003639	LOC117587773|XP_034134602.1|DGUA	LOC5565412|XP_001649759.1|AAEG
OG0003640	LOC117578425|XP_034119777.1|DGUA	LOC5578399|XP_021697634.1|AAEG
OG0003641	LOC117578535|XP_034119993.1|DGUA	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG
OG0003642	LOC117578866|XP_034120549.1|DGUA	LOC5566366|XP_021697649.1|AAEG
OG0003643	LOC117592150|XP_034141611.1|DGUA	LOC110675919|XP_021697651.1|AAEG
OG0003644	LOC117578655|XP_034120164.1|DGUA	LOC5573545|XP_001654680.1|AAEG
OG0003645	LOC117579197|XP_034120858.1|DGUA	LOC5571703|XP_001659845.2|AAEG
OG0003646	LOC117589309|XP_034136998.1|DGUA	LOC5565875|XP_021697696.1|AAEG
OG0003647	LOC117579274|XP_034120960.1|DGUA	LOC5567984|XP_001657805.2|AAEG
OG0003648	LOC117583943|XP_034128532.1|DGUA	LOC5565748|XP_001650108.2|AAEG
OG0003649	LOC117584989|XP_034130107.1|DGUA	LOC5565555|XP_001649906.1|AAEG
OG0003650	LOC117584084|XP_034128723.1|DGUA, LOC117581536|XP_034124742.1|DGUA	LOC5565559|XP_021697733.1|AAEG
OG0003651	LOC117582866|XP_034126827.1|DGUA	LOC5564456|XP_021697774.1|AAEG
OG0003652	LOC117587062|XP_034133394.1|DGUA	LOC5570336|XP_001653165.1|AAEG
OG0003653	LOC117580463|XP_034122927.1|DGUA	LOC5573421|XP_021697823.1|AAEG
OG0003654	LOC117587258|XP_034133722.1|DGUA	LOC5573417|XP_001654591.1|AAEG
OG0003655	LOC117588232|XP_034135272.1|DGUA	LOC5573416|XP_001654590.2|AAEG
