Orthogroup	DGUA.longest_only	DSIM.longest_only
OG0003999	LOC117587589|XP_034134323.1|DGUA	LOC6739549|XP_002076446.1|DSIM
OG0004000	LOC117590204|XP_034138547.1|DGUA	LOC27207325|XP_039153950.1|DSIM
OG0004001	LOC117588137|XP_034135162.1|DGUA	LOC6735998|XP_016029373.1|DSIM
OG0004002	LOC117588160|XP_034135159.1|DGUA	LOC6732901|XP_002080006.1|DSIM
OG0004003	LOC117582666|XP_034126487.1|DGUA	LOC6731959|XP_016024627.1|DSIM
OG0004004	LOC117581778|XP_034125092.1|DGUA	LOC6731452|XP_016024106.1|DSIM
OG0004005	LOC117584399|XP_034129149.1|DGUA	LOC6731087|XP_016023614.1|DSIM
OG0004006	LOC117582562|XP_034126287.1|DGUA	LOC6732977|XP_002080056.1|DSIM
OG0004007	LOC117581937|XP_034125310.1|DGUA	LOC6730857|XP_002078021.1|DSIM
OG0004008	LOC117584433|XP_034129235.1|DGUA	LOC6730424|XP_039147100.1|DSIM
OG0004009	LOC117584403|XP_034129157.1|DGUA	LOC6730705|XP_002077875.2|DSIM
OG0004010	LOC117584690|XP_034129613.1|DGUA	LOC6732273|XP_039153679.1|DSIM
OG0004011	LOC117584824|XP_034129841.1|DGUA	LOC6732234|XP_016024911.1|DSIM
OG0004012	LOC117583484|XP_034127684.1|DGUA	LOC6729122|XP_016035770.1|DSIM
OG0004013	LOC117584324|XP_034129043.1|DGUA	LOC6732296|XP_039154307.1|DSIM
OG0004014	LOC117580543|XP_034123028.1|DGUA	LOC6738109|XP_039149775.1|DSIM
OG0004015	LOC117584353|XP_034129080.1|DGUA	LOC6732161|XP_016024843.1|DSIM
OG0004016	LOC117584607|XP_034129507.1|DGUA	LOC6731788|XP_002078923.1|DSIM
OG0004017	LOC117582655|XP_034126451.1|DGUA	LOC6730955|XP_002078118.1|DSIM
OG0004018	LOC117578442|XP_034119856.1|DGUA	LOC6733322|XP_002080381.1|DSIM
OG0004019	LOC117582546|XP_034126246.1|DGUA	LOC6732991|XP_002080070.1|DSIM
OG0004020	LOC117581700|XP_034124969.1|DGUA	LOC27206524|XP_016023238.1|DSIM
OG0004021	LOC117581766|XP_034125060.1|DGUA	LOC6739182|XP_016023230.1|DSIM
OG0004022	LOC117584671|XP_034129591.1|DGUA	LOC6732498|XP_002079618.1|DSIM
OG0004023	LOC117582587|XP_034126328.1|DGUA	LOC6735284|XP_016028648.1|DSIM
OG0004024	LOC117582303|XP_034125836.1|DGUA	LOC6739242|XP_016025185.1|DSIM
OG0004025	LOC117587697|XP_034134484.1|DGUA	LOC6731681|XP_016024371.1|DSIM
OG0004026	LOC117582526|XP_034126217.1|DGUA	LOC6730656|XP_016023094.1|DSIM
OG0004028	LOC117588015|XP_034134935.1|DGUA	LOC6731115|XP_002078272.1|DSIM
OG0004029	LOC117587939|XP_034134822.1|DGUA	LOC6731523|XP_016024200.1|DSIM
OG0004030	LOC117580730|XP_034123331.1|DGUA	LOC6735975|XP_002082884.1|DSIM
OG0004031	LOC117581818|XP_034125153.1|DGUA	LOC6732067|XP_016024741.1|DSIM
OG0004032	LOC117587588|XP_034134321.1|DGUA	LOC6739551|XP_016025895.1|DSIM
OG0004033	LOC117587844|XP_034134699.1|DGUA	LOC6731706|XP_016024386.1|DSIM
OG0004034	LOC117582122|XP_034125592.1|DGUA	LOC6732724|XP_016025455.1|DSIM
OG0004035	LOC117583941|XP_034128522.1|DGUA	LOC6731036|XP_016023526.1|DSIM
OG0004036	LOC117583876|XP_034128417.1|DGUA	LOC6730771|XP_016023179.1|DSIM
OG0004037	LOC117584743|XP_034129717.1|DGUA	LOC6732142|XP_016024823.1|DSIM
OG0004038	LOC117582452|XP_034126068.1|DGUA	LOC27206531|XP_016022967.1|DSIM
OG0004039	LOC117581728|XP_034124999.1|DGUA	LOC6730697|XP_016023125.1|DSIM
OG0004040	LOC117579327|XP_034121042.1|DGUA	LOC6735772|XP_002082685.1|DSIM
OG0004041	LOC117590305|XP_034138683.1|DGUA	LOC27206588|XP_016038662.1|DSIM
OG0004042	LOC117589235|XP_034136890.1|DGUA	LOC27208893|XP_016030672.1|DSIM
OG0004043	LOC117584789|XP_034129792.1|DGUA	LOC6731874|XP_002079009.1|DSIM
OG0004044	LOC117581958|XP_034125331.1|DGUA, LOC117580819|XP_034123430.1|DGUA	LOC6725376|XP_016038431.1|DSIM
OG0004045	LOC117584016|XP_034128638.1|DGUA	LOC6731915|XP_016024579.1|DSIM
OG0004046	LOC117582279|XP_034125801.1|DGUA	LOC27206200|XP_016022933.1|DSIM
OG0004047	LOC117583916|XP_034128485.1|DGUA	LOC6732044|XP_016024729.1|DSIM
OG0004048	LOC117582603|XP_034126363.1|DGUA	LOC6731013|XP_016023497.1|DSIM
OG0004049	LOC117582385|XP_034125950.1|DGUA	LOC6730418|XP_002077599.1|DSIM
OG0004050	LOC117581721|XP_034124992.1|DGUA	LOC6732741|XP_016025470.1|DSIM
OG0004051	LOC117581740|XP_034125023.1|DGUA	LOC6731984|XP_016024655.1|DSIM
OG0004052	LOC117580907|XP_034123559.1|DGUA	LOC6726322|XP_039152792.1|DSIM
OG0004053	LOC117591877|XP_034141145.1|DGUA	LOC27206159|XP_016027005.1|DSIM
OG0004054	LOC117581915|XP_034125277.1|DGUA	LOC6732690|XP_039154287.1|DSIM
OG0004055	LOC117589607|XP_034137573.1|DGUA	LOC6728665|XP_016035325.1|DSIM
OG0004056	LOC117590065|XP_034138279.1|DGUA	LOC6726644|XP_016033134.1|DSIM
OG0004057	LOC117580409|XP_034122847.1|DGUA	LOC6738758|XP_002085558.1|DSIM
OG0004058	LOC117579081|XP_034120679.1|DGUA	LOC6736583|XP_002083445.1|DSIM
OG0004059	LOC117586129|XP_034131885.1|DGUA	LOC6727168|XP_016033661.1|DSIM
OG0004060	LOC117585127|XP_034130344.1|DGUA	LOC6728541|XP_002103886.1|DSIM
OG0004061	LOC117590518|XP_034139119.1|DGUA	LOC6725719|XP_016038995.1|DSIM
OG0004062	LOC117587123|XP_034133514.1|DGUA	LOC27206263|XP_016029926.1|DSIM
OG0004063	LOC117590851|XP_034139739.1|DGUA	LOC6724960|XP_002105996.1|DSIM
OG0004064	LOC117587267|XP_034133733.1|DGUA	LOC6738214|XP_002085026.2|DSIM
OG0004065	LOC117579147|XP_034120787.1|DGUA	LOC6735664|XP_039148643.1|DSIM
OG0004066	LOC117592443|XP_034142090.1|DGUA	LOC6734500|XP_002081519.2|DSIM
OG0004067	LOC117581013|XP_034123718.1|DGUA	LOC6725700|XP_016038973.1|DSIM
OG0004068	LOC117586599|XP_034132671.1|DGUA	LOC6728839|XP_002104173.2|DSIM
OG0004069	LOC117586447|XP_034132377.1|DGUA	LOC6728837|XP_039151278.1|DSIM
OG0004070	LOC117587292|XP_034133769.1|DGUA	LOC6739613|XP_002076507.2|DSIM
OG0004071	LOC117587407|XP_034133955.1|DGUA	LOC6737366|XP_002084204.2|DSIM
OG0004072	LOC117587408|XP_034133956.1|DGUA	LOC6737367|XP_002084205.2|DSIM
OG0004073	LOC117580844|XP_034123480.1|DGUA	LOC6726313|XP_002107274.1|DSIM
OG0004074	LOC117591269|XP_034140360.1|DGUA	LOC6735715|XP_039148389.1|DSIM
OG0004075	LOC117578820|XP_034120465.1|DGUA	LOC6734321|XP_002081344.1|DSIM
OG0004076	LOC117589736|XP_034137807.1|DGUA	LOC6734319|XP_016027381.1|DSIM
OG0004077	LOC117581847|XP_034125193.1|DGUA	LOC6731432|XP_016024055.1|DSIM
OG0004078	LOC117591122|XP_034140114.1|DGUA	LOC6729714|XP_002105020.1|DSIM
OG0004079	LOC117581271|XP_034124173.1|DGUA	LOC6725364|XP_002106381.1|DSIM
OG0004080	LOC117578537|XP_034119995.1|DGUA	LOC6734789|XP_002081792.1|DSIM
OG0004081	LOC117578746|XP_034120317.1|DGUA	LOC6739433|XP_039147550.1|DSIM
OG0004082	LOC117590586|XP_034139234.1|DGUA	LOC6735487|XP_002082426.1|DSIM
OG0004083	LOC117584900|XP_034129929.1|DGUA	LOC6729324|XP_002104641.2|DSIM
OG0004084	LOC117579118|XP_034120737.1|DGUA	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM
OG0004085	LOC117584935|XP_034129986.1|DGUA	LOC6727788|XP_016034360.1|DSIM
OG0004086	LOC117583243|XP_034127357.1|DGUA	LOC6739776|XP_016036551.1|DSIM
OG0004087	LOC117581058|XP_034123791.1|DGUA	LOC27207989|XP_016038848.1|DSIM
OG0004088	LOC117583159|XP_034127245.1|DGUA	LOC6729824|XP_002105127.1|DSIM
OG0004089	LOC117581421|XP_034124473.1|DGUA	LOC27208056|XP_039152221.1|DSIM
OG0004090	LOC117585448|XP_034130816.1|DGUA	LOC6729389|XP_016036036.1|DSIM
OG0004091	LOC117585424|XP_034130789.1|DGUA	LOC27206465|XP_016034647.1|DSIM
OG0004092	LOC117580954|XP_034123631.1|DGUA	LOC27208079|XP_016038388.2|DSIM
OG0004094	LOC117580657|XP_034123152.1|DGUA	LOC27208947|XP_016038034.1|DSIM
OG0004095	LOC117590186|XP_034138486.1|DGUA	LOC6728475|XP_002103820.2|DSIM
OG0004096	LOC117583244|XP_034127358.1|DGUA	LOC27207937|XP_016036553.1|DSIM
OG0004097	LOC117579076|XP_034120675.1|DGUA	LOC6737902|XP_002084730.1|DSIM
OG0004098	LOC117585071|XP_034130227.1|DGUA	LOC6727790|XP_016034363.1|DSIM
OG0004099	LOC117586497|XP_034132483.1|DGUA	LOC6726734|XP_016033230.2|DSIM
OG0004100	LOC117586295|XP_034132141.1|DGUA	LOC6726746|XP_002102157.1|DSIM
OG0004101	LOC117586243|XP_034132072.1|DGUA	LOC6726748|XP_002102159.2|DSIM
OG0004102	LOC117586505|XP_034132519.1|DGUA	LOC6726749|XP_039151478.1|DSIM
OG0004103	LOC117591120|XP_034140112.1|DGUA	LOC6729712|XP_002105018.1|DSIM
OG0004104	LOC117583366|XP_034127537.1|DGUA	LOC6729234|XP_016035886.1|DSIM
OG0004105	LOC117587264|XP_034133729.1|DGUA	LOC6738216|XP_016032077.1|DSIM
OG0004106	LOC117589017|XP_034136533.1|DGUA	LOC6739013|XP_002085808.1|DSIM
OG0004107	LOC117589119|XP_034136688.1|DGUA	LOC6736515|XP_002083385.1|DSIM
OG0004108	LOC117585985|XP_034131694.1|DGUA	LOC6728000|XP_002103352.1|DSIM
OG0004109	LOC117585451|XP_034130825.1|DGUA	LOC6729391|XP_016036037.1|DSIM
OG0004110	LOC117579597|XP_034121421.1|DGUA	LOC6739097|XP_039149852.1|DSIM
OG0004111	LOC117591219|XP_034140279.1|DGUA	LOC6729651|XP_016036291.1|DSIM
OG0004112	LOC117585526|XP_034130925.1|DGUA	LOC6729731|XP_016036390.1|DSIM
OG0004113	LOC117581204|XP_034124068.1|DGUA	LOC6726597|XP_016040271.1|DSIM
OG0004114	LOC117590721|XP_034139517.1|DGUA	LOC6725195|XP_002106218.1|DSIM
OG0004115	LOC117590718|XP_034139511.1|DGUA	LOC6725192|XP_039152986.1|DSIM
OG0004116	LOC117585241|XP_034130533.1|DGUA	LOC6729646|XP_016036288.1|DSIM
OG0004117	LOC117590094|XP_034138328.1|DGUA	LOC6727643|XP_002103020.1|DSIM
OG0004118	LOC117578868|XP_034120553.1|DGUA	LOC6734943|XP_002081940.1|DSIM
OG0004119	LOC117585227|XP_034130511.1|DGUA	LOC6727618|XP_002102997.1|DSIM
OG0004120	LOC117585505|XP_034130895.1|DGUA	LOC6739731|XP_039151002.1|DSIM
OG0004121	LOC117579961|XP_034122025.1|DGUA	LOC6736827|XP_002083683.1|DSIM
OG0004122	LOC117586670|XP_034132809.1|DGUA	LOC6728009|XP_002103361.1|DSIM
OG0004123	LOC117586475|XP_034132459.1|DGUA	LOC6727171|XP_016033663.1|DSIM
OG0004124	LOC117591054|XP_034140044.1|DGUA	LOC6725818|XP_016039143.1|DSIM
OG0004125	LOC117582870|XP_034126831.1|DGUA	LOC6730169|XP_016036927.1|DSIM
OG0004126	LOC117582857|XP_034126816.1|DGUA	LOC6730160|XP_039150385.1|DSIM
OG0004127	LOC117587853|XP_034134710.1|DGUA	LOC6731715|XP_016024391.1|DSIM
OG0004128	LOC117585514|XP_034130904.1|DGUA	LOC6739742|XP_002076635.1|DSIM
OG0004129	LOC117592007|XP_034141348.1|DGUA	LOC6734049|XP_016027056.2|DSIM
OG0004130	LOC117581189|XP_034124031.1|DGUA	LOC27207261|XP_039152397.1|DSIM
OG0004131	LOC117585958|XP_034131652.1|DGUA	LOC6727868|XP_039150586.1|DSIM
OG0004132	LOC117589367|XP_034137167.1|DGUA	LOC6736549|XP_016030128.1|DSIM
OG0004133	LOC117584256|XP_034128951.1|DGUA	LOC6732039|XP_002079171.1|DSIM
OG0004134	LOC117585545|XP_034130955.1|DGUA	LOC6729517|XP_016036190.1|DSIM
OG0004135	LOC117586689|XP_034132836.1|DGUA	LOC6727359|XP_039151704.1|DSIM
OG0004136	LOC117590021|XP_034138205.1|DGUA	LOC6727160|XP_002102553.1|DSIM
OG0004137	LOC117592408|XP_034142035.1|DGUA	LOC6733796|XP_002080840.1|DSIM
OG0004138	LOC117589079|XP_034136606.1|DGUA	LOC6738347|XP_002085157.1|DSIM
OG0004139	LOC117581574|XP_034124814.1|DGUA	LOC27207950|XP_016037965.1|DSIM
OG0004140	LOC117591013|XP_034139991.1|DGUA	LOC6725336|XP_002106353.1|DSIM
OG0004141	LOC117587415|XP_034134030.1|DGUA	LOC6735380|XP_016028708.1|DSIM
OG0004142	LOC117590965|XP_034139914.1|DGUA	LOC6725807|XP_016039128.2|DSIM
OG0004143	LOC117582777|XP_034126638.1|DGUA	LOC6728353|XP_002103701.1|DSIM
OG0004144	LOC117588109|XP_034135071.1|DGUA	LOC6731694|XP_002078830.1|DSIM
OG0004145	LOC117589215|XP_034136851.1|DGUA	LOC6737254|XP_002084094.1|DSIM
OG0004146	LOC117585891|XP_034131538.1|DGUA	LOC6727902|XP_016034521.1|DSIM
OG0004147	LOC117587848|XP_034134706.1|DGUA	LOC6731709|XP_002078844.1|DSIM
OG0004148	LOC117589599|XP_034137563.1|DGUA	LOC6728324|XP_016034958.1|DSIM
OG0004149	LOC117586327|XP_034132209.1|DGUA	LOC6727167|XP_016033658.1|DSIM
OG0004150	LOC117585426|XP_034130791.1|DGUA	LOC6728018|XP_002103370.2|DSIM
OG0004151	LOC117582762|XP_034126616.1|DGUA	LOC6730356|XP_002105638.1|DSIM
OG0004152	LOC117586759|XP_034132960.1|DGUA	LOC6726808|XP_016033308.1|DSIM
OG0004153	LOC117578509|XP_034119938.1|DGUA	LOC6739385|XP_002076294.1|DSIM
OG0004154	LOC117589257|XP_034136923.1|DGUA	LOC6738331|XP_002085141.2|DSIM
OG0004155	LOC117585531|XP_034130939.1|DGUA	LOC6727911|XP_002103266.1|DSIM
OG0004156	LOC117585611|XP_034131057.1|DGUA	LOC6728028|XP_016034643.1|DSIM
OG0004157	LOC117590344|XP_034138734.1|DGUA	LOC6740230|XP_016040001.1|DSIM
OG0004158	LOC117587195|XP_034133630.1|DGUA	LOC27206268|XP_016029762.1|DSIM
OG0004159	LOC117585931|XP_034131587.1|DGUA	LOC6729574|XP_002104882.1|DSIM
OG0004160	LOC117587118|XP_034133505.1|DGUA	LOC6736422|XP_002083294.1|DSIM
OG0004161	LOC117585515|XP_034130906.1|DGUA	LOC6728591|XP_016035222.1|DSIM
OG0004162	LOC117586630|XP_034132742.1|DGUA	LOC27206848|XP_016035467.1|DSIM
OG0004163	LOC117590046|XP_034138255.1|DGUA	LOC6728752|XP_039150637.1|DSIM
OG0004164	LOC117586021|XP_034131745.1|DGUA	LOC6726703|XP_039151577.1|DSIM
OG0004165	LOC117578638|XP_034120135.1|DGUA	LOC6735617|XP_016028980.1|DSIM
OG0004166	LOC117580447|XP_034122941.1|DGUA	LOC6735976|XP_002082885.1|DSIM
OG0004167	LOC117585680|XP_034131172.1|DGUA	LOC6728904|XP_002104234.2|DSIM
OG0004168	LOC117583824|XP_034128299.1|DGUA	LOC6729444|XP_016022617.1|DSIM
OG0004169	LOC117580937|XP_034123609.1|DGUA	LOC6725349|XP_039152962.1|DSIM
OG0004170	LOC117588600|XP_034135899.1|DGUA	LOC6725668|XP_039152387.1|DSIM
OG0004171	LOC117581063|XP_034123826.1|DGUA	LOC6725153|XP_002106179.1|DSIM
OG0004172	LOC117590348|XP_034138767.1|DGUA	LOC6726131|XP_016039637.1|DSIM
OG0004173	LOC117579968|XP_034122036.1|DGUA	LOC6734714|XP_002081721.1|DSIM
OG0004174	LOC117592515|XP_034142254.1|DGUA	LOC6734332|XP_016027407.1|DSIM
OG0004175	LOC117580627|XP_034123105.1|DGUA	LOC6734843|XP_002081845.1|DSIM
OG0004176	LOC117586817|XP_034132986.1|DGUA	LOC6737263|XP_016030972.1|DSIM
OG0004177	LOC117585662|XP_034131145.1|DGUA	LOC6728030|XP_016034644.1|DSIM
OG0004178	LOC117590119|XP_034138361.1|DGUA	LOC6727654|XP_039151188.1|DSIM
OG0004179	LOC117581325|XP_034124324.1|DGUA	LOC6724920|XP_016037778.1|DSIM
OG0004180	LOC117586342|XP_034132235.1|DGUA	LOC6727412|XP_016033964.1|DSIM
OG0004181	LOC117585036|XP_034130179.1|DGUA	LOC6729285|XP_016035925.1|DSIM
OG0004183	LOC117589410|XP_034137232.1|DGUA	LOC6737810|XP_016031591.2|DSIM
OG0004184	LOC117579570|XP_034121385.1|DGUA	LOC6736722|XP_016030338.1|DSIM
OG0004185	LOC117584744|XP_034129719.1|DGUA	LOC6732143|XP_016024824.1|DSIM
OG0004186	LOC117580716|XP_034123270.1|DGUA	LOC6724888|XP_002105926.1|DSIM
OG0004187	LOC117586282|XP_034132127.1|DGUA	LOC6728410|XP_002103757.2|DSIM
OG0004188	LOC117585975|XP_034131679.1|DGUA	LOC6727996|XP_016034596.1|DSIM
OG0004189	LOC117585982|XP_034131690.1|DGUA	LOC6727994|XP_002103346.1|DSIM
OG0004190	LOC117586704|XP_034132865.1|DGUA	LOC6727071|XP_016033565.1|DSIM
OG0004191	LOC117586709|XP_034132870.1|DGUA	LOC6727068|XP_002102465.1|DSIM
OG0004192	LOC117586570|XP_034132622.1|DGUA	LOC6727482|XP_016034071.1|DSIM
OG0004193	LOC117590866|XP_034139777.1|DGUA	LOC6725595|XP_039152552.1|DSIM
OG0004194	LOC117585620|XP_034131075.1|DGUA	LOC6727601|XP_016034194.1|DSIM
OG0004195	LOC117581372|XP_034124399.1|DGUA	LOC6740545|XP_016039406.1|DSIM
OG0004196	LOC117589717|XP_034137773.1|DGUA	LOC6730001|XP_002105295.3|DSIM
OG0004197	LOC117590130|XP_034138394.1|DGUA	LOC6728520|XP_002103865.2|DSIM
OG0004198	LOC117584912|XP_034129950.1|DGUA	LOC6726720|XP_002102131.2|DSIM
OG0004199	LOC117586252|XP_034132084.1|DGUA	LOC6727834|XP_039150865.1|DSIM
OG0004200	LOC117587687|XP_034134475.1|DGUA	LOC6735619|XP_016028982.1|DSIM
OG0004201	LOC117582705|XP_034126512.1|DGUA	LOC6730011|XP_002105305.2|DSIM
OG0004202	LOC117585638|XP_034131114.1|DGUA	LOC6729151|XP_002104472.1|DSIM
OG0004203	LOC117585959|XP_034131653.1|DGUA	LOC6727867|XP_016034448.1|DSIM
OG0004204	LOC117580335|XP_034122728.1|DGUA	LOC6738711|XP_002085512.1|DSIM
OG0004205	LOC117579652|XP_034121527.1|DGUA	LOC6738099|XP_002084913.1|DSIM
OG0004206	LOC117586195|XP_034132013.1|DGUA	LOC6727383|XP_016033919.1|DSIM
OG0004207	LOC117586206|XP_034132035.1|DGUA	LOC6727384|XP_002102769.1|DSIM
OG0004208	LOC117590180|XP_034138469.1|DGUA	LOC6728506|XP_016035144.1|DSIM
OG0004209	LOC117583168|XP_034127253.1|DGUA	LOC6729462|XP_016036136.1|DSIM
OG0004210	LOC117589958|XP_034138147.1|DGUA	LOC6727212|XP_002102604.2|DSIM
OG0004211	LOC117584041|XP_034128670.1|DGUA	LOC27208509|XP_016023038.1|DSIM
OG0004212	LOC117586634|XP_034132746.1|DGUA	LOC6728783|XP_016035463.1|DSIM
OG0004213	LOC117586593|XP_034132661.1|DGUA	LOC6728872|XP_016035566.1|DSIM
OG0004214	LOC117587253|XP_034133757.1|DGUA	LOC6735501|XP_002082440.1|DSIM
OG0004215	LOC117592065|XP_034141454.1|DGUA	LOC6734645|XP_002081652.2|DSIM
OG0004216	LOC117579750|XP_034121658.1|DGUA	LOC6738046|XP_016031871.1|DSIM
OG0004217	LOC117580224|XP_034122529.1|DGUA	LOC6736869|XP_016030518.1|DSIM
OG0004218	LOC117581235|XP_034124112.1|DGUA	LOC6726302|XP_002107263.2|DSIM
OG0004219	LOC117586520|XP_034132543.1|DGUA	LOC6728898|XP_002104231.1|DSIM
OG0004220	LOC117586465|XP_034132422.1|DGUA	LOC6727891|XP_039150686.1|DSIM
OG0004221	LOC117590131|XP_034138395.1|DGUA	LOC6727230|XP_002102622.1|DSIM
OG0004222	LOC117585988|XP_034131699.1|DGUA	LOC6728445|XP_016035054.1|DSIM
OG0004223	LOC117586635|XP_034132747.1|DGUA	LOC6728441|XP_016035047.2|DSIM
OG0004224	LOC117586652|XP_034132779.1|DGUA	LOC6726822|XP_016033327.1|DSIM
OG0004225	LOC117588527|XP_034135776.1|DGUA	LOC6725191|XP_002106215.1|DSIM
OG0004226	LOC117586720|XP_034132904.1|DGUA	LOC6727823|XP_016034410.1|DSIM
OG0004227	LOC117586217|XP_034132046.1|DGUA	LOC6727870|XP_016034450.1|DSIM
OG0004228	LOC117586219|XP_034132047.1|DGUA	LOC6727869|XP_002103224.1|DSIM
OG0004229	LOC117591526|XP_034140745.1|DGUA	LOC6734669|XP_016027857.1|DSIM
OG0004230	LOC117590515|XP_034139098.1|DGUA	LOC6725409|XP_039152192.1|DSIM
OG0004231	LOC117579392|XP_034121156.1|DGUA	LOC27208679|XP_016030357.1|DSIM
OG0004232	LOC117579395|XP_034121163.1|DGUA	LOC6736734|XP_016030359.1|DSIM
OG0004233	LOC117579394|XP_034121162.1|DGUA	LOC6736735|XP_016030360.1|DSIM
OG0004234	LOC117579396|XP_034121165.1|DGUA	LOC6736747|XP_002083603.1|DSIM
OG0004235	LOC117590998|XP_034139969.1|DGUA	LOC6739957|XP_016037888.1|DSIM
OG0004236	LOC117586081|XP_034131828.1|DGUA	LOC6727594|XP_002102973.1|DSIM
OG0004237	LOC117586002|XP_034131721.1|DGUA	LOC6727111|XP_016033588.1|DSIM
OG0004238	LOC117585124|XP_034130338.1|DGUA	LOC6727637|XP_002103014.1|DSIM
OG0004239	LOC117590170|XP_034138456.1|DGUA	LOC6727223|XP_002102615.1|DSIM
OG0004240	LOC117586540|XP_034132588.1|DGUA	LOC6726775|XP_002102183.2|DSIM
OG0004241	LOC117586297|XP_034132144.1|DGUA	LOC6728862|XP_016035546.1|DSIM
OG0004242	LOC117586610|XP_034132690.1|DGUA	LOC6728845|XP_016035528.1|DSIM
OG0004243	LOC117589115|XP_034136684.1|DGUA	LOC6736858|XP_002083714.1|DSIM
OG0004244	LOC117585624|XP_034131080.1|DGUA	LOC6727600|XP_002102979.2|DSIM
OG0004245	LOC117586960|XP_034133223.1|DGUA	LOC6736316|XP_002083200.1|DSIM
OG0004246	LOC117579114|XP_034120732.1|DGUA	LOC6737684|XP_016031445.1|DSIM
OG0004247	LOC117580997|XP_034123694.1|DGUA	LOC6724943|XP_002105980.1|DSIM
OG0004248	LOC117585817|XP_034131441.1|DGUA	LOC6735395|XP_002082342.1|DSIM
OG0004249	LOC117587437|XP_034134009.1|DGUA	LOC6736200|XP_016029631.1|DSIM
OG0004250	LOC117588200|XP_034135224.1|DGUA	LOC6732195|XP_002079324.1|DSIM
OG0004251	LOC117584453|XP_034129262.1|DGUA, LOC117580753|XP_034123337.1|DGUA	LOC6724787|XP_002105829.1|DSIM
OG0004252	LOC117586686|XP_034132834.1|DGUA	LOC120285045|XP_039151396.1|DSIM
OG0004253	LOC117586029|XP_034131756.1|DGUA	LOC6728880|XP_002104213.2|DSIM
OG0004254	LOC117591371|XP_034140501.1|DGUA	LOC6740240|XP_016040063.2|DSIM
OG0004256	LOC117592101|XP_034141509.1|DGUA	LOC6734797|XP_016027998.1|DSIM
OG0004257	LOC117583621|XP_034127960.1|DGUA	LOC6730140|XP_002105431.1|DSIM
OG0004258	LOC117586672|XP_034132813.1|DGUA	LOC6729562|XP_039150655.1|DSIM
OG0004259	LOC117592103|XP_034141512.1|DGUA	LOC6734795|XP_002081798.1|DSIM
OG0004260	LOC117585761|XP_034131308.1|DGUA	LOC6726723|XP_039151957.1|DSIM
OG0004261	LOC117586653|XP_034132782.1|DGUA	LOC6726819|XP_016033321.1|DSIM
OG0004262	LOC117585779|XP_034131356.1|DGUA	LOC6739767|XP_002076661.1|DSIM
OG0004263	LOC117586034|XP_034131770.1|DGUA	LOC6727467|XP_016034061.1|DSIM
OG0004264	LOC117586616|XP_034132711.1|DGUA	LOC6727137|XP_002102530.2|DSIM
OG0004265	LOC117586702|XP_034132860.1|DGUA	LOC6727065|XP_002102462.1|DSIM
OG0004266	LOC117586713|XP_034132880.1|DGUA	LOC6727874|XP_016034470.1|DSIM
OG0004267	LOC117590113|XP_034138354.1|DGUA	LOC6728748|XP_016035420.1|DSIM
OG0004268	LOC117582955|XP_034126960.1|DGUA	LOC6734041|XP_016027052.1|DSIM
OG0004269	LOC117585786|XP_034131371.1|DGUA	LOC6734735|XP_002081738.2|DSIM
OG0004270	LOC117584750|XP_034129737.1|DGUA	LOC27208844|XP_016026346.1|DSIM
OG0004271	LOC117592334|XP_034141918.1|DGUA	LOC6734284|XP_002081313.1|DSIM
OG0004272	LOC117586097|XP_034131845.1|DGUA	LOC6728527|XP_002103872.1|DSIM
OG0004273	LOC117582803|XP_034126724.1|DGUA	LOC6728360|XP_002103708.1|DSIM
OG0004274	LOC117590956|XP_034139896.1|DGUA, LOC117581582|XP_034124824.1|DGUA	LOC6725591|XP_002106600.1|DSIM
OG0004275	LOC117581082|XP_034123857.1|DGUA	LOC6725690|XP_016038950.1|DSIM
OG0004276	LOC117589441|XP_034137271.1|DGUA	LOC6737196|XP_016030901.1|DSIM
OG0004277	LOC117580089|XP_034122233.1|DGUA	LOC6737704|XP_016031481.1|DSIM
OG0004278	LOC117588426|XP_034135597.1|DGUA	LOC6725837|XP_016039157.1|DSIM
OG0004279	LOC117582458|XP_034126075.1|DGUA	LOC6730499|XP_002077680.2|DSIM
OG0004280	LOC117581059|XP_034123795.1|DGUA	LOC6725157|XP_039153212.1|DSIM
OG0004281	LOC117588532|XP_034135784.1|DGUA	LOC6733512|XP_002080567.2|DSIM
OG0004282	LOC117584095|XP_034128737.1|DGUA	LOC6734825|XP_002081827.1|DSIM
OG0004283	LOC117584105|XP_034128749.1|DGUA	LOC6734826|XP_002081828.1|DSIM
OG0004284	LOC117584475|XP_034129290.1|DGUA	LOC27207169|XP_016023607.1|DSIM
OG0004285	LOC117585493|XP_034130881.1|DGUA	LOC6729310|XP_002104627.1|DSIM
OG0004286	LOC117580079|XP_034122216.1|DGUA	LOC6737700|XP_039149904.1|DSIM
OG0004287	LOC117580080|XP_034122219.1|DGUA	LOC6737699|XP_016031472.1|DSIM
OG0004288	LOC117580268|XP_034122599.1|DGUA	LOC6737692|XP_002084524.1|DSIM
OG0004289	LOC117580202|XP_034122482.1|DGUA	LOC6738730|XP_016032541.1|DSIM
OG0004290	LOC117592127|XP_034141562.1|DGUA	LOC6734453|XP_016027578.1|DSIM
OG0004291	LOC117584015|XP_034128641.1|DGUA	LOC6734505|XP_002081524.1|DSIM
