Orthogroup	DGUA.longest_only	DHYD.longest_only
OG0005214	LOC117581849|XP_034125196.1|DGUA	LOC111594955|XP_023164220.2|DHYD
OG0005215	LOC117582607|XP_034126367.1|DGUA	LOC111601922|XP_023174545.1|DHYD
OG0005216	LOC117587649|XP_034134429.1|DGUA	LOC111592547|XP_023160604.2|DHYD
OG0005217	LOC117587635|XP_034134394.1|DGUA	LOC111592504|XP_023160495.2|DHYD
OG0005218	LOC117588046|XP_034134987.1|DGUA	LOC111597215|XP_023167554.2|DHYD
OG0005219	LOC117583706|XP_034128086.1|DGUA	LOC111599935|XP_023171550.2|DHYD
OG0005220	LOC117587014|XP_034133315.1|DGUA	LOC111603714|XP_023177186.2|DHYD
OG0005221	LOC117587867|XP_034134725.1|DGUA	LOC111593168|XP_030080026.1|DHYD
OG0005222	LOC117584561|XP_034129414.1|DGUA	LOC111603519|XP_030079207.1|DHYD
OG0005223	LOC117588199|XP_034135222.1|DGUA	LOC111592552|XP_030079046.1|DHYD
OG0005224	LOC117584447|XP_034129255.1|DGUA	LOC111599501|XP_023170938.2|DHYD
OG0005225	LOC117584258|XP_034128954.1|DGUA	LOC111603907|XP_023177495.2|DHYD
OG0005226	LOC117581856|XP_034125205.1|DGUA	LOC111595764|XP_030080276.1|DHYD
OG0005227	LOC117584672|XP_034129592.1|DGUA	LOC111602478|XP_023175308.1|DHYD
OG0005228	LOC117584669|XP_034129588.1|DGUA	LOC111602541|XP_023175440.2|DHYD
OG0005229	LOC117582447|XP_034126056.1|DGUA	LOC111599069|XP_023170361.1|DHYD
OG0005230	LOC117582503|XP_034126179.1|DGUA	LOC111602444|XP_023175270.2|DHYD
OG0005231	LOC117582348|XP_034125890.1|DGUA	LOC111596009|XP_023165796.1|DHYD
OG0005232	LOC117584073|XP_034128708.1|DGUA	LOC111592500|XP_030079563.1|DHYD
OG0005233	LOC117591534|XP_034140717.1|DGUA	LOC111598985|XP_023170254.1|DHYD
OG0005234	LOC117587836|XP_034134689.1|DGUA	LOC111594689|XP_023163876.1|DHYD
OG0005235	LOC117582051|XP_034125486.1|DGUA	LOC111595786|XP_023165439.1|DHYD
OG0005236	LOC117581738|XP_034125011.1|DGUA	LOC111599150|XP_023170488.1|DHYD
OG0005237	LOC117581737|XP_034125009.1|DGUA	LOC111599081|XP_023170381.1|DHYD
OG0005238	LOC117582531|XP_034126227.1|DGUA	LOC111599152|XP_023170490.1|DHYD
OG0005239	LOC117582353|XP_034125899.1|DGUA	LOC111594228|XP_023163196.2|DHYD
OG0005240	LOC117584797|XP_034129806.1|DGUA	LOC111603914|XP_023177505.1|DHYD
OG0005241	LOC117582077|XP_034125524.1|DGUA	LOC111599151|XP_030080319.1|DHYD
OG0005242	LOC117584786|XP_034129790.1|DGUA	LOC111600926|XP_023173061.1|DHYD
OG0005243	LOC117582446|XP_034126053.1|DGUA	LOC111599189|XP_023170544.2|DHYD
OG0005244	LOC117583576|XP_034127846.1|DGUA	LOC111598339|XP_023169311.2|DHYD
OG0005245	LOC117586405|XP_034132331.1|DGUA	LOC111598634|XP_023169746.2|DHYD
OG0005246	LOC117582639|XP_034126411.1|DGUA	LOC111599089|XP_023170397.2|DHYD
OG0005247	LOC117591978|XP_034141304.1|DGUA	LOC111603799|XP_023177316.1|DHYD
OG0005248	LOC117586666|XP_034132804.1|DGUA	LOC111593396|XP_030079399.1|DHYD
OG0005249	LOC117585218|XP_034130501.1|DGUA	LOC111601372|XP_023173679.1|DHYD
OG0005250	LOC117587953|XP_034134847.1|DGUA	LOC111594280|XP_023163290.2|DHYD
OG0005251	LOC117584648|XP_034129563.1|DGUA	LOC111594406|XP_023163446.2|DHYD
OG0005252	LOC117587998|XP_034134903.1|DGUA	LOC111600170|XP_023171934.2|DHYD
OG0005253	LOC117584599|XP_034129493.1|DGUA	LOC111605567|XP_023179909.2|DHYD
OG0005254	LOC117584632|XP_034129546.1|DGUA	LOC111594111|XP_023163037.2|DHYD
OG0005255	LOC117584630|XP_034129545.1|DGUA	LOC111594110|XP_023163036.2|DHYD
OG0005256	LOC117588170|XP_034135172.1|DGUA	LOC111594703|XP_023163892.1|DHYD
OG0005257	LOC117587963|XP_034134862.1|DGUA	LOC111600420|XP_023172274.2|DHYD
OG0005258	LOC117588185|XP_034135195.1|DGUA	LOC111600359|XP_023172201.2|DHYD, LOC115483406|XP_030081057.1|DHYD
OG0005259	LOC117584057|XP_034128689.1|DGUA	LOC111600446|XP_023172309.2|DHYD
OG0005260	LOC117584060|XP_034128692.1|DGUA	LOC111600448|XP_023172313.1|DHYD
OG0005261	LOC117584276|XP_034128984.1|DGUA	LOC111592625|XP_023160728.1|DHYD
OG0005262	LOC117582411|XP_034125992.1|DGUA	LOC111603885|XP_023177471.2|DHYD
OG0005263	LOC117584627|XP_034129540.1|DGUA	LOC111594095|XP_023163015.1|DHYD
OG0005264	LOC117583302|XP_034127434.1|DGUA	LOC111601423|XP_023173766.2|DHYD, LOC115482813|XP_030078837.1|DHYD
OG0005265	LOC117588231|XP_034135271.1|DGUA	LOC111594755|XP_030079144.1|DHYD
OG0005266	LOC117584555|XP_034129399.1|DGUA	LOC111600622|XP_023172596.2|DHYD
OG0005267	LOC117583984|XP_034128582.1|DGUA	LOC111596063|XP_023165880.1|DHYD
OG0005268	LOC117583982|XP_034128580.1|DGUA	LOC111596061|XP_023165878.2|DHYD
OG0005269	LOC117583873|XP_034128413.1|DGUA	LOC111596104|XP_030080303.1|DHYD
OG0005270	LOC117582099|XP_034125555.1|DGUA	LOC111592542|XP_023160592.1|DHYD
OG0005271	LOC117587738|XP_034134549.1|DGUA	LOC111599000|XP_023170278.1|DHYD
OG0005272	LOC117587740|XP_034134554.1|DGUA	LOC111598944|XP_023170190.2|DHYD
OG0005273	LOC117587620|XP_034134369.1|DGUA	LOC111598950|XP_023170201.2|DHYD
OG0005274	LOC117581909|XP_034125268.1|DGUA	LOC111592534|XP_023160585.2|DHYD
OG0005275	LOC117584331|XP_034129051.1|DGUA	LOC111603951|XP_023177550.2|DHYD
OG0005276	LOC117582608|XP_034126372.1|DGUA	LOC111600909|XP_023173038.2|DHYD
OG0005277	LOC117582606|XP_034126366.1|DGUA	LOC111601942|XP_023174568.2|DHYD
OG0005278	LOC117592206|XP_034141712.1|DGUA	LOC111602143|XP_023174860.2|DHYD
OG0005279	LOC117588099|XP_034135060.1|DGUA	LOC111596353|XP_023166313.2|DHYD
OG0005280	LOC117582517|XP_034126205.1|DGUA	LOC111599049|XP_030080243.1|DHYD
OG0005281	LOC117584408|XP_034129161.1|DGUA	LOC111599319|XP_023170701.2|DHYD
OG0005282	LOC117585744|XP_034131284.1|DGUA	LOC111603032|XP_023176230.2|DHYD
OG0005283	LOC117585590|XP_034131018.1|DGUA	LOC111602687|XP_023175676.1|DHYD
OG0005284	LOC117584852|XP_034129883.1|DGUA	LOC111599055|XP_023170344.1|DHYD
OG0005285	LOC117584851|XP_034129881.1|DGUA	LOC111599054|XP_023170342.2|DHYD
OG0005286	LOC117582521|XP_034126210.1|DGUA	LOC111599217|XP_023170583.1|DHYD
OG0005287	LOC117582519|XP_034126207.1|DGUA	LOC111599216|XP_023170582.2|DHYD
OG0005288	LOC117584840|XP_034129868.1|DGUA	LOC111601409|XP_023173740.1|DHYD
OG0005289	LOC117587764|XP_034134592.1|DGUA	LOC111594399|XP_023163434.2|DHYD
OG0005290	LOC117586659|XP_034132796.1|DGUA	LOC111603593|XP_023177019.1|DHYD
OG0005291	LOC117587990|XP_034134894.1|DGUA	LOC111592600|XP_023160692.2|DHYD
OG0005292	LOC117587559|XP_034134263.1|DGUA	LOC111592550|XP_023160605.2|DHYD
OG0005293	LOC117591451|XP_034140610.1|DGUA	LOC111598961|XP_023170215.2|DHYD
OG0005294	LOC117584721|XP_034129665.1|DGUA	LOC111602448|XP_023175276.1|DHYD
OG0005295	LOC117587988|XP_034134892.1|DGUA	LOC111592643|XP_030079130.1|DHYD
OG0005296	LOC117585573|XP_034130998.1|DGUA	LOC111600835|XP_023172907.2|DHYD
OG0005297	LOC117587564|XP_034134276.1|DGUA	LOC111603966|XP_023177574.2|DHYD
OG0005298	LOC117587551|XP_034134248.1|DGUA	LOC111594691|XP_023163879.1|DHYD
OG0005299	LOC117585835|XP_034131467.1|DGUA	LOC111600236|XP_030080625.1|DHYD
OG0005300	LOC117591179|XP_034140196.1|DGUA	LOC111591989|XP_023159716.2|DHYD
OG0005301	LOC117587723|XP_034134523.1|DGUA	LOC111603746|XP_023177239.2|DHYD
OG0005302	LOC117578513|XP_034119946.1|DGUA	LOC111600585|XP_023172540.2|DHYD
OG0005303	LOC117582403|XP_034125981.1|DGUA	LOC111599368|XP_030079229.1|DHYD
OG0005304	LOC117591062|XP_034140055.1|DGUA	LOC111594351|XP_023163379.2|DHYD
OG0005305	LOC117592166|XP_034141637.1|DGUA	LOC111602142|XP_023174859.2|DHYD
OG0005306	LOC117584391|XP_034129139.1|DGUA	LOC111602522|XP_023175374.1|DHYD
OG0005307	LOC117582506|XP_034126186.1|DGUA	LOC111595188|XP_023164539.1|DHYD
OG0005308	LOC117582390|XP_034125958.1|DGUA	LOC111596129|XP_023165968.1|DHYD
OG0005309	LOC117581753|XP_034125043.1|DGUA	LOC111596130|XP_023165971.2|DHYD
OG0005310	LOC117581930|XP_034125301.1|DGUA	LOC111596225|XP_023166110.1|DHYD
OG0005311	LOC117583994|XP_034128612.1|DGUA	LOC111595858|XP_023165541.2|DHYD
OG0005312	LOC117584352|XP_034129076.1|DGUA	LOC111605510|XP_023179830.2|DHYD
OG0005313	LOC117584374|XP_034129105.1|DGUA	LOC111594667|XP_023163839.2|DHYD
OG0005314	LOC117583858|XP_034128360.1|DGUA	LOC111601192|XP_030080283.1|DHYD
OG0005315	LOC117581843|XP_034125189.1|DGUA	LOC111594233|XP_030080275.1|DHYD
OG0005316	LOC117592213|XP_034141726.1|DGUA	LOC111602106|XP_023174815.2|DHYD
OG0005317	LOC117584039|XP_034128667.1|DGUA	LOC111602515|XP_023175366.2|DHYD
OG0005318	LOC117587570|XP_034134286.1|DGUA	LOC111593159|XP_023161530.2|DHYD
OG0005319	LOC117591449|XP_034140607.1|DGUA	LOC111598937|XP_023170183.2|DHYD
OG0005320	LOC117588156|XP_034135148.1|DGUA	LOC111600352|XP_023172191.2|DHYD
OG0005321	LOC117584208|XP_034128868.1|DGUA	LOC111595937|XP_023165665.2|DHYD
OG0005322	LOC117582621|XP_034126385.1|DGUA	LOC111596306|XP_023166233.2|DHYD
OG0005323	LOC117587756|XP_034134572.1|DGUA	LOC111593166|XP_030080012.1|DHYD
OG0005324	LOC117587789|XP_034134624.1|DGUA	LOC111594746|XP_023163957.2|DHYD
OG0005325	LOC117584574|XP_034129435.1|DGUA	LOC111603884|XP_023177469.2|DHYD
OG0005326	LOC117588133|XP_034135115.1|DGUA	LOC111594684|XP_023163871.2|DHYD
OG0005327	LOC117588217|XP_034135251.1|DGUA	LOC111593761|XP_023162547.1|DHYD
OG0005328	LOC117583510|XP_034127743.1|DGUA	LOC111601394|XP_023173705.1|DHYD
OG0005329	LOC117587175|XP_034133583.1|DGUA	LOC111599781|XP_023171319.2|DHYD
OG0005330	LOC117587173|XP_034133581.1|DGUA	LOC111599780|XP_023171318.1|DHYD
OG0005331	LOC117583985|XP_034128583.1|DGUA	LOC111596064|XP_023165881.1|DHYD
OG0005332	LOC117582575|XP_034126312.1|DGUA	LOC111594653|XP_023163819.1|DHYD
OG0005333	LOC117581817|XP_034125152.1|DGUA	LOC111594218|XP_023163184.2|DHYD
OG0005334	LOC117584753|XP_034129738.1|DGUA	LOC111594392|XP_023163427.1|DHYD
OG0005335	LOC117592337|XP_034141922.1|DGUA	LOC111592133|XP_030081990.1|DHYD
OG0005336	LOC117578768|XP_034120365.1|DGUA	LOC111600021|XP_023171702.2|DHYD
OG0005337	LOC117589851|XP_034138007.1|DGUA	LOC111601206|XP_023173465.2|DHYD
OG0005338	LOC117587782|XP_034134617.1|DGUA	LOC111603936|XP_023177533.2|DHYD
OG0005339	LOC117584282|XP_034128992.1|DGUA	LOC111592591|XP_023160675.1|DHYD
OG0005340	LOC117588195|XP_034135215.1|DGUA	LOC111603855|XP_023177422.2|DHYD
OG0005341	LOC117591999|XP_034141338.1|DGUA	LOC111597078|XP_023167376.1|DHYD
OG0005342	LOC117582073|XP_034125521.1|DGUA	LOC111603748|XP_023177237.1|DHYD
OG0005343	LOC117578600|XP_034120081.1|DGUA	LOC111599890|XP_023171481.2|DHYD
OG0005344	LOC117578871|XP_034120556.1|DGUA	LOC111595548|XP_023165104.1|DHYD
OG0005345	LOC117584265|XP_034128967.1|DGUA	LOC111596294|XP_023166218.1|DHYD
OG0005346	LOC117584013|XP_034128636.1|DGUA	LOC111605031|XP_023179131.1|DHYD
OG0005347	LOC117582378|XP_034125936.1|DGUA	LOC111602154|XP_023174874.2|DHYD
OG0005348	LOC117584746|XP_034129720.1|DGUA	LOC111594733|XP_030079039.1|DHYD
OG0005349	LOC117584501|XP_034129324.1|DGUA	LOC111594403|XP_023163444.2|DHYD
OG0005350	LOC117582066|XP_034125513.1|DGUA	LOC111592539|XP_023160590.2|DHYD
OG0005351	LOC117589170|XP_034136775.1|DGUA	LOC111603045|XP_023176257.2|DHYD
OG0005352	LOC117584794|XP_034129799.1|DGUA	LOC111597787|XP_023168429.2|DHYD
OG0005353	LOC117586934|XP_034133191.1|DGUA	LOC111595449|XP_023164944.2|DHYD
OG0005354	LOC117584571|XP_034129428.1|DGUA	LOC111593171|XP_030079077.1|DHYD
OG0005355	LOC117584816|XP_034129828.1|DGUA	LOC111602465|XP_023175293.2|DHYD
OG0005356	LOC117584820|XP_034129833.1|DGUA	LOC111602502|XP_023175342.2|DHYD
OG0005357	LOC117581835|XP_034125173.1|DGUA	LOC111592916|XP_030080272.1|DHYD
OG0005358	LOC117583880|XP_034128423.1|DGUA	LOC111593158|XP_023161529.2|DHYD
OG0005359	LOC117592144|XP_034141590.1|DGUA	LOC111599731|XP_023171244.2|DHYD
OG0005360	LOC117579614|XP_034121440.1|DGUA	LOC111592256|XP_023160106.1|DHYD
OG0005361	LOC117584192|XP_034128851.1|DGUA	LOC111601148|XP_023173387.2|DHYD
OG0005362	LOC117587779|XP_034134612.1|DGUA	LOC111603949|XP_023177548.1|DHYD
OG0005363	LOC117587749|XP_034134563.1|DGUA	LOC111602327|XP_023175096.2|DHYD
OG0005364	LOC117592663|XP_034142538.1|DGUA	LOC111593991|XP_023162854.1|DHYD
OG0005365	LOC117581837|XP_034125175.1|DGUA	LOC111594946|XP_023164207.2|DHYD
OG0005366	LOC117582648|XP_034126435.1|DGUA	LOC111594934|XP_023164194.1|DHYD
OG0005367	LOC117582646|XP_034126433.1|DGUA	LOC111594948|XP_023164213.1|DHYD
OG0005368	LOC117582806|XP_034126728.1|DGUA	LOC111595717|XP_023165333.1|DHYD
OG0005369	LOC117582114|XP_034125579.1|DGUA	LOC111596287|XP_023166209.1|DHYD
OG0005370	LOC117582501|XP_034126176.1|DGUA	LOC111602493|XP_023175327.2|DHYD
OG0005371	LOC117582504|XP_034126182.1|DGUA	LOC111595192|XP_023164543.2|DHYD
OG0005372	LOC117589784|XP_034137872.1|DGUA	LOC111602706|XP_023175712.2|DHYD
OG0005373	LOC117587593|XP_034134327.1|DGUA	LOC111592062|XP_023159832.1|DHYD
OG0005374	LOC117584857|XP_034129889.1|DGUA	LOC111602476|XP_023175306.1|DHYD
OG0005375	LOC117584855|XP_034129887.1|DGUA	LOC111602453|XP_030079240.1|DHYD
OG0005376	LOC117582529|XP_034126221.1|DGUA	LOC111599128|XP_030080389.1|DHYD
OG0005377	LOC117580165|XP_034122376.1|DGUA	LOC111595293|XP_030079490.1|DHYD
OG0005378	LOC117581994|XP_034125380.1|DGUA	LOC111595847|XP_023165525.2|DHYD
OG0005379	LOC117582161|XP_034125651.1|DGUA	LOC111599323|XP_023170707.1|DHYD
OG0005380	LOC117582097|XP_034125550.1|DGUA	LOC111595856|XP_030079226.1|DHYD
OG0005381	LOC117582558|XP_034126279.1|DGUA	LOC111594198|XP_023163163.1|DHYD
OG0005382	LOC117581793|XP_034125115.1|DGUA	LOC111596049|XP_023165865.1|DHYD
OG0005383	LOC117589141|XP_034136719.1|DGUA	LOC111601046|XP_023173228.1|DHYD
OG0005384	LOC117586431|XP_034132359.1|DGUA	LOC111602949|XP_023176078.1|DHYD
OG0005385	LOC117578574|XP_034120046.1|DGUA	LOC111597066|XP_023167361.2|DHYD
OG0005386	LOC117591584|XP_034140794.1|DGUA	LOC111600703|XP_023172726.2|DHYD
OG0005387	LOC117582740|XP_034126565.1|DGUA	LOC111597798|XP_030080590.1|DHYD
OG0005388	LOC117584484|XP_034129300.1|DGUA	LOC111599063|XP_023170351.1|DHYD
OG0005389	LOC117581684|XP_034124950.1|DGUA	LOC111603771|XP_023177274.2|DHYD
OG0005390	LOC117584684|XP_034129604.1|DGUA	LOC111599395|XP_023170801.1|DHYD
OG0005391	LOC117584687|XP_034129607.1|DGUA	LOC111599398|XP_023170808.1|DHYD
OG0005392	LOC117582014|XP_034125426.1|DGUA	LOC111595203|XP_023164569.1|DHYD
OG0005393	LOC117589822|XP_034137944.1|DGUA	LOC111594589|XP_023163717.2|DHYD
OG0005394	LOC117582012|XP_034125420.1|DGUA	LOC111595008|XP_023164281.2|DHYD
OG0005395	LOC117582174|XP_034125668.1|DGUA	LOC111595505|XP_023165045.2|DHYD
OG0005396	LOC117581774|XP_034125086.1|DGUA	LOC111596216|XP_023166098.1|DHYD
OG0005397	LOC117582232|XP_034125734.1|DGUA	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD
OG0005398	LOC117585732|XP_034131268.1|DGUA	LOC111604945|XP_023178984.1|DHYD
OG0005399	LOC117581462|XP_034124575.1|DGUA	LOC111602334|XP_023175107.2|DHYD
OG0005400	LOC117588906|XP_034136357.1|DGUA	LOC111597662|XP_030080953.1|DHYD
OG0005401	LOC117582302|XP_034125835.1|DGUA	LOC111595776|XP_023165425.2|DHYD
OG0005402	LOC117582000|XP_034125387.1|DGUA	LOC111596229|XP_030080285.1|DHYD
OG0005403	LOC117581734|XP_034125006.1|DGUA	LOC111596222|XP_023166108.1|DHYD
OG0005404	LOC117581735|XP_034125007.1|DGUA	LOC111596223|XP_023166109.2|DHYD
OG0005405	LOC117586839|XP_034133025.1|DGUA	LOC111593862|XP_023162682.1|DHYD
OG0005406	LOC117586700|XP_034132862.1|DGUA	LOC111597652|XP_023168240.2|DHYD
OG0005407	LOC117590254|XP_034138621.1|DGUA	LOC111604137|XP_023177823.2|DHYD
OG0005408	LOC117583945|XP_034128534.1|DGUA	LOC111599452|XP_023170878.1|DHYD
OG0005409	LOC117582170|XP_034125662.1|DGUA	LOC111602505|XP_023175348.2|DHYD
OG0005410	LOC117583949|XP_034128539.1|DGUA	LOC111603752|XP_023177243.1|DHYD
OG0005411	LOC117583340|XP_034127498.1|DGUA	LOC111593571|XP_023162201.1|DHYD
OG0005412	LOC117588703|XP_034136046.1|DGUA	LOC111603828|XP_023177356.1|DHYD
OG0005413	LOC117578714|XP_034120257.1|DGUA	LOC111603454|XP_023176815.1|DHYD
OG0005414	LOC117591044|XP_034140030.1|DGUA	LOC111605476|XP_023179782.1|DHYD
OG0005415	LOC117581319|XP_034124311.1|DGUA	LOC111596802|XP_030079896.1|DHYD
OG0005416	LOC117585692|XP_034131201.1|DGUA	LOC111595612|XP_030081302.1|DHYD
OG0005417	LOC117582201|XP_034125700.1|DGUA	LOC111594938|XP_023164199.1|DHYD
OG0005418	LOC117582117|XP_034125582.1|DGUA	LOC111594743|XP_023163953.1|DHYD
OG0005419	LOC117583953|XP_034128544.1|DGUA	LOC111592594|XP_023160677.1|DHYD
OG0005420	LOC117584466|XP_034129278.1|DGUA	LOC111597754|XP_030080366.1|DHYD
OG0005421	LOC117584655|XP_034129574.1|DGUA	LOC111602451|XP_023175278.2|DHYD
OG0005422	LOC117588408|XP_034135564.1|DGUA	LOC111594894|XP_023164149.1|DHYD
OG0005423	LOC117587933|XP_034134813.1|DGUA	LOC111596979|XP_023167229.2|DHYD
OG0005424	LOC117582347|XP_034125931.1|DGUA	LOC111602091|XP_023174792.2|DHYD
OG0005425	LOC117591423|XP_034140572.1|DGUA	LOC111592713|XP_023160868.2|DHYD
OG0005426	LOC117592214|XP_034141730.1|DGUA	LOC111604141|XP_023177827.2|DHYD
OG0005427	LOC117587626|XP_034134377.1|DGUA	LOC111603902|XP_023177487.2|DHYD
OG0005428	LOC117588135|XP_034135116.1|DGUA	LOC111602206|XP_023174944.2|DHYD
OG0005429	LOC117591060|XP_034140052.1|DGUA	LOC111603636|XP_023177077.2|DHYD
OG0005430	LOC117591061|XP_034140054.1|DGUA	LOC111603825|XP_030080338.1|DHYD
OG0005431	LOC117591074|XP_034140066.1|DGUA	LOC111603940|XP_030080344.1|DHYD
OG0005432	LOC117587596|XP_034134338.1|DGUA	LOC111592081|XP_023159869.1|DHYD
OG0005433	LOC117591906|XP_034141187.1|DGUA	LOC111600589|XP_023172548.1|DHYD
OG0005434	LOC117587780|XP_034134613.1|DGUA	LOC111592090|XP_023159881.1|DHYD
OG0005435	LOC117587599|XP_034134340.1|DGUA	LOC111592057|XP_023159825.1|DHYD
OG0005436	LOC117587597|XP_034134339.1|DGUA	LOC111592056|XP_023159824.2|DHYD
OG0005437	LOC117585815|XP_034131435.1|DGUA	LOC111602365|XP_023175149.2|DHYD
OG0005438	LOC117582442|XP_034126039.1|DGUA	LOC111599102|XP_023170413.2|DHYD
OG0005439	LOC117589943|XP_034138122.1|DGUA	LOC111605478|XP_023179780.1|DHYD
OG0005440	LOC117582564|XP_034126290.1|DGUA	LOC111599525|XP_030080363.1|DHYD
OG0005441	LOC117584151|XP_034128801.1|DGUA	LOC111592900|XP_023161115.2|DHYD
OG0005442	LOC117581726|XP_034124996.1|DGUA	LOC111595780|XP_023165432.1|DHYD
OG0005443	LOC117584710|XP_034129645.1|DGUA	LOC111594408|XP_023163452.1|DHYD
OG0005444	LOC117582512|XP_034126200.1|DGUA	LOC111596059|XP_023165876.2|DHYD
OG0005445	LOC117584154|XP_034128806.1|DGUA	LOC111602005|XP_030080346.1|DHYD
OG0005446	LOC117581713|XP_034124982.1|DGUA	LOC111595785|XP_023165437.1|DHYD
OG0005447	LOC117584767|XP_034129759.1|DGUA	LOC111603528|XP_023176928.2|DHYD
OG0005448	LOC117592168|XP_034141651.1|DGUA	LOC111600879|XP_023172980.2|DHYD
OG0005449	LOC117588454|XP_034135632.1|DGUA	LOC111596959|XP_023167186.1|DHYD
OG0005450	LOC117583378|XP_034127554.1|DGUA	LOC111598221|XP_023169149.2|DHYD
OG0005451	LOC117582023|XP_034125439.1|DGUA	LOC111594213|XP_023163179.1|DHYD
OG0005452	LOC117590198|XP_034138535.1|DGUA	LOC111593760|XP_023162539.2|DHYD
OG0005453	LOC117586605|XP_034132678.1|DGUA	LOC111604921|XP_023178937.1|DHYD
OG0005454	LOC117582384|XP_034125947.1|DGUA	LOC111591955|XP_023159660.1|DHYD
OG0005455	LOC117578692|XP_034120218.1|DGUA	LOC111604076|XP_023177726.2|DHYD
OG0005456	LOC117588001|XP_034134913.1|DGUA	LOC111600349|XP_023172192.2|DHYD
OG0005457	LOC117587861|XP_034134718.1|DGUA	LOC111600563|XP_023172514.1|DHYD
OG0005458	LOC117584045|XP_034128674.1|DGUA	LOC111599316|XP_023170697.1|DHYD
OG0005459	LOC117581888|XP_034125247.1|DGUA	LOC111601487|XP_023173870.2|DHYD
OG0005460	LOC117584474|XP_034129289.1|DGUA	LOC111599195|XP_023170551.1|DHYD
OG0005461	LOC117587815|XP_034134663.1|DGUA	LOC111598969|XP_023170231.1|DHYD
OG0005462	LOC117587785|XP_034134620.1|DGUA	LOC111598970|XP_023170232.1|DHYD
OG0005463	LOC117579935|XP_034121981.1|DGUA	LOC111599830|XP_023171391.1|DHYD
OG0005464	LOC117588080|XP_034135035.1|DGUA	LOC111598935|XP_023170180.2|DHYD
OG0005465	LOC117588191|XP_034135203.1|DGUA	LOC111600378|XP_023172226.2|DHYD
OG0005466	LOC117587999|XP_034134910.1|DGUA	LOC111600562|XP_023172498.1|DHYD
OG0005467	LOC117585079|XP_034130235.1|DGUA	LOC111595212|XP_023164589.1|DHYD
OG0005468	LOC117582238|XP_034125739.1|DGUA	LOC111601935|XP_023174555.2|DHYD
OG0005469	LOC117588237|XP_034135279.1|DGUA	LOC111598958|XP_023170212.2|DHYD
OG0005470	LOC117588115|XP_034135079.1|DGUA	LOC111598983|XP_023170252.1|DHYD
OG0005471	LOC117584699|XP_034129624.1|DGUA	LOC111601176|XP_023173423.2|DHYD
OG0005472	LOC117584702|XP_034129629.1|DGUA	LOC111601178|XP_023173425.2|DHYD
OG0005473	LOC117584480|XP_034129296.1|DGUA	LOC111599200|XP_023170559.1|DHYD
OG0005474	LOC117581859|XP_034125212.1|DGUA	LOC111602450|XP_023175277.2|DHYD
OG0005475	LOC117581858|XP_034125211.1|DGUA	LOC111602445|XP_023175271.1|DHYD
OG0005476	LOC117584593|XP_034129464.1|DGUA	LOC111599888|XP_023171479.1|DHYD
OG0005477	LOC117579198|XP_034120859.1|DGUA	LOC111604474|XP_023178326.1|DHYD
OG0005478	LOC117582312|XP_034125847.1|DGUA	LOC111599134|XP_023170465.2|DHYD
OG0005479	LOC117582310|XP_034125845.1|DGUA	LOC111599133|XP_023170464.2|DHYD
OG0005480	LOC117582313|XP_034125848.1|DGUA	LOC111599447|XP_023170870.1|DHYD
OG0005481	LOC117582429|XP_034126024.1|DGUA	LOC111602309|XP_023175082.2|DHYD
OG0005482	LOC117582428|XP_034126023.1|DGUA	LOC111602356|XP_030080400.1|DHYD
OG0005483	LOC117582768|XP_034126623.1|DGUA	LOC111595213|XP_030080612.1|DHYD
OG0005484	LOC117584104|XP_034128744.1|DGUA	LOC111601171|XP_023173417.2|DHYD
OG0005485	LOC117581956|XP_034125333.1|DGUA	LOC111593974|XP_030080885.1|DHYD
OG0005486	LOC117578410|XP_034119759.1|DGUA	LOC111597702|XP_023168308.1|DHYD
OG0005487	LOC117581928|XP_034125298.1|DGUA	LOC111603753|XP_030080424.1|DHYD
OG0005488	LOC117582059|XP_034125501.1|DGUA	LOC111603749|XP_023177240.2|DHYD
OG0005489	LOC117582121|XP_034125590.1|DGUA	LOC111599111|XP_023170431.2|DHYD
OG0005490	LOC117582136|XP_034125609.1|DGUA	LOC111599064|XP_023170352.2|DHYD
OG0005491	LOC117582590|XP_034126327.1|DGUA	LOC111596371|XP_023166335.2|DHYD
OG0005492	LOC117582219|XP_034125718.1|DGUA, LOC117582624|XP_034126390.1|DGUA	LOC111596288|XP_023166210.1|DHYD
OG0005493	LOC117588213|XP_034135243.1|DGUA	LOC111597198|XP_023167539.2|DHYD
OG0005494	LOC117586663|XP_034132805.1|DGUA	LOC111593803|XP_023162597.2|DHYD
OG0005495	LOC117578618|XP_034120114.1|DGUA	LOC111605378|XP_023179630.1|DHYD
OG0005496	LOC117589861|XP_034138016.1|DGUA	LOC111600785|XP_023172842.2|DHYD
OG0005497	LOC117588150|XP_034135139.1|DGUA	LOC111600372|XP_023172218.1|DHYD
OG0005498	LOC117588162|XP_034135161.1|DGUA	LOC111600373|XP_023172219.1|DHYD
OG0005499	LOC117588146|XP_034135134.1|DGUA	LOC111600344|XP_023172176.2|DHYD
OG0005500	LOC117588163|XP_034135164.1|DGUA	LOC111600345|XP_023172177.1|DHYD
OG0005501	LOC117587742|XP_034134557.1|DGUA	LOC111599001|XP_023170279.2|DHYD
OG0005502	LOC117587743|XP_034134558.1|DGUA	LOC111599002|XP_023170280.1|DHYD
