Orthogroup	DGUA.longest_only	DANA.longest_only
OG0004594	LOC117581529|XP_034124726.1|DGUA	LOC6504485|XP_001966995.2|DANA
OG0004595	LOC117581638|XP_034124897.1|DGUA	LOC6503922|XP_001963854.1|DANA
OG0004596	LOC117590475|XP_034139022.1|DGUA	LOC6504134|XP_032308792.1|DANA
OG0004597	LOC117581230|XP_034124105.1|DGUA	LOC6503798|XP_001963726.1|DANA
OG0004598	LOC117589084|XP_034136610.1|DGUA	LOC6493383|XP_001957645.1|DANA
OG0004599	LOC117581895|XP_034125254.1|DGUA	LOC6497487|XP_001961981.2|DANA
OG0004600	LOC117581095|XP_034123875.1|DGUA	LOC6503136|XP_001963497.2|DANA
OG0004601	LOC117580914|XP_034123567.1|DGUA	LOC6502960|XP_032308975.1|DANA
OG0004602	LOC117581176|XP_034124010.1|DGUA	LOC6501965|XP_001966772.1|DANA
OG0004603	LOC117582289|XP_034125817.1|DGUA	LOC6497840|XP_001961551.1|DANA
OG0004604	LOC117590371|XP_034138808.1|DGUA	LOC6504981|XP_001965693.1|DANA
OG0004605	LOC117588340|XP_034135441.1|DGUA	LOC6504470|XP_032308140.1|DANA
OG0004606	LOC117586691|XP_034132846.1|DGUA	LOC6500408|XP_001953153.1|DANA
OG0004607	LOC117590980|XP_034139944.1|DGUA	LOC6504761|XP_014759802.1|DANA
OG0004608	LOC117591404|XP_034140541.1|DGUA	LOC6503935|XP_032308531.1|DANA
OG0004609	LOC117590365|XP_034138802.1|DGUA	LOC6502038|XP_001967155.1|DANA
OG0004610	LOC117582926|XP_034126915.1|DGUA	LOC6505962|XP_001964689.1|DANA
OG0004611	LOC117582754|XP_034126588.1|DGUA	LOC6505978|XP_032305365.1|DANA
OG0004612	LOC117582755|XP_034126590.1|DGUA	LOC6505977|XP_001964714.1|DANA
OG0004613	LOC117589932|XP_034138107.1|DGUA	LOC6505881|XP_001964541.1|DANA
OG0004614	LOC117588477|XP_034135665.1|DGUA	LOC6504432|XP_001966988.1|DANA
OG0004615	LOC117588387|XP_034135506.1|DGUA	LOC6504765|XP_032309029.1|DANA
OG0004616	LOC117590407|XP_034138896.1|DGUA	LOC6501978|XP_001966807.1|DANA
OG0004617	LOC117582650|XP_034126438.1|DGUA	LOC6503578|XP_001965285.1|DANA
OG0004618	LOC117583651|XP_034128000.1|DGUA	LOC6498939|XP_032312120.1|DANA
OG0004619	LOC117583067|XP_034127131.1|DGUA	LOC6499740|XP_001954021.1|DANA
OG0004620	LOC117589657|XP_034137683.1|DGUA	LOC6501704|XP_001955802.1|DANA
OG0004621	LOC117586237|XP_034132066.1|DGUA	LOC6505705|XP_001964422.1|DANA
OG0004622	LOC117589487|XP_034137340.1|DGUA	LOC6500897|XP_032311884.1|DANA
OG0004623	LOC117585497|XP_034130887.1|DGUA	LOC6505521|XP_001964770.1|DANA
OG0004624	LOC117586660|XP_034132797.1|DGUA	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA
OG0004625	LOC117580808|XP_034123401.1|DGUA	LOC6503906|XP_032308512.1|DANA
OG0004626	LOC117581107|XP_034123902.1|DGUA	LOC6503862|XP_032308403.1|DANA
OG0004627	LOC117580272|XP_034122606.1|DGUA	LOC6506523|XP_032310497.1|DANA
OG0004628	LOC117590512|XP_034139093.1|DGUA	LOC6504676|XP_001966426.1|DANA
OG0004629	LOC117589483|XP_034137335.1|DGUA	LOC6500910|XP_001954150.1|DANA
OG0004630	LOC117583779|XP_034128225.1|DGUA	LOC6501570|XP_001955494.2|DANA
OG0004631	LOC117589536|XP_034137422.1|DGUA	LOC6499700|XP_014766191.1|DANA
OG0004632	LOC117589564|XP_034137498.1|DGUA	LOC116654458|XP_014766192.1|DANA
OG0004633	LOC117584966|XP_034130055.1|DGUA	LOC6506005|XP_001964767.1|DANA
OG0004634	LOC117585083|XP_034130240.1|DGUA	LOC6505999|XP_001964756.1|DANA
OG0004635	LOC117581505|XP_034124666.1|DGUA	LOC6505187|XP_032308003.1|DANA
OG0004636	LOC117588444|XP_034135618.1|DGUA	LOC6501822|XP_032308318.1|DANA
OG0004637	LOC117588789|XP_034136184.1|DGUA	LOC6504663|XP_032309039.1|DANA
OG0004638	LOC117588322|XP_034135410.1|DGUA	LOC6502012|XP_001966873.3|DANA
OG0004639	LOC117583731|XP_034128139.1|DGUA	LOC6505603|XP_001964612.1|DANA
OG0004640	LOC117583158|XP_034127243.1|DGUA	LOC6505915|XP_001964610.1|DANA
OG0004641	LOC117581456|XP_034124559.1|DGUA	LOC6503561|XP_001964155.2|DANA
OG0004642	LOC117588791|XP_034136189.1|DGUA	LOC6504849|XP_001966447.1|DANA
OG0004643	LOC117586331|XP_034132215.1|DGUA	LOC6499620|XP_001954278.1|DANA
OG0004644	LOC117591513|XP_034140697.1|DGUA	LOC6502903|XP_001963622.1|DANA
OG0004645	LOC117582286|XP_034125814.1|DGUA	LOC6497837|XP_001961544.1|DANA
OG0004646	LOC117583544|XP_034127796.1|DGUA	LOC6505937|XP_001964648.1|DANA
OG0004647	LOC117580706|XP_034123252.1|DGUA	LOC6503918|XP_001963840.1|DANA
OG0004648	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA	LOC6505197|XP_001965529.1|DANA
OG0004649	LOC117581011|XP_034123713.1|DGUA	LOC6504743|XP_001966281.2|DANA
OG0004650	LOC117581762|XP_034125054.1|DGUA	LOC6497054|XP_001962842.1|DANA
OG0004651	LOC117583477|XP_034127677.1|DGUA	LOC6502617|XP_001955111.3|DANA
OG0004652	LOC117583680|XP_034128043.1|DGUA	LOC6501635|XP_001955649.1|DANA
OG0004653	LOC117579364|XP_034121089.1|DGUA	LOC6506140|XP_001958469.1|DANA
OG0004654	LOC117582160|XP_034125648.1|DGUA	LOC6498111|XP_001962100.1|DANA
OG0004655	LOC117589844|XP_034137991.1|DGUA	LOC6500759|XP_032305497.1|DANA
OG0004656	LOC117588564|XP_034135842.1|DGUA	LOC6505170|XP_001965474.1|DANA
OG0004657	LOC117585102|XP_034130272.1|DGUA	LOC6501293|XP_001954936.1|DANA
OG0004659	LOC117583644|XP_034127987.1|DGUA	LOC6499782|XP_001953926.1|DANA
OG0004660	LOC117585737|XP_034131273.1|DGUA	LOC6500859|XP_032305731.1|DANA
OG0004661	LOC117583051|XP_034127104.1|DGUA	LOC6501377|XP_001955112.1|DANA
OG0004662	LOC117585473|XP_034130854.1|DGUA	LOC6499306|XP_001954903.1|DANA
OG0004663	LOC117581062|XP_034123825.1|DGUA	LOC6503636|XP_001964027.1|DANA
OG0004664	LOC117580638|XP_034123119.1|DGUA	LOC6503635|XP_014760999.1|DANA
OG0004665	LOC117580647|XP_034123137.1|DGUA	LOC6503868|XP_001963747.2|DANA
OG0004666	LOC117589737|XP_034137804.1|DGUA	LOC6505837|XP_001964461.1|DANA
OG0004667	LOC117589510|XP_034137385.1|DGUA	LOC6500623|XP_001953590.1|DANA
OG0004668	LOC117580710|XP_034123256.1|DGUA	LOC6503732|XP_032308487.1|DANA
OG0004669	LOC117584863|XP_034129903.1|DGUA	LOC6497294|XP_001962376.1|DANA
OG0004670	LOC117591202|XP_034140232.1|DGUA	LOC6501006|XP_001954359.3|DANA
OG0004671	LOC117583714|XP_034128095.1|DGUA	LOC6500743|XP_001953829.2|DANA
OG0004672	LOC117583774|XP_034128219.1|DGUA	LOC6500232|XP_032305329.1|DANA
OG0004673	LOC117585456|XP_034130834.1|DGUA	LOC6505634|XP_032305505.1|DANA
OG0004674	LOC117583304|XP_034127439.1|DGUA	LOC6501469|XP_001955317.1|DANA
OG0004675	LOC117582828|XP_034126771.1|DGUA	LOC6499091|XP_032310551.1|DANA
OG0004676	LOC117582837|XP_034126784.1|DGUA	LOC6501400|XP_001955179.1|DANA
OG0004677	LOC117585595|XP_034131030.1|DGUA	LOC6500748|XP_032307855.1|DANA
OG0004678	LOC117585589|XP_034131016.1|DGUA	LOC6499823|XP_001953840.2|DANA
OG0004679	LOC117585353|XP_034130688.1|DGUA	LOC6501369|XP_032305619.1|DANA
OG0004680	LOC117583505|XP_034127738.1|DGUA	LOC6500921|XP_032312088.1|DANA
OG0004681	LOC117589574|XP_034137519.1|DGUA	LOC6498899|XP_001955718.1|DANA
OG0004682	LOC117582318|XP_034125856.1|DGUA	LOC6506636|XP_001965219.1|DANA
OG0004683	LOC117589634|XP_034137615.1|DGUA	LOC6500363|XP_001953056.1|DANA
OG0004684	LOC117585484|XP_034130869.1|DGUA	LOC6500626|XP_001953595.1|DANA
OG0004685	LOC117585566|XP_034130990.1|DGUA	LOC6505989|XP_014760871.1|DANA
OG0004686	LOC117585939|XP_034131599.1|DGUA	LOC6499369|XP_001954773.1|DANA
OG0004687	LOC117585252|XP_034130556.1|DGUA	LOC6505993|XP_001964745.1|DANA
OG0004688	LOC117586569|XP_034132621.1|DGUA	LOC6500329|XP_001952982.1|DANA
OG0004689	LOC117583749|XP_034128159.1|DGUA	LOC6501520|XP_001955411.1|DANA
OG0004690	LOC117586578|XP_034132634.1|DGUA	LOC6499969|XP_001953527.1|DANA
OG0004691	LOC117583362|XP_034127532.1|DGUA	LOC6501495|XP_001955363.1|DANA
OG0004692	LOC117585034|XP_034130171.1|DGUA	LOC6501505|XP_001955386.1|DANA
OG0004693	LOC117584933|XP_034129983.1|DGUA	LOC6499061|XP_014765888.1|DANA
OG0004694	LOC117585667|XP_034131155.1|DGUA	LOC6500673|XP_001953700.1|DANA
OG0004695	LOC117582818|XP_034126749.1|DGUA	LOC6499090|XP_014765899.1|DANA
OG0004696	LOC117589863|XP_034138022.1|DGUA	LOC6500773|XP_001953889.1|DANA
OG0004698	LOC117590316|XP_034138696.1|DGUA	LOC6505043|XP_001965574.1|DANA
OG0004699	LOC117589688|XP_034137735.1|DGUA	LOC6500301|XP_001952930.1|DANA
OG0004700	LOC117590070|XP_034138291.1|DGUA	LOC6500981|XP_001954295.1|DANA
OG0004701	LOC117585138|XP_034130356.1|DGUA	LOC6499293|XP_032306730.1|DANA
OG0004702	LOC117585787|XP_034131368.1|DGUA	LOC6500754|XP_001953853.1|DANA
OG0004703	LOC117582722|XP_034126539.1|DGUA	LOC6501522|XP_001955419.1|DANA
OG0004704	LOC117582793|XP_034126692.1|DGUA	LOC6505691|XP_001964449.1|DANA
OG0004705	LOC117589954|XP_034138143.1|DGUA	LOC6494534|XP_001965920.1|DANA
OG0004706	LOC117589199|XP_034136818.1|DGUA	LOC6507333|XP_001956225.1|DANA
OG0004707	LOC117584861|XP_034129897.1|DGUA	LOC6498242|XP_001962372.1|DANA
OG0004708	LOC117586522|XP_034132546.1|DGUA	LOC6499640|XP_001954241.1|DANA
OG0004709	LOC117584999|XP_034130127.1|DGUA	LOC6499758|XP_032305580.1|DANA
OG0004710	LOC117583784|XP_034128253.1|DGUA	LOC6500272|XP_032309206.1|DANA
OG0004711	LOC117583229|XP_034127339.1|DGUA	LOC6501334|XP_001955012.1|DANA
OG0004712	LOC117589612|XP_034137579.1|DGUA	LOC6500390|XP_001953118.3|DANA
OG0004713	LOC117585143|XP_034130363.1|DGUA	LOC6501657|XP_014767153.1|DANA
OG0004714	LOC117585656|XP_034131134.1|DGUA	LOC26514865|XP_014767353.1|DANA
OG0004715	LOC117584613|XP_034129519.1|DGUA	LOC6497831|XP_001961537.1|DANA
OG0004716	LOC117585142|XP_034130362.1|DGUA	LOC6498901|XP_032312179.1|DANA
OG0004717	LOC117588512|XP_034135724.1|DGUA	LOC6501958|XP_032308201.1|DANA
OG0004718	LOC117581934|XP_034125306.1|DGUA	LOC6498489|XP_014762148.1|DANA
OG0004719	LOC117583531|XP_034127772.1|DGUA	LOC6505574|XP_032305422.1|DANA
OG0004720	LOC117585797|XP_034131393.1|DGUA	LOC6500753|XP_001953849.1|DANA
OG0004721	LOC117583682|XP_034128047.1|DGUA	LOC6501634|XP_032312121.1|DANA
OG0004722	LOC117583598|XP_034127883.1|DGUA	LOC6505545|XP_001964724.1|DANA
OG0004723	LOC117585170|XP_034130403.1|DGUA, LOC117581442|XP_034124538.1|DGUA	LOC6502949|XP_001963536.1|DANA
OG0004724	LOC117582852|XP_034126811.1|DGUA	LOC6500648|XP_001953646.1|DANA
OG0004725	LOC117582996|XP_034127037.1|DGUA	LOC6499258|XP_001955011.1|DANA
OG0004726	LOC117582817|XP_034126747.1|DGUA	LOC6501475|XP_032310559.1|DANA
OG0004727	LOC117583278|XP_034127397.1|DGUA	LOC6501531|XP_032312060.1|DANA
OG0004728	LOC117583602|XP_034127886.1|DGUA	LOC6500745|XP_001953832.1|DANA
OG0004729	LOC117590880|XP_034139799.1|DGUA, LOC117580731|XP_034123292.1|DGUA	LOC6498761|XP_001967256.2|DANA
OG0004730	LOC117587864|XP_034134720.1|DGUA	LOC6497763|XP_032307719.1|DANA
OG0004731	LOC117585708|XP_034131235.1|DGUA	LOC6505657|XP_001964518.1|DANA
OG0004732	LOC117589916|XP_034138085.1|DGUA	LOC6500914|XP_001954154.1|DANA
OG0004733	LOC117589917|XP_034138086.1|DGUA	LOC6499682|XP_001954155.1|DANA
OG0004734	LOC117585394|XP_034130748.1|DGUA	LOC6500832|XP_032311282.1|DANA
OG0004735	LOC117583781|XP_034128234.1|DGUA	LOC6500276|XP_032309163.1|DANA
OG0004736	LOC117589934|XP_034138108.1|DGUA	LOC6499803|XP_032308496.1|DANA
OG0004737	LOC117590075|XP_034138303.1|DGUA	LOC6499608|XP_001954302.1|DANA
OG0004738	LOC117590023|XP_034138206.1|DGUA	LOC6500985|XP_001954303.2|DANA
OG0004739	LOC117585284|XP_034130602.1|DGUA	LOC6501514|XP_001955399.3|DANA
OG0004740	LOC117583648|XP_034127992.1|DGUA	LOC6499783|XP_014766224.1|DANA
OG0004741	LOC117583663|XP_034128018.1|DGUA	LOC6505859|XP_001964499.1|DANA
OG0004742	LOC117590681|XP_034139458.1|DGUA	LOC6501771|XP_032311688.1|DANA
OG0004743	LOC117585753|XP_034131298.1|DGUA	LOC6499216|XP_001955085.1|DANA
OG0004744	LOC117584384|XP_034129129.1|DGUA	LOC6498187|XP_001962257.2|DANA
OG0004745	LOC117586175|XP_034131978.1|DGUA	LOC6498872|XP_001955766.1|DANA
OG0004746	LOC117586508|XP_034132527.1|DGUA	LOC6505815|XP_001964423.2|DANA
OG0004747	LOC117586511|XP_034132530.1|DGUA	LOC6505704|XP_014760767.1|DANA
OG0004748	LOC117586507|XP_034132525.1|DGUA	LOC6505701|XP_032305564.1|DANA
OG0004749	LOC117589798|XP_034137893.1|DGUA	LOC6499479|XP_001954554.3|DANA
OG0004750	LOC117583047|XP_034127100.1|DGUA	LOC6499741|XP_001954019.1|DANA
OG0004751	LOC117583213|XP_034127319.1|DGUA	LOC6505878|XP_014760830.1|DANA
OG0004752	LOC117583734|XP_034128142.1|DGUA	LOC6505614|XP_001964595.1|DANA
OG0004753	LOC117582894|XP_034126878.1|DGUA	LOC6499106|XP_014765904.2|DANA
OG0004754	LOC117583683|XP_034128049.1|DGUA	LOC6501636|XP_001955651.1|DANA
OG0004755	LOC117585329|XP_034130660.1|DGUA	LOC6501108|XP_001954564.1|DANA
OG0004756	LOC117585326|XP_034130656.1|DGUA	LOC6499474|XP_001954565.1|DANA
OG0004757	LOC117589803|XP_034137902.1|DGUA	LOC6499718|XP_014766195.1|DANA
OG0004758	LOC117585315|XP_034130635.1|DGUA	LOC26513693|XP_014767198.2|DANA
OG0004759	LOC117585825|XP_034131447.1|DGUA	LOC6498965|XP_001955598.1|DANA
OG0004760	LOC117585781|XP_034131361.1|DGUA	LOC6498959|XP_001955606.1|DANA
OG0004761	LOC117584991|XP_034130109.1|DGUA	LOC6500691|XP_001953731.1|DANA
OG0004762	LOC117584622|XP_034129534.1|DGUA	LOC6497000|XP_001962957.1|DANA
OG0004763	LOC117589489|XP_034137345.1|DGUA	LOC6500895|XP_001954121.3|DANA
OG0004764	LOC117589550|XP_034137451.1|DGUA	LOC6499034|XP_001955470.1|DANA
OG0004765	LOC117583167|XP_034127252.1|DGUA	LOC6505694|XP_001964445.3|DANA
OG0004766	LOC117583825|XP_034128303.1|DGUA	LOC6500004|XP_001953422.1|DANA
OG0004767	LOC117590106|XP_034138344.1|DGUA	LOC6500995|XP_001954318.1|DANA
OG0004768	LOC117590035|XP_034138230.1|DGUA	LOC6499304|XP_001954908.1|DANA
OG0004769	LOC117581795|XP_034125126.1|DGUA	LOC6506863|XP_001965263.1|DANA
OG0004770	LOC117585229|XP_034130514.1|DGUA	LOC6501022|XP_001954393.1|DANA
OG0004771	LOC117583628|XP_034127967.1|DGUA	LOC6499011|XP_001955516.1|DANA
OG0004772	LOC117585010|XP_034130139.1|DGUA	LOC6501123|XP_001954594.1|DANA
OG0004773	LOC117584944|XP_034130023.1|DGUA	LOC6501092|XP_001954536.1|DANA
OG0004774	LOC117584943|XP_034129995.1|DGUA	LOC6499487|XP_032305827.1|DANA
OG0004775	LOC117585702|XP_034131211.1|DGUA	LOC6505659|XP_001964514.1|DANA
OG0004776	LOC117578464|XP_034119886.1|DGUA	LOC6495996|XP_001960007.1|DANA
OG0004777	LOC117590135|XP_034138398.1|DGUA	LOC6493878|XP_001958602.1|DANA
OG0004778	LOC117584416|XP_034129171.1|DGUA	LOC6498423|XP_001962774.1|DANA
OG0004779	LOC117585286|XP_034130604.1|DGUA	LOC6499058|XP_001955393.1|DANA
OG0004780	LOC117584008|XP_034128629.1|DGUA	LOC6503283|XP_001967586.1|DANA
OG0004781	LOC117585752|XP_034131295.1|DGUA	LOC6505651|XP_032305516.1|DANA
OG0004782	LOC117585789|XP_034131375.1|DGUA	LOC6500752|XP_001953847.3|DANA
OG0004783	LOC117590343|XP_034138733.1|DGUA	LOC6498792|XP_001967265.1|DANA
OG0004784	LOC117583050|XP_034127103.1|DGUA	LOC6499189|XP_001955147.1|DANA
OG0004785	LOC117582834|XP_034126780.1|DGUA	LOC6499177|XP_001955161.1|DANA
OG0004786	LOC117583005|XP_034127047.1|DGUA	LOC6499175|XP_032312384.1|DANA
OG0004787	LOC117583136|XP_034127218.1|DGUA	LOC6499173|XP_001955165.1|DANA
OG0004788	LOC117583345|XP_034127500.1|DGUA	LOC6501396|XP_014767021.1|DANA
OG0004789	LOC117583137|XP_034127219.1|DGUA	LOC6499172|XP_001955167.1|DANA
OG0004790	LOC117585275|XP_034130589.1|DGUA	LOC6498920|XP_001955675.3|DANA
OG0004791	LOC117583550|XP_034127801.1|DGUA	LOC6500568|XP_001953492.1|DANA
OG0004792	LOC117589965|XP_034138160.1|DGUA	LOC6501708|XP_001955813.1|DANA
OG0004793	LOC117583519|XP_034127754.1|DGUA	LOC6501439|XP_001955257.2|DANA
OG0004794	LOC117589526|XP_034137409.1|DGUA	LOC6500149|XP_001953127.1|DANA
OG0004795	LOC117589523|XP_034137405.1|DGUA	LOC6500181|XP_001953072.1|DANA
OG0004796	LOC117583578|XP_034127848.1|DGUA	LOC6499906|XP_001953659.2|DANA
OG0004797	LOC117584998|XP_034130118.1|DGUA	LOC6499759|XP_032307754.1|DANA
OG0004798	LOC117582710|XP_034126522.1|DGUA	LOC6505586|XP_001964644.1|DANA
OG0004799	LOC117589611|XP_034137578.1|DGUA	LOC6499518|XP_001954453.1|DANA
OG0004800	LOC117589775|XP_034137862.1|DGUA	LOC6499032|XP_032311420.1|DANA
OG0004801	LOC117586677|XP_034132818.1|DGUA	LOC6500219|XP_001952997.1|DANA
OG0004802	LOC117584947|XP_034130030.1|DGUA	LOC6499484|XP_001954542.1|DANA
OG0004803	LOC117583374|XP_034127546.1|DGUA	LOC6499231|XP_001955059.1|DANA
OG0004804	LOC117590037|XP_034138241.1|DGUA	LOC6501279|XP_001954907.1|DANA
OG0004805	LOC117582784|XP_034126648.1|DGUA	LOC6500544|XP_014766615.1|DANA
OG0004806	LOC117591170|XP_034140183.1|DGUA	LOC6504089|XP_001964153.1|DANA
OG0004807	LOC117585179|XP_034130413.1|DGUA	LOC6500667|XP_001953685.2|DANA
OG0004808	LOC117583182|XP_034127273.1|DGUA	LOC6500635|XP_001953616.1|DANA
OG0004809	LOC117589567|XP_034137509.1|DGUA	LOC6499802|XP_001953881.2|DANA
OG0004810	LOC117585828|XP_034131452.1|DGUA	LOC6501087|XP_001954530.2|DANA
OG0004811	LOC117580185|XP_034122435.1|DGUA	LOC6493209|XP_014764251.1|DANA
OG0004812	LOC117583762|XP_034128187.1|DGUA	LOC6500001|XP_032312092.1|DANA
OG0004813	LOC117589839|XP_034137982.1|DGUA	LOC6499810|XP_001953865.1|DANA
OG0004814	LOC117585687|XP_034131193.1|DGUA	LOC6499937|XP_001953599.1|DANA
OG0004815	LOC117588621|XP_034135926.1|DGUA	LOC6503091|XP_001963408.3|DANA
OG0004816	LOC117590312|XP_034138691.1|DGUA	LOC6501935|XP_001966722.1|DANA
OG0004817	LOC117590309|XP_034138686.1|DGUA	LOC6501936|XP_001966723.1|DANA
OG0004818	LOC117585311|XP_034130630.1|DGUA	LOC6501121|XP_001954591.1|DANA
OG0004819	LOC117583071|XP_034127135.1|DGUA	LOC6499764|XP_001953968.1|DANA
OG0004820	LOC117583183|XP_034127274.1|DGUA	LOC6499925|XP_001953619.1|DANA
OG0004821	LOC117583619|XP_034127955.1|DGUA	LOC6501580|XP_014767113.1|DANA
OG0004822	LOC117583786|XP_034128255.1|DGUA	LOC6500271|XP_032309217.1|DANA
OG0004823	LOC117582890|XP_034126870.1|DGUA	LOC6500928|XP_014766797.1|DANA
OG0004824	LOC117582892|XP_034126875.1|DGUA	LOC6499668|XP_001954185.1|DANA
OG0004825	LOC117590633|XP_034139342.1|DGUA	LOC116656379|XP_032311760.1|DANA
OG0004826	LOC117582961|XP_034126964.1|DGUA	LOC6499163|XP_001955191.1|DANA
OG0004827	LOC117590076|XP_034138305.1|DGUA	LOC6499609|XP_001954300.1|DANA
OG0004828	LOC117585288|XP_034130606.1|DGUA	LOC6499059|XP_001955391.1|DANA
OG0004829	LOC117585151|XP_034130373.1|DGUA	LOC6501660|XP_001955702.1|DANA
OG0004830	LOC117583015|XP_034127057.1|DGUA	LOC26515275|XP_014767410.2|DANA
OG0004831	LOC117587424|XP_034133985.1|DGUA	LOC6493794|XP_001958447.1|DANA
OG0004832	LOC117585769|XP_034131341.1|DGUA	LOC6499897|XP_001953675.1|DANA
OG0004833	LOC117586680|XP_034132823.1|DGUA	LOC6503456|XP_001967517.1|DANA
OG0004834	LOC117582916|XP_034126904.1|DGUA	LOC6501515|XP_001955401.1|DANA
OG0004835	LOC117583355|XP_034127516.1|DGUA	LOC6501516|XP_001955403.2|DANA
OG0004836	LOC117583056|XP_034127113.1|DGUA	LOC6500799|XP_001953942.2|DANA
OG0004837	LOC117580120|XP_034122303.1|DGUA	LOC6506750|XP_032310823.1|DANA
OG0004838	LOC117585085|XP_034130243.1|DGUA	LOC6499877|XP_014766266.1|DANA
OG0004839	LOC117584950|XP_034130034.1|DGUA	LOC6499879|XP_001953715.2|DANA
OG0004840	LOC117585261|XP_034130567.1|DGUA	LOC6503433|XP_001967470.1|DANA
OG0004841	LOC117591540|XP_034140725.1|DGUA	LOC6497717|XP_001961496.1|DANA
OG0004842	LOC117585567|XP_034130992.1|DGUA	LOC6505985|XP_001964732.1|DANA
OG0004843	LOC117589948|XP_034138131.1|DGUA	LOC6500889|XP_001954114.1|DANA
OG0004844	LOC117584027|XP_034128655.1|DGUA	LOC6497045|XP_001962857.1|DANA
OG0004845	LOC117586541|XP_034132590.1|DGUA	LOC6498864|XP_001955780.1|DANA
OG0004846	LOC117581861|XP_034125214.1|DGUA	LOC6506056|XP_001965094.1|DANA
OG0004847	LOC117581852|XP_034125200.1|DGUA	LOC6504265|XP_001965095.1|DANA
OG0004848	LOC117585818|XP_034131437.1|DGUA	LOC6500696|XP_001953745.1|DANA
OG0004849	LOC117584565|XP_034129420.1|DGUA	LOC6497234|XP_014761568.1|DANA
OG0004850	LOC117585966|XP_034131665.1|DGUA	LOC6500572|XP_032307704.1|DANA
OG0004851	LOC117586440|XP_034132369.1|DGUA	LOC6499977|XP_001953503.2|DANA
OG0004852	LOC117586380|XP_034132300.1|DGUA	LOC6500581|XP_032305495.1|DANA
OG0004853	LOC117578534|XP_034119992.1|DGUA	LOC6494964|XP_001959317.2|DANA
OG0004854	LOC117579168|XP_034120821.1|DGUA	LOC6507433|XP_032309975.1|DANA
OG0004855	LOC117580153|XP_034122358.1|DGUA	LOC26513695|XP_014765520.1|DANA
OG0004856	LOC117589450|XP_034137285.1|DGUA	LOC6506785|XP_032310781.1|DANA
OG0004857	LOC117587161|XP_034133558.1|DGUA	LOC6502817|XP_001955936.2|DANA
OG0004858	LOC117589267|XP_034136938.1|DGUA	LOC6506782|XP_001957250.1|DANA
OG0004859	LOC117589272|XP_034136954.1|DGUA	LOC6493502|XP_001957879.3|DANA
OG0004860	LOC117589127|XP_034136703.1|DGUA	LOC6506867|XP_032310021.1|DANA
OG0004861	LOC117589350|XP_034137116.1|DGUA	LOC6507754|XP_014765457.1|DANA
OG0004862	LOC117589349|XP_034137103.1|DGUA	LOC6507311|XP_032310387.1|DANA
OG0004863	LOC117587366|XP_034133901.1|DGUA	LOC6506628|XP_001957513.2|DANA
OG0004864	LOC117589295|XP_034136978.1|DGUA	LOC6507690|XP_001956153.1|DANA
OG0004865	LOC117583287|XP_034127414.1|DGUA	LOC6499104|XP_001955290.1|DANA
OG0004866	LOC117579317|XP_034121021.1|DGUA	LOC6506503|XP_001957757.1|DANA
OG0004867	LOC117592106|XP_034141517.1|DGUA	LOC6494666|XP_001959906.2|DANA
OG0004868	LOC117588520|XP_034135762.1|DGUA	LOC6493906|XP_001961353.1|DANA
OG0004869	LOC117592608|XP_034142383.1|DGUA	LOC6496637|XP_032311583.1|DANA
OG0004870	LOC117590322|XP_034138709.1|DGUA	LOC6496635|XP_001961300.1|DANA
OG0004871	LOC117592418|XP_034142050.1|DGUA	LOC6496466|XP_001960962.1|DANA
OG0004872	LOC117589045|XP_034136567.1|DGUA	LOC6494381|XP_001960428.1|DANA
OG0004873	LOC117581931|XP_034125302.1|DGUA	LOC6497453|XP_001962042.1|DANA
OG0004874	LOC117591208|XP_034140240.1|DGUA	LOC6499575|XP_001954355.1|DANA
OG0004875	LOC117588403|XP_034135550.1|DGUA	LOC6501819|XP_014759584.1|DANA
OG0004876	LOC117590803|XP_034139660.1|DGUA	LOC6504774|XP_032309060.1|DANA
OG0004877	LOC117579661|XP_034121535.1|DGUA	LOC6507913|XP_001956591.1|DANA
OG0004878	LOC117590632|XP_034139345.1|DGUA	LOC6494564|XP_001960094.1|DANA
OG0004879	LOC117591224|XP_034140292.1|DGUA	LOC6496317|XP_032307131.1|DANA
OG0004880	LOC117580379|XP_034122805.1|DGUA	LOC6506357|XP_001958033.1|DANA
OG0004881	LOC117587331|XP_034133853.1|DGUA	LOC6493766|XP_001958397.1|DANA
OG0004882	LOC117579520|XP_034121318.1|DGUA	LOC6507413|XP_014765225.1|DANA
OG0004883	LOC117579048|XP_034120635.1|DGUA	LOC6506898|XP_001957042.1|DANA
OG0004884	LOC117587985|XP_034134886.1|DGUA	LOC6494727|XP_014762937.1|DANA
OG0004885	LOC117578723|XP_034120271.1|DGUA	LOC6495939|XP_001959891.2|DANA
OG0004886	LOC117587119|XP_034133511.1|DGUA	LOC6494418|XP_001960365.1|DANA
OG0004887	LOC117592395|XP_034142003.1|DGUA	LOC6495619|XP_001959233.1|DANA
OG0004888	LOC117578765|XP_034120361.1|DGUA	LOC6496583|XP_032307208.1|DANA
OG0004889	LOC117592405|XP_034142032.1|DGUA	LOC6496404|XP_014763806.1|DANA
OG0004890	LOC117588131|XP_034135107.1|DGUA	LOC6496562|XP_001961154.1|DANA
