Orthogroup	DGUA.longest_only	DNOV.longest_only
OG0005917	LOC117592380|XP_034141982.1|DGUA	LOC115764491|XP_030563438.1|DNOV
OG0005918	LOC117581517|XP_034124699.1|DGUA	LOC115766425|XP_030566209.1|DNOV
OG0005919	LOC117592022|XP_034141368.1|DGUA	LOC115758185|XP_030554585.1|DNOV
OG0005922	LOC117580717|XP_034123272.1|DGUA	LOC115768862|XP_030569425.1|DNOV
OG0005923	LOC117587500|XP_034134162.1|DGUA	LOC115768427|XP_030568852.1|DNOV
OG0005924	LOC117587504|XP_034134167.1|DGUA	LOC115771426|XP_030572989.1|DNOV
OG0005925	LOC117580220|XP_034122514.1|DGUA	LOC115769799|XP_030570630.1|DNOV
OG0005926	LOC117590540|XP_034139159.1|DGUA	LOC115765281|XP_030564631.1|DNOV
OG0005927	LOC117585576|XP_034131003.1|DGUA	LOC115765665|XP_030565182.1|DNOV
OG0005928	LOC117588483|XP_034135675.1|DGUA	LOC115764304|XP_030563099.1|DNOV
OG0005929	LOC117587098|XP_034133468.1|DGUA	LOC115768077|XP_030568401.1|DNOV
OG0005930	LOC117581043|XP_034123771.1|DGUA	LOC115757862|XP_030554157.1|DNOV
OG0005931	LOC117590015|XP_034138197.1|DGUA	LOC115758023|XP_030554387.1|DNOV
OG0005932	LOC117587759|XP_034134585.1|DGUA	LOC115771725|XP_030573413.1|DNOV
OG0005933	LOC117578780|XP_034120379.1|DGUA	LOC115764585|XP_030563595.1|DNOV
OG0005934	LOC117578516|XP_034119952.1|DGUA	LOC115761995|XP_030559926.1|DNOV
OG0005935	LOC117579943|XP_034121990.1|DGUA	LOC115771400|XP_030572950.1|DNOV
OG0005936	LOC117584865|XP_034129905.1|DGUA	LOC115760181|XP_030557269.1|DNOV
OG0005937	LOC117579946|XP_034121996.1|DGUA	LOC115771402|XP_030572958.1|DNOV
OG0005938	LOC117592435|XP_034142126.1|DGUA	LOC115764466|XP_030563367.1|DNOV
OG0005939	LOC117590214|XP_034138566.1|DGUA	LOC115765184|XP_030564473.1|DNOV
OG0005941	LOC117589432|XP_034137263.1|DGUA	LOC115758178|XP_030554579.1|DNOV
OG0005942	LOC117591409|XP_034140556.1|DGUA	LOC115758169|XP_030554570.1|DNOV
OG0005943	LOC117591401|XP_034140543.1|DGUA	LOC115758170|XP_030554571.1|DNOV
OG0005944	LOC117583537|XP_034127821.1|DGUA	LOC115758291|XP_030554717.1|DNOV
OG0005945	LOC117590799|XP_034139695.1|DGUA	LOC115761896|XP_030559766.1|DNOV
OG0005946	LOC117592653|XP_034142492.1|DGUA	LOC115764507|XP_030563458.1|DNOV
OG0005947	LOC117592100|XP_034141508.1|DGUA	LOC115766586|XP_030566432.1|DNOV
OG0005948	LOC117579639|XP_034121507.1|DGUA	LOC115771471|XP_030573054.1|DNOV
OG0005949	LOC117579143|XP_034120774.1|DGUA	LOC115769553|XP_030570257.1|DNOV
OG0005950	LOC117581829|XP_034125168.1|DGUA	LOC115759262|XP_030556024.1|DNOV
OG0005951	LOC117579581|XP_034121399.1|DGUA	LOC115769880|XP_030570744.1|DNOV
OG0005952	LOC117581828|XP_034125166.1|DGUA	LOC115758721|XP_030555332.1|DNOV
OG0005953	LOC117584875|XP_034129917.1|DGUA	LOC115768563|XP_030569038.1|DNOV
OG0005954	LOC117584834|XP_034129855.1|DGUA	LOC115765943|XP_030565549.1|DNOV
OG0005955	LOC117586741|XP_034132934.1|DGUA	LOC115761697|XP_030559427.1|DNOV
OG0005956	LOC117590151|XP_034138464.1|DGUA	LOC115765539|XP_030565026.1|DNOV
OG0005957	LOC117584911|XP_034129949.1|DGUA	LOC115770777|XP_030572057.1|DNOV
OG0005958	LOC117591206|XP_034140237.1|DGUA	LOC115764638|XP_030563667.1|DNOV
OG0005959	LOC117587699|XP_034134487.1|DGUA	LOC115759864|XP_030556831.1|DNOV
OG0005960	LOC117588409|XP_034135566.1|DGUA	LOC115765192|XP_030564479.1|DNOV
OG0005961	LOC117583488|XP_034127721.1|DGUA	LOC115757976|XP_030554317.1|DNOV
OG0005962	LOC117578580|XP_034120053.1|DGUA	LOC115762106|XP_030560071.1|DNOV
OG0005963	LOC117582169|XP_034125660.1|DGUA	LOC115759016|XP_030555688.1|DNOV
OG0005964	LOC117584611|XP_034129521.1|DGUA	LOC115761718|XP_030559460.1|DNOV
OG0005965	LOC117581777|XP_034125095.1|DGUA	LOC115764001|XP_030562684.1|DNOV
OG0005966	LOC117592592|XP_034142367.1|DGUA	LOC115759377|XP_030556145.1|DNOV
OG0005967	LOC117589933|XP_034138111.1|DGUA	LOC115766540|XP_030566369.1|DNOV
OG0005968	LOC117583279|XP_034127404.1|DGUA	LOC115766510|XP_030566328.1|DNOV
OG0005969	LOC117579524|XP_034121332.1|DGUA	LOC115757943|XP_030554278.1|DNOV
OG0005970	LOC117579503|XP_034121298.1|DGUA	LOC115762914|XP_030561155.1|DNOV
OG0005971	LOC117589820|XP_034137946.1|DGUA	LOC115757808|XP_030554090.1|DNOV
OG0005972	LOC117588890|XP_034136324.1|DGUA	LOC115771509|XP_030573100.1|DNOV
OG0005973	LOC117580456|XP_034122917.1|DGUA	LOC115769129|XP_030569698.1|DNOV
OG0005974	LOC117586953|XP_034133213.1|DGUA	LOC115770527|XP_030571686.1|DNOV
OG0005975	LOC117588892|XP_034136332.1|DGUA	LOC115771511|XP_030573106.1|DNOV
OG0005976	LOC117586085|XP_034131832.1|DGUA	LOC115764686|XP_030563735.1|DNOV
OG0005977	LOC117592309|XP_034141878.1|DGUA	LOC115762111|XP_030560075.1|DNOV
OG0005978	LOC117591961|XP_034141285.1|DGUA	LOC115757790|XP_030554063.1|DNOV
OG0005979	LOC117588356|XP_034135462.1|DGUA	LOC115761621|XP_030559314.1|DNOV
OG0005980	LOC117585040|XP_034130190.1|DGUA	LOC115760331|XP_030557479.1|DNOV
OG0005981	LOC117590536|XP_034139148.1|DGUA	LOC115766809|XP_030566694.1|DNOV
OG0005982	LOC117592330|XP_034141912.1|DGUA	LOC115761930|XP_030559825.1|DNOV
OG0005983	LOC117588762|XP_034136135.1|DGUA	LOC115768775|XP_030569327.1|DNOV
OG0005984	LOC117590424|XP_034138922.1|DGUA	LOC115766397|XP_030566174.1|DNOV
OG0005985	LOC117591366|XP_034140492.1|DGUA	LOC115768300|XP_030568705.1|DNOV
OG0005986	LOC117581228|XP_034124102.1|DGUA	LOC115768885|XP_030569457.1|DNOV
OG0005987	LOC117581570|XP_034124805.1|DGUA	LOC115769097|XP_030569667.1|DNOV
OG0005988	LOC117588794|XP_034136216.1|DGUA	LOC115758228|XP_030554639.1|DNOV
OG0005989	LOC117588657|XP_034136028.1|DGUA	LOC115757837|XP_030554129.1|DNOV
OG0005990	LOC117578566|XP_034120033.1|DGUA	LOC115757875|XP_030554174.1|DNOV
OG0005991	LOC117592244|XP_034141770.1|DGUA	LOC115764511|XP_030563467.1|DNOV
OG0005992	LOC117580351|XP_034122759.1|DGUA	LOC115770500|XP_030571654.1|DNOV
OG0005993	LOC117580352|XP_034122760.1|DGUA	LOC115770501|XP_030571655.1|DNOV
OG0005994	LOC117589435|XP_034137264.1|DGUA	LOC115771526|XP_030573123.1|DNOV
OG0005995	LOC117588887|XP_034136318.1|DGUA	LOC115771534|XP_030573132.1|DNOV
OG0005996	LOC117579953|XP_034122017.1|DGUA	LOC115769387|XP_030570042.1|DNOV
OG0005997	LOC117578622|XP_034120117.1|DGUA	LOC115772025|XP_030573819.1|DNOV
OG0005998	LOC117580488|XP_034122964.1|DGUA	LOC115770035|XP_030570961.1|DNOV
OG0005999	LOC117587057|XP_034133388.1|DGUA	LOC115770839|XP_030572133.1|DNOV
OG0006000	LOC117590156|XP_034138436.1|DGUA	LOC115763100|XP_030561435.1|DNOV
OG0006001	LOC117579962|XP_034122028.1|DGUA	LOC115769456|XP_030570128.1|DNOV
OG0006002	LOC117581499|XP_034124645.1|DGUA	LOC115761537|XP_030559174.1|DNOV
OG0006003	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA	LOC115770104|XP_030571080.1|DNOV
OG0006004	LOC117586498|XP_034132490.1|DGUA	LOC115763750|XP_030562315.1|DNOV
OG0006005	LOC117591879|XP_034141148.1|DGUA	LOC115762186|XP_030560168.1|DNOV
OG0006006	LOC117586559|XP_034132652.1|DGUA	LOC115762265|XP_030560289.1|DNOV
OG0006007	LOC117578549|XP_034120012.1|DGUA	LOC115767454|XP_030567615.1|DNOV
OG0006008	LOC117584566|XP_034129421.1|DGUA	LOC115760295|XP_030557438.1|DNOV
OG0006009	LOC117580546|XP_034123034.1|DGUA	LOC115770505|XP_030571660.1|DNOV
OG0006010	LOC117589286|XP_034136968.1|DGUA	LOC115771382|XP_030572926.1|DNOV
OG0006011	LOC117588994|XP_034136491.1|DGUA	LOC115762549|XP_030560683.1|DNOV
OG0006012	LOC117580151|XP_034122352.1|DGUA	LOC115768994|XP_030569566.1|DNOV
OG0006013	LOC117578697|XP_034120233.1|DGUA	LOC115760729|XP_030558063.1|DNOV
OG0006014	LOC117579761|XP_034121704.1|DGUA	LOC115770468|XP_030571606.1|DNOV
OG0006015	LOC117583358|XP_034127523.1|DGUA	LOC115759093|XP_030555790.1|DNOV
OG0006016	LOC117578778|XP_034120375.1|DGUA	LOC115764583|XP_030563592.1|DNOV
OG0006017	LOC117578753|XP_034120330.1|DGUA	LOC115757995|XP_030554348.1|DNOV
OG0006018	LOC117592037|XP_034141395.1|DGUA	LOC115764441|XP_030563309.1|DNOV
OG0006019	LOC117592427|XP_034142072.1|DGUA	LOC115764464|XP_030563365.1|DNOV
OG0006020	LOC117580190|XP_034122441.1|DGUA	LOC115770221|XP_030571281.1|DNOV
OG0006021	LOC117587307|XP_034133793.1|DGUA	LOC115770287|XP_030571382.1|DNOV
OG0006022	LOC117587800|XP_034134639.1|DGUA	LOC115763364|XP_030561752.1|DNOV
OG0006023	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA	LOC115763903|XP_030562548.1|DNOV
OG0006024	LOC117581312|XP_034124247.1|DGUA	LOC115765171|XP_030564451.1|DNOV
OG0006025	LOC117579783|XP_034121737.1|DGUA	LOC115757957|XP_030554292.1|DNOV
OG0006026	LOC117583344|XP_034127499.1|DGUA	LOC115764654|XP_030563696.1|DNOV
OG0006027	LOC117578818|XP_034120463.1|DGUA	LOC115760456|XP_030557633.1|DNOV
OG0006028	LOC117583507|XP_034127744.1|DGUA	LOC115760567|XP_030557841.1|DNOV
OG0006029	LOC117592245|XP_034141771.1|DGUA	LOC115764499|XP_030563448.1|DNOV
OG0006030	LOC117583339|XP_034127493.1|DGUA	LOC115761964|XP_030559865.1|DNOV
OG0006031	LOC117578862|XP_034120544.1|DGUA	LOC115757846|XP_030554140.1|DNOV
OG0006032	LOC117580721|XP_034123277.1|DGUA	LOC115765254|XP_030564591.1|DNOV
OG0006033	LOC117578752|XP_034120329.1|DGUA	LOC115758003|XP_030554360.1|DNOV
OG0006034	LOC117589743|XP_034137814.1|DGUA	LOC115771678|XP_030573353.1|DNOV
OG0006035	LOC117585896|XP_034131542.1|DGUA	LOC115770834|XP_030572129.1|DNOV
OG0006036	LOC117587622|XP_034134371.1|DGUA	LOC115763554|XP_030562032.1|DNOV
OG0006037	LOC117581537|XP_034124746.1|DGUA	LOC115758257|XP_030554672.1|DNOV
OG0006038	LOC117585313|XP_034130633.1|DGUA	LOC115765704|XP_030565226.1|DNOV
OG0006039	LOC117589440|XP_034137276.1|DGUA	LOC115767432|XP_030567584.1|DNOV
OG0006040	LOC117589808|XP_034137920.1|DGUA	LOC115758021|XP_030554385.1|DNOV
OG0006041	LOC117590483|XP_034139030.1|DGUA	LOC115768979|XP_030569555.1|DNOV
OG0006042	LOC117592066|XP_034141455.1|DGUA	LOC115758026|XP_030554390.1|DNOV
OG0006043	LOC117580528|XP_034123012.1|DGUA	LOC115769738|XP_030570537.1|DNOV
OG0006044	LOC117590746|XP_034139547.1|DGUA	LOC115767039|XP_030567028.1|DNOV
OG0006045	LOC117589486|XP_034137344.1|DGUA	LOC115767447|XP_030567604.1|DNOV
OG0006046	LOC117582565|XP_034126297.1|DGUA	LOC115760487|XP_030557695.1|DNOV
OG0006047	LOC117579973|XP_034122042.1|DGUA	LOC115770042|XP_030570982.1|DNOV
OG0006048	LOC117579113|XP_034120731.1|DGUA	LOC115769004|XP_030569577.1|DNOV
OG0006049	LOC117590340|XP_034138729.1|DGUA	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV
OG0006050	LOC117583548|XP_034127798.1|DGUA	LOC115771612|XP_030573241.1|DNOV
OG0006051	LOC117591037|XP_034140022.1|DGUA	LOC115766888|XP_030566819.1|DNOV
OG0006052	LOC117579873|XP_034121888.1|DGUA	LOC115764492|XP_030563439.1|DNOV
OG0006053	LOC117589219|XP_034136856.1|DGUA	LOC115762831|XP_030561058.1|DNOV
OG0006054	LOC117590578|XP_034139212.1|DGUA	LOC115766728|XP_030566545.1|DNOV
OG0006055	LOC117583020|XP_034127061.1|DGUA	LOC115771733|XP_030573419.1|DNOV
OG0006056	LOC117592068|XP_034141463.1|DGUA	LOC115758027|XP_030554396.1|DNOV
OG0006057	LOC117589325|XP_034137060.1|DGUA	LOC115769602|XP_030570350.1|DNOV
OG0006058	LOC117585700|XP_034131208.1|DGUA	LOC115764076|XP_030562784.1|DNOV
OG0006059	LOC117580065|XP_034122197.1|DGUA	LOC115769749|XP_030570556.1|DNOV
OG0006060	LOC117580067|XP_034122199.1|DGUA	LOC115769757|XP_030570571.1|DNOV
OG0006061	LOC117588628|XP_034135944.1|DGUA	LOC115767877|XP_030568099.1|DNOV
OG0006062	LOC117585141|XP_034130361.1|DGUA	LOC115765784|XP_030565318.1|DNOV
OG0006063	LOC117587849|XP_034134707.1|DGUA	LOC115763607|XP_030562095.1|DNOV
OG0006064	LOC117592119|XP_034141548.1|DGUA	LOC115760591|XP_030557880.1|DNOV
OG0006065	LOC117589089|XP_034136618.1|DGUA	LOC115769948|XP_030570853.1|DNOV
OG0006066	LOC117578678|XP_034120195.1|DGUA	LOC115761921|XP_030559803.1|DNOV
OG0006067	LOC117582620|XP_034126388.1|DGUA	LOC115764452|XP_030563328.1|DNOV
OG0006068	LOC117588759|XP_034136130.1|DGUA	LOC115769013|XP_030569584.1|DNOV
OG0006069	LOC117579969|XP_034122033.1|DGUA	LOC115768790|XP_030569349.1|DNOV
OG0006070	LOC117588920|XP_034136383.1|DGUA	LOC115771973|XP_030573753.1|DNOV
OG0006071	LOC117583283|XP_034127407.1|DGUA	LOC115764999|XP_030564199.1|DNOV
OG0006072	LOC117589237|XP_034136891.1|DGUA	LOC115769954|XP_030570859.1|DNOV
OG0006073	LOC117587243|XP_034133706.1|DGUA	LOC115769793|XP_030570621.1|DNOV
OG0006074	LOC117591417|XP_034140561.1|DGUA	LOC115768853|XP_030569413.1|DNOV
OG0006075	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA	LOC115768263|XP_030568653.1|DNOV
OG0006076	LOC117578737|XP_034120292.1|DGUA	LOC115762626|XP_030560792.1|DNOV
OG0006077	LOC117579515|XP_034121312.1|DGUA	LOC115771442|XP_030573011.1|DNOV
OG0006078	LOC117579437|XP_034121215.1|DGUA	LOC115771441|XP_030573010.1|DNOV
OG0006079	LOC117579106|XP_034120723.1|DGUA	LOC115770302|XP_030571397.1|DNOV
OG0006080	LOC117580400|XP_034122836.1|DGUA	LOC115770300|XP_030571396.1|DNOV
OG0006081	LOC117592023|XP_034141369.1|DGUA	LOC115758296|XP_030554723.1|DNOV
OG0006082	LOC117592029|XP_034141379.1|DGUA	LOC115758305|XP_030554733.1|DNOV
OG0006083	LOC117580350|XP_034122755.1|DGUA	LOC115771559|XP_030573164.1|DNOV
OG0006084	LOC117587312|XP_034133828.1|DGUA	LOC115767826|XP_030568030.1|DNOV
OG0006085	LOC117588901|XP_034136348.1|DGUA	LOC115770424|XP_030571553.1|DNOV
OG0006086	LOC117589244|XP_034136900.1|DGUA	LOC115770250|XP_030571321.1|DNOV
OG0006087	LOC117592054|XP_034141439.1|DGUA	LOC115760489|XP_030557696.1|DNOV
OG0006088	LOC117579188|XP_034120848.1|DGUA	LOC115766536|XP_030566368.1|DNOV
OG0006089	LOC117590846|XP_034139734.1|DGUA	LOC115768277|XP_030568675.1|DNOV
OG0006090	LOC117589096|XP_034136626.1|DGUA	LOC115762705|XP_030560889.1|DNOV
OG0006091	LOC117579585|XP_034121403.1|DGUA	LOC115762779|XP_030560990.1|DNOV
OG0006092	LOC117591493|XP_034140675.1|DGUA	LOC115768840|XP_030569397.1|DNOV
OG0006093	LOC117589507|XP_034137383.1|DGUA	LOC115763967|XP_030562631.1|DNOV
OG0006094	LOC117579372|XP_034121131.1|DGUA	LOC115768409|XP_030568841.1|DNOV
OG0006095	LOC117583746|XP_034128158.1|DGUA	LOC115762103|XP_030560065.1|DNOV
OG0006096	LOC117592437|XP_034142081.1|DGUA	LOC115764167|XP_030562915.1|DNOV
OG0006097	LOC117580240|XP_034122552.1|DGUA	LOC115768035|XP_030568321.1|DNOV
OG0006098	LOC117582382|XP_034125945.1|DGUA	LOC115758594|XP_030555174.1|DNOV
OG0006099	LOC117578407|XP_034119757.1|DGUA	LOC115769123|XP_030569707.1|DNOV
OG0006100	LOC117591926|XP_034141210.1|DGUA	LOC115757921|XP_030554245.1|DNOV
OG0006101	LOC117584495|XP_034129314.1|DGUA	LOC115763958|XP_030562608.1|DNOV
OG0006102	LOC117578679|XP_034120197.1|DGUA	LOC115760942|XP_030558386.1|DNOV
OG0006103	LOC117591178|XP_034140195.1|DGUA	LOC115768179|XP_030568546.1|DNOV
OG0006104	LOC117581103|XP_034123885.1|DGUA	LOC115767209|XP_030567263.1|DNOV
OG0006105	LOC117580987|XP_034123674.1|DGUA	LOC115767193|XP_030567244.1|DNOV
OG0006106	LOC117579716|XP_034121601.1|DGUA	LOC115769499|XP_030570183.1|DNOV
OG0006107	LOC117578774|XP_034120371.1|DGUA	LOC115770678|XP_030571961.1|DNOV
OG0006108	LOC117588686|XP_034136026.1|DGUA	LOC115764436|XP_030563299.1|DNOV
OG0006109	LOC117589420|XP_034137243.1|DGUA	LOC115771460|XP_030573036.1|DNOV
OG0006110	LOC117579312|XP_034121015.1|DGUA	LOC115770199|XP_030571252.1|DNOV
OG0006111	LOC117579450|XP_034121268.1|DGUA	LOC115765580|XP_030565124.1|DNOV
OG0006112	LOC117588407|XP_034135568.1|DGUA	LOC115758288|XP_030554716.1|DNOV
OG0006113	LOC117587049|XP_034133376.1|DGUA	LOC115771023|XP_030572409.1|DNOV
OG0006114	LOC117582706|XP_034126516.1|DGUA	LOC115763972|XP_030562635.1|DNOV
OG0006115	LOC117581019|XP_034123776.1|DGUA	LOC115757958|XP_030554294.1|DNOV
OG0006116	LOC117586884|XP_034133108.1|DGUA	LOC115757815|XP_030554097.1|DNOV
OG0006117	LOC117583527|XP_034127768.1|DGUA	LOC115767498|XP_030567667.1|DNOV
OG0006118	LOC117592062|XP_034141451.1|DGUA	LOC115758268|XP_030554689.1|DNOV
OG0006119	LOC117587958|XP_034134856.1|DGUA	LOC115757888|XP_030554192.1|DNOV
OG0006120	LOC117592575|XP_034142351.1|DGUA	LOC115764561|XP_030563545.1|DNOV
OG0006121	LOC117589264|XP_034136934.1|DGUA	LOC115770183|XP_030571204.1|DNOV
OG0006122	LOC117590579|XP_034139215.1|DGUA	LOC115766804|XP_030566689.1|DNOV
OG0006123	LOC117587220|XP_034133675.1|DGUA	LOC115757885|XP_030554184.1|DNOV
OG0006124	LOC117585272|XP_034130585.1|DGUA	LOC115771917|XP_030573668.1|DNOV
OG0006125	LOC117579244|XP_034120920.1|DGUA	LOC115767866|XP_030568088.1|DNOV
OG0006126	LOC117580305|XP_034122686.1|DGUA	LOC115770989|XP_030572340.1|DNOV
OG0006127	LOC117579423|XP_034121194.1|DGUA	LOC115770168|XP_030571188.1|DNOV
OG0006128	LOC117591258|XP_034140335.1|DGUA	LOC115770073|XP_030571038.1|DNOV
OG0006129	LOC117579286|XP_034120978.1|DGUA	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV
OG0006130	LOC117591239|XP_034140306.1|DGUA	LOC115766319|XP_030566071.1|DNOV
OG0006131	LOC117591279|XP_034140369.1|DGUA	LOC115768102|XP_030568459.1|DNOV
OG0006132	LOC117591270|XP_034140356.1|DGUA	LOC115769824|XP_030570659.1|DNOV
OG0006133	LOC117591240|XP_034140307.1|DGUA	LOC115766328|XP_030566082.1|DNOV
OG0006134	LOC117580486|XP_034122959.1|DGUA	LOC115770033|XP_030570956.1|DNOV
OG0006135	LOC117591242|XP_034140311.1|DGUA	LOC115770544|XP_030571711.1|DNOV
OG0006136	LOC117579245|XP_034120923.1|DGUA	LOC115766995|XP_030566979.1|DNOV
OG0006137	LOC117579410|XP_034121180.1|DGUA	LOC115770319|XP_030571415.1|DNOV
OG0006138	LOC117581652|XP_034124923.1|DGUA	LOC115757902|XP_030554210.1|DNOV
OG0006139	LOC117592044|XP_034141418.1|DGUA	LOC115764587|XP_030563598.1|DNOV
OG0006140	LOC117592189|XP_034141682.1|DGUA	LOC115758022|XP_030554386.1|DNOV
OG0006141	LOC117586473|XP_034132474.1|DGUA	LOC115766549|XP_030566384.1|DNOV
OG0006142	LOC117580322|XP_034122709.1|DGUA	LOC115771575|XP_030573189.1|DNOV
OG0006143	LOC117579075|XP_034120672.1|DGUA	LOC115769381|XP_030570040.1|DNOV
OG0006144	LOC117579773|XP_034121720.1|DGUA	LOC115769178|XP_030569746.1|DNOV
OG0006145	LOC117579611|XP_034121437.1|DGUA	LOC115770219|XP_030571282.1|DNOV
OG0006146	LOC117588119|XP_034135086.1|DGUA	LOC115763547|XP_030562023.1|DNOV
OG0006147	LOC117582736|XP_034126557.1|DGUA	LOC115761911|XP_030559788.1|DNOV
OG0006148	LOC117586826|XP_034132997.1|DGUA	LOC115770276|XP_030571360.1|DNOV
OG0006149	LOC117579421|XP_034121192.1|DGUA	LOC115766871|XP_030566795.1|DNOV
OG0006150	LOC117579418|XP_034121188.1|DGUA	LOC115766853|XP_030566772.1|DNOV
OG0006151	LOC117587847|XP_034134705.1|DGUA	LOC115763605|XP_030562093.1|DNOV
OG0006153	LOC117580583|XP_034123083.1|DGUA	LOC115758159|XP_030554558.1|DNOV
OG0006154	LOC117586492|XP_034132481.1|DGUA	LOC115766198|XP_030565907.1|DNOV
OG0006155	LOC117583771|XP_034128215.1|DGUA	LOC115761943|XP_030559839.1|DNOV
OG0006156	LOC117586597|XP_034132668.1|DGUA	LOC115770785|XP_030572065.1|DNOV
OG0006157	LOC117581921|XP_034125287.1|DGUA	LOC115760447|XP_030557620.1|DNOV
OG0006158	LOC117580147|XP_034122347.1|DGUA	LOC115769326|XP_030569923.1|DNOV
OG0006159	LOC117579632|XP_034121495.1|DGUA	LOC115757913|XP_030554228.1|DNOV
OG0006160	LOC117590115|XP_034138360.1|DGUA	LOC115760433|XP_030557607.1|DNOV
OG0006161	LOC117591031|XP_034140023.1|DGUA	LOC115762197|XP_030560181.1|DNOV
OG0006162	LOC117590644|XP_034139376.1|DGUA	LOC115766799|XP_030566684.1|DNOV
OG0006163	LOC117583608|XP_034127930.1|DGUA	LOC115763280|XP_030561623.1|DNOV
OG0006165	LOC117579152|XP_034120802.1|DGUA	LOC115767254|XP_030567325.1|DNOV
OG0006166	LOC117587937|XP_034134819.1|DGUA	LOC115759946|XP_030556946.1|DNOV
OG0006167	LOC117579061|XP_034120659.1|DGUA	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV
OG0006168	LOC117581259|XP_034124157.1|DGUA	LOC115768673|XP_030569216.1|DNOV
OG0006169	LOC117590818|XP_034139677.1|DGUA	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV
OG0006170	LOC117578528|XP_034119980.1|DGUA	LOC115767834|XP_030568036.1|DNOV
OG0006171	LOC117588353|XP_034135456.1|DGUA	LOC115771029|XP_030572423.1|DNOV
OG0006172	LOC117580561|XP_034123054.1|DGUA	LOC115771090|XP_030572503.1|DNOV
OG0006173	LOC117582335|XP_034125878.1|DGUA	LOC115758614|XP_030555207.1|DNOV
OG0006174	LOC117579296|XP_034120992.1|DGUA	LOC115766994|XP_030566964.1|DNOV
OG0006175	LOC117586025|XP_034131755.1|DGUA, LOC117586011|XP_034131736.1|DGUA	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV
OG0006176	LOC117591145|XP_034140144.1|DGUA	LOC115763161|XP_030561474.1|DNOV
OG0006177	LOC117585093|XP_034130252.1|DGUA, LOC117581914|XP_034125276.1|DGUA	LOC115767462|XP_030567627.1|DNOV
OG0006181	LOC117589658|XP_034137684.1|DGUA	LOC115761897|XP_030559763.1|DNOV
OG0006182	LOC117583380|XP_034127555.1|DGUA	LOC115772118|XP_030573952.1|DNOV
OG0006183	LOC117589666|XP_034137696.1|DGUA	LOC115764829|XP_030563938.1|DNOV
OG0006184	LOC117585397|XP_034130752.1|DGUA	LOC115771752|XP_030573462.1|DNOV
OG0006185	LOC117589624|XP_034137602.1|DGUA	LOC115764003|XP_030562682.1|DNOV
OG0006186	LOC117585405|XP_034130765.1|DGUA	LOC115771757|XP_030573466.1|DNOV
OG0006187	LOC117591469|XP_034140644.1|DGUA	LOC115761389|XP_030559001.1|DNOV
OG0006188	LOC117588330|XP_034135427.1|DGUA	LOC115767330|XP_030567435.1|DNOV
OG0006189	LOC117588331|XP_034135433.1|DGUA	LOC115767331|XP_030567440.1|DNOV
OG0006190	LOC117582896|XP_034126880.1|DGUA	LOC115761748|XP_030559507.1|DNOV
OG0006191	LOC117583654|XP_034128002.1|DGUA	LOC115764811|XP_030563917.1|DNOV
OG0006192	LOC117580850|XP_034123487.1|DGUA	LOC115769046|XP_030569615.1|DNOV
OG0006193	LOC117590342|XP_034138732.1|DGUA	LOC115767821|XP_030568020.1|DNOV
OG0006194	LOC117588784|XP_034136177.1|DGUA	LOC115765138|XP_030564397.1|DNOV
OG0006195	LOC117581194|XP_034124047.1|DGUA	LOC115767788|XP_030567979.1|DNOV
OG0006196	LOC117585800|XP_034131396.1|DGUA	LOC115761864|XP_030559716.1|DNOV
OG0006197	LOC117590683|XP_034139470.1|DGUA	LOC115766788|XP_030566664.1|DNOV
OG0006198	LOC117581401|XP_034124434.1|DGUA	LOC115766867|XP_030566788.1|DNOV
OG0006199	LOC117583569|XP_034127836.1|DGUA	LOC115771794|XP_030573524.1|DNOV
OG0006200	LOC117583301|XP_034127433.1|DGUA	LOC115772110|XP_030573937.1|DNOV
OG0006201	LOC117588569|XP_034135851.1|DGUA	LOC115764398|XP_030563238.1|DNOV
OG0006202	LOC117588568|XP_034135849.1|DGUA	LOC115764372|XP_030563194.1|DNOV
OG0006203	LOC117581349|XP_034124370.1|DGUA	LOC115767257|XP_030567333.1|DNOV
OG0006204	LOC117583809|XP_034128280.1|DGUA	LOC115757718|XP_030553942.1|DNOV
OG0006205	LOC117588335|XP_034135436.1|DGUA	LOC115765116|XP_030564370.1|DNOV
OG0006206	LOC117588804|XP_034136210.1|DGUA	LOC115769258|XP_030569828.1|DNOV
OG0006207	LOC117584478|XP_034129294.1|DGUA	LOC115765963|XP_030565576.1|DNOV
OG0006208	LOC117588988|XP_034136476.1|DGUA	LOC115759979|XP_030556992.1|DNOV
OG0006209	LOC117590984|XP_034139950.1|DGUA	LOC115765400|XP_030564795.1|DNOV
OG0006210	LOC117590376|XP_034138811.1|DGUA	LOC115767282|XP_030567373.1|DNOV
