Orthogroup	DGUA.longest_only	AALB.longest_only
OG0004055	LOC117589607|XP_034137573.1|DGUA	LOC118457506|XP_035775038.1|AALB
OG0004056	LOC117590065|XP_034138279.1|DGUA	LOC118458967|XP_035777843.1|AALB
OG0004057	LOC117580409|XP_034122847.1|DGUA	LOC118456648|XP_035773479.1|AALB
OG0004058	LOC117579081|XP_034120679.1|DGUA	LOC118460392|XP_035780561.1|AALB
OG0004059	LOC117586129|XP_034131885.1|DGUA	LOC118460348|XP_035780479.1|AALB
OG0004060	LOC117585127|XP_034130344.1|DGUA	LOC118464215|XP_035787279.1|AALB
OG0004061	LOC117590518|XP_034139119.1|DGUA	LOC118468490|XP_035795210.1|AALB
OG0004062	LOC117587123|XP_034133514.1|DGUA	LOC118469000|XP_035796322.1|AALB
OG0004063	LOC117590851|XP_034139739.1|DGUA	LOC118468807|XP_035795907.1|AALB
OG0004064	LOC117587267|XP_034133733.1|DGUA	LOC118468806|XP_035795906.1|AALB
OG0004065	LOC117579147|XP_034120787.1|DGUA	LOC118456546|XP_035773305.1|AALB
OG0004066	LOC117592443|XP_034142090.1|DGUA	LOC118456557|XP_035773320.1|AALB
OG0004067	LOC117581013|XP_034123718.1|DGUA	LOC118456547|XP_035773306.1|AALB
OG0004069	LOC117586447|XP_034132377.1|DGUA	LOC118456543|XP_035773292.1|AALB
OG0004070	LOC117587292|XP_034133769.1|DGUA	LOC118458282|XP_035776498.1|AALB
OG0004071	LOC117587407|XP_034133955.1|DGUA	LOC118461906|XP_035783654.1|AALB
OG0004072	LOC117587408|XP_034133956.1|DGUA	LOC118457160|XP_035774380.1|AALB
OG0004073	LOC117580844|XP_034123480.1|DGUA	LOC118461425|XP_035782626.1|AALB
OG0004074	LOC117591269|XP_034140360.1|DGUA	LOC118461423|XP_035782624.1|AALB
OG0004075	LOC117578820|XP_034120465.1|DGUA	LOC118456433|XP_035773083.1|AALB
OG0004076	LOC117589736|XP_034137807.1|DGUA	LOC118459893|XP_035779586.1|AALB
OG0004077	LOC117581847|XP_034125193.1|DGUA	LOC118459461|XP_035778761.1|AALB
OG0004078	LOC117591122|XP_034140114.1|DGUA	LOC118459484|XP_035778790.1|AALB
OG0004079	LOC117581271|XP_034124173.1|DGUA	LOC118458733|XP_035777396.1|AALB
OG0004080	LOC117578537|XP_034119995.1|DGUA	LOC118456954|XP_035774023.1|AALB
OG0004081	LOC117578746|XP_034120317.1|DGUA	LOC118456936|XP_035773979.1|AALB
OG0004082	LOC117590586|XP_034139234.1|DGUA	LOC118458629|XP_035777212.1|AALB
OG0004083	LOC117584900|XP_034129929.1|DGUA	LOC118458632|XP_035777214.1|AALB
OG0004084	LOC117579118|XP_034120737.1|DGUA	LOC118461787|XP_035783409.1|AALB
OG0004085	LOC117584935|XP_034129986.1|DGUA	LOC118460781|XP_035781279.1|AALB
OG0004086	LOC117583243|XP_034127357.1|DGUA	LOC118459903|XP_035779623.1|AALB
OG0004087	LOC117581058|XP_034123791.1|DGUA	LOC118457337|XP_035774726.1|AALB
OG0004088	LOC117583159|XP_034127245.1|DGUA	LOC118456643|XP_035773475.1|AALB
OG0004089	LOC117581421|XP_034124473.1|DGUA	LOC118461221|XP_035782189.1|AALB
OG0004090	LOC117585448|XP_034130816.1|DGUA	LOC118461220|XP_035782187.1|AALB
OG0004091	LOC117585424|XP_034130789.1|DGUA	LOC118459483|XP_035778788.1|AALB
OG0004092	LOC117580954|XP_034123631.1|DGUA	LOC118459917|XP_035779651.1|AALB
OG0004094	LOC117580657|XP_034123152.1|DGUA	LOC118468865|XP_035796040.1|AALB
OG0004095	LOC117590186|XP_034138486.1|DGUA	LOC118459340|XP_035778505.1|AALB
OG0004096	LOC117583244|XP_034127358.1|DGUA	LOC118459339|XP_035778504.1|AALB
OG0004097	LOC117579076|XP_034120675.1|DGUA	LOC118460959|XP_035781627.1|AALB
OG0004098	LOC117585071|XP_034130227.1|DGUA	LOC118460953|XP_035781622.1|AALB
OG0004099	LOC117586497|XP_034132483.1|DGUA	LOC118459863|XP_035779531.1|AALB
OG0004100	LOC117586295|XP_034132141.1|DGUA	LOC118458356|XP_035776601.1|AALB
OG0004101	LOC117586243|XP_034132072.1|DGUA	LOC118458043|XP_035776055.1|AALB
OG0004102	LOC117586505|XP_034132519.1|DGUA	LOC118460343|XP_035780462.1|AALB
OG0004103	LOC117591120|XP_034140112.1|DGUA	LOC118460346|XP_035780477.1|AALB
OG0004104	LOC117583366|XP_034127537.1|DGUA	LOC118460345|XP_035780475.1|AALB
OG0004105	LOC117587264|XP_034133729.1|DGUA	LOC118468483|XP_035795197.1|AALB
OG0004106	LOC117589017|XP_034136533.1|DGUA	LOC118461050|XP_035781834.1|AALB
OG0004107	LOC117589119|XP_034136688.1|DGUA	LOC118461040|XP_035781821.1|AALB
OG0004108	LOC117585985|XP_034131694.1|DGUA	LOC118461051|XP_035781835.1|AALB
OG0004109	LOC117585451|XP_034130825.1|DGUA	LOC118461025|XP_035781773.1|AALB
OG0004110	LOC117579597|XP_034121421.1|DGUA	LOC118461047|XP_035781831.1|AALB
OG0004111	LOC117591219|XP_034140279.1|DGUA	LOC118458791|XP_035777525.1|AALB
OG0004112	LOC117585526|XP_034130925.1|DGUA	LOC118468814|XP_035795923.1|AALB
OG0004113	LOC117581204|XP_034124068.1|DGUA	LOC118462079|XP_035783987.1|AALB
OG0004114	LOC117590721|XP_034139517.1|DGUA	LOC118459751|XP_035779335.1|AALB
OG0004115	LOC117590718|XP_034139511.1|DGUA	LOC118459744|XP_035779314.1|AALB
OG0004116	LOC117585241|XP_034130533.1|DGUA	LOC118461705|XP_035783219.1|AALB
OG0004117	LOC117590094|XP_034138328.1|DGUA	LOC118458353|XP_035776597.1|AALB
OG0004118	LOC117578868|XP_034120553.1|DGUA	LOC118458692|XP_035777324.1|AALB
OG0004119	LOC117585227|XP_034130511.1|DGUA	LOC118458828|XP_035777609.1|AALB
OG0004120	LOC117585505|XP_034130895.1|DGUA	LOC118460579|XP_035780885.1|AALB
OG0004121	LOC117579961|XP_034122025.1|DGUA	LOC118457734|XP_035775421.1|AALB
OG0004122	LOC117586670|XP_034132809.1|DGUA	LOC118467063|XP_035792985.1|AALB
OG0004123	LOC117586475|XP_034132459.1|DGUA	LOC118468604|XP_035795484.1|AALB
OG0004124	LOC117591054|XP_034140044.1|DGUA	LOC118468991|XP_035796309.1|AALB
OG0004125	LOC117582870|XP_034126831.1|DGUA	LOC118457443|XP_035774927.1|AALB
OG0004126	LOC117582857|XP_034126816.1|DGUA	LOC118456570|XP_035773332.1|AALB
OG0004127	LOC117587853|XP_034134710.1|DGUA	LOC118457377|XP_035774805.1|AALB
OG0004128	LOC117585514|XP_034130904.1|DGUA	LOC118461106|XP_035781917.1|AALB, LOC118461107|XP_035781918.1|AALB
OG0004129	LOC117592007|XP_034141348.1|DGUA	LOC118460097|XP_035780015.1|AALB
OG0004130	LOC117581189|XP_034124031.1|DGUA	LOC118456149|XP_035772557.1|AALB
OG0004131	LOC117585958|XP_034131652.1|DGUA	LOC118461817|XP_035783462.1|AALB
OG0004132	LOC117589367|XP_034137167.1|DGUA	LOC118461810|XP_035783452.1|AALB
OG0004133	LOC117584256|XP_034128951.1|DGUA	LOC118461804|XP_035783443.1|AALB
OG0004134	LOC117585545|XP_034130955.1|DGUA	LOC118461793|XP_035783422.1|AALB
OG0004135	LOC117586689|XP_034132836.1|DGUA	LOC118469063|XP_035796429.1|AALB
OG0004136	LOC117590021|XP_034138205.1|DGUA	LOC118459464|XP_035778764.1|AALB
OG0004137	LOC117592408|XP_034142035.1|DGUA	LOC118461182|XP_035782102.1|AALB
OG0004138	LOC117589079|XP_034136606.1|DGUA	LOC118458478|XP_035776914.1|AALB
OG0004139	LOC117581574|XP_034124814.1|DGUA	LOC118458477|XP_035776913.1|AALB
OG0004140	LOC117591013|XP_034139991.1|DGUA	LOC118459550|XP_035778924.1|AALB
OG0004141	LOC117587415|XP_034134030.1|DGUA	LOC118456160|XP_035772576.1|AALB
OG0004142	LOC117590965|XP_034139914.1|DGUA	LOC118458018|XP_035776015.1|AALB
OG0004143	LOC117582777|XP_034126638.1|DGUA	LOC118457212|XP_035774478.1|AALB
OG0004144	LOC117588109|XP_034135071.1|DGUA	LOC118457193|XP_035774436.1|AALB
OG0004145	LOC117589215|XP_034136851.1|DGUA	LOC118456973|XP_035774063.1|AALB
OG0004146	LOC117585891|XP_034131538.1|DGUA	LOC118456972|XP_035774061.1|AALB
OG0004147	LOC117587848|XP_034134706.1|DGUA	LOC118459717|XP_035779270.1|AALB
OG0004148	LOC117589599|XP_034137563.1|DGUA	LOC118456655|XP_035773496.1|AALB
OG0004149	LOC117586327|XP_034132209.1|DGUA	LOC118458090|XP_035776144.1|AALB
OG0004150	LOC117585426|XP_034130791.1|DGUA	LOC118457455|XP_035774945.1|AALB
OG0004151	LOC117582762|XP_034126616.1|DGUA	LOC118469053|XP_035796412.1|AALB
OG0004152	LOC117586759|XP_034132960.1|DGUA	LOC118457616|XP_035775223.1|AALB
OG0004153	LOC117578509|XP_034119938.1|DGUA	LOC118468622|XP_035795526.1|AALB
OG0004154	LOC117589257|XP_034136923.1|DGUA	LOC118468620|XP_035795523.1|AALB
OG0004155	LOC117585531|XP_034130939.1|DGUA	LOC118461868|XP_035783583.1|AALB
OG0004156	LOC117585611|XP_034131057.1|DGUA	LOC118460226|XP_035780246.1|AALB
OG0004157	LOC117590344|XP_034138734.1|DGUA	LOC118458728|XP_035777388.1|AALB
OG0004158	LOC117587195|XP_034133630.1|DGUA	LOC118461932|XP_035783699.1|AALB
OG0004159	LOC117585931|XP_034131587.1|DGUA	LOC118461938|XP_035783706.1|AALB
OG0004160	LOC117587118|XP_034133505.1|DGUA	LOC118461930|XP_035783697.1|AALB
OG0004161	LOC117585515|XP_034130906.1|DGUA	LOC118460596|XP_035780915.1|AALB
OG0004162	LOC117586630|XP_034132742.1|DGUA	LOC118461066|XP_035781851.1|AALB
OG0004163	LOC117590046|XP_034138255.1|DGUA	LOC118456539|XP_035773279.1|AALB
OG0004164	LOC117586021|XP_034131745.1|DGUA	LOC118468982|XP_035796266.1|AALB
OG0004165	LOC117578638|XP_034120135.1|DGUA	LOC118468988|XP_035796295.1|AALB
OG0004166	LOC117580447|XP_034122941.1|DGUA	LOC118456565|XP_035773326.1|AALB
OG0004167	LOC117585680|XP_034131172.1|DGUA	LOC118468515|XP_035795246.1|AALB
OG0004168	LOC117583824|XP_034128299.1|DGUA	LOC118457810|XP_035775563.1|AALB
OG0004169	LOC117580937|XP_034123609.1|DGUA	LOC118457485|XP_035775002.1|AALB
OG0004170	LOC117588600|XP_034135899.1|DGUA	LOC118461929|XP_035783696.1|AALB
OG0004171	LOC117581063|XP_034123826.1|DGUA	LOC118461931|XP_035783698.1|AALB
OG0004172	LOC117590348|XP_034138767.1|DGUA	LOC118468451|XP_035795119.1|AALB
OG0004173	LOC117579968|XP_034122036.1|DGUA	LOC118460855|XP_035781454.1|AALB
OG0004174	LOC117592515|XP_034142254.1|DGUA	LOC118460852|XP_035781449.1|AALB
OG0004175	LOC117580627|XP_034123105.1|DGUA	LOC118461398|XP_035782556.1|AALB
OG0004176	LOC117586817|XP_034132986.1|DGUA	LOC118461799|XP_035783435.1|AALB
OG0004177	LOC117585662|XP_034131145.1|DGUA	LOC118460771|XP_035781259.1|AALB
OG0004178	LOC117590119|XP_034138361.1|DGUA	LOC118460712|XP_035781135.1|AALB
OG0004179	LOC117581325|XP_034124324.1|DGUA	LOC118460650|XP_035781007.1|AALB
OG0004180	LOC117586342|XP_034132235.1|DGUA	LOC118457205|XP_035774453.1|AALB
OG0004181	LOC117585036|XP_034130179.1|DGUA	LOC118460051|XP_035779921.1|AALB
OG0004183	LOC117589410|XP_034137232.1|DGUA	LOC118461610|XP_035783037.1|AALB
OG0004184	LOC117579570|XP_034121385.1|DGUA	LOC118460872|XP_035781500.1|AALB
OG0004185	LOC117584744|XP_034129719.1|DGUA	LOC118460511|XP_035780768.1|AALB
OG0004186	LOC117580716|XP_034123270.1|DGUA	LOC118460870|XP_035781494.1|AALB
OG0004187	LOC117586282|XP_034132127.1|DGUA	LOC118459040|XP_035777954.1|AALB
OG0004188	LOC117585975|XP_034131679.1|DGUA	LOC118460899|XP_035781534.1|AALB
OG0004189	LOC117585982|XP_034131690.1|DGUA	LOC118461487|XP_035782760.1|AALB
OG0004190	LOC117586704|XP_034132865.1|DGUA	LOC118457405|XP_035774863.1|AALB
OG0004191	LOC117586709|XP_034132870.1|DGUA	LOC118457408|XP_035774869.1|AALB
OG0004192	LOC117586570|XP_034132622.1|DGUA	LOC118460482|XP_035780717.1|AALB
OG0004193	LOC117590866|XP_034139777.1|DGUA	LOC118461071|XP_035781856.1|AALB
OG0004194	LOC117585620|XP_034131075.1|DGUA	LOC118458507|XP_035776967.1|AALB
OG0004195	LOC117581372|XP_034124399.1|DGUA	LOC118458502|XP_035776955.1|AALB
OG0004196	LOC117589717|XP_034137773.1|DGUA	LOC118458499|XP_035776946.1|AALB
OG0004197	LOC117590130|XP_034138394.1|DGUA	LOC118458514|XP_035776978.1|AALB
OG0004198	LOC117584912|XP_034129950.1|DGUA	LOC118457759|XP_035775471.1|AALB
OG0004199	LOC117586252|XP_034132084.1|DGUA	LOC118457390|XP_035774820.1|AALB
OG0004200	LOC117587687|XP_034134475.1|DGUA	LOC118459513|XP_035778849.1|AALB
OG0004201	LOC117582705|XP_034126512.1|DGUA	LOC118459511|XP_035778847.1|AALB
OG0004202	LOC117585638|XP_034131114.1|DGUA	LOC118459517|XP_035778852.1|AALB
OG0004203	LOC117585959|XP_034131653.1|DGUA	LOC118459518|XP_035778854.1|AALB
OG0004204	LOC117580335|XP_034122728.1|DGUA	LOC118461500|XP_035782816.1|AALB
OG0004205	LOC117579652|XP_034121527.1|DGUA	LOC118460426|XP_035780610.1|AALB
OG0004206	LOC117586195|XP_034132013.1|DGUA	LOC118461302|XP_035782380.1|AALB
OG0004207	LOC117586206|XP_034132035.1|DGUA	LOC118461315|XP_035782404.1|AALB
OG0004208	LOC117590180|XP_034138469.1|DGUA	LOC118461313|XP_035782400.1|AALB
OG0004209	LOC117583168|XP_034127253.1|DGUA	LOC118468873|XP_035796052.1|AALB
OG0004210	LOC117589958|XP_034138147.1|DGUA	LOC118459007|XP_035777904.1|AALB
OG0004211	LOC117584041|XP_034128670.1|DGUA	LOC118460371|XP_035780516.1|AALB
OG0004212	LOC117586634|XP_034132746.1|DGUA	LOC118460069|XP_035779961.1|AALB
OG0004213	LOC117586593|XP_034132661.1|DGUA	LOC118457973|XP_035775911.1|AALB
OG0004214	LOC117587253|XP_034133757.1|DGUA	LOC118456645|XP_035773477.1|AALB
OG0004215	LOC117592065|XP_034141454.1|DGUA	LOC118459335|XP_035778497.1|AALB
OG0004216	LOC117579750|XP_034121658.1|DGUA	LOC118461982|XP_035783806.1|AALB
OG0004217	LOC117580224|XP_034122529.1|DGUA	LOC118461981|XP_035783805.1|AALB
OG0004218	LOC117581235|XP_034124112.1|DGUA	LOC118460833|XP_035781389.1|AALB
OG0004219	LOC117586520|XP_034132543.1|DGUA	LOC118468296|XP_035794917.1|AALB
OG0004220	LOC117586465|XP_034132422.1|DGUA	LOC118458457|XP_035776843.1|AALB
OG0004221	LOC117590131|XP_034138395.1|DGUA	LOC118459449|XP_035778743.1|AALB
OG0004222	LOC117585988|XP_034131699.1|DGUA	LOC118459450|XP_035778744.1|AALB
OG0004223	LOC117586635|XP_034132747.1|DGUA	LOC118459823|XP_035779474.1|AALB
OG0004224	LOC117586652|XP_034132779.1|DGUA	LOC118459822|XP_035779471.1|AALB
OG0004225	LOC117588527|XP_034135776.1|DGUA	LOC118459825|XP_035779478.1|AALB
OG0004226	LOC117586720|XP_034132904.1|DGUA	LOC118468794|XP_035795895.1|AALB
OG0004227	LOC117586217|XP_034132046.1|DGUA	LOC118456743|XP_035773688.1|AALB
OG0004228	LOC117586219|XP_034132047.1|DGUA	LOC118457967|XP_035775902.1|AALB
OG0004230	LOC117590515|XP_034139098.1|DGUA	LOC118460091|XP_035780001.1|AALB
OG0004231	LOC117579392|XP_034121156.1|DGUA	LOC118468592|XP_035795439.1|AALB
OG0004232	LOC117579395|XP_034121163.1|DGUA	LOC118468594|XP_035795443.1|AALB
OG0004233	LOC117579394|XP_034121162.1|DGUA	LOC118468593|XP_035795440.1|AALB
OG0004234	LOC117579396|XP_034121165.1|DGUA	LOC118460617|XP_035780952.1|AALB
OG0004235	LOC117590998|XP_034139969.1|DGUA	LOC118458220|XP_035776372.1|AALB
OG0004236	LOC117586081|XP_034131828.1|DGUA	LOC118457709|XP_035775382.1|AALB
OG0004237	LOC117586002|XP_034131721.1|DGUA	LOC118457912|XP_035775802.1|AALB
OG0004238	LOC117585124|XP_034130338.1|DGUA	LOC118461501|XP_035782818.1|AALB
OG0004239	LOC117590170|XP_034138456.1|DGUA	LOC118461504|XP_035782823.1|AALB
OG0004240	LOC117586540|XP_034132588.1|DGUA	LOC118461496|XP_035782813.1|AALB
OG0004241	LOC117586297|XP_034132144.1|DGUA	LOC118458757|XP_035777443.1|AALB
OG0004242	LOC117586610|XP_034132690.1|DGUA	LOC118458758|XP_035777444.1|AALB
OG0004243	LOC117589115|XP_034136684.1|DGUA	LOC118459351|XP_035778527.1|AALB
OG0004244	LOC117585624|XP_034131080.1|DGUA	LOC118459362|XP_035778553.1|AALB
OG0004245	LOC117586960|XP_034133223.1|DGUA	LOC118459361|XP_035778552.1|AALB
OG0004246	LOC117579114|XP_034120732.1|DGUA	LOC118461255|XP_035782263.1|AALB
OG0004247	LOC117580997|XP_034123694.1|DGUA	LOC118459608|XP_035779058.1|AALB
OG0004248	LOC117585817|XP_034131441.1|DGUA	LOC118459611|XP_035779062.1|AALB
OG0004249	LOC117587437|XP_034134009.1|DGUA	LOC118456524|XP_035773261.1|AALB
OG0004250	LOC117588200|XP_034135224.1|DGUA	LOC118456515|XP_035773244.1|AALB
OG0004251	LOC117584453|XP_034129262.1|DGUA, LOC117580753|XP_034123337.1|DGUA	LOC118456508|XP_035773230.1|AALB
OG0004252	LOC117586686|XP_034132834.1|DGUA	LOC118456510|XP_035773237.1|AALB
OG0004253	LOC117586029|XP_034131756.1|DGUA	LOC118458309|XP_035776537.1|AALB
OG0004254	LOC117591371|XP_034140501.1|DGUA	LOC118460179|XP_035780176.1|AALB
OG0004257	LOC117583621|XP_034127960.1|DGUA	LOC118459353|XP_035778530.1|AALB
OG0004258	LOC117586672|XP_034132813.1|DGUA	LOC118458591|XP_035777148.1|AALB
OG0004259	LOC117592103|XP_034141512.1|DGUA	LOC118458594|XP_035777152.1|AALB
OG0004260	LOC117585761|XP_034131308.1|DGUA	LOC118458138|XP_035776219.1|AALB
OG0004261	LOC117586653|XP_034132782.1|DGUA	LOC118458143|XP_035776230.1|AALB
OG0004262	LOC117585779|XP_034131356.1|DGUA	LOC118460021|XP_035779846.1|AALB
OG0004263	LOC117586034|XP_034131770.1|DGUA	LOC118460826|XP_035781362.1|AALB
OG0004264	LOC117586616|XP_034132711.1|DGUA	LOC118461485|XP_035782754.1|AALB
OG0004265	LOC117586702|XP_034132860.1|DGUA	LOC118457290|XP_035774645.1|AALB
OG0004266	LOC117586713|XP_034132880.1|DGUA	LOC118466582|XP_035792035.1|AALB
OG0004267	LOC117590113|XP_034138354.1|DGUA	LOC118466588|XP_035792040.1|AALB
OG0004268	LOC117582955|XP_034126960.1|DGUA	LOC118466380|XP_035791498.1|AALB
OG0004269	LOC117585786|XP_034131371.1|DGUA	LOC118467516|XP_035793964.1|AALB
OG0004270	LOC117584750|XP_034129737.1|DGUA	LOC118464629|XP_035787967.1|AALB
OG0004271	LOC117592334|XP_034141918.1|DGUA	LOC118460020|XP_035779844.1|AALB
OG0004272	LOC117586097|XP_034131845.1|DGUA	LOC118467522|XP_035793977.1|AALB
OG0004273	LOC117582803|XP_034126724.1|DGUA	LOC118467523|XP_035793978.1|AALB
OG0004274	LOC117590956|XP_034139896.1|DGUA, LOC117581582|XP_034124824.1|DGUA	LOC118467745|XP_035794449.1|AALB
OG0004275	LOC117581082|XP_034123857.1|DGUA	LOC118467221|XP_035793363.1|AALB
OG0004276	LOC117589441|XP_034137271.1|DGUA	LOC118464190|XP_035787241.1|AALB
OG0004278	LOC117588426|XP_034135597.1|DGUA	LOC118466567|XP_035792004.1|AALB
OG0004279	LOC117582458|XP_034126075.1|DGUA	LOC118466565|XP_035792001.1|AALB
OG0004280	LOC117581059|XP_034123795.1|DGUA	LOC118466555|XP_035791972.1|AALB
OG0004281	LOC117588532|XP_034135784.1|DGUA	LOC118463300|XP_035785678.1|AALB
OG0004282	LOC117584095|XP_034128737.1|DGUA	LOC118466844|XP_035792559.1|AALB
OG0004283	LOC117584105|XP_034128749.1|DGUA	LOC118466850|XP_035792571.1|AALB
OG0004284	LOC117584475|XP_034129290.1|DGUA	LOC118466876|XP_035792624.1|AALB
OG0004285	LOC117585493|XP_034130881.1|DGUA	LOC118465681|XP_035790004.1|AALB
OG0004286	LOC117580079|XP_034122216.1|DGUA	LOC118466855|XP_035792576.1|AALB
OG0004287	LOC117580080|XP_034122219.1|DGUA	LOC118466860|XP_035792588.1|AALB
OG0004288	LOC117580268|XP_034122599.1|DGUA	LOC118466862|XP_035792591.1|AALB
OG0004289	LOC117580202|XP_034122482.1|DGUA	LOC118464429|XP_035787685.1|AALB
OG0004290	LOC117592127|XP_034141562.1|DGUA	LOC118465571|XP_035789826.1|AALB
OG0004291	LOC117584015|XP_034128641.1|DGUA	LOC118463564|XP_035786096.1|AALB
OG0004292	LOC117580310|XP_034122694.1|DGUA	LOC118464155|XP_035787175.1|AALB
OG0004293	LOC117586862|XP_034133048.1|DGUA	LOC118464157|XP_035787183.1|AALB
OG0004294	LOC117579651|XP_034121523.1|DGUA	LOC118464851|XP_035788445.1|AALB
OG0004295	LOC117579164|XP_034120815.1|DGUA	LOC118462610|XP_035784334.1|AALB
OG0004296	LOC117580385|XP_034122812.1|DGUA	LOC118462614|XP_035784340.1|AALB
OG0004297	LOC117578653|XP_034120162.1|DGUA	LOC118464096|XP_035787058.1|AALB
OG0004298	LOC117592302|XP_034141862.1|DGUA	LOC118463372|XP_035785788.1|AALB
OG0004299	LOC117589543|XP_034137442.1|DGUA	LOC118465907|XP_035790473.1|AALB
OG0004300	LOC117585834|XP_034131466.1|DGUA	LOC118463731|XP_035786418.1|AALB
OG0004301	LOC117580299|XP_034122676.1|DGUA	LOC118463727|XP_035786414.1|AALB
OG0004302	LOC117583517|XP_034127756.1|DGUA	LOC118463171|XP_035785459.1|AALB
OG0004303	LOC117578958|XP_034120597.1|DGUA	LOC118465667|XP_035789980.1|AALB
OG0004304	LOC117578846|XP_034120522.1|DGUA	LOC118465669|XP_035789983.1|AALB
OG0004305	LOC117592042|XP_034141405.1|DGUA	LOC118465727|XP_035790067.1|AALB
OG0004306	LOC117578706|XP_034120245.1|DGUA	LOC118466737|XP_035792312.1|AALB
OG0004307	LOC117578625|XP_034120122.1|DGUA	LOC118465558|XP_035789800.1|AALB
OG0004308	LOC117580536|XP_034123059.1|DGUA	LOC118465562|XP_035789806.1|AALB
OG0004309	LOC117579833|XP_034121818.1|DGUA	LOC118464421|XP_035787673.1|AALB
OG0004310	LOC117582663|XP_034126472.1|DGUA	LOC118466593|XP_035792048.1|AALB
OG0004311	LOC117587218|XP_034133670.1|DGUA	LOC118466258|XP_035791206.1|AALB
OG0004312	LOC117587376|XP_034133920.1|DGUA	LOC118467659|XP_035794297.1|AALB
OG0004313	LOC117578548|XP_034120011.1|DGUA	LOC118467657|XP_035794290.1|AALB
OG0004314	LOC117592628|XP_034142455.1|DGUA	LOC118467441|XP_035793838.1|AALB
OG0004315	LOC117592194|XP_034141695.1|DGUA	LOC118467447|XP_035793843.1|AALB
OG0004316	LOC117581773|XP_034125083.1|DGUA	LOC118465888|XP_035790432.1|AALB
OG0004317	LOC117584198|XP_034128862.1|DGUA	LOC118467212|XP_035793333.1|AALB
OG0004318	LOC117592677|XP_034142525.1|DGUA	LOC118465500|XP_035789698.1|AALB
OG0004319	LOC117592643|XP_034142481.1|DGUA	LOC118463728|XP_035786415.1|AALB
OG0004320	LOC117589552|XP_034137454.1|DGUA	LOC118467139|XP_035793153.1|AALB
OG0004321	LOC117587530|XP_034134223.1|DGUA	LOC118462661|XP_035784446.1|AALB
OG0004322	LOC117589490|XP_034137346.1|DGUA	LOC118464863|XP_035788470.1|AALB
OG0004323	LOC117586918|XP_034133159.1|DGUA	LOC118466012|XP_035790712.1|AALB
OG0004324	LOC117584836|XP_034129858.1|DGUA	LOC118466016|XP_035790721.1|AALB
OG0004325	LOC117592148|XP_034141607.1|DGUA	LOC118466015|XP_035790720.1|AALB
OG0004326	LOC117592147|XP_034141606.1|DGUA	LOC118463619|XP_035786205.1|AALB
OG0004327	LOC117588495|XP_034135696.1|DGUA	LOC118463083|XP_035785243.1|AALB
OG0004328	LOC117591985|XP_034141318.1|DGUA	LOC118467675|XP_035794336.1|AALB
OG0004330	LOC117591959|XP_034141284.1|DGUA	LOC118465586|XP_035789848.1|AALB
OG0004331	LOC117590132|XP_034138399.1|DGUA	LOC118466979|XP_035792786.1|AALB
OG0004332	LOC117587696|XP_034134483.1|DGUA	LOC118464740|XP_035788243.1|AALB
OG0004333	LOC117584700|XP_034129627.1|DGUA	LOC118464739|XP_035788242.1|AALB
OG0004334	LOC117582256|XP_034125761.1|DGUA	LOC118463601|XP_035786153.1|AALB
OG0004335	LOC117580164|XP_034122378.1|DGUA	LOC118466330|XP_035791343.1|AALB
OG0004336	LOC117578785|XP_034120387.1|DGUA	LOC118464331|XP_035787540.1|AALB
OG0004337	LOC117581787|XP_034125107.1|DGUA	LOC118466335|XP_035791347.1|AALB
OG0004338	LOC117580024|XP_034122139.1|DGUA	LOC118463655|XP_035786292.1|AALB
OG0004339	LOC117590950|XP_034139893.1|DGUA	LOC118465481|XP_035789676.1|AALB, LOC118465480|XP_035789675.1|AALB
OG0004340	LOC117590942|XP_034139881.1|DGUA	LOC118465479|XP_035789674.1|AALB
OG0004341	LOC117592640|XP_034142474.1|DGUA	LOC118467825|XP_035794608.1|AALB
OG0004342	LOC117590820|XP_034139683.1|DGUA	LOC118466997|XP_035792813.1|AALB
OG0004343	LOC117586494|XP_034132484.1|DGUA	LOC118466999|XP_035792817.1|AALB
OG0004344	LOC117586711|XP_034132876.1|DGUA	LOC118463703|XP_035786384.1|AALB
OG0004345	LOC117591087|XP_034140079.1|DGUA	LOC118463762|XP_035786469.1|AALB
OG0004346	LOC117592192|XP_034141691.1|DGUA	LOC118463387|XP_035785823.1|AALB
OG0004347	LOC117592193|XP_034141693.1|DGUA	LOC118467707|XP_035794384.1|AALB
OG0004348	LOC117592324|XP_034141894.1|DGUA	LOC118465216|XP_035789100.1|AALB
OG0004349	LOC117582765|XP_034126624.1|DGUA	LOC118466061|XP_035790804.1|AALB
OG0004350	LOC117585137|XP_034130360.1|DGUA	LOC118465515|XP_035789726.1|AALB
OG0004351	LOC117589761|XP_034137843.1|DGUA	LOC118465969|XP_035790614.1|AALB
OG0004352	LOC117589998|XP_034138171.1|DGUA	LOC118466373|XP_035791490.1|AALB
OG0004353	LOC117583077|XP_034127144.1|DGUA	LOC118462561|XP_035784243.1|AALB
OG0004354	LOC117583815|XP_034128290.1|DGUA	LOC118462563|XP_035784245.1|AALB
OG0004355	LOC117585884|XP_034131526.1|DGUA	LOC118462912|XP_035784906.1|AALB
OG0004356	LOC117588336|XP_034135439.1|DGUA	LOC118465163|XP_035789014.1|AALB
