Orthogroup	DGUA.longest_only	DMIR.longest_only
OG0005946	LOC117592653|XP_034142492.1|DGUA	LOC108160908|XP_017150670.1|DMIR
OG0005947	LOC117592100|XP_034141508.1|DGUA	LOC117193412|XP_033254053.1|DMIR, LOC108160530|XP_017150079.1|DMIR
OG0005948	LOC117579639|XP_034121507.1|DGUA	LOC108153460|XP_017138979.1|DMIR
OG0005949	LOC117579143|XP_034120774.1|DGUA	LOC108153566|XP_017139131.1|DMIR
OG0005950	LOC117581829|XP_034125168.1|DGUA	LOC108161628|XP_017151417.1|DMIR
OG0005951	LOC117579581|XP_034121399.1|DGUA	LOC108151997|XP_017136455.1|DMIR
OG0005952	LOC117581828|XP_034125166.1|DGUA	LOC108161627|XP_017151415.1|DMIR
OG0005953	LOC117584875|XP_034129917.1|DGUA	LOC108162671|XP_017153003.1|DMIR
OG0005954	LOC117584834|XP_034129855.1|DGUA	LOC108162751|XP_017153119.2|DMIR
OG0005955	LOC117586741|XP_034132934.1|DGUA	LOC108157030|XP_017144332.1|DMIR
OG0005956	LOC117590151|XP_034138464.1|DGUA	LOC108159624|XP_017148569.2|DMIR, LOC117187817|XP_033246568.1|DMIR
OG0005957	LOC117584911|XP_034129949.1|DGUA	LOC108156301|XP_017143174.1|DMIR
OG0005958	LOC117591206|XP_034140237.1|DGUA	LOC108157272|XP_033245436.1|DMIR
OG0005959	LOC117587699|XP_034134487.1|DGUA	LOC108162971|XP_017153458.1|DMIR
OG0005960	LOC117588409|XP_034135566.1|DGUA	LOC108153261|XP_017138615.1|DMIR
OG0005961	LOC117583488|XP_034127721.1|DGUA	LOC108159860|XP_017148948.1|DMIR
OG0005962	LOC117578580|XP_034120053.1|DGUA	LOC108158402|XP_017146148.1|DMIR
OG0005963	LOC117582169|XP_034125660.1|DGUA	LOC108163462|XP_017154247.2|DMIR
OG0005964	LOC117584611|XP_034129521.1|DGUA	LOC108160013|XP_017149234.1|DMIR
OG0005965	LOC117581777|XP_034125095.1|DGUA	LOC117192959|XP_033253572.1|DMIR, LOC108158799|XP_017146975.1|DMIR
OG0005966	LOC117592592|XP_034142367.1|DGUA	LOC108158924|XP_017147216.1|DMIR, LOC117189820|XP_033250769.1|DMIR
OG0005967	LOC117589933|XP_034138111.1|DGUA	LOC108160687|XP_017150329.2|DMIR, LOC108160679|XP_033248381.1|DMIR
OG0005968	LOC117583279|XP_034127404.1|DGUA	LOC108160351|XP_017149802.1|DMIR, LOC117193154|XP_033253775.1|DMIR
OG0005969	LOC117579524|XP_034121332.1|DGUA	LOC117188315|XP_033247855.1|DMIR
OG0005970	LOC117579503|XP_034121298.1|DGUA	LOC108153224|XP_017138543.1|DMIR
OG0005971	LOC117589820|XP_034137946.1|DGUA	LOC108159007|XP_017147370.1|DMIR
OG0005972	LOC117588890|XP_034136324.1|DGUA	LOC108152438|XP_017137259.1|DMIR
OG0005973	LOC117580456|XP_034122917.1|DGUA	LOC108152953|XP_017138141.1|DMIR
OG0005974	LOC117586953|XP_034133213.1|DGUA	LOC108151626|XP_017135814.1|DMIR
OG0005975	LOC117588892|XP_034136332.1|DGUA	LOC108152653|XP_017137636.1|DMIR
OG0005976	LOC117586085|XP_034131832.1|DGUA	LOC108155561|XP_017141943.1|DMIR
OG0005977	LOC117592309|XP_034141878.1|DGUA	LOC108158623|XP_017146588.1|DMIR
OG0005978	LOC117591961|XP_034141285.1|DGUA	LOC108160356|XP_017149812.1|DMIR
OG0005979	LOC117588356|XP_034135462.1|DGUA	LOC108159853|XP_017148934.1|DMIR
OG0005980	LOC117585040|XP_034130190.1|DGUA	LOC108159635|XP_017148585.1|DMIR
OG0005981	LOC117590536|XP_034139148.1|DGUA	LOC108156598|XP_033241974.1|DMIR
OG0005982	LOC117592330|XP_034141912.1|DGUA	LOC108160040|XP_017149272.1|DMIR, LOC117190639|XP_033251577.1|DMIR
OG0005983	LOC117588762|XP_034136135.1|DGUA	LOC108161860|XP_017151767.1|DMIR
OG0005984	LOC117590424|XP_034138922.1|DGUA	LOC108162025|XP_033243406.1|DMIR
OG0005985	LOC117591366|XP_034140492.1|DGUA	LOC108155248|XP_017141434.1|DMIR
OG0005986	LOC117581228|XP_034124102.1|DGUA	LOC108164568|XP_017155875.1|DMIR
OG0005987	LOC117581570|XP_034124805.1|DGUA	LOC108160089|XP_033242991.1|DMIR
OG0005988	LOC117588794|XP_034136216.1|DGUA	LOC108160830|XP_017150552.1|DMIR
OG0005989	LOC117588657|XP_034136028.1|DGUA	LOC108160244|XP_017149592.1|DMIR
OG0005990	LOC117578566|XP_034120033.1|DGUA	LOC108159735|XP_017148759.1|DMIR
OG0005991	LOC117592244|XP_034141770.1|DGUA	LOC108158954|XP_017147270.1|DMIR, LOC117194197|XP_033254743.1|DMIR
OG0005992	LOC117580351|XP_034122759.1|DGUA	LOC108151422|XP_017135502.1|DMIR
OG0005993	LOC117580352|XP_034122760.1|DGUA	LOC108151423|XP_033243876.1|DMIR
OG0005994	LOC117589435|XP_034137264.1|DGUA	LOC108151377|XP_017135427.1|DMIR
OG0005995	LOC117588887|XP_034136318.1|DGUA	LOC108153559|XP_017139121.1|DMIR
OG0005996	LOC117579953|XP_034122017.1|DGUA	LOC108152353|XP_017137114.1|DMIR
OG0005997	LOC117578622|XP_034120117.1|DGUA	LOC117192568|XP_033253172.1|DMIR, LOC108160078|XP_017149334.1|DMIR
OG0005998	LOC117580488|XP_034122964.1|DGUA	LOC108153765|XP_017139393.1|DMIR
OG0005999	LOC117587057|XP_034133388.1|DGUA	LOC108153369|XP_033242874.1|DMIR
OG0006000	LOC117590156|XP_034138436.1|DGUA	LOC117194024|XP_033254542.1|DMIR, LOC108158780|XP_017146943.1|DMIR
OG0006001	LOC117579962|XP_034122028.1|DGUA	LOC108150892|XP_033243424.1|DMIR
OG0006002	LOC117581499|XP_034124645.1|DGUA	LOC117190958|XP_033251842.1|DMIR, LOC108160581|XP_017150164.1|DMIR
OG0006003	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA	LOC108152673|XP_017137658.1|DMIR
OG0006004	LOC117586498|XP_034132490.1|DGUA	LOC108154111|XP_017139725.1|DMIR
OG0006005	LOC117591879|XP_034141148.1|DGUA	LOC117193628|XP_033254262.1|DMIR, LOC108158919|XP_017147207.1|DMIR
OG0006006	LOC117586559|XP_034132652.1|DGUA	LOC117193818|XP_033254420.1|DMIR, LOC117192841|XP_033253489.1|DMIR, LOC108159696|XP_017148697.1|DMIR
OG0006007	LOC117578549|XP_034120012.1|DGUA	LOC108159267|XP_017147914.1|DMIR
OG0006008	LOC117584566|XP_034129421.1|DGUA	LOC108163049|XP_017153608.1|DMIR
OG0006009	LOC117580546|XP_034123034.1|DGUA	LOC108152048|XP_017136539.1|DMIR
OG0006010	LOC117589286|XP_034136968.1|DGUA	LOC108152107|XP_033242256.1|DMIR
OG0006011	LOC117588994|XP_034136491.1|DGUA	LOC108151530|XP_017135671.1|DMIR, LOC117192615|XP_033253229.1|DMIR
OG0006012	LOC117580151|XP_034122352.1|DGUA	LOC108151992|XP_017136447.1|DMIR
OG0006013	LOC117578697|XP_034120233.1|DGUA	LOC117192334|XP_033252873.1|DMIR, LOC108159517|XP_033246346.1|DMIR
OG0006014	LOC117579761|XP_034121704.1|DGUA	LOC108152113|XP_017136678.1|DMIR
OG0006015	LOC117583358|XP_034127523.1|DGUA	LOC117190908|XP_033251810.1|DMIR, LOC108158169|XP_017145879.1|DMIR
OG0006016	LOC117578778|XP_034120375.1|DGUA	LOC108159585|XP_017148522.1|DMIR, LOC117194195|XP_033254739.1|DMIR
OG0006017	LOC117578753|XP_034120330.1|DGUA	LOC117191579|XP_033252297.1|DMIR, LOC108160376|XP_017149843.1|DMIR
OG0006018	LOC117592037|XP_034141395.1|DGUA	LOC108160134|XP_017149417.1|DMIR
OG0006019	LOC117592427|XP_034142072.1|DGUA	LOC117188136|XP_033247385.1|DMIR, LOC108160380|XP_017149847.1|DMIR
OG0006020	LOC117580190|XP_034122441.1|DGUA	LOC108151788|XP_017136126.1|DMIR
OG0006021	LOC117587307|XP_034133793.1|DGUA	LOC108151379|XP_033243797.1|DMIR
OG0006022	LOC117587800|XP_034134639.1|DGUA	LOC108162579|XP_017152881.1|DMIR
OG0006023	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA	LOC108156350|XP_017143240.1|DMIR
OG0006024	LOC117581312|XP_034124247.1|DGUA	LOC108163473|XP_017154268.1|DMIR
OG0006025	LOC117579783|XP_034121737.1|DGUA	LOC108159799|XP_033246498.1|DMIR
OG0006026	LOC117583344|XP_034127499.1|DGUA	LOC108157695|XP_017145354.1|DMIR
OG0006027	LOC117578818|XP_034120463.1|DGUA	LOC117190081|XP_033251054.1|DMIR, LOC108159684|XP_017148668.1|DMIR
OG0006028	LOC117583507|XP_034127744.1|DGUA	LOC108160381|XP_017149848.1|DMIR
OG0006029	LOC117592245|XP_034141771.1|DGUA	LOC108158955|XP_017147271.1|DMIR, LOC117194198|XP_033254744.1|DMIR
OG0006030	LOC117583339|XP_034127493.1|DGUA	LOC108157207|XP_017144644.1|DMIR
OG0006031	LOC117578862|XP_034120544.1|DGUA	LOC117190119|XP_033251097.1|DMIR, LOC108160548|XP_017150104.1|DMIR
OG0006032	LOC117580721|XP_034123277.1|DGUA	LOC108160568|XP_017150144.1|DMIR
OG0006033	LOC117578752|XP_034120329.1|DGUA	LOC108159103|XP_017147562.1|DMIR
OG0006034	LOC117589743|XP_034137814.1|DGUA	LOC108156715|XP_017143853.1|DMIR
OG0006035	LOC117585896|XP_034131542.1|DGUA	LOC108155191|XP_017141351.1|DMIR
OG0006036	LOC117587622|XP_034134371.1|DGUA	LOC108161788|XP_017151626.1|DMIR
OG0006037	LOC117581537|XP_034124746.1|DGUA	LOC108160655|XP_017150280.1|DMIR
OG0006038	LOC117585313|XP_034130633.1|DGUA	LOC108155140|XP_017141282.1|DMIR
OG0006039	LOC117589440|XP_034137276.1|DGUA	LOC108159975|XP_017149151.2|DMIR, LOC117188036|XP_033247077.1|DMIR
OG0006040	LOC117589808|XP_034137920.1|DGUA	LOC108160523|XP_017150068.1|DMIR, LOC117189969|XP_033250942.1|DMIR
OG0006041	LOC117590483|XP_034139030.1|DGUA	LOC108162772|XP_017153160.1|DMIR
OG0006042	LOC117592066|XP_034141455.1|DGUA	LOC108158938|XP_017147237.1|DMIR, LOC117185712|XP_033253397.1|DMIR
OG0006043	LOC117580528|XP_034123012.1|DGUA	LOC108153363|XP_017138819.2|DMIR
OG0006044	LOC117590746|XP_034139547.1|DGUA	LOC108152791|XP_017137862.1|DMIR
OG0006045	LOC117589486|XP_034137344.1|DGUA	LOC108160484|XP_017149995.1|DMIR
OG0006046	LOC117582565|XP_034126297.1|DGUA	LOC108159879|XP_017148980.1|DMIR
OG0006047	LOC117579973|XP_034122042.1|DGUA	LOC108152298|XP_017137009.1|DMIR
OG0006048	LOC117579113|XP_034120731.1|DGUA	LOC108152754|XP_017137803.1|DMIR
OG0006049	LOC117590340|XP_034138729.1|DGUA	LOC108157247|XP_017144714.1|DMIR
OG0006050	LOC117583548|XP_034127798.1|DGUA	LOC108156379|XP_017143281.1|DMIR
OG0006051	LOC117591037|XP_034140022.1|DGUA	LOC108163332|XP_017154062.1|DMIR
OG0006052	LOC117579873|XP_034121888.1|DGUA	LOC108159744|XP_017148771.1|DMIR, LOC117192519|XP_033253104.1|DMIR
OG0006053	LOC117589219|XP_034136856.1|DGUA	LOC108151502|XP_017135633.1|DMIR
OG0006054	LOC117590578|XP_034139212.1|DGUA	LOC108164429|XP_033250299.1|DMIR
OG0006055	LOC117583020|XP_034127061.1|DGUA	LOC108154826|XP_017140716.1|DMIR
OG0006056	LOC117592068|XP_034141463.1|DGUA	LOC108158940|XP_017147249.1|DMIR
OG0006057	LOC117589325|XP_034137060.1|DGUA	LOC108151201|XP_017135164.1|DMIR
OG0006058	LOC117585700|XP_034131208.1|DGUA	LOC108156970|XP_017144247.1|DMIR
OG0006059	LOC117580065|XP_034122197.1|DGUA	LOC108152295|XP_017137006.1|DMIR
OG0006060	LOC117580067|XP_034122199.1|DGUA	LOC108152296|XP_017137007.1|DMIR
OG0006061	LOC117588628|XP_034135944.1|DGUA	LOC108157279|XP_017144769.1|DMIR
OG0006062	LOC117585141|XP_034130361.1|DGUA	LOC108154224|XP_017139940.1|DMIR
OG0006063	LOC117587849|XP_034134707.1|DGUA	LOC108162602|XP_017152910.1|DMIR
OG0006064	LOC117592119|XP_034141548.1|DGUA	LOC117193156|XP_033253779.1|DMIR, LOC108158573|XP_017146498.1|DMIR
OG0006065	LOC117589089|XP_034136618.1|DGUA	LOC108165526|XP_017157086.1|DMIR
OG0006066	LOC117578678|XP_034120195.1|DGUA	LOC108160556|XP_017150117.1|DMIR
OG0006067	LOC117582620|XP_034126388.1|DGUA	LOC117192669|XP_033253281.1|DMIR, LOC108159724|XP_017148735.1|DMIR
OG0006068	LOC117588759|XP_034136130.1|DGUA	LOC108153492|XP_017139026.1|DMIR
OG0006069	LOC117579969|XP_034122033.1|DGUA	LOC108165339|XP_017156862.1|DMIR
OG0006070	LOC117588920|XP_034136383.1|DGUA	LOC108153365|XP_017138821.1|DMIR
OG0006071	LOC117583283|XP_034127407.1|DGUA	LOC108157461|XP_017145023.1|DMIR
OG0006072	LOC117589237|XP_034136891.1|DGUA	LOC108165534|XP_017157097.1|DMIR
OG0006073	LOC117587243|XP_034133706.1|DGUA	LOC108151835|XP_017136200.1|DMIR
OG0006074	LOC117591417|XP_034140561.1|DGUA	LOC108156876|XP_017144097.1|DMIR
OG0006075	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA	LOC108155978|XP_017142659.1|DMIR
OG0006076	LOC117578737|XP_034120292.1|DGUA	LOC108159249|XP_017147860.1|DMIR
OG0006077	LOC117579515|XP_034121312.1|DGUA	LOC108152410|XP_017137209.1|DMIR
OG0006078	LOC117579437|XP_034121215.1|DGUA	LOC108152411|XP_017137213.1|DMIR
OG0006079	LOC117579106|XP_034120723.1|DGUA	LOC108151902|XP_017136300.1|DMIR
OG0006080	LOC117580400|XP_034122836.1|DGUA	LOC108152700|XP_017137710.1|DMIR
OG0006081	LOC117592023|XP_034141369.1|DGUA	LOC108158806|XP_017146982.2|DMIR, LOC117188311|XP_033247844.1|DMIR
OG0006082	LOC117592029|XP_034141379.1|DGUA	LOC108158815|XP_017146993.1|DMIR, LOC117194014|XP_033254537.1|DMIR
OG0006083	LOC117580350|XP_034122755.1|DGUA	LOC108151416|XP_017135493.1|DMIR
OG0006084	LOC117587312|XP_034133828.1|DGUA	LOC108152819|XP_017137899.1|DMIR
OG0006085	LOC117588901|XP_034136348.1|DGUA	LOC108155505|XP_017141834.1|DMIR
OG0006086	LOC117589244|XP_034136900.1|DGUA	LOC108153476|XP_017138999.1|DMIR
OG0006087	LOC117592054|XP_034141439.1|DGUA	LOC108159257|XP_017147882.1|DMIR
OG0006088	LOC117579188|XP_034120848.1|DGUA	LOC108151260|XP_017135267.1|DMIR
OG0006089	LOC117590846|XP_034139734.1|DGUA	LOC108151097|XP_017134980.1|DMIR
OG0006090	LOC117589096|XP_034136626.1|DGUA	LOC108151273|XP_017135288.1|DMIR
OG0006091	LOC117579585|XP_034121403.1|DGUA	LOC108151853|XP_017136227.2|DMIR
OG0006092	LOC117591493|XP_034140675.1|DGUA	LOC108162375|XP_017152582.1|DMIR
OG0006093	LOC117589507|XP_034137383.1|DGUA	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR
OG0006094	LOC117579372|XP_034121131.1|DGUA	LOC108151400|XP_017135476.1|DMIR
OG0006095	LOC117583746|XP_034128158.1|DGUA	LOC108159086|XP_017147531.1|DMIR
OG0006096	LOC117592437|XP_034142081.1|DGUA	LOC108158541|XP_017146439.1|DMIR
OG0006097	LOC117580240|XP_034122552.1|DGUA	LOC108152598|XP_033243136.1|DMIR
OG0006098	LOC117582382|XP_034125945.1|DGUA	LOC108162691|XP_017153030.1|DMIR
OG0006099	LOC117578407|XP_034119757.1|DGUA	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR
OG0006100	LOC117591926|XP_034141210.1|DGUA	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR
OG0006101	LOC117584495|XP_034129314.1|DGUA	LOC108163188|XP_033249062.1|DMIR
OG0006102	LOC117578679|XP_034120197.1|DGUA	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR
OG0006103	LOC117591178|XP_034140195.1|DGUA	LOC108164783|XP_017156222.1|DMIR
OG0006104	LOC117581103|XP_034123885.1|DGUA	LOC108164668|XP_017156010.1|DMIR
OG0006105	LOC117580987|XP_034123674.1|DGUA	LOC108164619|XP_017155946.1|DMIR
OG0006106	LOC117579716|XP_034121601.1|DGUA	LOC108153456|XP_017138965.1|DMIR
OG0006107	LOC117578774|XP_034120371.1|DGUA	LOC108159593|XP_017148533.1|DMIR
OG0006108	LOC117588686|XP_034136026.1|DGUA	LOC108153238|XP_017138565.1|DMIR
OG0006109	LOC117589420|XP_034137243.1|DGUA	LOC108153007|XP_017138243.1|DMIR
OG0006110	LOC117579312|XP_034121015.1|DGUA	LOC108152645|XP_017137625.1|DMIR
OG0006111	LOC117579450|XP_034121268.1|DGUA	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR
OG0006112	LOC117588407|XP_034135568.1|DGUA	LOC117190762|XP_033251715.1|DMIR, LOC108159507|XP_017148354.1|DMIR
OG0006113	LOC117587049|XP_034133376.1|DGUA	LOC108153325|XP_017138731.1|DMIR
OG0006114	LOC117582706|XP_034126516.1|DGUA	LOC108154732|XP_017140587.1|DMIR
OG0006115	LOC117581019|XP_034123776.1|DGUA	LOC108159313|XP_017147976.1|DMIR
OG0006116	LOC117586884|XP_034133108.1|DGUA	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR
OG0006117	LOC117583527|XP_034127768.1|DGUA	LOC108159861|XP_017148949.1|DMIR
OG0006118	LOC117592062|XP_034141451.1|DGUA	LOC117187696|XP_033246296.1|DMIR
OG0006119	LOC117587958|XP_034134856.1|DGUA	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR
OG0006120	LOC117592575|XP_034142351.1|DGUA	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR
OG0006121	LOC117589264|XP_034136934.1|DGUA	LOC108152529|XP_017137423.1|DMIR
OG0006122	LOC117590579|XP_034139215.1|DGUA	LOC108164426|XP_017155595.1|DMIR
OG0006123	LOC117587220|XP_034133675.1|DGUA	LOC108160809|XP_033247561.1|DMIR
OG0006124	LOC117585272|XP_034130585.1|DGUA	LOC108156723|XP_017143863.1|DMIR
OG0006125	LOC117579244|XP_034120920.1|DGUA	LOC108152579|XP_017137505.1|DMIR
OG0006126	LOC117580305|XP_034122686.1|DGUA	LOC108152063|XP_017136566.1|DMIR
OG0006127	LOC117579423|XP_034121194.1|DGUA	LOC108152432|XP_033242708.1|DMIR
OG0006128	LOC117591258|XP_034140335.1|DGUA	LOC108153138|XP_017138423.1|DMIR
OG0006129	LOC117579286|XP_034120978.1|DGUA	LOC108152496|XP_017137360.1|DMIR
OG0006130	LOC117591239|XP_034140306.1|DGUA	LOC108150874|XP_017134670.1|DMIR
OG0006131	LOC117591279|XP_034140369.1|DGUA	LOC108151033|XP_017134882.1|DMIR
OG0006132	LOC117591270|XP_034140356.1|DGUA	LOC108151037|XP_017134893.1|DMIR
OG0006133	LOC117591240|XP_034140307.1|DGUA	LOC108150875|XP_017134671.1|DMIR
OG0006134	LOC117580486|XP_034122959.1|DGUA	LOC108151692|XP_033242155.1|DMIR
OG0006135	LOC117591242|XP_034140311.1|DGUA	LOC108150870|XP_017134662.1|DMIR
OG0006136	LOC117579245|XP_034120923.1|DGUA	LOC108152580|XP_017137510.1|DMIR
OG0006137	LOC117579410|XP_034121180.1|DGUA	LOC108165506|XP_017157052.1|DMIR
OG0006138	LOC117581652|XP_034124923.1|DGUA	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR
OG0006139	LOC117592044|XP_034141418.1|DGUA	LOC108159048|XP_017147466.1|DMIR
OG0006140	LOC117592189|XP_034141682.1|DGUA	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR
OG0006141	LOC117586473|XP_034132474.1|DGUA	LOC108160660|XP_033247548.1|DMIR
OG0006142	LOC117580322|XP_034122709.1|DGUA	LOC108150925|XP_017134745.1|DMIR
OG0006143	LOC117579075|XP_034120672.1|DGUA	LOC108152571|XP_017137498.1|DMIR
OG0006144	LOC117579773|XP_034121720.1|DGUA	LOC108153222|XP_017138539.1|DMIR
OG0006145	LOC117579611|XP_034121437.1|DGUA	LOC108152139|XP_017136726.1|DMIR
OG0006146	LOC117588119|XP_034135086.1|DGUA	LOC108162196|XP_017152291.1|DMIR
OG0006147	LOC117582736|XP_034126557.1|DGUA	LOC108157089|XP_017144442.1|DMIR
OG0006148	LOC117586826|XP_034132997.1|DGUA	LOC108151579|XP_017135745.1|DMIR
OG0006149	LOC117579421|XP_034121192.1|DGUA	LOC108152944|XP_017138128.1|DMIR
OG0006150	LOC117579418|XP_034121188.1|DGUA	LOC108152941|XP_017138125.1|DMIR
OG0006151	LOC117587847|XP_034134705.1|DGUA	LOC108162591|XP_017152897.1|DMIR
OG0006152	LOC117585672|XP_034131161.1|DGUA	LOC108157142|XP_017144534.1|DMIR
OG0006153	LOC117580583|XP_034123083.1|DGUA	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR
OG0006154	LOC117586492|XP_034132481.1|DGUA	LOC108157484|XP_017145063.1|DMIR
OG0006155	LOC117583771|XP_034128215.1|DGUA	LOC108155779|XP_017142327.1|DMIR
OG0006156	LOC117586597|XP_034132668.1|DGUA	LOC108156190|XP_017143010.1|DMIR
OG0006157	LOC117581921|XP_034125287.1|DGUA	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR
OG0006158	LOC117580147|XP_034122347.1|DGUA	LOC108152895|XP_017138029.1|DMIR
OG0006159	LOC117579632|XP_034121495.1|DGUA	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR
OG0006160	LOC117590115|XP_034138360.1|DGUA	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR
OG0006161	LOC117591031|XP_034140023.1|DGUA	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR
OG0006162	LOC117590644|XP_034139376.1|DGUA	LOC108164414|XP_017155578.1|DMIR
OG0006163	LOC117583608|XP_034127930.1|DGUA	LOC108158441|XP_017146213.2|DMIR
OG0006165	LOC117579152|XP_034120802.1|DGUA	LOC108153631|XP_017139224.1|DMIR
OG0006166	LOC117587937|XP_034134819.1|DGUA	LOC108164044|XP_017155111.1|DMIR
OG0006167	LOC117579061|XP_034120659.1|DGUA	LOC108160232|XP_017149575.1|DMIR
OG0006168	LOC117581259|XP_034124157.1|DGUA	LOC108150832|XP_017134631.1|DMIR
OG0006168	LOC117581260|XP_034124159.1|DGUA	LOC108151791|XP_017136132.2|DMIR
OG0006169	LOC117590818|XP_034139677.1|DGUA	LOC108151099|XP_017134982.1|DMIR, LOC117187726|XP_033246398.1|DMIR
OG0006170	LOC117578528|XP_034119980.1|DGUA	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR
OG0006171	LOC117588353|XP_034135456.1|DGUA	LOC108161483|XP_017151242.2|DMIR
OG0006172	LOC117580561|XP_034123054.1|DGUA	LOC108165279|XP_017156803.1|DMIR
OG0006173	LOC117582335|XP_034125878.1|DGUA	LOC108164276|XP_017155411.1|DMIR
OG0006174	LOC117579296|XP_034120992.1|DGUA	LOC108153258|XP_017138610.2|DMIR
OG0006175	LOC117586025|XP_034131755.1|DGUA	LOC117193820|XP_033254422.1|DMIR, LOC108158861|XP_017147081.1|DMIR, LOC117192556|XP_033253148.1|DMIR
OG0006175	LOC117586011|XP_034131736.1|DGUA	LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR
OG0006176	LOC117591145|XP_034140144.1|DGUA	LOC108163304|XP_017154006.1|DMIR
OG0006177	LOC117585093|XP_034130252.1|DGUA	LOC108153899|XP_033245438.1|DMIR
OG0006177	LOC117581914|XP_034125276.1|DGUA	LOC108163230|XP_017153876.1|DMIR
OG0006179	LOC117589032|XP_034136551.1|DGUA	LOC108153723|XP_017139340.1|DMIR
OG0006181	LOC117589658|XP_034137684.1|DGUA	LOC108156240|XP_017143077.1|DMIR
OG0006182	LOC117583380|XP_034127555.1|DGUA	LOC108157187|XP_017144604.1|DMIR
OG0006183	LOC117589666|XP_034137696.1|DGUA	LOC108154941|XP_017140919.1|DMIR
OG0006184	LOC117585397|XP_034130752.1|DGUA	LOC108156225|XP_017143053.1|DMIR
OG0006185	LOC117589624|XP_034137602.1|DGUA	LOC108156296|XP_017143169.1|DMIR
OG0006186	LOC117585405|XP_034130765.1|DGUA	LOC108156229|XP_017143057.1|DMIR
OG0006187	LOC117591469|XP_034140644.1|DGUA	LOC108157497|XP_017145085.1|DMIR
OG0006188	LOC117588330|XP_034135427.1|DGUA	LOC108153769|XP_017139399.1|DMIR
OG0006189	LOC117588331|XP_034135433.1|DGUA	LOC108153817|XP_017139422.1|DMIR
OG0006190	LOC117582896|XP_034126880.1|DGUA	LOC108154722|XP_017140573.1|DMIR
OG0006191	LOC117583654|XP_034128002.1|DGUA	LOC108156718|XP_017143858.1|DMIR
OG0006192	LOC117580850|XP_034123487.1|DGUA	LOC108155212|XP_017141388.1|DMIR
OG0006193	LOC117590342|XP_034138732.1|DGUA	LOC108160563|XP_017150131.1|DMIR
OG0006194	LOC117588784|XP_034136177.1|DGUA	LOC108164754|XP_017156143.1|DMIR
OG0006195	LOC117581194|XP_034124047.1|DGUA	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR
OG0006196	LOC117585800|XP_034131396.1|DGUA	LOC108154148|XP_033244694.1|DMIR
OG0006197	LOC117590683|XP_034139470.1|DGUA	LOC108164479|XP_017155722.1|DMIR
OG0006198	LOC117581401|XP_034124434.1|DGUA	LOC108162264|XP_017152408.2|DMIR
OG0006199	LOC117583569|XP_034127836.1|DGUA	LOC108155331|XP_017141561.1|DMIR
OG0006200	LOC117583301|XP_034127433.1|DGUA	LOC108157445|XP_017144989.1|DMIR
OG0006201	LOC117588569|XP_034135851.1|DGUA	LOC108160824|XP_017150547.1|DMIR
OG0006202	LOC117588568|XP_034135849.1|DGUA	LOC108160816|XP_017150535.1|DMIR
OG0006203	LOC117581349|XP_034124370.1|DGUA	LOC108157354|XP_017144868.1|DMIR
OG0006204	LOC117583809|XP_034128280.1|DGUA	LOC108156739|XP_017143887.1|DMIR
OG0006205	LOC117588335|XP_034135436.1|DGUA	LOC108157151|XP_017144552.1|DMIR
OG0006206	LOC117588804|XP_034136210.1|DGUA	LOC117186646|XP_033243573.1|DMIR
OG0006207	LOC117584478|XP_034129294.1|DGUA	LOC108161828|XP_017151676.1|DMIR
