Orthogroup	DGUA.longest_only	SLEB.longest_only
OG0006531	LOC117583135|XP_034127217.1|DGUA	LOC115625639|XP_030376628.1|SLEB, LOC115621652|XP_030371214.1|SLEB
OG0006532	LOC117583476|XP_034127676.1|DGUA	LOC115621226|XP_030370675.1|SLEB
OG0006533	LOC117591900|XP_034141178.1|DGUA	LOC115624888|XP_030375596.1|SLEB
OG0006534	LOC117583218|XP_034127328.1|DGUA	LOC115620375|XP_030369441.1|SLEB
OG0006535	LOC117585597|XP_034131032.1|DGUA	LOC115621919|XP_030371622.1|SLEB
OG0006536	LOC117583740|XP_034128147.1|DGUA	LOC115625583|XP_030376547.1|SLEB
OG0006537	LOC117583561|XP_034127820.1|DGUA	LOC115620484|XP_030369576.1|SLEB
OG0006538	LOC117582815|XP_034126741.1|DGUA	LOC115620544|XP_030369687.1|SLEB
OG0006539	LOC117583844|XP_034128352.1|DGUA	LOC115622038|XP_030371766.1|SLEB
OG0006540	LOC117585396|XP_034130751.1|DGUA	LOC115621235|XP_030370685.1|SLEB
OG0006541	LOC117583090|XP_034127159.1|DGUA	LOC115620587|XP_030369756.1|SLEB
OG0006542	LOC117583092|XP_034127161.1|DGUA	LOC115620588|XP_030369757.1|SLEB
OG0006543	LOC117583699|XP_034128071.1|DGUA	LOC115620506|XP_030369623.1|SLEB
OG0006544	LOC117585098|XP_034130263.1|DGUA	LOC115623626|XP_030373926.1|SLEB
OG0006545	LOC117580764|XP_034123349.1|DGUA	LOC115629728|XP_030382121.1|SLEB
OG0006546	LOC117585849|XP_034131484.1|DGUA	LOC115620762|XP_030370022.1|SLEB
OG0006547	LOC117583438|XP_034127627.1|DGUA	LOC115625316|XP_030376197.1|SLEB
OG0006548	LOC117589604|XP_034137570.1|DGUA	LOC115621493|XP_030371021.1|SLEB
OG0006549	LOC117586726|XP_034132913.1|DGUA	LOC115625609|XP_030376604.1|SLEB
OG0006550	LOC117583707|XP_034128085.1|DGUA	LOC115621556|XP_030371088.1|SLEB
OG0006551	LOC117581261|XP_034124160.1|DGUA	LOC115629593|XP_030381944.1|SLEB
OG0006552	LOC117581002|XP_034123699.1|DGUA	LOC115629559|XP_030381910.1|SLEB
OG0006553	LOC117583038|XP_034127090.1|DGUA	LOC115620855|XP_030370159.1|SLEB
OG0006554	LOC117589636|XP_034137622.1|DGUA	LOC115623902|XP_030374317.1|SLEB
OG0006555	LOC117590030|XP_034138217.1|DGUA	LOC115622753|XP_030372667.1|SLEB
OG0006556	LOC117583351|XP_034127512.1|DGUA	LOC115621123|XP_030370529.1|SLEB
OG0006557	LOC117581790|XP_034125111.1|DGUA	LOC115625233|XP_030376078.1|SLEB
OG0006558	LOC117583054|XP_034127106.1|DGUA	LOC115620673|XP_030369896.1|SLEB
OG0006559	LOC117589508|XP_034137380.1|DGUA	LOC115621250|XP_030370703.1|SLEB
OG0006560	LOC117583010|XP_034127051.1|DGUA	LOC115620471|XP_030369562.1|SLEB
OG0006561	LOC117583151|XP_034127233.1|DGUA	LOC115621333|XP_030370814.1|SLEB
OG0006562	LOC117583231|XP_034127341.1|DGUA	LOC115620965|XP_030370346.1|SLEB
OG0006563	LOC117583025|XP_034127068.1|DGUA	LOC115621996|XP_030371711.1|SLEB
OG0006564	LOC117583024|XP_034127066.1|DGUA	LOC115620819|XP_030370106.1|SLEB
OG0006565	LOC117583156|XP_034127241.1|DGUA	LOC115622039|XP_030371767.1|SLEB
OG0006566	LOC117583832|XP_034128316.1|DGUA	LOC115625587|XP_030376557.1|SLEB
OG0006567	LOC117582783|XP_034126647.1|DGUA	LOC115620192|XP_030369183.1|SLEB
OG0006568	LOC117582781|XP_034126645.1|DGUA	LOC115620190|XP_030369181.1|SLEB
OG0006569	LOC117580426|XP_034122871.1|DGUA	LOC115632473|XP_030385502.1|SLEB
OG0006570	LOC117586545|XP_034132597.1|DGUA	LOC115624397|XP_030374984.1|SLEB
OG0006571	LOC117583329|XP_034127481.1|DGUA	LOC115620432|XP_030369520.1|SLEB
OG0006572	LOC117585490|XP_034130876.1|DGUA	LOC115629976|XP_030382459.1|SLEB
OG0006573	LOC117586259|XP_034132092.1|DGUA	LOC115623400|XP_030373569.1|SLEB
OG0006574	LOC117589849|XP_034137996.1|DGUA	LOC115620288|XP_030369321.1|SLEB
OG0006575	LOC117585570|XP_034130994.1|DGUA	LOC115621147|XP_030370563.1|SLEB
OG0006576	LOC117583645|XP_034127989.1|DGUA	LOC115625152|XP_030375937.1|SLEB
OG0006577	LOC117585317|XP_034130640.1|DGUA	LOC115625313|XP_030376191.1|SLEB
OG0006578	LOC117583642|XP_034127981.1|DGUA	LOC115625151|XP_030375935.1|SLEB
OG0006579	LOC117588089|XP_034135050.1|DGUA	LOC115628535|XP_030380557.1|SLEB
OG0006580	LOC117589845|XP_034137992.1|DGUA	LOC115621443|XP_030370957.1|SLEB
OG0006581	LOC117586542|XP_034132592.1|DGUA	LOC115623921|XP_030374338.1|SLEB
OG0006582	LOC117586621|XP_034132718.1|DGUA	LOC115623532|XP_030373775.1|SLEB
OG0006583	LOC117583508|XP_034127741.1|DGUA	LOC115620457|XP_030369547.1|SLEB
OG0006584	LOC117581863|XP_034125216.1|DGUA	LOC115631004|XP_030383463.1|SLEB
OG0006585	LOC117584567|XP_034129425.1|DGUA	LOC115631949|XP_030384663.1|SLEB
OG0006586	LOC117583635|XP_034127975.1|DGUA	LOC115620535|XP_030369666.1|SLEB
OG0006587	LOC117583624|XP_034127963.1|DGUA	LOC115620533|XP_030369663.1|SLEB
OG0006588	LOC117585236|XP_034130527.1|DGUA	LOC115625200|XP_030376027.1|SLEB
OG0006589	LOC117586146|XP_034131930.1|DGUA	LOC115629463|XP_030381791.1|SLEB
OG0006590	LOC117586293|XP_034132139.1|DGUA	LOC115623441|XP_030373650.1|SLEB
OG0006591	LOC117587301|XP_034133785.1|DGUA	LOC115622192|XP_030371941.1|SLEB
OG0006592	LOC117583185|XP_034127277.1|DGUA	LOC115625089|XP_030375848.1|SLEB
OG0006593	LOC117583184|XP_034127275.1|DGUA	LOC115625088|XP_030375846.1|SLEB
OG0006594	LOC117579382|XP_034121145.1|DGUA	LOC115632549|XP_030385624.1|SLEB
OG0006595	LOC117578796|XP_034120413.1|DGUA	LOC115631092|XP_030383603.1|SLEB
OG0006596	LOC117592551|XP_034142320.1|DGUA	LOC115625815|XP_030376865.1|SLEB
OG0006597	LOC117589114|XP_034136682.1|DGUA	LOC115632215|XP_030385132.1|SLEB
OG0006598	LOC117584654|XP_034129573.1|DGUA	LOC115631999|XP_030384788.1|SLEB
OG0006599	LOC117586840|XP_034133022.1|DGUA	LOC115623178|XP_030373258.1|SLEB
OG0006600	LOC117579853|XP_034121850.1|DGUA	LOC115628219|XP_030380069.1|SLEB
OG0006601	LOC117579171|XP_034120825.1|DGUA	LOC115633143|XP_030386411.1|SLEB
OG0006602	LOC117579172|XP_034120826.1|DGUA	LOC115633144|XP_030386413.1|SLEB
OG0006603	LOC117579169|XP_034120823.1|DGUA	LOC115632604|XP_030385689.1|SLEB
OG0006604	LOC117587458|XP_034134070.1|DGUA	LOC115622961|XP_030372967.1|SLEB
OG0006605	LOC117581005|XP_034123703.1|DGUA	LOC115628915|XP_030381038.1|SLEB
OG0006606	LOC117589454|XP_034137295.1|DGUA	LOC115622839|XP_030372778.1|SLEB
OG0006607	LOC117586824|XP_034132994.1|DGUA	LOC115633078|XP_030386312.1|SLEB
OG0006608	LOC117586550|XP_034132603.1|DGUA	LOC115623480|XP_030373709.1|SLEB
OG0006609	LOC117589664|XP_034137692.1|DGUA	LOC115621631|XP_030371191.1|SLEB
OG0006610	LOC117588900|XP_034136340.1|DGUA	LOC115632188|XP_030385092.1|SLEB
OG0006611	LOC117587052|XP_034133378.1|DGUA	LOC115632204|XP_030385113.1|SLEB
OG0006612	LOC117586869|XP_034133057.1|DGUA	LOC115632763|XP_030385871.1|SLEB
OG0006613	LOC117587060|XP_034133392.1|DGUA	LOC115632784|XP_030385895.1|SLEB
OG0006614	LOC117587045|XP_034133367.1|DGUA	LOC115632082|XP_030384902.1|SLEB
OG0006615	LOC117587042|XP_034133364.1|DGUA	LOC115632216|XP_030385134.1|SLEB
OG0006616	LOC117579135|XP_034120767.1|DGUA	LOC115632179|XP_030385073.1|SLEB
OG0006617	LOC117587001|XP_034133297.1|DGUA	LOC115632129|XP_030384995.1|SLEB
OG0006618	LOC117589384|XP_034137189.1|DGUA	LOC115622819|XP_030372752.1|SLEB
OG0006619	LOC117589165|XP_034136763.1|DGUA	LOC115622652|XP_030372521.1|SLEB
OG0006620	LOC117589155|XP_034136748.1|DGUA	LOC115622198|XP_030371950.1|SLEB
OG0006621	LOC117579649|XP_034121519.1|DGUA	LOC115622534|XP_030372357.1|SLEB
OG0006622	LOC117589292|XP_034136974.1|DGUA	LOC115622623|XP_030372486.1|SLEB
OG0006623	LOC117589300|XP_034136984.1|DGUA	LOC115622890|XP_030372853.1|SLEB
OG0006624	LOC117592606|XP_034142380.1|DGUA	LOC115633847|XP_030387199.1|SLEB
OG0006625	LOC117592614|XP_034142390.1|DGUA	LOC115633853|XP_030387204.1|SLEB
OG0006626	LOC117578427|XP_034119779.1|DGUA	LOC115621136|XP_030370553.1|SLEB
OG0006627	LOC117578843|XP_034120517.1|DGUA	LOC115622573|XP_030372416.1|SLEB
OG0006628	LOC117578839|XP_034120505.1|DGUA	LOC115629866|XP_030382321.1|SLEB
OG0006629	LOC117592365|XP_034141994.1|DGUA	LOC115627737|XP_030379371.1|SLEB
OG0006630	LOC117578890|XP_034120579.1|DGUA	LOC115633885|XP_030387253.1|SLEB
OG0006631	LOC117589274|XP_034136956.1|DGUA	LOC115632890|XP_030386032.1|SLEB
OG0006632	LOC117588587|XP_034135885.1|DGUA	LOC115633732|XP_030387065.1|SLEB
OG0006633	LOC117579803|XP_034121770.1|DGUA	LOC115628262|XP_030380141.1|SLEB
OG0006634	LOC117582451|XP_034126067.1|DGUA	LOC115631054|XP_030383550.1|SLEB
OG0006635	LOC117584052|XP_034128683.1|DGUA	LOC115631907|XP_030384617.1|SLEB
OG0006636	LOC117581026|XP_034123746.1|DGUA	LOC115626739|XP_030378048.1|SLEB
OG0006637	LOC117587334|XP_034133861.1|DGUA	LOC115624675|XP_030375333.1|SLEB
OG0006638	LOC117592259|XP_034141795.1|DGUA	LOC115630710|XP_030383226.1|SLEB
OG0006639	LOC117592212|XP_034141728.1|DGUA	LOC115634388|XP_030387933.1|SLEB
OG0006640	LOC117585366|XP_034130707.1|DGUA	LOC115623323|XP_030373449.1|SLEB
OG0006641	LOC117592403|XP_034142013.1|DGUA	LOC115623908|XP_030374327.1|SLEB
OG0006642	LOC117586181|XP_034132031.1|DGUA	LOC115627958|XP_030379715.1|SLEB
OG0006643	LOC117578564|XP_034120028.1|DGUA	LOC115634039|XP_030387443.1|SLEB
OG0006644	LOC117579125|XP_034120751.1|DGUA	LOC115622856|XP_030372800.1|SLEB
OG0006645	LOC117588207|XP_034135233.1|DGUA	LOC115626198|XP_030377338.1|SLEB
OG0006646	LOC117578826|XP_034120476.1|DGUA	LOC115624617|XP_030375232.1|SLEB
OG0006647	LOC117580521|XP_034123008.1|DGUA	LOC115619937|XP_030368823.1|SLEB
OG0006648	LOC117587122|XP_034133513.1|DGUA	LOC115622352|XP_030372126.1|SLEB
OG0006649	LOC117591988|XP_034141322.1|DGUA	LOC115628302|XP_030380213.1|SLEB
OG0006650	LOC117578439|XP_034119845.1|DGUA	LOC115634645|XP_030388362.1|SLEB
OG0006651	LOC117580039|XP_034122161.1|DGUA	LOC115633065|XP_030386289.1|SLEB
OG0006652	LOC117586838|XP_034133021.1|DGUA	LOC115622855|XP_030372799.1|SLEB
OG0006653	LOC117587507|XP_034134170.1|DGUA	LOC115633036|XP_030386240.1|SLEB
OG0006654	LOC117588896|XP_034136335.1|DGUA	LOC115622670|XP_030372544.1|SLEB
OG0006655	LOC117579704|XP_034121585.1|DGUA	LOC115632659|XP_030385750.1|SLEB
OG0006656	LOC117579056|XP_034120649.1|DGUA	LOC115623021|XP_030373053.1|SLEB
OG0006657	LOC117591482|XP_034140662.1|DGUA	LOC115633950|XP_030387328.1|SLEB
OG0006658	LOC117587401|XP_034133948.1|DGUA	LOC115622263|XP_030372024.1|SLEB
OG0006659	LOC117587402|XP_034133950.1|DGUA	LOC115622647|XP_030372515.1|SLEB
OG0006660	LOC117587414|XP_034133963.1|DGUA	LOC115632685|XP_030385780.1|SLEB
OG0006661	LOC117587348|XP_034133876.1|DGUA	LOC115632697|XP_030385794.1|SLEB
OG0006662	LOC117582084|XP_034125535.1|DGUA	LOC115630569|XP_030383046.1|SLEB
OG0006663	LOC117589133|XP_034136710.1|DGUA	LOC115622129|XP_030371842.1|SLEB
OG0006664	LOC117589676|XP_034137720.1|DGUA	LOC115621665|XP_030371234.1|SLEB
OG0006665	LOC117586828|XP_034133001.1|DGUA	LOC115628282|XP_030380172.1|SLEB
OG0006666	LOC117592275|XP_034141830.1|DGUA	LOC115623086|XP_030373156.1|SLEB
OG0006667	LOC117580215|XP_034122500.1|DGUA	LOC115632466|XP_030385487.1|SLEB
OG0006668	LOC117578570|XP_034120042.1|DGUA	LOC115634425|XP_030387992.1|SLEB
OG0006669	LOC117579901|XP_034121927.1|DGUA	LOC115632648|XP_030385738.1|SLEB
OG0006670	LOC117579778|XP_034121728.1|DGUA	LOC115633156|XP_030386426.1|SLEB
OG0006671	LOC117580584|XP_034123081.1|DGUA	LOC115633157|XP_030386427.1|SLEB
OG0006672	LOC117587070|XP_034133406.1|DGUA	LOC115632532|XP_030385589.1|SLEB
OG0006673	LOC117588853|XP_034136244.1|DGUA	LOC115622409|XP_030372202.1|SLEB
OG0006674	LOC117587197|XP_034133631.1|DGUA	LOC115622998|XP_030373017.1|SLEB
OG0006675	LOC117580274|XP_034122618.1|DGUA	LOC115628229|XP_030380092.1|SLEB
OG0006676	LOC117580163|XP_034122374.1|DGUA	LOC115622778|XP_030372696.1|SLEB
OG0006677	LOC117586808|XP_034132971.1|DGUA	LOC115622124|XP_030371835.1|SLEB
OG0006678	LOC117580124|XP_034122308.1|DGUA	LOC115634380|XP_030387924.1|SLEB
OG0006679	LOC117589122|XP_034136694.1|DGUA	LOC115622589|XP_030372444.1|SLEB
OG0006680	LOC117583437|XP_034127626.1|DGUA	LOC115622024|XP_030371743.1|SLEB
OG0006681	LOC117580582|XP_034123078.1|DGUA	LOC115632136|XP_030385009.1|SLEB
OG0006682	LOC117579211|XP_034120871.1|DGUA	LOC115632210|XP_030385125.1|SLEB
OG0006683	LOC117579352|XP_034121070.1|DGUA	LOC115632869|XP_030385993.1|SLEB
OG0006684	LOC117586806|XP_034132967.1|DGUA	LOC115622122|XP_030371834.1|SLEB
OG0006685	LOC117578634|XP_034120131.1|DGUA	LOC115629187|XP_030381442.1|SLEB
OG0006686	LOC117589229|XP_034136873.1|DGUA	LOC115622942|XP_030372932.1|SLEB
OG0006687	LOC117580625|XP_034123098.1|DGUA	LOC115629622|XP_030381980.1|SLEB
OG0006688	LOC117587433|XP_034134000.1|DGUA	LOC115632104|XP_030384946.1|SLEB
OG0006689	LOC117579233|XP_034120905.1|DGUA	LOC115628242|XP_030380115.1|SLEB
OG0006690	LOC117584928|XP_034129974.1|DGUA	LOC115625080|XP_030375831.1|SLEB
OG0006691	LOC117580329|XP_034122718.1|DGUA	LOC115632320|XP_030385285.1|SLEB
OG0006692	LOC117579798|XP_034121757.1|DGUA	LOC115628261|XP_030380140.1|SLEB
OG0006693	LOC117589382|XP_034137187.1|DGUA	LOC115623255|XP_030373384.1|SLEB
OG0006694	LOC117580816|XP_034123425.1|DGUA	LOC115627846|XP_030379563.1|SLEB
OG0006696	LOC117588024|XP_034134956.1|DGUA	LOC115626438|XP_030377673.1|SLEB
OG0006697	LOC117580338|XP_034122733.1|DGUA	LOC115628377|XP_030380318.1|SLEB
OG0006698	LOC117589078|XP_034136605.1|DGUA	LOC115628239|XP_030380112.1|SLEB
OG0006699	LOC117580527|XP_034123011.1|DGUA	LOC115632272|XP_030385212.1|SLEB
OG0006700	LOC117587082|XP_034133441.1|DGUA	LOC115623272|XP_030373411.1|SLEB
OG0006701	LOC117585529|XP_034130941.1|DGUA	LOC115629109|XP_030381298.1|SLEB
OG0006702	LOC117589002|XP_034136507.1|DGUA	LOC115632380|XP_030385366.1|SLEB
OG0006703	LOC117589056|XP_034136576.1|DGUA	LOC115632358|XP_030385334.1|SLEB
OG0006704	LOC117589066|XP_034136587.1|DGUA	LOC115632359|XP_030385335.1|SLEB
OG0006705	LOC117578530|XP_034119987.1|DGUA	LOC115630894|XP_030383351.1|SLEB
OG0006706	LOC117586642|XP_034132767.1|DGUA	LOC115627564|XP_030379150.1|SLEB
OG0006707	LOC117592055|XP_034141444.1|DGUA	LOC115620179|XP_030369167.1|SLEB
OG0006708	LOC117590912|XP_034139835.1|DGUA	LOC115623445|XP_030373655.1|SLEB
OG0006709	LOC117581137|XP_034123957.1|DGUA	LOC115620058|XP_030369058.1|SLEB
OG0006710	LOC117587510|XP_034134193.1|DGUA	LOC115622684|XP_030372567.1|SLEB
OG0006712	LOC117589110|XP_034136664.1|DGUA	LOC115632107|XP_030384951.1|SLEB
OG0006713	LOC117587008|XP_034133309.1|DGUA	LOC115632291|XP_030385244.1|SLEB
OG0006714	LOC117587007|XP_034133308.1|DGUA	LOC115632290|XP_030385243.1|SLEB
OG0006715	LOC117589455|XP_034137298.1|DGUA	LOC115622661|XP_030372532.1|SLEB
OG0006716	LOC117581699|XP_034124968.1|DGUA	LOC115631023|XP_030383498.1|SLEB
OG0006717	LOC117589372|XP_034137174.1|DGUA	LOC115632400|XP_030385394.1|SLEB
OG0006718	LOC117589385|XP_034137191.1|DGUA	LOC115632402|XP_030385397.1|SLEB
OG0006719	LOC117586981|XP_034133269.1|DGUA	LOC115632717|XP_030385822.1|SLEB
OG0006720	LOC117580373|XP_034122796.1|DGUA	LOC115622638|XP_030372506.1|SLEB
OG0006721	LOC117589369|XP_034137170.1|DGUA	LOC115632485|XP_030385522.1|SLEB
OG0006722	LOC117588921|XP_034136385.1|DGUA	LOC115632851|XP_030385969.1|SLEB
OG0006723	LOC117584300|XP_034129017.1|DGUA	LOC115625874|XP_030376949.1|SLEB
OG0006724	LOC117583813|XP_034128287.1|DGUA	LOC115620307|XP_030369351.1|SLEB
OG0006725	LOC117582880|XP_034126845.1|DGUA	LOC115620689|XP_030369918.1|SLEB
OG0006726	LOC117583799|XP_034128272.1|DGUA	LOC115621857|XP_030371535.1|SLEB
OG0006727	LOC117582878|XP_034126842.1|DGUA	LOC115620554|XP_030369700.1|SLEB
OG0006728	LOC117586452|XP_034132386.1|DGUA	LOC115625381|XP_030376277.1|SLEB
OG0006729	LOC117592354|XP_034141941.1|DGUA	LOC115622706|XP_030372599.1|SLEB
OG0006730	LOC117592351|XP_034141936.1|DGUA	LOC115632789|XP_030385904.1|SLEB
OG0006731	LOC117584294|XP_034129008.1|DGUA	LOC115625886|XP_030376965.1|SLEB
OG0006732	LOC117589311|XP_034137000.1|DGUA	LOC115623067|XP_030373121.1|SLEB
OG0006733	LOC117589011|XP_034136522.1|DGUA	LOC115623058|XP_030373097.1|SLEB
OG0006734	LOC117589059|XP_034136580.1|DGUA	LOC115622237|XP_030371994.1|SLEB
OG0006735	LOC117589424|XP_034137250.1|DGUA	LOC115633129|XP_030386391.1|SLEB
OG0006736	LOC117588855|XP_034136246.1|DGUA	LOC115622342|XP_030372114.1|SLEB
OG0006737	LOC117586963|XP_034133227.1|DGUA	LOC115632694|XP_030385791.1|SLEB
OG0006738	LOC117578704|XP_034120242.1|DGUA	LOC115622801|XP_030372730.1|SLEB
OG0006739	LOC117586898|XP_034133133.1|DGUA	LOC115624974|XP_030375686.1|SLEB
OG0006740	LOC117589168|XP_034136768.1|DGUA	LOC115623158|XP_030373232.1|SLEB
OG0006741	LOC117589167|XP_034136765.1|DGUA	LOC115623157|XP_030373230.1|SLEB
OG0006742	LOC117585532|XP_034130940.1|DGUA	LOC115623858|XP_030374263.1|SLEB
OG0006743	LOC117584147|XP_034128798.1|DGUA	LOC115631449|XP_030384054.1|SLEB
OG0006744	LOC117589353|XP_034137129.1|DGUA	LOC115622773|XP_030372688.1|SLEB
OG0006745	LOC117586171|XP_034131972.1|DGUA	LOC115624072|XP_030374519.1|SLEB
OG0006746	LOC117589326|XP_034137063.1|DGUA	LOC115632835|XP_030385950.1|SLEB
OG0006747	LOC117589195|XP_034136812.1|DGUA	LOC115633128|XP_030386390.1|SLEB
OG0006748	LOC117590804|XP_034139661.1|DGUA	LOC115627093|XP_030378505.1|SLEB
OG0006749	LOC117587099|XP_034133470.1|DGUA	LOC115628293|XP_030380199.1|SLEB
OG0006750	LOC117581326|XP_034124326.1|DGUA	LOC115633214|XP_030386460.1|SLEB
OG0006752	LOC117587377|XP_034133918.1|DGUA	LOC115628342|XP_030380266.1|SLEB
OG0006753	LOC117587260|XP_034133725.1|DGUA	LOC115628384|XP_030380328.1|SLEB
OG0006754	LOC117588995|XP_034136492.1|DGUA	LOC115632454|XP_030385466.1|SLEB
OG0006755	LOC117588899|XP_034136339.1|DGUA	LOC115622646|XP_030372514.1|SLEB
OG0006756	LOC117587413|XP_034133962.1|DGUA	LOC115632551|XP_030385626.1|SLEB
OG0006757	LOC117587434|XP_034134002.1|DGUA	LOC115632933|XP_030386086.1|SLEB
OG0006758	LOC117589128|XP_034136704.1|DGUA	LOC115622860|XP_030372804.1|SLEB
OG0006759	LOC117589112|XP_034136679.1|DGUA	LOC115622356|XP_030372131.1|SLEB
OG0006760	LOC117579240|XP_034120913.1|DGUA	LOC115632518|XP_030385571.1|SLEB
OG0006761	LOC117585684|XP_034131189.1|DGUA	LOC115623573|XP_030373830.1|SLEB
OG0006762	LOC117580795|XP_034123381.1|DGUA	LOC115628047|XP_030379851.1|SLEB
OG0006763	LOC117587935|XP_034134821.1|DGUA	LOC115628882|XP_030381002.1|SLEB
OG0006764	LOC117591761|XP_034140967.1|DGUA	LOC115634811|XP_030388583.1|SLEB
OG0006766	LOC117587088|XP_034133446.1|DGUA	LOC115632895|XP_030386045.1|SLEB
OG0006767	LOC117586857|XP_034133044.1|DGUA	LOC115623035|XP_030373073.1|SLEB
OG0006768	LOC117586845|XP_034133028.1|DGUA	LOC115622429|XP_030372226.1|SLEB
OG0006769	LOC117586850|XP_034133035.1|DGUA	LOC115622546|XP_030372372.1|SLEB
OG0006770	LOC117580427|XP_034122873.1|DGUA	LOC115632474|XP_030385504.1|SLEB
OG0006771	LOC117591414|XP_034140559.1|DGUA	LOC115627284|XP_030378776.1|SLEB
OG0006772	LOC117591559|XP_034140759.1|DGUA	LOC115634152|XP_030387591.1|SLEB
OG0006773	LOC117579831|XP_034121815.1|DGUA	LOC115633029|XP_030386226.1|SLEB
OG0006774	LOC117580139|XP_034122327.1|DGUA	LOC115633208|XP_030386455.1|SLEB
OG0006775	LOC117587252|XP_034133716.1|DGUA	LOC115632344|XP_030385310.1|SLEB
OG0006776	LOC117587256|XP_034133720.1|DGUA	LOC115632190|XP_030385094.1|SLEB
OG0006777	LOC117587262|XP_034133727.1|DGUA	LOC115632261|XP_030385196.1|SLEB
OG0006778	LOC117589159|XP_034136753.1|DGUA	LOC115632755|XP_030385862.1|SLEB, LOC115632668|XP_030385762.1|SLEB
OG0006779	LOC117587392|XP_034133936.1|DGUA	LOC115628256|XP_030380134.1|SLEB
OG0006780	LOC117579440|XP_034121218.1|DGUA	LOC115628237|XP_030380110.1|SLEB
OG0006781	LOC117580225|XP_034122530.1|DGUA	LOC115622768|XP_030372684.1|SLEB
OG0006782	LOC117580167|XP_034122379.1|DGUA	LOC115628269|XP_030380150.1|SLEB
OG0006783	LOC117591811|XP_034141012.1|DGUA	LOC115627286|XP_030378781.1|SLEB
OG0006784	LOC117579326|XP_034121032.1|DGUA	LOC115622682|XP_030372560.1|SLEB
OG0006785	LOC117585557|XP_034130975.1|DGUA	LOC115621051|XP_030370435.1|SLEB
OG0006786	LOC117582056|XP_034125498.1|DGUA	LOC115633639|XP_030386939.1|SLEB
OG0006787	LOC117580078|XP_034122214.1|DGUA	LOC115622654|XP_030372523.1|SLEB
OG0006788	LOC117580087|XP_034122231.1|DGUA	LOC115622655|XP_030372525.1|SLEB
OG0006789	LOC117590302|XP_034138680.1|DGUA	LOC115633323|XP_030386612.1|SLEB
OG0006790	LOC117584230|XP_034128903.1|DGUA	LOC115631614|XP_030384278.1|SLEB
OG0006791	LOC117580144|XP_034122340.1|DGUA	LOC115632457|XP_030385473.1|SLEB
OG0006792	LOC117580029|XP_034122147.1|DGUA	LOC115632951|XP_030386107.1|SLEB
OG0006793	LOC117580019|XP_034122130.1|DGUA	LOC115632627|XP_030385716.1|SLEB
OG0006794	LOC117578488|XP_034119912.1|DGUA	LOC115633841|XP_030387192.1|SLEB
OG0006795	LOC117587244|XP_034133707.1|DGUA	LOC115622787|XP_030372707.1|SLEB
OG0006796	LOC117589175|XP_034136785.1|DGUA	LOC115624570|XP_030375158.1|SLEB
OG0006797	LOC117584506|XP_034129332.1|DGUA	LOC115631577|XP_030384229.1|SLEB
OG0006798	LOC117579874|XP_034121885.1|DGUA	LOC115623132|XP_030373202.1|SLEB
OG0006799	LOC117580100|XP_034122253.1|DGUA	LOC115633018|XP_030386202.1|SLEB
OG0006800	LOC117580092|XP_034122235.1|DGUA	LOC115625352|XP_030376249.1|SLEB
OG0006801	LOC117590311|XP_034138689.1|DGUA	LOC115633324|XP_030386613.1|SLEB
OG0006802	LOC117587817|XP_034134669.1|DGUA	LOC115633794|XP_030387131.1|SLEB
OG0006803	LOC117583121|XP_034127206.1|DGUA	LOC115619976|XP_030368871.1|SLEB
OG0006804	LOC117589378|XP_034137181.1|DGUA	LOC115622676|XP_030372552.1|SLEB
OG0006805	LOC117578741|XP_034120297.1|DGUA	LOC115628236|XP_030380113.1|SLEB
OG0006806	LOC117589097|XP_034136631.1|DGUA	LOC115624754|XP_030375444.1|SLEB
OG0006807	LOC117579358|XP_034121082.1|DGUA	LOC115628719|XP_030380787.1|SLEB
OG0006808	LOC117591055|XP_034140050.1|DGUA	LOC115633754|XP_030387088.1|SLEB
OG0006809	LOC117589148|XP_034136734.1|DGUA	LOC115632653|XP_030385743.1|SLEB
OG0006810	LOC117587452|XP_034134064.1|DGUA	LOC115622763|XP_030372678.1|SLEB
OG0006811	LOC117585277|XP_034130591.1|DGUA	LOC115625290|XP_030376163.1|SLEB
OG0006812	LOC117589208|XP_034136838.1|DGUA	LOC115622960|XP_030372961.1|SLEB
OG0006813	LOC117589949|XP_034138132.1|DGUA	LOC115627750|XP_030379397.1|SLEB
OG0006814	LOC117579167|XP_034120819.1|DGUA	LOC115633140|XP_030386407.1|SLEB
OG0006815	LOC117589015|XP_034136529.1|DGUA	LOC115632768|XP_030385877.1|SLEB
OG0006816	LOC117588979|XP_034136459.1|DGUA	LOC115633041|XP_030386244.1|SLEB
OG0006817	LOC117589152|XP_034136739.1|DGUA	LOC115622721|XP_030372622.1|SLEB
OG0006818	LOC117587242|XP_034133702.1|DGUA	LOC115633050|XP_030386255.1|SLEB
OG0006819	LOC117579884|XP_034121911.1|DGUA	LOC115623448|XP_030373664.1|SLEB
OG0006820	LOC117579359|XP_034121085.1|DGUA	LOC115633835|XP_030387185.1|SLEB
OG0006821	LOC117581759|XP_034125052.1|DGUA	LOC115631477|XP_030384092.1|SLEB
OG0006822	LOC117578859|XP_034120543.1|DGUA	LOC115633875|XP_030387236.1|SLEB
OG0006823	LOC117589226|XP_034136869.1|DGUA	LOC115632294|XP_030385246.1|SLEB
OG0006824	LOC117580229|XP_034122535.1|DGUA	LOC115622759|XP_030372674.1|SLEB
