Orthogroup	DGUA.longest_only	DSER.longest_only
OG0006629	LOC117592365|XP_034141994.1|DGUA	LOC110179200|XP_020802276.1|DSER
OG0006630	LOC117578890|XP_034120579.1|DGUA	LOC110179349|XP_020802519.1|DSER
OG0006631	LOC117589274|XP_034136956.1|DGUA	LOC110189074|XP_020814703.1|DSER
OG0006632	LOC117588587|XP_034135885.1|DGUA	LOC110181889|XP_020805482.1|DSER
OG0006633	LOC117579803|XP_034121770.1|DGUA	LOC110177607|XP_020800065.1|DSER
OG0006634	LOC117582451|XP_034126067.1|DGUA	LOC110178160|XP_020800852.1|DSER
OG0006635	LOC117584052|XP_034128683.1|DGUA	LOC110183202|XP_020807073.1|DSER
OG0006636	LOC117581026|XP_034123746.1|DGUA	LOC110181497|XP_020804924.1|DSER
OG0006637	LOC117587334|XP_034133861.1|DGUA	LOC110178754|XP_020801646.1|DSER
OG0006638	LOC117592259|XP_034141795.1|DGUA	LOC110177079|XP_020799255.1|DSER
OG0006639	LOC117592212|XP_034141728.1|DGUA	LOC110177082|XP_020799269.1|DSER
OG0006640	LOC117585366|XP_034130707.1|DGUA	LOC110182884|XP_020806687.1|DSER
OG0006641	LOC117592403|XP_034142013.1|DGUA	LOC110191142|XP_020817559.1|DSER
OG0006642	LOC117586181|XP_034132031.1|DGUA	LOC110191665|XP_020818226.1|DSER
OG0006643	LOC117578564|XP_034120028.1|DGUA	LOC110191662|XP_020818219.1|DSER
OG0006644	LOC117579125|XP_034120751.1|DGUA	LOC110181228|XP_020804584.1|DSER
OG0006645	LOC117588207|XP_034135233.1|DGUA	LOC110181365|XP_020804748.1|DSER
OG0006646	LOC117578826|XP_034120476.1|DGUA	LOC110178233|XP_020800943.1|DSER
OG0006647	LOC117580521|XP_034123008.1|DGUA	LOC110178491|XP_020801297.1|DSER
OG0006648	LOC117587122|XP_034133513.1|DGUA	LOC110177617|XP_020800081.1|DSER
OG0006649	LOC117591988|XP_034141322.1|DGUA	LOC110180475|XP_020803821.1|DSER
OG0006650	LOC117578439|XP_034119845.1|DGUA	LOC110189781|XP_020815666.1|DSER
OG0006651	LOC117580039|XP_034122161.1|DGUA	LOC110190418|XP_020816549.1|DSER
OG0006652	LOC117586838|XP_034133021.1|DGUA	LOC110178599|XP_020801443.1|DSER
OG0006653	LOC117587507|XP_034134170.1|DGUA	LOC110188821|XP_020814360.1|DSER
OG0006654	LOC117588896|XP_034136335.1|DGUA	LOC110183628|XP_020807605.1|DSER
OG0006655	LOC117579704|XP_034121585.1|DGUA	LOC110182751|XP_020806521.1|DSER
OG0006656	LOC117579056|XP_034120649.1|DGUA	LOC110189978|XP_020815926.1|DSER
OG0006657	LOC117591482|XP_034140662.1|DGUA	LOC110182907|XP_020806725.1|DSER
OG0006658	LOC117587401|XP_034133948.1|DGUA	LOC110178636|XP_020801482.1|DSER
OG0006659	LOC117587402|XP_034133950.1|DGUA	LOC110178612|XP_020801455.1|DSER
OG0006660	LOC117587414|XP_034133963.1|DGUA	LOC110184748|XP_020809037.1|DSER
OG0006661	LOC117587348|XP_034133876.1|DGUA	LOC110184718|XP_020808996.1|DSER
OG0006662	LOC117582084|XP_034125535.1|DGUA	LOC110185858|XP_020810526.1|DSER
OG0006663	LOC117589133|XP_034136710.1|DGUA	LOC110178770|XP_020801667.1|DSER
OG0006664	LOC117589676|XP_034137720.1|DGUA	LOC110188315|XP_020813682.1|DSER
OG0006665	LOC117586828|XP_034133001.1|DGUA	LOC110184493|XP_020808706.1|DSER
OG0006666	LOC117592275|XP_034141830.1|DGUA	LOC110182864|XP_020806665.1|DSER
OG0006667	LOC117580215|XP_034122500.1|DGUA	LOC110189979|XP_020815927.1|DSER
OG0006668	LOC117578570|XP_034120042.1|DGUA	LOC110182955|XP_020806805.1|DSER
OG0006669	LOC117579901|XP_034121927.1|DGUA	LOC110187212|XP_020812274.1|DSER
OG0006670	LOC117579778|XP_034121728.1|DGUA	LOC110187168|XP_020812235.1|DSER
OG0006671	LOC117580584|XP_034123081.1|DGUA	LOC110187002|XP_020812024.1|DSER
OG0006672	LOC117587070|XP_034133406.1|DGUA	LOC110190357|XP_020816421.1|DSER
OG0006673	LOC117588853|XP_034136244.1|DGUA	LOC110189053|XP_020814678.1|DSER
OG0006674	LOC117587197|XP_034133631.1|DGUA	LOC110178593|XP_020801438.1|DSER
OG0006675	LOC117580274|XP_034122618.1|DGUA	LOC110183705|XP_020807710.1|DSER
OG0006676	LOC117580163|XP_034122374.1|DGUA	LOC110176181|XP_020798087.1|DSER
OG0006677	LOC117586808|XP_034132971.1|DGUA	LOC110190668|XP_020816927.1|DSER
OG0006678	LOC117580124|XP_034122308.1|DGUA	LOC110176714|XP_020798813.1|DSER
OG0006679	LOC117589122|XP_034136694.1|DGUA	LOC110188818|XP_020814357.1|DSER
OG0006680	LOC117583437|XP_034127626.1|DGUA	LOC110191358|XP_020817865.1|DSER
OG0006681	LOC117580582|XP_034123078.1|DGUA	LOC110186993|XP_020812013.1|DSER
OG0006682	LOC117579211|XP_034120871.1|DGUA	LOC110190519|XP_020816711.1|DSER
OG0006683	LOC117579352|XP_034121070.1|DGUA	LOC110190624|XP_020816877.1|DSER
OG0006684	LOC117586806|XP_034132967.1|DGUA	LOC110190621|XP_020816875.1|DSER
OG0006685	LOC117578634|XP_034120131.1|DGUA	LOC110189275|XP_020814953.1|DSER
OG0006686	LOC117589229|XP_034136873.1|DGUA	LOC110178759|XP_020801651.1|DSER
OG0006687	LOC117580625|XP_034123098.1|DGUA	LOC110181807|XP_020805353.1|DSER
OG0006688	LOC117587433|XP_034134000.1|DGUA	LOC110184740|XP_020809028.1|DSER
OG0006689	LOC117579233|XP_034120905.1|DGUA	LOC110177622|XP_020800086.1|DSER
OG0006690	LOC117584928|XP_034129974.1|DGUA	LOC110190869|XP_020817179.1|DSER
OG0006691	LOC117580329|XP_034122718.1|DGUA	LOC110187756|XP_020812880.1|DSER
OG0006692	LOC117579798|XP_034121757.1|DGUA	LOC110177605|XP_020800062.1|DSER
OG0006693	LOC117589382|XP_034137187.1|DGUA	LOC110185284|XP_020809690.1|DSER
OG0006694	LOC117580816|XP_034123425.1|DGUA	LOC110180135|XP_020803437.1|DSER
OG0006696	LOC117588024|XP_034134956.1|DGUA	LOC110185790|XP_020810453.1|DSER
OG0006697	LOC117580338|XP_034122733.1|DGUA	LOC110190687|XP_020816956.1|DSER
OG0006698	LOC117589078|XP_034136605.1|DGUA	LOC110177544|XP_020799972.1|DSER
OG0006699	LOC117580527|XP_034123011.1|DGUA	LOC110182792|XP_020806584.1|DSER
OG0006700	LOC117587082|XP_034133441.1|DGUA	LOC110190823|XP_020817138.1|DSER
OG0006701	LOC117585529|XP_034130941.1|DGUA	LOC110189365|XP_020815071.1|DSER
OG0006702	LOC117589002|XP_034136507.1|DGUA	LOC110178741|XP_020801628.1|DSER
OG0006703	LOC117589056|XP_034136576.1|DGUA	LOC110189951|XP_020815898.1|DSER
OG0006704	LOC117589066|XP_034136587.1|DGUA	LOC110189952|XP_020815900.1|DSER
OG0006705	LOC117578530|XP_034119987.1|DGUA	LOC110188967|XP_020814570.1|DSER
OG0006706	LOC117586642|XP_034132767.1|DGUA	LOC110189625|XP_020815425.1|DSER
OG0006707	LOC117592055|XP_034141444.1|DGUA	LOC110176926|XP_020799082.1|DSER
OG0006708	LOC117590912|XP_034139835.1|DGUA	LOC110180106|XP_020803398.1|DSER
OG0006709	LOC117581137|XP_034123957.1|DGUA	LOC110178114|XP_020800787.1|DSER
OG0006710	LOC117587510|XP_034134193.1|DGUA	LOC110178786|XP_020801691.1|DSER
OG0006711	LOC117587127|XP_034133517.1|DGUA	LOC110178803|XP_020801715.1|DSER
OG0006712	LOC117589110|XP_034136664.1|DGUA	LOC110188798|XP_020814322.1|DSER
OG0006713	LOC117587008|XP_034133309.1|DGUA	LOC110178670|XP_020801525.1|DSER
OG0006714	LOC117587007|XP_034133308.1|DGUA	LOC110178631|XP_020801476.1|DSER
OG0006715	LOC117589455|XP_034137298.1|DGUA	LOC110178736|XP_020801620.1|DSER
OG0006716	LOC117581699|XP_034124968.1|DGUA	LOC110183975|XP_020807989.1|DSER
OG0006717	LOC117589372|XP_034137174.1|DGUA	LOC110190806|XP_020817112.1|DSER
OG0006718	LOC117589385|XP_034137191.1|DGUA	LOC110190811|XP_020817120.1|DSER
OG0006719	LOC117586981|XP_034133269.1|DGUA	LOC110190195|XP_020816206.1|DSER
OG0006720	LOC117580373|XP_034122796.1|DGUA	LOC110178970|XP_020801938.1|DSER
OG0006721	LOC117589369|XP_034137170.1|DGUA	LOC110190602|XP_020816854.1|DSER
OG0006722	LOC117588921|XP_034136385.1|DGUA	LOC110190707|XP_020816986.1|DSER
OG0006723	LOC117584300|XP_034129017.1|DGUA	LOC110185620|XP_020810228.1|DSER
OG0006724	LOC117583813|XP_034128287.1|DGUA	LOC110189678|XP_020815499.1|DSER
OG0006725	LOC117582880|XP_034126845.1|DGUA	LOC110189005|XP_020814621.1|DSER
OG0006726	LOC117583799|XP_034128272.1|DGUA	LOC110176442|XP_020798449.1|DSER
OG0006727	LOC117582878|XP_034126842.1|DGUA	LOC110188980|XP_020814591.1|DSER
OG0006728	LOC117586452|XP_034132386.1|DGUA	LOC110186893|XP_020811851.1|DSER
OG0006729	LOC117592354|XP_034141941.1|DGUA	LOC110189218|XP_020814849.1|DSER
OG0006730	LOC117592351|XP_034141936.1|DGUA	LOC110189539|XP_020815329.1|DSER
OG0006731	LOC117584294|XP_034129008.1|DGUA	LOC110185770|XP_020810432.1|DSER
OG0006732	LOC117589311|XP_034137000.1|DGUA	LOC110189058|XP_020814686.1|DSER
OG0006733	LOC117589011|XP_034136522.1|DGUA	LOC110191163|XP_020817581.1|DSER
OG0006734	LOC117589059|XP_034136580.1|DGUA	LOC110188750|XP_020814253.1|DSER
OG0006735	LOC117589424|XP_034137250.1|DGUA	LOC110183629|XP_020807606.1|DSER
OG0006736	LOC117588855|XP_034136246.1|DGUA	LOC110189055|XP_020814681.1|DSER
OG0006737	LOC117586963|XP_034133227.1|DGUA	LOC110185230|XP_020809623.1|DSER
OG0006738	LOC117578704|XP_034120242.1|DGUA	LOC110189787|XP_020815678.1|DSER
OG0006739	LOC117586898|XP_034133133.1|DGUA	LOC110176226|XP_020798171.1|DSER
OG0006740	LOC117589168|XP_034136768.1|DGUA	LOC110189088|XP_020814720.1|DSER
OG0006741	LOC117589167|XP_034136765.1|DGUA	LOC110189087|XP_020814718.1|DSER
OG0006742	LOC117585532|XP_034130940.1|DGUA	LOC110191950|XP_020818630.1|DSER
OG0006743	LOC117584147|XP_034128798.1|DGUA	LOC110187562|XP_020812609.1|DSER
OG0006744	LOC117589353|XP_034137129.1|DGUA	LOC110190566|XP_020816798.1|DSER
OG0006745	LOC117586171|XP_034131972.1|DGUA	LOC110191116|XP_020817520.1|DSER
OG0006746	LOC117589326|XP_034137063.1|DGUA	LOC110189918|XP_020815850.1|DSER
OG0006747	LOC117589195|XP_034136812.1|DGUA	LOC110185159|XP_020809523.1|DSER
OG0006748	LOC117590804|XP_034139661.1|DGUA	LOC110179579|XP_020802829.1|DSER
OG0006749	LOC117587099|XP_034133470.1|DGUA	LOC110177568|XP_020799999.1|DSER
OG0006750	LOC117581326|XP_034124326.1|DGUA	LOC110179680|XP_020802950.1|DSER
OG0006752	LOC117587377|XP_034133918.1|DGUA	LOC110183662|XP_020807648.1|DSER
OG0006753	LOC117587260|XP_034133725.1|DGUA	LOC110183711|XP_020807718.1|DSER
OG0006754	LOC117588995|XP_034136492.1|DGUA	LOC110178812|XP_020801730.1|DSER
OG0006755	LOC117588899|XP_034136339.1|DGUA	LOC110183657|XP_020807644.1|DSER
OG0006756	LOC117587413|XP_034133962.1|DGUA	LOC110184719|XP_020808997.1|DSER
OG0006757	LOC117587434|XP_034134002.1|DGUA	LOC110184735|XP_020809021.1|DSER
OG0006758	LOC117589128|XP_034136704.1|DGUA	LOC110188851|XP_020814416.1|DSER
OG0006759	LOC117589112|XP_034136679.1|DGUA	LOC110188801|XP_020814333.1|DSER
OG0006760	LOC117579240|XP_034120913.1|DGUA	LOC110189935|XP_020815879.1|DSER
OG0006761	LOC117585684|XP_034131189.1|DGUA	LOC110186496|XP_020811353.1|DSER
OG0006762	LOC117580795|XP_034123381.1|DGUA	LOC110191970|XP_020818644.1|DSER
OG0006763	LOC117587935|XP_034134821.1|DGUA	LOC110189351|XP_020815052.1|DSER
OG0006764	LOC117591761|XP_034140967.1|DGUA	LOC110179266|XP_020802380.1|DSER
OG0006765	LOC117585321|XP_034130652.1|DGUA	LOC110189370|XP_020815077.1|DSER
OG0006766	LOC117587088|XP_034133446.1|DGUA	LOC110178730|XP_020801611.1|DSER
OG0006767	LOC117586857|XP_034133044.1|DGUA	LOC110190268|XP_020816298.1|DSER
OG0006768	LOC117586845|XP_034133028.1|DGUA	LOC110190267|XP_020816291.1|DSER
OG0006769	LOC117586850|XP_034133035.1|DGUA	LOC110189984|XP_020815932.1|DSER
OG0006770	LOC117580427|XP_034122873.1|DGUA	LOC110190758|XP_020817046.1|DSER
OG0006771	LOC117591414|XP_034140559.1|DGUA	LOC110180103|XP_020803389.1|DSER
OG0006772	LOC117591559|XP_034140759.1|DGUA	LOC110177735|XP_020800253.1|DSER
OG0006773	LOC117579831|XP_034121815.1|DGUA	LOC110182805|XP_020806598.1|DSER
OG0006774	LOC117580139|XP_034122327.1|DGUA	LOC110190250|XP_020816273.1|DSER
OG0006775	LOC117587252|XP_034133716.1|DGUA	LOC110190371|XP_020816442.1|DSER
OG0006776	LOC117587256|XP_034133720.1|DGUA	LOC110183640|XP_020807618.1|DSER
OG0006777	LOC117587262|XP_034133727.1|DGUA	LOC110190000|XP_020815959.1|DSER
OG0006778	LOC117589159|XP_034136753.1|DGUA	LOC110188833|XP_020814383.1|DSER
OG0006779	LOC117587392|XP_034133936.1|DGUA	LOC110178818|XP_020801742.1|DSER
OG0006780	LOC117579440|XP_034121218.1|DGUA	LOC110176750|XP_020798857.1|DSER
OG0006781	LOC117580225|XP_034122530.1|DGUA	LOC110176195|XP_020798105.1|DSER
OG0006782	LOC117580167|XP_034122379.1|DGUA	LOC110177634|XP_020800107.1|DSER
OG0006783	LOC117591811|XP_034141012.1|DGUA	LOC110178313|XP_020801066.1|DSER
OG0006784	LOC117579326|XP_034121032.1|DGUA	LOC110189988|XP_020815943.1|DSER
OG0006785	LOC117585557|XP_034130975.1|DGUA	LOC110182528|XP_020806240.1|DSER
OG0006786	LOC117582056|XP_034125498.1|DGUA	LOC110189663|XP_020815467.1|DSER
OG0006787	LOC117580078|XP_034122214.1|DGUA	LOC110178900|XP_020801835.1|DSER
OG0006788	LOC117580087|XP_034122231.1|DGUA	LOC110178902|XP_020801838.1|DSER
OG0006789	LOC117590302|XP_034138680.1|DGUA	LOC110181539|XP_020804980.1|DSER
OG0006790	LOC117584230|XP_034128903.1|DGUA	LOC110182361|XP_020806062.1|DSER
OG0006791	LOC117580144|XP_034122340.1|DGUA	LOC110181256|XP_020804620.1|DSER
OG0006792	LOC117580029|XP_034122147.1|DGUA	LOC110190535|XP_020816741.1|DSER
OG0006793	LOC117580019|XP_034122130.1|DGUA	LOC110190524|XP_020816720.1|DSER
OG0006794	LOC117578488|XP_034119912.1|DGUA	LOC110189346|XP_020815047.1|DSER
OG0006795	LOC117587244|XP_034133707.1|DGUA	LOC110178611|XP_020801454.1|DSER
OG0006796	LOC117589175|XP_034136785.1|DGUA	LOC110190252|XP_020816275.1|DSER
OG0006797	LOC117584506|XP_034129332.1|DGUA	LOC110183395|XP_020807324.1|DSER
OG0006798	LOC117579874|XP_034121885.1|DGUA	LOC110190075|XP_020816040.1|DSER
OG0006799	LOC117580100|XP_034122253.1|DGUA	LOC110190764|XP_020817053.1|DSER
OG0006800	LOC117580092|XP_034122235.1|DGUA	LOC110188943|XP_020814545.1|DSER
OG0006801	LOC117590311|XP_034138689.1|DGUA	LOC110184218|XP_020808328.1|DSER
OG0006802	LOC117587817|XP_034134669.1|DGUA	LOC110176375|XP_020798366.1|DSER
OG0006803	LOC117583121|XP_034127206.1|DGUA	LOC110191679|XP_020818247.1|DSER
OG0006804	LOC117589378|XP_034137181.1|DGUA	LOC110190545|XP_020816753.1|DSER
OG0006805	LOC117578741|XP_034120297.1|DGUA	LOC110182111|XP_020805779.1|DSER
OG0006806	LOC117589097|XP_034136631.1|DGUA	LOC110188276|XP_020813626.1|DSER
OG0006807	LOC117579358|XP_034121082.1|DGUA	LOC110190151|XP_020816143.1|DSER
OG0006808	LOC117591055|XP_034140050.1|DGUA	LOC110177040|XP_020799215.1|DSER
OG0006809	LOC117589148|XP_034136734.1|DGUA	LOC110177559|XP_020799991.1|DSER
OG0006810	LOC117587452|XP_034134064.1|DGUA	LOC110190529|XP_020816734.1|DSER
OG0006811	LOC117585277|XP_034130591.1|DGUA	LOC110176495|XP_020798527.1|DSER
OG0006812	LOC117589208|XP_034136838.1|DGUA	LOC110191083|XP_020817481.1|DSER
OG0006813	LOC117589949|XP_034138132.1|DGUA	LOC110187835|XP_020812973.1|DSER
OG0006814	LOC117579167|XP_034120819.1|DGUA	LOC110187748|XP_020812868.1|DSER
OG0006815	LOC117589015|XP_034136529.1|DGUA	LOC110177602|XP_020800057.1|DSER
OG0006816	LOC117588979|XP_034136459.1|DGUA	LOC110177569|XP_020800004.1|DSER
OG0006817	LOC117589152|XP_034136739.1|DGUA	LOC110188867|XP_020814439.1|DSER
OG0006818	LOC117587242|XP_034133702.1|DGUA	LOC110178621|XP_020801464.1|DSER
OG0006819	LOC117579884|XP_034121911.1|DGUA	LOC110190409|XP_020816534.1|DSER
OG0006820	LOC117579359|XP_034121085.1|DGUA	LOC110190207|XP_020816221.1|DSER
OG0006821	LOC117581759|XP_034125052.1|DGUA	LOC110183144|XP_020806994.1|DSER
OG0006822	LOC117578859|XP_034120543.1|DGUA	LOC110182889|XP_020806692.1|DSER
OG0006823	LOC117589226|XP_034136869.1|DGUA	LOC110183560|XP_020807520.1|DSER
OG0006824	LOC117580229|XP_034122535.1|DGUA	LOC110176170|XP_020798067.1|DSER
OG0006825	LOC117579954|XP_034122018.1|DGUA	LOC110191225|XP_020817650.1|DSER
OG0006826	LOC117588864|XP_034136261.1|DGUA	LOC110183573|XP_020807542.1|DSER
OG0006827	LOC117586501|XP_034132514.1|DGUA	LOC110191742|XP_020818333.1|DSER
OG0006828	LOC117584242|XP_034128930.1|DGUA	LOC110183320|XP_020807226.1|DSER
OG0006829	LOC117580428|XP_034122874.1|DGUA	LOC110190482|XP_020816653.1|DSER
OG0006830	LOC117586909|XP_034133149.1|DGUA	LOC110177584|XP_020800027.1|DSER
OG0006831	LOC117586922|XP_034133168.1|DGUA	LOC110190787|XP_020817084.1|DSER
OG0006832	LOC117579992|XP_034122078.1|DGUA	LOC110190077|XP_020816042.1|DSER
OG0006833	LOC117586809|XP_034132973.1|DGUA	LOC110190772|XP_020817062.1|DSER
OG0006834	LOC117583068|XP_034127132.1|DGUA	LOC110191152|XP_020817568.1|DSER
OG0006835	LOC117589310|XP_034136999.1|DGUA	LOC110189084|XP_020814714.1|DSER
OG0006836	LOC117580362|XP_034122783.1|DGUA	LOC110185340|XP_020809778.1|DSER
OG0006837	LOC117579404|XP_034121174.1|DGUA	LOC110183585|XP_020807557.1|DSER
OG0006838	LOC117580394|XP_034122825.1|DGUA	LOC110190635|XP_020816890.1|DSER
OG0006839	LOC117579441|XP_034121220.1|DGUA	LOC110183554|XP_020807514.1|DSER
OG0006840	LOC117584141|XP_034128789.1|DGUA	LOC110180586|XP_020803937.1|DSER
OG0006841	LOC117580580|XP_034123076.1|DGUA	LOC110190098|XP_020816064.1|DSER
OG0006842	LOC117587194|XP_034133629.1|DGUA	LOC110177619|XP_020800084.1|DSER
OG0006843	LOC117591497|XP_034140680.1|DGUA	LOC110179522|XP_020802758.1|DSER
OG0006844	LOC117589606|XP_034137572.1|DGUA	LOC110186916|XP_020811897.1|DSER
OG0006846	LOC117589233|XP_034136882.1|DGUA	LOC110178772|XP_020801674.1|DSER
OG0006847	LOC117589024|XP_034136544.1|DGUA	LOC110178769|XP_020801666.1|DSER
OG0006848	LOC117591014|XP_034139995.1|DGUA	LOC110189640|XP_020815445.1|DSER
OG0006849	LOC117580207|XP_034122491.1|DGUA	LOC110190339|XP_020816396.1|DSER
OG0006850	LOC117579985|XP_034122055.1|DGUA	LOC110190338|XP_020816395.1|DSER
OG0006851	LOC117579988|XP_034122071.1|DGUA	LOC110190206|XP_020816219.1|DSER
OG0006852	LOC117591836|XP_034141091.1|DGUA	LOC110189778|XP_020815661.1|DSER
OG0006853	LOC117589214|XP_034136849.1|DGUA	LOC110183618|XP_020807595.1|DSER
OG0006854	LOC117578810|XP_034120451.1|DGUA	LOC110188945|XP_020814544.1|DSER
OG0006855	LOC117586892|XP_034133125.1|DGUA	LOC110190481|XP_020816652.1|DSER
OG0006856	LOC117587498|XP_034134164.1|DGUA	LOC110189707|XP_020815540.1|DSER
OG0006857	LOC117587009|XP_034133313.1|DGUA	LOC110189373|XP_020815080.1|DSER
OG0006858	LOC117589268|XP_034136941.1|DGUA	LOC110189062|XP_020814690.1|DSER
OG0006859	LOC117591548|XP_034140737.1|DGUA	LOC110191569|XP_020818111.1|DSER
OG0006860	LOC117592353|XP_034141938.1|DGUA	LOC110189445|XP_020815176.1|DSER
OG0006861	LOC117578722|XP_034120265.1|DGUA	LOC110177620|XP_020800088.1|DSER
OG0006862	LOC117587172|XP_034133579.1|DGUA	LOC110190643|XP_020816900.1|DSER
OG0006863	LOC117588567|XP_034135848.1|DGUA	LOC110175931|XP_020797769.1|DSER
OG0006864	LOC117578426|XP_034119781.1|DGUA	LOC110189494|XP_020815243.1|DSER
OG0006865	LOC117583289|XP_034127416.1|DGUA	LOC110187853|XP_020812997.1|DSER
OG0006866	LOC117592078|XP_034141481.1|DGUA	LOC110176078|XP_020797968.1|DSER
OG0006867	LOC117587029|XP_034133348.1|DGUA	LOC110177930|XP_020800568.1|DSER
OG0006868	LOC117591950|XP_034141256.1|DGUA	LOC110177929|XP_020800567.1|DSER
OG0006869	LOC117585652|XP_034131133.1|DGUA	LOC110189513|XP_020815281.1|DSER
OG0006870	LOC117592348|XP_034141932.1|DGUA	LOC110189341|XP_020815043.1|DSER
OG0006871	LOC117578860|XP_034120540.1|DGUA	LOC110180712|XP_020804055.1|DSER
OG0006872	LOC117592645|XP_034142478.1|DGUA	LOC110191914|XP_020818563.1|DSER
OG0006873	LOC117585854|XP_034131498.1|DGUA	LOC110179369|XP_020802545.1|DSER
OG0006874	LOC117587576|XP_034134294.1|DGUA	LOC110191706|XP_020818281.1|DSER
OG0006875	LOC117582045|XP_034125478.1|DGUA	LOC110187517|XP_020812571.1|DSER
OG0006876	LOC117591174|XP_034140193.1|DGUA	LOC110191543|XP_020818074.1|DSER
OG0006877	LOC117582454|XP_034126070.1|DGUA	LOC110178163|XP_020800856.1|DSER
OG0006878	LOC117588230|XP_034135269.1|DGUA	LOC110185577|XP_020810166.1|DSER
OG0006879	LOC117582556|XP_034126688.1|DGUA	LOC110178580|XP_020801420.1|DSER
OG0006880	LOC117584533|XP_034129375.1|DGUA	LOC110181183|XP_020804520.1|DSER
OG0006881	LOC117590894|XP_034139818.1|DGUA	LOC110185710|XP_020810345.1|DSER
OG0006882	LOC117592352|XP_034141937.1|DGUA	LOC110189217|XP_020814848.1|DSER
OG0006883	LOC117587913|XP_034134785.1|DGUA	LOC110185070|XP_020809409.1|DSER
OG0006884	LOC117584259|XP_034128955.1|DGUA	LOC110185559|XP_020810137.1|DSER
OG0006885	LOC117584033|XP_034128660.1|DGUA	LOC110183287|XP_020807176.1|DSER
OG0006886	LOC117583062|XP_034127125.1|DGUA	LOC110190938|XP_020817264.1|DSER
OG0006887	LOC117591498|XP_034140683.1|DGUA	LOC110187119|XP_020812188.1|DSER
OG0006888	LOC117584290|XP_034129000.1|DGUA	LOC110183362|XP_020807283.1|DSER
OG0006889	LOC117587917|XP_034134793.1|DGUA	LOC110185072|XP_020809411.1|DSER
OG0006890	LOC117582063|XP_034125509.1|DGUA	LOC110179157|XP_020802203.1|DSER
OG0006892	LOC117582440|XP_034126038.1|DGUA	LOC110176892|XP_020799036.1|DSER
OG0006893	LOC117584440|XP_034129244.1|DGUA	LOC110178137|XP_020800823.1|DSER
OG0006894	LOC117584439|XP_034129243.1|DGUA	LOC110178136|XP_020800822.1|DSER
OG0006895	LOC117581496|XP_034124636.1|DGUA	LOC110182073|XP_020805716.1|DSER
OG0006896	LOC117584527|XP_034129367.1|DGUA	LOC110186044|XP_020810742.1|DSER
OG0006897	LOC117587932|XP_034134810.1|DGUA	LOC110177093|XP_020799280.1|DSER
OG0006898	LOC117582048|XP_034125482.1|DGUA	LOC110187504|XP_020812556.1|DSER
OG0006899	LOC117582155|XP_034125637.1|DGUA	LOC110182253|XP_020805931.1|DSER
OG0006900	LOC117591428|XP_034140579.1|DGUA	LOC110187144|XP_020812217.1|DSER
OG0006901	LOC117584340|XP_034129062.1|DGUA	LOC110187588|XP_020812633.1|DSER
OG0006902	LOC117590375|XP_034138810.1|DGUA	LOC110179752|XP_020803027.1|DSER
OG0006903	LOC117585845|XP_034131479.1|DGUA	LOC110186318|XP_020811113.1|DSER
OG0006904	LOC117587722|XP_034134521.1|DGUA	LOC110185947|XP_020810622.1|DSER
OG0006905	LOC117582568|XP_034126299.1|DGUA	LOC110184827|XP_020809131.1|DSER
OG0006906	LOC117582268|XP_034125785.1|DGUA	LOC110176854|XP_020798984.1|DSER
OG0006907	LOC117584595|XP_034129460.1|DGUA	LOC110187451|XP_020812499.1|DSER
OG0006908	LOC117591531|XP_034140714.1|DGUA	LOC110185833|XP_020810499.1|DSER
OG0006909	LOC117584487|XP_034129302.1|DGUA	LOC110183311|XP_020807215.1|DSER
OG0006910	LOC117587529|XP_034134222.1|DGUA	LOC110183850|XP_020807859.1|DSER
OG0006911	LOC117580678|XP_034123187.1|DGUA	LOC110184201|XP_020808305.1|DSER
OG0006912	LOC117584628|XP_034129542.1|DGUA	LOC110185867|XP_020810536.1|DSER
OG0006913	LOC117584023|XP_034128651.1|DGUA	LOC110182692|XP_020806444.1|DSER
OG0006914	LOC117579676|XP_034121554.1|DGUA	LOC110179816|XP_020803081.1|DSER
OG0006915	LOC117581755|XP_034125047.1|DGUA	LOC110183750|XP_020807765.1|DSER
OG0006916	LOC117587799|XP_034134636.1|DGUA	LOC110185123|XP_020809473.1|DSER
OG0006917	LOC117584556|XP_034129401.1|DGUA	LOC110185859|XP_020810527.1|DSER
OG0006918	LOC117584560|XP_034129409.1|DGUA	LOC110185767|XP_020810428.1|DSER
OG0006919	LOC117588009|XP_034134924.1|DGUA	LOC110176801|XP_020798895.1|DSER
OG0006920	LOC117582064|XP_034125511.1|DGUA	LOC110183154|XP_020807002.1|DSER
OG0006921	LOC117582598|XP_034126348.1|DGUA	LOC110182603|XP_020806320.1|DSER
OG0006922	LOC117587684|XP_034134468.1|DGUA	LOC110185058|XP_020809393.1|DSER
OG0006923	LOC117581718|XP_034124987.1|DGUA	LOC110178135|XP_020800821.1|DSER
OG0006924	LOC117587603|XP_034134345.1|DGUA	LOC110182820|XP_020806615.1|DSER
OG0006925	LOC117585569|XP_034130993.1|DGUA	LOC110186648|XP_020811568.1|DSER
OG0006926	LOC117584156|XP_034128808.1|DGUA	LOC110184975|XP_020809284.1|DSER
OG0006927	LOC117584200|XP_034128860.1|DGUA	LOC110184958|XP_020809265.1|DSER
