Orthogroup	DGUA.longest_only	DELE.longest_only
OG0005051	LOC117586847|XP_034133033.1|DGUA	LOC108142496|XP_017121881.1|DELE
OG0005052	LOC117586852|XP_034133038.1|DGUA	LOC108142826|XP_017122379.1|DELE
OG0005053	LOC117587706|XP_034134501.1|DGUA	LOC108142035|XP_017121200.1|DELE
OG0005054	LOC117588885|XP_034136315.1|DGUA	LOC108142722|XP_017122231.1|DELE
OG0005055	LOC117591410|XP_034140554.1|DGUA	LOC108137655|XP_017114976.1|DELE
OG0005056	LOC117588035|XP_034134976.1|DGUA	LOC108144810|XP_017125427.1|DELE
OG0005057	LOC117579226|XP_034120891.1|DGUA	LOC108142612|XP_017122074.1|DELE
OG0005058	LOC117579092|XP_034120705.1|DGUA	LOC108147427|XP_017129379.1|DELE
OG0005059	LOC117578646|XP_034120153.1|DGUA	LOC108144892|XP_017125542.1|DELE
OG0005060	LOC117578643|XP_034120149.1|DGUA	LOC108144461|XP_017124847.1|DELE
OG0005061	LOC117584263|XP_034128963.1|DGUA	LOC108135297|XP_017111471.1|DELE
OG0005062	LOC117592562|XP_034142328.1|DGUA	LOC108144489|XP_017124907.1|DELE
OG0005063	LOC117591933|XP_034141233.1|DGUA	LOC108145593|XP_017126618.1|DELE, LOC108145600|XP_017126627.1|DELE
OG0005064	LOC117587411|XP_034133961.1|DGUA	LOC108146347|XP_017127808.1|DELE
OG0005065	LOC117588986|XP_034136477.1|DGUA	LOC108149637|XP_017132858.1|DELE
OG0005066	LOC117578533|XP_034119991.1|DGUA	LOC108137967|XP_017115421.1|DELE
OG0005067	LOC117590426|XP_034138973.1|DGUA	LOC108149062|XP_017131897.1|DELE
OG0005068	LOC117580371|XP_034122794.1|DGUA	LOC108135680|XP_017112008.1|DELE
OG0005069	LOC117582881|XP_034126849.1|DGUA	LOC108147047|XP_017128810.1|DELE
OG0005070	LOC117578717|XP_034120261.1|DGUA	LOC108144763|XP_017125359.1|DELE
OG0005071	LOC117580081|XP_034122221.1|DGUA	LOC108135708|XP_017112041.1|DELE
OG0005072	LOC117588673|XP_034136007.1|DGUA	LOC108135926|XP_017112360.1|DELE
OG0005073	LOC117592178|XP_034141669.1|DGUA	LOC108137981|XP_017115441.1|DELE
OG0005074	LOC117589169|XP_034136771.1|DGUA	LOC108135557|XP_017111793.1|DELE
OG0005075	LOC117579080|XP_034120683.1|DGUA	LOC108145208|XP_017125938.1|DELE
OG0005076	LOC117583166|XP_034127255.1|DGUA	LOC108144838|XP_017125468.1|DELE
OG0005078	LOC117589399|XP_034137209.1|DGUA	LOC108146352|XP_017127813.1|DELE
OG0005079	LOC117592200|XP_034141699.1|DGUA	LOC108141389|XP_017120227.1|DELE
OG0005080	LOC117579051|XP_034120638.1|DGUA	LOC108145704|XP_017126754.1|DELE
OG0005081	LOC117578443|XP_034119857.1|DGUA	LOC108145081|XP_017125755.1|DELE
OG0005082	LOC117587317|XP_034133839.1|DGUA	LOC108136142|XP_017112625.1|DELE
OG0005083	LOC117582333|XP_034125876.1|DGUA	LOC108138450|XP_017116141.1|DELE
OG0005084	LOC117580095|XP_034122244.1|DGUA	LOC108146659|XP_017128193.1|DELE
OG0005085	LOC117579497|XP_034121291.1|DGUA	LOC108150316|XP_017133920.1|DELE
OG0005086	LOC117578602|XP_034120083.1|DGUA	LOC108149660|XP_017132895.1|DELE
OG0005087	LOC117589346|XP_034137094.1|DGUA	LOC108150284|XP_017133873.1|DELE
OG0005088	LOC117583143|XP_034127227.1|DGUA	LOC108144584|XP_017125067.1|DELE
OG0005089	LOC117583099|XP_034127173.1|DGUA	LOC108144582|XP_017125065.1|DELE
OG0005090	LOC117591694|XP_034140911.1|DGUA	LOC108147054|XP_017128828.1|DELE
OG0005091	LOC117578742|XP_034120298.1|DGUA	LOC108145024|XP_017125688.1|DELE
OG0005092	LOC117579858|XP_034121861.1|DGUA	LOC108142424|XP_017121772.1|DELE
OG0005093	LOC117580457|XP_034122919.1|DGUA	LOC108142584|XP_017122031.1|DELE
OG0005094	LOC117588846|XP_034136232.1|DGUA	LOC108145824|XP_017126918.1|DELE
OG0005095	LOC117582474|XP_034126113.1|DGUA	LOC108144366|XP_017124623.1|DELE
OG0005096	LOC117584587|XP_034129455.1|DGUA	LOC108147801|XP_017130031.1|DELE
OG0005097	LOC117592550|XP_034142315.1|DGUA	LOC108143609|XP_017123622.1|DELE
OG0005098	LOC117578690|XP_034120216.1|DGUA	LOC108144637|XP_017125158.1|DELE
OG0005099	LOC117586657|XP_034132794.1|DGUA	LOC108144172|XP_017124321.1|DELE
OG0005100	LOC117586624|XP_034132728.1|DGUA	LOC108144121|XP_017124252.1|DELE
OG0005101	LOC117586288|XP_034132132.1|DGUA	LOC108136829|XP_017113734.1|DELE
OG0005102	LOC117578577|XP_034120090.1|DGUA	LOC108145518|XP_017126478.1|DELE
OG0005103	LOC117578716|XP_034120259.1|DGUA	LOC108144886|XP_017125534.1|DELE
OG0005104	LOC117587965|XP_034134864.1|DGUA	LOC108141727|XP_017120709.1|DELE
OG0005105	LOC117589446|XP_034137281.1|DGUA	LOC108135507|XP_017111741.1|DELE
OG0005106	LOC117580359|XP_034122782.1|DGUA	LOC108145819|XP_017126914.1|DELE
OG0005107	LOC117579605|XP_034121431.1|DGUA	LOC108146105|XP_017127425.1|DELE
OG0005108	LOC117592549|XP_034142314.1|DGUA	LOC108149755|XP_017133057.1|DELE
OG0005109	LOC117588482|XP_034135673.1|DGUA	LOC108142627|XP_017122107.1|DELE
OG0005110	LOC117589072|XP_034136595.1|DGUA	LOC108146791|XP_017128448.1|DELE
OG0005111	LOC117587369|XP_034133907.1|DGUA	LOC108147500|XP_017129554.1|DELE
OG0005112	LOC117586945|XP_034133205.1|DGUA	LOC108146459|XP_017127960.1|DELE
OG0005113	LOC117587372|XP_034133911.1|DGUA	LOC108147501|XP_017129558.1|DELE
OG0005114	LOC117589160|XP_034136754.1|DGUA	LOC108146374|XP_017127852.1|DELE
OG0005115	LOC117584766|XP_034129758.1|DGUA	LOC108139036|XP_017117134.1|DELE
OG0005116	LOC117588860|XP_034136253.1|DGUA	LOC108146912|XP_017128643.1|DELE
OG0005117	LOC117580734|XP_034123296.1|DGUA	LOC108136332|XP_017112925.1|DELE
OG0005118	LOC117588110|XP_034135073.1|DGUA	LOC108141893|XP_017120992.1|DELE
OG0005119	LOC117592165|XP_034141628.1|DGUA	LOC108144346|XP_017124558.1|DELE
OG0005120	LOC117587296|XP_034133776.1|DGUA	LOC108146290|XP_017127724.1|DELE
OG0005121	LOC117579880|XP_034121906.1|DGUA	LOC108145802|XP_017126866.1|DELE
OG0005122	LOC117579713|XP_034121598.1|DGUA	LOC108146749|XP_017128367.1|DELE
OG0005123	LOC117579034|XP_034120611.1|DGUA	LOC108135692|XP_017112023.1|DELE
OG0005124	LOC117588863|XP_034136257.1|DGUA	LOC108146759|XP_017128382.1|DELE
OG0005125	LOC117588856|XP_034136247.1|DGUA	LOC108146786|XP_017128439.1|DELE
OG0005126	LOC117586919|XP_034133161.1|DGUA	LOC108147517|XP_017129587.1|DELE
OG0005127	LOC117586931|XP_034133185.1|DGUA	LOC108145888|XP_017127025.1|DELE
OG0005128	LOC117578490|XP_034119918.1|DGUA	LOC108145031|XP_017125703.1|DELE
OG0005129	LOC117580191|XP_034122442.1|DGUA	LOC108142713|XP_017122221.1|DELE
OG0005130	LOC117579109|XP_034120725.1|DGUA	LOC108142639|XP_017122125.1|DELE
OG0005131	LOC117579411|XP_034121181.1|DGUA	LOC108142525|XP_017121938.1|DELE
OG0005132	LOC117587097|XP_034133466.1|DGUA	LOC108150225|XP_017133758.1|DELE
OG0005133	LOC117579904|XP_034121931.1|DGUA	LOC108146439|XP_017127932.1|DELE
OG0005134	LOC117589347|XP_034137101.1|DGUA	LOC108146729|XP_017128317.1|DELE
OG0005135	LOC117587124|XP_034133515.1|DGUA	LOC108145980|XP_017127203.1|DELE
OG0005136	LOC117587116|XP_034133501.1|DGUA	LOC108145976|XP_017127198.1|DELE
OG0005137	LOC117583613|XP_034127942.1|DGUA	LOC108147202|XP_017129045.1|DELE
OG0005138	LOC117579166|XP_034120818.1|DGUA	LOC108147402|XP_017129328.1|DELE
OG0005139	LOC117587416|XP_034133965.1|DGUA	LOC108142386|XP_017121710.1|DELE
OG0005140	LOC117584770|XP_034129763.1|DGUA	LOC108139041|XP_017117147.1|DELE
OG0005141	LOC117592410|XP_034142036.1|DGUA	LOC108141356|XP_017120163.1|DELE
OG0005142	LOC117579990|XP_034122076.1|DGUA	LOC108147526|XP_017129599.1|DELE
OG0005143	LOC117579986|XP_034122057.1|DGUA	LOC108147440|XP_017129438.1|DELE
OG0005144	LOC117579993|XP_034122079.1|DGUA	LOC108147390|XP_017129314.1|DELE
OG0005145	LOC117579989|XP_034122075.1|DGUA	LOC108147534|XP_017129607.1|DELE
OG0005146	LOC117586807|XP_034132970.1|DGUA	LOC108142372|XP_017121688.1|DELE
OG0005147	LOC117586811|XP_034132976.1|DGUA	LOC108142375|XP_017121694.1|DELE
OG0005148	LOC117579261|XP_034120945.1|DGUA	LOC108142565|XP_017122003.1|DELE
OG0005149	LOC117592578|XP_034142356.1|DGUA	LOC108144525|XP_017124963.1|DELE
OG0005150	LOC117589103|XP_034136646.1|DGUA	LOC108146471|XP_017127978.1|DELE
OG0005151	LOC117579405|XP_034121175.1|DGUA	LOC108146335|XP_017127789.1|DELE
OG0005152	LOC117579442|XP_034121221.1|DGUA	LOC108146424|XP_017127918.1|DELE
OG0005153	LOC117580257|XP_034122581.1|DGUA	LOC108146421|XP_017127915.1|DELE
OG0005154	LOC117580254|XP_034122574.1|DGUA	LOC108146156|XP_017127517.1|DELE
OG0005155	LOC117587274|XP_034133746.1|DGUA	LOC108145668|XP_017126711.1|DELE
OG0005156	LOC117585117|XP_034130331.1|DGUA	LOC108140683|XP_017119119.1|DELE
OG0005157	LOC117592388|XP_034141993.1|DGUA	LOC108149061|XP_017131896.1|DELE
OG0005158	LOC117587327|XP_034133850.1|DGUA	LOC108142408|XP_017121747.1|DELE
OG0005159	LOC117589081|XP_034136608.1|DGUA	LOC108146833|XP_017128518.1|DELE
OG0005160	LOC117587005|XP_034133306.1|DGUA	LOC108135508|XP_017111742.1|DELE
OG0005161	LOC117591297|XP_034140393.1|DGUA	LOC108144675|XP_017125223.1|DELE
OG0005162	LOC117590300|XP_034138677.1|DGUA	LOC108136625|XP_017113433.1|DELE
OG0005163	LOC117580250|XP_034122562.1|DGUA	LOC108143251|XP_017123049.1|DELE
OG0005164	LOC117579650|XP_034121522.1|DGUA	LOC108146899|XP_017128629.1|DELE
OG0005165	LOC117583461|XP_034127696.1|DGUA	LOC108145109|XP_017125794.1|DELE
OG0005166	LOC117585728|XP_034131261.1|DGUA	LOC108137464|XP_017114659.1|DELE
OG0005167	LOC117585733|XP_034131269.1|DGUA	LOC108137470|XP_017114664.1|DELE
OG0005168	LOC117587035|XP_034133356.1|DGUA	LOC108146687|XP_017128232.1|DELE
OG0005169	LOC117587096|XP_034133465.1|DGUA	LOC108145957|XP_017127164.1|DELE
OG0005170	LOC117587092|XP_034133455.1|DGUA	LOC108145954|XP_017127157.1|DELE
OG0005171	LOC117587403|XP_034133951.1|DGUA	LOC108146130|XP_017127467.1|DELE
OG0005172	LOC117579037|XP_034120622.1|DGUA	LOC108145235|XP_017125990.1|DELE
OG0005173	LOC117578457|XP_034119872.1|DGUA	LOC108145059|XP_017125729.1|DELE
OG0005174	LOC117591948|XP_034141252.1|DGUA	LOC108143594|XP_017123603.1|DELE
OG0005175	LOC117579617|XP_034121448.1|DGUA	LOC108143506|XP_017123461.1|DELE
OG0005176	LOC117590726|XP_034139529.1|DGUA	LOC108145186|XP_017125916.1|DELE
OG0005177	LOC117579655|XP_034121532.1|DGUA	LOC108143539|XP_017123528.1|DELE
OG0005178	LOC117589330|XP_034137069.1|DGUA	LOC108147561|XP_017129638.1|DELE
OG0005179	LOC117580209|XP_034122493.1|DGUA	LOC108147434|XP_017129411.1|DELE
OG0005180	LOC117579523|XP_034121323.1|DGUA	LOC108145933|XP_017127126.1|DELE
OG0005181	LOC117590363|XP_034138798.1|DGUA	LOC108145575|XP_017126579.1|DELE
OG0005182	LOC117578821|XP_034120466.1|DGUA	LOC108143495|XP_017123440.1|DELE
OG0005183	LOC117591837|XP_034141092.1|DGUA	LOC108149746|XP_017133023.1|DELE
OG0005184	LOC117592461|XP_034142178.1|DGUA	LOC108149789|XP_017133139.1|DELE
OG0005185	LOC117588480|XP_034135674.1|DGUA	LOC108143416|XP_017123309.1|DELE
OG0005186	LOC117578496|XP_034119921.1|DGUA	LOC108144767|XP_017125363.1|DELE
OG0005187	LOC117578433|XP_034119787.1|DGUA	LOC108145058|XP_017125727.1|DELE
OG0005188	LOC117584867|XP_034129911.1|DGUA	LOC108138818|XP_017116809.1|DELE
OG0005189	LOC117590448|XP_034138959.1|DGUA	LOC108134846|XP_017110799.1|DELE
OG0005190	LOC117589269|XP_034136949.1|DGUA	LOC108135707|XP_017112040.1|DELE
OG0005191	LOC117586256|XP_034132088.1|DGUA	LOC108135104|XP_017111168.1|DELE
OG0005192	LOC117586136|XP_034131923.1|DGUA	LOC108144532|XP_017124977.1|DELE
OG0005193	LOC117591076|XP_034140081.1|DGUA	LOC108143459|XP_017123383.1|DELE
OG0005194	LOC117592172|XP_034141666.1|DGUA	LOC108143446|XP_017123363.1|DELE
OG0005195	LOC117584795|XP_034129807.1|DGUA	LOC108149601|XP_017132784.1|DELE
OG0005196	LOC117586944|XP_034133204.1|DGUA	LOC108142697|XP_017122196.1|DELE
OG0005197	LOC117592146|XP_034141599.1|DGUA	LOC108144507|XP_017124930.1|DELE
OG0005198	LOC117587021|XP_034133326.1|DGUA	LOC108146848|XP_017128542.1|DELE
OG0005199	LOC117588118|XP_034135087.1|DGUA	LOC108144717|XP_017125302.1|DELE
OG0005200	LOC117591904|XP_034141183.1|DGUA	LOC108144501|XP_017124922.1|DELE
OG0005201	LOC117583399|XP_034127578.1|DGUA	LOC108141312|XP_017120070.1|DELE
OG0005202	LOC117590575|XP_034139211.1|DGUA	LOC108149651|XP_017132880.1|DELE
OG0005203	LOC117592113|XP_034141529.1|DGUA	LOC108149735|XP_017132994.1|DELE
OG0005204	LOC117587790|XP_034134626.1|DGUA	LOC108150722|XP_017134508.1|DELE
OG0005205	LOC117582070|XP_034125518.1|DGUA	LOC108134722|XP_017110612.1|DELE
OG0005206	LOC117591987|XP_034141321.1|DGUA	LOC108143561|XP_017123558.1|DELE
OG0005207	LOC117578887|XP_034120577.1|DGUA	LOC108141379|XP_017120205.1|DELE
OG0005208	LOC117583388|XP_034127566.1|DGUA	LOC108141287|XP_017120044.1|DELE
OG0005209	LOC117591530|XP_034140712.1|DGUA	LOC108138969|XP_017117040.1|DELE
OG0005210	LOC117591536|XP_034140719.1|DGUA	LOC108138911|XP_017116955.1|DELE
OG0005211	LOC117579243|XP_034120916.1|DGUA	LOC108143216|XP_017123001.1|DELE
OG0005212	LOC117592370|XP_034141962.1|DGUA	LOC108144509|XP_017124933.1|DELE
OG0005213	LOC117581612|XP_034124866.1|DGUA	LOC108138509|XP_017116242.1|DELE
OG0005214	LOC117581849|XP_034125196.1|DGUA	LOC108138814|XP_017116799.1|DELE
OG0005215	LOC117582607|XP_034126367.1|DGUA	LOC108134743|XP_017110667.1|DELE
OG0005216	LOC117587649|XP_034134429.1|DGUA	LOC108138864|XP_017116877.1|DELE
OG0005217	LOC117587635|XP_034134394.1|DGUA	LOC108135230|XP_017111372.1|DELE
OG0005218	LOC117588046|XP_034134987.1|DGUA	LOC108142011|XP_017121168.1|DELE
OG0005219	LOC117583706|XP_034128086.1|DGUA	LOC108143550|XP_017123548.1|DELE
OG0005220	LOC117587014|XP_034133315.1|DGUA	LOC108146016|XP_017127279.1|DELE
OG0005221	LOC117587867|XP_034134725.1|DGUA	LOC108142105|XP_017121291.1|DELE
OG0005222	LOC117584561|XP_034129414.1|DGUA	LOC108150457|XP_017134111.1|DELE
OG0005223	LOC117588199|XP_034135222.1|DGUA	LOC108149542|XP_017132668.1|DELE
OG0005224	LOC117584447|XP_034129255.1|DGUA	LOC108141812|XP_017120878.1|DELE
OG0005225	LOC117584258|XP_034128954.1|DGUA	LOC108138793|XP_017116761.1|DELE
OG0005226	LOC117581856|XP_034125205.1|DGUA	LOC108138850|XP_017116851.1|DELE
OG0005227	LOC117584672|XP_034129592.1|DGUA	LOC108150424|XP_017134071.1|DELE
OG0005228	LOC117584669|XP_034129588.1|DGUA	LOC108150466|XP_017134145.1|DELE
OG0005229	LOC117582447|XP_034126056.1|DGUA	LOC108149237|XP_017132165.1|DELE
OG0005230	LOC117582503|XP_034126179.1|DGUA	LOC108134492|XP_017110300.1|DELE
OG0005231	LOC117582348|XP_034125890.1|DGUA	LOC108147815|XP_017130053.1|DELE
OG0005232	LOC117584073|XP_034128708.1|DGUA	LOC108148001|XP_017130313.1|DELE
OG0005233	LOC117591534|XP_034140717.1|DGUA	LOC108138982|XP_017117056.1|DELE
OG0005234	LOC117587836|XP_034134689.1|DGUA	LOC108139046|XP_017117152.1|DELE
OG0005235	LOC117582051|XP_034125486.1|DGUA	LOC108139024|XP_017117119.1|DELE
OG0005236	LOC117581738|XP_034125011.1|DGUA	LOC108134963|XP_017110977.1|DELE
OG0005237	LOC117581737|XP_034125009.1|DGUA	LOC108134971|XP_017110991.1|DELE
OG0005238	LOC117582531|XP_034126227.1|DGUA	LOC108134965|XP_017110981.1|DELE
OG0005239	LOC117582353|XP_034125899.1|DGUA	LOC108148041|XP_017130369.1|DELE
OG0005240	LOC117584797|XP_034129806.1|DGUA	LOC108142113|XP_017121300.1|DELE
OG0005241	LOC117582077|XP_034125524.1|DGUA	LOC108147959|XP_017130241.1|DELE
OG0005242	LOC117584786|XP_034129790.1|DGUA	LOC108135353|XP_017111534.1|DELE
OG0005243	LOC117582446|XP_034126053.1|DGUA	LOC108149214|XP_017132137.1|DELE
OG0005244	LOC117583576|XP_034127846.1|DGUA	LOC108135795|XP_017112152.1|DELE
OG0005245	LOC117586405|XP_034132331.1|DGUA	LOC108148308|XP_017130784.1|DELE
OG0005246	LOC117582639|XP_034126411.1|DGUA	LOC108137843|XP_017115258.1|DELE
OG0005247	LOC117591978|XP_034141304.1|DGUA	LOC108143521|XP_017123494.1|DELE
OG0005248	LOC117586666|XP_034132804.1|DGUA	LOC108135369|XP_017111551.1|DELE
OG0005249	LOC117585218|XP_034130501.1|DGUA	LOC108136824|XP_017113717.1|DELE
OG0005250	LOC117587953|XP_034134847.1|DGUA	LOC108138765|XP_017116675.1|DELE
OG0005251	LOC117584648|XP_034129563.1|DGUA	LOC108141987|XP_017121135.1|DELE
OG0005252	LOC117587998|XP_034134903.1|DGUA	LOC108138745|XP_017116628.1|DELE
OG0005253	LOC117584599|XP_034129493.1|DGUA	LOC108141792|XP_017120823.1|DELE
OG0005254	LOC117584632|XP_034129546.1|DGUA	LOC108138644|XP_017116473.1|DELE
OG0005255	LOC117584630|XP_034129545.1|DGUA	LOC108139007|XP_017117095.1|DELE
OG0005256	LOC117588170|XP_034135172.1|DGUA	LOC108143637|XP_017123639.1|DELE
OG0005257	LOC117587963|XP_034134862.1|DGUA	LOC108141807|XP_017120861.1|DELE
OG0005258	LOC117588185|XP_034135195.1|DGUA	LOC108141969|XP_017121108.1|DELE
OG0005259	LOC117584057|XP_034128689.1|DGUA	LOC108138833|XP_017116829.1|DELE
OG0005260	LOC117584060|XP_034128692.1|DGUA	LOC108138836|XP_017116833.1|DELE
OG0005261	LOC117584276|XP_034128984.1|DGUA	LOC108142008|XP_017121164.1|DELE
OG0005262	LOC117582411|XP_034125992.1|DGUA	LOC108149469|XP_017132569.1|DELE
OG0005263	LOC117584627|XP_034129540.1|DGUA	LOC108138909|XP_017116950.1|DELE
OG0005264	LOC117583302|XP_034127434.1|DGUA	LOC108140726|XP_017119184.1|DELE
OG0005265	LOC117588231|XP_034135271.1|DGUA	LOC108138910|XP_017116953.1|DELE
OG0005266	LOC117584555|XP_034129399.1|DGUA	LOC108138157|XP_017115735.1|DELE
OG0005267	LOC117583984|XP_034128582.1|DGUA	LOC108147999|XP_017130310.1|DELE
OG0005268	LOC117583982|XP_034128580.1|DGUA	LOC108147998|XP_017130308.1|DELE
OG0005269	LOC117583873|XP_034128413.1|DGUA	LOC108147987|XP_017130288.1|DELE
OG0005270	LOC117582099|XP_034125555.1|DGUA	LOC108134540|XP_017110378.1|DELE
OG0005271	LOC117587738|XP_034134549.1|DGUA	LOC108138891|XP_017116914.1|DELE
OG0005272	LOC117587740|XP_034134554.1|DGUA	LOC108138959|XP_017117028.1|DELE
OG0005273	LOC117587620|XP_034134369.1|DGUA	LOC108149528|XP_017132649.1|DELE
OG0005274	LOC117581909|XP_034125268.1|DGUA	LOC108134512|XP_017110339.1|DELE
OG0005275	LOC117584331|XP_034129051.1|DGUA	LOC108141959|XP_017121090.1|DELE
OG0005276	LOC117582608|XP_034126372.1|DGUA	LOC108134755|XP_017110686.1|DELE
OG0005277	LOC117582606|XP_034126366.1|DGUA	LOC108134764|XP_017110698.1|DELE
OG0005278	LOC117592206|XP_034141712.1|DGUA	LOC108143456|XP_017123377.1|DELE
OG0005279	LOC117588099|XP_034135060.1|DGUA	LOC108148196|XP_017130594.1|DELE
OG0005280	LOC117582517|XP_034126205.1|DGUA	LOC108148025|XP_017130349.1|DELE
OG0005281	LOC117584408|XP_034129161.1|DGUA	LOC108147979|XP_017130275.1|DELE
OG0005282	LOC117585744|XP_034131284.1|DGUA	LOC108148358|XP_017130866.1|DELE
OG0005283	LOC117585590|XP_034131018.1|DGUA	LOC108136952|XP_017113924.1|DELE
OG0005284	LOC117584852|XP_034129883.1|DGUA	LOC108149474|XP_017132577.1|DELE
OG0005285	LOC117584851|XP_034129881.1|DGUA	LOC108149440|XP_017132515.1|DELE
OG0005286	LOC117582521|XP_034126210.1|DGUA	LOC108147981|XP_017130279.1|DELE
OG0005287	LOC117582519|XP_034126207.1|DGUA	LOC108148030|XP_017130358.1|DELE
OG0005288	LOC117584840|XP_034129868.1|DGUA	LOC108138146|XP_017115706.1|DELE
OG0005289	LOC117587764|XP_034134592.1|DGUA	LOC108137685|XP_017115043.1|DELE
OG0005290	LOC117586659|XP_034132796.1|DGUA	LOC108137480|XP_017114681.1|DELE
OG0005291	LOC117587990|XP_034134894.1|DGUA	LOC108149379|XP_017132394.1|DELE
OG0005292	LOC117587559|XP_034134263.1|DGUA	LOC108149413|XP_017132458.1|DELE
OG0005293	LOC117591451|XP_034140610.1|DGUA	LOC108138347|XP_017116005.1|DELE
OG0005294	LOC117584721|XP_034129665.1|DGUA	LOC108138187|XP_017115789.1|DELE
OG0005295	LOC117587988|XP_034134892.1|DGUA	LOC108149378|XP_017132379.1|DELE
OG0005296	LOC117585573|XP_034130998.1|DGUA	LOC108148265|XP_017130705.1|DELE
OG0005297	LOC117587564|XP_034134276.1|DGUA	LOC108141977|XP_017121118.1|DELE
OG0005298	LOC117587551|XP_034134248.1|DGUA	LOC108141904|XP_017121007.1|DELE
OG0005299	LOC117585835|XP_034131467.1|DGUA	LOC108148862|XP_017131651.1|DELE
OG0005300	LOC117591179|XP_034140196.1|DGUA	LOC108138529|XP_017116280.1|DELE
OG0005301	LOC117587723|XP_034134523.1|DGUA	LOC108141876|XP_017120969.1|DELE
OG0005302	LOC117578513|XP_034119946.1|DGUA	LOC108144716|XP_017125299.1|DELE
OG0005303	LOC117582403|XP_034125981.1|DGUA	LOC108138881|XP_017116901.1|DELE
OG0005304	LOC117591062|XP_034140055.1|DGUA	LOC108135255|XP_017111412.1|DELE
OG0005305	LOC117592166|XP_034141637.1|DGUA	LOC108143455|XP_017123376.1|DELE
OG0005306	LOC117584391|XP_034129139.1|DGUA	LOC108150476|XP_017134160.1|DELE
OG0005307	LOC117582506|XP_034126186.1|DGUA	LOC108134478|XP_017110281.1|DELE
OG0005308	LOC117582390|XP_034125958.1|DGUA	LOC108141843|XP_017120922.1|DELE
OG0005309	LOC117581753|XP_034125043.1|DGUA	LOC108138805|XP_017116786.1|DELE
OG0005310	LOC117581930|XP_034125301.1|DGUA	LOC108149510|XP_017132626.1|DELE
OG0005311	LOC117583994|XP_034128612.1|DGUA	LOC108138266|XP_017115905.1|DELE
OG0005312	LOC117584352|XP_034129076.1|DGUA	LOC108138117|XP_017115637.1|DELE
OG0005313	LOC117584374|XP_034129105.1|DGUA	LOC108142041|XP_017121206.1|DELE
OG0005314	LOC117583858|XP_034128360.1|DGUA	LOC108138197|XP_017115804.1|DELE
OG0005315	LOC117581843|XP_034125189.1|DGUA	LOC108149383|XP_017132399.1|DELE
OG0005316	LOC117592213|XP_034141726.1|DGUA	LOC108143457|XP_017123378.1|DELE
OG0005317	LOC117584039|XP_034128667.1|DGUA	LOC108150492|XP_017134190.1|DELE
OG0005318	LOC117587570|XP_034134286.1|DGUA	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE
OG0005319	LOC117591449|XP_034140607.1|DGUA	LOC108138236|XP_017115849.1|DELE
OG0005320	LOC117588156|XP_034135148.1|DGUA	LOC108138992|XP_017117070.1|DELE
OG0005321	LOC117584208|XP_034128868.1|DGUA	LOC108134525|XP_017110356.1|DELE
OG0005322	LOC117582621|XP_034126385.1|DGUA	LOC108148021|XP_017130344.1|DELE
OG0005323	LOC117587756|XP_034134572.1|DGUA	LOC108141793|XP_017120826.1|DELE
OG0005324	LOC117587789|XP_034134624.1|DGUA	LOC108142012|XP_017121170.1|DELE
OG0005325	LOC117584574|XP_034129435.1|DGUA	LOC108139039|XP_017117141.1|DELE
OG0005326	LOC117588133|XP_034135115.1|DGUA	LOC108141719|XP_017120700.1|DELE
OG0005327	LOC117588217|XP_034135251.1|DGUA	LOC108142046|XP_017121214.1|DELE
OG0005328	LOC117583510|XP_034127743.1|DGUA	LOC108140751|XP_017119217.1|DELE
OG0005329	LOC117587175|XP_034133583.1|DGUA	LOC108142561|XP_017121991.1|DELE
OG0005330	LOC117587173|XP_034133581.1|DGUA	LOC108142560|XP_017121990.1|DELE
OG0005331	LOC117583985|XP_034128583.1|DGUA	LOC108147848|XP_017130095.1|DELE
OG0005332	LOC117582575|XP_034126312.1|DGUA	LOC108141828|XP_017120898.1|DELE
OG0005333	LOC117581817|XP_034125152.1|DGUA	LOC108138352|XP_017116012.1|DELE
OG0005334	LOC117584753|XP_034129738.1|DGUA	LOC108141689|XP_017120658.1|DELE
OG0005335	LOC117592337|XP_034141922.1|DGUA	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE
OG0005336	LOC117578768|XP_034120365.1|DGUA	LOC108141377|XP_017120202.1|DELE
OG0005337	LOC117589851|XP_034138007.1|DGUA	LOC108144648|XP_017125182.1|DELE
OG0005338	LOC117587782|XP_034134617.1|DGUA	LOC108141962|XP_017121092.1|DELE
OG0005339	LOC117584282|XP_034128992.1|DGUA	LOC108141658|XP_017120617.1|DELE
OG0005340	LOC117588195|XP_034135215.1|DGUA	LOC108142022|XP_017121186.1|DELE
OG0005341	LOC117591999|XP_034141338.1|DGUA	LOC108145521|XP_017126494.1|DELE
OG0005342	LOC117582073|XP_034125521.1|DGUA	LOC108138280|XP_017115923.1|DELE
OG0005343	LOC117578600|XP_034120081.1|DGUA	LOC108149665|XP_017132899.1|DELE
OG0005344	LOC117578871|XP_034120556.1|DGUA	LOC108144271|XP_017124445.1|DELE
OG0005345	LOC117584265|XP_034128967.1|DGUA	LOC108135298|XP_017111472.1|DELE
