Orthogroup	CPIP.longest_only	AALB.longest_only
OG0003631	LOC120413214|XP_039429866.1|CPIP	LOC118464826|XP_035788395.1|AALB
OG0003632	LOC120413238|XP_039429902.1|CPIP	LOC118463950|XP_035786820.1|AALB
OG0003632	LOC120413263|XP_039429925.1|CPIP	LOC118465543|XP_035789763.1|AALB
OG0003633	LOC120418504|XP_039436875.1|CPIP	LOC118463061|XP_035785209.1|AALB
OG0003634	LOC120413204|XP_039429854.1|CPIP	LOC118463068|XP_035785220.1|AALB
OG0003635	LOC120413156|XP_039429798.1|CPIP	LOC118464836|XP_035788407.1|AALB
OG0003636	LOC120418625|XP_039437003.1|CPIP, LOC120418489|XP_039436860.1|CPIP	LOC118463062|XP_035785210.1|AALB
OG0003637	LOC120418500|XP_039436871.1|CPIP	LOC118464763|XP_035788275.1|AALB
OG0003638	LOC120424827|XP_039444982.1|CPIP	LOC118467152|XP_035793184.1|AALB
OG0003639	LOC120424848|XP_039445030.1|CPIP	LOC118467156|XP_035793193.1|AALB
OG0003640	LOC120420077|XP_039438936.1|CPIP	LOC118462649|XP_035784391.1|AALB
OG0003641	LOC120420075|XP_039438933.1|CPIP	LOC118466290|XP_035791269.1|AALB
OG0003642	LOC120420104|XP_039438985.1|CPIP	LOC118466291|XP_035791271.1|AALB
OG0003643	LOC120420090|XP_039438956.1|CPIP	LOC118466293|XP_035791273.1|AALB
OG0003644	LOC120420063|XP_039438911.1|CPIP	LOC118466150|XP_035791013.1|AALB
OG0003645	LOC120429150|XP_039450289.1|CPIP	LOC118466406|XP_035791567.1|AALB
OG0003646	LOC120429154|XP_039450296.1|CPIP	LOC118466403|XP_035791564.1|AALB
OG0003647	LOC120416508|XP_039434160.1|CPIP	LOC118466415|XP_035791583.1|AALB
OG0003648	LOC120416529|XP_039434180.1|CPIP	LOC118463547|XP_035786062.1|AALB, LOC118463548|XP_035786063.1|AALB
OG0003649	LOC120428834|XP_039449884.1|CPIP	LOC118467093|XP_035793031.1|AALB
OG0003650	LOC120428833|XP_039449883.1|CPIP	LOC118467084|XP_035793017.1|AALB
OG0003651	LOC120413475|XP_039430248.1|CPIP	LOC118465000|XP_035788740.1|AALB
OG0003652	LOC120418018|XP_039436195.1|CPIP	LOC118464213|XP_035787277.1|AALB
OG0003653	LOC120418047|XP_039436229.1|CPIP	LOC118466938|XP_035792727.1|AALB
OG0003654	LOC120424198|XP_039444190.1|CPIP	LOC118467201|XP_035793308.1|AALB
OG0003655	LOC120425592|XP_039446107.1|CPIP	LOC118467200|XP_035793307.1|AALB
OG0003656	LOC120425586|XP_039446097.1|CPIP	LOC118467196|XP_035793302.1|AALB
OG0003657	LOC120418933|XP_039437404.1|CPIP	LOC118467706|XP_035794383.1|AALB
OG0003658	LOC120418923|XP_039437387.1|CPIP	LOC118465603|XP_035789871.1|AALB
OG0003659	LOC120418921|XP_039437385.1|CPIP	LOC118464833|XP_035788402.1|AALB
OG0003660	LOC120418907|XP_039437368.1|CPIP	LOC118466261|XP_035791209.1|AALB
OG0003661	LOC120420644|XP_039439656.1|CPIP	LOC118463077|XP_035785231.1|AALB
OG0003662	LOC120420685|XP_039439714.1|CPIP	LOC118464773|XP_035788295.1|AALB
OG0003663	LOC120412381|XP_039428743.1|CPIP	LOC118467758|XP_035794479.1|AALB
OG0003664	LOC120412380|XP_039428739.1|CPIP	LOC118467753|XP_035794467.1|AALB
OG0003665	LOC120412390|XP_039428765.1|CPIP	LOC118464272|XP_035787427.1|AALB
OG0003666	LOC120412392|XP_039428773.1|CPIP	LOC118466836|XP_035792537.1|AALB
OG0003667	LOC120413486|XP_039430270.1|CPIP	LOC118466732|XP_035792308.1|AALB
OG0003668	LOC120412619|XP_039429103.1|CPIP	LOC118463986|XP_035786900.1|AALB
OG0003669	LOC120421527|XP_039440680.1|CPIP	LOC118464145|XP_035787143.1|AALB
OG0003670	LOC120421526|XP_039440679.1|CPIP	LOC118464143|XP_035787141.1|AALB
OG0003671	LOC120429132|XP_039450264.1|CPIP	LOC118463962|XP_035786840.1|AALB
OG0003672	LOC120424862|XP_039445049.1|CPIP	LOC118466816|XP_035792498.1|AALB
OG0003673	LOC120430654|XP_039451694.1|CPIP	LOC118466308|XP_035791312.1|AALB
OG0003674	LOC120422291|XP_039441617.1|CPIP	LOC118467187|XP_035793282.1|AALB
OG0003675	LOC120422294|XP_039441621.1|CPIP	LOC118467189|XP_035793289.1|AALB
OG0003676	LOC120422293|XP_039441620.1|CPIP	LOC118467181|XP_035793257.1|AALB
OG0003677	LOC120423606|XP_039443405.1|CPIP	LOC118466130|XP_035790973.1|AALB
OG0003678	LOC120419972|XP_039438782.1|CPIP	LOC118467642|XP_035794261.1|AALB
OG0003679	LOC120419980|XP_039438792.1|CPIP	LOC118464681|XP_035788097.1|AALB
OG0003680	LOC120414123|XP_039431085.1|CPIP	LOC118464254|XP_035787383.1|AALB
OG0003681	LOC120414124|XP_039431086.1|CPIP	LOC118467352|XP_035793628.1|AALB
OG0003682	LOC120414114|XP_039431076.1|CPIP	LOC118467748|XP_035794451.1|AALB
OG0003683	LOC120414122|XP_039431084.1|CPIP	LOC118464407|XP_035787655.1|AALB
OG0003684	LOC120417210|XP_039435108.1|CPIP, LOC120430339|XP_039451375.1|CPIP	LOC118467083|XP_035793015.1|AALB
OG0003685	LOC120418569|XP_039436947.1|CPIP, LOC120418566|XP_039436936.1|CPIP	LOC118466185|XP_035791075.1|AALB
OG0003686	LOC120418522|XP_039436892.1|CPIP	LOC118466184|XP_035791071.1|AALB
OG0003687	LOC120418551|XP_039436918.1|CPIP	LOC118467335|XP_035793584.1|AALB
OG0003688	LOC120418552|XP_039436920.1|CPIP	LOC118467336|XP_035793586.1|AALB
OG0003689	LOC120418531|XP_039436901.1|CPIP	LOC118467004|XP_035792839.1|AALB
OG0003690	LOC120418532|XP_039436903.1|CPIP	LOC118467003|XP_035792836.1|AALB
OG0003691	LOC120418549|XP_039436915.1|CPIP	LOC118465187|XP_035789049.1|AALB
OG0003692	LOC120431431|XP_039452486.1|CPIP, LOC120426205|XP_039446848.1|CPIP	LOC118465047|XP_035788823.1|AALB
OG0003693	LOC120431880|XP_039452943.1|CPIP, LOC120414462|XP_039431584.1|CPIP	LOC118463611|XP_035786184.1|AALB
OG0003694	LOC120414433|XP_039431551.1|CPIP	LOC118467900|XP_035794713.1|AALB
OG0003695	LOC120414447|XP_039431568.1|CPIP	LOC118463425|XP_035785881.1|AALB
OG0003696	LOC120429028|XP_039450098.1|CPIP	LOC118462943|XP_035784974.1|AALB
OG0003697	LOC120423616|XP_039443417.1|CPIP	LOC118466958|XP_035792753.1|AALB
OG0003698	LOC120426782|XP_039447490.1|CPIP	LOC118463273|XP_035785642.1|AALB
OG0003699	LOC120419515|XP_039438149.1|CPIP	LOC118466488|XP_035791781.1|AALB
OG0003700	LOC120419539|XP_039438182.1|CPIP	LOC118462605|XP_035784328.1|AALB
OG0003701	LOC120419523|XP_039438168.1|CPIP	LOC118466967|XP_035792772.1|AALB
OG0003702	LOC120413393|XP_039430125.1|CPIP	LOC118466964|XP_035792768.1|AALB
OG0003703	LOC120413412|XP_039430151.1|CPIP	LOC118463669|XP_035786319.1|AALB
OG0003704	LOC120413401|XP_039430135.1|CPIP	LOC118463667|XP_035786317.1|AALB
OG0003705	LOC120430383|XP_039451415.1|CPIP, LOC120430839|XP_039451889.1|CPIP	LOC118467369|XP_035793670.1|AALB
OG0003706	LOC120427789|XP_039448647.1|CPIP	LOC118463403|XP_035785844.1|AALB
OG0003707	LOC120427774|XP_039448628.1|CPIP	LOC118462487|XP_035784087.1|AALB
OG0003708	LOC120422275|XP_039441593.1|CPIP, LOC120430407|XP_039451446.1|CPIP, LOC120425139|XP_039445500.1|CPIP	LOC118467266|XP_035793441.1|AALB
OG0003709	LOC120422287|XP_039441611.1|CPIP	LOC118464636|XP_035787975.1|AALB
OG0003710	LOC120422282|XP_039441603.1|CPIP	LOC118462640|XP_035784380.1|AALB
OG0003711	LOC120423774|XP_039443627.1|CPIP	LOC118463308|XP_035785686.1|AALB
OG0003712	LOC120423787|XP_039443639.1|CPIP	LOC118464427|XP_035787683.1|AALB
OG0003713	LOC120423763|XP_039443610.1|CPIP	LOC118463939|XP_035786800.1|AALB
OG0003714	LOC120423785|XP_039443637.1|CPIP	LOC118463938|XP_035786799.1|AALB
OG0003715	LOC120421632|XP_039440793.1|CPIP	LOC118464577|XP_035787913.1|AALB
OG0003716	LOC120424482|XP_039444555.1|CPIP	LOC118467772|XP_035794494.1|AALB
OG0003717	LOC120424490|XP_039444568.1|CPIP	LOC118466725|XP_035792289.1|AALB
OG0003718	LOC120424499|XP_039444584.1|CPIP	LOC118466423|XP_035791596.1|AALB
OG0003719	LOC120420919|XP_039439980.1|CPIP	LOC118463130|XP_035785380.1|AALB
OG0003720	LOC120430130|XP_039451149.1|CPIP, LOC120431473|XP_039452521.1|CPIP	LOC118465613|XP_035789883.1|AALB
OG0003721	LOC120431479|XP_039452528.1|CPIP, LOC120424649|XP_039444754.1|CPIP	LOC118465616|XP_035789890.1|AALB
OG0003722	LOC120429807|XP_039450791.1|CPIP	LOC118464082|XP_035787032.1|AALB
OG0003723	LOC120412586|XP_039429033.1|CPIP	LOC118464092|XP_035787050.1|AALB
OG0003724	LOC120412597|XP_039429064.1|CPIP	LOC118467599|XP_035794178.1|AALB
OG0003725	LOC120412571|XP_039429019.1|CPIP	LOC118466222|XP_035791146.1|AALB
OG0003726	LOC120412604|XP_039429086.1|CPIP	LOC118466220|XP_035791140.1|AALB
OG0003727	LOC120427731|XP_039448568.1|CPIP	LOC118464713|XP_035788140.1|AALB
OG0003728	LOC120415775|XP_039433329.1|CPIP	LOC118464313|XP_035787502.1|AALB
OG0003729	LOC120415774|XP_039433324.1|CPIP	LOC118464982|XP_035788707.1|AALB, LOC118464305|XP_035787486.1|AALB
OG0003730	LOC120418658|XP_039437038.1|CPIP	LOC118467261|XP_035793437.1|AALB
OG0003731	LOC120418686|XP_039437082.1|CPIP	LOC118467074|XP_035793002.1|AALB
OG0003732	LOC120418682|XP_039437073.1|CPIP	LOC118467901|XP_035794718.1|AALB
OG0003733	LOC120418653|XP_039437032.1|CPIP	LOC118467898|XP_035794709.1|AALB
OG0003734	LOC120418995|XP_039437499.1|CPIP	LOC118466443|XP_035791645.1|AALB
OG0003735	LOC120427118|XP_039447905.1|CPIP	LOC118465755|XP_035790151.1|AALB
OG0003736	LOC120427116|XP_039447899.1|CPIP	LOC118465769|XP_035790177.1|AALB
OG0003737	LOC120427129|XP_039447916.1|CPIP	LOC118465760|XP_035790157.1|AALB
OG0003739	LOC120422689|XP_039442132.1|CPIP	LOC118463094|XP_035785269.1|AALB
OG0003740	LOC120422683|XP_039442127.1|CPIP	LOC118463095|XP_035785271.1|AALB
OG0003741	LOC120422693|XP_039442136.1|CPIP	LOC118463097|XP_035785276.1|AALB
OG0003742	LOC120422692|XP_039442135.1|CPIP	LOC118464124|XP_035787110.1|AALB
OG0003743	LOC120417466|XP_039435469.1|CPIP	LOC118467680|XP_035794344.1|AALB
OG0003744	LOC120417485|XP_039435495.1|CPIP	LOC118467682|XP_035794346.1|AALB
OG0003745	LOC120417488|XP_039435498.1|CPIP	LOC118467684|XP_035794348.1|AALB
OG0003746	LOC120417449|XP_039435427.1|CPIP	LOC118466242|XP_035791185.1|AALB
OG0003747	LOC120417450|XP_039435433.1|CPIP	LOC118466247|XP_035791192.1|AALB
OG0003748	LOC120417459|XP_039435450.1|CPIP	LOC118466244|XP_035791187.1|AALB
OG0003749	LOC120417463|XP_039435465.1|CPIP	LOC118466246|XP_035791191.1|AALB
OG0003750	LOC120417464|XP_039435468.1|CPIP	LOC118466250|XP_035791195.1|AALB
OG0003751	LOC120417460|XP_039435452.1|CPIP	LOC118466283|XP_035791256.1|AALB
OG0003752	LOC120431235|XP_039452305.1|CPIP	LOC118465649|XP_035789955.1|AALB
OG0003753	LOC120429824|XP_039450817.1|CPIP	LOC118465654|XP_035789962.1|AALB
OG0003754	LOC120429818|XP_039450811.1|CPIP	LOC118465648|XP_035789954.1|AALB
OG0003755	LOC120421407|XP_039440543.1|CPIP	LOC118463860|XP_035786662.1|AALB
OG0003756	LOC120421379|XP_039440509.1|CPIP	LOC118466940|XP_035792732.1|AALB
OG0003757	LOC120431182|XP_039452259.1|CPIP	LOC118466138|XP_035790982.1|AALB
OG0003758	LOC120421895|XP_039441124.1|CPIP	LOC118467355|XP_035793641.1|AALB
OG0003759	LOC120421896|XP_039441127.1|CPIP	LOC118466073|XP_035790830.1|AALB
OG0003760	LOC120421937|XP_039441178.1|CPIP	LOC118466075|XP_035790843.1|AALB
OG0003761	LOC120421914|XP_039441149.1|CPIP	LOC118467078|XP_035793008.1|AALB
OG0003762	LOC120421893|XP_039441120.1|CPIP	LOC118464601|XP_035787938.1|AALB, LOC118464617|XP_035787955.1|AALB
OG0003763	LOC120421903|XP_039441135.1|CPIP	LOC118464295|XP_035787470.1|AALB
OG0003764	LOC120430638|XP_039451668.1|CPIP	LOC118466354|XP_035791382.1|AALB
OG0003765	LOC120430639|XP_039451673.1|CPIP	LOC118466754|XP_035792347.1|AALB
OG0003766	LOC120431060|XP_039452147.1|CPIP	LOC118466752|XP_035792342.1|AALB
OG0003767	LOC120431063|XP_039452153.1|CPIP, LOC120431057|XP_039452145.1|CPIP	LOC118466357|XP_035791408.1|AALB
OG0003768	LOC120427294|XP_039448080.1|CPIP	LOC118463951|XP_035786822.1|AALB
OG0003769	LOC120427295|XP_039448083.1|CPIP	LOC118463633|XP_035786246.1|AALB
OG0003770	LOC120418842|XP_039437297.1|CPIP	LOC118462635|XP_035784375.1|AALB
OG0003771	LOC120418819|XP_039437264.1|CPIP	LOC118466829|XP_035792519.1|AALB
OG0003772	LOC120418824|XP_039437272.1|CPIP	LOC118467304|XP_035793521.1|AALB
OG0003773	LOC120418823|XP_039437271.1|CPIP	LOC118467302|XP_035793515.1|AALB
OG0003774	LOC120418796|XP_039437212.1|CPIP	LOC118467798|XP_035794564.1|AALB
OG0003775	LOC120425821|XP_039446368.1|CPIP	LOC118468440|XP_035795095.1|AALB
OG0003780	LOC120413606|XP_039430444.1|CPIP	LOC118465900|XP_035790445.1|AALB
OG0003782	LOC120428451|XP_039449395.1|CPIP	LOC118466339|XP_035791359.1|AALB
OG0003783	LOC120429089|XP_039450183.1|CPIP	LOC118467165|XP_035793216.1|AALB
OG0003784	LOC120420847|XP_039439898.1|CPIP	LOC118463866|XP_035786676.1|AALB
OG0003785	LOC120414877|XP_039432137.1|CPIP	LOC118463574|XP_035786108.1|AALB
OG0003786	LOC120429090|XP_039450186.1|CPIP	LOC118464198|XP_035787250.1|AALB
OG0003787	LOC120416240|XP_039433876.1|CPIP	LOC118464200|XP_035787252.1|AALB
OG0003789	LOC120424226|XP_039444217.1|CPIP	LOC118464393|XP_035787633.1|AALB
OG0003790	LOC120426797|XP_039447546.1|CPIP	LOC118464404|XP_035787651.1|AALB
OG0003791	LOC120428144|XP_039449066.1|CPIP	LOC118461453|XP_035782675.1|AALB
OG0003796	LOC120431613|XP_039452655.1|CPIP	LOC118467168|XP_035793226.1|AALB
OG0003797	LOC120431328|XP_039452393.1|CPIP	LOC118459879|XP_035779565.1|AALB
OG0003798	LOC120429895|XP_039450924.1|CPIP	LOC118459882|XP_035779572.1|AALB
OG0003799	LOC120429683|XP_039450649.1|CPIP	LOC118457992|XP_035775952.1|AALB
OG0003800	LOC120426644|XP_039447366.1|CPIP, LOC120425449|XP_039445915.1|CPIP	LOC118456736|XP_035773679.1|AALB
OG0003801	LOC120422187|XP_039441495.1|CPIP	LOC118458226|XP_035776386.1|AALB
OG0003802	LOC120414704|XP_039431944.1|CPIP	LOC118468511|XP_035795241.1|AALB
OG0003803	LOC120414705|XP_039431945.1|CPIP	LOC118468791|XP_035795892.1|AALB
OG0003804	LOC120414687|XP_039431904.1|CPIP	LOC118468943|XP_035796175.1|AALB
OG0003805	LOC120414685|XP_039431902.1|CPIP	LOC118468940|XP_035796168.1|AALB
OG0003806	LOC120414728|XP_039431966.1|CPIP	LOC118468942|XP_035796173.1|AALB
OG0003807	LOC120414695|XP_039431920.1|CPIP	LOC118467305|XP_035793526.1|AALB
OG0003808	LOC120414660|XP_039431854.1|CPIP	LOC118460858|XP_035781457.1|AALB
OG0003809	LOC120414664|XP_039431868.1|CPIP	LOC118461847|XP_035783525.1|AALB
OG0003810	LOC120414691|XP_039431914.1|CPIP	LOC118458955|XP_035777829.1|AALB
OG0003811	LOC120431189|XP_039452265.1|CPIP	LOC118462591|XP_035784297.1|AALB
OG0003812	LOC120427691|XP_039448514.1|CPIP	LOC118456167|XP_035772593.1|AALB
OG0003813	LOC120422792|XP_039442264.1|CPIP	LOC118457969|XP_035775903.1|AALB
OG0003814	LOC120428094|XP_039449013.1|CPIP	LOC118457739|XP_035775442.1|AALB
OG0003815	LOC120428098|XP_039449016.1|CPIP	LOC118457743|XP_035775448.1|AALB
OG0003816	LOC120425846|XP_039446399.1|CPIP	LOC118461879|XP_035783609.1|AALB
OG0003817	LOC120425856|XP_039446413.1|CPIP	LOC118457510|XP_035775044.1|AALB
OG0003820	LOC120415689|XP_039433218.1|CPIP	LOC118468215|XP_035794903.1|AALB
OG0003821	LOC120424559|XP_039444661.1|CPIP	LOC118458371|XP_035776659.1|AALB
OG0003822	LOC120423672|XP_039443491.1|CPIP	LOC118457153|XP_035774371.1|AALB
OG0003823	LOC120428130|XP_039449046.1|CPIP	LOC118457866|XP_035775658.1|AALB
OG0003824	LOC120422993|XP_039442538.1|CPIP	LOC118456884|XP_035773896.1|AALB
OG0003825	LOC120422985|XP_039442530.1|CPIP	LOC118456837|XP_035773826.1|AALB
OG0003826	LOC120422986|XP_039442531.1|CPIP	LOC118458379|XP_035776678.1|AALB
OG0003827	LOC120413555|XP_039430369.1|CPIP	LOC118460075|XP_035779983.1|AALB
OG0003828	LOC120413574|XP_039430394.1|CPIP	LOC118460074|XP_035779981.1|AALB
OG0003829	LOC120413561|XP_039430374.1|CPIP	LOC118460071|XP_035779963.1|AALB
OG0003830	LOC120413547|XP_039430361.1|CPIP	LOC118456966|XP_035774053.1|AALB
OG0003831	LOC120413522|XP_039430327.1|CPIP	LOC118456777|XP_035773745.1|AALB
OG0003832	LOC120413520|XP_039430326.1|CPIP	LOC118459790|XP_035779409.1|AALB
OG0003833	LOC120431162|XP_039452233.1|CPIP	LOC118459044|XP_035777961.1|AALB, LOC118459791|XP_035779412.1|AALB
OG0003834	LOC120421105|XP_039440191.1|CPIP	LOC118457516|XP_035775053.1|AALB
OG0003835	LOC120420135|XP_039439021.1|CPIP	LOC118460964|XP_035781634.1|AALB
OG0003836	LOC120422759|XP_039442243.1|CPIP	LOC118460572|XP_035780873.1|AALB
OG0003837	LOC120414065|XP_039431020.1|CPIP	LOC118460568|XP_035780863.1|AALB
OG0003838	LOC120414098|XP_039431055.1|CPIP	LOC118468599|XP_035795475.1|AALB
OG0003839	LOC120414102|XP_039431059.1|CPIP	LOC118456470|XP_035773154.1|AALB
OG0003840	LOC120424100|XP_039444047.1|CPIP	LOC118461893|XP_035783640.1|AALB
OG0003841	LOC120420618|XP_039439625.1|CPIP	LOC118464174|XP_035787207.1|AALB
OG0003842	LOC120413626|XP_039430470.1|CPIP, LOC120429868|XP_039450879.1|CPIP	LOC118459052|XP_035777971.1|AALB
OG0003843	LOC120422559|XP_039441979.1|CPIP	LOC118458558|XP_035777093.1|AALB
OG0003844	LOC120423251|XP_039442908.1|CPIP	LOC118457501|XP_035775030.1|AALB
OG0003845	LOC120422875|XP_039442372.1|CPIP	LOC118457660|XP_035775301.1|AALB
OG0003846	LOC120422954|XP_039442477.1|CPIP	LOC118460412|XP_035780592.1|AALB
OG0003847	LOC120414067|XP_039431022.1|CPIP	LOC118460699|XP_035781109.1|AALB
OG0003848	LOC120428848|XP_039449904.1|CPIP	LOC118461871|XP_035783590.1|AALB
OG0003849	LOC120424905|XP_039445131.1|CPIP	LOC118457450|XP_035774939.1|AALB
OG0003850	LOC120432041|XP_039453108.1|CPIP, LOC120422903|XP_039442402.1|CPIP	LOC118456297|XP_035772828.1|AALB
OG0003851	LOC120417371|XP_039435320.1|CPIP, LOC120419807|XP_039438577.1|CPIP	LOC118460436|XP_035780622.1|AALB
OG0003852	LOC120413146|XP_039429787.1|CPIP	LOC118467789|XP_035794558.1|AALB
OG0003853	LOC120431973|XP_039453045.1|CPIP, LOC120428532|XP_039449497.1|CPIP	LOC118461159|XP_035782049.1|AALB
OG0003854	LOC120424964|XP_039445255.1|CPIP	LOC118457893|XP_035775758.1|AALB
OG0003855	LOC120424954|XP_039445199.1|CPIP	LOC118457892|XP_035775754.1|AALB
OG0003856	LOC120424963|XP_039445251.1|CPIP	LOC118459061|XP_035777985.1|AALB
OG0003857	LOC120416291|XP_039433939.1|CPIP	LOC118456685|XP_035773565.1|AALB
OG0003858	LOC120416305|XP_039433957.1|CPIP	LOC118457868|XP_035775665.1|AALB
OG0003859	LOC120418955|XP_039437430.1|CPIP	LOC118456763|XP_035773721.1|AALB
OG0003860	LOC120418977|XP_039437458.1|CPIP	LOC118458084|XP_035776137.1|AALB
OG0003861	LOC120428566|XP_039449537.1|CPIP	LOC118458442|XP_035776817.1|AALB
OG0003862	LOC120427661|XP_039448473.1|CPIP	LOC118457305|XP_035774675.1|AALB
OG0003863	LOC120427680|XP_039448498.1|CPIP	LOC118457303|XP_035774672.1|AALB
OG0003864	LOC120428621|XP_039449607.1|CPIP	LOC118457306|XP_035774682.1|AALB
OG0003865	LOC120427841|XP_039448701.1|CPIP	LOC118461665|XP_035783143.1|AALB
OG0003866	LOC120427986|XP_039448880.1|CPIP	LOC118458230|XP_035776391.1|AALB
OG0003867	LOC120428244|XP_039449161.1|CPIP	LOC118461670|XP_035783151.1|AALB
OG0003868	LOC120416298|XP_039433950.1|CPIP	LOC118457871|XP_035775678.1|AALB
OG0003869	LOC120414746|XP_039431995.1|CPIP	LOC118457467|XP_035774986.1|AALB
OG0003870	LOC120425148|XP_039445506.1|CPIP	LOC118457462|XP_035774960.1|AALB
OG0003871	LOC120429760|XP_039450746.1|CPIP	LOC118457469|XP_035774988.1|AALB
OG0003872	LOC120424362|XP_039444391.1|CPIP	LOC118456764|XP_035773724.1|AALB
OG0003873	LOC120424357|XP_039444388.1|CPIP	LOC118457997|XP_035775966.1|AALB
OG0003874	LOC120424351|XP_039444378.1|CPIP	LOC118459684|XP_035779208.1|AALB
OG0003875	LOC120424361|XP_039444390.1|CPIP	LOC118459690|XP_035779218.1|AALB
OG0003876	LOC120421723|XP_039440905.1|CPIP	LOC118456185|XP_035772632.1|AALB
OG0003877	LOC120420826|XP_039439882.1|CPIP	LOC118459216|XP_035778290.1|AALB
OG0003878	LOC120420798|XP_039439850.1|CPIP	LOC118468473|XP_035795184.1|AALB
OG0003879	LOC120420800|XP_039439852.1|CPIP	LOC118468476|XP_035795187.1|AALB
OG0003880	LOC120420813|XP_039439867.1|CPIP	LOC118468678|XP_035795674.1|AALB
OG0003881	LOC120419385|XP_039437993.1|CPIP	LOC118459049|XP_035777966.1|AALB
OG0003882	LOC120419381|XP_039437986.1|CPIP	LOC118460718|XP_035781155.1|AALB
OG0003883	LOC120419383|XP_039437989.1|CPIP	LOC118459132|XP_035778100.1|AALB
OG0003884	LOC120419366|XP_039437967.1|CPIP	LOC118458891|XP_035777736.1|AALB
OG0003885	LOC120426843|XP_039447565.1|CPIP	LOC118457235|XP_035774508.1|AALB
OG0003886	LOC120426845|XP_039447567.1|CPIP	LOC118457233|XP_035774505.1|AALB
OG0003887	LOC120426848|XP_039447572.1|CPIP	LOC118468883|XP_035796068.1|AALB
OG0003888	LOC120420400|XP_039439345.1|CPIP	LOC118456889|XP_035773903.1|AALB
OG0003889	LOC120420038|XP_039438876.1|CPIP	LOC118460113|XP_035780041.1|AALB
OG0003890	LOC120428643|XP_039449620.1|CPIP	LOC118458901|XP_035777753.1|AALB
OG0003891	LOC120428296|XP_039449239.1|CPIP	LOC118458896|XP_035777745.1|AALB
OG0003892	LOC120428425|XP_039449372.1|CPIP	LOC118459777|XP_035779385.1|AALB
OG0003893	LOC120427581|XP_039448395.1|CPIP	LOC118460629|XP_035780971.1|AALB
OG0003894	LOC120430899|XP_039451956.1|CPIP	LOC118460631|XP_035780978.1|AALB
OG0003895	LOC120431109|XP_039452196.1|CPIP	LOC118458295|XP_035776512.1|AALB
OG0003898	LOC120424090|XP_039444038.1|CPIP	LOC118459234|XP_035778325.1|AALB
OG0003899	LOC120421965|XP_039441211.1|CPIP	LOC118459779|XP_035779388.1|AALB
OG0003900	LOC120431313|XP_039452380.1|CPIP	LOC118458388|XP_035776691.1|AALB
OG0003901	LOC120425197|XP_039445561.1|CPIP	LOC118468335|XP_035794978.1|AALB
OG0003902	LOC120425192|XP_039445557.1|CPIP	LOC118458387|XP_035776690.1|AALB
OG0003903	LOC120425195|XP_039445560.1|CPIP	LOC118458390|XP_035776695.1|AALB
OG0003904	LOC120425193|XP_039445558.1|CPIP	LOC118458389|XP_035776694.1|AALB
OG0003905	LOC120425186|XP_039445552.1|CPIP, LOC120431362|XP_039452427.1|CPIP	LOC118457521|XP_035775059.1|AALB
OG0003907	LOC120420207|XP_039439130.1|CPIP	LOC118456908|XP_035773927.1|AALB
OG0003908	LOC120420216|XP_039439141.1|CPIP	LOC118456911|XP_035773930.1|AALB
OG0003909	LOC120425335|XP_039445751.1|CPIP	LOC118461243|XP_035782236.1|AALB
OG0003910	LOC120425336|XP_039445761.1|CPIP	LOC118461246|XP_035782252.1|AALB
OG0003911	LOC120412783|XP_039429304.1|CPIP	LOC118468958|XP_035796214.1|AALB
OG0003912	LOC120416016|XP_039433607.1|CPIP	LOC118460999|XP_035781717.1|AALB
OG0003913	LOC120423640|XP_039443448.1|CPIP	LOC118460659|XP_035781018.1|AALB
OG0003914	LOC120415784|XP_039433348.1|CPIP, LOC120430019|XP_039451047.1|CPIP	LOC118461750|XP_035783358.1|AALB
OG0003915	LOC120430021|XP_039451050.1|CPIP	LOC118461751|XP_035783359.1|AALB
OG0003916	LOC120423138|XP_039442751.1|CPIP	LOC118457746|XP_035775452.1|AALB
OG0003917	LOC120420895|XP_039439950.1|CPIP	LOC118461167|XP_035782060.1|AALB
OG0003918	LOC120419788|XP_039438561.1|CPIP	LOC118461476|XP_035782726.1|AALB
OG0003919	LOC120426940|XP_039447694.1|CPIP	LOC118462056|XP_035783935.1|AALB
OG0003920	LOC120426945|XP_039447701.1|CPIP	LOC118457988|XP_035775945.1|AALB
OG0003921	LOC120422518|XP_039441910.1|CPIP	LOC118468879|XP_035796056.1|AALB
OG0003922	LOC120422865|XP_039442350.1|CPIP	LOC118459771|XP_035779373.1|AALB
OG0003923	LOC120423125|XP_039442741.1|CPIP	LOC118467487|XP_035793925.1|AALB
OG0003925	LOC120415486|XP_039432987.1|CPIP	LOC118461708|XP_035783227.1|AALB
OG0003926	LOC120415476|XP_039432973.1|CPIP	LOC118456820|XP_035773806.1|AALB
OG0003927	LOC120419186|XP_039437787.1|CPIP	LOC118457694|XP_035775360.1|AALB
OG0003928	LOC120416027|XP_039433622.1|CPIP	LOC118461428|XP_035782629.1|AALB
OG0003929	LOC120415970|XP_039433553.1|CPIP	LOC118460112|XP_035780039.1|AALB
OG0003930	LOC120416775|XP_039434573.1|CPIP	LOC118457669|XP_035775318.1|AALB
OG0003931	LOC120416767|XP_039434547.1|CPIP	LOC118457664|XP_035775310.1|AALB
OG0003932	LOC120422499|XP_039441887.1|CPIP, LOC120431033|XP_039452120.1|CPIP	LOC118457862|XP_035775652.1|AALB
