Orthogroup	CPIP.longest_only	DELE.longest_only
OG0005011	LOC120428747|XP_039449759.1|CPIP	LOC108144773|XP_017125372.1|DELE
OG0005012	LOC120413225|XP_039429885.1|CPIP	LOC108142821|XP_017122372.1|DELE
OG0005013	LOC120418477|XP_039436847.1|CPIP	LOC108142974|XP_017122619.1|DELE
OG0005014	LOC120413164|XP_039429808.1|CPIP	LOC108150287|XP_017133876.1|DELE
OG0005015	LOC120413196|XP_039429845.1|CPIP	LOC108138676|XP_017116512.1|DELE, LOC108142613|XP_017122084.1|DELE
OG0005016	LOC120418495|XP_039436866.1|CPIP	LOC108146918|XP_017128651.1|DELE
OG0005017	LOC120424863|XP_039445050.1|CPIP	LOC108147484|XP_017129527.1|DELE
OG0005018	LOC120424831|XP_039444993.1|CPIP	LOC108146116|XP_017127436.1|DELE
OG0005019	LOC120424830|XP_039444992.1|CPIP	LOC108146176|XP_017127571.1|DELE
OG0005020	LOC120420088|XP_039438953.1|CPIP	LOC108141274|XP_017120029.1|DELE
OG0005021	LOC120420066|XP_039438919.1|CPIP	LOC108141949|XP_017121080.1|DELE
OG0005022	LOC120420060|XP_039438908.1|CPIP	LOC108146498|XP_017128023.1|DELE
OG0005023	LOC120420061|XP_039438909.1|CPIP	LOC108141292|XP_017120048.1|DELE
OG0005024	LOC120420111|XP_039438993.1|CPIP	LOC108146193|XP_017127595.1|DELE
OG0005025	LOC120429151|XP_039450290.1|CPIP	LOC108142632|XP_017122112.1|DELE
OG0005026	LOC120429157|XP_039450299.1|CPIP	LOC108146450|XP_017127949.1|DELE
OG0005027	LOC120416524|XP_039434174.1|CPIP	LOC108146311|XP_017127758.1|DELE
OG0005028	LOC120416510|XP_039434161.1|CPIP	LOC108134601|XP_017110454.1|DELE
OG0005029	LOC120416487|XP_039434140.1|CPIP	LOC108135634|XP_017111942.1|DELE
OG0005030	LOC120428830|XP_039449875.1|CPIP	LOC108145998|XP_017127240.1|DELE
OG0005031	LOC120430776|XP_039451819.1|CPIP	LOC108150274|XP_017133849.1|DELE
OG0005032	LOC120413472|XP_039430243.1|CPIP	LOC108142411|XP_017121754.1|DELE
OG0005033	LOC120413444|XP_039430207.1|CPIP	LOC108147525|XP_017129597.1|DELE
OG0005034	LOC120429603|XP_039450569.1|CPIP	LOC108147422|XP_017129368.1|DELE
OG0005035	LOC120418036|XP_039436215.1|CPIP	LOC108142412|XP_017121755.1|DELE
OG0005036	LOC120418030|XP_039436211.1|CPIP	LOC108146100|XP_017127417.1|DELE
OG0005037	LOC120418031|XP_039436212.1|CPIP	LOC108142473|XP_017121845.1|DELE
OG0005038	LOC120418931|XP_039437401.1|CPIP	LOC108146328|XP_017127783.1|DELE
OG0005039	LOC120418922|XP_039437386.1|CPIP	LOC108134974|XP_017110994.1|DELE
OG0005040	LOC120418912|XP_039437374.1|CPIP	LOC108142404|XP_017121739.1|DELE
OG0005041	LOC120418938|XP_039437410.1|CPIP	LOC108142733|XP_017122247.1|DELE
OG0005042	LOC120418910|XP_039437372.1|CPIP	LOC108146538|XP_017128067.1|DELE
OG0005043	LOC120418914|XP_039437379.1|CPIP	LOC108145489|XP_017126435.1|DELE
OG0005044	LOC120418909|XP_039437370.1|CPIP	LOC108145487|XP_017126433.1|DELE
OG0005049	LOC120420676|XP_039439708.1|CPIP	LOC108142460|XP_017121826.1|DELE
OG0005050	LOC120420647|XP_039439660.1|CPIP	LOC108144607|XP_017125118.1|DELE
OG0005051	LOC120420652|XP_039439670.1|CPIP	LOC108142496|XP_017121881.1|DELE
OG0005052	LOC120420674|XP_039439705.1|CPIP	LOC108142826|XP_017122379.1|DELE
OG0005053	LOC120412395|XP_039428779.1|CPIP	LOC108142035|XP_017121200.1|DELE
OG0005054	LOC120412373|XP_039428730.1|CPIP	LOC108142722|XP_017122231.1|DELE
OG0005055	LOC120412398|XP_039428788.1|CPIP	LOC108137655|XP_017114976.1|DELE
OG0005056	LOC120412424|XP_039428819.1|CPIP	LOC108144810|XP_017125427.1|DELE
OG0005057	LOC120413439|XP_039430188.1|CPIP	LOC108142612|XP_017122074.1|DELE
OG0005058	LOC120413476|XP_039430249.1|CPIP	LOC108147427|XP_017129379.1|DELE
OG0005059	LOC120414620|XP_039431784.1|CPIP	LOC108144892|XP_017125542.1|DELE
OG0005060	LOC120414643|XP_039431813.1|CPIP	LOC108144461|XP_017124847.1|DELE
OG0005061	LOC120414619|XP_039431782.1|CPIP, LOC120431867|XP_039452934.1|CPIP	LOC108135297|XP_017111471.1|DELE
OG0005062	LOC120412582|XP_039429026.1|CPIP	LOC108144489|XP_017124907.1|DELE
OG0005063	LOC120421550|XP_039440711.1|CPIP	LOC108145593|XP_017126618.1|DELE, LOC108145600|XP_017126627.1|DELE
OG0005064	LOC120424851|XP_039445034.1|CPIP	LOC108146347|XP_017127808.1|DELE
OG0005065	LOC120412906|XP_039429472.1|CPIP	LOC108149637|XP_017132858.1|DELE
OG0005066	LOC120412896|XP_039429460.1|CPIP	LOC108137967|XP_017115421.1|DELE
OG0005067	LOC120430655|XP_039451695.1|CPIP	LOC108149062|XP_017131897.1|DELE
OG0005068	LOC120428827|XP_039449869.1|CPIP	LOC108135680|XP_017112008.1|DELE
OG0005069	LOC120422298|XP_039441624.1|CPIP	LOC108147047|XP_017128810.1|DELE
OG0005070	LOC120420354|XP_039439284.1|CPIP	LOC108144763|XP_017125359.1|DELE
OG0005071	LOC120420358|XP_039439291.1|CPIP	LOC108135708|XP_017112041.1|DELE
OG0005072	LOC120426781|XP_039447489.1|CPIP	LOC108135926|XP_017112360.1|DELE
OG0005073	LOC120416575|XP_039434242.1|CPIP	LOC108137981|XP_017115441.1|DELE
OG0005074	LOC120416564|XP_039434229.1|CPIP	LOC108135557|XP_017111793.1|DELE
OG0005075	LOC120420073|XP_039438930.1|CPIP	LOC108145208|XP_017125938.1|DELE
OG0005076	LOC120420080|XP_039438941.1|CPIP	LOC108144838|XP_017125468.1|DELE
OG0005078	LOC120419978|XP_039438787.1|CPIP	LOC108146352|XP_017127813.1|DELE
OG0005079	LOC120414138|XP_039431106.1|CPIP	LOC108141389|XP_017120227.1|DELE
OG0005080	LOC120418547|XP_039436913.1|CPIP	LOC108145704|XP_017126754.1|DELE
OG0005081	LOC120418527|XP_039436897.1|CPIP	LOC108145081|XP_017125755.1|DELE
OG0005082	LOC120418528|XP_039436899.1|CPIP	LOC108136142|XP_017112625.1|DELE
OG0005083	LOC120418530|XP_039436900.1|CPIP	LOC108138450|XP_017116141.1|DELE
OG0005084	LOC120426203|XP_039446841.1|CPIP, LOC120425234|XP_039445598.1|CPIP	LOC108146659|XP_017128193.1|DELE
OG0005085	LOC120426209|XP_039446849.1|CPIP, LOC120431432|XP_039452487.1|CPIP	LOC108150316|XP_017133920.1|DELE
OG0005086	LOC120426204|XP_039446847.1|CPIP, LOC120431430|XP_039452485.1|CPIP	LOC108149660|XP_017132895.1|DELE
OG0005087	LOC120431426|XP_039452480.1|CPIP	LOC108150284|XP_017133873.1|DELE
OG0005088	LOC120414436|XP_039431555.1|CPIP	LOC108144584|XP_017125067.1|DELE
OG0005089	LOC120414481|XP_039431609.1|CPIP	LOC108144582|XP_017125065.1|DELE
OG0005090	LOC120432578|XP_039453744.1|CPIP	LOC108147054|XP_017128828.1|DELE
OG0005091	LOC120414463|XP_039431586.1|CPIP	LOC108145024|XP_017125688.1|DELE
OG0005092	LOC120426140|XP_039446791.1|CPIP	LOC108142424|XP_017121772.1|DELE
OG0005093	LOC120426135|XP_039446771.1|CPIP	LOC108142584|XP_017122031.1|DELE
OG0005094	LOC120417615|XP_039435663.1|CPIP	LOC108145824|XP_017126918.1|DELE
OG0005095	LOC120417605|XP_039435645.1|CPIP	LOC108144366|XP_017124623.1|DELE
OG0005096	LOC120417619|XP_039435667.1|CPIP	LOC108147801|XP_017130031.1|DELE
OG0005097	LOC120416046|XP_039433637.1|CPIP	LOC108143609|XP_017123622.1|DELE
OG0005098	LOC120416047|XP_039433639.1|CPIP	LOC108144637|XP_017125158.1|DELE
OG0005099	LOC120423595|XP_039443390.1|CPIP	LOC108144172|XP_017124321.1|DELE
OG0005100	LOC120423622|XP_039443424.1|CPIP	LOC108144121|XP_017124252.1|DELE
OG0005101	LOC120423604|XP_039443403.1|CPIP	LOC108136829|XP_017113734.1|DELE
OG0005102	LOC120419517|XP_039438151.1|CPIP	LOC108145518|XP_017126478.1|DELE
OG0005103	LOC120419522|XP_039438166.1|CPIP	LOC108144886|XP_017125534.1|DELE
OG0005104	LOC120413407|XP_039430146.1|CPIP	LOC108141727|XP_017120709.1|DELE
OG0005105	LOC120413431|XP_039430176.1|CPIP	LOC108135507|XP_017111741.1|DELE
OG0005106	LOC120413416|XP_039430155.1|CPIP	LOC108145819|XP_017126914.1|DELE
OG0005107	LOC120413382|XP_039430114.1|CPIP	LOC108146105|XP_017127425.1|DELE
OG0005108	LOC120430837|XP_039451887.1|CPIP, LOC120430388|XP_039451427.1|CPIP	LOC108149755|XP_017133057.1|DELE
OG0005109	LOC120417530|XP_039435546.1|CPIP	LOC108142627|XP_017122107.1|DELE
OG0005110	LOC120420040|XP_039438875.1|CPIP	LOC108146791|XP_017128448.1|DELE
OG0005111	LOC120427787|XP_039448643.1|CPIP	LOC108147500|XP_017129554.1|DELE
OG0005112	LOC120427785|XP_039448640.1|CPIP	LOC108146459|XP_017127960.1|DELE
OG0005113	LOC120427783|XP_039448638.1|CPIP	LOC108147501|XP_017129558.1|DELE
OG0005114	LOC120429198|XP_039450340.1|CPIP	LOC108146374|XP_017127852.1|DELE
OG0005115	LOC120422286|XP_039441610.1|CPIP	LOC108139036|XP_017117134.1|DELE
OG0005116	LOC120424974|XP_039445264.1|CPIP	LOC108146912|XP_017128643.1|DELE
OG0005117	LOC120424977|XP_039445268.1|CPIP	LOC108136332|XP_017112925.1|DELE
OG0005118	LOC120424982|XP_039445284.1|CPIP	LOC108141893|XP_017120992.1|DELE
OG0005119	LOC120431356|XP_039452418.1|CPIP	LOC108144346|XP_017124558.1|DELE
OG0005120	LOC120421624|XP_039440786.1|CPIP	LOC108146290|XP_017127724.1|DELE
OG0005121	LOC120421674|XP_039440838.1|CPIP	LOC108145802|XP_017126866.1|DELE
OG0005122	LOC120424488|XP_039444565.1|CPIP	LOC108146749|XP_017128367.1|DELE
OG0005123	LOC120424498|XP_039444582.1|CPIP	LOC108135692|XP_017112023.1|DELE
OG0005124	LOC120424477|XP_039444546.1|CPIP	LOC108146759|XP_017128382.1|DELE
OG0005125	LOC120424495|XP_039444576.1|CPIP	LOC108146786|XP_017128439.1|DELE
OG0005126	LOC120423518|XP_039443295.1|CPIP	LOC108147517|XP_017129587.1|DELE
OG0005127	LOC120423507|XP_039443282.1|CPIP	LOC108145888|XP_017127025.1|DELE
OG0005128	LOC120420909|XP_039439968.1|CPIP	LOC108145031|XP_017125703.1|DELE
OG0005129	LOC120431801|XP_039452854.1|CPIP, LOC120430103|XP_039451123.1|CPIP	LOC108142713|XP_017122221.1|DELE
OG0005130	LOC120430133|XP_039451153.1|CPIP	LOC108142639|XP_017122125.1|DELE
OG0005132	LOC120412631|XP_039429120.1|CPIP	LOC108150225|XP_017133758.1|DELE
OG0005133	LOC120412593|XP_039429057.1|CPIP	LOC108146439|XP_017127932.1|DELE
OG0005134	LOC120412581|XP_039429025.1|CPIP	LOC108146729|XP_017128317.1|DELE
OG0005135	LOC120412623|XP_039429107.1|CPIP	LOC108145980|XP_017127203.1|DELE
OG0005136	LOC120412587|XP_039429034.1|CPIP	LOC108145976|XP_017127198.1|DELE
OG0005137	LOC120428832|XP_039449881.1|CPIP	LOC108147202|XP_017129045.1|DELE
OG0005138	LOC120416503|XP_039434154.1|CPIP	LOC108147402|XP_017129328.1|DELE
OG0005139	LOC120416504|XP_039434155.1|CPIP	LOC108142386|XP_017121710.1|DELE
OG0005140	LOC120416523|XP_039434173.1|CPIP	LOC108139041|XP_017117147.1|DELE
OG0005141	LOC120427930|XP_039448805.1|CPIP, LOC120427035|XP_039447798.1|CPIP	LOC108141356|XP_017120163.1|DELE
OG0005142	LOC120426296|XP_039446981.1|CPIP	LOC108147526|XP_017129599.1|DELE
OG0005143	LOC120415768|XP_039433310.1|CPIP	LOC108147440|XP_017129438.1|DELE
OG0005144	LOC120415816|XP_039433374.1|CPIP	LOC108147390|XP_017129314.1|DELE
OG0005145	LOC120415818|XP_039433376.1|CPIP	LOC108147534|XP_017129607.1|DELE
OG0005146	LOC120415809|XP_039433370.1|CPIP	LOC108142372|XP_017121688.1|DELE
OG0005147	LOC120415810|XP_039433371.1|CPIP	LOC108142375|XP_017121694.1|DELE
OG0005148	LOC120418654|XP_039437033.1|CPIP	LOC108142565|XP_017122003.1|DELE
OG0005149	LOC120418652|XP_039437030.1|CPIP	LOC108144525|XP_017124963.1|DELE
OG0005150	LOC120418673|XP_039437056.1|CPIP	LOC108146471|XP_017127978.1|DELE
OG0005151	LOC120418672|XP_039437054.1|CPIP, LOC120418677|XP_039437060.1|CPIP	LOC108146335|XP_017127789.1|DELE
OG0005152	LOC120418659|XP_039437040.1|CPIP	LOC108146424|XP_017127918.1|DELE
OG0005153	LOC120418665|XP_039437050.1|CPIP	LOC108146421|XP_017127915.1|DELE
OG0005154	LOC120418680|XP_039437070.1|CPIP	LOC108146156|XP_017127517.1|DELE
OG0005155	LOC120419001|XP_039437507.1|CPIP	LOC108145668|XP_017126711.1|DELE
OG0005156	LOC120427117|XP_039447904.1|CPIP	LOC108140683|XP_017119119.1|DELE
OG0005157	LOC120427130|XP_039447918.1|CPIP	LOC108149061|XP_017131896.1|DELE
OG0005158	LOC120419527|XP_039438173.1|CPIP	LOC108142409|XP_017121748.1|DELE, LOC108142408|XP_017121747.1|DELE
OG0005159	LOC120419525|XP_039438171.1|CPIP	LOC108146833|XP_017128518.1|DELE
OG0005160	LOC120419520|XP_039438163.1|CPIP	LOC108135508|XP_017111742.1|DELE
OG0005161	LOC120422697|XP_039442142.1|CPIP	LOC108144675|XP_017125223.1|DELE
OG0005162	LOC120422702|XP_039442147.1|CPIP	LOC108136625|XP_017113433.1|DELE
OG0005163	LOC120417455|XP_039435446.1|CPIP	LOC108143251|XP_017123049.1|DELE
OG0005164	LOC120417458|XP_039435449.1|CPIP	LOC108146899|XP_017128629.1|DELE
OG0005165	LOC120429715|XP_039450688.1|CPIP	LOC108145109|XP_017125794.1|DELE
OG0005166	LOC120421404|XP_039440540.1|CPIP	LOC108137464|XP_017114659.1|DELE
OG0005167	LOC120421405|XP_039440541.1|CPIP	LOC108137470|XP_017114664.1|DELE
OG0005168	LOC120421394|XP_039440529.1|CPIP	LOC108146687|XP_017128232.1|DELE
OG0005169	LOC120421393|XP_039440528.1|CPIP	LOC108145957|XP_017127164.1|DELE
OG0005170	LOC120421391|XP_039440525.1|CPIP	LOC108145954|XP_017127157.1|DELE
OG0005171	LOC120421392|XP_039440527.1|CPIP	LOC108146130|XP_017127467.1|DELE
OG0005172	LOC120421386|XP_039440514.1|CPIP	LOC108145235|XP_017125990.1|DELE
OG0005173	LOC120431184|XP_039452260.1|CPIP	LOC108145059|XP_017125729.1|DELE
OG0005174	LOC120431186|XP_039452262.1|CPIP	LOC108143594|XP_017123603.1|DELE
OG0005175	LOC120421921|XP_039441155.1|CPIP	LOC108143506|XP_017123461.1|DELE
OG0005176	LOC120421930|XP_039441169.1|CPIP	LOC108145186|XP_017125916.1|DELE
OG0005177	LOC120431121|XP_039452207.1|CPIP, LOC120421928|XP_039441161.1|CPIP	LOC108143539|XP_017123528.1|DELE
OG0005178	LOC120431122|XP_039452208.1|CPIP, LOC120421931|XP_039441170.1|CPIP	LOC108147561|XP_017129638.1|DELE
OG0005179	LOC120421898|XP_039441130.1|CPIP	LOC108147434|XP_017129411.1|DELE
OG0005180	LOC120430636|XP_039451665.1|CPIP	LOC108145933|XP_017127126.1|DELE
OG0005181	LOC120431061|XP_039452148.1|CPIP	LOC108145575|XP_017126579.1|DELE
OG0005182	LOC120431062|XP_039452149.1|CPIP	LOC108143495|XP_017123440.1|DELE
OG0005183	LOC120431056|XP_039452144.1|CPIP	LOC108149746|XP_017133023.1|DELE
OG0005184	LOC120427289|XP_039448075.1|CPIP	LOC108149789|XP_017133139.1|DELE
OG0005185	LOC120427293|XP_039448079.1|CPIP	LOC108143416|XP_017123309.1|DELE
OG0005186	LOC120427296|XP_039448084.1|CPIP	LOC108144767|XP_017125363.1|DELE
OG0005187	LOC120418809|XP_039437240.1|CPIP	LOC108145058|XP_017125727.1|DELE
OG0005188	LOC120418812|XP_039437257.1|CPIP	LOC108138818|XP_017116809.1|DELE
OG0005189	LOC120419736|XP_039438471.1|CPIP, LOC120426977|XP_039447733.1|CPIP	LOC108134846|XP_017110799.1|DELE
OG0005191	LOC120429227|XP_039450375.1|CPIP	LOC108135104|XP_017111168.1|DELE
OG0005196	LOC120429042|XP_039450114.1|CPIP	LOC108142697|XP_017122196.1|DELE
OG0005199	LOC120428478|XP_039449426.1|CPIP	LOC108144717|XP_017125302.1|DELE
OG0005200	LOC120424300|XP_039444319.1|CPIP	LOC108144501|XP_017124922.1|DELE
OG0005201	LOC120424220|XP_039444208.1|CPIP	LOC108141312|XP_017120070.1|DELE
OG0005202	LOC120413952|XP_039430889.1|CPIP	LOC108149651|XP_017132880.1|DELE
OG0005211	LOC120425448|XP_039445914.1|CPIP	LOC108143216|XP_017123001.1|DELE
OG0005212	LOC120425446|XP_039445913.1|CPIP	LOC108144509|XP_017124933.1|DELE
OG0005213	LOC120422192|XP_039441507.1|CPIP	LOC108138509|XP_017116242.1|DELE
OG0005214	LOC120414729|XP_039431968.1|CPIP	LOC108138814|XP_017116799.1|DELE
OG0005215	LOC120414647|XP_039431828.1|CPIP	LOC108134743|XP_017110667.1|DELE
OG0005216	LOC120414706|XP_039431948.1|CPIP	LOC108138864|XP_017116877.1|DELE
OG0005217	LOC120414646|XP_039431818.1|CPIP	LOC108135230|XP_017111372.1|DELE
OG0005219	LOC120414659|XP_039431853.1|CPIP	LOC108143550|XP_017123548.1|DELE
OG0005220	LOC120414656|XP_039431849.1|CPIP	LOC108146016|XP_017127279.1|DELE
OG0005221	LOC120414672|XP_039431887.1|CPIP	LOC108142105|XP_017121291.1|DELE
OG0005222	LOC120414652|XP_039431836.1|CPIP	LOC108150457|XP_017134111.1|DELE
OG0005223	LOC120414655|XP_039431847.1|CPIP	LOC108149542|XP_017132668.1|DELE
OG0005224	LOC120426541|XP_039447242.1|CPIP, LOC120426359|XP_039447054.1|CPIP	LOC108141812|XP_017120878.1|DELE
OG0005225	LOC120430917|XP_039451971.1|CPIP, LOC120431074|XP_039452162.1|CPIP	LOC108138793|XP_017116761.1|DELE
OG0005226	LOC120431198|XP_039452275.1|CPIP	LOC108138850|XP_017116851.1|DELE
OG0005227	LOC120431192|XP_039452268.1|CPIP	LOC108150424|XP_017134071.1|DELE
OG0005228	LOC120431190|XP_039452266.1|CPIP	LOC108150466|XP_017134145.1|DELE
OG0005229	LOC120431282|XP_039452354.1|CPIP	LOC108149237|XP_017132165.1|DELE
OG0005230	LOC120427685|XP_039448505.1|CPIP	LOC108134492|XP_017110300.1|DELE
OG0005231	LOC120422793|XP_039442267.1|CPIP	LOC108147815|XP_017130053.1|DELE
OG0005232	LOC120422785|XP_039442257.1|CPIP	LOC108148001|XP_017130313.1|DELE
OG0005233	LOC120422805|XP_039442281.1|CPIP	LOC108138982|XP_017117056.1|DELE
OG0005234	LOC120425848|XP_039446401.1|CPIP	LOC108139046|XP_017117152.1|DELE
OG0005235	LOC120415484|XP_039432986.1|CPIP	LOC108139024|XP_017117119.1|DELE
OG0005236	LOC120415483|XP_039432983.1|CPIP	LOC108134963|XP_017110977.1|DELE
OG0005237	LOC120415481|XP_039432980.1|CPIP	LOC108134971|XP_017110991.1|DELE
OG0005238	LOC120415473|XP_039432968.1|CPIP	LOC108134965|XP_017110981.1|DELE
OG0005239	LOC120419188|XP_039437792.1|CPIP	LOC108148041|XP_017130369.1|DELE
OG0005240	LOC120422788|XP_039442261.1|CPIP	LOC108142113|XP_017121300.1|DELE
OG0005241	LOC120422783|XP_039442250.1|CPIP	LOC108147959|XP_017130241.1|DELE
OG0005242	LOC120423412|XP_039443149.1|CPIP, LOC120422794|XP_039442268.1|CPIP	LOC108135353|XP_017111534.1|DELE
OG0005243	LOC120415693|XP_039433221.1|CPIP	LOC108149214|XP_017132137.1|DELE
OG0005244	LOC120415669|XP_039433186.1|CPIP	LOC108135795|XP_017112152.1|DELE
OG0005245	LOC120415676|XP_039433197.1|CPIP	LOC108148308|XP_017130784.1|DELE
OG0005246	LOC120415690|XP_039433219.1|CPIP	LOC108137843|XP_017115258.1|DELE
OG0005247	LOC120415685|XP_039433203.1|CPIP	LOC108143521|XP_017123494.1|DELE
OG0005248	LOC120424566|XP_039444669.1|CPIP	LOC108135369|XP_017111551.1|DELE
OG0005249	LOC120423659|XP_039443475.1|CPIP	LOC108136824|XP_017113717.1|DELE
OG0005250	LOC120423673|XP_039443492.1|CPIP	LOC108138765|XP_017116675.1|DELE
OG0005251	LOC120418290|XP_039436551.1|CPIP	LOC108141987|XP_017121135.1|DELE
OG0005252	LOC120418314|XP_039436577.1|CPIP	LOC108138745|XP_017116628.1|DELE
OG0005253	LOC120429159|XP_039450300.1|CPIP, LOC120431828|XP_039452883.1|CPIP	LOC108141792|XP_017120823.1|DELE
OG0005254	LOC120422990|XP_039442534.1|CPIP	LOC108138644|XP_017116473.1|DELE
OG0005255	LOC120422984|XP_039442528.1|CPIP	LOC108139007|XP_017117095.1|DELE
OG0005256	LOC120422989|XP_039442533.1|CPIP	LOC108143637|XP_017123639.1|DELE
OG0005257	LOC120422991|XP_039442536.1|CPIP	LOC108141807|XP_017120861.1|DELE
OG0005258	LOC120413542|XP_039430354.1|CPIP	LOC108141969|XP_017121108.1|DELE
OG0005259	LOC120413545|XP_039430359.1|CPIP	LOC108138833|XP_017116829.1|DELE
OG0005260	LOC120413560|XP_039430373.1|CPIP	LOC108138836|XP_017116833.1|DELE
OG0005261	LOC120413537|XP_039430346.1|CPIP	LOC108142008|XP_017121164.1|DELE
OG0005262	LOC120421103|XP_039440183.1|CPIP	LOC108149469|XP_017132569.1|DELE
OG0005263	LOC120413586|XP_039430415.1|CPIP	LOC108138909|XP_017116950.1|DELE
OG0005264	LOC120413587|XP_039430419.1|CPIP	LOC108140726|XP_017119184.1|DELE
OG0005265	LOC120413588|XP_039430421.1|CPIP	LOC108138910|XP_017116953.1|DELE
OG0005266	LOC120420136|XP_039439025.1|CPIP	LOC108138157|XP_017115735.1|DELE
OG0005267	LOC120422937|XP_039442453.1|CPIP	LOC108147999|XP_017130310.1|DELE
OG0005268	LOC120422741|XP_039442219.1|CPIP	LOC108147998|XP_017130308.1|DELE
OG0005269	LOC120422916|XP_039442424.1|CPIP	LOC108147987|XP_017130288.1|DELE
OG0005270	LOC120423189|XP_039442826.1|CPIP	LOC108134540|XP_017110378.1|DELE
OG0005271	LOC120422309|XP_039441634.1|CPIP	LOC108138891|XP_017116914.1|DELE
OG0005272	LOC120422971|XP_039442501.1|CPIP	LOC108138959|XP_017117028.1|DELE
OG0005273	LOC120414084|XP_039431040.1|CPIP	LOC108149528|XP_017132649.1|DELE
OG0005274	LOC120414062|XP_039431017.1|CPIP	LOC108134512|XP_017110339.1|DELE
OG0005275	LOC120414058|XP_039431009.1|CPIP	LOC108141959|XP_017121090.1|DELE
OG0005276	LOC120414081|XP_039431036.1|CPIP	LOC108134755|XP_017110686.1|DELE
OG0005277	LOC120414096|XP_039431053.1|CPIP	LOC108134764|XP_017110698.1|DELE
OG0005278	LOC120414093|XP_039431051.1|CPIP	LOC108143456|XP_017123377.1|DELE
OG0005279	LOC120414100|XP_039431057.1|CPIP	LOC108148196|XP_017130594.1|DELE
OG0005280	LOC120424092|XP_039444040.1|CPIP	LOC108148025|XP_017130349.1|DELE
OG0005281	LOC120420594|XP_039439604.1|CPIP	LOC108147979|XP_017130275.1|DELE
OG0005282	LOC120429865|XP_039450873.1|CPIP, LOC120413580|XP_039430400.1|CPIP	LOC108148358|XP_017130866.1|DELE
OG0005283	LOC120429869|XP_039450880.1|CPIP, LOC120413620|XP_039430460.1|CPIP	LOC108136952|XP_017113924.1|DELE
OG0005284	LOC120413611|XP_039430448.1|CPIP	LOC108149474|XP_017132577.1|DELE
OG0005285	LOC120413622|XP_039430464.1|CPIP	LOC108149440|XP_017132515.1|DELE
OG0005286	LOC120413585|XP_039430412.1|CPIP	LOC108147981|XP_017130279.1|DELE
OG0005287	LOC120413617|XP_039430457.1|CPIP	LOC108148030|XP_017130358.1|DELE
OG0005288	LOC120420134|XP_039439020.1|CPIP	LOC108138146|XP_017115706.1|DELE
OG0005289	LOC120420147|XP_039439039.1|CPIP	LOC108137685|XP_017115043.1|DELE
OG0005290	LOC120430578|XP_039451619.1|CPIP	LOC108137480|XP_017114681.1|DELE
OG0005291	LOC120422712|XP_039442174.1|CPIP	LOC108149379|XP_017132394.1|DELE
OG0005292	LOC120422502|XP_039441894.1|CPIP	LOC108149413|XP_017132458.1|DELE
OG0005293	LOC120423260|XP_039442929.1|CPIP	LOC108138347|XP_017116005.1|DELE
OG0005294	LOC120422731|XP_039442207.1|CPIP	LOC108138187|XP_017115789.1|DELE
OG0005295	LOC120423216|XP_039442862.1|CPIP	LOC108149378|XP_017132379.1|DELE
OG0005296	LOC120414732|XP_039431971.1|CPIP	LOC108148265|XP_017130705.1|DELE
OG0005297	LOC120414734|XP_039431978.1|CPIP	LOC108141977|XP_017121118.1|DELE
OG0005298	LOC120424907|XP_039445134.1|CPIP	LOC108141904|XP_017121007.1|DELE
OG0005299	LOC120422900|XP_039442398.1|CPIP	LOC108148862|XP_017131651.1|DELE
OG0005300	LOC120422899|XP_039442397.1|CPIP	LOC108138529|XP_017116280.1|DELE
OG0005301	LOC120417356|XP_039435294.1|CPIP	LOC108141876|XP_017120969.1|DELE
OG0005302	LOC120417353|XP_039435290.1|CPIP	LOC108144716|XP_017125299.1|DELE
OG0005303	LOC120413136|XP_039429775.1|CPIP	LOC108138881|XP_017116901.1|DELE
OG0005304	LOC120413139|XP_039429780.1|CPIP	LOC108135255|XP_017111412.1|DELE
OG0005305	LOC120431576|XP_039452622.1|CPIP	LOC108143455|XP_017123376.1|DELE
OG0005306	LOC120424961|XP_039445249.1|CPIP	LOC108150476|XP_017134160.1|DELE
OG0005307	LOC120424962|XP_039445250.1|CPIP	LOC108134478|XP_017110281.1|DELE
OG0005308	LOC120416294|XP_039433944.1|CPIP	LOC108141843|XP_017120922.1|DELE
OG0005309	LOC120416300|XP_039433953.1|CPIP	LOC108138805|XP_017116786.1|DELE
OG0005310	LOC120416323|XP_039433979.1|CPIP	LOC108149510|XP_017132626.1|DELE
OG0005311	LOC120416324|XP_039433980.1|CPIP	LOC108138266|XP_017115905.1|DELE
OG0005312	LOC120416299|XP_039433952.1|CPIP	LOC108138117|XP_017115637.1|DELE
OG0005313	LOC120413114|XP_039429755.1|CPIP	LOC108142041|XP_017121206.1|DELE
OG0005314	LOC120413088|XP_039429728.1|CPIP	LOC108138197|XP_017115804.1|DELE
OG0005315	LOC120413084|XP_039429723.1|CPIP	LOC108149383|XP_017132399.1|DELE
OG0005316	LOC120413119|XP_039429762.1|CPIP	LOC108143457|XP_017123378.1|DELE
OG0005317	LOC120413085|XP_039429725.1|CPIP	LOC108150492|XP_017134190.1|DELE
OG0005318	LOC120413105|XP_039429745.1|CPIP	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE
OG0005319	LOC120428542|XP_039449508.1|CPIP	LOC108138236|XP_017115849.1|DELE
