Orthogroup	CPIP.longest_only	CQUI.longest_only
OG0006272	LOC120424287|XP_039444294.1|CPIP	LOC6045735|XP_038105475.1|CQUI
OG0006273	LOC120420180|XP_039439089.1|CPIP	LOC6044377|XP_001861898.1|CQUI
OG0006274	LOC120420184|XP_039439094.1|CPIP	LOC6047715|XP_038122991.1|CQUI
OG0006275	LOC120427554|XP_039448364.1|CPIP	LOC6052107|XP_001868431.2|CQUI
OG0006276	LOC120425425|XP_039445887.1|CPIP	LOC6037340|XP_001847264.2|CQUI
OG0006277	LOC120422444|XP_039441821.1|CPIP	LOC6050823|XP_038122822.1|CQUI
OG0006278	LOC120420250|XP_039439174.1|CPIP	LOC6051306|XP_038105611.1|CQUI, LOC6051311|XP_001867774.2|CQUI
OG0006279	LOC120429655|XP_039450615.1|CPIP	LOC6051385|XP_038105894.1|CQUI
OG0006280	LOC120416889|XP_039434716.1|CPIP	LOC6053158|XP_038113630.1|CQUI
OG0006281	LOC120416890|XP_039434721.1|CPIP	LOC6053157|XP_038113649.1|CQUI
OG0006282	LOC120422091|XP_039441373.1|CPIP	LOC6035089|XP_038109944.1|CQUI
OG0006283	LOC120422092|XP_039441374.1|CPIP	LOC6035094|XP_038104186.1|CQUI
OG0006284	LOC120422048|XP_039441308.1|CPIP	LOC6035100|XP_001845336.1|CQUI
OG0006285	LOC120432322|XP_039453440.1|CPIP	LOC6038189|XP_001848019.2|CQUI
OG0006286	LOC120432320|XP_039453439.1|CPIP	LOC6038190|XP_001848020.2|CQUI
OG0006287	LOC120429174|XP_039450320.1|CPIP	LOC6048478|XP_038111084.1|CQUI
OG0006288	LOC120429175|XP_039450321.1|CPIP	LOC6048479|XP_038111872.1|CQUI
OG0006289	LOC120413346|XP_039430058.1|CPIP	LOC6049208|XP_001866010.1|CQUI
OG0006290	LOC120418133|XP_039436347.1|CPIP	LOC6045211|XP_038105973.1|CQUI
OG0006291	LOC120427672|XP_039448486.1|CPIP	LOC6038450|XP_038104837.1|CQUI
OG0006292	LOC120412725|XP_039429246.1|CPIP	LOC6051800|XP_038121451.1|CQUI, LOC119771155|XP_038122527.1|CQUI
OG0006293	LOC120412740|XP_039429268.1|CPIP	LOC119766120|XP_038106449.1|CQUI
OG0006294	LOC120432249|XP_039453362.1|CPIP	LOC6053049|XP_038108798.1|CQUI
OG0006295	LOC120432397|XP_039453531.1|CPIP	LOC6051732|XP_038122961.1|CQUI
OG0006296	LOC120432381|XP_039453512.1|CPIP	LOC119766623|XP_038107571.1|CQUI
OG0006297	LOC120427221|XP_039448018.1|CPIP	LOC6036989|XP_038111264.1|CQUI
OG0006298	LOC120413367|XP_039430086.1|CPIP	LOC6041289|XP_001850573.2|CQUI
OG0006299	LOC120413371|XP_039430089.1|CPIP	LOC6041290|XP_038104497.1|CQUI
OG0006300	LOC120430731|XP_039451776.1|CPIP, LOC120413370|XP_039430088.1|CPIP	LOC6041292|XP_001850576.1|CQUI
OG0006301	LOC120413365|XP_039430083.1|CPIP	LOC6041279|XP_001850566.2|CQUI
OG0006302	LOC120430976|XP_039452085.1|CPIP	LOC119765473|XP_038105330.1|CQUI, LOC6044152|XP_038105257.1|CQUI
OG0006303	LOC120424903|XP_039445127.1|CPIP	LOC6046739|XP_038107930.1|CQUI
OG0006304	LOC120414151|XP_039431123.1|CPIP	LOC6037951|XP_038105042.1|CQUI
OG0006305	LOC120427663|XP_039448470.1|CPIP	LOC6038460|XP_038122749.1|CQUI
OG0006306	LOC120427667|XP_039448478.1|CPIP	LOC6038459|XP_038105306.1|CQUI
OG0006307	LOC120427668|XP_039448482.1|CPIP	LOC6038453|XP_001848250.2|CQUI
OG0006308	LOC120432328|XP_039453486.1|CPIP	LOC6042723|XP_038104707.1|CQUI
OG0006309	LOC120415622|XP_039433153.1|CPIP	LOC6054262|XP_038122784.1|CQUI
OG0006310	LOC120415602|XP_039433129.1|CPIP	LOC6051040|XP_038108379.1|CQUI
OG0006311	LOC120415635|XP_039433168.1|CPIP	LOC6045259|XP_038105496.1|CQUI
OG0006312	LOC120421420|XP_039440561.1|CPIP	LOC6045257|XP_038105492.1|CQUI
OG0006313	LOC120421422|XP_039440568.1|CPIP	LOC6045255|XP_001862644.2|CQUI
OG0006315	LOC120417020|XP_039434891.1|CPIP	LOC6050922|XP_038116495.1|CQUI
OG0006316	LOC120422074|XP_039441351.1|CPIP	LOC6035122|XP_001845358.2|CQUI
OG0006317	LOC120420591|XP_039439632.1|CPIP	LOC6040446|XP_038111067.1|CQUI
OG0006318	LOC120425692|XP_039446251.1|CPIP	LOC6040464|XP_038111010.1|CQUI
OG0006319	LOC120424263|XP_039444298.1|CPIP	LOC6044215|XP_001861755.1|CQUI
OG0006320	LOC120415097|XP_039432488.1|CPIP	LOC119771152|XP_038122511.1|CQUI
OG0006321	LOC120430550|XP_039451598.1|CPIP, LOC120428508|XP_039449454.1|CPIP	LOC6046917|XP_001864042.2|CQUI
OG0006322	LOC120413373|XP_039430099.1|CPIP	LOC6054479|XP_038122402.1|CQUI
OG0006323	LOC120413342|XP_039430055.1|CPIP	LOC6053771|XP_038105587.1|CQUI
OG0006324	LOC120424688|XP_039444797.1|CPIP	LOC6052594|XP_038106756.1|CQUI
OG0006325	LOC120425314|XP_039445717.1|CPIP	LOC6038422|XP_038105666.1|CQUI
OG0006326	LOC120417706|XP_039435786.1|CPIP	LOC6049483|XP_001866236.2|CQUI
OG0006327	LOC120417701|XP_039435780.1|CPIP	LOC6049479|XP_038114496.1|CQUI
OG0006328	LOC120414505|XP_039431640.1|CPIP	LOC6044369|XP_038122548.1|CQUI
OG0006329	LOC120416915|XP_039434748.1|CPIP	LOC6050605|XP_038105829.1|CQUI
OG0006330	LOC120431013|XP_039452107.1|CPIP	LOC6053843|XP_038107624.1|CQUI
OG0006331	LOC120430666|XP_039451705.1|CPIP	LOC6052318|XP_038115429.1|CQUI
OG0006332	LOC120431040|XP_039452129.1|CPIP	LOC6053844|XP_038104474.1|CQUI
OG0006333	LOC120430982|XP_039452065.1|CPIP	LOC6047638|XP_001864662.2|CQUI
OG0006334	LOC120430683|XP_039451718.1|CPIP	LOC119765278|XP_038104748.1|CQUI
OG0006335	LOC120419622|XP_039438295.1|CPIP	LOC6042696|XP_038115084.1|CQUI
OG0006337	LOC120431332|XP_039452400.1|CPIP	LOC6046170|XP_038121705.1|CQUI
OG0006338	LOC120429016|XP_039450089.1|CPIP	LOC6036974|XP_001846942.1|CQUI
OG0006339	LOC120414539|XP_039431684.1|CPIP	LOC6036978|XP_038105331.1|CQUI
OG0006340	LOC120414541|XP_039431689.1|CPIP	LOC6036982|XP_038114800.1|CQUI
OG0006341	LOC120414540|XP_039431688.1|CPIP	LOC6036983|XP_038112652.1|CQUI
OG0006342	LOC120414531|XP_039431673.1|CPIP	LOC6036988|XP_038110594.1|CQUI
OG0006343	LOC120414522|XP_039431664.1|CPIP	LOC6052395|XP_038123027.1|CQUI
OG0006344	LOC120414521|XP_039431663.1|CPIP	LOC6054301|XP_038116783.1|CQUI
OG0006345	LOC120414508|XP_039431644.1|CPIP	LOC6049047|XP_038107823.1|CQUI
OG0006346	LOC120414529|XP_039431671.1|CPIP	LOC6044371|XP_038114491.1|CQUI
OG0006347	LOC120417697|XP_039435775.1|CPIP	LOC6049476|XP_038110648.1|CQUI
OG0006348	LOC120414163|XP_039431148.1|CPIP	LOC6037926|XP_038104029.1|CQUI
OG0006349	LOC120416238|XP_039433869.1|CPIP	LOC6038461|XP_038106689.1|CQUI
OG0006350	LOC120416250|XP_039433886.1|CPIP	LOC6038473|XP_038104566.1|CQUI
OG0006351	LOC120416236|XP_039433867.1|CPIP	LOC6049939|XP_038113899.1|CQUI
OG0006352	LOC120416239|XP_039433875.1|CPIP	LOC6049938|XP_001866625.1|CQUI
OG0006353	LOC120416237|XP_039433868.1|CPIP	LOC6049933|XP_038104275.1|CQUI
OG0006355	LOC120419615|XP_039438290.1|CPIP	LOC6042692|XP_038110012.1|CQUI
OG0006356	LOC120417760|XP_039435854.1|CPIP	LOC6042495|XP_038105479.1|CQUI
OG0006357	LOC120417783|XP_039435873.1|CPIP	LOC6042494|XP_038105159.1|CQUI
OG0006358	LOC120412815|XP_039429357.1|CPIP	LOC6053216|XP_001869343.1|CQUI
OG0006359	LOC120412989|XP_039429577.1|CPIP	LOC6039062|XP_001848739.1|CQUI
OG0006360	LOC120413531|XP_039430342.1|CPIP	LOC6039059|XP_038122538.1|CQUI
OG0006361	LOC120417016|XP_039434886.1|CPIP	LOC6045949|XP_001863223.1|CQUI
OG0006362	LOC120413206|XP_039429895.1|CPIP	LOC6053338|XP_038108345.1|CQUI
OG0006363	LOC120428436|XP_039449381.1|CPIP	LOC6050397|XP_038122701.1|CQUI
OG0006364	LOC120413277|XP_039429942.1|CPIP	LOC6050770|XP_001867327.2|CQUI
OG0006365	LOC120413304|XP_039429998.1|CPIP	LOC6032354|XP_038105077.1|CQUI
OG0006366	LOC120413307|XP_039430003.1|CPIP	LOC6050416|XP_038105037.1|CQUI
OG0006367	LOC120413308|XP_039430004.1|CPIP	LOC6038302|XP_038105244.1|CQUI
OG0006368	LOC120414147|XP_039431119.1|CPIP	LOC6051275|XP_038105370.1|CQUI
OG0006369	LOC120414160|XP_039431135.1|CPIP	LOC6050384|XP_038105930.1|CQUI
OG0006370	LOC120423873|XP_039443755.1|CPIP, LOC120418717|XP_039437158.1|CPIP	LOC6047660|XP_001864693.2|CQUI
OG0006372	LOC120423049|XP_039442656.1|CPIP	LOC6038653|XP_038105014.1|CQUI
OG0006373	LOC120430293|XP_039451322.1|CPIP	LOC6038638|XP_038104341.1|CQUI
OG0006374	LOC120420404|XP_039439350.1|CPIP	LOC6041844|XP_001851054.2|CQUI
OG0006375	LOC120430110|XP_039451130.1|CPIP	LOC6041904|XP_038105993.1|CQUI
OG0006376	LOC120430109|XP_039451128.1|CPIP	LOC6041905|XP_038108522.1|CQUI
OG0006379	LOC120418078|XP_039436269.1|CPIP, LOC120419871|XP_039438666.1|CPIP	LOC6034413|XP_001844731.1|CQUI
OG0006380	LOC120418080|XP_039436270.1|CPIP, LOC120419872|XP_039438667.1|CPIP	LOC6034416|XP_038114328.1|CQUI
OG0006381	LOC120418053|XP_039436238.1|CPIP, LOC120419903|XP_039438704.1|CPIP	LOC6034431|XP_001844748.2|CQUI
OG0006382	LOC120419904|XP_039438705.1|CPIP, LOC120418054|XP_039436240.1|CPIP	LOC6034427|XP_001844745.1|CQUI
OG0006383	LOC120418085|XP_039436282.1|CPIP, LOC120419867|XP_039438652.1|CPIP	LOC6034436|XP_038106503.1|CQUI
OG0006384	LOC120418090|XP_039436291.1|CPIP, LOC120419898|XP_039438700.1|CPIP	LOC6034437|XP_001844753.1|CQUI
OG0006388	LOC120428457|XP_039449402.1|CPIP	LOC6034465|XP_038105114.1|CQUI
OG0006389	LOC120428459|XP_039449405.1|CPIP	LOC6034464|XP_001844776.2|CQUI
OG0006390	LOC120426449|XP_039447145.1|CPIP	LOC6034481|XP_001844789.2|CQUI
OG0006391	LOC120424160|XP_039444143.1|CPIP	LOC6031417|XP_001842226.2|CQUI
OG0006392	LOC120427586|XP_039448398.1|CPIP	LOC6049575|XP_038113495.1|CQUI
OG0006393	LOC120425009|XP_039445314.1|CPIP	LOC6042569|XP_038122677.1|CQUI
OG0006394	LOC120425015|XP_039445320.1|CPIP	LOC6042578|XP_001852614.1|CQUI
OG0006395	LOC120424946|XP_039445190.1|CPIP	LOC6034724|XP_001845005.1|CQUI
OG0006396	LOC120419794|XP_039438564.1|CPIP	LOC6044601|XP_001862089.2|CQUI
OG0006397	LOC120425466|XP_039445932.1|CPIP	LOC6034798|XP_001845070.1|CQUI
OG0006398	LOC120425479|XP_039445950.1|CPIP	LOC6034786|XP_001845059.2|CQUI
OG0006399	LOC120428785|XP_039449806.1|CPIP	LOC6034781|XP_001845054.2|CQUI
OG0006400	LOC120428783|XP_039449805.1|CPIP	LOC6034780|XP_001845053.2|CQUI
OG0006401	LOC120428774|XP_039449792.1|CPIP	LOC6034777|XP_038118808.1|CQUI
OG0006402	LOC120428777|XP_039449795.1|CPIP	LOC6034774|XP_001845047.2|CQUI
OG0006403	LOC120427451|XP_039448253.1|CPIP	LOC6034769|XP_038105084.1|CQUI
OG0006404	LOC120427459|XP_039448262.1|CPIP	LOC6034765|XP_038105083.1|CQUI
OG0006405	LOC120427445|XP_039448247.1|CPIP	LOC6034757|XP_038105958.1|CQUI
OG0006407	LOC120426622|XP_039447349.1|CPIP	LOC6042197|XP_038111102.1|CQUI
OG0006408	LOC120429695|XP_039450664.1|CPIP	LOC6031443|XP_001842247.2|CQUI
OG0006409	LOC120429238|XP_039450383.1|CPIP	LOC6041915|XP_038120845.1|CQUI
OG0006410	LOC120428948|XP_039450022.1|CPIP	LOC6052689|XP_001868916.1|CQUI
OG0006411	LOC120428953|XP_039450026.1|CPIP	LOC6052692|XP_001868919.2|CQUI
OG0006412	LOC120425703|XP_039446228.1|CPIP	LOC6045531|XP_038110179.1|CQUI
OG0006413	LOC120431913|XP_039452977.1|CPIP	LOC6053113|XP_038105032.1|CQUI
OG0006415	LOC120416140|XP_039433749.1|CPIP	LOC6044731|XP_038119571.1|CQUI
OG0006416	LOC120431202|XP_039452278.1|CPIP	LOC119770055|XP_038120127.1|CQUI
OG0006418	LOC120427314|XP_039448102.1|CPIP, LOC120427837|XP_039448691.1|CPIP	LOC119769985|XP_038119916.1|CQUI
OG0006419	LOC120432092|XP_039453163.1|CPIP	LOC6048541|XP_038109566.1|CQUI
OG0006420	LOC120430807|XP_039451863.1|CPIP	LOC6034740|XP_001845019.2|CQUI
OG0006421	LOC120430805|XP_039451859.1|CPIP	LOC6034737|XP_038104167.1|CQUI
OG0006422	LOC120425488|XP_039445966.1|CPIP	LOC6034803|XP_038104907.1|CQUI
OG0006423	LOC120425472|XP_039445942.1|CPIP	LOC6034807|XP_001845079.2|CQUI
OG0006424	LOC120425478|XP_039445948.1|CPIP	LOC6034809|XP_038104293.1|CQUI
OG0006425	LOC120425494|XP_039445978.1|CPIP	LOC6034810|XP_038104273.1|CQUI
OG0006426	LOC120425493|XP_039445977.1|CPIP	LOC6054745|XP_038104266.1|CQUI
OG0006428	LOC120431709|XP_039452759.1|CPIP, LOC120425123|XP_039445480.1|CPIP	LOC6046776|XP_038104936.1|CQUI
OG0006429	LOC120427716|XP_039448548.1|CPIP	LOC6046765|XP_038105372.1|CQUI
OG0006430	LOC120426535|XP_039447235.1|CPIP	LOC6035367|XP_038112592.1|CQUI
OG0006431	LOC120417849|XP_039436004.1|CPIP	LOC6036517|XP_038106633.1|CQUI
OG0006432	LOC120417843|XP_039435997.1|CPIP	LOC6050342|XP_038105713.1|CQUI
OG0006434	LOC120423854|XP_039443739.1|CPIP	LOC6042406|XP_038105449.1|CQUI
OG0006435	LOC120423858|XP_039443741.1|CPIP	LOC6042413|XP_038104557.1|CQUI
OG0006436	LOC120423851|XP_039443736.1|CPIP	LOC119765382|XP_038105058.1|CQUI
OG0006437	LOC120423829|XP_039443691.1|CPIP	LOC6042421|XP_038122602.1|CQUI
OG0006438	LOC120427978|XP_039448868.1|CPIP	LOC6040727|XP_001850080.1|CQUI
OG0006439	LOC120426233|XP_039446903.1|CPIP	LOC6051538|XP_038104783.1|CQUI
OG0006440	LOC120426226|XP_039446896.1|CPIP	LOC6051539|XP_038105155.1|CQUI
OG0006441	LOC120418735|XP_039437142.1|CPIP	LOC6042023|XP_001851187.1|CQUI
OG0006442	LOC120418749|XP_039437159.1|CPIP	LOC6042024|XP_038105778.1|CQUI
OG0006443	LOC120420759|XP_039439796.1|CPIP	LOC6035209|XP_001845438.2|CQUI
OG0006444	LOC120420792|XP_039439839.1|CPIP	LOC6035228|XP_001845458.2|CQUI
OG0006446	LOC120424346|XP_039444372.1|CPIP	LOC6047768|XP_038116962.1|CQUI
OG0006447	LOC120425560|XP_039446052.1|CPIP	LOC6046341|XP_038106869.1|CQUI
OG0006448	LOC120423853|XP_039443738.1|CPIP	LOC6047465|XP_001864519.1|CQUI
OG0006449	LOC120423836|XP_039443715.1|CPIP	LOC119768841|XP_038116189.1|CQUI
OG0006450	LOC120423300|XP_039442998.1|CPIP	LOC6047474|XP_038104801.1|CQUI
OG0006451	LOC120422577|XP_039441997.1|CPIP	LOC6032580|XP_001843153.1|CQUI
OG0006452	LOC120428997|XP_039450070.1|CPIP	LOC6035354|XP_038104407.1|CQUI
OG0006453	LOC120426736|XP_039447447.1|CPIP	LOC6044847|XP_001862292.2|CQUI
OG0006455	LOC120415460|XP_039432950.1|CPIP	LOC119768510|XP_038114495.1|CQUI
OG0006456	LOC120416851|XP_039434679.1|CPIP	LOC6035573|XP_001845728.1|CQUI
OG0006457	LOC120416347|XP_039434014.1|CPIP	LOC6035550|XP_001845708.2|CQUI
OG0006458	LOC120416386|XP_039434060.1|CPIP	LOC6035551|XP_038106162.1|CQUI
OG0006459	LOC120421094|XP_039440170.1|CPIP, LOC120418750|XP_039437160.1|CPIP	LOC6034924|XP_038111384.1|CQUI
OG0006460	LOC120426732|XP_039447439.1|CPIP	LOC6044849|XP_001862294.2|CQUI
OG0006461	LOC120427080|XP_039447856.1|CPIP	LOC6045194|XP_001862589.1|CQUI
OG0006462	LOC120427070|XP_039447842.1|CPIP	LOC6045197|XP_001862592.2|CQUI
OG0006463	LOC120427078|XP_039447854.1|CPIP	LOC6045203|XP_038118052.1|CQUI
OG0006464	LOC120424046|XP_039444002.1|CPIP	LOC119765386|XP_038105081.1|CQUI
OG0006465	LOC120431604|XP_039452642.1|CPIP	LOC6047843|XP_038104072.1|CQUI
OG0006466	LOC120431606|XP_039452645.1|CPIP	LOC6047845|XP_001864847.2|CQUI
OG0006467	LOC120422556|XP_039441967.1|CPIP	LOC6032712|XP_038111125.1|CQUI
OG0006468	LOC120431785|XP_039452841.1|CPIP	LOC6036799|XP_001846793.2|CQUI
OG0006469	LOC120425163|XP_039445535.1|CPIP	LOC6035080|XP_038104679.1|CQUI
OG0006470	LOC120430220|XP_039451232.1|CPIP	LOC6048396|XP_038104152.1|CQUI
OG0006471	LOC120425741|XP_039446281.1|CPIP	LOC6032701|XP_001843257.2|CQUI
OG0006472	LOC120425739|XP_039446278.1|CPIP	LOC6032697|XP_001843255.1|CQUI
OG0006473	LOC120425753|XP_039446295.1|CPIP	LOC6032690|XP_038105769.1|CQUI
OG0006474	LOC120425755|XP_039446303.1|CPIP	LOC6032689|XP_038105773.1|CQUI
OG0006475	LOC120425749|XP_039446289.1|CPIP	LOC6032686|XP_001843246.1|CQUI
OG0006476	LOC120418329|XP_039436597.1|CPIP	LOC6032679|XP_001843239.2|CQUI
OG0006477	LOC120418331|XP_039436600.1|CPIP	LOC6032673|XP_038104545.1|CQUI
OG0006478	LOC120427252|XP_039448041.1|CPIP	LOC6039165|XP_038108612.1|CQUI
OG0006479	LOC120427682|XP_039448497.1|CPIP	LOC6039164|XP_038105278.1|CQUI
OG0006480	LOC120427681|XP_039448496.1|CPIP	LOC6039159|XP_001848814.2|CQUI
OG0006482	LOC120422551|XP_039441958.1|CPIP	LOC6040888|XP_038104492.1|CQUI
OG0006483	LOC120431707|XP_039452762.1|CPIP	LOC6036786|XP_038115876.1|CQUI
OG0006484	LOC120431916|XP_039452986.1|CPIP	LOC6036782|XP_001846778.2|CQUI
OG0006485	LOC120426247|XP_039446919.1|CPIP	LOC6042431|XP_001851547.2|CQUI
OG0006486	LOC120432493|XP_039453641.1|CPIP	LOC6047624|XP_038104845.1|CQUI
OG0006487	LOC120427897|XP_039448766.1|CPIP	LOC6048420|XP_001865343.2|CQUI
OG0006488	LOC120416953|XP_039434796.1|CPIP	LOC6031558|XP_001842342.2|CQUI
OG0006489	LOC120414264|XP_039431311.1|CPIP	LOC6048414|XP_038117724.1|CQUI
OG0006490	LOC120418383|XP_039436691.1|CPIP	LOC6032645|XP_038110449.1|CQUI
OG0006492	LOC120424279|XP_039444283.1|CPIP	LOC6046541|XP_038104119.1|CQUI
OG0006493	LOC120427399|XP_039448189.1|CPIP	LOC6035399|XP_038104695.1|CQUI
OG0006494	LOC120427397|XP_039448184.1|CPIP	LOC6035401|XP_038107661.1|CQUI
OG0006496	LOC120427146|XP_039447937.1|CPIP	LOC6031656|XP_038109396.1|CQUI
OG0006497	LOC120426698|XP_039447410.1|CPIP	LOC6033687|XP_038105943.1|CQUI
OG0006498	LOC120428906|XP_039449977.1|CPIP	LOC6033686|XP_038123012.1|CQUI
OG0006499	LOC120425695|XP_039446211.1|CPIP	LOC6033674|XP_038105780.1|CQUI
OG0006500	LOC120420730|XP_039439760.1|CPIP	LOC6033671|XP_001844097.2|CQUI
OG0006501	LOC120420716|XP_039439746.1|CPIP	LOC6033672|XP_038116139.1|CQUI
OG0006502	LOC120420719|XP_039439751.1|CPIP	LOC6054158|XP_038104785.1|CQUI
OG0006503	LOC120420715|XP_039439745.1|CPIP	LOC6051327|XP_001867790.1|CQUI
OG0006504	LOC120420729|XP_039439758.1|CPIP	LOC6051328|XP_038105924.1|CQUI
OG0006505	LOC120420720|XP_039439752.1|CPIP	LOC6041356|XP_038107042.1|CQUI
OG0006507	LOC120425720|XP_039446259.1|CPIP	LOC6039671|XP_038103987.1|CQUI
OG0006508	LOC120425725|XP_039446263.1|CPIP	LOC6039678|XP_038105184.1|CQUI
OG0006509	LOC120414289|XP_039431354.1|CPIP	LOC6037403|XP_001847320.2|CQUI
OG0006510	LOC120426702|XP_039447416.1|CPIP	LOC6033700|XP_038105613.1|CQUI
OG0006511	LOC120426682|XP_039447391.1|CPIP	LOC6033716|XP_038104528.1|CQUI
OG0006512	LOC120427257|XP_039448051.1|CPIP	LOC6039182|XP_038122934.1|CQUI
OG0006513	LOC120421022|XP_039440079.1|CPIP	LOC6038058|XP_038104615.1|CQUI
OG0006516	LOC120431643|XP_039452684.1|CPIP	LOC6037325|XP_001847250.2|CQUI
OG0006517	LOC120425430|XP_039445893.1|CPIP	LOC6037326|XP_001847251.2|CQUI
OG0006518	LOC120425424|XP_039445883.1|CPIP	LOC6037328|XP_038108932.1|CQUI
OG0006519	LOC120425416|XP_039445880.1|CPIP	LOC6037331|XP_001847255.2|CQUI
OG0006520	LOC120430498|XP_039451528.1|CPIP	LOC6035343|XP_001845554.1|CQUI
OG0006521	LOC120427164|XP_039447957.1|CPIP	LOC6031660|XP_001842406.2|CQUI
OG0006522	LOC120421188|XP_039440323.1|CPIP	LOC6037469|XP_038114489.1|CQUI
OG0006523	LOC120421193|XP_039440331.1|CPIP	LOC6037470|XP_001847380.1|CQUI
OG0006524	LOC120421187|XP_039440322.1|CPIP	LOC6032187|XP_038122641.1|CQUI
OG0006525	LOC120421197|XP_039440334.1|CPIP	LOC6032196|XP_038105137.1|CQUI
OG0006526	LOC120430080|XP_039451104.1|CPIP	LOC6042439|XP_001851557.2|CQUI
OG0006527	LOC120430084|XP_039451107.1|CPIP	LOC6042440|XP_001851558.2|CQUI
OG0006528	LOC120430081|XP_039451105.1|CPIP	LOC6042443|XP_001851560.2|CQUI
OG0006529	LOC120430908|XP_039451964.1|CPIP	LOC119765195|XP_038104517.1|CQUI
OG0006530	LOC120430909|XP_039451965.1|CPIP	LOC6040251|XP_038105670.1|CQUI
OG0006531	LOC120429546|XP_039450537.1|CPIP	LOC6040255|XP_001849693.2|CQUI
OG0006532	LOC120429014|XP_039450085.1|CPIP, LOC120429011|XP_039450083.1|CPIP	LOC6039067|XP_001848745.2|CQUI
OG0006536	LOC120422554|XP_039441963.1|CPIP	LOC6040881|XP_038113052.1|CQUI
OG0006538	LOC120414274|XP_039431330.1|CPIP	LOC6033016|XP_038106303.1|CQUI
OG0006539	LOC120426158|XP_039446808.1|CPIP	LOC6032988|XP_001843499.2|CQUI
OG0006540	LOC120430171|XP_039451185.1|CPIP	LOC6033726|XP_038104755.1|CQUI
OG0006541	LOC120424234|XP_039444231.1|CPIP	LOC6039905|XP_001849403.1|CQUI
OG0006542	LOC120424235|XP_039444232.1|CPIP	LOC6039906|XP_001849404.2|CQUI
OG0006543	LOC120428724|XP_039449731.1|CPIP	LOC6039601|XP_038111999.1|CQUI
OG0006545	LOC120421011|XP_039440063.1|CPIP	LOC6038041|XP_001847885.1|CQUI
OG0006546	LOC120421004|XP_039440052.1|CPIP	LOC6038043|XP_038105842.1|CQUI
OG0006547	LOC120423818|XP_039443674.1|CPIP	LOC6042394|XP_038108420.1|CQUI
OG0006551	LOC120417093|XP_039435006.1|CPIP	LOC6032041|XP_038122808.1|CQUI
OG0006552	LOC120417096|XP_039435008.1|CPIP	LOC6032043|XP_001842709.2|CQUI
OG0006553	LOC120425055|XP_039445361.1|CPIP	LOC6032060|XP_001842726.2|CQUI
OG0006554	LOC120425081|XP_039445410.1|CPIP	LOC6032074|XP_038115674.1|CQUI
OG0006555	LOC120425041|XP_039445345.1|CPIP	LOC119765670|XP_038105987.1|CQUI
OG0006556	LOC120425067|XP_039445374.1|CPIP, LOC120425066|XP_039445373.1|CPIP	LOC6032087|XP_038105140.1|CQUI
OG0006557	LOC120415977|XP_039433561.1|CPIP	LOC6033172|XP_038114436.1|CQUI
OG0006558	LOC120420750|XP_039439784.1|CPIP	LOC6035197|XP_038111508.1|CQUI
OG0006559	LOC120420756|XP_039439793.1|CPIP	LOC6035199|XP_038114547.1|CQUI
OG0006560	LOC120420757|XP_039439794.1|CPIP	LOC6035204|XP_001845433.2|CQUI
OG0006561	LOC120420755|XP_039439792.1|CPIP	LOC6035205|XP_001845434.2|CQUI
OG0006566	LOC120425364|XP_039445802.1|CPIP	LOC6033959|XP_038104808.1|CQUI
OG0006574	LOC120427401|XP_039448191.1|CPIP	LOC6035402|XP_038114426.1|CQUI
OG0006575	LOC120425432|XP_039445895.1|CPIP	LOC6037343|XP_001847267.1|CQUI
OG0006580	LOC120425376|XP_039445822.1|CPIP	LOC6033963|XP_001844351.1|CQUI
OG0006581	LOC120425366|XP_039445808.1|CPIP	LOC6033968|XP_038104320.1|CQUI
OG0006582	LOC120425374|XP_039445816.1|CPIP	LOC6033972|XP_038104680.1|CQUI
OG0006583	LOC120425378|XP_039445825.1|CPIP	LOC6033975|XP_038112416.1|CQUI
OG0006584	LOC120425390|XP_039445841.1|CPIP	LOC6033978|XP_038106060.1|CQUI, LOC119765340|XP_038104965.1|CQUI
OG0006586	LOC120417079|XP_039434983.1|CPIP	LOC6032033|XP_001842700.2|CQUI
OG0006587	LOC120417076|XP_039434978.1|CPIP	LOC6032034|XP_001842701.2|CQUI
OG0006588	LOC120417077|XP_039434979.1|CPIP	LOC6032023|XP_038122951.1|CQUI
OG0006590	LOC120427725|XP_039448562.1|CPIP	LOC6032006|XP_038105254.1|CQUI
OG0006591	LOC120428066|XP_039448959.1|CPIP	LOC6053565|XP_038115742.1|CQUI
OG0006592	LOC120428078|XP_039448989.1|CPIP	LOC6032784|XP_038119498.1|CQUI
OG0006593	LOC120428077|XP_039448987.1|CPIP	LOC6032779|XP_001843320.2|CQUI
OG0006594	LOC120428072|XP_039448980.1|CPIP	LOC6032786|XP_001843325.2|CQUI
OG0006595	LOC120428684|XP_039449676.1|CPIP	LOC6032806|XP_038116443.1|CQUI
OG0006597	LOC120428696|XP_039449700.1|CPIP	LOC6032814|XP_038118603.1|CQUI
OG0006598	LOC120428691|XP_039449693.1|CPIP	LOC6032818|XP_001843355.2|CQUI
OG0006599	LOC120427604|XP_039448415.1|CPIP	LOC6032823|XP_001843360.2|CQUI
OG0006600	LOC120427602|XP_039448408.1|CPIP	LOC6032825|XP_038115305.1|CQUI
OG0006601	LOC120427611|XP_039448426.1|CPIP	LOC6032829|XP_001843367.1|CQUI
OG0006602	LOC120427612|XP_039448427.1|CPIP	LOC6032831|XP_001843368.2|CQUI
