Orthogroup	CPIP.longest_only	DSUB.longest_only
OG0005279	LOC120414100|XP_039431057.1|CPIP	LOC117901730|XP_034668503.1|DSUB
OG0005280	LOC120424092|XP_039444040.1|CPIP	LOC117902735|XP_034670201.1|DSUB
OG0005281	LOC120420594|XP_039439604.1|CPIP	LOC117900893|XP_034667315.1|DSUB
OG0005282	LOC120429865|XP_039450873.1|CPIP, LOC120413580|XP_039430400.1|CPIP	LOC117897135|XP_034661696.1|DSUB
OG0005283	LOC120429869|XP_039450880.1|CPIP, LOC120413620|XP_039430460.1|CPIP	LOC117898470|XP_034663791.1|DSUB
OG0005284	LOC120413611|XP_039430448.1|CPIP	LOC117900098|XP_034666209.1|DSUB
OG0005285	LOC120413622|XP_039430464.1|CPIP	LOC117900097|XP_034666208.1|DSUB
OG0005286	LOC120413585|XP_039430412.1|CPIP	LOC117902746|XP_034670222.1|DSUB
OG0005287	LOC120413617|XP_039430457.1|CPIP	LOC117902739|XP_034670206.1|DSUB
OG0005288	LOC120420134|XP_039439020.1|CPIP	LOC117902706|XP_034670152.1|DSUB
OG0005289	LOC120420147|XP_039439039.1|CPIP	LOC117900979|XP_034667463.1|DSUB
OG0005290	LOC120430578|XP_039451619.1|CPIP	LOC117898225|XP_034663351.1|DSUB
OG0005291	LOC120422712|XP_039442174.1|CPIP	LOC117902423|XP_034669673.1|DSUB
OG0005292	LOC120422502|XP_039441894.1|CPIP	LOC117899950|XP_034665993.1|DSUB
OG0005294	LOC120422731|XP_039442207.1|CPIP	LOC117900864|XP_034667277.1|DSUB
OG0005295	LOC120423216|XP_039442862.1|CPIP	LOC117902421|XP_034669671.1|DSUB
OG0005296	LOC120414732|XP_039431971.1|CPIP	LOC117896224|XP_034660250.1|DSUB
OG0005297	LOC120414734|XP_039431978.1|CPIP	LOC117902619|XP_034670026.1|DSUB
OG0005298	LOC120424907|XP_039445134.1|CPIP	LOC117900144|XP_034666267.1|DSUB
OG0005299	LOC120422900|XP_039442398.1|CPIP	LOC117897717|XP_034662633.1|DSUB
OG0005300	LOC120422899|XP_039442397.1|CPIP	LOC117903375|XP_034671235.1|DSUB
OG0005301	LOC120417356|XP_039435294.1|CPIP	LOC117902019|XP_034668960.1|DSUB
OG0005302	LOC120417353|XP_039435290.1|CPIP	LOC117890726|XP_034651666.1|DSUB
OG0005303	LOC120413136|XP_039429775.1|CPIP	LOC117900175|XP_034666311.1|DSUB
OG0005304	LOC120413139|XP_039429780.1|CPIP	LOC117902339|XP_034669529.1|DSUB
OG0005305	LOC120431576|XP_039452622.1|CPIP	LOC117892519|XP_034654697.1|DSUB
OG0005306	LOC120424961|XP_039445249.1|CPIP	LOC117901515|XP_034668178.1|DSUB
OG0005307	LOC120424962|XP_039445250.1|CPIP	LOC117900247|XP_034666436.1|DSUB
OG0005308	LOC120416294|XP_039433944.1|CPIP	LOC117902320|XP_034669499.1|DSUB
OG0005309	LOC120416300|XP_039433953.1|CPIP	LOC117901218|XP_034667776.1|DSUB
OG0005310	LOC120416323|XP_039433979.1|CPIP	LOC117902801|XP_034670313.1|DSUB
OG0005311	LOC120416324|XP_039433980.1|CPIP	LOC117900877|XP_034667296.1|DSUB
OG0005312	LOC120416299|XP_039433952.1|CPIP	LOC117900351|XP_034666587.1|DSUB
OG0005313	LOC120413114|XP_039429755.1|CPIP	LOC117901838|XP_034668664.1|DSUB
OG0005314	LOC120413088|XP_039429728.1|CPIP	LOC117900378|XP_034666621.1|DSUB
OG0005315	LOC120413084|XP_039429723.1|CPIP	LOC117900584|XP_034666885.1|DSUB
OG0005316	LOC120413119|XP_039429762.1|CPIP	LOC117892521|XP_034654699.1|DSUB
OG0005317	LOC120413085|XP_039429725.1|CPIP	LOC117900413|XP_034666662.1|DSUB
OG0005318	LOC120413105|XP_039429745.1|CPIP	LOC117902104|XP_034669100.1|DSUB
OG0005319	LOC120428542|XP_039449508.1|CPIP	LOC117900353|XP_034666591.1|DSUB
OG0005320	LOC120428544|XP_039449510.1|CPIP	LOC117902632|XP_034670043.1|DSUB
OG0005321	LOC120418946|XP_039437418.1|CPIP	LOC117900501|XP_034666781.1|DSUB
OG0005322	LOC120427588|XP_039448404.1|CPIP	LOC117900511|XP_034666796.1|DSUB
OG0005323	LOC120428509|XP_039449459.1|CPIP	LOC117900976|XP_034667455.1|DSUB
OG0005324	LOC120428265|XP_039449196.1|CPIP	LOC117901225|XP_034667786.1|DSUB
OG0005325	LOC120428207|XP_039449121.1|CPIP	LOC117902696|XP_034670128.1|DSUB
OG0005326	LOC120427994|XP_039448893.1|CPIP	LOC117902182|XP_034669245.1|DSUB
OG0005327	LOC120428594|XP_039449554.1|CPIP	LOC117901325|XP_034667925.1|DSUB
OG0005328	LOC120425905|XP_039446458.1|CPIP	LOC117899386|XP_034665259.1|DSUB
OG0005329	LOC120425915|XP_039446469.1|CPIP	LOC117895240|XP_034658640.1|DSUB
OG0005330	LOC120425914|XP_039446468.1|CPIP	LOC117895238|XP_034658638.1|DSUB
OG0005331	LOC120414748|XP_039431998.1|CPIP	LOC117900155|XP_034666283.1|DSUB
OG0005332	LOC120414772|XP_039432020.1|CPIP	LOC117901810|XP_034668615.1|DSUB
OG0005333	LOC120429763|XP_039450750.1|CPIP	LOC117901543|XP_034668225.1|DSUB
OG0005334	LOC120430192|XP_039451207.1|CPIP	LOC117902332|XP_034669518.1|DSUB
OG0005335	LOC120427331|XP_039448114.1|CPIP	LOC117891799|XP_034653364.1|DSUB
OG0005336	LOC120427330|XP_039448113.1|CPIP	LOC117892675|XP_034654963.1|DSUB
OG0005337	LOC120424365|XP_039444394.1|CPIP	LOC117891404|XP_034652741.1|DSUB
OG0005338	LOC120418429|XP_039436742.1|CPIP	LOC117901204|XP_034667749.1|DSUB
OG0005339	LOC120418426|XP_039436738.1|CPIP	LOC117902305|XP_034669478.1|DSUB
OG0005340	LOC120418399|XP_039436707.1|CPIP	LOC117900887|XP_034667307.1|DSUB
OG0005341	LOC120418414|XP_039436728.1|CPIP	LOC117890479|XP_034651236.1|DSUB
OG0005342	LOC120418406|XP_039436716.1|CPIP	LOC117902070|XP_034669046.1|DSUB
OG0005343	LOC120418412|XP_039436724.1|CPIP	LOC117890956|XP_034651988.1|DSUB
OG0005344	LOC120420832|XP_039439887.1|CPIP	LOC117890290|XP_034650945.1|DSUB
OG0005345	LOC120420804|XP_039439859.1|CPIP	LOC117900876|XP_034667293.1|DSUB
OG0005346	LOC120420160|XP_039439062.1|CPIP	LOC117900249|XP_034666439.1|DSUB
OG0005347	LOC120420574|XP_039439591.1|CPIP	LOC117901701|XP_034668453.1|DSUB
OG0005348	LOC120419662|XP_039438363.1|CPIP	LOC117902327|XP_034669508.1|DSUB
OG0005349	LOC120420052|XP_039438900.1|CPIP	LOC117901794|XP_034668596.1|DSUB
OG0005350	LOC120420253|XP_039439184.1|CPIP	LOC117901354|XP_034667954.1|DSUB
OG0005351	LOC120420234|XP_039439160.1|CPIP	LOC117895292|XP_034658736.1|DSUB
OG0005352	LOC120420360|XP_039439298.1|CPIP	LOC117900747|XP_034667116.1|DSUB
OG0005353	LOC120420071|XP_039438932.1|CPIP	LOC117890508|XP_034651299.1|DSUB
OG0005354	LOC120420475|XP_039439450.1|CPIP	LOC117902688|XP_034670114.1|DSUB
OG0005355	LOC120420606|XP_039439620.1|CPIP	LOC117899998|XP_034666061.1|DSUB
OG0005356	LOC120420683|XP_039439716.1|CPIP	LOC117900002|XP_034666064.1|DSUB
OG0005357	LOC120420642|XP_039439658.1|CPIP	LOC117900369|XP_034666610.1|DSUB
OG0005358	LOC120420656|XP_039439683.1|CPIP	LOC117900132|XP_034666249.1|DSUB
OG0005359	LOC120427825|XP_039448687.1|CPIP	LOC117890412|XP_034651114.1|DSUB
OG0005360	LOC120428341|XP_039449277.1|CPIP	LOC117894668|XP_034657736.1|DSUB
OG0005361	LOC120427756|XP_039448603.1|CPIP	LOC117900776|XP_034667148.1|DSUB
OG0005362	LOC120428483|XP_039449431.1|CPIP	LOC117902284|XP_034669448.1|DSUB
OG0005363	LOC120429755|XP_039450737.1|CPIP	LOC117900851|XP_034667262.1|DSUB
OG0005365	LOC120424089|XP_039444037.1|CPIP	LOC117900352|XP_034666588.1|DSUB
OG0005366	LOC120420601|XP_039439608.1|CPIP	LOC117900149|XP_034666273.1|DSUB
OG0005367	LOC120421944|XP_039441184.1|CPIP	LOC117900148|XP_034666272.1|DSUB
OG0005368	LOC120421947|XP_039441191.1|CPIP	LOC117897893|XP_034662862.1|DSUB
OG0005369	LOC120421950|XP_039441194.1|CPIP	LOC117901931|XP_034668790.1|DSUB
OG0005370	LOC120421948|XP_039441192.1|CPIP	LOC117900456|XP_034666719.1|DSUB
OG0005371	LOC120421953|XP_039441198.1|CPIP	LOC117901816|XP_034668624.1|DSUB
OG0005372	LOC120423469|XP_039443228.1|CPIP	LOC117898115|XP_034663193.1|DSUB
OG0005373	LOC120422507|XP_039441896.1|CPIP	LOC117900741|XP_034667107.1|DSUB
OG0005374	LOC120415493|XP_039432996.1|CPIP	LOC117902768|XP_034670252.1|DSUB
OG0005375	LOC120415470|XP_039432964.1|CPIP	LOC117902766|XP_034670249.1|DSUB
OG0005376	LOC120415465|XP_039432953.1|CPIP	LOC117902736|XP_034670202.1|DSUB
OG0005377	LOC120416080|XP_039433691.1|CPIP	LOC117895565|XP_034659172.1|DSUB
OG0005378	LOC120419619|XP_039438297.1|CPIP	LOC117901023|XP_034667515.1|DSUB
OG0005379	LOC120420170|XP_039439073.1|CPIP	LOC117900053|XP_034666140.1|DSUB
OG0005380	LOC120420028|XP_039438865.1|CPIP	LOC117901452|XP_034668089.1|DSUB
OG0005381	LOC120425343|XP_039445770.1|CPIP	LOC117900174|XP_034666310.1|DSUB
OG0005382	LOC120425342|XP_039445769.1|CPIP	LOC117902485|XP_034669788.1|DSUB
OG0005383	LOC120412784|XP_039429305.1|CPIP	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC120423646|XP_039443453.1|CPIP	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC120430376|XP_039451409.1|CPIP	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC120423131|XP_039442745.1|CPIP	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC120423139|XP_039442753.1|CPIP	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC120420894|XP_039439949.1|CPIP	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC120424369|XP_039444399.1|CPIP	LOC117902640|XP_034670055.1|DSUB
OG0005391	LOC120415466|XP_039432958.1|CPIP	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC120415459|XP_039432947.1|CPIP	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC120415487|XP_039432988.1|CPIP	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC120419191|XP_039437795.1|CPIP	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC120419178|XP_039437771.1|CPIP	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC120413569|XP_039430382.1|CPIP	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC120413572|XP_039430392.1|CPIP	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC120415972|XP_039433555.1|CPIP	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC120416801|XP_039434612.1|CPIP	LOC117891242|XP_034652478.1|DSUB
OG0005400	LOC120422510|XP_039441899.1|CPIP	LOC117891109|XP_034652192.1|DSUB
OG0005401	LOC120416097|XP_039433714.1|CPIP	LOC117900358|XP_034666598.1|DSUB
OG0005402	LOC120416067|XP_039433667.1|CPIP	LOC117900357|XP_034666597.1|DSUB
OG0005403	LOC120416107|XP_039433724.1|CPIP	LOC117902795|XP_034670304.1|DSUB
OG0005404	LOC120425034|XP_039445338.1|CPIP, LOC120416075|XP_039433678.1|CPIP	LOC117902796|XP_034670305.1|DSUB
OG0005405	LOC120416265|XP_039433903.1|CPIP	LOC117890910|XP_034651915.1|DSUB
OG0005406	LOC120416289|XP_039433937.1|CPIP	LOC117890901|XP_034651887.1|DSUB
OG0005407	LOC120426123|XP_039446761.1|CPIP	LOC117890760|XP_034651712.1|DSUB
OG0005408	LOC120427959|XP_039448847.1|CPIP	LOC117902225|XP_034669349.1|DSUB
OG0005409	LOC120426235|XP_039446905.1|CPIP	LOC117901491|XP_034668150.1|DSUB
OG0005410	LOC120419849|XP_039438621.1|CPIP	LOC117902230|XP_034669355.1|DSUB
OG0005411	LOC120419833|XP_039438601.1|CPIP	LOC117890394|XP_034651090.1|DSUB
OG0005412	LOC120419856|XP_039438627.1|CPIP	LOC117892377|XP_034654477.1|DSUB
OG0005413	LOC120427333|XP_039448117.1|CPIP	LOC117891523|XP_034652912.1|DSUB
OG0005414	LOC120430187|XP_039451201.1|CPIP	LOC117894114|XP_034656889.1|DSUB
OG0005415	LOC120412802|XP_039429331.1|CPIP, LOC120427601|XP_039448407.1|CPIP	LOC117903535|XP_034671612.1|DSUB
OG0005416	LOC120413506|XP_039430297.1|CPIP	LOC117890878|XP_034651861.1|DSUB
OG0005417	LOC120413546|XP_039430360.1|CPIP	LOC117901469|XP_034668122.1|DSUB
OG0005418	LOC120416603|XP_039434331.1|CPIP	LOC117901595|XP_034668298.1|DSUB
OG0005419	LOC120416608|XP_039434340.1|CPIP	LOC117901787|XP_034668587.1|DSUB
OG0005420	LOC120416878|XP_039434706.1|CPIP	LOC117901633|XP_034668354.1|DSUB
OG0005421	LOC120429030|XP_039450100.1|CPIP	LOC117902386|XP_034669598.1|DSUB
OG0005422	LOC120416019|XP_039433609.1|CPIP	LOC117903455|XP_034671381.1|DSUB
OG0005423	LOC120416770|XP_039434560.1|CPIP	LOC117902459|XP_034669750.1|DSUB
OG0005424	LOC120416773|XP_039434568.1|CPIP	LOC117889757|XP_034650093.1|DSUB
OG0005425	LOC120423458|XP_039443214.1|CPIP	LOC117903154|XP_034670881.1|DSUB
OG0005426	LOC120426936|XP_039447684.1|CPIP	LOC117889856|XP_034650247.1|DSUB
OG0005427	LOC120419850|XP_039438622.1|CPIP	LOC117900375|XP_034666618.1|DSUB
OG0005428	LOC120418602|XP_039436979.1|CPIP	LOC117902491|XP_034669803.1|DSUB
OG0005429	LOC120418619|XP_039436996.1|CPIP	LOC117902335|XP_034669523.1|DSUB
OG0005430	LOC120418614|XP_039436993.1|CPIP	LOC117902337|XP_034669527.1|DSUB
OG0005431	LOC120422779|XP_039442248.1|CPIP	LOC117901067|XP_034667570.1|DSUB
OG0005432	LOC120430857|XP_039451917.1|CPIP	LOC117902188|XP_034669255.1|DSUB
OG0005433	LOC120430854|XP_039451912.1|CPIP, LOC120431311|XP_039452378.1|CPIP	LOC117890757|XP_034651709.1|DSUB
OG0005434	LOC120428121|XP_039449040.1|CPIP	LOC117902446|XP_034669731.1|DSUB
OG0005435	LOC120428129|XP_039449045.1|CPIP, LOC120424572|XP_039444673.1|CPIP	LOC117902190|XP_034669257.1|DSUB
OG0005436	LOC120424571|XP_039444672.1|CPIP	LOC117902189|XP_034669256.1|DSUB
OG0005437	LOC120424556|XP_039444657.1|CPIP	LOC117896854|XP_034661273.1|DSUB
OG0005438	LOC120412790|XP_039429313.1|CPIP	LOC117900817|XP_034667201.1|DSUB
OG0005439	LOC120412822|XP_039429363.1|CPIP	LOC117899122|XP_034664806.1|DSUB
OG0005440	LOC120412793|XP_039429318.1|CPIP	LOC117902400|XP_034669623.1|DSUB
OG0005441	LOC120415706|XP_039433234.1|CPIP	LOC117900497|XP_034666777.1|DSUB
OG0005442	LOC120415708|XP_039433236.1|CPIP	LOC117900122|XP_034666238.1|DSUB
OG0005443	LOC120415702|XP_039433227.1|CPIP	LOC117901111|XP_034667635.1|DSUB
OG0005444	LOC120422039|XP_039441298.1|CPIP	LOC117901155|XP_034667696.1|DSUB
OG0005445	LOC120423095|XP_039442707.1|CPIP	LOC117901291|XP_034667877.1|DSUB
OG0005446	LOC120423098|XP_039442711.1|CPIP	LOC117900842|XP_034667246.1|DSUB
OG0005447	LOC120432457|XP_039453608.1|CPIP	LOC117902214|XP_034669331.1|DSUB
OG0005448	LOC120415562|XP_039433068.1|CPIP	LOC117890208|XP_034650830.1|DSUB
OG0005449	LOC120415537|XP_039433034.1|CPIP	LOC117896631|XP_034660968.1|DSUB
OG0005450	LOC120415547|XP_039433051.1|CPIP	LOC117897451|XP_034662187.1|DSUB
OG0005451	LOC120426583|XP_039447306.1|CPIP	LOC117899988|XP_034666048.1|DSUB
OG0005452	LOC120421131|XP_039440226.1|CPIP	LOC117890707|XP_034651623.1|DSUB
OG0005453	LOC120421141|XP_039440256.1|CPIP	LOC117898904|XP_034664478.1|DSUB
OG0005455	LOC120422384|XP_039441728.1|CPIP	LOC117892213|XP_034654204.1|DSUB
OG0005456	LOC120422409|XP_039441760.1|CPIP	LOC117902288|XP_034669456.1|DSUB
OG0005457	LOC120422402|XP_039441753.1|CPIP	LOC117902175|XP_034669208.1|DSUB
OG0005458	LOC120412474|XP_039428896.1|CPIP, LOC120418384|XP_039436697.1|CPIP	LOC117901568|XP_034668257.1|DSUB
OG0005459	LOC120432446|XP_039453598.1|CPIP	LOC117902077|XP_034669058.1|DSUB
OG0005460	LOC120423983|XP_039443914.1|CPIP	LOC117900099|XP_034666210.1|DSUB
OG0005461	LOC120415522|XP_039433013.1|CPIP	LOC117901450|XP_034668086.1|DSUB
OG0005462	LOC120415523|XP_039433014.1|CPIP	LOC117901241|XP_034667808.1|DSUB
OG0005463	LOC120415553|XP_039433060.1|CPIP	LOC117895085|XP_034658373.1|DSUB
OG0005464	LOC120415552|XP_039433059.1|CPIP	LOC117902750|XP_034670228.1|DSUB
OG0005465	LOC120415536|XP_039433031.1|CPIP	LOC117902174|XP_034669206.1|DSUB
OG0005466	LOC120423112|XP_039442724.1|CPIP	LOC117902172|XP_034669204.1|DSUB
OG0005467	LOC120424988|XP_039445292.1|CPIP	LOC117897533|XP_034662345.1|DSUB
OG0005468	LOC120425240|XP_039445608.1|CPIP	LOC117902785|XP_034670282.1|DSUB
OG0005469	LOC120413844|XP_039430733.1|CPIP	LOC117901371|XP_034667972.1|DSUB
OG0005470	LOC120413843|XP_039430732.1|CPIP	LOC117902291|XP_034669460.1|DSUB
OG0005471	LOC120413863|XP_039430760.1|CPIP	LOC117900018|XP_034666095.1|DSUB
OG0005472	LOC120413867|XP_039430768.1|CPIP	LOC117902580|XP_034669964.1|DSUB
OG0005473	LOC120413862|XP_039430759.1|CPIP	LOC117900106|XP_034666220.1|DSUB
OG0005474	LOC120412493|XP_039428922.1|CPIP, LOC120417635|XP_039435684.1|CPIP	LOC117900431|XP_034666692.1|DSUB
OG0005475	LOC120417623|XP_039435674.1|CPIP, LOC120412459|XP_039428863.1|CPIP	LOC117900430|XP_034666691.1|DSUB
OG0005476	LOC120417679|XP_039435749.1|CPIP, LOC120412461|XP_039428869.1|CPIP	LOC117890621|XP_034651454.1|DSUB
OG0005477	LOC120412476|XP_039428899.1|CPIP, LOC120418268|XP_039436524.1|CPIP	LOC117893440|XP_034655950.1|DSUB
OG0005478	LOC120418344|XP_039436634.1|CPIP, LOC120412495|XP_039428924.1|CPIP	LOC117902084|XP_034669068.1|DSUB
OG0005479	LOC120412450|XP_039428847.1|CPIP, LOC120418224|XP_039436453.1|CPIP	LOC117902081|XP_034669065.1|DSUB
OG0005480	LOC120418299|XP_039436566.1|CPIP, LOC120412451|XP_039428849.1|CPIP	LOC117902085|XP_034669069.1|DSUB
OG0005481	LOC120422403|XP_039441754.1|CPIP	LOC117902370|XP_034669577.1|DSUB
OG0005482	LOC120422390|XP_039441734.1|CPIP	LOC117902710|XP_034670164.1|DSUB
OG0005483	LOC120422417|XP_039441766.1|CPIP	LOC117898045|XP_034663095.1|DSUB
OG0005484	LOC120429678|XP_039450642.1|CPIP	LOC117900452|XP_034666715.1|DSUB
OG0005485	LOC120419015|XP_039437516.1|CPIP	LOC117890600|XP_034651430.1|DSUB
OG0005486	LOC120414559|XP_039431710.1|CPIP	LOC117892018|XP_034653802.1|DSUB
OG0005487	LOC120417744|XP_039435834.1|CPIP, LOC120419916|XP_039438715.1|CPIP	LOC117901360|XP_034667961.1|DSUB
OG0005488	LOC120417740|XP_039435832.1|CPIP, LOC120419915|XP_039438714.1|CPIP	LOC117901220|XP_034667780.1|DSUB
OG0005489	LOC120418725|XP_039437134.1|CPIP	LOC117902745|XP_034670219.1|DSUB
OG0005490	LOC120418723|XP_039437132.1|CPIP	LOC117902738|XP_034670205.1|DSUB
OG0005491	LOC120432460|XP_039453610.1|CPIP	LOC117902432|XP_034669695.1|DSUB
OG0005492	LOC120432413|XP_039453546.1|CPIP	LOC117900512|XP_034666797.1|DSUB
OG0005493	LOC120432415|XP_039453549.1|CPIP	LOC117901099|XP_034667618.1|DSUB
OG0005495	LOC120427067|XP_039447840.1|CPIP, LOC120421148|XP_039440272.1|CPIP	LOC117891647|XP_034653085.1|DSUB
OG0005496	LOC120421176|XP_039440305.1|CPIP	LOC117898670|XP_034664137.1|DSUB
OG0005497	LOC120421171|XP_039440299.1|CPIP	LOC117902631|XP_034670042.1|DSUB
OG0005498	LOC120421159|XP_039440285.1|CPIP	LOC117902637|XP_034670050.1|DSUB
OG0005499	LOC120425292|XP_039445692.1|CPIP	LOC117902614|XP_034670017.1|DSUB
OG0005500	LOC120425293|XP_039445693.1|CPIP	LOC117902618|XP_034670021.1|DSUB
OG0005501	LOC120425299|XP_039445697.1|CPIP	LOC117901238|XP_034667804.1|DSUB
OG0005502	LOC120425301|XP_039445700.1|CPIP	LOC117901239|XP_034667805.1|DSUB
OG0005503	LOC120419661|XP_039438355.1|CPIP	LOC117901528|XP_034668199.1|DSUB
OG0005504	LOC120425518|XP_039446001.1|CPIP	LOC117901569|XP_034668259.1|DSUB
OG0005506	LOC120426882|XP_039447618.1|CPIP	LOC117901592|XP_034668292.1|DSUB
OG0005507	LOC120426891|XP_039447629.1|CPIP	LOC117900231|XP_034666408.1|DSUB
OG0005508	LOC120423101|XP_039442713.1|CPIP	LOC117899987|XP_034666047.1|DSUB
OG0005509	LOC120423107|XP_039442720.1|CPIP	LOC117902807|XP_034670320.1|DSUB
OG0005510	LOC120415520|XP_039433011.1|CPIP	LOC117900126|XP_034666241.1|DSUB
OG0005511	LOC120421300|XP_039440424.1|CPIP	LOC117900785|XP_034667196.1|DSUB
OG0005512	LOC120421298|XP_039440422.1|CPIP	LOC117896308|XP_034660422.1|DSUB
OG0005513	LOC120414572|XP_039431743.1|CPIP	LOC117900848|XP_034667258.1|DSUB
OG0005514	LOC120414546|XP_039431693.1|CPIP	LOC117897576|XP_034662419.1|DSUB
OG0005515	LOC120414563|XP_039431717.1|CPIP	LOC117892379|XP_034654481.1|DSUB
OG0005516	LOC120414562|XP_039431716.1|CPIP	LOC117900846|XP_034667254.1|DSUB
OG0005517	LOC120414557|XP_039431704.1|CPIP	LOC117902192|XP_034669277.1|DSUB
OG0005518	LOC120419466|XP_039438085.1|CPIP	LOC117901658|XP_034668388.1|DSUB
OG0005519	LOC120432440|XP_039453592.1|CPIP	LOC117890527|XP_034651336.1|DSUB
OG0005520	LOC120432428|XP_039453573.1|CPIP	LOC117901006|XP_034667493.1|DSUB
OG0005521	LOC120420526|XP_039439530.1|CPIP	LOC117901500|XP_034668161.1|DSUB
OG0005522	LOC120420487|XP_039439466.1|CPIP	LOC117895415|XP_034658940.1|DSUB
OG0005523	LOC120420529|XP_039439534.1|CPIP	LOC117901508|XP_034668169.1|DSUB
OG0005524	LOC120413895|XP_039430805.1|CPIP, LOC120420513|XP_039439499.1|CPIP	LOC117902096|XP_034669084.1|DSUB
OG0005525	LOC120420515|XP_039439510.1|CPIP, LOC120413899|XP_039430810.1|CPIP	LOC117900041|XP_034666121.1|DSUB
OG0005526	LOC120413818|XP_039430707.1|CPIP	LOC117901583|XP_034668280.1|DSUB
OG0005527	LOC120413820|XP_039430709.1|CPIP	LOC117902964|XP_034670507.1|DSUB
OG0005528	LOC120413854|XP_039430744.1|CPIP	LOC117900298|XP_034666502.1|DSUB
OG0005529	LOC120417376|XP_039435331.1|CPIP	LOC117900199|XP_034666351.1|DSUB
OG0005530	LOC120417912|XP_039436085.1|CPIP	LOC117901613|XP_034668323.1|DSUB
OG0005531	LOC120423397|XP_039443124.1|CPIP	LOC117892992|XP_034655235.1|DSUB
OG0005532	LOC120423392|XP_039443112.1|CPIP	LOC117901213|XP_034667771.1|DSUB
OG0005533	LOC120425171|XP_039445539.1|CPIP	LOC117900226|XP_034666402.1|DSUB
OG0005534	LOC120412481|XP_039428906.1|CPIP, LOC120418162|XP_039436397.1|CPIP	LOC117894720|XP_034657798.1|DSUB
OG0005535	LOC120417533|XP_039435553.1|CPIP, LOC120412462|XP_039428870.1|CPIP	LOC117900216|XP_034666391.1|DSUB
OG0005536	LOC120417954|XP_039436122.1|CPIP, LOC120412500|XP_039428933.1|CPIP	LOC117900951|XP_034667415.1|DSUB
OG0005537	LOC120417571|XP_039435613.1|CPIP, LOC120412507|XP_039428943.1|CPIP	LOC117900015|XP_034666091.1|DSUB
OG0005538	LOC120426275|XP_039446954.1|CPIP	LOC117900488|XP_034666764.1|DSUB
OG0005539	LOC120426277|XP_039446956.1|CPIP	LOC117902237|XP_034669371.1|DSUB
OG0005540	LOC120420511|XP_039439497.1|CPIP	LOC117900573|XP_034666873.1|DSUB
OG0005541	LOC120426270|XP_039446946.1|CPIP	LOC117902008|XP_034668947.1|DSUB
OG0005542	LOC120420495|XP_039439479.1|CPIP	LOC117893032|XP_034655282.1|DSUB
OG0005543	LOC120423981|XP_039443908.1|CPIP	LOC117901303|XP_034667900.1|DSUB
OG0005544	LOC120423982|XP_039443913.1|CPIP	LOC117901953|XP_034668818.1|DSUB
OG0005545	LOC120418722|XP_039437129.1|CPIP	LOC117901531|XP_034668210.1|DSUB
OG0005546	LOC120418697|XP_039437096.1|CPIP	LOC117900675|XP_034667011.1|DSUB
OG0005547	LOC120418703|XP_039437104.1|CPIP	LOC117902793|XP_034670301.1|DSUB
OG0005548	LOC120418696|XP_039437095.1|CPIP	LOC117902782|XP_034670274.1|DSUB
OG0005549	LOC120418718|XP_039437125.1|CPIP	LOC117900359|XP_034666599.1|DSUB
OG0005550	LOC120412674|XP_039429174.1|CPIP	LOC117900514|XP_034666800.1|DSUB
OG0005551	LOC120412676|XP_039429178.1|CPIP	LOC117890598|XP_034651426.1|DSUB
OG0005552	LOC120412675|XP_039429176.1|CPIP	LOC117890686|XP_034651564.1|DSUB
OG0005553	LOC120412479|XP_039428904.1|CPIP	LOC117901566|XP_034668255.1|DSUB
OG0005554	LOC120417311|XP_039435199.1|CPIP	LOC117902273|XP_034669424.1|DSUB
OG0005555	LOC120417310|XP_039435195.1|CPIP	LOC117901603|XP_034668307.1|DSUB
OG0005556	LOC120417293|XP_039435178.1|CPIP	LOC117901109|XP_034667633.1|DSUB
OG0005557	LOC120417312|XP_039435209.1|CPIP	LOC117901397|XP_034668021.1|DSUB
OG0005558	LOC120417290|XP_039435175.1|CPIP	LOC117899345|XP_034665192.1|DSUB
OG0005559	LOC120417284|XP_039435169.1|CPIP	LOC117901801|XP_034668605.1|DSUB
OG0005560	LOC120417288|XP_039435172.1|CPIP	LOC117900160|XP_034666291.1|DSUB
OG0005561	LOC120417301|XP_039435187.1|CPIP	LOC117891160|XP_034652342.1|DSUB
OG0005562	LOC120427088|XP_039447869.1|CPIP	LOC117902427|XP_034669678.1|DSUB
OG0005563	LOC120419047|XP_039437546.1|CPIP	LOC117902942|XP_034670442.1|DSUB
OG0005564	LOC120419076|XP_039437595.1|CPIP	LOC117901580|XP_034668273.1|DSUB
OG0005565	LOC120419060|XP_039437567.1|CPIP	LOC117902323|XP_034669503.1|DSUB
