Orthogroup	CPIP.longest_only	BCOP.longest_only
OG0004552	LOC120420188|XP_039439106.1|CPIP	LOC119079901|XP_037043886.1|BCOP, LOC119067396|XP_037026220.1|BCOP
OG0004553	LOC120422303|XP_039441629.1|CPIP	LOC119080846|XP_037045303.1|BCOP
OG0004554	LOC120430545|XP_039451594.1|CPIP	LOC119084445|XP_037050324.1|BCOP
OG0004555	LOC120422445|XP_039441823.1|CPIP	LOC119084399|XP_037050261.1|BCOP
OG0004556	LOC120422447|XP_039441825.1|CPIP	LOC119067304|XP_037026106.1|BCOP
OG0004557	LOC120420223|XP_039439145.1|CPIP	LOC119068404|XP_037027861.1|BCOP
OG0004558	LOC120416891|XP_039434723.1|CPIP	LOC119070330|XP_037030495.1|BCOP
OG0004559	LOC120422094|XP_039441375.1|CPIP	LOC119070381|XP_037030589.1|BCOP
OG0004560	LOC120419263|XP_039437852.1|CPIP	LOC119067485|XP_037026380.1|BCOP
OG0004561	LOC120419286|XP_039437887.1|CPIP	LOC119070516|XP_037030775.1|BCOP
OG0004562	LOC120419260|XP_039437848.1|CPIP	LOC119068461|XP_037027942.1|BCOP
OG0004563	LOC120419297|XP_039437896.1|CPIP	LOC119066618|XP_037025075.1|BCOP, LOC119068453|XP_037027928.1|BCOP
OG0004564	LOC120429179|XP_039450326.1|CPIP	LOC119068468|XP_037027960.1|BCOP
OG0004565	LOC120429172|XP_039450318.1|CPIP	LOC119080208|XP_037044345.1|BCOP
OG0004566	LOC120413705|XP_039430559.1|CPIP	LOC119083781|XP_037049478.1|BCOP, LOC119068111|XP_037027452.1|BCOP
OG0004567	LOC120417712|XP_039435795.1|CPIP	LOC119077123|XP_037040191.1|BCOP
OG0004568	LOC120413334|XP_039430044.1|CPIP	LOC119069478|XP_037029438.1|BCOP
OG0004569	LOC120428269|XP_039449197.1|CPIP, LOC120413316|XP_039430018.1|CPIP	LOC119069764|XP_037029791.1|BCOP
OG0004570	LOC120427674|XP_039448488.1|CPIP	LOC119068564|XP_037028088.1|BCOP
OG0004571	LOC120412330|XP_039428668.1|CPIP	LOC119078654|XP_037042146.1|BCOP, LOC119068425|XP_037027889.1|BCOP
OG0004572	LOC120412596|XP_039429068.1|CPIP	LOC119069648|XP_037029666.1|BCOP
OG0004573	LOC120413351|XP_039430067.1|CPIP	LOC119082219|XP_037047571.1|BCOP
OG0004574	LOC120413171|XP_039429818.1|CPIP	LOC119081830|XP_037046962.1|BCOP
OG0004575	LOC120432239|XP_039453350.1|CPIP	LOC119081609|XP_037046550.1|BCOP
OG0004576	LOC120412599|XP_039429082.1|CPIP	LOC119069763|XP_037029790.1|BCOP
OG0004577	LOC120414152|XP_039431125.1|CPIP	LOC119081218|XP_037045837.1|BCOP
OG0004578	LOC120414948|XP_039432247.1|CPIP	LOC119067330|XP_037026129.1|BCOP
OG0004579	LOC120432564|XP_039453761.1|CPIP	LOC119079029|XP_037042705.1|BCOP
OG0004580	LOC120415606|XP_039433133.1|CPIP	LOC119069435|XP_037029387.1|BCOP
OG0004581	LOC120415612|XP_039433140.1|CPIP	LOC119067988|XP_037027239.1|BCOP
OG0004582	LOC120415621|XP_039433152.1|CPIP	LOC119084970|XP_037051019.1|BCOP
OG0004583	LOC120431695|XP_039452743.1|CPIP, LOC120421430|XP_039440574.1|CPIP	LOC119070057|XP_037030246.1|BCOP
OG0004584	LOC120431694|XP_039452742.1|CPIP, LOC120421418|XP_039440559.1|CPIP	LOC119069691|XP_037029712.1|BCOP
OG0004586	LOC120417033|XP_039434911.1|CPIP	LOC119084442|XP_037050318.1|BCOP
OG0004587	LOC120417017|XP_039434887.1|CPIP	LOC119067514|XP_037026425.1|BCOP
OG0004588	LOC120417018|XP_039434890.1|CPIP	LOC119067539|XP_037026491.1|BCOP
OG0004589	LOC120423035|XP_039442611.1|CPIP	LOC119084485|XP_037050370.1|BCOP
OG0004590	LOC120422058|XP_039441325.1|CPIP	LOC119082439|XP_037047867.1|BCOP
OG0004591	LOC120422080|XP_039441359.1|CPIP	LOC119081818|XP_037046952.1|BCOP
OG0004592	LOC120422078|XP_039441357.1|CPIP	LOC119070594|XP_037030909.1|BCOP
OG0004593	LOC120422075|XP_039441352.1|CPIP	LOC119085605|XP_037051923.1|BCOP
OG0004594	LOC120423487|XP_039443289.1|CPIP	LOC119083894|XP_037049599.1|BCOP, LOC119067331|XP_037026130.1|BCOP
OG0004595	LOC120425894|XP_039446474.1|CPIP	LOC119070297|XP_037030458.1|BCOP
OG0004596	LOC120428194|XP_039449139.1|CPIP	LOC119068560|XP_037028083.1|BCOP
OG0004597	LOC120428507|XP_039449453.1|CPIP, LOC120430549|XP_039451597.1|CPIP	LOC119073070|XP_037034270.1|BCOP, LOC119082172|XP_037047482.1|BCOP
OG0004598	LOC120413356|XP_039430073.1|CPIP	LOC119085726|XP_037052070.1|BCOP
OG0004599	LOC120430494|XP_039451524.1|CPIP	LOC119070918|XP_037031349.1|BCOP
OG0004600	LOC120417702|XP_039435781.1|CPIP	LOC119074611|XP_037036765.1|BCOP
OG0004601	LOC120424696|XP_039444809.1|CPIP	LOC119067134|XP_037025825.1|BCOP
OG0004602	LOC120424533|XP_039444631.1|CPIP	LOC119068030|XP_037027288.1|BCOP
OG0004603	LOC120416908|XP_039434741.1|CPIP	LOC119068061|XP_037027358.1|BCOP
OG0004604	LOC120416899|XP_039434731.1|CPIP	LOC119085599|XP_037051915.1|BCOP
OG0004605	LOC120430744|XP_039451787.1|CPIP	LOC119080428|XP_037044680.1|BCOP
OG0004606	LOC120427968|XP_039448858.1|CPIP	LOC119081649|XP_037046629.1|BCOP
OG0004607	LOC120412940|XP_039429515.1|CPIP	LOC119082175|XP_037047487.1|BCOP
OG0004608	LOC120413576|XP_039430401.1|CPIP	LOC119068053|XP_037027340.1|BCOP
OG0004609	LOC120426601|XP_039447326.1|CPIP	LOC119068094|XP_037027410.1|BCOP
OG0004610	LOC120416425|XP_039434110.1|CPIP	LOC119070450|XP_037030696.1|BCOP
OG0004611	LOC120416401|XP_039434081.1|CPIP	LOC119070098|XP_037030306.1|BCOP
OG0004612	LOC120416435|XP_039434123.1|CPIP	LOC119070101|XP_037030311.1|BCOP
OG0004613	LOC120429015|XP_039450086.1|CPIP	LOC119069338|XP_037029302.1|BCOP
OG0004614	LOC120429018|XP_039450093.1|CPIP	LOC119067399|XP_037026239.1|BCOP
OG0004615	LOC120414518|XP_039431661.1|CPIP	LOC119069991|XP_037030126.1|BCOP
OG0004616	LOC120414526|XP_039431669.1|CPIP	LOC119067136|XP_037025828.1|BCOP
OG0004617	LOC120414512|XP_039431652.1|CPIP	LOC119067120|XP_037025791.1|BCOP
OG0004618	LOC120414525|XP_039431668.1|CPIP	LOC119067259|XP_037026031.1|BCOP
OG0004619	LOC120417687|XP_039435758.1|CPIP	LOC119069636|XP_037029637.1|BCOP
OG0004620	LOC120413719|XP_039430580.1|CPIP	LOC119068567|XP_037028103.1|BCOP
OG0004621	LOC120414162|XP_039431146.1|CPIP	LOC119081848|XP_037046985.1|BCOP
OG0004622	LOC120416255|XP_039433891.1|CPIP	LOC119081943|XP_037047106.1|BCOP
OG0004623	LOC120416251|XP_039433888.1|CPIP	LOC119068698|XP_037028284.1|BCOP
OG0004624	LOC120430970|XP_039452038.1|CPIP	LOC119081669|XP_037046647.1|BCOP
OG0004625	LOC120419625|XP_039438304.1|CPIP	LOC119085631|XP_037051962.1|BCOP
OG0004626	LOC120425317|XP_039445723.1|CPIP	LOC119069080|XP_037028853.1|BCOP
OG0004627	LOC120413036|XP_039429643.1|CPIP	LOC119074320|XP_037036275.1|BCOP
OG0004628	LOC120428374|XP_039449309.1|CPIP	LOC119080060|XP_037044167.1|BCOP
OG0004629	LOC120415613|XP_039433142.1|CPIP	LOC119084939|XP_037050979.1|BCOP
OG0004630	LOC120415608|XP_039433136.1|CPIP	LOC119069538|XP_037029509.1|BCOP
OG0004631	LOC120415601|XP_039433128.1|CPIP	LOC119069944|XP_037030065.1|BCOP
OG0004632	LOC120415600|XP_039433127.1|CPIP	LOC119069943|XP_037030063.1|BCOP
OG0004633	LOC120424519|XP_039444609.1|CPIP	LOC119068696|XP_037028281.1|BCOP, LOC119072990|XP_037034208.1|BCOP
OG0004635	LOC120429063|XP_039450135.1|CPIP	LOC119068836|XP_037028520.1|BCOP
OG0004636	LOC120426453|XP_039447149.1|CPIP	LOC119067512|XP_037026420.1|BCOP
OG0004637	LOC120429940|XP_039450971.1|CPIP	LOC119067412|XP_037026255.1|BCOP
OG0004638	LOC120424323|XP_039444352.1|CPIP	LOC119081786|XP_037046891.1|BCOP, LOC119077833|XP_037041043.1|BCOP
OG0004639	LOC120423052|XP_039442658.1|CPIP	LOC119069321|XP_037029271.1|BCOP
OG0004640	LOC120423051|XP_039442657.1|CPIP	LOC119069317|XP_037029265.1|BCOP
OG0004641	LOC120428791|XP_039449822.1|CPIP	LOC119079520|XP_037043382.1|BCOP
OG0004642	LOC120425020|XP_039445324.1|CPIP	LOC119066985|XP_037025605.1|BCOP
OG0004643	LOC120425030|XP_039445335.1|CPIP	LOC119074926|XP_037037215.1|BCOP
OG0004644	LOC120425019|XP_039445322.1|CPIP	LOC119069417|XP_037029365.1|BCOP
OG0004645	LOC120425026|XP_039445330.1|CPIP, LOC120425024|XP_039445329.1|CPIP	LOC119069141|XP_037028942.1|BCOP
OG0004646	LOC120430120|XP_039451138.1|CPIP	LOC119081486|XP_037046381.1|BCOP
OG0004647	LOC120429248|XP_039450393.1|CPIP	LOC119070072|XP_037030265.1|BCOP
OG0004648	LOC120430117|XP_039451136.1|CPIP	LOC119068990|XP_037028759.1|BCOP
OG0004649	LOC120419870|XP_039438664.1|CPIP, LOC120418077|XP_039436268.1|CPIP	LOC119069622|XP_037029610.1|BCOP
OG0004650	LOC120418091|XP_039436293.1|CPIP, LOC120419874|XP_039438669.1|CPIP	LOC119067436|XP_037026305.1|BCOP
OG0004651	LOC120425022|XP_039445325.1|CPIP	LOC119068302|XP_037027738.1|BCOP
OG0004652	LOC120425463|XP_039445929.1|CPIP	LOC119070252|XP_037030415.1|BCOP
OG0004653	LOC120425465|XP_039445931.1|CPIP	LOC119067807|XP_037026853.1|BCOP
OG0004654	LOC120425487|XP_039445965.1|CPIP	LOC119068922|XP_037028680.1|BCOP
OG0004655	LOC120428782|XP_039449803.1|CPIP	LOC119082717|XP_037048192.1|BCOP
OG0004656	LOC120428781|XP_039449802.1|CPIP	LOC119067815|XP_037026869.1|BCOP
OG0004657	LOC120428787|XP_039449808.1|CPIP	LOC119069679|XP_037029695.1|BCOP
OG0004658	LOC120423153|XP_039442770.1|CPIP, LOC120431375|XP_039452440.1|CPIP	LOC119069799|XP_037029849.1|BCOP
OG0004659	LOC120431381|XP_039452444.1|CPIP	LOC119068690|XP_037028272.1|BCOP
OG0004660	LOC120429233|XP_039450378.1|CPIP	LOC119079574|XP_037043456.1|BCOP
OG0004661	LOC120429247|XP_039450392.1|CPIP	LOC119069189|XP_037029030.1|BCOP
OG0004662	LOC120424934|XP_039445166.1|CPIP	LOC119067544|XP_037026502.1|BCOP
OG0004663	LOC120424932|XP_039445160.1|CPIP	LOC119068768|XP_037028416.1|BCOP, LOC119069064|XP_037028836.1|BCOP
OG0004664	LOC120424930|XP_039445155.1|CPIP	LOC119068769|XP_037028419.1|BCOP
OG0004665	LOC120424935|XP_039445169.1|CPIP	LOC119083302|XP_037048889.1|BCOP
OG0004666	LOC120419338|XP_039437944.1|CPIP	LOC119067848|XP_037026975.1|BCOP
OG0004667	LOC120431439|XP_039452492.1|CPIP	LOC119067854|XP_037026987.1|BCOP
OG0004668	LOC120431799|XP_039452851.1|CPIP	LOC119068754|XP_037028369.1|BCOP
OG0004669	LOC120428947|XP_039450021.1|CPIP	LOC119068757|XP_037028389.1|BCOP
OG0004670	LOC120427924|XP_039448799.1|CPIP	LOC119070365|XP_037030560.1|BCOP
OG0004671	LOC120424813|XP_039444965.1|CPIP	LOC119079074|XP_037042779.1|BCOP
OG0004672	LOC120429289|XP_039450451.1|CPIP	LOC119084519|XP_037050431.1|BCOP
OG0004673	LOC120430803|XP_039451857.1|CPIP	LOC119074468|XP_037036504.1|BCOP
OG0004674	LOC120425115|XP_039445454.1|CPIP	LOC119085035|XP_037051128.1|BCOP
OG0004675	LOC120425113|XP_039445448.1|CPIP	LOC119085062|XP_037051200.1|BCOP
OG0004676	LOC120430535|XP_039451582.1|CPIP	LOC119069261|XP_037029213.1|BCOP
OG0004677	LOC120425998|XP_039446590.1|CPIP	LOC119082364|XP_037047781.1|BCOP
OG0004678	LOC120426016|XP_039446624.1|CPIP	LOC119081925|XP_037047077.1|BCOP
OG0004679	LOC120417858|XP_039436012.1|CPIP	LOC119067916|XP_037027112.1|BCOP
OG0004680	LOC120421773|XP_039440974.1|CPIP	LOC119080643|XP_037044955.1|BCOP, LOC119068155|XP_037027526.1|BCOP
OG0004681	LOC120423834|XP_039443711.1|CPIP	LOC119069774|XP_037029807.1|BCOP
OG0004682	LOC120423841|XP_039443723.1|CPIP	LOC119069517|XP_037029490.1|BCOP
OG0004683	LOC120423826|XP_039443689.1|CPIP	LOC119080463|XP_037044734.1|BCOP
OG0004684	LOC120426227|XP_039446897.1|CPIP	LOC119067424|XP_037026290.1|BCOP
OG0004685	LOC120431668|XP_039452711.1|CPIP	LOC119069117|XP_037028905.1|BCOP
OG0004686	LOC120418742|XP_039437152.1|CPIP	LOC119069118|XP_037028910.1|BCOP
OG0004687	LOC120417201|XP_039435101.1|CPIP	LOC119069113|XP_037028901.1|BCOP
OG0004689	LOC120417191|XP_039435092.1|CPIP	LOC119070463|XP_037030713.1|BCOP
OG0004690	LOC120420743|XP_039439770.1|CPIP	LOC119067875|XP_037027038.1|BCOP
OG0004691	LOC120420766|XP_039439806.1|CPIP	LOC119067882|XP_037027056.1|BCOP
OG0004692	LOC120420781|XP_039439828.1|CPIP	LOC119069334|XP_037029294.1|BCOP
OG0004693	LOC120420745|XP_039439775.1|CPIP	LOC119069335|XP_037029296.1|BCOP
OG0004694	LOC120425563|XP_039446061.1|CPIP, LOC120423722|XP_039443559.1|CPIP	LOC119069931|XP_037030050.1|BCOP
OG0004695	LOC120428741|XP_039449751.1|CPIP	LOC119085775|XP_037052164.1|BCOP
OG0004696	LOC120427185|XP_039447983.1|CPIP	LOC119067271|XP_037026045.1|BCOP
OG0004697	LOC120430501|XP_039451532.1|CPIP	LOC119083569|XP_037049208.1|BCOP
OG0004698	LOC120421821|XP_039441033.1|CPIP	LOC119070142|XP_037030365.1|BCOP
OG0004699	LOC120422152|XP_039441459.1|CPIP	LOC119068528|XP_037028033.1|BCOP
OG0004700	LOC120416607|XP_039434342.1|CPIP	LOC119085391|XP_037051682.1|BCOP
OG0004701	LOC120415975|XP_039433563.1|CPIP	LOC119085009|XP_037051087.1|BCOP
OG0004702	LOC120429000|XP_039450074.1|CPIP	LOC119081642|XP_037046618.1|BCOP
OG0004703	LOC120428668|XP_039449652.1|CPIP	LOC119070468|XP_037030719.1|BCOP
OG0004704	LOC120428661|XP_039449642.1|CPIP, LOC120427073|XP_039447845.1|CPIP	LOC119067944|XP_037027156.1|BCOP
OG0004705	LOC120427079|XP_039447855.1|CPIP	LOC119066382|XP_037024709.1|BCOP
OG0004706	LOC120431454|XP_039452504.1|CPIP	LOC119069967|XP_037030097.1|BCOP
OG0004707	LOC120424033|XP_039443990.1|CPIP	LOC119068233|XP_037027644.1|BCOP
OG0004708	LOC120424034|XP_039443991.1|CPIP	LOC119067010|XP_037025632.1|BCOP
OG0004709	LOC120426007|XP_039446608.1|CPIP	LOC119067468|XP_037026352.1|BCOP
OG0004710	LOC120426006|XP_039446605.1|CPIP	LOC119067263|XP_037026037.1|BCOP
OG0004711	LOC120422583|XP_039442005.1|CPIP	LOC119070403|XP_037030622.1|BCOP
OG0004712	LOC120422565|XP_039441985.1|CPIP	LOC119074248|XP_037036167.1|BCOP
OG0004713	LOC120431802|XP_039452858.1|CPIP	LOC119085702|XP_037052046.1|BCOP
OG0004714	LOC120431729|XP_039452791.1|CPIP	LOC119082075|XP_037047314.1|BCOP
OG0004715	LOC120430219|XP_039451231.1|CPIP	LOC119066127|XP_037024308.1|BCOP
OG0004716	LOC120425736|XP_039446274.1|CPIP	LOC119067216|XP_037025954.1|BCOP
OG0004717	LOC120418347|XP_039436632.1|CPIP	LOC119068114|XP_037027455.1|BCOP
OG0004718	LOC120418330|XP_039436598.1|CPIP	LOC119078746|XP_037042340.1|BCOP
OG0004719	LOC120427265|XP_039448060.1|CPIP	LOC119069959|XP_037030085.1|BCOP
OG0004720	LOC120427677|XP_039448492.1|CPIP	LOC119068883|XP_037028643.1|BCOP
OG0004721	LOC120418332|XP_039436601.1|CPIP	LOC119067982|XP_037027224.1|BCOP
OG0004722	LOC120418323|XP_039436588.1|CPIP	LOC119069923|XP_037030038.1|BCOP
OG0004723	LOC120428289|XP_039449218.1|CPIP	LOC119067572|XP_037026551.1|BCOP
OG0004724	LOC120418368|XP_039436661.1|CPIP	LOC119070559|XP_037030860.1|BCOP
OG0004725	LOC120418369|XP_039436664.1|CPIP	LOC119070563|XP_037030866.1|BCOP
OG0004726	LOC120418386|XP_039436694.1|CPIP	LOC119069953|XP_037030077.1|BCOP
OG0004727	LOC120426000|XP_039446593.1|CPIP	LOC119068215|XP_037027604.1|BCOP
OG0004728	LOC120426246|XP_039446918.1|CPIP	LOC119068218|XP_037027606.1|BCOP
OG0004729	LOC120431093|XP_039452185.1|CPIP	LOC119068800|XP_037028470.1|BCOP
OG0004730	LOC120431092|XP_039452183.1|CPIP, LOC120430924|XP_039451979.1|CPIP	LOC119066254|XP_037024485.1|BCOP
OG0004731	LOC120427158|XP_039447951.1|CPIP	LOC119070081|XP_037030284.1|BCOP
OG0004732	LOC120427902|XP_039448776.1|CPIP	LOC119070359|XP_037030549.1|BCOP
OG0004733	LOC120427892|XP_039448760.1|CPIP	LOC119079430|XP_037043236.1|BCOP
OG0004734	LOC120427896|XP_039448765.1|CPIP	LOC119067926|XP_037027133.1|BCOP
OG0004735	LOC120416050|XP_039433648.1|CPIP	LOC119069171|XP_037028977.1|BCOP
OG0004736	LOC120414262|XP_039431306.1|CPIP	LOC119068103|XP_037027422.1|BCOP
OG0004737	LOC120424265|XP_039444261.1|CPIP	LOC119067052|XP_037025692.1|BCOP
OG0004738	LOC120424237|XP_039444234.1|CPIP	LOC119068538|XP_037028047.1|BCOP, LOC119067045|XP_037025683.1|BCOP
OG0004739	LOC120424264|XP_039444260.1|CPIP	LOC119069316|XP_037029263.1|BCOP
OG0004740	LOC120428911|XP_039449987.1|CPIP	LOC119067892|XP_037027074.1|BCOP
OG0004741	LOC120428910|XP_039449986.1|CPIP	LOC119067879|XP_037027044.1|BCOP
OG0004742	LOC120425700|XP_039446222.1|CPIP	LOC119085059|XP_037051171.1|BCOP
OG0004744	LOC120423421|XP_039443158.1|CPIP	LOC119078060|XP_037041386.1|BCOP
OG0004745	LOC120428366|XP_039449302.1|CPIP	LOC119067589|XP_037026582.1|BCOP
OG0004746	LOC120429644|XP_039450604.1|CPIP	LOC119069828|XP_037029885.1|BCOP
OG0004747	LOC120432113|XP_039453182.1|CPIP	LOC119069829|XP_037029886.1|BCOP
OG0004748	LOC120427858|XP_039448710.1|CPIP	LOC119075771|XP_037038213.1|BCOP
OG0004749	LOC120414297|XP_039431366.1|CPIP	LOC119069481|XP_037029443.1|BCOP
OG0004750	LOC120426701|XP_039447415.1|CPIP	LOC119069260|XP_037029212.1|BCOP
OG0004751	LOC120426693|XP_039447404.1|CPIP	LOC119069668|XP_037029682.1|BCOP
OG0004752	LOC120426689|XP_039447399.1|CPIP	LOC119069343|XP_037029309.1|BCOP
OG0004753	LOC120426694|XP_039447405.1|CPIP	LOC119067355|XP_037026159.1|BCOP
OG0004754	LOC120426686|XP_039447396.1|CPIP	LOC119067352|XP_037026157.1|BCOP
OG0004755	LOC120426692|XP_039447402.1|CPIP	LOC119080984|XP_037045527.1|BCOP
OG0004756	LOC120426691|XP_039447401.1|CPIP	LOC119080730|XP_037045153.1|BCOP
OG0004757	LOC120430172|XP_039451186.1|CPIP	LOC119067873|XP_037027030.1|BCOP
OG0004758	LOC120427254|XP_039448045.1|CPIP	LOC119070554|XP_037030850.1|BCOP
OG0004759	LOC120427256|XP_039448049.1|CPIP	LOC119069605|XP_037029591.1|BCOP
OG0004760	LOC120427250|XP_039448040.1|CPIP	LOC119070578|XP_037030880.1|BCOP
OG0004761	LOC120428725|XP_039449733.1|CPIP	LOC119069129|XP_037028924.1|BCOP
OG0004762	LOC120421015|XP_039440071.1|CPIP	LOC119067783|XP_037026816.1|BCOP
OG0004763	LOC120421032|XP_039440103.1|CPIP	LOC119067997|XP_037027252.1|BCOP
OG0004766	LOC120425415|XP_039445878.1|CPIP	LOC119067506|XP_037026412.1|BCOP
OG0004767	LOC120421189|XP_039440327.1|CPIP	LOC119070408|XP_037030630.1|BCOP
OG0004768	LOC120425737|XP_039446276.1|CPIP	LOC119069191|XP_037029032.1|BCOP
OG0004769	LOC120423967|XP_039443893.1|CPIP	LOC119079864|XP_037043837.1|BCOP
OG0004770	LOC120423968|XP_039443894.1|CPIP	LOC119074486|XP_037036528.1|BCOP
OG0004771	LOC120423969|XP_039443895.1|CPIP	LOC119068586|XP_037028127.1|BCOP
OG0004773	LOC120425157|XP_039445521.1|CPIP	LOC119067991|XP_037027247.1|BCOP
OG0004774	LOC120426221|XP_039446874.1|CPIP	LOC119067992|XP_037027248.1|BCOP
OG0004775	LOC120426214|XP_039446856.1|CPIP	LOC119067990|XP_037027244.1|BCOP
OG0004776	LOC120426225|XP_039446893.1|CPIP	LOC119085433|XP_037051748.1|BCOP
OG0004777	LOC120427414|XP_039448214.1|CPIP	LOC119069288|XP_037029251.1|BCOP
OG0004779	LOC120427881|XP_039448748.1|CPIP	LOC119073964|XP_037035763.1|BCOP
OG0004780	LOC120427882|XP_039448752.1|CPIP	LOC119078505|XP_037041959.1|BCOP
OG0004781	LOC120421100|XP_039440178.1|CPIP	LOC119069795|XP_037029836.1|BCOP
OG0004782	LOC120416981|XP_039434841.1|CPIP	LOC119070124|XP_037030338.1|BCOP
OG0004783	LOC120416371|XP_039434041.1|CPIP	LOC119083283|XP_037048870.1|BCOP
OG0004784	LOC120432089|XP_039453161.1|CPIP, LOC120428963|XP_039450036.1|CPIP	LOC119068807|XP_037028475.1|BCOP
OG0004785	LOC120430146|XP_039451165.1|CPIP, LOC120430515|XP_039451549.1|CPIP	LOC119068935|XP_037028694.1|BCOP
OG0004786	LOC120429549|XP_039450540.1|CPIP	LOC119069254|XP_037029203.1|BCOP
OG0004787	LOC120428858|XP_039449915.1|CPIP	LOC119069280|XP_037029237.1|BCOP
OG0004788	LOC120428851|XP_039449908.1|CPIP	LOC119069238|XP_037029174.1|BCOP
OG0004789	LOC120428855|XP_039449914.1|CPIP	LOC119069256|XP_037029205.1|BCOP
OG0004790	LOC120425991|XP_039446583.1|CPIP	LOC119069286|XP_037029249.1|BCOP
OG0004791	LOC120425983|XP_039446571.1|CPIP	LOC119069204|XP_037029070.1|BCOP
OG0004792	LOC120432022|XP_039453091.1|CPIP	LOC119067931|XP_037027140.1|BCOP
OG0004793	LOC120431080|XP_039452166.1|CPIP	LOC119067371|XP_037026178.1|BCOP
OG0004794	LOC120424782|XP_039444918.1|CPIP	LOC119070535|XP_037030803.1|BCOP
OG0004795	LOC120430266|XP_039451285.1|CPIP	LOC119070441|XP_037030686.1|BCOP
OG0004796	LOC120422563|XP_039441982.1|CPIP	LOC119067762|XP_037026789.1|BCOP
OG0004797	LOC120422572|XP_039441991.1|CPIP	LOC119069040|XP_037028803.1|BCOP
OG0004799	LOC120429164|XP_039450305.1|CPIP	LOC119081245|XP_037045871.1|BCOP
OG0004800	LOC120431672|XP_039452723.1|CPIP	LOC119067464|XP_037026345.1|BCOP
OG0004801	LOC120424623|XP_039444722.1|CPIP, LOC120424681|XP_039444791.1|CPIP	LOC119076307|XP_037038908.1|BCOP
OG0004802	LOC120432513|XP_039453665.1|CPIP	LOC119073243|XP_037034453.1|BCOP
OG0004803	LOC120430175|XP_039451190.1|CPIP	LOC119070484|XP_037030732.1|BCOP
OG0004804	LOC120430351|XP_039451384.1|CPIP	LOC119070545|XP_037030813.1|BCOP
OG0004805	LOC120429669|XP_039450631.1|CPIP	LOC119067280|XP_037026052.1|BCOP
OG0004806	LOC120421029|XP_039440098.1|CPIP	LOC119068779|XP_037028433.1|BCOP
OG0004807	LOC120421778|XP_039440981.1|CPIP	LOC119079932|XP_037043930.1|BCOP
OG0004808	LOC120427176|XP_039447970.1|CPIP	LOC119077387|XP_037040481.1|BCOP
OG0004809	LOC120423824|XP_039443687.1|CPIP	LOC119083955|XP_037049661.1|BCOP
OG0004810	LOC120423823|XP_039443685.1|CPIP	LOC119083935|XP_037049648.1|BCOP
OG0004811	LOC120423814|XP_039443668.1|CPIP	LOC119070082|XP_037030285.1|BCOP
OG0004812	LOC120423831|XP_039443708.1|CPIP	LOC119069596|XP_037029581.1|BCOP
OG0004814	LOC120431858|XP_039452926.1|CPIP	LOC119067023|XP_037025646.1|BCOP
OG0004815	LOC120417103|XP_039435014.1|CPIP	LOC119083592|XP_037049229.1|BCOP
OG0004816	LOC120417091|XP_039435004.1|CPIP	LOC119069056|XP_037028825.1|BCOP
OG0004817	LOC120417102|XP_039435013.1|CPIP	LOC119069060|XP_037028830.1|BCOP
OG0004818	LOC120425061|XP_039445368.1|CPIP	LOC119067224|XP_037025965.1|BCOP
OG0004819	LOC120425047|XP_039445352.1|CPIP	LOC119068473|XP_037027980.1|BCOP
OG0004820	LOC120425046|XP_039445350.1|CPIP	LOC119068667|XP_037028244.1|BCOP
OG0004821	LOC120425074|XP_039445400.1|CPIP	LOC119085770|XP_037052157.1|BCOP
OG0004822	LOC120425077|XP_039445402.1|CPIP	LOC119069781|XP_037029818.1|BCOP
OG0004823	LOC120425043|XP_039445347.1|CPIP	LOC119068767|XP_037028415.1|BCOP
OG0004824	LOC120425068|XP_039445375.1|CPIP	LOC119068789|XP_037028443.1|BCOP
OG0004825	LOC120422122|XP_039441426.1|CPIP	LOC119085044|XP_037051150.1|BCOP
OG0004826	LOC120420777|XP_039439822.1|CPIP	LOC119085265|XP_037051511.1|BCOP
OG0004827	LOC120420774|XP_039439817.1|CPIP	LOC119068308|XP_037027748.1|BCOP
OG0004828	LOC120420787|XP_039439833.1|CPIP	LOC119069743|XP_037029777.1|BCOP
OG0004829	LOC120414267|XP_039431321.1|CPIP	LOC119080458|XP_037044723.1|BCOP, LOC119069839|XP_037029902.1|BCOP
OG0004830	LOC120423345|XP_039443048.1|CPIP	LOC119067939|XP_037027150.1|BCOP
OG0004831	LOC120418350|XP_039436637.1|CPIP	LOC119073984|XP_037035790.1|BCOP, LOC119073982|XP_037035788.1|BCOP
OG0004832	LOC120432052|XP_039453119.1|CPIP	LOC119073289|XP_037034570.1|BCOP, LOC119079077|XP_037042822.1|BCOP
OG0004833	LOC120423570|XP_039443362.1|CPIP	LOC119067299|XP_037026095.1|BCOP
OG0004834	LOC120431739|XP_039452800.1|CPIP	LOC119067924|XP_037027126.1|BCOP
OG0004835	LOC120432094|XP_039453167.1|CPIP	LOC119070460|XP_037030708.1|BCOP
OG0004840	LOC120427402|XP_039448197.1|CPIP	LOC119077749|XP_037040952.1|BCOP
OG0004841	LOC120425412|XP_039445876.1|CPIP, LOC120425676|XP_039446193.1|CPIP	LOC119082998|XP_037048532.1|BCOP
OG0004842	LOC120425431|XP_039445894.1|CPIP	LOC119069119|XP_037028911.1|BCOP
OG0004843	LOC120422579|XP_039442002.1|CPIP	LOC119068430|XP_037027895.1|BCOP
