Orthogroup	CPIP.longest_only	ASTE.longest_only
OG0003579	LOC120426579|XP_039447302.1|CPIP	LOC118512198|XP_035912195.1|ASTE
OG0003580	LOC120426850|XP_039447580.1|CPIP	LOC118510518|XP_035908342.1|ASTE
OG0003581	LOC120427329|XP_039448116.1|CPIP	LOC118510521|XP_035908353.1|ASTE
OG0003582	LOC120425995|XP_039446592.1|CPIP	LOC118510469|XP_035908220.1|ASTE
OG0003583	LOC120425696|XP_039446217.1|CPIP	LOC118513612|XP_035915555.1|ASTE, LOC118517283|XP_035919148.1|ASTE
OG0003584	LOC120426360|XP_039447057.1|CPIP	LOC118512090|XP_035911947.1|ASTE
OG0003585	LOC120425830|XP_039446386.1|CPIP	LOC118512129|XP_035912029.1|ASTE
OG0003586	LOC120428814|XP_039449850.1|CPIP	LOC118512139|XP_035912050.1|ASTE
OG0003587	LOC120425974|XP_039446562.1|CPIP	LOC118512150|XP_035912079.1|ASTE
OG0003588	LOC120422331|XP_039441660.1|CPIP	LOC118512159|XP_035912100.1|ASTE
OG0003589	LOC120422349|XP_039441679.1|CPIP	LOC118508833|XP_035904472.1|ASTE
OG0003590	LOC120420566|XP_039439575.1|CPIP	LOC118510454|XP_035908179.1|ASTE
OG0003591	LOC120429984|XP_039451013.1|CPIP	LOC118510449|XP_035908143.1|ASTE
OG0003592	LOC120422847|XP_039442326.1|CPIP	LOC118509943|XP_035907168.1|ASTE
OG0003593	LOC120422433|XP_039441785.1|CPIP	LOC118509539|XP_035906164.1|ASTE
OG0003594	LOC120415748|XP_039433289.1|CPIP	LOC118512679|XP_035913355.1|ASTE, LOC118512680|XP_035913356.1|ASTE
OG0003595	LOC120415739|XP_039433274.1|CPIP	LOC118512692|XP_035913378.1|ASTE
OG0003596	LOC120415735|XP_039433264.1|CPIP	LOC118509433|XP_035905915.1|ASTE
OG0003597	LOC120415752|XP_039433294.1|CPIP	LOC118510552|XP_035908419.1|ASTE
OG0003598	LOC120428572|XP_039449539.1|CPIP	LOC118512745|XP_035913524.1|ASTE
OG0003599	LOC120424877|XP_039445071.1|CPIP	LOC118512752|XP_035913534.1|ASTE, LOC118516388|XP_035918146.1|ASTE
OG0003600	LOC120424883|XP_039445081.1|CPIP	LOC118513087|XP_035914349.1|ASTE
OG0003601	LOC120418863|XP_039437332.1|CPIP	LOC118513037|XP_035914211.1|ASTE
OG0003602	LOC120418856|XP_039437317.1|CPIP	LOC118510268|XP_035907759.1|ASTE
OG0003603	LOC120430196|XP_039451213.1|CPIP	LOC118509496|XP_035906043.1|ASTE
OG0003604	LOC120430042|XP_039451068.1|CPIP	LOC118509499|XP_035906050.1|ASTE
OG0003605	LOC120430147|XP_039451169.1|CPIP	LOC118505337|XP_035896884.1|ASTE
OG0003606	LOC120430158|XP_039451177.1|CPIP	LOC118509930|XP_035907152.1|ASTE
OG0003607	LOC120430016|XP_039451048.1|CPIP	LOC118510067|XP_035907352.1|ASTE
OG0003608	LOC120422884|XP_039442378.1|CPIP	LOC118510071|XP_035907357.1|ASTE
OG0003609	LOC120430755|XP_039451800.1|CPIP, LOC120430317|XP_039451352.1|CPIP	LOC118509532|XP_035906145.1|ASTE
OG0003610	LOC120416555|XP_039434221.1|CPIP	LOC118509526|XP_035906129.1|ASTE
OG0003611	LOC120430951|XP_039452008.1|CPIP	LOC118512931|XP_035913982.1|ASTE
OG0003612	LOC120429260|XP_039450413.1|CPIP	LOC118509729|XP_035906744.1|ASTE
OG0003613	LOC120423179|XP_039442804.1|CPIP	LOC118509758|XP_035906781.1|ASTE
OG0003614	LOC120423180|XP_039442805.1|CPIP	LOC118509770|XP_035906801.1|ASTE
OG0003615	LOC120420670|XP_039439702.1|CPIP	LOC118509895|XP_035907035.1|ASTE
OG0003616	LOC120412428|XP_039428821.1|CPIP	LOC118511422|XP_035910398.1|ASTE
OG0003617	LOC120426803|XP_039447521.1|CPIP	LOC118511429|XP_035910412.1|ASTE, LOC118508841|XP_035904484.1|ASTE
OG0003618	LOC120426802|XP_039447516.1|CPIP	LOC118511426|XP_035910405.1|ASTE
OG0003619	LOC120428619|XP_039449597.1|CPIP	LOC118512840|XP_035913786.1|ASTE
OG0003620	LOC120413201|XP_039429850.1|CPIP	LOC118512836|XP_035913781.1|ASTE
OG0003621	LOC120431468|XP_039452516.1|CPIP	LOC118512802|XP_035913634.1|ASTE
OG0003622	LOC120431467|XP_039452515.1|CPIP	LOC118512800|XP_035913631.1|ASTE
OG0003623	LOC120421532|XP_039440685.1|CPIP	LOC118510416|XP_035908078.1|ASTE
OG0003624	LOC120428750|XP_039449765.1|CPIP	LOC118511439|XP_035910429.1|ASTE
OG0003625	LOC120428754|XP_039449770.1|CPIP	LOC118511437|XP_035910425.1|ASTE
OG0003626	LOC120413254|XP_039429917.1|CPIP	LOC118514209|XP_035916795.1|ASTE
OG0003627	LOC120413253|XP_039429916.1|CPIP	LOC118512834|XP_035913778.1|ASTE
OG0003628	LOC120413218|XP_039429873.1|CPIP	LOC118510546|XP_035908407.1|ASTE
OG0003629	LOC120413235|XP_039429899.1|CPIP	LOC118514242|XP_035916840.1|ASTE
OG0003630	LOC120413221|XP_039429881.1|CPIP	LOC118514228|XP_035916820.1|ASTE
OG0003631	LOC120413214|XP_039429866.1|CPIP	LOC118514252|XP_035916859.1|ASTE
OG0003632	LOC120413238|XP_039429902.1|CPIP	LOC118512313|XP_035912457.1|ASTE
OG0003633	LOC120418504|XP_039436875.1|CPIP	LOC118511570|XP_035910707.1|ASTE
OG0003634	LOC120413204|XP_039429854.1|CPIP	LOC118509443|XP_035905944.1|ASTE
OG0003635	LOC120413156|XP_039429798.1|CPIP	LOC118510366|XP_035907968.1|ASTE
OG0003636	LOC120418625|XP_039437003.1|CPIP, LOC120418489|XP_039436860.1|CPIP	LOC118511520|XP_035910601.1|ASTE
OG0003637	LOC120418500|XP_039436871.1|CPIP	LOC118510477|XP_035908246.1|ASTE
OG0003638	LOC120424827|XP_039444982.1|CPIP	LOC118512897|XP_035913902.1|ASTE
OG0003639	LOC120424848|XP_039445030.1|CPIP	LOC118512899|XP_035913907.1|ASTE
OG0003640	LOC120420077|XP_039438936.1|CPIP	LOC118511377|XP_035910264.1|ASTE
OG0003641	LOC120420075|XP_039438933.1|CPIP	LOC118509741|XP_035906764.1|ASTE
OG0003642	LOC120420104|XP_039438985.1|CPIP	LOC118509762|XP_035906786.1|ASTE
OG0003643	LOC120420090|XP_039438956.1|CPIP	LOC118509772|XP_035906804.1|ASTE
OG0003644	LOC120420063|XP_039438911.1|CPIP	LOC118512794|XP_035913609.1|ASTE
OG0003645	LOC120429150|XP_039450289.1|CPIP	LOC118513487|XP_035915203.1|ASTE
OG0003646	LOC120429154|XP_039450296.1|CPIP	LOC118513484|XP_035915197.1|ASTE
OG0003647	LOC120416508|XP_039434160.1|CPIP	LOC118511263|XP_035910027.1|ASTE
OG0003648	LOC120416529|XP_039434180.1|CPIP	LOC118514452|XP_035917262.1|ASTE
OG0003649	LOC120428834|XP_039449884.1|CPIP	LOC118511447|XP_035910441.1|ASTE
OG0003650	LOC120428833|XP_039449883.1|CPIP	LOC118511444|XP_035910437.1|ASTE
OG0003651	LOC120413475|XP_039430248.1|CPIP	LOC118514396|XP_035917170.1|ASTE
OG0003652	LOC120418018|XP_039436195.1|CPIP	LOC118510225|XP_035907683.1|ASTE
OG0003653	LOC120418047|XP_039436229.1|CPIP	LOC118512767|XP_035913559.1|ASTE, LOC118516382|XP_035918129.1|ASTE
OG0003654	LOC120424198|XP_039444190.1|CPIP	LOC118516697|XP_035918537.1|ASTE, LOC118516361|XP_035918090.1|ASTE, LOC118512775|XP_035913576.1|ASTE
OG0003655	LOC120425592|XP_039446107.1|CPIP	LOC118516360|XP_035918089.1|ASTE, LOC118516696|XP_035918536.1|ASTE
OG0003656	LOC120425586|XP_039446097.1|CPIP	LOC118516357|XP_035918082.1|ASTE, LOC118516695|XP_035918533.1|ASTE
OG0003657	LOC120418933|XP_039437404.1|CPIP	LOC118512888|XP_035913883.1|ASTE
OG0003658	LOC120418923|XP_039437387.1|CPIP	LOC118514261|XP_035916870.1|ASTE
OG0003659	LOC120418921|XP_039437385.1|CPIP	LOC118514253|XP_035916860.1|ASTE
OG0003660	LOC120418907|XP_039437368.1|CPIP	LOC118510302|XP_035907822.1|ASTE
OG0003661	LOC120420644|XP_039439656.1|CPIP	LOC118510216|XP_035907670.1|ASTE
OG0003662	LOC120420685|XP_039439714.1|CPIP	LOC118513272|XP_035914732.1|ASTE
OG0003663	LOC120412381|XP_039428743.1|CPIP	LOC118511399|XP_035910327.1|ASTE
OG0003664	LOC120412380|XP_039428739.1|CPIP	LOC118511390|XP_035910302.1|ASTE
OG0003665	LOC120412390|XP_039428765.1|CPIP	LOC118509733|XP_035906755.1|ASTE
OG0003666	LOC120412392|XP_039428773.1|CPIP	LOC118509612|XP_035906315.1|ASTE
OG0003667	LOC120413486|XP_039430270.1|CPIP	LOC118509621|XP_035906359.1|ASTE
OG0003668	LOC120412619|XP_039429103.1|CPIP	LOC118511332|XP_035910156.1|ASTE
OG0003669	LOC120421527|XP_039440680.1|CPIP	LOC118511546|XP_035910647.1|ASTE
OG0003670	LOC120421526|XP_039440679.1|CPIP	LOC118511544|XP_035910644.1|ASTE
OG0003671	LOC120429132|XP_039450264.1|CPIP	LOC118510273|XP_035907769.1|ASTE
OG0003672	LOC120424862|XP_039445049.1|CPIP	LOC118510287|XP_035907796.1|ASTE
OG0003673	LOC120430654|XP_039451694.1|CPIP	LOC118514330|XP_035917022.1|ASTE
OG0003674	LOC120422291|XP_039441617.1|CPIP	LOC118511255|XP_035909998.1|ASTE
OG0003675	LOC120422294|XP_039441621.1|CPIP	LOC118509878|XP_035907010.1|ASTE
OG0003676	LOC120422293|XP_039441620.1|CPIP	LOC118509875|XP_035906997.1|ASTE
OG0003677	LOC120423606|XP_039443405.1|CPIP	LOC118509452|XP_035905964.1|ASTE
OG0003678	LOC120419972|XP_039438782.1|CPIP	LOC118512843|XP_035913788.1|ASTE
OG0003679	LOC120419980|XP_039438792.1|CPIP	LOC118512857|XP_035913833.1|ASTE
OG0003680	LOC120414123|XP_039431085.1|CPIP	LOC118511376|XP_035910263.1|ASTE
OG0003681	LOC120414124|XP_039431086.1|CPIP	LOC118512283|XP_035912398.1|ASTE
OG0003682	LOC120414114|XP_039431076.1|CPIP	LOC118512252|XP_035912298.1|ASTE
OG0003683	LOC120414122|XP_039431084.1|CPIP	LOC118517165|XP_035918951.1|ASTE, LOC118512254|XP_035912300.1|ASTE
OG0003684	LOC120417210|XP_039435108.1|CPIP, LOC120430339|XP_039451375.1|CPIP	LOC118512876|XP_035913862.1|ASTE
OG0003685	LOC120418569|XP_039436947.1|CPIP, LOC120418566|XP_039436936.1|CPIP	LOC118512255|XP_035912301.1|ASTE
OG0003686	LOC120418522|XP_039436892.1|CPIP	LOC118512019|XP_035911691.1|ASTE
OG0003687	LOC120418551|XP_039436918.1|CPIP	LOC118512808|XP_035913653.1|ASTE
OG0003688	LOC120418552|XP_039436920.1|CPIP	LOC118512809|XP_035913654.1|ASTE
OG0003689	LOC120418531|XP_039436901.1|CPIP	LOC118512815|XP_035913673.1|ASTE
OG0003690	LOC120418532|XP_039436903.1|CPIP	LOC118512816|XP_035913674.1|ASTE
OG0003691	LOC120418549|XP_039436915.1|CPIP	LOC118512820|XP_035913688.1|ASTE
OG0003692	LOC120431431|XP_039452486.1|CPIP, LOC120426205|XP_039446848.1|CPIP	LOC118509716|XP_035906696.1|ASTE
OG0003693	LOC120431880|XP_039452943.1|CPIP, LOC120414462|XP_039431584.1|CPIP	LOC118512229|XP_035912244.1|ASTE
OG0003694	LOC120414433|XP_039431551.1|CPIP	LOC118514241|XP_035916838.1|ASTE
OG0003695	LOC120414447|XP_039431568.1|CPIP	LOC118508937|XP_035904739.1|ASTE
OG0003696	LOC120429028|XP_039450098.1|CPIP	LOC118516427|XP_035918191.1|ASTE, LOC118509569|XP_035906223.1|ASTE
OG0003697	LOC120423616|XP_039443417.1|CPIP	LOC118513184|XP_035914543.1|ASTE
OG0003698	LOC120426782|XP_039447490.1|CPIP	LOC118509763|XP_035906787.1|ASTE
OG0003699	LOC120419515|XP_039438149.1|CPIP	LOC118509780|XP_035906812.1|ASTE
OG0003700	LOC120419539|XP_039438182.1|CPIP	LOC118509693|XP_035906650.1|ASTE
OG0003701	LOC120419523|XP_039438168.1|CPIP	LOC118509771|XP_035906802.1|ASTE
OG0003702	LOC120413393|XP_039430125.1|CPIP	LOC118509761|XP_035906785.1|ASTE
OG0003703	LOC120413412|XP_039430151.1|CPIP	LOC118511882|XP_035911400.1|ASTE
OG0003704	LOC120413401|XP_039430135.1|CPIP	LOC118511878|XP_035911394.1|ASTE
OG0003705	LOC120430383|XP_039451415.1|CPIP, LOC120430839|XP_039451889.1|CPIP	LOC118512306|XP_035912430.1|ASTE
OG0003706	LOC120427789|XP_039448647.1|CPIP	LOC118512867|XP_035913848.1|ASTE
OG0003707	LOC120427774|XP_039448628.1|CPIP	LOC118512871|XP_035913855.1|ASTE
OG0003708	LOC120422275|XP_039441593.1|CPIP, LOC120430407|XP_039451446.1|CPIP, LOC120425139|XP_039445500.1|CPIP	LOC118510150|XP_035907547.1|ASTE
OG0003709	LOC120422287|XP_039441611.1|CPIP	LOC118513269|XP_035914729.1|ASTE
OG0003710	LOC120422282|XP_039441603.1|CPIP	LOC118513464|XP_035915133.1|ASTE
OG0003711	LOC120423774|XP_039443627.1|CPIP	LOC118516343|XP_035918048.1|ASTE, LOC118511355|XP_035910208.1|ASTE
OG0003712	LOC120423787|XP_039443639.1|CPIP	LOC118509385|XP_035905822.1|ASTE, LOC118517325|XP_035919198.1|ASTE
OG0003713	LOC120423763|XP_039443610.1|CPIP	LOC118509386|XP_035905823.1|ASTE, LOC118517321|XP_035919194.1|ASTE
OG0003714	LOC120423785|XP_039443637.1|CPIP	LOC118509387|XP_035905824.1|ASTE, LOC118517333|XP_035919209.1|ASTE
OG0003715	LOC120421632|XP_039440793.1|CPIP	LOC118514619|XP_035917509.1|ASTE
OG0003716	LOC120424482|XP_039444555.1|CPIP	LOC118509406|XP_035905864.1|ASTE
OG0003717	LOC120424490|XP_039444568.1|CPIP	LOC118508827|XP_035904465.1|ASTE
OG0003718	LOC120424499|XP_039444584.1|CPIP	LOC118509911|XP_035907083.1|ASTE
OG0003719	LOC120420919|XP_039439980.1|CPIP	LOC118509552|XP_035906196.1|ASTE
OG0003720	LOC120430130|XP_039451149.1|CPIP, LOC120431473|XP_039452521.1|CPIP	LOC118511283|XP_035910070.1|ASTE
OG0003721	LOC120431479|XP_039452528.1|CPIP, LOC120424649|XP_039444754.1|CPIP	LOC118511286|XP_035910084.1|ASTE
OG0003722	LOC120429807|XP_039450791.1|CPIP	LOC118511319|XP_035910125.1|ASTE
OG0003723	LOC120412586|XP_039429033.1|CPIP	LOC118511312|XP_035910119.1|ASTE
OG0003724	LOC120412597|XP_039429064.1|CPIP	LOC118512266|XP_035912339.1|ASTE
OG0003725	LOC120412571|XP_039429019.1|CPIP	LOC118514229|XP_035916821.1|ASTE
OG0003726	LOC120412604|XP_039429086.1|CPIP	LOC118514244|XP_035916844.1|ASTE
OG0003727	LOC120427731|XP_039448568.1|CPIP	LOC118513296|XP_035914764.1|ASTE
OG0003728	LOC120415775|XP_039433329.1|CPIP	LOC118508855|XP_035904501.1|ASTE
OG0003729	LOC120415774|XP_039433324.1|CPIP	LOC118508850|XP_035904495.1|ASTE
OG0003730	LOC120418658|XP_039437038.1|CPIP	LOC118510262|XP_035907740.1|ASTE
OG0003731	LOC120418686|XP_039437082.1|CPIP	LOC118509402|XP_035905856.1|ASTE
OG0003732	LOC120418682|XP_039437073.1|CPIP	LOC118509392|XP_035905832.1|ASTE
OG0003733	LOC120418653|XP_039437032.1|CPIP	LOC118509391|XP_035905831.1|ASTE
OG0003734	LOC120418995|XP_039437499.1|CPIP	LOC118510094|XP_035907404.1|ASTE
OG0003735	LOC120427118|XP_039447905.1|CPIP	LOC118509242|XP_035905449.1|ASTE
OG0003736	LOC120427116|XP_039447899.1|CPIP	LOC118509248|XP_035905475.1|ASTE
OG0003737	LOC120427129|XP_039447916.1|CPIP	LOC118509243|XP_035905450.1|ASTE
OG0003738	LOC120422705|XP_039442151.1|CPIP	LOC118511844|XP_035911280.1|ASTE
OG0003739	LOC120422689|XP_039442132.1|CPIP	LOC118511845|XP_035911282.1|ASTE
OG0003740	LOC120422683|XP_039442127.1|CPIP	LOC118511849|XP_035911287.1|ASTE
OG0003741	LOC120422693|XP_039442136.1|CPIP	LOC118511853|XP_035911292.1|ASTE
OG0003742	LOC120422692|XP_039442135.1|CPIP	LOC118511851|XP_035911290.1|ASTE
OG0003743	LOC120417466|XP_039435469.1|CPIP	LOC118511517|XP_035910593.1|ASTE
OG0003744	LOC120417485|XP_039435495.1|CPIP	LOC118511521|XP_035910602.1|ASTE
OG0003745	LOC120417488|XP_039435498.1|CPIP	LOC118511524|XP_035910605.1|ASTE
OG0003746	LOC120417449|XP_039435427.1|CPIP	LOC118511518|XP_035910599.1|ASTE
OG0003747	LOC120417450|XP_039435433.1|CPIP	LOC118511527|XP_035910609.1|ASTE
OG0003748	LOC120417459|XP_039435450.1|CPIP	LOC118511526|XP_035910608.1|ASTE
OG0003749	LOC120417463|XP_039435465.1|CPIP	LOC118511530|XP_035910612.1|ASTE
OG0003750	LOC120417464|XP_039435468.1|CPIP	LOC118509365|XP_035905781.1|ASTE
OG0003751	LOC120417460|XP_039435452.1|CPIP	LOC118509646|XP_035906447.1|ASTE
OG0003752	LOC120431235|XP_039452305.1|CPIP	LOC118510333|XP_035907884.1|ASTE
OG0003753	LOC120429824|XP_039450817.1|CPIP	LOC118510374|XP_035907992.1|ASTE
OG0003754	LOC120429818|XP_039450811.1|CPIP	LOC118510329|XP_035907875.1|ASTE
OG0003755	LOC120421407|XP_039440543.1|CPIP	LOC118510348|XP_035907934.1|ASTE
OG0003756	LOC120421379|XP_039440509.1|CPIP	LOC118511333|XP_035910158.1|ASTE
OG0003757	LOC120431182|XP_039452259.1|CPIP	LOC118511344|XP_035910191.1|ASTE
OG0003758	LOC120421895|XP_039441124.1|CPIP	LOC118516422|XP_035918182.1|ASTE, LOC118509571|XP_035906226.1|ASTE
OG0003759	LOC120421896|XP_039441127.1|CPIP	LOC118513144|XP_035914463.1|ASTE
OG0003760	LOC120421937|XP_039441178.1|CPIP	LOC118513151|XP_035914485.1|ASTE
OG0003761	LOC120421914|XP_039441149.1|CPIP	LOC118513153|XP_035914493.1|ASTE
OG0003762	LOC120421893|XP_039441120.1|CPIP	LOC118513156|XP_035914495.1|ASTE
OG0003763	LOC120421903|XP_039441135.1|CPIP	LOC118513165|XP_035914505.1|ASTE
OG0003764	LOC120430638|XP_039451668.1|CPIP	LOC118513181|XP_035914534.1|ASTE
OG0003765	LOC120430639|XP_039451673.1|CPIP	LOC118513179|XP_035914533.1|ASTE
OG0003766	LOC120431060|XP_039452147.1|CPIP	LOC118513172|XP_035914517.1|ASTE
OG0003767	LOC120431063|XP_039452153.1|CPIP, LOC120431057|XP_039452145.1|CPIP	LOC118513190|XP_035914571.1|ASTE
OG0003768	LOC120427294|XP_039448080.1|CPIP	LOC118511408|XP_035910358.1|ASTE
OG0003769	LOC120427295|XP_039448083.1|CPIP	LOC118511406|XP_035910353.1|ASTE
OG0003770	LOC120418842|XP_039437297.1|CPIP	LOC118511404|XP_035910330.1|ASTE
OG0003771	LOC120418819|XP_039437264.1|CPIP	LOC118511417|XP_035910385.1|ASTE
OG0003772	LOC120418824|XP_039437272.1|CPIP	LOC118510382|XP_035908021.1|ASTE
OG0003773	LOC120418823|XP_039437271.1|CPIP	LOC118510354|XP_035907948.1|ASTE
OG0003774	LOC120418796|XP_039437212.1|CPIP	LOC118512915|XP_035913951.1|ASTE
OG0003775	LOC120425821|XP_039446368.1|CPIP	LOC118511181|XP_035909826.1|ASTE
OG0003780	LOC120413606|XP_039430444.1|CPIP	LOC118511955|XP_035911566.1|ASTE
OG0003782	LOC120428451|XP_039449395.1|CPIP	LOC118509625|XP_035906377.1|ASTE
OG0003783	LOC120429089|XP_039450183.1|CPIP	LOC118512889|XP_035913885.1|ASTE
OG0003784	LOC120420847|XP_039439898.1|CPIP	LOC118511975|XP_035911604.1|ASTE
OG0003785	LOC120414877|XP_039432137.1|CPIP	LOC118511956|XP_035911567.1|ASTE
OG0003786	LOC120429090|XP_039450186.1|CPIP	LOC118511948|XP_035911550.1|ASTE
OG0003787	LOC120416240|XP_039433876.1|CPIP	LOC118511987|XP_035911620.1|ASTE
OG0003789	LOC120424226|XP_039444217.1|CPIP	LOC118512237|XP_035912265.1|ASTE
OG0003790	LOC120426797|XP_039447546.1|CPIP	LOC118512234|XP_035912260.1|ASTE
OG0003791	LOC120428144|XP_039449066.1|CPIP	LOC118503298|XP_035892301.1|ASTE
OG0003796	LOC120431613|XP_039452655.1|CPIP	LOC118512890|XP_035913886.1|ASTE
OG0003797	LOC120431328|XP_039452393.1|CPIP	LOC118510965|XP_035909344.1|ASTE
OG0003798	LOC120429895|XP_039450924.1|CPIP	LOC118510964|XP_035909325.1|ASTE
OG0003799	LOC120429683|XP_039450649.1|CPIP	LOC118510960|XP_035909320.1|ASTE
OG0003800	LOC120426644|XP_039447366.1|CPIP, LOC120425449|XP_039445915.1|CPIP	LOC118511031|XP_035909503.1|ASTE
OG0003801	LOC120422187|XP_039441495.1|CPIP	LOC118511038|XP_035909524.1|ASTE
OG0003802	LOC120414704|XP_039431944.1|CPIP	LOC118510085|XP_035907387.1|ASTE
OG0003803	LOC120414705|XP_039431945.1|CPIP	LOC118513404|XP_035914991.1|ASTE
OG0003804	LOC120414687|XP_039431904.1|CPIP	LOC118513385|XP_035914942.1|ASTE
OG0003805	LOC120414685|XP_039431902.1|CPIP	LOC118513382|XP_035914938.1|ASTE
OG0003806	LOC120414728|XP_039431966.1|CPIP	LOC118513384|XP_035914941.1|ASTE
OG0003807	LOC120414695|XP_039431920.1|CPIP	LOC118513376|XP_035914914.1|ASTE
OG0003808	LOC120414660|XP_039431854.1|CPIP	LOC118512701|XP_035913416.1|ASTE
OG0003809	LOC120414664|XP_039431868.1|CPIP	LOC118512711|XP_035913436.1|ASTE
OG0003810	LOC120414691|XP_039431914.1|CPIP	LOC118512720|XP_035913454.1|ASTE
OG0003811	LOC120431189|XP_039452265.1|CPIP	LOC118509637|XP_035906436.1|ASTE
OG0003812	LOC120427691|XP_039448514.1|CPIP	LOC118509854|XP_035906950.1|ASTE
OG0003813	LOC120422792|XP_039442264.1|CPIP	LOC118511803|XP_035911229.1|ASTE
OG0003814	LOC120428094|XP_039449013.1|CPIP	LOC118513299|XP_035914775.1|ASTE
OG0003815	LOC120428098|XP_039449016.1|CPIP	LOC118513306|XP_035914781.1|ASTE
OG0003816	LOC120425846|XP_039446399.1|CPIP	LOC118510567|XP_035908448.1|ASTE
OG0003817	LOC120425856|XP_039446413.1|CPIP	LOC118508929|XP_035904729.1|ASTE
OG0003818	LOC120422801|XP_039442276.1|CPIP	LOC118511105|XP_035909721.1|ASTE
OG0003820	LOC120415689|XP_039433218.1|CPIP	LOC118513529|XP_035915294.1|ASTE
OG0003821	LOC120424559|XP_039444661.1|CPIP	LOC118513589|XP_035915462.1|ASTE
OG0003822	LOC120423672|XP_039443491.1|CPIP	LOC118510619|XP_035908539.1|ASTE
OG0003823	LOC120428130|XP_039449046.1|CPIP	LOC118513229|XP_035914656.1|ASTE
OG0003824	LOC120422993|XP_039442538.1|CPIP	LOC118513536|XP_035915300.1|ASTE
OG0003825	LOC120422985|XP_039442530.1|CPIP	LOC118513528|XP_035915293.1|ASTE
OG0003826	LOC120422986|XP_039442531.1|CPIP	LOC118509164|XP_035905312.1|ASTE
OG0003827	LOC120413555|XP_039430369.1|CPIP	LOC118511112|XP_035909730.1|ASTE
OG0003828	LOC120413574|XP_039430394.1|CPIP	LOC118511095|XP_035909692.1|ASTE
OG0003829	LOC120413561|XP_039430374.1|CPIP	LOC118511078|XP_035909641.1|ASTE
OG0003830	LOC120413547|XP_039430361.1|CPIP	LOC118513541|XP_035915307.1|ASTE
OG0003831	LOC120413522|XP_039430327.1|CPIP	LOC118513950|XP_035916235.1|ASTE
OG0003832	LOC120413520|XP_039430326.1|CPIP	LOC118513929|XP_035916191.1|ASTE
OG0003833	LOC120431162|XP_039452233.1|CPIP	LOC118513960|XP_035916252.1|ASTE
OG0003834	LOC120421105|XP_039440191.1|CPIP	LOC118513986|XP_035916309.1|ASTE
OG0003835	LOC120420135|XP_039439021.1|CPIP	LOC118511274|XP_035910055.1|ASTE
OG0003836	LOC120422759|XP_039442243.1|CPIP	LOC118513569|XP_035915400.1|ASTE
OG0003837	LOC120414065|XP_039431020.1|CPIP	LOC118513562|XP_035915383.1|ASTE
OG0003838	LOC120414098|XP_039431055.1|CPIP	LOC118513544|XP_035915319.1|ASTE
OG0003839	LOC120414102|XP_039431059.1|CPIP	LOC118511047|XP_035909538.1|ASTE
OG0003840	LOC120424100|XP_039444047.1|CPIP	LOC118513391|XP_035914964.1|ASTE
OG0003841	LOC120420618|XP_039439625.1|CPIP	LOC118504141|XP_035894132.1|ASTE
OG0003842	LOC120413626|XP_039430470.1|CPIP, LOC120429868|XP_039450879.1|CPIP	LOC118513850|XP_035916028.1|ASTE
OG0003843	LOC120422559|XP_039441979.1|CPIP	LOC118513668|XP_035915662.1|ASTE
OG0003844	LOC120423251|XP_039442908.1|CPIP	LOC118512211|XP_035912217.1|ASTE
OG0003845	LOC120422875|XP_039442372.1|CPIP	LOC118513215|XP_035914622.1|ASTE
OG0003846	LOC120422954|XP_039442477.1|CPIP	LOC118509331|XP_035905688.1|ASTE
OG0003847	LOC120414067|XP_039431022.1|CPIP	LOC118514278|XP_035916912.1|ASTE
OG0003848	LOC120428848|XP_039449904.1|CPIP	LOC118512641|XP_035913239.1|ASTE
OG0003849	LOC120424905|XP_039445131.1|CPIP	LOC118513616|XP_035915565.1|ASTE
OG0003850	LOC120432041|XP_039453108.1|CPIP, LOC120422903|XP_039442402.1|CPIP	LOC118514711|XP_035917680.1|ASTE
OG0003851	LOC120417371|XP_039435320.1|CPIP, LOC120419807|XP_039438577.1|CPIP	LOC118513998|XP_035916326.1|ASTE
OG0003852	LOC120413146|XP_039429787.1|CPIP	LOC118513882|XP_035916083.1|ASTE
OG0003853	LOC120431973|XP_039453045.1|CPIP, LOC120428532|XP_039449497.1|CPIP	LOC118511080|XP_035909646.1|ASTE
OG0003854	LOC120424964|XP_039445255.1|CPIP	LOC118511099|XP_035909708.1|ASTE
OG0003855	LOC120424954|XP_039445199.1|CPIP	LOC118511097|XP_035909699.1|ASTE
OG0003856	LOC120424963|XP_039445251.1|CPIP	LOC118511124|XP_035909748.1|ASTE
OG0003857	LOC120416291|XP_039433939.1|CPIP	LOC118511056|XP_035909550.1|ASTE
OG0003858	LOC120416305|XP_039433957.1|CPIP	LOC118511645|XP_035910865.1|ASTE
OG0003858	LOC120415175|XP_039432564.1|CPIP	LOC118503887|XP_035893538.1|ASTE
OG0003859	LOC120418955|XP_039437430.1|CPIP	LOC118513419|XP_035915024.1|ASTE
OG0003860	LOC120418977|XP_039437458.1|CPIP	LOC118513415|XP_035915018.1|ASTE
OG0003861	LOC120428566|XP_039449537.1|CPIP	LOC118511727|XP_035911065.1|ASTE
OG0003862	LOC120427661|XP_039448473.1|CPIP	LOC118511601|XP_035910775.1|ASTE
OG0003863	LOC120427680|XP_039448498.1|CPIP	LOC118511597|XP_035910754.1|ASTE
OG0003864	LOC120428621|XP_039449607.1|CPIP	LOC118511596|XP_035910752.1|ASTE
