Orthogroup	CPIP.longest_only	AEAL.longest_only
OG0005404	LOC120416075|XP_039433678.1|CPIP	LOC109424512|XP_029708977.1|AEAL
OG0005405	LOC120416265|XP_039433903.1|CPIP	LOC109419964|XP_019549798.2|AEAL, LOC115255190|XP_029708990.1|AEAL
OG0005406	LOC120416289|XP_039433937.1|CPIP	LOC109419960|XP_019549796.2|AEAL, LOC109622706|XP_019932679.2|AEAL
OG0005407	LOC120426123|XP_039446761.1|CPIP	LOC109419959|XP_029709558.1|AEAL
OG0005408	LOC120427959|XP_039448847.1|CPIP	LOC109419949|XP_019549780.2|AEAL, LOC109420743|XP_019550764.2|AEAL
OG0005409	LOC120426235|XP_039446905.1|CPIP	LOC109419910|XP_029708896.1|AEAL
OG0005410	LOC120419849|XP_039438621.1|CPIP	LOC109420724|XP_019550724.1|AEAL, LOC115259307|XP_029715705.1|AEAL, LOC115253616|XP_029708883.1|AEAL
OG0005411	LOC120419833|XP_039438601.1|CPIP	LOC109419850|XP_019549680.2|AEAL, LOC109420603|XP_019550509.2|AEAL
OG0005412	LOC120419856|XP_039438627.1|CPIP	LOC109420710|XP_029708848.1|AEAL, LOC115253938|XP_029708856.1|AEAL
OG0005413	LOC120427333|XP_039448117.1|CPIP	LOC109420598|XP_029708843.1|AEAL, LOC109403254|XP_029709548.1|AEAL
OG0005414	LOC120430187|XP_039451201.1|CPIP	LOC109419874|XP_029736335.1|AEAL, LOC115254266|XP_029736334.1|AEAL, LOC109420705|XP_019550704.2|AEAL
OG0005415	LOC120412802|XP_039429331.1|CPIP, LOC120427601|XP_039448407.1|CPIP	LOC109420687|XP_019550665.1|AEAL
OG0005416	LOC120413506|XP_039430297.1|CPIP	LOC109420670|XP_029708745.1|AEAL
OG0005417	LOC120413546|XP_039430360.1|CPIP	LOC109420659|XP_019550624.2|AEAL
OG0005418	LOC120416603|XP_039434331.1|CPIP	LOC109420658|XP_019550623.1|AEAL
OG0005419	LOC120416608|XP_039434340.1|CPIP	LOC115255109|XP_029708821.1|AEAL, LOC109420648|XP_019550554.2|AEAL
OG0005420	LOC120416878|XP_039434706.1|CPIP	LOC109420641|XP_029708722.1|AEAL
OG0005421	LOC120429030|XP_039450100.1|CPIP	LOC109420547|XP_029708712.1|AEAL, LOC115255439|XP_029709432.1|AEAL
OG0005422	LOC120416019|XP_039433609.1|CPIP	LOC109420489|XP_029708658.1|AEAL, LOC109407535|XP_019536148.2|AEAL, LOC109420507|XP_019550414.2|AEAL
OG0005423	LOC120416770|XP_039434560.1|CPIP	LOC109407612|XP_029708649.1|AEAL
OG0005424	LOC120416773|XP_039434568.1|CPIP	LOC109419739|XP_029708585.1|AEAL
OG0005425	LOC120423458|XP_039443214.1|CPIP	LOC109419754|XP_019549571.1|AEAL, LOC115255017|XP_029708581.1|AEAL
OG0005426	LOC120426936|XP_039447684.1|CPIP	LOC109398250|XP_029708620.1|AEAL
OG0005427	LOC120419850|XP_039438622.1|CPIP	LOC109402100|XP_019530266.2|AEAL
OG0005428	LOC120418602|XP_039436979.1|CPIP	LOC109402099|XP_029708546.1|AEAL, LOC115254977|XP_029708528.1|AEAL
OG0005429	LOC120418619|XP_039436996.1|CPIP	LOC109402103|XP_019530268.2|AEAL, LOC115254989|XP_029708543.1|AEAL
OG0005430	LOC120418614|XP_039436993.1|CPIP	LOC109402114|XP_029708540.1|AEAL, LOC115254981|XP_029708533.1|AEAL
OG0005431	LOC120422779|XP_039442248.1|CPIP	LOC109427433|XP_019558537.2|AEAL, LOC115254961|XP_029708513.1|AEAL
OG0005432	LOC120430857|XP_039451917.1|CPIP	LOC115262063|XP_029719866.1|AEAL, LOC109427514|XP_019558616.1|AEAL
OG0005433	LOC120430854|XP_039451912.1|CPIP, LOC120431311|XP_039452378.1|CPIP	LOC109427534|XP_019558637.1|AEAL
OG0005434	LOC120428121|XP_039449040.1|CPIP	LOC115268763|XP_029732784.1|AEAL, LOC109427674|XP_019558808.2|AEAL
OG0005435	LOC120428129|XP_039449045.1|CPIP, LOC120424572|XP_039444673.1|CPIP	LOC115262466|XP_029720734.1|AEAL, LOC109427694|XP_019558827.2|AEAL
OG0005436	LOC120424571|XP_039444672.1|CPIP	LOC109427682|XP_019558820.2|AEAL, LOC115262465|XP_029720732.1|AEAL
OG0005437	LOC120424556|XP_039444657.1|CPIP	LOC109427739|XP_019558882.2|AEAL
OG0005439	LOC120412822|XP_039429363.1|CPIP	LOC109428260|XP_019559538.1|AEAL
OG0005440	LOC120412793|XP_039429318.1|CPIP	LOC115266465|XP_029728559.1|AEAL, LOC109428028|XP_029728556.1|AEAL
OG0005441	LOC120415706|XP_039433234.1|CPIP	LOC109433590|XP_019565571.2|AEAL, LOC109430785|XP_019562403.2|AEAL
OG0005442	LOC120415708|XP_039433236.1|CPIP	LOC109430108|XP_019561684.1|AEAL, LOC109433573|XP_019565557.2|AEAL
OG0005443	LOC120415702|XP_039433227.1|CPIP	LOC109433587|XP_019565565.2|AEAL
OG0005444	LOC120422039|XP_039441298.1|CPIP	LOC109430148|XP_019561726.2|AEAL
OG0005445	LOC120423095|XP_039442707.1|CPIP	LOC115261021|XP_029718251.1|AEAL, LOC109430156|XP_029718253.1|AEAL, LOC115265230|XP_029725372.1|AEAL
OG0005446	LOC120423098|XP_039442711.1|CPIP	LOC109430164|XP_029727440.1|AEAL
OG0005447	LOC120432457|XP_039453608.1|CPIP	LOC109430166|XP_029727439.1|AEAL
OG0005448	LOC120415562|XP_039433068.1|CPIP	LOC109432638|XP_019564555.2|AEAL
OG0005449	LOC120415537|XP_039433034.1|CPIP	LOC109432696|XP_019564626.2|AEAL
OG0005450	LOC120415547|XP_039433051.1|CPIP	LOC109427575|XP_019558698.1|AEAL
OG0005451	LOC120426583|XP_039447306.1|CPIP	LOC109405617|XP_029723964.1|AEAL, LOC109427599|XP_029727669.1|AEAL
OG0005452	LOC120421131|XP_039440226.1|CPIP	LOC109423965|XP_019554581.2|AEAL
OG0005453	LOC120421141|XP_039440256.1|CPIP	LOC109423958|XP_029727379.1|AEAL
OG0005455	LOC120422384|XP_039441728.1|CPIP	LOC109430993|XP_029725362.1|AEAL, LOC115265617|XP_029727317.1|AEAL
OG0005456	LOC120422409|XP_039441760.1|CPIP	LOC109423937|XP_019554547.2|AEAL
OG0005457	LOC120422402|XP_039441753.1|CPIP	LOC109404804|XP_019533299.2|AEAL
OG0005458	LOC120412474|XP_039428896.1|CPIP, LOC120418384|XP_039436697.1|CPIP	LOC115253702|XP_029727256.1|AEAL, LOC109423917|XP_029727297.1|AEAL
OG0005459	LOC120432446|XP_039453598.1|CPIP	LOC109423920|XP_019554529.2|AEAL, LOC109404807|XP_019533301.2|AEAL
OG0005460	LOC120423983|XP_039443914.1|CPIP	LOC109423919|XP_019554528.2|AEAL, LOC109404798|XP_019533292.2|AEAL
OG0005461	LOC120415522|XP_039433013.1|CPIP	LOC109423916|XP_019554524.2|AEAL, LOC109404805|XP_019533300.2|AEAL
OG0005462	LOC120415523|XP_039433014.1|CPIP	LOC109423915|XP_019554523.2|AEAL, LOC115265610|XP_029727255.1|AEAL
OG0005463	LOC120415553|XP_039433060.1|CPIP	LOC109404781|XP_019533260.2|AEAL, LOC115265858|XP_029727665.1|AEAL
OG0005464	LOC120415552|XP_039433059.1|CPIP	LOC109404812|XP_029727283.1|AEAL, LOC109423908|XP_029727244.1|AEAL
OG0005465	LOC120415536|XP_039433031.1|CPIP	LOC109423885|XP_019554486.2|AEAL, LOC109404792|XP_019533284.1|AEAL
OG0005466	LOC120423112|XP_039442724.1|CPIP	LOC109404796|XP_029727240.1|AEAL, LOC109423883|XP_029727278.1|AEAL
OG0005467	LOC120424988|XP_039445292.1|CPIP	LOC109419320|XP_029727660.1|AEAL
OG0005468	LOC120425240|XP_039445608.1|CPIP	LOC109418152|XP_019547887.2|AEAL
OG0005469	LOC120413844|XP_039430733.1|CPIP	LOC109418101|XP_019547836.2|AEAL
OG0005470	LOC120413843|XP_039430732.1|CPIP	LOC109418088|XP_019547812.2|AEAL
OG0005471	LOC120413863|XP_039430760.1|CPIP	LOC109621903|XP_019931658.2|AEAL
OG0005472	LOC120413867|XP_039430768.1|CPIP	LOC109418063|XP_019547780.1|AEAL
OG0005473	LOC120413862|XP_039430759.1|CPIP	LOC109421659|XP_019551729.1|AEAL
OG0005474	LOC120412493|XP_039428922.1|CPIP, LOC120417635|XP_039435684.1|CPIP	LOC109407359|XP_029725352.1|AEAL
OG0005475	LOC120417623|XP_039435674.1|CPIP, LOC120412459|XP_039428863.1|CPIP	LOC109421655|XP_019551722.2|AEAL
OG0005476	LOC120417679|XP_039435749.1|CPIP, LOC120412461|XP_039428869.1|CPIP	LOC109407335|XP_019535878.2|AEAL
OG0005477	LOC120412476|XP_039428899.1|CPIP, LOC120418268|XP_039436524.1|CPIP	LOC109407329|XP_029727147.1|AEAL
OG0005478	LOC120418344|XP_039436634.1|CPIP, LOC120412495|XP_039428924.1|CPIP	LOC109421642|XP_029727139.1|AEAL
OG0005479	LOC120412450|XP_039428847.1|CPIP, LOC120418224|XP_039436453.1|CPIP	LOC109421641|XP_019551698.1|AEAL
OG0005480	LOC120418299|XP_039436566.1|CPIP, LOC120412451|XP_039428849.1|CPIP	LOC109407322|XP_019535860.1|AEAL
OG0005481	LOC120422403|XP_039441754.1|CPIP	LOC109407319|XP_029727152.1|AEAL, LOC109421638|XP_019551695.2|AEAL
OG0005482	LOC120422390|XP_039441734.1|CPIP	LOC109407313|XP_029727125.1|AEAL, LOC115265592|XP_029727161.1|AEAL
OG0005483	LOC120422417|XP_039441766.1|CPIP	LOC109421630|XP_019551678.1|AEAL, LOC109421631|XP_029727162.1|AEAL
OG0005484	LOC120429678|XP_039450642.1|CPIP	LOC109421626|XP_019551675.2|AEAL
OG0005485	LOC120419015|XP_039437516.1|CPIP	LOC109409184|XP_029727069.1|AEAL
OG0005486	LOC120414559|XP_039431710.1|CPIP	LOC109409181|XP_029727116.1|AEAL
OG0005487	LOC120417744|XP_039435834.1|CPIP, LOC120419916|XP_039438715.1|CPIP	LOC109421544|XP_019551609.2|AEAL
OG0005488	LOC120417740|XP_039435832.1|CPIP, LOC120419915|XP_039438714.1|CPIP	LOC109421541|XP_029727101.1|AEAL
OG0005489	LOC120418725|XP_039437134.1|CPIP	LOC109409138|XP_019538097.2|AEAL, LOC109421533|XP_019551596.2|AEAL
OG0005490	LOC120418723|XP_039437132.1|CPIP	LOC109421531|XP_019551594.2|AEAL, LOC109409136|XP_019538095.2|AEAL
OG0005491	LOC120432460|XP_039453610.1|CPIP	LOC109409130|XP_029727086.1|AEAL, LOC109421526|XP_029732662.1|AEAL
OG0005492	LOC120432413|XP_039453546.1|CPIP	LOC109409126|XP_019538083.1|AEAL
OG0005493	LOC120432415|XP_039453549.1|CPIP	LOC109409189|XP_029727080.1|AEAL
OG0005495	LOC120427067|XP_039447840.1|CPIP	LOC109421493|XP_029726819.1|AEAL
OG0005496	LOC120421176|XP_039440305.1|CPIP	LOC109421446|XP_029727011.1|AEAL, LOC109432531|XP_029726852.1|AEAL
OG0005497	LOC120421171|XP_039440299.1|CPIP	LOC109432547|XP_019564434.2|AEAL, LOC109421442|XP_019551475.2|AEAL
OG0005498	LOC120421159|XP_039440285.1|CPIP	LOC109421440|XP_019551472.1|AEAL, LOC109432537|XP_029727017.1|AEAL
OG0005499	LOC120425292|XP_039445692.1|CPIP	LOC109421432|XP_029726870.1|AEAL, LOC109432527|XP_029727025.1|AEAL
OG0005500	LOC120425293|XP_039445693.1|CPIP	LOC109432529|XP_019564406.2|AEAL, LOC109421433|XP_029727026.1|AEAL
OG0005501	LOC120425299|XP_039445697.1|CPIP	LOC115265560|XP_029727027.1|AEAL, LOC109421431|XP_019551461.2|AEAL
OG0005502	LOC120425301|XP_039445700.1|CPIP	LOC109421429|XP_019551459.2|AEAL, LOC115265561|XP_029727028.1|AEAL
OG0005503	LOC120419661|XP_039438355.1|CPIP	LOC109432525|XP_029726872.1|AEAL, LOC115265563|XP_029727030.1|AEAL
OG0005504	LOC120425518|XP_039446001.1|CPIP	LOC109432551|XP_019564438.1|AEAL, LOC109421343|XP_029726914.1|AEAL
OG0005505	LOC120426899|XP_039447644.1|CPIP, LOC120426895|XP_039447634.1|CPIP, LOC120429920|XP_039450948.1|CPIP, LOC120429909|XP_039450937.1|CPIP, LOC120429908|XP_039450936.1|CPIP, LOC120426881|XP_039447617.1|CPIP, LOC120429921|XP_039450949.1|CPIP	LOC115265825|XP_029727632.1|AEAL, LOC115265824|XP_029727630.1|AEAL, LOC109432431|XP_019564311.2|AEAL, LOC109432470|XP_019564344.2|AEAL, LOC109421215|XP_029727618.1|AEAL, LOC109421189|XP_019551228.2|AEAL, LOC115265814|XP_029727619.1|AEAL, LOC109432456|XP_019564333.2|AEAL, LOC109432465|XP_019564340.2|AEAL, LOC109421214|XP_019551246.2|AEAL, LOC109421188|XP_029727633.1|AEAL, LOC109421184|XP_029727631.1|AEAL, LOC115265815|XP_029727620.1|AEAL, LOC109421186|XP_019551225.2|AEAL
OG0005506	LOC120426882|XP_039447618.1|CPIP	LOC109421318|XP_029726941.1|AEAL
OG0005507	LOC120426891|XP_039447629.1|CPIP	LOC109421314|XP_029727054.1|AEAL, LOC109621874|XP_029727621.1|AEAL
OG0005508	LOC120423101|XP_039442713.1|CPIP	LOC109421299|XP_019551343.1|AEAL
OG0005509	LOC120423107|XP_039442720.1|CPIP	LOC109421296|XP_019551340.2|AEAL
OG0005510	LOC120415520|XP_039433011.1|CPIP	LOC115265555|XP_029727007.1|AEAL
OG0005511	LOC120421300|XP_039440424.1|CPIP	LOC109410826|XP_019539906.2|AEAL, LOC109621396|XP_019930989.2|AEAL, LOC115266862|XP_029729328.1|AEAL
OG0005512	LOC120421298|XP_039440422.1|CPIP	LOC109622324|XP_029725097.1|AEAL, LOC109621398|XP_019930991.1|AEAL
OG0005513	LOC120414572|XP_039431743.1|CPIP	LOC109402480|XP_019530713.1|AEAL, LOC109621356|XP_019930950.1|AEAL
OG0005514	LOC120414546|XP_039431693.1|CPIP	LOC109402491|XP_019530721.3|AEAL, LOC109621733|XP_019931426.2|AEAL
OG0005515	LOC120414563|XP_039431717.1|CPIP	LOC109402504|XP_019530735.3|AEAL
OG0005516	LOC120414562|XP_039431716.1|CPIP	LOC109402503|XP_019530734.2|AEAL
OG0005517	LOC120414557|XP_039431704.1|CPIP	LOC109402506|XP_019530738.2|AEAL
OG0005518	LOC120419466|XP_039438085.1|CPIP	LOC109402529|XP_019530769.2|AEAL
OG0005519	LOC120432440|XP_039453592.1|CPIP	LOC109402400|XP_019530615.2|AEAL
OG0005520	LOC120432428|XP_039453573.1|CPIP	LOC109416797|XP_019546402.2|AEAL
OG0005521	LOC120420526|XP_039439530.1|CPIP	LOC109429707|XP_019561260.1|AEAL, LOC109416783|XP_019546384.2|AEAL
OG0005522	LOC120420487|XP_039439466.1|CPIP	LOC109416802|XP_029720520.1|AEAL
OG0005523	LOC120420529|XP_039439534.1|CPIP	LOC109416779|XP_019546378.2|AEAL, LOC109429703|XP_029719874.1|AEAL
OG0005524	LOC120413895|XP_039430805.1|CPIP, LOC120420513|XP_039439499.1|CPIP	LOC109406539|XP_019535178.2|AEAL
OG0005525	LOC120420515|XP_039439510.1|CPIP, LOC120413899|XP_039430810.1|CPIP	LOC109406537|XP_029720013.1|AEAL
OG0005526	LOC120413818|XP_039430707.1|CPIP	LOC109429672|XP_029720001.1|AEAL, LOC109406525|XP_019535163.2|AEAL
OG0005527	LOC120413820|XP_039430709.1|CPIP	LOC115262053|XP_029719849.1|AEAL, LOC115262112|XP_029720002.1|AEAL, LOC109406528|XP_019535169.1|AEAL
OG0005528	LOC120413854|XP_039430744.1|CPIP	LOC109429647|XP_029719838.1|AEAL, LOC109622653|XP_019932619.2|AEAL, LOC115262108|XP_029719987.1|AEAL
OG0005529	LOC120417376|XP_039435331.1|CPIP	LOC109429626|XP_029719967.1|AEAL
OG0005530	LOC120417912|XP_039436085.1|CPIP	LOC109429598|XP_029724792.1|AEAL, LOC115262100|XP_029719954.1|AEAL, LOC115262130|XP_029720080.1|AEAL
OG0005531	LOC120423397|XP_039443124.1|CPIP	LOC109408544|XP_029724786.1|AEAL, LOC109429590|XP_029719951.1|AEAL
OG0005532	LOC120423392|XP_039443112.1|CPIP	LOC109426506|XP_019557587.1|AEAL
OG0005533	LOC120425171|XP_039445539.1|CPIP	LOC109429985|XP_019561540.2|AEAL, LOC109429569|XP_019561095.2|AEAL
OG0005534	LOC120412481|XP_039428906.1|CPIP, LOC120418162|XP_039436397.1|CPIP	LOC109429545|XP_019561068.2|AEAL, LOC109429911|XP_019561464.1|AEAL
OG0005535	LOC120417533|XP_039435553.1|CPIP, LOC120412462|XP_039428870.1|CPIP	LOC109429543|XP_019561064.2|AEAL
OG0005536	LOC120417954|XP_039436122.1|CPIP, LOC120412500|XP_039428933.1|CPIP	LOC109429538|XP_019561054.2|AEAL
OG0005537	LOC120417571|XP_039435613.1|CPIP, LOC120412507|XP_039428943.1|CPIP	LOC109429899|XP_019561441.2|AEAL
OG0005538	LOC120426275|XP_039446954.1|CPIP	LOC109429897|XP_019561440.2|AEAL
OG0005539	LOC120426277|XP_039446956.1|CPIP	LOC109415439|XP_019544852.1|AEAL, LOC109429927|XP_019561477.1|AEAL
OG0005540	LOC120420511|XP_039439497.1|CPIP	LOC109415441|XP_019544855.1|AEAL, LOC109429886|XP_029729353.1|AEAL
OG0005541	LOC120426270|XP_039446946.1|CPIP	LOC109415445|XP_029720113.1|AEAL
OG0005542	LOC120420495|XP_039439479.1|CPIP	LOC109429882|XP_029720112.1|AEAL
OG0005543	LOC120423981|XP_039443908.1|CPIP	LOC109398321|XP_019526215.1|AEAL
OG0005544	LOC120423982|XP_039443913.1|CPIP	LOC109398279|XP_019526150.2|AEAL
OG0005545	LOC120418722|XP_039437129.1|CPIP	LOC109398326|XP_019526222.1|AEAL, LOC109429843|XP_019561377.2|AEAL
OG0005546	LOC120418697|XP_039437096.1|CPIP	LOC115262144|XP_029720132.1|AEAL, LOC109398292|XP_029729185.1|AEAL
OG0005547	LOC120418703|XP_039437104.1|CPIP	LOC109398346|XP_019526240.2|AEAL, LOC115266772|XP_029729202.1|AEAL
OG0005548	LOC120418696|XP_039437095.1|CPIP	LOC115266773|XP_029729203.1|AEAL, LOC109398288|XP_019526169.2|AEAL
OG0005549	LOC120418718|XP_039437125.1|CPIP	LOC115262023|XP_029719821.1|AEAL, LOC109429868|XP_019561399.2|AEAL
OG0005550	LOC120412674|XP_039429174.1|CPIP	LOC109429859|XP_019561390.2|AEAL
OG0005551	LOC120412676|XP_039429178.1|CPIP	LOC109429800|XP_029720163.1|AEAL
OG0005552	LOC120412675|XP_039429176.1|CPIP	LOC109429799|XP_019561333.2|AEAL
OG0005553	LOC120412479|XP_039428904.1|CPIP	LOC109429784|XP_019561310.2|AEAL, LOC115262169|XP_029720298.1|AEAL
OG0005554	LOC120417311|XP_039435199.1|CPIP	LOC109404265|XP_029720307.1|AEAL, LOC109416574|XP_029720273.1|AEAL
OG0005555	LOC120417310|XP_039435195.1|CPIP	LOC109416572|XP_029720313.1|AEAL, LOC109404633|XP_019533094.1|AEAL
OG0005556	LOC120417293|XP_039435178.1|CPIP	LOC109416570|XP_019546192.2|AEAL, LOC109404628|XP_019533088.2|AEAL
OG0005557	LOC120417312|XP_039435209.1|CPIP	LOC109404637|XP_019533100.2|AEAL, LOC109411675|XP_019540785.2|AEAL
OG0005558	LOC120417290|XP_039435175.1|CPIP	LOC109411673|XP_029720314.1|AEAL, LOC109404626|XP_029720265.1|AEAL
OG0005559	LOC120417284|XP_039435169.1|CPIP	LOC109411678|XP_019540789.2|AEAL, LOC109404623|XP_019533076.2|AEAL
OG0005560	LOC120417288|XP_039435172.1|CPIP	LOC109404622|XP_029720318.1|AEAL, LOC109411679|XP_029720261.1|AEAL
OG0005561	LOC120417301|XP_039435187.1|CPIP	LOC109411690|XP_029720253.1|AEAL, LOC109404632|XP_019533093.2|AEAL
OG0005562	LOC120427088|XP_039447869.1|CPIP	LOC109411691|XP_029720330.1|AEAL, LOC109404617|XP_029720249.1|AEAL
OG0005563	LOC120419047|XP_039437546.1|CPIP	LOC109411696|XP_019540814.2|AEAL
OG0005564	LOC120419076|XP_039437595.1|CPIP	LOC109404606|XP_029720235.1|AEAL
OG0005565	LOC120419060|XP_039437567.1|CPIP	LOC109411710|XP_019540826.2|AEAL
OG0005566	LOC120419081|XP_039437599.1|CPIP	LOC109411786|XP_019540932.2|AEAL
OG0005567	LOC120419080|XP_039437598.1|CPIP	LOC109411711|XP_019540827.2|AEAL
OG0005568	LOC120419050|XP_039437550.1|CPIP	LOC109420392|XP_019550306.2|AEAL
OG0005569	LOC120419071|XP_039437589.1|CPIP	LOC109411723|XP_019540847.2|AEAL
OG0005570	LOC120429840|XP_039450839.1|CPIP	LOC109420458|XP_029720181.1|AEAL
OG0005571	LOC120414327|XP_039431401.1|CPIP	LOC115262188|XP_029720385.1|AEAL
OG0005572	LOC120425774|XP_039446320.1|CPIP	LOC109419633|XP_019549442.2|AEAL, LOC109398252|XP_019526123.2|AEAL
OG0005573	LOC120426559|XP_039447259.1|CPIP	LOC109398245|XP_019526109.2|AEAL, LOC115262210|XP_029720411.1|AEAL
OG0005574	LOC120426581|XP_039447304.1|CPIP	LOC109411217|XP_019540260.2|AEAL, LOC115262191|XP_029720393.1|AEAL
OG0005575	LOC120423219|XP_039442863.1|CPIP	LOC109411234|XP_019540290.2|AEAL
OG0005577	LOC120423227|XP_039442869.1|CPIP	LOC109414183|XP_019543510.2|AEAL
OG0005578	LOC120423190|XP_039442823.1|CPIP	LOC109414177|XP_019543506.2|AEAL
OG0005579	LOC120416349|XP_039434013.1|CPIP, LOC120423193|XP_039442827.1|CPIP	LOC109414176|XP_019543505.2|AEAL
OG0005580	LOC120417010|XP_039434882.1|CPIP	LOC109414165|XP_019543493.1|AEAL, LOC115257206|XP_029712505.1|AEAL
OG0005582	LOC120432119|XP_039453190.1|CPIP	LOC115254465|XP_029707879.1|AEAL, LOC109414155|XP_019543479.2|AEAL
OG0005583	LOC120432118|XP_039453187.1|CPIP	LOC115257205|XP_029712504.1|AEAL, LOC109414153|XP_019543474.2|AEAL
OG0005584	LOC120414364|XP_039431462.1|CPIP	LOC109406009|XP_029714010.1|AEAL, LOC109426340|XP_029707836.1|AEAL, LOC115268884|XP_029732931.1|AEAL
OG0005585	LOC120414357|XP_039431453.1|CPIP	LOC109426327|XP_029707823.1|AEAL
OG0005586	LOC120414330|XP_039431404.1|CPIP	LOC115258113|XP_029714012.1|AEAL, LOC109407229|XP_029707819.1|AEAL
OG0005587	LOC120414369|XP_039431470.1|CPIP	LOC109421714|XP_019551784.1|AEAL, LOC109426318|XP_019557319.1|AEAL
OG0005588	LOC120414305|XP_039431379.1|CPIP	LOC109421717|XP_029707817.1|AEAL, LOC109426316|XP_029713985.1|AEAL
OG0005589	LOC120414341|XP_039431429.1|CPIP	LOC109421721|XP_029713969.1|AEAL, LOC109425446|XP_019556260.2|AEAL
OG0005590	LOC120426577|XP_039447296.1|CPIP	LOC115254444|XP_029707811.1|AEAL, LOC109421723|XP_029713961.1|AEAL
OG0005591	LOC120426564|XP_039447270.1|CPIP, LOC120414316|XP_039431387.1|CPIP	LOC115258107|XP_029713990.1|AEAL, LOC109421724|XP_019551797.2|AEAL
OG0005592	LOC120426575|XP_039447294.1|CPIP	LOC109425451|XP_019556264.1|AEAL, LOC109421726|XP_019551798.1|AEAL
OG0005593	LOC120425779|XP_039446326.1|CPIP	LOC109421731|XP_019551803.2|AEAL, LOC109425453|XP_019556268.1|AEAL
OG0005594	LOC120425777|XP_039446323.1|CPIP	LOC109425454|XP_029707804.1|AEAL, LOC109421732|XP_019551804.2|AEAL
OG0005595	LOC120425767|XP_039446309.1|CPIP	LOC109425455|XP_029707803.1|AEAL, LOC109421733|XP_029714002.1|AEAL
OG0005596	LOC120425769|XP_039446313.1|CPIP	LOC109425463|XP_019556278.2|AEAL, LOC109421737|XP_019551811.2|AEAL
OG0005597	LOC120425773|XP_039446317.1|CPIP	LOC115253568|XP_029713989.1|AEAL, LOC109425466|XP_029707796.1|AEAL
OG0005599	LOC120423932|XP_039443848.1|CPIP	LOC109427995|XP_019559200.2|AEAL, LOC115268733|XP_029732736.1|AEAL
OG0005600	LOC120427996|XP_039448894.1|CPIP	LOC109428009|XP_019559211.2|AEAL, LOC109418238|XP_019547940.2|AEAL
OG0005601	LOC120427993|XP_039448885.1|CPIP	LOC115253731|XP_029720816.1|AEAL, LOC109418243|XP_029720742.1|AEAL, LOC109428024|XP_029707555.1|AEAL
OG0005602	LOC120427007|XP_039447760.1|CPIP	LOC115262447|XP_029720712.1|AEAL, LOC109418247|XP_019547951.2|AEAL
OG0005603	LOC120427010|XP_039447764.1|CPIP	LOC109418254|XP_019547956.1|AEAL
OG0005604	LOC120427001|XP_039447751.1|CPIP	LOC115269952|XP_029734626.1|AEAL, LOC109418261|XP_019547967.2|AEAL
OG0005605	LOC120427016|XP_039447773.1|CPIP	LOC109418262|XP_019547968.2|AEAL
OG0005606	LOC120427006|XP_039447759.1|CPIP	LOC115262254|XP_029720527.1|AEAL, LOC109418270|XP_029720574.1|AEAL
OG0005607	LOC120432375|XP_039453503.1|CPIP	LOC109418288|XP_019547996.1|AEAL, LOC109428063|XP_019559284.1|AEAL
OG0005608	LOC120432373|XP_039453499.1|CPIP	LOC109418289|XP_029720406.1|AEAL, LOC109428067|XP_029719835.1|AEAL
OG0005609	LOC120432385|XP_039453513.1|CPIP	LOC109418290|XP_019547999.1|AEAL, LOC109428068|XP_029719847.1|AEAL
OG0005610	LOC120426824|XP_039447545.1|CPIP	LOC109428091|XP_019559318.2|AEAL, LOC109418316|XP_029720182.1|AEAL
OG0005611	LOC120415017|XP_039432319.1|CPIP	LOC109428096|XP_029720127.1|AEAL, LOC109418319|XP_029720055.1|AEAL
OG0005612	LOC120414126|XP_039431092.1|CPIP	LOC109418320|XP_029719807.1|AEAL, LOC109428098|XP_029720123.1|AEAL
OG0005613	LOC120415147|XP_039432519.1|CPIP	LOC109418330|XP_019548058.1|AEAL, LOC109427299|XP_019558361.1|AEAL
OG0005614	LOC120415105|XP_039432460.1|CPIP	LOC109427298|XP_029721127.1|AEAL, LOC109418329|XP_019548057.2|AEAL
OG0005615	LOC120414259|XP_039431308.1|CPIP	LOC109427305|XP_019558368.1|AEAL, LOC109418334|XP_019548065.1|AEAL
OG0005616	LOC120415182|XP_039432577.1|CPIP	LOC109427308|XP_029721225.1|AEAL
OG0005617	LOC120413992|XP_039430939.1|CPIP	LOC109418340|XP_029721233.1|AEAL, LOC109427311|XP_029721021.1|AEAL
OG0005618	LOC120419711|XP_039438432.1|CPIP	LOC115262649|XP_029721029.1|AEAL, LOC109418341|XP_029721243.1|AEAL
OG0005619	LOC120431458|XP_039452508.1|CPIP	LOC109418388|XP_029721379.1|AEAL
OG0005620	LOC120419119|XP_039437655.1|CPIP	LOC109426144|XP_029723113.1|AEAL, LOC109418413|XP_029721595.1|AEAL, LOC115254101|XP_029721901.1|AEAL
OG0005621	LOC120418699|XP_039437103.1|CPIP	LOC109418414|XP_019548144.1|AEAL, LOC109426145|XP_029721907.1|AEAL
OG0005622	LOC120419072|XP_039437594.1|CPIP	LOC109426149|XP_029721935.1|AEAL, LOC109418419|XP_029721625.1|AEAL
OG0005623	LOC120418708|XP_039437115.1|CPIP	LOC109418438|XP_029722657.1|AEAL, LOC109426167|XP_029708058.1|AEAL
OG0005624	LOC120418898|XP_039437366.1|CPIP	LOC109426176|XP_029722037.1|AEAL, LOC115263255|XP_029722210.1|AEAL
