Orthogroup	DSEC.longest_only	DSUB.longest_only
OG0004347	LOC6618792|XP_002043042.1|DSEC	LOC117890518|XP_034651313.1|DSUB
OG0004348	LOC6615817|XP_032572832.1|DSEC	LOC117889726|XP_034650039.1|DSUB
OG0004349	LOC6615805|XP_032571666.1|DSEC	LOC117892387|XP_034654488.1|DSUB
OG0004350	LOC6607984|XP_002032732.1|DSEC	LOC117891928|XP_034653653.1|DSUB
OG0004351	LOC6621144|XP_032570433.1|DSEC	LOC117891146|XP_034652284.1|DSUB
OG0004352	LOC116801602|XP_032578082.1|DSEC	LOC117896059|XP_034659963.1|DSUB
OG0004353	LOC6618722|XP_002042981.1|DSEC	LOC117898779|XP_034664306.1|DSUB
OG0004354	LOC6606273|XP_002031078.1|DSEC	LOC117898780|XP_034664307.1|DSUB
OG0004355	LOC6614106|XP_032579249.1|DSEC	LOC117897418|XP_034662137.1|DSUB
OG0004356	LOC6608948|XP_032572270.1|DSEC	LOC117892147|XP_034654084.1|DSUB
OG0004357	LOC6607990|XP_002032738.1|DSEC	LOC117891925|XP_034653647.1|DSUB
OG0004358	LOC6608746|XP_002033469.1|DSEC	LOC117890431|XP_034651151.1|DSUB
OG0004359	LOC6609900|XP_032570153.1|DSEC	LOC117891821|XP_034653444.1|DSUB
OG0004360	LOC6618355|XP_032575691.1|DSEC	LOC117894063|XP_034656807.1|DSUB
OG0004361	LOC6606854|XP_002031651.1|DSEC	LOC117897602|XP_034662451.1|DSUB
OG0004362	LOC6610236|XP_002034831.1|DSEC	LOC117895363|XP_034658837.1|DSUB
OG0004363	LOC6618637|XP_002042896.2|DSEC	LOC117897666|XP_034662558.1|DSUB
OG0004364	LOC6608960|XP_002033674.1|DSEC	LOC117891796|XP_034653361.1|DSUB
OG0004365	LOC6615305|XP_002039709.2|DSEC	LOC117891702|XP_034653185.1|DSUB
OG0004366	LOC6617302|XP_002041629.1|DSEC	LOC117900733|XP_034667099.1|DSUB
OG0004367	LOC6616303|XP_002040667.2|DSEC	LOC117895777|XP_034659564.1|DSUB
OG0004368	LOC6616609|XP_002040966.1|DSEC	LOC117895353|XP_034658828.1|DSUB
OG0004369	LOC6608140|XP_032572835.1|DSEC	LOC117892042|XP_034653858.1|DSUB
OG0004370	LOC6609506|XP_032572109.1|DSEC	LOC117890722|XP_034651656.1|DSUB
OG0004371	LOC6617593|XP_002041906.1|DSEC	LOC117903300|XP_034671123.1|DSUB
OG0004372	LOC6618787|XP_032571771.1|DSEC	LOC117891360|XP_034652686.1|DSUB
OG0004373	LOC6606590|XP_032576229.1|DSEC	LOC117892593|XP_034654823.1|DSUB
OG0004374	LOC6609618|XP_032572543.1|DSEC	LOC117891158|XP_034652306.1|DSUB
OG0004375	LOC6611120|XP_002035677.1|DSEC	LOC117893295|XP_034655759.1|DSUB
OG0004376	LOC6620572|XP_002044776.1|DSEC	LOC117894338|XP_034657214.1|DSUB
OG0004377	LOC6605126|XP_002029967.1|DSEC	LOC117893790|XP_034656424.1|DSUB
OG0004378	LOC6609246|XP_032570301.1|DSEC	LOC117890093|XP_034650644.1|DSUB
OG0004379	LOC6615307|XP_002039711.1|DSEC	LOC117891718|XP_034653202.1|DSUB
OG0004380	LOC6608240|XP_002032984.1|DSEC	LOC117891186|XP_034652409.1|DSUB
OG0004381	LOC6616810|XP_032577113.1|DSEC	LOC117898202|XP_034663314.1|DSUB
OG0004382	LOC6608781|XP_032571582.1|DSEC	LOC117892505|XP_034654672.1|DSUB
OG0004383	LOC6609093|XP_002033796.1|DSEC	LOC117891347|XP_034652668.1|DSUB
OG0004384	LOC6609091|XP_002033794.1|DSEC	LOC117891354|XP_034652677.1|DSUB
OG0004385	LOC6608711|XP_002033435.1|DSEC	LOC117892194|XP_034654176.1|DSUB
OG0004386	LOC6608755|XP_002033478.2|DSEC	LOC117890410|XP_034651113.1|DSUB
OG0004387	LOC6605587|XP_032573874.1|DSEC	LOC117895743|XP_034659500.1|DSUB
OG0004388	LOC6608788|XP_002033507.2|DSEC	LOC117890218|XP_034650847.1|DSUB
OG0004389	LOC6610718|XP_032575969.1|DSEC	LOC117895824|XP_034659652.1|DSUB
OG0004390	LOC116801188|XP_032575177.1|DSEC	LOC117893813|XP_034656452.1|DSUB
OG0004391	LOC6609972|XP_032572421.1|DSEC	LOC117890415|XP_034651119.1|DSUB
OG0004392	LOC6605844|XP_002030658.1|DSEC	LOC117895820|XP_034659644.1|DSUB
OG0004393	LOC6609831|XP_002034483.1|DSEC	LOC117890048|XP_034650560.1|DSUB
OG0004394	LOC6609461|XP_032570146.1|DSEC	LOC117892176|XP_034654147.1|DSUB
OG0004395	LOC6609047|XP_002033750.1|DSEC	LOC117890390|XP_034651085.1|DSUB
OG0004396	LOC6619149|XP_032572945.1|DSEC	LOC117890477|XP_034651233.1|DSUB
OG0004397	LOC6608965|XP_002033679.1|DSEC	LOC117891798|XP_034653363.1|DSUB
OG0004398	LOC6608964|XP_002033678.1|DSEC	LOC117891802|XP_034653368.1|DSUB
OG0004399	LOC6609337|XP_002034026.1|DSEC	LOC117891765|XP_034653296.1|DSUB
OG0004400	LOC6607223|XP_002032007.1|DSEC	LOC117898370|XP_034663599.1|DSUB
OG0004401	LOC6615776|XP_002040147.2|DSEC	LOC117891170|XP_034652383.1|DSUB
OG0004402	LOC116800315|XP_032570290.1|DSEC	LOC117890579|XP_034651407.1|DSUB
OG0004403	LOC6609157|XP_002033859.1|DSEC	LOC117889768|XP_034650121.1|DSUB
OG0004404	LOC6619157|XP_032570764.1|DSEC	LOC117891454|XP_034652826.1|DSUB
OG0004405	LOC6616264|XP_032575524.1|DSEC	LOC117894751|XP_034657853.1|DSUB
OG0004406	LOC6605592|XP_032573510.1|DSEC	LOC117894321|XP_034657189.1|DSUB
OG0004407	LOC6608253|XP_002032997.1|DSEC	LOC117892292|XP_034654325.1|DSUB
OG0004408	LOC6605578|XP_032573937.1|DSEC	LOC117894984|XP_034658220.1|DSUB
OG0004409	LOC6619455|XP_032579932.1|DSEC	LOC117902981|XP_034670552.1|DSUB
OG0004410	LOC6609625|XP_032570676.1|DSEC	LOC117891403|XP_034652739.1|DSUB
OG0004411	LOC6616545|XP_002040904.1|DSEC	LOC117894031|XP_034656761.1|DSUB
OG0004412	LOC6616544|XP_002040903.1|DSEC	LOC117894030|XP_034656760.1|DSUB
OG0004413	LOC6615790|XP_032571422.1|DSEC	LOC117890869|XP_034651849.1|DSUB
OG0004414	LOC6613012|XP_002037502.1|DSEC	LOC117892162|XP_034654118.1|DSUB
OG0004415	LOC6609238|XP_002033929.1|DSEC	LOC117891485|XP_034652856.1|DSUB
OG0004416	LOC6607995|XP_002032743.1|DSEC	LOC117890639|XP_034651481.1|DSUB
OG0004417	LOC6607801|XP_002032559.1|DSEC	LOC117898056|XP_034663113.1|DSUB
OG0004418	LOC6609806|XP_032572652.1|DSEC	LOC117891147|XP_034652288.1|DSUB
OG0004419	LOC6608236|XP_032571140.1|DSEC	LOC117890253|XP_034650893.1|DSUB
OG0004420	LOC6608882|XP_002033596.2|DSEC	LOC117892592|XP_034654822.1|DSUB
OG0004421	LOC6606149|XP_032574321.1|DSEC	LOC117894889|XP_034658061.1|DSUB
OG0004422	LOC6606090|XP_002030899.1|DSEC	LOC117894361|XP_034657245.1|DSUB
OG0004423	LOC6609543|XP_002034226.1|DSEC	LOC117892436|XP_034654567.1|DSUB
OG0004424	LOC6618802|XP_032570591.1|DSEC	LOC117891744|XP_034653238.1|DSUB
OG0004425	LOC6616316|XP_002040676.1|DSEC	LOC117894087|XP_034656847.1|DSUB
OG0004426	LOC6616305|XP_002040669.1|DSEC	LOC117894090|XP_034656849.1|DSUB
OG0004427	LOC6605855|XP_002030669.1|DSEC	LOC117893361|XP_034655843.1|DSUB
OG0004428	LOC6606500|XP_002031301.1|DSEC	LOC117899687|XP_034665771.1|DSUB
OG0004429	LOC6613491|XP_002037960.2|DSEC	LOC117900103|XP_034666216.1|DSUB
OG0004430	LOC6605696|XP_002030512.1|DSEC	LOC117894161|XP_034656953.1|DSUB
OG0004431	LOC6607366|XP_002032139.1|DSEC	LOC117899148|XP_034664848.1|DSUB
OG0004432	LOC6607368|XP_002032141.2|DSEC	LOC117899146|XP_034664845.1|DSUB
OG0004433	LOC6616495|XP_032574586.1|DSEC	LOC117894345|XP_034657223.1|DSUB
OG0004434	LOC6608963|XP_002033677.1|DSEC	LOC117891800|XP_034653365.1|DSUB
OG0004435	LOC6609954|XP_032570558.1|DSEC	LOC117890923|XP_034651944.1|DSUB
OG0004436	LOC6609083|XP_032570686.1|DSEC	LOC117891764|XP_034653292.1|DSUB
OG0004437	LOC6618937|XP_002043182.1|DSEC	LOC117891402|XP_034652738.1|DSUB
OG0004438	LOC6609095|XP_002033798.1|DSEC, LOC116803399|XP_032583023.1|DSEC	LOC117891350|XP_034652672.1|DSUB
OG0004439	LOC6609152|XP_002033854.1|DSEC	LOC117891050|XP_034652114.1|DSUB
OG0004440	LOC6609624|XP_002034301.1|DSEC	LOC117891407|XP_034652745.1|DSUB
OG0004441	LOC6617432|XP_002041755.2|DSEC	LOC117901343|XP_034667944.1|DSUB
OG0004442	LOC6609583|XP_002034260.1|DSEC	LOC117892421|XP_034654545.1|DSUB
OG0004443	LOC6605421|XP_002030254.1|DSEC	LOC117893104|XP_034655428.1|DSUB
OG0004444	LOC6609508|XP_002034192.1|DSEC	LOC117889955|XP_034650403.1|DSUB
OG0004445	LOC6613019|XP_032570960.1|DSEC	LOC117892158|XP_034654109.1|DSUB
OG0004446	LOC6612939|XP_002037431.1|DSEC	LOC117896833|XP_034661238.1|DSUB
OG0004447	LOC6607709|XP_002032473.1|DSEC	LOC117899570|XP_034665574.1|DSUB
OG0004448	LOC6609636|XP_002034313.1|DSEC	LOC117892640|XP_034654886.1|DSUB
OG0004449	LOC6605827|XP_002030642.2|DSEC	LOC117895659|XP_034659367.1|DSUB
OG0004450	LOC6608804|XP_002033523.1|DSEC	LOC117890408|XP_034651110.1|DSUB
OG0004451	LOC6608814|XP_032571032.1|DSEC	LOC117892555|XP_034654757.1|DSUB
OG0004452	LOC6609957|XP_002034603.1|DSEC	LOC117891304|XP_034652603.1|DSUB
OG0004453	LOC6609746|XP_002034400.1|DSEC	LOC117890029|XP_034650535.1|DSUB
OG0004454	LOC6606737|XP_002031534.1|DSEC	LOC117898076|XP_034663142.1|DSUB
OG0004455	LOC6605822|XP_002030637.2|DSEC	LOC117894735|XP_034657824.1|DSUB
OG0004456	LOC6615864|XP_002040234.2|DSEC	LOC117899854|XP_034665987.1|DSUB
OG0004457	LOC6605300|XP_032573547.1|DSEC	LOC117893242|XP_034655697.1|DSUB
OG0004458	LOC6605329|XP_032574382.1|DSEC	LOC117893137|XP_034655480.1|DSUB
OG0004459	LOC6605496|XP_032574549.1|DSEC	LOC117893455|XP_034655964.1|DSUB
OG0004460	LOC6606078|XP_002030887.1|DSEC	LOC117893997|XP_034656703.1|DSUB
OG0004461	LOC6605767|XP_002030582.1|DSEC	LOC117894340|XP_034657216.1|DSUB
OG0004462	LOC6618377|XP_002042647.1|DSEC	LOC117893096|XP_034655419.1|DSUB
OG0004463	LOC6616589|XP_032573507.1|DSEC	LOC117893003|XP_034655248.1|DSUB
OG0004464	LOC6605595|XP_032573623.1|DSEC	LOC117894320|XP_034657181.1|DSUB
OG0004465	LOC6618386|XP_002042656.1|DSEC	LOC117901795|XP_034668597.1|DSUB
OG0004466	LOC6618371|XP_032574788.1|DSEC	LOC117893349|XP_034655829.1|DSUB
OG0004467	LOC6616240|XP_002040600.1|DSEC	LOC117894072|XP_034656817.1|DSUB
OG0004468	LOC6616236|XP_002040601.1|DSEC	LOC117894071|XP_034656816.1|DSUB
OG0004469	LOC6605784|XP_032574292.1|DSEC	LOC117895125|XP_034658425.1|DSUB
OG0004470	LOC6614530|XP_032575536.1|DSEC	LOC117900173|XP_034666309.1|DSUB
OG0004471	LOC6607385|XP_032577096.1|DSEC	LOC117897364|XP_034662044.1|DSUB
OG0004472	LOC6608394|XP_032570502.1|DSEC	LOC117890938|XP_034651963.1|DSUB
OG0004473	LOC116800573|XP_032572200.1|DSEC	LOC117892759|XP_034655075.1|DSUB
OG0004474	LOC6608748|XP_002033471.2|DSEC	LOC117890171|XP_034650761.1|DSUB
OG0004475	LOC6606591|XP_002031392.1|DSEC	LOC117892591|XP_034654821.1|DSUB
OG0004476	LOC6613505|XP_032583521.1|DSEC	LOC117889675|XP_034650005.1|DSUB, LOC117901922|XP_034668781.1|DSUB
OG0004477	LOC6608133|XP_002032880.1|DSEC	LOC117890583|XP_034651412.1|DSUB
OG0004478	LOC6609151|XP_002033853.2|DSEC	LOC117891602|XP_034653026.1|DSUB
OG0004479	LOC6615808|XP_002040178.1|DSEC	LOC117892059|XP_034653883.1|DSUB
OG0004480	LOC6615220|XP_002039626.1|DSEC	LOC117895107|XP_034658406.1|DSUB
OG0004481	LOC116800665|XP_032572782.1|DSEC	LOC117890491|XP_034651272.1|DSUB
OG0004482	LOC116801570|XP_032577890.1|DSEC	LOC117897835|XP_034662789.1|DSUB
OG0004483	LOC6615800|XP_002040170.1|DSEC	LOC117891398|XP_034652732.1|DSUB
OG0004484	LOC6614102|XP_002038556.1|DSEC	LOC117897594|XP_034662440.1|DSUB
OG0004485	LOC6615984|XP_002040351.2|DSEC	LOC117895804|XP_034659620.1|DSUB
OG0004486	LOC6609631|XP_002034308.1|DSEC	LOC117891879|XP_034653536.1|DSUB
OG0004487	LOC6606050|XP_002030861.1|DSEC	LOC117893941|XP_034656621.1|DSUB
OG0004488	LOC6607919|XP_002032669.1|DSEC	LOC117892491|XP_034654648.1|DSUB
OG0004489	LOC6610357|XP_032573529.1|DSEC	LOC117895573|XP_034659184.1|DSUB
OG0004490	LOC6608890|XP_002033604.1|DSEC	LOC117890774|XP_034651735.1|DSUB
OG0004491	LOC6613613|XP_002038083.1|DSEC	LOC117901092|XP_034667610.1|DSUB
OG0004492	LOC6619394|XP_002043610.1|DSEC	LOC117895409|XP_034658932.1|DSUB
OG0004493	LOC6605503|XP_032574668.1|DSEC	LOC117902949|XP_034670462.1|DSUB
OG0004494	LOC6607248|XP_032576657.1|DSEC	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB
OG0004495	LOC6607329|XP_002032102.1|DSEC	LOC117897767|XP_034662703.1|DSUB
OG0004496	LOC6608590|XP_002033324.1|DSEC	LOC117891223|XP_034652460.1|DSUB
OG0004497	LOC6615603|XP_002039977.2|DSEC	LOC117891288|XP_034652571.1|DSUB
OG0004498	LOC6606547|XP_002031348.1|DSEC	LOC117896856|XP_034661275.1|DSUB
OG0004499	LOC116800641|XP_032572600.1|DSEC	LOC117892363|XP_034654464.1|DSUB
OG0004500	LOC6609882|XP_032571458.1|DSEC, LOC116803252|XP_032582999.1|DSEC	LOC117892489|XP_034654646.1|DSUB
OG0004501	LOC6608723|XP_032572346.1|DSEC	LOC117891651|XP_034653091.1|DSUB
OG0004502	LOC116800510|XP_032571808.1|DSEC, LOC6615414|XP_032571807.1|DSEC	LOC117889991|XP_034650466.1|DSUB
OG0004503	LOC116801436|XP_032576846.1|DSEC	LOC117898705|XP_034664214.1|DSUB
OG0004504	LOC6620126|XP_002044340.1|DSEC	LOC117897434|XP_034662164.1|DSUB
OG0004505	LOC6606439|XP_032577731.1|DSEC	LOC117896211|XP_034660232.1|DSUB
OG0004506	LOC6618742|XP_002043000.1|DSEC	LOC117897325|XP_034661986.1|DSUB
OG0004507	LOC6614101|XP_002038555.1|DSEC	LOC117896219|XP_034660244.1|DSUB
OG0004508	LOC6617072|XP_032577817.1|DSEC	LOC117897678|XP_034662580.1|DSUB
OG0004509	LOC6605306|XP_002030144.1|DSEC	LOC117894711|XP_034657784.1|DSUB
OG0004510	LOC6617961|XP_032580350.1|DSEC	LOC117903503|XP_034671477.1|DSUB
OG0004511	LOC6619626|XP_032578677.1|DSEC	LOC117899439|XP_034665334.1|DSUB
OG0004512	LOC6620101|XP_002044314.2|DSEC	LOC117903002|XP_034670628.1|DSUB
OG0004513	LOC6619469|XP_032579731.1|DSEC	LOC117902941|XP_034670441.1|DSUB
OG0004514	LOC6619461|XP_032579784.1|DSEC	LOC117902953|XP_034670469.1|DSUB
OG0004515	LOC6618509|XP_002042769.1|DSEC	LOC117903082|XP_034670771.1|DSUB
OG0004516	LOC6618559|XP_032581648.1|DSEC	LOC117895002|XP_034658285.1|DSUB
OG0004517	LOC6619764|XP_032580309.1|DSEC	LOC117896964|XP_034661404.1|DSUB
OG0004518	LOC6620000|XP_032580191.1|DSEC	LOC117889608|XP_034649918.1|DSUB
OG0004519	LOC6612675|XP_032576531.1|DSEC	LOC117896849|XP_034661264.1|DSUB
OG0004520	LOC6619981|XP_002044193.2|DSEC	LOC117903604|XP_034671746.1|DSUB
OG0004521	LOC6619142|XP_002043382.1|DSEC	LOC117892561|XP_034654773.1|DSUB
OG0004522	LOC6619737|XP_002043952.1|DSEC	LOC117903164|XP_034670900.1|DSUB
OG0004523	LOC6612961|XP_032576534.1|DSEC	LOC117898802|XP_034664336.1|DSUB
OG0004524	LOC6616179|XP_002040544.2|DSEC	LOC117902984|XP_034670616.1|DSUB
OG0004525	LOC6618443|XP_002042713.1|DSEC	LOC117903028|XP_034670650.1|DSUB
OG0004526	LOC6612445|XP_032581806.1|DSEC	LOC117889610|XP_034649926.1|DSUB
OG0004527	LOC6616182|XP_002040547.1|DSEC	LOC117903388|XP_034671267.1|DSUB
OG0004528	LOC6615131|XP_002039547.1|DSEC	LOC117889575|XP_034649872.1|DSUB
OG0004529	LOC6612356|XP_002036865.2|DSEC	LOC117903675|XP_034671902.1|DSUB
OG0004530	LOC6617941|XP_032581843.1|DSEC	LOC117903544|XP_034671626.1|DSUB
OG0004531	LOC6607428|XP_032578485.1|DSEC	LOC117896303|XP_034660416.1|DSUB
OG0004532	LOC6620364|XP_032582204.1|DSEC	LOC117903625|XP_034671781.1|DSUB
OG0004533	LOC6618622|XP_002042881.1|DSEC	LOC117896065|XP_034659978.1|DSUB
OG0004534	LOC6609466|XP_002034151.1|DSEC	LOC117902110|XP_034669116.1|DSUB
OG0004535	LOC6605968|XP_002030780.1|DSEC	LOC117895063|XP_034658334.1|DSUB
OG0004536	LOC6615138|XP_002039554.2|DSEC	LOC117903844|XP_034672198.1|DSUB
OG0004537	LOC6612204|XP_032581822.1|DSEC	LOC117902428|XP_034669688.1|DSUB
OG0004538	LOC6615761|XP_032571789.1|DSEC	LOC117891211|XP_034652441.1|DSUB
OG0004539	LOC6619259|XP_032579150.1|DSEC	LOC117897765|XP_034662701.1|DSUB
OG0004540	LOC6617585|XP_002041898.2|DSEC	LOC117895998|XP_034659884.1|DSUB
OG0004541	LOC6609736|XP_002034393.1|DSEC	LOC117890503|XP_034651288.1|DSUB
OG0004542	LOC6619786|XP_032580266.1|DSEC	LOC117890213|XP_034650841.1|DSUB
OG0004543	LOC6612432|XP_032581192.1|DSEC	LOC117896741|XP_034661100.1|DSUB
OG0004544	LOC6615859|XP_002040229.2|DSEC	LOC117889638|XP_034649987.1|DSUB
OG0004545	LOC6607406|XP_032577900.1|DSEC	LOC117899036|XP_034664686.1|DSUB
OG0004546	LOC6608968|XP_002033682.1|DSEC	LOC117890189|XP_034650786.1|DSUB
OG0004547	LOC6616058|XP_002040424.1|DSEC	LOC117894390|XP_034657288.1|DSUB
OG0004548	LOC6614979|XP_002039396.1|DSEC	LOC117902286|XP_034669458.1|DSUB
OG0004549	LOC6615887|XP_002040257.1|DSEC	LOC117889635|XP_034649984.1|DSUB
OG0004550	LOC6620197|XP_032581726.1|DSEC	LOC117903631|XP_034671793.1|DSUB
OG0004551	LOC6610061|XP_002034677.1|DSEC	LOC117892497|XP_034654664.1|DSUB
OG0004552	LOC6614826|XP_032580420.1|DSEC	LOC117903656|XP_034671854.1|DSUB
OG0004553	LOC6604915|XP_032573649.1|DSEC	LOC117895152|XP_034658480.1|DSUB
OG0004554	LOC6616194|XP_002040559.1|DSEC	LOC117903333|XP_034671170.1|DSUB
OG0004555	LOC6616195|XP_032581703.1|DSEC	LOC117903338|XP_034671175.1|DSUB
OG0004556	LOC6614929|XP_032580144.1|DSEC	LOC117903732|XP_034671977.1|DSUB
OG0004557	LOC6612554|XP_032582668.1|DSEC	LOC117891159|XP_034652326.1|DSUB
OG0004558	LOC6620346|XP_032582565.1|DSEC	LOC117901873|XP_034668725.1|DSUB
OG0004559	LOC6607622|XP_002032390.1|DSEC	LOC117898497|XP_034663830.1|DSUB
OG0004560	LOC116801014|XP_032574054.1|DSEC	LOC117896318|XP_034660440.1|DSUB
OG0004561	LOC6606377|XP_002031182.1|DSEC	LOC117899449|XP_034665348.1|DSUB
OG0004562	LOC6607479|XP_032576833.1|DSEC	LOC117897527|XP_034662336.1|DSUB
OG0004563	LOC6606255|XP_032577497.1|DSEC	LOC117898040|XP_034663087.1|DSUB
OG0004564	LOC6619017|XP_002043262.1|DSEC	LOC117896731|XP_034661086.1|DSUB
OG0004565	LOC6606346|XP_002031151.1|DSEC	LOC117899186|XP_034664938.1|DSUB
OG0004566	LOC6617568|XP_002041881.1|DSEC	LOC117900915|XP_034667756.1|DSUB
OG0004567	LOC6620162|XP_032581332.1|DSEC	LOC117903185|XP_034670924.1|DSUB
OG0004568	LOC6616001|XP_032580028.1|DSEC	LOC117889588|XP_034649887.1|DSUB
OG0004569	LOC6613825|XP_002038294.1|DSEC	LOC117896135|XP_034660093.1|DSUB
OG0004570	LOC6609413|XP_002034098.1|DSEC	LOC117890025|XP_034650531.1|DSUB
OG0004571	LOC6614872|XP_002039290.1|DSEC	LOC117903573|XP_034671680.1|DSUB
OG0004572	LOC6613342|XP_002037817.1|DSEC	LOC117902092|XP_034669079.1|DSUB
OG0004573	LOC6613734|XP_002038204.1|DSEC	LOC117897761|XP_034662697.1|DSUB
OG0004574	LOC6612320|XP_002036830.1|DSEC	LOC117903724|XP_034671965.1|DSUB
OG0004575	LOC6612319|XP_032580774.1|DSEC	LOC117903717|XP_034671954.1|DSUB
OG0004576	LOC6607275|XP_002032054.1|DSEC	LOC117897122|XP_034661666.1|DSUB
OG0004577	LOC6606499|XP_002031300.1|DSEC	LOC117899692|XP_034665787.1|DSUB
OG0004578	LOC6617638|XP_032580672.1|DSEC	LOC117889598|XP_034649903.1|DSUB
OG0004579	LOC6613237|XP_032569828.1|DSEC	LOC117902539|XP_034669858.1|DSUB
OG0004580	LOC6606539|XP_002031340.1|DSEC	LOC117899120|XP_034664804.1|DSUB
OG0004581	LOC6606277|XP_002031082.1|DSEC	LOC117899678|XP_034665758.1|DSUB
OG0004582	LOC6612927|XP_032577738.1|DSEC	LOC117897083|XP_034661612.1|DSUB
OG0004583	LOC6620441|XP_032580954.1|DSEC	LOC117903293|XP_034671114.1|DSUB
OG0004584	LOC6609219|XP_002033910.1|DSEC	LOC117892513|XP_034654687.1|DSUB
OG0004585	LOC6612773|XP_002037274.1|DSEC	LOC117896768|XP_034661134.1|DSUB
OG0004586	LOC6612453|XP_002036961.1|DSEC	LOC117903638|XP_034671852.1|DSUB
OG0004587	LOC6612955|XP_002037447.1|DSEC	LOC117896164|XP_034660130.1|DSUB
OG0004588	LOC6612957|XP_002037449.1|DSEC	LOC117896160|XP_034660128.1|DSUB
OG0004589	LOC6620341|XP_032581564.1|DSEC	LOC117901748|XP_034668529.1|DSUB
OG0004590	LOC6612743|XP_032576180.1|DSEC	LOC117899139|XP_034664833.1|DSUB
OG0004591	LOC6612738|XP_002037241.1|DSEC	LOC117899137|XP_034664830.1|DSUB
OG0004592	LOC6618523|XP_002042783.1|DSEC	LOC117890714|XP_034651684.1|DSUB
OG0004593	LOC6620297|XP_002044500.2|DSEC	LOC117903890|XP_034672283.1|DSUB
OG0004594	LOC6619825|XP_032580855.1|DSEC	LOC117895872|XP_034659788.1|DSUB
OG0004595	LOC6620480|XP_002044689.1|DSEC	LOC117889647|XP_034650002.1|DSUB
OG0004596	LOC6615857|XP_032582084.1|DSEC	LOC117890361|XP_034651049.1|DSUB
OG0004597	LOC6614791|XP_002039210.1|DSEC	LOC117903863|XP_034672241.1|DSUB
OG0004598	LOC6605989|XP_032574053.1|DSEC	LOC117894037|XP_034656775.1|DSUB
OG0004599	LOC6613255|XP_032576155.1|DSEC	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB
OG0004600	LOC6619902|XP_002044114.1|DSEC	LOC117903902|XP_034672297.1|DSUB
OG0004601	LOC6619910|XP_032581237.1|DSEC	LOC117903277|XP_034671070.1|DSUB
OG0004602	LOC6617525|XP_002041840.1|DSEC	LOC117900028|XP_034666110.1|DSUB
OG0004603	LOC6617276|XP_002041603.1|DSEC	LOC117901439|XP_034668074.1|DSUB
OG0004604	LOC6619783|XP_032580269.1|DSEC	LOC117890221|XP_034650853.1|DSUB
OG0004605	LOC6617457|XP_032581007.1|DSEC	LOC117889865|XP_034650267.1|DSUB
OG0004606	LOC6619027|XP_002043272.1|DSEC	LOC117898512|XP_034663861.1|DSUB
OG0004607	LOC6612567|XP_002037072.2|DSEC	LOC117894076|XP_034656840.1|DSUB
OG0004608	LOC6617958|XP_032580075.1|DSEC	LOC117892062|XP_034653894.1|DSUB
OG0004609	LOC6617931|XP_032581027.1|DSEC	LOC117893516|XP_034656050.1|DSUB
OG0004610	LOC6612890|XP_002037382.1|DSEC	LOC117896702|XP_034661045.1|DSUB
OG0004611	LOC6612867|XP_032576621.1|DSEC	LOC117896852|XP_034661268.1|DSUB
OG0004612	LOC6612868|XP_002037360.1|DSEC	LOC117897768|XP_034662704.1|DSUB
OG0004613	LOC6606275|XP_002031080.1|DSEC	LOC117899681|XP_034665761.1|DSUB
OG0004614	LOC6618438|XP_002042708.2|DSEC	LOC117903659|XP_034671871.1|DSUB
OG0004615	LOC6612562|XP_032580369.1|DSEC	LOC117903439|XP_034671354.1|DSUB
OG0004616	LOC6619775|XP_002043988.2|DSEC	LOC117890809|XP_034651775.1|DSUB
OG0004617	LOC6618196|XP_002042471.1|DSEC	LOC117900921|XP_034667375.1|DSUB
OG0004618	LOC6607462|XP_032579598.1|DSEC	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB
OG0004619	LOC6607371|XP_002032144.1|DSEC	LOC117896469|XP_034660694.1|DSUB
OG0004620	LOC116800176|XP_032579299.1|DSEC	LOC117897242|XP_034661852.1|DSUB
OG0004621	LOC6606761|XP_002031558.1|DSEC	LOC117897263|XP_034661878.1|DSUB
OG0004622	LOC6613770|XP_032577612.1|DSEC	LOC117896618|XP_034660944.1|DSUB
OG0004623	LOC6612728|XP_002037231.1|DSEC	LOC117897723|XP_034662641.1|DSUB
OG0004624	LOC6613961|XP_002038425.1|DSEC	LOC117898228|XP_034663354.1|DSUB
OG0004625	LOC6619593|XP_032580206.1|DSEC	LOC117903594|XP_034671711.1|DSUB
OG0004626	LOC6615891|XP_032581355.1|DSEC	LOC117903366|XP_034671212.1|DSUB
OG0004627	LOC6610720|XP_032575952.1|DSEC	LOC117893159|XP_034655516.1|DSUB
OG0004628	LOC6616024|XP_032581724.1|DSEC	LOC117902577|XP_034669954.1|DSUB
OG0004629	LOC6606361|XP_032577680.1|DSEC	LOC117897568|XP_034662401.1|DSUB
OG0004630	LOC6612768|XP_032579397.1|DSEC	LOC117899525|XP_034665477.1|DSUB
OG0004632	LOC6613748|XP_002038218.1|DSEC	LOC117896338|XP_034660469.1|DSUB
OG0004633	LOC6612725|XP_032578156.1|DSEC	LOC117897719|XP_034662635.1|DSUB
OG0004634	LOC6612714|XP_002037217.1|DSEC	LOC117896937|XP_034661370.1|DSUB
OG0004635	LOC6617473|XP_032582305.1|DSEC	LOC117899478|XP_034665403.1|DSUB
