Orthogroup	DSEC.longest_only	DELE.longest_only
OG0003898	LOC6614656|XP_002039083.2|DSEC	LOC108138748|XP_017116637.1|DELE
OG0003899	LOC6617257|XP_002041584.1|DSEC	LOC108137846|XP_017115261.1|DELE
OG0003900	LOC6617328|XP_032570197.1|DSEC	LOC108147966|XP_017130252.1|DELE
OG0003901	LOC6613674|XP_002038144.1|DSEC	LOC108150470|XP_017134152.1|DELE
OG0003902	LOC6611494|XP_002036035.1|DSEC	LOC108150715|XP_017134490.1|DELE
OG0003903	LOC6617808|XP_002042120.1|DSEC	LOC108138162|XP_017115741.1|DELE
OG0003904	LOC6617809|XP_002042121.1|DSEC	LOC108138161|XP_017115740.1|DELE
OG0003905	LOC6607806|XP_032576969.1|DSEC	LOC108142968|XP_017122607.1|DELE
OG0003906	LOC6615495|XP_002039875.1|DSEC	LOC108143717|XP_017123741.1|DELE
OG0003907	LOC6617307|XP_002041634.1|DSEC	LOC108149522|XP_017132644.1|DELE
OG0003908	LOC6617308|XP_002041635.1|DSEC	LOC108149207|XP_017132125.1|DELE
OG0003909	LOC6608600|XP_002033334.1|DSEC	LOC108144605|XP_017125110.1|DELE
OG0003910	LOC6614278|XP_002038718.1|DSEC	LOC108140962|XP_017119519.1|DELE
OG0003911	LOC6613389|XP_002037863.1|DSEC	LOC108139045|XP_017117151.1|DELE
OG0003912	LOC6611383|XP_002035928.2|DSEC	LOC108138323|XP_017115973.1|DELE
OG0003913	LOC6611188|XP_032583670.1|DSEC	LOC108149491|XP_017132599.1|DELE
OG0003914	LOC6612128|XP_002036645.2|DSEC	LOC108134520|XP_017110347.1|DELE
OG0003915	LOC6618953|XP_002043198.1|DSEC	LOC108137596|XP_017114817.1|DELE
OG0003916	LOC6613682|XP_002038152.1|DSEC	LOC108150509|XP_017134214.1|DELE
OG0003917	LOC6613483|XP_002037952.1|DSEC	LOC108149499|XP_017132611.1|DELE
OG0003918	LOC6617688|XP_002042000.1|DSEC	LOC108138023|XP_017115483.1|DELE
OG0003919	LOC6613212|XP_002037692.1|DSEC	LOC108138993|XP_017117071.1|DELE
OG0003920	LOC6615555|XP_002039929.1|DSEC	LOC108137546|XP_017114759.1|DELE
OG0003921	LOC6618183|XP_002042458.1|DSEC	LOC108142023|XP_017121188.1|DELE
OG0003922	LOC6612117|XP_002036634.2|DSEC	LOC108134491|XP_017110299.1|DELE
OG0003923	LOC6619452|XP_002043667.1|DSEC	LOC108145324|XP_017126191.1|DELE
OG0003924	LOC6608972|XP_032572330.1|DSEC	LOC108149099|XP_017131984.1|DELE
OG0003925	LOC6613430|XP_002037904.1|DSEC	LOC108147780|XP_017129999.1|DELE
OG0003926	LOC6613437|XP_002037911.1|DSEC	LOC108147792|XP_017130020.1|DELE
OG0003927	LOC6613058|XP_002037541.1|DSEC	LOC108148042|XP_017130372.1|DELE
OG0003928	LOC6611712|XP_032583143.1|DSEC	LOC108142068|XP_017121243.1|DELE
OG0003929	LOC6612124|XP_002036641.1|DSEC	LOC108134516|XP_017110342.1|DELE
OG0003930	LOC6611475|XP_002036016.1|DSEC	LOC108135241|XP_017111392.1|DELE
OG0003931	LOC6611425|XP_032569694.1|DSEC	LOC108135220|XP_017111332.1|DELE
OG0003932	LOC6608267|XP_032571818.1|DSEC	LOC108149899|XP_017133289.1|DELE
OG0003933	LOC6613384|XP_032577015.1|DSEC	LOC108139020|XP_017117113.1|DELE
OG0003934	LOC6611737|XP_002036260.1|DSEC	LOC108141678|XP_017120642.1|DELE
OG0003935	LOC6609356|XP_002034045.1|DSEC	LOC108141431|XP_017120304.1|DELE
OG0003936	LOC6609357|XP_002034046.1|DSEC	LOC108141432|XP_017120305.1|DELE
OG0003937	LOC6608084|XP_002032832.1|DSEC	LOC108149930|XP_017133334.1|DELE
OG0003938	LOC6613421|XP_032574085.1|DSEC	LOC108147781|XP_017130000.1|DELE
OG0003939	LOC6613458|XP_002037930.1|DSEC	LOC108148032|XP_017130360.1|DELE
OG0003940	LOC6613415|XP_002037889.1|DSEC	LOC108147794|XP_017130022.1|DELE
OG0003941	LOC6613418|XP_002037892.1|DSEC	LOC108147803|XP_017130033.1|DELE
OG0003942	LOC6611588|XP_002036125.1|DSEC	LOC108138301|XP_017115945.1|DELE
OG0003943	LOC6613424|XP_002037898.1|DSEC	LOC108147808|XP_017130039.1|DELE
OG0003944	LOC6617736|XP_002042048.1|DSEC	LOC108138343|XP_017116001.1|DELE
OG0003945	LOC6615734|XP_002040105.1|DSEC	LOC108143523|XP_017123496.1|DELE
OG0003946	LOC6614672|XP_002039099.1|DSEC	LOC108138930|XP_017116989.1|DELE
OG0003947	LOC6614661|XP_002039088.1|DSEC	LOC108138990|XP_017117067.1|DELE
OG0003948	LOC6614494|XP_002038927.1|DSEC	LOC108139074|XP_017117187.1|DELE
OG0003949	LOC6614495|XP_032583303.1|DSEC	LOC108138903|XP_017116941.1|DELE
OG0003950	LOC6613567|XP_002038035.2|DSEC	LOC108148256|XP_017130673.1|DELE
OG0003951	LOC6613561|XP_032580966.1|DSEC	LOC108148310|XP_017130789.1|DELE
OG0003952	LOC6612142|XP_002036659.1|DSEC	LOC108134475|XP_017110278.1|DELE
OG0003953	LOC6611453|XP_002035995.1|DSEC	LOC108135233|XP_017111381.1|DELE
OG0003954	LOC6610756|XP_002035322.2|DSEC	LOC108146469|XP_017127976.1|DELE
OG0003955	LOC6611988|XP_032570864.1|DSEC	LOC108141657|XP_017120616.1|DELE
OG0003956	LOC6614555|XP_032574138.1|DSEC	LOC108149427|XP_017132483.1|DELE
OG0003957	LOC6604851|XP_002029696.1|DSEC	LOC108147519|XP_017129589.1|DELE
OG0003958	LOC6617921|XP_002042229.2|DSEC	LOC108141618|XP_017120573.1|DELE
OG0003959	LOC6615263|XP_032570978.1|DSEC	LOC108145513|XP_017126470.1|DELE
OG0003960	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC	LOC108140924|XP_017119477.1|DELE
OG0003961	LOC6611579|XP_002036117.1|DSEC	LOC108138154|XP_017115730.1|DELE
OG0003962	LOC6613442|XP_002037916.1|DSEC	LOC108148073|XP_017130415.1|DELE
OG0003963	LOC6614642|XP_032575278.1|DSEC	LOC108138895|XP_017116922.1|DELE
OG0003964	LOC6621131|XP_002045310.1|DSEC	LOC108134766|XP_017110701.1|DELE
OG0003965	LOC6611616|XP_032582900.1|DSEC	LOC108138763|XP_017116663.1|DELE
OG0003966	LOC6620730|XP_032577029.1|DSEC	LOC108146845|XP_017128540.1|DELE
OG0003967	LOC6615386|XP_032572739.1|DSEC	LOC108143443|XP_017123347.1|DELE
OG0003968	LOC6615384|XP_032572753.1|DSEC	LOC108143471|XP_017123402.1|DELE
OG0003969	LOC6609587|XP_002034264.1|DSEC	LOC108144680|XP_017125232.1|DELE
OG0003970	LOC6617254|XP_002041581.2|DSEC	LOC108137833|XP_017115247.1|DELE
OG0003971	LOC6611953|XP_032577235.1|DSEC	LOC108142081|XP_017121258.1|DELE
OG0003972	LOC6605735|XP_002030551.2|DSEC	LOC108136062|XP_017112494.1|DELE
OG0003973	LOC6618893|XP_002043141.1|DSEC	LOC108144368|XP_017124628.1|DELE
OG0003974	LOC6608749|XP_002033472.1|DSEC	LOC108144733|XP_017125318.1|DELE
OG0003975	LOC6611757|XP_032583156.1|DSEC	LOC108141809|XP_017120864.1|DELE
OG0003976	LOC6614702|XP_002039129.1|DSEC	LOC108138905|XP_017116945.1|DELE
OG0003977	LOC6617856|XP_002042164.1|DSEC	LOC108149546|XP_017132671.1|DELE
OG0003978	LOC6618396|XP_002042666.1|DSEC	LOC108146299|XP_017127736.1|DELE
OG0003979	LOC6612018|XP_002036535.1|DSEC	LOC108142031|XP_017121197.1|DELE
OG0003980	LOC6606290|XP_002031095.1|DSEC	LOC108148373|XP_017130887.1|DELE
OG0003981	LOC6617741|XP_032569781.1|DSEC	LOC108138126|XP_017115648.1|DELE
OG0003982	LOC6614689|XP_032583000.1|DSEC	LOC108138643|XP_017116471.1|DELE
OG0003983	LOC6611396|XP_002035940.1|DSEC	LOC108138050|XP_017115514.1|DELE
OG0003984	LOC6614635|XP_002039062.1|DSEC	LOC108138971|XP_017117043.1|DELE
OG0003985	LOC6621705|XP_032583728.1|DSEC	LOC108138886|XP_017116907.1|DELE
OG0003986	LOC6611517|XP_002036058.2|DSEC	LOC108138055|XP_017115520.1|DELE
OG0003987	LOC6611518|XP_032573661.1|DSEC	LOC108138234|XP_017115847.1|DELE
OG0003988	LOC6613448|XP_032574880.1|DSEC	LOC108148014|XP_017130336.1|DELE
OG0003989	LOC6617715|XP_002042027.1|DSEC	LOC108138212|XP_017115820.1|DELE
OG0003990	LOC6611328|XP_002035875.1|DSEC	LOC108139050|XP_017117157.1|DELE
OG0003991	LOC6613358|XP_032569734.1|DSEC	LOC108138830|XP_017116823.1|DELE
OG0003992	LOC6613354|XP_002037828.2|DSEC	LOC108138786|XP_017116751.1|DELE
OG0003993	LOC6613339|XP_002037815.1|DSEC	LOC108134972|XP_017110992.1|DELE
OG0003994	LOC6612638|XP_002037142.1|DSEC	LOC108147228|XP_017129109.1|DELE
OG0003995	LOC6608971|XP_002033685.1|DSEC	LOC108149097|XP_017131982.1|DELE
OG0003996	LOC6608260|XP_002033004.1|DSEC	LOC108149683|XP_017132937.1|DELE
OG0003997	LOC6611521|XP_032570100.1|DSEC	LOC108138314|XP_017115960.1|DELE
OG0003998	LOC6620416|XP_032572643.1|DSEC	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE
OG0003999	LOC6620234|XP_002044442.1|DSEC	LOC108141788|XP_017120793.1|DELE
OG0004000	LOC6619736|XP_002043951.1|DSEC	LOC108136535|XP_017113315.1|DELE
OG0004001	LOC6613003|XP_032570506.1|DSEC	LOC108144505|XP_017124928.1|DELE
OG0004002	LOC6614779|XP_002039198.1|DSEC	LOC108138225|XP_017115836.1|DELE
OG0004003	LOC6612134|XP_032572461.1|DSEC	LOC108134507|XP_017110327.1|DELE
OG0004004	LOC6611631|XP_032580199.1|DSEC	LOC108149433|XP_017132495.1|DELE
OG0004005	LOC6613494|XP_032572751.1|DSEC	LOC108149505|XP_017132617.1|DELE
OG0004006	LOC6618178|XP_002042453.1|DSEC	LOC108141870|XP_017120953.1|DELE
OG0004007	LOC6613240|XP_002037717.1|DSEC	LOC108134750|XP_017110680.1|DELE
OG0004008	LOC6617219|XP_032583636.1|DSEC	LOC108148770|XP_017131469.1|DELE
OG0004009	LOC6613092|XP_002037575.2|DSEC	LOC108148058|XP_017130400.1|DELE
OG0004010	LOC6611217|XP_032581690.1|DSEC	LOC108149301|XP_017132240.1|DELE
OG0004011	LOC6617897|XP_032569914.1|DSEC	LOC108149544|XP_017132670.1|DELE
OG0004012	LOC6607453|XP_002032222.1|DSEC	LOC108148969|XP_017131796.1|DELE
OG0004013	LOC6611239|XP_002035794.1|DSEC	LOC108149465|XP_017132559.1|DELE
OG0004014	LOC6605736|XP_002030552.2|DSEC	LOC108136061|XP_017112493.1|DELE
OG0004015	LOC6617811|XP_032571934.1|DSEC	LOC108138160|XP_017115738.1|DELE
OG0004016	LOC6611966|XP_002036483.1|DSEC	LOC108142048|XP_017121218.1|DELE
OG0004017	LOC6613334|XP_032569725.1|DSEC	LOC108134966|XP_017110983.1|DELE
OG0004018	LOC6607943|XP_002032693.1|DSEC	LOC108147363|XP_017129288.1|DELE
OG0004019	LOC6618190|XP_002042465.1|DSEC	LOC108141929|XP_017121054.1|DELE
OG0004020	LOC6613195|XP_002037676.1|DSEC	LOC108138754|XP_017116645.1|DELE
OG0004021	LOC6613190|XP_032583417.1|DSEC	LOC108138751|XP_017116641.1|DELE
OG0004022	LOC6613680|XP_002038150.1|DSEC	LOC108150508|XP_017134213.1|DELE
OG0004023	LOC6609971|XP_032571306.1|DSEC	LOC108143350|XP_017123160.1|DELE
OG0004024	LOC6614396|XP_032578768.1|DSEC	LOC108150533|XP_017134253.1|DELE
OG0004025	LOC6611863|XP_002036385.1|DSEC	LOC108141717|XP_017120697.1|DELE
OG0004026	LOC6620617|XP_002044821.1|DSEC	LOC108147974|XP_017130269.1|DELE
OG0004027	LOC116800520|XP_032571828.1|DSEC	LOC108141291|XP_017120047.1|DELE
OG0004028	LOC6613524|XP_032583249.1|DSEC	LOC108137801|XP_017115194.1|DELE
OG0004029	LOC6611698|XP_032582477.1|DSEC	LOC108142055|XP_017121226.1|DELE
OG0004030	LOC6615812|XP_032572831.1|DSEC	LOC108144748|XP_017125340.1|DELE
OG0004031	LOC6617720|XP_002042032.2|DSEC	LOC108138307|XP_017115953.1|DELE
OG0004033	LOC6611889|XP_032569777.1|DSEC	LOC108141818|XP_017120884.1|DELE
OG0004034	LOC6614598|XP_032583454.1|DSEC	LOC108138877|XP_017116895.1|DELE
OG0004035	LOC6613422|XP_032579929.1|DSEC	LOC108147783|XP_017130005.1|DELE
OG0004036	LOC6613151|XP_032583757.1|DSEC	LOC108147925|XP_017130188.1|DELE
OG0004037	LOC6617786|XP_002042098.2|DSEC	LOC108138122|XP_017115643.1|DELE
OG0004038	LOC6617312|XP_032583110.1|DSEC	LOC108149564|XP_017132693.1|DELE
OG0004039	LOC6613084|XP_002037567.2|DSEC	LOC108147905|XP_017130155.1|DELE
OG0004040	LOC6615609|XP_002039983.1|DSEC	LOC108149183|XP_017132089.1|DELE
OG0004041	LOC6620445|XP_002044652.2|DSEC	LOC108137435|XP_017114589.1|DELE
OG0004042	LOC6611055|XP_002035612.2|DSEC	LOC108142512|XP_017121918.1|DELE
OG0004043	LOC6612052|XP_002036569.1|DSEC	LOC108135307|XP_017111481.1|DELE
OG0004044	LOC6619001|XP_032580941.1|DSEC	LOC108138546|XP_017116305.1|DELE
OG0004045	LOC6612092|XP_002036609.1|DSEC	LOC108134506|XP_017110325.1|DELE
OG0004046	LOC6617267|XP_002041594.1|DSEC	LOC108137860|XP_017115280.1|DELE
OG0004047	LOC6617696|XP_002042008.1|DSEC	LOC108138287|XP_017115933.1|DELE
OG0004048	LOC6613395|XP_002037869.1|DSEC	LOC108138920|XP_017116975.1|DELE
OG0004049	LOC6617213|XP_002041540.1|DSEC	LOC108145530|XP_017126519.1|DELE
OG0004050	LOC6614614|XP_032575693.1|DSEC	LOC108138820|XP_017116807.1|DELE
OG0004051	LOC6612160|XP_032583124.1|DSEC	LOC108138270|XP_017115913.1|DELE
OG0004052	LOC6614812|XP_032581397.1|DSEC	LOC108142167|XP_017121340.1|DELE
OG0004053	LOC6608627|XP_002033361.1|DSEC	LOC108144374|XP_017124637.1|DELE
OG0004054	LOC6614565|XP_002038993.1|DSEC	LOC108149259|XP_017132190.1|DELE
OG0004055	LOC6606974|XP_002031766.1|DSEC	LOC108140530|XP_017118828.1|DELE
OG0004056	LOC6613783|XP_002038252.2|DSEC	LOC108141111|XP_017119816.1|DELE
OG0004057	LOC6619419|XP_002043634.2|DSEC	LOC108142486|XP_017121861.1|DELE
OG0004058	LOC6610579|XP_002035152.1|DSEC	LOC108146306|XP_017127747.1|DELE
OG0004059	LOC6614329|XP_002038769.1|DSEC	LOC108141177|XP_017119896.1|DELE
OG0004060	LOC6606855|XP_002031652.1|DSEC	LOC108136922|XP_017113885.1|DELE
OG0004061	LOC6619914|XP_032582270.1|DSEC	LOC108137636|XP_017114926.1|DELE
OG0004062	LOC6610415|XP_032573940.1|DSEC	LOC108146245|XP_017127670.1|DELE
OG0004063	LOC6616152|XP_002040517.1|DSEC	LOC108137073|XP_017114067.1|DELE
OG0004064	LOC6605839|XP_002030653.1|DSEC	LOC108142857|XP_017122416.1|DELE
OG0004065	LOC6615480|XP_032572610.1|DSEC	LOC108143681|XP_017123688.1|DELE
OG0004066	LOC6609163|XP_002033865.1|DSEC	LOC108149733|XP_017132992.1|DELE
OG0004067	LOC6619899|XP_002044111.1|DSEC	LOC108137724|XP_017115109.1|DELE
OG0004068	LOC6607160|XP_002031946.1|DSEC	LOC108142978|XP_017122624.1|DELE
OG0004069	LOC6607159|XP_032576360.1|DSEC	LOC108142993|XP_017122654.1|DELE
OG0004070	LOC6610673|XP_002035239.1|DSEC	LOC108145774|XP_017126832.1|DELE
OG0004071	LOC6604965|XP_002029808.1|DSEC	LOC108142785|XP_017122320.1|DELE
OG0004072	LOC6604966|XP_002029809.1|DSEC	LOC108142786|XP_017122321.1|DELE
OG0004073	LOC6614801|XP_002039220.1|DSEC	LOC108135429|XP_017111653.1|DELE
OG0004074	LOC6615540|XP_002039919.2|DSEC	LOC108137534|XP_017114744.1|DELE
OG0004075	LOC6609006|XP_002033711.1|DSEC	LOC108149082|XP_017131950.1|DELE
OG0004076	LOC6609005|XP_002033710.2|DSEC	LOC108149081|XP_017131948.1|DELE
OG0004077	LOC6611612|XP_002036148.2|DSEC	LOC108138761|XP_017116658.1|DELE
OG0004078	LOC6617019|XP_002041347.1|DSEC	LOC108147117|XP_017128895.1|DELE
OG0004079	LOC6618987|XP_002043232.1|DSEC	LOC108138595|XP_017116374.1|DELE
OG0004080	LOC6609462|XP_002034147.1|DSEC	LOC108137969|XP_017115427.1|DELE
OG0004081	LOC6609220|XP_032570268.1|DSEC	LOC108149766|XP_017133079.1|DELE
OG0004082	LOC6615301|XP_002039705.1|DSEC	LOC108145494|XP_017126440.1|DELE, LOC108136070|XP_017112525.1|DELE
OG0004083	LOC116801434|XP_032576831.1|DSEC	LOC108136739|XP_017113570.1|DELE
OG0004084	LOC6619372|XP_032573924.1|DSEC	LOC108146268|XP_017127697.1|DELE
OG0004085	LOC6616844|XP_002041180.1|DSEC	LOC108135821|XP_017112194.1|DELE
OG0004086	LOC6617160|XP_032577787.1|DSEC	LOC108147289|XP_017129196.1|DELE
OG0004087	LOC6617601|XP_032581063.1|DSEC	LOC108144653|XP_017125191.1|DELE
OG0004088	LOC6617134|XP_002041461.1|DSEC	LOC108148973|XP_017131801.1|DELE
OG0004089	LOC6618998|XP_002043243.2|DSEC	LOC108138527|XP_017116276.1|DELE
OG0004090	LOC6607726|XP_032579116.1|DSEC	LOC108136803|XP_017113688.1|DELE
OG0004091	LOC6606327|XP_002031132.1|DSEC	LOC108135002|XP_017111028.1|DELE
OG0004092	LOC6618946|XP_002043189.1|DSEC	LOC108137582|XP_017114801.1|DELE
OG0004094	LOC6612547|XP_002037055.1|DSEC	LOC108136650|XP_017113463.1|DELE
OG0004095	LOC116801474|XP_032577178.1|DSEC	LOC108140730|XP_017119193.1|DELE
OG0004096	LOC6617161|XP_002041488.1|DSEC	LOC108147290|XP_017129197.1|DELE
OG0004097	LOC6605523|XP_002030356.1|DSEC	LOC108146875|XP_017128596.1|DELE
OG0004098	LOC6616850|XP_002041186.1|DSEC	LOC108150125|XP_017133584.1|DELE
OG0004099	LOC6613867|XP_032577875.1|DSEC	LOC108141026|XP_017119596.1|DELE
OG0004100	LOC6613878|XP_032577815.1|DSEC	LOC108141169|XP_017119886.1|DELE
OG0004101	LOC6613882|XP_002038351.1|DSEC	LOC108141191|XP_017119919.1|DELE
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC108141048|XP_017119676.1|DELE
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC108147285|XP_017129190.1|DELE
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC108147284|XP_017129189.1|DELE
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC108142580|XP_017122023.1|DELE
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC108146631|XP_017128165.1|DELE
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC108146364|XP_017127834.1|DELE
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC108148276|XP_017130722.1|DELE
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC108136804|XP_017113689.1|DELE
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC108143265|XP_017123067.1|DELE
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC108148857|XP_017131642.1|DELE
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC108147295|XP_017129206.1|DELE
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC108140887|XP_017119409.1|DELE
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC108149876|XP_017133257.1|DELE
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC108149874|XP_017133250.1|DELE
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC108148983|XP_017131813.1|DELE
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC108140763|XP_017119239.1|DELE
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC108144333|XP_017124532.1|DELE
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC108136897|XP_017113843.1|DELE
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC108141112|XP_017119817.1|DELE
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC108146526|XP_017128052.1|DELE
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC108135386|XP_017111576.1|DELE
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC108141058|XP_017119697.1|DELE
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC108150005|XP_017133439.1|DELE
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC108148881|XP_017131674.1|DELE
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC108148842|XP_017131606.1|DELE
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC108141947|XP_017121078.1|DELE
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC108140806|XP_017119294.1|DELE
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC108144444|XP_017124819.1|DELE
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC108147604|XP_017129732.1|DELE
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC108140782|XP_017119260.1|DELE
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC108145922|XP_017127097.1|DELE
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC108138292|XP_017115936.1|DELE
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC108143921|XP_017123992.1|DELE
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC108136789|XP_017113642.1|DELE
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC108141050|XP_017119686.1|DELE
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC108141483|XP_017120385.1|DELE
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC108146832|XP_017128517.1|DELE
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC108135890|XP_017112295.1|DELE
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC108137575|XP_017114790.1|DELE
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC108143469|XP_017123397.1|DELE
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC108149976|XP_017133385.1|DELE
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC108134795|XP_017110733.1|DELE
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC108141892|XP_017120991.1|DELE
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC108147523|XP_017129594.1|DELE
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC108140723|XP_017119179.1|DELE
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC108141825|XP_017120895.1|DELE
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC108135846|XP_017112221.1|DELE
OG0004149	LOC6614328|XP_002038768.1|DSEC	LOC108141074|XP_017119723.1|DELE
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC108150732|XP_017134526.1|DELE
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC108143007|XP_017122681.1|DELE
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC108137460|XP_017114653.1|DELE
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC108144546|XP_017125005.1|DELE
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC108146418|XP_017127910.1|DELE
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC108140557|XP_017118908.1|DELE
OG0004156	LOC6606323|XP_002031128.1|DSEC	LOC108150074|XP_017133529.1|DELE
OG0004157	LOC6614980|XP_002039397.2|DSEC	LOC108134941|XP_017110955.1|DELE
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC108146541|XP_017128071.1|DELE
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC108144000|XP_017124108.1|DELE
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC108145977|XP_017127200.1|DELE
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC108140402|XP_017118600.1|DELE
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC108139284|XP_017117470.1|DELE
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC108139333|XP_017117536.1|DELE
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC108141170|XP_017119887.1|DELE
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC108141910|XP_017121017.1|DELE
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC108144747|XP_017125338.1|DELE
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC108143894|XP_017123958.1|DELE
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC108143052|XP_017122750.1|DELE
OG0004169	LOC6618969|XP_032581316.1|DSEC	LOC108138505|XP_017116228.1|DELE
OG0004170	LOC6617659|XP_002041972.1|DSEC	LOC108142682|XP_017122177.1|DELE
OG0004171	LOC6612418|XP_032581214.1|DSEC	LOC108147748|XP_017129968.1|DELE
OG0004172	LOC6617929|XP_002042237.2|DSEC	LOC108145563|XP_017126553.1|DELE
OG0004173	LOC6609383|XP_002034072.1|DSEC	LOC108141411|XP_017120263.1|DELE
OG0004174	LOC6609016|XP_032572713.1|DSEC	LOC108149077|XP_017131937.1|DELE
OG0004175	LOC6609524|XP_002034208.1|DSEC	LOC108144752|XP_017125345.1|DELE
OG0004176	LOC6604863|XP_032574944.1|DSEC	LOC108147495|XP_017129542.1|DELE
OG0004177	LOC6606325|XP_032579015.1|DSEC	LOC108134762|XP_017110699.1|DELE
OG0004178	LOC6616696|XP_032576763.1|DSEC	LOC108140542|XP_017118862.1|DELE
OG0004179	LOC6616093|XP_002040458.1|DSEC	LOC108136265|XP_017112813.1|DELE
OG0004180	LOC6619035|XP_032578208.1|DSEC	LOC108136852|XP_017113766.1|DELE
OG0004181	LOC6607628|XP_032576422.1|DSEC	LOC108134827|XP_017110774.1|DELE
OG0004182	LOC6605431|XP_032573138.1|DSEC	LOC108146743|XP_017128355.1|DELE
OG0004183	LOC6605430|XP_002030263.2|DSEC	LOC108146877|XP_017128598.1|DELE
OG0004184	LOC6610719|XP_002035285.1|DSEC	LOC108145930|XP_017127122.1|DELE
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC108138123|XP_017115644.1|DELE
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC108136310|XP_017112894.1|DELE
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC108135048|XP_017111076.1|DELE
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC108148329|XP_017130816.1|DELE
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC108148372|XP_017130886.1|DELE
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC108141187|XP_017119912.1|DELE
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC108141137|XP_017119849.1|DELE
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC108135845|XP_017112219.1|DELE
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC108140932|XP_017119484.1|DELE
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC108136966|XP_017113946.1|DELE
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC108137671|XP_017115015.1|DELE
