Orthogroup	DSEC.longest_only	DYAK.longest_only
OG0006004	LOC6613870|XP_032577884.1|DSEC	LOC6535330|XP_002095986.1|DYAK
OG0006005	LOC6608629|XP_002033363.1|DSEC	LOC6529295|XP_002090300.1|DYAK
OG0006006	LOC6615312|XP_002039716.1|DSEC	LOC6530688|XP_002091579.1|DYAK
OG0006007	LOC6619185|XP_002043409.1|DSEC	LOC6529046|XP_002090077.1|DYAK
OG0006008	LOC6613186|XP_032583667.1|DSEC	LOC6526656|XP_015053442.1|DYAK
OG0006009	LOC6616320|XP_002040680.1|DSEC	LOC6539747|XP_015044996.1|DYAK
OG0006010	LOC6616468|XP_032573481.1|DSEC	LOC6534622|XP_039230946.1|DYAK
OG0006011	LOC6610143|XP_002034752.1|DSEC	LOC6532194|XP_002092968.2|DYAK
OG0006012	LOC6605285|XP_032575472.1|DSEC	LOC6533724|XP_015050228.1|DYAK
OG0006013	LOC6608917|XP_002033631.2|DSEC	LOC6530034|XP_002090980.2|DYAK
OG0006014	LOC6605596|XP_002030415.1|DSEC	LOC6534030|XP_002094717.1|DYAK
OG0006015	LOC6609247|XP_002033937.1|DSEC	LOC6530484|XP_002091399.1|DYAK
OG0006016	LOC6608250|XP_002032994.1|DSEC	LOC6528660|XP_002089702.1|DYAK
OG0006017	LOC6608774|XP_002033495.1|DSEC	LOC6530175|XP_002091115.1|DYAK
OG0006018	LOC6609895|XP_002034545.1|DSEC	LOC6530984|XP_002091822.2|DYAK
OG0006019	LOC116800402|XP_032571010.1|DSEC	LOC26535978|XP_015052945.2|DYAK
OG0006020	LOC6616307|XP_002040671.1|DSEC	LOC6539744|XP_002086629.1|DYAK
OG0006021	LOC6605487|XP_032576028.1|DSEC	LOC6533923|XP_002094623.1|DYAK
OG0006022	LOC6617860|XP_002042168.1|DSEC	LOC6527500|XP_002088590.1|DYAK
OG0006023	LOC6616958|XP_002041286.1|DSEC	LOC6538479|XP_002099003.1|DYAK
OG0006024	LOC6617946|XP_032580456.1|DSEC	LOC6524977|XP_039231108.1|DYAK
OG0006025	LOC6608794|XP_002033513.1|DSEC	LOC6530156|XP_002091098.1|DYAK
OG0006026	LOC6607450|XP_002032219.1|DSEC	LOC6537765|XP_015048491.1|DYAK
OG0006027	LOC6609007|XP_002033712.1|DSEC	LOC6529945|XP_039228555.1|DYAK
OG0006028	LOC6609129|XP_032571387.1|DSEC	LOC6530373|XP_002091299.1|DYAK
OG0006029	LOC6608246|XP_002032990.1|DSEC	LOC6528656|XP_002089698.1|DYAK
OG0006030	LOC6607789|XP_002032548.1|DSEC	LOC6538676|XP_002099195.1|DYAK
OG0006031	LOC6608750|XP_032572201.1|DSEC	LOC6530199|XP_002091137.3|DYAK
OG0006032	LOC6615197|XP_032581886.1|DSEC	LOC6526149|XP_039226370.1|DYAK
OG0006033	LOC6608776|XP_002033497.1|DSEC	LOC6530172|XP_002091112.1|DYAK
OG0006034	LOC6619201|XP_002043422.2|DSEC	LOC6535859|XP_002096478.3|DYAK
OG0006035	LOC6606201|XP_002031009.1|DSEC	LOC6537127|XP_002097688.1|DYAK
OG0006036	LOC6611830|XP_002036352.1|DSEC	LOC6527876|XP_002088948.1|DYAK
OG0006037	LOC6609191|XP_002033882.1|DSEC	LOC6530427|XP_002091343.1|DYAK
OG0006038	LOC6614029|XP_002038483.1|DSEC	LOC6537534|XP_002098080.1|DYAK
OG0006039	LOC6619178|XP_002043404.1|DSEC	LOC6529053|XP_002090082.1|DYAK
OG0006040	LOC6609063|XP_032570440.1|DSEC	LOC6529895|XP_002090852.2|DYAK
OG0006041	LOC6618952|XP_002043197.1|DSEC	LOC6525471|XP_002101306.1|DYAK
OG0006042	LOC6609311|XP_032572353.1|DSEC	LOC6531544|XP_015051394.1|DYAK
OG0006043	LOC6606150|XP_032573774.1|DSEC	LOC6534264|XP_002094945.1|DYAK
OG0006044	LOC6615922|XP_002040290.1|DSEC	LOC26536131|XP_039226486.1|DYAK
OG0006045	LOC6619156|XP_032570769.1|DSEC	LOC6529077|XP_002090090.2|DYAK
OG0006046	LOC6609536|XP_002034219.1|DSEC	LOC6531700|XP_002092491.2|DYAK
OG0006047	LOC6605642|XP_002030460.1|DSEC	LOC6534077|XP_002094763.1|DYAK
OG0006048	LOC6605296|XP_002030134.1|DSEC	LOC6533735|XP_002094440.1|DYAK
OG0006049	LOC6618513|XP_002042773.1|DSEC	LOC6524705|XP_002100549.1|DYAK
OG0006050	LOC6612981|XP_002037472.1|DSEC	LOC6539006|XP_002099508.1|DYAK
OG0006051	LOC6619880|XP_002044093.1|DSEC	LOC6525008|XP_002100847.1|DYAK
OG0006052	LOC6618922|XP_002043170.1|DSEC	LOC6532158|XP_002092934.2|DYAK
OG0006053	LOC6604850|XP_002029695.1|DSEC	LOC6532743|XP_002093485.1|DYAK
OG0006054	LOC6620289|XP_032579807.1|DSEC	LOC6523706|XP_002099583.1|DYAK
OG0006055	LOC6606671|XP_002031471.1|DSEC	LOC6536815|XP_002097385.1|DYAK
OG0006056	LOC6609312|XP_002034001.1|DSEC	LOC6531543|XP_002092342.1|DYAK
OG0006057	LOC6610302|XP_002034897.1|DSEC	LOC6532349|XP_039230006.1|DYAK
OG0006058	LOC6613708|XP_032576877.1|DSEC	LOC6535621|XP_002096249.1|DYAK
OG0006059	LOC6605491|XP_032573376.1|DSEC	LOC6533927|XP_015050332.1|DYAK
OG0006060	LOC6605492|XP_032573378.1|DSEC	LOC6533928|XP_002094628.1|DYAK
OG0006061	LOC6615225|XP_032580757.1|DSEC	LOC6526172|XP_039229556.1|DYAK
OG0006062	LOC6606852|XP_002031649.1|DSEC	LOC6536616|XP_002097188.1|DYAK
OG0006063	LOC6611891|XP_002036408.1|DSEC	LOC6527936|XP_002089003.1|DYAK
OG0006064	LOC6609111|XP_002033813.1|DSEC	LOC6530354|XP_002091280.1|DYAK
OG0006065	LOC6610480|XP_002035060.1|DSEC	LOC6533511|XP_002094222.2|DYAK
OG0006066	LOC6607996|XP_002032744.1|DSEC	LOC6528422|XP_002089468.1|DYAK
OG0006067	LOC6608238|XP_032572730.1|DSEC	LOC6528648|XP_039226627.1|DYAK
OG0006068	LOC6615036|XP_002039453.1|DSEC	LOC6525152|XP_002100990.1|DYAK
OG0006069	LOC6606135|XP_002030943.1|DSEC	LOC6534278|XP_002094959.1|DYAK
OG0006070	LOC6616474|XP_032575062.1|DSEC	LOC6539799|XP_002086686.1|DYAK
OG0006071	LOC6618710|XP_002042969.1|DSEC	LOC6538229|XP_002098756.1|DYAK
OG0006072	LOC6610479|XP_002035059.1|DSEC	LOC6533512|XP_002094223.1|DYAK
OG0006073	LOC6610242|XP_002034837.1|DSEC	LOC6532292|XP_002093052.1|DYAK
OG0006074	LOC6619922|XP_032582062.1|DSEC	LOC6525531|XP_002101366.2|DYAK
OG0006075	LOC116802210|XP_032581815.1|DSEC	LOC120320429|XP_015046275.1|DYAK
OG0006076	LOC6609212|XP_002033903.1|DSEC	LOC6530447|XP_002091363.1|DYAK
OG0006077	LOC6619390|XP_032574120.1|DSEC	LOC6534905|XP_002095576.2|DYAK
OG0006078	LOC6619391|XP_032574385.1|DSEC	LOC6534903|XP_002095574.2|DYAK
OG0006079	LOC6616354|XP_002040714.1|DSEC	LOC6534744|XP_002095419.2|DYAK
OG0006080	LOC6605856|XP_032573314.1|DSEC	LOC6539526|XP_002086414.2|DYAK
OG0006081	LOC6608372|XP_032570803.1|DSEC	LOC6528776|XP_015054060.1|DYAK
OG0006082	LOC6608374|XP_002033110.1|DSEC	LOC6528778|XP_002089812.1|DYAK
OG0006083	LOC6618357|XP_002042628.1|DSEC	LOC6535026|XP_002095692.1|DYAK
OG0006084	LOC6605830|XP_032574361.1|DSEC	LOC6534549|XP_015050681.1|DYAK
OG0006085	LOC6616473|XP_002040834.1|DSEC	LOC6539798|XP_002086685.1|DYAK
OG0006086	LOC6616477|XP_032574447.1|DSEC	LOC6534609|XP_015045178.1|DYAK
OG0006087	LOC6609535|XP_002034218.1|DSEC	LOC6531701|XP_002092492.2|DYAK
OG0006088	LOC6606139|XP_002030947.1|DSEC	LOC6534275|XP_002094956.1|DYAK
OG0006089	LOC6612427|XP_002036935.1|DSEC	LOC6524166|XP_002100029.1|DYAK
OG0006090	LOC6605955|XP_032574924.1|DSEC	LOC6539482|XP_039230519.1|DYAK
OG0006091	LOC6605086|XP_032575687.1|DSEC	LOC6532516|XP_002093262.3|DYAK
OG0006092	LOC116801945|XP_032580010.1|DSEC	LOC26535661|XP_039231322.1|DYAK
OG0006093	LOC6608421|XP_002033155.1|DSEC	LOC6528824|XP_002089856.1|DYAK
OG0006094	LOC6605339|XP_002030175.1|DSEC	LOC6533780|XP_015050260.1|DYAK
OG0006095	LOC6608296|XP_002033033.2|DSEC	LOC6528705|XP_002089740.3|DYAK
OG0006096	LOC6609162|XP_032571977.1|DSEC	LOC6530402|XP_002091328.1|DYAK
OG0006097	LOC6618328|XP_032575596.1|DSEC	LOC6534203|XP_039229519.1|DYAK
OG0006098	LOC6617210|XP_002041537.1|DSEC	LOC6526263|XP_002087385.1|DYAK
OG0006099	LOC6609234|XP_002033925.1|DSEC	LOC6530469|XP_002091385.1|DYAK
OG0006100	LOC6615640|XP_002040014.1|DSEC	LOC6531755|XP_002092545.1|DYAK
OG0006101	LOC6611983|XP_002036500.1|DSEC	LOC6528034|XP_002089101.1|DYAK
OG0006102	LOC6609944|XP_032572389.1|DSEC	LOC6530941|XP_002091783.1|DYAK
OG0006103	LOC6617613|XP_032580103.1|DSEC	LOC6525088|XP_002100927.1|DYAK
OG0006104	LOC6618975|XP_002043220.1|DSEC	LOC6525442|XP_002101277.1|DYAK
OG0006105	LOC6618974|XP_002043219.1|DSEC	LOC6525443|XP_002101278.1|DYAK
OG0006106	LOC6616506|XP_032574530.1|DSEC	LOC6534581|XP_039229862.1|DYAK
OG0006107	LOC6615306|XP_002039710.1|DSEC	LOC6530694|XP_002091585.1|DYAK
OG0006108	LOC6615968|XP_002040335.1|DSEC	LOC6523906|XP_002099779.1|DYAK
OG0006109	LOC6616604|XP_002040962.1|DSEC	LOC6535196|XP_002095856.1|DYAK
OG0006110	LOC6618343|XP_002042615.1|DSEC	LOC6534186|XP_002094869.1|DYAK
OG0006111	LOC6615286|XP_002039690.1|DSEC	LOC6530713|XP_002091604.1|DYAK
OG0006112	LOC6613011|XP_002037501.1|DSEC	LOC6531974|XP_002092760.1|DYAK
OG0006113	LOC6606024|XP_002030835.1|DSEC	LOC6534393|XP_002095071.1|DYAK
OG0006114	LOC6612664|XP_002037168.1|DSEC	LOC6538085|XP_002098619.1|DYAK
OG0006115	LOC6608801|XP_002033520.1|DSEC	LOC6530151|XP_002091093.1|DYAK
OG0006116	LOC6608743|XP_002033466.2|DSEC	LOC6530206|XP_002091144.1|DYAK
OG0006117	LOC6609394|XP_002034083.1|DSEC	LOC6531459|XP_002092258.1|DYAK
OG0006118	LOC6609527|XP_032570234.1|DSEC	LOC6531709|XP_015051506.1|DYAK
OG0006119	LOC6609055|XP_002033758.1|DSEC	LOC6529903|XP_002090860.1|DYAK
OG0006120	LOC6609679|XP_002034337.1|DSEC	LOC6531206|XP_002092034.1|DYAK
OG0006121	LOC6616481|XP_002040842.1|DSEC	LOC6534606|XP_002095281.2|DYAK
OG0006122	LOC116801931|XP_032579828.1|DSEC	LOC6523709|XP_002099585.1|DYAK
OG0006123	LOC6618814|XP_032571859.1|DSEC	LOC6532048|XP_002092825.3|DYAK
OG0006124	LOC6607718|XP_002032481.1|DSEC	LOC6538746|XP_002099261.1|DYAK
OG0006125	LOC6605493|XP_032573880.1|DSEC	LOC6533929|XP_015050337.1|DYAK
OG0006126	LOC6611127|XP_032574403.1|DSEC	LOC6533302|XP_002094028.1|DYAK
OG0006127	LOC6605760|XP_002030575.1|DSEC	LOC6534466|XP_002095143.1|DYAK
OG0006128	LOC6605779|XP_002030594.1|DSEC	LOC6539577|XP_002086465.2|DYAK
OG0006129	LOC6605750|XP_002030565.1|DSEC	LOC6534179|XP_002094862.1|DYAK
OG0006130	LOC6605795|XP_002030610.1|DSEC	LOC6539551|XP_002086437.1|DYAK
OG0006131	LOC6605792|XP_002030607.1|DSEC	LOC6534495|XP_002095172.1|DYAK
OG0006132	LOC6605783|XP_002030598.1|DSEC	LOC6539581|XP_002086469.1|DYAK
OG0006133	LOC6605796|XP_002030611.1|DSEC	LOC6539552|XP_002086439.1|DYAK
OG0006134	LOC6605746|XP_032573473.1|DSEC	LOC6534174|XP_015050491.1|DYAK
OG0006135	LOC6605794|XP_002030609.2|DSEC	LOC26536082|XP_039229513.1|DYAK
OG0006136	LOC6605494|XP_002030327.1|DSEC	LOC6533930|XP_002094630.1|DYAK
OG0006137	LOC6605715|XP_002030531.1|DSEC	LOC6534147|XP_002094831.1|DYAK
OG0006138	LOC6608143|XP_002032889.1|DSEC	LOC6528557|XP_002089601.1|DYAK
OG0006139	LOC6608257|XP_002033001.1|DSEC	LOC6528667|XP_002089709.1|DYAK
OG0006140	LOC6618799|XP_032570599.1|DSEC	LOC6532032|XP_002092809.2|DYAK
OG0006141	LOC6609475|XP_002034160.1|DSEC	LOC6531378|XP_039228862.1|DYAK
OG0006142	LOC6618383|XP_002042653.1|DSEC	LOC6534988|XP_002095658.3|DYAK
OG0006143	LOC6605524|XP_002030357.1|DSEC	LOC6533962|XP_015050359.1|DYAK
OG0006144	LOC6605628|XP_032575500.1|DSEC	LOC6534064|XP_002094750.1|DYAK
OG0006145	LOC6619421|XP_002043636.1|DSEC	LOC6534874|XP_002095546.1|DYAK
OG0006146	LOC6611672|XP_002036207.2|DSEC	LOC6527710|XP_002088794.2|DYAK
OG0006147	LOC6607128|XP_002031916.1|DSEC	LOC6536345|XP_002096927.1|DYAK
OG0006148	LOC6616272|XP_002040636.1|DSEC	LOC6539411|XP_039229459.1|DYAK
OG0006149	LOC6605525|XP_002030358.1|DSEC	LOC6533963|XP_002094663.1|DYAK
OG0006150	LOC6605528|XP_002030359.1|DSEC	LOC6533966|XP_002094664.1|DYAK
OG0006151	LOC6611894|XP_002036411.1|DSEC	LOC6527939|XP_015053844.1|DYAK
OG0006152	LOC6619662|XP_002043877.1|DSEC	LOC6538584|XP_002099106.1|DYAK
OG0006153	LOC6609523|XP_002034207.1|DSEC	LOC6531713|XP_002092503.1|DYAK
OG0006154	LOC6619682|XP_002043897.1|DSEC	LOC6538562|XP_002099084.1|DYAK
OG0006155	LOC6607124|XP_002031912.2|DSEC, LOC6621815|XP_032577772.1|DSEC, LOC116801551|XP_032577771.1|DSEC	LOC6536349|XP_002096931.1|DYAK
OG0006156	LOC6607190|XP_002031974.2|DSEC	LOC6536284|XP_002096870.2|DYAK
OG0006157	LOC6615821|XP_002040191.1|DSEC	LOC6531944|XP_002092730.1|DYAK
OG0006158	LOC6605416|XP_002030249.2|DSEC	LOC6533862|XP_002094562.2|DYAK
OG0006159	LOC6609148|XP_002033850.1|DSEC	LOC6530388|XP_002091314.1|DYAK
OG0006160	LOC6615822|XP_002040192.1|DSEC	LOC6531945|XP_002092731.1|DYAK
OG0006161	LOC6608341|XP_032571260.1|DSEC	LOC6528744|XP_039227380.1|DYAK
OG0006162	LOC6620286|XP_032579854.1|DSEC	LOC120320434|XP_002099578.1|DYAK
OG0006163	LOC6609137|XP_002033839.1|DSEC	LOC6530381|XP_002091307.1|DYAK
OG0006165	LOC6616502|XP_002040862.1|DSEC	LOC6534586|XP_002095262.1|DYAK
OG0006165	LOC6616467|XP_002040828.1|DSEC	LOC26535395|XP_039230947.1|DYAK
OG0006166	LOC6611822|XP_002036344.2|DSEC	LOC6527869|XP_002088941.1|DYAK
OG0006167	LOC6615379|XP_002039761.2|DSEC	LOC6530623|XP_002091536.1|DYAK
OG0006168	LOC6612330|XP_002036840.1|DSEC	LOC6525497|XP_002101332.1|DYAK
OG0006169	LOC6612425|XP_002036933.1|DSEC	LOC6524164|XP_002100027.1|DYAK
OG0006170	LOC6615350|XP_032572663.1|DSEC	LOC6530649|XP_002091547.1|DYAK
OG0006171	LOC6606058|XP_002030869.1|DSEC	LOC6534358|XP_002095036.1|DYAK
OG0006171	LOC6621197|XP_002045376.1|DSEC	LOC6536472|XP_002097053.2|DYAK
OG0006172	LOC6611167|XP_002035724.2|DSEC	LOC6533340|XP_002094066.1|DYAK
OG0006172	LOC6611168|XP_002035725.2|DSEC	LOC6533341|XP_002094067.1|DYAK
OG0006173	LOC6617371|XP_002041696.2|DSEC	LOC6526417|XP_002087536.1|DYAK
OG0006173	LOC6617370|XP_002041695.1|DSEC	LOC6526416|XP_002087535.1|DYAK
OG0006174	LOC6618313|XP_002042586.1|DSEC, LOC6618314|XP_002042587.2|DSEC	LOC6534215|XP_039230080.1|DYAK, LOC6534214|XP_002094896.1|DYAK
OG0006175	LOC6615294|XP_032571733.1|DSEC	LOC6530705|XP_002091596.1|DYAK
OG0006176	LOC6613716|XP_032576630.1|DSEC	LOC6539832|XP_002086715.1|DYAK
OG0006177	LOC116801113|XP_032574698.1|DSEC	LOC26534898|XP_015049977.1|DYAK
OG0006178	LOC6615634|XP_002040008.2|DSEC	LOC6531751|XP_002092541.1|DYAK
OG0006178	LOC6615632|XP_032572300.1|DSEC	LOC6531749|XP_002092539.1|DYAK
OG0006179	LOC6614054|XP_002038508.1|DSEC	LOC6537557|XP_002098103.1|DYAK
OG0006179	LOC6614055|XP_002038509.1|DSEC	LOC6537558|XP_002098104.1|DYAK
OG0006181	LOC6619104|XP_002043344.1|DSEC	LOC6535653|XP_002096281.2|DYAK
OG0006182	LOC6607458|XP_002032227.1|DSEC	LOC6537773|XP_002098314.1|DYAK
OG0006183	LOC6606457|XP_002031260.1|DSEC	LOC6537026|XP_002097593.2|DYAK
OG0006184	LOC6607342|XP_002032115.1|DSEC	LOC6537655|XP_002098200.1|DYAK
OG0006185	LOC6606279|XP_002031084.1|DSEC	LOC6537200|XP_002097758.1|DYAK
OG0006186	LOC6607349|XP_002032122.1|DSEC	LOC6537662|XP_002098207.1|DYAK
OG0006187	LOC6612831|XP_002037332.1|DSEC	LOC6538851|XP_002099364.1|DYAK
OG0006188	LOC6612210|XP_032582403.1|DSEC	LOC6524073|XP_015045483.1|DYAK
OG0006189	LOC6612211|XP_002036728.2|DSEC	LOC6524074|XP_002099938.2|DYAK
OG0006190	LOC6607827|XP_032579285.1|DSEC	LOC6538638|XP_002099158.1|DYAK
OG0006191	LOC6617170|XP_002041497.1|DSEC	LOC6538276|XP_002098803.1|DYAK
OG0006192	LOC6612196|XP_002036708.2|DSEC	LOC6524089|XP_002099953.2|DYAK
OG0006193	LOC6618514|XP_002042774.1|DSEC	LOC6524706|XP_002100550.1|DYAK
OG0006194	LOC6618114|XP_032581634.1|DSEC	LOC6524946|XP_015045979.1|DYAK
OG0006195	LOC6619592|XP_032580012.1|DSEC	LOC6524784|XP_002100628.1|DYAK
OG0006196	LOC6607058|XP_032577368.1|DSEC	LOC6536413|XP_015047739.1|DYAK
OG0006197	LOC6619449|XP_032579774.1|DSEC	LOC6523716|XP_002099591.1|DYAK
OG0006198	LOC6614805|XP_032581382.1|DSEC	LOC6525735|XP_039227006.1|DYAK
OG0006199	LOC6607839|XP_002032596.1|DSEC	LOC6538626|XP_002099148.1|DYAK
OG0006200	LOC6616747|XP_002041084.2|DSEC	LOC6535423|XP_002096072.1|DYAK
OG0006201	LOC6614852|XP_032582348.1|DSEC	LOC6525778|XP_015046492.1|DYAK
OG0006202	LOC6614851|XP_002039269.1|DSEC	LOC6525777|XP_002101598.1|DYAK
OG0006203	LOC6618057|XP_032582645.1|DSEC	LOC6525642|XP_039233715.1|DYAK
OG0006204	LOC6606367|XP_002031172.1|DSEC	LOC6537281|XP_002097839.1|DYAK
OG0006205	LOC6620462|XP_002044669.1|DSEC	LOC6525915|XP_002101735.2|DYAK
OG0006206	LOC6620002|XP_032581219.1|DSEC	LOC6524903|XP_002100743.1|DYAK
OG0006207	LOC6613489|XP_002037958.1|DSEC	LOC6528146|XP_002089212.1|DYAK
OG0006208	LOC6610150|XP_002034759.1|DSEC	LOC6532202|XP_039229553.1|DYAK
OG0006209	LOC6619800|XP_002044013.1|DSEC	LOC6525316|XP_002101152.1|DYAK
OG0006210	LOC6619746|XP_032580586.1|DSEC	LOC6525254|XP_039233348.1|DYAK
OG0006211	LOC6611626|XP_002036162.1|DSEC	LOC6527663|XP_002088749.1|DYAK
OG0006212	LOC6611625|XP_032578634.1|DSEC	LOC6527662|XP_002088748.1|DYAK
OG0006213	LOC6613785|XP_032578084.1|DSEC	LOC6535254|XP_039232720.1|DYAK
OG0006214	LOC6617922|XP_002042230.1|DSEC	LOC6524957|XP_002100797.1|DYAK
OG0006215	LOC6620263|XP_002044471.2|DSEC	LOC6525373|XP_002101209.3|DYAK
OG0006216	LOC6617104|XP_032577639.1|DSEC	LOC6538334|XP_002098861.2|DYAK
OG0006217	LOC6618096|XP_032580995.1|DSEC	LOC6525692|XP_002101514.1|DYAK
OG0006218	LOC6611203|XP_002035759.1|DSEC	LOC6527554|XP_002088644.1|DYAK
OG0006219	LOC6616014|XP_032581769.1|DSEC	LOC6523939|XP_002099811.1|DYAK
OG0006220	LOC6606129|XP_002030937.2|DSEC	LOC6534286|XP_002094967.1|DYAK
OG0006221	LOC6612967|XP_002037458.2|DSEC	LOC6538989|XP_002099491.3|DYAK
OG0006222	LOC6612965|XP_002037456.1|DSEC	LOC6538987|XP_002099489.1|DYAK
OG0006223	LOC6615132|XP_002039548.1|DSEC	LOC6526090|XP_002101907.1|DYAK
OG0006224	LOC6620464|XP_032582738.1|DSEC	LOC6525917|XP_002101737.3|DYAK
OG0006225	LOC6612327|XP_002036837.1|DSEC	LOC6525500|XP_002101335.1|DYAK
OG0006226	LOC6608577|XP_002033311.1|DSEC	LOC6529346|XP_002090351.1|DYAK
OG0006227	LOC6617653|XP_032580704.1|DSEC	LOC6525044|XP_002100883.1|DYAK
OG0006228	LOC6609953|XP_002034599.1|DSEC	LOC6530932|XP_002091774.1|DYAK
OG0006229	LOC6620107|XP_032579887.1|DSEC	LOC6523760|XP_039232912.1|DYAK
OG0006230	LOC6617989|XP_032582706.1|DSEC	LOC6525582|XP_002101417.1|DYAK
OG0006231	LOC6618458|XP_032582038.1|DSEC	LOC6524657|XP_039233451.1|DYAK
OG0006232	LOC6620006|XP_032582284.1|DSEC	LOC6524907|XP_002100747.1|DYAK
OG0006233	LOC6620008|XP_032580911.1|DSEC	LOC6524909|XP_015045943.1|DYAK
OG0006234	LOC6617990|XP_002042298.1|DSEC	LOC6525584|XP_002101419.1|DYAK
OG0006235	LOC6614962|XP_032582526.1|DSEC	LOC6525888|XP_002101708.2|DYAK
OG0006236	LOC6619590|XP_002043805.1|DSEC	LOC6524782|XP_002100626.1|DYAK
OG0006237	LOC6620461|XP_002044668.1|DSEC	LOC6525912|XP_002101732.1|DYAK
OG0006238	LOC6617937|XP_032581095.1|DSEC	LOC6524970|XP_002100810.1|DYAK
OG0006239	LOC6620594|XP_032581439.1|DSEC	LOC6539105|XP_002086007.1|DYAK
OG0006240	LOC6612744|XP_002037247.1|DSEC	LOC6538004|XP_002098539.1|DYAK
OG0006241	LOC6617991|XP_002042299.1|DSEC	LOC6525585|XP_002101420.1|DYAK
OG0006242	LOC6619903|XP_002044115.1|DSEC	LOC6525549|XP_002101384.1|DYAK
OG0006243	LOC6607047|XP_002031835.1|DSEC	LOC6536424|XP_002097006.1|DYAK
OG0006244	LOC6607133|XP_002031919.1|DSEC	LOC6536340|XP_002096924.1|DYAK
OG0006245	LOC6607433|XP_002032202.2|DSEC	LOC6537749|XP_002098290.1|DYAK
OG0006246	LOC6616221|XP_032582620.1|DSEC	LOC6524334|XP_002100192.1|DYAK
OG0006247	LOC6608069|XP_032570810.1|DSEC	LOC6528490|XP_002089536.1|DYAK
OG0006248	LOC6619240|XP_002043459.1|DSEC	LOC6535823|XP_039232821.1|DYAK
OG0006249	LOC6613336|XP_032569722.1|DSEC	LOC6526817|XP_002087919.1|DYAK
OG0006250	LOC6619939|XP_002044151.2|DSEC	LOC6524847|XP_002100687.1|DYAK
OG0006251	LOC6617092|XP_002041419.1|DSEC	LOC6538348|XP_002098873.1|DYAK
OG0006252	LOC6617093|XP_002041420.1|DSEC	LOC6538347|XP_002098872.1|DYAK
OG0006253	LOC6616220|XP_002040585.2|DSEC	LOC6524335|XP_002100193.2|DYAK
OG0006254	LOC6618181|XP_002042456.1|DSEC	LOC6530327|XP_002091254.1|DYAK
OG0006255	LOC6607493|XP_002032262.1|DSEC	LOC6537805|XP_002098346.1|DYAK
OG0006256	LOC6617996|XP_002042304.1|DSEC	LOC6525589|XP_002101424.1|DYAK
OG0006257	LOC6617472|XP_032582311.1|DSEC	LOC6525934|XP_015046542.1|DYAK
OG0006258	LOC6619799|XP_032580651.1|DSEC	LOC6525317|XP_002101153.1|DYAK
OG0006259	LOC6606455|XP_002031258.1|DSEC	LOC6537371|XP_002097927.1|DYAK
OG0006260	LOC6617471|XP_002041788.1|DSEC	LOC6525933|XP_002101753.1|DYAK
OG0006261	LOC6617704|XP_002042016.1|DSEC	LOC6527345|XP_002088437.1|DYAK
OG0006262	LOC6617514|XP_002041830.2|DSEC	LOC6525978|XP_002101797.1|DYAK
OG0006263	LOC6612381|XP_032580407.1|DSEC	LOC6524122|XP_002099986.1|DYAK
OG0006264	LOC6616057|XP_002040423.2|DSEC	LOC6524479|XP_039229953.1|DYAK
OG0006265	LOC6609382|XP_002034071.1|DSEC	LOC6531471|XP_002092270.1|DYAK
OG0006266	LOC6616054|XP_002040420.1|DSEC	LOC6524481|XP_002100338.1|DYAK
OG0006267	LOC6618547|XP_032581232.1|DSEC	LOC6524616|XP_039233544.1|DYAK
OG0006268	LOC6615527|XP_002039906.2|DSEC	LOC6531624|XP_002092421.1|DYAK
OG0006269	LOC6607139|XP_002031925.1|DSEC	LOC6536335|XP_002096919.1|DYAK
OG0006270	LOC6617504|XP_002041820.1|DSEC	LOC6525969|XP_002101788.1|DYAK
OG0006271	LOC6606950|XP_002031744.2|DSEC	LOC6536522|XP_002097098.1|DYAK
OG0006272	LOC6618447|XP_032581411.1|DSEC	LOC6524649|XP_002100506.1|DYAK
OG0006273	LOC6607898|XP_002032652.1|DSEC	LOC6528329|XP_002089382.1|DYAK
OG0006274	LOC6618666|XP_032581001.1|DSEC	LOC6524602|XP_002100459.1|DYAK
OG0006275	LOC6616187|XP_002040552.1|DSEC	LOC6524368|XP_002100226.1|DYAK
OG0006276	LOC6610180|XP_002034788.1|DSEC	LOC6532231|XP_002093004.1|DYAK
OG0006277	LOC6614342|XP_032577543.1|DSEC	LOC6539835|XP_039231552.1|DYAK
OG0006278	LOC6618091|XP_002042389.1|DSEC	LOC6525687|XP_002101509.2|DYAK
OG0006279	LOC6620974|XP_032580184.1|DSEC	LOC6525525|XP_039230195.1|DYAK
OG0006280	LOC6620342|XP_002044550.2|DSEC	LOC6526218|XP_039231732.1|DYAK
OG0006281	LOC6620344|XP_002044552.1|DSEC	LOC6526220|XP_002102029.1|DYAK
OG0006282	LOC6615067|XP_002039484.2|DSEC	LOC6525128|XP_039233774.1|DYAK
OG0006283	LOC6607621|XP_002032389.1|DSEC	LOC6537932|XP_002098472.1|DYAK
OG0006284	LOC6605893|XP_002030706.1|DSEC	LOC6539511|XP_002086399.2|DYAK
OG0006285	LOC116801772|XP_032579110.1|DSEC	LOC6535296|XP_002095952.1|DYAK
OG0006286	LOC6613768|XP_002038237.2|DSEC	LOC6535554|XP_002096183.3|DYAK
OG0006287	LOC6619925|XP_002044137.1|DSEC	LOC6525528|XP_002101363.1|DYAK
OG0006288	LOC6612919|XP_002037411.2|DSEC	LOC6538943|XP_002099447.1|DYAK
