Orthogroup	DSEC.longest_only	DBUS.longest_only
OG0006289	LOC6613738|XP_002038208.1|DSEC	LOC108603989|XP_017848707.1|DBUS
OG0006290	LOC6619735|XP_032580383.1|DSEC	LOC108606952|XP_033150516.1|DBUS
OG0006291	LOC6617807|XP_002042119.2|DSEC	LOC108599673|XP_017842155.2|DBUS
OG0006292	LOC6618561|XP_032580885.1|DSEC	LOC108605157|XP_017850223.1|DBUS
OG0006293	LOC6610344|XP_002034930.1|DSEC	LOC108600392|XP_017843429.1|DBUS
OG0006294	LOC6618515|XP_032580703.1|DSEC	LOC108606971|XP_017853022.1|DBUS
OG0006295	LOC6612192|XP_002036710.2|DSEC	LOC108605159|XP_017850230.1|DBUS
OG0006296	LOC6614975|XP_032580759.1|DSEC	LOC108606843|XP_017852825.1|DBUS
OG0006297	LOC6618108|XP_032581646.1|DSEC	LOC108606492|XP_017852124.2|DBUS
OG0006298	LOC6618517|XP_032581483.1|DSEC	LOC108606627|XP_017852402.1|DBUS
OG0006299	LOC6612570|XP_032580895.1|DSEC	LOC108605102|XP_033150407.1|DBUS
OG0006300	LOC6616181|XP_032581190.1|DSEC	LOC108605464|XP_017850638.1|DBUS
OG0006301	LOC6615095|XP_002039511.2|DSEC	LOC108606220|XP_017851606.1|DBUS
OG0006302	LOC6617621|XP_032580553.1|DSEC	LOC117134892|XP_033150162.1|DBUS
OG0006303	LOC6608767|XP_002033490.2|DSEC	LOC108596921|XP_017838628.1|DBUS
OG0006304	LOC6612610|XP_032579436.1|DSEC	LOC108604333|XP_017849248.1|DBUS
OG0006305	LOC6612614|XP_032576757.1|DSEC	LOC108604729|XP_017849798.1|DBUS
OG0006306	LOC116801694|XP_032578683.1|DSEC	LOC108603187|XP_017847237.1|DBUS
OG0006307	LOC6619536|XP_032578613.1|DSEC	LOC108601747|XP_017845159.1|DBUS
OG0006308	LOC6618007|XP_002042315.1|DSEC	LOC108604946|XP_017850004.1|DBUS
OG0006309	LOC6617981|XP_032581708.1|DSEC	LOC108606526|XP_017852188.1|DBUS
OG0006310	LOC6614031|XP_002038485.1|DSEC	LOC108604551|XP_017849568.1|DBUS
OG0006311	LOC6620161|XP_032581331.1|DSEC	LOC108605015|XP_017850071.1|DBUS
OG0006313	LOC6620254|XP_002044462.1|DSEC	LOC108607170|XP_017853312.1|DBUS
OG0006314	LOC6619979|XP_032580732.1|DSEC	LOC117134896|XP_033150168.1|DBUS
OG0006315	LOC6612952|XP_032576276.1|DSEC	LOC108603825|XP_017848444.1|DBUS
OG0006316	LOC6620337|XP_002044545.1|DSEC	LOC108594963|XP_017835586.1|DBUS
OG0006317	LOC6619005|XP_002043250.1|DSEC	LOC108607089|XP_017853201.1|DBUS
OG0006318	LOC6614981|XP_002039398.1|DSEC	LOC108605257|XP_017850369.1|DBUS
OG0006319	LOC6608414|XP_002033148.1|DSEC	LOC108595126|XP_017835777.1|DBUS
OG0006320	LOC6617487|XP_002041804.2|DSEC	LOC108604959|XP_017850018.1|DBUS
OG0006321	LOC6619771|XP_002043984.1|DSEC	LOC108605885|XP_017851187.1|DBUS
OG0006322	LOC6620442|XP_002044650.1|DSEC	LOC108605100|XP_033150369.1|DBUS
OG0006323	LOC6619995|XP_002044207.1|DSEC	LOC108605878|XP_017851180.1|DBUS
OG0006324	LOC6616095|XP_002040460.2|DSEC	LOC108606333|XP_017851846.1|DBUS
OG0006325	LOC6619199|XP_002043420.1|DSEC	LOC108601654|XP_017845043.1|DBUS
OG0006326	LOC116801099|XP_032574624.1|DSEC	LOC108599036|XP_017841305.1|DBUS
OG0006327	LOC6617135|XP_002041462.1|DSEC	LOC108602173|XP_017845698.1|DBUS
OG0006328	LOC6607503|XP_002032272.1|DSEC	LOC108602908|XP_017846706.1|DBUS
OG0006329	LOC6618651|XP_032582694.1|DSEC	LOC108606640|XP_017852425.1|DBUS
OG0006330	LOC6607841|XP_032576457.1|DSEC	LOC108604158|XP_017848972.1|DBUS
OG0006331	LOC6618052|XP_002042350.1|DSEC	LOC108607093|XP_017853207.1|DBUS
OG0006332	LOC6618627|XP_002042886.1|DSEC	LOC108605822|XP_017851117.1|DBUS
OG0006333	LOC6618427|XP_032582465.1|DSEC	LOC108605599|XP_017850864.1|DBUS
OG0006334	LOC6612197|XP_002036714.1|DSEC	LOC108605172|XP_017850246.1|DBUS
OG0006335	LOC6607536|XP_002032305.1|DSEC	LOC108604738|XP_017849809.1|DBUS
OG0006336	LOC6617586|XP_002041899.1|DSEC	LOC108606225|XP_017851612.1|DBUS
OG0006337	LOC6617637|XP_002041950.1|DSEC	LOC108606563|XP_017852269.1|DBUS
OG0006338	LOC6613823|XP_002038292.1|DSEC	LOC108602382|XP_017845982.1|DBUS
OG0006339	LOC6619990|XP_032580727.1|DSEC	LOC108606368|XP_017851905.1|DBUS
OG0006340	LOC6615102|XP_002039518.1|DSEC	LOC108605496|XP_017850730.1|DBUS
OG0006341	LOC6617486|XP_032581210.1|DSEC	LOC108606470|XP_017852087.1|DBUS
OG0006342	LOC6617484|XP_032580983.1|DSEC	LOC108607245|XP_017853416.2|DBUS
OG0006343	LOC6617481|XP_002041798.2|DSEC	LOC108605846|XP_017851143.1|DBUS
OG0006344	LOC6617999|XP_032581617.1|DSEC	LOC108607063|XP_017853166.1|DBUS
OG0006345	LOC6607461|XP_032579591.1|DSEC	LOC108603134|XP_017847143.1|DBUS
OG0006346	LOC6612676|XP_002037179.1|DSEC	LOC108604500|XP_017849485.1|DBUS
OG0006347	LOC6607713|XP_032577284.1|DSEC	LOC108603844|XP_017848482.1|DBUS
OG0006348	LOC6616197|XP_002040562.2|DSEC	LOC108605559|XP_017850813.1|DBUS
OG0006349	LOC6616050|XP_002040416.2|DSEC	LOC108606809|XP_017852767.2|DBUS
OG0006350	LOC6612727|XP_002037230.1|DSEC	LOC108603031|XP_017846935.1|DBUS
OG0006351	LOC6615060|XP_032582643.1|DSEC	LOC108607189|XP_017853337.1|DBUS
OG0006352	LOC6609216|XP_002033907.1|DSEC	LOC108596099|XP_017837008.1|DBUS
OG0006353	LOC6612822|XP_002037323.1|DSEC	LOC108602114|XP_017845628.1|DBUS
OG0006354	LOC6607487|XP_002032256.2|DSEC	LOC108604237|XP_017849099.1|DBUS
OG0006355	LOC6617467|XP_002041784.2|DSEC	LOC108607205|XP_017853359.1|DBUS
OG0006356	LOC6616081|XP_002040447.1|DSEC	LOC108605285|XP_017850422.1|DBUS
OG0006357	LOC6618102|XP_032582141.1|DSEC	LOC108605201|XP_017850289.1|DBUS
OG0006358	LOC6610360|XP_002034946.1|DSEC	LOC108599642|XP_017842106.1|DBUS
OG0006359	LOC6606276|XP_002031081.1|DSEC	LOC108603041|XP_017846949.1|DBUS
OG0006360	LOC6612300|XP_002036810.1|DSEC	LOC108605800|XP_017851092.1|DBUS
OG0006361	LOC6614138|XP_032578201.1|DSEC	LOC108602212|XP_017845748.1|DBUS
OG0006362	LOC6616162|XP_032581086.1|DSEC	LOC108607102|XP_017853217.1|DBUS
OG0006363	LOC6614950|XP_032581506.1|DSEC	LOC108606729|XP_017852608.1|DBUS
OG0006364	LOC6617712|XP_002042024.2|DSEC	LOC108608122|XP_017854844.2|DBUS
OG0006365	LOC6615154|XP_002039570.1|DSEC	LOC108606898|XP_017852915.2|DBUS
OG0006366	LOC6615151|XP_032581126.1|DSEC	LOC108605969|XP_017851280.1|DBUS
OG0006367	LOC6620460|XP_002044667.1|DSEC	LOC108605361|XP_017850519.1|DBUS
OG0006368	LOC6612883|XP_032577684.1|DSEC	LOC108602286|XP_017845852.1|DBUS
OG0006369	LOC6612886|XP_032576295.1|DSEC	LOC108602279|XP_017845825.1|DBUS
OG0006370	LOC116801989|XP_032580534.1|DSEC, LOC6614909|XP_002039326.2|DSEC	LOC108605584|XP_017850844.1|DBUS
OG0006371	LOC6612917|XP_002037409.1|DSEC	LOC108602068|XP_017845576.1|DBUS
OG0006372	LOC6617128|XP_002041455.1|DSEC	LOC108604628|XP_017849666.1|DBUS
OG0006373	LOC6619839|XP_032581642.1|DSEC	LOC108605819|XP_017851113.1|DBUS
OG0006374	LOC6620157|XP_032580346.1|DSEC	LOC108607117|XP_017853239.1|DBUS
OG0006375	LOC6620482|XP_032580562.1|DSEC	LOC108606929|XP_017852968.1|DBUS
OG0006376	LOC6620459|XP_002044666.2|DSEC	LOC108606637|XP_017852422.1|DBUS
OG0006377	LOC6614890|XP_002039307.1|DSEC	LOC108605521|XP_017850760.1|DBUS
OG0006378	LOC6612734|XP_032578158.1|DSEC	LOC108603037|XP_017846944.1|DBUS
OG0006379	LOC6619584|XP_032580950.1|DSEC	LOC108606044|XP_017851380.1|DBUS
OG0006380	LOC6612498|XP_002037006.1|DSEC	LOC108605228|XP_017850327.1|DBUS
OG0006381	LOC6618511|XP_002042771.2|DSEC	LOC108606516|XP_017852175.1|DBUS
OG0006382	LOC6618621|XP_002042880.1|DSEC	LOC108606720|XP_017852591.1|DBUS
OG0006383	LOC6618646|XP_032582362.1|DSEC	LOC108606565|XP_017852271.1|DBUS
OG0006384	LOC6618645|XP_032582363.1|DSEC	LOC108606921|XP_017852952.1|DBUS
OG0006385	LOC6621093|XP_032578931.1|DSEC	LOC108604016|XP_017848749.1|DBUS
OG0006386	LOC6611421|XP_002035965.1|DSEC	LOC108607832|XP_017854380.1|DBUS
OG0006387	LOC6612860|XP_002037352.1|DSEC	LOC108602306|XP_017845879.1|DBUS
OG0006388	LOC6612198|XP_032581819.1|DSEC	LOC108605131|XP_017850183.1|DBUS
OG0006389	LOC6612199|XP_002036716.1|DSEC	LOC108604922|XP_017849980.1|DBUS
OG0006390	LOC6616633|XP_002040990.1|DSEC	LOC108602239|XP_017845775.1|DBUS
OG0006391	LOC6606564|XP_002031365.1|DSEC	LOC108604400|XP_017849349.1|DBUS
OG0006392	LOC6612377|XP_032580397.1|DSEC	LOC108607062|XP_017853165.1|DBUS
OG0006393	LOC6613689|XP_002038159.2|DSEC	LOC108607773|XP_017854292.1|DBUS
OG0006394	LOC6621082|XP_002045273.1|DSEC	LOC108603953|XP_017848635.1|DBUS
OG0006395	LOC6607140|XP_002031926.1|DSEC	LOC108604151|XP_017848954.1|DBUS
OG0006396	LOC6615044|XP_002039461.1|DSEC	LOC108605355|XP_017850513.1|DBUS
OG0006397	LOC6612552|XP_002037060.1|DSEC	LOC108607247|XP_017853418.1|DBUS
OG0006398	LOC6612289|XP_002036799.2|DSEC	LOC108605218|XP_017850315.1|DBUS
OG0006399	LOC6620486|XP_002044693.1|DSEC	LOC108606437|XP_017852038.1|DBUS
OG0006400	LOC6620483|XP_002044692.1|DSEC	LOC108606434|XP_017852035.1|DBUS
OG0006401	LOC6618350|XP_002042621.2|DSEC	LOC108599264|XP_017841549.2|DBUS
OG0006402	LOC6620057|XP_002044269.1|DSEC	LOC108602798|XP_017846509.1|DBUS
OG0006403	LOC6620064|XP_002044276.1|DSEC	LOC108601470|XP_017844858.1|DBUS
OG0006404	LOC6606774|XP_002031571.1|DSEC	LOC108603216|XP_017847300.1|DBUS
OG0006405	LOC6605562|XP_032574864.1|DSEC	LOC108600936|XP_017844262.1|DBUS
OG0006406	LOC6612636|XP_002037140.1|DSEC	LOC108601885|XP_017845348.1|DBUS
OG0006407	LOC6619849|XP_032580096.1|DSEC	LOC108607020|XP_017853094.1|DBUS
OG0006408	LOC6615100|XP_002039516.1|DSEC	LOC108605719|XP_017851001.1|DBUS
OG0006409	LOC6619919|XP_032581747.1|DSEC	LOC108605731|XP_017851015.1|DBUS
OG0006410	LOC6617957|XP_032580011.1|DSEC	LOC108605703|XP_017850984.1|DBUS
OG0006411	LOC6620311|XP_002044519.1|DSEC	LOC108605759|XP_017851050.1|DBUS
OG0006412	LOC6617074|XP_002041402.1|DSEC	LOC108604583|XP_017849603.1|DBUS
OG0006413	LOC6617076|XP_032576962.1|DSEC	LOC108604084|XP_017848848.1|DBUS
OG0006414	LOC6607227|XP_032577930.1|DSEC	LOC108601939|XP_017845408.1|DBUS
OG0006415	LOC6617513|XP_032580802.1|DSEC	LOC108606701|XP_017852565.2|DBUS
OG0006416	LOC6618976|XP_002043221.1|DSEC	LOC108607236|XP_017853403.1|DBUS
OG0006417	LOC6613177|XP_002037658.1|DSEC	LOC108598170|XP_017840278.1|DBUS
OG0006418	LOC6618004|XP_002042312.2|DSEC	LOC108606686|XP_017852527.1|DBUS
OG0006419	LOC6612986|XP_032578310.1|DSEC	LOC108601722|XP_017845128.1|DBUS
OG0006420	LOC6607627|XP_002032395.1|DSEC	LOC108603345|XP_017847565.2|DBUS
OG0006421	LOC6613512|XP_002037980.1|DSEC	LOC108599430|XP_017841638.2|DBUS
OG0006422	LOC6613519|XP_032583240.1|DSEC	LOC108607939|XP_017854545.2|DBUS
OG0006423	LOC6607425|XP_002032194.1|DSEC	LOC108603059|XP_017846985.1|DBUS
OG0006424	LOC6607426|XP_002032195.1|DSEC	LOC108603062|XP_017846987.1|DBUS
OG0006425	LOC6607423|XP_032578699.1|DSEC	LOC108603058|XP_017846984.1|DBUS
OG0006426	LOC6607422|XP_002032191.1|DSEC	LOC108603057|XP_017846983.1|DBUS
OG0006427	LOC6618701|XP_002042960.1|DSEC	LOC108601750|XP_017845163.1|DBUS
OG0006428	LOC6620082|XP_002044294.1|DSEC	LOC108604131|XP_017848923.1|DBUS
OG0006429	LOC6607665|XP_032576818.1|DSEC	LOC108603154|XP_033150045.1|DBUS
OG0006430	LOC6616327|XP_002040687.1|DSEC	LOC108598409|XP_017840521.1|DBUS
OG0006431	LOC6612757|XP_002037260.2|DSEC	LOC108604214|XP_017849068.1|DBUS
OG0006432	LOC6620511|XP_002044711.1|DSEC	LOC108601349|XP_017844736.1|DBUS
OG0006433	LOC6607637|XP_002032402.1|DSEC	LOC108603141|XP_017847167.1|DBUS
OG0006434	LOC6611952|XP_002036469.1|DSEC	LOC108607829|XP_017854381.1|DBUS
OG0006435	LOC6621063|XP_032577780.1|DSEC	LOC108603394|XP_017847660.1|DBUS
OG0006436	LOC6617994|XP_002042302.1|DSEC	LOC108598543|XP_017840716.1|DBUS
OG0006437	LOC6618428|XP_032582467.1|DSEC	LOC108606211|XP_017851577.1|DBUS
OG0006438	LOC6617253|XP_002041580.1|DSEC	LOC108605734|XP_017851022.1|DBUS
OG0006439	LOC6616857|XP_002041193.1|DSEC	LOC108604143|XP_017848941.1|DBUS
OG0006440	LOC6616858|XP_002041194.1|DSEC	LOC108604144|XP_017848942.1|DBUS
OG0006441	LOC6614053|XP_002038507.2|DSEC	LOC108601415|XP_017844803.1|DBUS
OG0006442	LOC6607799|XP_032576572.1|DSEC	LOC108601236|XP_017844624.1|DBUS
OG0006443	LOC6614140|XP_002038593.1|DSEC	LOC108603370|XP_017847622.1|DBUS
OG0006444	LOC6612812|XP_002037313.1|DSEC	LOC108604788|XP_017849876.1|DBUS
OG0006445	LOC6615902|XP_032580932.1|DSEC	LOC108605841|XP_017851138.1|DBUS
OG0006446	LOC6619671|XP_032578033.1|DSEC	LOC108601848|XP_017845284.1|DBUS
OG0006447	LOC6619665|XP_032579578.1|DSEC	LOC108601901|XP_017845367.1|DBUS
OG0006448	LOC6607702|XP_032577810.1|DSEC	LOC108601823|XP_017845249.1|DBUS
OG0006449	LOC6607699|XP_002032463.2|DSEC	LOC108604163|XP_017848983.1|DBUS
OG0006450	LOC6614486|XP_002038919.1|DSEC	LOC108607883|XP_017854476.1|DBUS
OG0006451	LOC6619779|XP_032582149.1|DSEC	LOC108606658|XP_017852471.1|DBUS
OG0006452	LOC6619637|XP_002043852.1|DSEC	LOC108607863|XP_017854438.1|DBUS
OG0006453	LOC6606097|XP_002030906.1|DSEC	LOC108600853|XP_017844143.1|DBUS
OG0006454	LOC6615925|XP_002040293.2|DSEC	LOC108606621|XP_017852396.1|DBUS
OG0006455	LOC6613801|XP_032577948.1|DSEC	LOC108603212|XP_017847289.1|DBUS
OG0006456	LOC6613805|XP_002038274.1|DSEC	LOC108604643|XP_017849681.1|DBUS
OG0006457	LOC6606535|XP_002031336.1|DSEC	LOC108601799|XP_017845223.1|DBUS
OG0006458	LOC6611934|XP_002036451.1|DSEC	LOC108598343|XP_033150571.1|DBUS
OG0006459	LOC6607446|XP_002032215.1|DSEC	LOC108604783|XP_017849869.1|DBUS
OG0006460	LOC6607675|XP_032577655.1|DSEC	LOC108604647|XP_017849686.1|DBUS
OG0006461	LOC6620035|XP_002044247.2|DSEC	LOC108603476|XP_017847807.1|DBUS
OG0006462	LOC6607605|XP_032578271.1|DSEC	LOC108601331|XP_017844719.1|DBUS
OG0006463	LOC6606250|XP_032578170.1|DSEC	LOC108602683|XP_017846314.1|DBUS
OG0006465	LOC6616069|XP_002040435.1|DSEC	LOC108606499|XP_017852153.1|DBUS
OG0006466	LOC6616173|XP_032582022.1|DSEC	LOC108605679|XP_017850959.1|DBUS
OG0006467	LOC6613731|XP_032577154.1|DSEC	LOC108604679|XP_017849724.1|DBUS
OG0006468	LOC6607696|XP_002032460.1|DSEC	LOC108604176|XP_017849004.1|DBUS
OG0006469	LOC6615058|XP_002039475.1|DSEC	LOC108605222|XP_017850320.1|DBUS
OG0006470	LOC6605871|XP_032575361.1|DSEC	LOC108600885|XP_017844194.1|DBUS
OG0006471	LOC6607684|XP_002032448.1|DSEC	LOC108603551|XP_033150104.1|DBUS
OG0006472	LOC6607681|XP_002032445.1|DSEC	LOC108601851|XP_017845290.1|DBUS
OG0006473	LOC6605100|XP_032574453.1|DSEC	LOC108599630|XP_017842087.1|DBUS
OG0006474	LOC6609483|XP_002034168.1|DSEC	LOC108595538|XP_017836283.1|DBUS
OG0006475	LOC6614100|XP_002038554.1|DSEC	LOC108602070|XP_017845579.1|DBUS
OG0006476	LOC6612201|XP_002036718.1|DSEC	LOC108605111|XP_017850162.1|DBUS
OG0006477	LOC6612576|XP_002037081.1|DSEC	LOC108600756|XP_017844007.1|DBUS
OG0006478	LOC6607655|XP_002032420.2|DSEC	LOC108603021|XP_017846907.1|DBUS
OG0006479	LOC6607657|XP_032576814.1|DSEC	LOC108603619|XP_017848060.1|DBUS
OG0006480	LOC6608062|XP_002032810.1|DSEC	LOC108594680|XP_017835310.1|DBUS
OG0006481	LOC6617689|XP_002042001.1|DSEC	LOC108594973|XP_017835595.1|DBUS, LOC108608559|XP_017855470.1|DBUS
OG0006482	LOC6612655|XP_002037159.1|DSEC	LOC108604375|XP_017849318.1|DBUS
OG0006483	LOC6607830|XP_032577706.1|DSEC	LOC108603853|XP_017848496.1|DBUS
OG0006484	LOC6607831|XP_032577704.1|DSEC	LOC108603852|XP_017848494.1|DBUS
OG0006485	LOC6607287|XP_002032066.2|DSEC	LOC108604455|XP_017849424.1|DBUS
OG0006486	LOC6606928|XP_032578091.1|DSEC	LOC108602319|XP_017845892.1|DBUS
OG0006487	LOC6606983|XP_032579464.1|DSEC	LOC108601803|XP_017845228.1|DBUS
OG0006488	LOC6610235|XP_032573695.1|DSEC	LOC108599922|XP_017842618.1|DBUS
OG0006489	LOC6612617|XP_002037121.1|DSEC	LOC108603293|XP_017847453.1|DBUS
OG0006490	LOC6620062|XP_002044274.2|DSEC	LOC108603966|XP_017848658.1|DBUS
OG0006491	LOC6614573|XP_002039001.1|DSEC	LOC108608359|XP_017855195.1|DBUS
OG0006492	LOC6614032|XP_002038486.2|DSEC	LOC108604702|XP_017849751.1|DBUS
OG0006493	LOC6618074|XP_002042372.1|DSEC	LOC108605261|XP_017850376.1|DBUS
OG0006494	LOC6620361|XP_032582206.1|DSEC	LOC108606739|XP_017852623.1|DBUS
OG0006495	LOC6619976|XP_032580711.1|DSEC	LOC108605575|XP_017850834.1|DBUS
OG0006496	LOC6607685|XP_002032449.1|DSEC	LOC108604526|XP_017849526.1|DBUS
OG0006497	LOC6606596|XP_002031397.1|DSEC	LOC108601929|XP_017845395.1|DBUS
OG0006498	LOC6606598|XP_002031399.1|DSEC	LOC108601778|XP_017845194.1|DBUS
OG0006499	LOC6612974|XP_032576258.1|DSEC	LOC108603462|XP_017847784.1|DBUS
OG0006500	LOC6611947|XP_002036464.2|DSEC	LOC108594485|XP_033149018.1|DBUS
OG0006501	LOC6612821|XP_002037322.1|DSEC	LOC108603047|XP_017846955.1|DBUS
OG0006502	LOC6612826|XP_032577590.1|DSEC	LOC108602075|XP_017845584.1|DBUS
OG0006503	LOC6612828|XP_032576849.1|DSEC	LOC108604115|XP_017848888.1|DBUS
OG0006504	LOC6612829|XP_002037330.1|DSEC	LOC108602297|XP_017845867.1|DBUS
OG0006505	LOC6612745|XP_002037248.1|DSEC	LOC108603921|XP_017848602.1|DBUS
OG0006506	LOC6604924|XP_002029767.1|DSEC	LOC108600875|XP_017844177.1|DBUS
OG0006507	LOC6616693|XP_032577888.1|DSEC	LOC108601758|XP_017845171.2|DBUS
OG0006508	LOC6616691|XP_032577003.1|DSEC	LOC108602473|XP_017846086.1|DBUS
OG0006509	LOC6615107|XP_002039523.1|DSEC	LOC108605325|XP_017850483.1|DBUS
OG0006510	LOC6606956|XP_002031749.2|DSEC	LOC117134730|XP_033149264.1|DBUS
OG0006511	LOC6606594|XP_032576227.1|DSEC	LOC108603155|XP_017847200.1|DBUS
OG0006512	LOC6619233|XP_002043452.1|DSEC	LOC108601441|XP_017844828.1|DBUS
OG0006513	LOC6606585|XP_032578793.1|DSEC	LOC108602877|XP_017846662.2|DBUS
OG0006514	LOC6619630|XP_002043845.1|DSEC	LOC108604523|XP_017849521.1|DBUS
OG0006515	LOC6620516|XP_002044720.1|DSEC	LOC108603018|XP_017846904.1|DBUS
OG0006516	LOC6607788|XP_002032547.1|DSEC	LOC108601615|XP_017845003.1|DBUS
OG0006517	LOC6607784|XP_002032543.1|DSEC	LOC108602273|XP_017845818.1|DBUS, LOC108601796|XP_017845221.1|DBUS
OG0006518	LOC6607786|XP_032578491.1|DSEC	LOC108603137|XP_017847150.2|DBUS
OG0006519	LOC6607783|XP_002032542.2|DSEC	LOC108601798|XP_017845222.1|DBUS
OG0006520	LOC6612797|XP_032577454.1|DSEC	LOC108604142|XP_017848940.1|DBUS
OG0006521	LOC6606419|XP_002031223.1|DSEC	LOC108602150|XP_017845672.1|DBUS
OG0006522	LOC6612793|XP_002037294.1|DSEC	LOC108604772|XP_017849855.1|DBUS
OG0006523	LOC6606271|XP_002031076.1|DSEC	LOC108602616|XP_017846243.1|DBUS
OG0006524	LOC6611418|XP_002035962.1|DSEC	LOC108608467|XP_017855343.2|DBUS
OG0006525	LOC6614987|XP_032581416.1|DSEC	LOC108606283|XP_017851752.1|DBUS
OG0006526	LOC6614091|XP_002038545.2|DSEC	LOC108601457|XP_017844844.1|DBUS
OG0006527	LOC6614089|XP_002038543.1|DSEC	LOC108603899|XP_017848564.1|DBUS
OG0006528	LOC6614088|XP_002038542.1|DSEC	LOC108603896|XP_017848560.1|DBUS
OG0006529	LOC6614086|XP_002038540.1|DSEC	LOC108601458|XP_017844845.1|DBUS
OG0006530	LOC6614084|XP_002038538.1|DSEC	LOC108601459|XP_017844846.2|DBUS
OG0006531	LOC6614080|XP_002038534.1|DSEC	LOC108602731|XP_017846371.1|DBUS
OG0006532	LOC6614073|XP_002038527.2|DSEC	LOC108602315|XP_017845888.1|DBUS
OG0006533	LOC6615440|XP_002039822.1|DSEC	LOC108595324|XP_017836032.1|DBUS
OG0006534	LOC6606266|XP_002031071.1|DSEC	LOC108603727|XP_017848259.1|DBUS
OG0006535	LOC6607671|XP_002032436.1|DSEC	LOC108604058|XP_017848810.1|DBUS
OG0006536	LOC6614042|XP_002038496.1|DSEC	LOC108602342|XP_017845926.1|DBUS
OG0006537	LOC6617090|XP_002041417.1|DSEC	LOC108602435|XP_017846045.1|DBUS
OG0006538	LOC6617180|XP_032577351.1|DSEC	LOC108603283|XP_017847434.1|DBUS
OG0006539	LOC6618763|XP_032578304.1|DSEC	LOC108603534|XP_033150099.1|DBUS
OG0006540	LOC6607346|XP_032576471.1|DSEC	LOC108604700|XP_017849750.1|DBUS
OG0006541	LOC6612670|XP_002037174.1|DSEC	LOC108603615|XP_017848054.1|DBUS
OG0006542	LOC6612671|XP_002037175.1|DSEC	LOC108603617|XP_017848055.1|DBUS
OG0006543	LOC6617106|XP_032579180.1|DSEC	LOC108604009|XP_017848740.1|DBUS
OG0006544	LOC6620067|XP_032578064.1|DSEC	LOC108603488|XP_017847829.1|DBUS
OG0006545	LOC6615876|XP_002040246.1|DSEC	LOC108606136|XP_017851478.1|DBUS
OG0006546	LOC6607527|XP_032579387.1|DSEC	LOC108601810|XP_017845235.1|DBUS
OG0006547	LOC6607778|XP_032579414.1|DSEC	LOC108603324|XP_017847534.1|DBUS
OG0006548	LOC6606530|XP_002031331.1|DSEC	LOC108602646|XP_017846281.1|DBUS
OG0006549	LOC6616886|XP_002041222.1|DSEC	LOC108604691|XP_017849737.1|DBUS
OG0006550	LOC6619504|XP_032578322.1|DSEC	LOC108602403|XP_017846003.1|DBUS
OG0006551	LOC116802150|XP_032581365.1|DSEC	LOC108605321|XP_017850480.1|DBUS
OG0006552	LOC6614893|XP_002039310.1|DSEC	LOC108607099|XP_017853212.1|DBUS
OG0006553	LOC6617138|XP_002041465.1|DSEC	LOC108602468|XP_017846080.1|DBUS
OG0006554	LOC6614375|XP_032576691.1|DSEC	LOC108603013|XP_017846898.1|DBUS
OG0006555	LOC6613787|XP_002038256.1|DSEC	LOC108604388|XP_017849334.1|DBUS
OG0006556	LOC6606490|XP_002031291.2|DSEC	LOC108604665|XP_017849705.1|DBUS
OG0006557	LOC6606827|XP_002031624.1|DSEC	LOC108603816|XP_017848433.1|DBUS
OG0006558	LOC6607550|XP_032577243.1|DSEC	LOC108604032|XP_017848773.1|DBUS
OG0006559	LOC6607033|XP_032577034.1|DSEC	LOC108601787|XP_017845202.1|DBUS
OG0006560	LOC6612747|XP_002037250.1|DSEC	LOC108603127|XP_017847134.1|DBUS
OG0006561	LOC6612748|XP_002037251.1|DSEC	LOC108603126|XP_017847133.1|DBUS
OG0006562	LOC6617149|XP_002041476.1|DSEC	LOC108604361|XP_017849291.2|DBUS
OG0006563	LOC6621947|XP_032577194.1|DSEC	LOC108602950|XP_017846788.1|DBUS
OG0006564	LOC6606682|XP_002031482.2|DSEC	LOC108602245|XP_017845784.1|DBUS
OG0006565	LOC6616868|XP_032579512.1|DSEC	LOC108601360|XP_017844749.1|DBUS
OG0006566	LOC6606370|XP_032579306.1|DSEC	LOC108603529|XP_017847912.1|DBUS
OG0006567	LOC6607567|XP_002032336.1|DSEC	LOC108602183|XP_017845711.1|DBUS
OG0006568	LOC6607565|XP_002032334.2|DSEC	LOC108603802|XP_033149828.1|DBUS
OG0006569	LOC6610932|XP_002035489.1|DSEC	LOC108598954|XP_017841214.1|DBUS
OG0006570	LOC6613920|XP_032576809.1|DSEC	LOC108604258|XP_017849140.1|DBUS
OG0006571	LOC6607456|XP_002032225.1|DSEC	LOC108602841|XP_017846581.1|DBUS
OG0006572	LOC6606920|XP_032578899.1|DSEC	LOC108602026|XP_017845517.1|DBUS
OG0006573	LOC6614118|XP_002038572.1|DSEC	LOC108604687|XP_017849732.1|DBUS
OG0006574	LOC6606957|XP_032579045.1|DSEC	LOC108604503|XP_017849488.1|DBUS
OG0006575	LOC6612694|XP_002037197.1|DSEC	LOC108602999|XP_017846883.1|DBUS
OG0006576	LOC6607817|XP_002032575.1|DSEC	LOC108603997|XP_017848720.1|DBUS
OG0006577	LOC6607288|XP_002032067.1|DSEC	LOC108604454|XP_017849423.1|DBUS
OG0006578	LOC6607816|XP_032576364.1|DSEC	LOC108603995|XP_017848717.1|DBUS
OG0006579	LOC6611714|XP_002036247.1|DSEC	LOC108597687|XP_017839854.2|DBUS
