Orthogroup	DSEC.longest_only	CPIP.longest_only
OG0003880	LOC6605201|XP_032574399.1|DSEC	LOC120420813|XP_039439867.1|CPIP
OG0003881	LOC6618846|XP_002043095.1|DSEC	LOC120419385|XP_039437993.1|CPIP
OG0003882	LOC6619123|XP_032570507.1|DSEC	LOC120419381|XP_039437986.1|CPIP
OG0003883	LOC6620171|XP_032582556.1|DSEC	LOC120419383|XP_039437989.1|CPIP
OG0003884	LOC6611195|XP_002035751.1|DSEC	LOC120419366|XP_039437967.1|CPIP
OG0003885	LOC6611402|XP_002035946.1|DSEC	LOC120426843|XP_039447565.1|CPIP
OG0003886	LOC6611401|XP_002035945.2|DSEC	LOC120426845|XP_039447567.1|CPIP
OG0003887	LOC6613108|XP_002037589.1|DSEC	LOC120426848|XP_039447572.1|CPIP
OG0003888	LOC6607464|XP_032579599.1|DSEC	LOC120420400|XP_039439345.1|CPIP
OG0003889	LOC6617352|XP_002041677.1|DSEC	LOC120420038|XP_039438876.1|CPIP
OG0003890	LOC6610633|XP_002035200.1|DSEC	LOC120428643|XP_039449620.1|CPIP
OG0003891	LOC6611202|XP_002035758.1|DSEC	LOC120428296|XP_039449239.1|CPIP
OG0003892	LOC6610397|XP_032576043.1|DSEC	LOC120428425|XP_039449372.1|CPIP
OG0003893	LOC6614687|XP_002039114.1|DSEC	LOC120427581|XP_039448395.1|CPIP
OG0003894	LOC6612005|XP_002036522.1|DSEC	LOC120430899|XP_039451956.1|CPIP
OG0003895	LOC6615280|XP_002039684.1|DSEC	LOC120431109|XP_039452196.1|CPIP
OG0003898	LOC6614656|XP_002039083.2|DSEC	LOC120424090|XP_039444038.1|CPIP
OG0003899	LOC6617257|XP_002041584.1|DSEC	LOC120421965|XP_039441211.1|CPIP
OG0003900	LOC6617328|XP_032570197.1|DSEC	LOC120431313|XP_039452380.1|CPIP
OG0003901	LOC6613674|XP_002038144.1|DSEC	LOC120425197|XP_039445561.1|CPIP
OG0003902	LOC6611494|XP_002036035.1|DSEC	LOC120425192|XP_039445557.1|CPIP
OG0003903	LOC6617808|XP_002042120.1|DSEC	LOC120425195|XP_039445560.1|CPIP
OG0003904	LOC6617809|XP_002042121.1|DSEC	LOC120425193|XP_039445558.1|CPIP
OG0003905	LOC6607806|XP_032576969.1|DSEC	LOC120425186|XP_039445552.1|CPIP, LOC120431362|XP_039452427.1|CPIP
OG0003906	LOC6615495|XP_002039875.1|DSEC	LOC120416084|XP_039433701.1|CPIP
OG0003907	LOC6617307|XP_002041634.1|DSEC	LOC120420207|XP_039439130.1|CPIP
OG0003908	LOC6617308|XP_002041635.1|DSEC	LOC120420216|XP_039439141.1|CPIP
OG0003909	LOC6608600|XP_002033334.1|DSEC	LOC120425335|XP_039445751.1|CPIP
OG0003910	LOC6614278|XP_002038718.1|DSEC	LOC120425336|XP_039445761.1|CPIP
OG0003911	LOC6613389|XP_002037863.1|DSEC	LOC120412783|XP_039429304.1|CPIP
OG0003912	LOC6611383|XP_002035928.2|DSEC	LOC120416016|XP_039433607.1|CPIP
OG0003913	LOC6611188|XP_032583670.1|DSEC	LOC120423640|XP_039443448.1|CPIP
OG0003914	LOC6612128|XP_002036645.2|DSEC	LOC120415784|XP_039433348.1|CPIP, LOC120430019|XP_039451047.1|CPIP
OG0003915	LOC6618953|XP_002043198.1|DSEC	LOC120430021|XP_039451050.1|CPIP
OG0003916	LOC6613682|XP_002038152.1|DSEC	LOC120423138|XP_039442751.1|CPIP
OG0003917	LOC6613483|XP_002037952.1|DSEC	LOC120420895|XP_039439950.1|CPIP
OG0003918	LOC6617688|XP_002042000.1|DSEC	LOC120419788|XP_039438561.1|CPIP
OG0003919	LOC6613212|XP_002037692.1|DSEC	LOC120426940|XP_039447694.1|CPIP
OG0003920	LOC6615555|XP_002039929.1|DSEC	LOC120426945|XP_039447701.1|CPIP
OG0003921	LOC6618183|XP_002042458.1|DSEC	LOC120422518|XP_039441910.1|CPIP
OG0003922	LOC6612117|XP_002036634.2|DSEC	LOC120422865|XP_039442350.1|CPIP
OG0003923	LOC6619452|XP_002043667.1|DSEC	LOC120423125|XP_039442741.1|CPIP
OG0003924	LOC6608972|XP_032572330.1|DSEC	LOC120422459|XP_039441839.1|CPIP
OG0003925	LOC6613430|XP_002037904.1|DSEC	LOC120415486|XP_039432987.1|CPIP
OG0003926	LOC6613437|XP_002037911.1|DSEC	LOC120415476|XP_039432973.1|CPIP
OG0003927	LOC6613058|XP_002037541.1|DSEC	LOC120419186|XP_039437787.1|CPIP
OG0003928	LOC6611712|XP_032583143.1|DSEC	LOC120416027|XP_039433622.1|CPIP
OG0003929	LOC6612124|XP_002036641.1|DSEC	LOC120415970|XP_039433553.1|CPIP
OG0003930	LOC6611475|XP_002036016.1|DSEC	LOC120416775|XP_039434573.1|CPIP
OG0003931	LOC6611425|XP_032569694.1|DSEC	LOC120416767|XP_039434547.1|CPIP
OG0003932	LOC6608267|XP_032571818.1|DSEC	LOC120422499|XP_039441887.1|CPIP, LOC120431033|XP_039452120.1|CPIP
OG0003933	LOC6613384|XP_032577015.1|DSEC	LOC120416100|XP_039433717.1|CPIP
OG0003934	LOC6611737|XP_002036260.1|DSEC	LOC120416101|XP_039433718.1|CPIP
OG0003935	LOC6609356|XP_002034045.1|DSEC	LOC120416078|XP_039433681.1|CPIP
OG0003936	LOC6609357|XP_002034046.1|DSEC	LOC120416091|XP_039433708.1|CPIP
OG0003937	LOC6608084|XP_002032832.1|DSEC	LOC120426129|XP_039446765.1|CPIP, LOC120427963|XP_039448852.1|CPIP
OG0003938	LOC6613421|XP_032574085.1|DSEC	LOC120427952|XP_039448838.1|CPIP
OG0003939	LOC6613458|XP_002037930.1|DSEC	LOC120427955|XP_039448842.1|CPIP
OG0003940	LOC6613415|XP_002037889.1|DSEC	LOC120427958|XP_039448846.1|CPIP
OG0003941	LOC6613418|XP_002037892.1|DSEC	LOC120427960|XP_039448849.1|CPIP
OG0003942	LOC6611588|XP_002036125.1|DSEC	LOC120430518|XP_039451564.1|CPIP
OG0003943	LOC6613424|XP_002037898.1|DSEC	LOC120419848|XP_039438620.1|CPIP
OG0003944	LOC6617736|XP_002042048.1|DSEC	LOC120412827|XP_039429367.1|CPIP
OG0003945	LOC6615734|XP_002040105.1|DSEC	LOC120425646|XP_039446165.1|CPIP
OG0003946	LOC6614672|XP_002039099.1|DSEC	LOC120412818|XP_039429358.1|CPIP
OG0003947	LOC6614661|XP_002039088.1|DSEC	LOC120412814|XP_039429350.1|CPIP
OG0003948	LOC6614494|XP_002038927.1|DSEC	LOC120413552|XP_039430365.1|CPIP
OG0003949	LOC6614495|XP_032583303.1|DSEC	LOC120413516|XP_039430309.1|CPIP
OG0003950	LOC6613567|XP_002038035.2|DSEC	LOC120416604|XP_039434332.1|CPIP
OG0003951	LOC6613561|XP_032580966.1|DSEC	LOC120416601|XP_039434325.1|CPIP
OG0003952	LOC6612142|XP_002036659.1|DSEC	LOC120416875|XP_039434704.1|CPIP
OG0003953	LOC6611453|XP_002035995.1|DSEC	LOC120416871|XP_039434700.1|CPIP
OG0003954	LOC6610756|XP_002035322.2|DSEC	LOC120416870|XP_039434699.1|CPIP
OG0003955	LOC6611988|XP_032570864.1|DSEC	LOC120419817|XP_039438589.1|CPIP
OG0003956	LOC6614555|XP_032574138.1|DSEC	LOC120419695|XP_039438420.1|CPIP
OG0003957	LOC6604851|XP_002029696.1|DSEC	LOC120415976|XP_039433560.1|CPIP
OG0003958	LOC6617921|XP_002042229.2|DSEC	LOC120415997|XP_039433586.1|CPIP
OG0003959	LOC6615263|XP_032570978.1|DSEC	LOC120416772|XP_039434567.1|CPIP, LOC120423459|XP_039443215.1|CPIP
OG0003960	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC	LOC120423479|XP_039443248.1|CPIP
OG0003961	LOC6611579|XP_002036117.1|DSEC	LOC120426941|XP_039447696.1|CPIP
OG0003962	LOC6613442|XP_002037916.1|DSEC	LOC120421121|XP_039440213.1|CPIP
OG0003963	LOC6614642|XP_032575278.1|DSEC	LOC120418613|XP_039436991.1|CPIP
OG0003964	LOC6621131|XP_002045310.1|DSEC	LOC120418610|XP_039436988.1|CPIP
OG0003965	LOC6611616|XP_032582900.1|DSEC	LOC120416275|XP_039433912.1|CPIP
OG0003966	LOC6620730|XP_032577029.1|DSEC	LOC120419804|XP_039438574.1|CPIP
OG0003967	LOC6615386|XP_032572739.1|DSEC	LOC120426262|XP_039446933.1|CPIP
OG0003968	LOC6615384|XP_032572753.1|DSEC	LOC120422617|XP_039442045.1|CPIP
OG0003969	LOC6609587|XP_002034264.1|DSEC	LOC120424553|XP_039444654.1|CPIP
OG0003970	LOC6617254|XP_002041581.2|DSEC	LOC120415725|XP_039433255.1|CPIP
OG0003971	LOC6611953|XP_032577235.1|DSEC	LOC120415529|XP_039433020.1|CPIP
OG0003972	LOC6605735|XP_002030551.2|DSEC	LOC120415531|XP_039433024.1|CPIP
OG0003973	LOC6618893|XP_002043141.1|DSEC	LOC120415596|XP_039433122.1|CPIP
OG0003974	LOC6608749|XP_002033472.1|DSEC	LOC120421989|XP_039441237.1|CPIP, LOC120415540|XP_039433040.1|CPIP
OG0003975	LOC6611757|XP_032583156.1|DSEC	LOC120421993|XP_039441239.1|CPIP
OG0003976	LOC6614702|XP_002039129.1|DSEC	LOC120421129|XP_039440223.1|CPIP
OG0003977	LOC6617856|XP_002042164.1|DSEC	LOC120421130|XP_039440224.1|CPIP
OG0003978	LOC6618396|XP_002042666.1|DSEC	LOC120421127|XP_039440220.1|CPIP
OG0003983	LOC6611396|XP_002035940.1|DSEC	LOC120422424|XP_039441772.1|CPIP
OG0003984	LOC6614635|XP_002039062.1|DSEC	LOC120415584|XP_039433106.1|CPIP
OG0003985	LOC6621705|XP_032583728.1|DSEC	LOC120415535|XP_039433028.1|CPIP
OG0003986	LOC6611517|XP_002036058.2|DSEC	LOC120431971|XP_039453044.1|CPIP, LOC120424990|XP_039445293.1|CPIP
OG0003987	LOC6611518|XP_032573661.1|DSEC	LOC120424987|XP_039445290.1|CPIP
OG0003988	LOC6613448|XP_032574880.1|DSEC	LOC120413872|XP_039430776.1|CPIP
OG0003989	LOC6617715|XP_002042027.1|DSEC	LOC120412463|XP_039428871.1|CPIP, LOC120417603|XP_039435656.1|CPIP
OG0003990	LOC6611328|XP_002035875.1|DSEC	LOC120418258|XP_039436512.1|CPIP, LOC120412475|XP_039428898.1|CPIP
OG0003991	LOC6613358|XP_032569734.1|DSEC	LOC120417577|XP_039435625.1|CPIP, LOC120412478|XP_039428901.1|CPIP
OG0003992	LOC6613354|XP_002037828.2|DSEC	LOC120417752|XP_039435844.1|CPIP, LOC120412452|XP_039428850.1|CPIP
OG0003993	LOC6613339|XP_002037815.1|DSEC	LOC120412453|XP_039428851.1|CPIP, LOC120412449|XP_039428846.1|CPIP, LOC120417818|XP_039435963.1|CPIP
OG0003994	LOC6612638|XP_002037142.1|DSEC	LOC120422389|XP_039441732.1|CPIP
OG0003995	LOC6608971|XP_002033685.1|DSEC	LOC120419018|XP_039437519.1|CPIP
OG0003996	LOC6608260|XP_002033004.1|DSEC	LOC120414560|XP_039431714.1|CPIP
OG0003997	LOC6611521|XP_032570100.1|DSEC	LOC120419468|XP_039438088.1|CPIP
OG0003998	LOC6620416|XP_032572643.1|DSEC	LOC120432469|XP_039453632.1|CPIP
OG0003999	LOC6620234|XP_002044442.1|DSEC	LOC120432431|XP_039453583.1|CPIP
OG0004000	LOC6619736|XP_002043951.1|DSEC	LOC120427066|XP_039447838.1|CPIP
OG0004001	LOC6613003|XP_032570506.1|DSEC	LOC120421175|XP_039440304.1|CPIP
OG0004002	LOC6614779|XP_002039198.1|DSEC	LOC120421172|XP_039440301.1|CPIP
OG0004003	LOC6612134|XP_032572461.1|DSEC	LOC120419673|XP_039438378.1|CPIP
OG0004004	LOC6611631|XP_032580199.1|DSEC	LOC120419677|XP_039438398.1|CPIP
OG0004005	LOC6613494|XP_032572751.1|DSEC	LOC120419651|XP_039438342.1|CPIP
OG0004006	LOC6618178|XP_002042453.1|DSEC	LOC120426885|XP_039447622.1|CPIP
OG0004007	LOC6613240|XP_002037717.1|DSEC	LOC120426888|XP_039447627.1|CPIP
OG0004008	LOC6617219|XP_032583636.1|DSEC	LOC120426896|XP_039447635.1|CPIP
OG0004009	LOC6613092|XP_002037575.2|DSEC	LOC120415573|XP_039433086.1|CPIP
OG0004010	LOC6611217|XP_032581690.1|DSEC	LOC120426649|XP_039447373.1|CPIP
OG0004011	LOC6617897|XP_032569914.1|DSEC	LOC120421287|XP_039440412.1|CPIP
OG0004012	LOC6607453|XP_002032222.1|DSEC	LOC120421294|XP_039440419.1|CPIP
OG0004013	LOC6611239|XP_002035794.1|DSEC	LOC120414556|XP_039431701.1|CPIP
OG0004014	LOC6605736|XP_002030552.2|DSEC	LOC120414587|XP_039431760.1|CPIP
OG0004015	LOC6617811|XP_032571934.1|DSEC	LOC120414590|XP_039431764.1|CPIP
OG0004016	LOC6611966|XP_002036483.1|DSEC	LOC120414585|XP_039431753.1|CPIP
OG0004017	LOC6613334|XP_032569725.1|DSEC	LOC120419461|XP_039438077.1|CPIP
OG0004018	LOC6607943|XP_002032693.1|DSEC	LOC120419464|XP_039438082.1|CPIP
OG0004019	LOC6618190|XP_002042465.1|DSEC	LOC120432436|XP_039453588.1|CPIP
OG0004020	LOC6613195|XP_002037676.1|DSEC, LOC116802491|XP_032582856.1|DSEC	LOC120432423|XP_039453560.1|CPIP
OG0004021	LOC6613190|XP_032583417.1|DSEC	LOC120432438|XP_039453590.1|CPIP
OG0004022	LOC6613680|XP_002038150.1|DSEC	LOC120432120|XP_039453191.1|CPIP, LOC120420528|XP_039439533.1|CPIP
OG0004023	LOC6609971|XP_032571306.1|DSEC	LOC120420527|XP_039439531.1|CPIP
OG0004024	LOC6614396|XP_032578768.1|DSEC	LOC120420517|XP_039439511.1|CPIP
OG0004025	LOC6611863|XP_002036385.1|DSEC	LOC120413873|XP_039430777.1|CPIP
OG0004026	LOC6620617|XP_002044821.1|DSEC	LOC120413842|XP_039430731.1|CPIP
OG0004027	LOC116800520|XP_032571828.1|DSEC	LOC120413880|XP_039430788.1|CPIP, LOC120413835|XP_039430724.1|CPIP
OG0004028	LOC6613524|XP_032583249.1|DSEC	LOC120418251|XP_039436502.1|CPIP
OG0004029	LOC6611698|XP_032582477.1|DSEC	LOC120418283|XP_039436548.1|CPIP
OG0004030	LOC6615812|XP_032572831.1|DSEC	LOC120423405|XP_039443140.1|CPIP
OG0004031	LOC6617720|XP_002042032.2|DSEC	LOC120423384|XP_039443101.1|CPIP
OG0004032	LOC6620479|XP_002044684.1|DSEC	LOC120425173|XP_039445541.1|CPIP
OG0004033	LOC6611889|XP_032569777.1|DSEC	LOC120412691|XP_039429201.1|CPIP
OG0004034	LOC6614598|XP_032583454.1|DSEC	LOC120412650|XP_039429138.1|CPIP
OG0004035	LOC6613422|XP_032579929.1|DSEC	LOC120417410|XP_039435390.1|CPIP, LOC120412448|XP_039428840.1|CPIP
OG0004036	LOC6613151|XP_032583757.1|DSEC	LOC120412497|XP_039428928.1|CPIP, LOC120417307|XP_039435196.1|CPIP
OG0004037	LOC6617786|XP_002042098.2|DSEC	LOC120417544|XP_039435563.1|CPIP, LOC120412498|XP_039428931.1|CPIP
OG0004038	LOC6617312|XP_032583110.1|DSEC	LOC120426271|XP_039446947.1|CPIP
OG0004039	LOC6613084|XP_002037567.2|DSEC	LOC120420535|XP_039439543.1|CPIP
OG0004040	LOC6615609|XP_002039983.1|DSEC	LOC120432432|XP_039453584.1|CPIP
OG0004041	LOC6620445|XP_002044652.2|DSEC	LOC120423979|XP_039443906.1|CPIP
OG0004042	LOC6611055|XP_002035612.2|DSEC	LOC120426273|XP_039446950.1|CPIP
OG0004043	LOC6612052|XP_002036569.1|DSEC	LOC120412686|XP_039429196.1|CPIP
OG0004044	LOC6619001|XP_032580941.1|DSEC	LOC120417297|XP_039435182.1|CPIP
OG0004045	LOC6612092|XP_002036609.1|DSEC	LOC120417296|XP_039435181.1|CPIP, LOC120431744|XP_039452803.1|CPIP
OG0004046	LOC6617267|XP_002041594.1|DSEC	LOC120431741|XP_039452799.1|CPIP, LOC120417315|XP_039435212.1|CPIP
OG0004047	LOC6617696|XP_002042008.1|DSEC	LOC120427093|XP_039447877.1|CPIP
OG0004048	LOC6613395|XP_002037869.1|DSEC	LOC120427092|XP_039447876.1|CPIP
OG0004049	LOC6617213|XP_002041540.1|DSEC	LOC120419051|XP_039437551.1|CPIP
OG0004050	LOC6614614|XP_032575693.1|DSEC	LOC120419070|XP_039437588.1|CPIP
OG0004051	LOC6612160|XP_032583124.1|DSEC	LOC120429838|XP_039450836.1|CPIP
OG0004052	LOC6614812|XP_032581397.1|DSEC	LOC120426553|XP_039447254.1|CPIP
OG0004053	LOC6608627|XP_002033361.1|DSEC	LOC120426572|XP_039447291.1|CPIP
OG0004054	LOC6614565|XP_002038993.1|DSEC	LOC120426558|XP_039447258.1|CPIP
OG0004055	LOC6606974|XP_002031766.1|DSEC	LOC120423218|XP_039442861.1|CPIP
OG0004056	LOC6613783|XP_002038252.2|DSEC	LOC120423231|XP_039442873.1|CPIP
OG0004057	LOC6619419|XP_002043634.2|DSEC	LOC120423201|XP_039442836.1|CPIP
OG0004059	LOC6614329|XP_002038769.1|DSEC	LOC120414334|XP_039431408.1|CPIP
OG0004060	LOC6606855|XP_002031652.1|DSEC	LOC120414360|XP_039431456.1|CPIP
OG0004061	LOC6619914|XP_032582270.1|DSEC	LOC120414328|XP_039431402.1|CPIP
OG0004062	LOC6610415|XP_032573940.1|DSEC	LOC120414326|XP_039431398.1|CPIP
OG0004063	LOC6616152|XP_002040517.1|DSEC	LOC120414355|XP_039431450.1|CPIP
OG0004064	LOC6605839|XP_002030653.1|DSEC	LOC120414353|XP_039431443.1|CPIP
OG0004065	LOC6615480|XP_032572610.1|DSEC	LOC120414362|XP_039431458.1|CPIP
OG0004066	LOC6609163|XP_002033865.1|DSEC	LOC120414324|XP_039431395.1|CPIP
OG0004067	LOC6619899|XP_002044111.1|DSEC	LOC120414319|XP_039431390.1|CPIP
OG0004068	LOC6607160|XP_002031946.1|DSEC	LOC120414331|XP_039431405.1|CPIP
OG0004069	LOC6607159|XP_032576360.1|DSEC	LOC120414325|XP_039431396.1|CPIP
OG0004070	LOC6610673|XP_002035239.1|DSEC	LOC120425768|XP_039446312.1|CPIP
OG0004071	LOC6604965|XP_002029808.1|DSEC	LOC120414340|XP_039431428.1|CPIP
OG0004072	LOC6604966|XP_002029809.1|DSEC	LOC120425776|XP_039446322.1|CPIP
OG0004073	LOC6614801|XP_002039220.1|DSEC	LOC120425783|XP_039446329.1|CPIP
OG0004074	LOC6615540|XP_002039919.2|DSEC	LOC120420632|XP_039439642.1|CPIP
OG0004075	LOC6609006|XP_002033711.1|DSEC	LOC120420634|XP_039439644.1|CPIP
OG0004076	LOC6609005|XP_002033710.2|DSEC	LOC120416133|XP_039433734.1|CPIP
OG0004077	LOC6611612|XP_002036148.2|DSEC	LOC120416160|XP_039433774.1|CPIP
OG0004078	LOC6617019|XP_002041347.1|DSEC	LOC120424825|XP_039444978.1|CPIP, LOC120429575|XP_039450553.1|CPIP, LOC120416175|XP_039433793.1|CPIP
OG0004079	LOC6618987|XP_002043232.1|DSEC	LOC120416189|XP_039433807.1|CPIP
OG0004080	LOC6609462|XP_002034147.1|DSEC	LOC120427008|XP_039447762.1|CPIP
OG0004081	LOC6609220|XP_032570268.1|DSEC	LOC120427014|XP_039447770.1|CPIP
OG0004082	LOC6615301|XP_002039705.1|DSEC	LOC120427005|XP_039447757.1|CPIP
OG0004083	LOC116801434|XP_032576831.1|DSEC	LOC120427019|XP_039447776.1|CPIP
OG0004084	LOC6619372|XP_032573924.1|DSEC	LOC120432338|XP_039453460.1|CPIP
OG0004085	LOC6616844|XP_002041180.1|DSEC	LOC120423485|XP_039443258.1|CPIP
OG0004086	LOC6617160|XP_032577787.1|DSEC	LOC120414815|XP_039432075.1|CPIP
OG0004087	LOC6617601|XP_032581063.1|DSEC	LOC120419005|XP_039437510.1|CPIP
OG0004088	LOC6617134|XP_002041461.1|DSEC	LOC120418992|XP_039437479.1|CPIP
OG0004089	LOC6618998|XP_002043243.2|DSEC	LOC120419428|XP_039438045.1|CPIP
OG0004090	LOC6607726|XP_032579116.1|DSEC	LOC120419518|XP_039438158.1|CPIP
OG0004091	LOC6606327|XP_002031132.1|DSEC	LOC120425610|XP_039446126.1|CPIP
OG0004092	LOC6618946|XP_002043189.1|DSEC	LOC120413951|XP_039430892.1|CPIP
OG0004094	LOC6612547|XP_002037055.1|DSEC	LOC120413689|XP_039430550.1|CPIP
OG0004095	LOC116801474|XP_032577178.1|DSEC	LOC120430394|XP_039451431.1|CPIP
OG0004096	LOC6617161|XP_002041488.1|DSEC	LOC120430395|XP_039451432.1|CPIP
OG0004097	LOC6605523|XP_002030356.1|DSEC	LOC120423827|XP_039443693.1|CPIP
OG0004098	LOC6616850|XP_002041186.1|DSEC	LOC120423815|XP_039443673.1|CPIP
OG0004099	LOC6613867|XP_032577875.1|DSEC	LOC120423760|XP_039443611.1|CPIP
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC120417644|XP_039435693.1|CPIP
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC120417658|XP_039435714.1|CPIP
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC120417655|XP_039435710.1|CPIP
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC120426337|XP_039447031.1|CPIP
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC120426331|XP_039447025.1|CPIP
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC120426318|XP_039447011.1|CPIP
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC120426342|XP_039447037.1|CPIP
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC120426323|XP_039447016.1|CPIP
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC120426083|XP_039446727.1|CPIP
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC120426075|XP_039446716.1|CPIP
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC120432344|XP_039453466.1|CPIP
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC120420009|XP_039438846.1|CPIP
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC120420006|XP_039438841.1|CPIP
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC120419999|XP_039438825.1|CPIP
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC120416957|XP_039434797.1|CPIP
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC120416958|XP_039434803.1|CPIP
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC120426769|XP_039447477.1|CPIP
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC120415268|XP_039432672.1|CPIP
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC120414359|XP_039431457.1|CPIP
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC120431675|XP_039452728.1|CPIP, LOC120419111|XP_039437641.1|CPIP
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC120432179|XP_039453253.1|CPIP
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC120432163|XP_039453229.1|CPIP
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC120420010|XP_039438847.1|CPIP, LOC120422240|XP_039441563.1|CPIP
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC120432401|XP_039453535.1|CPIP
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC120432394|XP_039453523.1|CPIP
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC120423961|XP_039443883.1|CPIP
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC120414412|XP_039431529.1|CPIP
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC120413836|XP_039430728.1|CPIP
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC120413700|XP_039430558.1|CPIP
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC120414760|XP_039432010.1|CPIP
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC120413975|XP_039430920.1|CPIP
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC120419718|XP_039438440.1|CPIP, LOC120424007|XP_039443953.1|CPIP
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC120419708|XP_039438429.1|CPIP, LOC120424005|XP_039443950.1|CPIP
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC120419245|XP_039437832.1|CPIP
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC120419235|XP_039437825.1|CPIP
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC120428215|XP_039449126.1|CPIP
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC120428218|XP_039449130.1|CPIP
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC120428217|XP_039449129.1|CPIP
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC120417059|XP_039434950.1|CPIP
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC120417046|XP_039434928.1|CPIP
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC120421969|XP_039441217.1|CPIP, LOC120415887|XP_039433462.1|CPIP, LOC120417151|XP_039435069.1|CPIP
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC120415918|XP_039433498.1|CPIP
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC120425459|XP_039445924.1|CPIP, LOC120430077|XP_039451102.1|CPIP, LOC120415955|XP_039433531.1|CPIP
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC120420946|XP_039440016.1|CPIP
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC120420932|XP_039439998.1|CPIP
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC120417536|XP_039435552.1|CPIP
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC120417512|XP_039435525.1|CPIP
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC120425867|XP_039446423.1|CPIP
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC120421230|XP_039440363.1|CPIP
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC120421249|XP_039440382.1|CPIP
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC120417329|XP_039435250.1|CPIP
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC120417336|XP_039435271.1|CPIP
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC120428861|XP_039449919.1|CPIP
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC120413789|XP_039430672.1|CPIP
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC120413790|XP_039430674.1|CPIP
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC120413779|XP_039430657.1|CPIP
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC120413747|XP_039430606.1|CPIP
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC120413798|XP_039430682.1|CPIP
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC120413811|XP_039430701.1|CPIP
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC120413780|XP_039430658.1|CPIP
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC120422488|XP_039441878.1|CPIP
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC120422497|XP_039441886.1|CPIP
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC120431509|XP_039452544.1|CPIP
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC120426114|XP_039446751.1|CPIP, LOC120425880|XP_039446434.1|CPIP
