Orthogroup	DSEC.longest_only	DKIK.longest_only
OG0003673	LOC6621912|XP_032571016.1|DSEC	LOC108076789|XP_017025289.1|DKIK
OG0003674	LOC6609361|XP_032570551.1|DSEC	LOC108078310|XP_017027592.1|DKIK
OG0003675	LOC6608097|XP_002032845.1|DSEC	LOC108076643|XP_017025064.1|DKIK
OG0003676	LOC6608096|XP_032572316.1|DSEC	LOC108076638|XP_017025054.1|DKIK
OG0003677	LOC116800898|XP_032573234.1|DSEC	LOC108070580|XP_017016627.1|DKIK
OG0003678	LOC6610709|XP_002035275.1|DSEC	LOC108073464|XP_017020591.1|DKIK
OG0003679	LOC6610704|XP_002035270.1|DSEC	LOC108073571|XP_017020746.1|DKIK
OG0003680	LOC6609697|XP_002034354.1|DSEC	LOC108073044|XP_017019996.1|DKIK
OG0003681	LOC6609334|XP_002034023.1|DSEC	LOC108082603|XP_017033565.1|DKIK
OG0003682	LOC6606670|XP_032577181.1|DSEC	LOC108077777|XP_017026763.1|DKIK
OG0003683	LOC6608943|XP_032571687.1|DSEC	LOC108081010|XP_017031435.1|DKIK
OG0003684	LOC6605039|XP_002029881.1|DSEC	LOC108078760|XP_017028285.1|DKIK
OG0003685	LOC6604949|XP_032574504.1|DSEC	LOC108078629|XP_017028042.1|DKIK
OG0003686	LOC6608424|XP_032572501.1|DSEC	LOC108078227|XP_017027416.1|DKIK
OG0003687	LOC6609673|XP_002034331.1|DSEC	LOC108072964|XP_017019885.1|DKIK
OG0003688	LOC6615556|XP_002039930.1|DSEC	LOC108078183|XP_017027338.1|DKIK
OG0003689	LOC6616584|XP_032574205.1|DSEC	LOC108072798|XP_017019575.1|DKIK
OG0003690	LOC116801074|XP_032574489.1|DSEC	LOC108080672|XP_017030994.1|DKIK
OG0003691	LOC6605833|XP_032573369.1|DSEC	LOC108083640|XP_017035000.1|DKIK
OG0003692	LOC6608001|XP_002032749.2|DSEC	LOC108073042|XP_017019994.1|DKIK
OG0003693	LOC6610145|XP_032574520.1|DSEC	LOC108079105|XP_017028832.1|DKIK
OG0003694	LOC6605946|XP_002030758.1|DSEC	LOC108071488|XP_017017739.1|DKIK
OG0003695	LOC6606083|XP_032574185.1|DSEC	LOC108077543|XP_017026421.1|DKIK
OG0003696	LOC6608692|XP_002033419.1|DSEC	LOC108073085|XP_017020041.1|DKIK
OG0003697	LOC6608467|XP_002033201.1|DSEC	LOC108085148|XP_017037156.1|DKIK
OG0003698	LOC6605050|XP_002029892.1|DSEC	LOC108078939|XP_017028577.1|DKIK
OG0003699	LOC6618830|XP_032571384.1|DSEC	LOC108070883|XP_017017017.1|DKIK
OG0003700	LOC6618881|XP_002043129.2|DSEC	LOC108074746|XP_017022409.1|DKIK
OG0003701	LOC6611607|XP_002036144.1|DSEC	LOC108077104|XP_017025787.1|DKIK
OG0003702	LOC6605639|XP_002030457.1|DSEC	LOC108083160|XP_017034336.1|DKIK
OG0003703	LOC6610574|XP_032574260.1|DSEC	LOC108079836|XP_017029825.1|DKIK
OG0003704	LOC6606081|XP_002030890.1|DSEC	LOC108077476|XP_017026284.1|DKIK
OG0003705	LOC6608105|XP_032570123.1|DSEC	LOC108076737|XP_017025208.1|DKIK
OG0003706	LOC6610918|XP_002035475.1|DSEC	LOC108083141|XP_017034312.1|DKIK
OG0003707	LOC6610292|XP_032573792.1|DSEC	LOC108073946|XP_017021251.1|DKIK
OG0003708	LOC6605882|XP_002030696.2|DSEC	LOC108078782|XP_017028319.1|DKIK
OG0003709	LOC6608920|XP_002033634.1|DSEC	LOC108081790|XP_017032496.1|DKIK
OG0003710	LOC6608921|XP_002033635.1|DSEC	LOC108081827|XP_017032556.1|DKIK
OG0003711	LOC6619365|XP_032574634.1|DSEC	LOC108083299|XP_017034526.1|DKIK
OG0003712	LOC6609147|XP_002033849.1|DSEC	LOC108074655|XP_017022261.1|DKIK
OG0003713	LOC6610087|XP_002034703.1|DSEC	LOC108076792|XP_017025299.1|DKIK
OG0003714	LOC6610088|XP_002034704.1|DSEC	LOC108076791|XP_017025298.1|DKIK
OG0003715	LOC6604861|XP_002029706.1|DSEC	LOC108078853|XP_017028437.1|DKIK
OG0003716	LOC6605530|XP_032574244.1|DSEC	LOC108075262|XP_017023117.1|DKIK
OG0003717	LOC6605994|XP_002030805.1|DSEC	LOC108079797|XP_017029765.1|DKIK
OG0003718	LOC6604835|XP_002029680.1|DSEC	LOC108072659|XP_017019381.1|DKIK
OG0003719	LOC6605634|XP_002030452.1|DSEC	LOC108083075|XP_017034203.1|DKIK
OG0003720	LOC6615222|XP_002039628.1|DSEC	LOC108074175|XP_017021600.1|DKIK
OG0003721	LOC6615550|XP_002039924.1|DSEC	LOC108078323|XP_017027611.1|DKIK
OG0003722	LOC6611176|XP_032573334.1|DSEC	LOC108078302|XP_017027578.1|DKIK
OG0003723	LOC6605035|XP_002029877.1|DSEC	LOC108078762|XP_017028289.1|DKIK
OG0003724	LOC6610894|XP_002035457.1|DSEC	LOC108086008|XP_017038309.1|DKIK
OG0003725	LOC6605455|XP_032574652.1|DSEC	LOC108070436|XP_017016394.1|DKIK
OG0003726	LOC6610872|XP_032573757.1|DSEC	LOC108086010|XP_017038311.1|DKIK
OG0003727	LOC6616444|XP_002040805.2|DSEC	LOC108078820|XP_017028393.1|DKIK
OG0003728	LOC6606152|XP_002030960.1|DSEC	LOC108084309|XP_017035962.1|DKIK
OG0003729	LOC6610400|XP_032576038.1|DSEC	LOC108079741|XP_017029643.1|DKIK
OG0003730	LOC6610523|XP_032574060.1|DSEC	LOC108075060|XP_017022830.1|DKIK
OG0003731	LOC6610750|XP_002035316.1|DSEC	LOC108079877|XP_017029882.1|DKIK
OG0003732	LOC6605211|XP_002030049.1|DSEC	LOC108073514|XP_017020676.1|DKIK
OG0003733	LOC6610309|XP_032574676.1|DSEC	LOC108080529|XP_017030821.1|DKIK
OG0003734	LOC6610191|XP_032575063.1|DSEC	LOC108078535|XP_017027939.1|DKIK
OG0003735	LOC6615798|XP_002040168.1|DSEC	LOC108072094|XP_017018597.1|DKIK
OG0003736	LOC6609817|XP_032571456.1|DSEC	LOC108081183|XP_017031731.1|DKIK
OG0003737	LOC6615512|XP_002039891.1|DSEC	LOC108078178|XP_017027331.1|DKIK
OG0003738	LOC6615598|XP_032572135.1|DSEC	LOC108076166|XP_017024381.1|DKIK
OG0003739	LOC6608012|XP_032570327.1|DSEC	LOC108076753|XP_017025239.1|DKIK
OG0003740	LOC6608006|XP_002032754.1|DSEC	LOC108073034|XP_017019984.1|DKIK
OG0003741	LOC6610310|XP_002034905.1|DSEC	LOC108080765|XP_017031118.1|DKIK
OG0003742	LOC6618363|XP_002042633.1|DSEC	LOC108085512|XP_017037624.1|DKIK
OG0003743	LOC6608091|XP_032570251.1|DSEC	LOC108076639|XP_017025059.1|DKIK
OG0003744	LOC6608008|XP_002032756.1|DSEC	LOC108072987|XP_017019924.1|DKIK
OG0003745	LOC6608847|XP_002033561.1|DSEC	LOC108072893|XP_017019705.1|DKIK
OG0003746	LOC6615282|XP_032572204.1|DSEC	LOC108078151|XP_017027283.1|DKIK
OG0003747	LOC6605427|XP_002030260.1|DSEC	LOC108083005|XP_017034118.1|DKIK
OG0003748	LOC6605424|XP_002030257.2|DSEC	LOC108083024|XP_017034145.1|DKIK
OG0003749	LOC6605420|XP_002030253.1|DSEC	LOC108073986|XP_017021327.1|DKIK
OG0003750	LOC6605422|XP_002030255.1|DSEC	LOC108083137|XP_017034305.1|DKIK
OG0003751	LOC6605418|XP_032573269.1|DSEC	LOC108073950|XP_017021255.1|DKIK
OG0003752	LOC6606041|XP_032575387.1|DSEC	LOC108078821|XP_017028394.1|DKIK
OG0003753	LOC6611056|XP_002035613.1|DSEC	LOC108079126|XP_017028859.1|DKIK
OG0003754	LOC6611052|XP_032575779.1|DSEC	LOC108079075|XP_017028786.1|DKIK
OG0003755	LOC6606044|XP_032575910.1|DSEC	LOC108078845|XP_017028429.1|DKIK
OG0003756	LOC6620412|XP_032571505.1|DSEC	LOC108075762|XP_017023810.1|DKIK
OG0003757	LOC6618894|XP_002043142.1|DSEC	LOC108072346|XP_017018926.1|DKIK
OG0003758	LOC6609839|XP_032570522.1|DSEC	LOC108082471|XP_017033351.1|DKIK
OG0003759	LOC6604901|XP_032574869.1|DSEC	LOC108077509|XP_017026350.1|DKIK
OG0003760	LOC6609650|XP_032573056.1|DSEC	LOC108072995|XP_017019931.1|DKIK
OG0003761	LOC6604886|XP_002029731.1|DSEC	LOC108077514|XP_017026367.1|DKIK
OG0003762	LOC6604888|XP_032573337.1|DSEC	LOC108077516|XP_017026368.1|DKIK
OG0003763	LOC6620842|XP_032574199.1|DSEC	LOC108071656|XP_017017941.1|DKIK
OG0003764	LOC6610967|XP_032574075.1|DSEC	LOC108071658|XP_017017946.1|DKIK
OG0003765	LOC6611198|XP_002035754.1|DSEC	LOC108085305|XP_017037351.1|DKIK
OG0003766	LOC6612452|XP_002036960.1|DSEC	LOC108076053|XP_017024227.1|DKIK
OG0003767	LOC6609305|XP_002033995.1|DSEC	LOC108082457|XP_017033322.1|DKIK
OG0003768	LOC6608644|XP_002033378.2|DSEC	LOC108078434|XP_017027804.1|DKIK
OG0003769	LOC6608639|XP_002033373.2|DSEC	LOC108078231|XP_017027422.1|DKIK
OG0003770	LOC6620113|XP_002044325.2|DSEC	LOC108077515|XP_017026371.1|DKIK
OG0003771	LOC6604847|XP_002029692.1|DSEC	LOC108072803|XP_017019583.1|DKIK
OG0003772	LOC6604987|XP_002029830.1|DSEC	LOC108078713|XP_017028186.1|DKIK
OG0003773	LOC6608432|XP_002033166.1|DSEC	LOC108078435|XP_017027805.1|DKIK
OG0003774	LOC6608426|XP_032572502.1|DSEC	LOC108078303|XP_017027575.1|DKIK
OG0003775	LOC6615038|XP_032580787.1|DSEC	LOC108082926|XP_017034006.1|DKIK
OG0003776	LOC6607909|XP_002032663.1|DSEC	LOC108080707|XP_017031033.1|DKIK
OG0003777	LOC6608107|XP_002032855.1|DSEC	LOC108076780|XP_017025274.1|DKIK
OG0003778	LOC6608665|XP_002033398.2|DSEC	LOC108078150|XP_017027282.1|DKIK
OG0003779	LOC6610095|XP_032572783.1|DSEC	LOC108076722|XP_017025177.1|DKIK
OG0003780	LOC6609589|XP_002034266.1|DSEC	LOC108074718|XP_017022351.1|DKIK
OG0003781	LOC6619459|XP_032579786.1|DSEC	LOC108082653|XP_017033633.1|DKIK
OG0003782	LOC6616015|XP_032581756.1|DSEC	LOC108079438|XP_017029260.1|DKIK
OG0003783	LOC6618705|XP_002042964.1|DSEC	LOC108083733|XP_017035130.1|DKIK
OG0003784	LOC6608294|XP_002033031.1|DSEC	LOC108078129|XP_017027245.1|DKIK
OG0003785	LOC6620403|XP_002044612.2|DSEC	LOC108085924|XP_017038191.1|DKIK
OG0003786	LOC6609749|XP_032572775.1|DSEC	LOC108076724|XP_017025183.1|DKIK
OG0003787	LOC6609748|XP_032572779.1|DSEC	LOC108076551|XP_017024951.1|DKIK
OG0003788	LOC6615824|XP_002040194.1|DSEC	LOC108072144|XP_017018675.1|DKIK
OG0003789	LOC6608042|XP_032570649.1|DSEC	LOC108078193|XP_017027350.1|DKIK
OG0003790	LOC6611119|XP_002035676.1|DSEC	LOC108071551|XP_017017818.1|DKIK
OG0003791	LOC6614112|XP_032577603.1|DSEC	LOC108081161|XP_017031694.1|DKIK
OG0003792	LOC6609654|XP_002034328.1|DSEC	LOC108072885|XP_017019695.1|DKIK
OG0003793	LOC6621366|XP_032570046.1|DSEC	LOC108072347|XP_017018927.1|DKIK
OG0003794	LOC6615536|XP_002039915.2|DSEC	LOC108078230|XP_017027421.1|DKIK
OG0003795	LOC6605693|XP_032575739.1|DSEC	LOC108072773|XP_017019540.1|DKIK
OG0003796	LOC6612732|XP_002037235.1|DSEC	LOC108073440|XP_017020552.1|DKIK
OG0003797	LOC6611269|XP_032572893.1|DSEC	LOC108077446|XP_017026253.1|DKIK
OG0003798	LOC6608360|XP_032572940.1|DSEC	LOC108078457|XP_017027837.1|DKIK
OG0003799	LOC6615579|XP_002039953.1|DSEC	LOC108076424|XP_017024758.1|DKIK
OG0003800	LOC6611277|XP_002035832.1|DSEC	LOC108077441|XP_017026249.1|DKIK
OG0003801	LOC6614765|XP_032573134.1|DSEC	LOC108072503|XP_017019163.1|DKIK
OG0003802	LOC6614775|XP_002039194.1|DSEC	LOC108072604|XP_017019315.1|DKIK
OG0003803	LOC6612729|XP_002037232.1|DSEC	LOC108084923|XP_017036808.1|DKIK
OG0003804	LOC6611291|XP_032583664.1|DSEC	LOC108077397|XP_017026179.1|DKIK
OG0003805	LOC6617202|XP_032576390.1|DSEC	LOC108079627|XP_017029498.1|DKIK
OG0003806	LOC6619115|XP_032572119.1|DSEC	LOC108072564|XP_017019244.1|DKIK
OG0003807	LOC6613554|XP_032571346.1|DSEC	LOC108075889|XP_017023987.1|DKIK
OG0003808	LOC6606116|XP_032573944.1|DSEC	LOC108071953|XP_017018409.1|DKIK
OG0003809	LOC6614607|XP_032581166.1|DSEC	LOC108079660|XP_017029546.1|DKIK
OG0003810	LOC6618835|XP_032571986.1|DSEC	LOC108077960|XP_017026989.1|DKIK
OG0003811	LOC6609941|XP_002034588.1|DSEC	LOC108076615|XP_017025025.1|DKIK
OG0003812	LOC6617215|XP_032583619.1|DSEC	LOC108070506|XP_017016492.1|DKIK
OG0003813	LOC6611874|XP_002036392.2|DSEC	LOC108082032|XP_017032792.1|DKIK
OG0003814	LOC6617744|XP_002042056.1|DSEC	LOC108077284|XP_017026051.1|DKIK
OG0003815	LOC6619256|XP_002043473.1|DSEC	LOC108072976|XP_017019906.1|DKIK
OG0003816	LOC6614698|XP_002039125.2|DSEC	LOC108082793|XP_017033829.1|DKIK
OG0003817	LOC6611815|XP_002036337.1|DSEC	LOC108077205|XP_017025942.1|DKIK
OG0003818	LOC6614600|XP_032583455.1|DSEC	LOC108079547|XP_017029374.1|DKIK
OG0003819	LOC6613297|XP_002037774.1|DSEC	LOC108086067|XP_017038374.1|DKIK
OG0003820	LOC6607163|XP_002031949.1|DSEC	LOC108072061|XP_017018546.1|DKIK
OG0003821	LOC6609145|XP_002033847.1|DSEC	LOC108074761|XP_017022425.1|DKIK
OG0003822	LOC6613624|XP_002038094.1|DSEC	LOC108082821|XP_017033870.1|DKIK
OG0003823	LOC6617418|XP_032571718.1|DSEC	LOC108074552|XP_017022139.1|DKIK
OG0003824	LOC6614707|XP_032577097.1|DSEC	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK
OG0003825	LOC6611711|XP_002036244.1|DSEC	LOC108074839|XP_017022536.1|DKIK
OG0003826	LOC6613474|XP_032583181.1|DSEC	LOC108081364|XP_017032005.1|DKIK
OG0003827	LOC6611811|XP_002036333.1|DSEC	LOC108082211|XP_017033030.1|DKIK
OG0003828	LOC6611814|XP_002036336.1|DSEC	LOC108082174|XP_017032968.1|DKIK
OG0003829	LOC6611256|XP_002035811.1|DSEC	LOC108074445|XP_017021975.1|DKIK
OG0003830	LOC6618267|XP_002042540.1|DSEC	LOC108070510|XP_017016496.1|DKIK
OG0003831	LOC6607364|XP_002032137.1|DSEC	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK
OG0003832	LOC6611442|XP_032571788.1|DSEC	LOC108075792|XP_017023849.1|DKIK
OG0003833	LOC6611444|XP_002035987.1|DSEC	LOC108075911|XP_017024025.1|DKIK
OG0003834	LOC6611460|XP_002036002.1|DSEC	LOC108075885|XP_017023981.1|DKIK
OG0003835	LOC6611384|XP_032577402.1|DSEC	LOC108075877|XP_017023970.1|DKIK
OG0003836	LOC6614631|XP_002039058.2|DSEC	LOC108074809|XP_017022492.1|DKIK
OG0003837	LOC6614629|XP_002039056.1|DSEC	LOC108074808|XP_017022491.1|DKIK
OG0003838	LOC6613256|XP_002037733.1|DSEC	LOC108086071|XP_017038379.1|DKIK
OG0003839	LOC6617864|XP_002042172.1|DSEC	LOC108077412|XP_017026201.1|DKIK
OG0003840	LOC6608095|XP_002032843.1|DSEC	LOC108076642|XP_017025062.1|DKIK
OG0003841	LOC6613107|XP_002037588.1|DSEC	LOC108077449|XP_017026257.1|DKIK
OG0003842	LOC6612101|XP_002036618.1|DSEC	LOC108077007|XP_017025571.1|DKIK
OG0003843	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC	LOC108085287|XP_017037332.1|DKIK
OG0003844	LOC6617862|XP_032583650.1|DSEC	LOC108079971|XP_017030025.1|DKIK
OG0003845	LOC6611334|XP_032580874.1|DSEC	LOC108085259|XP_017037298.1|DKIK
OG0003846	LOC6611833|XP_032574901.1|DSEC	LOC108077219|XP_017025963.1|DKIK
OG0003847	LOC116803536|XP_032583135.1|DSEC	LOC108082843|XP_017033899.1|DKIK
OG0003848	LOC6616795|XP_002041132.1|DSEC	LOC108084278|XP_017035923.1|DKIK
OG0003849	LOC6608520|XP_002033254.2|DSEC	LOC108074468|XP_017022024.1|DKIK
OG0003850	LOC6611237|XP_032569811.1|DSEC	LOC108075289|XP_017023174.1|DKIK
OG0003851	LOC6610099|XP_032571235.1|DSEC	LOC108076735|XP_017025202.1|DKIK
OG0003852	LOC6613060|XP_002037543.1|DSEC	LOC108074579|XP_017022175.1|DKIK
OG0003853	LOC6609355|XP_032570546.1|DSEC	LOC108072979|XP_017019905.1|DKIK
OG0003854	LOC6614423|XP_002038856.1|DSEC	LOC108077287|XP_017026053.1|DKIK
OG0003855	LOC6614421|XP_002038854.2|DSEC	LOC108077072|XP_017025729.1|DKIK
OG0003856	LOC6612115|XP_002036632.1|DSEC	LOC108081962|XP_017032685.1|DKIK
OG0003857	LOC6613675|XP_032577450.1|DSEC	LOC108072549|XP_017019212.1|DKIK
OG0003858	LOC6614996|XP_002039413.2|DSEC	LOC108079212|XP_017028974.1|DKIK
OG0003859	LOC6614601|XP_032583089.1|DSEC	LOC108079643|XP_017029522.1|DKIK
OG0003860	LOC6609677|XP_002034335.1|DSEC	LOC108073029|XP_017019978.1|DKIK
OG0003861	LOC6613138|XP_002037619.1|DSEC	LOC108086209|XP_017038561.1|DKIK
OG0003862	LOC6613588|XP_032583614.1|DSEC	LOC108082183|XP_017032991.1|DKIK
OG0003863	LOC6611790|XP_002036313.1|DSEC	LOC108082162|XP_017032952.1|DKIK
OG0003864	LOC6611789|XP_002036312.1|DSEC	LOC108082110|XP_017032899.1|DKIK
OG0003865	LOC6616978|XP_002041306.1|DSEC	LOC108077892|XP_017026918.1|DKIK
OG0003866	LOC6618276|XP_032569806.1|DSEC	LOC108075941|XP_017024073.1|DKIK
OG0003867	LOC116803538|XP_032583137.1|DSEC	LOC108083308|XP_017034534.1|DKIK
OG0003868	LOC6611967|XP_002036484.1|DSEC	LOC108076923|XP_017025456.1|DKIK
OG0003869	LOC6613241|XP_002037718.1|DSEC	LOC108082226|XP_017033053.1|DKIK
OG0003870	LOC6614558|XP_032569769.1|DSEC	LOC108083893|XP_017035379.1|DKIK
OG0003871	LOC6617725|XP_002042037.1|DSEC	LOC108074614|XP_017022226.1|DKIK
OG0003872	LOC6609623|XP_002034300.1|DSEC	LOC108078163|XP_017027304.1|DKIK
OG0003873	LOC6618246|XP_002042520.1|DSEC	LOC108081363|XP_017032004.1|DKIK
OG0003874	LOC6618269|XP_002042542.1|DSEC	LOC108070517|XP_017016505.1|DKIK
OG0003875	LOC6611922|XP_002036439.1|DSEC	LOC108074576|XP_017022167.1|DKIK
OG0003876	LOC6617392|XP_002041717.1|DSEC	LOC108081444|XP_017032122.1|DKIK
OG0003877	LOC6611395|XP_002035939.1|DSEC	LOC108075947|XP_017024082.1|DKIK
OG0003878	LOC6614602|XP_032573140.1|DSEC	LOC108079642|XP_017029519.1|DKIK
OG0003879	LOC6610138|XP_032575090.1|DSEC	LOC108079042|XP_017028714.1|DKIK
OG0003880	LOC6605201|XP_032574399.1|DSEC	LOC108073476|XP_017020617.1|DKIK
OG0003881	LOC6618846|XP_002043095.1|DSEC	LOC108076392|XP_017024718.1|DKIK
OG0003882	LOC6619123|XP_032570507.1|DSEC	LOC108070935|XP_017017076.1|DKIK
OG0003883	LOC6620171|XP_032582556.1|DSEC	LOC108083847|XP_017035314.1|DKIK
OG0003884	LOC6611195|XP_002035751.1|DSEC	LOC108085286|XP_017037331.1|DKIK
OG0003885	LOC6611402|XP_002035946.1|DSEC	LOC108082827|XP_017033875.1|DKIK
OG0003886	LOC6611401|XP_002035945.2|DSEC	LOC108082825|XP_017033873.1|DKIK
OG0003887	LOC6613108|XP_002037589.1|DSEC	LOC108077439|XP_017026247.1|DKIK
OG0003888	LOC6607464|XP_032579599.1|DSEC	LOC108084246|XP_017035872.1|DKIK
OG0003889	LOC6617352|XP_002041677.1|DSEC	LOC108074423|XP_017021946.1|DKIK
OG0003890	LOC6610633|XP_002035200.1|DSEC	LOC108079711|XP_017029608.1|DKIK
OG0003891	LOC6611202|XP_002035758.1|DSEC	LOC108085301|XP_017037348.1|DKIK
OG0003892	LOC6610397|XP_032576043.1|DSEC	LOC108079878|XP_017029883.1|DKIK
OG0003893	LOC6614687|XP_002039114.1|DSEC	LOC108078484|XP_017027856.1|DKIK, LOC108082764|XP_017033780.1|DKIK
OG0003894	LOC6612005|XP_002036522.1|DSEC	LOC108076933|XP_017025467.1|DKIK
OG0003895	LOC6615280|XP_002039684.1|DSEC	LOC108077962|XP_017026991.1|DKIK
OG0003896	LOC6615277|XP_032571416.1|DSEC	LOC108078388|XP_017027731.1|DKIK
OG0003897	LOC6609591|XP_002034268.1|DSEC	LOC108074720|XP_017022352.1|DKIK
OG0003898	LOC6614656|XP_002039083.2|DSEC	LOC108082748|XP_017033754.1|DKIK
OG0003899	LOC6617257|XP_002041584.1|DSEC	LOC108086173|XP_017038523.1|DKIK
OG0003900	LOC6617328|XP_032570197.1|DSEC	LOC108077403|XP_017026191.1|DKIK
OG0003901	LOC6613674|XP_002038144.1|DSEC	LOC108072548|XP_017019211.1|DKIK
OG0003902	LOC6611494|XP_002036035.1|DSEC	LOC108072598|XP_017019299.1|DKIK
OG0003903	LOC6617808|XP_002042120.1|DSEC	LOC108077245|XP_017025994.1|DKIK
OG0003904	LOC6617809|XP_002042121.1|DSEC	LOC108077244|XP_017025993.1|DKIK
OG0003905	LOC6607806|XP_032576969.1|DSEC	LOC108073555|XP_017020730.1|DKIK
OG0003906	LOC6615495|XP_002039875.1|DSEC	LOC108072435|XP_017019047.1|DKIK, LOC108085057|XP_017037009.1|DKIK
OG0003907	LOC6617307|XP_002041634.1|DSEC	LOC108079118|XP_017028852.1|DKIK
OG0003908	LOC6617308|XP_002041635.1|DSEC	LOC108079127|XP_017028865.1|DKIK
OG0003909	LOC6608600|XP_002033334.1|DSEC	LOC108072141|XP_017018670.1|DKIK
OG0003910	LOC6614278|XP_002038718.1|DSEC	LOC108084038|XP_017035543.1|DKIK
OG0003911	LOC6613389|XP_002037863.1|DSEC	LOC108077171|XP_017025895.1|DKIK
OG0003912	LOC6611383|XP_002035928.2|DSEC	LOC108086276|XP_017038653.1|DKIK
OG0003913	LOC6611188|XP_032583670.1|DSEC	LOC108085290|XP_017037336.1|DKIK
OG0003914	LOC6612128|XP_002036645.2|DSEC	LOC108082050|XP_017032816.1|DKIK
OG0003915	LOC6618953|XP_002043198.1|DSEC	LOC108080188|XP_017030330.1|DKIK
OG0003916	LOC6613682|XP_002038152.1|DSEC	LOC108072627|XP_017019347.1|DKIK
OG0003917	LOC6613483|XP_002037952.1|DSEC	LOC108081455|XP_017032134.1|DKIK
OG0003918	LOC6617688|XP_002042000.1|DSEC	LOC108076128|XP_017024348.1|DKIK
OG0003919	LOC6613212|XP_002037692.1|DSEC	LOC108085370|XP_017037433.1|DKIK
OG0003920	LOC6615555|XP_002039929.1|DSEC	LOC108078182|XP_017027337.1|DKIK
OG0003921	LOC6618183|XP_002042458.1|DSEC	LOC108082117|XP_017032906.1|DKIK
OG0003922	LOC6612117|XP_002036634.2|DSEC	LOC108082040|XP_017032803.1|DKIK
OG0003923	LOC6619452|XP_002043667.1|DSEC	LOC108078481|XP_017027849.1|DKIK
OG0003924	LOC6608972|XP_032572330.1|DSEC	LOC108070905|XP_017017050.1|DKIK
OG0003925	LOC6613430|XP_002037904.1|DSEC	LOC108086245|XP_017038605.1|DKIK
OG0003926	LOC6613437|XP_002037911.1|DSEC	LOC108086220|XP_017038575.1|DKIK
OG0003927	LOC6613058|XP_002037541.1|DSEC	LOC108074564|XP_017022155.1|DKIK
OG0003928	LOC6611712|XP_032583143.1|DSEC	LOC108074840|XP_017022537.1|DKIK
OG0003929	LOC6612124|XP_002036641.1|DSEC	LOC108082062|XP_017032829.1|DKIK
OG0003930	LOC6611475|XP_002036016.1|DSEC	LOC108077429|XP_017026223.1|DKIK
OG0003931	LOC6611425|XP_032569694.1|DSEC	LOC108077434|XP_017026230.1|DKIK
OG0003932	LOC6608267|XP_032571818.1|DSEC	LOC108078306|XP_017027580.1|DKIK
OG0003933	LOC6613384|XP_032577015.1|DSEC	LOC108077288|XP_017026054.1|DKIK
OG0003934	LOC6611737|XP_002036260.1|DSEC	LOC108074813|XP_017022498.1|DKIK
OG0003935	LOC6609356|XP_002034045.1|DSEC	LOC108072996|XP_017019935.1|DKIK
OG0003936	LOC6609357|XP_002034046.1|DSEC	LOC108072997|XP_017019936.1|DKIK
OG0003937	LOC6608084|XP_002032832.1|DSEC	LOC108076742|XP_017025221.1|DKIK
OG0003938	LOC6613421|XP_032574085.1|DSEC	LOC108086248|XP_017038613.1|DKIK
OG0003939	LOC6613458|XP_002037930.1|DSEC	LOC108081450|XP_017032128.1|DKIK
OG0003940	LOC6613415|XP_002037889.1|DSEC	LOC108086231|XP_017038588.1|DKIK
OG0003941	LOC6613418|XP_002037892.1|DSEC	LOC108086235|XP_017038593.1|DKIK
OG0003942	LOC6611588|XP_002036125.1|DSEC	LOC108079560|XP_017029389.1|DKIK
OG0003943	LOC6613424|XP_002037898.1|DSEC	LOC108086269|XP_017038645.1|DKIK
OG0003944	LOC6617736|XP_002042048.1|DSEC	LOC108075821|XP_017023885.1|DKIK
OG0003945	LOC6615734|XP_002040105.1|DSEC	LOC108076307|XP_017024566.1|DKIK
OG0003946	LOC6614672|XP_002039099.1|DSEC	LOC108082861|XP_017033927.1|DKIK
OG0003947	LOC6614661|XP_002039088.1|DSEC	LOC108082795|XP_017033833.1|DKIK
OG0003948	LOC6614494|XP_002038927.1|DSEC	LOC108085334|XP_017037378.1|DKIK
OG0003950	LOC6613567|XP_002038035.2|DSEC	LOC108075949|XP_017024084.1|DKIK
OG0003951	LOC6613561|XP_032580966.1|DSEC	LOC108075971|XP_017024109.1|DKIK
OG0003952	LOC6612142|XP_002036659.1|DSEC	LOC108082076|XP_017032857.1|DKIK
OG0003953	LOC6611453|XP_002035995.1|DSEC	LOC108075886|XP_017023982.1|DKIK
OG0003954	LOC6610756|XP_002035322.2|DSEC	LOC108079904|XP_017029926.1|DKIK
OG0003955	LOC6611988|XP_032570864.1|DSEC	LOC108077127|XP_017025825.1|DKIK
OG0003956	LOC6614555|XP_032574138.1|DSEC	LOC108074308|XP_017021792.1|DKIK
OG0003957	LOC6604851|XP_002029696.1|DSEC	LOC108071973|XP_017018437.1|DKIK
OG0003958	LOC6617921|XP_002042229.2|DSEC	LOC108083506|XP_017034803.1|DKIK
OG0003959	LOC6615263|XP_032570978.1|DSEC	LOC108076689|XP_017025128.1|DKIK
OG0003960	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC	LOC108079377|XP_017029186.1|DKIK
OG0003961	LOC6611579|XP_002036117.1|DSEC	LOC108079602|XP_017029449.1|DKIK
