Orthogroup	DSEC.longest_only	DBIA.longest_only
OG0004654	LOC6613055|XP_002037538.1|DSEC	LOC108036162|XP_016967642.1|DBIA
OG0004655	LOC6607644|XP_002032409.1|DSEC	LOC108024787|XP_016950393.1|DBIA
OG0004656	LOC6614855|XP_002039273.1|DSEC	LOC108035800|XP_016967030.1|DBIA
OG0004657	LOC6620063|XP_002044275.1|DSEC	LOC108027052|XP_016953749.1|DBIA
OG0004658	LOC6606964|XP_002031757.1|DSEC	LOC108031410|XP_016960295.1|DBIA
OG0004659	LOC6607568|XP_002032337.1|DSEC	LOC108024678|XP_016950237.1|DBIA
OG0004660	LOC6607404|XP_002032177.1|DSEC	LOC108031609|XP_016960687.1|DBIA
OG0004661	LOC116801429|XP_032576780.1|DSEC	LOC108032092|XP_016961407.1|DBIA
OG0004662	LOC6616869|XP_002041205.1|DSEC	LOC108025573|XP_016951594.1|DBIA
OG0004663	LOC6612410|XP_032582436.1|DSEC	LOC108032595|XP_016962003.1|DBIA
OG0004664	LOC6612409|XP_032582009.1|DSEC	LOC108032414|XP_016961725.1|DBIA
OG0004665	LOC6612555|XP_032581868.1|DSEC	LOC108032983|XP_016962549.1|DBIA
OG0004666	LOC6607042|XP_002031830.1|DSEC	LOC108031532|XP_016960556.1|DBIA
OG0004667	LOC6607036|XP_002031825.1|DSEC	LOC108032216|XP_016961565.1|DBIA
OG0004668	LOC6620368|XP_032582213.1|DSEC	LOC108026403|XP_016952853.1|DBIA
OG0004669	LOC6611463|XP_002036005.1|DSEC	LOC108033935|XP_016964103.1|DBIA
OG0004670	LOC6616980|XP_002041308.1|DSEC	LOC108025353|XP_016951301.1|DBIA
OG0004671	LOC116801410|XP_032576562.1|DSEC, LOC6606655|XP_002031455.1|DSEC	LOC108027187|XP_016953976.1|DBIA
OG0004672	LOC6606373|XP_032579302.1|DSEC	LOC108024593|XP_016950090.1|DBIA
OG0004673	LOC6619529|XP_002043744.1|DSEC	LOC108023881|XP_016949054.1|DBIA
OG0004674	LOC6618697|XP_032577728.1|DSEC	LOC108024788|XP_016950395.1|DBIA
OG0004675	LOC6621686|XP_032578976.1|DSEC	LOC108024617|XP_016950140.1|DBIA
OG0004676	LOC6614060|XP_002038514.2|DSEC	LOC108027276|XP_016954139.1|DBIA
OG0004677	LOC6607669|XP_032577661.1|DSEC	LOC108026152|XP_016952374.1|DBIA
OG0004678	LOC6607668|XP_002032433.1|DSEC	LOC108026406|XP_016952820.1|DBIA
OG0004679	LOC6620507|XP_032578097.1|DSEC	LOC108032167|XP_016961510.1|DBIA
OG0004680	LOC6616766|XP_032578349.1|DSEC	LOC108024618|XP_016950144.1|DBIA
OG0004681	LOC6607268|XP_002032047.1|DSEC	LOC108031738|XP_016960919.1|DBIA
OG0004682	LOC6613352|XP_002037826.1|DSEC	LOC108027869|XP_016954972.1|DBIA
OG0004683	LOC6606575|XP_002031376.2|DSEC	LOC108025000|XP_016950748.1|DBIA
OG0004684	LOC6607031|XP_002031820.1|DSEC	LOC108031087|XP_016959781.1|DBIA
OG0004685	LOC6612697|XP_032576840.1|DSEC	LOC108026295|XP_016952651.1|DBIA
OG0004686	LOC6607175|XP_002031961.1|DSEC	LOC108031557|XP_016960589.1|DBIA
OG0004687	LOC6612702|XP_032578078.1|DSEC	LOC108026388|XP_016952798.1|DBIA
OG0004688	LOC6606937|XP_002031731.1|DSEC	LOC108031416|XP_016960305.1|DBIA
OG0004689	LOC6607603|XP_002032371.1|DSEC	LOC108024656|XP_016950204.1|DBIA
OG0004690	LOC6614139|XP_002038592.1|DSEC	LOC108027254|XP_016954098.1|DBIA
OG0004691	LOC6612651|XP_002037155.1|DSEC	LOC108026144|XP_016952362.1|DBIA
OG0004692	LOC6607631|XP_032577650.1|DSEC	LOC108024389|XP_016949789.1|DBIA
OG0004693	LOC6607633|XP_002032401.1|DSEC	LOC108024388|XP_016949786.1|DBIA
OG0004694	LOC6619664|XP_032579577.1|DSEC	LOC108026397|XP_016952809.1|DBIA
OG0004695	LOC6618691|XP_032578960.1|DSEC	LOC108024661|XP_016950214.1|DBIA
OG0004696	LOC6619203|XP_032577932.1|DSEC	LOC108031046|XP_016959736.1|DBIA
OG0004697	LOC6620013|XP_002044225.1|DSEC	LOC108025919|XP_016952095.1|DBIA
OG0004698	LOC6617993|XP_002042301.1|DSEC	LOC108033131|XP_016962843.1|DBIA
OG0004699	LOC6606939|XP_032578108.1|DSEC	LOC108031984|XP_016961267.1|DBIA
OG0004700	LOC6613806|XP_002038275.2|DSEC	LOC108024944|XP_016950653.1|DBIA
OG0004701	LOC6620056|XP_002044268.1|DSEC	LOC108027367|XP_016954279.1|DBIA
OG0004702	LOC6607654|XP_032576970.1|DSEC	LOC108026213|XP_016952517.1|DBIA
OG0004703	LOC6607594|XP_002032362.2|DSEC	LOC108024364|XP_016949756.1|DBIA
OG0004704	LOC6607793|XP_002032551.1|DSEC	LOC108031597|XP_016960664.1|DBIA
OG0004705	LOC6607064|XP_002031852.1|DSEC	LOC108031636|XP_016960734.1|DBIA
OG0004706	LOC6604830|XP_002029675.1|DSEC	LOC108035294|XP_016966349.1|DBIA
OG0004707	LOC6611458|XP_002036000.2|DSEC	LOC108033889|XP_016964025.1|DBIA
OG0004708	LOC6614301|XP_002038741.1|DSEC	LOC108027195|XP_016953988.1|DBIA
OG0004709	LOC6607334|XP_002032107.1|DSEC	LOC108032095|XP_016961411.1|DBIA
OG0004710	LOC6606407|XP_032576380.1|DSEC	LOC108024600|XP_016950102.1|DBIA
OG0004711	LOC6617096|XP_002041423.1|DSEC	LOC108025029|XP_016950774.1|DBIA
OG0004712	LOC6606507|XP_002031308.1|DSEC	LOC108031464|XP_016960392.1|DBIA
OG0004713	LOC6607694|XP_032579243.1|DSEC	LOC108026242|XP_016952568.1|DBIA
OG0004714	LOC116801484|XP_032577291.1|DSEC	LOC108026169|XP_016952413.1|DBIA
OG0004715	LOC6611266|XP_002035821.1|DSEC	LOC108032651|XP_016962095.1|DBIA
OG0004716	LOC6607683|XP_032578942.1|DSEC	LOC108026288|XP_016952643.1|DBIA
OG0004717	LOC6617517|XP_002041833.2|DSEC	LOC108027610|XP_016954620.1|DBIA
OG0004718	LOC6613239|XP_002037716.2|DSEC	LOC108035351|XP_016966435.1|DBIA
OG0004719	LOC6612915|XP_032576898.1|DSEC	LOC108025297|XP_016951176.1|DBIA
OG0004720	LOC6607659|XP_002032424.1|DSEC	LOC108026147|XP_016952370.1|DBIA
OG0004721	LOC6618730|XP_002042988.1|DSEC	LOC108024564|XP_016950047.1|DBIA
OG0004722	LOC6612683|XP_032577869.1|DSEC	LOC108026405|XP_016952818.1|DBIA
OG0004723	LOC6615096|XP_032580569.1|DSEC	LOC108025904|XP_016952077.1|DBIA
OG0004724	LOC6613722|XP_002038192.1|DSEC	LOC108032158|XP_016961493.1|DBIA
OG0004725	LOC6617098|XP_032577110.1|DSEC	LOC108025351|XP_016951300.1|DBIA
OG0004726	LOC6618688|XP_032576644.1|DSEC	LOC108024764|XP_016950366.1|DBIA
OG0004727	LOC6607585|XP_032577819.1|DSEC	LOC108024649|XP_016950191.1|DBIA
OG0004728	LOC6606652|XP_002031452.1|DSEC	LOC108027387|XP_016954311.1|DBIA
OG0004729	LOC6618460|XP_002042730.1|DSEC	LOC108023929|XP_016949102.1|DBIA
OG0004730	LOC6611430|XP_002035974.1|DSEC	LOC108034293|XP_016964643.1|DBIA
OG0004731	LOC6620701|XP_002044906.1|DSEC	LOC108031802|XP_016961011.1|DBIA
OG0004732	LOC6606985|XP_002031777.1|DSEC	LOC108032257|XP_016961610.1|DBIA
OG0004733	LOC6616780|XP_002041117.1|DSEC	LOC108024694|XP_016950262.1|DBIA
OG0004734	LOC6607355|XP_002032128.2|DSEC	LOC108032242|XP_016961595.1|DBIA
OG0004735	LOC6619539|XP_032578596.1|DSEC	LOC108023867|XP_016949020.1|DBIA
OG0004736	LOC6612616|XP_032578710.1|DSEC	LOC108024550|XP_016950018.1|DBIA
OG0004737	LOC6613814|XP_002038283.1|DSEC	LOC108024932|XP_016950619.1|DBIA
OG0004738	LOC6613815|XP_032577708.1|DSEC	LOC108024966|XP_016950694.1|DBIA
OG0004739	LOC6607618|XP_002032386.1|DSEC	LOC108024529|XP_016949984.1|DBIA
OG0004740	LOC6619619|XP_002043834.1|DSEC	LOC108032226|XP_016961578.1|DBIA
OG0004741	LOC6613721|XP_002038191.1|DSEC	LOC108031579|XP_016960632.1|DBIA
OG0004742	LOC6619481|XP_032579955.1|DSEC	LOC108035605|XP_016966778.1|DBIA
OG0004743	LOC6620512|XP_002044716.1|DSEC	LOC108031976|XP_016961259.1|DBIA
OG0004744	LOC6611344|XP_002035890.1|DSEC	LOC108029012|XP_016956547.1|DBIA
OG0004745	LOC6613897|XP_032576187.1|DSEC	LOC108032906|XP_016962455.1|DBIA
OG0004746	LOC6606759|XP_002031556.1|DSEC	LOC108025329|XP_016951245.1|DBIA
OG0004747	LOC6606760|XP_032576959.1|DSEC	LOC108025331|XP_016951247.1|DBIA
OG0004748	LOC6606757|XP_032576951.1|DSEC	LOC108025036|XP_016950780.1|DBIA
OG0004749	LOC6619239|XP_002043458.2|DSEC	LOC108031730|XP_016960893.1|DBIA
OG0004750	LOC6607369|XP_032578103.1|DSEC	LOC108031573|XP_016960620.1|DBIA
OG0004751	LOC6606269|XP_002031074.1|DSEC	LOC108026190|XP_016952469.1|DBIA
OG0004752	LOC6617109|XP_032579186.1|DSEC	LOC108025158|XP_016950924.1|DBIA
OG0004753	LOC6607828|XP_002032586.1|DSEC	LOC108031716|XP_016960874.1|DBIA
OG0004754	LOC6618735|XP_002042993.1|DSEC	LOC108024698|XP_016950265.1|DBIA
OG0004755	LOC6619251|XP_002043469.1|DSEC	LOC108031749|XP_016960942.1|DBIA
OG0004756	LOC6619252|XP_002043470.1|DSEC	LOC108031746|XP_016960936.1|DBIA
OG0004757	LOC6606589|XP_032578789.1|DSEC	LOC108024183|XP_016949512.1|DBIA
OG0004758	LOC6616665|XP_032577628.1|DSEC	LOC108025237|XP_016951076.1|DBIA
OG0004759	LOC6607305|XP_032576322.1|DSEC	LOC108031727|XP_016960887.1|DBIA
OG0004760	LOC6606413|XP_002031217.1|DSEC	LOC108031890|XP_016961148.1|DBIA
OG0004761	LOC6616797|XP_002041134.1|DSEC	LOC108031459|XP_016960385.1|DBIA
OG0004762	LOC6611405|XP_002035949.1|DSEC	LOC108034004|XP_016964223.1|DBIA
OG0004763	LOC6613765|XP_002038234.1|DSEC	LOC108025298|XP_016951183.1|DBIA
OG0004764	LOC6606438|XP_002031242.1|DSEC	LOC108032137|XP_016961462.1|DBIA
OG0004765	LOC6607797|XP_032577179.1|DSEC	LOC108031765|XP_016960961.1|DBIA
OG0004766	LOC6607780|XP_002032539.1|DSEC	LOC108032141|XP_016961465.1|DBIA
OG0004767	LOC6613831|XP_002038300.1|DSEC	LOC108024994|XP_016950739.1|DBIA
OG0004768	LOC6613832|XP_002038301.1|DSEC	LOC108024948|XP_016950667.1|DBIA
OG0004769	LOC6618223|XP_002042498.1|DSEC	LOC108033350|XP_016963148.1|DBIA
OG0004770	LOC6616655|XP_002041012.1|DSEC	LOC108024877|XP_016950514.1|DBIA
OG0004771	LOC6612787|XP_002037288.1|DSEC	LOC108025281|XP_016951145.1|DBIA
OG0004772	LOC6607271|XP_002032050.1|DSEC	LOC108031825|XP_016961047.1|DBIA
OG0004773	LOC6619219|XP_002043438.1|DSEC	LOC108031400|XP_016960256.1|DBIA
OG0004774	LOC6619216|XP_032579616.1|DSEC	LOC108031401|XP_016960257.1|DBIA
OG0004775	LOC6613704|XP_002038174.1|DSEC	LOC108031478|XP_016960438.1|DBIA
OG0004776	LOC6607925|XP_002032675.2|DSEC	LOC108030334|XP_016958686.1|DBIA
OG0004777	LOC6620136|XP_002044348.1|DSEC	LOC108025105|XP_016950898.1|DBIA
OG0004778	LOC6611209|XP_002035765.1|DSEC	LOC108032797|XP_016962292.1|DBIA
OG0004779	LOC6607624|XP_032576479.1|DSEC	LOC108024789|XP_016950396.1|DBIA
OG0004780	LOC6613208|XP_002037688.1|DSEC	LOC108027703|XP_016954742.1|DBIA
OG0004781	LOC6606647|XP_032578915.1|DSEC	LOC108031947|XP_016961220.1|DBIA
OG0004782	LOC6607662|XP_032576822.1|DSEC	LOC108026145|XP_016952364.1|DBIA
OG0004783	LOC6618512|XP_032580027.1|DSEC	LOC108023970|XP_016949182.1|DBIA
OG0004784	LOC6614096|XP_002038550.1|DSEC	LOC108027066|XP_016953765.1|DBIA
OG0004785	LOC6614081|XP_002038535.1|DSEC	LOC108027062|XP_016953760.1|DBIA
OG0004786	LOC6614079|XP_032577886.1|DSEC	LOC108027447|XP_016954387.1|DBIA
OG0004787	LOC6614077|XP_002038531.2|DSEC	LOC108027134|XP_016953841.1|DBIA
OG0004788	LOC6614076|XP_032577974.1|DSEC	LOC108027137|XP_016953843.1|DBIA
OG0004789	LOC6614075|XP_002038529.1|DSEC	LOC108027139|XP_016953847.1|DBIA
OG0004790	LOC6617049|XP_002041377.2|DSEC	LOC108025542|XP_016951561.1|DBIA
OG0004791	LOC6612984|XP_032578309.1|DSEC	LOC108025266|XP_016951116.1|DBIA
OG0004792	LOC6620506|XP_002044710.1|DSEC	LOC108032220|XP_016961572.1|DBIA
OG0004793	LOC6612750|XP_032576179.1|DSEC	LOC108025248|XP_016951088.1|DBIA
OG0004794	LOC6606497|XP_002031298.1|DSEC	LOC108031739|XP_016960922.1|DBIA
OG0004795	LOC6621454|XP_032576631.1|DSEC	LOC108024749|XP_016950348.1|DBIA
OG0004796	LOC6606619|XP_032578852.1|DSEC	LOC108031734|XP_016960905.1|DBIA
OG0004797	LOC6607331|XP_032578550.1|DSEC	LOC108031946|XP_016961216.1|DBIA
OG0004798	LOC6612662|XP_002037166.1|DSEC	LOC108026043|XP_016952227.1|DBIA
OG0004799	LOC6607318|XP_002032092.1|DSEC	LOC108031675|XP_016960803.1|DBIA
OG0004800	LOC6606447|XP_032577736.1|DSEC	LOC108032149|XP_016961478.1|DBIA
OG0004801	LOC6619681|XP_002043896.1|DSEC	LOC108026436|XP_016952862.1|DBIA
OG0004802	LOC6619226|XP_002043445.1|DSEC	LOC108032074|XP_016961383.1|DBIA
OG0004803	LOC6618781|XP_032577251.1|DSEC	LOC108024573|XP_016950059.1|DBIA
OG0004804	LOC6613830|XP_032579108.1|DSEC	LOC108024949|XP_016950672.1|DBIA
OG0004805	LOC6621926|XP_032577266.1|DSEC	LOC108031469|XP_016960410.1|DBIA
OG0004806	LOC6618655|XP_002042914.1|DSEC	LOC108035981|XP_016967311.1|DBIA
OG0004807	LOC6619647|XP_032576171.1|DSEC	LOC108026054|XP_016952237.1|DBIA
OG0004808	LOC6607006|XP_002031795.1|DSEC	LOC108032179|XP_016961523.1|DBIA
OG0004809	LOC6619208|XP_002043429.2|DSEC	LOC108032208|XP_016961557.1|DBIA
OG0004810	LOC6619214|XP_002043433.1|DSEC	LOC108031968|XP_016961249.1|DBIA
OG0004811	LOC6616304|XP_032573980.1|DSEC	LOC108028686|XP_016956115.1|DBIA
OG0004812	LOC6607111|XP_032576879.1|DSEC	LOC108031381|XP_016960223.1|DBIA
OG0004813	LOC6607643|XP_002032408.1|DSEC	LOC108024785|XP_016950389.1|DBIA
OG0004814	LOC6607027|XP_002031816.1|DSEC	LOC108031658|XP_016960782.1|DBIA
OG0004815	LOC6612301|XP_032582443.1|DSEC	LOC108033095|XP_016962780.1|DBIA
OG0004816	LOC6619846|XP_002044059.2|DSEC	LOC108023320|XP_016948112.1|DBIA
OG0004817	LOC6619843|XP_002044056.2|DSEC	LOC108023599|XP_016948695.1|DBIA
OG0004818	LOC6607274|XP_002032053.1|DSEC	LOC108032055|XP_016961360.1|DBIA
OG0004819	LOC6607528|XP_002032297.1|DSEC	LOC108031907|XP_016961164.1|DBIA
OG0004820	LOC6607003|XP_002031792.1|DSEC	LOC108031871|XP_016961118.1|DBIA
OG0004821	LOC6612785|XP_032577453.1|DSEC	LOC108025278|XP_016951140.1|DBIA
OG0004822	LOC6606404|XP_032579469.1|DSEC	LOC108024596|XP_016950094.1|DBIA
OG0004823	LOC6606494|XP_032578876.1|DSEC	LOC108031506|XP_016960502.1|DBIA
OG0004824	LOC6606493|XP_002031294.1|DSEC	LOC108032017|XP_016961312.1|DBIA
OG0004825	LOC6619479|XP_032579983.1|DSEC	LOC108035978|XP_016967292.1|DBIA
OG0004826	LOC6614043|XP_002038497.1|DSEC	LOC108027326|XP_016954224.1|DBIA
OG0004827	LOC6613812|XP_002038281.1|DSEC	LOC108024971|XP_016950703.1|DBIA
OG0004828	LOC6607626|XP_002032394.1|DSEC	LOC108024724|XP_016950306.1|DBIA
OG0004829	LOC6607689|XP_002032453.1|DSEC	LOC108026391|XP_016952802.1|DBIA
OG0004830	LOC6621052|XP_032577184.1|DSEC, LOC6621486|XP_032578751.1|DSEC	LOC108027238|XP_016954061.1|DBIA
OG0004831	LOC6610969|XP_002035526.1|DSEC	LOC108028503|XP_016955871.1|DBIA
OG0004832	LOC6606640|XP_002031441.1|DSEC	LOC108031663|XP_016960788.1|DBIA
OG0004833	LOC6613972|XP_002038436.1|DSEC	LOC108027397|XP_016954324.1|DBIA
OG0004834	LOC6607616|XP_002032384.1|DSEC	LOC108024720|XP_016950300.1|DBIA
OG0004835	LOC6607613|XP_002032381.1|DSEC	LOC108024859|XP_016950489.1|DBIA
OG0004836	LOC6607555|XP_002032324.1|DSEC	LOC108031779|XP_016960982.1|DBIA
OG0004837	LOC6616348|XP_002040708.2|DSEC	LOC108028322|XP_016955544.1|DBIA
OG0004838	LOC116801747|XP_032578906.1|DSEC	LOC108031559|XP_016960594.1|DBIA
OG0004839	LOC6606922|XP_032579208.1|DSEC	LOC108031558|XP_016960590.1|DBIA
OG0004840	LOC6607728|XP_002032491.2|DSEC	LOC108026306|XP_016952679.1|DBIA
OG0004841	LOC6611323|XP_002035870.1|DSEC	LOC108029271|XP_016956959.1|DBIA
OG0004842	LOC6612693|XP_002037196.1|DSEC	LOC108026006|XP_016952185.1|DBIA
OG0004843	LOC6613759|XP_032578422.1|DSEC	LOC108024412|XP_016949820.1|DBIA
OG0004844	LOC6617795|XP_032581628.1|DSEC	LOC108036800|XP_016968637.1|DBIA
OG0004845	LOC6613915|XP_002038380.1|DSEC	LOC108032890|XP_016962414.1|DBIA
OG0004846	LOC6621134|XP_002045314.1|DSEC	LOC108029119|XP_016956721.1|DBIA
OG0004847	LOC6621133|XP_002045313.1|DSEC	LOC108029117|XP_016956719.1|DBIA
OG0004848	LOC6616811|XP_002041148.2|DSEC	LOC108025022|XP_016950770.1|DBIA
OG0004849	LOC6611621|XP_032578601.1|DSEC	LOC108032503|XP_016961817.1|DBIA
OG0004850	LOC6614172|XP_032577128.1|DSEC	LOC108027265|XP_016954125.1|DBIA
OG0004851	LOC6614171|XP_002038618.1|DSEC	LOC108027051|XP_016953748.1|DBIA
OG0004852	LOC116801573|XP_032577905.1|DSEC	LOC108027380|XP_016954300.1|DBIA
OG0004853	LOC6615348|XP_002039746.1|DSEC	LOC108026666|XP_016953202.1|DBIA
OG0004854	LOC6605404|XP_032573493.1|DSEC	LOC108034928|XP_016965672.1|DBIA
OG0004855	LOC6605283|XP_002030121.1|DSEC	LOC108028260|XP_016955439.1|DBIA
OG0004856	LOC6604777|XP_002029628.2|DSEC	LOC108035172|XP_016966122.1|DBIA
OG0004857	LOC6610425|XP_002035007.2|DSEC	LOC108034599|XP_016965021.1|DBIA
OG0004858	LOC6604785|XP_032574411.1|DSEC	LOC108034971|XP_016965773.1|DBIA
OG0004859	LOC6604787|XP_002029638.1|DSEC	LOC108034968|XP_016965769.1|DBIA
OG0004860	LOC6610495|XP_002035075.1|DSEC	LOC108035613|XP_016966788.1|DBIA
OG0004861	LOC6605097|XP_032573185.1|DSEC	LOC108034946|XP_016965714.1|DBIA
OG0004862	LOC6605106|XP_032575856.1|DSEC	LOC108034909|XP_016965644.1|DBIA
OG0004863	LOC6610913|XP_032575140.1|DSEC	LOC108028459|XP_016955802.1|DBIA
OG0004864	LOC6610769|XP_002035335.1|DSEC	LOC108035504|XP_016966651.1|DBIA
OG0004865	LOC6618723|XP_002042982.1|DSEC	LOC108024800|XP_016950409.1|DBIA
OG0004866	LOC6611115|XP_002035672.2|DSEC	LOC108028607|XP_016956016.1|DBIA
OG0004867	LOC6608722|XP_032572345.1|DSEC	LOC108030089|XP_016958215.1|DBIA
OG0004868	LOC6619145|XP_002043385.1|DSEC	LOC108024272|XP_016949654.1|DBIA
OG0004869	LOC6607873|XP_002032627.1|DSEC	LOC108030052|XP_016958118.1|DBIA
OG0004870	LOC6607879|XP_032570069.1|DSEC	LOC108030072|XP_016958161.1|DBIA
OG0004871	LOC6618832|XP_002043081.1|DSEC	LOC108022939|XP_016947641.1|DBIA
OG0004872	LOC6618914|XP_002043162.1|DSEC	LOC108023097|XP_016947847.1|DBIA
OG0004873	LOC6611652|XP_002036187.1|DSEC	LOC108036139|XP_016967613.1|DBIA
OG0004874	LOC6616984|XP_002041312.1|DSEC	LOC108025157|XP_016950923.1|DBIA
OG0004875	LOC6614921|XP_032580529.1|DSEC	LOC108035773|XP_016966968.1|DBIA
OG0004876	LOC6615905|XP_032580930.1|DSEC	LOC108024219|XP_016949574.1|DBIA
OG0004877	LOC6605338|XP_002030174.1|DSEC	LOC108030705|XP_016959233.1|DBIA
OG0004878	LOC6608039|XP_002032787.1|DSEC	LOC108030409|XP_016958784.1|DBIA
OG0004879	LOC6613023|XP_032572985.1|DSEC	LOC108026679|XP_016953244.1|DBIA
OG0004880	LOC6616452|XP_002040813.1|DSEC	LOC108030878|XP_016959524.1|DBIA
OG0004881	LOC6611027|XP_002035584.1|DSEC	LOC108028543|XP_016955930.1|DBIA
OG0004882	LOC6611110|XP_002035667.1|DSEC	LOC108028726|XP_016956176.1|DBIA
OG0004883	LOC6610547|XP_032574976.1|DSEC	LOC108035678|XP_016966877.1|DBIA
OG0004884	LOC116800635|XP_032572519.1|DSEC	LOC108030063|XP_016958141.1|DBIA
OG0004885	LOC6608895|XP_002033609.1|DSEC	LOC108029612|XP_016957484.1|DBIA
OG0004886	LOC6609359|XP_032570553.1|DSEC	LOC108036540|XP_016968252.1|DBIA
OG0004887	LOC6609762|XP_002034416.1|DSEC	LOC108030453|XP_016958835.1|DBIA
OG0004888	LOC6609866|XP_032572690.1|DSEC	LOC108030119|XP_016958308.1|DBIA
OG0004889	LOC6608435|XP_002033169.2|DSEC	LOC108036581|XP_016968325.1|DBIA
OG0004890	LOC6609300|XP_032570448.1|DSEC	LOC108030143|XP_016958348.1|DBIA
OG0004891	LOC6618607|XP_002042866.1|DSEC	LOC108036532|XP_016968243.1|DBIA
OG0004892	LOC6609811|XP_032572654.1|DSEC	LOC108030358|XP_016958714.1|DBIA
OG0004893	LOC6615537|XP_002039916.1|DSEC	LOC108026626|XP_016953131.1|DBIA
OG0004894	LOC6608922|XP_002033636.1|DSEC	LOC108030420|XP_016958796.1|DBIA
OG0004895	LOC6615727|XP_002040098.2|DSEC	LOC108022787|XP_016947402.1|DBIA
OG0004896	LOC6609849|XP_032572488.1|DSEC	LOC108030317|XP_016958645.1|DBIA
OG0004897	LOC6609853|XP_002034504.2|DSEC	LOC108030261|XP_016958572.1|DBIA
OG0004898	LOC6608463|XP_002033197.1|DSEC	LOC108022522|XP_016946984.1|DBIA
OG0004899	LOC6608596|XP_032573034.1|DSEC	LOC108022498|XP_016946943.1|DBIA
OG0004900	LOC6608455|XP_002033189.1|DSEC	LOC108022813|XP_016947439.1|DBIA
OG0004901	LOC6608456|XP_002033190.1|DSEC	LOC108023090|XP_016947836.1|DBIA
OG0004902	LOC6610414|XP_002034996.1|DSEC	LOC108035638|XP_016966830.1|DBIA
OG0004903	LOC6615496|XP_032570343.1|DSEC	LOC108026700|XP_016953282.1|DBIA
OG0004904	LOC6607666|XP_032577660.1|DSEC	LOC108026453|XP_016952882.1|DBIA
OG0004905	LOC6608061|XP_032571377.1|DSEC	LOC108036525|XP_016968226.1|DBIA
OG0004906	LOC6605022|XP_032574264.1|DSEC	LOC108030502|XP_016958883.1|DBIA
OG0004907	LOC6611112|XP_002035669.1|DSEC	LOC108028777|XP_016956245.1|DBIA
OG0004908	LOC6616375|XP_002040735.1|DSEC	LOC108028658|XP_016956074.1|DBIA
OG0004909	LOC6616366|XP_032575248.1|DSEC	LOC108028286|XP_016955486.1|DBIA
OG0004910	LOC6616362|XP_002040722.1|DSEC	LOC108028484|XP_016955836.1|DBIA
OG0004911	LOC6610631|XP_032573220.1|DSEC	LOC108035413|XP_016966523.1|DBIA
OG0004912	LOC6605021|XP_032574275.1|DSEC	LOC108030519|XP_016958900.1|DBIA
OG0004913	LOC6610108|XP_002034719.1|DSEC	LOC108022159|XP_016946490.1|DBIA
OG0004914	LOC6610115|XP_032572275.1|DSEC	LOC108022923|XP_016947624.1|DBIA
OG0004915	LOC6618828|XP_032571385.1|DSEC	LOC108022756|XP_016947343.1|DBIA
OG0004916	LOC6609460|XP_032571500.1|DSEC	LOC108036642|XP_016968405.1|DBIA
OG0004917	LOC116800936|XP_032573564.1|DSEC	LOC108035126|XP_016966047.1|DBIA
OG0004918	LOC6605031|XP_002029873.1|DSEC	LOC108035124|XP_016966044.1|DBIA
OG0004919	LOC6619506|XP_002043721.1|DSEC	LOC108023862|XP_016949008.1|DBIA
OG0004920	LOC6619422|XP_002043637.1|DSEC	LOC108034486|XP_016964880.1|DBIA
OG0004921	LOC6611136|XP_032574948.1|DSEC	LOC108028444|XP_016955767.1|DBIA
OG0004922	LOC6604904|XP_032573857.1|DSEC	LOC108035474|XP_016966613.1|DBIA
OG0004923	LOC6610762|XP_032576066.1|DSEC	LOC108035358|XP_016966443.1|DBIA
OG0004924	LOC6610993|XP_002035550.1|DSEC	LOC108028209|XP_016955363.1|DBIA
OG0004925	LOC6610268|XP_002034863.1|DSEC	LOC108030618|XP_016959107.1|DBIA
OG0004926	LOC6611044|XP_032575102.1|DSEC	LOC108028775|XP_016956242.1|DBIA
OG0004927	LOC6604990|XP_032575761.1|DSEC	LOC108028703|XP_016956170.1|DBIA
OG0004928	LOC116800338|XP_032570392.1|DSEC	LOC108030094|XP_016958230.1|DBIA
OG0004929	LOC6610176|XP_032573670.1|DSEC	LOC108027902|XP_016955013.1|DBIA
OG0004930	LOC6608729|XP_002033452.2|DSEC	LOC108030048|XP_016958112.1|DBIA
OG0004931	LOC6610106|XP_002034717.1|DSEC	LOC108030342|XP_016958696.1|DBIA
OG0004932	LOC6610147|XP_032574518.1|DSEC	LOC108029918|XP_016957904.1|DBIA
OG0004933	LOC6609465|XP_032570150.1|DSEC	LOC108030340|XP_016958692.1|DBIA
OG0004934	LOC6615820|XP_002040190.1|DSEC	LOC108026961|XP_016953665.1|DBIA
OG0004935	LOC6609793|XP_002034447.1|DSEC	LOC108030156|XP_016958373.1|DBIA
OG0004936	LOC6610799|XP_002035365.2|DSEC	LOC108035362|XP_016966449.1|DBIA
OG0004937	LOC6610995|XP_032574008.1|DSEC	LOC108028586|XP_016955989.1|DBIA
OG0004938	LOC6604767|XP_032573796.1|DSEC	LOC108034829|XP_016965430.1|DBIA
OG0004939	LOC6618407|XP_032573869.1|DSEC	LOC108035924|XP_016967200.1|DBIA
OG0004940	LOC6619346|XP_032574541.1|DSEC	LOC108035935|XP_016967214.1|DBIA
OG0004941	LOC6605880|XP_032574349.1|DSEC	LOC108035328|XP_016966391.1|DBIA
OG0004942	LOC6610888|XP_002035451.1|DSEC	LOC108028412|XP_016955718.1|DBIA
OG0004943	LOC6604864|XP_002029709.2|DSEC	LOC108035231|XP_016966250.1|DBIA
