Orthogroup	DSEC.longest_only	DSUP.longest_only
OG0005668	LOC6605238|XP_032575710.1|DSEC	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC6611578|XP_032569767.1|DSEC	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC6617189|XP_002041254.1|DSEC	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC6607013|XP_002031802.1|DSEC	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC6611961|XP_002036478.1|DSEC	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC6610431|XP_002035012.1|DSEC	LOC119553944|XP_037720565.1|DSUP
OG0005674	LOC6605631|XP_002030449.2|DSEC	LOC119553021|XP_037719005.1|DSUP
OG0005675	LOC6606202|XP_002031010.1|DSEC	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC6610831|XP_002035397.1|DSEC	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC6609297|XP_002033987.1|DSEC	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC6607164|XP_032578944.1|DSEC	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC6606318|XP_002031123.1|DSEC	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC6613327|XP_002037803.2|DSEC	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC6606308|XP_002031113.1|DSEC	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC6606309|XP_002031114.1|DSEC	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC6618619|XP_032582317.1|DSEC	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC6604827|XP_002029672.1|DSEC	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC6615943|XP_002040310.1|DSEC	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC6616698|XP_002041053.1|DSEC	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC6618372|XP_032575011.1|DSEC	LOC119554904|XP_037721934.1|DSUP
OG0005688	LOC6621153|XP_002045330.1|DSEC	LOC119550138|XP_037714569.1|DSUP
OG0005689	LOC6612287|XP_032580551.1|DSEC	LOC119556332|XP_037724351.1|DSUP
OG0005690	LOC6607706|XP_002032470.1|DSEC	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC6607763|XP_002032526.1|DSEC	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC6617272|XP_002041599.1|DSEC	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC6610884|XP_002035447.1|DSEC	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC6619292|XP_032577611.1|DSEC	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC6616626|XP_002040983.1|DSEC	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC6616625|XP_002040982.1|DSEC	LOC119563532|XP_037732932.1|DSUP
OG0005697	LOC6616624|XP_032577011.1|DSEC	LOC119563527|XP_037732924.1|DSUP
OG0005698	LOC6608309|XP_002033046.1|DSEC	LOC119552132|XP_037717849.1|DSUP
OG0005699	LOC6619722|XP_032578113.1|DSEC	LOC119550031|XP_037714391.1|DSUP
OG0005700	LOC6616146|XP_032582169.1|DSEC	LOC119556363|XP_037724453.1|DSUP
OG0005701	LOC6617358|XP_002041683.1|DSEC	LOC119548661|XP_037712008.1|DSUP
OG0005702	LOC6612539|XP_002037047.1|DSEC	LOC119556480|XP_037724661.1|DSUP
OG0005703	LOC6615322|XP_002039723.1|DSEC	LOC119549060|XP_037712692.1|DSUP
OG0005704	LOC6615024|XP_002039441.1|DSEC	LOC119556102|XP_037723899.1|DSUP
OG0005705	LOC6604983|XP_002029826.1|DSEC	LOC119555105|XP_037722252.1|DSUP
OG0005706	LOC6606267|XP_002031072.1|DSEC	LOC119556674|XP_037724969.1|DSUP
OG0005707	LOC6620374|XP_032580657.1|DSEC	LOC119558349|XP_037727766.1|DSUP
OG0005708	LOC6615975|XP_002040342.1|DSEC	LOC119558142|XP_037727302.1|DSUP
OG0005709	LOC6612642|XP_002037146.1|DSEC	LOC119563446|XP_037732768.1|DSUP
OG0005710	LOC6606865|XP_002031659.1|DSEC	LOC119552952|XP_037718865.1|DSUP
OG0005711	LOC6619406|XP_002043621.1|DSEC	LOC119553330|XP_037719589.1|DSUP
OG0005712	LOC6621132|XP_002045312.1|DSEC	LOC119547521|XP_037710343.1|DSUP
OG0005713	LOC6617028|XP_002041356.2|DSEC	LOC119552665|XP_037718305.1|DSUP
OG0005714	LOC6621670|XP_032576570.1|DSEC	LOC119554838|XP_037721844.1|DSUP
OG0005715	LOC116801428|XP_032576773.1|DSEC	LOC119547734|XP_037710651.1|DSUP
OG0005716	LOC6607236|XP_032577913.1|DSEC	LOC119560013|XP_037729224.1|DSUP
OG0005717	LOC6613908|XP_032577151.1|DSEC	LOC119560390|XP_037729743.1|DSUP
OG0005718	LOC6606336|XP_002031141.1|DSEC	LOC119560633|XP_037730112.1|DSUP
OG0005719	LOC6617034|XP_002041362.1|DSEC	LOC119548760|XP_037712231.1|DSUP
OG0005720	LOC6616669|XP_002041024.1|DSEC	LOC119563435|XP_037732749.1|DSUP
OG0005721	LOC6617029|XP_032577143.1|DSEC	LOC119562256|XP_037731362.1|DSUP
OG0005722	LOC6614228|XP_032576762.1|DSEC	LOC119560745|XP_037730287.1|DSUP
OG0005723	LOC6613941|XP_002038405.1|DSEC	LOC119560037|XP_037729266.1|DSUP
OG0005724	LOC6610042|XP_002034658.1|DSEC	LOC119550023|XP_037714375.1|DSUP
OG0005725	LOC6616732|XP_032577893.1|DSEC	LOC119563222|XP_037732451.1|DSUP
OG0005726	LOC6620298|XP_002044506.1|DSEC	LOC119556557|XP_037724776.1|DSUP
OG0005727	LOC6614213|XP_002038658.1|DSEC	LOC119560015|XP_037729227.1|DSUP
OG0005728	LOC6607081|XP_032579517.1|DSEC	LOC119556838|XP_037725239.1|DSUP
OG0005729	LOC6607079|XP_032576318.1|DSEC	LOC119548704|XP_037712099.1|DSUP
OG0005730	LOC6607179|XP_002031965.1|DSEC	LOC119545683|XP_037707350.1|DSUP
OG0005731	LOC6607178|XP_002031964.1|DSEC	LOC119545682|XP_037707349.1|DSUP
OG0005732	LOC6606751|XP_002031548.1|DSEC	LOC119557533|XP_037726236.1|DSUP
OG0005733	LOC6606750|XP_032579312.1|DSEC	LOC119557509|XP_037726213.1|DSUP
OG0005734	LOC6619688|XP_032579428.1|DSEC	LOC119545673|XP_037707328.1|DSUP
OG0005735	LOC6613859|XP_032576202.1|DSEC	LOC119560539|XP_037729955.1|DSUP
OG0005736	LOC6614007|XP_002038461.1|DSEC	LOC119559896|XP_037728982.1|DSUP
OG0005737	LOC6607074|XP_002031862.2|DSEC	LOC119550013|XP_037714368.1|DSUP
OG0005738	LOC6606763|XP_032577366.1|DSEC	LOC119562872|XP_037731914.1|DSUP
OG0005739	LOC6606814|XP_002031611.1|DSEC	LOC119548222|XP_037711289.1|DSUP
OG0005740	LOC6612648|XP_002037152.2|DSEC	LOC119546819|XP_037709337.1|DSUP
OG0005741	LOC6614030|XP_002038484.1|DSEC	LOC119560764|XP_037730314.1|DSUP
OG0005742	LOC6616639|XP_032577111.1|DSEC	LOC119563494|XP_037732858.1|DSUP
OG0005743	LOC6607250|XP_002032029.1|DSEC	LOC119561101|XP_037730923.1|DSUP
OG0005744	LOC6607172|XP_002031958.1|DSEC	LOC119545823|XP_037707649.1|DSUP
OG0005745	LOC6613925|XP_032576782.1|DSEC	LOC119560923|XP_037730557.1|DSUP
OG0005746	LOC6613928|XP_002038393.1|DSEC	LOC119560074|XP_037729308.1|DSUP
OG0005747	LOC6613939|XP_002038403.1|DSEC	LOC119560750|XP_037730295.1|DSUP
OG0005748	LOC116801548|XP_032577766.1|DSEC	LOC119553263|XP_037719485.1|DSUP
OG0005749	LOC6618571|XP_032581211.1|DSEC	LOC119556220|XP_037724132.1|DSUP
OG0005750	LOC6614019|XP_002038473.1|DSEC	LOC119560594|XP_037730047.1|DSUP
OG0005751	LOC6605976|XP_002030788.1|DSEC	LOC119554643|XP_037721571.1|DSUP
OG0005752	LOC6609369|XP_002034058.1|DSEC	LOC119552059|XP_037717748.1|DSUP
OG0005753	LOC6613357|XP_002037831.1|DSEC	LOC119548871|XP_037712429.1|DSUP
OG0005754	LOC6609531|XP_002034214.1|DSEC	LOC119551990|XP_037717639.1|DSUP
OG0005755	LOC6615819|XP_002040189.1|DSEC	LOC119549518|XP_037713559.1|DSUP
OG0005756	LOC6607088|XP_002031876.1|DSEC	LOC119563395|XP_037732681.1|DSUP
OG0005757	LOC6607249|XP_002032028.1|DSEC	LOC119560213|XP_037729501.1|DSUP
OG0005758	LOC6613912|XP_032577046.1|DSEC	LOC119560119|XP_037729397.1|DSUP
OG0005759	LOC6607060|XP_032578474.1|DSEC	LOC119561107|XP_037730936.1|DSUP
OG0005760	LOC6606773|XP_032576811.1|DSEC	LOC119550710|XP_037715521.1|DSUP
OG0005761	LOC6620996|XP_032578206.1|DSEC	LOC119559746|XP_037728733.1|DSUP
OG0005762	LOC6620065|XP_002044277.1|DSEC	LOC119559899|XP_037728988.1|DSUP
OG0005763	LOC6607868|XP_002032622.1|DSEC	LOC119550730|XP_037715561.1|DSUP
OG0005764	LOC6614025|XP_002038479.1|DSEC	LOC119559894|XP_037728979.1|DSUP
OG0005765	LOC6621477|XP_032577547.1|DSEC	LOC119559890|XP_037728956.1|DSUP
OG0005766	LOC6616675|XP_032579034.1|DSEC	LOC119553866|XP_037720450.1|DSUP
OG0005767	LOC6619255|XP_002043472.2|DSEC	LOC119547772|XP_037710715.1|DSUP
OG0005768	LOC6612217|XP_032582401.1|DSEC	LOC119558027|XP_037727085.1|DSUP
OG0005769	LOC6613984|XP_002038440.1|DSEC	LOC119560491|XP_037729885.1|DSUP
OG0005770	LOC6621107|XP_032577800.1|DSEC	LOC119561889|XP_037731289.1|DSUP
OG0005771	LOC6612751|XP_002037254.1|DSEC	LOC119545664|XP_037707318.1|DSUP
OG0005772	LOC6607296|XP_002032075.1|DSEC	LOC119560130|XP_037729409.1|DSUP
OG0005773	LOC6606171|XP_002030979.1|DSEC	LOC119556283|XP_037724267.1|DSUP
OG0005774	LOC6606822|XP_002031619.1|DSEC	LOC119563001|XP_037732116.1|DSUP
OG0005775	LOC6619413|XP_002043628.1|DSEC	LOC119554613|XP_037721535.1|DSUP
OG0005776	LOC6605671|XP_032574989.1|DSEC	LOC119554859|XP_037721867.1|DSUP
OG0005777	LOC6611713|XP_002036246.1|DSEC	LOC119548274|XP_037711353.1|DSUP
OG0005778	LOC6607198|XP_032578779.1|DSEC	LOC119562914|XP_037731986.1|DSUP
OG0005779	LOC6606254|XP_002031059.1|DSEC	LOC119546537|XP_037708811.1|DSUP
OG0005780	LOC6605392|XP_032574245.1|DSEC	LOC119553771|XP_037720305.1|DSUP
OG0005781	LOC6605243|XP_002030081.1|DSEC	LOC119552865|XP_037718681.1|DSUP
OG0005783	LOC6608565|XP_002033299.1|DSEC	LOC119551316|XP_037716539.1|DSUP
OG0005784	LOC6616981|XP_032577586.1|DSEC	LOC119562930|XP_037732008.1|DSUP
OG0005785	LOC6616982|XP_032577328.1|DSEC	LOC119558334|XP_037727718.1|DSUP
OG0005786	LOC6606738|XP_002031535.1|DSEC	LOC119553389|XP_037719679.1|DSUP
OG0005787	LOC6613848|XP_032577742.1|DSEC	LOC119560603|XP_037730059.1|DSUP
OG0005788	LOC6609113|XP_002033815.1|DSEC	LOC119550261|XP_037714767.1|DSUP
OG0005789	LOC6620476|XP_032573647.1|DSEC	LOC119559045|XP_037728101.1|DSUP
OG0005790	LOC6612749|XP_002037252.1|DSEC	LOC119545662|XP_037707317.1|DSUP
OG0005791	LOC6606310|XP_032577079.1|DSEC	LOC119559925|XP_037729060.1|DSUP
OG0005792	LOC6606311|XP_002031116.1|DSEC	LOC119559939|XP_037729080.1|DSUP
OG0005793	LOC6606175|XP_032576453.1|DSEC	LOC119563297|XP_037732552.1|DSUP
OG0005794	LOC6608657|XP_002033390.2|DSEC	LOC119552114|XP_037717828.1|DSUP
OG0005795	LOC6616878|XP_002041214.1|DSEC	LOC119555161|XP_037722322.1|DSUP
OG0005796	LOC6619411|XP_032574346.1|DSEC	LOC119554181|XP_037720901.1|DSUP
OG0005797	LOC6605094|XP_002029935.1|DSEC	LOC119554111|XP_037720805.1|DSUP
OG0005798	LOC6607101|XP_002031889.1|DSEC	LOC119545689|XP_037707359.1|DSUP
OG0005799	LOC6614323|XP_032578818.1|DSEC	LOC119560852|XP_037730440.1|DSUP
OG0005800	LOC6614320|XP_002038760.1|DSEC	LOC119560513|XP_037729916.1|DSUP
OG0005801	LOC6614321|XP_032579174.1|DSEC	LOC119560512|XP_037729915.1|DSUP
OG0005802	LOC6606208|XP_032578658.1|DSEC	LOC119563190|XP_037732404.1|DSUP
OG0005803	LOC6607097|XP_032578636.1|DSEC	LOC119563486|XP_037732841.1|DSUP
OG0005804	LOC6616668|XP_032578048.1|DSEC	LOC119563280|XP_037732531.1|DSUP
OG0005805	LOC6618821|XP_002043070.1|DSEC	LOC119549910|XP_037714158.1|DSUP
OG0005806	LOC6607734|XP_002032497.1|DSEC	LOC119552777|XP_037718521.1|DSUP
OG0005807	LOC6607746|XP_032577461.1|DSEC	LOC119563426|XP_037732739.1|DSUP
OG0005808	LOC6619575|XP_002043790.1|DSEC	LOC119558237|XP_037727488.1|DSUP
OG0005809	LOC6610354|XP_032573530.1|DSEC	LOC119552627|XP_037718227.1|DSUP
OG0005810	LOC6614325|XP_002038765.1|DSEC	LOC119560855|XP_037730447.1|DSUP
OG0005811	LOC6614326|XP_002038766.1|DSEC	LOC119560856|XP_037730448.1|DSUP
OG0005812	LOC6607106|XP_002031894.2|DSEC	LOC119563321|XP_037732584.1|DSUP
OG0005813	LOC6607017|XP_002031806.1|DSEC	LOC119559903|XP_037728996.1|DSUP
OG0005814	LOC6614015|XP_032577558.1|DSEC	LOC119560740|XP_037730282.1|DSUP
OG0005815	LOC6607865|XP_002032619.1|DSEC	LOC119549269|XP_037713108.1|DSUP
OG0005816	LOC6619505|XP_002043720.1|DSEC	LOC119549564|XP_037713647.1|DSUP
OG0005817	LOC6607297|XP_002032076.1|DSEC	LOC119560129|XP_037729408.1|DSUP
OG0005818	LOC6616998|XP_032577824.1|DSEC	LOC119561189|XP_037730974.1|DSUP
OG0005819	LOC6614200|XP_002038647.1|DSEC	LOC119559949|XP_037729106.1|DSUP
OG0005820	LOC6614201|XP_002038648.1|DSEC	LOC119559950|XP_037729108.1|DSUP
OG0005821	LOC6614193|XP_002038640.1|DSEC	LOC119559956|XP_037729117.1|DSUP
OG0005822	LOC6611477|XP_032580733.1|DSEC	LOC119548344|XP_037711479.1|DSUP
OG0005823	LOC6618101|XP_002042399.1|DSEC	LOC119558064|XP_037727161.1|DSUP
OG0005824	LOC6606341|XP_002031146.1|DSEC	LOC119560921|XP_037730553.1|DSUP
OG0005825	LOC6605288|XP_002030126.1|DSEC	LOC119553338|XP_037719602.1|DSUP
OG0005826	LOC6620606|XP_002044809.2|DSEC	LOC119559654|XP_037728629.1|DSUP
OG0005827	LOC6616955|XP_002041283.1|DSEC	LOC119553981|XP_037720619.1|DSUP
OG0005828	LOC6611002|XP_002035559.1|DSEC	LOC119553420|XP_037719725.1|DSUP
OG0005829	LOC6607208|XP_002031992.1|DSEC	LOC119552275|XP_037717996.1|DSUP
OG0005830	LOC6610723|XP_032575837.1|DSEC	LOC119552749|XP_037718465.1|DSUP
OG0005831	LOC6610727|XP_002035293.2|DSEC	LOC119554535|XP_037721416.1|DSUP
OG0005832	LOC6610729|XP_032575675.1|DSEC	LOC119553755|XP_037720287.1|DSUP
OG0005833	LOC6610737|XP_032575311.1|DSEC	LOC119554291|XP_037721076.1|DSUP
OG0005834	LOC6610742|XP_002035308.1|DSEC	LOC119554668|XP_037721597.1|DSUP
OG0005835	LOC6610747|XP_002035313.1|DSEC	LOC119553221|XP_037719408.1|DSUP
OG0005836	LOC6606087|XP_032574697.1|DSEC	LOC119554567|XP_037721465.1|DSUP
OG0005837	LOC6607733|XP_002032496.1|DSEC	LOC119547613|XP_037710468.1|DSUP
OG0005838	LOC6616684|XP_002041039.1|DSEC	LOC119563036|XP_037732165.1|DSUP
OG0005839	LOC6613143|XP_002037624.1|DSEC	LOC119546857|XP_037709385.1|DSUP
OG0005840	LOC6616641|XP_002040998.1|DSEC	LOC119563489|XP_037732852.1|DSUP
OG0005841	LOC6614274|XP_032578074.1|DSEC	LOC119559777|XP_037728783.1|DSUP
OG0005842	LOC6616033|XP_002040399.1|DSEC	LOC119557899|XP_037726833.1|DSUP
OG0005843	LOC6605677|XP_002030495.2|DSEC	LOC119554169|XP_037720886.1|DSUP
OG0005844	LOC6618356|XP_032575689.1|DSEC	LOC119554976|XP_037722033.1|DSUP
OG0005845	LOC6613914|XP_002038379.1|DSEC	LOC119560328|XP_037729641.1|DSUP
OG0005846	LOC6607184|XP_002031970.1|DSEC	LOC119551839|XP_037717342.1|DSUP
OG0005847	LOC6607168|XP_032576412.1|DSEC	LOC119545733|XP_037707482.1|DSUP
OG0005848	LOC6620727|XP_032581148.1|DSEC	LOC119557860|XP_037726784.1|DSUP
OG0005849	LOC6619580|XP_032580943.1|DSEC	LOC119558268|XP_037727548.1|DSUP
OG0005850	LOC6620218|XP_002044425.1|DSEC	LOC119557362|XP_037726031.1|DSUP
OG0005851	LOC6611457|XP_002035999.1|DSEC	LOC119547318|XP_037710045.1|DSUP
OG0005852	LOC6606831|XP_002031628.1|DSEC	LOC119548029|XP_037711035.1|DSUP
OG0005853	LOC6614792|XP_002039211.1|DSEC	LOC119556255|XP_037724228.1|DSUP
OG0005854	LOC6614324|XP_002038764.1|DSEC	LOC119560854|XP_037730446.1|DSUP
OG0005855	LOC6612458|XP_032580980.1|DSEC	LOC119557341|XP_037726004.1|DSUP
OG0005856	LOC6620004|XP_032582288.1|DSEC	LOC119558062|XP_037727141.1|DSUP
OG0005857	LOC6619023|XP_002043268.1|DSEC	LOC119561035|XP_037730790.1|DSUP
OG0005858	LOC6606740|XP_002031537.1|DSEC	LOC119563067|XP_037732209.1|DSUP
OG0005859	LOC6613447|XP_002037921.2|DSEC	LOC119548259|XP_037711332.1|DSUP
OG0005860	LOC6614215|XP_032579552.1|DSEC	LOC119561088|XP_037730887.1|DSUP
OG0005861	LOC6619531|XP_032578591.1|DSEC	LOC119546968|XP_037709546.1|DSUP
OG0005862	LOC6608190|XP_032571578.1|DSEC	LOC119551748|XP_037717198.1|DSUP
OG0005863	LOC6615739|XP_002040110.1|DSEC	LOC119551172|XP_037716298.1|DSUP
OG0005864	LOC6607187|XP_002031971.1|DSEC	LOC119563127|XP_037732303.1|DSUP
OG0005865	LOC6607774|XP_002032533.1|DSEC	LOC119551325|XP_037716551.1|DSUP
OG0005866	LOC6608703|XP_032571833.1|DSEC	LOC119551831|XP_037717327.1|DSUP
OG0005867	LOC6613678|XP_002038148.1|DSEC	LOC119546021|XP_037707962.1|DSUP
OG0005868	LOC116800507|XP_032571785.1|DSEC	LOC119551602|XP_037716934.1|DSUP
OG0005869	LOC6612483|XP_002036991.1|DSEC	LOC119557761|XP_037726584.1|DSUP
OG0005870	LOC6616060|XP_002040426.1|DSEC	LOC119556930|XP_037725349.1|DSUP
OG0005871	LOC6618664|XP_002042923.1|DSEC	LOC119557755|XP_037726579.1|DSUP
OG0005872	LOC6607370|XP_002032143.1|DSEC	LOC119560353|XP_037729684.1|DSUP
OG0005873	LOC6607158|XP_002031944.1|DSEC	LOC119548572|XP_037711821.1|DSUP
OG0005874	LOC6619971|XP_032580228.1|DSEC	LOC119556419|XP_037724559.1|DSUP
OG0005875	LOC6608111|XP_002032859.1|DSEC	LOC119551324|XP_037716547.1|DSUP
OG0005876	LOC6612505|XP_032580299.1|DSEC	LOC119557116|XP_037725623.1|DSUP
OG0005877	LOC6620723|XP_002044927.2|DSEC	LOC119556654|XP_037724921.1|DSUP
OG0005878	LOC6618568|XP_032580138.1|DSEC	LOC119556249|XP_037724218.1|DSUP
OG0005879	LOC6614823|XP_002039242.1|DSEC	LOC119556147|XP_037723972.1|DSUP
OG0005880	LOC6616478|XP_002040839.1|DSEC	LOC119554362|XP_037721156.1|DSUP
OG0005881	LOC6605701|XP_002030517.1|DSEC	LOC119555503|XP_037722849.1|DSUP
OG0005882	LOC6617920|XP_002042228.1|DSEC	LOC119557489|XP_037726188.1|DSUP
OG0005883	LOC6610156|XP_002034765.1|DSEC	LOC119552866|XP_037718683.1|DSUP
OG0005884	LOC6616390|XP_002040750.1|DSEC	LOC119554243|XP_037721006.1|DSUP
OG0005885	LOC6605613|XP_002030431.1|DSEC	LOC119554798|XP_037721775.1|DSUP
OG0005886	LOC6619420|XP_032575886.1|DSEC	LOC119553536|XP_037719894.1|DSUP
OG0005887	LOC6605700|XP_032575628.1|DSEC	LOC119555502|XP_037722847.1|DSUP
OG0005888	LOC6616594|XP_032575743.1|DSEC	LOC119554724|XP_037721666.1|DSUP
OG0005889	LOC6605498|XP_002030331.2|DSEC	LOC119552757|XP_037718477.1|DSUP
OG0005890	LOC6612390|XP_002036899.2|DSEC	LOC119556165|XP_037724012.1|DSUP
OG0005891	LOC6605307|XP_002030145.2|DSEC	LOC119554554|XP_037721448.1|DSUP
OG0005892	LOC116801029|XP_032574191.1|DSEC	LOC119554633|XP_037721558.1|DSUP
OG0005893	LOC6605755|XP_002030570.1|DSEC	LOC119554133|XP_037720836.1|DSUP
OG0005894	LOC6605756|XP_002030571.1|DSEC	LOC119554134|XP_037720837.1|DSUP
OG0005895	LOC6605757|XP_002030572.1|DSEC	LOC119554136|XP_037720838.1|DSUP
OG0005896	LOC6616330|XP_032574387.1|DSEC	LOC119553702|XP_037720190.1|DSUP
OG0005897	LOC6605590|XP_032574039.1|DSEC	LOC119553116|XP_037719223.1|DSUP
OG0005898	LOC6620367|XP_032582203.1|DSEC	LOC119555952|XP_037723590.1|DSUP
OG0005899	LOC6607998|XP_032571564.1|DSEC	LOC119550801|XP_037715663.1|DSUP
OG0005900	LOC6617275|XP_032571163.1|DSEC	LOC119546436|XP_037708633.1|DSUP
OG0005901	LOC6615415|XP_002039797.1|DSEC	LOC119549342|XP_037713255.1|DSUP
OG0005902	LOC6609117|XP_002033819.1|DSEC	LOC119551641|XP_037716999.1|DSUP
OG0005903	LOC6606868|XP_002031662.1|DSEC	LOC119554427|XP_037721252.1|DSUP
OG0005904	LOC6607625|XP_002032393.2|DSEC	LOC119559748|XP_037728743.1|DSUP
OG0005905	LOC6619425|XP_032573566.1|DSEC	LOC119552943|XP_037718831.1|DSUP
OG0005906	LOC6618392|XP_002042662.1|DSEC	LOC119552888|XP_037718723.1|DSUP
OG0005907	LOC6619443|XP_002043658.1|DSEC	LOC119554988|XP_037722053.1|DSUP
OG0005908	LOC6605849|XP_002030663.1|DSEC	LOC119555474|XP_037722810.1|DSUP
OG0005909	LOC6616487|XP_032574610.1|DSEC	LOC119554884|XP_037721900.1|DSUP
OG0005910	LOC6609389|XP_002034078.1|DSEC	LOC119549264|XP_037713100.1|DSUP
OG0005911	LOC6609390|XP_002034079.1|DSEC	LOC119549266|XP_037713104.1|DSUP
OG0005912	LOC6609391|XP_032571943.1|DSEC	LOC119549267|XP_037713105.1|DSUP
OG0005913	LOC6607472|XP_002032241.1|DSEC	LOC119545837|XP_037707723.1|DSUP
OG0005914	LOC6609105|XP_002033808.1|DSEC	LOC119551845|XP_037717346.1|DSUP
OG0005915	LOC6609104|XP_002033807.1|DSEC	LOC119551507|XP_037716815.1|DSUP
OG0005916	LOC6615300|XP_002039707.2|DSEC	LOC119550053|XP_037714437.1|DSUP
OG0005917	LOC6609901|XP_002034551.1|DSEC	LOC119552158|XP_037717901.1|DSUP
OG0005918	LOC6620246|XP_002044455.1|DSEC	LOC119557707|XP_037726515.1|DSUP
OG0005919	LOC6608381|XP_002033117.2|DSEC	LOC119551575|XP_037716903.1|DSUP
OG0005920	LOC6609344|XP_032572617.1|DSEC	LOC119550557|XP_037715270.1|DSUP
OG0005921	LOC6610398|XP_002034980.1|DSEC	LOC119554566|XP_037721464.1|DSUP
OG0005922	LOC6616038|XP_002040404.2|DSEC	LOC119556021|XP_037723729.1|DSUP
OG0005923	LOC6605385|XP_002030218.1|DSEC	LOC119555037|XP_037722112.1|DSUP
OG0005924	LOC6605633|XP_002030451.1|DSEC	LOC119554865|XP_037721875.1|DSUP
OG0005925	LOC6605500|XP_002030333.1|DSEC	LOC119554696|XP_037721627.1|DSUP
OG0005926	LOC6620180|XP_002044391.1|DSEC	LOC119555845|XP_037723401.1|DSUP
OG0005927	LOC6614010|XP_002038464.1|DSEC	LOC119561061|XP_037730825.1|DSUP
OG0005928	LOC6617524|XP_032580905.1|DSEC	LOC119555881|XP_037723465.1|DSUP
OG0005929	LOC6610389|XP_032575811.1|DSEC	LOC119553307|XP_037719561.1|DSUP
OG0005930	LOC6608700|XP_002033424.1|DSEC	LOC119549169|XP_037712896.1|DSUP
OG0005931	LOC6607862|XP_002032616.1|DSEC	LOC119550589|XP_037715321.1|DSUP
OG0005932	LOC116800314|XP_032570282.1|DSEC	LOC119549939|XP_037714249.1|DSUP
OG0005933	LOC6608254|XP_032570486.1|DSEC	LOC119551962|XP_037717589.1|DSUP
OG0005934	LOC6609205|XP_002033896.1|DSEC	LOC119549682|XP_037713819.1|DSUP
OG0005935	LOC6616592|XP_032573175.1|DSEC	LOC119555673|XP_037723221.1|DSUP
OG0005936	LOC6611468|XP_002036009.1|DSEC	LOC119548452|XP_037711643.1|DSUP
OG0005937	LOC6616590|XP_002040949.1|DSEC	LOC119555676|XP_037723224.1|DSUP
OG0005938	LOC6609514|XP_032572113.1|DSEC	LOC119551971|XP_037717608.1|DSUP
OG0005939	LOC6618543|XP_002042803.1|DSEC	LOC119557581|XP_037726311.1|DSUP
OG0005940	LOC6615409|XP_002039791.1|DSEC	LOC119549217|XP_037713009.1|DSUP
OG0005941	LOC6615778|XP_032570289.1|DSEC	LOC119550486|XP_037715103.1|DSUP
OG0005942	LOC116800372|XP_032570813.1|DSEC	LOC119559386|XP_037728371.1|DSUP
OG0005943	LOC6607854|XP_032572954.1|DSEC	LOC119549392|XP_037713370.1|DSUP
OG0005944	LOC6607858|XP_002032612.1|DSEC	LOC119551227|XP_037716392.1|DSUP
OG0005945	LOC6608567|XP_002033301.1|DSEC	LOC119550512|XP_037715146.1|DSUP
OG0005946	LOC6608884|XP_032572140.1|DSEC	LOC119550215|XP_037714702.1|DSUP
OG0005947	LOC6609473|XP_002034158.2|DSEC	LOC119551071|XP_037716122.1|DSUP
OG0005948	LOC6618395|XP_002042665.1|DSEC	LOC119553387|XP_037719672.1|DSUP
OG0005949	LOC6616486|XP_002040847.1|DSEC	LOC119553200|XP_037719380.1|DSUP
OG0005950	LOC6612122|XP_002036639.1|DSEC	LOC119548876|XP_037712435.1|DSUP
OG0005951	LOC6605131|XP_032573469.1|DSEC	LOC119554736|XP_037721685.1|DSUP
OG0005952	LOC6612121|XP_032583486.1|DSEC	LOC119548875|XP_037712433.1|DSUP
OG0005953	LOC6618247|XP_002042521.1|DSEC	LOC119548703|XP_037712095.1|DSUP
OG0005954	LOC6618251|XP_002042525.1|DSEC	LOC119548698|XP_037712090.1|DSUP
OG0005955	LOC6607084|XP_002031872.1|DSEC	LOC119563008|XP_037732125.1|DSUP
OG0005956	LOC6609640|XP_002034317.1|DSEC	LOC119549440|XP_037713461.1|DSUP
OG0005957	LOC6607771|XP_002032530.1|DSEC	LOC119563266|XP_037732513.1|DSUP
OG0005958	LOC6616983|XP_002041311.1|DSEC	LOC119563410|XP_037732706.1|DSUP
OG0005959	LOC6611864|XP_002036386.2|DSEC	LOC119548265|XP_037711337.1|DSUP
