Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0004022	LOC6613680|XP_002038150.1|DSEC	LOC4817716|XP_001357132.2|DPSE
OG0004023	LOC6609971|XP_032571306.1|DSEC	LOC4804949|XP_001361430.5|DPSE
OG0004024	LOC6614396|XP_032578768.1|DSEC	LOC4817504|XP_033236766.1|DPSE
OG0004025	LOC6611863|XP_002036385.1|DSEC	LOC4817114|XP_001356347.2|DPSE
OG0004026	LOC6620617|XP_002044821.1|DSEC	LOC4817298|XP_015036057.2|DPSE
OG0004027	LOC116800520|XP_032571828.1|DSEC	LOC6898567|XP_002138587.4|DPSE
OG0004028	LOC6613524|XP_032583249.1|DSEC	LOC4818111|XP_001357226.3|DPSE
OG0004029	LOC6611698|XP_032582477.1|DSEC	LOC4817937|XP_015035325.2|DPSE
OG0004030	LOC6615812|XP_032572831.1|DSEC	LOC4803529|XP_033233427.1|DPSE
OG0004031	LOC6617720|XP_002042032.2|DSEC	LOC6903008|XP_033236145.1|DPSE
OG0004032	LOC6620479|XP_002044684.1|DSEC	LOC6902762|XP_002133274.3|DPSE
OG0004033	LOC6611889|XP_032569777.1|DSEC	LOC4816783|XP_015035715.2|DPSE
OG0004034	LOC6614598|XP_032583454.1|DSEC	LOC6902958|XP_002132684.3|DPSE
OG0004035	LOC6613422|XP_032579929.1|DSEC	LOC6902515|XP_015036577.2|DPSE
OG0004036	LOC6613151|XP_032583757.1|DSEC	LOC4816515|XP_001356004.1|DPSE
OG0004037	LOC6617786|XP_002042098.2|DSEC	LOC4816747|XP_015036537.2|DPSE
OG0004038	LOC6617312|XP_032583110.1|DSEC	LOC4817296|XP_001356752.1|DPSE
OG0004039	LOC6613084|XP_002037567.2|DSEC	LOC4816855|XP_001356624.4|DPSE
OG0004040	LOC6615609|XP_002039983.1|DSEC	LOC4803865|XP_001360514.2|DPSE
OG0004041	LOC6620445|XP_002044652.2|DSEC	LOC6899268|XP_033239360.1|DPSE, LOC4814593|XP_001354583.3|DPSE
OG0004042	LOC6611055|XP_002035612.2|DSEC	LOC4812379|XP_001352843.1|DPSE
OG0004043	LOC6612052|XP_002036569.1|DSEC	LOC4816336|XP_001356059.2|DPSE
OG0004044	LOC6619001|XP_032580941.1|DSEC	LOC4815297|XP_033240318.1|DPSE
OG0004045	LOC6612092|XP_002036609.1|DSEC	LOC4811739|XP_015044346.1|DPSE
OG0004046	LOC6617267|XP_002041594.1|DSEC	LOC4817049|XP_001356425.3|DPSE
OG0004047	LOC6617696|XP_002042008.1|DSEC	LOC4817749|XP_001357159.2|DPSE
OG0004048	LOC6613395|XP_002037869.1|DSEC	LOC4817429|XP_001356729.3|DPSE
OG0004049	LOC6617213|XP_002041540.1|DSEC	LOC6902831|XP_002132567.1|DPSE
OG0004050	LOC6614614|XP_032575693.1|DSEC	LOC4816918|XP_001356888.4|DPSE
OG0004051	LOC6612160|XP_032583124.1|DSEC	LOC4816824|XP_001356808.4|DPSE
OG0004052	LOC6614812|XP_032581397.1|DSEC	LOC4815183|XP_033240275.1|DPSE
OG0004053	LOC6608627|XP_002033361.1|DSEC	LOC4804742|XP_001361254.2|DPSE
OG0004054	LOC6614565|XP_002038993.1|DSEC	LOC4817261|XP_033235299.1|DPSE
OG0004055	LOC6606974|XP_002031766.1|DSEC	LOC4801041|XP_001358206.2|DPSE
OG0004056	LOC6613783|XP_002038252.2|DSEC	LOC4802774|XP_001359634.3|DPSE
OG0004057	LOC6619419|XP_002043634.2|DSEC	LOC4813337|XP_001354016.2|DPSE
OG0004058	LOC6610579|XP_002035152.1|DSEC	LOC4813435|XP_033241058.1|DPSE
OG0004059	LOC6614329|XP_002038769.1|DSEC	LOC4802694|XP_001359561.3|DPSE
OG0004060	LOC6606855|XP_002031652.1|DSEC	LOC4803149|XP_001359939.2|DPSE
OG0004061	LOC6619914|XP_032582270.1|DSEC	LOC4815352|XP_033238797.1|DPSE
OG0004062	LOC6610415|XP_032573940.1|DSEC	LOC4813583|XP_001353562.2|DPSE
OG0004063	LOC6616152|XP_002040517.1|DSEC	LOC4815636|XP_001355386.1|DPSE
OG0004064	LOC6605839|XP_002030653.1|DSEC	LOC4813211|XP_001353432.1|DPSE
OG0004065	LOC6615480|XP_032572610.1|DSEC	LOC6899112|XP_033234688.1|DPSE
OG0004066	LOC6609163|XP_002033865.1|DSEC	LOC4803966|XP_001360604.3|DPSE
OG0004067	LOC6619899|XP_002044111.1|DSEC	LOC4815427|XP_001355338.1|DPSE
OG0004068	LOC6607160|XP_002031946.1|DSEC	LOC4803026|XP_001359828.1|DPSE
OG0004069	LOC6607159|XP_032576360.1|DSEC	LOC6897677|XP_015037961.2|DPSE
OG0004070	LOC6610673|XP_002035239.1|DSEC	LOC4813531|XP_001353551.3|DPSE
OG0004071	LOC6604965|XP_002029808.1|DSEC	LOC4813996|XP_001354174.2|DPSE
OG0004072	LOC6604966|XP_002029809.1|DSEC	LOC4813997|XP_001354173.3|DPSE
OG0004073	LOC6614801|XP_002039220.1|DSEC	LOC4815569|XP_001355721.4|DPSE
OG0004074	LOC6615540|XP_002039919.2|DSEC	LOC6898413|XP_002138459.3|DPSE
OG0004075	LOC6609006|XP_002033711.1|DSEC	LOC4804378|XP_001360949.3|DPSE
OG0004076	LOC6609005|XP_002033710.2|DSEC	LOC4804379|XP_001360950.3|DPSE
OG0004077	LOC6611612|XP_002036148.2|DSEC	LOC4816331|XP_001355926.2|DPSE
OG0004078	LOC6617019|XP_002041347.1|DSEC	LOC4802199|XP_001359166.2|DPSE
OG0004079	LOC6618987|XP_002043232.1|DSEC	LOC4814961|XP_001355150.1|DPSE
OG0004080	LOC6609462|XP_002034147.1|DSEC	LOC4803780|XP_001360442.1|DPSE
OG0004081	LOC6609220|XP_032570268.1|DSEC	LOC6898823|XP_033234289.1|DPSE
OG0004082	LOC6615301|XP_002039705.1|DSEC	LOC6899871|XP_002135667.2|DPSE
OG0004083	LOC116801434|XP_032576831.1|DSEC	LOC4801753|XP_002137483.3|DPSE, LOC6903902|XP_033232489.1|DPSE
OG0004084	LOC6619372|XP_032573924.1|DSEC	LOC4812467|XP_001352956.4|DPSE
OG0004085	LOC6616844|XP_002041180.1|DSEC	LOC4802068|XP_001359061.1|DPSE
OG0004086	LOC6617160|XP_032577787.1|DSEC	LOC4801247|XP_001358370.3|DPSE
OG0004087	LOC6617601|XP_032581063.1|DSEC	LOC4814841|XP_015041639.2|DPSE
OG0004088	LOC6617134|XP_002041461.1|DSEC	LOC4801141|XP_001358280.1|DPSE
OG0004089	LOC6618998|XP_002043243.2|DSEC	LOC6901779|XP_033241472.1|DPSE
OG0004090	LOC6607726|XP_032579116.1|DSEC	LOC4802168|XP_001359141.3|DPSE
OG0004091	LOC6606327|XP_002031132.1|DSEC	LOC4802396|XP_033233171.1|DPSE
OG0004092	LOC6618946|XP_002043189.1|DSEC	LOC4815968|XP_001355267.2|DPSE
OG0004094	LOC6612547|XP_002037055.1|DSEC	LOC4815249|XP_001355160.2|DPSE
OG0004095	LOC116801474|XP_032577178.1|DSEC	LOC4802841|XP_001359677.5|DPSE
OG0004096	LOC6617161|XP_002041488.1|DSEC	LOC4801246|XP_001358369.3|DPSE
OG0004097	LOC6605523|XP_002030356.1|DSEC	LOC4812848|XP_001353502.1|DPSE
OG0004098	LOC6616850|XP_002041186.1|DSEC	LOC4802071|XP_015037590.2|DPSE
OG0004099	LOC6613867|XP_032577875.1|DSEC	LOC4802521|XP_033233474.1|DPSE
OG0004100	LOC6613878|XP_032577815.1|DSEC	LOC4802512|XP_001359420.3|DPSE
OG0004101	LOC6613882|XP_002038351.1|DSEC	LOC117184958|XP_033240112.1|DPSE, LOC4802510|XP_001359419.4|DPSE
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC6897637|XP_002137781.4|DPSE
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC4802201|XP_001359168.3|DPSE
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC4800543|XP_015038648.2|DPSE
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC4813298|XP_001353434.2|DPSE
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC4813958|XP_033238095.1|DPSE
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC4814106|XP_001354284.1|DPSE
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC4803096|XP_001359894.2|DPSE
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC4802167|XP_001359140.2|DPSE
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC4812415|XP_001352888.1|DPSE
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC4802668|XP_001359540.2|DPSE
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC4802183|XP_001359152.2|DPSE
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC4815486|XP_033238731.1|DPSE
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC4814401|XP_001354456.2|DPSE
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC4814368|XP_001354458.2|DPSE
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC4802672|XP_001359542.3|DPSE
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC4802864|XP_001359698.2|DPSE
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC4804002|XP_001360633.2|DPSE
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC4803172|XP_001359956.1|DPSE
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC4803108|XP_001359905.4|DPSE
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC4812064|XP_015043754.1|DPSE
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC4803090|XP_001359889.2|DPSE
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC4802691|XP_015038009.2|DPSE
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC6902255|XP_002133782.3|DPSE
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC4800249|XP_003736222.1|DPSE
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC4800260|XP_015038744.2|DPSE
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC4816884|XP_001356321.1|DPSE
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC4802387|XP_001359315.2|DPSE
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC6898892|XP_033235064.1|DPSE
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC4815096|XP_015041824.2|DPSE
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC4802879|XP_001359708.1|DPSE
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC4813370|XP_001353867.1|DPSE
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC4817711|XP_001357089.3|DPSE
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC4802127|XP_033233092.1|DPSE
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC4803056|XP_033232971.1|DPSE
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC4802721|XP_001359586.3|DPSE
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC4804714|XP_001361232.2|DPSE
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC4812177|XP_001352590.1|DPSE
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC4815206|XP_001354666.4|DPSE
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC4815883|XP_001355564.2|DPSE
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC4804630|XP_033233841.1|DPSE
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC4814246|XP_001354442.1|DPSE
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC4800835|XP_001358039.3|DPSE
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC4816916|XP_001356339.1|DPSE
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC4814135|XP_001354192.3|DPSE
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC4802322|XP_001359262.3|DPSE
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC4816976|XP_001356326.2|DPSE
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC4800873|XP_015038519.2|DPSE
OG0004149	LOC6614328|XP_002038768.1|DSEC	LOC4802695|XP_033241781.1|DPSE
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC4802411|XP_001359334.2|DPSE
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC4801988|XP_001358999.4|DPSE
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC4802444|XP_033241753.1|DPSE
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC4805025|XP_001361493.3|DPSE
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC6900027|XP_033240339.1|DPSE
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC4802461|XP_001359378.2|DPSE
OG0004156	LOC6606323|XP_002031128.1|DSEC	LOC4802400|XP_001359325.4|DPSE
OG0004157	LOC6614980|XP_002039397.2|DSEC	LOC4814704|XP_001355008.3|DPSE
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC4813450|XP_001353676.2|DPSE
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC4802365|XP_001359294.2|DPSE
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC6900553|XP_015042916.2|DPSE
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC4803112|XP_001359909.5|DPSE
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC4802537|XP_001359438.2|DPSE
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC6897821|XP_002137926.2|DPSE
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC4802304|XP_015037730.2|DPSE
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC4805239|XP_015040507.2|DPSE
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC4803530|XP_001360241.3|DPSE
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC4802021|XP_001359023.2|DPSE
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC4800448|XP_001357723.3|DPSE
OG0004169	LOC6618969|XP_032581316.1|DSEC	LOC26533794|XP_015042104.2|DPSE
OG0004170	LOC6617659|XP_002041972.1|DSEC	LOC6901499|XP_002134185.4|DPSE
OG0004171	LOC6612418|XP_032581214.1|DSEC	LOC4814748|XP_001355133.3|DPSE
OG0004172	LOC6617929|XP_002042237.2|DSEC	LOC4815117|XP_015042008.2|DPSE
OG0004173	LOC6609383|XP_002034072.1|DSEC	LOC6898270|XP_002138336.2|DPSE
OG0004174	LOC6609016|XP_032572713.1|DSEC	LOC6898468|XP_015039912.2|DPSE
OG0004175	LOC6609524|XP_002034208.1|DSEC	LOC4804188|XP_001360790.2|DPSE
OG0004176	LOC6604863|XP_032574944.1|DSEC	LOC4813934|XP_001354096.1|DPSE
OG0004177	LOC6606325|XP_032579015.1|DSEC	LOC4802398|XP_001359323.4|DPSE
OG0004178	LOC6616696|XP_032576763.1|DSEC	LOC6897828|XP_033232846.1|DPSE
OG0004179	LOC6616093|XP_002040458.1|DSEC	LOC4814420|XP_001354447.1|DPSE
OG0004180	LOC6619035|XP_032578208.1|DSEC	LOC4803286|XP_001360051.4|DPSE
OG0004181	LOC6607628|XP_032576422.1|DSEC	LOC4801569|XP_001358640.2|DPSE
OG0004182	LOC6605431|XP_032573138.1|DSEC	LOC4812996|XP_015042805.2|DPSE
OG0004183	LOC6605430|XP_002030263.2|DSEC	LOC4813469|XP_033241356.1|DPSE
OG0004184	LOC6610719|XP_002035285.1|DSEC	LOC4812638|XP_001353028.2|DPSE
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC4816545|XP_001355904.3|DPSE
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC4815173|XP_001354743.1|DPSE
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC4802607|XP_001359496.2|DPSE
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC4803100|XP_001359898.3|DPSE
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC4803102|XP_001359900.3|DPSE
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC6897853|XP_002137956.3|DPSE
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC4802939|XP_001359754.3|DPSE
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC4803237|XP_033233128.1|DPSE
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC4814725|XP_015041734.2|DPSE
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC4803184|XP_001359967.2|DPSE
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC6901874|XP_033239490.1|DPSE
OG0004196	LOC6612647|XP_032576904.1|DSEC	LOC4801594|XP_001358663.3|DPSE
OG0004197	LOC6606824|XP_002031621.1|DSEC	LOC4802814|XP_001359657.3|DPSE
OG0004198	LOC6613852|XP_002038321.1|DSEC	LOC4802458|XP_001359375.1|DPSE
OG0004199	LOC6616894|XP_032578018.1|DSEC	LOC4802557|XP_001359455.3|DPSE
OG0004200	LOC6615434|XP_032571708.1|DSEC	LOC4805241|XP_001361674.2|DPSE
OG0004201	LOC6612657|XP_002037161.1|DSEC	LOC4801160|XP_001358295.3|DPSE
OG0004202	LOC6607485|XP_002032254.1|DSEC	LOC4800938|XP_001358124.2|DPSE
OG0004203	LOC6606157|XP_002030965.1|DSEC	LOC4802878|XP_015038157.1|DPSE
OG0004204	LOC6619376|XP_002043592.2|DSEC	LOC4812396|XP_001352960.2|DPSE
OG0004205	LOC6605726|XP_032573806.1|DSEC	LOC6900361|XP_002134756.3|DPSE
OG0004206	LOC6620392|XP_032576899.1|DSEC	LOC4803072|XP_001359872.2|DPSE
OG0004207	LOC6620393|XP_002044601.1|DSEC	LOC4803073|XP_001359873.2|DPSE
OG0004208	LOC6606807|XP_002031604.1|DSEC	LOC6899287|XP_002136239.3|DPSE
OG0004209	LOC6607798|XP_032577180.1|DSEC	LOC4800432|XP_033241540.1|DPSE
OG0004210	LOC6620026|XP_002044238.2|DSEC	LOC4800859|XP_001358059.1|DPSE
OG0004211	LOC6617397|XP_002041722.1|DSEC	LOC4816975|XP_001356549.2|DPSE
OG0004212	LOC6607103|XP_002031891.1|DSEC	LOC4802534|XP_001359435.1|DPSE
OG0004213	LOC6607193|XP_002031977.2|DSEC	LOC4803021|XP_001359823.2|DPSE
OG0004214	LOC6615321|XP_002039722.1|DSEC	LOC4805542|XP_001361929.1|DPSE
OG0004215	LOC6609315|XP_002034004.2|DSEC	LOC4805736|XP_001362084.2|DPSE
OG0004216	LOC6605674|XP_002030492.2|DSEC	LOC4813495|XP_033238849.1|DPSE
OG0004217	LOC6610870|XP_032574646.1|DSEC	LOC4813478|XP_001353758.2|DPSE
OG0004218	LOC6614785|XP_002039205.1|DSEC	LOC6901805|XP_002134473.1|DPSE
OG0004219	LOC6607228|XP_002032012.1|DSEC	LOC4803002|XP_001359807.1|DPSE
OG0004220	LOC6606185|XP_032576325.1|DSEC	LOC4802333|XP_015037753.2|DPSE
OG0004221	LOC6620047|XP_002044259.1|DSEC	LOC4802813|XP_001359656.3|DPSE
OG0004222	LOC6606746|XP_002031543.1|DSEC	LOC4802581|XP_001359475.1|DPSE
OG0004223	LOC6621609|XP_032576913.1|DSEC	LOC4802585|XP_015037926.2|DPSE
OG0004224	LOC6613959|XP_032578443.1|DSEC	LOC4802431|XP_001359353.2|DPSE
OG0004225	LOC6612375|XP_002036884.1|DSEC	LOC4814712|XP_001354635.1|DPSE
OG0004226	LOC6616883|XP_002041219.2|DSEC	LOC4802550|XP_003736757.3|DPSE
OG0004227	LOC6606161|XP_032577587.1|DSEC	LOC4802881|XP_033236310.1|DPSE
OG0004228	LOC6621669|XP_032577589.1|DSEC	LOC4802880|XP_001359709.1|DPSE
OG0004229	LOC6609339|XP_002034028.2|DSEC	LOC4805561|XP_004444546.2|DPSE
OG0004230	LOC6620155|XP_032580340.1|DSEC	LOC6901541|XP_033238139.1|DPSE
OG0004231	LOC6610730|XP_002035296.1|DSEC	LOC6900301|XP_002135623.1|DPSE
OG0004232	LOC6610733|XP_032575681.1|DSEC	LOC4812652|XP_015044098.1|DPSE
OG0004233	LOC6610734|XP_032575680.1|DSEC	LOC4812651|XP_015044101.1|DPSE
OG0004234	LOC6610746|XP_032575316.1|DSEC	LOC4812663|XP_015044106.1|DPSE
OG0004235	LOC6616168|XP_032580991.1|DSEC	LOC4815925|XP_001355569.2|DPSE
OG0004236	LOC6616637|XP_002040994.1|DSEC	LOC4803188|XP_001359971.3|DPSE
OG0004237	LOC6614276|XP_032577752.1|DSEC	LOC4802968|XP_033241809.1|DPSE
OG0004238	LOC6616677|XP_002041032.1|DSEC	LOC6897950|XP_002138049.1|DPSE
OG0004239	LOC6620037|XP_002044249.1|DSEC	LOC4802808|XP_001359652.3|DPSE
OG0004240	LOC6613913|XP_002038378.1|DSEC	LOC6897625|XP_002137769.2|DPSE
OG0004241	LOC6607183|XP_032576605.1|DSEC	LOC4802624|XP_001359508.2|DPSE
OG0004242	LOC6607166|XP_002031952.1|DSEC	LOC4803033|XP_033232624.1|DPSE
OG0004243	LOC6610861|XP_002035427.1|DSEC	LOC4814122|XP_001354281.2|DPSE
OG0004244	LOC6616642|XP_002040999.1|DSEC	LOC4803185|XP_001359968.3|DPSE
OG0004245	LOC6610299|XP_002034894.1|DSEC	LOC4812436|XP_001352453.2|DPSE
OG0004246	LOC6605301|XP_032573546.1|DSEC	LOC4812914|XP_033239744.1|DPSE
OG0004247	LOC6616129|XP_002040494.1|DSEC	LOC4815830|XP_001355238.2|DPSE
OG0004248	LOC6610084|XP_002034700.1|DSEC	LOC4804644|XP_001361173.2|DPSE
OG0004249	LOC6610136|XP_002034745.1|DSEC	LOC4812596|XP_033237569.1|DPSE
OG0004250	LOC6617852|XP_032578589.1|DSEC	LOC4817862|XP_001357340.3|DPSE
OG0004251	LOC6615875|XP_032582570.1|DSEC	LOC4814812|XP_033237984.1|DPSE
OG0004252	LOC6607100|XP_002031888.1|DSEC	LOC4802531|XP_001359433.3|DPSE
OG0004253	LOC6607204|XP_002031988.1|DSEC	LOC4803015|XP_001359817.4|DPSE
OG0004254	LOC6615028|XP_002039445.1|DSEC	LOC4815527|XP_001355497.2|DPSE
OG0004256	LOC6609471|XP_002034156.1|DSEC	LOC4805690|XP_001362049.2|DPSE
OG0004257	LOC6612779|XP_032579056.1|DSEC	LOC4800274|XP_001357618.2|DPSE
OG0004258	LOC6619680|XP_032577202.1|DSEC	LOC4803220|XP_015038350.1|DPSE
OG0004259	LOC6609468|XP_032570881.1|DSEC	LOC6899104|XP_002139021.2|DPSE
OG0004260	LOC6613856|XP_032576188.1|DSEC	LOC6897751|XP_003736791.3|DPSE
OG0004261	LOC6613956|XP_002038420.1|DSEC	LOC4802433|XP_001359355.2|DPSE
OG0004262	LOC6607762|XP_002032525.1|DSEC	LOC4802138|XP_001359117.2|DPSE
OG0004263	LOC6619086|XP_002043326.1|DSEC	LOC4803249|XP_001360022.4|DPSE
OG0004264	LOC6614300|XP_032578747.1|DSEC	LOC4802990|XP_001359797.3|DPSE
OG0004265	LOC6614223|XP_002038668.1|DSEC	LOC4802936|XP_001359751.1|DPSE
OG0004266	LOC6606169|XP_032578816.1|DSEC	LOC4802886|XP_001359714.3|DPSE
OG0004267	LOC6607068|XP_002031856.1|DSEC	LOC4802802|XP_015038099.1|DPSE
OG0004268	LOC6608710|XP_032571249.1|DSEC	LOC4805408|XP_033233709.1|DPSE
OG0004269	LOC6609403|XP_002034088.1|DSEC	LOC4804648|XP_001361176.3|DPSE
OG0004270	LOC116800675|XP_032572861.1|DSEC	LOC4804886|XP_003736959.1|DPSE
OG0004271	LOC6608967|XP_002033681.1|DSEC	LOC4804170|XP_033234805.1|DPSE
OG0004272	LOC6606832|XP_002031629.1|DSEC	LOC4803201|XP_001359983.1|DPSE
OG0004273	LOC6606668|XP_002031468.1|DSEC	LOC4800830|XP_001358034.2|DPSE
OG0004274	LOC6617549|XP_002041863.1|DSEC	LOC4815423|XP_001355612.2|DPSE
OG0004275	LOC6619885|XP_002044097.1|DSEC	LOC4816030|XP_001355552.1|DPSE
OG0004276	LOC6604797|XP_002029648.1|DSEC	LOC4812451|XP_033240182.1|DPSE
OG0004277	LOC6605325|XP_032574192.1|DSEC	LOC4812122|XP_001352791.2|DPSE
OG0004278	LOC6618642|XP_002042901.1|DSEC	LOC4814546|XP_001355085.2|DPSE
OG0004279	LOC6617300|XP_002041627.1|DSEC	LOC117184548|XP_033238630.1|DPSE, LOC4817333|XP_001356739.1|DPSE, LOC6903707|XP_002136767.2|DPSE
OG0004280	LOC6612412|XP_032582421.1|DSEC	LOC6901746|XP_033237735.1|DPSE
OG0004281	LOC6608136|XP_002032882.1|DSEC	LOC4803575|XP_001360282.2|DPSE
OG0004282	LOC6609504|XP_002034188.1|DSEC	LOC6903887|XP_002136634.1|DPSE
OG0004283	LOC6609505|XP_002034189.1|DSEC	LOC6903886|XP_002136633.1|DPSE
OG0004284	LOC116800655|XP_032572691.1|DSEC	LOC4818107|XP_003736142.2|DPSE
OG0004285	LOC6607649|XP_002032414.1|DSEC	LOC4801739|XP_001358782.2|DPSE
OG0004286	LOC6605320|XP_002030157.1|DSEC	LOC4813119|XP_015043280.1|DPSE
OG0004287	LOC6605319|XP_032575602.1|DSEC	LOC4812993|XP_001353897.1|DPSE
OG0004288	LOC6605311|XP_002030149.1|DSEC	LOC4813619|XP_001353902.1|DPSE
OG0004289	LOC6619393|XP_032575539.1|DSEC	LOC6900273|XP_033237790.1|DPSE
OG0004290	LOC6609114|XP_002033816.1|DSEC	LOC6898978|XP_002138938.2|DPSE
OG0004291	LOC6609169|XP_002033871.1|DSEC	LOC4803971|XP_001360608.2|DPSE
OG0004292	LOC116801063|XP_032574407.1|DSEC	LOC4812437|XP_001352689.1|DPSE
OG0004293	LOC6605838|XP_002030652.1|DSEC	LOC4813354|XP_001353431.2|DPSE
OG0004294	LOC6605723|XP_002030539.1|DSEC	LOC4813079|XP_015042601.1|DPSE
OG0004295	LOC6605722|XP_032574285.1|DSEC	LOC4812926|XP_001353185.3|DPSE
OG0004296	LOC6605720|XP_002030536.1|DSEC	LOC4812790|XP_001353187.3|DPSE
OG0004297	LOC6618791|XP_002043041.1|DSEC	LOC4805618|XP_001361992.2|DPSE
OG0004298	LOC6608211|XP_002032956.1|DSEC	LOC117183509|XP_033233300.1|DPSE, LOC4805055|XP_001361519.1|DPSE
OG0004299	LOC6609065|XP_032570394.1|DSEC	LOC6898462|XP_033233330.1|DPSE
OG0004300	LOC6610086|XP_002034702.1|DSEC	LOC6898581|XP_002138601.1|DPSE
OG0004301	LOC6611126|XP_002035683.1|DSEC	LOC4811960|XP_001352688.3|DPSE
OG0004302	LOC6609392|XP_032571931.1|DSEC	LOC4803898|XP_001360543.2|DPSE
OG0004303	LOC6608390|XP_002033124.1|DSEC	LOC4805127|XP_001361582.2|DPSE
OG0004304	LOC6609626|XP_032572256.1|DSEC	LOC6898330|XP_002138385.2|DPSE
OG0004305	LOC6608993|XP_032573102.1|DSEC	LOC6898763|XP_015040375.2|DPSE
OG0004306	LOC6608760|XP_002033483.1|DSEC	LOC4805145|XP_001361597.3|DPSE
OG0004307	LOC6609072|XP_002033775.2|DSEC	LOC4804881|XP_001361369.2|DPSE
OG0004308	LOC6615810|XP_032572829.1|DSEC	LOC4803526|XP_033233853.1|DPSE
OG0004309	LOC6604958|XP_002029801.1|DSEC	LOC4812008|XP_001352770.2|DPSE
OG0004310	LOC6608241|XP_032572511.1|DSEC	LOC4805080|XP_001361542.2|DPSE
OG0004311	LOC6616257|XP_002040621.1|DSEC	LOC117185142|XP_033241067.1|DPSE, LOC4812867|XP_001353306.3|DPSE
