Orthogroup	DSEC.longest_only	SLEB.longest_only
OG0006786	LOC6609821|XP_002034475.1|DSEC	LOC115633639|XP_030386939.1|SLEB
OG0006787	LOC6605316|XP_002030153.1|DSEC	LOC115622654|XP_030372523.1|SLEB
OG0006788	LOC6605317|XP_002030154.2|DSEC	LOC115622655|XP_030372525.1|SLEB
OG0006789	LOC6617997|XP_002042305.1|DSEC	LOC115633323|XP_030386612.1|SLEB
OG0006790	LOC6613149|XP_002037630.1|DSEC	LOC115631614|XP_030384278.1|SLEB
OG0006791	LOC6605417|XP_032575392.1|DSEC	LOC115632457|XP_030385473.1|SLEB
OG0006792	LOC6605080|XP_002029921.1|DSEC	LOC115632951|XP_030386107.1|SLEB
OG0006793	LOC6605085|XP_002029926.1|DSEC	LOC115632627|XP_030385716.1|SLEB
OG0006794	LOC6607889|XP_002032643.1|DSEC	LOC115633841|XP_030387192.1|SLEB
OG0006795	LOC6610703|XP_002035269.1|DSEC	LOC115622787|XP_030372707.1|SLEB
OG0006796	LOC6616464|XP_002040825.1|DSEC	LOC115624570|XP_030375158.1|SLEB
OG0006797	LOC6611946|XP_002036463.1|DSEC	LOC115631577|XP_030384229.1|SLEB
OG0006798	LOC6604937|XP_002029780.1|DSEC	LOC115623132|XP_030373202.1|SLEB
OG0006799	LOC6605043|XP_002029885.1|DSEC	LOC115633018|XP_030386202.1|SLEB
OG0006800	LOC6605617|XP_032575692.1|DSEC	LOC115625352|XP_030376249.1|SLEB
OG0006801	LOC6620446|XP_002044653.2|DSEC	LOC115633324|XP_030386613.1|SLEB
OG0006802	LOC6609303|XP_002033993.1|DSEC	LOC115633794|XP_030387131.1|SLEB
OG0006803	LOC6608592|XP_002033326.1|DSEC	LOC115619976|XP_030368871.1|SLEB
OG0006804	LOC6605093|XP_032574733.1|DSEC	LOC115622676|XP_030372552.1|SLEB
OG0006805	LOC6608887|XP_032570471.1|DSEC	LOC115628236|XP_030380113.1|SLEB
OG0006806	LOC6605952|XP_032574929.1|DSEC	LOC115624754|XP_030375444.1|SLEB
OG0006807	LOC6619368|XP_032576035.1|DSEC	LOC115628719|XP_030380787.1|SLEB
OG0006808	LOC6608345|XP_002033082.1|DSEC	LOC115633754|XP_030387088.1|SLEB
OG0006809	LOC6610634|XP_002035201.1|DSEC	LOC115632653|XP_030385743.1|SLEB
OG0006810	LOC6605868|XP_032573721.1|DSEC	LOC115622763|XP_030372678.1|SLEB
OG0006811	LOC6617051|XP_032577095.1|DSEC	LOC115625290|XP_030376163.1|SLEB
OG0006812	LOC6604856|XP_002029701.1|DSEC	LOC115622960|XP_030372961.1|SLEB
OG0006813	LOC116801652|XP_032578423.1|DSEC	LOC115627750|XP_030379397.1|SLEB
OG0006814	LOC6605405|XP_002030238.1|DSEC	LOC115633140|XP_030386407.1|SLEB
OG0006815	LOC6610636|XP_032573945.1|DSEC	LOC115632768|XP_030385877.1|SLEB
OG0006816	LOC6610637|XP_032573824.1|DSEC	LOC115633041|XP_030386244.1|SLEB
OG0006817	LOC6610455|XP_032573918.1|DSEC	LOC115622721|XP_030372622.1|SLEB
OG0006818	LOC6610243|XP_032575025.1|DSEC	LOC115633050|XP_030386255.1|SLEB
OG0006819	LOC6619364|XP_002043581.1|DSEC	LOC115623448|XP_030373664.1|SLEB
OG0006820	LOC6619369|XP_002043585.1|DSEC	LOC115633835|XP_030387185.1|SLEB
OG0006821	LOC6612127|XP_032583485.1|DSEC	LOC115631477|XP_030384092.1|SLEB
OG0006822	LOC6610089|XP_002034705.1|DSEC	LOC115633875|XP_030387236.1|SLEB
OG0006823	LOC6606011|XP_032574999.1|DSEC	LOC115632294|XP_030385246.1|SLEB
OG0006824	LOC6610874|XP_002035437.1|DSEC	LOC115622759|XP_030372674.1|SLEB
OG0006825	LOC6605529|XP_002030360.1|DSEC	LOC115634346|XP_030387861.1|SLEB
OG0006826	LOC6605993|XP_032573319.1|DSEC	LOC115632866|XP_030385989.1|SLEB
OG0006827	LOC6614214|XP_002038659.1|DSEC	LOC115623699|XP_030374035.1|SLEB
OG0006828	LOC6611940|XP_002036457.1|DSEC	LOC115630799|XP_030383320.1|SLEB
OG0006829	LOC6610935|XP_002035492.1|DSEC	LOC115622687|XP_030372572.1|SLEB
OG0006830	LOC6610396|XP_002034978.1|DSEC	LOC115628278|XP_030380167.1|SLEB
OG0006831	LOC6604877|XP_032574167.1|DSEC	LOC115622764|XP_030372679.1|SLEB
OG0006832	LOC6604920|XP_002029763.1|DSEC	LOC115632907|XP_030386057.1|SLEB
OG0006833	LOC6616441|XP_032574598.1|DSEC	LOC115622952|XP_030372947.1|SLEB
OG0006834	LOC6607373|XP_002032146.1|DSEC	LOC115622112|XP_030371815.1|SLEB
OG0006835	LOC6604821|XP_002029666.1|DSEC	LOC115622369|XP_030372146.1|SLEB
OG0006836	LOC6610529|XP_002035109.1|DSEC	LOC115623104|XP_030373170.1|SLEB
OG0006837	LOC6610758|XP_002035324.1|DSEC	LOC115624542|XP_030375127.1|SLEB
OG0006838	LOC6605120|XP_032575217.1|DSEC	LOC115632318|XP_030385280.1|SLEB
OG0006839	LOC6610752|XP_002035318.1|DSEC	LOC115624599|XP_030375199.1|SLEB
OG0006840	LOC6613637|XP_002038107.1|DSEC	LOC115625758|XP_030376774.1|SLEB
OG0006841	LOC6610781|XP_002035347.1|DSEC	LOC115624938|XP_030375649.1|SLEB
OG0006842	LOC6610650|XP_002035217.2|DSEC	LOC115632970|XP_030386131.1|SLEB
OG0006843	LOC6616049|XP_002040415.1|DSEC	LOC115627632|XP_030379228.1|SLEB
OG0006844	LOC6621662|XP_002045767.2|DSEC	LOC115620278|XP_030369311.1|SLEB
OG0006845	LOC6606042|XP_002030853.1|DSEC	LOC115632091|XP_030384926.1|SLEB
OG0006846	LOC6611057|XP_032575782.1|DSEC	LOC115622941|XP_030372931.1|SLEB
OG0006847	LOC6611059|XP_032574543.1|DSEC	LOC115622593|XP_030372450.1|SLEB
OG0006848	LOC6615372|XP_032570585.1|DSEC	LOC115634176|XP_030387622.1|SLEB
OG0006849	LOC6604907|XP_002029750.1|DSEC	LOC115633154|XP_030386423.1|SLEB
OG0006850	LOC6604908|XP_002029751.2|DSEC	LOC115632558|XP_030385631.1|SLEB
OG0006851	LOC6604912|XP_032574878.1|DSEC	LOC115632580|XP_030385661.1|SLEB
OG0006852	LOC6608518|XP_032570190.1|DSEC	LOC115634777|XP_030388533.1|SLEB
OG0006853	LOC6604848|XP_032575229.1|DSEC	LOC115622454|XP_030372257.1|SLEB
OG0006854	LOC6608430|XP_032571085.1|DSEC	LOC115623378|XP_030373942.1|SLEB
OG0006855	LOC6605461|XP_002030294.1|DSEC	LOC115624524|XP_030375103.1|SLEB
OG0006856	LOC6609796|XP_002034450.2|DSEC	LOC115625147|XP_030375933.1|SLEB
OG0006857	LOC6619136|XP_032571761.1|DSEC	LOC115619938|XP_030368824.1|SLEB
OG0006858	LOC6604790|XP_002029641.2|DSEC	LOC115632087|XP_030384911.1|SLEB
OG0006859	LOC6608060|XP_032571376.1|DSEC	LOC115628538|XP_030384218.1|SLEB
OG0006860	LOC6608549|XP_002033283.1|DSEC	LOC115634675|XP_030388397.1|SLEB
OG0006861	LOC6608894|XP_032572664.1|DSEC	LOC115633798|XP_030387139.1|SLEB
OG0006862	LOC6604968|XP_032574689.1|DSEC	LOC115622660|XP_030372530.1|SLEB
OG0006863	LOC6614853|XP_002039271.1|DSEC	LOC115627555|XP_030379133.1|SLEB
OG0006864	LOC6608911|XP_002033625.1|DSEC	LOC115625893|XP_030377020.1|SLEB
OG0006865	LOC6616742|XP_032577970.1|DSEC	LOC115620369|XP_030369434.1|SLEB
OG0006866	LOC6615557|XP_002039931.2|DSEC	LOC115631905|XP_030384616.1|SLEB
OG0006867	LOC6609691|XP_002034349.2|DSEC	LOC115633475|XP_030386833.1|SLEB
OG0006868	LOC6609692|XP_002034350.1|DSEC	LOC115634156|XP_030387596.1|SLEB
OG0006869	LOC6608946|XP_032571688.1|DSEC	LOC115623284|XP_030373448.1|SLEB
OG0006870	LOC6608547|XP_032571182.1|DSEC	LOC115634658|XP_030388378.1|SLEB
OG0006871	LOC6608120|XP_002032868.1|DSEC	LOC115627429|XP_030378969.1|SLEB
OG0006872	LOC6608037|XP_002032785.1|DSEC	LOC115630646|XP_030383150.1|SLEB
OG0006873	LOC6615341|XP_032570225.1|DSEC	LOC115622013|XP_030371732.1|SLEB
OG0006874	LOC116800190|XP_032569717.1|DSEC	LOC115626303|XP_030377492.1|SLEB
OG0006875	LOC6614579|XP_032569922.1|DSEC	LOC115631203|XP_030383767.1|SLEB
OG0006877	LOC116800360|XP_032570666.1|DSEC	LOC115631056|XP_030383552.1|SLEB
OG0006878	LOC6613558|XP_002038026.2|DSEC	LOC115626632|XP_030377898.1|SLEB
OG0006879	LOC6609495|XP_032571027.1|DSEC	LOC115620084|XP_030369133.1|SLEB
OG0006880	LOC6613679|XP_002038149.1|DSEC	LOC115631273|XP_030383844.1|SLEB
OG0006881	LOC6611272|XP_032573091.1|DSEC	LOC115626323|XP_030377524.1|SLEB
OG0006882	LOC6608554|XP_032570919.1|DSEC	LOC115622697|XP_030372588.1|SLEB
OG0006883	LOC6619334|XP_002043551.1|DSEC	LOC115626202|XP_030377345.1|SLEB
OG0006884	LOC6613184|XP_002037665.1|DSEC	LOC115626163|XP_030377298.1|SLEB
OG0006885	LOC6612028|XP_032578273.1|DSEC	LOC115630637|XP_030383134.1|SLEB
OG0006886	LOC6607553|XP_002032322.1|DSEC	LOC115621329|XP_030370809.1|SLEB
OG0006887	LOC6616055|XP_002040421.2|DSEC	LOC115628746|XP_030380812.1|SLEB
OG0006888	LOC6611991|XP_032570891.1|DSEC	LOC115632049|XP_030384882.1|SLEB
OG0006889	LOC6619335|XP_002043552.1|DSEC	LOC115626204|XP_030377347.1|SLEB
OG0006890	LOC6613393|XP_002037867.1|DSEC	LOC115630465|XP_030382895.1|SLEB
OG0006891	LOC6617690|XP_002042002.1|DSEC	LOC115631966|XP_030384693.1|SLEB
OG0006892	LOC6617314|XP_002041640.1|DSEC	LOC115631855|XP_030384561.1|SLEB
OG0006893	LOC6617216|XP_002041543.1|DSEC	LOC115631492|XP_030384111.1|SLEB
OG0006894	LOC6617217|XP_032583630.1|DSEC	LOC115631491|XP_030384110.1|SLEB
OG0006895	LOC116801997|XP_032580642.1|DSEC	LOC115628966|XP_030381104.1|SLEB
OG0006896	LOC6613644|XP_002038114.1|DSEC	LOC115625708|XP_030376712.1|SLEB
OG0006897	LOC6611816|XP_032571925.1|DSEC	LOC115628481|XP_030380464.1|SLEB
OG0006898	LOC6614577|XP_002039005.1|DSEC	LOC115631510|XP_030384135.1|SLEB
OG0006899	LOC6613052|XP_002037535.2|DSEC	LOC115631636|XP_030384305.1|SLEB
OG0006900	LOC6619891|XP_002044103.1|DSEC	LOC115626873|XP_030378244.1|SLEB
OG0006901	LOC6617236|XP_002041563.1|DSEC	LOC115631142|XP_030383672.1|SLEB
OG0006902	LOC6616216|XP_002040581.1|DSEC	LOC115633291|XP_030386563.1|SLEB
OG0006903	LOC6612707|XP_032579603.1|DSEC	LOC115621046|XP_030370428.1|SLEB
OG0006904	LOC6611196|XP_002035752.1|DSEC	LOC115625745|XP_030376760.1|SLEB
OG0006905	LOC6614485|XP_002038918.2|DSEC	LOC115631290|XP_030383864.1|SLEB
OG0006906	LOC6614604|XP_002039032.1|DSEC	LOC115631707|XP_030384394.1|SLEB
OG0006907	LOC6618240|XP_032583276.1|DSEC	LOC115628575|XP_030380602.1|SLEB
OG0006908	LOC6611327|XP_002035874.1|DSEC	LOC115626639|XP_030377908.1|SLEB
OG0006909	LOC116803576|XP_032583343.1|DSEC	LOC115631495|XP_030384115.1|SLEB
OG0006910	LOC6611688|XP_002036222.2|DSEC	LOC115625819|XP_030376868.1|SLEB
OG0006911	LOC6615073|XP_032581310.1|DSEC	LOC115629239|XP_030381514.1|SLEB
OG0006912	LOC6614701|XP_002039128.1|DSEC	LOC115625696|XP_030376697.1|SLEB
OG0006913	LOC6611519|XP_002036060.1|DSEC	LOC115630938|XP_030383365.1|SLEB
OG0006914	LOC6605588|XP_002030407.2|DSEC	LOC115624886|XP_030375593.1|SLEB
OG0006915	LOC6613228|XP_002037705.1|DSEC	LOC115631656|XP_030384328.1|SLEB
OG0006916	LOC6617881|XP_032569792.1|DSEC	LOC115626381|XP_030377599.1|SLEB
OG0006917	LOC6611392|XP_032570531.1|DSEC	LOC115626362|XP_030377573.1|SLEB
OG0006918	LOC6611389|XP_002035934.1|DSEC	LOC115626413|XP_030377640.1|SLEB
OG0006919	LOC6611825|XP_032583533.1|DSEC	LOC115625674|XP_030376670.1|SLEB
OG0006921	LOC6613265|XP_032569712.1|DSEC	LOC115631927|XP_030384638.1|SLEB
OG0006922	LOC6617859|XP_002042167.1|DSEC	LOC115625844|XP_030376906.1|SLEB
OG0006923	LOC6613291|XP_002037768.1|DSEC	LOC115631446|XP_030384050.1|SLEB
OG0006924	LOC6620235|XP_002044440.1|DSEC	LOC115626378|XP_030377593.1|SLEB
OG0006925	LOC6612695|XP_032578161.1|DSEC	LOC115621398|XP_030370902.1|SLEB
OG0006926	LOC6613103|XP_032576941.1|DSEC	LOC115631371|XP_030383952.1|SLEB
OG0006927	LOC6613101|XP_002037584.1|DSEC	LOC115631569|XP_030384221.1|SLEB
OG0006928	LOC6613097|XP_032577480.1|DSEC	LOC115631379|XP_030383961.1|SLEB
OG0006929	LOC6617197|XP_032576264.1|DSEC	LOC115628511|XP_030380515.1|SLEB
OG0006930	LOC6613376|XP_032570024.1|DSEC	LOC115631098|XP_030383610.1|SLEB
OG0006931	LOC6617711|XP_002042023.1|DSEC	LOC115630983|XP_030383426.1|SLEB
OG0006932	LOC6611975|XP_032583341.1|DSEC	LOC115631147|XP_030383678.1|SLEB
OG0006933	LOC6611970|XP_032583342.1|DSEC	LOC115631771|XP_030384466.1|SLEB
OG0006934	LOC6606892|XP_002031686.1|DSEC	LOC115624349|XP_030374862.1|SLEB
OG0006935	LOC6611393|XP_032574802.1|DSEC	LOC115626363|XP_030377574.1|SLEB
OG0006936	LOC6611408|XP_032576508.1|DSEC	LOC115628990|XP_030381131.1|SLEB
OG0006937	LOC6611944|XP_032570014.1|DSEC	LOC115629840|XP_030382281.1|SLEB
OG0006938	LOC6611878|XP_002036396.1|DSEC	LOC115625695|XP_030376695.1|SLEB
OG0006939	LOC6612393|XP_032580626.1|DSEC	LOC115628037|XP_030379842.1|SLEB
OG0006940	LOC6611530|XP_032578549.1|DSEC	LOC115631078|XP_030383585.1|SLEB
OG0006941	LOC6612108|XP_032583601.1|DSEC	LOC115631341|XP_030383919.1|SLEB
OG0006942	LOC6608521|XP_032570186.1|DSEC	LOC115622240|XP_030372000.1|SLEB
OG0006943	LOC6614433|XP_032583716.1|DSEC	LOC115631169|XP_030383719.1|SLEB
OG0006944	LOC6617399|XP_002041724.1|DSEC	LOC115631795|XP_030384492.1|SLEB
OG0006945	LOC6614563|XP_002038991.1|DSEC	LOC115631473|XP_030384087.1|SLEB
OG0006946	LOC6606599|XP_002031400.2|DSEC	LOC115621981|XP_030371693.1|SLEB
OG0006947	LOC6611320|XP_002035867.1|DSEC	LOC115626383|XP_030377602.1|SLEB
OG0006948	LOC6614772|XP_002039191.1|DSEC	LOC115625915|XP_030377009.1|SLEB
OG0006949	LOC6613347|XP_002037822.1|DSEC	LOC115630598|XP_030383077.1|SLEB
OG0006950	LOC6619119|XP_002043359.1|DSEC	LOC115625973|XP_030377077.1|SLEB
OG0006951	LOC6611691|XP_032575461.1|DSEC	LOC115625804|XP_030376842.1|SLEB
OG0006952	LOC6606639|XP_002031440.1|DSEC	LOC115620915|XP_030370271.1|SLEB
OG0006953	LOC6604793|XP_002029644.1|DSEC	LOC115632353|XP_030385323.1|SLEB
OG0006954	LOC6617768|XP_002042080.1|DSEC	LOC115630979|XP_030383421.1|SLEB
OG0006955	LOC6619250|XP_002043468.1|DSEC	LOC115621896|XP_030371586.1|SLEB
OG0006956	LOC6613198|XP_002037679.2|DSEC	LOC115630601|XP_030383081.1|SLEB
OG0006957	LOC6611201|XP_032576968.1|DSEC	LOC115625838|XP_030376900.1|SLEB
OG0006958	LOC6615796|XP_002040166.1|DSEC	LOC115631865|XP_030384576.1|SLEB
OG0006959	LOC6610189|XP_002034797.1|DSEC	LOC115628275|XP_030380164.1|SLEB
OG0006960	LOC6611675|XP_002036210.1|DSEC	LOC115626099|XP_030377211.1|SLEB
OG0006961	LOC6614506|XP_032578223.1|DSEC	LOC115630591|XP_030383070.1|SLEB
OG0006962	LOC6613167|XP_002037648.2|DSEC	LOC115629028|XP_030381186.1|SLEB
OG0006963	LOC6611915|XP_032569877.1|DSEC	LOC115625666|XP_030376662.1|SLEB
OG0006964	LOC6611907|XP_002036424.1|DSEC	LOC115625917|XP_030377011.1|SLEB
OG0006965	LOC6614575|XP_032569923.1|DSEC	LOC115631706|XP_030384393.1|SLEB
OG0006966	LOC6618125|XP_002042423.1|DSEC	LOC115631165|XP_030383714.1|SLEB
OG0006967	LOC6610100|XP_002034711.1|DSEC	LOC115633697|XP_030387015.1|SLEB
OG0006968	LOC6608690|XP_032572035.1|DSEC	LOC115623216|XP_030373317.1|SLEB
OG0006969	LOC6605192|XP_002030031.1|DSEC	LOC115622851|XP_030372793.1|SLEB
OG0006970	LOC6618684|XP_002042946.1|DSEC	LOC115620660|XP_030369871.1|SLEB
OG0006971	LOC6617344|XP_002041669.2|DSEC	LOC115630489|XP_030382933.1|SLEB
OG0006972	LOC6612093|XP_032583569.1|DSEC	LOC115631438|XP_030384037.1|SLEB
OG0006973	LOC6617190|XP_032577898.1|DSEC	LOC115628601|XP_030380644.1|SLEB
OG0006974	LOC6613638|XP_002038108.1|DSEC	LOC115623686|XP_030374016.1|SLEB
OG0006975	LOC6613438|XP_002037912.1|DSEC	LOC115631447|XP_030384051.1|SLEB
OG0006976	LOC6613522|XP_032583246.1|DSEC	LOC115628988|XP_030381129.1|SLEB
OG0006977	LOC6609861|XP_032571128.1|DSEC	LOC115633629|XP_030386924.1|SLEB
OG0006978	LOC6614487|XP_032574592.1|DSEC	LOC115630579|XP_030383056.1|SLEB
OG0006979	LOC6617258|XP_032574492.1|DSEC	LOC115631276|XP_030383848.1|SLEB
OG0006980	LOC6613589|XP_002038057.1|DSEC	LOC115626333|XP_030377537.1|SLEB
OG0006981	LOC6617813|XP_032569688.1|DSEC	LOC115622901|XP_030372880.1|SLEB
OG0006982	LOC6618261|XP_002042535.1|DSEC	LOC115628550|XP_030380572.1|SLEB
OG0006983	LOC6617198|XP_002041525.1|DSEC	LOC115628519|XP_030380531.1|SLEB
OG0006984	LOC6614402|XP_032583175.1|DSEC	LOC115631485|XP_030384100.1|SLEB
OG0006985	LOC6611630|XP_002036166.1|DSEC	LOC115628469|XP_030380451.1|SLEB
OG0006986	LOC6613379|XP_002037853.1|DSEC	LOC115630650|XP_030383152.1|SLEB
OG0006987	LOC6607890|XP_032571656.1|DSEC	LOC115633663|XP_030386968.1|SLEB
OG0006988	LOC6614561|XP_032576259.1|DSEC	LOC115631727|XP_030384423.1|SLEB
OG0006989	LOC6617761|XP_002042073.1|DSEC	LOC115631770|XP_030384465.1|SLEB
OG0006990	LOC6618227|XP_032575429.1|DSEC	LOC115630584|XP_030383062.1|SLEB
OG0006991	LOC6619532|XP_032578614.1|DSEC	LOC115620401|XP_030369477.1|SLEB
OG0006992	LOC6613444|XP_032577674.1|DSEC	LOC115631051|XP_030383543.1|SLEB
OG0006993	LOC6614473|XP_002038906.2|DSEC	LOC115630619|XP_030383106.1|SLEB
OG0006994	LOC6611617|XP_032582894.1|DSEC	LOC115631466|XP_030384076.1|SLEB
OG0006995	LOC6617854|XP_002042162.2|DSEC	LOC115625748|XP_030376764.1|SLEB
OG0006996	LOC6617855|XP_032575574.1|DSEC	LOC115625867|XP_030376938.1|SLEB
OG0006997	LOC6608272|XP_032572486.1|DSEC	LOC115619966|XP_030368862.1|SLEB
OG0006998	LOC6619640|XP_002043855.1|DSEC	LOC115630079|XP_030382564.1|SLEB
OG0006999	LOC6617404|XP_002041729.1|DSEC	LOC115631612|XP_030384276.1|SLEB
OG0007000	LOC6617246|XP_002041573.1|DSEC	LOC115630999|XP_030383453.1|SLEB
OG0007001	LOC6608825|XP_002033539.2|DSEC	LOC115630203|XP_030382635.1|SLEB
OG0007002	LOC6614676|XP_032576018.1|DSEC	LOC115626213|XP_030377365.1|SLEB
OG0007003	LOC6609159|XP_032573100.1|DSEC	LOC115625677|XP_030376678.1|SLEB
OG0007004	LOC6613086|XP_032572978.1|DSEC	LOC115631725|XP_030384420.1|SLEB
OG0007005	LOC6614504|XP_002038935.1|DSEC	LOC115630716|XP_030383228.1|SLEB
OG0007006	LOC6613566|XP_032579650.1|DSEC	LOC115626456|XP_030377696.1|SLEB
OG0007007	LOC6611989|XP_002036506.2|DSEC	LOC115631759|XP_030384453.1|SLEB
OG0007008	LOC6613337|XP_032583490.1|DSEC	LOC115630756|XP_030383271.1|SLEB
OG0007009	LOC6611974|XP_002036491.1|DSEC	LOC115631148|XP_030383679.1|SLEB
OG0007010	LOC6614553|XP_032580268.1|DSEC	LOC115631423|XP_030384011.1|SLEB
OG0007011	LOC6606411|XP_032577808.1|DSEC	LOC115629455|XP_030381780.1|SLEB
OG0007012	LOC6613400|XP_002037874.1|DSEC	LOC115630629|XP_030383123.1|SLEB
OG0007013	LOC6613533|XP_002038001.1|DSEC	LOC115626354|XP_030377565.1|SLEB
OG0007014	LOC6613532|XP_032581922.1|DSEC	LOC115626403|XP_030377626.1|SLEB
OG0007015	LOC6613183|XP_032571740.1|DSEC	LOC115625656|XP_030376644.1|SLEB
OG0007016	LOC6611493|XP_032569986.1|DSEC	LOC115626106|XP_030377219.1|SLEB
OG0007017	LOC6613174|XP_032575157.1|DSEC	LOC115629012|XP_030381164.1|SLEB
OG0007018	LOC6617814|XP_032574452.1|DSEC	LOC115622902|XP_030372881.1|SLEB
OG0007019	LOC6620608|XP_032570021.1|DSEC	LOC115626096|XP_030377209.1|SLEB
OG0007020	LOC6619311|XP_002043528.1|DSEC	LOC115626050|XP_030377162.1|SLEB
OG0007021	LOC6617303|XP_002041630.1|DSEC	LOC115631055|XP_030383551.1|SLEB
OG0007022	LOC6613290|XP_002037767.1|DSEC	LOC115631154|XP_030383688.1|SLEB
OG0007023	LOC6611943|XP_002036460.1|DSEC	LOC115631489|XP_030384105.1|SLEB
OG0007024	LOC6616649|XP_002041006.1|DSEC	LOC115623643|XP_030373948.1|SLEB
OG0007025	LOC6612400|XP_002036908.1|DSEC	LOC115629818|XP_030382249.1|SLEB
OG0007026	LOC6617255|XP_002041582.1|DSEC	LOC115631166|XP_030383715.1|SLEB
OG0007027	LOC6613197|XP_002037678.1|DSEC	LOC115631458|XP_030384066.1|SLEB
OG0007028	LOC116800205|XP_032569848.1|DSEC, LOC6617238|XP_002041565.2|DSEC	LOC115631696|XP_030384378.1|SLEB
OG0007029	LOC6614437|XP_032583719.1|DSEC	LOC115631232|XP_030383801.1|SLEB
OG0007030	LOC6619756|XP_032580279.1|DSEC	LOC115627185|XP_030378648.1|SLEB
OG0007031	LOC6620529|XP_032571275.1|DSEC	LOC115630483|XP_030382924.1|SLEB
OG0007032	LOC6616512|XP_002040872.1|DSEC	LOC115622965|XP_030372975.1|SLEB
OG0007033	LOC6611267|XP_032583747.1|DSEC	LOC115625810|XP_030376855.1|SLEB
OG0007034	LOC6613142|XP_002037623.1|DSEC	LOC115630603|XP_030383083.1|SLEB
OG0007035	LOC6618439|XP_002042709.2|DSEC	LOC115633788|XP_030387125.1|SLEB
OG0007036	LOC6616262|XP_032573173.1|DSEC	LOC115623250|XP_030373378.1|SLEB
OG0007037	LOC6607455|XP_002032224.1|DSEC	LOC115620426|XP_030369513.1|SLEB
OG0007038	LOC6615615|XP_032570450.1|DSEC	LOC115632643|XP_030385736.1|SLEB
OG0007039	LOC6608491|XP_002033225.2|DSEC	LOC115620080|XP_030369122.1|SLEB
OG0007040	LOC6617737|XP_002042049.1|DSEC	LOC115628506|XP_030380509.1|SLEB
OG0007041	LOC6619304|XP_032579537.1|DSEC	LOC115629077|XP_030381252.1|SLEB
OG0007042	LOC6611768|XP_032583552.1|DSEC	LOC115626508|XP_030377755.1|SLEB
OG0007043	LOC6613952|XP_032578384.1|DSEC	LOC115625594|XP_030376571.1|SLEB
OG0007044	LOC6611515|XP_032581159.1|DSEC	LOC115631777|XP_030384472.1|SLEB
OG0007045	LOC6619022|XP_002043267.1|DSEC	LOC115623845|XP_030374247.1|SLEB
OG0007046	LOC6613899|XP_002038365.1|DSEC	LOC115623719|XP_030374062.1|SLEB
OG0007047	LOC6613449|XP_002037923.1|DSEC	LOC115630671|XP_030383175.1|SLEB
OG0007048	LOC6617446|XP_002041763.1|DSEC	LOC115630538|XP_030383003.1|SLEB
OG0007049	LOC6613338|XP_002037814.1|DSEC	LOC115630633|XP_030383129.1|SLEB
OG0007050	LOC6611520|XP_002036061.1|DSEC	LOC115630936|XP_030383364.1|SLEB
OG0007051	LOC6613285|XP_032569843.1|DSEC	LOC115631392|XP_030383973.1|SLEB
OG0007052	LOC6614788|XP_032582186.1|DSEC	LOC115629851|XP_030382292.1|SLEB
OG0007053	LOC6606317|XP_002031122.1|DSEC	LOC115625125|XP_030375899.1|SLEB
OG0007054	LOC6618879|XP_002043127.1|DSEC	LOC115634717|XP_030388460.1|SLEB
OG0007055	LOC6609429|XP_002034114.2|DSEC	LOC115626035|XP_030377149.1|SLEB
OG0007056	LOC116800944|XP_032573621.1|DSEC	LOC115622799|XP_030372724.1|SLEB
OG0007057	LOC6614790|XP_032582188.1|DSEC	LOC115629873|XP_030382328.1|SLEB
OG0007058	LOC6616185|XP_002040550.1|DSEC	LOC115627078|XP_030378486.1|SLEB
OG0007059	LOC6611572|XP_002036110.1|DSEC	LOC115631163|XP_030383707.1|SLEB
OG0007060	LOC6611568|XP_032583515.1|DSEC	LOC115631417|XP_030384003.1|SLEB
OG0007061	LOC6611567|XP_002036105.1|DSEC	LOC115632055|XP_030384889.1|SLEB
OG0007062	LOC6617224|XP_032583099.1|DSEC	LOC115631211|XP_030383776.1|SLEB
OG0007063	LOC6611687|XP_002036221.1|DSEC	LOC115625976|XP_030377079.1|SLEB
OG0007064	LOC6608306|XP_002033043.1|DSEC	LOC115621831|XP_030371502.1|SLEB
OG0007065	LOC6618288|XP_002042561.1|DSEC	LOC115631460|XP_030384068.1|SLEB
OG0007066	LOC6605751|XP_002030566.1|DSEC	LOC115624753|XP_030375443.1|SLEB
OG0007067	LOC6612078|XP_002036595.1|DSEC	LOC115631000|XP_030383455.1|SLEB
OG0007068	LOC6611887|XP_032569778.1|DSEC	LOC115626194|XP_030377335.1|SLEB
OG0007069	LOC6617895|XP_002042203.2|DSEC	LOC115626402|XP_030377624.1|SLEB
OG0007070	LOC6608879|XP_002033593.1|DSEC	LOC115621497|XP_030371028.1|SLEB
OG0007071	LOC6618911|XP_002043159.1|DSEC	LOC115623072|XP_030373132.1|SLEB
OG0007072	LOC6613779|XP_002038249.1|DSEC	LOC115621499|XP_030371026.1|SLEB
OG0007073	LOC6613335|XP_002037811.1|DSEC	LOC115630663|XP_030383165.1|SLEB
OG0007074	LOC6615773|XP_002040144.1|DSEC	LOC115633867|XP_030387223.1|SLEB
OG0007075	LOC6620613|XP_032569807.1|DSEC	LOC115631065|XP_030383564.1|SLEB
OG0007076	LOC6609127|XP_002033829.1|DSEC	LOC115624957|XP_030375673.1|SLEB
OG0007077	LOC6621813|XP_002045895.1|DSEC	LOC115631842|XP_030384545.1|SLEB
