Orthogroup	DSEC.longest_only	DNOV.longest_only
OG0003628	LOC6608353|XP_032572633.1|DSEC	LOC115762204|XP_030560188.1|DNOV
OG0003629	LOC6608939|XP_002033653.1|DSEC	LOC115760802|XP_030558161.1|DNOV
OG0003630	LOC6613016|XP_032570962.1|DSEC	LOC115760516|XP_030557745.1|DNOV
OG0003631	LOC6619379|XP_002043595.1|DSEC	LOC115771388|XP_030572933.1|DNOV
OG0003632	LOC6610850|XP_002035416.1|DSEC	LOC115771147|XP_030572578.1|DNOV
OG0003633	LOC6608899|XP_002033613.1|DSEC	LOC115762137|XP_030560107.1|DNOV
OG0003634	LOC6604895|XP_032574517.1|DSEC	LOC115771126|XP_030572552.1|DNOV
OG0003635	LOC6610615|XP_032574100.1|DSEC	LOC115769596|XP_030570342.1|DNOV
OG0003636	LOC6608284|XP_002033028.1|DSEC	LOC115760844|XP_030558249.1|DNOV
OG0003637	LOC6608866|XP_002033580.1|DSEC	LOC115760504|XP_030557723.1|DNOV
OG0003638	LOC6619408|XP_032573969.1|DSEC	LOC115768338|XP_030568765.1|DNOV
OG0003639	LOC6611849|XP_002036371.1|DSEC	LOC115758969|XP_030555631.1|DNOV
OG0003640	LOC6609277|XP_002033967.1|DSEC	LOC115760613|XP_030557922.1|DNOV
OG0003641	LOC6615346|XP_002039744.1|DSEC	LOC115761079|XP_030558558.1|DNOV
OG0003642	LOC6608123|XP_032570469.1|DSEC	LOC115765025|XP_030564248.1|DNOV
OG0003643	LOC6613035|XP_002037525.1|DSEC	LOC115758377|XP_030554840.1|DNOV
OG0003644	LOC6608439|XP_032572801.1|DSEC	LOC115760829|XP_030558214.1|DNOV
OG0003645	LOC6610521|XP_002035101.1|DSEC	LOC115771467|XP_030573050.1|DNOV
OG0003646	LOC6604818|XP_002029662.1|DSEC	LOC115769403|XP_030570066.1|DNOV
OG0003647	LOC6605010|XP_002029853.1|DSEC	LOC115771469|XP_030573052.1|DNOV
OG0003648	LOC6613416|XP_002037890.2|DSEC	LOC115758515|XP_030555067.1|DNOV
OG0003649	LOC6619644|XP_002043859.1|DSEC	LOC115760384|XP_030557538.1|DNOV
OG0003650	LOC6619962|XP_032581273.1|DSEC	LOC115767348|XP_030567458.1|DNOV
OG0003651	LOC6612810|XP_032579156.1|DSEC	LOC115761315|XP_030558906.1|DNOV
OG0003652	LOC6605479|XP_002030312.1|DSEC	LOC115770180|XP_030571201.1|DNOV
OG0003653	LOC6619405|XP_002043620.1|DSEC	LOC115769265|XP_030569838.1|DNOV
OG0003654	LOC6606049|XP_002030860.2|DSEC	LOC115762921|XP_030561162.1|DNOV
OG0003655	LOC6614696|XP_002039123.1|DSEC	LOC115769164|XP_030569722.1|DNOV
OG0003656	LOC6605484|XP_002030317.2|DSEC	LOC115770363|XP_030571466.1|DNOV
OG0003657	LOC6605185|XP_002030024.1|DSEC	LOC115769911|XP_030570793.1|DNOV
OG0003658	LOC6607095|XP_002031883.1|DSEC	LOC115761575|XP_030559221.1|DNOV
OG0003659	LOC6619437|XP_002043652.1|DSEC	LOC115770051|XP_030570995.1|DNOV
OG0003660	LOC6610153|XP_032573886.1|DSEC	LOC115768090|XP_030568426.1|DNOV
OG0003661	LOC6610498|XP_032573995.1|DSEC	LOC115771277|XP_030572757.1|DNOV
OG0003662	LOC6616419|XP_002040779.1|DSEC	LOC115767692|XP_030567849.1|DNOV
OG0003663	LOC6610923|XP_002035480.1|DSEC	LOC115769814|XP_030570643.1|DNOV
OG0003664	LOC6610925|XP_002035482.1|DSEC	LOC115769887|XP_030570758.1|DNOV
OG0003665	LOC6608492|XP_002033226.1|DSEC	LOC115767370|XP_030567525.1|DNOV
OG0003666	LOC6607886|XP_002032640.1|DSEC	LOC115759426|XP_030556188.1|DNOV
OG0003667	LOC6610604|XP_002035172.1|DSEC	LOC115766961|XP_030566909.1|DNOV
OG0003668	LOC6620583|XP_032570445.1|DSEC	LOC115761009|XP_030558484.1|DNOV
OG0003669	LOC6608559|XP_002033293.1|DSEC	LOC115760873|XP_030558294.1|DNOV
OG0003670	LOC6608558|XP_002033292.1|DSEC	LOC115760871|XP_030558290.1|DNOV
OG0003671	LOC6615750|XP_032570336.1|DSEC	LOC115761083|XP_030558563.1|DNOV
OG0003672	LOC6619686|XP_002043901.1|DSEC	LOC115764808|XP_030563916.1|DNOV
OG0003673	LOC6621912|XP_032571016.1|DSEC	LOC115762035|XP_030559961.1|DNOV
OG0003674	LOC6609361|XP_032570551.1|DSEC	LOC115760565|XP_030557832.1|DNOV
OG0003675	LOC6608097|XP_002032845.1|DSEC	LOC115757800|XP_030554118.1|DNOV
OG0003676	LOC6608096|XP_032572316.1|DSEC	LOC115772109|XP_030553828.1|DNOV
OG0003677	LOC116800898|XP_032573234.1|DSEC	LOC115760347|XP_030557488.1|DNOV
OG0003678	LOC6610709|XP_002035275.1|DSEC	LOC115770203|XP_030571255.1|DNOV
OG0003679	LOC6610704|XP_002035270.1|DSEC	LOC115770204|XP_030571256.1|DNOV
OG0003680	LOC6609697|XP_002034354.1|DSEC	LOC115760561|XP_030557826.1|DNOV
OG0003681	LOC6609334|XP_002034023.1|DSEC	LOC115762174|XP_030560153.1|DNOV
OG0003682	LOC6606670|XP_032577181.1|DSEC	LOC115771738|XP_030573425.1|DNOV
OG0003683	LOC6608943|XP_032571687.1|DSEC	LOC115761110|XP_030558598.1|DNOV
OG0003684	LOC6605039|XP_002029881.1|DSEC	LOC115769615|XP_030570373.1|DNOV
OG0003685	LOC6604949|XP_032574504.1|DSEC	LOC115771186|XP_030572639.1|DNOV
OG0003686	LOC6608424|XP_032572501.1|DSEC	LOC115760671|XP_030557997.1|DNOV
OG0003687	LOC6609673|XP_002034331.1|DSEC	LOC115760978|XP_030558441.1|DNOV
OG0003688	LOC6615556|XP_002039930.1|DSEC	LOC115762146|XP_030560118.1|DNOV
OG0003689	LOC6616584|XP_032574205.1|DSEC	LOC115770224|XP_030571285.1|DNOV
OG0003690	LOC116801074|XP_032574489.1|DSEC	LOC115769668|XP_030570441.1|DNOV
OG0003691	LOC6605833|XP_032573369.1|DSEC	LOC115769735|XP_030570530.1|DNOV
OG0003692	LOC6608001|XP_002032749.2|DSEC	LOC115762505|XP_030560605.1|DNOV
OG0003693	LOC6610145|XP_032574520.1|DSEC	LOC115762766|XP_030560970.1|DNOV
OG0003694	LOC6605946|XP_002030758.1|DSEC	LOC115762612|XP_030560768.1|DNOV
OG0003695	LOC6606083|XP_032574185.1|DSEC	LOC115770953|XP_030572279.1|DNOV
OG0003696	LOC6608692|XP_002033419.1|DSEC	LOC115760254|XP_030557378.1|DNOV
OG0003697	LOC6608467|XP_002033201.1|DSEC	LOC115771058|XP_030572473.1|DNOV
OG0003698	LOC6605050|XP_002029892.1|DSEC	LOC115769468|XP_030570142.1|DNOV
OG0003699	LOC6618830|XP_032571384.1|DSEC	LOC115764721|XP_030563788.1|DNOV
OG0003700	LOC6618881|XP_002043129.2|DSEC	LOC115762057|XP_030559998.1|DNOV
OG0003701	LOC6611607|XP_002036144.1|DSEC	LOC115760101|XP_030557150.1|DNOV
OG0003702	LOC6605639|XP_002030457.1|DSEC	LOC115770084|XP_030571054.1|DNOV
OG0003703	LOC6610574|XP_032574260.1|DSEC	LOC115771021|XP_030572401.1|DNOV
OG0003704	LOC6606081|XP_002030890.1|DSEC	LOC115771074|XP_030572486.1|DNOV
OG0003705	LOC6608105|XP_032570123.1|DSEC	LOC115764841|XP_030563953.1|DNOV
OG0003706	LOC6610918|XP_002035475.1|DSEC	LOC115769850|XP_030570687.1|DNOV
OG0003707	LOC6610292|XP_032573792.1|DSEC	LOC115769835|XP_030570669.1|DNOV
OG0003708	LOC6605882|XP_002030696.2|DSEC	LOC115762755|XP_030560956.1|DNOV
OG0003709	LOC6608920|XP_002033634.1|DSEC	LOC115760852|XP_030558263.1|DNOV
OG0003710	LOC6608921|XP_002033635.1|DSEC	LOC115760851|XP_030558262.1|DNOV
OG0003711	LOC6619365|XP_032574634.1|DSEC	LOC115771554|XP_030573160.1|DNOV
OG0003712	LOC6609147|XP_002033849.1|DSEC	LOC115763287|XP_030561636.1|DNOV
OG0003713	LOC6610087|XP_002034703.1|DSEC	LOC115758392|XP_030554866.1|DNOV
OG0003714	LOC6610088|XP_002034704.1|DSEC	LOC115758387|XP_030554851.1|DNOV
OG0003715	LOC6604861|XP_002029706.1|DSEC	LOC115767126|XP_030567147.1|DNOV
OG0003716	LOC6605530|XP_032574244.1|DSEC	LOC115769776|XP_030570601.1|DNOV
OG0003717	LOC6605994|XP_002030805.1|DSEC	LOC115769972|XP_030570884.1|DNOV
OG0003718	LOC6604835|XP_002029680.1|DSEC	LOC115762948|XP_030561194.1|DNOV
OG0003719	LOC6605634|XP_002030452.1|DSEC	LOC115770081|XP_030571050.1|DNOV
OG0003720	LOC6615222|XP_002039628.1|DSEC	LOC115765401|XP_030564796.1|DNOV
OG0003721	LOC6615550|XP_002039924.1|DSEC	LOC115762195|XP_030560177.1|DNOV
OG0003722	LOC6611176|XP_032573334.1|DSEC	LOC115770999|XP_030572359.1|DNOV
OG0003723	LOC6605035|XP_002029877.1|DSEC	LOC115769673|XP_030570448.1|DNOV
OG0003724	LOC6610894|XP_002035457.1|DSEC	LOC115769712|XP_030570501.1|DNOV
OG0003725	LOC6605455|XP_032574652.1|DSEC	LOC115770540|XP_030571704.1|DNOV
OG0003726	LOC6610872|XP_032573757.1|DSEC	LOC115769919|XP_030570804.1|DNOV
OG0003727	LOC6616444|XP_002040805.2|DSEC	LOC115769398|XP_030570059.1|DNOV
OG0003728	LOC6606152|XP_002030960.1|DSEC	LOC115770806|XP_030572089.1|DNOV
OG0003730	LOC6610523|XP_032574060.1|DSEC	LOC115771557|XP_030573162.1|DNOV
OG0003731	LOC6610750|XP_002035316.1|DSEC	LOC115762945|XP_030561190.1|DNOV
OG0003732	LOC6605211|XP_002030049.1|DSEC	LOC115770023|XP_030570938.1|DNOV
OG0003733	LOC6610309|XP_032574676.1|DSEC	LOC115771291|XP_030572774.1|DNOV
OG0003734	LOC6610191|XP_032575063.1|DSEC	LOC115765812|XP_030565394.1|DNOV
OG0003735	LOC6615798|XP_002040168.1|DSEC	LOC115760289|XP_030557425.1|DNOV
OG0003736	LOC6609817|XP_032571456.1|DSEC	LOC115760778|XP_030558128.1|DNOV
OG0003737	LOC6615512|XP_002039891.1|DSEC	LOC115760642|XP_030557962.1|DNOV
OG0003738	LOC6615598|XP_032572135.1|DSEC	LOC115763508|XP_030561969.1|DNOV
OG0003739	LOC6608012|XP_032570327.1|DSEC	LOC115760760|XP_030558101.1|DNOV
OG0003740	LOC6608006|XP_002032754.1|DSEC	LOC115760787|XP_030558143.1|DNOV
OG0003741	LOC6610310|XP_002034905.1|DSEC	LOC115771294|XP_030572779.1|DNOV
OG0003742	LOC6618363|XP_002042633.1|DSEC	LOC115771431|XP_030572995.1|DNOV
OG0003743	LOC6608091|XP_032570251.1|DSEC	LOC115760881|XP_030558304.1|DNOV
OG0003744	LOC6608008|XP_002032756.1|DSEC	LOC115760790|XP_030558146.1|DNOV
OG0003745	LOC6608847|XP_002033561.1|DSEC	LOC115762123|XP_030560088.1|DNOV
OG0003746	LOC6615282|XP_032572204.1|DSEC	LOC115771774|XP_030573493.1|DNOV
OG0003747	LOC6605427|XP_002030260.1|DSEC	LOC115771243|XP_030572704.1|DNOV
OG0003748	LOC6605424|XP_002030257.2|DSEC	LOC115771114|XP_030572538.1|DNOV
OG0003749	LOC6605420|XP_002030253.1|DSEC	LOC115771255|XP_030572726.1|DNOV
OG0003750	LOC6605422|XP_002030255.1|DSEC	LOC115771008|XP_030572373.1|DNOV
OG0003751	LOC6605418|XP_032573269.1|DSEC	LOC115771254|XP_030572719.1|DNOV
OG0003752	LOC6606041|XP_032575387.1|DSEC	LOC115769935|XP_030570836.1|DNOV
OG0003753	LOC6611056|XP_002035613.1|DSEC	LOC115771057|XP_030572465.1|DNOV
OG0003754	LOC6611052|XP_032575779.1|DSEC	LOC115771042|XP_030572441.1|DNOV
OG0003755	LOC6606044|XP_032575910.1|DSEC	LOC115769938|XP_030570841.1|DNOV
OG0003756	LOC6620412|XP_032571505.1|DSEC	LOC115759802|XP_030556748.1|DNOV
OG0003757	LOC6618894|XP_002043142.1|DSEC	LOC115762113|XP_030560077.1|DNOV
OG0003758	LOC6609839|XP_032570522.1|DSEC	LOC115757714|XP_030553936.1|DNOV
OG0003759	LOC6604901|XP_032574869.1|DSEC	LOC115771091|XP_030572504.1|DNOV
OG0003760	LOC6609650|XP_032573056.1|DSEC	LOC115758923|XP_030555584.1|DNOV
OG0003761	LOC6604886|XP_002029731.1|DSEC	LOC115769748|XP_030570551.1|DNOV
OG0003762	LOC6604888|XP_032573337.1|DSEC	LOC115769897|XP_030570776.1|DNOV
OG0003763	LOC6620842|XP_032574199.1|DSEC	LOC115762654|XP_030560820.1|DNOV
OG0003764	LOC6610967|XP_032574075.1|DSEC	LOC115762762|XP_030560965.1|DNOV
OG0003765	LOC6611198|XP_002035754.1|DSEC	LOC115769233|XP_030569806.1|DNOV
OG0003766	LOC6612452|XP_002036960.1|DSEC	LOC115768522|XP_030568973.1|DNOV
OG0003767	LOC6609305|XP_002033995.1|DSEC	LOC115760838|XP_030558242.1|DNOV
OG0003768	LOC6608644|XP_002033378.2|DSEC	LOC115762385|XP_030560425.1|DNOV
OG0003769	LOC6608639|XP_002033373.2|DSEC	LOC115762081|XP_030560033.1|DNOV
OG0003770	LOC6620113|XP_002044325.2|DSEC	LOC115766722|XP_030566533.1|DNOV
OG0003771	LOC6604847|XP_002029692.1|DSEC	LOC115762645|XP_030560811.1|DNOV
OG0003772	LOC6604987|XP_002029830.1|DSEC	LOC115762690|XP_030560872.1|DNOV
OG0003773	LOC6608432|XP_002033166.1|DSEC	LOC115760943|XP_030558383.1|DNOV
OG0003774	LOC6608426|XP_032572502.1|DSEC	LOC115760912|XP_030558342.1|DNOV
OG0003775	LOC6615038|XP_032580787.1|DSEC	LOC115769011|XP_030569582.1|DNOV
OG0003776	LOC6607909|XP_002032663.1|DSEC	LOC115762521|XP_030560641.1|DNOV
OG0003777	LOC6608107|XP_002032855.1|DSEC	LOC115764379|XP_030563204.1|DNOV
OG0003778	LOC6608665|XP_002033398.2|DSEC	LOC115761378|XP_030558992.1|DNOV
OG0003779	LOC6610095|XP_032572783.1|DSEC	LOC115762212|XP_030560199.1|DNOV
OG0003780	LOC6609589|XP_002034266.1|DSEC	LOC115759989|XP_030557006.1|DNOV
OG0003781	LOC6619459|XP_032579786.1|DSEC	LOC115766766|XP_030566619.1|DNOV
OG0003782	LOC6616015|XP_032581756.1|DSEC	LOC115768906|XP_030569484.1|DNOV
OG0003783	LOC6618705|XP_002042964.1|DSEC	LOC115764869|XP_030564006.1|DNOV
OG0003784	LOC6608294|XP_002033031.1|DSEC	LOC115760847|XP_030558259.1|DNOV
OG0003785	LOC6620403|XP_002044612.2|DSEC	LOC115765267|XP_030564619.1|DNOV
OG0003786	LOC6609749|XP_032572775.1|DSEC	LOC115765869|XP_030565503.1|DNOV
OG0003787	LOC6609748|XP_032572779.1|DSEC	LOC115765965|XP_030565617.1|DNOV
OG0003788	LOC6615824|XP_002040194.1|DSEC	LOC115771833|XP_030573578.1|DNOV
OG0003789	LOC6608042|XP_032570649.1|DSEC	LOC115771381|XP_030572929.1|DNOV
OG0003790	LOC6611119|XP_002035676.1|DSEC	LOC115762787|XP_030560999.1|DNOV
OG0003791	LOC6614112|XP_032577603.1|DSEC	LOC115764683|XP_030563731.1|DNOV
OG0003792	LOC6609654|XP_002034328.1|DSEC	LOC115759384|XP_030556174.1|DNOV
OG0003793	LOC6621366|XP_032570046.1|DSEC	LOC115762114|XP_030560078.1|DNOV
OG0003794	LOC6615536|XP_002039915.2|DSEC	LOC115765487|XP_030564944.1|DNOV
OG0003795	LOC6605693|XP_032575739.1|DSEC	LOC115770472|XP_030571614.1|DNOV
OG0003796	LOC6612732|XP_002037235.1|DSEC	LOC115764916|XP_030564079.1|DNOV
OG0003797	LOC6611269|XP_032572893.1|DSEC	LOC115769291|XP_030569878.1|DNOV
OG0003798	LOC6608360|XP_032572940.1|DSEC	LOC115762162|XP_030560139.1|DNOV
OG0003799	LOC6615579|XP_002039953.1|DSEC	LOC115758416|XP_030554928.1|DNOV
OG0003800	LOC6611277|XP_002035832.1|DSEC	LOC115763472|XP_030561917.1|DNOV
OG0003801	LOC6614765|XP_032573134.1|DSEC	LOC115763525|XP_030561989.1|DNOV
OG0003802	LOC6614775|XP_002039194.1|DSEC	LOC115763014|XP_030561263.1|DNOV
OG0003803	LOC6612729|XP_002037232.1|DSEC	LOC115764890|XP_030564036.1|DNOV
OG0003804	LOC6611291|XP_032583664.1|DSEC	LOC115763323|XP_030561683.1|DNOV
OG0003805	LOC6617202|XP_032576390.1|DSEC	LOC115765559|XP_030565056.1|DNOV
OG0003806	LOC6619115|XP_032572119.1|DSEC	LOC115759818|XP_030556770.1|DNOV
OG0003807	LOC6613554|XP_032571346.1|DSEC	LOC115759191|XP_030555928.1|DNOV
OG0003808	LOC6606116|XP_032573944.1|DSEC	LOC115771048|XP_030572449.1|DNOV
OG0003809	LOC6614607|XP_032581166.1|DSEC	LOC115759763|XP_030556678.1|DNOV
OG0003810	LOC6618835|XP_032571986.1|DSEC	LOC115757683|XP_030553884.1|DNOV
OG0003811	LOC6609941|XP_002034588.1|DSEC	LOC115758490|XP_030555035.1|DNOV
OG0003812	LOC6617215|XP_032583619.1|DSEC	LOC115759247|XP_030556007.1|DNOV
OG0003813	LOC6611874|XP_002036392.2|DSEC	LOC115759777|XP_030556703.1|DNOV
OG0003814	LOC6617744|XP_002042056.1|DSEC	LOC115765493|XP_030564960.1|DNOV
OG0003815	LOC6619256|XP_002043473.1|DSEC	LOC115771923|XP_030573681.1|DNOV
OG0003816	LOC6614698|XP_002039125.2|DSEC	LOC115769296|XP_030569883.1|DNOV
OG0003817	LOC6611815|XP_002036337.1|DSEC	LOC115763478|XP_030561924.1|DNOV
OG0003818	LOC6614600|XP_032583455.1|DSEC	LOC115758367|XP_030554815.1|DNOV
OG0003819	LOC6613297|XP_002037774.1|DSEC	LOC115759295|XP_030556057.1|DNOV
OG0003820	LOC6607163|XP_002031949.1|DSEC	LOC115766123|XP_030565804.1|DNOV
OG0003821	LOC6609145|XP_002033847.1|DSEC	LOC115759328|XP_030556103.1|DNOV
OG0003822	LOC6613624|XP_002038094.1|DSEC	LOC115758869|XP_030555521.1|DNOV
OG0003823	LOC6617418|XP_032571718.1|DSEC	LOC115759887|XP_030556862.1|DNOV
OG0003824	LOC6614707|XP_032577097.1|DSEC	LOC115763572|XP_030562051.1|DNOV
OG0003825	LOC6611711|XP_002036244.1|DSEC	LOC115763497|XP_030561952.1|DNOV
OG0003826	LOC6613474|XP_032583181.1|DSEC	LOC115760186|XP_030557275.1|DNOV
OG0003827	LOC6611811|XP_002036333.1|DSEC	LOC115763422|XP_030561841.1|DNOV
OG0003828	LOC6611814|XP_002036336.1|DSEC	LOC115763351|XP_030561729.1|DNOV
OG0003829	LOC6611256|XP_002035811.1|DSEC	LOC115769173|XP_030569738.1|DNOV
OG0003830	LOC6618267|XP_002042540.1|DSEC	LOC115758717|XP_030555330.1|DNOV
OG0003831	LOC6607364|XP_002032137.1|DSEC	LOC115761521|XP_030559152.1|DNOV
OG0003832	LOC6611442|XP_032571788.1|DSEC	LOC115759192|XP_030555929.1|DNOV
OG0003833	LOC6611444|XP_002035987.1|DSEC	LOC115759194|XP_030555933.1|DNOV
OG0003834	LOC6611460|XP_002036002.1|DSEC	LOC115759883|XP_030556858.1|DNOV
OG0003835	LOC6611384|XP_032577402.1|DSEC	LOC115763353|XP_030561734.1|DNOV
OG0003836	LOC6614631|XP_002039058.2|DSEC	LOC115758339|XP_030554773.1|DNOV
OG0003837	LOC6614629|XP_002039056.1|DSEC	LOC115759149|XP_030555862.1|DNOV
OG0003838	LOC6613256|XP_002037733.1|DSEC	LOC115759975|XP_030556988.1|DNOV
OG0003839	LOC6617864|XP_002042172.1|DSEC	LOC115769207|XP_030569774.1|DNOV
OG0003840	LOC6608095|XP_002032843.1|DSEC	LOC115762074|XP_030560027.1|DNOV
OG0003841	LOC6613107|XP_002037588.1|DSEC	LOC115758340|XP_030554774.1|DNOV
OG0003842	LOC6612101|XP_002036618.1|DSEC	LOC115763142|XP_030561452.1|DNOV
OG0003843	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC	LOC115769311|XP_030569901.1|DNOV
OG0003844	LOC6617862|XP_032583650.1|DSEC	LOC115763582|XP_030562062.1|DNOV
OG0003845	LOC6611334|XP_032580874.1|DSEC	LOC115759120|XP_030555823.1|DNOV
OG0003846	LOC6611833|XP_032574901.1|DSEC	LOC115763343|XP_030561714.1|DNOV
OG0003847	LOC116803536|XP_032583135.1|DSEC	LOC115763252|XP_030561590.1|DNOV
OG0003848	LOC6616795|XP_002041132.1|DSEC	LOC115771618|XP_030573256.1|DNOV
OG0003849	LOC6608520|XP_002033254.2|DSEC	LOC115761318|XP_030558914.1|DNOV
OG0003850	LOC6611237|XP_032569811.1|DSEC	LOC115769211|XP_030569781.1|DNOV
OG0003851	LOC6610099|XP_032571235.1|DSEC	LOC115762075|XP_030560024.1|DNOV
OG0003852	LOC6613060|XP_002037543.1|DSEC	LOC115760305|XP_030557453.1|DNOV
OG0003853	LOC6609355|XP_032570546.1|DSEC	LOC115761011|XP_030558481.1|DNOV
OG0003854	LOC6614423|XP_002038856.1|DSEC	LOC115758573|XP_030555147.1|DNOV
OG0003855	LOC6614421|XP_002038854.2|DSEC	LOC115758413|XP_030554921.1|DNOV, LOC115758412|XP_030554920.1|DNOV
OG0003856	LOC6612115|XP_002036632.1|DSEC	LOC115759261|XP_030556023.1|DNOV
OG0003857	LOC6613675|XP_032577450.1|DSEC	LOC115765476|XP_030564916.1|DNOV
OG0003858	LOC6614996|XP_002039413.2|DSEC	LOC115769128|XP_030569694.1|DNOV
OG0003859	LOC6614601|XP_032583089.1|DSEC	LOC115758782|XP_030555413.1|DNOV
OG0003860	LOC6609677|XP_002034335.1|DSEC	LOC115762283|XP_030560307.1|DNOV
OG0003861	LOC6613138|XP_002037619.1|DSEC	LOC115763424|XP_030561843.1|DNOV
OG0003862	LOC6613588|XP_032583614.1|DSEC	LOC115758680|XP_030555280.1|DNOV
OG0003863	LOC6611790|XP_002036313.1|DSEC	LOC115763085|XP_030561376.1|DNOV
OG0003864	LOC6611789|XP_002036312.1|DSEC	LOC115763205|XP_030561530.1|DNOV
OG0003865	LOC6616978|XP_002041306.1|DSEC	LOC115759555|XP_030556377.1|DNOV
OG0003866	LOC6618276|XP_032569806.1|DSEC	LOC115763084|XP_030561374.1|DNOV
OG0003867	LOC116803538|XP_032583137.1|DSEC	LOC115759980|XP_030556993.1|DNOV
OG0003868	LOC6611967|XP_002036484.1|DSEC	LOC115768693|XP_030569240.1|DNOV
OG0003869	LOC6613241|XP_002037718.1|DSEC	LOC115759103|XP_030555801.1|DNOV
OG0003870	LOC6614558|XP_032569769.1|DSEC	LOC115767709|XP_030567863.1|DNOV
OG0003871	LOC6617725|XP_002042037.1|DSEC	LOC115758643|XP_030555239.1|DNOV
OG0003872	LOC6609623|XP_002034300.1|DSEC	LOC115761558|XP_030559206.1|DNOV
OG0003873	LOC6618246|XP_002042520.1|DSEC	LOC115768546|XP_030569014.1|DNOV
OG0003874	LOC6618269|XP_002042542.1|DSEC	LOC115763095|XP_030561392.1|DNOV
OG0003875	LOC6611922|XP_002036439.1|DSEC	LOC115763341|XP_030561710.1|DNOV
OG0003876	LOC6617392|XP_002041717.1|DSEC	LOC115758550|XP_030555107.1|DNOV
OG0003877	LOC6611395|XP_002035939.1|DSEC	LOC115763402|XP_030561812.1|DNOV
OG0003878	LOC6614602|XP_032573140.1|DSEC	LOC115758595|XP_030555175.1|DNOV
OG0003879	LOC6610138|XP_032575090.1|DSEC	LOC115762567|XP_030560710.1|DNOV
OG0003880	LOC6605201|XP_032574399.1|DSEC	LOC115770455|XP_030571593.1|DNOV
OG0003881	LOC6618846|XP_002043095.1|DSEC	LOC115760519|XP_030557747.1|DNOV
OG0003882	LOC6619123|XP_032570507.1|DSEC	LOC115762061|XP_030560007.1|DNOV
OG0003883	LOC6620171|XP_032582556.1|DSEC	LOC115765359|XP_030564734.1|DNOV
OG0003884	LOC6611195|XP_002035751.1|DSEC	LOC115769316|XP_030569910.1|DNOV
OG0003885	LOC6611402|XP_002035946.1|DSEC	LOC115763047|XP_030561331.1|DNOV
OG0003886	LOC6611401|XP_002035945.2|DSEC	LOC115763043|XP_030561324.1|DNOV
OG0003887	LOC6613108|XP_002037589.1|DSEC	LOC115758341|XP_030554775.1|DNOV
OG0003888	LOC6607464|XP_032579599.1|DSEC	LOC115761618|XP_030559306.1|DNOV
OG0003889	LOC6617352|XP_002041677.1|DSEC	LOC115758628|XP_030555223.1|DNOV
OG0003890	LOC6610633|XP_002035200.1|DSEC	LOC115771071|XP_030572483.1|DNOV
OG0003891	LOC6611202|XP_002035758.1|DSEC	LOC115769294|XP_030569880.1|DNOV
OG0003893	LOC6614687|XP_002039114.1|DSEC	LOC115769228|XP_030569800.1|DNOV
OG0003894	LOC6612005|XP_002036522.1|DSEC	LOC115763060|XP_030561346.1|DNOV
OG0003895	LOC6615280|XP_002039684.1|DSEC	LOC115765385|XP_030564770.1|DNOV
OG0003896	LOC6615277|XP_032571416.1|DSEC	LOC115758471|XP_030555011.1|DNOV
OG0003897	LOC6609591|XP_002034268.1|DSEC	LOC115759997|XP_030557015.1|DNOV
OG0003898	LOC6614656|XP_002039083.2|DSEC	LOC115763322|XP_030561682.1|DNOV
OG0003899	LOC6617257|XP_002041584.1|DSEC	LOC115765924|XP_030565531.1|DNOV, LOC115765925|XP_030565532.1|DNOV
OG0003900	LOC6617328|XP_032570197.1|DSEC	LOC115765988|XP_030565612.1|DNOV
OG0003901	LOC6613674|XP_002038144.1|DSEC	LOC115765471|XP_030564911.1|DNOV
OG0003902	LOC6611494|XP_002036035.1|DSEC	LOC115765468|XP_030564907.1|DNOV
OG0003903	LOC6617808|XP_002042120.1|DSEC	LOC115758446|XP_030554970.1|DNOV
OG0003904	LOC6617809|XP_002042121.1|DSEC	LOC115758445|XP_030554969.1|DNOV
OG0003905	LOC6607806|XP_032576969.1|DSEC	LOC115761836|XP_030559677.1|DNOV
OG0003906	LOC6615495|XP_002039875.1|DSEC	LOC115766529|XP_030566355.1|DNOV
OG0003907	LOC6617307|XP_002041634.1|DSEC	LOC115765900|XP_030565502.1|DNOV
OG0003908	LOC6617308|XP_002041635.1|DSEC	LOC115765902|XP_030565505.1|DNOV
OG0003909	LOC6608600|XP_002033334.1|DSEC	LOC115762230|XP_030560227.1|DNOV
OG0003910	LOC6614278|XP_002038718.1|DSEC	LOC115762234|XP_030560236.1|DNOV
OG0003911	LOC6613389|XP_002037863.1|DSEC	LOC115768541|XP_030569007.1|DNOV
OG0003912	LOC6611383|XP_002035928.2|DSEC	LOC115763054|XP_030561339.1|DNOV
OG0003913	LOC6611188|XP_032583670.1|DSEC	LOC115769264|XP_030569834.1|DNOV
OG0003915	LOC6618953|XP_002043198.1|DSEC	LOC115768977|XP_030569553.1|DNOV
OG0003916	LOC6613682|XP_002038152.1|DSEC	LOC115758403|XP_030554911.1|DNOV
OG0003917	LOC6613483|XP_002037952.1|DSEC	LOC115765915|XP_030565521.1|DNOV
OG0003918	LOC6617688|XP_002042000.1|DSEC	LOC115760199|XP_030557291.1|DNOV
OG0003919	LOC6613212|XP_002037692.1|DSEC	LOC115758788|XP_030555418.1|DNOV
