Orthogroup	DSEC.longest_only	DSUZ.longest_only
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC108011970|XP_016932719.1|DSUZ
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC108016779|XP_016939034.1|DSUZ
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC108019282|XP_016942585.1|DSUZ
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC108011515|XP_016932160.2|DSUZ
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC108011487|XP_016932125.2|DSUZ
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC108018438|XP_036675070.1|DSUZ
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC108017122|XP_016939574.1|DSUZ
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC118877582|XP_036672743.1|DSUZ
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC108018862|XP_016941940.2|DSUZ
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC108018634|XP_016941690.2|DSUZ
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC108005361|XP_016924099.1|DSUZ
OG0004196	LOC6612647|XP_032576904.1|DSEC	LOC108007210|XP_036674223.1|DSUZ
OG0004197	LOC6606824|XP_002031621.1|DSEC	LOC108010644|XP_016931032.2|DSUZ
OG0004198	LOC6613852|XP_002038321.1|DSEC	LOC108013800|XP_016935263.2|DSUZ
OG0004199	LOC6616894|XP_032578018.1|DSEC	LOC108012176|XP_036673811.1|DSUZ
OG0004200	LOC6615434|XP_032571708.1|DSEC	LOC108008268|XP_016927546.2|DSUZ
OG0004201	LOC6612657|XP_002037161.1|DSEC	LOC108007243|XP_036674210.1|DSUZ
OG0004202	LOC6607485|XP_002032254.1|DSEC	LOC108005978|XP_036673130.1|DSUZ
OG0004203	LOC6606157|XP_002030965.1|DSEC	LOC108014810|XP_036673551.1|DSUZ
OG0004204	LOC6619376|XP_002043592.2|DSEC	LOC108011384|XP_016931992.2|DSUZ
OG0004205	LOC6605726|XP_032573806.1|DSEC	LOC108013367|XP_016934675.1|DSUZ
OG0004206	LOC6620392|XP_032576899.1|DSEC	LOC108005058|XP_016923686.1|DSUZ, LOC118877681|XP_036673281.1|DSUZ
OG0004207	LOC6620393|XP_002044601.1|DSEC	LOC108005045|XP_016923672.1|DSUZ, LOC108005027|XP_016923651.2|DSUZ
OG0004208	LOC6606807|XP_002031604.1|DSEC	LOC108010608|XP_016930989.2|DSUZ
OG0004209	LOC6607798|XP_032577180.1|DSEC	LOC108011486|XP_016932124.2|DSUZ
OG0004210	LOC6620026|XP_002044238.2|DSEC	LOC108014418|XP_036672830.1|DSUZ
OG0004211	LOC6617397|XP_002041722.1|DSEC	LOC108020206|XP_016943813.1|DSUZ
OG0004212	LOC6607103|XP_002031891.1|DSEC	LOC108017493|XP_016940033.1|DSUZ
OG0004213	LOC6607193|XP_002031977.2|DSEC	LOC108018520|XP_016941562.2|DSUZ
OG0004214	LOC6615321|XP_002039722.1|DSEC	LOC108008399|XP_016927733.1|DSUZ
OG0004215	LOC6609315|XP_002034004.2|DSEC	LOC108018068|XP_016940953.1|DSUZ
OG0004216	LOC6605674|XP_002030492.2|DSEC	LOC108012461|XP_016933338.1|DSUZ
OG0004217	LOC6610870|XP_032574646.1|DSEC	LOC108012392|XP_016933239.1|DSUZ
OG0004218	LOC6614785|XP_002039205.1|DSEC	LOC108016656|XP_016938854.1|DSUZ
OG0004219	LOC6607228|XP_002032012.1|DSEC	LOC108007984|XP_016927253.2|DSUZ
OG0004220	LOC6606185|XP_032576325.1|DSEC	LOC108014568|XP_036673373.1|DSUZ
OG0004221	LOC6620047|XP_002044259.1|DSEC	LOC108014420|XP_016936020.1|DSUZ
OG0004222	LOC6606746|XP_002031543.1|DSEC	LOC108014340|XP_036673846.1|DSUZ
OG0004223	LOC6621609|XP_032576913.1|DSEC	LOC108019288|XP_016942592.2|DSUZ
OG0004224	LOC6613959|XP_032578443.1|DSEC	LOC108016274|XP_036674891.1|DSUZ
OG0004225	LOC6612375|XP_002036884.1|DSEC	LOC108018921|XP_016942002.1|DSUZ
OG0004226	LOC6616883|XP_002041219.2|DSEC	LOC108004949|XP_036673726.1|DSUZ
OG0004227	LOC6606161|XP_032577587.1|DSEC	LOC108014802|XP_036673548.1|DSUZ
OG0004228	LOC6621669|XP_032577589.1|DSEC	LOC108014803|XP_036673547.1|DSUZ
OG0004229	LOC6609339|XP_002034028.2|DSEC	LOC108018028|XP_016940883.1|DSUZ
OG0004230	LOC6620155|XP_032580340.1|DSEC	LOC108018855|XP_036675743.1|DSUZ
OG0004231	LOC6610730|XP_002035296.1|DSEC	LOC108010758|XP_036671504.1|DSUZ
OG0004232	LOC6610733|XP_032575681.1|DSEC	LOC108020018|XP_036671506.1|DSUZ
OG0004233	LOC6610734|XP_032575680.1|DSEC	LOC108020032|XP_016943610.1|DSUZ
OG0004234	LOC6610746|XP_032575316.1|DSEC	LOC108020043|XP_016943625.1|DSUZ
OG0004235	LOC6616168|XP_032580991.1|DSEC	LOC108015137|XP_016936893.1|DSUZ
OG0004236	LOC6616637|XP_002040994.1|DSEC	LOC108018623|XP_036673577.1|DSUZ
OG0004237	LOC6614276|XP_032577752.1|DSEC	LOC108019326|XP_036675077.1|DSUZ
OG0004238	LOC6616677|XP_002041032.1|DSEC	LOC108007383|XP_036675549.1|DSUZ
OG0004239	LOC6620037|XP_002044249.1|DSEC	LOC108014422|XP_016936022.2|DSUZ
OG0004240	LOC6613913|XP_002038378.1|DSEC	LOC108006952|XP_016926046.1|DSUZ
OG0004241	LOC6607183|XP_032576605.1|DSEC	LOC108018521|XP_016941563.2|DSUZ
OG0004242	LOC6607166|XP_002031952.1|DSEC	LOC108011559|XP_016932216.2|DSUZ
OG0004243	LOC6610861|XP_002035427.1|DSEC	LOC108014474|XP_016936091.2|DSUZ
OG0004244	LOC6616642|XP_002040999.1|DSEC	LOC108018636|XP_016941693.2|DSUZ
OG0004245	LOC6610299|XP_002034894.1|DSEC	LOC108013227|XP_016934445.1|DSUZ
OG0004246	LOC6605301|XP_032573546.1|DSEC	LOC108014501|XP_036670619.1|DSUZ
OG0004247	LOC6616129|XP_002040494.1|DSEC	LOC108016603|XP_016938782.1|DSUZ
OG0004248	LOC6610084|XP_002034700.1|DSEC	LOC108010198|XP_016930531.1|DSUZ
OG0004249	LOC6610136|XP_002034745.1|DSEC	LOC108013122|XP_016934286.1|DSUZ
OG0004250	LOC6617852|XP_032578589.1|DSEC	LOC108021233|XP_016945331.1|DSUZ
OG0004251	LOC6615875|XP_032582570.1|DSEC	LOC108016845|XP_036676220.1|DSUZ
OG0004252	LOC6607100|XP_002031888.1|DSEC	LOC108017489|XP_016940026.2|DSUZ
OG0004253	LOC6607204|XP_002031988.1|DSEC	LOC108018549|XP_016941591.2|DSUZ
OG0004254	LOC6615028|XP_002039445.1|DSEC	LOC108014993|XP_016936704.1|DSUZ
OG0004255	LOC6613132|XP_032569775.1|DSEC	LOC108008532|XP_036668798.1|DSUZ
OG0004256	LOC6609471|XP_002034156.1|DSEC	LOC108008247|XP_036669602.1|DSUZ
OG0004257	LOC6612779|XP_032579056.1|DSEC	LOC108015481|XP_016937400.2|DSUZ
OG0004258	LOC6619680|XP_032577202.1|DSEC	LOC108005016|XP_036673279.1|DSUZ
OG0004259	LOC6609468|XP_032570881.1|DSEC	LOC108017959|XP_016940717.1|DSUZ
OG0004260	LOC6613856|XP_032576188.1|DSEC	LOC108013793|XP_036675142.1|DSUZ
OG0004261	LOC6613956|XP_002038420.1|DSEC	LOC108016232|XP_036674894.1|DSUZ
OG0004262	LOC6607762|XP_002032525.1|DSEC	LOC108006403|XP_016925414.1|DSUZ
OG0004263	LOC6619086|XP_002043326.1|DSEC	LOC108010757|XP_036672648.1|DSUZ
OG0004264	LOC6614300|XP_032578747.1|DSEC	LOC108016089|XP_036674788.1|DSUZ
OG0004265	LOC6614223|XP_002038668.1|DSEC	LOC108017115|XP_016939565.1|DSUZ
OG0004266	LOC6606169|XP_032578816.1|DSEC	LOC118877689|XP_036673343.1|DSUZ
OG0004267	LOC6607068|XP_002031856.1|DSEC	LOC118877948|XP_036674583.1|DSUZ
OG0004268	LOC6608710|XP_032571249.1|DSEC	LOC108009776|XP_016929896.1|DSUZ
OG0004269	LOC6609403|XP_002034088.1|DSEC	LOC108009658|XP_016929666.1|DSUZ
OG0004270	LOC116800675|XP_032572861.1|DSEC	LOC108017927|XP_016940607.1|DSUZ
OG0004271	LOC6608967|XP_002033681.1|DSEC	LOC108019797|XP_016943287.1|DSUZ
OG0004272	LOC6606832|XP_002031629.1|DSEC	LOC108006027|XP_016924959.1|DSUZ
OG0004273	LOC6606668|XP_002031468.1|DSEC	LOC108018720|XP_016941781.2|DSUZ
OG0004274	LOC6617549|XP_002041863.1|DSEC	LOC108019088|XP_016942251.1|DSUZ
OG0004275	LOC6619885|XP_002044097.1|DSEC	LOC108005339|XP_016924064.1|DSUZ
OG0004276	LOC6604797|XP_002029648.1|DSEC	LOC118877373|XP_036671804.1|DSUZ
OG0004277	LOC6605325|XP_032574192.1|DSEC	LOC108010692|XP_036671996.1|DSUZ
OG0004278	LOC6618642|XP_002042901.1|DSEC	LOC108005182|XP_016923855.2|DSUZ
OG0004279	LOC6617300|XP_002041627.1|DSEC	LOC108021497|XP_016945733.1|DSUZ
OG0004280	LOC6612412|XP_032582421.1|DSEC	LOC108004656|XP_016923102.1|DSUZ
OG0004281	LOC6608136|XP_002032882.1|DSEC	LOC108019891|XP_016943459.1|DSUZ
OG0004282	LOC6609504|XP_002034188.1|DSEC	LOC108010039|XP_016930336.1|DSUZ
OG0004283	LOC6609505|XP_002034189.1|DSEC	LOC108010040|XP_016930338.1|DSUZ
OG0004284	LOC116800655|XP_032572691.1|DSEC	LOC108015428|XP_016937354.1|DSUZ
OG0004285	LOC6607649|XP_002032414.1|DSEC	LOC108017501|XP_016940046.2|DSUZ
OG0004286	LOC6605320|XP_002030157.1|DSEC	LOC108010702|XP_016931101.1|DSUZ
OG0004287	LOC6605319|XP_032575602.1|DSEC	LOC108010696|XP_016931093.1|DSUZ
OG0004288	LOC6605311|XP_002030149.1|DSEC	LOC108010698|XP_016931097.1|DSUZ
OG0004289	LOC6619393|XP_032575539.1|DSEC	LOC108011050|XP_036670707.1|DSUZ
OG0004290	LOC6609114|XP_002033816.1|DSEC	LOC108008520|XP_016927879.1|DSUZ
OG0004291	LOC6609169|XP_002033871.1|DSEC	LOC108008367|XP_016927694.1|DSUZ
OG0004292	LOC116801063|XP_032574407.1|DSEC	LOC108005887|XP_016924764.1|DSUZ
OG0004293	LOC6605838|XP_002030652.1|DSEC	LOC108006635|XP_016925659.2|DSUZ
OG0004294	LOC6605723|XP_002030539.1|DSEC	LOC108010910|XP_036671209.1|DSUZ
OG0004295	LOC6605722|XP_032574285.1|DSEC	LOC108013431|XP_016934785.1|DSUZ
OG0004296	LOC6605720|XP_002030536.1|DSEC	LOC108013460|XP_016934827.1|DSUZ
OG0004297	LOC6618791|XP_002043041.1|DSEC	LOC108008547|XP_036669482.1|DSUZ
OG0004298	LOC6608211|XP_002032956.1|DSEC	LOC108019853|XP_016943385.1|DSUZ
OG0004299	LOC6609065|XP_032570394.1|DSEC	LOC108019601|XP_036670009.1|DSUZ
OG0004300	LOC6610086|XP_002034702.1|DSEC	LOC108010199|XP_016930532.1|DSUZ
OG0004301	LOC6611126|XP_002035683.1|DSEC	LOC108005755|XP_016924571.2|DSUZ
OG0004302	LOC6609392|XP_032571931.1|DSEC	LOC108009097|XP_016928650.1|DSUZ
OG0004303	LOC6608390|XP_002033124.1|DSEC	LOC108009636|XP_016929619.1|DSUZ
OG0004304	LOC6609626|XP_032572256.1|DSEC	LOC108008508|XP_016927864.1|DSUZ
OG0004305	LOC6608993|XP_032573102.1|DSEC	LOC108019755|XP_016943195.1|DSUZ
OG0004306	LOC6608760|XP_002033483.1|DSEC	LOC108010131|XP_016930448.1|DSUZ
OG0004307	LOC6609072|XP_002033775.2|DSEC	LOC108018204|XP_016941210.1|DSUZ
OG0004308	LOC6615810|XP_032572829.1|DSEC	LOC108018194|XP_016941195.1|DSUZ
OG0004309	LOC6604958|XP_002029801.1|DSEC	LOC108012582|XP_016933486.1|DSUZ
OG0004310	LOC6608241|XP_032572511.1|DSEC	LOC108019851|XP_016943379.1|DSUZ
OG0004311	LOC6616257|XP_002040621.1|DSEC	LOC108006230|XP_016925157.1|DSUZ
OG0004312	LOC6613036|XP_032572288.1|DSEC	LOC108010208|XP_016930541.1|DSUZ
OG0004313	LOC6619187|XP_032570355.1|DSEC	LOC108019837|XP_016943355.2|DSUZ
OG0004314	LOC6615406|XP_002039788.1|DSEC	LOC108009176|XP_016928799.1|DSUZ
OG0004315	LOC6618798|XP_002043047.1|DSEC	LOC108009859|XP_016930048.1|DSUZ
OG0004316	LOC6608420|XP_032571509.1|DSEC	LOC108010218|XP_016930551.1|DSUZ
OG0004317	LOC6608135|XP_002032881.1|DSEC	LOC108019621|XP_016942991.1|DSUZ
OG0004318	LOC6613044|XP_002037527.2|DSEC	LOC108009596|XP_016929557.1|DSUZ
OG0004319	LOC6608883|XP_032572138.1|DSEC	LOC108019886|XP_016943447.1|DSUZ
OG0004320	LOC6607431|XP_002032200.2|DSEC	LOC118877626|XP_036672981.1|DSUZ, LOC108020510|XP_036678111.1|DSUZ
OG0004321	LOC6611689|XP_002036223.1|DSEC	LOC108018118|XP_016941043.1|DSUZ
OG0004322	LOC6613763|XP_032578093.1|DSEC	LOC108020282|XP_016943898.2|DSUZ, LOC118879027|XP_036677903.1|DSUZ
OG0004323	LOC6610334|XP_002034920.2|DSEC	LOC108012815|XP_016933744.1|DSUZ
OG0004324	LOC6618252|XP_002042526.1|DSEC	LOC108021215|XP_016945302.1|DSUZ
OG0004325	LOC6615628|XP_002040002.1|DSEC	LOC108010149|XP_016930473.1|DSUZ
OG0004326	LOC6615629|XP_002040003.2|DSEC	LOC108010148|XP_016930472.1|DSUZ
OG0004327	LOC6620724|XP_002044928.1|DSEC	LOC108019181|XP_016942439.1|DSUZ
OG0004328	LOC6615737|XP_002040108.1|DSEC	LOC108008678|XP_016928060.1|DSUZ
OG0004329	LOC6613020|XP_032570954.1|DSEC	LOC108009315|XP_016929061.1|DSUZ
OG0004330	LOC6609639|XP_002034316.1|DSEC	LOC108008489|XP_016927838.1|DSUZ
OG0004331	LOC6621150|XP_002045329.2|DSEC	LOC108008352|XP_016927670.1|DSUZ
OG0004332	LOC6611865|XP_002036387.1|DSEC	LOC108005370|XP_016924121.1|DSUZ
OG0004333	LOC6614435|XP_002038868.1|DSEC	LOC108019511|XP_016942832.1|DSUZ
OG0004334	LOC6611547|XP_002036086.1|DSEC	LOC108005792|XP_016924614.1|DSUZ
OG0004335	LOC6607866|XP_002032620.1|DSEC	LOC108018010|XP_016940857.1|DSUZ
OG0004336	LOC6610049|XP_002034665.1|DSEC	LOC108010230|XP_016930564.1|DSUZ
OG0004337	LOC6611635|XP_002036171.1|DSEC	LOC108005715|XP_016924536.1|DSUZ
OG0004338	LOC6605028|XP_002029871.1|DSEC	LOC108012978|XP_016934032.1|DSUZ
OG0004339	LOC6609156|XP_032570532.1|DSEC	LOC108008442|XP_016927781.1|DSUZ
OG0004340	LOC6609155|XP_002033857.1|DSEC	LOC108008441|XP_016927780.1|DSUZ
OG0004341	LOC6615692|XP_002040063.1|DSEC	LOC108008318|XP_016927624.1|DSUZ
OG0004342	LOC6618931|XP_002043176.1|DSEC	LOC108010295|XP_036669462.1|DSUZ
OG0004343	LOC6618927|XP_032571497.1|DSEC	LOC108009848|XP_016930031.1|DSUZ
OG0004344	LOC6618923|XP_002043171.1|DSEC	LOC108010029|XP_016930317.1|DSUZ
OG0004345	LOC6619310|XP_032583593.1|DSEC	LOC108021522|XP_016945770.1|DSUZ
OG0004346	LOC6618796|XP_032570596.1|DSEC	LOC108009834|XP_016930013.1|DSUZ
OG0004347	LOC6618792|XP_002043042.1|DSEC	LOC108009924|XP_016930140.1|DSUZ
OG0004348	LOC6615817|XP_032572832.1|DSEC	LOC108010201|XP_016930534.1|DSUZ
OG0004349	LOC6615805|XP_032571666.1|DSEC	LOC108018109|XP_016941015.1|DSUZ
OG0004350	LOC6607984|XP_002032732.1|DSEC	LOC108017879|XP_016940531.1|DSUZ
OG0004351	LOC6621144|XP_032570433.1|DSEC	LOC108019749|XP_016943180.1|DSUZ
OG0004352	LOC116801602|XP_032578082.1|DSEC	LOC108011631|XP_016932309.1|DSUZ
OG0004353	LOC6618722|XP_002042981.1|DSEC	LOC108012021|XP_016932788.2|DSUZ
OG0004354	LOC6606273|XP_002031078.1|DSEC	LOC108006416|XP_016925429.2|DSUZ
OG0004355	LOC6614106|XP_032579249.1|DSEC	LOC108016060|XP_036675204.1|DSUZ
OG0004356	LOC6608948|XP_032572270.1|DSEC	LOC108019857|XP_016943389.2|DSUZ
OG0004357	LOC6607990|XP_002032738.1|DSEC	LOC108017715|XP_016940313.2|DSUZ
OG0004358	LOC6608746|XP_002033469.1|DSEC	LOC108009849|XP_016930035.1|DSUZ
OG0004359	LOC6609900|XP_032570153.1|DSEC	LOC108018029|XP_036669752.1|DSUZ
OG0004360	LOC6618355|XP_032575691.1|DSEC	LOC108020730|XP_016944591.1|DSUZ
OG0004361	LOC6606854|XP_002031651.1|DSEC	LOC108006035|XP_016924967.1|DSUZ
OG0004362	LOC6610236|XP_002034831.1|DSEC	LOC108012400|XP_016933249.1|DSUZ
OG0004363	LOC6618637|XP_002042896.2|DSEC	LOC108005454|XP_016924235.1|DSUZ
OG0004364	LOC6608960|XP_002033674.1|DSEC	LOC108019632|XP_016943004.1|DSUZ
OG0004365	LOC6615305|XP_002039709.2|DSEC	LOC108009932|XP_016930163.1|DSUZ
OG0004366	LOC6617302|XP_002041629.1|DSEC	LOC108021499|XP_016945736.1|DSUZ
OG0004367	LOC6616303|XP_002040667.2|DSEC	LOC108005794|XP_016924612.1|DSUZ
OG0004368	LOC6616609|XP_002040966.1|DSEC	LOC108007703|XP_016926932.1|DSUZ
OG0004369	LOC6608140|XP_032572835.1|DSEC	LOC108019741|XP_016943163.1|DSUZ
OG0004370	LOC6609506|XP_032572109.1|DSEC	LOC108009997|XP_016930270.1|DSUZ
OG0004371	LOC6617593|XP_002041906.1|DSEC	LOC108004736|XP_016923250.1|DSUZ
OG0004372	LOC6618787|XP_032571771.1|DSEC	LOC108008140|XP_036669413.1|DSUZ
OG0004373	LOC6606590|XP_032576229.1|DSEC	LOC108011574|XP_016932233.2|DSUZ
OG0004374	LOC6609618|XP_032572543.1|DSEC	LOC108009074|XP_036669343.1|DSUZ
OG0004375	LOC6611120|XP_002035677.1|DSEC	LOC108005913|XP_016924811.2|DSUZ
OG0004376	LOC6620572|XP_002044776.1|DSEC	LOC108019986|XP_036671703.1|DSUZ
OG0004377	LOC6605126|XP_002029967.1|DSEC	LOC108013531|XP_016934917.1|DSUZ
OG0004378	LOC6609246|XP_032570301.1|DSEC	LOC108009634|XP_036668959.1|DSUZ
OG0004379	LOC6615307|XP_002039711.1|DSEC	LOC108009820|XP_016929992.1|DSUZ
OG0004380	LOC6608240|XP_002032984.1|DSEC	LOC108019630|XP_016943001.1|DSUZ
OG0004381	LOC6616810|XP_032577113.1|DSEC	LOC108014750|XP_036673810.1|DSUZ, LOC118878587|XP_036677516.1|DSUZ
OG0004382	LOC6608781|XP_032571582.1|DSEC	LOC108009228|XP_016928880.1|DSUZ
OG0004383	LOC6609093|XP_002033796.1|DSEC	LOC108010193|XP_016930524.1|DSUZ
OG0004384	LOC6609091|XP_002033794.1|DSEC	LOC108009415|XP_016929232.1|DSUZ
OG0004385	LOC6608711|XP_002033435.1|DSEC	LOC108009972|XP_016930224.1|DSUZ
OG0004386	LOC6608755|XP_002033478.2|DSEC	LOC108010324|XP_016930735.1|DSUZ
OG0004387	LOC6605587|XP_032573874.1|DSEC	LOC108013235|XP_036670718.1|DSUZ
OG0004388	LOC6608788|XP_002033507.2|DSEC	LOC108008659|XP_016928036.1|DSUZ
OG0004389	LOC6610718|XP_032575969.1|DSEC	LOC108020068|XP_016943657.1|DSUZ
OG0004390	LOC116801188|XP_032575177.1|DSEC	LOC108013779|XP_036670933.1|DSUZ
OG0004391	LOC6609972|XP_032572421.1|DSEC	LOC108008105|XP_036669280.1|DSUZ
OG0004392	LOC6605844|XP_002030658.1|DSEC	LOC108013767|XP_036671108.1|DSUZ
OG0004393	LOC6609831|XP_002034483.1|DSEC	LOC108019911|XP_016943501.1|DSUZ
OG0004394	LOC6609461|XP_032570146.1|DSEC	LOC108018184|XP_016941174.1|DSUZ
OG0004395	LOC6609047|XP_002033750.1|DSEC	LOC108019682|XP_016943063.1|DSUZ
OG0004396	LOC6619149|XP_032572945.1|DSEC	LOC108010722|XP_016931133.1|DSUZ, LOC118876748|XP_036677785.1|DSUZ
OG0004397	LOC6608965|XP_002033679.1|DSEC	LOC108019798|XP_016943289.1|DSUZ
OG0004398	LOC6608964|XP_002033678.1|DSEC	LOC108019799|XP_016943290.1|DSUZ
OG0004399	LOC6609337|XP_002034026.1|DSEC	LOC108018178|XP_016941166.1|DSUZ
OG0004400	LOC6607223|XP_002032007.1|DSEC	LOC108007971|XP_016927230.1|DSUZ
OG0004401	LOC6615776|XP_002040147.2|DSEC	LOC108010236|XP_016930578.1|DSUZ
OG0004402	LOC116800315|XP_032570290.1|DSEC	LOC108010065|XP_016930367.1|DSUZ
OG0004403	LOC6609157|XP_002033859.1|DSEC	LOC108009408|XP_016929217.1|DSUZ
OG0004404	LOC6619157|XP_032570764.1|DSEC	LOC108010967|XP_016931474.2|DSUZ
OG0004405	LOC6616264|XP_032575524.1|DSEC	LOC108006224|XP_036671549.1|DSUZ
OG0004406	LOC6605592|XP_032573510.1|DSEC	LOC108012998|XP_016934066.1|DSUZ
OG0004407	LOC6608253|XP_002032997.1|DSEC	LOC108018001|XP_016940840.1|DSUZ
OG0004408	LOC6605578|XP_032573937.1|DSEC	LOC108012590|XP_016933498.1|DSUZ
OG0004409	LOC6619455|XP_032579932.1|DSEC	LOC108020356|XP_016944043.1|DSUZ
OG0004410	LOC6609625|XP_032570676.1|DSEC	LOC108009056|XP_016928550.1|DSUZ
OG0004411	LOC6616545|XP_002040904.1|DSEC	LOC108007457|XP_016926614.1|DSUZ
OG0004412	LOC6616544|XP_002040903.1|DSEC	LOC108007456|XP_016926613.2|DSUZ
OG0004413	LOC6615790|XP_032571422.1|DSEC	LOC108010190|XP_016930522.1|DSUZ
OG0004414	LOC6613012|XP_002037502.1|DSEC	LOC108008491|XP_016927840.1|DSUZ
OG0004415	LOC6609238|XP_002033929.1|DSEC	LOC108009718|XP_016929769.1|DSUZ
OG0004416	LOC6607995|XP_002032743.1|DSEC	LOC108018216|XP_016941223.1|DSUZ
OG0004417	LOC6607801|XP_002032559.1|DSEC	LOC108017287|XP_016939793.2|DSUZ
OG0004418	LOC6609806|XP_032572652.1|DSEC	LOC108018089|XP_036669805.1|DSUZ
OG0004419	LOC6608236|XP_032571140.1|DSEC	LOC108019577|XP_036669809.1|DSUZ
OG0004420	LOC6608882|XP_002033596.2|DSEC	LOC108019641|XP_016943014.1|DSUZ
OG0004421	LOC6606149|XP_032574321.1|DSEC	LOC108010500|XP_016930861.2|DSUZ
OG0004422	LOC6606090|XP_002030899.1|DSEC	LOC108004799|XP_016923340.1|DSUZ
OG0004423	LOC6609543|XP_002034226.1|DSEC	LOC108009322|XP_016929082.1|DSUZ
OG0004424	LOC6618802|XP_032570591.1|DSEC	LOC108009745|XP_016929829.1|DSUZ
OG0004425	LOC6616316|XP_002040676.1|DSEC	LOC108013071|XP_036672113.1|DSUZ
OG0004426	LOC6616305|XP_002040669.1|DSEC	LOC108013193|XP_016934390.1|DSUZ
OG0004427	LOC6605855|XP_002030669.1|DSEC	LOC108014020|XP_016935519.2|DSUZ
OG0004428	LOC6606500|XP_002031301.1|DSEC	LOC118877935|XP_036674466.1|DSUZ, LOC108017549|XP_016940116.1|DSUZ
OG0004429	LOC6613491|XP_002037960.2|DSEC	LOC108005279|XP_016923962.1|DSUZ
OG0004430	LOC6605696|XP_002030512.1|DSEC	LOC108013270|XP_016934526.1|DSUZ
OG0004431	LOC6607366|XP_002032139.1|DSEC	LOC108018571|XP_016941616.2|DSUZ
OG0004432	LOC6607368|XP_002032141.2|DSEC	LOC108018569|XP_016941614.2|DSUZ
OG0004433	LOC6616495|XP_032574586.1|DSEC	LOC108017616|XP_036671718.1|DSUZ
OG0004434	LOC6608963|XP_002033677.1|DSEC	LOC108019661|XP_016943041.1|DSUZ
OG0004435	LOC6609954|XP_032570558.1|DSEC	LOC108010314|XP_016930699.1|DSUZ
OG0004436	LOC6609083|XP_032570686.1|DSEC	LOC108009712|XP_016929758.2|DSUZ
OG0004437	LOC6618937|XP_002043182.1|DSEC	LOC108008690|XP_016928073.1|DSUZ
OG0004438	LOC6609095|XP_002033798.1|DSEC, LOC116803399|XP_032583023.1|DSEC	LOC108010107|XP_016930417.1|DSUZ
OG0004439	LOC6609152|XP_002033854.1|DSEC	LOC108010105|XP_016930415.1|DSUZ
OG0004440	LOC6609624|XP_002034301.1|DSEC	LOC108009061|XP_016928555.1|DSUZ
OG0004441	LOC6617432|XP_002041755.2|DSEC	LOC108007855|XP_016927110.1|DSUZ
OG0004442	LOC6609583|XP_002034260.1|DSEC	LOC108009822|XP_016929995.1|DSUZ
OG0004443	LOC6605421|XP_002030254.1|DSEC	LOC108013466|XP_016934831.1|DSUZ
OG0004444	LOC6609508|XP_002034192.1|DSEC	LOC108008453|XP_016927795.1|DSUZ
OG0004445	LOC6613019|XP_032570960.1|DSEC	LOC108008406|XP_016927741.1|DSUZ
OG0004446	LOC6612939|XP_002037431.1|DSEC	LOC108012160|XP_016932943.2|DSUZ
OG0004447	LOC6607709|XP_002032473.1|DSEC	LOC108020626|XP_016944466.2|DSUZ
OG0004448	LOC6609636|XP_002034313.1|DSEC	LOC108009489|XP_016929370.1|DSUZ
OG0004449	LOC6605827|XP_002030642.2|DSEC	LOC108017673|XP_036671331.1|DSUZ
OG0004450	LOC6608804|XP_002033523.1|DSEC	LOC108009211|XP_016928860.1|DSUZ
OG0004451	LOC6608814|XP_032571032.1|DSEC	LOC108010142|XP_016930465.1|DSUZ
OG0004452	LOC6609957|XP_002034603.1|DSEC	LOC108008461|XP_016927804.1|DSUZ
OG0004453	LOC6609746|XP_002034400.1|DSEC	LOC108006186|XP_016925112.1|DSUZ
OG0004454	LOC6606737|XP_002031534.1|DSEC	LOC108019250|XP_036673836.1|DSUZ
OG0004455	LOC6605822|XP_002030637.2|DSEC	LOC108007530|XP_036671364.1|DSUZ
OG0004456	LOC6615864|XP_002040234.2|DSEC	LOC108016909|XP_016939315.1|DSUZ
OG0004457	LOC6605300|XP_032573547.1|DSEC	LOC108014489|XP_036670625.1|DSUZ
OG0004458	LOC6605329|XP_032574382.1|DSEC	LOC108010714|XP_016931117.2|DSUZ
OG0004459	LOC6605496|XP_032574549.1|DSEC	LOC108020840|XP_036672156.1|DSUZ
OG0004460	LOC6606078|XP_002030887.1|DSEC	LOC108013131|XP_016934299.1|DSUZ
OG0004461	LOC6605767|XP_002030582.1|DSEC	LOC108019507|XP_016942825.2|DSUZ
OG0004462	LOC6618377|XP_002042647.1|DSEC	LOC108020733|XP_016944596.2|DSUZ, LOC108016343|XP_036672124.1|DSUZ
OG0004463	LOC6616589|XP_032573507.1|DSEC	LOC108007697|XP_016926923.2|DSUZ
OG0004464	LOC6605595|XP_032573623.1|DSEC	LOC108013195|XP_016934392.1|DSUZ
