Orthogroup	DHYD.longest_only	DSAN.longest_only
OG0006650	LOC111601122|XP_023173386.2|DHYD	LOC120458622|XP_039502270.1|DSAN
OG0006651	LOC111596021|XP_023165815.2|DHYD	LOC120450157|XP_039488935.1|DSAN
OG0006652	LOC111597594|XP_023168162.2|DHYD	LOC120449541|XP_039487998.1|DSAN
OG0006653	LOC111597779|XP_030081162.1|DHYD	LOC120450068|XP_039488775.1|DSAN
OG0006654	LOC111598682|XP_023169812.2|DHYD	LOC120449804|XP_039488383.1|DSAN
OG0006655	LOC111598465|XP_023169488.1|DHYD	LOC120449943|XP_039488578.1|DSAN
OG0006656	LOC111599411|XP_023170831.1|DHYD	LOC120448022|XP_039485693.1|DSAN
OG0006657	LOC111602105|XP_023174814.1|DHYD	LOC120444415|XP_039479975.1|DSAN
OG0006658	LOC111597565|XP_023168132.1|DHYD	LOC120450237|XP_039489050.1|DSAN
OG0006659	LOC111597567|XP_030081812.1|DHYD	LOC120448512|XP_039486481.1|DSAN
OG0006660	LOC111600495|XP_023172391.1|DHYD	LOC120448948|XP_039487127.1|DSAN
OG0006661	LOC111600454|XP_023172324.2|DHYD	LOC120449268|XP_039487585.1|DSAN
OG0006662	LOC111599096|XP_023170405.1|DHYD	LOC120458237|XP_039501755.1|DSAN
OG0006663	LOC111600489|XP_023172384.1|DHYD	LOC120448913|XP_039487071.1|DSAN
OG0006664	LOC111600018|XP_023171697.1|DHYD	LOC120453742|XP_039494509.1|DSAN
OG0006665	LOC111601103|XP_023173310.2|DHYD	LOC120450146|XP_039488910.1|DSAN
OG0006666	LOC111602145|XP_023174862.1|DHYD	LOC120444414|XP_039479974.1|DSAN
OG0006667	LOC111592957|XP_023161213.1|DHYD	LOC120448401|XP_039486325.1|DSAN
OG0006668	LOC111604158|XP_023177854.1|DHYD	LOC120458207|XP_039501718.1|DSAN
OG0006669	LOC111603697|XP_023177165.2|DHYD	LOC120450017|XP_039488674.1|DSAN
OG0006670	LOC111603689|XP_023177142.1|DHYD	LOC120449829|XP_039488412.1|DSAN
OG0006671	LOC111594851|XP_023164091.2|DHYD	LOC120447740|XP_039485220.1|DSAN
OG0006672	LOC111605191|XP_023179358.2|DHYD	LOC120449387|XP_039487759.1|DSAN
OG0006673	LOC111601658|XP_023174110.1|DHYD	LOC120449234|XP_039487541.1|DSAN
OG0006674	LOC111597547|XP_023168111.1|DHYD	LOC120448421|XP_039486354.1|DSAN
OG0006675	LOC111596037|XP_023165841.1|DHYD	LOC120447640|XP_039485082.1|DSAN
OG0006676	LOC111593091|XP_023161455.1|DHYD	LOC120449641|XP_039488168.1|DSAN
OG0006677	LOC111601578|XP_023174000.2|DHYD	LOC120448324|XP_039486207.1|DSAN
OG0006678	LOC111598093|XP_023168911.1|DHYD	LOC120450454|XP_039489408.1|DSAN
OG0006679	LOC111602929|XP_023176046.2|DHYD	LOC120449303|XP_039487629.1|DSAN
OG0006680	LOC111597820|XP_023168477.2|DHYD	LOC120451904|XP_039491847.1|DSAN
OG0006681	LOC111594846|XP_023164081.2|DHYD	LOC120447739|XP_039485217.1|DSAN
OG0006682	LOC111594848|XP_023164088.1|DHYD	LOC120448599|XP_039486634.1|DSAN
OG0006683	LOC111594845|XP_023164079.2|DHYD	LOC120447924|XP_039485517.1|DSAN
OG0006684	LOC111601603|XP_023174036.2|DHYD	LOC120448323|XP_039486206.1|DSAN
OG0006685	LOC111597110|XP_023167422.2|DHYD	LOC120447233|XP_039484696.1|DSAN
OG0006686	LOC111601049|XP_030081450.1|DHYD	LOC120450372|XP_039489290.1|DSAN
OG0006688	LOC111600483|XP_023172377.1|DHYD	LOC120448143|XP_039485902.1|DSAN
OG0006689	LOC111595285|XP_023164705.2|DHYD	LOC120450423|XP_039489365.1|DSAN
OG0006690	LOC111602479|XP_023175312.2|DHYD	LOC120451343|XP_039490855.1|DSAN
OG0006691	LOC111605201|XP_023179377.1|DHYD	LOC120447791|XP_039485285.1|DSAN
OG0006692	LOC111595277|XP_023164691.2|DHYD	LOC120450422|XP_039489364.1|DSAN
OG0006693	LOC111598204|XP_023169104.1|DHYD	LOC120450163|XP_039488942.1|DSAN
OG0006694	LOC111596811|XP_023166943.1|DHYD	LOC120455546|XP_039497819.1|DSAN
OG0006695	LOC111602914|XP_023176026.1|DHYD	LOC120449529|XP_039487982.1|DSAN
OG0006696	LOC111602218|XP_023174964.2|DHYD	LOC120444015|XP_039479431.1|DSAN
OG0006697	LOC111605646|XP_023180076.1|DHYD	LOC120449112|XP_039487355.1|DSAN
OG0006698	LOC111597778|XP_030079505.1|DHYD	LOC120448282|XP_039486145.1|DSAN
OG0006699	LOC111591926|XP_023159624.2|DHYD	LOC120449063|XP_039487294.1|DSAN
OG0006700	LOC111604756|XP_023178714.2|DHYD	LOC120448236|XP_039486074.1|DSAN
OG0006701	LOC111599192|XP_023170552.2|DHYD	LOC120446088|XP_039482811.1|DSAN
OG0006702	LOC111596517|XP_023166549.1|DHYD	LOC120449320|XP_039487651.1|DSAN
OG0006703	LOC111594883|XP_023164137.1|DHYD	LOC120448610|XP_039486654.1|DSAN
OG0006704	LOC111594885|XP_023164139.1|DHYD	LOC120448616|XP_039486663.1|DSAN
OG0006706	LOC111593795|XP_023162585.1|DHYD	LOC120445166|XP_039481278.1|DSAN
OG0006707	LOC111599911|XP_023171504.2|DHYD	LOC120445431|XP_039481794.1|DSAN
OG0006708	LOC111591998|XP_023159731.2|DHYD	LOC120455091|XP_039496898.1|DSAN
OG0006709	LOC111605692|XP_023180175.2|DHYD	LOC120457143|XP_039500345.1|DSAN
OG0006710	LOC111600528|XP_030081800.1|DHYD	LOC120448713|XP_039486810.1|DSAN
OG0006711	LOC111598395|XP_023169385.2|DHYD	LOC120448710|XP_039486805.1|DSAN
OG0006712	LOC111602881|XP_023175975.2|DHYD	LOC120450606|XP_039489666.1|DSAN
OG0006713	LOC111603686|XP_023177137.1|DHYD	LOC120449092|XP_039487333.1|DSAN
OG0006714	LOC111603681|XP_023177131.2|DHYD	LOC120449392|XP_039487769.1|DSAN
OG0006715	LOC111604785|XP_023178765.1|DHYD	LOC120448711|XP_039486807.1|DSAN
OG0006716	LOC111595806|XP_023165465.1|DHYD	LOC120458159|XP_039501647.1|DSAN
OG0006717	LOC111595046|XP_023164340.2|DHYD	LOC120448317|XP_039486199.1|DSAN
OG0006718	LOC111595050|XP_023164345.1|DHYD	LOC120448321|XP_039486202.1|DSAN
OG0006719	LOC115483352|XP_030080782.1|DHYD	LOC120450103|XP_039488832.1|DSAN
OG0006720	LOC111599267|XP_023170634.2|DHYD	LOC120448885|XP_039487035.1|DSAN
OG0006721	LOC111598740|XP_023169903.1|DHYD	LOC120448602|XP_039486638.1|DSAN
OG0006722	LOC111604655|XP_030079631.1|DHYD	LOC120449902|XP_039488527.1|DSAN
OG0006723	LOC111605009|XP_023179092.1|DHYD	LOC120458446|XP_039502029.1|DSAN
OG0006724	LOC111594831|XP_023164064.1|DHYD	LOC120452247|XP_039492308.1|DSAN
OG0006725	LOC111601761|XP_023174269.1|DHYD	LOC120454407|XP_039495602.1|DSAN
OG0006726	LOC111601501|XP_023173863.1|DHYD	LOC120452203|XP_039492256.1|DSAN
OG0006727	LOC111601759|XP_023174265.2|DHYD	LOC120454404|XP_039495599.1|DSAN
OG0006728	LOC111604857|XP_023178859.1|DHYD	LOC120453630|XP_039494356.1|DSAN
OG0006729	LOC111593303|XP_023161755.1|DHYD	LOC120444642|XP_039480400.1|DSAN
OG0006730	LOC111593301|XP_023161751.1|DHYD	LOC120444640|XP_039480398.1|DSAN
OG0006731	LOC111605030|XP_023179128.1|DHYD	LOC120444713|XP_039480528.1|DSAN
OG0006732	LOC111601698|XP_023174182.2|DHYD	LOC120448727|XP_039486833.1|DSAN
OG0006733	LOC111601051|XP_023173236.2|DHYD	LOC120449885|XP_039488496.1|DSAN
OG0006734	LOC111601063|XP_023173252.1|DHYD	LOC120448025|XP_039485700.1|DSAN
OG0006735	LOC111592824|XP_023161017.2|DHYD	LOC120448197|XP_039485997.1|DSAN
OG0006736	LOC111601660|XP_023174112.1|DHYD	LOC120449236|XP_039487543.1|DSAN
OG0006737	LOC111601113|XP_023173328.1|DHYD	LOC120449801|XP_039488380.1|DSAN
OG0006738	LOC111595571|XP_023165136.1|DHYD	LOC120444532|XP_039480213.1|DSAN
OG0006739	LOC111599539|XP_023170961.1|DHYD	LOC120450034|XP_039488719.1|DSAN
OG0006740	LOC111601733|XP_023174225.2|DHYD	LOC120450247|XP_039489069.1|DSAN
OG0006741	LOC111601738|XP_023174230.1|DHYD	LOC120450246|XP_039489067.1|DSAN
OG0006742	LOC111603451|XP_023176807.1|DHYD	LOC120454706|XP_039496177.1|DSAN
OG0006743	LOC111602464|XP_023175292.2|DHYD	LOC120451350|XP_039490903.1|DSAN
OG0006744	LOC111598208|XP_023169113.2|DHYD	LOC120450559|XP_039489601.1|DSAN
OG0006745	LOC111603003|XP_023176170.2|DHYD	LOC120450910|XP_039490097.1|DSAN
OG0006746	LOC111605194|XP_023179365.1|DHYD	LOC120448447|XP_039486395.1|DSAN
OG0006747	LOC111598198|XP_023169092.2|DHYD	LOC120448720|XP_039486824.1|DSAN
OG0006748	LOC111602833|XP_023175914.1|DHYD	LOC120457206|XP_039500507.1|DSAN
OG0006749	LOC111596974|XP_023167222.2|DHYD	LOC120448222|XP_039486046.1|DSAN
OG0006750	LOC111596801|XP_023166929.1|DHYD	LOC120457391|XP_039500884.1|DSAN
OG0006752	LOC111604494|XP_023178353.2|DHYD	LOC120448258|XP_039486109.1|DSAN
OG0006753	LOC111604491|XP_023178350.2|DHYD	LOC120448873|XP_039487021.1|DSAN
OG0006754	LOC111600513|XP_023172410.1|DHYD	LOC120450369|XP_039489286.1|DSAN
OG0006755	LOC111598761|XP_023169941.1|DHYD	LOC120449826|XP_039488406.1|DSAN
OG0006756	LOC111600485|XP_023172379.2|DHYD	LOC120449356|XP_039487703.1|DSAN
OG0006757	LOC111600517|XP_023172413.1|DHYD	LOC120449357|XP_039487704.1|DSAN
OG0006758	LOC111602907|XP_023176017.2|DHYD	LOC120447681|XP_039485142.1|DSAN
OG0006759	LOC111602882|XP_023175981.2|DHYD	LOC120447680|XP_039485141.1|DSAN
OG0006760	LOC111597461|XP_023167978.2|DHYD	LOC120448359|XP_039486261.1|DSAN
OG0006761	LOC111600239|XP_023172042.1|DHYD	LOC120451208|XP_039490614.1|DSAN
OG0006762	LOC111598165|XP_023169025.2|DHYD	LOC120455252|XP_039497183.1|DSAN
OG0006763	LOC111602363|XP_023175144.2|DHYD	LOC120444907|XP_039480833.1|DSAN
OG0006764	LOC111593696|XP_023162403.2|DHYD	LOC120445369|XP_039481676.1|DSAN
OG0006765	LOC111602364|XP_023175145.1|DHYD	LOC120444908|XP_039480834.1|DSAN
OG0006766	LOC111603712|XP_023177181.2|DHYD	LOC120447905|XP_039485484.1|DSAN
OG0006767	LOC111594365|XP_023163396.1|DHYD	LOC120448479|XP_039486442.1|DSAN
OG0006768	LOC111594360|XP_023163388.2|DHYD	LOC120448477|XP_039486436.1|DSAN
OG0006769	LOC111594364|XP_023163395.1|DHYD	LOC120448478|XP_039486441.1|DSAN
OG0006770	LOC111594861|XP_023164107.2|DHYD	LOC120447925|XP_039485518.1|DSAN
OG0006771	LOC111603462|XP_023176858.1|DHYD	LOC120457222|XP_039500527.1|DSAN
OG0006772	LOC111595325|XP_023164750.2|DHYD	LOC120458350|XP_039501905.1|DSAN
OG0006773	LOC111597385|XP_023167815.2|DHYD	LOC120450263|XP_039489088.1|DSAN
OG0006774	LOC111605082|XP_023179185.1|DHYD	LOC120450520|XP_039489529.1|DSAN
OG0006775	LOC111595306|XP_023164731.2|DHYD	LOC120450343|XP_039489252.1|DSAN
OG0006776	LOC111596615|XP_023166667.1|DHYD	LOC120448877|XP_039487026.1|DSAN
OG0006777	LOC111599540|XP_023170962.1|DHYD	LOC120450352|XP_039489262.1|DSAN
OG0006778	LOC111596612|XP_023166663.2|DHYD	LOC120449892|XP_039488507.1|DSAN
OG0006779	LOC111592451|XP_023160404.1|DHYD	LOC120449737|XP_039488302.1|DSAN
OG0006780	LOC111593211|XP_023161624.2|DHYD	LOC120448334|XP_039486222.1|DSAN
OG0006781	LOC111601688|XP_023174162.1|DHYD	LOC120448077|XP_039485782.1|DSAN
OG0006782	LOC111595289|XP_023164710.2|DHYD	LOC120450421|XP_039489361.1|DSAN
OG0006783	LOC111599949|XP_030079773.1|DHYD	LOC120447179|XP_039484579.1|DSAN
OG0006784	LOC111604762|XP_023178723.1|DHYD	LOC120447535|XP_039484906.1|DSAN
OG0006785	LOC111605216|XP_023179406.1|DHYD	LOC120445005|XP_039480988.1|DSAN
OG0006786	LOC111603373|XP_023176696.2|DHYD	LOC120445798|XP_039482343.1|DSAN
OG0006787	LOC111592786|XP_023160957.2|DHYD	LOC120448441|XP_039486386.1|DSAN
OG0006788	LOC111592788|XP_023160963.1|DHYD	LOC120448442|XP_039486388.1|DSAN
OG0006789	LOC111594059|XP_023162952.1|DHYD	LOC120455064|XP_039496850.1|DSAN
OG0006790	LOC111601150|XP_023173388.1|DHYD	LOC120448120|XP_039485866.1|DSAN
OG0006791	LOC111601707|XP_023174194.2|DHYD	LOC120448937|XP_039487108.1|DSAN
OG0006792	LOC111603722|XP_023177202.1|DHYD	LOC120447509|XP_039484854.1|DSAN
OG0006793	LOC111603734|XP_023177218.2|DHYD	LOC120448866|XP_039487013.1|DSAN
OG0006794	LOC111601737|XP_023174267.1|DHYD	LOC120443957|XP_039479347.1|DSAN
OG0006795	LOC111597514|XP_023168051.2|DHYD	LOC120447773|XP_039485259.1|DSAN
OG0006796	LOC111605738|XP_023180207.1|DHYD	LOC120449395|XP_039487772.1|DSAN
OG0006797	LOC111592613|XP_023160713.1|DHYD	LOC120444135|XP_039479635.1|DSAN
OG0006798	LOC111592763|XP_023160931.2|DHYD	LOC120450308|XP_039489195.1|DSAN
OG0006799	LOC111605674|XP_023180107.2|DHYD	LOC120450216|XP_039489025.1|DSAN
OG0006800	LOC111593539|XP_023162111.2|DHYD	LOC120447658|XP_039485106.1|DSAN
OG0006801	LOC111594060|XP_023162953.1|DHYD	LOC120456311|XP_039498998.1|DSAN
OG0006802	LOC111593919|XP_023162760.1|DHYD	LOC120445205|XP_039481377.1|DSAN
OG0006803	LOC111599952|XP_023171591.1|DHYD	LOC120457809|XP_039501240.1|DSAN
OG0006804	LOC111598677|XP_023169804.2|DHYD	LOC120447728|XP_039485203.1|DSAN
OG0006805	LOC111605205|XP_023179390.2|DHYD	LOC120445078|XP_039481138.1|DSAN
OG0006806	LOC111604692|XP_023178628.2|DHYD	LOC120447936|XP_039485535.1|DSAN
OG0006807	LOC111605095|XP_023179202.1|DHYD	LOC120449062|XP_039487291.1|DSAN
OG0006808	LOC111593827|XP_023162628.1|DHYD	LOC120445513|XP_039481908.1|DSAN
OG0006809	LOC111601084|XP_023173279.2|DHYD	LOC120448497|XP_039486462.1|DSAN
OG0006810	LOC111595119|XP_023164456.1|DHYD	LOC120447982|XP_039485611.1|DSAN
OG0006811	LOC111597169|XP_023167501.1|DHYD	LOC120454065|XP_039495008.1|DSAN
OG0006812	LOC111601033|XP_023173210.1|DHYD	LOC120448592|XP_039486609.1|DSAN
OG0006813	LOC111592872|XP_023161093.1|DHYD	LOC120454570|XP_039495902.1|DSAN
OG0006814	LOC111605200|XP_023179376.2|DHYD	LOC120447617|XP_039485044.1|DSAN
OG0006815	LOC111601042|XP_023173223.2|DHYD	LOC120448666|XP_039486735.1|DSAN
OG0006816	LOC111601114|XP_023173330.2|DHYD	LOC120448075|XP_039485780.1|DSAN
OG0006817	LOC111598673|XP_023169799.2|DHYD	LOC120447609|XP_039485016.1|DSAN
OG0006818	LOC111604765|XP_023178731.2|DHYD	LOC120449701|XP_039488250.1|DSAN
OG0006819	LOC111605063|XP_023179162.1|DHYD	LOC120448086|XP_039485813.1|DSAN
OG0006820	LOC111605091|XP_023179198.1|DHYD	LOC120450056|XP_039488747.1|DSAN
OG0006821	LOC111592535|XP_023160586.2|DHYD	LOC120447120|XP_039484488.1|DSAN
OG0006822	LOC111600660|XP_023172654.1|DHYD	LOC120444895|XP_039480816.1|DSAN
OG0006823	LOC111605659|XP_023180090.1|DHYD	LOC120449923|XP_039488550.1|DSAN
OG0006824	LOC111601684|XP_023174156.1|DHYD	LOC120449751|XP_039488319.1|DSAN
OG0006825	LOC111594912|XP_023164166.2|DHYD	LOC120448998|XP_039487200.1|DSAN
OG0006826	LOC111605672|XP_023180105.1|DHYD	LOC120449505|XP_039487940.1|DSAN
OG0006827	LOC111603582|XP_023177003.1|DHYD	LOC120452741|XP_039493051.1|DSAN
OG0006828	LOC111594391|XP_023163425.1|DHYD	LOC120458874|XP_039502645.1|DSAN
OG0006829	LOC111594838|XP_023164070.1|DHYD	LOC120449159|XP_039487433.1|DSAN
OG0006830	LOC111596975|XP_030081137.1|DHYD	LOC120450469|XP_039489442.1|DSAN
OG0006831	LOC111601554|XP_030081185.1|DHYD	LOC120449528|XP_039487979.1|DSAN
OG0006832	LOC111605164|XP_023179317.1|DHYD	LOC120449093|XP_039487334.1|DSAN
OG0006833	LOC111598788|XP_030081797.1|DHYD	LOC120450573|XP_039489623.1|DSAN
OG0006834	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD	LOC120453893|XP_039494744.1|DSAN
OG0006835	LOC111601732|XP_023174222.2|DHYD	LOC120448369|XP_039486272.1|DSAN
OG0006836	LOC111597522|XP_023168064.2|DHYD	LOC120450007|XP_039488655.1|DSAN
OG0006837	LOC111597425|XP_023167891.2|DHYD	LOC120448779|XP_039486902.1|DSAN
OG0006838	LOC111598717|XP_023169877.1|DHYD	LOC120449293|XP_039487616.1|DSAN
OG0006839	LOC111597418|XP_023167882.1|DHYD	LOC120449070|XP_039487302.1|DSAN
OG0006840	LOC111596312|XP_023166243.1|DHYD	LOC120448793|XP_039486921.1|DSAN
OG0006841	LOC111591930|XP_023159628.2|DHYD	LOC120448210|XP_039486022.1|DSAN
OG0006842	LOC111601580|XP_023174003.2|DHYD	LOC120449425|XP_039487820.1|DSAN
OG0006843	LOC111596818|XP_023166953.1|DHYD	LOC120456388|XP_039499149.1|DSAN
OG0006844	LOC111601792|XP_023174331.1|DHYD	LOC120453308|XP_039493898.1|DSAN
OG0006845	LOC111603731|XP_023177209.1|DHYD	LOC120450347|XP_039489256.1|DSAN
OG0006846	LOC111601107|XP_023173321.2|DHYD	LOC120449571|XP_039488059.1|DSAN
OG0006847	LOC111601034|XP_023173213.2|DHYD	LOC120448679|XP_039486752.1|DSAN
OG0006848	LOC111593568|XP_023162198.2|DHYD	LOC120445357|XP_039481636.1|DSAN
OG0006849	LOC111605161|XP_023179314.1|DHYD	LOC120448218|XP_039486042.1|DSAN
OG0006850	LOC111605176|XP_030081461.1|DHYD	LOC120448764|XP_039486884.1|DSAN
OG0006851	LOC111605168|XP_023179324.2|DHYD	LOC120449120|XP_039487364.1|DSAN
OG0006852	LOC111599062|XP_030080877.1|DHYD	LOC120443707|XP_039478880.1|DSAN
OG0006853	LOC111592823|XP_023161016.2|DHYD	LOC120449128|XP_039487375.1|DSAN
OG0006854	LOC111597684|XP_023168282.2|DHYD	LOC120455293|XP_039497310.1|DSAN
OG0006855	LOC111595101|XP_023164435.2|DHYD	LOC120448985|XP_039487185.1|DSAN
OG0006856	LOC111602380|XP_023175164.1|DHYD	LOC120447020|XP_039484273.1|DSAN
OG0006857	LOC111600900|XP_030080970.1|DHYD	LOC120458764|XP_039502473.1|DSAN
OG0006858	LOC111603041|XP_023176239.2|DHYD	LOC120447929|XP_039485521.1|DSAN
OG0006859	LOC111593818|XP_023162616.2|DHYD	LOC120446795|XP_039483889.1|DSAN
OG0006860	LOC111593302|XP_023161752.1|DHYD	LOC120445395|XP_039481740.1|DSAN
OG0006861	LOC111605209|XP_023179394.1|DHYD	LOC120444954|XP_039480893.1|DSAN
OG0006862	LOC111599786|XP_030079292.1|DHYD	LOC120449209|XP_039487508.1|DSAN
OG0006863	LOC111593036|XP_023161370.2|DHYD	LOC120455238|XP_039497149.1|DSAN
OG0006864	LOC111593873|XP_023162709.2|DHYD	LOC120445234|XP_039481428.1|DSAN
OG0006865	LOC111601468|XP_023173819.1|DHYD, LOC115482814|XP_030078838.1|DHYD	LOC120452852|XP_039493226.1|DSAN
OG0006866	LOC111593921|XP_023162763.2|DHYD	LOC120445621|XP_039482068.1|DSAN
OG0006867	LOC111605365|XP_023179612.2|DHYD	LOC120447220|XP_039484673.1|DSAN
OG0006868	LOC111605347|XP_023179590.2|DHYD	LOC120447218|XP_039484670.1|DSAN
OG0006869	LOC111595317|XP_030080963.1|DHYD, LOC115483381|XP_030080964.1|DHYD	LOC120446996|XP_039484231.1|DSAN
OG0006870	LOC111599347|XP_030080978.1|DHYD	LOC120445804|XP_039482351.1|DSAN
OG0006871	LOC111600793|XP_023172851.2|DHYD	LOC120443931|XP_039479311.1|DSAN
OG0006872	LOC111604122|XP_023177800.1|DHYD	LOC120458151|XP_039501631.1|DSAN
OG0006873	LOC111604145|XP_023177835.2|DHYD	LOC120445043|XP_039481086.1|DSAN
OG0006874	LOC111593146|XP_023161514.2|DHYD	LOC120444438|XP_039480030.1|DSAN, LOC120457536|XP_039501016.1|DSAN
OG0006875	LOC111595781|XP_023165433.1|DHYD	LOC120446583|XP_039483539.1|DSAN
OG0006876	LOC111600008|XP_023171678.2|DHYD	LOC120446794|XP_039483885.1|DSAN
OG0006877	LOC111599159|XP_023170499.1|DHYD	LOC120453105|XP_039493576.1|DSAN
OG0006878	LOC111602297|XP_030079033.1|DHYD	LOC120443770|XP_039478998.1|DSAN
OG0006879	LOC111593908|XP_023162747.2|DHYD	LOC120445443|XP_039481812.1|DSAN
OG0006880	LOC111602525|XP_030079273.1|DHYD	LOC120445459|XP_039481841.1|DSAN
OG0006881	LOC111594103|XP_023163025.2|DHYD	LOC120456806|XP_039499781.1|DSAN
OG0006882	LOC111604092|XP_023177757.2|DHYD	LOC120444641|XP_039480399.1|DSAN
OG0006883	LOC111592061|XP_023159831.2|DHYD	LOC120445817|XP_039482364.1|DSAN
OG0006884	LOC111603910|XP_023177502.1|DHYD	LOC120455792|XP_039498187.1|DSAN
OG0006885	LOC111600665|XP_023172664.1|DHYD	LOC120449192|XP_039487484.1|DSAN
OG0006886	LOC111598258|XP_023169199.2|DHYD	LOC120451199|XP_039490584.1|DSAN
OG0006887	LOC111605340|XP_023179581.2|DHYD	LOC120456379|XP_039499134.1|DSAN
OG0006888	LOC111603870|XP_023177445.1|DHYD	LOC120446476|XP_039483416.1|DSAN
OG0006889	LOC111592071|XP_023159845.1|DHYD	LOC120446281|XP_039483101.1|DSAN
OG0006890	LOC111605471|XP_023179755.2|DHYD	LOC120458197|XP_039501704.1|DSAN
OG0006891	LOC111603763|XP_023177263.2|DHYD	LOC120458293|XP_039501826.1|DSAN
OG0006892	LOC111599099|XP_023170408.1|DHYD	LOC120458135|XP_039501612.1|DSAN
OG0006893	LOC111602481|XP_023175311.2|DHYD	LOC120458303|XP_039501837.1|DSAN
OG0006894	LOC111602480|XP_023175309.1|DHYD	LOC120458301|XP_039501834.1|DSAN
OG0006895	LOC111596480|XP_023166506.2|DHYD	LOC120455040|XP_039496822.1|DSAN
OG0006896	LOC111596197|XP_023166076.1|DHYD	LOC120458678|XP_039502349.1|DSAN
OG0006897	LOC111603856|XP_023177424.2|DHYD	LOC120446067|XP_039482780.1|DSAN
OG0006898	LOC111595759|XP_023165399.1|DHYD	LOC120444695|XP_039480495.1|DSAN
OG0006899	LOC111599320|XP_023170703.2|DHYD	LOC120456029|XP_039498535.1|DSAN
OG0006900	LOC111602844|XP_023175924.1|DHYD	LOC120457364|XP_039500829.1|DSAN
OG0006901	LOC111602473|XP_023175303.1|DHYD	LOC120457752|XP_039501188.1|DSAN
OG0006902	LOC111601619|XP_023174054.1|DHYD	LOC120456545|XP_039499358.1|DSAN
OG0006903	LOC111604252|XP_023178007.2|DHYD	LOC120451388|XP_039490985.1|DSAN
OG0006904	LOC111594657|XP_023163826.1|DHYD	LOC120454991|XP_039496725.1|DSAN
OG0006905	LOC111601889|XP_023174499.2|DHYD	LOC120445122|XP_039481203.1|DSAN
OG0006906	LOC111601950|XP_023174574.1|DHYD	LOC120446107|XP_039482835.1|DSAN
OG0006907	LOC111605574|XP_023179928.2|DHYD	LOC120457750|XP_039501183.1|DSAN
OG0006908	LOC111598932|XP_023170174.1|DHYD	LOC120457485|XP_039500974.1|DSAN
OG0006909	LOC111597788|XP_023168431.1|DHYD	LOC120456226|XP_039498849.1|DSAN
OG0006910	LOC111600498|XP_023172397.1|DHYD	LOC120443875|XP_039479193.1|DSAN
OG0006911	LOC111602806|XP_023175866.1|DHYD	LOC120456492|XP_039499291.1|DSAN
OG0006912	LOC111594104|XP_023163026.2|DHYD	LOC120445229|XP_039481421.1|DSAN
OG0006913	LOC111601293|XP_023173575.1|DHYD	LOC120458365|XP_039501914.1|DSAN
OG0006914	LOC111599858|XP_023171446.2|DHYD	LOC120447731|XP_039485209.1|DSAN
OG0006915	LOC111596131|XP_023165972.1|DHYD	LOC120443797|XP_039479061.1|DSAN
OG0006916	LOC111594769|XP_023163986.2|DHYD	LOC120444025|XP_039479460.1|DSAN
OG0006917	LOC111600633|XP_023172608.1|DHYD	LOC120444060|XP_039479500.1|DSAN
OG0006918	LOC111596334|XP_023166269.1|DHYD	LOC120458438|XP_039502015.1|DSAN
OG0006919	LOC111603881|XP_023177464.2|DHYD	LOC120445173|XP_039481305.1|DSAN
OG0006920	LOC111592536|XP_023160587.2|DHYD	LOC120458240|XP_039501762.1|DSAN
OG0006921	LOC111601364|XP_030080320.1|DHYD	LOC120443812|XP_039479086.1|DSAN
OG0006922	LOC111592569|XP_023160635.2|DHYD	LOC120444951|XP_039480894.1|DSAN
OG0006923	LOC111605470|XP_023179754.1|DHYD	LOC120445126|XP_039481212.1|DSAN
OG0006924	LOC111592063|XP_023159833.1|DHYD	LOC120458185|XP_039501687.1|DSAN
OG0006925	LOC111604261|XP_023178023.1|DHYD	LOC120453564|XP_039494251.1|DSAN
OG0006926	LOC111599355|XP_023170753.2|DHYD	LOC120452526|XP_039492726.1|DSAN
OG0006927	LOC111599340|XP_023170732.2|DHYD	LOC120457294|XP_039500704.1|DSAN
OG0006928	LOC111599314|XP_023170692.1|DHYD	LOC120450340|XP_039489250.1|DSAN
OG0006929	LOC111596008|XP_023165791.2|DHYD	LOC120448136|XP_039485892.1|DSAN
OG0006930	LOC111601884|XP_023174494.2|DHYD, LOC111601872|XP_023174481.1|DHYD	LOC120456461|XP_039499244.1|DSAN
OG0006931	LOC111602446|XP_023175272.2|DHYD	LOC120454007|XP_039494933.1|DSAN
OG0006932	LOC111592624|XP_023160727.1|DHYD	LOC120444519|XP_039480194.1|DSAN
OG0006933	LOC111592601|XP_023160694.1|DHYD	LOC120450807|XP_039489915.1|DSAN
OG0006934	LOC111600245|XP_023172052.2|DHYD	LOC120450941|XP_039490143.1|DSAN
OG0006935	LOC111600431|XP_023172295.2|DHYD	LOC120456066|XP_039498592.1|DSAN
OG0006936	LOC111592570|XP_023160639.2|DHYD	LOC120451368|XP_039490953.1|DSAN
OG0006937	LOC111594696|XP_023163883.1|DHYD	LOC120444139|XP_039479639.1|DSAN
OG0006938	LOC111599973|XP_023171635.2|DHYD	LOC120458897|XP_039502674.1|DSAN
OG0006939	LOC111596788|XP_023166908.2|DHYD	LOC120457104|XP_039500243.1|DSAN
OG0006940	LOC111600716|XP_023172745.2|DHYD	LOC120455999|XP_039498493.1|DSAN
