Orthogroup	DHYD.longest_only	DMEL.longest_only
OG0004689	LOC111601527|XP_023173921.1|DHYD	CG10254|NP_651170.1|DMEL
OG0004690	LOC111600833|XP_023172905.1|DHYD	Taf1|NP_001246952.1|DMEL
OG0004691	LOC111599442|XP_023170865.2|DHYD	alpha-Man-Ib|NP_651667.1|DMEL
OG0004692	LOC111602853|XP_023175940.2|DHYD	CG33111|NP_788725.1|DMEL
OG0004693	LOC111602707|XP_023175716.1|DHYD	CG34355|NP_001247269.1|DMEL
OG0004694	LOC115483696|XP_030081612.1|DHYD, LOC111600804|XP_023172862.1|DHYD	Clbn|NP_001163721.1|DMEL
OG0004695	LOC111603510|XP_023176888.2|DHYD	Tusp|NP_001263014.1|DMEL
OG0004696	LOC111600726|XP_023172766.2|DHYD	CG15696|NP_650921.1|DMEL
OG0004697	LOC111602832|XP_023175910.1|DHYD	CG8924|NP_573091.1|DMEL
OG0004698	LOC111593006|XP_023161302.1|DHYD	Sap30|NP_573162.1|DMEL
OG0004699	LOC111601754|XP_023174261.1|DHYD	CG14688|NP_001097740.1|DMEL
OG0004700	LOC111605503|XP_023179821.2|DHYD	Suv3|NP_649452.3|DMEL
OG0004701	LOC111598499|XP_023169526.1|DHYD	Rab11|NP_477170.1|DMEL
OG0004702	LOC111602782|XP_023175821.2|DHYD	GluProRS|NP_524471.2|DMEL
OG0004703	LOC111605516|XP_023179840.2|DHYD	CG10184|NP_651161.1|DMEL
OG0004704	LOC111593671|XP_023162327.2|DHYD	asp|NP_524488.3|DMEL
OG0004705	LOC111602648|XP_023175584.1|DHYD	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL
OG0004706	LOC111592840|XP_023161034.2|DHYD	ERR|NP_648183.3|DMEL
OG0004707	LOC111600864|XP_023172952.2|DHYD	Rat1|NP_609082.1|DMEL
OG0004708	LOC111595323|XP_023164752.2|DHYD	EMC1|NP_649747.1|DMEL
OG0004709	LOC111595954|XP_023165697.1|DHYD	tsl|NP_524440.2|DMEL
OG0004710	LOC111601496|XP_023173851.2|DHYD	Afti|NP_001356916.1|DMEL
OG0004711	LOC111602921|XP_023176039.1|DHYD	ro|NP_524521.1|DMEL
OG0004712	LOC111605552|XP_023179883.1|DHYD	CG10841|NP_650299.1|DMEL
OG0004713	LOC111596496|XP_030080810.1|DHYD	Myo95E|NP_001027208.1|DMEL
OG0004714	LOC111597166|XP_023167493.1|DHYD	twin|NP_732964.1|DMEL
OG0004715	LOC111600353|XP_023172193.1|DHYD	l_2_34Fd|NP_609711.1|DMEL
OG0004716	LOC111596489|XP_023166518.2|DHYD	Root|NP_651216.2|DMEL
OG0004717	LOC111603190|XP_023176442.2|DHYD	RhoU|NP_001036266.1|DMEL
OG0004718	LOC111599380|XP_023170782.2|DHYD	CG15412|NP_001259996.1|DMEL
OG0004719	LOC111601985|XP_023174637.2|DHYD	cindr|NP_001263129.1|DMEL
OG0004720	LOC111602785|XP_023175824.1|DHYD	CG13603|NP_651200.1|DMEL
OG0004721	LOC111603298|XP_023176590.2|DHYD	mino|NP_651597.1|DMEL
OG0004722	LOC111595240|XP_023164646.2|DHYD	stg|NP_524547.1|DMEL
OG0004723	LOC111593472|XP_023162001.2|DHYD	CG9578|NP_608377.1|DMEL
OG0004724	LOC111596185|XP_023166060.1|DHYD	CG7718|NP_650751.3|DMEL
OG0004725	LOC111594566|XP_023163691.2|DHYD	T48|NP_524522.2|DMEL
OG0004726	LOC111603501|XP_023176876.2|DHYD	CG5639|NP_651570.1|DMEL
OG0004727	LOC111605489|XP_023179802.2|DHYD	CG10175|NP_001287487.1|DMEL
OG0004728	LOC111605517|XP_023179843.1|DHYD	CG12267|NP_650207.1|DMEL
OG0004729	LOC111603097|XP_023176325.2|DHYD	CG11103|NP_001033842.2|DMEL
OG0004730	LOC111602235|XP_023174987.2|DHYD	Aatf|NP_609066.1|DMEL
OG0004731	LOC111601407|XP_023173733.1|DHYD	Smu1|NP_650766.1|DMEL
OG0004732	LOC111603583|XP_023177004.2|DHYD	knk|NP_649981.1|DMEL
OG0004733	LOC111603645|XP_023177092.2|DHYD	m-cup|NP_650607.1|DMEL
OG0004734	LOC111594804|XP_023164034.2|DHYD	CG6678|NP_650996.1|DMEL
OG0004735	LOC111601512|XP_023173875.2|DHYD	RhoGAP100F|NP_001163786.1|DMEL
OG0004736	LOC111605461|XP_023179746.2|DHYD	spg|NP_733258.4|DMEL
OG0004737	LOC111596030|XP_023165829.2|DHYD	hkb|NP_524221.1|DMEL
OG0004738	LOC111596467|XP_023166491.2|DHYD	CG1090|NP_649459.4|DMEL
OG0004739	LOC115483797|XP_030081913.1|DHYD, LOC111602955|XP_023176099.2|DHYD	RanBP3|NP_651178.1|DMEL
OG0004740	LOC111598569|XP_023169638.2|DHYD	sosie|NP_651295.1|DMEL
OG0004741	LOC111604251|XP_023178005.2|DHYD	gwl|NP_524860.2|DMEL
OG0004742	LOC111594130|XP_030079792.1|DHYD	bt|NP_001162825.1|DMEL
OG0004743	LOC111592685|XP_023160819.2|DHYD	GatA|NP_650775.2|DMEL
OG0004744	LOC111601160|XP_023173408.1|DHYD	Uxt|NP_609744.2|DMEL
OG0004745	LOC111604885|XP_030078765.1|DHYD	corto|NP_524231.2|DMEL
OG0004746	LOC111604642|XP_030078616.1|DHYD	CG31368|NP_996198.2|DMEL
OG0004747	LOC111598899|XP_023170134.2|DHYD	mthl5|NP_001287291.1|DMEL
OG0004748	LOC111604641|XP_030078648.1|DHYD	Cad87A|NP_731649.2|DMEL
OG0004749	LOC111600613|XP_023172574.1|DHYD	H|NP_732533.1|DMEL
OG0004750	LOC111597876|XP_023168569.1|DHYD	Cchl|NP_651003.1|DMEL
OG0004751	LOC111594962|XP_023164229.2|DHYD	Atg4b|NP_650452.1|DMEL
OG0004752	LOC111597766|XP_023168392.2|DHYD	CG31076|NP_733184.2|DMEL
OG0004753	LOC111594492|XP_023163570.1|DHYD	CG11089|NP_651305.1|DMEL
OG0004754	LOC111603246|XP_023176521.1|DHYD	Gp93|NP_651601.1|DMEL
OG0004755	LOC111600634|XP_023172607.1|DHYD	EloB|NP_524416.1|DMEL
OG0004756	LOC111600709|XP_023172733.2|DHYD	CG5412|NP_650895.1|DMEL
OG0004757	LOC111594587|XP_023163713.2|DHYD	CG7518|NP_731761.3|DMEL
OG0004758	LOC111601342|XP_023173641.2|DHYD	htl|NP_732286.1|DMEL
OG0004759	LOC111605433|XP_023179716.1|DHYD	Ada2b|NP_001027151.1|DMEL
OG0004760	LOC111602645|XP_023175579.2|DHYD	IFT54|NP_650353.1|DMEL
OG0004761	LOC111602537|XP_023175447.2|DHYD	Keap1|NP_732202.2|DMEL
OG0004762	LOC111592584|XP_023160665.1|DHYD	Ent2|NP_609049.1|DMEL
OG0004763	LOC111592930|XP_023161157.1|DHYD	gl|NP_001262708.1|DMEL
OG0004764	LOC111593255|XP_023161687.1|DHYD	twf|NP_650338.1|DMEL
OG0004765	LOC111601768|XP_030081568.1|DHYD	CG42331|NP_651282.2|DMEL
OG0004766	LOC111593690|XP_023162356.1|DHYD	ash2|NP_788735.1|DMEL
OG0004767	LOC111605482|XP_023179785.2|DHYD	CG1074|NP_649471.3|DMEL
OG0004768	LOC111605524|XP_023179853.2|DHYD	CG14650|NP_649473.1|DMEL
OG0004769	LOC111599003|XP_023170282.2|DHYD	CG9272|NP_610078.2|DMEL
OG0004770	LOC111601337|XP_023173634.1|DHYD	CG7215|NP_650680.1|DMEL
OG0004771	LOC111596424|XP_023166404.2|DHYD	CG7903|NP_651755.2|DMEL
OG0004772	LOC111602717|XP_030078721.1|DHYD	DppIII|NP_731237.1|DMEL
OG0004773	LOC111600663|XP_023172656.1|DHYD	CG31195|NP_732553.2|DMEL
OG0004774	LOC111600664|XP_023172657.1|DHYD, LOC115482730|XP_030081894.1|DHYD	Syp|NP_001262783.1|DMEL
OG0004775	LOC111595727|XP_023165349.1|DHYD	Mpc1|NP_650762.1|DMEL
OG0004776	LOC111593823|XP_023162623.2|DHYD	CG30159|NP_610254.1|DMEL
OG0004777	LOC111600847|XP_023172920.1|DHYD	ND-MLRQ|NP_730777.1|DMEL
OG0004778	LOC111600407|XP_023172256.1|DHYD	mRpS23|NP_723847.1|DMEL
OG0004779	LOC111602791|XP_023175836.2|DHYD	Lsd-1|NP_732904.2|DMEL
OG0004780	LOC111599157|XP_023170496.1|DHYD	ND-B14.5B|NP_608750.1|DMEL
OG0004781	LOC111604256|XP_023178014.2|DHYD	Octbeta3R|NP_001034048.2|DMEL
OG0004782	LOC111602699|XP_023175699.2|DHYD	CG13604|NP_001262894.1|DMEL
OG0004783	LOC111603211|XP_023176476.1|DHYD	l_1_G0469|NP_001096980.2|DMEL
OG0004784	LOC111594550|XP_023163671.1|DHYD	Osi20|NP_649641.1|DMEL
OG0004785	LOC111594564|XP_023163689.1|DHYD	Osi9|NP_649628.2|DMEL
OG0004786	LOC111594586|XP_023163712.1|DHYD	Osi7|NP_649626.1|DMEL
OG0004787	LOC111594443|XP_023163498.1|DHYD	Osi5|NP_649624.1|DMEL
OG0004788	LOC111594607|XP_023163750.2|DHYD	Osi4|NP_001262305.1|DMEL
OG0004789	LOC111594444|XP_023163499.2|DHYD	Osi3|NP_649622.2|DMEL
OG0004790	LOC111597104|XP_030080688.1|DHYD	CG5447|NP_001262986.1|DMEL
OG0004791	LOC111597155|XP_030080685.1|DHYD	Gprk2|NP_476867.1|DMEL
OG0004792	LOC111603485|XP_023176850.1|DHYD	mRpL55|NP_650780.1|DMEL
OG0004793	LOC111594815|XP_023164045.2|DHYD	ca|NP_733309.3|DMEL
OG0004794	LOC111605587|XP_023179958.2|DHYD	omd|NP_650303.1|DMEL
OG0004795	LOC111603245|XP_023176520.2|DHYD	TBC1D5|NP_731780.1|DMEL
OG0004796	LOC111596411|XP_023166390.1|DHYD	Past1|NP_731737.1|DMEL
OG0004797	LOC111598219|XP_030080666.1|DHYD	GABA-B-R2|NP_001287456.1|DMEL
OG0004798	LOC111594450|XP_023163511.1|DHYD	CG11882|NP_651676.1|DMEL
OG0004799	LOC111605464|XP_023179751.2|DHYD	puc|NP_524273.1|DMEL
OG0004800	LOC111593264|XP_023161699.1|DHYD	Npc2b|NP_650331.1|DMEL
OG0004801	LOC111598517|XP_023169561.2|DHYD	Sil1|NP_651356.1|DMEL
OG0004802	LOC111600669|XP_023172685.2|DHYD	Cdk2|NP_524420.1|DMEL
OG0004803	LOC111600231|XP_030080753.1|DHYD	CG10011|NP_651624.2|DMEL
OG0004804	LOC111605475|XP_023179777.2|DHYD	CG31522|NP_001262254.1|DMEL
OG0004805	LOC111593678|XP_023162338.2|DHYD	CG16779|NP_649896.2|DMEL
OG0004806	LOC111591982|XP_023159701.1|DHYD	CG1764|NP_572871.1|DMEL
OG0004807	LOC111600843|XP_023172916.1|DHYD	CG11839|NP_733077.3|DMEL
OG0004808	LOC111594620|XP_023163779.1|DHYD	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC115483778|XP_030081880.1|DHYD, LOC111600697|XP_023172720.1|DHYD	CG17272|NP_650917.1|DMEL
OG0004810	LOC111600708|XP_023172732.1|DHYD	CG17270|NP_650915.1|DMEL
OG0004811	LOC111596652|XP_023166719.1|DHYD	Psn|NP_524184.1|DMEL
OG0004812	LOC111593692|XP_023162359.2|DHYD	ps|NP_001262415.1|DMEL
OG0004813	LOC111603657|XP_023177109.2|DHYD	Ndc1|NP_651191.1|DMEL
OG0004814	LOC111605427|XP_023179704.2|DHYD	FBXO11|NP_649954.1|DMEL
OG0004815	LOC111605129|XP_023179261.2|DHYD	dtn|NP_001284933.1|DMEL
OG0004816	LOC111603178|XP_023176427.2|DHYD	CG11294|NP_572500.1|DMEL
OG0004817	LOC111603145|XP_023176389.2|DHYD	Ppt1|NP_727284.1|DMEL
OG0004818	LOC111602769|XP_023175800.1|DHYD	Arl2|NP_476886.1|DMEL
OG0004819	LOC111599596|XP_023171047.2|DHYD	Ublcp1|NP_651118.1|DMEL
OG0004820	LOC111594622|XP_023163780.2|DHYD	Fancl|NP_649974.1|DMEL
OG0004821	LOC111596419|XP_023166398.2|DHYD	CG7896|NP_651754.1|DMEL
OG0004822	LOC111601498|XP_023173855.2|DHYD	NK7.1|NP_650357.2|DMEL
OG0004823	LOC111594411|XP_023163455.2|DHYD	f-cup|NP_001262544.1|DMEL
OG0004824	LOC111594412|XP_023163464.1|DHYD	ninaB|NP_650307.2|DMEL
OG0004825	LOC111594132|XP_023163060.1|DHYD	myo|NP_726604.1|DMEL
OG0004826	LOC111595589|XP_023165171.2|DHYD	ECSIT|NP_649602.2|DMEL
OG0004827	LOC111595699|XP_023165315.2|DHYD	Skp2|NP_730815.2|DMEL
OG0004828	LOC111602676|XP_023175658.1|DHYD	CG10375|NP_651185.1|DMEL
OG0004829	LOC111596501|XP_023166530.2|DHYD	Slimp|NP_732958.1|DMEL
OG0004830	LOC111598547|XP_030080580.1|DHYD	CG34402|NP_001097756.1|DMEL
OG0004831	LOC111600460|XP_023172329.1|DHYD	CG10467|NP_648026.1|DMEL
OG0004832	LOC111596086|XP_023165918.1|DHYD	Snx3|NP_650214.1|DMEL
OG0004833	LOC111598541|XP_023169598.1|DHYD	noi|NP_477114.1|DMEL
OG0004834	LOC111602771|XP_023175805.1|DHYD, LOC115483790|XP_030081908.1|DHYD	Rpn9|NP_651177.1|DMEL
OG0004835	LOC111601421|XP_023173764.2|DHYD	nau|NP_476650.1|DMEL
OG0004836	LOC111596604|XP_023166654.2|DHYD	wda|NP_651136.1|DMEL
OG0004837	LOC111605727|XP_023180187.1|DHYD	CG4074|NP_649249.2|DMEL
OG0004838	LOC111601321|XP_023173619.2|DHYD	CG42633|NP_001163583.1|DMEL
OG0004839	LOC111601292|XP_023173569.2|DHYD	CG45076|NP_650015.3|DMEL
OG0004840	LOC111593357|XP_030078671.1|DHYD	Dis3|NP_651246.2|DMEL
OG0004841	LOC111598967|XP_023170227.1|DHYD	Rnmt|NP_523568.2|DMEL
OG0004842	LOC111604260|XP_023178022.1|DHYD	CG2006|NP_001189310.1|DMEL
OG0004843	LOC111592938|XP_023161167.1|DHYD	Wdr37|NP_650723.1|DMEL
OG0004844	LOC111604951|XP_023178995.2|DHYD	Ttc30|NP_001097155.2|DMEL
OG0004845	LOC111604933|XP_023178971.1|DHYD	CG12163|NP_730901.1|DMEL
OG0004846	LOC111595013|XP_023164287.1|DHYD	CG3246|NP_608781.2|DMEL
OG0004847	LOC111595011|XP_023164285.2|DHYD	Sec5|NP_608780.1|DMEL
OG0004848	LOC111600938|XP_023173077.2|DHYD	AdSL|NP_650586.2|DMEL
OG0004849	LOC111595558|XP_023165120.2|DHYD	PAPLA1|NP_609185.1|DMEL
OG0004850	LOC111596276|XP_023166206.1|DHYD	Antp|NP_996167.1|DMEL
OG0004851	LOC111595189|XP_030078617.1|DHYD	ftz|NP_477498.1|DMEL
OG0004852	LOC111595676|XP_023165283.2|DHYD	pb|NP_476669.3|DMEL
OG0004853	LOC111594129|XP_023163056.2|DHYD	CG9752|NP_611573.1|DMEL
OG0004854	LOC111605196|XP_023179368.1|DHYD	RhoGAP68F|NP_648552.1|DMEL
OG0004855	LOC111592810|XP_023160989.2|DHYD	Fuca|NP_648472.1|DMEL
OG0004856	LOC111603064|XP_030081848.1|DHYD	Clk|NP_001014576.1|DMEL
OG0004857	LOC111601714|XP_023174200.2|DHYD	Dbx|NP_647677.2|DMEL
OG0004858	LOC111603072|XP_023176297.2|DHYD	pbl|NP_523965.2|DMEL
OG0004859	LOC111603073|XP_023176300.2|DHYD	CG8111|NP_648162.2|DMEL
OG0004860	LOC111602893|XP_023175997.1|DHYD	RpL8|NP_524726.1|DMEL
OG0004861	LOC111598679|XP_023169808.2|DHYD	CG42268|NP_001261648.1|DMEL
OG0004862	LOC111598754|XP_030081508.1|DHYD	CG43897|NP_001261659.1|DMEL
OG0004863	LOC111605644|XP_023180073.2|DHYD	scny|NP_729092.1|DMEL
OG0004864	LOC111598688|XP_023169820.1|DHYD	PMP34|NP_728982.1|DMEL
OG0004865	LOC111594964|XP_023164230.2|DHYD	mRpS22|NP_524537.1|DMEL
OG0004866	LOC111605651|XP_023180081.2|DHYD	Cdc27|NP_648093.2|DMEL
OG0004867	LOC111603554|XP_023176959.2|DHYD	CG13185|NP_001097279.2|DMEL
OG0004868	LOC111603234|XP_023176509.2|DHYD	Pngl|NP_610192.1|DMEL
OG0004869	LOC111597637|XP_023168210.1|DHYD	Tdc1|NP_610226.2|DMEL
OG0004870	LOC111597642|XP_023168215.1|DHYD	Mob4|NP_001246151.1|DMEL
OG0004871	LOC111604112|XP_023177787.2|DHYD	CG11414|NP_611932.2|DMEL
OG0004872	LOC111605377|XP_023179629.1|DHYD	RpL19|NP_476631.1|DMEL
OG0004873	LOC111596226|XP_023166111.2|DHYD	CG7840|NP_609203.1|DMEL
OG0004874	LOC111604246|XP_030080826.1|DHYD	CG5948|NP_651440.1|DMEL
OG0004875	LOC111594898|XP_023164152.2|DHYD	htk|NP_573330.3|DMEL
OG0004876	LOC111602826|XP_023175905.2|DHYD	CG16989|NP_569860.3|DMEL
OG0004877	LOC111598382|XP_023169359.2|DHYD	CG10907|NP_648508.1|DMEL
OG0004878	LOC111604138|XP_023177824.1|DHYD	U2A|NP_610315.1|DMEL
OG0004880	LOC111596665|XP_023166740.1|DHYD	CG7519|NP_649318.1|DMEL
OG0004881	LOC111592319|XP_023160204.2|DHYD	Vps8|NP_648048.1|DMEL
OG0004882	LOC111595644|XP_023165237.1|DHYD	RpL18|NP_648091.1|DMEL
OG0004883	LOC111597539|XP_023168096.2|DHYD	CG1271|NP_647763.1|DMEL
OG0004884	LOC111597708|XP_023168314.2|DHYD	Khc-73|NP_001261000.1|DMEL
OG0004885	LOC111605210|XP_030081099.1|DHYD	Mos|NP_610817.1|DMEL
OG0004886	LOC111594008|XP_023162873.1|DHYD	CG8389|NP_725515.1|DMEL
OG0004887	LOC111597671|XP_023168265.1|DHYD	Ote|NP_476664.2|DMEL
OG0004888	LOC111598262|XP_030081015.1|DHYD	CG15099|NP_001261081.1|DMEL
OG0004889	LOC111600629|XP_023172600.2|DHYD	Pal1|NP_610537.2|DMEL
OG0004890	LOC111600738|XP_023172785.1|DHYD	CG8192|NP_611047.2|DMEL
OG0004891	LOC111593445|XP_023161966.2|DHYD	CG4645|NP_572841.1|DMEL
OG0004892	LOC111594339|XP_023163354.1|DHYD	Rgk2|NP_001286577.1|DMEL
OG0004893	LOC111600600|XP_023172560.2|DHYD	CG4610|NP_611677.1|DMEL
OG0004894	LOC111603290|XP_023176581.1|DHYD	SCCRO3|NP_610828.2|DMEL
OG0004895	LOC111594116|XP_023163043.1|DHYD	bw|NP_523824.1|DMEL
OG0004896	LOC111604305|XP_023178109.2|DHYD	Jabba|NP_001137703.1|DMEL
OG0004897	LOC111604281|XP_030080986.1|DHYD	Mctp|NP_001261078.1|DMEL
OG0004898	LOC111593731|XP_023162487.1|DHYD	14-3-3zeta|NP_476885.2|DMEL
OG0004899	LOC111599895|XP_030079706.1|DHYD	shn|NP_001260883.1|DMEL
OG0004900	LOC111600711|XP_023172736.2|DHYD	CG1371|NP_610551.1|DMEL
OG0004901	LOC111600640|XP_023172615.2|DHYD	egr|NP_724878.2|DMEL
OG0004902	LOC111596938|XP_023167157.1|DHYD	CG12024|NP_647670.3|DMEL
OG0004903	LOC111603846|XP_023177396.1|DHYD	Vps35|NP_726175.3|DMEL
OG0004904	LOC111602733|XP_023175746.2|DHYD	Mettl3|NP_651204.1|DMEL
OG0004905	LOC111593819|XP_023162617.1|DHYD	sax|NP_001246193.1|DMEL
OG0004906	LOC111603736|XP_023177220.2|DHYD	CG4022|NP_648307.1|DMEL
OG0004907	LOC111595652|XP_023165243.1|DHYD	mRpL50|NP_648092.1|DMEL
OG0004908	LOC111592962|XP_023161220.2|DHYD	fng|NP_524191.1|DMEL
OG0004909	LOC111592950|XP_023161198.1|DHYD	Pka-R1|NP_001189150.1|DMEL
OG0004910	LOC111592955|XP_023161211.2|DHYD	CG3618|NP_649262.1|DMEL
OG0004911	LOC111601086|XP_023173281.1|DHYD	Ythdc1|NP_647811.2|DMEL
OG0004912	LOC111603691|XP_023177149.1|DHYD	Cpr67B|NP_648306.1|DMEL
OG0004913	LOC111602144|XP_023174861.1|DHYD	DMAP1|NP_611503.1|DMEL
OG0004914	LOC111602100|XP_023174804.2|DHYD	Fem-1|NP_611508.1|DMEL
OG0004915	LOC111604087|XP_023177746.2|DHYD	CG13585|NP_611928.1|DMEL
OG0004916	LOC111596626|XP_023166680.1|DHYD	DAT|NP_001261026.1|DMEL
OG0004917	LOC111595267|XP_023164681.1|DHYD	Nf-YA|NP_648313.1|DMEL
OG0004918	LOC111595264|XP_023164678.2|DHYD	MTF-1|NP_001097560.1|DMEL
OG0004919	LOC111594487|XP_023163563.1|DHYD	CG11539|NP_651877.1|DMEL
OG0004920	LOC111604421|XP_023178245.2|DHYD	Grasp65|NP_649160.1|DMEL
OG0004921	LOC111602909|XP_030081141.1|DHYD	Sh3beta|NP_001189057.1|DMEL
OG0004922	LOC111605162|XP_023179315.1|DHYD	RpL14|NP_523975.1|DMEL
OG0004923	LOC111595275|XP_023164690.1|DHYD	TfIIEbeta|NP_523923.1|DMEL
OG0004924	LOC111600502|XP_023172398.2|DHYD	Prdm13|NP_648032.1|DMEL
OG0004925	LOC111600458|XP_023172327.1|DHYD	Trh|NP_612080.1|DMEL
OG0004926	LOC111600506|XP_023172402.1|DHYD	CG8519|NP_648054.2|DMEL
OG0004927	LOC111600520|XP_023172420.1|DHYD	Rdl|NP_001261617.1|DMEL
OG0004928	LOC111592425|XP_023160368.2|DHYD	tn|NP_001137707.1|DMEL
OG0004929	LOC111601078|XP_023173272.1|DHYD	Ptpmeg|NP_612031.3|DMEL
OG0004930	LOC111603249|XP_023176528.2|DHYD	MCPH1|NP_001163123.1|DMEL
OG0004931	LOC111602146|XP_023174863.1|DHYD	CG11110|NP_611501.1|DMEL
OG0004932	LOC111600470|XP_023172345.2|DHYD	Dis3l2|NP_728490.1|DMEL
OG0004933	LOC111593550|XP_023162172.1|DHYD	Cdk4|NP_477196.1|DMEL
OG0004934	LOC111600109|XP_023171839.1|DHYD	or|NP_536793.1|DMEL
OG0004935	LOC111602220|XP_023174966.2|DHYD	Dp1|NP_523781.2|DMEL
OG0004936	LOC111599659|XP_023171123.2|DHYD	Tie|NP_523928.1|DMEL
OG0004937	LOC111595649|XP_023165241.2|DHYD	CG7376|NP_648034.1|DMEL
OG0004938	LOC111595086|XP_023164410.2|DHYD	CG7457|NP_648150.1|DMEL
OG0004939	LOC111604523|XP_023178388.2|DHYD	fal|NP_001137974.1|DMEL
OG0004940	LOC111605108|XP_023179218.2|DHYD	CG32206|NP_788538.2|DMEL
OG0004941	LOC111600471|XP_023172347.2|DHYD	elg1|NP_996103.1|DMEL
OG0004942	LOC111593092|XP_023161456.2|DHYD	Msr-110|NP_729078.1|DMEL
OG0004943	LOC111601605|XP_023174038.1|DHYD	DNApol-alpha50|NP_523972.2|DMEL
OG0004944	LOC111602926|XP_023176042.1|DHYD	CG42304|NP_728769.2|DMEL
OG0004945	LOC111601804|XP_023174402.1|DHYD	CG15237|NP_610238.2|DMEL
OG0004946	LOC111591866|XP_023159516.1|DHYD	CG7611|NP_649326.1|DMEL
OG0004947	LOC111595284|XP_023164704.1|DHYD	RpL23A|NP_001356972.1|DMEL
OG0004948	LOC111595286|XP_023164706.2|DHYD	CG13930|NP_647645.1|DMEL
OG0004949	LOC115482994|XP_030079494.1|DHYD, LOC111595305|XP_030079506.1|DHYD	CG7991|NP_647649.2|DMEL
OG0004950	LOC111596271|XP_023166178.2|DHYD	CG34453|NP_001097458.2|DMEL
OG0004951	LOC111603238|XP_023176511.1|DHYD	mfrn|NP_651600.1|DMEL
OG0004952	LOC111601715|XP_023174202.2|DHYD	thoc6|NP_648557.1|DMEL
OG0004953	LOC111600467|XP_023172341.1|DHYD	PDCD-5|NP_648848.1|DMEL
OG0004954	LOC111600464|XP_023172337.2|DHYD	l_3_72Dn|NP_001261930.1|DMEL
OG0004955	LOC111601022|XP_023173197.2|DHYD	CG10075|NP_648064.1|DMEL
OG0004956	LOC111599882|XP_023171467.2|DHYD	oys|NP_610546.1|DMEL
OG0004957	LOC111601697|XP_023174181.2|DHYD	CG14964|NP_647779.2|DMEL
OG0004958	LOC111605172|XP_030081499.1|DHYD	Rh7|NP_524035.2|DMEL
OG0004959	LOC111605180|XP_023179345.1|DHYD	CG9760|NP_001261746.1|DMEL
OG0004960	LOC111605199|XP_023179374.2|DHYD	Nrx-IV|NP_729787.2|DMEL
OG0004961	LOC111599378|XP_023170785.2|DHYD	Caf1-105|NP_610589.2|DMEL
OG0004962	LOC111597479|XP_023167998.1|DHYD	CG10565|NP_649284.1|DMEL
OG0004963	LOC111592323|XP_023160211.2|DHYD	CG14073|NP_649060.1|DMEL
OG0004964	LOC111598757|XP_023169932.2|DHYD	CG8108|NP_648367.1|DMEL
OG0004965	LOC111601048|XP_023173231.1|DHYD	Srp19|NP_477135.2|DMEL
OG0004966	LOC111601038|XP_023173218.1|DHYD	qm|NP_523958.2|DMEL
OG0004967	LOC111597639|XP_023168212.2|DHYD	PGAP3|NP_610223.1|DMEL
OG0004968	LOC111591915|XP_023159605.1|DHYD	Syx17|NP_001261414.1|DMEL
OG0004969	LOC111598808|XP_023169999.2|DHYD	CG8366|NP_611068.3|DMEL
OG0004970	LOC111591920|XP_030079638.1|DHYD	slow|NP_647898.3|DMEL
OG0004971	LOC111591922|XP_023159617.1|DHYD	DopEcR|NP_647897.2|DMEL
OG0004972	LOC111601075|XP_023173269.1|DHYD	CG43781|NP_001261506.1|DMEL
OG0004973	LOC111596508|XP_023166539.1|DHYD	Tudor-SN|NP_612021.1|DMEL
OG0004974	LOC111605195|XP_023179367.2|DHYD	DEF8|NP_648549.1|DMEL
OG0004975	LOC111595273|XP_023164688.1|DHYD	CG15012|NP_001163347.1|DMEL
OG0004976	LOC111596847|XP_023167039.1|DHYD	CG10866|NP_647838.1|DMEL
OG0004977	LOC111599889|XP_023171480.1|DHYD	l_2_dtl|NP_524871.1|DMEL
OG0004978	LOC111602379|XP_023175163.2|DHYD	PIG-O|NP_611332.1|DMEL
OG0004979	LOC111601588|XP_023174011.1|DHYD	CG13670|NP_648207.1|DMEL
OG0004980	LOC111597274|XP_023167657.2|DHYD	AIMP2|NP_648782.2|DMEL
OG0004981	LOC111592291|XP_023160162.2|DHYD	Gem2|NP_649092.1|DMEL
OG0004982	LOC111592259|XP_023160115.2|DHYD	MESR6|NP_001262033.1|DMEL
OG0004983	LOC111598733|XP_023169894.2|DHYD	CG6674|NP_648377.1|DMEL
OG0004984	LOC111604786|XP_023178767.1|DHYD	axed|NP_001356975.1|DMEL
OG0004985	LOC111602886|XP_023175986.2|DHYD	ABCB7|NP_728642.2|DMEL
OG0004986	LOC111599254|XP_023170621.1|DHYD	CG5290|NP_649026.1|DMEL
OG0004987	LOC111605684|XP_023180119.2|DHYD	CG9674|NP_001246804.1|DMEL
OG0004988	LOC111602887|XP_030081140.1|DHYD	GC|NP_523885.2|DMEL
OG0004989	LOC111605670|XP_023180102.1|DHYD	nudC|NP_648923.1|DMEL
OG0004990	LOC111602122|XP_023174839.1|DHYD	CG34115|NP_001036564.1|DMEL
OG0004991	LOC111602388|XP_023175175.1|DHYD	Prp8|NP_610735.1|DMEL
OG0004992	LOC111602389|XP_023175177.2|DHYD	CG8407|NP_610734.1|DMEL
OG0004993	LOC111601691|XP_023174169.2|DHYD	CG11529|NP_648558.1|DMEL
OG0004994	LOC111604489|XP_023178347.2|DHYD	CG12017|NP_647798.1|DMEL
