Orthogroup	DHYD.longest_only	DNOV.longest_only
OG0004608	LOC111598334|XP_023169304.2|DHYD	LOC115768616|XP_030569132.1|DNOV
OG0004609	LOC111594069|XP_023162970.1|DHYD	LOC115765246|XP_030564570.1|DNOV
OG0004610	LOC111597393|XP_023167827.1|DHYD	LOC115757762|XP_030554034.1|DNOV
OG0004611	LOC111592461|XP_023160428.1|DHYD	LOC115759509|XP_030556309.1|DNOV
OG0004612	LOC111592463|XP_023160432.1|DHYD	LOC115759577|XP_030556405.1|DNOV
OG0004613	LOC111602625|XP_023175555.2|DHYD	LOC115764170|XP_030562914.1|DNOV
OG0004614	LOC111603134|XP_023176377.2|DHYD	LOC115764271|XP_030563056.1|DNOV
OG0004615	LOC111605348|XP_023179595.2|DHYD	LOC115768198|XP_030568572.1|DNOV
OG0004616	LOC111596805|XP_023166934.2|DHYD	LOC115765086|XP_030564326.1|DNOV
OG0004617	LOC111596069|XP_023165890.1|DHYD	LOC115758954|XP_030555613.1|DNOV
OG0004618	LOC111595904|XP_023165613.2|DHYD	LOC115771979|XP_030573759.1|DNOV
OG0004619	LOC111597844|XP_023168519.2|DHYD	LOC115761245|XP_030558801.1|DNOV
OG0004620	LOC111601774|XP_023174288.2|DHYD	LOC115761967|XP_030559869.1|DNOV
OG0004621	LOC111598896|XP_023170129.2|DHYD	LOC115770830|XP_030572125.1|DNOV
OG0004622	LOC111592932|XP_023161158.2|DHYD	LOC115761732|XP_030559477.1|DNOV
OG0004623	LOC111592703|XP_023160854.1|DHYD	LOC115764888|XP_030564030.1|DNOV
OG0004624	LOC111603618|XP_023177056.1|DHYD	LOC115759415|XP_030556167.1|DNOV
OG0004625	LOC111598192|XP_023169086.2|DHYD	LOC115767737|XP_030567909.1|DNOV
OG0004626	LOC111598188|XP_030078888.1|DHYD	LOC115765097|XP_030564341.1|DNOV
OG0004627	LOC111596035|XP_023165832.2|DHYD	LOC115762836|XP_030561062.1|DNOV
OG0004628	LOC111603857|XP_023177468.1|DHYD	LOC115768903|XP_030569480.1|DNOV
OG0004629	LOC111601987|XP_030080613.1|DHYD	LOC115771999|XP_030573789.1|DNOV
OG0004630	LOC111597810|XP_023168466.2|DHYD	LOC115764893|XP_030564040.1|DNOV
OG0004631	LOC111596543|XP_023166587.2|DHYD	LOC115761239|XP_030558793.1|DNOV
OG0004632	LOC111596534|XP_023166575.1|DHYD	LOC115761238|XP_030558792.1|DNOV
OG0004633	LOC111592689|XP_023160824.1|DHYD	LOC115765013|XP_030564226.1|DNOV
OG0004634	LOC111599425|XP_023170844.2|DHYD	LOC115764923|XP_030564089.1|DNOV
OG0004635	LOC111592359|XP_023160284.2|DHYD	LOC115767848|XP_030568058.1|DNOV
OG0004636	LOC111594893|XP_023164148.2|DHYD	LOC115765155|XP_030564428.1|DNOV
OG0004637	LOC111596458|XP_030079401.1|DHYD	LOC115767565|XP_030567707.1|DNOV
OG0004638	LOC111600167|XP_023171927.2|DHYD	LOC115768048|XP_030568341.1|DNOV
OG0004640	LOC111603283|XP_023176564.2|DHYD	LOC115771637|XP_030573297.1|DNOV
OG0004641	LOC111596785|XP_023166906.1|DHYD	LOC115767974|XP_030568233.1|DNOV
OG0004642	LOC111596468|XP_023166487.2|DHYD	LOC115767578|XP_030567723.1|DNOV
OG0004643	LOC111601418|XP_023173762.1|DHYD	LOC115770774|XP_030572052.1|DNOV
OG0004644	LOC111595735|XP_023165394.2|DHYD	LOC115769124|XP_030569689.1|DNOV
OG0004645	LOC111599041|XP_023170324.1|DHYD	LOC115765947|XP_030565553.1|DNOV
OG0004646	LOC111597854|XP_023168534.1|DHYD	LOC115765031|XP_030564253.1|DNOV
OG0004647	LOC111598864|XP_023170079.1|DHYD	LOC115768275|XP_030568673.1|DNOV
OG0004648	LOC111603117|XP_023176356.1|DHYD	LOC115764373|XP_030563195.1|DNOV
OG0004649	LOC111591910|XP_023159598.1|DHYD	LOC115766900|XP_030566837.1|DNOV
OG0004650	LOC111592543|XP_023160593.2|DHYD	LOC115763297|XP_030561645.1|DNOV
OG0004651	LOC111601458|XP_023173806.2|DHYD	LOC115772016|XP_030573807.1|DNOV
OG0004652	LOC111603284|XP_023176565.2|DHYD	LOC115761571|XP_030559217.1|DNOV
OG0004653	LOC111594910|XP_030081820.1|DHYD	LOC115770362|XP_030571470.1|DNOV
OG0004654	LOC111599321|XP_023170705.2|DHYD	LOC115759047|XP_030555730.1|DNOV
OG0004655	LOC111603659|XP_023177111.1|DHYD	LOC115771623|XP_030573263.1|DNOV
OG0004656	LOC111601901|XP_023174511.1|DHYD	LOC115767112|XP_030567125.1|DNOV
OG0004657	LOC111592003|XP_023159751.2|DHYD	LOC115766025|XP_030565656.1|DNOV
OG0004658	LOC111601786|XP_023174321.2|DHYD	LOC115762004|XP_030559933.1|DNOV
OG0004659	LOC111598553|XP_023169614.1|DHYD	LOC115761874|XP_030559737.1|DNOV
OG0004660	LOC111598359|XP_023169340.2|DHYD	LOC115761363|XP_030558971.1|DNOV
OG0004661	LOC111601531|XP_023173932.2|DHYD	LOC115771931|XP_030573691.1|DNOV
OG0004662	LOC111603431|XP_023176784.1|DHYD	LOC115761767|XP_030559556.1|DNOV
OG0004663	LOC111593409|XP_023161901.2|DHYD	LOC115768618|XP_030569135.1|DNOV
OG0004664	LOC111593494|XP_023162026.2|DHYD	LOC115768623|XP_030569141.1|DNOV
OG0004665	LOC111605271|XP_030079967.1|DHYD	LOC115768444|XP_030568863.1|DNOV
OG0004666	LOC111602723|XP_023175736.1|DHYD	LOC115759517|XP_030556320.1|DNOV
OG0004667	LOC111602708|XP_023175713.1|DHYD	LOC115759500|XP_030556301.1|DNOV
OG0004668	LOC111604025|XP_023177650.1|DHYD	LOC115766400|XP_030566177.1|DNOV
OG0004669	LOC111605052|XP_023179157.1|DHYD	LOC115760188|XP_030557278.1|DNOV
OG0004670	LOC111604215|XP_023177950.1|DHYD	LOC115759472|XP_030556266.1|DNOV
OG0004671	LOC111598287|XP_023169238.1|DHYD	LOC115761310|XP_030558900.1|DNOV
OG0004672	LOC111595686|XP_023165295.2|DHYD	LOC115771696|XP_030573373.1|DNOV
OG0004673	LOC111597045|XP_023167332.1|DHYD	LOC115771604|XP_030573226.1|DNOV
OG0004674	LOC111603508|XP_023176884.1|DHYD	LOC115764996|XP_030564193.1|DNOV
OG0004675	LOC111603496|XP_023176871.1|DHYD	LOC115764854|XP_030563983.1|DNOV
OG0004676	LOC111594417|XP_023163470.2|DHYD	LOC115764011|XP_030562695.1|DNOV
OG0004677	LOC111604200|XP_023177924.1|DHYD	LOC115764085|XP_030562795.1|DNOV
OG0004678	LOC111602685|XP_023175674.2|DHYD	LOC115764815|XP_030563922.1|DNOV
OG0004679	LOC111601427|XP_023173771.2|DHYD	LOC115770878|XP_030572174.1|DNOV
OG0004680	LOC111601536|XP_023173937.2|DHYD	LOC115771610|XP_030573236.1|DNOV
OG0004681	LOC111602773|XP_023175803.1|DHYD	LOC115764720|XP_030563780.1|DNOV
OG0004682	LOC111601186|XP_023173435.1|DHYD	LOC115763107|XP_030561411.1|DNOV
OG0004683	LOC111594632|XP_023163794.2|DHYD	LOC115761801|XP_030559604.1|DNOV
OG0004684	LOC111601982|XP_023174633.2|DHYD	LOC115771764|XP_030573477.1|DNOV
OG0004685	LOC111604259|XP_023178018.1|DHYD	LOC115765041|XP_030564270.1|DNOV
OG0004686	LOC111604850|XP_023178851.1|DHYD	LOC115766127|XP_030565809.1|DNOV
OG0004687	LOC111604263|XP_023178027.2|DHYD	LOC115764982|XP_030564170.1|DNOV
OG0004688	LOC111597189|XP_023167527.2|DHYD	LOC115765639|XP_030565156.1|DNOV
OG0004689	LOC111601527|XP_023173921.1|DHYD	LOC115772097|XP_030573919.1|DNOV
OG0004690	LOC111600833|XP_023172905.1|DHYD	LOC115765582|XP_030565090.1|DNOV
OG0004691	LOC111599442|XP_023170865.2|DHYD	LOC115764935|XP_030564106.1|DNOV
OG0004692	LOC111602853|XP_023175940.2|DHYD	LOC115764625|XP_030563649.1|DNOV
OG0004693	LOC111602707|XP_023175716.1|DHYD	LOC115764766|XP_030563862.1|DNOV
OG0004695	LOC111603510|XP_023176888.2|DHYD	LOC115764855|XP_030563984.1|DNOV
OG0004696	LOC111600726|XP_023172766.2|DHYD	LOC115772012|XP_030573802.1|DNOV
OG0004697	LOC111602832|XP_023175910.1|DHYD	LOC115766467|XP_030566269.1|DNOV
OG0004698	LOC111593006|XP_023161302.1|DHYD	LOC115765382|XP_030564765.1|DNOV
OG0004699	LOC111601754|XP_023174261.1|DHYD	LOC115761961|XP_030559862.1|DNOV
OG0004700	LOC111605503|XP_023179821.2|DHYD	LOC115761716|XP_030559454.1|DNOV
OG0004701	LOC111598499|XP_023169526.1|DHYD	LOC115770930|XP_030572247.1|DNOV
OG0004702	LOC111602782|XP_023175821.2|DHYD	LOC115764722|XP_030563784.1|DNOV
OG0004703	LOC111605516|XP_023179840.2|DHYD	LOC115761309|XP_030558899.1|DNOV
OG0004704	LOC111593671|XP_023162327.2|DHYD	LOC115761885|XP_030559748.1|DNOV
OG0004705	LOC111602648|XP_023175584.1|DHYD	LOC115764221|XP_030562995.1|DNOV
OG0004706	LOC111592840|XP_023161034.2|DHYD	LOC115762561|XP_030560705.1|DNOV
OG0004708	LOC111595323|XP_023164752.2|DHYD	LOC115764617|XP_030563637.1|DNOV
OG0004709	LOC111595954|XP_023165697.1|DHYD	LOC115764742|XP_030563818.1|DNOV
OG0004710	LOC111601496|XP_023173851.2|DHYD	LOC115771773|XP_030573488.1|DNOV
OG0004711	LOC111602921|XP_023176039.1|DHYD	LOC115764831|XP_030563939.1|DNOV
OG0004712	LOC111605552|XP_023179883.1|DHYD	LOC115761605|XP_030559267.1|DNOV
OG0004713	LOC111596496|XP_030080810.1|DHYD	LOC115763966|XP_030562623.1|DNOV
OG0004714	LOC111597166|XP_023167493.1|DHYD	LOC115764116|XP_030562838.1|DNOV
OG0004715	LOC111600353|XP_023172193.1|DHYD	LOC115769281|XP_030569866.1|DNOV
OG0004716	LOC111596489|XP_023166518.2|DHYD	LOC115764063|XP_030562771.1|DNOV
OG0004717	LOC111603190|XP_023176442.2|DHYD	LOC115764428|XP_030563289.1|DNOV
OG0004718	LOC111599380|XP_023170782.2|DHYD	LOC115759101|XP_030555798.1|DNOV
OG0004719	LOC111601985|XP_023174637.2|DHYD	LOC115771763|XP_030573475.1|DNOV
OG0004720	LOC111602785|XP_023175824.1|DHYD	LOC115764759|XP_030563854.1|DNOV
OG0004721	LOC111603298|XP_023176590.2|DHYD	LOC115761381|XP_030558993.1|DNOV
OG0004722	LOC111595240|XP_023164646.2|DHYD	LOC115764201|XP_030562950.1|DNOV
OG0004723	LOC111593472|XP_023162001.2|DHYD	LOC115768223|XP_030568609.1|DNOV
OG0004724	LOC111596185|XP_023166060.1|DHYD	LOC115771619|XP_030573257.1|DNOV
OG0004725	LOC111594566|XP_023163691.2|DHYD	LOC115761585|XP_030559235.1|DNOV
OG0004726	LOC111603501|XP_023176876.2|DHYD	LOC115764972|XP_030564157.1|DNOV
OG0004727	LOC111605489|XP_023179802.2|DHYD	LOC115761317|XP_030558908.1|DNOV
OG0004728	LOC111605517|XP_023179843.1|DHYD	LOC115761337|XP_030558934.1|DNOV
OG0004729	LOC111603097|XP_023176325.2|DHYD	LOC115764283|XP_030563074.1|DNOV
OG0004730	LOC111602235|XP_023174987.2|DHYD	LOC115758650|XP_030555245.1|DNOV
OG0004731	LOC111601407|XP_023173733.1|DHYD	LOC115771780|XP_030573500.1|DNOV
OG0004732	LOC111603583|XP_023177004.2|DHYD	LOC115771860|XP_030573601.1|DNOV
OG0004733	LOC111603645|XP_023177092.2|DHYD	LOC115757767|XP_030554052.1|DNOV
OG0004734	LOC111594804|XP_023164034.2|DHYD	LOC115761810|XP_030559616.1|DNOV
OG0004735	LOC111601512|XP_023173875.2|DHYD	LOC115771982|XP_030573762.1|DNOV
OG0004736	LOC111605461|XP_023179746.2|DHYD	LOC115757662|XP_030553839.1|DNOV
OG0004737	LOC111596030|XP_023165829.2|DHYD	LOC115764136|XP_030562870.1|DNOV
OG0004738	LOC111596467|XP_023166491.2|DHYD	LOC115763998|XP_030562677.1|DNOV
OG0004739	LOC115483797|XP_030081913.1|DHYD, LOC111602955|XP_023176099.2|DHYD	LOC115764612|XP_030563628.1|DNOV
OG0004740	LOC111598569|XP_023169638.2|DHYD	LOC115761922|XP_030559799.1|DNOV
OG0004741	LOC111604251|XP_023178005.2|DHYD	LOC115764226|XP_030563000.1|DNOV
OG0004742	LOC111594130|XP_030079792.1|DHYD	LOC115766769|XP_030566625.1|DNOV
OG0004743	LOC111592685|XP_023160819.2|DHYD	LOC115763995|XP_030562674.1|DNOV
OG0004744	LOC111601160|XP_023173408.1|DHYD	LOC115763039|XP_030561317.1|DNOV
OG0004745	LOC111604885|XP_030078765.1|DHYD	LOC115763673|XP_030562205.1|DNOV
OG0004746	LOC111604642|XP_030078616.1|DHYD	LOC115770623|XP_030571821.1|DNOV
OG0004747	LOC111598899|XP_023170134.2|DHYD	LOC115770624|XP_030571822.1|DNOV
OG0004748	LOC111604641|XP_030078648.1|DHYD	LOC115770756|XP_030572028.1|DNOV
OG0004749	LOC111600613|XP_023172574.1|DHYD	LOC115771868|XP_030573607.1|DNOV
OG0004750	LOC111597876|XP_023168569.1|DHYD	LOC115761288|XP_030558871.1|DNOV
OG0004751	LOC111594962|XP_023164229.2|DHYD	LOC115764960|XP_030564143.1|DNOV
OG0004752	LOC111597766|XP_023168392.2|DHYD	LOC115771938|XP_030573697.1|DNOV
OG0004753	LOC111594492|XP_023163570.1|DHYD	LOC115761747|XP_030559506.1|DNOV
OG0004754	LOC111603246|XP_023176521.1|DHYD	LOC115761799|XP_030559602.1|DNOV
OG0004755	LOC111600634|XP_023172607.1|DHYD	LOC115771976|XP_030573755.1|DNOV
OG0004756	LOC111600709|XP_023172733.2|DHYD	LOC115771839|XP_030573581.1|DNOV
OG0004757	LOC111594587|XP_023163713.2|DHYD	LOC115761538|XP_030559177.1|DNOV
OG0004758	LOC111601342|XP_023173641.2|DHYD	LOC115765722|XP_030565246.1|DNOV
OG0004759	LOC111605433|XP_023179716.1|DHYD	LOC115771903|XP_030573650.1|DNOV
OG0004760	LOC111602645|XP_023175579.2|DHYD	LOC115759441|XP_030556222.1|DNOV
OG0004761	LOC111602537|XP_023175447.2|DHYD	LOC115764871|XP_030564009.1|DNOV
OG0004762	LOC111592584|XP_023160665.1|DHYD	LOC115763042|XP_030561323.1|DNOV
OG0004763	LOC111592930|XP_023161157.1|DHYD	LOC115761569|XP_030559215.1|DNOV
OG0004764	LOC111593255|XP_023161687.1|DHYD	LOC115764733|XP_030563806.1|DNOV
OG0004765	LOC111601768|XP_030081568.1|DHYD	LOC115762014|XP_030559943.1|DNOV
OG0004766	LOC111593690|XP_023162356.1|DHYD	LOC115761977|XP_030559882.1|DNOV
OG0004767	LOC111605482|XP_023179785.2|DHYD	LOC115761557|XP_030559200.1|DNOV
OG0004768	LOC111605524|XP_023179853.2|DHYD	LOC115766185|XP_030565888.1|DNOV
OG0004769	LOC111599003|XP_023170282.2|DHYD	LOC115759152|XP_030555868.1|DNOV
OG0004770	LOC111601337|XP_023173634.1|DHYD	LOC115765652|XP_030565169.1|DNOV
OG0004771	LOC111596424|XP_023166404.2|DHYD	LOC115759445|XP_030556228.1|DNOV
OG0004772	LOC111602717|XP_030078721.1|DHYD	LOC115759614|XP_030556453.1|DNOV
OG0004773	LOC111600663|XP_023172656.1|DHYD	LOC115757731|XP_030553967.1|DNOV
OG0004774	LOC111600664|XP_023172657.1|DHYD, LOC115482730|XP_030081894.1|DHYD	LOC115757732|XP_030553968.1|DNOV
OG0004775	LOC111595727|XP_023165349.1|DHYD	LOC115764134|XP_030562867.1|DNOV
OG0004776	LOC111593823|XP_023162623.2|DHYD	LOC115762201|XP_030560185.1|DNOV
OG0004777	LOC111600847|XP_023172920.1|DHYD	LOC115761989|XP_030559905.1|DNOV
OG0004778	LOC111600407|XP_023172256.1|DHYD	LOC115769309|XP_030569898.1|DNOV
OG0004779	LOC111602791|XP_023175836.2|DHYD	LOC115764796|XP_030563900.1|DNOV
OG0004780	LOC111599157|XP_023170496.1|DHYD	LOC115765933|XP_030565539.1|DNOV
OG0004781	LOC111604256|XP_023178014.2|DHYD	LOC115764865|XP_030564002.1|DNOV
OG0004782	LOC111602699|XP_023175699.2|DHYD	LOC115764725|XP_030563793.1|DNOV
OG0004783	LOC111603211|XP_023176476.1|DHYD	LOC115767265|XP_030567350.1|DNOV
OG0004784	LOC111594550|XP_023163671.1|DHYD	LOC115764091|XP_030562804.1|DNOV
OG0004785	LOC111594564|XP_023163689.1|DHYD	LOC115764111|XP_030562831.1|DNOV
OG0004786	LOC111594586|XP_023163712.1|DHYD	LOC115764112|XP_030562834.1|DNOV
OG0004787	LOC111594443|XP_023163498.1|DHYD	LOC115764193|XP_030562940.1|DNOV
OG0004788	LOC111594607|XP_023163750.2|DHYD	LOC115764157|XP_030562894.1|DNOV
OG0004789	LOC111594444|XP_023163499.2|DHYD	LOC115764194|XP_030562941.1|DNOV
OG0004790	LOC111597104|XP_030080688.1|DHYD	LOC115771643|XP_030573305.1|DNOV
OG0004791	LOC111597155|XP_030080685.1|DHYD	LOC115772014|XP_030573804.1|DNOV
OG0004792	LOC111603485|XP_023176850.1|DHYD	LOC115768639|XP_030569170.1|DNOV
OG0004793	LOC111594815|XP_023164045.2|DHYD	LOC115761681|XP_030559397.1|DNOV
OG0004794	LOC111605587|XP_023179958.2|DHYD	LOC115766087|XP_030565757.1|DNOV
OG0004795	LOC111603245|XP_023176520.2|DHYD	LOC115761247|XP_030558807.1|DNOV
OG0004796	LOC111596411|XP_023166390.1|DHYD	LOC115759461|XP_030556255.1|DNOV
OG0004797	LOC111598219|XP_030080666.1|DHYD	LOC115757726|XP_030553951.1|DNOV
OG0004798	LOC111594450|XP_023163511.1|DHYD	LOC115763973|XP_030562636.1|DNOV
OG0004799	LOC111605464|XP_023179751.2|DHYD	LOC115771799|XP_030573528.1|DNOV
OG0004800	LOC111593264|XP_023161699.1|DHYD	LOC115764641|XP_030563672.1|DNOV
OG0004801	LOC111598517|XP_023169561.2|DHYD	LOC115766162|XP_030565864.1|DNOV
OG0004802	LOC111600669|XP_023172685.2|DHYD	LOC115771933|XP_030573693.1|DNOV
OG0004803	LOC111600231|XP_030080753.1|DHYD	LOC115771832|XP_030573572.1|DNOV
OG0004804	LOC111605475|XP_023179777.2|DHYD	LOC115766047|XP_030565684.1|DNOV
OG0004805	LOC111593678|XP_023162338.2|DHYD	LOC115761948|XP_030559844.1|DNOV
OG0004806	LOC111591982|XP_023159701.1|DHYD	LOC115768137|XP_030568491.1|DNOV
OG0004808	LOC111594620|XP_023163779.1|DHYD	LOC115761224|XP_030558774.1|DNOV
OG0004809	LOC115483778|XP_030081880.1|DHYD, LOC111600697|XP_023172720.1|DHYD	LOC115757698|XP_030553902.1|DNOV
OG0004810	LOC111600708|XP_023172732.1|DHYD	LOC115757696|XP_030553900.1|DNOV
OG0004811	LOC111596652|XP_023166719.1|DHYD	LOC115770218|XP_030571275.1|DNOV
OG0004812	LOC111593692|XP_023162359.2|DHYD	LOC115761990|XP_030559907.1|DNOV
OG0004813	LOC111603657|XP_023177109.2|DHYD	LOC115771622|XP_030573262.1|DNOV
OG0004814	LOC111605427|XP_023179704.2|DHYD	LOC115757663|XP_030553840.1|DNOV
OG0004815	LOC111605129|XP_023179261.2|DHYD	LOC115768753|XP_030569300.1|DNOV
OG0004816	LOC111603178|XP_023176427.2|DHYD	LOC115764242|XP_030563019.1|DNOV
OG0004817	LOC111603145|XP_023176389.2|DHYD	LOC115764259|XP_030563038.1|DNOV
OG0004818	LOC111602769|XP_023175800.1|DHYD	LOC115759504|XP_030556305.1|DNOV
OG0004819	LOC111599596|XP_023171047.2|DHYD	LOC115764649|XP_030563687.1|DNOV
OG0004820	LOC111594622|XP_023163780.2|DHYD	LOC115761226|XP_030558775.1|DNOV
OG0004821	LOC111596419|XP_023166398.2|DHYD	LOC115761217|XP_030558767.1|DNOV
OG0004822	LOC111601498|XP_023173855.2|DHYD	LOC115771776|XP_030573490.1|DNOV
OG0004823	LOC111594411|XP_023163455.2|DHYD	LOC115764162|XP_030562899.1|DNOV
OG0004824	LOC111594412|XP_023163464.1|DHYD	LOC115764163|XP_030562908.1|DNOV
OG0004825	LOC111594132|XP_023163060.1|DHYD	LOC115766801|XP_030566686.1|DNOV
OG0004826	LOC111595589|XP_023165171.2|DHYD	LOC115764738|XP_030563813.1|DNOV
OG0004827	LOC111595699|XP_023165315.2|DHYD	LOC115764068|XP_030562776.1|DNOV
OG0004828	LOC111602676|XP_023175658.1|DHYD	LOC115764797|XP_030563902.1|DNOV
OG0004829	LOC111596501|XP_023166530.2|DHYD	LOC115764093|XP_030562806.1|DNOV
OG0004830	LOC111598547|XP_030080580.1|DHYD	LOC115771702|XP_030573382.1|DNOV
OG0004831	LOC111600460|XP_023172329.1|DHYD	LOC115762655|XP_030560822.1|DNOV
OG0004832	LOC111596086|XP_023165918.1|DHYD	LOC115764699|XP_030563757.1|DNOV
OG0004833	LOC111598541|XP_023169598.1|DHYD	LOC115766216|XP_030565928.1|DNOV
OG0004834	LOC111602771|XP_023175805.1|DHYD, LOC115483790|XP_030081908.1|DHYD	LOC115764672|XP_030563719.1|DNOV
OG0004835	LOC111601421|XP_023173764.2|DHYD	LOC115771848|XP_030573590.1|DNOV
OG0004836	LOC111596604|XP_023166654.2|DHYD	LOC115771728|XP_030573412.1|DNOV
OG0004837	LOC111605727|XP_023180187.1|DHYD	LOC115770305|XP_030571400.1|DNOV
OG0004838	LOC111601321|XP_023173619.2|DHYD	LOC115765077|XP_030564313.1|DNOV
OG0004839	LOC111601292|XP_023173569.2|DHYD	LOC115765035|XP_030564259.1|DNOV
OG0004840	LOC111593357|XP_030078671.1|DHYD	LOC115770599|XP_030571796.1|DNOV
OG0004841	LOC111598967|XP_023170227.1|DHYD	LOC115758349|XP_030554790.1|DNOV
OG0004842	LOC111604260|XP_023178022.1|DHYD	LOC115764884|XP_030564025.1|DNOV
OG0004843	LOC111592938|XP_023161167.1|DHYD	LOC115761275|XP_030558851.1|DNOV
OG0004844	LOC111604951|XP_023178995.2|DHYD	LOC115763651|XP_030562178.1|DNOV
OG0004845	LOC111604933|XP_023178971.1|DHYD	LOC115763652|XP_030562179.1|DNOV
OG0004846	LOC111595013|XP_023164287.1|DHYD	LOC115759729|XP_030556609.1|DNOV
OG0004847	LOC111595011|XP_023164285.2|DHYD	LOC115759726|XP_030556605.1|DNOV
OG0004848	LOC111600938|XP_023173077.2|DHYD	LOC115769792|XP_030570620.1|DNOV
OG0004849	LOC111595558|XP_023165120.2|DHYD	LOC115760264|XP_030557389.1|DNOV
OG0004850	LOC111596276|XP_023166206.1|DHYD	LOC115765698|XP_030565214.1|DNOV
OG0004851	LOC111595189|XP_030078617.1|DHYD	LOC115765606|XP_030565117.1|DNOV
OG0004852	LOC111595676|XP_023165283.2|DHYD	LOC115765611|XP_030565121.1|DNOV
OG0004853	LOC111594129|XP_023163056.2|DHYD	LOC115760665|XP_030557992.1|DNOV
OG0004854	LOC111605196|XP_023179368.1|DHYD	LOC115771128|XP_030572554.1|DNOV
OG0004855	LOC111592810|XP_023160989.2|DHYD	LOC115770337|XP_030571438.1|DNOV
OG0004856	LOC111603064|XP_030081848.1|DHYD	LOC115766717|XP_030566517.1|DNOV
OG0004857	LOC111601714|XP_023174200.2|DHYD	LOC115769409|XP_030570071.1|DNOV
OG0004858	LOC111603072|XP_023176297.2|DHYD	LOC115770391|XP_030571503.1|DNOV
OG0004859	LOC111603073|XP_023176300.2|DHYD	LOC115770495|XP_030571650.1|DNOV
OG0004860	LOC111602893|XP_023175997.1|DHYD	LOC115771097|XP_030572516.1|DNOV
OG0004861	LOC111598679|XP_023169808.2|DHYD	LOC115769578|XP_030570305.1|DNOV
OG0004862	LOC111598754|XP_030081508.1|DHYD	LOC115769756|XP_030570561.1|DNOV
OG0004863	LOC111605644|XP_023180073.2|DHYD	LOC115769518|XP_030570219.1|DNOV
OG0004864	LOC111598688|XP_023169820.1|DHYD	LOC115769527|XP_030570230.1|DNOV
OG0004865	LOC111594964|XP_023164230.2|DHYD	LOC115765053|XP_030564287.1|DNOV
OG0004866	LOC111605651|XP_023180081.2|DHYD	LOC115769368|XP_030570011.1|DNOV
OG0004867	LOC111603554|XP_023176959.2|DHYD	LOC115762260|XP_030560276.1|DNOV
OG0004868	LOC111603234|XP_023176509.2|DHYD	LOC115762285|XP_030560309.1|DNOV
OG0004869	LOC111597637|XP_023168210.1|DHYD	LOC115757974|XP_030554356.1|DNOV
OG0004870	LOC111597642|XP_023168215.1|DHYD	LOC115770229|XP_030571332.1|DNOV
OG0004871	LOC111604112|XP_023177787.2|DHYD	LOC115764703|XP_030563764.1|DNOV
OG0004872	LOC111605377|XP_023179629.1|DHYD	LOC115760989|XP_030558457.1|DNOV
OG0004873	LOC111596226|XP_023166111.2|DHYD	LOC115759850|XP_030556806.1|DNOV
OG0004874	LOC111604246|XP_030080826.1|DHYD	LOC115764788|XP_030563889.1|DNOV
OG0004875	LOC111594898|XP_023164152.2|DHYD	LOC115765111|XP_030564359.1|DNOV
OG0004876	LOC111602826|XP_023175905.2|DHYD	LOC115769155|XP_030569709.1|DNOV
OG0004877	LOC111598382|XP_023169359.2|DHYD	LOC115766988|XP_030566948.1|DNOV
OG0004878	LOC111604138|XP_023177824.1|DHYD	LOC115761358|XP_030558969.1|DNOV
OG0004880	LOC111596665|XP_023166740.1|DHYD	LOC115770190|XP_030571213.1|DNOV
OG0004881	LOC111592319|XP_023160204.2|DHYD	LOC115769890|XP_030570765.1|DNOV
OG0004882	LOC111595644|XP_023165237.1|DHYD	LOC115769475|XP_030570153.1|DNOV
OG0004883	LOC111597539|XP_023168096.2|DHYD	LOC115770063|XP_030571020.1|DNOV
OG0004884	LOC111597708|XP_023168314.2|DHYD	LOC115760515|XP_030557740.1|DNOV
OG0004885	LOC111605210|XP_030081099.1|DHYD	LOC115762475|XP_030560554.1|DNOV
OG0004886	LOC111594008|XP_023162873.1|DHYD	LOC115760891|XP_030558316.1|DNOV
OG0004887	LOC111597671|XP_023168265.1|DHYD	LOC115761036|XP_030558509.1|DNOV
OG0004888	LOC111598262|XP_030081015.1|DHYD	LOC115762820|XP_030561044.1|DNOV
OG0004889	LOC111600629|XP_023172600.2|DHYD	LOC115765458|XP_030564905.1|DNOV
OG0004890	LOC111600738|XP_023172785.1|DHYD	LOC115760043|XP_030557074.1|DNOV
OG0004891	LOC111593445|XP_023161966.2|DHYD	LOC115767379|XP_030567499.1|DNOV
OG0004892	LOC111594339|XP_023163354.1|DHYD	LOC115758099|XP_030554483.1|DNOV
OG0004893	LOC111600600|XP_023172560.2|DHYD	LOC115761840|XP_030559685.1|DNOV
OG0004894	LOC111603290|XP_023176581.1|DHYD	LOC115761006|XP_030558477.1|DNOV
OG0004895	LOC111594116|XP_023163043.1|DHYD	LOC115760722|XP_030558054.1|DNOV
OG0004896	LOC111604305|XP_023178109.2|DHYD	LOC115761168|XP_030558730.1|DNOV
OG0004897	LOC111604281|XP_030080986.1|DHYD	LOC115761025|XP_030558534.1|DNOV
OG0004898	LOC111593731|XP_023162487.1|DHYD	LOC115761081|XP_030558560.1|DNOV
OG0004899	LOC111599895|XP_030079706.1|DHYD	LOC115762312|XP_030560339.1|DNOV
OG0004900	LOC111600711|XP_023172736.2|DHYD	LOC115771013|XP_030572392.1|DNOV
OG0004901	LOC111600640|XP_023172615.2|DHYD	LOC115761632|XP_030559325.1|DNOV
