Orthogroup	DHYD.longest_only	SLEB.longest_only
OG0006598	LOC111604002|XP_023177626.1|DHYD	LOC115631999|XP_030384788.1|SLEB
OG0006599	LOC111597603|XP_023168172.2|DHYD	LOC115623178|XP_030373258.1|SLEB
OG0006600	LOC111593201|XP_023161597.2|DHYD	LOC115628219|XP_030380069.1|SLEB
OG0006601	LOC111605197|XP_023179372.2|DHYD	LOC115633143|XP_030386411.1|SLEB
OG0006602	LOC111605198|XP_023179373.1|DHYD	LOC115633144|XP_030386413.1|SLEB
OG0006603	LOC111605193|XP_023179364.2|DHYD	LOC115632604|XP_030385689.1|SLEB
OG0006604	LOC111598719|XP_023169879.1|DHYD	LOC115622961|XP_030372967.1|SLEB
OG0006605	LOC111596478|XP_023166502.1|DHYD	LOC115628915|XP_030381038.1|SLEB
OG0006606	LOC111600301|XP_030081394.1|DHYD	LOC115622839|XP_030372778.1|SLEB
OG0006607	LOC111603718|XP_023177194.2|DHYD	LOC115633078|XP_030386312.1|SLEB
OG0006608	LOC111604875|XP_023178880.1|DHYD	LOC115623480|XP_030373709.1|SLEB
OG0006609	LOC111602719|XP_023175733.1|DHYD	LOC115621631|XP_030371191.1|SLEB
OG0006610	LOC111601665|XP_023174118.2|DHYD	LOC115632188|XP_030385092.1|SLEB
OG0006611	LOC111601671|XP_023174129.2|DHYD	LOC115632204|XP_030385113.1|SLEB
OG0006612	LOC111601669|XP_023174127.1|DHYD	LOC115632763|XP_030385871.1|SLEB
OG0006613	LOC111601667|XP_023174126.1|DHYD	LOC115632784|XP_030385895.1|SLEB
OG0006614	LOC111601666|XP_023174123.1|DHYD	LOC115632082|XP_030384902.1|SLEB
OG0006615	LOC111601686|XP_023174160.1|DHYD	LOC115632216|XP_030385134.1|SLEB
OG0006616	LOC111592743|XP_023160908.2|DHYD	LOC115632179|XP_030385073.1|SLEB
OG0006617	LOC111601065|XP_023173256.1|DHYD	LOC115632129|XP_030384995.1|SLEB
OG0006618	LOC111598722|XP_023169882.1|DHYD	LOC115622819|XP_030372752.1|SLEB
OG0006619	LOC111599763|XP_023171288.1|DHYD	LOC115622652|XP_030372521.1|SLEB
OG0006620	LOC111599281|XP_023170647.2|DHYD	LOC115622198|XP_030371950.1|SLEB
OG0006621	LOC111592834|XP_023161026.2|DHYD	LOC115622534|XP_030372357.1|SLEB
OG0006622	LOC111598684|XP_023169815.1|DHYD	LOC115622623|XP_030372486.1|SLEB
OG0006623	LOC111598693|XP_023169826.1|DHYD	LOC115622890|XP_030372853.1|SLEB
OG0006624	LOC111597635|XP_023168208.2|DHYD	LOC115633847|XP_030387199.1|SLEB
OG0006625	LOC111597643|XP_023168216.2|DHYD	LOC115633853|XP_030387204.1|SLEB
OG0006626	LOC111597721|XP_023168329.2|DHYD	LOC115621136|XP_030370553.1|SLEB
OG0006627	LOC111600720|XP_023172759.1|DHYD	LOC115622573|XP_030372416.1|SLEB
OG0006628	LOC111600655|XP_023172645.2|DHYD	LOC115629866|XP_030382321.1|SLEB
OG0006629	LOC111592850|XP_023161059.1|DHYD	LOC115627737|XP_030379371.1|SLEB
OG0006630	LOC111605412|XP_030082031.1|DHYD	LOC115633885|XP_030387253.1|SLEB
OG0006631	LOC111603042|XP_023176248.1|DHYD	LOC115632890|XP_030386032.1|SLEB
OG0006632	LOC111605358|XP_023179605.2|DHYD	LOC115633732|XP_030387065.1|SLEB
OG0006633	LOC111595279|XP_023164693.1|DHYD	LOC115628262|XP_030380141.1|SLEB
OG0006634	LOC111599097|XP_023170406.2|DHYD	LOC115631054|XP_030383550.1|SLEB
OG0006635	LOC111599351|XP_023170749.1|DHYD	LOC115631907|XP_030384617.1|SLEB
OG0006636	LOC111591897|XP_023159573.1|DHYD	LOC115626739|XP_030378048.1|SLEB
OG0006637	LOC111592305|XP_023160180.2|DHYD	LOC115624675|XP_030375333.1|SLEB
OG0006638	LOC111604191|XP_023177914.1|DHYD	LOC115630710|XP_030383226.1|SLEB
OG0006639	LOC111604183|XP_030081399.1|DHYD	LOC115634388|XP_030387933.1|SLEB
OG0006640	LOC111595623|XP_023165198.2|DHYD	LOC115623323|XP_030373449.1|SLEB
OG0006641	LOC111597646|XP_030080886.1|DHYD	LOC115623908|XP_030374327.1|SLEB
OG0006642	LOC111595608|XP_023165181.2|DHYD	LOC115627958|XP_030379715.1|SLEB
OG0006643	LOC111600080|XP_023171788.1|DHYD	LOC115634039|XP_030387443.1|SLEB
OG0006644	LOC111593128|XP_023161498.1|DHYD	LOC115622856|XP_030372800.1|SLEB
OG0006645	LOC111594642|XP_023163805.1|DHYD	LOC115626198|XP_030377338.1|SLEB
OG0006646	LOC111603265|XP_023176548.2|DHYD	LOC115624617|XP_030375232.1|SLEB
OG0006647	LOC111604108|XP_023177785.2|DHYD	LOC115619937|XP_030368823.1|SLEB
OG0006648	LOC111596949|XP_023167173.1|DHYD	LOC115622352|XP_030372126.1|SLEB
OG0006649	LOC111603842|XP_023177380.1|DHYD	LOC115628302|XP_030380213.1|SLEB
OG0006650	LOC111601122|XP_023173386.2|DHYD	LOC115634645|XP_030388362.1|SLEB
OG0006651	LOC111596021|XP_023165815.2|DHYD	LOC115633065|XP_030386289.1|SLEB
OG0006652	LOC111597594|XP_023168162.2|DHYD	LOC115622855|XP_030372799.1|SLEB
OG0006653	LOC111597779|XP_030081162.1|DHYD	LOC115633036|XP_030386240.1|SLEB
OG0006654	LOC111598682|XP_023169812.2|DHYD	LOC115622670|XP_030372544.1|SLEB
OG0006655	LOC111598465|XP_023169488.1|DHYD	LOC115632659|XP_030385750.1|SLEB
OG0006656	LOC111599411|XP_023170831.1|DHYD	LOC115623021|XP_030373053.1|SLEB
OG0006657	LOC111602105|XP_023174814.1|DHYD	LOC115633950|XP_030387328.1|SLEB
OG0006658	LOC111597565|XP_023168132.1|DHYD	LOC115622263|XP_030372024.1|SLEB
OG0006659	LOC111597567|XP_030081812.1|DHYD	LOC115622647|XP_030372515.1|SLEB
OG0006660	LOC111600495|XP_023172391.1|DHYD	LOC115632685|XP_030385780.1|SLEB
OG0006661	LOC111600454|XP_023172324.2|DHYD	LOC115632697|XP_030385794.1|SLEB
OG0006662	LOC111599096|XP_023170405.1|DHYD	LOC115630569|XP_030383046.1|SLEB
OG0006663	LOC111600489|XP_023172384.1|DHYD	LOC115622129|XP_030371842.1|SLEB
OG0006664	LOC111600018|XP_023171697.1|DHYD	LOC115621665|XP_030371234.1|SLEB
OG0006665	LOC111601103|XP_023173310.2|DHYD	LOC115628282|XP_030380172.1|SLEB
OG0006666	LOC111602145|XP_023174862.1|DHYD	LOC115623086|XP_030373156.1|SLEB
OG0006667	LOC111592957|XP_023161213.1|DHYD	LOC115632466|XP_030385487.1|SLEB
OG0006668	LOC111604158|XP_023177854.1|DHYD	LOC115634425|XP_030387992.1|SLEB
OG0006669	LOC111603697|XP_023177165.2|DHYD	LOC115632648|XP_030385738.1|SLEB
OG0006670	LOC111603689|XP_023177142.1|DHYD	LOC115633156|XP_030386426.1|SLEB
OG0006671	LOC111594851|XP_023164091.2|DHYD	LOC115633157|XP_030386427.1|SLEB
OG0006672	LOC111605191|XP_023179358.2|DHYD	LOC115632532|XP_030385589.1|SLEB
OG0006673	LOC111601658|XP_023174110.1|DHYD	LOC115622409|XP_030372202.1|SLEB
OG0006674	LOC111597547|XP_023168111.1|DHYD	LOC115622998|XP_030373017.1|SLEB
OG0006675	LOC111596037|XP_023165841.1|DHYD	LOC115628229|XP_030380092.1|SLEB
OG0006676	LOC111593091|XP_023161455.1|DHYD	LOC115622778|XP_030372696.1|SLEB
OG0006677	LOC111601578|XP_023174000.2|DHYD	LOC115622124|XP_030371835.1|SLEB
OG0006678	LOC111598093|XP_023168911.1|DHYD	LOC115634380|XP_030387924.1|SLEB
OG0006679	LOC111602929|XP_023176046.2|DHYD	LOC115622589|XP_030372444.1|SLEB
OG0006680	LOC111597820|XP_023168477.2|DHYD	LOC115622024|XP_030371743.1|SLEB
OG0006681	LOC111594846|XP_023164081.2|DHYD	LOC115632136|XP_030385009.1|SLEB
OG0006682	LOC111594848|XP_023164088.1|DHYD	LOC115632210|XP_030385125.1|SLEB
OG0006683	LOC111594845|XP_023164079.2|DHYD	LOC115632869|XP_030385993.1|SLEB
OG0006684	LOC111601603|XP_023174036.2|DHYD	LOC115622122|XP_030371834.1|SLEB
OG0006685	LOC111597110|XP_023167422.2|DHYD	LOC115629187|XP_030381442.1|SLEB
OG0006686	LOC111601049|XP_030081450.1|DHYD	LOC115622942|XP_030372932.1|SLEB
OG0006688	LOC111600483|XP_023172377.1|DHYD	LOC115632104|XP_030384946.1|SLEB
OG0006689	LOC111595285|XP_023164705.2|DHYD	LOC115628242|XP_030380115.1|SLEB
OG0006690	LOC111602479|XP_023175312.2|DHYD	LOC115625080|XP_030375831.1|SLEB
OG0006691	LOC111605201|XP_023179377.1|DHYD	LOC115632320|XP_030385285.1|SLEB
OG0006692	LOC111595277|XP_023164691.2|DHYD	LOC115628261|XP_030380140.1|SLEB
OG0006693	LOC111598204|XP_023169104.1|DHYD	LOC115623255|XP_030373384.1|SLEB
OG0006694	LOC111596811|XP_023166943.1|DHYD	LOC115627846|XP_030379563.1|SLEB
OG0006695	LOC111602914|XP_023176026.1|DHYD	LOC115622765|XP_030372681.1|SLEB
OG0006696	LOC111602218|XP_023174964.2|DHYD	LOC115626438|XP_030377673.1|SLEB
OG0006697	LOC111605646|XP_023180076.1|DHYD	LOC115628377|XP_030380318.1|SLEB
OG0006698	LOC111597778|XP_030079505.1|DHYD	LOC115628239|XP_030380112.1|SLEB
OG0006699	LOC111591926|XP_023159624.2|DHYD	LOC115632272|XP_030385212.1|SLEB
OG0006700	LOC111604756|XP_023178714.2|DHYD	LOC115623272|XP_030373411.1|SLEB
OG0006701	LOC111599192|XP_023170552.2|DHYD	LOC115629109|XP_030381298.1|SLEB
OG0006702	LOC111596517|XP_023166549.1|DHYD	LOC115632380|XP_030385366.1|SLEB
OG0006703	LOC111594883|XP_023164137.1|DHYD	LOC115632358|XP_030385334.1|SLEB
OG0006704	LOC111594885|XP_023164139.1|DHYD	LOC115632359|XP_030385335.1|SLEB
OG0006706	LOC111593795|XP_023162585.1|DHYD	LOC115627564|XP_030379150.1|SLEB
OG0006707	LOC111599911|XP_023171504.2|DHYD	LOC115620179|XP_030369167.1|SLEB
OG0006708	LOC111591998|XP_023159731.2|DHYD	LOC115623445|XP_030373655.1|SLEB
OG0006709	LOC111605692|XP_023180175.2|DHYD	LOC115620058|XP_030369058.1|SLEB
OG0006710	LOC111600528|XP_030081800.1|DHYD	LOC115622684|XP_030372567.1|SLEB
OG0006712	LOC111602881|XP_023175975.2|DHYD	LOC115632107|XP_030384951.1|SLEB
OG0006713	LOC111603686|XP_023177137.1|DHYD	LOC115632291|XP_030385244.1|SLEB
OG0006714	LOC111603681|XP_023177131.2|DHYD	LOC115632290|XP_030385243.1|SLEB
OG0006715	LOC111604785|XP_023178765.1|DHYD	LOC115622661|XP_030372532.1|SLEB
OG0006716	LOC111595806|XP_023165465.1|DHYD	LOC115631023|XP_030383498.1|SLEB
OG0006717	LOC111595046|XP_023164340.2|DHYD	LOC115632400|XP_030385394.1|SLEB
OG0006718	LOC111595050|XP_023164345.1|DHYD	LOC115632402|XP_030385397.1|SLEB
OG0006719	LOC115483352|XP_030080782.1|DHYD	LOC115632717|XP_030385822.1|SLEB
OG0006720	LOC111599267|XP_023170634.2|DHYD	LOC115622638|XP_030372506.1|SLEB
OG0006721	LOC111598740|XP_023169903.1|DHYD	LOC115632485|XP_030385522.1|SLEB
OG0006722	LOC111604655|XP_030079631.1|DHYD	LOC115632851|XP_030385969.1|SLEB
OG0006723	LOC111605009|XP_023179092.1|DHYD	LOC115625874|XP_030376949.1|SLEB
OG0006724	LOC111594831|XP_023164064.1|DHYD	LOC115620307|XP_030369351.1|SLEB
OG0006725	LOC111601761|XP_023174269.1|DHYD	LOC115620689|XP_030369918.1|SLEB
OG0006726	LOC111601501|XP_023173863.1|DHYD	LOC115621857|XP_030371535.1|SLEB
OG0006727	LOC111601759|XP_023174265.2|DHYD	LOC115620554|XP_030369700.1|SLEB
OG0006728	LOC111604857|XP_023178859.1|DHYD	LOC115625381|XP_030376277.1|SLEB
OG0006729	LOC111593303|XP_023161755.1|DHYD	LOC115622706|XP_030372599.1|SLEB
OG0006730	LOC111593301|XP_023161751.1|DHYD	LOC115632789|XP_030385904.1|SLEB
OG0006731	LOC111605030|XP_023179128.1|DHYD	LOC115625886|XP_030376965.1|SLEB
OG0006732	LOC111601698|XP_023174182.2|DHYD	LOC115623067|XP_030373121.1|SLEB
OG0006733	LOC111601051|XP_023173236.2|DHYD	LOC115623058|XP_030373097.1|SLEB
OG0006734	LOC111601063|XP_023173252.1|DHYD	LOC115622237|XP_030371994.1|SLEB
OG0006735	LOC111592824|XP_023161017.2|DHYD	LOC115633129|XP_030386391.1|SLEB
OG0006736	LOC111601660|XP_023174112.1|DHYD	LOC115622342|XP_030372114.1|SLEB
OG0006737	LOC111601113|XP_023173328.1|DHYD	LOC115632694|XP_030385791.1|SLEB
OG0006738	LOC111595571|XP_023165136.1|DHYD	LOC115622801|XP_030372730.1|SLEB
OG0006739	LOC111599539|XP_023170961.1|DHYD	LOC115624974|XP_030375686.1|SLEB
OG0006740	LOC111601733|XP_023174225.2|DHYD	LOC115623158|XP_030373232.1|SLEB
OG0006741	LOC111601738|XP_023174230.1|DHYD	LOC115623157|XP_030373230.1|SLEB
OG0006742	LOC111603451|XP_023176807.1|DHYD	LOC115623858|XP_030374263.1|SLEB
OG0006743	LOC111602464|XP_023175292.2|DHYD	LOC115631449|XP_030384054.1|SLEB
OG0006744	LOC111598208|XP_023169113.2|DHYD	LOC115622773|XP_030372688.1|SLEB
OG0006745	LOC111603003|XP_023176170.2|DHYD	LOC115624072|XP_030374519.1|SLEB
OG0006746	LOC111605194|XP_023179365.1|DHYD	LOC115632835|XP_030385950.1|SLEB
OG0006747	LOC111598198|XP_023169092.2|DHYD	LOC115633128|XP_030386390.1|SLEB
OG0006748	LOC111602833|XP_023175914.1|DHYD	LOC115627093|XP_030378505.1|SLEB
OG0006749	LOC111596974|XP_023167222.2|DHYD	LOC115628293|XP_030380199.1|SLEB
OG0006750	LOC111596801|XP_023166929.1|DHYD	LOC115633214|XP_030386460.1|SLEB
OG0006752	LOC111604494|XP_023178353.2|DHYD	LOC115628342|XP_030380266.1|SLEB
OG0006753	LOC111604491|XP_023178350.2|DHYD	LOC115628384|XP_030380328.1|SLEB
OG0006754	LOC111600513|XP_023172410.1|DHYD	LOC115632454|XP_030385466.1|SLEB
OG0006755	LOC111598761|XP_023169941.1|DHYD	LOC115622646|XP_030372514.1|SLEB
OG0006756	LOC111600485|XP_023172379.2|DHYD	LOC115632551|XP_030385626.1|SLEB
OG0006757	LOC111600517|XP_023172413.1|DHYD	LOC115632933|XP_030386086.1|SLEB
OG0006758	LOC111602907|XP_023176017.2|DHYD	LOC115622860|XP_030372804.1|SLEB
OG0006759	LOC111602882|XP_023175981.2|DHYD	LOC115622356|XP_030372131.1|SLEB
OG0006760	LOC111597461|XP_023167978.2|DHYD	LOC115632518|XP_030385571.1|SLEB
OG0006761	LOC111600239|XP_023172042.1|DHYD	LOC115623573|XP_030373830.1|SLEB
OG0006762	LOC111598165|XP_023169025.2|DHYD	LOC115628047|XP_030379851.1|SLEB
OG0006763	LOC111602363|XP_023175144.2|DHYD	LOC115628882|XP_030381002.1|SLEB
OG0006764	LOC111593696|XP_023162403.2|DHYD	LOC115634811|XP_030388583.1|SLEB
OG0006766	LOC111603712|XP_023177181.2|DHYD	LOC115632895|XP_030386045.1|SLEB
OG0006767	LOC111594365|XP_023163396.1|DHYD	LOC115623035|XP_030373073.1|SLEB
OG0006768	LOC111594360|XP_023163388.2|DHYD	LOC115622429|XP_030372226.1|SLEB
OG0006769	LOC111594364|XP_023163395.1|DHYD	LOC115622546|XP_030372372.1|SLEB
OG0006770	LOC111594861|XP_023164107.2|DHYD	LOC115632474|XP_030385504.1|SLEB
OG0006771	LOC111603462|XP_023176858.1|DHYD	LOC115627284|XP_030378776.1|SLEB
OG0006772	LOC111595325|XP_023164750.2|DHYD	LOC115634152|XP_030387591.1|SLEB
OG0006773	LOC111597385|XP_023167815.2|DHYD	LOC115633029|XP_030386226.1|SLEB
OG0006774	LOC111605082|XP_023179185.1|DHYD	LOC115633208|XP_030386455.1|SLEB
OG0006775	LOC111595306|XP_023164731.2|DHYD	LOC115632344|XP_030385310.1|SLEB
OG0006776	LOC111596615|XP_023166667.1|DHYD	LOC115632190|XP_030385094.1|SLEB
OG0006777	LOC111599540|XP_023170962.1|DHYD	LOC115632261|XP_030385196.1|SLEB
OG0006778	LOC111596612|XP_023166663.2|DHYD	LOC115632755|XP_030385862.1|SLEB, LOC115632668|XP_030385762.1|SLEB
OG0006779	LOC111592451|XP_023160404.1|DHYD	LOC115628256|XP_030380134.1|SLEB
OG0006780	LOC111593211|XP_023161624.2|DHYD	LOC115628237|XP_030380110.1|SLEB
OG0006781	LOC111601688|XP_023174162.1|DHYD	LOC115622768|XP_030372684.1|SLEB
OG0006782	LOC111595289|XP_023164710.2|DHYD	LOC115628269|XP_030380150.1|SLEB
OG0006783	LOC111599949|XP_030079773.1|DHYD	LOC115627286|XP_030378781.1|SLEB
OG0006784	LOC111604762|XP_023178723.1|DHYD	LOC115622682|XP_030372560.1|SLEB
OG0006785	LOC111605216|XP_023179406.1|DHYD	LOC115621051|XP_030370435.1|SLEB
OG0006786	LOC111603373|XP_023176696.2|DHYD	LOC115633639|XP_030386939.1|SLEB
OG0006787	LOC111592786|XP_023160957.2|DHYD	LOC115622654|XP_030372523.1|SLEB
OG0006788	LOC111592788|XP_023160963.1|DHYD	LOC115622655|XP_030372525.1|SLEB
OG0006789	LOC111594059|XP_023162952.1|DHYD	LOC115633323|XP_030386612.1|SLEB
OG0006790	LOC111601150|XP_023173388.1|DHYD	LOC115631614|XP_030384278.1|SLEB
OG0006791	LOC111601707|XP_023174194.2|DHYD	LOC115632457|XP_030385473.1|SLEB
OG0006792	LOC111603722|XP_023177202.1|DHYD	LOC115632951|XP_030386107.1|SLEB
OG0006793	LOC111603734|XP_023177218.2|DHYD	LOC115632627|XP_030385716.1|SLEB
OG0006794	LOC111601737|XP_023174267.1|DHYD	LOC115633841|XP_030387192.1|SLEB
OG0006795	LOC111597514|XP_023168051.2|DHYD	LOC115622787|XP_030372707.1|SLEB
OG0006796	LOC111605738|XP_023180207.1|DHYD	LOC115624570|XP_030375158.1|SLEB
OG0006797	LOC111592613|XP_023160713.1|DHYD	LOC115631577|XP_030384229.1|SLEB
OG0006798	LOC111592763|XP_023160931.2|DHYD	LOC115623132|XP_030373202.1|SLEB
OG0006799	LOC111605674|XP_023180107.2|DHYD	LOC115633018|XP_030386202.1|SLEB
OG0006800	LOC111593539|XP_023162111.2|DHYD	LOC115625352|XP_030376249.1|SLEB
OG0006801	LOC111594060|XP_023162953.1|DHYD	LOC115633324|XP_030386613.1|SLEB
OG0006802	LOC111593919|XP_023162760.1|DHYD	LOC115633794|XP_030387131.1|SLEB
OG0006803	LOC111599952|XP_023171591.1|DHYD	LOC115619976|XP_030368871.1|SLEB
OG0006804	LOC111598677|XP_023169804.2|DHYD	LOC115622676|XP_030372552.1|SLEB
OG0006805	LOC111605205|XP_023179390.2|DHYD	LOC115628236|XP_030380113.1|SLEB
OG0006806	LOC111604692|XP_023178628.2|DHYD	LOC115624754|XP_030375444.1|SLEB
OG0006807	LOC111605095|XP_023179202.1|DHYD	LOC115628719|XP_030380787.1|SLEB
OG0006808	LOC111593827|XP_023162628.1|DHYD	LOC115633754|XP_030387088.1|SLEB
OG0006809	LOC111601084|XP_023173279.2|DHYD	LOC115632653|XP_030385743.1|SLEB
OG0006810	LOC111595119|XP_023164456.1|DHYD	LOC115622763|XP_030372678.1|SLEB
OG0006811	LOC111597169|XP_023167501.1|DHYD	LOC115625290|XP_030376163.1|SLEB
OG0006812	LOC111601033|XP_023173210.1|DHYD	LOC115622960|XP_030372961.1|SLEB
OG0006813	LOC111592872|XP_023161093.1|DHYD	LOC115627750|XP_030379397.1|SLEB
OG0006814	LOC111605200|XP_023179376.2|DHYD	LOC115633140|XP_030386407.1|SLEB
OG0006815	LOC111601042|XP_023173223.2|DHYD	LOC115632768|XP_030385877.1|SLEB
OG0006816	LOC111601114|XP_023173330.2|DHYD	LOC115633041|XP_030386244.1|SLEB
OG0006817	LOC111598673|XP_023169799.2|DHYD	LOC115622721|XP_030372622.1|SLEB
OG0006818	LOC111604765|XP_023178731.2|DHYD	LOC115633050|XP_030386255.1|SLEB
OG0006819	LOC111605063|XP_023179162.1|DHYD	LOC115623448|XP_030373664.1|SLEB
OG0006820	LOC111605091|XP_023179198.1|DHYD	LOC115633835|XP_030387185.1|SLEB
OG0006821	LOC111592535|XP_023160586.2|DHYD	LOC115631477|XP_030384092.1|SLEB
OG0006822	LOC111600660|XP_023172654.1|DHYD	LOC115633875|XP_030387236.1|SLEB
OG0006823	LOC111605659|XP_023180090.1|DHYD	LOC115632294|XP_030385246.1|SLEB
OG0006824	LOC111601684|XP_023174156.1|DHYD	LOC115622759|XP_030372674.1|SLEB
OG0006825	LOC111594912|XP_023164166.2|DHYD	LOC115634346|XP_030387861.1|SLEB
OG0006826	LOC111605672|XP_023180105.1|DHYD	LOC115632866|XP_030385989.1|SLEB
OG0006827	LOC111603582|XP_023177003.1|DHYD	LOC115623699|XP_030374035.1|SLEB
OG0006828	LOC111594391|XP_023163425.1|DHYD	LOC115630799|XP_030383320.1|SLEB
OG0006829	LOC111594838|XP_023164070.1|DHYD	LOC115622687|XP_030372572.1|SLEB
OG0006830	LOC111596975|XP_030081137.1|DHYD	LOC115628278|XP_030380167.1|SLEB
OG0006831	LOC111601554|XP_030081185.1|DHYD	LOC115622764|XP_030372679.1|SLEB
OG0006832	LOC111605164|XP_023179317.1|DHYD	LOC115632907|XP_030386057.1|SLEB
OG0006833	LOC111598788|XP_030081797.1|DHYD	LOC115622952|XP_030372947.1|SLEB
OG0006834	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD	LOC115622112|XP_030371815.1|SLEB
OG0006835	LOC111601732|XP_023174222.2|DHYD	LOC115622369|XP_030372146.1|SLEB
OG0006836	LOC111597522|XP_023168064.2|DHYD	LOC115623104|XP_030373170.1|SLEB
OG0006837	LOC111597425|XP_023167891.2|DHYD	LOC115624542|XP_030375127.1|SLEB
OG0006838	LOC111598717|XP_023169877.1|DHYD	LOC115632318|XP_030385280.1|SLEB
OG0006839	LOC111597418|XP_023167882.1|DHYD	LOC115624599|XP_030375199.1|SLEB
OG0006840	LOC111596312|XP_023166243.1|DHYD	LOC115625758|XP_030376774.1|SLEB
OG0006841	LOC111591930|XP_023159628.2|DHYD	LOC115624938|XP_030375649.1|SLEB
OG0006842	LOC111601580|XP_023174003.2|DHYD	LOC115632970|XP_030386131.1|SLEB
OG0006843	LOC111596818|XP_023166953.1|DHYD	LOC115627632|XP_030379228.1|SLEB
OG0006844	LOC111601792|XP_023174331.1|DHYD	LOC115620278|XP_030369311.1|SLEB
OG0006845	LOC111603731|XP_023177209.1|DHYD	LOC115632091|XP_030384926.1|SLEB
OG0006846	LOC111601107|XP_023173321.2|DHYD	LOC115622941|XP_030372931.1|SLEB
OG0006847	LOC111601034|XP_023173213.2|DHYD	LOC115622593|XP_030372450.1|SLEB
OG0006848	LOC111593568|XP_023162198.2|DHYD	LOC115634176|XP_030387622.1|SLEB
OG0006849	LOC111605161|XP_023179314.1|DHYD	LOC115633154|XP_030386423.1|SLEB
OG0006850	LOC111605176|XP_030081461.1|DHYD	LOC115632558|XP_030385631.1|SLEB
OG0006851	LOC111605168|XP_023179324.2|DHYD	LOC115632580|XP_030385661.1|SLEB
OG0006852	LOC111599062|XP_030080877.1|DHYD	LOC115634777|XP_030388533.1|SLEB
OG0006853	LOC111592823|XP_023161016.2|DHYD	LOC115622454|XP_030372257.1|SLEB
OG0006854	LOC111597684|XP_023168282.2|DHYD	LOC115623378|XP_030373942.1|SLEB
OG0006855	LOC111595101|XP_023164435.2|DHYD	LOC115624524|XP_030375103.1|SLEB
OG0006856	LOC111602380|XP_023175164.1|DHYD	LOC115625147|XP_030375933.1|SLEB
OG0006857	LOC111600900|XP_030080970.1|DHYD	LOC115619938|XP_030368824.1|SLEB
OG0006858	LOC111603041|XP_023176239.2|DHYD	LOC115632087|XP_030384911.1|SLEB
OG0006859	LOC111593818|XP_023162616.2|DHYD	LOC115628538|XP_030384218.1|SLEB
OG0006860	LOC111593302|XP_023161752.1|DHYD	LOC115634675|XP_030388397.1|SLEB
OG0006861	LOC111605209|XP_023179394.1|DHYD	LOC115633798|XP_030387139.1|SLEB
OG0006862	LOC111599786|XP_030079292.1|DHYD	LOC115622660|XP_030372530.1|SLEB
OG0006863	LOC111593036|XP_023161370.2|DHYD	LOC115627555|XP_030379133.1|SLEB
OG0006864	LOC111593873|XP_023162709.2|DHYD	LOC115625893|XP_030377020.1|SLEB
OG0006865	LOC111601468|XP_023173819.1|DHYD, LOC115482814|XP_030078838.1|DHYD	LOC115620369|XP_030369434.1|SLEB
OG0006866	LOC111593921|XP_023162763.2|DHYD	LOC115631905|XP_030384616.1|SLEB
OG0006867	LOC111605365|XP_023179612.2|DHYD	LOC115633475|XP_030386833.1|SLEB
OG0006868	LOC111605347|XP_023179590.2|DHYD	LOC115634156|XP_030387596.1|SLEB
OG0006869	LOC111595317|XP_030080963.1|DHYD, LOC115483381|XP_030080964.1|DHYD	LOC115623284|XP_030373448.1|SLEB
OG0006870	LOC111599347|XP_030080978.1|DHYD	LOC115634658|XP_030388378.1|SLEB
OG0006871	LOC111600793|XP_023172851.2|DHYD	LOC115627429|XP_030378969.1|SLEB
OG0006872	LOC111604122|XP_023177800.1|DHYD	LOC115630646|XP_030383150.1|SLEB
OG0006873	LOC111604145|XP_023177835.2|DHYD	LOC115622013|XP_030371732.1|SLEB
OG0006874	LOC111593146|XP_023161514.2|DHYD	LOC115626303|XP_030377492.1|SLEB
OG0006875	LOC111595781|XP_023165433.1|DHYD	LOC115631203|XP_030383767.1|SLEB
OG0006877	LOC111599159|XP_023170499.1|DHYD	LOC115631056|XP_030383552.1|SLEB
OG0006878	LOC111602297|XP_030079033.1|DHYD	LOC115626632|XP_030377898.1|SLEB
OG0006879	LOC111593908|XP_023162747.2|DHYD	LOC115620084|XP_030369133.1|SLEB
OG0006880	LOC111602525|XP_030079273.1|DHYD	LOC115631273|XP_030383844.1|SLEB
OG0006881	LOC111594103|XP_023163025.2|DHYD	LOC115626323|XP_030377524.1|SLEB
OG0006882	LOC111604092|XP_023177757.2|DHYD	LOC115622697|XP_030372588.1|SLEB
OG0006883	LOC111592061|XP_023159831.2|DHYD	LOC115626202|XP_030377345.1|SLEB
OG0006884	LOC111603910|XP_023177502.1|DHYD	LOC115626163|XP_030377298.1|SLEB
OG0006885	LOC111600665|XP_023172664.1|DHYD	LOC115630637|XP_030383134.1|SLEB
OG0006886	LOC111598258|XP_023169199.2|DHYD	LOC115621329|XP_030370809.1|SLEB
OG0006887	LOC111605340|XP_023179581.2|DHYD	LOC115628746|XP_030380812.1|SLEB
OG0006888	LOC111603870|XP_023177445.1|DHYD	LOC115632049|XP_030384882.1|SLEB
OG0006889	LOC111592071|XP_023159845.1|DHYD	LOC115626204|XP_030377347.1|SLEB
OG0006890	LOC111605471|XP_023179755.2|DHYD	LOC115630465|XP_030382895.1|SLEB
OG0006891	LOC111603763|XP_023177263.2|DHYD	LOC115631966|XP_030384693.1|SLEB
OG0006892	LOC111599099|XP_023170408.1|DHYD	LOC115631855|XP_030384561.1|SLEB
