Orthogroup	DHYD.longest_only	DSER.longest_only
OG0005266	LOC111600622|XP_023172596.2|DHYD	LOC110185600|XP_020810202.1|DSER
OG0005267	LOC111596063|XP_023165880.1|DHYD	LOC110184913|XP_020809217.1|DSER
OG0005268	LOC111596061|XP_023165878.2|DHYD	LOC110184912|XP_020809216.1|DSER
OG0005269	LOC111596104|XP_030080303.1|DHYD	LOC110184916|XP_020809220.1|DSER
OG0005270	LOC111592542|XP_023160592.1|DHYD	LOC110183151|XP_020807000.1|DSER
OG0005271	LOC111599000|XP_023170278.1|DHYD	LOC110183813|XP_020807824.1|DSER
OG0005272	LOC111598944|XP_023170190.2|DHYD	LOC110183814|XP_020807825.1|DSER
OG0005273	LOC111598950|XP_023170201.2|DHYD	LOC110183822|XP_020807833.1|DSER
OG0005274	LOC111592534|XP_023160585.2|DHYD	LOC110183176|XP_020807027.1|DSER
OG0005275	LOC111603951|XP_023177550.2|DHYD	LOC110183373|XP_020807294.1|DSER
OG0005276	LOC111600909|XP_023173038.2|DHYD	LOC110187538|XP_020812590.1|DSER
OG0005277	LOC111601942|XP_023174568.2|DHYD	LOC110187563|XP_020812610.1|DSER
OG0005278	LOC111602143|XP_023174860.2|DHYD	LOC110182863|XP_020806664.1|DSER
OG0005279	LOC111596353|XP_023166313.2|DHYD	LOC110185869|XP_020810538.1|DSER
OG0005280	LOC111599049|XP_030080243.1|DHYD	LOC110185540|XP_020810106.1|DSER
OG0005281	LOC111599319|XP_023170701.2|DHYD	LOC110184946|XP_020809251.1|DSER
OG0005282	LOC111603032|XP_023176230.2|DHYD	LOC110187650|XP_020812717.1|DSER
OG0005283	LOC111602687|XP_023175676.1|DHYD	LOC110188722|XP_020814198.1|DSER
OG0005284	LOC111599055|XP_023170344.1|DHYD	LOC110187429|XP_020812476.1|DSER
OG0005285	LOC111599054|XP_023170342.2|DHYD	LOC110187437|XP_020812487.1|DSER
OG0005286	LOC111599217|XP_023170583.1|DHYD	LOC110186115|XP_020810822.1|DSER
OG0005287	LOC111599216|XP_023170582.2|DHYD	LOC110185993|XP_020810679.1|DSER
OG0005288	LOC111601409|XP_023173740.1|DHYD	LOC110182679|XP_020806425.1|DSER
OG0005289	LOC111594399|XP_023163434.2|DHYD	LOC110182854|XP_020806650.1|DSER, LOC110182856|XP_020806652.1|DSER
OG0005290	LOC111603593|XP_023177019.1|DHYD	LOC110177245|XP_020799548.1|DSER
OG0005291	LOC111592600|XP_023160692.2|DHYD	LOC110185745|XP_020810400.1|DSER
OG0005292	LOC111592550|XP_023160605.2|DHYD	LOC110185743|XP_020810398.1|DSER
OG0005293	LOC111598961|XP_023170215.2|DHYD	LOC110185899|XP_020810572.1|DSER
OG0005294	LOC111602448|XP_023175276.1|DHYD	LOC110184995|XP_020809306.1|DSER
OG0005295	LOC111592643|XP_030079130.1|DHYD	LOC110186101|XP_020810805.1|DSER
OG0005296	LOC111600835|XP_023172907.2|DHYD	LOC110187693|XP_020812785.1|DSER
OG0005297	LOC111603966|XP_023177574.2|DHYD	LOC110183866|XP_020807878.1|DSER
OG0005298	LOC111594691|XP_023163879.1|DHYD	LOC110177870|XP_020800485.1|DSER
OG0005299	LOC111600236|XP_030080625.1|DHYD	LOC110189025|XP_020814647.1|DSER
OG0005300	LOC111591989|XP_023159716.2|DHYD	LOC110184333|XP_020808488.1|DSER
OG0005301	LOC111603746|XP_023177239.2|DHYD	LOC110183193|XP_020807058.1|DSER
OG0005302	LOC111600585|XP_023172540.2|DHYD	LOC110180267|XP_020803582.1|DSER
OG0005303	LOC111599368|XP_030079229.1|DHYD	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER
OG0005304	LOC111594351|XP_023163379.2|DHYD	LOC110185042|XP_020809354.1|DSER
OG0005305	LOC111602142|XP_023174859.2|DHYD	LOC110182862|XP_020806663.1|DSER
OG0005306	LOC111602522|XP_023175374.1|DHYD	LOC110184868|XP_020809173.1|DSER
OG0005307	LOC111595188|XP_023164539.1|DHYD	LOC110183175|XP_020807025.1|DSER
OG0005308	LOC111596129|XP_023165968.1|DHYD	LOC110183387|XP_020807313.1|DSER
OG0005309	LOC111596130|XP_023165971.2|DHYD	LOC110183758|XP_020807775.1|DSER
OG0005310	LOC111596225|XP_023166110.1|DHYD	LOC110177041|XP_020799217.1|DSER
OG0005311	LOC111595858|XP_023165541.2|DHYD	LOC110183915|XP_020807917.1|DSER
OG0005312	LOC111605510|XP_023179830.2|DHYD	LOC110182596|XP_020806310.1|DSER
OG0005313	LOC111594667|XP_023163839.2|DHYD	LOC110183295|XP_020807188.1|DSER
OG0005314	LOC111601192|XP_030080283.1|DHYD	LOC110184961|XP_020809268.1|DSER
OG0005315	LOC111594233|XP_030080275.1|DHYD	LOC110187493|XP_020812541.1|DSER
OG0005316	LOC111602106|XP_023174815.2|DHYD	LOC110182899|XP_020806713.1|DSER
OG0005317	LOC111602515|XP_023175366.2|DHYD	LOC110184863|XP_020809167.1|DSER
OG0005318	LOC111593159|XP_023161530.2|DHYD	LOC110188772|XP_020814267.1|DSER
OG0005319	LOC111598937|XP_023170183.2|DHYD	LOC110185648|XP_020810265.1|DSER
OG0005320	LOC111600352|XP_023172191.2|DHYD	LOC110185815|XP_020810480.1|DSER
OG0005321	LOC111595937|XP_023165665.2|DHYD	LOC110183417|XP_020807353.1|DSER
OG0005322	LOC111596306|XP_023166233.2|DHYD	LOC110181293|XP_020804673.1|DSER
OG0005323	LOC111593166|XP_030080012.1|DHYD	LOC110183795|XP_020807809.1|DSER
OG0005324	LOC111594746|XP_023163957.2|DHYD	LOC110177878|XP_020800502.1|DSER
OG0005325	LOC111603884|XP_023177469.2|DHYD	LOC110186106|XP_020810812.1|DSER
OG0005326	LOC111594684|XP_023163871.2|DHYD	LOC110183448|XP_020807387.1|DSER
OG0005327	LOC111593761|XP_023162547.1|DHYD	LOC110181421|XP_020804822.1|DSER
OG0005328	LOC111601394|XP_023173705.1|DHYD	LOC110187696|XP_020812790.1|DSER
OG0005329	LOC111599781|XP_023171319.2|DHYD	LOC110190798|XP_020817100.1|DSER
OG0005330	LOC111599780|XP_023171318.1|DHYD	LOC110190797|XP_020817099.1|DSER
OG0005331	LOC111596064|XP_023165881.1|DHYD	LOC110184861|XP_020809162.1|DSER
OG0005332	LOC111594653|XP_023163819.1|DHYD	LOC110187317|XP_020812365.1|DSER
OG0005333	LOC111594218|XP_023163184.2|DHYD	LOC110183027|XP_020806873.1|DSER
OG0005334	LOC111594392|XP_023163427.1|DHYD	LOC110183358|XP_020807279.1|DSER
OG0005335	LOC111592133|XP_030081990.1|DHYD	LOC110189634|XP_020815437.1|DSER
OG0005336	LOC111600021|XP_023171702.2|DHYD	LOC110189397|XP_020815111.1|DSER
OG0005337	LOC111601206|XP_023173465.2|DHYD	LOC110176628|XP_020798716.1|DSER
OG0005338	LOC111603936|XP_023177533.2|DHYD	LOC110177644|XP_020800118.1|DSER
OG0005339	LOC111592591|XP_023160675.1|DHYD	LOC110183285|XP_020807174.1|DSER
OG0005340	LOC111603855|XP_023177422.2|DHYD	LOC110187346|XP_020812392.1|DSER
OG0005341	LOC111597078|XP_023167376.1|DHYD	LOC110178906|XP_020801845.1|DSER
OG0005342	LOC111603748|XP_023177237.1|DHYD	LOC110183978|XP_020807993.1|DSER
OG0005343	LOC111599890|XP_023171481.2|DHYD	LOC110180024|XP_020803284.1|DSER
OG0005344	LOC111595548|XP_023165104.1|DHYD	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER
OG0005345	LOC111596294|XP_023166218.1|DHYD	LOC110180585|XP_020803936.1|DSER
OG0005346	LOC111605031|XP_023179131.1|DHYD	LOC110185937|XP_020810610.1|DSER
OG0005347	LOC111602154|XP_023174874.2|DHYD	LOC110187511|XP_020812564.1|DSER
OG0005348	LOC111594733|XP_030079039.1|DHYD	LOC110183393|XP_020807319.1|DSER
OG0005349	LOC111594403|XP_023163444.2|DHYD	LOC110183322|XP_020807227.1|DSER
OG0005350	LOC111592539|XP_023160590.2|DHYD	LOC110183168|XP_020807019.1|DSER
OG0005351	LOC111603045|XP_023176257.2|DHYD	LOC110189096|XP_020814730.1|DSER
OG0005352	LOC111597787|XP_023168429.2|DHYD	LOC110183274|XP_020807160.1|DSER
OG0005353	LOC111595449|XP_023164944.2|DHYD	LOC110176359|XP_020798346.1|DSER
OG0005354	LOC111593171|XP_030079077.1|DHYD	LOC110185567|XP_020810150.1|DSER
OG0005355	LOC111602465|XP_023175293.2|DHYD	LOC110178175|XP_020800868.1|DSER
OG0005356	LOC111602502|XP_023175342.2|DHYD	LOC110178095|XP_020800761.1|DSER
OG0005357	LOC111592916|XP_030080272.1|DHYD	LOC110176851|XP_020798980.1|DSER
OG0005358	LOC111593158|XP_023161529.2|DHYD	LOC110185555|XP_020810131.1|DSER
OG0005359	LOC111599731|XP_023171244.2|DHYD	LOC110177392|XP_020799756.1|DSER
OG0005360	LOC111592256|XP_023160106.1|DHYD	LOC110185241|XP_020809636.1|DSER
OG0005361	LOC111601148|XP_023173387.2|DHYD	LOC110183485|XP_020807424.1|DSER
OG0005362	LOC111603949|XP_023177548.1|DHYD	LOC110187307|XP_020812355.1|DSER
OG0005363	LOC111602327|XP_023175096.2|DHYD	LOC110182702|XP_020806457.1|DSER
OG0005364	LOC111593991|XP_023162854.1|DHYD	LOC110179219|XP_020802313.1|DSER
OG0005365	LOC111594946|XP_023164207.2|DHYD	LOC110185002|XP_020809314.1|DSER
OG0005366	LOC111594934|XP_023164194.1|DHYD	LOC110184942|XP_020809248.1|DSER
OG0005367	LOC111594948|XP_023164213.1|DHYD	LOC110184977|XP_020809285.1|DSER
OG0005368	LOC111595717|XP_023165333.1|DHYD	LOC110190991|XP_020817362.1|DSER
OG0005369	LOC111596287|XP_023166209.1|DHYD	LOC110181152|XP_020804485.1|DSER
OG0005370	LOC111602493|XP_023175327.2|DHYD	LOC110183158|XP_020807009.1|DSER
OG0005371	LOC111595192|XP_023164543.2|DHYD	LOC110183160|XP_020807010.1|DSER
OG0005372	LOC111602706|XP_023175712.2|DHYD	LOC110188188|XP_020813423.1|DSER
OG0005373	LOC111592062|XP_023159832.1|DHYD	LOC110191701|XP_020818276.1|DSER
OG0005374	LOC111602476|XP_023175306.1|DHYD	LOC110184897|XP_020809203.1|DSER
OG0005375	LOC111602453|XP_030079240.1|DHYD	LOC110184896|XP_020809202.1|DSER
OG0005376	LOC111599128|XP_030080389.1|DHYD	LOC110186061|XP_020810757.1|DSER
OG0005377	LOC111595293|XP_030079490.1|DHYD	LOC110177556|XP_020799986.1|DSER
OG0005378	LOC111595847|XP_023165525.2|DHYD	LOC110185695|XP_020810321.1|DSER
OG0005379	LOC111599323|XP_023170707.1|DHYD	LOC110182257|XP_020805934.1|DSER
OG0005380	LOC111595856|XP_030079226.1|DHYD	LOC110186042|XP_020810740.1|DSER
OG0005381	LOC111594198|XP_023163163.1|DHYD	LOC110187464|XP_020812511.1|DSER
OG0005382	LOC111596049|XP_023165865.1|DHYD	LOC110187264|XP_020812311.1|DSER
OG0005383	LOC111601046|XP_023173228.1|DHYD	LOC110185190|XP_020809571.1|DSER
OG0005384	LOC111602949|XP_023176078.1|DHYD	LOC110190969|XP_020817318.1|DSER
OG0005385	LOC111597066|XP_023167361.2|DHYD	LOC110182917|XP_020806738.1|DSER
OG0005386	LOC111600703|XP_023172726.2|DHYD	LOC110178208|XP_020800909.1|DSER
OG0005387	LOC111597798|XP_030080590.1|DHYD	LOC110187652|XP_020812720.1|DSER
OG0005388	LOC111599063|XP_023170351.1|DHYD	LOC110187415|XP_020812463.1|DSER
OG0005389	LOC111603771|XP_023177274.2|DHYD	LOC110183987|XP_020808003.1|DSER
OG0005390	LOC111599395|XP_023170801.1|DHYD	LOC110182306|XP_020805981.1|DSER
OG0005391	LOC111599398|XP_023170808.1|DHYD	LOC110182308|XP_020805983.1|DSER
OG0005392	LOC111595203|XP_023164569.1|DHYD	LOC110179797|XP_020803066.1|DSER
OG0005393	LOC111594589|XP_023163717.2|DHYD	LOC110188106|XP_020813337.1|DSER
OG0005394	LOC111595008|XP_023164281.2|DHYD	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER
OG0005395	LOC111595505|XP_023165045.2|DHYD	LOC110178113|XP_020800785.1|DSER
OG0005396	LOC111596216|XP_023166098.1|DHYD	LOC110176955|XP_020799118.1|DSER
OG0005397	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD	LOC110176933|XP_020799089.1|DSER
OG0005398	LOC111604945|XP_023178984.1|DHYD	LOC110177180|XP_020799430.1|DSER
OG0005399	LOC111602334|XP_023175107.2|DHYD	LOC110180251|XP_020803570.1|DSER
OG0005400	LOC111597662|XP_030080953.1|DHYD	LOC110188998|XP_020814608.1|DSER
OG0005401	LOC111595776|XP_023165425.2|DHYD	LOC110176954|XP_020799116.1|DSER
OG0005402	LOC111596229|XP_030080285.1|DHYD	LOC110176956|XP_020799121.1|DSER
OG0005403	LOC111596222|XP_023166108.1|DHYD	LOC110176871|XP_020799005.1|DSER
OG0005404	LOC111596223|XP_023166109.2|DHYD	LOC110176872|XP_020799006.1|DSER
OG0005405	LOC111593862|XP_023162682.1|DHYD	LOC110178346|XP_020801127.1|DSER
OG0005406	LOC111597652|XP_023168240.2|DHYD	LOC110191590|XP_020818134.1|DSER
OG0005407	LOC111604137|XP_023177823.2|DHYD	LOC110176053|XP_020797929.1|DSER
OG0005408	LOC111599452|XP_023170878.1|DHYD	LOC110182353|XP_020806052.1|DSER
OG0005409	LOC111602505|XP_023175348.2|DHYD	LOC110177003|XP_020799172.1|DSER
OG0005410	LOC111603752|XP_023177243.1|DHYD	LOC110182390|XP_020806088.1|DSER
OG0005411	LOC111593571|XP_023162201.1|DHYD	LOC110178380|XP_020801176.1|DSER
OG0005412	LOC111603828|XP_023177356.1|DHYD	LOC110178360|XP_020801151.1|DSER
OG0005413	LOC111603454|XP_023176815.1|DHYD	LOC110189734|XP_020815587.1|DSER
OG0005414	LOC111605476|XP_023179782.1|DHYD	LOC110180446|XP_020803773.1|DSER
OG0005415	LOC111596802|XP_030079896.1|DHYD	LOC110179674|XP_020802944.1|DSER
OG0005416	LOC111595612|XP_030081302.1|DHYD	LOC110191567|XP_020818107.1|DSER
OG0005417	LOC111594938|XP_023164199.1|DHYD	LOC110187216|XP_020812275.1|DSER
OG0005418	LOC111594743|XP_023163953.1|DHYD	LOC110184957|XP_020809263.1|DSER
OG0005419	LOC111592594|XP_023160677.1|DHYD	LOC110183317|XP_020807221.1|DSER
OG0005420	LOC111597754|XP_030080366.1|DHYD	LOC110185846|XP_020810512.1|DSER
OG0005421	LOC111602451|XP_023175278.2|DHYD	LOC110184969|XP_020809276.1|DSER
OG0005422	LOC111594894|XP_023164149.1|DHYD	LOC110179563|XP_020802803.1|DSER
OG0005423	LOC111596979|XP_023167229.2|DHYD	LOC110176855|XP_020798987.1|DSER
OG0005424	LOC111602091|XP_023174792.2|DHYD	LOC110182969|XP_020806822.1|DSER
OG0005425	LOC111592713|XP_023160868.2|DHYD	LOC110184595|XP_020808844.1|DSER
OG0005426	LOC111604141|XP_023177827.2|DHYD	LOC110177062|XP_020799237.1|DSER
OG0005427	LOC111603902|XP_023177487.2|DHYD	LOC110181427|XP_020804828.1|DSER
OG0005428	LOC111602206|XP_023174944.2|DHYD	LOC110185630|XP_020810242.1|DSER
OG0005429	LOC111603636|XP_023177077.2|DHYD	LOC110185044|XP_020809355.1|DSER
OG0005430	LOC111603825|XP_030080338.1|DHYD	LOC110185041|XP_020809353.1|DSER
OG0005431	LOC111603940|XP_030080344.1|DHYD	LOC110185098|XP_020809447.1|DSER
OG0005432	LOC111592081|XP_023159869.1|DHYD	LOC110182823|XP_020806618.1|DSER
OG0005433	LOC111600589|XP_023172548.1|DHYD	LOC110177785|XP_020800315.1|DSER
OG0005434	LOC111592090|XP_023159881.1|DHYD	LOC110185109|XP_020809458.1|DSER
OG0005435	LOC111592057|XP_023159825.1|DHYD	LOC110182822|XP_020806617.1|DSER
OG0005436	LOC111592056|XP_023159824.2|DHYD	LOC110176025|XP_020797895.1|DSER
OG0005437	LOC111602365|XP_023175149.2|DHYD	LOC110191410|XP_020817927.1|DSER
OG0005438	LOC111599102|XP_023170413.2|DHYD	LOC110176823|XP_020798932.1|DSER
OG0005439	LOC111605478|XP_023179780.1|DHYD	LOC110185434|XP_020809920.1|DSER
OG0005440	LOC111599525|XP_030080363.1|DHYD	LOC110178213|XP_020800914.1|DSER
OG0005441	LOC111592900|XP_023161115.2|DHYD	LOC110177977|XP_020800630.1|DSER
OG0005442	LOC111595780|XP_023165432.1|DHYD	LOC110176865|XP_020798999.1|DSER
OG0005443	LOC111594408|XP_023163452.1|DHYD	LOC110183357|XP_020807277.1|DSER
OG0005444	LOC111596059|XP_023165876.2|DHYD	LOC110187596|XP_020812647.1|DSER
OG0005445	LOC111602005|XP_030080346.1|DHYD	LOC110183474|XP_020807411.1|DSER
OG0005446	LOC111595785|XP_023165437.1|DHYD	LOC110176810|XP_020798909.1|DSER
OG0005447	LOC111603528|XP_023176928.2|DHYD	LOC110182329|XP_020806020.1|DSER
OG0005448	LOC111600879|XP_023172980.2|DHYD	LOC110177797|XP_020800345.1|DSER
OG0005449	LOC111596959|XP_023167186.1|DHYD	LOC110184482|XP_020808692.1|DSER
OG0005450	LOC111598221|XP_023169149.2|DHYD	LOC110186244|XP_020810972.1|DSER
OG0005451	LOC111594213|XP_023163179.1|DHYD	LOC110187481|XP_020812527.1|DSER
OG0005452	LOC111593760|XP_023162539.2|DHYD	LOC110179221|XP_020802318.1|DSER
OG0005453	LOC111604921|XP_023178937.1|DHYD	LOC110186917|XP_020811898.1|DSER
OG0005454	LOC111591955|XP_023159660.1|DHYD	LOC110184818|XP_020809117.1|DSER
OG0005455	LOC111604076|XP_023177726.2|DHYD	LOC110176784|XP_020798883.1|DSER
OG0005456	LOC111600349|XP_023172192.2|DHYD	LOC110181431|XP_020804833.1|DSER
OG0005457	LOC111600563|XP_023172514.1|DHYD	LOC110181414|XP_020804811.1|DSER
OG0005458	LOC111599316|XP_023170697.1|DHYD	LOC110187341|XP_020812388.1|DSER
OG0005459	LOC111601487|XP_023173870.2|DHYD	LOC110182315|XP_020806002.1|DSER
OG0005460	LOC111599195|XP_023170551.1|DHYD	LOC110187408|XP_020812455.1|DSER
OG0005461	LOC111598969|XP_023170231.1|DHYD	LOC110183776|XP_020807792.1|DSER
OG0005462	LOC111598970|XP_023170232.1|DHYD	LOC110183777|XP_020807793.1|DSER
OG0005463	LOC111599830|XP_023171391.1|DHYD	LOC110176274|XP_020798250.1|DSER
OG0005464	LOC111598935|XP_023170180.2|DHYD	LOC110181455|XP_020804860.1|DSER
OG0005465	LOC111600378|XP_023172226.2|DHYD	LOC110181456|XP_020804862.1|DSER
OG0005466	LOC111600562|XP_023172498.1|DHYD	LOC110181413|XP_020804810.1|DSER
OG0005467	LOC111595212|XP_023164589.1|DHYD	LOC110177394|XP_020799757.1|DSER
OG0005468	LOC111601935|XP_023174555.2|DHYD	LOC110176861|XP_020798994.1|DSER
OG0005469	LOC111598958|XP_023170212.2|DHYD	LOC110183839|XP_020807849.1|DSER
OG0005470	LOC111598983|XP_023170252.1|DHYD	LOC110183838|XP_020807847.1|DSER
OG0005471	LOC111601176|XP_023173423.2|DHYD	LOC110184870|XP_020809176.1|DSER
OG0005472	LOC111601178|XP_023173425.2|DHYD	LOC110184937|XP_020809241.1|DSER
OG0005473	LOC111599200|XP_023170559.1|DHYD	LOC110187406|XP_020812453.1|DSER
OG0005474	LOC111602450|XP_023175277.2|DHYD	LOC110187322|XP_020812369.1|DSER
OG0005475	LOC111602445|XP_023175271.1|DHYD	LOC110187297|XP_020812345.1|DSER
OG0005476	LOC111599888|XP_023171479.1|DHYD	LOC110182893|XP_020806702.1|DSER
OG0005477	LOC111604474|XP_023178326.1|DHYD	LOC110189886|XP_020815794.1|DSER
OG0005478	LOC111599134|XP_023170465.2|DHYD	LOC110185884|XP_020810555.1|DSER
OG0005479	LOC111599133|XP_023170464.2|DHYD	LOC110185883|XP_020810553.1|DSER
OG0005480	LOC111599447|XP_023170870.1|DHYD	LOC110185749|XP_020810406.1|DSER
OG0005481	LOC111602309|XP_023175082.2|DHYD	LOC110176966|XP_020799132.1|DSER
OG0005482	LOC111602356|XP_030080400.1|DHYD	LOC110177096|XP_020799291.1|DSER
OG0005483	LOC111595213|XP_030080612.1|DHYD	LOC110191712|XP_020818285.1|DSER
OG0005484	LOC111601171|XP_023173417.2|DHYD	LOC110182394|XP_020806093.1|DSER
OG0005485	LOC111593974|XP_030080885.1|DHYD	LOC110176308|XP_020798288.1|DSER
OG0005486	LOC111597702|XP_023168308.1|DHYD	LOC110178271|XP_020800996.1|DSER
OG0005487	LOC111603753|XP_030080424.1|DHYD	LOC110183977|XP_020807991.1|DSER
OG0005488	LOC111603749|XP_023177240.2|DHYD	LOC110183960|XP_020807975.1|DSER
OG0005489	LOC111599111|XP_023170431.2|DHYD	LOC110185654|XP_020810272.1|DSER
OG0005490	LOC111599064|XP_023170352.2|DHYD	LOC110185688|XP_020810315.1|DSER
OG0005491	LOC111596371|XP_023166335.2|DHYD	LOC110181307|XP_020804687.1|DSER
OG0005492	LOC111596288|XP_023166210.1|DHYD	LOC110181294|XP_020804674.1|DSER
OG0005493	LOC111597198|XP_023167539.2|DHYD	LOC110181399|XP_020804792.1|DSER, LOC110178705|XP_020801565.1|DSER
OG0005494	LOC111593803|XP_023162597.2|DHYD	LOC110178441|XP_020801236.1|DSER, LOC110177824|XP_020800377.1|DSER
OG0005495	LOC111605378|XP_023179630.1|DHYD	LOC110184072|XP_020808110.1|DSER
OG0005496	LOC111600785|XP_023172842.2|DHYD	LOC110177173|XP_020799417.1|DSER
OG0005497	LOC111600372|XP_023172218.1|DHYD	LOC110185724|XP_020810366.1|DSER
OG0005498	LOC111600373|XP_023172219.1|DHYD	LOC110185725|XP_020810367.1|DSER
OG0005499	LOC111600344|XP_023172176.2|DHYD	LOC110186111|XP_020810817.1|DSER
OG0005500	LOC111600345|XP_023172177.1|DHYD	LOC110186114|XP_020810819.1|DSER
OG0005501	LOC111599001|XP_023170279.2|DHYD	LOC110183738|XP_020807745.1|DSER
OG0005502	LOC111599002|XP_023170280.1|DHYD	LOC110183740|XP_020807746.1|DSER
OG0005503	LOC111592558|XP_023160619.2|DHYD	LOC110183184|XP_020807033.1|DSER
OG0005504	LOC111603758|XP_023177257.1|DHYD	LOC110183204|XP_020807076.1|DSER
OG0005506	LOC111594681|XP_023163869.2|DHYD	LOC110184992|XP_020809302.1|DSER
OG0005507	LOC111602454|XP_023175282.2|DHYD	LOC110178168|XP_020800861.1|DSER
OG0005508	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD	LOC110183454|XP_020807393.1|DSER
OG0005509	LOC111601964|XP_023174606.2|DHYD	LOC110176973|XP_020799137.1|DSER
OG0005510	LOC111600316|XP_023172142.1|DHYD	LOC110185877|XP_020810548.1|DSER
OG0005511	LOC111593073|XP_030079980.1|DHYD	LOC110183078|XP_020806923.1|DSER
OG0005512	LOC111605432|XP_023179708.1|DHYD	LOC110188627|XP_020814059.1|DSER
OG0005513	LOC111603952|XP_023177555.1|DHYD	LOC110187118|XP_020812187.1|DSER
OG0005514	LOC111597825|XP_023168481.2|DHYD	LOC110187705|XP_020812799.1|DSER
OG0005515	LOC111593554|XP_023162177.1|DHYD	LOC110182492|XP_020806201.1|DSER
OG0005516	LOC111596648|XP_023166714.1|DHYD	LOC110183335|XP_020807244.1|DSER
OG0005517	LOC111599341|XP_030079213.1|DHYD	LOC110184979|XP_020809288.1|DSER
OG0005518	LOC111600568|XP_030080229.1|DHYD	LOC110176920|XP_020799072.1|DSER
OG0005519	LOC111602320|XP_023175089.2|DHYD	LOC110177688|XP_020800170.1|DSER
OG0005520	LOC111601259|XP_023173536.2|DHYD	LOC110183455|XP_020807394.1|DSER
OG0005521	LOC111601543|XP_023173948.2|DHYD	LOC110183405|XP_020807339.1|DSER
OG0005522	LOC111592811|XP_023160990.1|DHYD, LOC115483766|XP_030081868.1|DHYD	LOC110181262|XP_020804628.1|DSER
OG0005523	LOC111601136|XP_023173375.2|DHYD	LOC110187425|XP_020812474.1|DSER
OG0005524	LOC111594093|XP_023163010.2|DHYD	LOC110185715|XP_020810351.1|DSER
OG0005525	LOC111603606|XP_023177042.1|DHYD	LOC110183411|XP_020807346.1|DSER
OG0005526	LOC111594695|XP_023163882.1|DHYD	LOC110183301|XP_020807200.1|DSER
OG0005527	LOC111597757|XP_023168383.1|DHYD	LOC110184519|XP_020808745.1|DSER
OG0005528	LOC111601835|XP_023174439.1|DHYD	LOC110182667|XP_020806405.1|DSER
OG0005529	LOC111602253|XP_023175013.2|DHYD	LOC110182724|XP_020806484.1|DSER
OG0005530	LOC111594677|XP_023163856.1|DHYD	LOC110185751|XP_020810408.1|DSER
OG0005531	LOC111601648|XP_023174098.1|DHYD	LOC110189849|XP_020815718.1|DSER
OG0005532	LOC111596006|XP_023165785.1|DHYD	LOC110177095|XP_020799286.1|DSER
OG0005533	LOC111596057|XP_023165873.1|DHYD	LOC110182322|XP_020806012.1|DSER
OG0005534	LOC111596518|XP_023166550.1|DHYD	LOC110178756|XP_020801648.1|DSER
OG0005535	LOC111602513|XP_030079209.1|DHYD	LOC110182260|XP_020805936.1|DSER
OG0005536	LOC111601139|XP_023173374.1|DHYD	LOC110184898|XP_020809204.1|DSER
OG0005537	LOC111605538|XP_023179869.2|DHYD	LOC110182607|XP_020806328.1|DSER
OG0005538	LOC111595566|XP_023165130.2|DHYD	LOC110178148|XP_020800835.1|DSER
OG0005539	LOC111595793|XP_023165447.1|DHYD	LOC110176984|XP_020799151.1|DSER
OG0005540	LOC111599104|XP_023170421.1|DHYD	LOC110178129|XP_020800811.1|DSER
OG0005541	LOC111602456|XP_023175284.1|DHYD	LOC110178118|XP_020800796.1|DSER
OG0005542	LOC111595297|XP_030079508.1|DHYD	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER
OG0005543	LOC111592546|XP_023160600.1|DHYD	LOC110181345|XP_020804725.1|DSER
OG0005544	LOC111599174|XP_023170525.2|DHYD	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER
OG0005545	LOC111592653|XP_023160771.1|DHYD	LOC110183167|XP_020807017.1|DSER
OG0005546	LOC111601455|XP_023173805.1|DHYD	LOC110187431|XP_020812480.1|DSER
OG0005547	LOC111596217|XP_023166100.2|DHYD	LOC110176897|XP_020799040.1|DSER
OG0005548	LOC111596220|XP_023166105.2|DHYD	LOC110176848|XP_020798968.1|DSER
OG0005549	LOC111596227|XP_023166112.2|DHYD	LOC110176957|XP_020799123.1|DSER
OG0005550	LOC111603851|XP_030079026.1|DHYD	LOC110187390|XP_020812438.1|DSER
OG0005551	LOC111592407|XP_023160350.2|DHYD	LOC110184055|XP_020808091.1|DSER
OG0005552	LOC111592406|XP_023160349.2|DHYD	LOC110184085|XP_020808130.1|DSER
OG0005553	LOC111603750|XP_023177241.2|DHYD	LOC110183201|XP_020807072.1|DSER
OG0005554	LOC111596239|XP_023166125.2|DHYD	LOC110176802|XP_020798897.1|DSER
OG0005555	LOC111596235|XP_023166121.1|DHYD	LOC110176992|XP_020799161.1|DSER
OG0005556	LOC111596242|XP_023166142.2|DHYD	LOC110176990|XP_020799160.1|DSER
OG0005557	LOC111592921|XP_023161141.2|DHYD	LOC110184894|XP_020809200.1|DSER
