Orthogroup	DHYD.longest_only	DANA.longest_only
OG0006556	LOC111594469|XP_023163537.2|DHYD	LOC6500926|XP_001954180.1|DANA
OG0006557	LOC111599418|XP_030078700.1|DHYD	LOC6499657|XP_001954204.1|DANA
OG0006558	LOC111598256|XP_023169193.1|DHYD	LOC6500802|XP_032305790.1|DANA
OG0006559	LOC111602783|XP_023175822.1|DHYD	LOC6500625|XP_001953593.1|DANA
OG0006560	LOC111594820|XP_023164050.1|DHYD	LOC6499123|XP_032309993.1|DANA
OG0006561	LOC111594819|XP_023164049.1|DHYD	LOC6501438|XP_001955255.1|DANA
OG0006562	LOC111598259|XP_023169201.1|DHYD	LOC6505593|XP_001964633.1|DANA
OG0006563	LOC111598561|XP_023169632.1|DHYD	LOC6500731|XP_001953805.1|DANA
OG0006564	LOC111598877|XP_023170110.2|DHYD	LOC6500729|XP_032305399.1|DANA
OG0006565	LOC111598894|XP_030080671.1|DHYD	LOC6500721|XP_032312298.1|DANA
OG0006566	LOC111595682|XP_023165288.2|DHYD	LOC6500324|XP_032312177.1|DANA
OG0006567	LOC111598555|XP_023169617.1|DHYD	LOC6500789|XP_001953927.1|DANA
OG0006568	LOC111598658|XP_023169776.2|DHYD	LOC6499781|XP_001953928.3|DANA
OG0006569	LOC111594843|XP_023164077.1|DHYD	LOC6493309|XP_001957498.1|DANA
OG0006570	LOC111604796|XP_023178781.1|DHYD	LOC6501697|XP_001955785.3|DANA
OG0006571	LOC111595896|XP_023165605.1|DHYD	LOC6498942|XP_001955633.1|DANA
OG0006572	LOC111601295|XP_023173574.1|DHYD	LOC26514801|XP_014767342.1|DANA
OG0006573	LOC111592384|XP_023160326.2|DHYD	LOC6501141|XP_032307901.1|DANA
OG0006574	LOC111601793|XP_023174333.2|DHYD	LOC6500247|XP_032307726.1|DANA
OG0006575	LOC111604262|XP_023178026.1|DHYD	LOC6505540|XP_001964733.1|DANA
OG0006576	LOC115482736|XP_030081594.1|DHYD	LOC6500788|XP_001953920.2|DANA
OG0006577	LOC111596257|XP_023166160.1|DHYD	LOC6501115|XP_001954576.1|DANA
OG0006578	LOC111598545|XP_023169605.2|DHYD	LOC6499786|XP_001953921.1|DANA
OG0006579	LOC111603918|XP_023177511.1|DHYD	LOC6498341|XP_001962584.2|DANA
OG0006580	LOC111601396|XP_023173708.1|DHYD	LOC6500917|XP_001954158.1|DANA
OG0006581	LOC111604795|XP_023178780.2|DHYD	LOC6501695|XP_032312250.1|DANA
OG0006582	LOC111599605|XP_023171059.1|DHYD	LOC6499964|XP_001953549.1|DANA
OG0006583	LOC111601438|XP_023173782.1|DHYD	LOC6499676|XP_001954170.3|DANA
OG0006584	LOC111595015|XP_023164290.2|DHYD	LOC6504261|XP_001965097.1|DANA
OG0006585	LOC111595560|XP_023165122.2|DHYD	LOC6498311|XP_032307676.1|DANA
OG0006586	LOC111596425|XP_023166405.1|DHYD	LOC6499010|XP_001955518.1|DANA
OG0006587	LOC111596421|XP_023166401.1|DHYD	LOC6501581|XP_001955517.1|DANA
OG0006588	LOC111602529|XP_023175426.2|DHYD	LOC6500702|XP_001953756.3|DANA
OG0006589	LOC111595226|XP_023164624.2|DHYD	LOC6500573|XP_001953504.2|DANA
OG0006590	LOC111595265|XP_023164683.2|DHYD	LOC6500575|XP_001953507.1|DANA
OG0006591	LOC111594385|XP_023163420.2|DHYD	LOC6506931|XP_001956968.1|DANA
OG0006592	LOC111594625|XP_023163784.1|DHYD	LOC6499927|XP_001953615.1|DANA
OG0006593	LOC111594623|XP_023163781.1|DHYD	LOC6500634|XP_001953614.1|DANA
OG0006594	LOC111595668|XP_023165260.2|DHYD	LOC6507287|XP_001956308.1|DANA
OG0006595	LOC111594021|XP_023162897.2|DHYD	LOC6494155|XP_001960855.1|DANA
OG0006596	LOC111592417|XP_023160361.2|DHYD	LOC6493992|XP_001961182.1|DANA
OG0006598	LOC111604002|XP_023177626.1|DHYD	LOC6498560|XP_001963065.1|DANA
OG0006599	LOC111597603|XP_023168172.2|DHYD	LOC6506445|XP_001957867.1|DANA
OG0006600	LOC111593201|XP_023161597.2|DHYD	LOC6493520|XP_014764425.1|DANA
OG0006601	LOC111605197|XP_023179372.2|DHYD	LOC6507627|XP_001956029.1|DANA
OG0006602	LOC111605198|XP_023179373.1|DHYD	LOC6507432|XP_001956030.1|DANA
OG0006603	LOC111605193|XP_023179364.2|DHYD	LOC6507628|XP_001956031.1|DANA
OG0006604	LOC111598719|XP_023169879.1|DHYD	LOC6506399|XP_001957943.3|DANA
OG0006605	LOC111596478|XP_023166502.1|DHYD	LOC6503025|XP_001963386.3|DANA
OG0006606	LOC111600301|XP_030081394.1|DHYD	LOC6493763|XP_001958390.1|DANA
OG0006607	LOC111603718|XP_023177194.2|DHYD	LOC6493481|XP_014764403.1|DANA
OG0006608	LOC111604875|XP_023178880.1|DHYD	LOC6503453|XP_001967510.2|DANA
OG0006609	LOC111602719|XP_023175733.1|DHYD	LOC6505707|XP_001964419.2|DANA, LOC6501125|XP_001954596.1|DANA
OG0006610	LOC111601665|XP_023174118.2|DHYD	LOC6506789|XP_032310537.1|DANA
OG0006611	LOC111601671|XP_023174129.2|DHYD	LOC6507578|XP_032310689.1|DANA
OG0006612	LOC111601669|XP_023174127.1|DHYD	LOC6507577|XP_001955940.1|DANA
OG0006613	LOC111601667|XP_023174126.1|DHYD	LOC6507474|XP_001955939.1|DANA
OG0006614	LOC111601666|XP_023174123.1|DHYD	LOC6507576|XP_001955938.1|DANA
OG0006615	LOC111601686|XP_023174160.1|DHYD	LOC6507574|XP_001955935.1|DANA
OG0006616	LOC111592743|XP_023160908.2|DHYD	LOC6506993|XP_001956864.1|DANA
OG0006617	LOC111601065|XP_023173256.1|DHYD	LOC6502784|XP_032310512.1|DANA
OG0006618	LOC111598722|XP_023169882.1|DHYD	LOC6507750|XP_001956268.3|DANA
OG0006619	LOC111599763|XP_023171288.1|DHYD	LOC6507534|XP_001955873.1|DANA
OG0006620	LOC111599281|XP_023170647.2|DHYD	LOC6507501|XP_001955876.1|DANA
OG0006621	LOC111592834|XP_023161026.2|DHYD	LOC6506501|XP_032309985.1|DANA
OG0006622	LOC111598684|XP_023169815.1|DHYD	LOC6506698|XP_001957397.1|DANA
OG0006623	LOC111598693|XP_023169826.1|DHYD	LOC6493265|XP_001957394.1|DANA
OG0006624	LOC111597635|XP_023168208.2|DHYD	LOC6496636|XP_001961303.1|DANA
OG0006625	LOC111597643|XP_023168216.2|DHYD	LOC6493931|XP_032311585.1|DANA
OG0006626	LOC111597721|XP_023168329.2|DHYD	LOC6496673|XP_001961374.1|DANA
OG0006627	LOC111600720|XP_023172759.1|DHYD	LOC6494077|XP_032306208.1|DANA
OG0006628	LOC111600655|XP_023172645.2|DHYD	LOC6494076|XP_014762628.1|DANA
OG0006629	LOC111592850|XP_023161059.1|DHYD	LOC6494782|XP_001959677.1|DANA
OG0006630	LOC111605412|XP_030082031.1|DHYD	LOC6495402|XP_001958764.1|DANA
OG0006631	LOC111603042|XP_023176248.1|DHYD	LOC6506440|XP_001957876.1|DANA
OG0006632	LOC111605358|XP_023179605.2|DHYD	LOC6496238|XP_001960515.1|DANA
OG0006633	LOC111595279|XP_023164693.1|DHYD	LOC6507451|XP_001955986.1|DANA
OG0006634	LOC111599097|XP_023170406.2|DHYD	LOC6497640|XP_001961656.1|DANA
OG0006635	LOC111599351|XP_023170749.1|DHYD	LOC6503523|XP_001965297.1|DANA
OG0006636	LOC111591897|XP_023159573.1|DHYD	LOC6504745|XP_001966283.1|DANA
OG0006637	LOC111592305|XP_023160180.2|DHYD	LOC6506178|XP_001958398.1|DANA
OG0006638	LOC111604191|XP_023177914.1|DHYD	LOC6501723|XP_032306155.1|DANA
OG0006639	LOC111604183|XP_030081399.1|DHYD	LOC6495932|XP_032306148.1|DANA
OG0006640	LOC111595623|XP_023165198.2|DHYD	LOC6496488|XP_001960998.2|DANA
OG0006641	LOC111597646|XP_030080886.1|DHYD	LOC6494164|XP_032306776.1|DANA
OG0006642	LOC111595608|XP_023165181.2|DHYD	LOC6496394|XP_001960813.2|DANA
OG0006643	LOC111600080|XP_023171788.1|DHYD	LOC6494898|XP_001959469.1|DANA
OG0006644	LOC111593128|XP_023161498.1|DHYD	LOC6507878|XP_001956513.1|DANA
OG0006645	LOC111594642|XP_023163805.1|DHYD	LOC6498434|XP_032311110.1|DANA
OG0006646	LOC111603265|XP_023176548.2|DHYD	LOC6495949|XP_001959912.1|DANA
OG0006647	LOC111604108|XP_023177785.2|DHYD	LOC6493982|XP_032306085.1|DANA
OG0006648	LOC111596949|XP_023167173.1|DHYD	LOC6507582|XP_014765336.1|DANA
OG0006649	LOC111603842|XP_023177380.1|DHYD	LOC6495179|XP_001958902.2|DANA
OG0006650	LOC111601122|XP_023173386.2|DHYD	LOC6496625|XP_014763897.1|DANA
OG0006651	LOC111596021|XP_023165815.2|DHYD	LOC6493066|XP_001956980.1|DANA
OG0006652	LOC111597594|XP_023168162.2|DHYD	LOC6506446|XP_001957865.1|DANA
OG0006653	LOC111597779|XP_030081162.1|DHYD	LOC6507490|XP_014765254.2|DANA
OG0006654	LOC111598682|XP_023169812.2|DHYD	LOC6507094|XP_001956680.1|DANA
OG0006655	LOC111598465|XP_023169488.1|DHYD	LOC6492997|XP_001956820.2|DANA
OG0006656	LOC111599411|XP_023170831.1|DHYD	LOC6507355|XP_001956184.1|DANA
OG0006657	LOC111602105|XP_023174814.1|DHYD	LOC6495050|XP_001959168.1|DANA
OG0006658	LOC111597565|XP_023168132.1|DHYD	LOC6492970|XP_001956766.1|DANA
OG0006659	LOC111597567|XP_030081812.1|DHYD	LOC6492968|XP_001956763.1|DANA
OG0006660	LOC111600495|XP_023172391.1|DHYD	LOC6493793|XP_032310002.1|DANA
OG0006661	LOC111600454|XP_023172324.2|DHYD	LOC6493781|XP_001958420.1|DANA
OG0006662	LOC111599096|XP_023170405.1|DHYD	LOC6497980|XP_001961834.1|DANA
OG0006663	LOC111600489|XP_023172384.1|DHYD	LOC6493759|XP_032309924.1|DANA
OG0006664	LOC111600018|XP_023171697.1|DHYD	LOC6506019|XP_001964786.1|DANA
OG0006666	LOC111602145|XP_023174862.1|DHYD	LOC26515249|XP_014764108.1|DANA
OG0006667	LOC111592957|XP_023161213.1|DHYD	LOC6493078|XP_001957002.1|DANA
OG0006668	LOC111604158|XP_023177854.1|DHYD	LOC6494085|XP_001961008.1|DANA
OG0006669	LOC111603697|XP_023177165.2|DHYD	LOC6507634|XP_001956046.1|DANA
OG0006670	LOC111603689|XP_023177142.1|DHYD	LOC6507637|XP_001956050.1|DANA
OG0006671	LOC111594851|XP_023164091.2|DHYD	LOC6507638|XP_014765371.1|DANA
OG0006672	LOC111605191|XP_023179358.2|DHYD	LOC6506967|XP_032310179.1|DANA
OG0006673	LOC111601658|XP_023174110.1|DHYD	LOC6493344|XP_001957561.1|DANA
OG0006674	LOC111597547|XP_023168111.1|DHYD	LOC6507059|XP_001956738.2|DANA
OG0006675	LOC111596037|XP_023165841.1|DHYD	LOC6506522|XP_001957720.1|DANA
OG0006676	LOC111593091|XP_023161455.1|DHYD	LOC6506618|XP_001957532.1|DANA
OG0006677	LOC111601578|XP_023174000.2|DHYD	LOC6492988|XP_001956801.1|DANA
OG0006678	LOC111598093|XP_023168911.1|DHYD	LOC6502838|XP_001957310.1|DANA
OG0006679	LOC111602929|XP_023176046.2|DHYD	LOC26515361|XP_014765723.1|DANA
OG0006680	LOC111597820|XP_023168477.2|DHYD	LOC6501575|XP_001955500.2|DANA
OG0006681	LOC111594846|XP_023164081.2|DHYD	LOC6507420|XP_001956053.2|DANA
OG0006682	LOC111594848|XP_023164088.1|DHYD	LOC6493314|XP_014764325.1|DANA
OG0006683	LOC111594845|XP_023164079.2|DHYD	LOC6493313|XP_001957506.1|DANA
OG0006684	LOC111601603|XP_023174036.2|DHYD	LOC6507024|XP_001956802.1|DANA
OG0006685	LOC111597110|XP_023167422.2|DHYD	LOC6493943|XP_001961276.2|DANA
OG0006686	LOC111601049|XP_030081450.1|DHYD	LOC6506194|XP_032310195.1|DANA
OG0006688	LOC111600483|XP_023172377.1|DHYD	LOC6506156|XP_014764644.1|DANA
OG0006689	LOC111595285|XP_023164705.2|DHYD	LOC6507601|XP_014765345.1|DANA
OG0006690	LOC111602479|XP_023175312.2|DHYD	LOC6500699|XP_014766680.1|DANA
OG0006691	LOC111605201|XP_023179377.1|DHYD	LOC26515493|XP_014765734.1|DANA
OG0006692	LOC111595277|XP_023164691.2|DHYD	LOC6507603|XP_001955985.1|DANA
OG0006693	LOC111598204|XP_023169104.1|DHYD	LOC6506894|XP_032309815.1|DANA
OG0006694	LOC111596811|XP_023166943.1|DHYD	LOC6504642|XP_032309318.1|DANA
OG0006695	LOC111602914|XP_023176026.1|DHYD	LOC6492983|XP_001956789.3|DANA
OG0006696	LOC111602218|XP_023174964.2|DHYD	LOC6498210|XP_001962306.1|DANA
OG0006697	LOC111605646|XP_023180076.1|DHYD	LOC6507760|XP_014765464.1|DANA
OG0006698	LOC111597778|XP_030079505.1|DHYD	LOC6493389|XP_001957654.1|DANA
OG0006699	LOC111591926|XP_023159624.2|DHYD	LOC6493099|XP_001957037.2|DANA
OG0006700	LOC111604756|XP_023178714.2|DHYD	LOC6493550|XP_001957981.1|DANA
OG0006701	LOC111599192|XP_023170552.2|DHYD	LOC6496606|XP_001961246.1|DANA
OG0006702	LOC111596517|XP_023166549.1|DHYD	LOC6507670|XP_001956118.2|DANA
OG0006703	LOC111594883|XP_023164137.1|DHYD	LOC6506570|XP_001957623.1|DANA
OG0006704	LOC111594885|XP_023164139.1|DHYD	LOC6493370|XP_001957622.1|DANA
OG0006706	LOC111593795|XP_023162585.1|DHYD	LOC6494405|XP_001960393.1|DANA
OG0006707	LOC111599911|XP_023171504.2|DHYD	LOC6494688|XP_001959856.1|DANA
OG0006708	LOC111591998|XP_023159731.2|DHYD	LOC6502991|XP_001963458.1|DANA
OG0006709	LOC111605692|XP_023180175.2|DHYD	LOC6503592|XP_001964100.1|DANA
OG0006710	LOC111600528|XP_030081800.1|DHYD	LOC6506183|XP_032310707.1|DANA
OG0006711	LOC111598395|XP_023169385.2|DHYD	LOC6493764|XP_032310767.1|DANA
OG0006712	LOC111602881|XP_023175975.2|DHYD	LOC6507643|XP_032310637.1|DANA
OG0006713	LOC111603686|XP_023177137.1|DHYD	LOC6493483|XP_001957845.1|DANA
OG0006714	LOC111603681|XP_023177131.2|DHYD	LOC6506454|XP_001957846.1|DANA
OG0006715	LOC111604785|XP_023178765.1|DHYD	LOC6506184|XP_032310845.1|DANA
OG0006716	LOC111595806|XP_023165465.1|DHYD	LOC6497572|XP_001961790.1|DANA
OG0006717	LOC111595046|XP_023164340.2|DHYD	LOC6506648|XP_001957477.1|DANA
OG0006718	LOC111595050|XP_023164345.1|DHYD	LOC6493300|XP_001957478.1|DANA
OG0006719	LOC115483352|XP_030080782.1|DHYD	LOC6493363|XP_001957603.2|DANA
OG0006720	LOC111599267|XP_023170634.2|DHYD	LOC6493694|XP_001958250.2|DANA
OG0006721	LOC111598740|XP_023169903.1|DHYD	LOC6493298|XP_032310772.1|DANA
OG0006722	LOC111604655|XP_030079631.1|DHYD	LOC6506822|XP_001957175.1|DANA
OG0006723	LOC111605009|XP_023179092.1|DHYD	LOC6497284|XP_001962392.1|DANA
OG0006724	LOC111594831|XP_023164064.1|DHYD	LOC6501540|XP_001955446.1|DANA
OG0006725	LOC111601761|XP_023174269.1|DHYD	LOC6499039|XP_001955450.1|DANA
OG0006726	LOC111601501|XP_023173863.1|DHYD	LOC6500292|XP_032309253.1|DANA
OG0006727	LOC111601759|XP_023174265.2|DHYD	LOC6501543|XP_001955451.1|DANA
OG0006728	LOC111604857|XP_023178859.1|DHYD	LOC6499377|XP_001954756.1|DANA
OG0006729	LOC111593303|XP_023161755.1|DHYD	LOC6496610|XP_014763893.1|DANA
OG0006730	LOC111593301|XP_023161751.1|DHYD	LOC6493957|XP_001961252.1|DANA
OG0006731	LOC111605030|XP_023179128.1|DHYD	LOC6498244|XP_001962383.1|DANA
OG0006732	LOC111601698|XP_023174182.2|DHYD	LOC6493347|XP_001957569.3|DANA
OG0006733	LOC111601051|XP_023173236.2|DHYD	LOC6506200|XP_001958355.1|DANA
OG0006734	LOC111601063|XP_023173252.1|DHYD	LOC6493746|XP_001958359.1|DANA
OG0006735	LOC111592824|XP_023161017.2|DHYD	LOC6507727|XP_001956227.1|DANA
OG0006736	LOC111601660|XP_023174112.1|DHYD	LOC6493345|XP_001957563.1|DANA
OG0006737	LOC111601113|XP_023173328.1|DHYD	LOC6506536|XP_001957693.1|DANA
OG0006738	LOC111595571|XP_023165136.1|DHYD	LOC6496553|XP_001961131.1|DANA
OG0006739	LOC111599539|XP_023170961.1|DHYD	LOC6493319|XP_001957516.1|DANA
OG0006740	LOC111601733|XP_023174225.2|DHYD	LOC6493354|XP_001957581.1|DANA
OG0006741	LOC111601738|XP_023174230.1|DHYD	LOC6506593|XP_001957582.1|DANA
OG0006742	LOC111603451|XP_023176807.1|DHYD	LOC6501318|XP_001954978.1|DANA
OG0006743	LOC111602464|XP_023175292.2|DHYD	LOC6503336|XP_001965389.2|DANA
OG0006744	LOC111598208|XP_023169113.2|DHYD	LOC6507312|XP_001956267.1|DANA
OG0006745	LOC111603003|XP_023176170.2|DHYD	LOC6501265|XP_032306307.1|DANA
OG0006746	LOC111605194|XP_023179365.1|DHYD	LOC6506965|XP_001956908.1|DANA
OG0006747	LOC111598198|XP_023169092.2|DHYD	LOC26514168|XP_014765583.1|DANA
OG0006748	LOC111602833|XP_023175914.1|DHYD	LOC6504728|XP_001966320.1|DANA
OG0006749	LOC111596974|XP_023167222.2|DHYD	LOC6507461|XP_001955967.1|DANA
OG0006750	LOC111596801|XP_023166929.1|DHYD	LOC6502138|XP_001966138.1|DANA
OG0006752	LOC111604494|XP_023178353.2|DHYD	LOC6507647|XP_001956069.1|DANA
OG0006753	LOC111604491|XP_023178350.2|DHYD	LOC6507648|XP_001956070.1|DANA
OG0006754	LOC111600513|XP_023172410.1|DHYD	LOC6506505|XP_001957753.1|DANA
OG0006755	LOC111598761|XP_023169941.1|DHYD	LOC6492934|XP_001956682.1|DANA
OG0006756	LOC111600485|XP_023172379.2|DHYD	LOC6506154|XP_001958450.1|DANA
OG0006757	LOC111600517|XP_023172413.1|DHYD	LOC6506153|XP_001958451.1|DANA
OG0006758	LOC111602907|XP_023176017.2|DHYD	LOC6493119|XP_001957082.1|DANA
OG0006759	LOC111602882|XP_023175981.2|DHYD	LOC6506873|XP_014764932.1|DANA
OG0006760	LOC111597461|XP_023167978.2|DHYD	LOC6493063|XP_001956974.1|DANA
OG0006761	LOC111600239|XP_023172042.1|DHYD	LOC6499148|XP_001955209.1|DANA
OG0006762	LOC111598165|XP_023169025.2|DHYD	LOC6504520|XP_032308265.1|DANA
OG0006763	LOC111602363|XP_023175144.2|DHYD	LOC6495790|XP_001959589.1|DANA
OG0006764	LOC111593696|XP_023162403.2|DHYD	LOC6494884|XP_001959493.1|DANA
OG0006765	LOC111602364|XP_023175145.1|DHYD	LOC6495791|XP_001959591.1|DANA
OG0006766	LOC111603712|XP_023177181.2|DHYD	LOC6507652|XP_032309631.1|DANA
OG0006767	LOC111594365|XP_023163396.1|DHYD	LOC6493054|XP_001956958.1|DANA
OG0006768	LOC111594360|XP_023163388.2|DHYD	LOC6506934|XP_001956959.1|DANA
OG0006769	LOC111594364|XP_023163395.1|DHYD	LOC6506935|XP_001956957.1|DANA
OG0006770	LOC111594861|XP_023164107.2|DHYD	LOC6506634|XP_001957499.3|DANA
OG0006771	LOC111603462|XP_023176858.1|DHYD	LOC6503172|XP_001963575.1|DANA
OG0006772	LOC111595325|XP_023164750.2|DHYD	LOC6494557|XP_001960106.1|DANA
OG0006773	LOC111597385|XP_023167815.2|DHYD	LOC6493093|XP_001957028.1|DANA
OG0006774	LOC111605082|XP_023179185.1|DHYD	LOC6493587|XP_032309836.1|DANA
OG0006775	LOC111595306|XP_023164731.2|DHYD	LOC6507036|XP_032310715.1|DANA
OG0006776	LOC111596615|XP_023166667.1|DHYD	LOC6507410|XP_001956072.3|DANA
OG0006777	LOC111599540|XP_023170962.1|DHYD	LOC6507035|XP_001956780.1|DANA
OG0006778	LOC111596612|XP_023166663.2|DHYD	LOC6507499|XP_001955880.1|DANA
OG0006779	LOC111592451|XP_023160404.1|DHYD	LOC6507659|XP_032310618.1|DANA
OG0006780	LOC111593211|XP_023161624.2|DHYD	LOC6493519|XP_001957912.1|DANA
OG0006781	LOC111601688|XP_023174162.1|DHYD	LOC6493339|XP_001957550.1|DANA
OG0006782	LOC111595289|XP_023164710.2|DHYD	LOC6506654|XP_001957469.1|DANA
OG0006783	LOC111599949|XP_030079773.1|DHYD	LOC6496214|XP_032306669.1|DANA
OG0006784	LOC111604762|XP_023178723.1|DHYD	LOC6507367|XP_032310355.1|DANA
OG0006785	LOC111605216|XP_023179406.1|DHYD	LOC6495467|XP_001958910.1|DANA
OG0006786	LOC111603373|XP_023176696.2|DHYD	LOC6495785|XP_001959576.1|DANA
OG0006787	LOC111592786|XP_023160957.2|DHYD	LOC6507906|XP_032309781.1|DANA
OG0006788	LOC111592788|XP_023160963.1|DHYD	LOC6507157|XP_001956572.1|DANA
OG0006789	LOC111594059|XP_023162952.1|DHYD	LOC6504419|XP_001967016.1|DANA
OG0006790	LOC111601150|XP_023173388.1|DHYD	LOC6496729|XP_001967344.2|DANA
OG0006791	LOC111601707|XP_023174194.2|DHYD	LOC6507621|XP_001956012.3|DANA
OG0006792	LOC111603722|XP_023177202.1|DHYD	LOC6507778|XP_032309698.1|DANA
OG0006793	LOC111603734|XP_023177218.2|DHYD	LOC6507279|XP_001956334.1|DANA
OG0006794	LOC111601737|XP_023174267.1|DHYD	LOC6496627|XP_001961289.1|DANA
OG0006795	LOC111597514|XP_023168051.2|DHYD	LOC6507044|XP_001956760.1|DANA
OG0006796	LOC111605738|XP_023180207.1|DHYD	LOC6506364|XP_001958021.1|DANA
OG0006797	LOC111592613|XP_023160713.1|DHYD	LOC6498565|XP_001963073.1|DANA
OG0006798	LOC111592763|XP_023160931.2|DHYD	LOC6493021|XP_001956873.3|DANA
OG0006799	LOC111605674|XP_023180107.2|DHYD	LOC6507765|XP_001956303.1|DANA
OG0006800	LOC111593539|XP_023162111.2|DHYD	LOC6506686|XP_014764866.1|DANA
OG0006801	LOC111594060|XP_023162953.1|DHYD	LOC6501858|XP_001966789.1|DANA
OG0006802	LOC111593919|XP_023162760.1|DHYD	LOC6495845|XP_001959704.1|DANA
OG0006803	LOC111599952|XP_023171591.1|DHYD	LOC6495374|XP_032305932.1|DANA
OG0006804	LOC111598677|XP_023169804.2|DHYD	LOC6507304|XP_014765141.1|DANA
OG0006805	LOC111605205|XP_023179390.2|DHYD	LOC6494325|XP_001960530.1|DANA
OG0006806	LOC111604692|XP_023178628.2|DHYD	LOC6507019|XP_001956812.2|DANA
OG0006807	LOC111605095|XP_023179202.1|DHYD	LOC6493594|XP_032309840.1|DANA
OG0006808	LOC111593827|XP_023162628.1|DHYD	LOC6495925|XP_001959866.1|DANA
OG0006809	LOC111601084|XP_023173279.2|DHYD	LOC6506843|XP_001957135.1|DANA
OG0006810	LOC111595119|XP_023164456.1|DHYD	LOC6506404|XP_001957937.2|DANA
OG0006811	LOC111597169|XP_023167501.1|DHYD	LOC6501647|XP_001955674.1|DANA
OG0006812	LOC111601033|XP_023173210.1|DHYD	LOC6506202|XP_001958351.1|DANA
OG0006813	LOC111592872|XP_023161093.1|DHYD	LOC6499696|XP_001954113.1|DANA
OG0006814	LOC111605200|XP_023179376.2|DHYD	LOC6507626|XP_001956027.1|DANA
OG0006815	LOC111601042|XP_023173223.2|DHYD	LOC6493141|XP_032309922.1|DANA
OG0006816	LOC111601114|XP_023173330.2|DHYD	LOC6493140|XP_001957132.1|DANA
OG0006817	LOC111598673|XP_023169799.2|DHYD	LOC6507484|XP_001955910.1|DANA
OG0006818	LOC111604765|XP_023178731.2|DHYD	LOC6507048|XP_001956749.1|DANA
OG0006819	LOC111605063|XP_023179162.1|DHYD	LOC6492930|XP_001956671.1|DANA
OG0006820	LOC111605091|XP_023179198.1|DHYD	LOC6493593|XP_001958059.2|DANA
OG0006821	LOC111592535|XP_023160586.2|DHYD	LOC6498449|XP_001962843.1|DANA
OG0006822	LOC111600660|XP_023172654.1|DHYD	LOC6495606|XP_032306475.1|DANA
OG0006823	LOC111605659|XP_023180090.1|DHYD	LOC6493373|XP_001957627.1|DANA
OG0006824	LOC111601684|XP_023174156.1|DHYD	LOC6493335|XP_001957544.1|DANA
OG0006825	LOC111594912|XP_023164166.2|DHYD	LOC6506149|XP_001958457.1|DANA
OG0006826	LOC111605672|XP_023180105.1|DHYD	LOC6493380|XP_001957642.1|DANA
OG0006827	LOC111603582|XP_023177003.1|DHYD	LOC6500103|XP_032309208.1|DANA
OG0006828	LOC111594391|XP_023163425.1|DHYD	LOC6498561|XP_001963066.2|DANA
OG0006829	LOC111594838|XP_023164070.1|DHYD	LOC6493308|XP_001957495.2|DANA
OG0006830	LOC111596975|XP_030081137.1|DHYD	LOC6507591|XP_001955963.1|DANA
OG0006831	LOC111601554|XP_030081185.1|DHYD	LOC6507031|XP_001956790.1|DANA
OG0006832	LOC111605164|XP_023179317.1|DHYD	LOC6506977|XP_001956889.1|DANA
OG0006833	LOC111598788|XP_030081797.1|DHYD	LOC6493154|XP_014764240.1|DANA
OG0006834	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD	LOC6500843|XP_001954023.1|DANA
OG0006835	LOC111601732|XP_023174222.2|DHYD	LOC6506597|XP_001957575.1|DANA
OG0006836	LOC111597522|XP_023168064.2|DHYD	LOC6493108|XP_001957060.1|DANA
OG0006837	LOC111597425|XP_023167891.2|DHYD	LOC6507684|XP_001956143.1|DANA
OG0006838	LOC111598717|XP_023169877.1|DHYD	LOC6506490|XP_001957777.1|DANA
OG0006839	LOC111597418|XP_023167882.1|DHYD	LOC6507682|XP_001956138.1|DANA
OG0006840	LOC111596312|XP_023166243.1|DHYD	LOC6496995|XP_032311270.1|DANA
OG0006841	LOC111591930|XP_023159628.2|DHYD	LOC6507697|XP_001956165.1|DANA
OG0006842	LOC111601580|XP_023174003.2|DHYD	LOC6506850|XP_001957120.2|DANA
OG0006843	LOC111596818|XP_023166953.1|DHYD	LOC6502209|XP_001966029.1|DANA
OG0006844	LOC111601792|XP_023174331.1|DHYD	LOC6500309|XP_001952944.1|DANA
OG0006845	LOC111603731|XP_023177209.1|DHYD	LOC6493360|XP_001957596.1|DANA
OG0006846	LOC111601107|XP_023173321.2|DHYD	LOC6493753|XP_032310083.1|DANA
OG0006847	LOC111601034|XP_023173213.2|DHYD	LOC6506190|XP_014764659.2|DANA
OG0006848	LOC111593568|XP_023162198.2|DHYD	LOC6495659|XP_001959324.1|DANA
OG0006849	LOC111605161|XP_023179314.1|DHYD	LOC6493030|XP_001956900.1|DANA
OG0006850	LOC111605176|XP_030081461.1|DHYD	LOC6506970|XP_001956899.2|DANA
OG0006851	LOC111605168|XP_023179324.2|DHYD	LOC6493029|XP_032309937.1|DANA
OG0006852	LOC111599062|XP_030080877.1|DHYD	LOC6493973|XP_032311619.1|DANA
OG0006853	LOC111592823|XP_023161016.2|DHYD	LOC6506207|XP_032310303.1|DANA
OG0006854	LOC111597684|XP_023168282.2|DHYD	LOC6494165|XP_001960838.1|DANA
OG0006855	LOC111595101|XP_023164435.2|DHYD	LOC6507744|XP_001956258.1|DANA
OG0006856	LOC111602380|XP_023175164.1|DHYD	LOC6495611|XP_001959199.2|DANA
