Orthogroup	DHYD.longest_only	DELE.longest_only
OG0006133	LOC111594369|XP_023163402.2|DHYD	LOC108136113|XP_017112582.1|DELE
OG0006134	LOC111604284|XP_023178067.2|DHYD	LOC108136094|XP_017112554.1|DELE
OG0006135	LOC111594378|XP_023163410.2|DHYD	LOC108136069|XP_017112519.1|DELE
OG0006136	LOC111597299|XP_023167690.1|DHYD	LOC108146806|XP_017128480.1|DELE
OG0006137	LOC111604317|XP_023178138.1|DHYD	LOC108136041|XP_017112461.1|DELE
OG0006138	LOC111594160|XP_023163112.1|DHYD	LOC108145376|XP_017126260.1|DELE
OG0006139	LOC111597935|XP_023168657.1|DHYD	LOC108149884|XP_017133269.1|DELE
OG0006140	LOC111599666|XP_023171138.1|DHYD	LOC108144770|XP_017125369.1|DELE
OG0006141	LOC111592564|XP_023160641.1|DHYD	LOC108144562|XP_017125037.1|DELE
OG0006142	LOC111592290|XP_023160161.2|DHYD	LOC108145969|XP_017127188.1|DELE
OG0006143	LOC111597307|XP_023167699.1|DHYD	LOC108146874|XP_017128594.1|DELE
OG0006144	LOC111604450|XP_023178287.2|DHYD	LOC108146951|XP_017128695.1|DELE
OG0006145	LOC111604422|XP_023178246.1|DHYD	LOC108142673|XP_017122168.1|DELE
OG0006146	LOC111598984|XP_023170253.1|DHYD	LOC108149368|XP_017132359.1|DELE
OG0006147	LOC111595698|XP_023165311.1|DHYD	LOC108143033|XP_017122720.1|DELE
OG0006148	LOC111592344|XP_023160241.1|DHYD	LOC108142523|XP_017121931.1|DELE
OG0006149	LOC111597312|XP_023167706.1|DHYD	LOC108146882|XP_017128604.1|DELE
OG0006150	LOC111597310|XP_023167704.1|DHYD	LOC108146880|XP_017128602.1|DELE
OG0006151	LOC111603865|XP_023177441.2|DHYD	LOC108141824|XP_017120892.1|DELE
OG0006152	LOC115483697|XP_030081613.1|DHYD, LOC111600821|XP_023172889.2|DHYD	LOC108143994|XP_017124102.1|DELE
OG0006153	LOC111592134|XP_023159942.1|DHYD	LOC108144862|XP_017125500.1|DELE
OG0006154	LOC111598580|XP_023169653.1|DHYD	LOC108143880|XP_017123941.1|DELE
OG0006155	LOC111595700|XP_023165312.1|DHYD	LOC108142896|XP_017122472.1|DELE
OG0006156	LOC111598596|XP_023169679.2|DHYD	LOC108143912|XP_017123981.1|DELE
OG0006157	LOC111600108|XP_023171838.2|DHYD	LOC108144170|XP_017124319.1|DELE
OG0006158	LOC111601716|XP_023174203.2|DHYD	LOC108146889|XP_017128611.1|DELE
OG0006159	LOC111597984|XP_023168729.2|DHYD	LOC108149691|XP_017132946.1|DELE, LOC108136647|XP_017113462.1|DELE
OG0006160	LOC111600061|XP_023171759.1|DHYD	LOC108144885|XP_017125533.1|DELE
OG0006161	LOC111593945|XP_023162802.2|DHYD	LOC108143403|XP_017123273.1|DELE
OG0006162	LOC111595877|XP_030081711.1|DHYD	LOC108145288|XP_017126091.1|DELE
OG0006163	LOC111600702|XP_023172725.1|DHYD	LOC108149714|XP_017132968.1|DELE
OG0006165	LOC111600967|XP_023173118.1|DHYD	LOC108143273|XP_017123077.1|DELE
OG0006166	LOC111598475|XP_023169502.2|DHYD	LOC108141669|XP_017120631.1|DELE
OG0006167	LOC111593576|XP_023162207.2|DHYD, LOC111593575|XP_023162206.2|DHYD	LOC108145238|XP_017125994.1|DELE
OG0006168	LOC111597278|XP_023167662.2|DHYD	LOC108140650|XP_017119071.1|DELE
OG0006169	LOC111601840|XP_023174441.1|DHYD, LOC111595987|XP_023165742.1|DHYD, LOC111593486|XP_023162016.1|DHYD	LOC108147626|XP_017129771.1|DELE
OG0006170	LOC111593038|XP_023161373.2|DHYD	LOC108145219|XP_017125963.1|DELE
OG0006171	LOC111605177|XP_023179339.1|DHYD	LOC108135514|XP_017111748.1|DELE
OG0006172	LOC111593202|XP_023161602.2|DHYD	LOC108142185|XP_017121359.1|DELE, LOC108142186|XP_017121360.1|DELE
OG0006173	LOC111595848|XP_023165526.2|DHYD	LOC108147866|XP_017130113.1|DELE, LOC108147864|XP_017130111.1|DELE
OG0006174	LOC111603341|XP_023176646.2|DHYD	LOC108135705|XP_017112037.1|DELE
OG0006175	LOC111601014|XP_023173182.2|DHYD	LOC108145486|XP_017126432.1|DELE
OG0006176	LOC111592507|XP_023160500.1|DHYD	LOC108135211|XP_017111325.1|DELE, LOC108135467|XP_017111698.1|DELE
OG0006177	LOC111604347|XP_023178179.2|DHYD	LOC108135491|XP_017111723.1|DELE
OG0006181	LOC111601789|XP_023174326.2|DHYD	LOC108135792|XP_017112148.1|DELE
OG0006182	LOC111595894|XP_023165602.2|DHYD	LOC108148926|XP_017131732.1|DELE
OG0006183	LOC111602750|XP_023175770.2|DHYD	LOC108139325|XP_017117523.1|DELE
OG0006184	LOC111598216|XP_023169140.2|DHYD	LOC108144035|XP_017124156.1|DELE
OG0006185	LOC111602667|XP_023175619.1|DHYD	LOC108141195|XP_017119928.1|DELE
OG0006186	LOC111599434|XP_023170856.1|DHYD	LOC108143930|XP_017124004.1|DELE
OG0006187	LOC111603268|XP_023176547.1|DHYD	LOC108148500|XP_017131026.1|DELE
OG0006188	LOC111598878|XP_023170105.1|DHYD	LOC108138576|XP_017116347.1|DELE
OG0006189	LOC111598879|XP_023170113.2|DHYD	LOC108138578|XP_017116352.1|DELE
OG0006190	LOC111594493|XP_023163571.2|DHYD	LOC108143012|XP_017122690.1|DELE
OG0006191	LOC111599615|XP_023171074.2|DHYD	LOC108147181|XP_017129011.1|DELE
OG0006192	LOC111597316|XP_023167713.1|DHYD	LOC108137594|XP_017114814.1|DELE
OG0006193	LOC111592367|XP_023160301.1|DHYD	LOC108147688|XP_017129889.1|DELE
OG0006194	LOC111598820|XP_023170017.1|DHYD	LOC108141621|XP_017120576.1|DELE
OG0006195	LOC111598129|XP_023168958.2|DHYD	LOC108148180|XP_017130571.1|DELE
OG0006196	LOC111600841|XP_023172914.1|DHYD	LOC108139357|XP_017117570.1|DELE
OG0006197	LOC111597986|XP_023168736.1|DHYD	LOC108145292|XP_017126096.1|DELE
OG0006198	LOC111602868|XP_030079879.1|DHYD	LOC108142282|XP_017121500.1|DELE
OG0006199	LOC111596177|XP_023166048.1|DHYD	LOC108143858|XP_017123909.1|DELE
OG0006200	LOC115482815|XP_030078839.1|DHYD, LOC111601460|XP_023173808.2|DHYD	LOC108140725|XP_017119182.1|DELE
OG0006201	LOC111593025|XP_023161337.2|DHYD	LOC108136517|XP_017113266.1|DELE
OG0006202	LOC111593045|XP_023161383.2|DHYD	LOC108136665|XP_017113479.1|DELE
OG0006203	LOC111603088|XP_023176314.2|DHYD	LOC108136253|XP_017112787.1|DELE
OG0006204	LOC111595683|XP_023165291.2|DHYD	LOC108136991|XP_017113975.1|DELE
OG0006205	LOC111594512|XP_023163600.1|DHYD	LOC108137421|XP_017114573.1|DELE
OG0006206	LOC111594658|XP_023163827.2|DHYD	LOC108134935|XP_017110944.1|DELE
OG0006207	LOC111599199|XP_023170558.2|DHYD	LOC108149387|XP_017132405.1|DELE
OG0006208	LOC111602163|XP_023174892.2|DHYD	LOC108146040|XP_017127325.1|DELE
OG0006209	LOC111598419|XP_023169431.2|DHYD	LOC108136608|XP_017113415.1|DELE
OG0006210	LOC111603125|XP_023176366.2|DHYD	LOC108136417|XP_017113013.1|DELE
OG0006211	LOC111601966|XP_023174608.1|DHYD	LOC108149519|XP_017132636.1|DELE
OG0006212	LOC111601963|XP_023174605.2|DHYD	LOC108149518|XP_017132635.1|DELE
OG0006213	LOC111595860|XP_023165547.2|DHYD	LOC108140998|XP_017119561.1|DELE
OG0006214	LOC111595361|XP_023164814.1|DHYD	LOC108141620|XP_017120575.1|DELE
OG0006215	LOC111594272|XP_030078885.1|DHYD	LOC108136441|XP_017113089.1|DELE
OG0006216	LOC111596172|XP_023166036.1|DHYD	LOC108148942|XP_017131763.1|DELE
OG0006217	LOC111596579|XP_023166621.2|DHYD	LOC108136336|XP_017112929.1|DELE
OG0006218	LOC111594736|XP_023163940.2|DHYD	LOC108149498|XP_017132610.1|DELE
OG0006219	LOC111595053|XP_023164747.1|DHYD	LOC108150395|XP_017134038.1|DELE
OG0006220	LOC111597239|XP_023167601.2|DHYD	LOC108135698|XP_017112028.1|DELE
OG0006221	LOC111598588|XP_023169669.2|DHYD	LOC108143104|XP_017122815.1|DELE
OG0006222	LOC111598590|XP_023169674.2|DHYD	LOC108142906|XP_017122482.1|DELE
OG0006223	LOC111593040|XP_023161375.2|DHYD	LOC108144407|XP_017124731.1|DELE
OG0006224	LOC111596589|XP_023166636.1|DHYD	LOC108137403|XP_017114551.1|DELE
OG0006225	LOC111597250|XP_023167621.2|DHYD	LOC108141197|XP_017119934.1|DELE
OG0006226	LOC111597109|XP_023167421.1|DHYD	LOC108143284|XP_017123088.1|DELE
OG0006227	LOC111598652|XP_023169762.2|DHYD	LOC108142431|XP_017121779.1|DELE
OG0006228	LOC111600128|XP_023171860.1|DHYD	LOC108143383|XP_017123237.1|DELE
OG0006229	LOC111598041|XP_023168849.1|DHYD	LOC108145284|XP_017126077.1|DELE
OG0006230	LOC111596559|XP_030079913.1|DHYD	LOC108149983|XP_017133395.1|DELE
OG0006231	LOC111603081|XP_023176305.2|DHYD	LOC108138523|XP_017116272.1|DELE
OG0006232	LOC111598431|XP_030079299.1|DHYD	LOC108138549|XP_017116309.1|DELE
OG0006233	LOC111598415|XP_023169422.1|DHYD	LOC108138448|XP_017116137.1|DELE
OG0006234	LOC111593052|XP_023161393.1|DHYD	LOC108149982|XP_017133394.1|DELE
OG0006235	LOC111594062|XP_023162955.1|DHYD	LOC108134890|XP_017110882.1|DELE
OG0006236	LOC111598141|XP_023168971.2|DHYD	LOC108148165|XP_017130553.1|DELE
OG0006237	LOC111594249|XP_023163229.1|DHYD	LOC108137409|XP_017114557.1|DELE
OG0006238	LOC111594071|XP_023162975.1|DHYD	LOC108145572|XP_017126574.1|DELE
OG0006239	LOC111598136|XP_023168965.2|DHYD	LOC108140935|XP_017119492.1|DELE
OG0006240	LOC111597839|XP_023168510.2|DHYD	LOC108148549|XP_017131086.1|DELE
OG0006241	LOC111593041|XP_023161376.1|DHYD	LOC108149981|XP_017133392.1|DELE
OG0006242	LOC111597267|XP_023167648.2|DHYD	LOC108137732|XP_017115120.1|DELE
OG0006243	LOC111602790|XP_023175831.2|DHYD	LOC108139266|XP_017117443.1|DELE
OG0006244	LOC111595715|XP_023165328.2|DHYD	LOC108142955|XP_017122585.1|DELE
OG0006245	LOC111599848|XP_030081679.1|DHYD	LOC108148762|XP_017131453.1|DELE
OG0006246	LOC111601630|XP_023174065.2|DHYD	LOC108136212|XP_017112708.1|DELE
OG0006247	LOC111599910|XP_023171503.1|DHYD	LOC108149625|XP_017132844.1|DELE
OG0006248	LOC111600614|XP_023172579.1|DHYD	LOC108140791|XP_017119274.1|DELE
OG0006249	LOC111599145|XP_023170478.2|DHYD	LOC108134969|XP_017110985.1|DELE
OG0006250	LOC111601951|XP_023174576.1|DHYD	LOC108136511|XP_017113260.1|DELE
OG0006251	LOC111603071|XP_023176301.1|DHYD	LOC108148646|XP_017131260.1|DELE
OG0006252	LOC111603060|XP_023176289.1|DHYD	LOC108148644|XP_017131257.1|DELE
OG0006253	LOC111601614|XP_030080027.1|DHYD	LOC108136210|XP_017112707.1|DELE
OG0006254	LOC111592047|XP_023159813.2|DHYD	LOC108141995|XP_017121148.1|DELE
OG0006255	LOC111595677|XP_023165281.2|DHYD	LOC108137398|XP_017114546.1|DELE
OG0006256	LOC111593048|XP_023161388.1|DHYD	LOC108150023|XP_017133472.1|DELE
OG0006257	LOC111593050|XP_023161390.1|DHYD	LOC108137276|XP_017114363.1|DELE
OG0006258	LOC111598337|XP_023169313.1|DHYD	LOC108136570|XP_017113367.1|DELE
OG0006259	LOC111599839|XP_023171405.2|DHYD	LOC108139356|XP_017117569.1|DELE
OG0006260	LOC111598344|XP_023169318.1|DHYD	LOC108137277|XP_017114365.1|DELE
OG0006261	LOC111602442|XP_023175266.2|DHYD	LOC108138200|XP_017115806.1|DELE
OG0006262	LOC111596161|XP_023166020.2|DHYD	LOC108137332|XP_017114453.1|DELE
OG0006263	LOC111593658|XP_023162311.1|DHYD	LOC108136251|XP_017112778.1|DELE
OG0006264	LOC111605341|XP_023179582.2|DHYD	LOC108136165|XP_017112651.1|DELE
OG0006265	LOC111600127|XP_023171859.2|DHYD	LOC108141410|XP_017120262.1|DELE
OG0006266	LOC111596822|XP_030079902.1|DHYD	LOC108136314|XP_017112901.1|DELE
OG0006267	LOC111597490|XP_023168017.1|DHYD	LOC108136596|XP_017113399.1|DELE
OG0006268	LOC111595257|XP_023164671.1|DHYD	LOC108134637|XP_017110513.1|DELE
OG0006269	LOC111597846|XP_023168523.1|DHYD	LOC108143105|XP_017122816.1|DELE
OG0006270	LOC111603357|XP_030079531.1|DHYD	LOC108137255|XP_017114328.1|DELE
OG0006271	LOC111601763|XP_023174271.1|DHYD	LOC108135870|XP_017112262.1|DELE
OG0006272	LOC111598284|XP_023169237.2|DHYD	LOC108138573|XP_017116344.1|DELE
OG0006273	LOC111601874|XP_023174520.1|DHYD	LOC108145056|XP_017125725.1|DELE
OG0006274	LOC111601962|XP_023174641.2|DHYD	LOC108136227|XP_017112737.1|DELE
OG0006275	LOC111605342|XP_023179584.2|DHYD	LOC108141007|XP_017119574.1|DELE
OG0006276	LOC111601039|XP_023173220.2|DHYD	LOC108146323|XP_017127776.1|DELE
OG0006277	LOC111593642|XP_023162291.2|DHYD	LOC108135873|XP_017112263.1|DELE
OG0006278	LOC111596529|XP_023166567.2|DHYD	LOC108136185|XP_017112672.1|DELE
OG0006279	LOC111595372|XP_023164828.2|DHYD	LOC108135420|XP_017111629.1|DELE
OG0006280	LOC115483091|XP_030080055.1|DHYD, LOC111597437|XP_023167911.2|DHYD	LOC108140878|XP_017119397.1|DELE
OG0006281	LOC111597440|XP_023167923.1|DHYD	LOC108140877|XP_017119396.1|DELE
OG0006282	LOC111594277|XP_023163276.1|DHYD	LOC108147602|XP_017129731.1|DELE
OG0006283	LOC111602970|XP_023176127.1|DHYD	LOC108150396|XP_017134042.1|DELE
OG0006284	LOC111600466|XP_023172340.1|DHYD	LOC108146387|XP_017127870.1|DELE
OG0006285	LOC111605483|XP_023179787.2|DHYD	LOC108141224|XP_017119965.1|DELE
OG0006286	LOC111592928|XP_023161154.2|DHYD	LOC108137011|XP_017114000.1|DELE
OG0006287	LOC111602862|XP_023175946.2|DHYD	LOC108135438|XP_017111668.1|DELE
OG0006288	LOC111601996|XP_023174652.2|DHYD	LOC108144040|XP_017124167.1|DELE
OG0006289	LOC111596746|XP_023166849.1|DHYD	LOC108136818|XP_017113711.1|DELE
OG0006290	LOC111603104|XP_023176333.1|DHYD	LOC108136504|XP_017113232.1|DELE
OG0006291	LOC111605504|XP_023179822.1|DHYD	LOC108138325|XP_017115976.1|DELE
OG0006292	LOC111592316|XP_023160200.1|DHYD	LOC108149999|XP_017133425.1|DELE
OG0006293	LOC111603717|XP_023177193.2|DHYD	LOC108145660|XP_017126702.1|DELE
OG0006294	LOC111592365|XP_023160295.2|DHYD	LOC108147687|XP_017129886.1|DELE
OG0006295	LOC111598870|XP_023170087.2|DHYD	LOC108137584|XP_017114803.1|DELE
OG0006296	LOC111592355|XP_030081791.1|DHYD	LOC108134845|XP_017110795.1|DELE
OG0006297	LOC111593430|XP_030079415.1|DHYD	LOC108148149|XP_017130511.1|DELE
OG0006298	LOC111596549|XP_023166590.1|DHYD	LOC108147732|XP_017129949.1|DELE
OG0006299	LOC111603345|XP_030079532.1|DHYD	LOC108135910|XP_017112317.1|DELE
OG0006300	LOC111605318|XP_023179550.1|DHYD	LOC108141172|XP_017119892.1|DELE
OG0006301	LOC111593487|XP_023162017.2|DHYD	LOC108147725|XP_017129943.1|DELE
OG0006303	LOC111602202|XP_023174940.2|DHYD	LOC108144551|XP_017125014.1|DELE
OG0006304	LOC111596157|XP_023166015.1|DHYD	LOC108148765|XP_017131456.1|DELE
OG0006305	LOC111596146|XP_023165999.1|DHYD	LOC108148625|XP_017131213.1|DELE
OG0006306	LOC111598612|XP_030081602.1|DHYD	LOC108143922|XP_017123995.1|DELE
OG0006307	LOC111601479|XP_023173834.2|DHYD	LOC108143110|XP_017122822.1|DELE
OG0006308	LOC111598301|XP_023169256.1|DHYD	LOC108150040|XP_017133491.1|DELE
OG0006309	LOC111605327|XP_023179562.1|DHYD	LOC108147656|XP_017129825.1|DELE
OG0006310	LOC111598830|XP_023170036.2|DHYD	LOC108148362|XP_017130870.1|DELE
OG0006311	LOC111591986|XP_023159707.1|DHYD	LOC108136434|XP_017113080.1|DELE
OG0006312	LOC111591974|XP_023159689.1|DHYD	LOC108136610|XP_017113418.1|DELE
OG0006313	LOC111598146|XP_030078876.1|DHYD	LOC108138550|XP_017116310.1|DELE
OG0006314	LOC111595967|XP_023165712.1|DHYD	LOC108134819|XP_017110761.1|DELE
OG0006315	LOC111597880|XP_023168574.2|DHYD	LOC108142950|XP_017122572.1|DELE
OG0006316	LOC111599917|XP_023171514.1|DHYD	LOC108140900|XP_017119433.1|DELE
OG0006317	LOC111593995|XP_023162855.1|DHYD	LOC108138592|XP_017116372.1|DELE
OG0006318	LOC111595940|XP_023165671.2|DHYD	LOC108134869|XP_017110847.1|DELE
OG0006319	LOC111600026|XP_023171707.1|DHYD	LOC108141527|XP_017120449.1|DELE
OG0006320	LOC111596575|XP_023166616.1|DHYD	LOC108137335|XP_017114456.1|DELE
OG0006321	LOC111603154|XP_023176399.1|DHYD	LOC108136523|XP_017113287.1|DELE
OG0006322	LOC111594061|XP_023162954.1|DHYD	LOC108137406|XP_017114553.1|DELE
OG0006323	LOC111596524|XP_030079599.1|DHYD	LOC108134822|XP_017110765.1|DELE
OG0006324	LOC111596712|XP_023166801.2|DHYD	LOC108136277|XP_017112846.1|DELE
OG0006325	LOC111600623|XP_023172593.1|DHYD	LOC108140779|XP_017119256.1|DELE
OG0006326	LOC111595107|XP_023164440.2|DHYD	LOC108136128|XP_017112608.1|DELE
OG0006327	LOC111603240|XP_023176514.1|DHYD	LOC108149005|XP_017131838.1|DELE
OG0006328	LOC111599922|XP_023171537.2|DHYD	LOC108137363|XP_017114488.1|DELE
OG0006329	LOC111602402|XP_023175190.1|DHYD	LOC108136269|XP_017112817.1|DELE
OG0006330	LOC111596175|XP_023166043.2|DHYD	LOC108143855|XP_017123906.1|DELE
OG0006331	LOC111603138|XP_023176380.2|DHYD	LOC108137310|XP_017114424.1|DELE
OG0006332	LOC111596457|XP_023166455.2|DHYD	LOC108150012|XP_017133454.1|DELE
OG0006333	LOC111597420|XP_030079364.1|DHYD	LOC108136501|XP_017113224.1|DELE
OG0006334	LOC111598871|XP_023170088.2|DHYD	LOC108136447|XP_017113101.1|DELE
OG0006335	LOC111599562|XP_023170998.2|DHYD	LOC108148922|XP_017131728.1|DELE
OG0006336	LOC111593502|XP_023162037.1|DHYD	LOC108138409|XP_017116083.1|DELE
OG0006337	LOC111600176|XP_023171939.1|DHYD	LOC108142274|XP_017121488.1|DELE
OG0006338	LOC111601984|XP_023174636.1|DHYD	LOC108140960|XP_017119516.1|DELE
OG0006339	LOC111597906|XP_023168613.2|DHYD	LOC108134906|XP_017110905.1|DELE
OG0006340	LOC111593440|XP_023161960.1|DHYD	LOC108147694|XP_017129897.1|DELE
OG0006341	LOC111596588|XP_023166634.2|DHYD	LOC108137290|XP_017114398.1|DELE
OG0006342	LOC111596538|XP_023166577.2|DHYD	LOC108137306|XP_017114419.1|DELE
OG0006343	LOC111596566|XP_023166607.2|DHYD	LOC108137233|XP_017114301.1|DELE
OG0006344	LOC111598353|XP_023169330.2|DHYD	LOC108150044|XP_017133498.1|DELE
OG0006345	LOC111595893|XP_023165595.2|DHYD	LOC108148712|XP_017131366.1|DELE
OG0006346	LOC111595238|XP_023164643.1|DHYD	LOC108148747|XP_017131430.1|DELE
OG0006347	LOC111596844|XP_023167041.1|DHYD	LOC108136760|XP_017113600.1|DELE
OG0006348	LOC111595365|XP_023164818.2|DHYD	LOC108141394|XP_017120241.1|DELE
OG0006349	LOC111596823|XP_023166960.1|DHYD	LOC108136270|XP_017112825.1|DELE
OG0006350	LOC111592704|XP_023160855.1|DHYD	LOC108149025|XP_017131860.1|DELE
OG0006351	LOC111596883|XP_023167099.1|DHYD	LOC108137667|XP_017115010.1|DELE
OG0006352	LOC111598011|XP_023168775.2|DHYD	LOC108149823|XP_017133184.1|DELE
OG0006353	LOC111594513|XP_023163602.2|DHYD	LOC108149009|XP_017131841.1|DELE
OG0006354	LOC111595215|XP_023164593.1|DHYD	LOC108137377|XP_017114517.1|DELE
OG0006355	LOC111592358|XP_030080155.1|DHYD	LOC108137270|XP_017114353.1|DELE
OG0006356	LOC111594265|XP_023163260.1|DHYD	LOC108136237|XP_017112757.1|DELE
OG0006357	LOC111598144|XP_023168978.2|DHYD	LOC108148150|XP_017130514.1|DELE
OG0006358	LOC111595290|XP_023164713.1|DHYD	LOC108145974|XP_017127194.1|DELE
OG0006359	LOC111602623|XP_023175553.1|DHYD	LOC108140582|XP_017118953.1|DELE
OG0006360	LOC111605146|XP_023179295.1|DHYD	LOC108141535|XP_017120465.1|DELE
OG0006361	LOC111592376|XP_023160316.1|DHYD	LOC108148407|XP_017130931.1|DELE
OG0006363	LOC111596043|XP_023165847.2|DHYD	LOC108134856|XP_017110828.1|DELE
OG0006364	LOC111602447|XP_023175273.2|DHYD	LOC108138186|XP_017115787.1|DELE
OG0006365	LOC111593047|XP_030079313.1|DHYD	LOC108145157|XP_017125876.1|DELE
OG0006366	LOC111593058|XP_023161401.2|DHYD	LOC108144619|XP_017125137.1|DELE
OG0006367	LOC111594248|XP_023163228.2|DHYD	LOC108137404|XP_017114552.1|DELE
OG0006368	LOC111592469|XP_023160449.1|DHYD	LOC108148888|XP_017131680.1|DELE
OG0006369	LOC111592467|XP_023160436.2|DHYD	LOC108148627|XP_017131219.1|DELE
OG0006370	LOC111598379|XP_030079596.1|DHYD	LOC108136465|XP_017113147.1|DELE
OG0006371	LOC111602012|XP_023174674.2|DHYD	LOC108143773|XP_017123790.1|DELE
OG0006372	LOC111603251|XP_023176526.2|DHYD	LOC108149031|XP_017131871.1|DELE
OG0006373	LOC111604738|XP_023178679.1|DHYD	LOC108136528|XP_017113291.1|DELE
OG0006374	LOC111597255|XP_023167626.2|DHYD	LOC108136532|XP_017113302.1|DELE
OG0006375	LOC111598271|XP_023169216.2|DHYD	LOC108137668|XP_017115012.1|DELE
OG0006376	LOC111598441|XP_023169454.2|DHYD	LOC108137412|XP_017114560.1|DELE
OG0006377	LOC111603118|XP_023176358.1|DHYD	LOC108136633|XP_017113441.1|DELE
OG0006378	LOC111600235|XP_023172033.1|DHYD	LOC108148897|XP_017131700.1|DELE
OG0006379	LOC111591908|XP_023159586.1|DHYD	LOC108148134|XP_017130472.1|DELE
OG0006380	LOC111604766|XP_023178735.1|DHYD	LOC108137184|XP_017114256.1|DELE
OG0006381	LOC111603209|XP_023176472.1|DHYD	LOC108137126|XP_017114155.1|DELE
OG0006382	LOC111593410|XP_023161904.1|DHYD	LOC108150035|XP_017133487.1|DELE
OG0006383	LOC111598182|XP_023169048.1|DHYD	LOC108138410|XP_017116084.1|DELE
OG0006384	LOC111602411|XP_023175209.1|DHYD	LOC108138411|XP_017116088.1|DELE
OG0006385	LOC111600154|XP_030080628.1|DHYD	LOC108137375|XP_017114515.1|DELE
OG0006386	LOC111605042|XP_023179146.2|DHYD	LOC108135223|XP_017111342.1|DELE
OG0006387	LOC111592485|XP_023160473.2|DHYD	LOC108148488|XP_017131010.1|DELE
OG0006388	LOC111598845|XP_023170049.2|DHYD	LOC108136445|XP_017113097.1|DELE
OG0006389	LOC111598817|XP_023170013.2|DHYD	LOC108136446|XP_017113098.1|DELE
OG0006390	LOC111595938|XP_023165672.1|DHYD	LOC108136799|XP_017113680.1|DELE
OG0006391	LOC111594507|XP_023163592.2|DHYD	LOC108135936|XP_017112377.1|DELE
OG0006392	LOC111593436|XP_023161951.2|DHYD	LOC108136331|XP_017112924.1|DELE
OG0006393	LOC111602540|XP_023175438.2|DHYD	LOC108150529|XP_017134247.1|DELE
OG0006394	LOC111601535|XP_023173935.2|DHYD	LOC108140404|XP_017118608.1|DELE
OG0006395	LOC111597847|XP_023168524.1|DHYD	LOC108143096|XP_017122806.1|DELE
OG0006396	LOC111593470|XP_023162000.2|DHYD	LOC108137769|XP_017115160.1|DELE
OG0006397	LOC111593427|XP_023162347.1|DHYD	LOC108136478|XP_017113179.1|DELE
OG0006398	LOC111603710|XP_023177219.1|DHYD	LOC108141335|XP_017120120.1|DELE
OG0006399	LOC111596832|XP_023166975.1|DHYD	LOC108137673|XP_017115017.1|DELE
OG0006400	LOC111596831|XP_023166974.2|DHYD	LOC108137672|XP_017115016.1|DELE
OG0006401	LOC111592346|XP_023160247.2|DHYD	LOC108135539|XP_017111776.1|DELE
OG0006402	LOC111598498|XP_023169525.2|DHYD	LOC108140804|XP_017119292.1|DELE
OG0006403	LOC111592037|XP_030081745.1|DHYD	LOC108140354|XP_017118537.1|DELE
OG0006404	LOC111592050|XP_023159815.2|DHYD	LOC108140519|XP_017118817.1|DELE
OG0006405	LOC111604518|XP_023178382.1|DHYD	LOC108146952|XP_017128696.1|DELE
OG0006406	LOC111602807|XP_023175872.1|DHYD	LOC108147227|XP_017129108.1|DELE
OG0006407	LOC111603153|XP_023176398.1|DHYD	LOC108136488|XP_017113191.1|DELE
OG0006408	LOC111593464|XP_023161994.2|DHYD	LOC108147701|XP_017129911.1|DELE
OG0006409	LOC111591893|XP_023159567.1|DHYD	LOC108148178|XP_017130568.1|DELE
OG0006410	LOC111594044|XP_023162968.1|DHYD	LOC108137693|XP_017115055.1|DELE
OG0006411	LOC111596793|XP_023166919.2|DHYD	LOC108137753|XP_017115142.1|DELE
OG0006412	LOC111595913|XP_023165635.1|DHYD	LOC108148893|XP_017131692.1|DELE
OG0006413	LOC111601972|XP_023174615.2|DHYD	LOC108148789|XP_017131495.1|DELE
OG0006414	LOC111595914|XP_023165632.1|DHYD	LOC108144070|XP_017124206.1|DELE
OG0006415	LOC111596167|XP_023166027.2|DHYD	LOC108137284|XP_017114382.1|DELE
OG0006416	LOC111602866|XP_023175952.1|DHYD	LOC108138553|XP_017116312.1|DELE
OG0006417	LOC111603889|XP_023177474.1|DHYD	LOC108138870|XP_017116886.1|DELE
OG0006418	LOC111603358|XP_023176672.2|DHYD	LOC108150028|XP_017133477.1|DELE
OG0006419	LOC111597156|XP_023167477.1|DHYD	LOC108143056|XP_017122757.1|DELE
OG0006420	LOC111602675|XP_030080792.1|DHYD	LOC108135181|XP_017111292.1|DELE
OG0006421	LOC111602279|XP_023175043.1|DHYD	LOC108137775|XP_017115167.1|DELE
OG0006422	LOC111602324|XP_023175093.2|DHYD	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC111603545|XP_023176946.1|DHYD	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC111603547|XP_023176948.1|DHYD	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC111603611|XP_023177044.2|DHYD	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC111603610|XP_023177043.2|DHYD	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC111593228|XP_023161648.2|DHYD	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC111599808|XP_023171363.1|DHYD	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC111602688|XP_023175680.1|DHYD	LOC108136732|XP_017113553.1|DELE
