Orthogroup	DHYD.longest_only	DSIM.longest_only
OG0003670	LOC111604102|XP_023177771.2|DHYD	LOC6733905|XP_002080949.1|DSIM
OG0003671	LOC111603845|XP_023177387.2|DHYD	LOC6735911|XP_039148350.1|DSIM
OG0003672	LOC111604202|XP_023177927.1|DHYD	LOC6729569|XP_002104877.1|DSIM
OG0003673	LOC115482729|XP_023172999.2|DHYD, LOC111600892|XP_023173000.2|DHYD	LOC6735685|XP_039147325.1|DSIM
OG0003674	LOC111594017|XP_023162884.2|DHYD	LOC6734694|XP_016027893.1|DSIM
OG0003675	LOC111604187|XP_023177911.1|DHYD	LOC6733470|XP_002080527.2|DSIM
OG0003676	LOC111604185|XP_023177908.2|DHYD	LOC6733469|XP_016026421.1|DSIM
OG0003677	LOC111598538|XP_023169594.1|DHYD	LOC27209031|XP_016033087.1|DSIM
OG0003678	LOC111597498|XP_023168024.1|DHYD	LOC6736713|XP_016030324.1|DSIM
OG0003679	LOC111597513|XP_023168050.2|DHYD	LOC6736708|XP_016030322.1|DSIM
OG0003680	LOC111605359|XP_023179606.2|DHYD	LOC6735010|XP_002081991.2|DSIM
OG0003681	LOC111593185|XP_023161562.1|DHYD	LOC6734662|XP_002081669.1|DSIM
OG0003682	LOC111601540|XP_023173942.2|DHYD	LOC6728362|XP_039150932.1|DSIM
OG0003683	LOC111595328|XP_023164756.2|DHYD	LOC6734263|XP_039148431.1|DSIM
OG0003684	LOC111605678|XP_023180112.2|DHYD	LOC27208937|XP_016031206.1|DSIM
OG0003685	LOC111592736|XP_023160897.1|DHYD	LOC6737351|XP_016031078.1|DSIM
OG0003686	LOC111594042|XP_030081378.1|DHYD	LOC6733785|XP_016026735.1|DSIM
OG0003687	LOC111597692|XP_023168295.2|DHYD	LOC6734985|XP_002081967.2|DSIM
OG0003688	LOC111593922|XP_023162764.2|DHYD	LOC6735726|XP_002082639.1|DSIM
OG0003689	LOC111597489|XP_023168012.2|DHYD	LOC6739136|XP_016032982.1|DSIM
OG0003690	LOC111593530|XP_023162094.1|DHYD	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM
OG0003691	LOC111593531|XP_023162095.1|DHYD	LOC6738207|XP_016032035.1|DSIM
OG0003692	LOC111599948|XP_023171568.2|DHYD	LOC6733376|XP_039147418.1|DSIM
OG0003693	LOC111600508|XP_023172404.2|DHYD	LOC6736209|XP_039149705.1|DSIM
OG0003694	LOC111604666|XP_023178595.1|DHYD	LOC6738314|XP_016032163.1|DSIM
OG0003695	LOC111594864|XP_023164111.2|DHYD	LOC6738459|XP_002085266.1|DSIM
OG0003696	LOC111600598|XP_023172558.1|DHYD	LOC6734022|XP_002081061.1|DSIM
OG0003697	LOC111604805|XP_023178795.2|DHYD	LOC6733826|XP_016026809.1|DSIM
OG0003698	LOC111595669|XP_023165261.1|DHYD	LOC6737443|XP_016031214.1|DSIM
OG0003699	LOC111604123|XP_023177801.1|DHYD	LOC6736083|XP_016029478.1|DSIM
OG0003700	LOC111593792|XP_023162579.2|DHYD	LOC6736132|XP_002083032.1|DSIM
OG0003701	LOC111594957|XP_023164223.1|DHYD	LOC6731429|XP_002078581.1|DSIM
OG0003702	LOC111600922|XP_023173054.1|DHYD	LOC6738011|XP_016031807.1|DSIM
OG0003703	LOC111597389|XP_023167821.1|DHYD	LOC6736578|XP_016030174.1|DSIM
OG0003704	LOC111594878|XP_023164131.2|DHYD	LOC6738457|XP_002085264.2|DSIM
OG0003705	LOC111593304|XP_023161757.1|DHYD	LOC6739319|XP_039148404.1|DSIM
OG0003706	LOC111605647|XP_023180077.2|DHYD	LOC27207062|XP_016030571.1|DSIM
OG0003707	LOC111595380|XP_023164844.2|DHYD	LOC6736308|XP_039149172.1|DSIM
OG0003708	LOC111600473|XP_023172351.2|DHYD	LOC27207496|XP_016032138.2|DSIM
OG0003709	LOC111603388|XP_023176723.2|DHYD	LOC6734241|XP_002081270.1|DSIM
OG0003710	LOC111603397|XP_023176734.2|DHYD	LOC6734242|XP_002081271.1|DSIM
OG0003711	LOC111605077|XP_023179179.2|DHYD	LOC6738701|XP_002085503.1|DSIM
OG0003712	LOC111600638|XP_023172613.2|DHYD	LOC6734484|XP_002081503.1|DSIM
OG0003713	LOC111600730|XP_023172770.2|DHYD	LOC6735398|XP_039147356.1|DSIM
OG0003714	LOC111600729|XP_023172769.1|DHYD	LOC6735399|XP_002082346.1|DSIM
OG0003715	LOC111601571|XP_023173988.1|DHYD	LOC6737261|XP_002084101.1|DSIM
OG0003716	LOC111594918|XP_023164173.2|DHYD	LOC6737908|XP_039148935.1|DSIM
OG0003717	LOC111605632|XP_023180056.1|DHYD	LOC6738366|XP_002085175.1|DSIM
OG0003718	LOC111592836|XP_023161027.2|DHYD	LOC6737233|XP_002084073.1|DSIM
OG0003719	LOC111600935|XP_023173073.1|DHYD, LOC115483747|XP_030081855.1|DHYD	LOC6738005|XP_002084820.1|DSIM
OG0003720	LOC111598200|XP_023169100.1|DHYD	LOC6740277|XP_016040261.1|DSIM
OG0003721	LOC111593863|XP_023162684.1|DHYD	LOC6735722|XP_002082635.2|DSIM
OG0003722	LOC115482952|XP_030079280.1|DHYD, LOC111593213|XP_023161627.2|DHYD	LOC6737163|XP_016030820.1|DSIM
OG0003723	LOC111605683|XP_023180118.1|DHYD	LOC6737429|XP_002084266.1|DSIM
OG0003724	LOC111593095|XP_023161460.2|DHYD	LOC6736896|XP_016030542.1|DSIM
OG0003725	LOC111595140|XP_023164479.1|DHYD	LOC6737837|XP_016031617.1|DSIM
OG0003726	LOC111601683|XP_023174155.1|DHYD	LOC6736871|XP_002083724.1|DSIM
OG0003727	LOC111594855|XP_023164101.2|DHYD	LOC6738997|XP_016032824.1|DSIM
OG0003728	LOC111604653|XP_023178578.1|DHYD	LOC6727862|XP_016034437.1|DSIM
OG0003729	LOC111596849|XP_023167048.1|DHYD	LOC6736408|XP_039150114.1|DSIM
OG0003730	LOC111597607|XP_030081555.1|DHYD	LOC6736532|XP_039149109.1|DSIM
OG0003731	LOC111597419|XP_023167883.1|DHYD	LOC6736752|XP_002083608.1|DSIM
OG0003732	LOC111597600|XP_023168168.2|DHYD	LOC6737604|XP_002084436.3|DSIM
OG0003733	LOC111594866|XP_023164113.2|DHYD	LOC6736327|XP_016029805.1|DSIM
OG0003734	LOC111601040|XP_030081652.1|DHYD	LOC6734433|XP_039149368.1|DSIM
OG0003735	LOC111600115|XP_023171846.2|DHYD	LOC6735961|XP_002082870.1|DSIM
OG0003736	LOC111603382|XP_023176710.1|DHYD	LOC6735139|XP_002082116.1|DSIM
OG0003737	LOC111593756|XP_023162533.2|DHYD	LOC6735687|XP_002082603.1|DSIM
OG0003738	LOC111604027|XP_030080996.1|DHYD	LOC6735762|XP_016029135.1|DSIM
OG0003739	LOC111595613|XP_023165186.1|DHYD	LOC6733385|XP_002080442.1|DSIM
OG0003740	LOC111594025|XP_023162902.1|DHYD	LOC27208943|XP_016026304.1|DSIM
OG0003741	LOC111594868|XP_023164116.1|DHYD	LOC6736328|XP_016029806.1|DSIM
OG0003742	LOC111592285|XP_023160155.1|DHYD	LOC6738621|XP_002085423.1|DSIM
OG0003743	LOC111595609|XP_023165183.1|DHYD	LOC6733465|XP_016026416.1|DSIM
OG0003744	LOC111604136|XP_023177822.1|DHYD	LOC6739291|XP_016026309.1|DSIM
OG0003745	LOC111604604|XP_023178485.1|DHYD	LOC6734163|XP_002081192.1|DSIM
OG0003746	LOC111592481|XP_023160470.2|DHYD	LOC6735469|XP_039148256.1|DSIM
OG0003747	LOC111598700|XP_030081458.1|DHYD	LOC6737807|XP_002084635.1|DSIM
OG0003748	LOC111598743|XP_023169909.2|DHYD	LOC6737803|XP_016031588.1|DSIM
OG0003749	LOC111598764|XP_023169946.2|DHYD	LOC6737798|XP_002084626.1|DSIM
OG0003750	LOC111598765|XP_023169947.2|DHYD	LOC6737801|XP_016031584.1|DSIM
OG0003751	LOC111597379|XP_030081424.1|DHYD	LOC6737795|XP_016031573.1|DSIM
OG0003752	LOC111603677|XP_023177124.2|DHYD	LOC6738406|XP_016032262.1|DSIM
OG0003753	LOC111601106|XP_023173314.2|DHYD	LOC6737044|XP_039150251.1|DSIM
OG0003754	LOC111601104|XP_030081494.1|DHYD	LOC6737043|XP_039150248.1|DSIM
OG0003755	LOC111603730|XP_023177208.2|DHYD	LOC27206218|XP_039150309.1|DSIM
OG0003756	LOC111600000|XP_023171668.1|DHYD	LOC6733148|XP_016026018.2|DSIM
OG0003757	LOC111593907|XP_023162746.2|DHYD	LOC6736146|XP_016029532.1|DSIM
OG0003758	LOC111603991|XP_030081292.1|DHYD	LOC6735163|XP_016028447.1|DSIM
OG0003759	LOC111605174|XP_023179331.2|DHYD	LOC6737305|XP_016031018.1|DSIM
OG0003760	LOC111601275|XP_023173558.2|DHYD	LOC6734965|XP_016028264.1|DSIM
OG0003761	LOC111601721|XP_023174210.2|DHYD	LOC6737291|XP_002084131.1|DSIM
OG0003762	LOC111601722|XP_023174211.1|DHYD	LOC6737293|XP_016031006.1|DSIM
OG0003763	LOC111600519|XP_023172417.2|DHYD	LOC6736973|XP_039149124.1|DSIM
OG0003764	LOC111600462|XP_023172332.1|DHYD	LOC6736968|XP_016030608.1|DSIM
OG0003765	LOC111594672|XP_023163848.1|DHYD	LOC6732253|XP_002079382.1|DSIM
OG0003766	LOC111605156|XP_023179307.1|DHYD	LOC6725138|XP_016038109.1|DSIM
OG0003767	LOC111593937|XP_023162785.1|DHYD	LOC6734637|XP_002081645.1|DSIM
OG0003768	LOC111604561|XP_023178432.2|DHYD	LOC6739381|XP_016027018.1|DSIM
OG0003769	LOC111604424|XP_023178253.1|DHYD	LOC6733979|XP_002081023.1|DSIM
OG0003770	LOC111594138|XP_023163073.2|DHYD	LOC6724744|XP_016037435.1|DSIM
OG0003771	LOC111592846|XP_023161050.1|DHYD	LOC6737248|XP_016030960.1|DSIM
OG0003772	LOC111596023|XP_023165817.2|DHYD	LOC6737386|XP_002084224.1|DSIM
OG0003773	LOC111597658|XP_023168248.2|DHYD	LOC6733793|XP_016026753.1|DSIM
OG0003774	LOC111594027|XP_023162903.2|DHYD	LOC6733787|XP_016026740.1|DSIM
OG0003775	LOC111593474|XP_023162003.1|DHYD	LOC6740245|XP_039152754.1|DSIM
OG0003776	LOC111599943|XP_023171562.1|DHYD	LOC6733288|XP_016026193.1|DSIM
OG0003777	LOC111593311|XP_023161775.1|DHYD	LOC6733484|XP_002080541.1|DSIM
OG0003778	LOC111605409|XP_023179679.2|DHYD	LOC6733997|XP_039148869.1|DSIM
OG0003779	LOC111602113|XP_023174826.2|DHYD	LOC6735406|XP_016028720.1|DSIM
OG0003780	LOC111600573|XP_023172530.2|DHYD	LOC6734899|XP_002081896.1|DSIM
OG0003781	LOC111598003|XP_023168768.1|DHYD	LOC6740338|XP_039152157.1|DSIM
OG0003782	LOC111592138|XP_030079976.1|DHYD	LOC27209123|XP_016037695.1|DSIM
OG0003783	LOC111593233|XP_023161654.2|DHYD	LOC6729876|XP_002105179.2|DSIM
OG0003784	LOC111593929|XP_023162775.1|DHYD	LOC6733659|XP_039148249.1|DSIM
OG0003785	LOC111600122|XP_023171855.1|DHYD	LOC27207467|XP_016026010.1|DSIM
OG0003786	LOC111605117|XP_023179243.2|DHYD	LOC6735064|XP_016028354.1|DSIM
OG0003787	LOC111605207|XP_023179397.2|DHYD	LOC6739466|XP_016028352.1|DSIM
OG0003788	LOC111600053|XP_023171747.1|DHYD	LOC6735984|XP_002082893.1|DSIM
OG0003789	LOC111604162|XP_023177858.2|DHYD	LOC6733417|XP_039148091.1|DSIM
OG0003790	LOC111592821|XP_023161013.2|DHYD	LOC6737108|XP_002083955.1|DSIM
OG0003791	LOC111599592|XP_030080816.1|DHYD	LOC6726968|XP_016033461.1|DSIM
OG0003792	LOC111597098|XP_023167408.2|DHYD	LOC6734970|XP_016028269.1|DSIM
OG0003793	LOC111593909|XP_023162749.1|DHYD	LOC6736148|XP_016029534.1|DSIM
OG0003794	LOC111599435|XP_023170857.2|DHYD	LOC6735710|XP_016029083.1|DSIM
OG0003795	LOC115482734|XP_030081566.1|DHYD	LOC27207737|XP_016031895.2|DSIM
OG0003796	LOC111592700|XP_023160848.2|DHYD	LOC6730089|XP_002105382.1|DSIM
OG0003797	LOC111600377|XP_023172222.1|DHYD	LOC6732323|XP_016024986.1|DSIM
OG0003798	LOC111604601|XP_023178480.1|DHYD	LOC6733720|XP_016026691.1|DSIM
OG0003799	LOC111600710|XP_023172735.2|DHYD	LOC27206600|XP_016029112.2|DSIM
OG0003800	LOC111603886|XP_023177472.1|DHYD	LOC6732328|XP_002079456.1|DSIM
OG0003801	LOC111596304|XP_030080532.1|DHYD	LOC6732891|XP_016025611.1|DSIM
OG0003802	LOC111600395|XP_023172241.2|DHYD	LOC6732899|XP_002080004.2|DSIM
OG0003803	LOC111592705|XP_023160860.1|DHYD	LOC6730087|XP_016036852.1|DSIM
OG0003804	LOC111603878|XP_023177457.2|DHYD	LOC6732346|XP_016024998.1|DSIM
OG0003805	LOC111596002|XP_023165775.2|DHYD	LOC6730406|XP_002077587.3|DSIM
OG0003806	LOC111594707|XP_023163898.1|DHYD	LOC6733155|XP_016026030.1|DSIM
OG0003807	LOC111602346|XP_023175125.1|DHYD	LOC6731142|XP_016023692.1|DSIM
OG0003808	LOC111601059|XP_023173246.2|DHYD	LOC27206216|XP_016032338.2|DSIM
OG0003809	LOC111595789|XP_023165442.2|DHYD	LOC6732733|XP_016025465.1|DSIM
OG0003810	LOC111604083|XP_023177736.2|DHYD	LOC6736088|XP_016029484.1|DSIM
OG0003811	LOC111600151|XP_023171909.2|DHYD	LOC6735259|XP_016028607.1|DSIM
OG0003812	LOC111602161|XP_030079256.1|DHYD	LOC6730420|XP_039147089.1|DSIM
OG0003813	LOC111603685|XP_023177140.2|DHYD	LOC6731693|XP_002078829.1|DSIM
OG0003814	LOC111591962|XP_023159673.2|DHYD	LOC6732096|XP_016024768.1|DSIM
OG0003815	LOC111595029|XP_023164318.2|DHYD, LOC115483326|XP_030080584.1|DHYD, LOC115483785|XP_030081901.1|DHYD	LOC27206460|XP_016033859.1|DSIM
OG0003816	LOC111594720|XP_023163917.2|DHYD	LOC6732825|XP_016025547.1|DSIM
OG0003817	LOC111603863|XP_023177437.1|DHYD	LOC6731635|XP_002078775.1|DSIM
OG0003818	LOC111602487|XP_023175318.1|DHYD	LOC6732726|XP_016025458.1|DSIM
OG0003819	LOC111602173|XP_023174902.1|DHYD	LOC6730926|XP_016023375.1|DSIM
OG0003820	LOC111604838|XP_023178837.1|DHYD	LOC6728842|XP_002104176.1|DSIM
OG0003821	LOC111600649|XP_023172637.1|DHYD	LOC6734482|XP_002081501.1|DSIM
OG0003822	LOC111592070|XP_023159844.2|DHYD	LOC6731210|XP_002078369.2|DSIM
OG0003823	LOC111596284|XP_023166202.1|DHYD	LOC6730615|XP_016023053.1|DSIM
OG0003824	LOC111594105|XP_023163027.1|DHYD	LOC6732837|XP_002079950.1|DSIM
OG0003825	LOC111603916|XP_023177508.2|DHYD	LOC6731533|XP_002078680.1|DSIM
OG0003826	LOC111603930|XP_023177525.1|DHYD	LOC27208514|XP_016023588.1|DSIM
OG0003827	LOC111603992|XP_030079084.1|DHYD	LOC6731631|XP_002078771.1|DSIM
OG0003828	LOC111603859|XP_023177428.2|DHYD	LOC6731634|XP_016024314.1|DSIM
OG0003829	LOC111600424|XP_023172275.2|DHYD	LOC6739237|XP_039154423.1|DSIM
OG0003830	LOC111596315|XP_023166249.1|DHYD	LOC6733064|XP_002080141.1|DSIM
OG0003831	LOC111594959|XP_023164225.1|DHYD	LOC6729037|XP_002104358.1|DSIM
OG0003832	LOC111596343|XP_023166296.2|DHYD, LOC115482916|XP_030079023.1|DHYD	LOC6731268|XP_016023829.1|DSIM
OG0003833	LOC111596327|XP_023166260.1|DHYD, LOC115482914|XP_030079022.1|DHYD	LOC6731270|XP_016023832.1|DSIM
OG0003834	LOC111605015|XP_023179112.2|DHYD	LOC6731283|XP_016023848.1|DSIM
OG0003835	LOC111596289|XP_023166211.2|DHYD	LOC6732445|XP_016025088.1|DSIM
OG0003836	LOC111598988|XP_023170258.2|DHYD	LOC6732756|XP_002079869.2|DSIM
OG0003837	LOC111598981|XP_023170249.2|DHYD	LOC6732754|XP_002079867.2|DSIM
OG0003838	LOC115483220|XP_030080419.1|DHYD, LOC111602114|XP_023174834.2|DHYD	LOC6730884|XP_016023309.1|DSIM
OG0003839	LOC111594714|XP_023163909.1|DHYD	LOC6732207|XP_002079336.1|DSIM
OG0003840	LOC111604120|XP_023177798.1|DHYD	LOC6733468|XP_002080525.1|DSIM
OG0003841	LOC111599333|XP_023170722.2|DHYD	LOC6730721|XP_016023152.1|DSIM
OG0003842	LOC111592644|XP_023160758.2|DHYD	LOC6731924|XP_016024595.1|DSIM
OG0003843	LOC111600322|XP_023172148.2|DHYD	LOC6732274|XP_039153672.1|DSIM
OG0003844	LOC111592615|XP_023160717.1|DHYD	LOC6732205|XP_016024883.1|DSIM
OG0003845	LOC111598975|XP_023170239.2|DHYD	LOC6732396|XP_039151659.1|DSIM
OG0003846	LOC111603968|XP_023177575.2|DHYD	LOC6731653|XP_016024334.1|DSIM
OG0003847	LOC111593769|XP_023162557.1|DHYD	LOC27207473|XP_016024271.1|DSIM
OG0003848	LOC111596184|XP_023166059.2|DHYD	LOC6739737|XP_002076630.2|DSIM
OG0003849	LOC111599400|XP_023170824.2|DHYD	LOC6733872|XP_002080916.1|DSIM
OG0003850	LOC111600338|XP_030081049.1|DHYD, LOC115483004|XP_030079523.1|DHYD	LOC6732293|XP_016024955.1|DSIM
OG0003851	LOC111602111|XP_023174824.1|DHYD	LOC6735410|XP_016028725.1|DSIM
OG0003852	LOC111594230|XP_023163202.1|DHYD	LOC6730670|XP_039154430.1|DSIM
OG0003853	LOC111594006|XP_023162868.2|DHYD	LOC6734687|XP_016027883.1|DSIM
OG0003854	LOC111602521|XP_023175372.2|DHYD	LOC6732554|XP_016025205.1|DSIM
OG0003855	LOC111602519|XP_023175370.2|DHYD	LOC6732553|XP_002079672.3|DSIM
OG0003856	LOC111595186|XP_023164534.2|DHYD	LOC6731939|XP_002079074.1|DSIM
OG0003857	LOC111595939|XP_030079272.1|DHYD	LOC6732493|XP_002079613.1|DSIM
OG0003858	LOC111604064|XP_023177742.1|DHYD	LOC27208298|XP_039153828.1|DSIM
OG0003859	LOC111601910|XP_030079193.1|DHYD	LOC6732727|XP_016025459.1|DSIM
OG0003860	LOC111603445|XP_023176803.2|DHYD	LOC6734989|XP_002081971.2|DSIM
OG0003861	LOC111596047|XP_023165853.2|DHYD	LOC6730756|XP_002077924.1|DSIM
OG0003862	LOC111596338|XP_023166286.2|DHYD	LOC6731173|XP_016023720.1|DSIM
OG0003863	LOC111593169|XP_023161543.2|DHYD	LOC6731609|XP_039151129.1|DSIM
OG0003864	LOC111593164|XP_023161538.1|DHYD	LOC6731608|XP_002078749.1|DSIM
OG0003865	LOC111604214|XP_023177947.2|DHYD	LOC6729673|XP_002104979.2|DSIM
OG0003867	LOC111594725|XP_023163925.2|DHYD	LOC27207535|XP_016025867.1|DSIM
OG0003868	LOC111596768|XP_023166884.1|DHYD	LOC6731789|XP_016024479.2|DSIM
OG0003869	LOC111599343|XP_023170741.1|DHYD	LOC6730858|XP_002078022.2|DSIM
OG0003870	LOC111595396|XP_023164866.2|DHYD	LOC6732682|XP_016025407.1|DSIM
OG0003871	LOC111599390|XP_023170794.1|DHYD	LOC6732074|XP_002079206.1|DSIM
OG0003872	LOC111601207|XP_023173469.1|DHYD	LOC6734934|XP_002081931.1|DSIM
OG0003873	LOC111595820|XP_023165493.1|DHYD	LOC6733045|XP_002080123.1|DSIM
OG0003874	LOC111594284|XP_023163291.2|DHYD	LOC6733066|XP_016025769.1|DSIM
OG0003875	LOC111603891|XP_023177477.1|DHYD	LOC6731745|XP_016024418.1|DSIM
OG0003876	LOC111595815|XP_023165488.1|DHYD	LOC6730591|XP_016023035.1|DSIM
OG0003877	LOC111600302|XP_023172128.2|DHYD	LOC6732456|XP_002079576.1|DSIM
OG0003878	LOC111601925|XP_023174543.2|DHYD	LOC6732728|XP_039147215.1|DSIM
OG0003879	LOC115482991|XP_030079485.1|DHYD, LOC111596897|XP_023167115.2|DHYD	LOC27209130|XP_016029640.2|DSIM
OG0003880	LOC111597583|XP_023168150.2|DHYD	LOC27206237|XP_016031379.1|DSIM
OG0003881	LOC111595316|XP_023164739.1|DHYD	LOC6736098|XP_002082999.1|DSIM
OG0003882	LOC111600876|XP_023172976.2|DHYD	LOC27207977|XP_016026042.1|DSIM
OG0003883	LOC111595002|XP_023164270.1|DHYD	LOC6739896|XP_016038500.1|DSIM
OG0003884	LOC111594640|XP_023163802.2|DHYD	LOC6732250|XP_016024928.1|DSIM
OG0003885	LOC111592637|XP_023160749.1|DHYD	LOC6731230|XP_002078389.1|DSIM
OG0003886	LOC111592636|XP_023160748.2|DHYD	LOC6731229|XP_002078388.2|DSIM
OG0003887	LOC111599334|XP_023170727.2|DHYD	LOC6730722|XP_002077890.3|DSIM
OG0003888	LOC111595903|XP_023165611.2|DHYD	LOC6729132|XP_016035777.1|DSIM
OG0003889	LOC111599466|XP_023170904.2|DHYD	LOC6730544|XP_016022996.1|DSIM
OG0003890	LOC111601085|XP_023173280.1|DHYD	LOC6736639|XP_002083495.1|DSIM
OG0003891	LOC111594663|XP_023163833.2|DHYD	LOC6732259|XP_002079388.2|DSIM
OG0003892	LOC111596855|XP_023167060.1|DHYD	LOC6736405|XP_002083277.1|DSIM
OG0003893	LOC111594704|XP_023163894.2|DHYD	LOC6732814|XP_016025540.1|DSIM
OG0003894	LOC111592595|XP_023160679.1|DHYD	LOC6731829|XP_002078964.1|DSIM
OG0003895	LOC111603354|XP_023176669.1|DHYD	LOC6735467|XP_002082406.1|DSIM
OG0003896	LOC111592795|XP_023160973.1|DHYD	LOC6735464|XP_016028769.1|DSIM
OG0003897	LOC111600576|XP_023172532.1|DHYD	LOC6734901|XP_002081898.1|DSIM
OG0003898	LOC111600217|XP_023172011.1|DHYD	LOC6732783|XP_002079896.2|DSIM
OG0003899	LOC111599053|XP_023170341.1|DHYD	LOC6730462|XP_002077643.2|DSIM
OG0003900	LOC111599065|XP_030080246.1|DHYD	LOC6730523|XP_016022977.1|DSIM
OG0003901	LOC111595931|XP_023165658.2|DHYD	LOC6732492|XP_002079612.1|DSIM
OG0003902	LOC111595934|XP_023165662.2|DHYD	LOC6731315|XP_016023887.1|DSIM
OG0003903	LOC111605528|XP_023179857.1|DHYD	LOC6732158|XP_002079290.2|DSIM
OG0003904	LOC111605527|XP_023179856.2|DHYD	LOC6732159|XP_002079291.2|DSIM
OG0003905	LOC111601758|XP_023174264.2|DHYD	LOC6729470|XP_016036142.1|DSIM
OG0003906	LOC111593205|XP_023161619.2|DHYD	LOC6735673|XP_002082591.2|DSIM
OG0003907	LOC111599191|XP_023170548.1|DHYD	LOC6730505|XP_002077686.1|DSIM
OG0003908	LOC111599193|XP_023170549.2|DHYD	LOC6730506|XP_002077687.1|DSIM
OG0003909	LOC111605223|XP_023179416.1|DHYD	LOC6733941|XP_016026996.1|DSIM
OG0003910	LOC111605235|XP_023179438.2|DHYD	LOC6727114|XP_002102507.1|DSIM
OG0003911	LOC111605556|XP_023179892.2|DHYD	LOC27207317|XP_016023479.1|DSIM
OG0003912	LOC111601142|XP_023173377.2|DHYD	LOC6732444|XP_002079565.2|DSIM
OG0003913	LOC111594742|XP_023163950.1|DHYD	LOC6732244|XP_016024925.1|DSIM
OG0003914	LOC111592541|XP_023160591.2|DHYD	LOC6731952|XP_002079087.2|DSIM
OG0003915	LOC111592983|XP_023161248.1|DHYD	LOC27208350|XP_039153951.1|DSIM
OG0003916	LOC111602500|XP_023175339.1|DHYD	LOC6732500|XP_002079620.1|DSIM
OG0003917	LOC111599061|XP_023170350.2|DHYD	LOC6731080|XP_002078238.1|DSIM
OG0003918	LOC111603757|XP_023177255.2|DHYD	LOC6732035|XP_002079167.1|DSIM
OG0003919	LOC111599492|XP_023170926.1|DHYD	LOC6730829|XP_002077996.1|DSIM
OG0003920	LOC111593920|XP_023162761.1|DHYD	LOC6735725|XP_002082638.1|DSIM
OG0003921	LOC111594716|XP_023163910.2|DHYD	LOC6732982|XP_039151609.1|DSIM
OG0003922	LOC111602457|XP_023175285.2|DHYD	LOC6731941|XP_002079076.1|DSIM
OG0003923	LOC111593710|XP_023162441.1|DHYD	LOC6724701|XP_002105747.1|DSIM
OG0003924	LOC111593859|XP_023162674.1|DHYD	LOC6734289|XP_016027354.1|DSIM
OG0003925	LOC111599300|XP_030079173.1|DHYD	LOC6731040|XP_016023534.1|DSIM
OG0003926	LOC111599365|XP_023170765.1|DHYD	LOC6738944|XP_016023547.1|DSIM
OG0003927	LOC111594231|XP_023163205.1|DHYD	LOC6730668|XP_002077838.1|DSIM
OG0003928	LOC111603919|XP_023177512.2|DHYD	LOC6731534|XP_002078681.1|DSIM
OG0003929	LOC111602523|XP_023175377.1|DHYD	LOC6731947|XP_002079082.1|DSIM
OG0003930	LOC111598781|XP_023169962.1|DHYD	LOC27206679|XP_016023861.1|DSIM
OG0003931	LOC111605010|XP_023179093.1|DHYD	LOC6731252|XP_016023790.1|DSIM
OG0003932	LOC111597691|XP_030080954.1|DHYD	LOC6733631|XP_039148516.1|DSIM
OG0003933	LOC111605559|XP_023179900.1|DHYD	LOC6731003|XP_016023466.1|DSIM
OG0003934	LOC111603760|XP_023177260.1|DHYD	LOC6731554|XP_002078695.1|DSIM
OG0003935	LOC111594005|XP_023162866.2|DHYD	LOC6734688|XP_016027886.1|DSIM
OG0003936	LOC111594013|XP_023162879.1|DHYD	LOC6734689|XP_002081696.1|DSIM
OG0003937	LOC111599925|XP_023171538.2|DHYD	LOC6733456|XP_016026403.1|DSIM
OG0003938	LOC111599456|XP_023170886.2|DHYD	LOC6731035|XP_039148279.1|DSIM
OG0003939	LOC111599460|XP_023170896.1|DHYD	LOC6731056|XP_002078215.1|DSIM
OG0003940	LOC111601864|XP_023174473.1|DHYD	LOC6731029|XP_002078190.2|DSIM
OG0003941	LOC111599453|XP_023170879.1|DHYD	LOC6731032|XP_002078193.1|DSIM
OG0003942	LOC111602488|XP_023175320.2|DHYD	LOC6731409|XP_002078561.1|DSIM
OG0003943	LOC111603751|XP_023177242.1|DHYD	LOC27206521|XP_016023531.1|DSIM
OG0003944	LOC111599084|XP_023170387.1|DHYD	LOC6732088|XP_002079220.1|DSIM
OG0003945	LOC111603801|XP_023177319.1|DHYD	LOC6739498|XP_002076395.1|DSIM
OG0003946	LOC111592663|XP_030079058.1|DHYD	LOC6732800|XP_002079913.1|DSIM
OG0003947	LOC111600329|XP_023172164.2|DHYD	LOC6732788|XP_002079901.2|DSIM
OG0003948	LOC111594941|XP_023164202.2|DHYD	LOC6732621|XP_002079740.1|DSIM
OG0003949	LOC111599542|XP_030080312.1|DHYD	LOC6732623|XP_039154511.1|DSIM
OG0003950	LOC111602222|XP_023174969.1|DHYD	LOC6731155|XP_016023707.1|DSIM
OG0003951	LOC111602210|XP_023174953.2|DHYD	LOC6731150|XP_002078308.2|DSIM
OG0003952	LOC111592586|XP_023160669.2|DHYD, LOC115482925|XP_030079091.1|DHYD	LOC6731969|XP_002079103.1|DSIM
OG0003953	LOC111605021|XP_023179120.2|DHYD	LOC6731278|XP_016023841.1|DSIM
OG0003954	LOC111597422|XP_023167886.2|DHYD	LOC6736757|XP_016030379.1|DSIM
OG0003955	LOC111592612|XP_023160712.2|DHYD	LOC6731814|XP_016024503.1|DSIM
