Orthogroup	DHYD.longest_only	DALB.longest_only
OG0004920	LOC111604421|XP_023178245.2|DHYD	LOC117572379|XP_034111039.1|DALB
OG0004921	LOC111602909|XP_030081141.1|DHYD	LOC117567288|XP_034103049.1|DALB
OG0004922	LOC111605162|XP_023179315.1|DHYD	LOC117572513|XP_034111258.1|DALB
OG0004923	LOC111595275|XP_023164690.1|DHYD	LOC117568091|XP_034104362.1|DALB
OG0004924	LOC111600502|XP_023172398.2|DHYD	LOC117571908|XP_034110276.1|DALB
OG0004925	LOC111600458|XP_023172327.1|DHYD	LOC117570781|XP_034108513.1|DALB
OG0004926	LOC111600506|XP_023172402.1|DHYD	LOC117568662|XP_034105355.1|DALB
OG0004927	LOC111600520|XP_023172420.1|DHYD	LOC117567321|XP_034103111.1|DALB
OG0004928	LOC111592425|XP_023160368.2|DHYD	LOC117567331|XP_034103143.1|DALB
OG0004929	LOC111601078|XP_023173272.1|DHYD	LOC117567049|XP_034102662.1|DALB
OG0004930	LOC111603249|XP_023176528.2|DHYD	LOC117571920|XP_034110289.1|DALB
OG0004931	LOC111602146|XP_023174863.1|DHYD	LOC117568332|XP_034104805.1|DALB
OG0004932	LOC111600470|XP_023172345.2|DHYD	LOC117572586|XP_034111361.1|DALB
OG0004933	LOC111593550|XP_023162172.1|DHYD	LOC117570559|XP_034108175.1|DALB
OG0004934	LOC111600109|XP_023171839.1|DHYD	LOC117569273|XP_034106263.1|DALB
OG0004935	LOC111602220|XP_023174966.2|DHYD	LOC117567087|XP_034102734.1|DALB
OG0004936	LOC111599659|XP_023171123.2|DHYD	LOC117571989|XP_034110388.1|DALB
OG0004937	LOC111595649|XP_023165241.2|DHYD	LOC117572759|XP_034111735.1|DALB
OG0004938	LOC111595086|XP_023164410.2|DHYD	LOC117571167|XP_034109087.1|DALB
OG0004939	LOC111604523|XP_023178388.2|DHYD	LOC117569033|XP_034105921.1|DALB
OG0004940	LOC111605108|XP_023179218.2|DHYD	LOC117567911|XP_034104080.1|DALB
OG0004941	LOC111600471|XP_023172347.2|DHYD	LOC117572588|XP_034111362.1|DALB
OG0004942	LOC111593092|XP_023161456.2|DHYD	LOC117569088|XP_034105995.1|DALB
OG0004943	LOC111601605|XP_023174038.1|DHYD	LOC117569510|XP_034106587.1|DALB
OG0004944	LOC111602926|XP_023176042.1|DHYD	LOC117567820|XP_034103952.1|DALB
OG0004945	LOC111601804|XP_023174402.1|DHYD	LOC117570005|XP_034107291.1|DALB
OG0004946	LOC111591866|XP_023159516.1|DHYD	LOC117571020|XP_034108870.1|DALB
OG0004947	LOC111595284|XP_023164704.1|DHYD	LOC117570670|XP_034108359.1|DALB
OG0004948	LOC111595286|XP_023164706.2|DHYD	LOC117572533|XP_034111288.1|DALB
OG0004949	LOC115482994|XP_030079494.1|DHYD, LOC111595305|XP_030079506.1|DHYD	LOC117572531|XP_034111285.1|DALB
OG0004950	LOC111596271|XP_023166178.2|DHYD	LOC117570884|XP_034108673.1|DALB
OG0004951	LOC111603238|XP_023176511.1|DHYD	LOC117573293|XP_034112287.1|DALB
OG0004952	LOC111601715|XP_023174202.2|DHYD	LOC117567124|XP_034102822.1|DALB
OG0004953	LOC111600467|XP_023172341.1|DHYD	LOC117567810|XP_034103936.1|DALB
OG0004954	LOC111600464|XP_023172337.2|DHYD	LOC117567808|XP_034103933.1|DALB
OG0004955	LOC111601022|XP_023173197.2|DHYD	LOC117566966|XP_034102512.1|DALB
OG0004956	LOC111599882|XP_023171467.2|DHYD	LOC117569925|XP_034107167.1|DALB
OG0004957	LOC111601697|XP_023174181.2|DHYD	LOC117567081|XP_034102726.1|DALB
OG0004958	LOC111605172|XP_030081499.1|DHYD	LOC117570870|XP_034108652.1|DALB
OG0004959	LOC111605180|XP_023179345.1|DHYD	LOC117570950|XP_034108775.1|DALB
OG0004960	LOC111605199|XP_023179374.2|DHYD	LOC117571571|XP_034109671.1|DALB
OG0004961	LOC111599378|XP_023170785.2|DHYD	LOC117569148|XP_034106099.1|DALB
OG0004962	LOC111597479|XP_023167998.1|DHYD	LOC117570961|XP_034108795.1|DALB
OG0004963	LOC111592323|XP_023160211.2|DHYD	LOC117568485|XP_034105062.1|DALB
OG0004964	LOC111598757|XP_023169932.2|DHYD	LOC117568911|XP_034105707.1|DALB, LOC117568912|XP_034105709.1|DALB
OG0004965	LOC111601048|XP_023173231.1|DHYD	LOC117567310|XP_034103088.1|DALB
OG0004966	LOC111601038|XP_023173218.1|DHYD	LOC117568144|XP_034104443.1|DALB
OG0004967	LOC111597639|XP_023168212.2|DHYD	LOC117566898|XP_034102404.1|DALB
OG0004968	LOC111591915|XP_023159605.1|DHYD	LOC117568291|XP_034104701.1|DALB
OG0004969	LOC111598808|XP_023169999.2|DHYD	LOC117570439|XP_034107987.1|DALB
OG0004970	LOC111591920|XP_030079638.1|DHYD	LOC117570932|XP_034108751.1|DALB
OG0004971	LOC111591922|XP_023159617.1|DHYD	LOC117572572|XP_034111346.1|DALB
OG0004972	LOC111601075|XP_023173269.1|DHYD	LOC117572075|XP_034110553.1|DALB
OG0004973	LOC111596508|XP_023166539.1|DHYD	LOC117566853|XP_034102337.1|DALB
OG0004974	LOC111605195|XP_023179367.2|DHYD	LOC117567949|XP_034104139.1|DALB
OG0004975	LOC111595273|XP_023164688.1|DHYD	LOC117571914|XP_034110283.1|DALB
OG0004976	LOC111596847|XP_023167039.1|DHYD	LOC117570886|XP_034108675.1|DALB
OG0004977	LOC111599889|XP_023171480.1|DHYD	LOC117571577|XP_034109680.1|DALB
OG0004978	LOC111602379|XP_023175163.2|DHYD	LOC117567088|XP_034102736.1|DALB
OG0004979	LOC111601588|XP_023174011.1|DHYD	LOC117570463|XP_034108016.1|DALB
OG0004980	LOC111597274|XP_023167657.2|DHYD	LOC117569485|XP_034106556.1|DALB
OG0004981	LOC111592291|XP_023160162.2|DHYD	LOC117571358|XP_034109357.1|DALB
OG0004982	LOC111592259|XP_023160115.2|DHYD	LOC117570127|XP_034107482.1|DALB
OG0004983	LOC111598733|XP_023169894.2|DHYD	LOC117569310|XP_034106314.1|DALB
OG0004984	LOC111604786|XP_023178767.1|DHYD	LOC117569950|XP_034107203.1|DALB
OG0004985	LOC111602886|XP_023175986.2|DHYD	LOC117572401|XP_034111073.1|DALB
OG0004986	LOC111599254|XP_023170621.1|DHYD	LOC117567231|XP_034102952.1|DALB
OG0004987	LOC111605684|XP_023180119.2|DHYD	LOC117571121|XP_034109010.1|DALB
OG0004988	LOC111602887|XP_030081140.1|DHYD	LOC117572402|XP_034111074.1|DALB
OG0004989	LOC111605670|XP_023180102.1|DHYD	LOC117571122|XP_034109014.1|DALB
OG0004990	LOC111602122|XP_023174839.1|DHYD	LOC117567167|XP_034102871.1|DALB
OG0004991	LOC111602388|XP_023175175.1|DHYD	LOC117571157|XP_034109056.1|DALB
OG0004992	LOC111602389|XP_023175177.2|DHYD	LOC117571161|XP_034109062.1|DALB
OG0004993	LOC111601691|XP_023174169.2|DHYD	LOC117571717|XP_034109907.1|DALB
OG0004994	LOC111604489|XP_023178347.2|DHYD	LOC117572009|XP_034110419.1|DALB
OG0004995	LOC111601595|XP_023174024.2|DHYD	LOC117570918|XP_034108717.1|DALB
OG0004996	LOC111592960|XP_023161218.1|DHYD	LOC117568277|XP_034104661.1|DALB
OG0004997	LOC111594023|XP_023162898.1|DHYD	LOC117569514|XP_034106596.1|DALB
OG0004998	LOC111597728|XP_023168338.1|DHYD	LOC117572568|XP_034111339.1|DALB
OG0004999	LOC111601649|XP_023174099.2|DHYD	LOC117572358|XP_034111012.1|DALB
OG0005000	LOC111599397|XP_023170809.1|DHYD	LOC117569150|XP_034106101.1|DALB
OG0005001	LOC111601690|XP_023174167.2|DHYD	LOC117567955|XP_034104145.1|DALB
OG0005002	LOC111601481|XP_023173838.1|DHYD	LOC117574551|XP_034114313.1|DALB
OG0005003	LOC111592838|XP_023161029.1|DHYD	LOC117572560|XP_034111327.1|DALB
OG0005004	LOC111601028|XP_023173205.1|DHYD	LOC117571382|XP_034109392.1|DALB
OG0005005	LOC111604537|XP_023178404.2|DHYD	LOC117569828|XP_034107044.1|DALB
OG0005006	LOC111595387|XP_023164853.1|DHYD	LOC117569821|XP_034107035.1|DALB
OG0005007	LOC111601110|XP_023173324.2|DHYD	LOC117568565|XP_034105183.1|DALB
OG0005008	LOC111597469|XP_023167986.2|DHYD	LOC117566387|XP_034101783.1|DALB
OG0005009	LOC111604775|XP_023178748.1|DHYD	LOC117572511|XP_034111255.1|DALB
OG0005010	LOC111598383|XP_023169360.2|DHYD	LOC117568892|XP_034105684.1|DALB
OG0005011	LOC111600066|XP_023171764.2|DHYD	LOC117567295|XP_034103063.1|DALB
OG0005012	LOC111597502|XP_023168035.2|DHYD	LOC117570806|XP_034108552.1|DALB
OG0005013	LOC111604788|XP_023178769.2|DHYD	LOC117576335|XP_034116900.1|DALB
OG0005014	LOC111598726|XP_023169885.1|DHYD	LOC117569322|XP_034106340.1|DALB
OG0005015	LOC111604440|XP_023178277.2|DHYD	LOC117569469|XP_034106528.1|DALB
OG0005016	LOC111598699|XP_023169833.1|DHYD	LOC117571436|XP_034109471.1|DALB
OG0005017	LOC111602900|XP_023176004.2|DHYD	LOC117567730|XP_034103785.1|DALB
OG0005018	LOC111601073|XP_023173265.1|DHYD	LOC117567073|XP_034102709.1|DALB
OG0005019	LOC111596939|XP_023167159.1|DHYD	LOC117569296|XP_034106294.1|DALB
OG0005020	LOC111593871|XP_023162700.2|DHYD	LOC117568861|XP_034105639.1|DALB
OG0005021	LOC111594701|XP_023163890.2|DHYD	LOC117565376|XP_034100341.1|DALB
OG0005022	LOC111595294|XP_023164716.2|DHYD	LOC117572500|XP_034111242.1|DALB
OG0005023	LOC111600645|XP_023172630.1|DHYD	LOC117566547|XP_034101980.1|DALB
OG0005024	LOC111596969|XP_023167213.1|DHYD	LOC117570525|XP_034108119.1|DALB
OG0005025	LOC111597494|XP_023168020.2|DHYD	LOC117568216|XP_034104581.1|DALB
OG0005026	LOC111601734|XP_023174226.2|DHYD	LOC117570396|XP_034107906.1|DALB
OG0005027	LOC111604485|XP_023178340.2|DHYD	LOC117569291|XP_034106287.1|DALB
OG0005028	LOC111605544|XP_023179874.1|DHYD	LOC117575240|XP_034115263.1|DALB
OG0005029	LOC111601054|XP_023173238.2|DHYD	LOC117567560|XP_034103511.1|DALB
OG0005030	LOC111600511|XP_023172407.1|DHYD	LOC117569748|XP_034106927.1|DALB, LOC117571932|XP_034110312.1|DALB
OG0005031	LOC111592969|XP_023161229.2|DHYD	LOC117567929|XP_034104105.1|DALB
OG0005032	LOC111594361|XP_023163392.1|DHYD	LOC117571013|XP_034108862.1|DALB
OG0005033	LOC111593094|XP_030078950.1|DHYD	LOC117567920|XP_034104092.1|DALB
OG0005034	LOC111593106|XP_030081422.1|DHYD	LOC117570333|XP_034107775.1|DALB
OG0005035	LOC111594380|XP_023163412.2|DHYD	LOC117566826|XP_034102282.1|DALB
OG0005036	LOC111602923|XP_023176038.1|DHYD	LOC117566550|XP_034101983.1|DALB
OG0005037	LOC111603741|XP_023177226.1|DHYD	LOC117567585|XP_034103557.1|DALB
OG0005038	LOC111594858|XP_023164105.1|DHYD	LOC117568721|XP_034105430.1|DALB
OG0005039	LOC111599068|XP_023170359.2|DHYD	LOC117564151|XP_034098708.1|DALB
OG0005040	LOC111601647|XP_023174096.2|DHYD	LOC117567025|XP_034102615.1|DALB
OG0005041	LOC111597516|XP_023168053.2|DHYD	LOC117570963|XP_034108796.1|DALB
OG0005042	LOC111604763|XP_023178729.2|DHYD	LOC117572280|XP_034110878.1|DALB
OG0005043	LOC111597956|XP_023168688.1|DHYD	LOC117571591|XP_034109698.1|DALB
OG0005044	LOC111597952|XP_023168682.2|DHYD	LOC117571589|XP_034109696.1|DALB
OG0005045	LOC111597999|XP_023168755.1|DHYD	LOC117568279|XP_034104681.1|DALB
OG0005046	LOC111602369|XP_023175151.1|DHYD	LOC117572719|XP_034111672.1|DALB
OG0005047	LOC111595072|XP_023164396.2|DHYD	LOC117567398|XP_034103246.1|DALB
OG0005048	LOC111595074|XP_023164399.1|DHYD	LOC117567401|XP_034103251.1|DALB
OG0005049	LOC111594384|XP_023163419.2|DHYD	LOC117570205|XP_034107584.1|DALB
OG0005050	LOC111602187|XP_023174915.2|DHYD	LOC117571158|XP_034109057.1|DALB
OG0005051	LOC111594356|XP_023163383.1|DHYD	LOC117571553|XP_034109647.1|DALB
OG0005052	LOC111594357|XP_023163384.1|DHYD	LOC117567582|XP_034103554.1|DALB
OG0005053	LOC111594673|XP_023163851.2|DHYD	LOC117566062|XP_034101410.1|DALB
OG0005054	LOC111592254|XP_023160103.1|DHYD	LOC117572631|XP_034111481.1|DALB
OG0005055	LOC111605046|XP_023179153.1|DHYD	LOC117573975|XP_034113414.1|DALB
OG0005056	LOC111597656|XP_023168246.2|DHYD	LOC117571715|XP_034109905.1|DALB
OG0005057	LOC115482742|XP_030079282.1|DHYD, LOC111593200|XP_023161592.2|DHYD	LOC117567432|XP_034103323.1|DALB
OG0005058	LOC111601742|XP_023174233.1|DHYD	LOC117572600|XP_034111404.1|DALB
OG0005059	LOC111593949|XP_023162808.1|DHYD	LOC117571639|XP_034109756.1|DALB
OG0005060	LOC111593840|XP_023162648.1|DHYD	LOC117571720|XP_034109912.1|DALB
OG0005061	LOC111596293|XP_023166217.2|DHYD	LOC117563366|XP_034097556.1|DALB
OG0005062	LOC111600141|XP_030081193.1|DHYD	LOC117572031|XP_034110473.1|DALB
OG0005063	LOC111604100|XP_023177768.2|DHYD	LOC117571888|XP_034110243.1|DALB
OG0005064	LOC111595098|XP_023164432.1|DHYD	LOC117566805|XP_034102244.1|DALB
OG0005065	LOC111604189|XP_023177912.2|DHYD	LOC117568813|XP_034105568.1|DALB
OG0005066	LOC111596624|XP_023166678.1|DHYD	LOC117569797|XP_034106997.1|DALB
OG0005067	LOC111600898|XP_023173005.2|DHYD	LOC117566672|XP_034102109.1|DALB
OG0005068	LOC111599276|XP_023170642.1|DHYD	LOC117570679|XP_034108369.1|DALB
OG0005069	LOC111595622|XP_023165197.1|DHYD	LOC117568640|XP_034105320.1|DALB
OG0005070	LOC111600038|XP_023171724.2|DHYD	LOC117569513|XP_034106592.1|DALB
OG0005071	LOC111592798|XP_023160972.1|DHYD	LOC117567590|XP_034103563.1|DALB
OG0005072	LOC111601946|XP_023174570.1|DHYD	LOC117574357|XP_034114119.1|DALB
OG0005073	LOC111602226|XP_023174974.1|DHYD	LOC117572756|XP_034111731.1|DALB
OG0005074	LOC111603043|XP_023176249.2|DHYD	LOC117569297|XP_034106296.1|DALB
OG0005075	LOC111593577|XP_023162210.2|DHYD	LOC117570517|XP_034108109.1|DALB
OG0005076	LOC111599915|XP_023171512.1|DHYD	LOC117572435|XP_034111154.1|DALB
OG0005078	LOC111601586|XP_023174008.2|DHYD	LOC117570699|XP_034108393.1|DALB
OG0005079	LOC111605381|XP_023179636.2|DHYD	LOC117570428|XP_034107973.1|DALB
OG0005080	LOC111597541|XP_023168098.2|DHYD	LOC117568242|XP_034104610.1|DALB
OG0005081	LOC111593878|XP_023162711.2|DHYD	LOC117566817|XP_034102269.1|DALB
OG0005082	LOC111593527|XP_023162088.1|DHYD	LOC117571930|XP_034110309.1|DALB
OG0005083	LOC111602872|XP_023175966.1|DHYD	LOC117568185|XP_034104532.1|DALB
OG0005084	LOC111604409|XP_023178233.2|DHYD	LOC117567978|XP_034104187.1|DALB
OG0005085	LOC111604415|XP_023178238.1|DHYD	LOC117572173|XP_034110714.1|DALB
OG0005086	LOC111599947|XP_023171567.1|DHYD	LOC117569893|XP_034107126.1|DALB
OG0005087	LOC111598681|XP_030081435.1|DHYD	LOC117567405|XP_034103255.1|DALB
OG0005088	LOC111599953|XP_023171593.1|DHYD	LOC117572434|XP_034111152.1|DALB
OG0005089	LOC111599951|XP_023171590.2|DHYD	LOC117572429|XP_034111145.1|DALB
OG0005090	LOC111593733|XP_023162490.2|DHYD	LOC117572274|XP_034110868.1|DALB
OG0005091	LOC111605230|XP_023179427.1|DHYD	LOC117572690|XP_034111625.1|DALB
OG0005092	LOC111595042|XP_023164335.1|DHYD	LOC117568154|XP_034104463.1|DALB
OG0005093	LOC111604457|XP_023178303.1|DHYD	LOC117567816|XP_034103942.1|DALB
OG0005094	LOC111601607|XP_023174040.2|DHYD	LOC117572006|XP_034110413.1|DALB
OG0005095	LOC111604487|XP_030081073.1|DHYD	LOC117569851|XP_034107074.1|DALB
OG0005096	LOC111602231|XP_023174980.1|DHYD	LOC117564106|XP_034098647.1|DALB
OG0005097	LOC111592520|XP_023160539.1|DHYD	LOC117570524|XP_034108117.1|DALB
OG0005098	LOC111604125|XP_023177808.1|DHYD	LOC117571474|XP_034109523.1|DALB
OG0005099	LOC111593797|XP_023162586.1|DHYD	LOC117570802|XP_034108549.1|DALB
OG0005100	LOC111593793|XP_023162580.1|DHYD	LOC117570801|XP_034108548.1|DALB
OG0005101	LOC111601470|XP_023173824.2|DHYD	LOC117575287|XP_034115322.1|DALB
OG0005102	LOC111592947|XP_023161196.2|DHYD	LOC117568278|XP_034104662.1|DALB
OG0005103	LOC111600088|XP_023171796.2|DHYD	LOC117571444|XP_034109479.1|DALB
OG0005104	LOC111603960|XP_023177563.2|DHYD	LOC117563447|XP_034097677.1|DALB
OG0005105	LOC111605188|XP_023179354.2|DHYD	LOC117572482|XP_034111222.1|DALB
OG0005106	LOC111597452|XP_023167949.2|DHYD	LOC117572593|XP_034111376.1|DALB
OG0005107	LOC111601706|XP_023174193.2|DHYD	LOC117567082|XP_034102727.1|DALB
OG0005108	LOC111592532|XP_023160581.1|DHYD	LOC117572441|XP_034111163.1|DALB
OG0005109	LOC111603124|XP_023176365.2|DHYD	LOC117565062|XP_034099938.1|DALB
OG0005110	LOC111592431|XP_023160383.2|DHYD	LOC117572582|XP_034111357.1|DALB
OG0005111	LOC111605648|XP_023180078.2|DHYD	LOC117567378|XP_034103212.1|DALB
OG0005112	LOC111595378|XP_023164842.2|DHYD	LOC117566955|XP_034102488.1|DALB
OG0005113	LOC111605650|XP_023180080.1|DHYD	LOC117567379|XP_034103214.1|DALB
OG0005114	LOC111598671|XP_023169796.2|DHYD	LOC117569881|XP_034107111.1|DALB
OG0005115	LOC111603530|XP_030079278.1|DHYD	LOC117564073|XP_034098589.1|DALB
OG0005116	LOC111605640|XP_023180069.2|DHYD	LOC117570381|XP_034107867.1|DALB
OG0005117	LOC111593404|XP_023161892.2|DHYD	LOC117564118|XP_034098670.1|DALB
OG0005118	LOC111603572|XP_023176994.1|DHYD	LOC117565897|XP_034101134.1|DALB
OG0005119	LOC111600901|XP_023173012.2|DHYD	LOC117570385|XP_034107873.1|DALB
OG0005120	LOC111596514|XP_023166546.2|DHYD	LOC117570347|XP_034107795.1|DALB
OG0005121	LOC111605080|XP_023179181.2|DHYD	LOC117570081|XP_034107412.1|DALB
OG0005122	LOC111594913|XP_023164168.1|DHYD	LOC117567441|XP_034103340.1|DALB
OG0005123	LOC111593535|XP_023162106.1|DHYD	LOC117572623|XP_034111470.1|DALB
OG0005124	LOC111605631|XP_023180053.2|DHYD	LOC117566359|XP_034101738.1|DALB
OG0005125	LOC111605629|XP_023180050.2|DHYD	LOC117567637|XP_034103633.1|DALB
OG0005126	LOC111601552|XP_023173962.2|DHYD	LOC117571505|XP_034109565.1|DALB
OG0005127	LOC111603053|XP_023176274.1|DHYD	LOC117569101|XP_034106010.1|DALB
OG0005128	LOC111595723|XP_030080919.1|DHYD	LOC117568669|XP_034105364.1|DALB
OG0005129	LOC111596656|XP_023166728.1|DHYD	LOC117570488|XP_034108070.1|DALB
OG0005130	LOC111605728|XP_023180188.2|DHYD	LOC117571813|XP_034110074.1|DALB
OG0005131	LOC111593223|XP_030081118.1|DHYD	LOC117571407|XP_034109435.1|DALB
OG0005132	LOC111597560|XP_023168126.1|DHYD	LOC117566852|XP_034102335.1|DALB
OG0005133	LOC111604486|XP_023178342.1|DHYD	LOC117570965|XP_034108798.1|DALB
OG0005134	LOC111595139|XP_023164478.2|DHYD	LOC117567570|XP_034103531.1|DALB
OG0005135	LOC111596944|XP_023167167.2|DHYD	LOC117567887|XP_034104049.1|DALB
OG0005136	LOC111596957|XP_023167183.1|DHYD	LOC117568250|XP_034104620.1|DALB
OG0005137	LOC111595899|XP_030080665.1|DHYD	LOC117576708|XP_034117614.1|DALB
OG0005138	LOC111593096|XP_023161461.1|DHYD	LOC117568783|XP_034105511.1|DALB
OG0005139	LOC111596942|XP_023167164.1|DHYD	LOC117570158|XP_034107515.1|DALB
OG0005140	LOC111601863|XP_023174472.1|DHYD	LOC117566127|XP_034101496.1|DALB
OG0005141	LOC111594014|XP_023162880.2|DHYD	LOC117572415|XP_034111088.1|DALB
OG0005142	LOC111597769|XP_023168395.1|DHYD	LOC117569408|XP_034106436.1|DALB
OG0005143	LOC111605204|XP_023179379.1|DHYD	LOC117572013|XP_034110425.1|DALB
OG0005144	LOC111605190|XP_023179357.2|DHYD	LOC117569335|XP_034106356.1|DALB
OG0005145	LOC111605163|XP_023179316.1|DHYD	LOC117569918|XP_034107154.1|DALB
OG0005146	LOC111598787|XP_023169970.2|DHYD	LOC117570476|XP_034108051.1|DALB
OG0005147	LOC111598789|XP_023169973.1|DHYD	LOC117570478|XP_034108054.1|DALB
OG0005148	LOC111595131|XP_023164470.2|DHYD	LOC117568453|XP_034105019.1|DALB
OG0005149	LOC111597676|XP_023168270.2|DHYD	LOC117570690|XP_034108383.1|DALB
OG0005150	LOC111604658|XP_023178582.1|DHYD	LOC117567935|XP_034104116.1|DALB
OG0005151	LOC111597426|XP_023167892.1|DHYD	LOC117567600|XP_034103578.1|DALB
OG0005152	LOC111597421|XP_023167885.1|DHYD	LOC117571620|XP_034109733.1|DALB
OG0005153	LOC111597417|XP_023167881.2|DHYD	LOC117571613|XP_034109724.1|DALB
OG0005154	LOC111597423|XP_023167888.2|DHYD	LOC117571611|XP_034109721.1|DALB
OG0005155	LOC111601062|XP_023173251.2|DHYD	LOC117570038|XP_034107353.1|DALB
OG0005156	LOC111598497|XP_023169524.2|DHYD	LOC117574076|XP_034113601.1|DALB
OG0005157	LOC111593759|XP_023162537.2|DHYD	LOC117568619|XP_034105289.1|DALB
OG0005158	LOC111598070|XP_023168872.2|DHYD	LOC117567830|XP_034103965.1|DALB
OG0005159	LOC111592455|XP_023160412.1|DHYD	LOC117569525|XP_034106615.1|DALB
OG0005160	LOC111601067|XP_023173258.1|DHYD	LOC117572038|XP_034110492.1|DALB
OG0005161	LOC111600767|XP_030080991.1|DHYD	LOC117570832|XP_034108595.1|DALB
OG0005162	LOC111603172|XP_023176420.1|DHYD	LOC117578223|XP_034119487.1|DALB
OG0005163	LOC111597630|XP_023168199.1|DHYD	LOC117566950|XP_034102473.1|DALB
OG0005164	LOC111598763|XP_023169943.2|DHYD	LOC117567856|XP_034104006.1|DALB
OG0005165	LOC111592153|XP_023159969.2|DHYD	LOC117572765|XP_034111741.1|DALB
OG0005166	LOC111604898|XP_030078630.1|DHYD	LOC117576049|XP_034116471.1|DALB
OG0005167	LOC111604932|XP_023178970.1|DHYD	LOC117576053|XP_034116476.1|DALB
OG0005168	LOC111603728|XP_023177207.2|DHYD	LOC117567486|XP_034103406.1|DALB
OG0005169	LOC111597520|XP_023168061.1|DHYD	LOC117572667|XP_034111563.1|DALB
OG0005170	LOC111597478|XP_023167995.1|DHYD	LOC117572664|XP_034111552.1|DALB
OG0005171	LOC111597529|XP_023168074.2|DHYD	LOC117572666|XP_034111562.1|DALB
OG0005172	LOC111593574|XP_023162203.2|DHYD	LOC117569529|XP_034106623.1|DALB
OG0005173	LOC111599931|XP_023171548.2|DHYD	LOC117571678|XP_034109810.1|DALB
OG0005174	LOC111594117|XP_023163044.1|DHYD	LOC117570310|XP_034107743.1|DALB
OG0005175	LOC111603837|XP_023177371.1|DHYD	LOC117570295|XP_034107707.1|DALB
OG0005176	LOC111604157|XP_023177852.1|DHYD	LOC117570227|XP_034107620.1|DALB
OG0005177	LOC111603815|XP_023177340.2|DHYD	LOC117569878|XP_034107108.1|DALB
OG0005178	LOC111601664|XP_023174116.2|DHYD	LOC117567123|XP_034102821.1|DALB
OG0005179	LOC111605175|XP_023179337.1|DHYD	LOC117572019|XP_034110458.1|DALB
OG0005180	LOC111602916|XP_023176029.2|DHYD	LOC117572399|XP_034111070.1|DALB
OG0005181	LOC111594063|XP_023162958.1|DHYD	LOC117563453|XP_034097695.1|DALB
OG0005182	LOC111599964|XP_030079711.1|DHYD	LOC117567339|XP_034103151.1|DALB
OG0005183	LOC111599047|XP_023170335.1|DHYD	LOC117567629|XP_034103614.1|DALB
OG0005184	LOC111599169|XP_023170521.2|DHYD	LOC117567967|XP_034104167.1|DALB
OG0005185	LOC111604192|XP_023177915.1|DHYD	LOC117567702|XP_034103724.1|DALB
OG0005186	LOC111604461|XP_030081094.1|DHYD	LOC117566570|XP_034102003.1|DALB
OG0005187	LOC111599959|XP_023171603.2|DHYD	LOC117571680|XP_034109812.1|DALB
OG0005188	LOC111602313|XP_023175084.2|DHYD	LOC117572714|XP_034111668.1|DALB
OG0005189	LOC111593035|XP_023161369.2|DHYD	LOC117565514|XP_034100558.1|DALB
OG0005190	LOC111603055|XP_023176280.2|DHYD	LOC117571026|XP_034108876.1|DALB
OG0005191	LOC111602959|XP_023176100.1|DHYD	LOC117575886|XP_034116217.1|DALB, LOC117575887|XP_034116219.1|DALB
OG0005192	LOC111597675|XP_030080933.1|DHYD	LOC117567443|XP_034103342.1|DALB
OG0005193	LOC111593876|XP_023162708.1|DHYD	LOC117569385|XP_034106406.1|DALB
OG0005194	LOC111602099|XP_023174802.2|DHYD	LOC117570568|XP_034108191.1|DALB
OG0005195	LOC111604181|XP_023177897.1|DHYD	LOC117570377|XP_034107862.1|DALB
OG0005196	LOC111592296|XP_023160168.2|DHYD	LOC117567738|XP_034103814.1|DALB
OG0005197	LOC111600619|XP_023172589.2|DHYD, LOC115483359|XP_030080903.1|DHYD	LOC117570831|XP_034108594.1|DALB
OG0005198	LOC111595383|XP_023164850.1|DHYD	LOC117569624|XP_034106752.1|DALB
OG0005199	LOC111600740|XP_023172786.1|DHYD	LOC117566911|XP_034102422.1|DALB
OG0005200	LOC111600572|XP_023172525.1|DHYD	LOC117566888|XP_034102391.1|DALB
OG0005201	LOC111605387|XP_023179647.1|DHYD	LOC117570433|XP_034107980.1|DALB
OG0005202	LOC111604164|XP_023177870.2|DHYD	LOC117571188|XP_034109116.1|DALB
OG0005203	LOC111593753|XP_030081271.1|DHYD	LOC117568615|XP_034105267.1|DALB
OG0005204	LOC111602328|XP_023175098.2|DHYD	LOC117564885|XP_034099724.1|DALB
OG0005205	LOC111599370|XP_023170774.2|DHYD	LOC117564344|XP_034098945.1|DALB
OG0005206	LOC111605286|XP_023179499.2|DHYD	LOC117569435|XP_034106488.1|DALB
OG0005207	LOC111604602|XP_023178483.2|DHYD	LOC117566378|XP_034101772.1|DALB
OG0005208	LOC111593892|XP_023162727.1|DHYD	LOC117569667|XP_034106804.1|DALB
OG0005209	LOC111598930|XP_023170173.2|DHYD	LOC117563291|XP_034097425.1|DALB
OG0005210	LOC111598965|XP_030080529.1|DHYD	LOC117563289|XP_034097422.1|DALB
OG0005211	LOC111599757|XP_023171279.2|DHYD	LOC117570602|XP_034108237.1|DALB
OG0005212	LOC111600620|XP_023172590.1|DHYD, LOC115483360|XP_030080904.1|DHYD	LOC117570840|XP_034108611.1|DALB
OG0005213	LOC111597247|XP_023167615.2|DHYD	LOC117577994|XP_034118983.1|DALB
