Orthogroup	DHYD.longest_only	DSEC.longest_only
OG0005564	LOC111594783|XP_023164004.2|DHYD	LOC6611951|XP_002036468.1|DSEC
OG0005565	LOC111595199|XP_023164566.1|DHYD	LOC6614477|XP_002038910.1|DSEC
OG0005566	LOC111595200|XP_023164567.1|DHYD	LOC6614478|XP_002038911.1|DSEC
OG0005567	LOC111601783|XP_023174311.2|DHYD	LOC6607800|XP_032576571.1|DSEC
OG0005568	LOC111603541|XP_023176943.1|DHYD	LOC6613414|XP_002037888.1|DSEC
OG0005569	LOC111599346|XP_023170744.1|DHYD	LOC6613049|XP_032581191.1|DSEC
OG0005570	LOC111599071|XP_023170366.2|DHYD	LOC6617333|XP_032582958.1|DSEC
OG0005571	LOC111592779|XP_023160953.2|DHYD	LOC6615666|XP_032571366.1|DSEC
OG0005572	LOC111596625|XP_023166679.2|DHYD	LOC6615354|XP_002039752.1|DSEC
OG0005573	LOC111604911|XP_023178921.2|DHYD	LOC6616926|XP_002041257.1|DSEC
OG0005574	LOC111604107|XP_023177779.2|DHYD	LOC6608023|XP_002032771.1|DSEC
OG0005575	LOC111601772|XP_023174283.1|DHYD	LOC6606973|XP_002031765.2|DSEC
OG0005576	LOC111599991|XP_023171654.1|DHYD	LOC6609380|XP_002034069.1|DSEC
OG0005577	LOC111595079|XP_023164403.1|DHYD	LOC6605752|XP_002030567.1|DSEC
OG0005578	LOC111596667|XP_030078554.1|DHYD	LOC6616267|XP_032575522.1|DSEC
OG0005579	LOC111596662|XP_023166734.1|DHYD	LOC116801266|XP_032575525.1|DSEC
OG0005580	LOC111596015|XP_023165805.1|DHYD	LOC6604986|XP_002029829.1|DSEC
OG0005581	LOC111604861|XP_023178866.2|DHYD	LOC6612310|XP_032580628.1|DSEC
OG0005582	LOC111594916|XP_023164171.2|DHYD	LOC6616514|XP_002040874.1|DSEC
OG0005583	LOC111605169|XP_023179325.1|DHYD	LOC6604881|XP_002029726.1|DSEC
OG0005584	LOC111596299|XP_023166225.2|DHYD	LOC6613592|XP_002038060.1|DSEC
OG0005585	LOC111603633|XP_030080714.1|DHYD	LOC6614211|XP_002038656.1|DSEC
OG0005586	LOC111603594|XP_023177020.1|DHYD	LOC6621850|XP_002045924.2|DSEC
OG0005587	LOC111600067|XP_023171765.1|DHYD	LOC6612091|XP_002036608.1|DSEC
OG0005588	LOC111595093|XP_023164420.2|DHYD	LOC6605874|XP_032575360.1|DSEC
OG0005589	LOC111604915|XP_023178931.1|DHYD	LOC6607170|XP_002031956.1|DSEC
OG0005590	LOC111597739|XP_023168397.1|DHYD	LOC6607887|XP_002032641.1|DSEC
OG0005591	LOC111600205|XP_030079373.1|DHYD	LOC6618448|XP_002042718.2|DSEC
OG0005592	LOC111600277|XP_023172094.1|DHYD	LOC6616843|XP_002041179.1|DSEC
OG0005593	LOC111601739|XP_023174231.1|DHYD	LOC6610429|XP_002035010.2|DSEC
OG0005594	LOC111603680|XP_023177128.1|DHYD	LOC6611098|XP_002035655.1|DSEC
OG0005595	LOC111603678|XP_023177126.2|DHYD	LOC6611097|XP_002035654.2|DSEC
OG0005596	LOC111601598|XP_023174031.1|DHYD	LOC6610402|XP_002034984.1|DSEC
OG0005597	LOC111597403|XP_023167850.2|DHYD	LOC6607300|XP_032579529.1|DSEC
OG0005598	LOC111592684|XP_023160818.1|DHYD	LOC6612763|XP_002037266.1|DSEC
OG0005599	LOC111593735|XP_023162489.2|DHYD	LOC6615352|XP_032570870.1|DSEC
OG0005600	LOC111598491|XP_023169516.2|DHYD	LOC6607251|XP_002032030.1|DSEC
OG0005601	LOC111604984|XP_023179052.1|DHYD	LOC6615051|XP_002039468.2|DSEC
OG0005602	LOC111595180|XP_023164527.2|DHYD	LOC6617024|XP_002041352.1|DSEC
OG0005603	LOC111602588|XP_023175513.1|DHYD	LOC6609258|XP_002033948.1|DSEC
OG0005604	LOC111602584|XP_023175508.2|DHYD	LOC6609256|XP_002033946.2|DSEC
OG0005605	LOC111599657|XP_023171112.2|DHYD	LOC6608806|XP_002033525.1|DSEC
OG0005606	LOC111602439|XP_023175262.2|DHYD	LOC6617706|XP_002042018.1|DSEC
OG0005607	LOC111601446|XP_023173789.2|DHYD	LOC6606825|XP_002031622.1|DSEC
OG0005608	LOC111599416|XP_023170833.2|DHYD	LOC6606828|XP_002031625.2|DSEC
OG0005609	LOC111598470|XP_023169495.1|DHYD	LOC6610588|XP_002035161.1|DSEC
OG0005610	LOC111598202|XP_023169098.1|DHYD	LOC6604829|XP_002029674.1|DSEC
OG0005611	LOC111602903|XP_023176009.2|DHYD	LOC6610629|XP_032575442.1|DSEC
OG0005612	LOC111599871|XP_023171456.2|DHYD	LOC6606739|XP_002031536.1|DSEC
OG0005613	LOC111604958|XP_023179005.2|DHYD	LOC6616884|XP_002041220.1|DSEC
OG0005614	LOC111598506|XP_023169544.2|DHYD	LOC6613946|XP_002038410.1|DSEC
OG0005615	LOC111594637|XP_023163800.2|DHYD	LOC6619500|XP_032578320.1|DSEC
OG0005616	LOC111602999|XP_023176165.2|DHYD	LOC6606285|XP_002031090.2|DSEC
OG0005617	LOC111599564|XP_023171000.2|DHYD	LOC6614116|XP_002038570.1|DSEC
OG0005618	LOC111603122|XP_023176367.1|DHYD	LOC6608741|XP_002033464.1|DSEC
OG0005619	LOC111596759|XP_023166876.1|DHYD	LOC6613737|XP_032578047.1|DSEC
OG0005620	LOC111602845|XP_023175925.2|DHYD	LOC6617590|XP_002041903.2|DSEC
OG0005621	LOC111604035|XP_023177660.1|DHYD	LOC6612280|XP_032581463.1|DSEC, LOC116802166|XP_032581464.1|DSEC
OG0005622	LOC111597363|XP_023167787.1|DHYD	LOC6612242|XP_002036754.1|DSEC
OG0005623	LOC111605601|XP_023179981.2|DHYD	LOC6616153|XP_032580047.1|DSEC
OG0005624	LOC111598633|XP_023169744.2|DHYD, LOC115483699|XP_030081621.1|DHYD	LOC6614188|XP_032577068.1|DSEC
OG0005625	LOC111603023|XP_023176221.2|DHYD	LOC6606198|XP_032576573.1|DSEC
OG0005626	LOC111602838|XP_023175918.2|DHYD	LOC6620258|XP_002044466.1|DSEC
OG0005627	LOC111596429|XP_023166410.1|DHYD	LOC6606769|XP_032579445.1|DSEC
OG0005628	LOC111594974|XP_023164241.2|DHYD	LOC6606270|XP_002031075.1|DSEC
OG0005629	LOC111605406|XP_023179675.1|DHYD	LOC6608661|XP_002033394.1|DSEC
OG0005630	LOC111604585|XP_023178464.2|DHYD	LOC6608848|XP_032570772.1|DSEC
OG0005631	LOC111593423|XP_023161935.2|DHYD	LOC6617606|XP_002041919.2|DSEC
OG0005632	LOC111593393|XP_030079435.1|DHYD	LOC6618595|XP_032582488.1|DSEC
OG0005633	LOC111603614|XP_023177048.2|DHYD	LOC6616620|XP_032577012.1|DSEC
OG0005634	LOC111599604|XP_023171058.2|DHYD	LOC6616702|XP_002041057.1|DSEC
OG0005635	LOC111596641|XP_023166701.1|DHYD	LOC6611931|XP_032569745.1|DSEC
OG0005636	LOC111599601|XP_023171055.2|DHYD	LOC6614111|XP_032577607.1|DSEC
OG0005637	LOC111604816|XP_023178804.1|DHYD	LOC6607241|XP_002032022.1|DSEC
OG0005638	LOC111595514|XP_023165059.1|DHYD	LOC6610062|XP_032571240.1|DSEC
OG0005639	LOC111597089|XP_023167394.2|DHYD	LOC6615318|XP_002039719.2|DSEC
OG0005640	LOC111592036|XP_023159799.2|DHYD	LOC6606793|XP_002031590.1|DSEC
OG0005641	LOC111604741|XP_023178683.2|DHYD	LOC6619836|XP_032582540.1|DSEC
OG0005642	LOC111602629|XP_023175558.1|DHYD	LOC6620028|XP_002044240.1|DSEC
OG0005643	LOC111598731|XP_023169891.2|DHYD	LOC6610765|XP_002035331.1|DSEC
OG0005644	LOC111598746|XP_023169915.2|DHYD	LOC6605090|XP_002029931.1|DSEC
OG0005645	LOC111603351|XP_023176663.2|DHYD	LOC6612574|XP_032580157.1|DSEC
OG0005646	LOC111593516|XP_023162071.2|DHYD	LOC6612421|XP_032581163.1|DSEC
OG0005647	LOC111597138|XP_023167467.1|DHYD	LOC6613591|XP_002038059.1|DSEC
OG0005648	LOC111604468|XP_023178318.1|DHYD	LOC6605234|XP_002030072.1|DSEC
OG0005649	LOC111595739|XP_023165361.1|DHYD	LOC6613871|XP_002038340.1|DSEC
OG0005650	LOC111604878|XP_023178883.2|DHYD	LOC6613865|XP_002038334.1|DSEC
OG0005651	LOC111603379|XP_023176698.2|DHYD	LOC6619826|XP_032580860.1|DSEC
OG0005652	LOC111595923|XP_023165644.2|DHYD	LOC6617163|XP_002041490.2|DSEC
OG0005653	LOC111601252|XP_023173523.2|DHYD	LOC6612021|XP_002036538.1|DSEC
OG0005654	LOC111600860|XP_023172947.2|DHYD	LOC6613850|XP_002038319.1|DSEC
OG0005655	LOC111602989|XP_023176154.2|DHYD	LOC6606294|XP_002031099.1|DSEC
OG0005656	LOC111602960|XP_023176104.2|DHYD	LOC6606281|XP_032578990.1|DSEC
OG0005657	LOC111593342|XP_023161821.2|DHYD	LOC6607099|XP_032578645.1|DSEC
OG0005658	LOC111604991|XP_023179077.1|DHYD	LOC6619053|XP_002043294.1|DSEC
OG0005659	LOC111602829|XP_023175909.2|DHYD	LOC6616929|XP_002041260.1|DSEC
OG0005660	LOC111604683|XP_023178616.2|DHYD	LOC6605964|XP_002030776.1|DSEC
OG0005661	LOC111603411|XP_023176761.1|DHYD	LOC6607090|XP_032579482.1|DSEC
OG0005662	LOC111598620|XP_023169722.2|DHYD	LOC6606799|XP_002031596.2|DSEC
OG0005663	LOC111597262|XP_023167641.1|DHYD	LOC6612428|XP_002036936.1|DSEC
OG0005664	LOC111593236|XP_030079662.1|DHYD	LOC6618712|XP_002042971.2|DSEC
OG0005665	LOC111600261|XP_023172078.1|DHYD	LOC6617040|XP_032576681.1|DSEC
OG0005666	LOC111592366|XP_023160298.2|DHYD	LOC6617475|XP_032580275.1|DSEC
OG0005667	LOC111605597|XP_023179972.2|DHYD	LOC6612371|XP_002036880.2|DSEC
OG0005668	LOC111604438|XP_023178271.2|DHYD	LOC6605238|XP_032575710.1|DSEC
OG0005669	LOC111592895|XP_023161103.2|DHYD	LOC6611578|XP_032569767.1|DSEC
OG0005670	LOC111604809|XP_023178797.2|DHYD	LOC6617189|XP_002041254.1|DSEC
OG0005671	LOC111595973|XP_023165719.2|DHYD	LOC6607013|XP_002031802.1|DSEC
OG0005672	LOC111594395|XP_023163429.1|DHYD	LOC6611961|XP_002036478.1|DSEC
OG0005673	LOC111603050|XP_023176272.2|DHYD	LOC6610431|XP_002035012.1|DSEC
OG0005674	LOC111604432|XP_030080633.1|DHYD	LOC6605631|XP_002030449.2|DSEC
OG0005675	LOC111603435|XP_023176788.1|DHYD	LOC6606202|XP_002031010.1|DSEC
OG0005676	LOC111598657|XP_023169775.2|DHYD	LOC6610831|XP_002035397.1|DSEC
OG0005677	LOC111600627|XP_023172598.2|DHYD	LOC6609297|XP_002033987.1|DSEC
OG0005678	LOC111604837|XP_023178834.2|DHYD	LOC6607164|XP_032578944.1|DSEC
OG0005679	LOC111598603|XP_023169689.2|DHYD	LOC6606318|XP_002031123.1|DSEC
OG0005680	LOC111596231|XP_023166116.1|DHYD	LOC6613327|XP_002037803.2|DSEC
OG0005681	LOC111599766|XP_030078750.1|DHYD	LOC6606308|XP_002031113.1|DSEC
OG0005682	LOC111599765|XP_023171290.1|DHYD	LOC6606309|XP_002031114.1|DSEC
OG0005683	LOC111593508|XP_030079446.1|DHYD	LOC6618619|XP_032582317.1|DSEC
OG0005684	LOC111592841|XP_023161037.1|DHYD	LOC6604827|XP_002029672.1|DSEC
OG0005685	LOC111601906|XP_023174522.1|DHYD	LOC6615943|XP_002040310.1|DSEC
OG0005686	LOC111599554|XP_023170988.1|DHYD	LOC6616698|XP_002041053.1|DSEC
OG0005687	LOC111592260|XP_023160116.2|DHYD	LOC6618372|XP_032575011.1|DSEC
OG0005688	LOC111600023|XP_023171705.1|DHYD	LOC6621153|XP_002045330.1|DSEC
OG0005689	LOC111603169|XP_023176417.2|DHYD	LOC6612287|XP_032580551.1|DSEC
OG0005690	LOC111597168|XP_023167497.1|DHYD	LOC6607706|XP_002032470.1|DSEC
OG0005691	LOC111593352|XP_023161833.2|DHYD	LOC6607763|XP_002032526.1|DSEC
OG0005692	LOC111599213|XP_023170578.2|DHYD	LOC6617272|XP_002041599.1|DSEC
OG0005693	LOC111593090|XP_023161454.2|DHYD	LOC6610884|XP_002035447.1|DSEC
OG0005694	LOC111601388|XP_023173697.2|DHYD	LOC6619292|XP_032577611.1|DSEC
OG0005695	LOC111603550|XP_023176952.1|DHYD	LOC6616626|XP_002040983.1|DSEC
OG0005696	LOC111603619|XP_023177057.1|DHYD	LOC6616625|XP_002040982.1|DSEC
OG0005697	LOC111603613|XP_023177046.2|DHYD	LOC6616624|XP_032577011.1|DSEC
OG0005698	LOC111602096|XP_023174798.1|DHYD	LOC6608309|XP_002033046.1|DSEC
OG0005699	LOC111604869|XP_023178873.2|DHYD	LOC6619722|XP_032578113.1|DSEC
OG0005700	LOC111602404|XP_023175195.2|DHYD	LOC6616146|XP_032582169.1|DSEC
OG0005701	LOC111595851|XP_023165531.2|DHYD	LOC6617358|XP_002041683.1|DSEC
OG0005702	LOC111593000|XP_023161329.1|DHYD	LOC6612539|XP_002037047.1|DSEC
OG0005703	LOC111597091|XP_023167396.1|DHYD	LOC6615322|XP_002039723.1|DSEC
OG0005704	LOC111605123|XP_023179247.2|DHYD	LOC6615024|XP_002039441.1|DSEC
OG0005705	LOC111597774|XP_030079473.1|DHYD	LOC6604983|XP_002029826.1|DSEC
OG0005706	LOC111594958|XP_023164224.2|DHYD	LOC6606267|XP_002031072.1|DSEC
OG0005707	LOC111604023|XP_030079983.1|DHYD	LOC6620374|XP_032580657.1|DSEC
OG0005708	LOC111601879|XP_023174489.1|DHYD	LOC6615975|XP_002040342.1|DSEC
OG0005709	LOC111596247|XP_023166147.1|DHYD	LOC6612642|XP_002037146.1|DSEC
OG0005710	LOC111598518|XP_023169562.1|DHYD	LOC6606865|XP_002031659.1|DSEC
OG0005711	LOC111604458|XP_023178305.1|DHYD	LOC6619406|XP_002043621.1|DSEC
OG0005712	LOC111595010|XP_023164284.2|DHYD	LOC6621132|XP_002045312.1|DSEC
OG0005713	LOC111595179|XP_023164526.2|DHYD	LOC6617028|XP_002041356.2|DSEC
OG0005714	LOC111601781|XP_023174309.2|DHYD	LOC6621670|XP_032576570.1|DSEC
OG0005715	LOC111599550|XP_023170982.2|DHYD	LOC116801428|XP_032576773.1|DSEC
OG0005716	LOC111604853|XP_023178854.1|DHYD	LOC6607236|XP_032577913.1|DSEC
OG0005717	LOC111604907|XP_023178917.1|DHYD	LOC6613908|XP_032577151.1|DSEC
OG0005718	LOC111599565|XP_023171002.2|DHYD	LOC6606336|XP_002031141.1|DSEC
OG0005719	LOC111595598|XP_023165179.2|DHYD	LOC6617034|XP_002041362.1|DSEC
OG0005720	LOC111601331|XP_023173629.1|DHYD	LOC6616669|XP_002041024.1|DSEC
OG0005721	LOC111595160|XP_023164509.2|DHYD	LOC6617029|XP_032577143.1|DSEC
OG0005722	LOC111603457|XP_023176813.2|DHYD	LOC6614228|XP_032576762.1|DSEC
OG0005723	LOC111598641|XP_023169756.1|DHYD	LOC6613941|XP_002038405.1|DSEC
OG0005724	LOC111593545|XP_023162160.2|DHYD	LOC6610042|XP_002034658.1|DSEC
OG0005725	LOC111599570|XP_023171009.2|DHYD	LOC6616732|XP_032577893.1|DSEC
OG0005726	LOC111592363|XP_023160292.1|DHYD	LOC6620298|XP_002044506.1|DSEC
OG0005727	LOC111603595|XP_023177021.2|DHYD	LOC6614213|XP_002038658.1|DSEC
OG0005728	LOC111603402|XP_023176737.1|DHYD	LOC6607081|XP_032579517.1|DSEC
OG0005729	LOC111603586|XP_023177009.2|DHYD	LOC6607079|XP_032576318.1|DSEC
OG0005730	LOC111603632|XP_023177069.1|DHYD	LOC6607179|XP_002031965.1|DSEC
OG0005731	LOC111603631|XP_023177068.1|DHYD	LOC6607178|XP_002031964.1|DSEC
OG0005732	LOC111592049|XP_023159814.1|DHYD	LOC6606751|XP_002031548.1|DSEC
OG0005733	LOC111592026|XP_023159787.1|DHYD	LOC6606750|XP_032579312.1|DSEC
OG0005734	LOC111598645|XP_023169760.2|DHYD	LOC6619688|XP_032579428.1|DSEC
OG0005735	LOC111600829|XP_023172899.2|DHYD	LOC6613859|XP_032576202.1|DSEC
OG0005736	LOC111600849|XP_023172923.1|DHYD	LOC6614007|XP_002038461.1|DSEC
OG0005737	LOC111592033|XP_023159795.2|DHYD	LOC6607074|XP_002031862.2|DSEC
OG0005738	LOC111593315|XP_023161780.1|DHYD	LOC6606763|XP_032577366.1|DSEC
OG0005739	LOC111604557|XP_023178418.1|DHYD	LOC6606814|XP_002031611.1|DSEC
OG0005740	LOC111596261|XP_023166165.2|DHYD	LOC6612648|XP_002037152.2|DSEC
OG0005741	LOC111600259|XP_023172075.2|DHYD	LOC6614030|XP_002038484.1|DSEC
OG0005742	LOC111595512|XP_023165061.1|DHYD	LOC6616639|XP_032577111.1|DSEC
OG0005743	LOC111598495|XP_023169521.1|DHYD	LOC6607250|XP_002032029.1|DSEC
OG0005744	LOC111604916|XP_023178933.1|DHYD	LOC6607172|XP_002031958.1|DSEC
OG0005745	LOC111604925|XP_023178954.2|DHYD	LOC6613925|XP_032576782.1|DSEC
OG0005746	LOC111604876|XP_023178881.2|DHYD	LOC6613928|XP_002038393.1|DSEC
OG0005747	LOC111598535|XP_023169591.1|DHYD	LOC6613939|XP_002038403.1|DSEC
OG0005748	LOC111601333|XP_023173631.2|DHYD	LOC116801548|XP_032577766.1|DSEC
OG0005749	LOC111592030|XP_023159829.1|DHYD	LOC6618571|XP_032581211.1|DSEC
OG0005750	LOC111603031|XP_023176229.2|DHYD	LOC6614019|XP_002038473.1|DSEC
OG0005751	LOC111597771|XP_023168399.1|DHYD	LOC6605976|XP_002030788.1|DSEC
OG0005752	LOC111594020|XP_023162892.1|DHYD	LOC6609369|XP_002034058.1|DSEC
OG0005753	LOC111601145|XP_023173380.1|DHYD	LOC6613357|XP_002037831.1|DSEC
OG0005754	LOC111592107|XP_023159906.2|DHYD	LOC6609531|XP_002034214.1|DSEC
OG0005755	LOC111600042|XP_023171735.2|DHYD	LOC6615819|XP_002040189.1|DSEC
OG0005756	LOC111603447|XP_023176801.1|DHYD	LOC6607088|XP_002031876.1|DSEC
OG0005757	LOC111598496|XP_023169522.1|DHYD	LOC6607249|XP_002032028.1|DSEC
OG0005758	LOC111604950|XP_023178992.2|DHYD	LOC6613912|XP_032577046.1|DSEC
OG0005759	LOC111598638|XP_030081637.1|DHYD	LOC6607060|XP_032578474.1|DSEC
OG0005760	LOC111596444|XP_023166435.1|DHYD	LOC6606773|XP_032576811.1|DSEC
OG0005761	LOC111596698|XP_023166784.2|DHYD	LOC6620996|XP_032578206.1|DSEC
OG0005762	LOC111596433|XP_023166415.2|DHYD	LOC6620065|XP_002044277.1|DSEC
OG0005763	LOC111597695|XP_023168299.2|DHYD	LOC6607868|XP_002032622.1|DSEC
OG0005764	LOC111600297|XP_023172120.1|DHYD	LOC6614025|XP_002038479.1|DSEC
OG0005765	LOC111600296|XP_030078803.1|DHYD	LOC6621477|XP_032577547.1|DSEC
OG0005766	LOC111601360|XP_023173661.2|DHYD	LOC6616675|XP_032579034.1|DSEC
OG0005767	LOC115482751|XP_030080616.1|DHYD, LOC111595028|XP_030081900.1|DHYD	LOC6619255|XP_002043472.2|DSEC
OG0005768	LOC111593993|XP_023162852.1|DHYD	LOC6612217|XP_032582401.1|DSEC
OG0005769	LOC111604947|XP_023178986.2|DHYD	LOC6613984|XP_002038440.1|DSEC
OG0005770	LOC111595219|XP_023164601.2|DHYD	LOC6621107|XP_032577800.1|DSEC
OG0005771	LOC111594827|XP_023164059.1|DHYD	LOC6612751|XP_002037254.1|DSEC
OG0005772	LOC111596826|XP_023166968.2|DHYD	LOC6607296|XP_002032075.1|DSEC
OG0005773	LOC111604640|XP_023178554.1|DHYD	LOC6606171|XP_002030979.1|DSEC
OG0005774	LOC111604579|XP_023178449.1|DHYD	LOC6606822|XP_002031619.1|DSEC
OG0005775	LOC111604473|XP_023178325.1|DHYD	LOC6619413|XP_002043628.1|DSEC
OG0005776	LOC111599856|XP_023171443.2|DHYD	LOC6605671|XP_032574989.1|DSEC
OG0005777	LOC111603923|XP_023177516.2|DHYD	LOC6611713|XP_002036246.1|DSEC
OG0005779	LOC111595208|XP_030080603.1|DHYD	LOC6606254|XP_002031059.1|DSEC
OG0005780	LOC111604405|XP_023178225.2|DHYD	LOC6605392|XP_032574245.1|DSEC
OG0005781	LOC111604478|XP_023178331.1|DHYD	LOC6605243|XP_002030081.1|DSEC
OG0005782	LOC111604477|XP_023178330.2|DHYD	LOC6605240|XP_002030078.1|DSEC
OG0005783	LOC111600047|XP_023171740.2|DHYD	LOC6608565|XP_002033299.1|DSEC
OG0005784	LOC111604213|XP_023177946.2|DHYD	LOC6616981|XP_032577586.1|DSEC
OG0005785	LOC111604242|XP_023177992.2|DHYD	LOC6616982|XP_032577328.1|DSEC
OG0005786	LOC111599873|XP_023171457.2|DHYD	LOC6606738|XP_002031535.1|DSEC
OG0005787	LOC111600861|XP_023172948.1|DHYD	LOC6613848|XP_032577742.1|DSEC
OG0005788	LOC111595635|XP_023165217.2|DHYD	LOC6609113|XP_002033815.1|DSEC
OG0005789	LOC111598597|XP_023169680.2|DHYD	LOC6620476|XP_032573647.1|DSEC
OG0005790	LOC111594816|XP_023164046.1|DHYD	LOC6612749|XP_002037252.1|DSEC
OG0005791	LOC111599768|XP_030078748.1|DHYD	LOC6606310|XP_032577079.1|DSEC
OG0005792	LOC111604624|XP_023178521.1|DHYD	LOC6606311|XP_002031116.1|DSEC
OG0005793	LOC111604623|XP_023178518.1|DHYD	LOC6606175|XP_032576453.1|DSEC
OG0005794	LOC111605404|XP_023179673.1|DHYD	LOC6608657|XP_002033390.2|DSEC
OG0005795	LOC111603440|XP_023176794.2|DHYD	LOC6616878|XP_002041214.1|DSEC
OG0005796	LOC111604423|XP_023178248.2|DHYD	LOC6619411|XP_032574346.1|DSEC
OG0005797	LOC111598678|XP_023169807.1|DHYD	LOC6605094|XP_002029935.1|DSEC
OG0005798	LOC111593345|XP_023161825.1|DHYD	LOC6607101|XP_002031889.1|DSEC
OG0005799	LOC111599291|XP_023170658.2|DHYD	LOC6614323|XP_032578818.1|DSEC
OG0005800	LOC111599762|XP_023171287.2|DHYD	LOC6614320|XP_002038760.1|DSEC
OG0005801	LOC111599290|XP_023170657.2|DHYD	LOC6614321|XP_032579174.1|DSEC
OG0005802	LOC111604790|XP_023178770.2|DHYD	LOC6606208|XP_032578658.1|DSEC
OG0005803	LOC111603466|XP_023176822.2|DHYD	LOC6607097|XP_032578636.1|DSEC
OG0005804	LOC111601338|XP_023173635.1|DHYD	LOC6616668|XP_032578048.1|DSEC
OG0005805	LOC111594316|XP_023163326.1|DHYD	LOC6618821|XP_002043070.1|DSEC
OG0005806	LOC111593354|XP_023161834.2|DHYD	LOC6607734|XP_002032497.1|DSEC
OG0005807	LOC111593367|XP_023161850.2|DHYD	LOC6607746|XP_032577461.1|DSEC
OG0005808	LOC111591891|XP_023159566.2|DHYD	LOC6619575|XP_002043790.1|DSEC
OG0005809	LOC111602890|XP_023175993.1|DHYD	LOC6610354|XP_032573530.1|DSEC
OG0005810	LOC111597161|XP_023167486.1|DHYD	LOC6614325|XP_002038765.1|DSEC
OG0005811	LOC111597162|XP_023167487.2|DHYD	LOC6614326|XP_002038766.1|DSEC
OG0005812	LOC111593323|XP_023161798.1|DHYD	LOC6607106|XP_002031894.2|DSEC
OG0005813	LOC111598074|XP_023168880.1|DHYD	LOC6607017|XP_002031806.1|DSEC
OG0005814	LOC111601302|XP_023173585.2|DHYD	LOC6614015|XP_032577558.1|DSEC
OG0005815	LOC111597134|XP_023167462.2|DHYD	LOC6607865|XP_002032619.1|DSEC
OG0005816	LOC111594485|XP_023163560.2|DHYD	LOC6619505|XP_002043720.1|DSEC
OG0005817	LOC111596817|XP_023166956.1|DHYD	LOC6607297|XP_002032076.1|DSEC
OG0005818	LOC111603002|XP_023176168.2|DHYD	LOC6616998|XP_032577824.1|DSEC
OG0005819	LOC111603576|XP_023176995.1|DHYD	LOC6614200|XP_002038647.1|DSEC
OG0005820	LOC111603577|XP_023176996.1|DHYD	LOC6614201|XP_002038648.1|DSEC
OG0005821	LOC111603567|XP_023176982.1|DHYD	LOC6614193|XP_002038640.1|DSEC
OG0005822	LOC111598779|XP_023169960.1|DHYD	LOC6611477|XP_032580733.1|DSEC
OG0005823	LOC111598150|XP_023168998.2|DHYD	LOC6618101|XP_002042399.1|DSEC
OG0005824	LOC111605449|XP_023179733.1|DHYD, LOC115483097|XP_030080066.1|DHYD	LOC6606341|XP_002031146.1|DSEC
OG0005825	LOC111592802|XP_023160977.1|DHYD	LOC6605288|XP_002030126.1|DSEC
OG0005826	LOC111598572|XP_023169641.1|DHYD	LOC6620606|XP_002044809.2|DSEC
OG0005827	LOC111596683|XP_023166755.2|DHYD	LOC6616955|XP_002041283.1|DSEC
OG0005828	LOC111595666|XP_023165257.1|DHYD	LOC6611002|XP_002035559.1|DSEC
OG0005829	LOC111603575|XP_023176993.2|DHYD	LOC6607208|XP_002031992.1|DSEC
OG0005830	LOC111596012|XP_023165800.1|DHYD	LOC6610723|XP_032575837.1|DSEC
OG0005831	LOC111596033|XP_023165830.1|DHYD	LOC6610727|XP_002035293.2|DSEC
OG0005832	LOC111596032|XP_023165828.2|DHYD	LOC6610729|XP_032575675.1|DSEC
OG0005833	LOC111598803|XP_030079498.1|DHYD	LOC6610737|XP_032575311.1|DSEC
OG0005834	LOC111599439|XP_023170862.1|DHYD	LOC6610742|XP_002035308.1|DSEC
OG0005835	LOC111597424|XP_023167890.2|DHYD	LOC6610747|XP_002035313.1|DSEC
OG0005836	LOC111594886|XP_030081481.1|DHYD	LOC6606087|XP_032574697.1|DSEC
OG0005837	LOC111593375|XP_023161860.2|DHYD	LOC6607733|XP_002032496.1|DSEC
OG0005838	LOC111601746|XP_023174256.1|DHYD	LOC6616684|XP_002041039.1|DSEC
OG0005839	LOC111596055|XP_023165871.2|DHYD	LOC6613143|XP_002037624.1|DSEC
OG0005840	LOC111595476|XP_023165014.2|DHYD	LOC6616641|XP_002040998.1|DSEC
OG0005841	LOC111602729|XP_023175744.2|DHYD	LOC6614274|XP_032578074.1|DSEC
OG0005842	LOC111595949|XP_023165687.2|DHYD	LOC6616033|XP_002040399.1|DSEC
OG0005843	LOC111599827|XP_023171387.1|DHYD	LOC6605677|XP_002030495.2|DSEC
OG0005844	LOC111592262|XP_023160123.2|DHYD	LOC6618356|XP_032575689.1|DSEC
OG0005845	LOC111604952|XP_023178996.1|DHYD	LOC6613914|XP_002038379.1|DSEC
OG0005846	LOC111601416|XP_023173747.2|DHYD	LOC6607184|XP_002031970.1|DSEC
OG0005847	LOC111604922|XP_023178938.1|DHYD	LOC6607168|XP_032576412.1|DSEC
OG0005848	LOC111605549|XP_023179882.2|DHYD	LOC6620727|XP_032581148.1|DSEC
OG0005849	LOC111591880|XP_023159550.2|DHYD	LOC6619580|XP_032580943.1|DSEC
OG0005850	LOC111592715|XP_030079339.1|DHYD	LOC6620218|XP_002044425.1|DSEC
OG0005851	LOC111605022|XP_023179121.1|DHYD	LOC6611457|XP_002035999.1|DSEC
OG0005852	LOC111603407|XP_023176744.2|DHYD	LOC6606831|XP_002031628.1|DSEC
OG0005853	LOC111596723|XP_023166820.2|DHYD	LOC6614792|XP_002039211.1|DSEC
