Orthogroup	DHYD.longest_only	DBUS.longest_only
OG0004908	LOC111592962|XP_023161220.2|DHYD	LOC108600833|XP_033149418.1|DBUS
OG0004909	LOC111592950|XP_023161198.1|DHYD	LOC108600258|XP_017843185.1|DBUS
OG0004910	LOC111592955|XP_023161211.2|DHYD	LOC108600558|XP_017843710.1|DBUS
OG0004911	LOC111601086|XP_023173281.1|DHYD	LOC108594315|XP_017834951.1|DBUS
OG0004912	LOC111603691|XP_023177149.1|DHYD	LOC108598457|XP_017840590.2|DBUS
OG0004913	LOC111602144|XP_023174861.1|DHYD	LOC108595454|XP_017836182.1|DBUS
OG0004914	LOC111602100|XP_023174804.2|DHYD	LOC108597702|XP_017839876.1|DBUS
OG0004915	LOC111604087|XP_023177746.2|DHYD	LOC108597638|XP_017839771.1|DBUS
OG0004916	LOC111596626|XP_023166680.1|DHYD	LOC108594811|XP_017835438.2|DBUS
OG0004917	LOC111595267|XP_023164681.1|DHYD	LOC108599186|XP_017841470.1|DBUS
OG0004918	LOC111595264|XP_023164678.2|DHYD	LOC108599181|XP_017841459.1|DBUS
OG0004919	LOC111594487|XP_023163563.1|DHYD	LOC108603552|XP_017847959.1|DBUS
OG0004920	LOC111604421|XP_023178245.2|DHYD	LOC108598584|XP_017840766.1|DBUS
OG0004921	LOC111602909|XP_030081141.1|DHYD	LOC108599774|XP_017842310.1|DBUS
OG0004922	LOC111605162|XP_023179315.1|DHYD	LOC108599585|XP_017842017.1|DBUS
OG0004923	LOC111595275|XP_023164690.1|DHYD	LOC108600576|XP_017843734.2|DBUS
OG0004924	LOC111600502|XP_023172398.2|DHYD	LOC108598046|XP_017840150.1|DBUS
OG0004925	LOC111600458|XP_023172327.1|DHYD	LOC108597905|XP_033149310.1|DBUS
OG0004926	LOC111600506|XP_023172402.1|DHYD	LOC108599868|XP_017842507.1|DBUS
OG0004927	LOC111600520|XP_023172420.1|DHYD	LOC108599766|XP_017842271.1|DBUS
OG0004928	LOC111592425|XP_023160368.2|DHYD	LOC108596503|XP_017837824.1|DBUS
OG0004929	LOC111601078|XP_023173272.1|DHYD	LOC108600825|XP_017844106.1|DBUS
OG0004930	LOC111603249|XP_023176528.2|DHYD	LOC108596064|XP_017836948.1|DBUS
OG0004931	LOC111602146|XP_023174863.1|DHYD	LOC108595020|XP_017835643.1|DBUS
OG0004932	LOC111600470|XP_023172345.2|DHYD	LOC108600244|XP_017843168.1|DBUS
OG0004933	LOC111593550|XP_023162172.1|DHYD	LOC108597326|XP_033151011.1|DBUS
OG0004934	LOC111600109|XP_023171839.1|DHYD	LOC108595605|XP_017836360.1|DBUS
OG0004935	LOC111602220|XP_023174966.2|DHYD	LOC108596658|XP_017838133.1|DBUS
OG0004936	LOC111599659|XP_023171123.2|DHYD	LOC108597999|XP_017840104.1|DBUS
OG0004937	LOC111595649|XP_023165241.2|DHYD	LOC108598746|XP_033149437.1|DBUS
OG0004938	LOC111595086|XP_023164410.2|DHYD	LOC108599934|XP_017842641.1|DBUS
OG0004939	LOC111604523|XP_023178388.2|DHYD	LOC108598859|XP_033149600.1|DBUS
OG0004940	LOC111605108|XP_023179218.2|DHYD	LOC108598326|XP_033149487.1|DBUS
OG0004941	LOC111600471|XP_023172347.2|DHYD	LOC108600811|XP_017844085.1|DBUS
OG0004942	LOC111593092|XP_023161456.2|DHYD	LOC108600544|XP_017843689.1|DBUS
OG0004943	LOC111601605|XP_023174038.1|DHYD	LOC108600585|XP_017843748.1|DBUS
OG0004944	LOC111602926|XP_023176042.1|DHYD	LOC108600276|XP_017843229.1|DBUS
OG0004945	LOC111601804|XP_023174402.1|DHYD	LOC108596895|XP_017838572.1|DBUS
OG0004946	LOC111591866|XP_023159516.1|DHYD	LOC108600518|XP_017843652.1|DBUS
OG0004947	LOC111595284|XP_023164704.1|DHYD	LOC108600966|XP_017844311.1|DBUS
OG0004948	LOC111595286|XP_023164706.2|DHYD	LOC108599453|XP_017841775.2|DBUS
OG0004949	LOC115482994|XP_030079494.1|DHYD, LOC111595305|XP_030079506.1|DHYD	LOC108600890|XP_017844198.2|DBUS
OG0004950	LOC111596271|XP_023166178.2|DHYD	LOC108599788|XP_017842336.1|DBUS
OG0004951	LOC111603238|XP_023176511.1|DHYD	LOC108602764|XP_017846426.1|DBUS
OG0004952	LOC111601715|XP_023174202.2|DHYD	LOC108601124|XP_017844534.2|DBUS
OG0004953	LOC111600467|XP_023172341.1|DHYD	LOC108598530|XP_017840701.1|DBUS
OG0004954	LOC111600464|XP_023172337.2|DHYD	LOC108598775|XP_017841005.1|DBUS
OG0004955	LOC111601022|XP_023173197.2|DHYD	LOC108599896|XP_017842576.1|DBUS
OG0004956	LOC111599882|XP_023171467.2|DHYD	LOC108596484|XP_017837751.1|DBUS
OG0004957	LOC111601697|XP_023174181.2|DHYD	LOC108599470|XP_017841798.2|DBUS
OG0004958	LOC111605172|XP_030081499.1|DHYD	LOC108598438|XP_017840559.1|DBUS
OG0004959	LOC111605180|XP_023179345.1|DHYD	LOC108598922|XP_017841175.1|DBUS
OG0004960	LOC111605199|XP_023179374.2|DHYD	LOC108600445|XP_033149611.1|DBUS
OG0004961	LOC111599378|XP_023170785.2|DHYD	LOC108596925|XP_017838634.1|DBUS
OG0004962	LOC111597479|XP_023167998.1|DHYD	LOC108599538|XP_017841912.1|DBUS
OG0004963	LOC111592323|XP_023160211.2|DHYD	LOC108600504|XP_033149596.1|DBUS
OG0004964	LOC111598757|XP_023169932.2|DHYD	LOC108600799|XP_017844068.1|DBUS
OG0004965	LOC111601048|XP_023173231.1|DHYD	LOC108600503|XP_017843627.1|DBUS
OG0004966	LOC111601038|XP_023173218.1|DHYD	LOC108600751|XP_017843992.1|DBUS
OG0004967	LOC111597639|XP_023168212.2|DHYD	LOC108596251|XP_017837293.1|DBUS
OG0004968	LOC111591915|XP_023159605.1|DHYD	LOC108600456|XP_017843534.1|DBUS
OG0004969	LOC111598808|XP_023169999.2|DHYD	LOC108596022|XP_017836868.1|DBUS
OG0004970	LOC111591920|XP_030079638.1|DHYD	LOC108600455|XP_017843533.1|DBUS
OG0004971	LOC111591922|XP_023159617.1|DHYD	LOC108600761|XP_017844010.1|DBUS
OG0004972	LOC111601075|XP_023173269.1|DHYD	LOC108600864|XP_017844158.1|DBUS
OG0004973	LOC111596508|XP_023166539.1|DHYD	LOC108599693|XP_017842177.1|DBUS
OG0004974	LOC111605195|XP_023179367.2|DHYD	LOC108602088|XP_017845601.1|DBUS
OG0004975	LOC111595273|XP_023164688.1|DHYD	LOC108600579|XP_017843736.1|DBUS
OG0004976	LOC111596847|XP_023167039.1|DHYD	LOC108600237|XP_017843153.2|DBUS
OG0004977	LOC111599889|XP_023171480.1|DHYD	LOC108597424|XP_017839468.1|DBUS
OG0004978	LOC111602379|XP_023175163.2|DHYD	LOC108596283|XP_017837344.2|DBUS
OG0004979	LOC111601588|XP_023174011.1|DHYD	LOC108599275|XP_017841560.1|DBUS
OG0004980	LOC111597274|XP_023167657.2|DHYD	LOC108598242|XP_033149406.1|DBUS
OG0004981	LOC111592291|XP_023160162.2|DHYD	LOC108598971|XP_017841233.1|DBUS
OG0004982	LOC111592259|XP_023160115.2|DHYD	LOC108598698|XP_017840910.1|DBUS
OG0004983	LOC111598733|XP_023169894.2|DHYD	LOC108599095|XP_017841374.1|DBUS
OG0004984	LOC111604786|XP_023178767.1|DHYD	LOC108601099|XP_017844503.1|DBUS
OG0004985	LOC111602886|XP_023175986.2|DHYD	LOC108599521|XP_017841881.1|DBUS
OG0004986	LOC111599254|XP_023170621.1|DHYD	LOC108598594|XP_017840776.2|DBUS
OG0004987	LOC111605684|XP_023180119.2|DHYD	LOC108600119|XP_017842986.1|DBUS
OG0004988	LOC111602887|XP_030081140.1|DHYD	LOC108599522|XP_017841884.1|DBUS
OG0004989	LOC111605670|XP_023180102.1|DHYD	LOC108600921|XP_017844243.1|DBUS
OG0004990	LOC111602122|XP_023174839.1|DHYD	LOC108595972|XP_017836747.1|DBUS
OG0004991	LOC111602388|XP_023175175.1|DHYD	LOC108596827|XP_017838434.1|DBUS
OG0004992	LOC111602389|XP_023175177.2|DHYD	LOC108596828|XP_017838435.1|DBUS
OG0004993	LOC111601691|XP_023174169.2|DHYD	LOC108599474|XP_017841802.1|DBUS
OG0004994	LOC111604489|XP_023178347.2|DHYD	LOC108599324|XP_017841616.1|DBUS
OG0004995	LOC111601595|XP_023174024.2|DHYD	LOC108599811|XP_017842398.2|DBUS
OG0004996	LOC111592960|XP_023161218.1|DHYD	LOC108601088|XP_017844509.2|DBUS
OG0004997	LOC111594023|XP_023162898.1|DHYD	LOC108595345|XP_017836056.1|DBUS
OG0004998	LOC111597728|XP_023168338.1|DHYD	LOC108595256|XP_017835952.1|DBUS
OG0004999	LOC111601649|XP_023174099.2|DHYD	LOC108600287|XP_017843247.1|DBUS
OG0005000	LOC111599397|XP_023170809.1|DHYD	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS
OG0005001	LOC111601690|XP_023174167.2|DHYD	LOC108600488|XP_017843604.1|DBUS
OG0005002	LOC111601481|XP_023173838.1|DHYD	LOC108602181|XP_017845709.1|DBUS
OG0005003	LOC111592838|XP_023161029.1|DHYD	LOC108600454|XP_017843531.1|DBUS
OG0005004	LOC111601028|XP_023173205.1|DHYD	LOC108601061|XP_017844442.1|DBUS
OG0005005	LOC111604537|XP_023178404.2|DHYD	LOC108600532|XP_017843674.2|DBUS
OG0005006	LOC111595387|XP_023164853.1|DHYD	LOC108600091|XP_017842940.1|DBUS
OG0005007	LOC111601110|XP_023173324.2|DHYD	LOC108600758|XP_017844006.1|DBUS
OG0005008	LOC111597469|XP_023167986.2|DHYD	LOC108598356|XP_017840462.2|DBUS
OG0005009	LOC111604775|XP_023178748.1|DHYD	LOC108600160|XP_017843051.1|DBUS
OG0005010	LOC111598383|XP_023169360.2|DHYD	LOC108600204|XP_017843109.1|DBUS
OG0005011	LOC111600066|XP_023171764.2|DHYD	LOC108596079|XP_017836985.1|DBUS
OG0005012	LOC111597502|XP_023168035.2|DHYD	LOC108599940|XP_017842653.1|DBUS
OG0005013	LOC111604788|XP_023178769.2|DHYD	LOC108603862|XP_017848515.1|DBUS
OG0005014	LOC111598726|XP_023169885.1|DHYD	LOC108600657|XP_017843842.1|DBUS
OG0005015	LOC111604440|XP_023178277.2|DHYD	LOC108600384|XP_017843419.1|DBUS
OG0005016	LOC111598699|XP_023169833.1|DHYD	LOC108600683|XP_017843879.1|DBUS
OG0005017	LOC111602900|XP_023176004.2|DHYD	LOC108600765|XP_017844016.2|DBUS
OG0005018	LOC111601073|XP_023173265.1|DHYD	LOC108600410|XP_033150603.1|DBUS
OG0005019	LOC111596939|XP_023167159.1|DHYD	LOC108601068|XP_017844450.1|DBUS
OG0005020	LOC111593871|XP_023162700.2|DHYD	LOC108595697|XP_017836469.1|DBUS
OG0005021	LOC111594701|XP_023163890.2|DHYD	LOC108607477|XP_017853805.1|DBUS
OG0005022	LOC111595294|XP_023164716.2|DHYD	LOC108598762|XP_017840990.1|DBUS
OG0005023	LOC111600645|XP_023172630.1|DHYD	LOC108594645|XP_017835275.1|DBUS
OG0005024	LOC111596969|XP_023167213.1|DHYD	LOC108599855|XP_017842472.1|DBUS
OG0005025	LOC111597494|XP_023168020.2|DHYD	LOC108600074|XP_017842920.1|DBUS
OG0005026	LOC111601734|XP_023174226.2|DHYD	LOC108600622|XP_017843795.1|DBUS
OG0005027	LOC111604485|XP_023178340.2|DHYD	LOC108599870|XP_017842509.2|DBUS
OG0005028	LOC111605544|XP_023179874.1|DHYD	LOC108604351|XP_017849270.1|DBUS
OG0005029	LOC111601054|XP_023173238.2|DHYD	LOC108599678|XP_017842158.1|DBUS
OG0005030	LOC111600511|XP_023172407.1|DHYD	LOC108599484|XP_017841819.2|DBUS
OG0005031	LOC111592969|XP_023161229.2|DHYD	LOC108600729|XP_017843959.2|DBUS
OG0005032	LOC111594361|XP_023163392.1|DHYD	LOC108598789|XP_017841021.1|DBUS
OG0005033	LOC111593094|XP_030078950.1|DHYD	LOC108600262|XP_017843194.1|DBUS
OG0005034	LOC111593106|XP_030081422.1|DHYD	LOC108597961|XP_017840064.1|DBUS
OG0005035	LOC111594380|XP_023163412.2|DHYD	LOC108600325|XP_017843326.1|DBUS
OG0005036	LOC111602923|XP_023176038.1|DHYD	LOC108599835|XP_017842432.1|DBUS
OG0005037	LOC111603741|XP_023177226.1|DHYD	LOC108600115|XP_017842976.2|DBUS
OG0005038	LOC111594858|XP_023164105.1|DHYD	LOC108599748|XP_017842247.1|DBUS
OG0005039	LOC111599068|XP_023170359.2|DHYD	LOC108596528|XP_017837908.1|DBUS
OG0005040	LOC111601647|XP_023174096.2|DHYD	LOC108600375|XP_017843402.1|DBUS
OG0005041	LOC111597516|XP_023168053.2|DHYD	LOC108599541|XP_017841915.1|DBUS
OG0005042	LOC111604763|XP_023178729.2|DHYD	LOC108599094|XP_017841373.2|DBUS
OG0005043	LOC111597956|XP_023168688.1|DHYD	LOC108596346|XP_017837490.1|DBUS
OG0005044	LOC111597952|XP_023168682.2|DHYD	LOC108596344|XP_017837488.1|DBUS
OG0005045	LOC111597999|XP_023168755.1|DHYD	LOC108595687|XP_017836458.1|DBUS
OG0005046	LOC111602369|XP_023175151.1|DHYD	LOC108595998|XP_017836773.2|DBUS
OG0005047	LOC111595072|XP_023164396.2|DHYD	LOC108600121|XP_017842992.1|DBUS
OG0005048	LOC111595074|XP_023164399.1|DHYD	LOC108598494|XP_017840651.1|DBUS
OG0005049	LOC111594384|XP_023163419.2|DHYD	LOC108600978|XP_033149571.1|DBUS
OG0005050	LOC111602187|XP_023174915.2|DHYD	LOC108597282|XP_017839238.1|DBUS
OG0005051	LOC111594356|XP_023163383.1|DHYD	LOC108599998|XP_017842767.1|DBUS
OG0005052	LOC111594357|XP_023163384.1|DHYD	LOC108598687|XP_017840897.1|DBUS
OG0005053	LOC111594673|XP_023163851.2|DHYD	LOC108597341|XP_017839339.1|DBUS
OG0005054	LOC111592254|XP_023160103.1|DHYD	LOC108599969|XP_017842721.1|DBUS
OG0005055	LOC111605046|XP_023179153.1|DHYD	LOC108605231|XP_017850333.1|DBUS
OG0005056	LOC111597656|XP_023168246.2|DHYD	LOC108594754|XP_033150984.1|DBUS
OG0005057	LOC115482742|XP_030079282.1|DHYD, LOC111593200|XP_023161592.2|DHYD	LOC108600528|XP_017843665.1|DBUS
OG0005058	LOC111601742|XP_023174233.1|DHYD	LOC108599575|XP_017841988.1|DBUS
OG0005059	LOC111593949|XP_023162808.1|DHYD	LOC108595429|XP_017836147.1|DBUS
OG0005060	LOC111593840|XP_023162648.1|DHYD	LOC108596634|XP_017838081.1|DBUS
OG0005061	LOC111596293|XP_023166217.2|DHYD	LOC108599722|XP_017842212.2|DBUS
OG0005062	LOC111600141|XP_030081193.1|DHYD	LOC108596421|XP_017837628.1|DBUS
OG0005063	LOC111604100|XP_023177768.2|DHYD	LOC108595594|XP_017836346.1|DBUS
OG0005064	LOC111595098|XP_023164432.1|DHYD	LOC108600886|XP_017844195.1|DBUS
OG0005065	LOC111604189|XP_023177912.2|DHYD	LOC108597197|XP_017839122.1|DBUS
OG0005066	LOC111596624|XP_023166678.1|DHYD	LOC108597460|XP_017839520.1|DBUS
OG0005067	LOC111600898|XP_023173005.2|DHYD	LOC108596737|XP_017838287.1|DBUS
OG0005068	LOC111599276|XP_023170642.1|DHYD	LOC108598295|XP_033149766.1|DBUS
OG0005069	LOC111595622|XP_023165197.1|DHYD	LOC108596439|XP_017837661.1|DBUS
OG0005070	LOC111600038|XP_023171724.2|DHYD	LOC108596044|XP_017836915.1|DBUS
OG0005071	LOC111592798|XP_023160972.1|DHYD	LOC108600441|XP_017843516.2|DBUS
OG0005072	LOC111601946|XP_023174570.1|DHYD	LOC108606736|XP_017852620.1|DBUS
OG0005073	LOC111602226|XP_023174974.1|DHYD	LOC108597741|XP_017839933.1|DBUS
OG0005074	LOC111603043|XP_023176249.2|DHYD	LOC108599775|XP_017842312.2|DBUS
OG0005075	LOC111593577|XP_023162210.2|DHYD	LOC108595219|XP_017835899.1|DBUS
OG0005076	LOC111599915|XP_023171512.1|DHYD	LOC108595420|XP_017836137.1|DBUS
OG0005078	LOC111601586|XP_023174008.2|DHYD	LOC108599606|XP_017842051.1|DBUS
OG0005079	LOC111605381|XP_023179636.2|DHYD	LOC108595188|XP_017835856.1|DBUS
OG0005080	LOC111597541|XP_023168098.2|DHYD	LOC108599546|XP_017841920.1|DBUS
OG0005081	LOC111593878|XP_023162711.2|DHYD	LOC108597240|XP_017839178.1|DBUS
OG0005082	LOC111593527|XP_023162088.1|DHYD	LOC108598652|XP_017840853.1|DBUS
OG0005083	LOC111602872|XP_023175966.1|DHYD	LOC108605910|XP_017851215.1|DBUS
OG0005084	LOC111604409|XP_023178233.2|DHYD	LOC108601012|XP_017844373.1|DBUS
OG0005085	LOC111604415|XP_023178238.1|DHYD	LOC108600285|XP_017843245.1|DBUS
OG0005086	LOC111599947|XP_023171567.1|DHYD	LOC108596831|XP_017838442.1|DBUS
OG0005087	LOC111598681|XP_030081435.1|DHYD	LOC108599628|XP_017842079.1|DBUS
OG0005088	LOC111599953|XP_023171593.1|DHYD	LOC108596716|XP_017838238.1|DBUS
OG0005089	LOC111599951|XP_023171590.2|DHYD	LOC108596714|XP_017838236.1|DBUS
OG0005090	LOC111593733|XP_023162490.2|DHYD	LOC108597209|XP_017839136.1|DBUS
OG0005091	LOC111605230|XP_023179427.1|DHYD	LOC108596433|XP_017837648.1|DBUS
OG0005092	LOC111595042|XP_023164335.1|DHYD	LOC108599235|XP_017841522.2|DBUS
OG0005093	LOC111604457|XP_023178303.1|DHYD	LOC108598449|XP_017840577.1|DBUS
OG0005094	LOC111601607|XP_023174040.2|DHYD	LOC108599605|XP_033149304.1|DBUS
OG0005095	LOC111604487|XP_030081073.1|DHYD	LOC108596809|XP_017838410.1|DBUS
OG0005096	LOC111602231|XP_023174980.1|DHYD	LOC108594211|XP_017834807.1|DBUS
OG0005097	LOC111592520|XP_023160539.1|DHYD	LOC108595430|XP_017836148.1|DBUS
OG0005098	LOC111604125|XP_023177808.1|DHYD	LOC108596277|XP_017837338.1|DBUS
OG0005099	LOC111593797|XP_023162586.1|DHYD	LOC108595848|XP_017836628.1|DBUS
OG0005100	LOC111593793|XP_023162580.1|DHYD	LOC108595722|XP_017836492.1|DBUS
OG0005101	LOC111601470|XP_023173824.2|DHYD	LOC108602359|XP_017845948.1|DBUS
OG0005102	LOC111592947|XP_023161196.2|DHYD	LOC108597046|XP_017838834.1|DBUS
OG0005103	LOC111600088|XP_023171796.2|DHYD	LOC108596075|XP_017836977.1|DBUS
OG0005104	LOC111603960|XP_023177563.2|DHYD	LOC108603507|XP_017847873.1|DBUS
OG0005105	LOC111605188|XP_023179354.2|DHYD	LOC108598287|XP_017840392.1|DBUS
OG0005106	LOC111597452|XP_023167949.2|DHYD	LOC108599856|XP_017842286.2|DBUS
OG0005107	LOC111601706|XP_023174193.2|DHYD	LOC108599472|XP_017841800.2|DBUS
OG0005108	LOC111592532|XP_023160581.1|DHYD	LOC108596338|XP_017837483.1|DBUS
OG0005109	LOC111603124|XP_023176365.2|DHYD	LOC108606781|XP_017852693.1|DBUS
OG0005110	LOC111592431|XP_023160383.2|DHYD	LOC108598621|XP_017840808.1|DBUS
OG0005112	LOC111595378|XP_023164842.2|DHYD	LOC108600800|XP_017844071.1|DBUS
OG0005113	LOC111605650|XP_023180080.1|DHYD	LOC108600851|XP_017844141.2|DBUS
OG0005114	LOC111598671|XP_023169796.2|DHYD	LOC108598880|XP_017841130.1|DBUS
OG0005115	LOC111603530|XP_030079278.1|DHYD	LOC108606145|XP_017851489.1|DBUS
OG0005116	LOC111605640|XP_023180069.2|DHYD	LOC108598906|XP_017841158.1|DBUS
OG0005117	LOC111593404|XP_023161892.2|DHYD	LOC108606505|XP_017852160.1|DBUS
OG0005119	LOC111600901|XP_023173012.2|DHYD	LOC108596711|XP_017838233.1|DBUS
OG0005120	LOC111596514|XP_023166546.2|DHYD	LOC108601020|XP_017844383.1|DBUS
OG0005121	LOC111605080|XP_023179181.2|DHYD	LOC108598256|XP_017840360.2|DBUS
OG0005122	LOC111594913|XP_023164168.1|DHYD	LOC108598589|XP_017840772.1|DBUS
OG0005123	LOC111593535|XP_023162106.1|DHYD	LOC108599674|XP_017842153.1|DBUS
OG0005124	LOC111605631|XP_023180053.2|DHYD	LOC108599548|XP_033149291.1|DBUS
OG0005125	LOC111605629|XP_023180050.2|DHYD	LOC108600429|XP_033149347.1|DBUS
OG0005126	LOC111601552|XP_023173962.2|DHYD	LOC108600076|XP_017842922.2|DBUS
OG0005127	LOC111603053|XP_023176274.1|DHYD	LOC108601008|XP_017844364.1|DBUS
OG0005128	LOC111595723|XP_030080919.1|DHYD	LOC108597188|XP_017839105.1|DBUS
OG0005129	LOC111596656|XP_023166728.1|DHYD	LOC108598897|XP_017841147.1|DBUS
OG0005130	LOC111605728|XP_023180188.2|DHYD	LOC108599022|XP_017841292.1|DBUS
OG0005131	LOC111593223|XP_030081118.1|DHYD	LOC108601134|XP_017844550.1|DBUS
OG0005132	LOC111597560|XP_023168126.1|DHYD	LOC108600363|XP_017843384.1|DBUS
OG0005133	LOC111604486|XP_023178342.1|DHYD	LOC108598874|XP_017841122.1|DBUS
OG0005134	LOC111595139|XP_023164478.2|DHYD	LOC108600977|XP_017844328.2|DBUS
OG0005135	LOC111596944|XP_023167167.2|DHYD	LOC108599018|XP_017841287.1|DBUS
OG0005136	LOC111596957|XP_023167183.1|DHYD	LOC108600718|XP_017843943.1|DBUS
OG0005137	LOC111595899|XP_030080665.1|DHYD	LOC108603161|XP_017847205.1|DBUS
OG0005138	LOC111593096|XP_023161461.1|DHYD	LOC108600918|XP_017844284.1|DBUS
OG0005139	LOC111596942|XP_023167164.1|DHYD	LOC108600253|XP_017843180.1|DBUS
OG0005140	LOC111601863|XP_023174472.1|DHYD	LOC108608284|XP_017855089.1|DBUS
OG0005141	LOC111594014|XP_023162880.2|DHYD	LOC108596746|XP_017838309.1|DBUS
OG0005142	LOC111597769|XP_023168395.1|DHYD	LOC108600993|XP_017844346.1|DBUS
OG0005143	LOC111605204|XP_023179379.1|DHYD	LOC108599496|XP_017841835.1|DBUS
OG0005144	LOC111605190|XP_023179357.2|DHYD	LOC108599499|XP_033149610.1|DBUS
OG0005145	LOC111605163|XP_023179316.1|DHYD	LOC108598533|XP_017840705.1|DBUS
OG0005146	LOC111598787|XP_023169970.2|DHYD	LOC108599381|XP_017841675.1|DBUS
OG0005147	LOC111598789|XP_023169973.1|DHYD	LOC108599386|XP_017841682.1|DBUS
OG0005148	LOC111595131|XP_023164470.2|DHYD	LOC108600995|XP_033149612.1|DBUS
OG0005149	LOC111597676|XP_023168270.2|DHYD	LOC108596471|XP_017837720.1|DBUS
OG0005150	LOC111604658|XP_023178582.1|DHYD	LOC108600927|XP_017844251.1|DBUS
OG0005151	LOC111597426|XP_023167892.1|DHYD	LOC108599049|XP_017841318.1|DBUS
OG0005152	LOC111597421|XP_023167885.1|DHYD	LOC108600974|XP_017844325.1|DBUS
OG0005153	LOC111597417|XP_023167881.2|DHYD	LOC108601117|XP_017844527.1|DBUS
OG0005154	LOC111597423|XP_023167888.2|DHYD	LOC108600539|XP_017843680.1|DBUS
OG0005155	LOC111601062|XP_023173251.2|DHYD	LOC108600690|XP_017843890.2|DBUS
OG0005156	LOC111598497|XP_023169524.2|DHYD	LOC108602796|XP_017846507.1|DBUS
OG0005157	LOC111593759|XP_023162537.2|DHYD	LOC108596743|XP_017838305.1|DBUS
OG0005158	LOC111598070|XP_023168872.2|DHYD	LOC108599684|XP_017842166.2|DBUS
OG0005159	LOC111592455|XP_023160412.1|DHYD	LOC108600597|XP_017843764.2|DBUS
OG0005160	LOC111601067|XP_023173258.1|DHYD	LOC108600044|XP_017842878.1|DBUS
OG0005161	LOC111600767|XP_030080991.1|DHYD	LOC108596725|XP_017838256.1|DBUS
OG0005162	LOC111603172|XP_023176420.1|DHYD	LOC108605635|XP_017850908.1|DBUS
OG0005163	LOC111597630|XP_023168199.1|DHYD	LOC108599985|XP_017842746.1|DBUS
OG0005164	LOC111598763|XP_023169943.2|DHYD	LOC108601136|XP_017844552.2|DBUS
OG0005165	LOC111592153|XP_023159969.2|DHYD	LOC108596420|XP_017837627.1|DBUS
OG0005166	LOC111604898|XP_030078630.1|DHYD	LOC108604125|XP_017848913.1|DBUS
OG0005167	LOC111604932|XP_023178970.1|DHYD	LOC108604129|XP_017848917.1|DBUS
OG0005168	LOC111603728|XP_023177207.2|DHYD	LOC108600547|XP_017843694.1|DBUS
OG0005169	LOC111597520|XP_023168061.1|DHYD	LOC108600413|XP_017843463.1|DBUS
OG0005170	LOC111597478|XP_023167995.1|DHYD	LOC108600412|XP_017843461.2|DBUS
OG0005171	LOC111597529|XP_023168074.2|DHYD	LOC108600414|XP_017843464.2|DBUS
OG0005172	LOC111593574|XP_023162203.2|DHYD	LOC108597001|XP_017838766.1|DBUS
OG0005173	LOC111599931|XP_023171548.2|DHYD	LOC108595258|XP_017835957.1|DBUS
OG0005174	LOC111594117|XP_023163044.1|DHYD	LOC108595130|XP_017835782.1|DBUS
OG0005175	LOC111603837|XP_023177371.1|DHYD	LOC108597737|XP_017839921.1|DBUS
OG0005176	LOC111604157|XP_023177852.1|DHYD	LOC108595463|XP_017836197.1|DBUS
OG0005178	LOC111601664|XP_023174116.2|DHYD	LOC108601123|XP_017844533.2|DBUS
OG0005179	LOC111605175|XP_023179337.1|DHYD	LOC108599584|XP_017842016.2|DBUS
OG0005180	LOC111602916|XP_023176029.2|DHYD	LOC108599772|XP_017842306.1|DBUS
OG0005181	LOC111594063|XP_023162958.1|DHYD	LOC108605567|XP_017850823.1|DBUS
OG0005182	LOC111599964|XP_030079711.1|DHYD	LOC108596965|XP_017838701.1|DBUS
OG0005183	LOC111599047|XP_023170335.1|DHYD	LOC108596862|XP_017838498.1|DBUS
OG0005184	LOC111599169|XP_023170521.2|DHYD	LOC108597181|XP_033148938.1|DBUS
OG0005185	LOC111604192|XP_023177915.1|DHYD	LOC108596271|XP_017837327.1|DBUS
OG0005186	LOC111604461|XP_030081094.1|DHYD	LOC108594759|XP_017835387.1|DBUS
OG0005187	LOC111599959|XP_023171603.2|DHYD	LOC108596490|XP_017837766.1|DBUS
OG0005188	LOC111602313|XP_023175084.2|DHYD	LOC108597347|XP_017839343.1|DBUS
OG0005189	LOC111593035|XP_023161369.2|DHYD	LOC108606684|XP_017852524.1|DBUS
OG0005190	LOC111603055|XP_023176280.2|DHYD	LOC108598527|XP_017840698.1|DBUS
OG0005191	LOC111602959|XP_023176100.1|DHYD	LOC108603326|XP_033150956.1|DBUS
OG0005192	LOC111597675|XP_030080933.1|DHYD	LOC108596625|XP_017838059.1|DBUS
OG0005193	LOC111593876|XP_023162708.1|DHYD	LOC108597216|XP_017839147.1|DBUS
OG0005194	LOC111602099|XP_023174802.2|DHYD	LOC108596918|XP_017838618.1|DBUS
OG0005195	LOC111604181|XP_023177897.1|DHYD	LOC108597195|XP_017839112.1|DBUS
OG0005196	LOC111592296|XP_023160168.2|DHYD	LOC108601063|XP_017844444.1|DBUS
OG0005197	LOC111600619|XP_023172589.2|DHYD, LOC115483359|XP_030080903.1|DHYD	LOC108595464|XP_017836198.1|DBUS
OG0005198	LOC111595383|XP_023164850.1|DHYD	LOC108600710|XP_017843929.1|DBUS
OG0005199	LOC111600740|XP_023172786.1|DHYD	LOC108597524|XP_017839609.1|DBUS
OG0005200	LOC111600572|XP_023172525.1|DHYD	LOC108596297|XP_017837378.1|DBUS
