Orthogroup	DHYD.longest_only	DGUA.longest_only
OG0005655	LOC111602989|XP_023176154.2|DHYD	LOC117585986|XP_034131697.1|DGUA
OG0005656	LOC111602960|XP_023176104.2|DHYD	LOC117585506|XP_034130896.1|DGUA
OG0005657	LOC111593342|XP_023161821.2|DHYD	LOC117586685|XP_034132830.1|DGUA
OG0005658	LOC111604991|XP_023179077.1|DHYD	LOC117586242|XP_034132071.1|DGUA
OG0005659	LOC111602829|XP_023175909.2|DHYD	LOC117585819|XP_034131439.1|DGUA
OG0005660	LOC111604683|XP_023178616.2|DHYD	LOC117589251|XP_034136916.1|DGUA
OG0005661	LOC111603411|XP_023176761.1|DHYD	LOC117586249|XP_034132079.1|DGUA
OG0005662	LOC111598620|XP_023169722.2|DHYD	LOC117586270|XP_034132104.1|DGUA
OG0005663	LOC111597262|XP_023167641.1|DHYD	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA
OG0005664	LOC111593236|XP_030079662.1|DHYD	LOC117583117|XP_034127194.1|DGUA
OG0005665	LOC111600261|XP_023172078.1|DHYD	LOC117585299|XP_034130618.1|DGUA
OG0005666	LOC111592366|XP_023160298.2|DHYD	LOC117581507|XP_034124670.1|DGUA
OG0005667	LOC111605597|XP_023179972.2|DHYD	LOC117590720|XP_034139513.1|DGUA
OG0005668	LOC111604438|XP_023178271.2|DHYD	LOC117579199|XP_034120861.1|DGUA
OG0005669	LOC111592895|XP_023161103.2|DHYD	LOC117583935|XP_034128508.1|DGUA
OG0005670	LOC111604809|XP_023178797.2|DHYD	LOC117586317|XP_034132197.1|DGUA
OG0005671	LOC111595973|XP_023165719.2|DHYD	LOC117583179|XP_034127270.1|DGUA
OG0005672	LOC111594395|XP_023163429.1|DHYD	LOC117584409|XP_034129164.1|DGUA
OG0005673	LOC111603050|XP_023176272.2|DHYD	LOC117587015|XP_034133316.1|DGUA
OG0005674	LOC111604432|XP_030080633.1|DHYD	LOC117579204|XP_034120863.1|DGUA
OG0005675	LOC111603435|XP_023176788.1|DHYD	LOC117585902|XP_034131548.1|DGUA
OG0005676	LOC111598657|XP_023169775.2|DHYD	LOC117579812|XP_034121793.1|DGUA
OG0005677	LOC111600627|XP_023172598.2|DHYD	LOC117588134|XP_034135120.1|DGUA
OG0005678	LOC111604837|XP_023178834.2|DHYD	LOC117586591|XP_034132658.1|DGUA
OG0005679	LOC111598603|XP_023169689.2|DHYD	LOC117585811|XP_034131422.1|DGUA
OG0005680	LOC111596231|XP_023166116.1|DHYD	LOC117581970|XP_034125346.1|DGUA
OG0005681	LOC111599766|XP_030078750.1|DHYD	LOC117586487|XP_034132476.1|DGUA
OG0005682	LOC111599765|XP_023171290.1|DHYD	LOC117586483|XP_034132471.1|DGUA
OG0005683	LOC111593508|XP_030079446.1|DHYD	LOC117591027|XP_034140011.1|DGUA
OG0005684	LOC111592841|XP_023161037.1|DHYD	LOC117589200|XP_034136820.1|DGUA
OG0005685	LOC111601906|XP_023174522.1|DHYD	LOC117590725|XP_034139525.1|DGUA
OG0005686	LOC111599554|XP_023170988.1|DHYD	LOC117585516|XP_034130911.1|DGUA
OG0005687	LOC111592260|XP_023160116.2|DHYD	LOC117579724|XP_034121611.1|DGUA
OG0005688	LOC111600023|XP_023171705.1|DHYD	LOC117591845|XP_034141101.1|DGUA
OG0005689	LOC111603169|XP_023176417.2|DHYD	LOC117590774|XP_034139614.1|DGUA
OG0005690	LOC111597168|XP_023167497.1|DHYD	LOC117585653|XP_034131130.1|DGUA
OG0005691	LOC111593352|XP_023161833.2|DHYD	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA
OG0005692	LOC111599213|XP_023170578.2|DHYD	LOC117582278|XP_034125800.1|DGUA
OG0005693	LOC111593090|XP_023161454.2|DHYD	LOC117579787|XP_034121738.1|DGUA
OG0005694	LOC111601388|XP_023173697.2|DHYD	LOC117586265|XP_034132099.1|DGUA
OG0005695	LOC111603550|XP_023176952.1|DHYD	LOC117586101|XP_034131853.1|DGUA
OG0005696	LOC111603619|XP_023177057.1|DHYD	LOC117586103|XP_034131858.1|DGUA
OG0005697	LOC111603613|XP_023177046.2|DHYD	LOC117586191|XP_034132009.1|DGUA
OG0005698	LOC111602096|XP_023174798.1|DHYD	LOC117588783|XP_034136180.1|DGUA
OG0005699	LOC111604869|XP_023178873.2|DHYD	LOC117586123|XP_034131878.1|DGUA
OG0005700	LOC111602404|XP_023175195.2|DHYD	LOC117581243|XP_034124121.1|DGUA
OG0005701	LOC111595851|XP_023165531.2|DHYD	LOC117581977|XP_034125355.1|DGUA
OG0005702	LOC111593000|XP_023161329.1|DHYD	LOC117580756|XP_034123342.1|DGUA
OG0005703	LOC111597091|XP_023167396.1|DHYD	LOC117586493|XP_034132528.1|DGUA
OG0005704	LOC111605123|XP_023179247.2|DHYD	LOC117591375|XP_034140508.1|DGUA
OG0005705	LOC111597774|XP_030079473.1|DHYD	LOC117586879|XP_034133072.1|DGUA
OG0005706	LOC111594958|XP_023164224.2|DHYD	LOC117583212|XP_034127318.1|DGUA
OG0005707	LOC111604023|XP_030079983.1|DHYD	LOC117580830|XP_034123443.1|DGUA
OG0005708	LOC111601879|XP_023174489.1|DHYD	LOC117588688|XP_034136029.1|DGUA
OG0005709	LOC111596247|XP_023166147.1|DHYD	LOC117589724|XP_034137785.1|DGUA
OG0005710	LOC111598518|XP_023169562.1|DHYD	LOC117585627|XP_034131084.1|DGUA
OG0005711	LOC111604458|XP_023178305.1|DHYD	LOC117580465|XP_034122930.1|DGUA
OG0005712	LOC111595010|XP_023164284.2|DHYD	LOC117581853|XP_034125201.1|DGUA
OG0005713	LOC111595179|XP_023164526.2|DHYD	LOC117591107|XP_034140100.1|DGUA
OG0005714	LOC111601781|XP_023174309.2|DHYD	LOC117582884|XP_034126848.1|DGUA
OG0005715	LOC111599550|XP_023170982.2|DHYD	LOC117586618|XP_034132713.1|DGUA
OG0005716	LOC111604853|XP_023178854.1|DHYD	LOC117585677|XP_034131169.1|DGUA
OG0005717	LOC111604907|XP_023178917.1|DHYD	LOC117586546|XP_034132599.1|DGUA
OG0005718	LOC111599565|XP_023171002.2|DHYD	LOC117585485|XP_034130871.1|DGUA
OG0005719	LOC111595598|XP_023165179.2|DHYD	LOC117585294|XP_034130613.1|DGUA
OG0005720	LOC111601331|XP_023173629.1|DHYD	LOC117585130|XP_034130347.1|DGUA
OG0005721	LOC111595160|XP_023164509.2|DHYD	LOC117591110|XP_034140103.1|DGUA
OG0005722	LOC111603457|XP_023176813.2|DHYD	LOC117586703|XP_034132861.1|DGUA
OG0005723	LOC111598641|XP_023169756.1|DHYD	LOC117585970|XP_034131670.1|DGUA
OG0005724	LOC111593545|XP_023162160.2|DHYD	LOC117582305|XP_034125842.1|DGUA
OG0005725	LOC111599570|XP_023171009.2|DHYD	LOC117586290|XP_034132136.1|DGUA
OG0005726	LOC111592363|XP_023160292.1|DHYD	LOC117590364|XP_034138800.1|DGUA
OG0005727	LOC111603595|XP_023177021.2|DHYD	LOC117586499|XP_034132491.1|DGUA
OG0005728	LOC111603402|XP_023176737.1|DHYD	LOC117586126|XP_034131882.1|DGUA
OG0005729	LOC111603586|XP_023177009.2|DHYD	LOC117586018|XP_034131738.1|DGUA
OG0005730	LOC111603632|XP_023177069.1|DHYD	LOC117585953|XP_034131641.1|DGUA
OG0005731	LOC111603631|XP_023177068.1|DHYD	LOC117585952|XP_034131640.1|DGUA
OG0005732	LOC111592049|XP_023159814.1|DHYD	LOC117586748|XP_034132945.1|DGUA
OG0005733	LOC111592026|XP_023159787.1|DHYD	LOC117586747|XP_034132941.1|DGUA
OG0005734	LOC111598645|XP_023169760.2|DHYD	LOC117586488|XP_034132477.1|DGUA
OG0005735	LOC111600829|XP_023172899.2|DHYD	LOC117585806|XP_034131413.1|DGUA
OG0005736	LOC111600849|XP_023172923.1|DHYD	LOC117585574|XP_034131000.1|DGUA
OG0005737	LOC111592033|XP_023159795.2|DHYD	LOC117590045|XP_034138253.1|DGUA
OG0005738	LOC111593315|XP_023161780.1|DHYD	LOC117590018|XP_034138198.1|DGUA
OG0005739	LOC111604557|XP_023178418.1|DHYD	LOC117590006|XP_034138183.1|DGUA
OG0005740	LOC111596261|XP_023166165.2|DHYD	LOC117589715|XP_034137771.1|DGUA
OG0005741	LOC111600259|XP_023172075.2|DHYD	LOC117585314|XP_034130634.1|DGUA
OG0005742	LOC111595512|XP_023165061.1|DHYD	LOC117586095|XP_034131842.1|DGUA
OG0005743	LOC111598495|XP_023169521.1|DHYD	LOC117586178|XP_034131981.1|DGUA
OG0005744	LOC111604916|XP_023178933.1|DHYD	LOC117586609|XP_034132689.1|DGUA
OG0005745	LOC111604925|XP_023178954.2|DHYD	LOC117586537|XP_034132561.1|DGUA
OG0005746	LOC111604876|XP_023178881.2|DHYD	LOC117586553|XP_034132607.1|DGUA
OG0005747	LOC111598535|XP_023169591.1|DHYD	LOC117585954|XP_034131643.1|DGUA
OG0005748	LOC111601333|XP_023173631.2|DHYD	LOC117585219|XP_034130503.1|DGUA
OG0005749	LOC111592030|XP_023159829.1|DHYD	LOC117581139|XP_034123962.1|DGUA
OG0005750	LOC111603031|XP_023176229.2|DHYD	LOC117585743|XP_034131282.1|DGUA
OG0005751	LOC111597771|XP_023168399.1|DHYD	LOC117589077|XP_034136604.1|DGUA
OG0005752	LOC111594020|XP_023162892.1|DHYD	LOC117592415|XP_034142046.1|DGUA
OG0005753	LOC111601145|XP_023173380.1|DHYD	LOC117584841|XP_034129870.1|DGUA
OG0005754	LOC111592107|XP_023159906.2|DHYD	LOC117592059|XP_034141446.1|DGUA
OG0005755	LOC111600042|XP_023171735.2|DHYD	LOC117581911|XP_034125275.1|DGUA
OG0005756	LOC111603447|XP_023176801.1|DHYD	LOC117586250|XP_034132080.1|DGUA
OG0005757	LOC111598496|XP_023169522.1|DHYD	LOC117586179|XP_034131982.1|DGUA
OG0005758	LOC111604950|XP_023178992.2|DHYD	LOC117586543|XP_034132595.1|DGUA
OG0005759	LOC111598638|XP_030081637.1|DHYD	LOC117585544|XP_034130952.1|DGUA
OG0005760	LOC111596444|XP_023166435.1|DHYD	LOC117590057|XP_034138269.1|DGUA
OG0005761	LOC111596698|XP_023166784.2|DHYD	LOC117586338|XP_034132224.1|DGUA
OG0005762	LOC111596433|XP_023166415.2|DHYD	LOC117585099|XP_034130265.1|DGUA
OG0005763	LOC111597695|XP_023168299.2|DHYD	LOC117592616|XP_034142392.1|DGUA
OG0005764	LOC111600297|XP_023172120.1|DHYD	LOC117585686|XP_034131192.1|DGUA
OG0005765	LOC111600296|XP_030078803.1|DHYD	LOC117585681|XP_034131174.1|DGUA
OG0005766	LOC111601360|XP_023173661.2|DHYD	LOC117585116|XP_034130327.1|DGUA
OG0005767	LOC115482751|XP_030080616.1|DHYD, LOC111595028|XP_030081900.1|DHYD	LOC117585320|XP_034130645.1|DGUA
OG0005768	LOC111593993|XP_023162852.1|DHYD	LOC117588327|XP_034135423.1|DGUA
OG0005769	LOC111604947|XP_023178986.2|DHYD	LOC117585162|XP_034130389.1|DGUA
OG0005770	LOC111595219|XP_023164601.2|DHYD	LOC117584904|XP_034129937.1|DGUA
OG0005771	LOC111594827|XP_023164059.1|DHYD	LOC117583522|XP_034127760.1|DGUA
OG0005772	LOC111596826|XP_023166968.2|DHYD	LOC117585266|XP_034130576.1|DGUA
OG0005773	LOC111604640|XP_023178554.1|DHYD	LOC117585971|XP_034131671.1|DGUA
OG0005774	LOC111604579|XP_023178449.1|DHYD	LOC117590189|XP_034138503.1|DGUA
OG0005775	LOC111604473|XP_023178325.1|DHYD	LOC117580473|XP_034122945.1|DGUA
OG0005776	LOC111599856|XP_023171443.2|DHYD	LOC117580419|XP_034122860.1|DGUA
OG0005777	LOC111603923|XP_023177516.2|DHYD	LOC117588092|XP_034135054.1|DGUA
OG0005780	LOC111604405|XP_023178225.2|DHYD	LOC117580452|XP_034122908.1|DGUA
OG0005781	LOC111604478|XP_023178331.1|DHYD	LOC117579911|XP_034121938.1|DGUA
OG0005782	LOC111604477|XP_023178330.2|DHYD	LOC117579912|XP_034121939.1|DGUA
OG0005783	LOC111600047|XP_023171740.2|DHYD	LOC117591441|XP_034140641.1|DGUA
OG0005784	LOC111604213|XP_023177946.2|DHYD	LOC117591222|XP_034140286.1|DGUA
OG0005785	LOC111604242|XP_023177992.2|DHYD	LOC117591210|XP_034140242.1|DGUA
OG0005786	LOC111599873|XP_023171457.2|DHYD	LOC117585994|XP_034131709.1|DGUA
OG0005787	LOC111600861|XP_023172948.1|DHYD	LOC117585903|XP_034131549.1|DGUA
OG0005788	LOC111595635|XP_023165217.2|DHYD	LOC117592118|XP_034141547.1|DGUA
OG0005789	LOC111598597|XP_023169680.2|DHYD	LOC117590159|XP_034138437.1|DGUA
OG0005790	LOC111594816|XP_023164046.1|DHYD	LOC117583150|XP_034127231.1|DGUA
OG0005791	LOC111599768|XP_030078748.1|DHYD	LOC117586481|XP_034132468.1|DGUA
OG0005792	LOC111604624|XP_023178521.1|DHYD	LOC117586486|XP_034132475.1|DGUA
OG0005793	LOC111604623|XP_023178518.1|DHYD	LOC117586057|XP_034131792.1|DGUA
OG0005794	LOC111605404|XP_023179673.1|DHYD	LOC117578508|XP_034119937.1|DGUA
OG0005795	LOC111603440|XP_023176794.2|DHYD	LOC117585533|XP_034130942.1|DGUA
OG0005796	LOC111604423|XP_023178248.2|DHYD	LOC117580455|XP_034122913.1|DGUA
OG0005797	LOC111598678|XP_023169807.1|DHYD	LOC117589380|XP_034137185.1|DGUA
OG0005798	LOC111593345|XP_023161825.1|DHYD	LOC117586632|XP_034132743.1|DGUA
OG0005799	LOC111599291|XP_023170658.2|DHYD	LOC117585242|XP_034130535.1|DGUA
OG0005800	LOC111599762|XP_023171287.2|DHYD	LOC117590004|XP_034138181.1|DGUA
OG0005801	LOC111599290|XP_023170657.2|DHYD	LOC117590003|XP_034138180.1|DGUA
OG0005802	LOC111604790|XP_023178770.2|DHYD	LOC117586728|XP_034132915.1|DGUA
OG0005803	LOC111603466|XP_023176822.2|DHYD	LOC117585243|XP_034130541.1|DGUA
OG0005804	LOC111601338|XP_023173635.1|DHYD	LOC117585135|XP_034130354.1|DGUA
OG0005805	LOC111594316|XP_023163326.1|DHYD	LOC117581265|XP_034124170.1|DGUA
OG0005806	LOC111593354|XP_023161834.2|DHYD	LOC117585477|XP_034130860.1|DGUA
OG0005807	LOC111593367|XP_023161850.2|DHYD	LOC117585168|XP_034130400.1|DGUA
OG0005808	LOC111591891|XP_023159566.2|DHYD	LOC117581033|XP_034123754.1|DGUA
OG0005809	LOC111602890|XP_023175993.1|DHYD	LOC117579532|XP_034121340.1|DGUA
OG0005810	LOC111597161|XP_023167486.1|DHYD	LOC117585247|XP_034130551.1|DGUA
OG0005811	LOC111597162|XP_023167487.2|DHYD	LOC117585249|XP_034130553.1|DGUA
OG0005812	LOC111593323|XP_023161798.1|DHYD	LOC117586633|XP_034132744.1|DGUA
OG0005813	LOC111598074|XP_023168880.1|DHYD	LOC117583593|XP_034127874.1|DGUA
OG0005814	LOC111601302|XP_023173585.2|DHYD	LOC117585748|XP_034131288.1|DGUA
OG0005815	LOC111597134|XP_023167462.2|DHYD	LOC117580130|XP_034122318.1|DGUA
OG0005816	LOC111594485|XP_023163560.2|DHYD	LOC117583703|XP_034128077.1|DGUA
OG0005817	LOC111596817|XP_023166956.1|DHYD	LOC117585265|XP_034130575.1|DGUA
OG0005818	LOC111603002|XP_023176168.2|DHYD	LOC117591102|XP_034140095.1|DGUA
OG0005819	LOC111603576|XP_023176995.1|DHYD	LOC117586275|XP_034132118.1|DGUA
OG0005820	LOC111603577|XP_023176996.1|DHYD	LOC117586276|XP_034132119.1|DGUA
OG0005821	LOC111603567|XP_023176982.1|DHYD	LOC117586410|XP_034132337.1|DGUA
OG0005822	LOC111598779|XP_023169960.1|DHYD	LOC117584302|XP_034129019.1|DGUA
OG0005823	LOC111598150|XP_023168998.2|DHYD	LOC117581048|XP_034123774.1|DGUA
OG0005824	LOC111605449|XP_023179733.1|DHYD, LOC115483097|XP_030080066.1|DHYD	LOC117589914|XP_034138082.1|DGUA
OG0005825	LOC111592802|XP_023160977.1|DHYD	LOC117579847|XP_034121837.1|DGUA
OG0005826	LOC111598572|XP_023169641.1|DHYD	LOC117590155|XP_034138432.1|DGUA
OG0005827	LOC111596683|XP_023166755.2|DHYD	LOC117585724|XP_034131253.1|DGUA
OG0005828	LOC111595666|XP_023165257.1|DHYD	LOC117587115|XP_034133500.1|DGUA
OG0005829	LOC111603575|XP_023176993.2|DHYD	LOC117586027|XP_034131753.1|DGUA
OG0005830	LOC111596012|XP_023165800.1|DHYD	LOC117580275|XP_034122619.1|DGUA
OG0005831	LOC111596033|XP_023165830.1|DHYD	LOC117579567|XP_034121380.1|DGUA
OG0005832	LOC111596032|XP_023165828.2|DHYD	LOC117579816|XP_034121797.1|DGUA
OG0005833	LOC111598803|XP_030079498.1|DHYD	LOC117579389|XP_034121150.1|DGUA
OG0005834	LOC111599439|XP_023170862.1|DHYD	LOC117579399|XP_034121170.1|DGUA
OG0005835	LOC111597424|XP_023167890.2|DHYD	LOC117579781|XP_034121731.1|DGUA
OG0005836	LOC111594886|XP_030081481.1|DHYD	LOC117588836|XP_034136218.1|DGUA
OG0005837	LOC111593375|XP_023161860.2|DHYD	LOC117585771|XP_034131344.1|DGUA
OG0005838	LOC111601746|XP_023174256.1|DHYD	LOC117590095|XP_034138329.1|DGUA
OG0005839	LOC111596055|XP_023165871.2|DHYD	LOC117584639|XP_034129553.1|DGUA
OG0005840	LOC111595476|XP_023165014.2|DHYD	LOC117586084|XP_034131831.1|DGUA
OG0005841	LOC111602729|XP_023175744.2|DHYD	LOC117586003|XP_034131722.1|DGUA
OG0005842	LOC111595949|XP_023165687.2|DHYD	LOC117580792|XP_034123379.1|DGUA
OG0005843	LOC111599827|XP_023171387.1|DHYD	LOC117579929|XP_034121969.1|DGUA
OG0005844	LOC111592262|XP_023160123.2|DHYD	LOC117580349|XP_034122754.1|DGUA
OG0005845	LOC111604952|XP_023178996.1|DHYD	LOC117586555|XP_034132609.1|DGUA
OG0005846	LOC111601416|XP_023173747.2|DHYD	LOC117586461|XP_034132404.1|DGUA
OG0005847	LOC111604922|XP_023178938.1|DHYD	LOC117586606|XP_034132681.1|DGUA
OG0005848	LOC111605549|XP_023179882.2|DHYD	LOC117588779|XP_034136171.1|DGUA
OG0005849	LOC111591880|XP_023159550.2|DHYD	LOC117580925|XP_034123580.1|DGUA
OG0005850	LOC111592715|XP_030079339.1|DHYD	LOC117591422|XP_034140569.1|DGUA
OG0005851	LOC111605022|XP_023179121.1|DHYD	LOC117584868|XP_034129908.1|DGUA
OG0005852	LOC111603407|XP_023176744.2|DHYD	LOC117586080|XP_034131827.1|DGUA
OG0005853	LOC111596723|XP_023166820.2|DHYD	LOC117581237|XP_034124114.1|DGUA
OG0005854	LOC111597160|XP_030078713.1|DHYD	LOC117585246|XP_034130550.1|DGUA
OG0005855	LOC111601830|XP_030079366.1|DHYD	LOC117591386|XP_034140520.1|DGUA
OG0005856	LOC111598181|XP_030078863.1|DHYD	LOC117588721|XP_034136067.1|DGUA
OG0005857	LOC111596688|XP_023166762.1|DHYD	LOC117586485|XP_034132473.1|DGUA
OG0005858	LOC111592043|XP_030081550.1|DHYD	LOC117586279|XP_034132123.1|DGUA
OG0005859	LOC111599302|XP_023170680.2|DHYD	LOC117584776|XP_034129770.1|DGUA
OG0005860	LOC111603408|XP_023176745.2|DHYD	LOC117586500|XP_034132499.1|DGUA
OG0005861	LOC111597232|XP_023167595.2|DHYD	LOC117585454|XP_034130828.1|DGUA
OG0005862	LOC111602598|XP_023175525.2|DHYD	LOC117591858|XP_034141119.1|DGUA
OG0005863	LOC111603830|XP_023177360.2|DHYD	LOC117591976|XP_034141302.1|DGUA
OG0005864	LOC111601505|XP_030078763.1|DHYD	LOC117586463|XP_034132420.1|DGUA
OG0005865	LOC111593332|XP_023161811.2|DHYD	LOC117586727|XP_034132914.1|DGUA
OG0005866	LOC111592202|XP_023160037.2|DHYD	LOC117592605|XP_034142379.1|DGUA
OG0005867	LOC111602526|XP_023175380.2|DHYD	LOC117583917|XP_034128486.1|DGUA
OG0005868	LOC111597117|XP_023167445.2|DHYD	LOC117583995|XP_034128618.1|DGUA
OG0005869	LOC111600243|XP_023172089.1|DHYD	LOC117580741|XP_034123308.1|DGUA
OG0005870	LOC111598125|XP_023168953.2|DHYD	LOC117581128|XP_034123945.1|DGUA
OG0005871	LOC111604942|XP_023178983.2|DHYD	LOC117580957|XP_034123633.1|DGUA
OG0005872	LOC111597873|XP_023168565.2|DHYD	LOC117583046|XP_034127099.1|DGUA
OG0005873	LOC111604827|XP_023178818.1|DHYD	LOC117586450|XP_034132383.1|DGUA
OG0005874	LOC111602808|XP_023175869.1|DHYD	LOC117588778|XP_034136163.1|DGUA
OG0005875	LOC111593309|XP_023161772.2|DHYD	LOC117578855|XP_034120535.1|DGUA
OG0005876	LOC111596796|XP_023166924.2|DHYD	LOC117590860|XP_034139758.1|DGUA
OG0005877	LOC111598174|XP_023169038.1|DHYD	LOC117588715|XP_034136059.1|DGUA
OG0005878	LOC111605673|XP_023180109.2|DHYD	LOC117581135|XP_034123951.1|DGUA
OG0005879	LOC111604028|XP_023177652.2|DHYD	LOC117580687|XP_034123204.1|DGUA
OG0005880	LOC111592325|XP_023160218.1|DHYD	LOC117589180|XP_034136794.1|DGUA
OG0005881	LOC111604320|XP_023178142.1|DHYD	LOC117580297|XP_034122671.1|DGUA
OG0005882	LOC111595355|XP_023164801.1|DHYD	LOC117591033|XP_034140018.1|DGUA
OG0005883	LOC111596507|XP_023166537.1|DHYD	LOC117588985|XP_034136473.1|DGUA
OG0005884	LOC111600456|XP_023172326.2|DHYD	LOC117580047|XP_034122176.1|DGUA
OG0005885	LOC111603453|XP_023176811.2|DHYD	LOC117579659|XP_034121533.1|DGUA
OG0005886	LOC111604420|XP_023178244.2|DHYD	LOC117580407|XP_034122845.1|DGUA
OG0005887	LOC111604283|XP_023178066.2|DHYD	LOC117580294|XP_034122662.1|DGUA
OG0005888	LOC111595333|XP_030081874.1|DHYD	LOC117589409|XP_034137230.1|DGUA
OG0005889	LOC111597226|XP_023167580.1|DHYD	LOC117580219|XP_034122509.1|DGUA
OG0005890	LOC111598408|XP_023169415.2|DHYD	LOC117581469|XP_034124596.1|DGUA
OG0005891	LOC111592792|XP_023160967.1|DHYD	LOC117580269|XP_034122600.1|DGUA
OG0005892	LOC111592774|XP_023160946.1|DHYD	LOC117580084|XP_034122228.1|DGUA
OG0005893	LOC111595112|XP_023164448.1|DHYD	LOC117579355|XP_034121079.1|DGUA
OG0005894	LOC111595113|XP_023164449.1|DHYD	LOC117579356|XP_034121080.1|DGUA
OG0005895	LOC111595114|XP_023164450.1|DHYD	LOC117579357|XP_034121081.1|DGUA
OG0005896	LOC111605695|XP_023180137.1|DHYD	LOC117580005|XP_034122100.1|DGUA
OG0005897	LOC111597460|XP_030080165.1|DHYD	LOC117580104|XP_034122259.1|DGUA
OG0005898	LOC111604053|XP_030079991.1|DHYD	LOC117580703|XP_034123243.1|DGUA
OG0005899	LOC111597023|XP_023167301.1|DHYD	LOC117578676|XP_034120193.1|DGUA
OG0005900	LOC111599180|XP_023170533.2|DHYD	LOC117582284|XP_034125811.1|DGUA
OG0005901	LOC111599704|XP_023171201.2|DHYD	LOC117590587|XP_034139235.1|DGUA
OG0005902	LOC111593738|XP_023162499.1|DHYD	LOC117592126|XP_034141561.1|DGUA
OG0005903	LOC111600244|XP_023172051.1|DHYD	LOC117585088|XP_034130247.1|DGUA
OG0005904	LOC111602686|XP_023175679.1|DHYD	LOC117585289|XP_034130607.1|DGUA
OG0005905	LOC111604449|XP_030079270.1|DHYD	LOC117580063|XP_034122192.1|DGUA
OG0005906	LOC115482744|XP_030078756.1|DHYD	LOC117579087|XP_034120689.1|DGUA
OG0005907	LOC111592332|XP_023160226.1|DHYD	LOC117589263|XP_034136931.1|DGUA
OG0005908	LOC111598099|XP_023168918.1|DHYD	LOC117580569|XP_034123063.1|DGUA
OG0005909	LOC111600960|XP_023173107.2|DHYD	LOC117580234|XP_034122546.1|DGUA
OG0005910	LOC111597938|XP_023168661.1|DHYD	LOC117583019|XP_034127064.1|DGUA
OG0005911	LOC111597915|XP_023168624.1|DHYD	LOC117583034|XP_034127086.1|DGUA
OG0005912	LOC111597971|XP_023168712.1|DHYD	LOC117583600|XP_034127888.1|DGUA
OG0005913	LOC111599464|XP_023170902.1|DHYD, LOC111602604|XP_023175531.1|DHYD	LOC117589755|XP_034137827.1|DGUA
OG0005914	LOC111599641|XP_030081376.1|DHYD	LOC117592538|XP_034142300.1|DGUA
OG0005915	LOC111599640|XP_023171083.2|DHYD	LOC117592539|XP_034142301.1|DGUA
OG0005916	LOC111597113|XP_023167437.2|DHYD	LOC117585950|XP_034131633.1|DGUA
OG0005917	LOC111597990|XP_023168737.2|DHYD	LOC117592380|XP_034141982.1|DGUA
OG0005918	LOC111604033|XP_023177658.1|DHYD	LOC117581517|XP_034124699.1|DGUA
OG0005919	LOC111592231|XP_030081980.1|DHYD	LOC117592022|XP_034141368.1|DGUA
OG0005921	LOC111596857|XP_023167062.1|DHYD	LOC117586916|XP_034133155.1|DGUA
OG0005922	LOC111604773|XP_023178749.2|DHYD	LOC117580717|XP_034123272.1|DGUA
OG0005923	LOC111599224|XP_023170589.1|DHYD	LOC117587500|XP_034134162.1|DGUA
OG0005924	LOC111601007|XP_023173174.1|DHYD	LOC117587504|XP_034134167.1|DGUA
OG0005925	LOC111597348|XP_023167762.2|DHYD	LOC117580220|XP_034122514.1|DGUA
OG0005926	LOC111594994|XP_023164262.1|DHYD	LOC117590540|XP_034139159.1|DGUA
OG0005927	LOC111600869|XP_023172967.1|DHYD	LOC117585576|XP_034131003.1|DGUA
OG0005928	LOC111603100|XP_023176327.1|DHYD	LOC117588483|XP_034135675.1|DGUA
OG0005929	LOC111596968|XP_023167212.2|DHYD	LOC117587098|XP_034133468.1|DGUA
OG0005930	LOC111595491|XP_023165032.2|DHYD	LOC117581043|XP_034123771.1|DGUA
OG0005931	LOC111595479|XP_023165015.1|DHYD	LOC117590015|XP_034138197.1|DGUA
OG0005932	LOC111597056|XP_023167343.2|DHYD	LOC117587759|XP_034134585.1|DGUA
OG0005933	LOC111597966|XP_023168707.2|DHYD	LOC117578780|XP_034120379.1|DGUA
OG0005934	LOC111601237|XP_023173501.2|DHYD	LOC117578516|XP_034119952.1|DGUA
OG0005935	LOC111595336|XP_023164766.2|DHYD	LOC117579943|XP_034121990.1|DGUA
OG0005936	LOC111605020|XP_023179118.2|DHYD	LOC117584865|XP_034129905.1|DGUA
OG0005937	LOC111595338|XP_023164778.2|DHYD	LOC117579946|XP_034121996.1|DGUA
OG0005938	LOC111594341|XP_023163361.1|DHYD	LOC117592435|XP_034142126.1|DGUA
OG0005939	LOC111605121|XP_023179245.1|DHYD	LOC117590214|XP_034138566.1|DGUA
OG0005941	LOC111592152|XP_030081992.1|DHYD	LOC117589432|XP_034137263.1|DGUA
OG0005942	LOC111604343|XP_023178173.2|DHYD	LOC117591409|XP_034140556.1|DGUA
OG0005943	LOC111592232|XP_030081987.1|DHYD	LOC117591401|XP_034140543.1|DGUA
OG0005944	LOC111592127|XP_023159931.1|DHYD	LOC117583537|XP_034127821.1|DGUA
OG0005945	LOC111600044|XP_023171737.2|DHYD	LOC117590799|XP_034139695.1|DGUA
OG0005946	LOC111593491|XP_023162027.1|DHYD	LOC117592653|XP_034142492.1|DGUA
