Orthogroup	DHYD.longest_only	DVIR.longest_only
OG0005330	LOC111599780|XP_023171318.1|DHYD	LOC6624138|XP_002047867.1|DVIR
OG0005331	LOC111596064|XP_023165881.1|DHYD	LOC6628889|XP_002052090.1|DVIR
OG0005332	LOC111594653|XP_023163819.1|DHYD	LOC6627499|XP_002052207.1|DVIR
OG0005333	LOC111594218|XP_023163184.2|DHYD	LOC6628531|XP_002052727.1|DVIR
OG0005334	LOC111594392|XP_023163427.1|DHYD	LOC6636635|XP_015023805.1|DVIR
OG0005335	LOC111592133|XP_030081990.1|DHYD	LOC6626857|XP_002049228.2|DVIR
OG0005336	LOC111600021|XP_023171702.2|DHYD	LOC6626117|XP_015029859.1|DVIR
OG0005337	LOC111601206|XP_023173465.2|DHYD	LOC6624758|XP_002049752.2|DVIR
OG0005338	LOC111603936|XP_023177533.2|DHYD	LOC6634127|XP_002057728.1|DVIR
OG0005339	LOC111592591|XP_023160675.1|DHYD	LOC6627817|XP_002051142.3|DVIR
OG0005340	LOC111603855|XP_023177422.2|DHYD	LOC6634281|XP_015025187.1|DVIR
OG0005341	LOC111597078|XP_023167376.1|DHYD	LOC6625654|XP_002049871.1|DVIR
OG0005342	LOC111603748|XP_023177237.1|DHYD	LOC6627894|XP_032294203.1|DVIR
OG0005343	LOC111599890|XP_023171481.2|DHYD	LOC6635937|XP_002059376.2|DVIR
OG0005344	LOC111595548|XP_023165104.1|DHYD	LOC6625645|XP_002049560.1|DVIR
OG0005345	LOC111596294|XP_023166218.1|DHYD	LOC6634346|XP_015025174.1|DVIR
OG0005346	LOC111605031|XP_023179131.1|DHYD	LOC6627461|XP_002052483.1|DVIR
OG0005347	LOC111602154|XP_023174874.2|DHYD	LOC6629165|XP_002051904.1|DVIR
OG0005348	LOC111594733|XP_030079039.1|DHYD	LOC6627378|XP_002052398.2|DVIR
OG0005349	LOC111594403|XP_023163444.2|DHYD	LOC6627381|XP_002052401.1|DVIR
OG0005350	LOC111592539|XP_023160590.2|DHYD	LOC6629216|XP_002051266.1|DVIR
OG0005351	LOC111603045|XP_023176257.2|DHYD	LOC6624231|XP_032290345.1|DVIR
OG0005352	LOC111597787|XP_023168429.2|DHYD	LOC6628159|XP_002052414.2|DVIR
OG0005353	LOC111595449|XP_023164944.2|DHYD	LOC6625783|XP_002049581.1|DVIR
OG0005354	LOC111593171|XP_030079077.1|DHYD	LOC6627734|XP_032293588.1|DVIR
OG0005355	LOC111602465|XP_023175293.2|DHYD	LOC6628640|XP_002051884.3|DVIR
OG0005356	LOC111602502|XP_023175342.2|DHYD	LOC6628639|XP_002051883.1|DVIR
OG0005357	LOC111592916|XP_030080272.1|DHYD	LOC6628880|XP_002051660.1|DVIR
OG0005358	LOC111593158|XP_023161529.2|DHYD	LOC6627735|XP_002051119.1|DVIR
OG0005359	LOC111599731|XP_023171244.2|DHYD	LOC6626691|XP_002049416.1|DVIR
OG0005360	LOC111592256|XP_023160106.1|DHYD	LOC6624036|XP_002047591.1|DVIR
OG0005361	LOC111601148|XP_023173387.2|DHYD	LOC6629110|XP_002052604.1|DVIR
OG0005362	LOC111603949|XP_023177548.1|DHYD	LOC6634122|XP_002057723.1|DVIR
OG0005363	LOC111602327|XP_023175096.2|DHYD	LOC6627992|XP_002051429.1|DVIR
OG0005364	LOC111593991|XP_023162854.1|DHYD	LOC6626175|XP_002050160.1|DVIR
OG0005365	LOC111594946|XP_023164207.2|DHYD	LOC6628042|XP_032293909.1|DVIR
OG0005366	LOC111594934|XP_023164194.1|DHYD	LOC6628043|XP_002052691.3|DVIR
OG0005367	LOC111594948|XP_023164213.1|DHYD	LOC6627981|XP_002052693.1|DVIR
OG0005368	LOC111595717|XP_023165333.1|DHYD	LOC6629778|XP_002052992.1|DVIR
OG0005369	LOC111596287|XP_023166209.1|DHYD	LOC6627438|XP_032294444.1|DVIR
OG0005370	LOC111602493|XP_023175327.2|DHYD	LOC6627915|XP_032294485.1|DVIR
OG0005371	LOC111595192|XP_023164543.2|DHYD	LOC6627806|XP_002051768.1|DVIR
OG0005372	LOC111602706|XP_023175712.2|DHYD	LOC6630039|XP_002054558.3|DVIR
OG0005373	LOC111592062|XP_023159832.1|DHYD	LOC6629009|XP_002051278.1|DVIR
OG0005374	LOC111602476|XP_023175306.1|DHYD	LOC6627705|XP_002051989.1|DVIR
OG0005375	LOC111602453|XP_030079240.1|DHYD	LOC6627704|XP_002051988.2|DVIR
OG0005376	LOC111599128|XP_030080389.1|DHYD	LOC6635684|XP_002059279.3|DVIR
OG0005377	LOC111595293|XP_030079490.1|DHYD	LOC6624402|XP_002046370.1|DVIR
OG0005378	LOC111595847|XP_023165525.2|DHYD	LOC6627654|XP_002051718.3|DVIR
OG0005379	LOC111599323|XP_023170707.1|DHYD	LOC6628458|XP_002051830.2|DVIR
OG0005380	LOC111595856|XP_030079226.1|DHYD	LOC6627618|XP_002051709.2|DVIR
OG0005381	LOC111594198|XP_023163163.1|DHYD	LOC6628529|XP_002052725.2|DVIR
OG0005382	LOC111596049|XP_023165865.1|DHYD	LOC6628537|XP_032294468.1|DVIR
OG0005383	LOC111601046|XP_023173228.1|DHYD	LOC6623564|XP_002046881.3|DVIR
OG0005384	LOC111602949|XP_023176078.1|DHYD	LOC6631067|XP_002053212.1|DVIR
OG0005385	LOC111597066|XP_023167361.2|DHYD	LOC6626772|XP_002049836.2|DVIR
OG0005386	LOC111600703|XP_023172726.2|DHYD	LOC6624906|XP_002050219.2|DVIR
OG0005387	LOC111597798|XP_030080590.1|DHYD	LOC6630966|XP_032289666.1|DVIR
OG0005388	LOC111599063|XP_023170351.1|DHYD	LOC6628184|XP_032294387.1|DVIR
OG0005389	LOC111603771|XP_023177274.2|DHYD	LOC6627550|XP_002052285.1|DVIR
OG0005390	LOC111599395|XP_023170801.1|DHYD	LOC6628542|XP_002051854.1|DVIR
OG0005391	LOC111599398|XP_023170808.1|DHYD	LOC6628540|XP_002051852.1|DVIR
OG0005392	LOC111595203|XP_023164569.1|DHYD	LOC6635735|XP_002059150.1|DVIR
OG0005393	LOC111594589|XP_023163717.2|DHYD	LOC6632369|XP_002056199.1|DVIR
OG0005394	LOC111595008|XP_023164281.2|DHYD	LOC6635715|XP_002059152.1|DVIR
OG0005395	LOC111595505|XP_023165045.2|DHYD	LOC6629031|XP_002052808.1|DVIR
OG0005396	LOC111596216|XP_023166098.1|DHYD	LOC6627373|XP_002052638.2|DVIR
OG0005397	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD	LOC6627376|XP_002052639.1|DVIR
OG0005398	LOC111604945|XP_023178984.1|DHYD	LOC6632900|XP_002056751.1|DVIR
OG0005399	LOC111602334|XP_023175107.2|DHYD	LOC6626766|XP_032292089.1|DVIR
OG0005400	LOC111597662|XP_030080953.1|DHYD	LOC6627281|XP_002048700.2|DVIR
OG0005401	LOC111595776|XP_023165425.2|DHYD	LOC6627565|XP_002052649.1|DVIR
OG0005402	LOC111596229|XP_030080285.1|DHYD	LOC6627564|XP_002052648.1|DVIR
OG0005403	LOC111596222|XP_023166108.1|DHYD	LOC6627559|XP_002052643.1|DVIR
OG0005404	LOC111596223|XP_023166109.2|DHYD	LOC6627560|XP_002052644.1|DVIR
OG0005405	LOC111593862|XP_023162682.1|DHYD	LOC6625593|XP_002048831.1|DVIR
OG0005406	LOC111597652|XP_023168240.2|DHYD	LOC6625501|XP_002051007.1|DVIR
OG0005407	LOC111604137|XP_023177823.2|DHYD	LOC6627022|XP_002050582.1|DVIR
OG0005408	LOC111599452|XP_023170878.1|DHYD	LOC6628138|XP_002052306.1|DVIR
OG0005409	LOC111602505|XP_023175348.2|DHYD	LOC6628424|XP_002051863.1|DVIR
OG0005410	LOC111603752|XP_023177243.1|DHYD	LOC6627680|XP_002051737.1|DVIR
OG0005411	LOC111593571|XP_023162201.1|DHYD	LOC6625635|XP_002050760.1|DVIR
OG0005412	LOC111603828|XP_023177356.1|DHYD	LOC6625665|XP_002050786.1|DVIR
OG0005413	LOC111603454|XP_023176815.1|DHYD	LOC6626073|XP_002048760.2|DVIR
OG0005414	LOC111605476|XP_023179782.1|DHYD	LOC6634741|XP_002058189.1|DVIR
OG0005415	LOC111596802|XP_030079896.1|DHYD	LOC6636659|XP_032295791.1|DVIR
OG0005416	LOC111595612|XP_030081302.1|DHYD	LOC6626363|XP_002050692.1|DVIR
OG0005417	LOC111594938|XP_023164199.1|DHYD	LOC6627987|XP_002052699.1|DVIR
OG0005418	LOC111594743|XP_023163953.1|DHYD	LOC6627493|XP_002052201.1|DVIR
OG0005419	LOC111592594|XP_023160677.1|DHYD	LOC6628044|XP_002051155.1|DVIR
OG0005420	LOC111597754|XP_030080366.1|DHYD	LOC6627649|XP_002052500.1|DVIR
OG0005421	LOC111602451|XP_023175278.2|DHYD	LOC6627877|XP_002052001.1|DVIR
OG0005422	LOC111594894|XP_023164149.1|DHYD	LOC6631880|XP_032295371.1|DVIR
OG0005423	LOC111596979|XP_023167229.2|DHYD	LOC6627347|XP_002052458.2|DVIR
OG0005424	LOC111602091|XP_023174792.2|DHYD	LOC6635901|XP_002059426.1|DVIR
OG0005425	LOC111592713|XP_023160868.2|DHYD	LOC6636689|XP_032295771.1|DVIR
OG0005426	LOC111604141|XP_023177827.2|DHYD	LOC6625354|XP_002050321.3|DVIR
OG0005427	LOC111603902|XP_023177487.2|DHYD	LOC6634117|XP_002057718.1|DVIR
OG0005428	LOC111602206|XP_023174944.2|DHYD	LOC6628617|XP_032293719.1|DVIR
OG0005429	LOC111603636|XP_023177077.2|DHYD	LOC6628739|XP_002051555.1|DVIR
OG0005430	LOC111603825|XP_030080338.1|DHYD	LOC6628738|XP_002051554.1|DVIR
OG0005431	LOC111603940|XP_030080344.1|DHYD	LOC6628962|XP_002051567.1|DVIR
OG0005432	LOC111592081|XP_023159869.1|DHYD	LOC6627300|XP_015028163.1|DVIR
OG0005433	LOC111600589|XP_023172548.1|DHYD	LOC6625101|XP_002050120.1|DVIR
OG0005434	LOC111592090|XP_023159881.1|DHYD	LOC6627797|XP_002051307.1|DVIR
OG0005435	LOC111592057|XP_023159825.1|DHYD	LOC6627297|XP_002051282.2|DVIR
OG0005436	LOC111592056|XP_023159824.2|DHYD	LOC6627299|XP_002051283.1|DVIR
OG0005437	LOC111602365|XP_023175149.2|DHYD	LOC6633107|XP_032288756.1|DVIR
OG0005438	LOC111599102|XP_023170413.2|DHYD	LOC6629047|XP_002052885.1|DVIR
OG0005439	LOC111605478|XP_023179780.1|DHYD	LOC6632251|XP_002056080.1|DVIR
OG0005440	LOC111599525|XP_030080363.1|DHYD	LOC6627689|XP_032294473.1|DVIR
OG0005441	LOC111592900|XP_023161115.2|DHYD	LOC6628885|XP_002051665.1|DVIR
OG0005442	LOC111595780|XP_023165432.1|DHYD	LOC6627768|XP_002052657.1|DVIR
OG0005443	LOC111594408|XP_023163452.1|DHYD	LOC6636634|XP_032289180.1|DVIR
OG0005444	LOC111596059|XP_023165876.2|DHYD	LOC6628831|XP_002052072.1|DVIR
OG0005445	LOC111602005|XP_030080346.1|DHYD	LOC6628109|XP_032294347.1|DVIR
OG0005446	LOC111595785|XP_023165437.1|DHYD	LOC6627789|XP_002052677.2|DVIR
OG0005447	LOC111603528|XP_023176928.2|DHYD	LOC6635774|XP_002059170.1|DVIR
OG0005448	LOC111600879|XP_023172980.2|DHYD	LOC6636465|XP_002059914.1|DVIR
OG0005449	LOC111596959|XP_023167186.1|DHYD	LOC6635291|XP_002058801.1|DVIR
OG0005450	LOC111598221|XP_023169149.2|DHYD	LOC6630302|XP_002054187.1|DVIR
OG0005451	LOC111594213|XP_023163179.1|DHYD	LOC6628401|XP_015028524.1|DVIR
OG0005452	LOC111593760|XP_023162539.2|DHYD	LOC6625124|XP_032292327.1|DVIR
OG0005453	LOC111604921|XP_023178937.1|DHYD	LOC6632456|XP_002056302.1|DVIR
OG0005454	LOC111591955|XP_023159660.1|DHYD	LOC6635667|XP_002059202.1|DVIR
OG0005455	LOC111604076|XP_023177726.2|DHYD	LOC6625888|XP_002050359.1|DVIR
OG0005456	LOC111600349|XP_023172192.2|DHYD	LOC6634254|XP_002057640.1|DVIR
OG0005457	LOC111600563|XP_023172514.1|DHYD	LOC6634252|XP_015025221.1|DVIR
OG0005458	LOC111599316|XP_023170697.1|DHYD	LOC6628508|XP_015028273.1|DVIR
OG0005459	LOC111601487|XP_023173870.2|DHYD	LOC6628826|XP_002052591.2|DVIR
OG0005460	LOC111599195|XP_023170551.1|DHYD	LOC6628182|XP_032294385.1|DVIR
OG0005461	LOC111598969|XP_023170231.1|DHYD	LOC6628066|XP_002051535.1|DVIR
OG0005462	LOC111598970|XP_023170232.1|DHYD	LOC6628068|XP_002051537.1|DVIR
OG0005463	LOC111599830|XP_023171391.1|DHYD	LOC6624328|XP_002047891.1|DVIR
OG0005464	LOC111598935|XP_023170180.2|DHYD	LOC6628065|XP_002051534.2|DVIR
OG0005465	LOC111600378|XP_023172226.2|DHYD	LOC6634251|XP_002057637.2|DVIR
OG0005466	LOC111600562|XP_023172498.1|DHYD	LOC6634253|XP_002057639.1|DVIR
OG0005467	LOC111595212|XP_023164589.1|DHYD	LOC6630064|XP_032295266.1|DVIR
OG0005468	LOC111601935|XP_023174555.2|DHYD	LOC6627673|XP_002051949.1|DVIR
OG0005469	LOC111598958|XP_023170212.2|DHYD	LOC6628909|XP_002051553.1|DVIR
OG0005470	LOC111598983|XP_023170252.1|DHYD	LOC6634370|XP_002057564.1|DVIR
OG0005471	LOC111601176|XP_023173423.2|DHYD	LOC6629159|XP_002052362.1|DVIR
OG0005472	LOC111601178|XP_023173425.2|DHYD	LOC6628957|XP_002052360.1|DVIR
OG0005473	LOC111599200|XP_023170559.1|DHYD	LOC6628034|XP_002052911.1|DVIR
OG0005474	LOC111602450|XP_023175277.2|DHYD	LOC6629206|XP_002052625.2|DVIR
OG0005475	LOC111602445|XP_023175271.1|DHYD	LOC6629205|XP_002052624.1|DVIR
OG0005476	LOC111599888|XP_023171479.1|DHYD	LOC6635879|XP_002059352.2|DVIR
OG0005477	LOC111604474|XP_023178326.1|DHYD	LOC6622934|XP_002048540.2|DVIR
OG0005478	LOC111599134|XP_023170465.2|DHYD	LOC6629014|XP_002052756.1|DVIR
OG0005479	LOC111599133|XP_023170464.2|DHYD	LOC6629013|XP_002052755.1|DVIR
OG0005480	LOC111599447|XP_023170870.1|DHYD	LOC6628113|XP_002052309.1|DVIR
OG0005481	LOC111602309|XP_023175082.2|DHYD	LOC6628263|XP_002052543.1|DVIR
OG0005482	LOC111602356|XP_030080400.1|DHYD	LOC6628265|XP_002052545.2|DVIR
OG0005483	LOC111595213|XP_030080612.1|DHYD	LOC6630294|XP_032295294.1|DVIR
OG0005484	LOC111601171|XP_023173417.2|DHYD	LOC6627435|XP_002052161.1|DVIR
OG0005485	LOC111593974|XP_030080885.1|DHYD	LOC6627148|XP_032292141.1|DVIR
OG0005486	LOC111597702|XP_023168308.1|DHYD	LOC6626614|XP_002048708.1|DVIR
OG0005487	LOC111603753|XP_030080424.1|DHYD	LOC6627859|XP_002052278.3|DVIR
OG0005488	LOC111603749|XP_023177240.2|DHYD	LOC6627860|XP_002052279.3|DVIR
OG0005489	LOC111599111|XP_023170431.2|DHYD	LOC6635688|XP_002059283.1|DVIR
OG0005490	LOC111599064|XP_023170352.2|DHYD	LOC6635687|XP_002059282.2|DVIR
OG0005491	LOC111596371|XP_023166335.2|DHYD	LOC6628440|XP_032294566.1|DVIR
OG0005492	LOC111596288|XP_023166210.1|DHYD	LOC6628357|XP_002052223.1|DVIR
OG0005493	LOC111597198|XP_023167539.2|DHYD	LOC6628320|XP_032293737.1|DVIR
OG0005494	LOC111593803|XP_023162597.2|DHYD	LOC6626235|XP_002048859.1|DVIR
OG0005495	LOC111605378|XP_023179630.1|DHYD	LOC6625265|XP_002050628.1|DVIR
OG0005496	LOC111600785|XP_023172842.2|DHYD	LOC6629739|XP_002054143.1|DVIR
OG0005497	LOC111600372|XP_023172218.1|DHYD	LOC6634006|XP_002057827.1|DVIR
OG0005498	LOC111600373|XP_023172219.1|DHYD	LOC6634005|XP_002057826.1|DVIR
OG0005499	LOC111600344|XP_023172176.2|DHYD	LOC6634000|XP_002057821.3|DVIR
OG0005500	LOC111600345|XP_023172177.1|DHYD	LOC6634001|XP_002057822.1|DVIR
OG0005501	LOC111599001|XP_023170279.2|DHYD	LOC6628465|XP_002051540.1|DVIR
OG0005502	LOC111599002|XP_023170280.1|DHYD	LOC6628464|XP_002051539.1|DVIR
OG0005503	LOC111592558|XP_023160619.2|DHYD, LOC111592559|XP_023160623.1|DHYD	LOC6629231|XP_032293393.1|DVIR
OG0005504	LOC111603758|XP_023177257.1|DHYD	LOC6627678|XP_002051735.1|DVIR
OG0005506	LOC111594681|XP_023163869.2|DHYD	LOC6627494|XP_015028378.1|DVIR
OG0005507	LOC111602454|XP_023175282.2|DHYD	LOC6628719|XP_002051892.1|DVIR
OG0005508	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD	LOC6628765|XP_032294264.1|DVIR
OG0005509	LOC111601964|XP_023174606.2|DHYD	LOC6628558|XP_015028288.1|DVIR
OG0005510	LOC111600316|XP_023172142.1|DHYD	LOC6634023|XP_002057487.2|DVIR
OG0005511	LOC111593073|XP_030079980.1|DHYD	LOC6636082|XP_002059613.3|DVIR
OG0005512	LOC111605432|XP_023179708.1|DHYD	LOC6631212|XP_002053955.1|DVIR
OG0005513	LOC111603952|XP_023177555.1|DHYD	LOC6628157|XP_002052412.2|DVIR
OG0005514	LOC111597825|XP_023168481.2|DHYD	LOC6630967|XP_002053801.1|DVIR
OG0005515	LOC111593554|XP_023162177.1|DHYD	LOC6626219|XP_002050747.1|DVIR
OG0005516	LOC111596648|XP_023166714.1|DHYD	LOC6636642|XP_002060109.1|DVIR
OG0005517	LOC111599341|XP_030079213.1|DHYD	LOC6627350|XP_032294276.1|DVIR
OG0005518	LOC111600568|XP_030080229.1|DHYD	LOC6629257|XP_002052781.2|DVIR
OG0005519	LOC111602320|XP_023175089.2|DHYD	LOC6626902|XP_002050964.1|DVIR
OG0005520	LOC111601259|XP_023173536.2|DHYD	LOC6629113|XP_015028499.1|DVIR
OG0005521	LOC111601543|XP_023173948.2|DHYD	LOC6629233|XP_002052609.1|DVIR
OG0005522	LOC111592811|XP_023160990.1|DHYD, LOC115483766|XP_030081868.1|DHYD	LOC6623353|XP_032289988.1|DVIR
OG0005523	LOC111601136|XP_023173375.2|DHYD	LOC6628436|XP_002052044.2|DVIR
OG0005524	LOC111594093|XP_023163010.2|DHYD	LOC6633904|XP_002057597.1|DVIR
OG0005525	LOC111603606|XP_023177042.1|DHYD	LOC6629091|XP_002052438.1|DVIR
OG0005526	LOC111594695|XP_023163882.1|DHYD	LOC6629127|XP_002052393.1|DVIR
OG0005527	LOC111597757|XP_023168383.1|DHYD	LOC6636182|XP_032290054.1|DVIR
OG0005528	LOC111601835|XP_023174439.1|DHYD	LOC6628474|XP_002052557.2|DVIR
OG0005529	LOC111602253|XP_023175013.2|DHYD	LOC6634238|XP_032293765.1|DVIR
OG0005530	LOC111594677|XP_023163856.1|DHYD	LOC6628806|XP_032293558.1|DVIR
OG0005531	LOC111601648|XP_023174098.1|DHYD	LOC6624409|XP_002047169.1|DVIR
OG0005532	LOC111596006|XP_023165785.1|DHYD	LOC6635625|XP_002059117.1|DVIR
OG0005533	LOC111596057|XP_023165873.1|DHYD	LOC6628985|XP_002052116.1|DVIR
OG0005534	LOC111596518|XP_023166550.1|DHYD	LOC6636840|XP_002060312.1|DVIR
OG0005535	LOC111602513|XP_030079209.1|DHYD	LOC6627684|XP_002051741.1|DVIR
OG0005536	LOC111601139|XP_023173374.1|DHYD	LOC6629040|XP_002052186.1|DVIR
OG0005537	LOC111605538|XP_023179869.2|DHYD	LOC6628520|XP_002051678.1|DVIR
OG0005538	LOC111595566|XP_023165130.2|DHYD	LOC6627926|XP_002052801.1|DVIR
OG0005539	LOC111595793|XP_023165447.1|DHYD	LOC6627940|XP_002052665.1|DVIR
OG0005540	LOC111599104|XP_023170421.1|DHYD	LOC6628309|XP_002052863.2|DVIR
OG0005541	LOC111602456|XP_023175284.1|DHYD	LOC6628756|XP_032293931.1|DVIR
OG0005542	LOC111595297|XP_030079508.1|DHYD	LOC6623842|XP_002046365.2|DVIR
OG0005543	LOC111592546|XP_023160600.1|DHYD	LOC6634219|XP_015025210.1|DVIR
OG0005544	LOC111599174|XP_023170525.2|DHYD	LOC6627778|XP_032294231.1|DVIR
OG0005545	LOC111592653|XP_023160771.1|DHYD	LOC6629229|XP_002051255.1|DVIR
OG0005546	LOC111601455|XP_023173805.1|DHYD	LOC6628437|XP_002052045.1|DVIR
OG0005547	LOC111596217|XP_023166100.2|DHYD	LOC6627377|XP_002052640.3|DVIR
OG0005548	LOC111596220|XP_023166105.2|DHYD	LOC6627561|XP_002052645.1|DVIR
OG0005549	LOC111596227|XP_023166112.2|DHYD	LOC6627563|XP_002052647.1|DVIR
OG0005550	LOC111603851|XP_030079026.1|DHYD	LOC6628162|XP_002052417.1|DVIR
OG0005551	LOC111592407|XP_023160350.2|DHYD	LOC6627169|XP_032292359.1|DVIR
OG0005552	LOC111592406|XP_023160349.2|DHYD	LOC6627170|XP_002050955.1|DVIR
OG0005553	LOC111603750|XP_023177241.2|DHYD	LOC6627679|XP_002051736.2|DVIR
OG0005554	LOC111596239|XP_023166125.2|DHYD	LOC6635614|XP_032294676.1|DVIR
OG0005555	LOC111596235|XP_023166121.1|DHYD	LOC6635612|XP_002059131.1|DVIR
OG0005556	LOC111596242|XP_023166142.2|DHYD	LOC6635662|XP_002059130.1|DVIR
OG0005557	LOC111592921|XP_023161141.2|DHYD	LOC6628448|XP_002051651.1|DVIR
OG0005558	LOC111599644|XP_023171092.1|DHYD	LOC6635661|XP_032294655.1|DVIR
OG0005559	LOC111594646|XP_023163808.2|DHYD	LOC6627496|XP_002052204.1|DVIR
OG0005560	LOC111592918|XP_023161137.1|DHYD	LOC6628447|XP_002051650.1|DVIR
OG0005561	LOC111603166|XP_023176412.2|DHYD	LOC6632179|XP_002055277.2|DVIR
OG0005562	LOC111605555|XP_023179886.1|DHYD	LOC6635680|XP_015024388.1|DVIR
OG0005563	LOC111598035|XP_023168835.1|DHYD	LOC6636206|XP_002059696.2|DVIR
OG0005564	LOC111594783|XP_023164004.2|DHYD	LOC6629058|XP_002052386.1|DVIR
OG0005565	LOC111595199|XP_023164566.1|DHYD	LOC6635733|XP_002059148.1|DVIR
OG0005566	LOC111595200|XP_023164567.1|DHYD	LOC6635734|XP_002059149.1|DVIR
OG0005567	LOC111601783|XP_023174311.2|DHYD	LOC116649793|XP_032288813.1|DVIR, LOC6629404|XP_032288817.1|DVIR
OG0005568	LOC111603541|XP_023176943.1|DHYD	LOC6635772|XP_002059168.1|DVIR
OG0005569	LOC111599346|XP_023170744.1|DHYD	LOC6628500|XP_002051835.1|DVIR
OG0005570	LOC111599071|XP_023170366.2|DHYD	LOC6635689|XP_002059284.2|DVIR
OG0005571	LOC111592779|XP_023160953.2|DHYD	LOC6625622|XP_032293146.1|DVIR
OG0005572	LOC111596625|XP_023166679.2|DHYD	LOC6625864|XP_002050857.2|DVIR
OG0005573	LOC111604911|XP_023178921.2|DHYD	LOC6632615|XP_015026097.1|DVIR
OG0005574	LOC111604107|XP_023177779.2|DHYD	LOC6625479|XP_002050335.1|DVIR
OG0005575	LOC111601772|XP_023174283.1|DHYD	LOC6631250|XP_002053048.2|DVIR
OG0005576	LOC111599991|XP_023171654.1|DHYD	LOC6627187|XP_002049929.2|DVIR
OG0005577	LOC111595079|XP_023164403.1|DHYD	LOC6623504|XP_002048218.1|DVIR
OG0005578	LOC111596667|XP_030078554.1|DHYD	LOC6624683|XP_002048129.2|DVIR
OG0005579	LOC111596662|XP_023166734.1|DHYD	LOC26530647|XP_015031633.1|DVIR
OG0005580	LOC111596015|XP_023165805.1|DHYD	LOC6624188|XP_002046301.1|DVIR
OG0005581	LOC111604861|XP_023178866.2|DHYD	LOC6633654|XP_032288829.1|DVIR
OG0005582	LOC111594916|XP_023164171.2|DHYD	LOC6624363|XP_002047465.2|DVIR
OG0005583	LOC111605169|XP_023179325.1|DHYD	LOC6623229|XP_002046726.2|DVIR
OG0005584	LOC111596299|XP_023166225.2|DHYD	LOC6628281|XP_015028013.1|DVIR
OG0005585	LOC111603633|XP_030080714.1|DHYD	LOC6630801|XP_015027747.1|DVIR
OG0005586	LOC111603594|XP_023177020.1|DHYD	LOC6630766|XP_002054625.1|DVIR
OG0005587	LOC111600067|XP_023171765.1|DHYD	LOC6625382|XP_002049492.2|DVIR
OG0005588	LOC111595093|XP_023164420.2|DHYD	LOC6622515|XP_015030501.1|DVIR
OG0005589	LOC111604915|XP_023178931.1|DHYD	LOC6632462|XP_002056308.1|DVIR
OG0005590	LOC111597739|XP_023168397.1|DHYD	LOC6624900|XP_002050477.1|DVIR
OG0005591	LOC111600205|XP_030079373.1|DHYD	LOC6631919|XP_002055746.1|DVIR
OG0005592	LOC111600277|XP_023172094.1|DHYD	LOC6630666|XP_002053445.1|DVIR
OG0005593	LOC111601739|XP_023174231.1|DHYD	LOC6624598|XP_002047149.1|DVIR
OG0005594	LOC111603680|XP_023177128.1|DHYD	LOC6622962|XP_032291378.1|DVIR
OG0005595	LOC111603678|XP_023177126.2|DHYD	LOC6623006|XP_002047217.2|DVIR
OG0005596	LOC111601598|XP_023174031.1|DHYD	LOC6624466|XP_002046556.1|DVIR
OG0005597	LOC111597403|XP_023167850.2|DHYD	LOC6631275|XP_032295416.1|DVIR
OG0005598	LOC111592684|XP_023160818.1|DHYD	LOC6632230|XP_002055878.1|DVIR
OG0005599	LOC111593735|XP_023162489.2|DHYD	LOC6625866|XP_002050859.1|DVIR
OG0005600	LOC111598491|XP_023169516.2|DHYD	LOC6631246|XP_002053647.1|DVIR
OG0005601	LOC111604984|XP_023179052.1|DHYD	LOC6634562|XP_002057979.1|DVIR
OG0005602	LOC111595180|XP_023164527.2|DHYD	LOC6630990|XP_002053492.1|DVIR
OG0005603	LOC111602588|XP_023175513.1|DHYD	LOC6626583|XP_002049696.1|DVIR
OG0005604	LOC111602584|XP_023175508.2|DHYD	LOC6626581|XP_002049694.3|DVIR
OG0005605	LOC111599657|XP_023171112.2|DHYD	LOC6635337|XP_015024726.1|DVIR
OG0005606	LOC111602439|XP_023175262.2|DHYD	LOC6628105|XP_002052010.1|DVIR
OG0005607	LOC111601446|XP_023173789.2|DHYD	LOC6630557|XP_002053275.1|DVIR
OG0005608	LOC111599416|XP_023170833.2|DHYD	LOC6630560|XP_002053278.1|DVIR
OG0005609	LOC111598470|XP_023169495.1|DHYD	LOC6624492|XP_032290314.1|DVIR
OG0005610	LOC111598202|XP_023169098.1|DHYD	LOC6622500|XP_002046423.1|DVIR
OG0005611	LOC111602903|XP_023176009.2|DHYD	LOC6624293|XP_002046633.2|DVIR
OG0005612	LOC111599871|XP_023171456.2|DHYD	LOC6629973|XP_002053082.1|DVIR
OG0005613	LOC111604958|XP_023179005.2|DHYD	LOC6629513|XP_002053173.1|DVIR
OG0005614	LOC111598506|XP_023169544.2|DHYD	LOC6633051|XP_002056759.1|DVIR
OG0005615	LOC111594637|XP_023163800.2|DHYD	LOC6629754|XP_032293833.1|DVIR
OG0005616	LOC111602999|XP_023176165.2|DHYD	LOC6630097|XP_002053690.2|DVIR
OG0005617	LOC111599564|XP_023171000.2|DHYD	LOC6630056|XP_032294870.1|DVIR
OG0005618	LOC111603122|XP_023176367.1|DHYD	LOC6635809|XP_002059318.1|DVIR
