Orthogroup	DHYD.longest_only	DSUB.longest_only
OG0005271	LOC111599000|XP_023170278.1|DHYD	LOC117901232|XP_034667795.1|DSUB
OG0005272	LOC111598944|XP_023170190.2|DHYD	LOC117901235|XP_034667799.1|DSUB
OG0005273	LOC111598950|XP_023170201.2|DHYD	LOC117902346|XP_034669540.1|DSUB
OG0005274	LOC111592534|XP_023160585.2|DHYD	LOC117900680|XP_034667017.1|DSUB
OG0005275	LOC111603951|XP_023177550.2|DHYD	LOC117902376|XP_034669585.1|DSUB
OG0005276	LOC111600909|XP_023173038.2|DHYD	LOC117900588|XP_034666889.1|DSUB
OG0005277	LOC111601942|XP_023174568.2|DHYD	LOC117900185|XP_034666321.1|DSUB
OG0005278	LOC111602143|XP_023174860.2|DHYD	LOC117892520|XP_034654698.1|DSUB
OG0005279	LOC111596353|XP_023166313.2|DHYD	LOC117901730|XP_034668503.1|DSUB
OG0005280	LOC111599049|XP_030080243.1|DHYD	LOC117902735|XP_034670201.1|DSUB
OG0005281	LOC111599319|XP_023170701.2|DHYD	LOC117900893|XP_034667315.1|DSUB
OG0005282	LOC111603032|XP_023176230.2|DHYD	LOC117897135|XP_034661696.1|DSUB
OG0005283	LOC111602687|XP_023175676.1|DHYD	LOC117898470|XP_034663791.1|DSUB
OG0005284	LOC111599055|XP_023170344.1|DHYD	LOC117900098|XP_034666209.1|DSUB
OG0005285	LOC111599054|XP_023170342.2|DHYD	LOC117900097|XP_034666208.1|DSUB
OG0005286	LOC111599217|XP_023170583.1|DHYD	LOC117902746|XP_034670222.1|DSUB
OG0005287	LOC111599216|XP_023170582.2|DHYD	LOC117902739|XP_034670206.1|DSUB
OG0005288	LOC111601409|XP_023173740.1|DHYD	LOC117902706|XP_034670152.1|DSUB
OG0005289	LOC111594399|XP_023163434.2|DHYD	LOC117900979|XP_034667463.1|DSUB
OG0005290	LOC111603593|XP_023177019.1|DHYD	LOC117898225|XP_034663351.1|DSUB
OG0005291	LOC111592600|XP_023160692.2|DHYD	LOC117902423|XP_034669673.1|DSUB
OG0005292	LOC111592550|XP_023160605.2|DHYD	LOC117899950|XP_034665993.1|DSUB
OG0005294	LOC111602448|XP_023175276.1|DHYD	LOC117900864|XP_034667277.1|DSUB
OG0005295	LOC111592643|XP_030079130.1|DHYD	LOC117902421|XP_034669671.1|DSUB
OG0005296	LOC111600835|XP_023172907.2|DHYD	LOC117896224|XP_034660250.1|DSUB
OG0005297	LOC111603966|XP_023177574.2|DHYD	LOC117902619|XP_034670026.1|DSUB
OG0005298	LOC111594691|XP_023163879.1|DHYD	LOC117900144|XP_034666267.1|DSUB
OG0005299	LOC111600236|XP_030080625.1|DHYD	LOC117897717|XP_034662633.1|DSUB
OG0005300	LOC111591989|XP_023159716.2|DHYD	LOC117903375|XP_034671235.1|DSUB
OG0005301	LOC111603746|XP_023177239.2|DHYD	LOC117902019|XP_034668960.1|DSUB
OG0005302	LOC111600585|XP_023172540.2|DHYD	LOC117890726|XP_034651666.1|DSUB
OG0005303	LOC111599368|XP_030079229.1|DHYD	LOC117900175|XP_034666311.1|DSUB
OG0005304	LOC111594351|XP_023163379.2|DHYD	LOC117902339|XP_034669529.1|DSUB
OG0005305	LOC111602142|XP_023174859.2|DHYD	LOC117892519|XP_034654697.1|DSUB
OG0005306	LOC111602522|XP_023175374.1|DHYD	LOC117901515|XP_034668178.1|DSUB
OG0005307	LOC111595188|XP_023164539.1|DHYD	LOC117900247|XP_034666436.1|DSUB
OG0005308	LOC111596129|XP_023165968.1|DHYD	LOC117902320|XP_034669499.1|DSUB
OG0005309	LOC111596130|XP_023165971.2|DHYD	LOC117901218|XP_034667776.1|DSUB
OG0005310	LOC111596225|XP_023166110.1|DHYD	LOC117902801|XP_034670313.1|DSUB
OG0005311	LOC111595858|XP_023165541.2|DHYD	LOC117900877|XP_034667296.1|DSUB
OG0005312	LOC111605510|XP_023179830.2|DHYD	LOC117900351|XP_034666587.1|DSUB
OG0005313	LOC111594667|XP_023163839.2|DHYD	LOC117901838|XP_034668664.1|DSUB
OG0005314	LOC111601192|XP_030080283.1|DHYD	LOC117900378|XP_034666621.1|DSUB
OG0005315	LOC111594233|XP_030080275.1|DHYD	LOC117900584|XP_034666885.1|DSUB
OG0005316	LOC111602106|XP_023174815.2|DHYD	LOC117892521|XP_034654699.1|DSUB
OG0005317	LOC111602515|XP_023175366.2|DHYD	LOC117900413|XP_034666662.1|DSUB
OG0005318	LOC111593159|XP_023161530.2|DHYD	LOC117902104|XP_034669100.1|DSUB
OG0005319	LOC111598937|XP_023170183.2|DHYD	LOC117900353|XP_034666591.1|DSUB
OG0005320	LOC111600352|XP_023172191.2|DHYD	LOC117902632|XP_034670043.1|DSUB
OG0005321	LOC111595937|XP_023165665.2|DHYD	LOC117900501|XP_034666781.1|DSUB
OG0005322	LOC111596306|XP_023166233.2|DHYD	LOC117900511|XP_034666796.1|DSUB
OG0005323	LOC111593166|XP_030080012.1|DHYD	LOC117900976|XP_034667455.1|DSUB
OG0005324	LOC111594746|XP_023163957.2|DHYD	LOC117901225|XP_034667786.1|DSUB
OG0005325	LOC111603884|XP_023177469.2|DHYD	LOC117902696|XP_034670128.1|DSUB
OG0005326	LOC111594684|XP_023163871.2|DHYD	LOC117902182|XP_034669245.1|DSUB
OG0005327	LOC111593761|XP_023162547.1|DHYD	LOC117901325|XP_034667925.1|DSUB
OG0005328	LOC111601394|XP_023173705.1|DHYD	LOC117899386|XP_034665259.1|DSUB
OG0005329	LOC111599781|XP_023171319.2|DHYD	LOC117895240|XP_034658640.1|DSUB
OG0005330	LOC111599780|XP_023171318.1|DHYD	LOC117895238|XP_034658638.1|DSUB
OG0005331	LOC111596064|XP_023165881.1|DHYD	LOC117900155|XP_034666283.1|DSUB
OG0005332	LOC111594653|XP_023163819.1|DHYD	LOC117901810|XP_034668615.1|DSUB
OG0005333	LOC111594218|XP_023163184.2|DHYD	LOC117901543|XP_034668225.1|DSUB
OG0005334	LOC111594392|XP_023163427.1|DHYD	LOC117902332|XP_034669518.1|DSUB
OG0005335	LOC111592133|XP_030081990.1|DHYD	LOC117891799|XP_034653364.1|DSUB
OG0005336	LOC111600021|XP_023171702.2|DHYD	LOC117892675|XP_034654963.1|DSUB
OG0005337	LOC111601206|XP_023173465.2|DHYD	LOC117891404|XP_034652741.1|DSUB
OG0005338	LOC111603936|XP_023177533.2|DHYD	LOC117901204|XP_034667749.1|DSUB
OG0005339	LOC111592591|XP_023160675.1|DHYD	LOC117902305|XP_034669478.1|DSUB
OG0005340	LOC111603855|XP_023177422.2|DHYD	LOC117900887|XP_034667307.1|DSUB
OG0005341	LOC111597078|XP_023167376.1|DHYD	LOC117890479|XP_034651236.1|DSUB
OG0005342	LOC111603748|XP_023177237.1|DHYD	LOC117902070|XP_034669046.1|DSUB
OG0005343	LOC111599890|XP_023171481.2|DHYD	LOC117890956|XP_034651988.1|DSUB
OG0005344	LOC111595548|XP_023165104.1|DHYD	LOC117890290|XP_034650945.1|DSUB
OG0005345	LOC111596294|XP_023166218.1|DHYD	LOC117900876|XP_034667293.1|DSUB
OG0005346	LOC111605031|XP_023179131.1|DHYD	LOC117900249|XP_034666439.1|DSUB
OG0005347	LOC111602154|XP_023174874.2|DHYD	LOC117901701|XP_034668453.1|DSUB
OG0005348	LOC111594733|XP_030079039.1|DHYD	LOC117902327|XP_034669508.1|DSUB
OG0005349	LOC111594403|XP_023163444.2|DHYD	LOC117901794|XP_034668596.1|DSUB
OG0005350	LOC111592539|XP_023160590.2|DHYD	LOC117901354|XP_034667954.1|DSUB
OG0005351	LOC111603045|XP_023176257.2|DHYD	LOC117895292|XP_034658736.1|DSUB
OG0005352	LOC111597787|XP_023168429.2|DHYD	LOC117900747|XP_034667116.1|DSUB
OG0005353	LOC111595449|XP_023164944.2|DHYD	LOC117890508|XP_034651299.1|DSUB
OG0005354	LOC111593171|XP_030079077.1|DHYD	LOC117902688|XP_034670114.1|DSUB
OG0005355	LOC111602465|XP_023175293.2|DHYD	LOC117899998|XP_034666061.1|DSUB
OG0005356	LOC111602502|XP_023175342.2|DHYD	LOC117900002|XP_034666064.1|DSUB
OG0005357	LOC111592916|XP_030080272.1|DHYD	LOC117900369|XP_034666610.1|DSUB
OG0005358	LOC111593158|XP_023161529.2|DHYD	LOC117900132|XP_034666249.1|DSUB
OG0005359	LOC111599731|XP_023171244.2|DHYD	LOC117890412|XP_034651114.1|DSUB
OG0005360	LOC111592256|XP_023160106.1|DHYD	LOC117894668|XP_034657736.1|DSUB
OG0005361	LOC111601148|XP_023173387.2|DHYD	LOC117900776|XP_034667148.1|DSUB
OG0005362	LOC111603949|XP_023177548.1|DHYD	LOC117902284|XP_034669448.1|DSUB
OG0005363	LOC111602327|XP_023175096.2|DHYD	LOC117900851|XP_034667262.1|DSUB
OG0005364	LOC111593991|XP_023162854.1|DHYD	LOC117889948|XP_034650378.1|DSUB
OG0005365	LOC111594946|XP_023164207.2|DHYD	LOC117900352|XP_034666588.1|DSUB
OG0005366	LOC111594934|XP_023164194.1|DHYD	LOC117900149|XP_034666273.1|DSUB
OG0005367	LOC111594948|XP_023164213.1|DHYD	LOC117900148|XP_034666272.1|DSUB
OG0005368	LOC111595717|XP_023165333.1|DHYD	LOC117897893|XP_034662862.1|DSUB
OG0005369	LOC111596287|XP_023166209.1|DHYD	LOC117901931|XP_034668790.1|DSUB
OG0005370	LOC111602493|XP_023175327.2|DHYD	LOC117900456|XP_034666719.1|DSUB
OG0005371	LOC111595192|XP_023164543.2|DHYD	LOC117901816|XP_034668624.1|DSUB
OG0005372	LOC111602706|XP_023175712.2|DHYD	LOC117898115|XP_034663193.1|DSUB
OG0005373	LOC111592062|XP_023159832.1|DHYD	LOC117900741|XP_034667107.1|DSUB
OG0005374	LOC111602476|XP_023175306.1|DHYD	LOC117902768|XP_034670252.1|DSUB
OG0005375	LOC111602453|XP_030079240.1|DHYD	LOC117902766|XP_034670249.1|DSUB
OG0005376	LOC111599128|XP_030080389.1|DHYD	LOC117902736|XP_034670202.1|DSUB
OG0005377	LOC111595293|XP_030079490.1|DHYD	LOC117895565|XP_034659172.1|DSUB
OG0005378	LOC111595847|XP_023165525.2|DHYD	LOC117901023|XP_034667515.1|DSUB
OG0005379	LOC111599323|XP_023170707.1|DHYD	LOC117900053|XP_034666140.1|DSUB
OG0005380	LOC111595856|XP_030079226.1|DHYD	LOC117901452|XP_034668089.1|DSUB
OG0005381	LOC111594198|XP_023163163.1|DHYD	LOC117900174|XP_034666310.1|DSUB
OG0005382	LOC111596049|XP_023165865.1|DHYD	LOC117902485|XP_034669788.1|DSUB
OG0005383	LOC111601046|XP_023173228.1|DHYD	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC111602949|XP_023176078.1|DHYD	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC111597066|XP_023167361.2|DHYD	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC111600703|XP_023172726.2|DHYD	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC111597798|XP_030080590.1|DHYD	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC111599063|XP_023170351.1|DHYD	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC111603771|XP_023177274.2|DHYD	LOC117902640|XP_034670055.1|DSUB
OG0005390	LOC111599395|XP_023170801.1|DHYD	LOC117902719|XP_034670175.1|DSUB
OG0005391	LOC111599398|XP_023170808.1|DHYD	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC111595203|XP_023164569.1|DHYD	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC111594589|XP_023163717.2|DHYD	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC111595008|XP_023164281.2|DHYD	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC111595505|XP_023165045.2|DHYD	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC111596216|XP_023166098.1|DHYD	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC111604945|XP_023178984.1|DHYD	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC111602334|XP_023175107.2|DHYD	LOC117891242|XP_034652478.1|DSUB
OG0005400	LOC111597662|XP_030080953.1|DHYD	LOC117891109|XP_034652192.1|DSUB
OG0005401	LOC111595776|XP_023165425.2|DHYD	LOC117900358|XP_034666598.1|DSUB
OG0005402	LOC111596229|XP_030080285.1|DHYD	LOC117900357|XP_034666597.1|DSUB
OG0005403	LOC111596222|XP_023166108.1|DHYD	LOC117902795|XP_034670304.1|DSUB
OG0005404	LOC111596223|XP_023166109.2|DHYD	LOC117902796|XP_034670305.1|DSUB
OG0005405	LOC111593862|XP_023162682.1|DHYD	LOC117890910|XP_034651915.1|DSUB
OG0005406	LOC111597652|XP_023168240.2|DHYD	LOC117890901|XP_034651887.1|DSUB
OG0005407	LOC111604137|XP_023177823.2|DHYD	LOC117890760|XP_034651712.1|DSUB
OG0005408	LOC111599452|XP_023170878.1|DHYD	LOC117902225|XP_034669349.1|DSUB
OG0005409	LOC111602505|XP_023175348.2|DHYD	LOC117901491|XP_034668150.1|DSUB
OG0005410	LOC111603752|XP_023177243.1|DHYD	LOC117902230|XP_034669355.1|DSUB
OG0005411	LOC111593571|XP_023162201.1|DHYD	LOC117890394|XP_034651090.1|DSUB
OG0005412	LOC111603828|XP_023177356.1|DHYD	LOC117892377|XP_034654477.1|DSUB
OG0005413	LOC111603454|XP_023176815.1|DHYD	LOC117891523|XP_034652912.1|DSUB
OG0005414	LOC111605476|XP_023179782.1|DHYD	LOC117894114|XP_034656889.1|DSUB
OG0005415	LOC111596802|XP_030079896.1|DHYD	LOC117903535|XP_034671612.1|DSUB
OG0005416	LOC111595612|XP_030081302.1|DHYD	LOC117890878|XP_034651861.1|DSUB
OG0005417	LOC111594938|XP_023164199.1|DHYD	LOC117901469|XP_034668122.1|DSUB
OG0005418	LOC111594743|XP_023163953.1|DHYD	LOC117901595|XP_034668298.1|DSUB
OG0005419	LOC111592594|XP_023160677.1|DHYD	LOC117901787|XP_034668587.1|DSUB
OG0005420	LOC111597754|XP_030080366.1|DHYD	LOC117901633|XP_034668354.1|DSUB
OG0005421	LOC111602451|XP_023175278.2|DHYD	LOC117902386|XP_034669598.1|DSUB
OG0005422	LOC111594894|XP_023164149.1|DHYD	LOC117903455|XP_034671381.1|DSUB
OG0005423	LOC111596979|XP_023167229.2|DHYD	LOC117902459|XP_034669750.1|DSUB
OG0005424	LOC111602091|XP_023174792.2|DHYD	LOC117889757|XP_034650093.1|DSUB
OG0005425	LOC111592713|XP_023160868.2|DHYD	LOC117903154|XP_034670881.1|DSUB
OG0005426	LOC111604141|XP_023177827.2|DHYD	LOC117889856|XP_034650247.1|DSUB
OG0005427	LOC111603902|XP_023177487.2|DHYD	LOC117900375|XP_034666618.1|DSUB
OG0005428	LOC111602206|XP_023174944.2|DHYD	LOC117902491|XP_034669803.1|DSUB
OG0005429	LOC111603636|XP_023177077.2|DHYD	LOC117902335|XP_034669523.1|DSUB
OG0005430	LOC111603825|XP_030080338.1|DHYD	LOC117902337|XP_034669527.1|DSUB
OG0005431	LOC111603940|XP_030080344.1|DHYD	LOC117901067|XP_034667570.1|DSUB
OG0005432	LOC111592081|XP_023159869.1|DHYD	LOC117902188|XP_034669255.1|DSUB
OG0005433	LOC111600589|XP_023172548.1|DHYD	LOC117890757|XP_034651709.1|DSUB
OG0005434	LOC111592090|XP_023159881.1|DHYD	LOC117902446|XP_034669731.1|DSUB
OG0005435	LOC111592057|XP_023159825.1|DHYD	LOC117902190|XP_034669257.1|DSUB
OG0005436	LOC111592056|XP_023159824.2|DHYD	LOC117902189|XP_034669256.1|DSUB
OG0005437	LOC111602365|XP_023175149.2|DHYD	LOC117896854|XP_034661273.1|DSUB
OG0005438	LOC111599102|XP_023170413.2|DHYD	LOC117900817|XP_034667201.1|DSUB
OG0005439	LOC111605478|XP_023179780.1|DHYD	LOC117899122|XP_034664806.1|DSUB
OG0005440	LOC111599525|XP_030080363.1|DHYD	LOC117902400|XP_034669623.1|DSUB
OG0005441	LOC111592900|XP_023161115.2|DHYD	LOC117900497|XP_034666777.1|DSUB
OG0005442	LOC111595780|XP_023165432.1|DHYD	LOC117900122|XP_034666238.1|DSUB
OG0005443	LOC111594408|XP_023163452.1|DHYD	LOC117901111|XP_034667635.1|DSUB
OG0005444	LOC111596059|XP_023165876.2|DHYD	LOC117901155|XP_034667696.1|DSUB
OG0005445	LOC111602005|XP_030080346.1|DHYD	LOC117901291|XP_034667877.1|DSUB
OG0005446	LOC111595785|XP_023165437.1|DHYD	LOC117900842|XP_034667246.1|DSUB
OG0005447	LOC111603528|XP_023176928.2|DHYD	LOC117902214|XP_034669331.1|DSUB
OG0005448	LOC111600879|XP_023172980.2|DHYD	LOC117890208|XP_034650830.1|DSUB
OG0005449	LOC111596959|XP_023167186.1|DHYD	LOC117896631|XP_034660968.1|DSUB
OG0005450	LOC111598221|XP_023169149.2|DHYD	LOC117897451|XP_034662187.1|DSUB
OG0005451	LOC111594213|XP_023163179.1|DHYD	LOC117899988|XP_034666048.1|DSUB
OG0005452	LOC111593760|XP_023162539.2|DHYD	LOC117890707|XP_034651623.1|DSUB
OG0005453	LOC111604921|XP_023178937.1|DHYD	LOC117898904|XP_034664478.1|DSUB
OG0005454	LOC111591955|XP_023159660.1|DHYD	LOC117901706|XP_034668467.1|DSUB
OG0005455	LOC111604076|XP_023177726.2|DHYD	LOC117892213|XP_034654204.1|DSUB
OG0005456	LOC111600349|XP_023172192.2|DHYD	LOC117902288|XP_034669456.1|DSUB
OG0005457	LOC111600563|XP_023172514.1|DHYD	LOC117902175|XP_034669208.1|DSUB
OG0005458	LOC111599316|XP_023170697.1|DHYD	LOC117901568|XP_034668257.1|DSUB
OG0005459	LOC111601487|XP_023173870.2|DHYD	LOC117902077|XP_034669058.1|DSUB
OG0005460	LOC111599195|XP_023170551.1|DHYD	LOC117900099|XP_034666210.1|DSUB
OG0005461	LOC111598969|XP_023170231.1|DHYD	LOC117901450|XP_034668086.1|DSUB
OG0005462	LOC111598970|XP_023170232.1|DHYD	LOC117901241|XP_034667808.1|DSUB
OG0005463	LOC111599830|XP_023171391.1|DHYD	LOC117895085|XP_034658373.1|DSUB
OG0005464	LOC111598935|XP_023170180.2|DHYD	LOC117902750|XP_034670228.1|DSUB
OG0005465	LOC111600378|XP_023172226.2|DHYD	LOC117902174|XP_034669206.1|DSUB
OG0005466	LOC111600562|XP_023172498.1|DHYD	LOC117902172|XP_034669204.1|DSUB
OG0005467	LOC111595212|XP_023164589.1|DHYD	LOC117897533|XP_034662345.1|DSUB
OG0005468	LOC111601935|XP_023174555.2|DHYD	LOC117902785|XP_034670282.1|DSUB
OG0005469	LOC111598958|XP_023170212.2|DHYD	LOC117901371|XP_034667972.1|DSUB
OG0005470	LOC111598983|XP_023170252.1|DHYD	LOC117902291|XP_034669460.1|DSUB
OG0005471	LOC111601176|XP_023173423.2|DHYD	LOC117900018|XP_034666095.1|DSUB
OG0005472	LOC111601178|XP_023173425.2|DHYD	LOC117902580|XP_034669964.1|DSUB
OG0005473	LOC111599200|XP_023170559.1|DHYD	LOC117900106|XP_034666220.1|DSUB
OG0005474	LOC111602450|XP_023175277.2|DHYD	LOC117900431|XP_034666692.1|DSUB
OG0005475	LOC111602445|XP_023175271.1|DHYD	LOC117900430|XP_034666691.1|DSUB
OG0005476	LOC111599888|XP_023171479.1|DHYD	LOC117890621|XP_034651454.1|DSUB
OG0005477	LOC111604474|XP_023178326.1|DHYD	LOC117893440|XP_034655950.1|DSUB
OG0005478	LOC111599134|XP_023170465.2|DHYD	LOC117902084|XP_034669068.1|DSUB
OG0005479	LOC111599133|XP_023170464.2|DHYD	LOC117902081|XP_034669065.1|DSUB
OG0005480	LOC111599447|XP_023170870.1|DHYD	LOC117902085|XP_034669069.1|DSUB
OG0005481	LOC111602309|XP_023175082.2|DHYD	LOC117902370|XP_034669577.1|DSUB
OG0005482	LOC111602356|XP_030080400.1|DHYD	LOC117902710|XP_034670164.1|DSUB
OG0005483	LOC111595213|XP_030080612.1|DHYD	LOC117898045|XP_034663095.1|DSUB
OG0005484	LOC111601171|XP_023173417.2|DHYD	LOC117900452|XP_034666715.1|DSUB
OG0005485	LOC111593974|XP_030080885.1|DHYD	LOC117890600|XP_034651430.1|DSUB
OG0005486	LOC111597702|XP_023168308.1|DHYD	LOC117892018|XP_034653802.1|DSUB
OG0005487	LOC111603753|XP_030080424.1|DHYD	LOC117901360|XP_034667961.1|DSUB
OG0005488	LOC111603749|XP_023177240.2|DHYD	LOC117901220|XP_034667780.1|DSUB
OG0005489	LOC111599111|XP_023170431.2|DHYD	LOC117902745|XP_034670219.1|DSUB
OG0005490	LOC111599064|XP_023170352.2|DHYD	LOC117902738|XP_034670205.1|DSUB
OG0005491	LOC111596371|XP_023166335.2|DHYD	LOC117902432|XP_034669695.1|DSUB
OG0005492	LOC111596288|XP_023166210.1|DHYD	LOC117900512|XP_034666797.1|DSUB
OG0005493	LOC111597198|XP_023167539.2|DHYD	LOC117901099|XP_034667618.1|DSUB
OG0005494	LOC111593803|XP_023162597.2|DHYD	LOC117891443|XP_034652811.1|DSUB
OG0005495	LOC111605378|XP_023179630.1|DHYD	LOC117891647|XP_034653085.1|DSUB
OG0005496	LOC111600785|XP_023172842.2|DHYD	LOC117898670|XP_034664137.1|DSUB
OG0005497	LOC111600372|XP_023172218.1|DHYD	LOC117902631|XP_034670042.1|DSUB
OG0005498	LOC111600373|XP_023172219.1|DHYD	LOC117902637|XP_034670050.1|DSUB
OG0005499	LOC111600344|XP_023172176.2|DHYD	LOC117902614|XP_034670017.1|DSUB
OG0005500	LOC111600345|XP_023172177.1|DHYD	LOC117902618|XP_034670021.1|DSUB
OG0005501	LOC111599001|XP_023170279.2|DHYD	LOC117901238|XP_034667804.1|DSUB
OG0005502	LOC111599002|XP_023170280.1|DHYD	LOC117901239|XP_034667805.1|DSUB
OG0005503	LOC111592558|XP_023160619.2|DHYD	LOC117901528|XP_034668199.1|DSUB
OG0005504	LOC111603758|XP_023177257.1|DHYD	LOC117901569|XP_034668259.1|DSUB
OG0005506	LOC111594681|XP_023163869.2|DHYD	LOC117901592|XP_034668292.1|DSUB
OG0005507	LOC111602454|XP_023175282.2|DHYD	LOC117900231|XP_034666408.1|DSUB
OG0005508	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD	LOC117899987|XP_034666047.1|DSUB
OG0005509	LOC111601964|XP_023174606.2|DHYD	LOC117902807|XP_034670320.1|DSUB
OG0005510	LOC111600316|XP_023172142.1|DHYD	LOC117900126|XP_034666241.1|DSUB
OG0005511	LOC111593073|XP_030079980.1|DHYD	LOC117900785|XP_034667196.1|DSUB
OG0005512	LOC111605432|XP_023179708.1|DHYD	LOC117896308|XP_034660422.1|DSUB
OG0005513	LOC111603952|XP_023177555.1|DHYD	LOC117900848|XP_034667258.1|DSUB
OG0005514	LOC111597825|XP_023168481.2|DHYD	LOC117897576|XP_034662419.1|DSUB
OG0005515	LOC111593554|XP_023162177.1|DHYD	LOC117892379|XP_034654481.1|DSUB
OG0005516	LOC111596648|XP_023166714.1|DHYD	LOC117900846|XP_034667254.1|DSUB
OG0005517	LOC111599341|XP_030079213.1|DHYD	LOC117902192|XP_034669277.1|DSUB
OG0005518	LOC111600568|XP_030080229.1|DHYD	LOC117901658|XP_034668388.1|DSUB
OG0005519	LOC111602320|XP_023175089.2|DHYD	LOC117890527|XP_034651336.1|DSUB
OG0005520	LOC111601259|XP_023173536.2|DHYD	LOC117901006|XP_034667493.1|DSUB
OG0005521	LOC111601543|XP_023173948.2|DHYD	LOC117901500|XP_034668161.1|DSUB
OG0005522	LOC111592811|XP_023160990.1|DHYD, LOC115483766|XP_030081868.1|DHYD	LOC117895415|XP_034658940.1|DSUB
OG0005523	LOC111601136|XP_023173375.2|DHYD	LOC117901508|XP_034668169.1|DSUB
OG0005524	LOC111594093|XP_023163010.2|DHYD	LOC117902096|XP_034669084.1|DSUB
OG0005525	LOC111603606|XP_023177042.1|DHYD	LOC117900041|XP_034666121.1|DSUB
OG0005526	LOC111594695|XP_023163882.1|DHYD	LOC117901583|XP_034668280.1|DSUB
OG0005527	LOC111597757|XP_023168383.1|DHYD	LOC117902964|XP_034670507.1|DSUB
OG0005528	LOC111601835|XP_023174439.1|DHYD	LOC117900298|XP_034666502.1|DSUB
OG0005529	LOC111602253|XP_023175013.2|DHYD	LOC117900199|XP_034666351.1|DSUB
OG0005530	LOC111594677|XP_023163856.1|DHYD	LOC117901613|XP_034668323.1|DSUB
OG0005531	LOC111601648|XP_023174098.1|DHYD	LOC117892992|XP_034655235.1|DSUB
OG0005532	LOC111596006|XP_023165785.1|DHYD	LOC117901213|XP_034667771.1|DSUB
OG0005533	LOC111596057|XP_023165873.1|DHYD	LOC117900226|XP_034666402.1|DSUB
OG0005534	LOC111596518|XP_023166550.1|DHYD	LOC117894720|XP_034657798.1|DSUB
OG0005535	LOC111602513|XP_030079209.1|DHYD	LOC117900216|XP_034666391.1|DSUB
OG0005536	LOC111601139|XP_023173374.1|DHYD	LOC117900951|XP_034667415.1|DSUB
OG0005537	LOC111605538|XP_023179869.2|DHYD	LOC117900015|XP_034666091.1|DSUB
OG0005538	LOC111595566|XP_023165130.2|DHYD	LOC117900488|XP_034666764.1|DSUB
OG0005539	LOC111595793|XP_023165447.1|DHYD	LOC117902237|XP_034669371.1|DSUB
OG0005540	LOC111599104|XP_023170421.1|DHYD	LOC117900573|XP_034666873.1|DSUB
OG0005541	LOC111602456|XP_023175284.1|DHYD	LOC117902008|XP_034668947.1|DSUB
OG0005542	LOC111595297|XP_030079508.1|DHYD	LOC117893032|XP_034655282.1|DSUB
OG0005543	LOC111592546|XP_023160600.1|DHYD	LOC117901303|XP_034667900.1|DSUB
OG0005544	LOC111599174|XP_023170525.2|DHYD	LOC117901953|XP_034668818.1|DSUB
OG0005545	LOC111592653|XP_023160771.1|DHYD	LOC117901531|XP_034668210.1|DSUB
OG0005546	LOC111601455|XP_023173805.1|DHYD	LOC117900675|XP_034667011.1|DSUB
OG0005547	LOC111596217|XP_023166100.2|DHYD	LOC117902793|XP_034670301.1|DSUB
OG0005548	LOC111596220|XP_023166105.2|DHYD	LOC117902782|XP_034670274.1|DSUB
OG0005549	LOC111596227|XP_023166112.2|DHYD	LOC117900359|XP_034666599.1|DSUB
OG0005550	LOC111603851|XP_030079026.1|DHYD	LOC117900514|XP_034666800.1|DSUB
OG0005551	LOC111592407|XP_023160350.2|DHYD	LOC117890598|XP_034651426.1|DSUB
OG0005552	LOC111592406|XP_023160349.2|DHYD	LOC117890686|XP_034651564.1|DSUB
OG0005553	LOC111603750|XP_023177241.2|DHYD	LOC117901566|XP_034668255.1|DSUB
OG0005554	LOC111596239|XP_023166125.2|DHYD	LOC117902273|XP_034669424.1|DSUB
OG0005555	LOC111596235|XP_023166121.1|DHYD	LOC117901603|XP_034668307.1|DSUB
OG0005556	LOC111596242|XP_023166142.2|DHYD	LOC117901109|XP_034667633.1|DSUB
OG0005557	LOC111592921|XP_023161141.2|DHYD	LOC117901397|XP_034668021.1|DSUB
OG0005558	LOC111599644|XP_023171092.1|DHYD	LOC117899345|XP_034665192.1|DSUB
OG0005559	LOC111594646|XP_023163808.2|DHYD	LOC117901801|XP_034668605.1|DSUB
OG0005560	LOC111592918|XP_023161137.1|DHYD	LOC117900160|XP_034666291.1|DSUB
OG0005561	LOC111603166|XP_023176412.2|DHYD	LOC117891160|XP_034652342.1|DSUB
