Orthogroup	DHYD.longest_only	DYAK.longest_only
OG0005391	LOC111599398|XP_023170808.1|DHYD	LOC6527593|XP_039226880.1|DYAK
OG0005392	LOC111595203|XP_023164569.1|DHYD	LOC6529470|XP_002090472.1|DYAK
OG0005393	LOC111594589|XP_023163717.2|DHYD	LOC6536897|XP_002097466.1|DYAK
OG0005394	LOC111595008|XP_023164281.2|DHYD	LOC6529472|XP_002090474.1|DYAK
OG0005395	LOC111595505|XP_023165045.2|DHYD	LOC6529584|XP_002090578.1|DYAK
OG0005396	LOC111596216|XP_023166098.1|DHYD	LOC6527686|XP_002088771.1|DYAK
OG0005397	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD	LOC6527688|XP_002088772.1|DYAK
OG0005398	LOC111604945|XP_023178984.1|DHYD	LOC6535397|XP_002096047.1|DYAK
OG0005399	LOC111602334|XP_023175107.2|DHYD	LOC6528609|XP_002089652.3|DYAK
OG0005400	LOC111597662|XP_030080953.1|DHYD	LOC6528680|XP_015054307.1|DYAK
OG0005401	LOC111595776|XP_023165425.2|DHYD	LOC6527698|XP_002088782.1|DYAK
OG0005402	LOC111596229|XP_030080285.1|DHYD	LOC6527697|XP_002088781.1|DYAK
OG0005403	LOC111596222|XP_023166108.1|DHYD	LOC6527692|XP_002088776.1|DYAK
OG0005404	LOC111596223|XP_023166109.2|DHYD	LOC6527693|XP_002088777.1|DYAK
OG0005405	LOC111593862|XP_023162682.1|DHYD	LOC6531290|XP_002092094.1|DYAK
OG0005406	LOC111597652|XP_023168240.2|DHYD	LOC6531120|XP_002091954.1|DYAK
OG0005407	LOC111604137|XP_023177823.2|DHYD	LOC6531735|XP_002092525.1|DYAK
OG0005408	LOC111599452|XP_023170878.1|DHYD	LOC6527608|XP_002088696.1|DYAK
OG0005409	LOC111602505|XP_023175348.2|DHYD	LOC6526895|XP_002087994.1|DYAK
OG0005410	LOC111603752|XP_023177243.1|DHYD	LOC6527601|XP_002088689.2|DYAK
OG0005411	LOC111593571|XP_023162201.1|DHYD	LOC6530118|XP_002091064.1|DYAK
OG0005412	LOC111603828|XP_023177356.1|DHYD	LOC6530108|XP_002091054.1|DYAK
OG0005413	LOC111603454|XP_023176815.1|DHYD	LOC6530033|XP_002090979.1|DYAK
OG0005414	LOC111605476|XP_023179782.1|DHYD	LOC6525012|XP_002100851.1|DYAK
OG0005415	LOC111596802|XP_030079896.1|DHYD	LOC6523983|XP_002099855.1|DYAK
OG0005416	LOC111595612|XP_030081302.1|DHYD	LOC6528441|XP_002089487.1|DYAK
OG0005417	LOC111594938|XP_023164199.1|DHYD	LOC6529454|XP_002090456.1|DYAK
OG0005418	LOC111594743|XP_023163953.1|DHYD	LOC6530328|XP_002091255.1|DYAK
OG0005419	LOC111592594|XP_023160677.1|DHYD	LOC6528053|XP_002089120.1|DYAK
OG0005420	LOC111597754|XP_030080366.1|DHYD	LOC6527023|XP_039226687.1|DYAK
OG0005421	LOC111602451|XP_023175278.2|DHYD	LOC6527340|XP_002088432.1|DYAK
OG0005422	LOC111594894|XP_023164149.1|DHYD	LOC6525855|XP_002101675.1|DYAK
OG0005423	LOC111596979|XP_023167229.2|DHYD	LOC6527865|XP_002088937.1|DYAK
OG0005424	LOC111602091|XP_023174792.2|DHYD	LOC6530742|XP_002091632.2|DYAK
OG0005425	LOC111592713|XP_023160868.2|DHYD	LOC6524931|XP_002100771.1|DYAK
OG0005426	LOC111604141|XP_023177827.2|DHYD	LOC6528732|XP_002089767.1|DYAK
OG0005427	LOC111603902|XP_023177487.2|DHYD	LOC6529668|XP_002090661.1|DYAK
OG0005428	LOC111602206|XP_023174944.2|DHYD	LOC6527111|XP_039227341.1|DYAK
OG0005429	LOC111603636|XP_023177077.2|DHYD	LOC6527091|XP_039226593.1|DYAK
OG0005430	LOC111603825|XP_030080338.1|DHYD	LOC6527090|XP_002088183.1|DYAK
OG0005431	LOC111603940|XP_030080344.1|DHYD	LOC6529188|XP_002090195.1|DYAK
OG0005432	LOC111592081|XP_023159869.1|DHYD	LOC6539233|XP_002086130.1|DYAK
OG0005433	LOC111600589|XP_023172548.1|DHYD	LOC6531656|XP_002092453.1|DYAK
OG0005434	LOC111592090|XP_023159881.1|DHYD	LOC6529172|XP_039229129.1|DYAK
OG0005435	LOC111592057|XP_023159825.1|DHYD	LOC6536040|XP_002096654.1|DYAK
OG0005436	LOC111592056|XP_023159824.2|DHYD	LOC6529157|XP_002090165.1|DYAK
OG0005437	LOC111602365|XP_023175149.2|DHYD	LOC6536677|XP_002097250.1|DYAK
OG0005438	LOC111599102|XP_023170413.2|DHYD	LOC6526363|XP_002087484.1|DYAK
OG0005439	LOC111605478|XP_023179780.1|DHYD	LOC6536953|XP_002097522.1|DYAK
OG0005440	LOC111599525|XP_030080363.1|DHYD	LOC6526774|XP_039226363.1|DYAK
OG0005441	LOC111592900|XP_023161115.2|DHYD	LOC6527421|XP_002088513.2|DYAK
OG0005442	LOC111595780|XP_023165432.1|DHYD	LOC6529643|XP_002090637.1|DYAK
OG0005443	LOC111594408|XP_023163452.1|DHYD	LOC6528014|XP_002089081.1|DYAK
OG0005444	LOC111596059|XP_023165876.2|DHYD	LOC6526295|XP_002087417.1|DYAK
OG0005445	LOC111602005|XP_030080346.1|DHYD	LOC6527172|XP_039227160.1|DYAK
OG0005446	LOC111595785|XP_023165437.1|DHYD	LOC6527641|XP_002088729.2|DYAK
OG0005447	LOC111603528|XP_023176928.2|DHYD	LOC6527617|XP_002088705.1|DYAK
OG0005448	LOC111600879|XP_023172980.2|DHYD	LOC6530508|XP_002091423.1|DYAK
OG0005449	LOC111596959|XP_023167186.1|DHYD	LOC6524897|XP_002100737.1|DYAK
OG0005450	LOC111598221|XP_023169149.2|DHYD	LOC6538167|XP_002098695.1|DYAK
OG0005451	LOC111594213|XP_023163179.1|DHYD	LOC6529427|XP_002090431.1|DYAK
OG0005452	LOC111593760|XP_023162539.2|DHYD	LOC6531733|XP_015051532.1|DYAK
OG0005453	LOC111604921|XP_023178937.1|DHYD	LOC6536309|XP_002096893.1|DYAK
OG0005454	LOC111591955|XP_023159660.1|DHYD	LOC6527383|XP_002088475.2|DYAK
OG0005455	LOC111604076|XP_023177726.2|DHYD	LOC6532079|XP_002092856.1|DYAK
OG0005456	LOC111600349|XP_023172192.2|DHYD	LOC6529678|XP_002090671.1|DYAK
OG0005457	LOC111600563|XP_023172514.1|DHYD	LOC6529676|XP_002090669.1|DYAK
OG0005458	LOC111599316|XP_023170697.1|DHYD	LOC6526444|XP_015053328.1|DYAK
OG0005459	LOC111601487|XP_023173870.2|DHYD	LOC6527621|XP_002088709.1|DYAK
OG0005460	LOC111599195|XP_023170551.1|DHYD	LOC6528148|XP_002089214.1|DYAK
OG0005461	LOC111598969|XP_023170231.1|DHYD	LOC6529663|XP_002090656.1|DYAK
OG0005462	LOC111598970|XP_023170232.1|DHYD	LOC6529661|XP_002090654.1|DYAK
OG0005463	LOC111599830|XP_023171391.1|DHYD	LOC6534117|XP_002094801.1|DYAK
OG0005464	LOC111598935|XP_023170180.2|DHYD	LOC6529664|XP_002090657.1|DYAK
OG0005465	LOC111600378|XP_023172226.2|DHYD	LOC6529675|XP_002090668.1|DYAK
OG0005466	LOC111600562|XP_023172498.1|DHYD	LOC6529677|XP_002090670.1|DYAK
OG0005467	LOC111595212|XP_023164589.1|DHYD	LOC6537791|XP_002098332.1|DYAK
OG0005468	LOC111601935|XP_023174555.2|DHYD	LOC6527670|XP_002088756.1|DYAK
OG0005469	LOC111598958|XP_023170212.2|DHYD	LOC6527709|XP_002088793.1|DYAK
OG0005470	LOC111598983|XP_023170252.1|DHYD	LOC6527711|XP_002088795.1|DYAK
OG0005471	LOC111601176|XP_023173423.2|DHYD	LOC6529505|XP_039227965.1|DYAK
OG0005472	LOC111601178|XP_023173425.2|DHYD	LOC6529506|XP_039227807.1|DYAK
OG0005473	LOC111599200|XP_023170559.1|DHYD	LOC6528142|XP_002089208.1|DYAK
OG0005474	LOC111602450|XP_023175277.2|DHYD	LOC6527355|XP_002088447.1|DYAK
OG0005475	LOC111602445|XP_023175271.1|DHYD	LOC6527354|XP_002088446.1|DYAK
OG0005476	LOC111599888|XP_023171479.1|DHYD	LOC6528498|XP_002089544.2|DYAK
OG0005477	LOC111604474|XP_023178326.1|DHYD	LOC6533676|XP_002094382.1|DYAK
OG0005478	LOC111599134|XP_023170465.2|DHYD	LOC6526824|XP_002087925.1|DYAK
OG0005479	LOC111599133|XP_023170464.2|DHYD	LOC6526825|XP_002087926.1|DYAK
OG0005480	LOC111599447|XP_023170870.1|DHYD	LOC6526826|XP_002087927.1|DYAK
OG0005481	LOC111602309|XP_023175082.2|DHYD	LOC6526735|XP_002087838.1|DYAK
OG0005482	LOC111602356|XP_030080400.1|DHYD	LOC6526733|XP_039226369.1|DYAK
OG0005483	LOC111595213|XP_030080612.1|DHYD	LOC6537181|XP_002097739.2|DYAK
OG0005484	LOC111601171|XP_023173417.2|DHYD	LOC6529003|XP_002090035.1|DYAK
OG0005485	LOC111593974|XP_030080885.1|DHYD	LOC6529971|XP_039228017.1|DYAK
OG0005486	LOC111597702|XP_023168308.1|DHYD	LOC6528671|XP_002089713.1|DYAK
OG0005487	LOC111603753|XP_030080424.1|DHYD	LOC6526660|XP_002087768.1|DYAK
OG0005488	LOC111603749|XP_023177240.2|DHYD	LOC6526658|XP_002087766.1|DYAK
OG0005489	LOC111599111|XP_023170431.2|DHYD	LOC6526378|XP_002087497.1|DYAK
OG0005490	LOC111599064|XP_023170352.2|DHYD	LOC6526377|XP_002087496.1|DYAK
OG0005491	LOC111596371|XP_023166335.2|DHYD	LOC6526468|XP_039227456.1|DYAK
OG0005492	LOC111596288|XP_023166210.1|DHYD	LOC6526475|XP_002087592.1|DYAK
OG0005493	LOC111597198|XP_023167539.2|DHYD	LOC6529757|XP_002090747.1|DYAK
OG0005494	LOC111593803|XP_023162597.2|DHYD	LOC6532108|XP_002092884.1|DYAK
OG0005495	LOC111605378|XP_023179630.1|DHYD	LOC6532152|XP_002092928.1|DYAK
OG0005496	LOC111600785|XP_023172842.2|DHYD	LOC6535855|XP_015047400.1|DYAK
OG0005497	LOC111600372|XP_023172218.1|DHYD	LOC6529797|XP_002090781.3|DYAK
OG0005498	LOC111600373|XP_023172219.1|DHYD	LOC6529798|XP_002090782.2|DYAK
OG0005499	LOC111600344|XP_023172176.2|DHYD	LOC6529794|XP_002090778.1|DYAK
OG0005500	LOC111600345|XP_023172177.1|DHYD	LOC6529795|XP_002090779.1|DYAK
OG0005501	LOC111599001|XP_023170279.2|DHYD	LOC6529658|XP_002090651.1|DYAK
OG0005502	LOC111599002|XP_023170280.1|DHYD	LOC6529659|XP_002090652.1|DYAK
OG0005503	LOC111592558|XP_023160619.2|DHYD	LOC6527256|XP_039227719.1|DYAK
OG0005504	LOC111603758|XP_023177257.1|DHYD	LOC6526440|XP_002087559.1|DYAK
OG0005506	LOC111594681|XP_023163869.2|DHYD	LOC6530329|XP_002091256.2|DYAK
OG0005507	LOC111602454|XP_023175282.2|DHYD	LOC6526273|XP_002087395.1|DYAK
OG0005508	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD	LOC6527200|XP_002088294.1|DYAK
OG0005509	LOC111601964|XP_023174606.2|DHYD	LOC6526557|XP_002087667.1|DYAK
OG0005510	LOC111600316|XP_023172142.1|DHYD	LOC6528181|XP_002089244.2|DYAK
OG0005511	LOC111593073|XP_030079980.1|DHYD	LOC6523809|XP_002099684.1|DYAK
OG0005512	LOC111605432|XP_023179708.1|DHYD	LOC6537767|XP_002098308.1|DYAK
OG0005513	LOC111603952|XP_023177555.1|DHYD	LOC6524753|XP_002100597.1|DYAK
OG0005514	LOC111597825|XP_023168481.2|DHYD	LOC6537692|XP_002098237.1|DYAK
OG0005515	LOC111593554|XP_023162177.1|DHYD	LOC6530073|XP_039228581.1|DYAK
OG0005516	LOC111596648|XP_023166714.1|DHYD	LOC6528033|XP_002089100.1|DYAK
OG0005517	LOC111599341|XP_030079213.1|DHYD	LOC6527666|XP_039227670.1|DYAK
OG0005518	LOC111600568|XP_030080229.1|DHYD	LOC6529611|XP_002090605.2|DYAK
OG0005519	LOC111602320|XP_023175089.2|DHYD	LOC6530178|XP_002091118.1|DYAK
OG0005520	LOC111601259|XP_023173536.2|DHYD	LOC6527187|XP_002088281.1|DYAK
OG0005521	LOC111601543|XP_023173948.2|DHYD	LOC6527185|XP_002088279.1|DYAK
OG0005522	LOC111592811|XP_023160990.1|DHYD, LOC115483766|XP_030081868.1|DHYD	LOC6533691|XP_002094396.1|DYAK
OG0005523	LOC111601136|XP_023173375.2|DHYD	LOC6529250|XP_002090255.2|DYAK
OG0005524	LOC111594093|XP_023163010.2|DHYD	LOC6526987|XP_002088083.1|DYAK
OG0005525	LOC111603606|XP_023177042.1|DHYD	LOC6527908|XP_002088980.2|DYAK
OG0005526	LOC111594695|XP_023163882.1|DHYD	LOC6528011|XP_002089078.1|DYAK
OG0005527	LOC111597757|XP_023168383.1|DHYD	LOC6523770|XP_039232964.1|DYAK
OG0005528	LOC111601835|XP_023174439.1|DHYD	LOC6526944|XP_039226402.1|DYAK
OG0005529	LOC111602253|XP_023175013.2|DHYD	LOC6529225|XP_015052210.1|DYAK
OG0005530	LOC111594677|XP_023163856.1|DHYD	LOC6526635|XP_015053298.1|DYAK
OG0005531	LOC111601648|XP_023174098.1|DHYD	LOC6534663|XP_002095338.1|DYAK
OG0005532	LOC111596006|XP_023165785.1|DHYD	LOC6526252|XP_039226604.1|DYAK
OG0005533	LOC111596057|XP_023165873.1|DHYD	LOC6526611|XP_002087719.1|DYAK
OG0005534	LOC111596518|XP_023166550.1|DHYD	LOC6532332|XP_002093092.2|DYAK
OG0005535	LOC111602513|XP_030079209.1|DHYD	LOC6526504|XP_002087615.1|DYAK
OG0005536	LOC111601139|XP_023173374.1|DHYD	LOC6529496|XP_015052141.1|DYAK
OG0005537	LOC111605538|XP_023179869.2|DHYD	LOC6527444|XP_002088536.1|DYAK
OG0005538	LOC111595566|XP_023165130.2|DHYD	LOC6529575|XP_002090572.1|DYAK
OG0005539	LOC111595793|XP_023165447.1|DHYD	LOC6529635|XP_002090629.1|DYAK
OG0005540	LOC111599104|XP_023170421.1|DHYD	LOC6526338|XP_002087460.2|DYAK
OG0005541	LOC111602456|XP_023175284.1|DHYD	LOC6526270|XP_002087392.1|DYAK
OG0005542	LOC111595297|XP_030079508.1|DHYD	LOC6532812|XP_039230771.1|DYAK
OG0005543	LOC111592546|XP_023160600.1|DHYD	LOC6529709|XP_002090702.1|DYAK
OG0005544	LOC111599174|XP_023170525.2|DHYD	LOC6526315|XP_002087437.3|DYAK
OG0005545	LOC111592653|XP_023160771.1|DHYD	LOC6527259|XP_002088353.1|DYAK
OG0005546	LOC111601455|XP_023173805.1|DHYD	LOC6529251|XP_015052266.1|DYAK
OG0005547	LOC111596217|XP_023166100.2|DHYD	LOC6527689|XP_002088773.3|DYAK
OG0005548	LOC111596220|XP_023166105.2|DHYD	LOC6527694|XP_002088778.1|DYAK
OG0005549	LOC111596227|XP_023166112.2|DHYD	LOC6527696|XP_002088780.1|DYAK
OG0005550	LOC111603851|XP_030079026.1|DHYD	LOC6528166|XP_015053887.1|DYAK
OG0005551	LOC111592407|XP_023160350.2|DHYD	LOC6531013|XP_002091850.1|DYAK
OG0005552	LOC111592406|XP_023160349.2|DHYD	LOC6531014|XP_002091851.1|DYAK
OG0005553	LOC111603750|XP_023177241.2|DHYD	LOC6526441|XP_002087560.1|DYAK
OG0005554	LOC111596239|XP_023166125.2|DHYD	LOC6526806|XP_015053460.1|DYAK
OG0005555	LOC111596235|XP_023166121.1|DHYD	LOC6526803|XP_002087905.1|DYAK
OG0005556	LOC111596242|XP_023166142.2|DHYD	LOC6526802|XP_002087904.1|DYAK
OG0005557	LOC111592921|XP_023161141.2|DHYD	LOC6529526|XP_002090528.1|DYAK
OG0005558	LOC111599644|XP_023171092.1|DHYD	LOC6525993|XP_039228117.1|DYAK
OG0005559	LOC111594646|XP_023163808.2|DHYD	LOC6529870|XP_002090827.1|DYAK
OG0005560	LOC111592918|XP_023161137.1|DHYD	LOC6529528|XP_002090530.1|DYAK
OG0005561	LOC111603166|XP_023176412.2|DHYD	LOC6525287|XP_002101123.1|DYAK
OG0005562	LOC111605555|XP_023179886.1|DHYD	LOC6526869|XP_039226354.1|DYAK
OG0005563	LOC111598035|XP_023168835.1|DHYD	LOC6523761|XP_039232908.1|DYAK
OG0005564	LOC111594783|XP_023164004.2|DHYD	LOC6528001|XP_002089068.1|DYAK
OG0005565	LOC111595199|XP_023164566.1|DHYD	LOC6529468|XP_002090470.1|DYAK
OG0005566	LOC111595200|XP_023164567.1|DHYD	LOC6529469|XP_002090471.1|DYAK
OG0005567	LOC111601783|XP_023174311.2|DHYD	LOC6538664|XP_002099184.1|DYAK
OG0005568	LOC111603541|XP_023176943.1|DHYD	LOC6527611|XP_002088699.1|DYAK
OG0005569	LOC111599346|XP_023170744.1|DHYD	LOC6526516|XP_015053314.1|DYAK
OG0005570	LOC111599071|XP_023170366.2|DHYD	LOC6526379|XP_002087498.2|DYAK
OG0005571	LOC111592779|XP_023160953.2|DHYD	LOC6531784|XP_002092571.3|DYAK
OG0005572	LOC111596625|XP_023166679.2|DHYD	LOC6530647|XP_015052731.1|DYAK
OG0005573	LOC111604911|XP_023178921.2|DHYD	LOC6538510|XP_002099032.1|DYAK
OG0005574	LOC111604107|XP_023177779.2|DHYD	LOC6528449|XP_002089495.1|DYAK
OG0005575	LOC111601772|XP_023174283.1|DHYD	LOC6536496|XP_002097074.1|DYAK
OG0005576	LOC111599991|XP_023171654.1|DHYD	LOC6531473|XP_002092272.1|DYAK
OG0005577	LOC111595079|XP_023164403.1|DHYD	LOC6534457|XP_002095134.1|DYAK
OG0005578	LOC111596667|XP_030078554.1|DHYD	LOC6539731|XP_039230418.1|DYAK
OG0005579	LOC111596662|XP_023166734.1|DHYD	LOC26534813|XP_015050849.1|DYAK
OG0005580	LOC111596015|XP_023165805.1|DHYD	LOC6532613|XP_002093357.1|DYAK
OG0005581	LOC111604861|XP_023178866.2|DHYD	LOC6523998|XP_039227803.1|DYAK
OG0005582	LOC111594916|XP_023164171.2|DHYD	LOC6535111|XP_002095774.2|DYAK
OG0005583	LOC111605169|XP_023179325.1|DHYD	LOC6532713|XP_002093455.1|DYAK
OG0005584	LOC111596299|XP_023166225.2|DHYD	LOC6527126|XP_002088220.3|DYAK
OG0005585	LOC111603633|XP_030080714.1|DHYD	LOC6536080|XP_002096690.3|DYAK
OG0005586	LOC111603594|XP_023177020.1|DHYD	LOC6537476|XP_039231796.1|DYAK
OG0005587	LOC111600067|XP_023171765.1|DHYD	LOC6527215|XP_002088309.1|DYAK
OG0005588	LOC111595093|XP_023164420.2|DHYD	LOC26534913|XP_039229377.1|DYAK
OG0005589	LOC111604915|XP_023178931.1|DHYD	LOC6536304|XP_002096888.1|DYAK
OG0005590	LOC111597739|XP_023168397.1|DHYD	LOC6528318|XP_002089371.1|DYAK
OG0005591	LOC111600205|XP_030079373.1|DHYD	LOC6524648|XP_002100505.2|DYAK
OG0005592	LOC111600277|XP_023172094.1|DHYD	LOC6536702|XP_015047902.1|DYAK
OG0005593	LOC111601739|XP_023174231.1|DHYD	LOC6532476|XP_002093222.1|DYAK
OG0005594	LOC111603680|XP_023177128.1|DHYD	LOC6533267|XP_002093993.1|DYAK
OG0005595	LOC111603678|XP_023177126.2|DHYD	LOC6533266|XP_002093992.2|DYAK
OG0005596	LOC111601598|XP_023174031.1|DHYD	LOC6532449|XP_002093196.3|DYAK
OG0005597	LOC111597403|XP_023167850.2|DHYD	LOC6536182|XP_015047601.1|DYAK
OG0005598	LOC111592684|XP_023160818.1|DHYD	LOC6537984|XP_002098521.1|DYAK
OG0005599	LOC111593735|XP_023162489.2|DHYD	LOC6530648|XP_002091546.2|DYAK
OG0005600	LOC111598491|XP_023169516.2|DHYD	LOC6536227|XP_002096818.1|DYAK
OG0005601	LOC111604984|XP_023179052.1|DHYD	LOC6525139|XP_002100977.1|DYAK
OG0005602	LOC111595180|XP_023164527.2|DHYD	LOC6538414|XP_002098938.1|DYAK
OG0005603	LOC111602588|XP_023175513.1|DHYD	LOC6530494|XP_002091409.1|DYAK
OG0005604	LOC111602584|XP_023175508.2|DHYD	LOC6530491|XP_002091406.3|DYAK
OG0005605	LOC111599657|XP_023171112.2|DHYD	LOC6530146|XP_015051988.1|DYAK
OG0005606	LOC111602439|XP_023175262.2|DHYD	LOC6527347|XP_002088439.1|DYAK
OG0005607	LOC111601446|XP_023173789.2|DHYD	LOC6536638|XP_002097210.1|DYAK
OG0005608	LOC111599416|XP_023170833.2|DHYD	LOC6536635|XP_002097207.1|DYAK
OG0005609	LOC111598470|XP_023169495.1|DHYD	LOC6532777|XP_015049601.1|DYAK
OG0005610	LOC111598202|XP_023169098.1|DHYD	LOC6533414|XP_002094132.1|DYAK
OG0005611	LOC111602903|XP_023176009.2|DHYD	LOC6532818|XP_002093555.2|DYAK
OG0005612	LOC111599871|XP_023171456.2|DHYD	LOC6536747|XP_002097319.1|DYAK
OG0005613	LOC111604958|XP_023179005.2|DHYD	LOC6537040|XP_002097607.1|DYAK
OG0005614	LOC111598506|XP_023169544.2|DHYD	LOC6535408|XP_002096057.2|DYAK
OG0005615	LOC111594637|XP_023163800.2|DHYD	LOC6539016|XP_002099518.1|DYAK
OG0005616	LOC111602999|XP_023176165.2|DHYD	LOC6537206|XP_002097764.1|DYAK
OG0005617	LOC111599564|XP_023171000.2|DHYD	LOC6537617|XP_002098163.3|DYAK
OG0005618	LOC111603122|XP_023176367.1|DHYD	LOC6530208|XP_002091146.1|DYAK
OG0005619	LOC111596759|XP_023166876.1|DHYD	LOC6535588|XP_002096216.1|DYAK
OG0005620	LOC111602845|XP_023175925.2|DHYD	LOC6526048|XP_015046612.1|DYAK
OG0005621	LOC111604035|XP_023177660.1|DHYD	LOC6524022|XP_002099894.3|DYAK, LOC120320534|XP_039226314.1|DYAK
OG0005622	LOC111597363|XP_023167787.1|DHYD	LOC6524053|XP_002099922.1|DYAK
OG0005623	LOC111605601|XP_023179981.2|DHYD	LOC6524400|XP_015045681.1|DYAK
OG0005624	LOC111598633|XP_023169744.2|DHYD, LOC115483699|XP_030081621.1|DHYD	LOC6536105|XP_002096713.1|DYAK
OG0005625	LOC111603023|XP_023176221.2|DHYD	LOC6537124|XP_002097685.1|DYAK
OG0005626	LOC111602838|XP_023175918.2|DHYD	LOC6525378|XP_002101214.1|DYAK
OG0005627	LOC111596429|XP_023166410.1|DHYD	LOC6537389|XP_002097945.1|DYAK
OG0005628	LOC111594974|XP_023164241.2|DHYD	LOC6537191|XP_002097749.1|DYAK
OG0005629	LOC111605406|XP_023179675.1|DHYD	LOC6530288|XP_002091216.1|DYAK
OG0005630	LOC111604585|XP_023178464.2|DHYD	LOC6530101|XP_039228466.1|DYAK
OG0005631	LOC111593423|XP_023161935.2|DHYD	LOC6525090|XP_002100929.2|DYAK
OG0005632	LOC111593393|XP_030079435.1|DHYD	LOC6524532|XP_039233807.1|DYAK
OG0005633	LOC111603614|XP_023177048.2|DHYD	LOC6535545|XP_039232220.1|DYAK
OG0005634	LOC111599604|XP_023171058.2|DHYD	LOC6535468|XP_002096099.2|DYAK
OG0005635	LOC111596641|XP_023166701.1|DHYD	LOC6527980|XP_015053855.1|DYAK
OG0005636	LOC111599601|XP_023171055.2|DHYD	LOC6537613|XP_002098159.1|DYAK
OG0005637	LOC111604816|XP_023178804.1|DHYD	LOC6536237|XP_002096826.1|DYAK
OG0005638	LOC111595514|XP_023165059.1|DHYD	LOC6530814|XP_002091697.1|DYAK
OG0005639	LOC111597089|XP_023167394.2|DHYD	LOC6530681|XP_002091576.1|DYAK
OG0005640	LOC111592036|XP_023159799.2|DHYD	LOC6537413|XP_002097969.1|DYAK
OG0005641	LOC111604741|XP_023178683.2|DHYD	LOC6525284|XP_002101120.1|DYAK
OG0005642	LOC111602629|XP_023175558.1|DHYD	LOC6535916|XP_002096532.1|DYAK
OG0005643	LOC111598731|XP_023169891.2|DHYD	LOC6532952|XP_002093687.2|DYAK
OG0005644	LOC111598746|XP_023169915.2|DHYD	LOC6532512|XP_002093258.1|DYAK
OG0005645	LOC111603351|XP_023176663.2|DHYD	LOC6524303|XP_039233078.1|DYAK
OG0005646	LOC111593516|XP_023162071.2|DHYD	LOC6524160|XP_002100023.2|DYAK
OG0005647	LOC111597138|XP_023167467.1|DHYD	LOC6527127|XP_002088221.1|DYAK
OG0005648	LOC111604468|XP_023178318.1|DHYD	LOC6533672|XP_002094378.1|DYAK
OG0005649	LOC111595739|XP_023165361.1|DHYD	LOC6535331|XP_002095987.1|DYAK
OG0005650	LOC111604878|XP_023178883.2|DHYD	LOC6535325|XP_002095981.1|DYAK
OG0005651	LOC111603379|XP_023176698.2|DHYD	LOC6525294|XP_002101130.1|DYAK
OG0005652	LOC111595923|XP_023165644.2|DHYD	LOC6538283|XP_002098810.1|DYAK
OG0005653	LOC111601252|XP_023173523.2|DHYD	LOC6527147|XP_002088241.1|DYAK
OG0005654	LOC111600860|XP_023172947.2|DHYD	LOC6535311|XP_002095967.2|DYAK
OG0005655	LOC111602989|XP_023176154.2|DHYD	LOC6537215|XP_002097773.1|DYAK
OG0005656	LOC111602960|XP_023176104.2|DHYD	LOC6537202|XP_002097760.1|DYAK
OG0005657	LOC111593342|XP_023161821.2|DHYD	LOC6536372|XP_015047710.1|DYAK
OG0005658	LOC111604991|XP_023179077.1|DHYD	LOC6535710|XP_002096337.1|DYAK
OG0005659	LOC111602829|XP_023175909.2|DHYD	LOC6538507|XP_039232323.1|DYAK
OG0005660	LOC111604683|XP_023178616.2|DHYD	LOC6534456|XP_002095133.1|DYAK
OG0005661	LOC111603411|XP_023176761.1|DHYD	LOC6536381|XP_002096963.1|DYAK
OG0005662	LOC111598620|XP_023169722.2|DHYD	LOC6537420|XP_002097976.1|DYAK
OG0005663	LOC111597262|XP_023167641.1|DHYD	LOC6524167|XP_002100030.1|DYAK
OG0005664	LOC111593236|XP_030079662.1|DHYD	LOC6538227|XP_015048705.1|DYAK
OG0005665	LOC111600261|XP_023172078.1|DHYD	LOC6538399|XP_002098923.1|DYAK
OG0005666	LOC111592366|XP_023160298.2|DHYD	LOC6525937|XP_002101757.1|DYAK
OG0005667	LOC111605597|XP_023179972.2|DHYD	LOC6524113|XP_002099977.1|DYAK
OG0005668	LOC111604438|XP_023178271.2|DHYD	LOC6533677|XP_002094383.1|DYAK
OG0005669	LOC111592895|XP_023161103.2|DHYD	LOC6526901|XP_002088000.1|DYAK
OG0005670	LOC111604809|XP_023178797.2|DHYD	LOC6538513|XP_002099035.1|DYAK
OG0005671	LOC111595973|XP_023165719.2|DHYD	LOC6536459|XP_002097040.1|DYAK
OG0005672	LOC111594395|XP_023163429.1|DHYD	LOC6528012|XP_002089079.1|DYAK
OG0005673	LOC111603050|XP_023176272.2|DHYD	LOC6532478|XP_002093224.1|DYAK
OG0005674	LOC111604432|XP_030080633.1|DHYD	LOC6534066|XP_039230500.1|DYAK
OG0005675	LOC111603435|XP_023176788.1|DHYD	LOC6537128|XP_002097689.1|DYAK
OG0005676	LOC111598657|XP_023169775.2|DHYD	LOC6533016|XP_002093751.1|DYAK
OG0005677	LOC111600627|XP_023172598.2|DHYD	LOC6531556|XP_002092354.1|DYAK
OG0005678	LOC111604837|XP_023178834.2|DHYD	LOC6536310|XP_015047657.1|DYAK
OG0005679	LOC111598603|XP_023169689.2|DHYD	LOC6537238|XP_002097796.1|DYAK
