Orthogroup	DHYD.longest_only	DMAU.longest_only
OG0006711	LOC111598395|XP_023169385.2|DHYD	LOC117141974|XP_033161664.1|DMAU
OG0006712	LOC111602881|XP_023175975.2|DHYD	LOC117140973|XP_033160098.1|DMAU
OG0006713	LOC111603686|XP_023177137.1|DHYD	LOC117140710|XP_033159666.1|DMAU
OG0006714	LOC111603681|XP_023177131.2|DHYD	LOC117140709|XP_033159665.1|DMAU
OG0006715	LOC111604785|XP_023178765.1|DHYD	LOC117140278|XP_033158998.1|DMAU
OG0006716	LOC111595806|XP_023165465.1|DHYD	LOC117135310|XP_033151396.1|DMAU
OG0006717	LOC111595046|XP_023164340.2|DHYD	LOC117141014|XP_033160165.1|DMAU
OG0006718	LOC111595050|XP_023164345.1|DHYD	LOC117140782|XP_033159759.1|DMAU
OG0006719	LOC115483352|XP_030080782.1|DHYD	LOC117141090|XP_033160297.1|DMAU
OG0006720	LOC111599267|XP_023170634.2|DHYD	LOC117141464|XP_033160815.1|DMAU
OG0006721	LOC111598740|XP_023169903.1|DHYD	LOC117140266|XP_033158983.1|DMAU
OG0006722	LOC111604655|XP_030079631.1|DHYD	LOC117141350|XP_033160647.1|DMAU
OG0006723	LOC111605009|XP_023179092.1|DHYD	LOC117149936|XP_033172731.1|DMAU
OG0006724	LOC111594831|XP_023164064.1|DHYD	LOC117144113|XP_033165024.1|DMAU
OG0006725	LOC111601761|XP_023174269.1|DHYD	LOC117144411|XP_033165442.1|DMAU
OG0006726	LOC111601501|XP_023173863.1|DHYD	LOC117145973|XP_033167769.1|DMAU
OG0006727	LOC111601759|XP_023174265.2|DHYD	LOC117143983|XP_033164814.1|DMAU
OG0006728	LOC111604857|XP_023178859.1|DHYD	LOC117146125|XP_033168021.1|DMAU
OG0006729	LOC111593303|XP_023161755.1|DHYD	LOC117136267|XP_033152979.1|DMAU
OG0006730	LOC111593301|XP_023161751.1|DHYD	LOC117136673|XP_033153566.1|DMAU
OG0006731	LOC111605030|XP_023179128.1|DHYD	LOC117150597|XP_033173445.1|DMAU
OG0006732	LOC111601698|XP_023174182.2|DHYD	LOC117141595|XP_033161000.1|DMAU
OG0006733	LOC111601051|XP_023173236.2|DHYD	LOC117141407|XP_033160721.1|DMAU
OG0006734	LOC111601063|XP_023173252.1|DHYD	LOC117139945|XP_033158524.1|DMAU
OG0006735	LOC111592824|XP_023161017.2|DHYD	LOC117139085|XP_033157094.1|DMAU
OG0006736	LOC111601660|XP_023174112.1|DHYD	LOC117139248|XP_033157352.1|DMAU
OG0006737	LOC111601113|XP_023173328.1|DHYD	LOC117141354|XP_033160653.1|DMAU
OG0006738	LOC111595571|XP_023165136.1|DHYD	LOC117136279|XP_033153003.1|DMAU
OG0006739	LOC111599539|XP_023170961.1|DHYD	LOC117141935|XP_033161565.1|DMAU
OG0006740	LOC111601733|XP_023174225.2|DHYD	LOC117141887|XP_033161474.1|DMAU
OG0006741	LOC111601738|XP_023174230.1|DHYD	LOC117141886|XP_033161472.1|DMAU
OG0006742	LOC111603451|XP_023176807.1|DHYD	LOC117145228|XP_033166694.1|DMAU
OG0006743	LOC111602464|XP_023175292.2|DHYD	LOC117139455|XP_033157659.1|DMAU
OG0006744	LOC111598208|XP_023169113.2|DHYD	LOC117140347|XP_033159087.1|DMAU
OG0006745	LOC111603003|XP_023176170.2|DHYD	LOC117145849|XP_033167557.1|DMAU
OG0006746	LOC111605194|XP_023179365.1|DHYD	LOC117139777|XP_033158277.1|DMAU
OG0006747	LOC111598198|XP_023169092.2|DHYD	LOC117140131|XP_033158786.1|DMAU
OG0006748	LOC111602833|XP_023175914.1|DHYD	LOC117146353|XP_033168394.1|DMAU
OG0006749	LOC111596974|XP_023167222.2|DHYD	LOC117139345|XP_033157483.1|DMAU
OG0006750	LOC111596801|XP_023166929.1|DHYD	LOC117148948|XP_033172579.1|DMAU
OG0006752	LOC111604494|XP_023178353.2|DHYD	LOC117141362|XP_033160659.1|DMAU
OG0006753	LOC111604491|XP_023178350.2|DHYD	LOC117140640|XP_033159570.1|DMAU
OG0006754	LOC111600513|XP_023172410.1|DHYD	LOC117141773|XP_033161294.1|DMAU
OG0006755	LOC111598761|XP_023169941.1|DHYD	LOC117139936|XP_033158512.1|DMAU
OG0006756	LOC111600485|XP_023172379.2|DHYD	LOC117140987|XP_033160129.1|DMAU
OG0006757	LOC111600517|XP_023172413.1|DHYD	LOC117140988|XP_033160130.1|DMAU
OG0006758	LOC111602907|XP_023176017.2|DHYD	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC111602882|XP_023175981.2|DHYD	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC111597461|XP_023167978.2|DHYD	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC111600239|XP_023172042.1|DHYD	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC111598165|XP_023169025.2|DHYD	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC111602363|XP_023175144.2|DHYD	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC111593696|XP_023162403.2|DHYD	LOC117136370|XP_033153144.1|DMAU
OG0006765	LOC111602364|XP_023175145.1|DHYD	LOC117136944|XP_033153982.1|DMAU
OG0006766	LOC111603712|XP_023177181.2|DHYD	LOC117139459|XP_033157660.1|DMAU
OG0006767	LOC111594365|XP_023163396.1|DHYD	LOC117139830|XP_033158362.1|DMAU
OG0006768	LOC111594360|XP_023163388.2|DHYD	LOC117139827|XP_033158355.1|DMAU
OG0006769	LOC111594364|XP_023163395.1|DHYD	LOC117139829|XP_033158361.1|DMAU
OG0006770	LOC111594861|XP_023164107.2|DHYD	LOC117141401|XP_033160714.1|DMAU
OG0006771	LOC111603462|XP_023176858.1|DHYD	LOC117147577|XP_033170413.1|DMAU
OG0006772	LOC111595325|XP_023164750.2|DHYD	LOC117137819|XP_033155392.1|DMAU
OG0006773	LOC111597385|XP_023167815.2|DHYD	LOC117139841|XP_033158379.1|DMAU
OG0006774	LOC111605082|XP_023179185.1|DHYD	LOC117139468|XP_033157672.1|DMAU
OG0006775	LOC111595306|XP_023164731.2|DHYD	LOC117142037|XP_033161797.1|DMAU
OG0006776	LOC111596615|XP_023166667.1|DHYD	LOC117140778|XP_033159754.1|DMAU
OG0006777	LOC111599540|XP_023170962.1|DHYD	LOC117142041|XP_033161802.1|DMAU
OG0006778	LOC111596612|XP_023166663.2|DHYD	LOC117141367|XP_033160664.1|DMAU
OG0006779	LOC111592451|XP_023160404.1|DHYD	LOC117140138|XP_033158796.1|DMAU
OG0006780	LOC111593211|XP_023161624.2|DHYD	LOC117140501|XP_033159358.1|DMAU
OG0006781	LOC111601688|XP_023174162.1|DHYD	LOC117140216|XP_033158897.1|DMAU
OG0006782	LOC111595289|XP_023164710.2|DHYD	LOC117141299|XP_033160568.1|DMAU
OG0006783	LOC111599949|XP_030079773.1|DHYD	LOC117138193|XP_033155989.1|DMAU
OG0006784	LOC111604762|XP_023178723.1|DHYD	LOC117139543|XP_033157812.1|DMAU
OG0006785	LOC111605216|XP_023179406.1|DHYD	LOC117136356|XP_033153114.1|DMAU
OG0006786	LOC111603373|XP_023176696.2|DHYD	LOC117136833|XP_033153803.1|DMAU
OG0006787	LOC111592786|XP_023160957.2|DHYD	LOC117139250|XP_033157355.1|DMAU
OG0006788	LOC111592788|XP_023160963.1|DHYD	LOC117139253|XP_033157359.1|DMAU
OG0006789	LOC111594059|XP_023162952.1|DHYD	LOC117146572|XP_033168762.1|DMAU
OG0006790	LOC111601150|XP_023173388.1|DHYD	LOC117138181|XP_033155970.1|DMAU
OG0006791	LOC111601707|XP_023174194.2|DHYD	LOC117140631|XP_033159543.1|DMAU
OG0006792	LOC111603722|XP_023177202.1|DHYD	LOC117141027|XP_033160198.1|DMAU
OG0006793	LOC111603734|XP_023177218.2|DHYD	LOC117140655|XP_033159587.1|DMAU
OG0006794	LOC111601737|XP_023174267.1|DHYD	LOC117138098|XP_033155845.1|DMAU
OG0006795	LOC111597514|XP_023168051.2|DHYD	LOC117140342|XP_033159082.1|DMAU
OG0006796	LOC111605738|XP_023180207.1|DHYD	LOC117140753|XP_033159726.1|DMAU
OG0006797	LOC111592613|XP_023160713.1|DHYD	LOC117135221|XP_033151228.1|DMAU
OG0006798	LOC111592763|XP_023160931.2|DHYD	LOC117138995|XP_033156962.1|DMAU
OG0006799	LOC111605674|XP_023180107.2|DHYD	LOC117141569|XP_033160971.1|DMAU
OG0006800	LOC111593539|XP_023162111.2|DHYD	LOC117141740|XP_033161251.1|DMAU
OG0006801	LOC111594060|XP_023162953.1|DHYD	LOC117148622|XP_033172004.1|DMAU
OG0006802	LOC111593919|XP_023162760.1|DHYD	LOC117136911|XP_033153924.1|DMAU
OG0006803	LOC111599952|XP_023171591.1|DHYD	LOC117138015|XP_033155707.1|DMAU
OG0006804	LOC111598677|XP_023169804.2|DHYD	LOC117140907|XP_033159968.1|DMAU
OG0006805	LOC111605205|XP_023179390.2|DHYD	LOC117135515|XP_033151657.1|DMAU
OG0006806	LOC111604692|XP_023178628.2|DHYD	LOC117139489|XP_033157700.1|DMAU
OG0006807	LOC111605095|XP_023179202.1|DHYD	LOC117140013|XP_033158621.1|DMAU
OG0006808	LOC111593827|XP_023162628.1|DHYD	LOC117136874|XP_033153868.1|DMAU
OG0006809	LOC111601084|XP_023173279.2|DHYD	LOC117140258|XP_033158955.1|DMAU
OG0006810	LOC111595119|XP_023164456.1|DHYD	LOC117142088|XP_033161862.1|DMAU
OG0006811	LOC111597169|XP_023167501.1|DHYD	LOC117144116|XP_033165026.1|DMAU
OG0006812	LOC111601033|XP_023173210.1|DHYD	LOC117139905|XP_033158477.1|DMAU
OG0006813	LOC111592872|XP_023161093.1|DHYD	LOC117146073|XP_033167907.1|DMAU
OG0006814	LOC111605200|XP_023179376.2|DHYD	LOC117139801|XP_033158313.1|DMAU
OG0006815	LOC111601042|XP_023173223.2|DHYD	LOC117139725|XP_033158152.1|DMAU
OG0006816	LOC111601114|XP_023173330.2|DHYD	LOC117139394|XP_033157553.1|DMAU
OG0006817	LOC111598673|XP_023169799.2|DHYD	LOC117140446|XP_033159261.1|DMAU
OG0006818	LOC111604765|XP_023178731.2|DHYD	LOC117140524|XP_033159394.1|DMAU
OG0006819	LOC111605063|XP_023179162.1|DHYD	LOC117142056|XP_033161821.1|DMAU
OG0006820	LOC111605091|XP_023179198.1|DHYD	LOC117141415|XP_033160732.1|DMAU
OG0006821	LOC111592535|XP_023160586.2|DHYD	LOC117150603|XP_033173455.1|DMAU
OG0006822	LOC111600660|XP_023172654.1|DHYD	LOC117135831|XP_033152232.1|DMAU
OG0006823	LOC111605659|XP_023180090.1|DHYD	LOC117139438|XP_033157630.1|DMAU
OG0006824	LOC111601684|XP_023174156.1|DHYD	LOC117139625|XP_033157970.1|DMAU
OG0006825	LOC111594912|XP_023164166.2|DHYD	LOC117141751|XP_033161264.1|DMAU
OG0006826	LOC111605672|XP_023180105.1|DHYD	LOC117141432|XP_033160764.1|DMAU
OG0006827	LOC111603582|XP_023177003.1|DHYD	LOC117144583|XP_033165749.1|DMAU
OG0006828	LOC111594391|XP_023163425.1|DHYD	LOC117138712|XP_033156853.1|DMAU
OG0006829	LOC111594838|XP_023164070.1|DHYD	LOC117140833|XP_033159833.1|DMAU
OG0006830	LOC111596975|XP_030081137.1|DHYD	LOC117139098|XP_033157117.1|DMAU
OG0006831	LOC111601554|XP_030081185.1|DHYD	LOC117140872|XP_033159905.1|DMAU
OG0006832	LOC111605164|XP_023179317.1|DHYD	LOC117140946|XP_033160034.1|DMAU
OG0006833	LOC111598788|XP_030081797.1|DHYD	LOC117142059|XP_033161825.1|DMAU
OG0006834	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD	LOC117144088|XP_033164994.1|DMAU
OG0006835	LOC111601732|XP_023174222.2|DHYD	LOC117140591|XP_033159489.1|DMAU
OG0006836	LOC111597522|XP_023168064.2|DHYD	LOC117141454|XP_033160799.1|DMAU
OG0006837	LOC111597425|XP_023167891.2|DHYD	LOC117139008|XP_033156992.1|DMAU
OG0006838	LOC111598717|XP_023169877.1|DHYD	LOC117141871|XP_033161448.1|DMAU
OG0006839	LOC111597418|XP_023167882.1|DHYD	LOC117140382|XP_033159139.1|DMAU
OG0006840	LOC111596312|XP_023166243.1|DHYD	LOC117135183|XP_033151140.1|DMAU
OG0006841	LOC111591930|XP_023159628.2|DHYD	LOC117140978|XP_033160117.1|DMAU
OG0006842	LOC111601580|XP_023174003.2|DHYD	LOC117140592|XP_033159491.1|DMAU
OG0006843	LOC111596818|XP_023166953.1|DHYD	LOC117146992|XP_033169559.1|DMAU
OG0006844	LOC111601792|XP_023174331.1|DHYD	LOC117144817|XP_033166091.1|DMAU
OG0006845	LOC111603731|XP_023177209.1|DHYD	LOC117141851|XP_033161417.1|DMAU
OG0006846	LOC111601107|XP_023173321.2|DHYD	LOC117141382|XP_033160684.1|DMAU
OG0006847	LOC111601034|XP_023173213.2|DHYD	LOC117140654|XP_033159586.1|DMAU
OG0006848	LOC111593568|XP_023162198.2|DHYD	LOC117138067|XP_033155782.1|DMAU
OG0006849	LOC111605161|XP_023179314.1|DHYD	LOC117141915|XP_033161534.1|DMAU
OG0006850	LOC111605176|XP_030081461.1|DHYD	LOC117140639|XP_033159569.1|DMAU
OG0006851	LOC111605168|XP_023179324.2|DHYD	LOC117139220|XP_033157306.1|DMAU
OG0006852	LOC111599062|XP_030080877.1|DHYD	LOC117137753|XP_033155254.1|DMAU
OG0006853	LOC111592823|XP_023161016.2|DHYD	LOC117139523|XP_033157776.1|DMAU
OG0006854	LOC111597684|XP_023168282.2|DHYD	LOC117135784|XP_033152155.1|DMAU
OG0006855	LOC111595101|XP_023164435.2|DHYD	LOC117142106|XP_033161883.1|DMAU
OG0006856	LOC111602380|XP_023175164.1|DHYD	LOC117135410|XP_033151446.1|DMAU
OG0006857	LOC111600900|XP_030080970.1|DHYD	LOC117136297|XP_033153032.1|DMAU
OG0006858	LOC111603041|XP_023176239.2|DHYD	LOC117139376|XP_033157516.1|DMAU
OG0006859	LOC111593818|XP_023162616.2|DHYD	LOC117138678|XP_033156821.1|DMAU
OG0006860	LOC111593302|XP_023161752.1|DHYD	LOC117136674|XP_033153568.1|DMAU
OG0006861	LOC111605209|XP_023179394.1|DHYD	LOC117137762|XP_033155268.1|DMAU
OG0006862	LOC111599786|XP_030079292.1|DHYD	LOC117141016|XP_033160168.1|DMAU
OG0006863	LOC111593036|XP_023161370.2|DHYD	LOC117146716|XP_033169029.1|DMAU
OG0006864	LOC111593873|XP_023162709.2|DHYD	LOC117135693|XP_033151988.1|DMAU
OG0006865	LOC111601468|XP_023173819.1|DHYD, LOC115482814|XP_030078838.1|DHYD	LOC117142849|XP_033162974.1|DMAU
OG0006866	LOC111593921|XP_023162763.2|DHYD	LOC117135992|XP_033152498.1|DMAU
OG0006867	LOC111605365|XP_023179612.2|DHYD	LOC117135522|XP_033151677.1|DMAU
OG0006868	LOC111605347|XP_023179590.2|DHYD	LOC117135521|XP_033151675.1|DMAU
OG0006869	LOC111595317|XP_030080963.1|DHYD, LOC115483381|XP_030080964.1|DHYD	LOC117135761|XP_033152110.1|DMAU
OG0006870	LOC111599347|XP_030080978.1|DHYD	LOC117138323|XP_033156246.1|DMAU
OG0006871	LOC111600793|XP_023172851.2|DHYD	LOC117137991|XP_033155666.1|DMAU
OG0006872	LOC111604122|XP_023177800.1|DHYD	LOC117138209|XP_033156035.1|DMAU
OG0006873	LOC111604145|XP_023177835.2|DHYD	LOC117137202|XP_033154445.1|DMAU
OG0006874	LOC111593146|XP_023161514.2|DHYD	LOC117151082|XP_033174217.1|DMAU
OG0006875	LOC111595781|XP_023165433.1|DHYD	LOC117140776|XP_033159756.1|DMAU
OG0006876	LOC111600008|XP_023171678.2|DHYD	LOC117137749|XP_033155246.1|DMAU
OG0006877	LOC111599159|XP_023170499.1|DHYD	LOC117138437|XP_033156441.1|DMAU
OG0006878	LOC111602297|XP_030079033.1|DHYD	LOC117147144|XP_033169817.1|DMAU
OG0006879	LOC111593908|XP_023162747.2|DHYD	LOC117136347|XP_033153102.1|DMAU
OG0006880	LOC111602525|XP_030079273.1|DHYD	LOC117142278|XP_033162088.1|DMAU
OG0006881	LOC111594103|XP_023163025.2|DHYD	LOC117138205|XP_033156034.1|DMAU
OG0006882	LOC111604092|XP_023177757.2|DHYD	LOC117136266|XP_033152978.1|DMAU
OG0006883	LOC111592061|XP_023159831.2|DHYD	LOC117143970|XP_033164801.1|DMAU
OG0006884	LOC111603910|XP_023177502.1|DHYD	LOC117140331|XP_033159481.1|DMAU
OG0006885	LOC111600665|XP_023172664.1|DHYD	LOC117140991|XP_033160136.1|DMAU
OG0006886	LOC111598258|XP_023169199.2|DHYD	LOC117145676|XP_033167301.1|DMAU
OG0006887	LOC111605340|XP_023179581.2|DHYD	LOC117146554|XP_033168743.1|DMAU
OG0006888	LOC111603870|XP_023177445.1|DHYD	LOC117137045|XP_033154148.1|DMAU
OG0006889	LOC111592071|XP_023159845.1|DHYD	LOC117149223|XP_033172649.1|DMAU
OG0006890	LOC111605471|XP_023179755.2|DHYD	LOC117150729|XP_033173646.1|DMAU
OG0006891	LOC111603763|XP_023177263.2|DHYD	LOC117149425|XP_033172666.1|DMAU
OG0006892	LOC111599099|XP_023170408.1|DHYD	LOC117150450|XP_033173228.1|DMAU
OG0006893	LOC111602481|XP_023175311.2|DHYD	LOC117142007|XP_033161750.1|DMAU
OG0006894	LOC111602480|XP_023175309.1|DHYD	LOC117141988|XP_033161712.1|DMAU
OG0006895	LOC111596480|XP_023166506.2|DHYD	LOC117148836|XP_033172381.1|DMAU
OG0006896	LOC111596197|XP_023166076.1|DHYD	LOC117150616|XP_033173477.1|DMAU
OG0006897	LOC111603856|XP_023177424.2|DHYD	LOC117150986|XP_033174079.1|DMAU
OG0006898	LOC111595759|XP_023165399.1|DHYD	LOC117140368|XP_033159125.1|DMAU
OG0006899	LOC111599320|XP_023170703.2|DHYD	LOC117150292|XP_033173006.1|DMAU
OG0006900	LOC111602844|XP_023175924.1|DHYD	LOC117147001|XP_033169572.1|DMAU
OG0006901	LOC111602473|XP_023175303.1|DHYD	LOC117147865|XP_033170837.1|DMAU
OG0006902	LOC111601619|XP_023174054.1|DHYD	LOC117148292|XP_033171503.1|DMAU
OG0006903	LOC111604252|XP_023178007.2|DHYD	LOC117146103|XP_033167975.1|DMAU
OG0006904	LOC111594657|XP_023163826.1|DHYD	LOC117142499|XP_033162428.1|DMAU
OG0006905	LOC111601889|XP_023174499.2|DHYD	LOC117135415|XP_033151462.1|DMAU
OG0006906	LOC111601950|XP_023174574.1|DHYD	LOC117141926|XP_033161555.1|DMAU
OG0006907	LOC111605574|XP_023179928.2|DHYD	LOC117150850|XP_033173811.1|DMAU
OG0006908	LOC111598932|XP_023170174.1|DHYD	LOC117136507|XP_033153345.1|DMAU
OG0006909	LOC111597788|XP_023168431.1|DHYD	LOC117150297|XP_033173010.1|DMAU
OG0006910	LOC111600498|XP_023172397.1|DHYD	LOC117135190|XP_033151150.1|DMAU
OG0006911	LOC111602806|XP_023175866.1|DHYD	LOC117147919|XP_033170928.1|DMAU
OG0006912	LOC111594104|XP_023163026.2|DHYD	LOC117145803|XP_033167496.1|DMAU
OG0006913	LOC111601293|XP_023173575.1|DHYD	LOC117150165|XP_033172852.1|DMAU
OG0006914	LOC111599858|XP_023171446.2|DHYD	LOC117139277|XP_033157395.1|DMAU
OG0006915	LOC111596131|XP_023165972.1|DHYD	LOC117150972|XP_033174044.1|DMAU
OG0006916	LOC111594769|XP_023163986.2|DHYD	LOC117150932|XP_033173988.1|DMAU
OG0006917	LOC111600633|XP_023172608.1|DHYD	LOC117135242|XP_033151276.1|DMAU
OG0006918	LOC111596334|XP_023166269.1|DHYD	LOC117150521|XP_033173332.1|DMAU
OG0006919	LOC111603881|XP_023177464.2|DHYD	LOC117136664|XP_033153559.1|DMAU
OG0006920	LOC111592536|XP_023160587.2|DHYD	LOC117150612|XP_033173468.1|DMAU
OG0006921	LOC111601364|XP_030080320.1|DHYD	LOC117150979|XP_033174061.1|DMAU
OG0006922	LOC111592569|XP_023160635.2|DHYD	LOC117135934|XP_033152404.1|DMAU
OG0006923	LOC111605470|XP_023179754.1|DHYD	LOC117150983|XP_033174071.1|DMAU
OG0006924	LOC111592063|XP_023159833.1|DHYD	LOC117150036|XP_033172795.1|DMAU
OG0006925	LOC111604261|XP_023178023.1|DHYD	LOC117144894|XP_033166208.1|DMAU
OG0006926	LOC111599355|XP_023170753.2|DHYD	LOC117136228|XP_033152904.1|DMAU
OG0006927	LOC111599340|XP_023170732.2|DHYD	LOC117148728|XP_033172177.1|DMAU
OG0006928	LOC111599314|XP_023170692.1|DHYD	LOC117146249|XP_033168081.1|DMAU
OG0006929	LOC111596008|XP_023165791.2|DHYD	LOC117151019|XP_033174115.1|DMAU
OG0006930	LOC111601884|XP_023174494.2|DHYD, LOC111601872|XP_023174481.1|DHYD	LOC117137553|XP_033154949.1|DMAU
OG0006931	LOC111602446|XP_023175272.2|DHYD	LOC117142908|XP_033163086.1|DMAU
OG0006932	LOC111592624|XP_023160727.1|DHYD	LOC117137634|XP_033155060.1|DMAU
OG0006933	LOC111592601|XP_023160694.1|DHYD	LOC117144918|XP_033166259.1|DMAU
OG0006934	LOC111600245|XP_023172052.2|DHYD	LOC117142286|XP_033162060.1|DMAU
OG0006935	LOC111600431|XP_023172295.2|DHYD	LOC117138385|XP_033156349.1|DMAU
OG0006936	LOC111592570|XP_023160639.2|DHYD	LOC117146123|XP_033168020.1|DMAU
OG0006937	LOC111594696|XP_023163883.1|DHYD	LOC117135226|XP_033151234.1|DMAU
OG0006938	LOC111599973|XP_023171635.2|DHYD	LOC117145672|XP_033167299.1|DMAU
OG0006939	LOC111596788|XP_023166908.2|DHYD	LOC117148750|XP_033172230.1|DMAU
OG0006940	LOC111600716|XP_023172745.2|DHYD	LOC117141873|XP_033161454.1|DMAU
OG0006941	LOC111596136|XP_023165980.2|DHYD	LOC117150917|XP_033173960.1|DMAU
OG0006942	LOC111599356|XP_023170759.1|DHYD	LOC117137751|XP_033155250.1|DMAU
OG0006943	LOC111601198|XP_023173454.2|DHYD	LOC117139063|XP_033157101.1|DMAU
OG0006944	LOC111596366|XP_023166331.1|DHYD	LOC117151068|XP_033174201.1|DMAU
OG0006945	LOC111595417|XP_023164907.1|DHYD	LOC117139511|XP_033157763.1|DMAU
OG0006946	LOC111594454|XP_023163516.1|DHYD	LOC117142627|XP_033162620.1|DMAU
OG0006947	LOC111598941|XP_023170187.1|DHYD	LOC117150395|XP_033173149.1|DMAU
OG0006948	LOC111600396|XP_023172243.1|DHYD	LOC117138414|XP_033156396.1|DMAU
OG0006949	LOC111599162|XP_023170504.1|DHYD	LOC117142734|XP_033162798.1|DMAU
OG0006950	LOC111592051|XP_023159818.1|DHYD	LOC117137898|XP_033155528.1|DMAU
OG0006951	LOC111600125|XP_023171861.2|DHYD	LOC117149722|XP_033172705.1|DMAU
OG0006952	LOC111596036|XP_023165842.1|DHYD	LOC117146004|XP_033167815.1|DMAU
OG0006953	LOC111603036|XP_023176233.1|DHYD	LOC117139825|XP_033158352.1|DMAU
OG0006954	LOC111595842|XP_023165520.1|DHYD	LOC117151090|XP_033174230.1|DMAU
OG0006955	LOC111600635|XP_023172609.1|DHYD	LOC117142644|XP_033162641.1|DMAU
OG0006956	LOC111599467|XP_023170905.2|DHYD	LOC117135315|XP_033151403.1|DMAU
OG0006957	LOC111594674|XP_023163852.2|DHYD	LOC117137939|XP_033155595.1|DMAU
OG0006958	LOC111600036|XP_023171722.2|DHYD	LOC117135580|XP_033151795.1|DMAU
OG0006959	LOC111601081|XP_023173275.1|DHYD	LOC117140732|XP_033159701.1|DMAU
OG0006960	LOC111598947|XP_023170196.2|DHYD	LOC117150824|XP_033173781.1|DMAU
OG0006961	LOC111594210|XP_023163177.2|DHYD	LOC117150794|XP_033173738.1|DMAU
OG0006962	LOC111602236|XP_023174990.2|DHYD	LOC117144816|XP_033166088.1|DMAU
OG0006963	LOC111603972|XP_023177583.2|DHYD	LOC117147559|XP_033170396.1|DMAU
OG0006964	LOC111603925|XP_023177519.1|DHYD	LOC117150284|XP_033172993.1|DMAU
OG0006965	LOC111595768|XP_023165418.2|DHYD	LOC117150519|XP_033173327.1|DMAU
OG0006966	LOC111601184|XP_023173433.1|DHYD	LOC117146836|XP_033169323.1|DMAU
OG0006967	LOC111602110|XP_023174821.2|DHYD	LOC117137168|XP_033154372.1|DMAU
OG0006968	LOC111600601|XP_023172562.2|DHYD	LOC117138361|XP_033156319.1|DMAU
OG0006969	LOC111597548|XP_023168112.1|DHYD	LOC117139738|XP_033158186.1|DMAU
OG0006970	LOC111603473|XP_023176830.1|DHYD	LOC117142515|XP_033162444.1|DMAU
OG0006971	LOC111599093|XP_023170401.2|DHYD	LOC117135232|XP_033151245.1|DMAU
OG0006972	LOC111592606|XP_023160703.1|DHYD	LOC117142937|XP_033167220.1|DMAU
OG0006973	LOC111594078|XP_023162988.2|DHYD	LOC117135240|XP_033151273.1|DMAU
OG0006974	LOC111596313|XP_023166245.1|DHYD	LOC117135186|XP_033151144.1|DMAU
OG0006975	LOC111599364|XP_023170764.1|DHYD	LOC117150751|XP_033173677.1|DMAU
OG0006976	LOC111602285|XP_030079103.1|DHYD	LOC117135545|XP_033151732.1|DMAU
OG0006977	LOC111593290|XP_023161734.2|DHYD	LOC117136444|XP_033153253.1|DMAU
OG0006978	LOC111594940|XP_023164201.2|DHYD	LOC117139866|XP_033158417.1|DMAU
OG0006979	LOC111599051|XP_023170337.2|DHYD	LOC117150472|XP_033173259.1|DMAU
OG0006980	LOC111596263|XP_023166167.1|DHYD	LOC117136184|XP_033152824.1|DMAU
OG0006981	LOC111603905|XP_023177491.2|DHYD	LOC117135257|XP_033151294.1|DMAU
OG0006982	LOC111602311|XP_023175080.1|DHYD	LOC117137806|XP_033155376.1|DMAU
OG0006983	LOC111592067|XP_023159837.1|DHYD	LOC117151021|XP_033174117.1|DMAU
OG0006984	LOC111596373|XP_023166344.1|DHYD	LOC117141728|XP_033161274.1|DMAU
OG0006985	LOC111601937|XP_023174559.1|DHYD	LOC117151091|XP_033174234.1|DMAU
OG0006986	LOC111595191|XP_023164542.1|DHYD	LOC117137568|XP_033154968.1|DMAU
OG0006987	LOC111601469|XP_023173859.1|DHYD	LOC117138095|XP_033155836.1|DMAU
OG0006988	LOC111595416|XP_023164906.2|DHYD	LOC117142112|XP_033161895.1|DMAU
OG0006989	LOC111599060|XP_023170349.1|DHYD	LOC117135168|XP_033151123.1|DMAU
OG0006990	LOC111601867|XP_030080336.1|DHYD	LOC117142551|XP_033162495.1|DMAU
OG0006991	LOC111597112|XP_023167843.2|DHYD	LOC117145781|XP_033167451.1|DMAU
OG0006992	LOC111599310|XP_030079237.1|DHYD	LOC117145153|XP_033166586.1|DMAU
OG0006993	LOC111595194|XP_030079245.1|DHYD	LOC117146890|XP_033169383.1|DMAU
OG0006994	LOC111594944|XP_023164206.2|DHYD	LOC117151029|XP_033174133.1|DMAU
OG0006995	LOC111592567|XP_023160632.1|DHYD	LOC117136723|XP_033153646.1|DMAU
OG0006996	LOC111592555|XP_023160614.1|DHYD	LOC117150232|XP_033172919.1|DMAU
OG0006998	LOC111600840|XP_023172913.1|DHYD	LOC117143202|XP_033163637.1|DMAU
OG0006999	LOC111596300|XP_023166226.2|DHYD	LOC117138950|XP_033156879.1|DMAU
OG0007000	LOC111599137|XP_023170468.2|DHYD	LOC117150087|XP_033172821.1|DMAU
OG0007001	LOC111597899|XP_023168603.1|DHYD	LOC117136860|XP_033153850.1|DMAU
