Orthogroup	DALB.longest_only	BTRY.longest_only
OG0009374	LOC117566240|XP_034101677.1|DALB	LOC120767896|XP_039950167.1|BTRY
OG0009376	LOC117564440|XP_034099069.1|DALB	LOC120769002|XP_039951776.1|BTRY
OG0009377	LOC117564671|XP_034099425.1|DALB	LOC120769456|XP_039952396.1|BTRY
OG0009378	LOC117565359|XP_034100311.1|DALB	LOC120767674|XP_039949782.1|BTRY
OG0009379	LOC117563413|XP_034097638.1|DALB	LOC120769296|XP_039952159.1|BTRY
OG0009380	LOC117564473|XP_034099165.1|DALB	LOC120768352|XP_039950941.1|BTRY
OG0009381	LOC117565366|XP_034100322.1|DALB	LOC120769543|XP_039952522.1|BTRY
OG0009382	LOC117565722|XP_034100862.1|DALB	LOC120769744|XP_039952835.1|BTRY
OG0009383	LOC117564512|XP_034099223.1|DALB	LOC120775413|XP_039961515.1|BTRY, LOC120767580|XP_039949659.1|BTRY
OG0009384	LOC117563672|XP_034097988.1|DALB	LOC120767978|XP_039950323.1|BTRY
OG0009385	LOC117564427|XP_034099052.1|DALB	LOC120768106|XP_039950586.1|BTRY
OG0009386	LOC117565749|XP_034100888.1|DALB	LOC120769114|XP_039951910.1|BTRY
OG0009387	LOC117566572|XP_034102005.1|DALB	LOC120770510|XP_039953979.1|BTRY
OG0009388	LOC117570628|XP_034108286.1|DALB	LOC120772268|XP_039956705.1|BTRY
OG0009390	LOC117567171|XP_034102877.1|DALB	LOC120771794|XP_039955926.1|BTRY
OG0009391	LOC117565019|XP_034099854.1|DALB	LOC120772898|XP_039957711.1|BTRY, LOC120772896|XP_039957706.1|BTRY, LOC120772897|XP_039957707.1|BTRY
OG0009392	LOC117569325|XP_034106343.1|DALB	LOC120772088|XP_039956421.1|BTRY
OG0009393	LOC117569737|XP_034106906.1|DALB	LOC120771876|XP_039956064.1|BTRY, LOC120772976|XP_039957822.1|BTRY, LOC120773092|XP_039957995.1|BTRY
OG0009394	LOC117571488|XP_034109547.1|DALB	LOC120771903|XP_039956117.1|BTRY
OG0009395	LOC117566585|XP_034102018.1|DALB	LOC120773107|XP_039958016.1|BTRY
OG0009396	LOC117571898|XP_034110258.1|DALB	LOC120773109|XP_039958023.1|BTRY
OG0009397	LOC117569039|XP_034105929.1|DALB	LOC120771562|XP_039955559.1|BTRY
OG0009398	LOC117569456|XP_034106512.1|DALB	LOC120772842|XP_039957588.1|BTRY
OG0009399	LOC117572443|XP_034111164.1|DALB	LOC120773127|XP_039958057.1|BTRY
OG0009400	LOC117570409|XP_034107925.1|DALB	LOC120770267|XP_039953515.1|BTRY
OG0009401	LOC117565229|XP_034100126.1|DALB	LOC120771873|XP_039956061.1|BTRY
OG0009402	LOC117575003|XP_034114970.1|DALB	LOC120770401|XP_039953769.1|BTRY
OG0009403	LOC117570112|XP_034107465.1|DALB	LOC120772165|XP_039956539.1|BTRY, LOC120772214|XP_039956628.1|BTRY
OG0009404	LOC117570065|XP_034107391.1|DALB	LOC120770349|XP_039953685.1|BTRY
OG0009405	LOC117567715|XP_034103766.1|DALB	LOC120772512|XP_039957092.1|BTRY
OG0009406	LOC117566628|XP_034102060.1|DALB	LOC120772649|XP_039957309.1|BTRY
OG0009407	LOC117570754|XP_034108468.1|DALB	LOC120772698|XP_039957372.1|BTRY
OG0009408	LOC117570444|XP_034107992.1|DALB	LOC120770362|XP_039953707.1|BTRY
OG0009409	LOC117569123|XP_034106035.1|DALB	LOC120770048|XP_039953100.1|BTRY
OG0009410	LOC117570465|XP_034108018.1|DALB	LOC120770157|XP_039953287.1|BTRY
OG0009411	LOC117567022|XP_034102600.1|DALB	LOC120771889|XP_039956084.1|BTRY
OG0009412	LOC117570307|XP_034107725.1|DALB	LOC120772675|XP_039957346.1|BTRY
OG0009413	LOC117568927|XP_034105729.1|DALB	LOC120772747|XP_039957442.1|BTRY
OG0009414	LOC117571035|XP_034108888.1|DALB	LOC120771425|XP_039955347.1|BTRY
OG0009415	LOC117566671|XP_034102108.1|DALB	LOC120769989|XP_039953005.1|BTRY
OG0009416	LOC117569264|XP_034106255.1|DALB	LOC120771801|XP_039955937.1|BTRY
OG0009417	LOC117569817|XP_034107029.1|DALB	LOC120771897|XP_039956103.1|BTRY
OG0009418	LOC117570414|XP_034107931.1|DALB, LOC117570746|XP_034108458.1|DALB	LOC120772495|XP_039957076.1|BTRY
OG0009419	LOC117571961|XP_034110352.1|DALB	LOC120771469|XP_039955420.1|BTRY
OG0009420	LOC117571965|XP_034110356.1|DALB	LOC120771547|XP_039955536.1|BTRY
OG0009421	LOC117569915|XP_034107149.1|DALB	LOC120772508|XP_039957086.1|BTRY
OG0009422	LOC117567962|XP_034104156.1|DALB	LOC120772932|XP_039957765.1|BTRY
OG0009423	LOC117568698|XP_034105401.1|DALB	LOC120770945|XP_039954590.1|BTRY
OG0009424	LOC117570796|XP_034108542.1|DALB	LOC120772432|XP_039956977.1|BTRY
OG0009425	LOC117571142|XP_034109035.1|DALB	LOC120771393|XP_039955293.1|BTRY
OG0009426	LOC117568410|XP_034104942.1|DALB	LOC120772816|XP_039957541.1|BTRY
OG0009427	LOC117572295|XP_034110897.1|DALB	LOC120771148|XP_039954948.1|BTRY
OG0009428	LOC117566784|XP_034102218.1|DALB	LOC120770769|XP_039954285.1|BTRY
OG0009429	LOC117566729|XP_034102163.1|DALB	LOC120771623|XP_039955648.1|BTRY
OG0009430	LOC117568451|XP_034105016.1|DALB	LOC120771315|XP_039955188.1|BTRY
OG0009431	LOC117569111|XP_034106020.1|DALB	LOC120770217|XP_039953431.1|BTRY
OG0009432	LOC117569530|XP_034106624.1|DALB	LOC120771317|XP_039955191.1|BTRY
OG0009433	LOC117572497|XP_034111239.1|DALB	LOC120772538|XP_039957153.1|BTRY
OG0009434	LOC117572493|XP_034111234.1|DALB	LOC120771856|XP_039956039.1|BTRY
OG0009435	LOC117572494|XP_034111235.1|DALB	LOC120772221|XP_039956635.1|BTRY
OG0009436	LOC117571467|XP_034109511.1|DALB	LOC120771431|XP_039955361.1|BTRY
OG0009437	LOC117570151|XP_034107507.1|DALB	LOC120771350|XP_039955231.1|BTRY
OG0009438	LOC117569572|XP_034106687.1|DALB	LOC120772608|XP_039957257.1|BTRY
OG0009439	LOC117569819|XP_034107032.1|DALB	LOC120772023|XP_039956324.1|BTRY
OG0009440	LOC117567200|XP_034102919.1|DALB	LOC120770832|XP_039954357.1|BTRY
OG0009441	LOC117570034|XP_034107351.1|DALB	LOC120774968|XP_039960792.1|BTRY
OG0009442	LOC117563345|XP_034097519.1|DALB	LOC120774403|XP_039959958.1|BTRY
OG0009443	LOC117569157|XP_034106112.1|DALB	LOC120775955|XP_039962301.1|BTRY
OG0009444	LOC117567297|XP_034103070.1|DALB	LOC120776150|XP_039962625.1|BTRY
OG0009445	LOC117577979|XP_034118956.1|DALB	LOC120775603|XP_039961777.1|BTRY, LOC120775898|XP_039962222.1|BTRY, LOC120775602|XP_039961776.1|BTRY
OG0009446	LOC117565504|XP_034100530.1|DALB, LOC117565501|XP_034100517.1|DALB	LOC120775100|XP_039961046.1|BTRY
OG0009447	LOC117577564|XP_034118292.1|DALB	LOC120773677|XP_039958637.1|BTRY
OG0009449	LOC117578243|XP_034119553.1|DALB	LOC120773935|XP_039959073.1|BTRY
OG0009450	LOC117577635|XP_034118394.1|DALB	LOC120774582|XP_039960249.1|BTRY, LOC120775848|XP_039962152.1|BTRY
OG0009451	LOC117565178|XP_034100067.1|DALB, LOC117564535|XP_034099248.1|DALB	LOC120776025|XP_039962405.1|BTRY
OG0009452	LOC117571194|XP_034109130.1|DALB	LOC120774602|XP_039960266.1|BTRY
OG0009453	LOC117573397|XP_034112491.1|DALB, LOC117573396|XP_034112490.1|DALB	LOC120774255|XP_039959654.1|BTRY
OG0009454	LOC117566509|XP_034101941.1|DALB, LOC117566508|XP_034101940.1|DALB, LOC117566507|XP_034101939.1|DALB	LOC120774676|XP_039960341.1|BTRY
OG0009455	LOC117578270|XP_034119584.1|DALB	LOC120775421|XP_039961537.1|BTRY, LOC120775423|XP_039961538.1|BTRY, LOC120775637|XP_039961824.1|BTRY
OG0009456	LOC117578178|XP_034119368.1|DALB	LOC120774682|XP_039960347.1|BTRY, LOC120774681|XP_039960346.1|BTRY, LOC120775357|XP_039961449.1|BTRY
OG0009457	LOC117578038|XP_034119046.1|DALB	LOC120775221|XP_039961223.1|BTRY
OG0009458	LOC117576676|XP_034117565.1|DALB	LOC120775123|XP_039961079.1|BTRY
OG0009459	LOC117568200|XP_034104557.1|DALB	LOC120777483|XP_039964750.1|BTRY
OG0009460	LOC117571395|XP_034109407.1|DALB	LOC120778739|XP_039966641.1|BTRY
OG0009461	LOC117568977|XP_034105828.1|DALB	LOC120778975|XP_039966998.1|BTRY
OG0009462	LOC117569386|XP_034106407.1|DALB	LOC120777815|XP_039965287.1|BTRY
OG0009463	LOC117571778|XP_034110027.1|DALB	LOC120777800|XP_039965267.1|BTRY
OG0009464	LOC117568612|XP_034105264.1|DALB	LOC120778295|XP_039966015.1|BTRY
OG0009465	LOC117571124|XP_034109017.1|DALB	LOC120776940|XP_039963953.1|BTRY
OG0009466	LOC117568695|XP_034105395.1|DALB	LOC120777420|XP_039964655.1|BTRY
OG0009467	LOC117568812|XP_034105564.1|DALB	LOC120778073|XP_039965698.1|BTRY
OG0009468	LOC117570076|XP_034107406.1|DALB	LOC120778511|XP_039966276.1|BTRY
OG0009469	LOC117570159|XP_034107518.1|DALB	LOC120776969|XP_039963996.1|BTRY
OG0009470	LOC117569827|XP_034107043.1|DALB	LOC120778441|XP_039966163.1|BTRY
OG0009471	LOC117565433|XP_034100411.1|DALB	LOC120778074|XP_039965699.1|BTRY
OG0009472	LOC117570611|XP_034108260.1|DALB	LOC120777514|XP_039964815.1|BTRY, LOC120777515|XP_039964818.1|BTRY
OG0009473	LOC117568416|XP_034104952.1|DALB	LOC120778256|XP_039965959.1|BTRY
OG0009474	LOC117567044|XP_034102646.1|DALB	LOC120777555|XP_039964878.1|BTRY
OG0009475	LOC117571204|XP_034109139.1|DALB	LOC120777093|XP_039964160.1|BTRY
OG0009476	LOC117570789|XP_034108528.1|DALB	LOC120776774|XP_039963684.1|BTRY
OG0009477	LOC117570719|XP_034108421.1|DALB	LOC120778033|XP_039965641.1|BTRY, LOC120778032|XP_039965639.1|BTRY
OG0009478	LOC117571298|XP_034109259.1|DALB	LOC120779002|XP_039967039.1|BTRY
OG0009480	LOC117570497|XP_034108082.1|DALB	LOC120777569|XP_039964904.1|BTRY
OG0009481	LOC117571092|XP_034108967.1|DALB	LOC120778277|XP_039965996.1|BTRY
OG0009482	LOC117567802|XP_034103926.1|DALB	LOC120778720|XP_039966616.1|BTRY
OG0009483	LOC117566516|XP_034101948.1|DALB	LOC120778796|XP_039966731.1|BTRY
OG0009484	LOC117576288|XP_034116831.1|DALB	LOC120778609|XP_039966421.1|BTRY
OG0009485	LOC117572615|XP_034111458.1|DALB	LOC120778873|XP_039966852.1|BTRY
OG0009486	LOC117572616|XP_034111459.1|DALB	LOC120778875|XP_039966853.1|BTRY
OG0009487	LOC117570086|XP_034107422.1|DALB	LOC120778155|XP_039965814.1|BTRY
OG0009488	LOC117569540|XP_034106634.1|DALB	LOC120778887|XP_039966867.1|BTRY
OG0009489	LOC117568474|XP_034105050.1|DALB	LOC120778724|XP_039966623.1|BTRY
OG0009490	LOC117566356|XP_034101734.1|DALB	LOC120778994|XP_039967030.1|BTRY
OG0009491	LOC117571460|XP_034109502.1|DALB	LOC120777387|XP_039964614.1|BTRY
OG0009492	LOC117570196|XP_034107574.1|DALB	LOC120779030|XP_039967085.1|BTRY
OG0009493	LOC117567874|XP_034104033.1|DALB	LOC120776446|XP_039963038.1|BTRY
OG0009494	LOC117567878|XP_034104037.1|DALB	LOC120776448|XP_039963040.1|BTRY
OG0009495	LOC117568533|XP_034105138.1|DALB	LOC120777139|XP_039964218.1|BTRY
OG0009496	LOC117570579|XP_034108212.1|DALB	LOC120779128|XP_039967257.1|BTRY
OG0009497	LOC117575072|XP_034115054.1|DALB	LOC120779013|XP_039967067.1|BTRY
OG0009498	LOC117568643|XP_034105327.1|DALB	LOC120777706|XP_039965119.1|BTRY
OG0009499	LOC117567564|XP_034103515.1|DALB	LOC120777342|XP_039964528.1|BTRY
OG0009500	LOC117571809|XP_034110071.1|DALB	LOC120779099|XP_039967199.1|BTRY
OG0009501	LOC117568310|XP_034104751.1|DALB	LOC120779041|XP_039967100.1|BTRY
OG0009502	LOC117573539|XP_034112707.1|DALB	LOC120780164|XP_039968377.1|BTRY
OG0009503	LOC117565487|XP_034100480.1|DALB	LOC120781490|XP_039969648.1|BTRY
OG0009560	LOC117577793|XP_034118610.1|DALB	LOC120774906|XP_039960710.1|BTRY
OG0009564	LOC117576022|XP_034116424.1|DALB	LOC120775689|XP_039961923.1|BTRY
OG0009565	LOC117569307|XP_034106310.1|DALB	LOC120778538|XP_039966314.1|BTRY
OG0009567	LOC117575594|XP_034115751.1|DALB	LOC120766423|XP_039947859.1|BTRY
OG0009570	LOC117575193|XP_034115197.1|DALB	LOC120766751|XP_039948357.1|BTRY
OG0009571	LOC117574865|XP_034114773.1|DALB	LOC120781575|XP_039969747.1|BTRY
OG0009572	LOC117576711|XP_034117624.1|DALB	LOC120773894|XP_039959004.1|BTRY
OG0009573	LOC117567110|XP_034102792.1|DALB	LOC120773489|XP_039958364.1|BTRY
OG0009574	LOC117578159|XP_034119323.1|DALB	LOC120774832|XP_039960577.1|BTRY
OG0009575	LOC117569187|XP_034106147.1|DALB	LOC120771939|XP_039956170.1|BTRY
OG0009576	LOC117573448|XP_034112560.1|DALB	LOC120782287|XP_039970424.1|BTRY
OG0009578	LOC117563445|XP_034097673.1|DALB	LOC120767823|XP_039950042.1|BTRY
OG0009579	LOC117568584|XP_034105212.1|DALB	LOC120775442|XP_039961562.1|BTRY
OG0009580	LOC117566820|XP_034102274.1|DALB	LOC120772697|XP_039957371.1|BTRY, LOC120772622|XP_039957271.1|BTRY
OG0009581	LOC117564464|XP_034099142.1|DALB	LOC120778627|XP_039966445.1|BTRY
OG0009582	LOC117570787|XP_034108520.1|DALB	LOC120776772|XP_039963674.1|BTRY
OG0009583	LOC117570622|XP_034108287.1|DALB	LOC120774059|XP_039959298.1|BTRY, LOC120780282|XP_039968482.1|BTRY
OG0009584	LOC117576101|XP_034116553.1|DALB	LOC120773960|XP_039959129.1|BTRY
OG0009587	LOC117571962|XP_034110353.1|DALB	LOC120772180|XP_039956562.1|BTRY
OG0009588	LOC117575057|XP_034115029.1|DALB	LOC120780566|XP_039968758.1|BTRY
OG0009589	LOC117572404|XP_034111075.1|DALB	LOC120776980|XP_039964013.1|BTRY
OG0009591	LOC117576783|XP_034117726.1|DALB	LOC120766593|XP_039948135.1|BTRY
OG0009592	LOC117574800|XP_034114655.1|DALB	LOC120766737|XP_039948338.1|BTRY
OG0009593	LOC117576791|XP_034117738.1|DALB	LOC120782491|XP_039970727.1|BTRY
OG0009594	LOC117574054|XP_034113557.1|DALB	LOC120771005|XP_039954703.1|BTRY
OG0009595	LOC117575030|XP_034115000.1|DALB	LOC120779809|XP_039968119.1|BTRY
OG0009596	LOC117576148|XP_034116606.1|DALB	LOC120766808|XP_039948447.1|BTRY
OG0009597	LOC117574880|XP_034114802.1|DALB	LOC120782392|XP_039970569.1|BTRY
OG0009598	LOC117574825|XP_034114686.1|DALB	LOC120782867|XP_039971344.1|BTRY
OG0009599	LOC117576061|XP_034116486.1|DALB	LOC120782753|XP_039971137.1|BTRY
OG0009600	LOC117576033|XP_034116444.1|DALB	LOC120782673|XP_039970995.1|BTRY
OG0009601	LOC117573315|XP_034112314.1|DALB	LOC120782540|XP_039970805.1|BTRY
OG0009602	LOC117573349|XP_034112366.1|DALB	LOC120782610|XP_039970911.1|BTRY
OG0009603	LOC117574250|XP_034113870.1|DALB	LOC120771618|XP_039955644.1|BTRY
OG0009604	LOC117574930|XP_034114873.1|DALB	LOC120766631|XP_039948182.1|BTRY
OG0009605	LOC117574980|XP_034114938.1|DALB	LOC120782570|XP_039970842.1|BTRY
OG0009606	LOC117576201|XP_034116685.1|DALB	LOC120766546|XP_039948060.1|BTRY
OG0009607	LOC117576105|XP_034116554.1|DALB	LOC120767378|XP_039949300.1|BTRY
OG0009608	LOC117573303|XP_034112299.1|DALB	LOC120766320|XP_039947676.1|BTRY
OG0009610	LOC117576721|XP_034117632.1|DALB	LOC120781004|XP_039969144.1|BTRY
OG0009611	LOC117573345|XP_034112359.1|DALB	LOC120766425|XP_039947861.1|BTRY
OG0009612	LOC117576906|XP_034117934.1|DALB	LOC120766473|XP_039947949.1|BTRY
OG0009613	LOC117565454|XP_034100444.1|DALB	LOC120766797|XP_039948432.1|BTRY
OG0009614	LOC117576677|XP_034117562.1|DALB	LOC120766476|XP_039947952.1|BTRY
OG0009617	LOC117575875|XP_034116196.1|DALB	LOC120766984|XP_039948717.1|BTRY
OG0009619	LOC117574434|XP_034114163.1|DALB	LOC120766857|XP_039948519.1|BTRY
OG0009620	LOC117576812|XP_034117772.1|DALB	LOC120782458|XP_039970682.1|BTRY
OG0009621	LOC117576825|XP_034117788.1|DALB	LOC120769687|XP_039952751.1|BTRY
OG0009622	LOC117574737|XP_034114561.1|DALB	LOC120782243|XP_039970344.1|BTRY
OG0009624	LOC117576380|XP_034116969.1|DALB	LOC120778273|XP_039965990.1|BTRY
OG0009625	LOC117574619|XP_034114397.1|DALB	LOC120782387|XP_039970564.1|BTRY
OG0009626	LOC117573575|XP_034112754.1|DALB	LOC120772595|XP_039957279.1|BTRY
OG0009627	LOC117573570|XP_034112748.1|DALB	LOC120768296|XP_039950861.1|BTRY
OG0009628	LOC117573515|XP_034112640.1|DALB	LOC120778903|XP_039966887.1|BTRY
OG0009629	LOC117574438|XP_034114167.1|DALB	LOC120767046|XP_039948833.1|BTRY
OG0009630	LOC117574519|XP_034114271.1|DALB	LOC120782303|XP_039970447.1|BTRY
OG0009631	LOC117573453|XP_034112566.1|DALB	LOC120781404|XP_039969553.1|BTRY
OG0009632	LOC117567567|XP_034103526.1|DALB	LOC120766426|XP_039947862.1|BTRY
OG0009633	LOC117571443|XP_034109478.1|DALB	LOC120766525|XP_039948029.1|BTRY
OG0009634	LOC117574432|XP_034114160.1|DALB	LOC120782219|XP_039970315.1|BTRY
OG0009635	LOC117575674|XP_034115853.1|DALB	LOC120766217|XP_039947522.1|BTRY
OG0009636	LOC117570496|XP_034108081.1|DALB	LOC120782091|XP_039970176.1|BTRY
OG0009637	LOC117573284|XP_034112275.1|DALB	LOC120775864|XP_039962171.1|BTRY
OG0009638	LOC117576307|XP_034116853.1|DALB	LOC120777906|XP_039965462.1|BTRY
OG0009639	LOC117574565|XP_034114328.1|DALB	LOC120777977|XP_039965591.1|BTRY
OG0009640	LOC117575917|XP_034116262.1|DALB	LOC120766323|XP_039947681.1|BTRY
OG0009641	LOC117574932|XP_034114872.1|DALB	LOC120778719|XP_039966655.1|BTRY
OG0009642	LOC117574399|XP_034114129.1|DALB	LOC120778874|XP_039966886.1|BTRY
OG0009643	LOC117574487|XP_034114216.1|DALB	LOC120779107|XP_039967259.1|BTRY
OG0009644	LOC117575992|XP_034116380.1|DALB	LOC120777202|XP_039964310.1|BTRY
OG0009645	LOC117575368|XP_034115424.1|DALB	LOC120779427|XP_039967619.1|BTRY
OG0009646	LOC117574391|XP_034114120.1|DALB	LOC120779480|XP_039967732.1|BTRY
OG0009647	LOC117574722|XP_034114540.1|DALB	LOC120782322|XP_039970478.1|BTRY
OG0009648	LOC117574517|XP_034114268.1|DALB	LOC120782695|XP_039971028.1|BTRY
OG0009649	LOC117573821|XP_034113137.1|DALB	LOC120776768|XP_039963669.1|BTRY
OG0009650	LOC117564198|XP_034098765.1|DALB	LOC120769559|XP_039952542.1|BTRY
OG0009651	LOC117563968|XP_034098447.1|DALB	LOC120767654|XP_039949761.1|BTRY
OG0009652	LOC117565269|XP_034100187.1|DALB	LOC120768027|XP_039950435.1|BTRY
OG0009653	LOC117564809|XP_034099620.1|DALB	LOC120769796|XP_039952918.1|BTRY
OG0009654	LOC117564810|XP_034099623.1|DALB	LOC120769795|XP_039952917.1|BTRY
OG0009655	LOC117566132|XP_034101504.1|DALB	LOC120767429|XP_039949408.1|BTRY
OG0009656	LOC117564043|XP_034098544.1|DALB	LOC120768500|XP_039951158.1|BTRY
OG0009657	LOC117565084|XP_034099925.1|DALB	LOC120767634|XP_039949734.1|BTRY
OG0009658	LOC117564359|XP_034098964.1|DALB	LOC120769173|XP_039951990.1|BTRY
OG0009659	LOC117563525|XP_034097797.1|DALB	LOC120769421|XP_039952337.1|BTRY
OG0009660	LOC117565407|XP_034100383.1|DALB	LOC120768669|XP_039951381.1|BTRY
OG0009661	LOC117563903|XP_034098355.1|DALB	LOC120768455|XP_039951090.1|BTRY
OG0009662	LOC117563211|XP_034097293.1|DALB	LOC120767944|XP_039950260.1|BTRY
OG0009663	LOC117564174|XP_034098733.1|DALB	LOC120769725|XP_039952801.1|BTRY
OG0009664	LOC117564380|XP_034098991.1|DALB	LOC120767862|XP_039950110.1|BTRY
OG0009665	LOC117565953|XP_034101233.1|DALB	LOC120768206|XP_039950712.1|BTRY
OG0009666	LOC117564541|XP_034099254.1|DALB	LOC120767791|XP_039949989.1|BTRY
OG0009667	LOC117564040|XP_034098535.1|DALB	LOC120768216|XP_039950720.1|BTRY
OG0009668	LOC117565549|XP_034100604.1|DALB	LOC120769279|XP_039952128.1|BTRY
OG0009669	LOC117563474|XP_034097721.1|DALB	LOC120769644|XP_039952683.1|BTRY
OG0009670	LOC117563271|XP_034097390.1|DALB	LOC120768436|XP_039951056.1|BTRY
OG0009671	LOC117564191|XP_034098756.1|DALB	LOC120768166|XP_039950664.1|BTRY
OG0009672	LOC117565924|XP_034101188.1|DALB	LOC120768488|XP_039951138.1|BTRY
OG0009673	LOC117564993|XP_034099829.1|DALB	LOC120768787|XP_039951479.1|BTRY
OG0009674	LOC117565116|XP_034099970.1|DALB	LOC120767262|XP_039949064.1|BTRY
OG0009675	LOC117566056|XP_034101402.1|DALB	LOC120768069|XP_039950529.1|BTRY
OG0009676	LOC117565231|XP_034100129.1|DALB	LOC120768511|XP_039951170.1|BTRY
OG0009677	LOC117565181|XP_034100069.1|DALB	LOC120769045|XP_039951825.1|BTRY
OG0009679	LOC117565157|XP_034100031.1|DALB	LOC120768546|XP_039951222.1|BTRY
OG0009680	LOC117563699|XP_034098034.1|DALB	LOC120767251|XP_039949040.1|BTRY
OG0009681	LOC117571028|XP_034108878.1|DALB	LOC120770539|XP_039954028.1|BTRY
OG0009682	LOC117566565|XP_034101997.1|DALB	LOC120773029|XP_039957893.1|BTRY
OG0009683	LOC117569326|XP_034106344.1|DALB	LOC120772679|XP_039957350.1|BTRY
OG0009684	LOC117569324|XP_034106341.1|DALB	LOC120771463|XP_039955408.1|BTRY
OG0009685	LOC117569446|XP_034106500.1|DALB	LOC120771296|XP_039955165.1|BTRY
OG0009686	LOC117569079|XP_034105985.1|DALB	LOC120772563|XP_039957184.1|BTRY
OG0009687	LOC117568457|XP_034105024.1|DALB	LOC120772916|XP_039957750.1|BTRY
OG0009688	LOC117567675|XP_034103688.1|DALB	LOC120771237|XP_039955085.1|BTRY
OG0009689	LOC117572720|XP_034111673.1|DALB	LOC120772961|XP_039957799.1|BTRY
OG0009690	LOC117568226|XP_034104591.1|DALB	LOC120772262|XP_039956698.1|BTRY
OG0009691	LOC117571996|XP_034110398.1|DALB	LOC120772223|XP_039956641.1|BTRY
OG0009692	LOC117570114|XP_034107468.1|DALB	LOC120771759|XP_039955875.1|BTRY
OG0009693	LOC117571904|XP_034110267.1|DALB	LOC120771875|XP_039956062.1|BTRY
OG0009694	LOC117566713|XP_034102149.1|DALB	LOC120771604|XP_039955617.1|BTRY
OG0009695	LOC117571261|XP_034109213.1|DALB	LOC120772703|XP_039957382.1|BTRY
OG0009696	LOC117570326|XP_034107763.1|DALB	LOC120772237|XP_039956665.1|BTRY
OG0009698	LOC117568295|XP_034104706.1|DALB	LOC120772721|XP_039957413.1|BTRY
OG0009700	LOC117567131|XP_034102832.1|DALB	LOC120771200|XP_039955034.1|BTRY
OG0009701	LOC117576596|XP_034117376.1|DALB	LOC120772306|XP_039956753.1|BTRY
OG0009703	LOC117564126|XP_034098678.1|DALB	LOC120772597|XP_039957244.1|BTRY
OG0009704	LOC117571489|XP_034109548.1|DALB	LOC120772345|XP_039956842.1|BTRY
OG0009705	LOC117570616|XP_034108268.1|DALB	LOC120771846|XP_039956023.1|BTRY
OG0009706	LOC117566697|XP_034102134.1|DALB	LOC120770602|XP_039954140.1|BTRY
OG0009707	LOC117574578|XP_034114349.1|DALB	LOC120772792|XP_039957509.1|BTRY
OG0009708	LOC117569448|XP_034106502.1|DALB	LOC120771653|XP_039955702.1|BTRY
OG0009709	LOC117569343|XP_034106363.1|DALB	LOC120772641|XP_039957299.1|BTRY
OG0009710	LOC117569342|XP_034106362.1|DALB	LOC120771407|XP_039955315.1|BTRY
OG0009711	LOC117571060|XP_034108920.1|DALB	LOC120770620|XP_039954155.1|BTRY
OG0009712	LOC117570173|XP_034107541.1|DALB	LOC120770487|XP_039953935.1|BTRY
OG0009713	LOC117568803|XP_034105555.1|DALB	LOC120771099|XP_039954867.1|BTRY
OG0009714	LOC117567847|XP_034103990.1|DALB	LOC120772125|XP_039956473.1|BTRY
OG0009715	LOC117566486|XP_034101910.1|DALB	LOC120770726|XP_039954239.1|BTRY
OG0009717	LOC117570653|XP_034108316.1|DALB	LOC120771502|XP_039955489.1|BTRY
OG0009718	LOC117569037|XP_034105926.1|DALB	LOC120771996|XP_039956287.1|BTRY
OG0009719	LOC117567765|XP_034103849.1|DALB	LOC120772297|XP_039956739.1|BTRY
OG0009720	LOC117572411|XP_034111086.1|DALB	LOC120770543|XP_039954035.1|BTRY
OG0009721	LOC117570741|XP_034108454.1|DALB	LOC120770224|XP_039953438.1|BTRY
OG0009722	LOC117569645|XP_034106775.1|DALB	LOC120772456|XP_039957014.1|BTRY
OG0009723	LOC117569588|XP_034106709.1|DALB	LOC120770780|XP_039954293.1|BTRY
OG0009724	LOC117571281|XP_034109234.1|DALB	LOC120770929|XP_039954568.1|BTRY
OG0009725	LOC117568654|XP_034105342.1|DALB	LOC120773013|XP_039957869.1|BTRY
OG0009726	LOC117574661|XP_034114456.1|DALB	LOC120771784|XP_039955912.1|BTRY
OG0009727	LOC117566747|XP_034102182.1|DALB	LOC120771565|XP_039955563.1|BTRY
OG0009728	LOC117566788|XP_034102221.1|DALB	LOC120772880|XP_039957660.1|BTRY
OG0009729	LOC117570948|XP_034108772.1|DALB	LOC120772451|XP_039957008.1|BTRY
OG0009730	LOC117575161|XP_034115158.1|DALB	LOC120770203|XP_039953384.1|BTRY
OG0009731	LOC117569490|XP_034106562.1|DALB	LOC120770799|XP_039954312.1|BTRY
OG0009732	LOC117569604|XP_034106729.1|DALB	LOC120771117|XP_039954901.1|BTRY
OG0009733	LOC117568111|XP_034104403.1|DALB	LOC120770815|XP_039954327.1|BTRY
OG0009734	LOC117565657|XP_034100771.1|DALB	LOC120773589|XP_039958518.1|BTRY
OG0009735	LOC117566225|XP_034101662.1|DALB	LOC120775834|XP_039962133.1|BTRY
OG0009736	LOC117577232|XP_034118114.1|DALB	LOC120773482|XP_039958345.1|BTRY
OG0009737	LOC117576128|XP_034116578.1|DALB	LOC120774224|XP_039959616.1|BTRY
OG0009738	LOC117575426|XP_034115521.1|DALB	LOC120774559|XP_039960226.1|BTRY
