Orthogroup	DALB.longest_only	DSIM.longest_only
OG0003790	LOC117568094|XP_034104365.1|DALB, LOC117568095|XP_034104366.1|DALB	LOC6737108|XP_002083955.1|DSIM
OG0003791	LOC117573279|XP_034112257.1|DALB	LOC6726968|XP_016033461.1|DSIM
OG0003792	LOC117569708|XP_034106863.1|DALB	LOC6734970|XP_016028269.1|DSIM
OG0003793	LOC117568175|XP_034104501.1|DALB	LOC6736148|XP_016029534.1|DSIM
OG0003794	LOC117567942|XP_034104128.1|DALB	LOC6735710|XP_016029083.1|DSIM
OG0003795	LOC117567473|XP_034103387.1|DALB	LOC27207737|XP_016031895.2|DSIM
OG0003796	LOC117575129|XP_034115123.1|DALB	LOC6730089|XP_002105382.1|DSIM
OG0003797	LOC117563962|XP_034098429.1|DALB	LOC6732323|XP_016024986.1|DSIM
OG0003798	LOC117568182|XP_034104520.1|DALB	LOC6733720|XP_016026691.1|DSIM
OG0003799	LOC117569495|XP_034106569.1|DALB	LOC27206600|XP_016029112.2|DSIM
OG0003800	LOC117564914|XP_034099759.1|DALB	LOC6732328|XP_002079456.1|DSIM
OG0003801	LOC117565055|XP_034099891.1|DALB	LOC6732891|XP_016025611.1|DSIM
OG0003802	LOC117564906|XP_034099750.1|DALB	LOC6732899|XP_002080004.2|DSIM
OG0003803	LOC117575136|XP_034115133.1|DALB	LOC6730087|XP_016036852.1|DSIM
OG0003804	LOC117565780|XP_034100948.1|DALB	LOC6732346|XP_016024998.1|DSIM
OG0003805	LOC117564081|XP_034098600.1|DALB	LOC6730406|XP_002077587.3|DSIM
OG0003806	LOC117566048|XP_034101388.1|DALB	LOC6733155|XP_016026030.1|DSIM
OG0003807	LOC117563373|XP_034097565.1|DALB	LOC6731142|XP_016023692.1|DSIM
OG0003808	LOC117567638|XP_034103634.1|DALB	LOC27206216|XP_016032338.2|DSIM
OG0003809	LOC117563239|XP_034097337.1|DALB	LOC6732733|XP_016025465.1|DSIM
OG0003810	LOC117567743|XP_034103819.1|DALB	LOC6736088|XP_016029484.1|DSIM
OG0003811	LOC117569811|XP_034107019.1|DALB	LOC6735259|XP_016028607.1|DSIM
OG0003812	LOC117563342|XP_034097510.1|DALB	LOC6730420|XP_039147089.1|DSIM
OG0003813	LOC117564829|XP_034099645.1|DALB	LOC6731693|XP_002078829.1|DSIM
OG0003814	LOC117563624|XP_034097922.1|DALB	LOC6732096|XP_016024768.1|DSIM
OG0003815	LOC117573564|XP_034112740.1|DALB	LOC27206460|XP_016033859.1|DSIM
OG0003816	LOC117564648|XP_034099400.1|DALB	LOC6732825|XP_016025547.1|DSIM
OG0003817	LOC117564259|XP_034098854.1|DALB	LOC6731635|XP_002078775.1|DSIM
OG0003818	LOC117565276|XP_034100195.1|DALB	LOC6732726|XP_016025458.1|DSIM
OG0003819	LOC117565987|XP_034101291.1|DALB	LOC6730926|XP_016023375.1|DSIM
OG0003820	LOC117573457|XP_034112571.1|DALB	LOC6728842|XP_002104176.1|DSIM
OG0003821	LOC117570474|XP_034108048.1|DALB	LOC6734482|XP_002081501.1|DSIM
OG0003822	LOC117565091|XP_034099936.1|DALB	LOC6731210|XP_002078369.2|DSIM
OG0003823	LOC117563313|XP_034097462.1|DALB	LOC6730615|XP_016023053.1|DSIM
OG0003824	LOC117563558|XP_034097829.1|DALB	LOC6732837|XP_002079950.1|DSIM
OG0003825	LOC117566154|XP_034101533.1|DALB	LOC6731533|XP_002078680.1|DSIM
OG0003826	LOC117564366|XP_034098974.1|DALB	LOC27208514|XP_016023588.1|DSIM
OG0003827	LOC117563675|XP_034097992.1|DALB	LOC6731631|XP_002078771.1|DSIM
OG0003828	LOC117563673|XP_034097989.1|DALB	LOC6731634|XP_016024314.1|DSIM
OG0003829	LOC117565560|XP_034100619.1|DALB	LOC6739237|XP_039154423.1|DSIM
OG0003830	LOC117565461|XP_034100456.1|DALB	LOC6733064|XP_002080141.1|DSIM
OG0003831	LOC117575691|XP_034115894.1|DALB	LOC6729037|XP_002104358.1|DSIM
OG0003832	LOC117565616|XP_034100712.1|DALB	LOC6731268|XP_016023829.1|DSIM
OG0003833	LOC117565620|XP_034100723.1|DALB	LOC6731270|XP_016023832.1|DSIM
OG0003834	LOC117565280|XP_034100198.1|DALB	LOC6731283|XP_016023848.1|DSIM
OG0003835	LOC117563725|XP_034098078.1|DALB	LOC6732445|XP_016025088.1|DSIM
OG0003836	LOC117565605|XP_034100701.1|DALB	LOC6732756|XP_002079869.2|DSIM
OG0003837	LOC117565604|XP_034100699.1|DALB	LOC6732754|XP_002079867.2|DSIM
OG0003838	LOC117564641|XP_034099392.1|DALB	LOC6730884|XP_016023309.1|DSIM
OG0003839	LOC117563249|XP_034097353.1|DALB	LOC6732207|XP_002079336.1|DSIM
OG0003840	LOC117567633|XP_034103623.1|DALB	LOC6733468|XP_002080525.1|DSIM
OG0003841	LOC117564813|XP_034099626.1|DALB	LOC6730721|XP_016023152.1|DSIM
OG0003842	LOC117566200|XP_034101608.1|DALB	LOC6731924|XP_016024595.1|DSIM
OG0003843	LOC117563870|XP_034098317.1|DALB	LOC6732274|XP_039153672.1|DSIM
OG0003844	LOC117563657|XP_034097962.1|DALB	LOC6732205|XP_016024883.1|DSIM
OG0003845	LOC117564572|XP_034099299.1|DALB	LOC6732396|XP_039151659.1|DSIM
OG0003846	LOC117564652|XP_034099403.1|DALB	LOC6731653|XP_016024334.1|DSIM
OG0003847	LOC117563207|XP_034097285.1|DALB	LOC27207473|XP_016024271.1|DSIM
OG0003848	LOC117576546|XP_034117274.1|DALB	LOC6739737|XP_002076630.2|DSIM
OG0003849	LOC117569152|XP_034106104.1|DALB	LOC6733872|XP_002080916.1|DSIM
OG0003850	LOC117564416|XP_034099038.1|DALB	LOC6732293|XP_016024955.1|DSIM
OG0003851	LOC117570573|XP_034108206.1|DALB	LOC6735410|XP_016028725.1|DSIM
OG0003852	LOC117566080|XP_034101451.1|DALB	LOC6730670|XP_039154430.1|DSIM
OG0003853	LOC117566398|XP_034101798.1|DALB	LOC6734687|XP_016027883.1|DSIM
OG0003854	LOC117564451|XP_034099121.1|DALB	LOC6732554|XP_016025205.1|DSIM
OG0003855	LOC117563343|XP_034097511.1|DALB	LOC6732553|XP_002079672.3|DSIM
OG0003856	LOC117564740|XP_034099519.1|DALB	LOC6731939|XP_002079074.1|DSIM
OG0003857	LOC117564000|XP_034098481.1|DALB	LOC6732493|XP_002079613.1|DSIM
OG0003858	LOC117578324|XP_034119677.1|DALB	LOC27208298|XP_039153828.1|DSIM
OG0003859	LOC117565130|XP_034099987.1|DALB	LOC6732727|XP_016025459.1|DSIM
OG0003860	LOC117566659|XP_034102094.1|DALB	LOC6734989|XP_002081971.2|DSIM
OG0003861	LOC117564373|XP_034098980.1|DALB	LOC6730756|XP_002077924.1|DSIM
OG0003862	LOC117564404|XP_034099019.1|DALB	LOC6731173|XP_016023720.1|DSIM
OG0003863	LOC117565658|XP_034100767.1|DALB	LOC6731609|XP_039151129.1|DSIM
OG0003864	LOC117565719|XP_034100857.1|DALB	LOC6731608|XP_002078749.1|DSIM
OG0003865	LOC117574941|XP_034114881.1|DALB	LOC6729673|XP_002104979.2|DSIM
OG0003867	LOC117564114|XP_034098662.1|DALB	LOC27207535|XP_016025867.1|DSIM
OG0003868	LOC117571383|XP_034109396.1|DALB	LOC6731789|XP_016024479.2|DSIM
OG0003869	LOC117564187|XP_034098752.1|DALB	LOC6730858|XP_002078022.2|DSIM
OG0003870	LOC117565525|XP_034100555.1|DALB	LOC6732682|XP_016025407.1|DSIM
OG0003871	LOC117564733|XP_034099511.1|DALB	LOC6732074|XP_002079206.1|DSIM
OG0003872	LOC117569057|XP_034105959.1|DALB	LOC6734934|XP_002081931.1|DSIM
OG0003873	LOC117563876|XP_034098325.1|DALB	LOC6733045|XP_002080123.1|DSIM
OG0003876	LOC117565061|XP_034099899.1|DALB	LOC6730591|XP_016023035.1|DSIM
OG0003877	LOC117565431|XP_034100408.1|DALB	LOC6732456|XP_002079576.1|DSIM
OG0003878	LOC117564465|XP_034099143.1|DALB	LOC6732728|XP_039147215.1|DSIM
OG0003879	LOC117567516|XP_034103451.1|DALB	LOC27209130|XP_016029640.2|DSIM
OG0003880	LOC117569699|XP_034106851.1|DALB	LOC27206237|XP_016031379.1|DSIM
OG0003881	LOC117567132|XP_034102833.1|DALB	LOC6736098|XP_002082999.1|DSIM
OG0003882	LOC117568443|XP_034105002.1|DALB	LOC27207977|XP_016026042.1|DSIM
OG0003883	LOC117566348|XP_034101729.1|DALB	LOC6739896|XP_016038500.1|DSIM
OG0003884	LOC117563908|XP_034098361.1|DALB	LOC6732250|XP_016024928.1|DSIM
OG0003886	LOC117564665|XP_034099419.1|DALB, LOC117564705|XP_034099474.1|DALB	LOC6731229|XP_002078388.2|DSIM
OG0003887	LOC117564637|XP_034099389.1|DALB	LOC6730722|XP_002077890.3|DSIM
OG0003888	LOC117573391|XP_034112482.1|DALB	LOC6729132|XP_016035777.1|DSIM
OG0003889	LOC117564098|XP_034098635.1|DALB	LOC6730544|XP_016022996.1|DSIM
OG0003890	LOC117568260|XP_034104637.1|DALB	LOC6736639|XP_002083495.1|DSIM
OG0003891	LOC117565832|XP_034101031.1|DALB	LOC6732259|XP_002079388.2|DSIM
OG0003892	LOC117568989|XP_034105851.1|DALB	LOC6736405|XP_002083277.1|DSIM
OG0003893	LOC117563697|XP_034098032.1|DALB	LOC6732814|XP_016025540.1|DSIM
OG0003895	LOC117577742|XP_034118544.1|DALB	LOC6735467|XP_002082406.1|DSIM
OG0003896	LOC117569907|XP_034107138.1|DALB	LOC6735464|XP_016028769.1|DSIM
OG0003897	LOC117566890|XP_034102395.1|DALB	LOC6734901|XP_002081898.1|DSIM
OG0003898	LOC117565730|XP_034100869.1|DALB	LOC6732783|XP_002079896.2|DSIM
OG0003899	LOC117565653|XP_034100762.1|DALB	LOC6730462|XP_002077643.2|DSIM
OG0003900	LOC117563845|XP_034098266.1|DALB	LOC6730523|XP_016022977.1|DSIM
OG0003901	LOC117564883|XP_034099722.1|DALB	LOC6732492|XP_002079612.1|DSIM
OG0003902	LOC117564023|XP_034098513.1|DALB	LOC6731315|XP_016023887.1|DSIM
OG0003903	LOC117563327|XP_034097482.1|DALB	LOC6732158|XP_002079290.2|DSIM
OG0003904	LOC117563326|XP_034097481.1|DALB	LOC6732159|XP_002079291.2|DSIM
OG0003905	LOC117575572|XP_034115726.1|DALB	LOC6729470|XP_016036142.1|DSIM
OG0003906	LOC117567704|XP_034103725.1|DALB	LOC6735673|XP_002082591.2|DSIM
OG0003907	LOC117566206|XP_034101624.1|DALB	LOC6730505|XP_002077686.1|DSIM
OG0003908	LOC117566207|XP_034101625.1|DALB	LOC6730506|XP_002077687.1|DSIM
OG0003909	LOC117568236|XP_034104602.1|DALB	LOC6733941|XP_016026996.1|DSIM
OG0003910	LOC117568238|XP_034104607.1|DALB	LOC6727114|XP_002102507.1|DSIM
OG0003911	LOC117564793|XP_034099605.1|DALB	LOC27207317|XP_016023479.1|DSIM
OG0003912	LOC117564859|XP_034099693.1|DALB	LOC6732444|XP_002079565.2|DSIM
OG0003913	LOC117563913|XP_034098367.1|DALB	LOC6732244|XP_016024925.1|DSIM
OG0003914	LOC117564132|XP_034098683.1|DALB	LOC6731952|XP_002079087.2|DSIM
OG0003915	LOC117577560|XP_034118285.1|DALB	LOC27208350|XP_039153951.1|DSIM
OG0003916	LOC117565878|XP_034101110.1|DALB	LOC6732500|XP_002079620.1|DSIM
OG0003917	LOC117565632|XP_034100733.1|DALB	LOC6731080|XP_002078238.1|DSIM
OG0003918	LOC117565938|XP_034101215.1|DALB	LOC6732035|XP_002079167.1|DSIM
OG0003919	LOC117564675|XP_034099433.1|DALB	LOC6730829|XP_002077996.1|DSIM
OG0003920	LOC117567114|XP_034102808.1|DALB	LOC6735725|XP_002082638.1|DSIM
OG0003921	LOC117565032|XP_034099870.1|DALB	LOC6732982|XP_039151609.1|DSIM
OG0003922	LOC117565764|XP_034100922.1|DALB	LOC6731941|XP_002079076.1|DSIM
OG0003923	LOC117573229|XP_034112168.1|DALB	LOC6724701|XP_002105747.1|DSIM
OG0003924	LOC117567897|XP_034104060.1|DALB	LOC6734289|XP_016027354.1|DSIM
OG0003925	LOC117563494|XP_034097748.1|DALB	LOC6731040|XP_016023534.1|DSIM
OG0003926	LOC117563268|XP_034097386.1|DALB	LOC6738944|XP_016023547.1|DSIM
OG0003927	LOC117566075|XP_034101445.1|DALB	LOC6730668|XP_002077838.1|DSIM
OG0003928	LOC117566156|XP_034101536.1|DALB	LOC6731534|XP_002078681.1|DSIM
OG0003929	LOC117566001|XP_034101309.1|DALB	LOC6731947|XP_002079082.1|DSIM
OG0003930	LOC117563306|XP_034097444.1|DALB	LOC27206679|XP_016023861.1|DSIM
OG0003931	LOC117578395|XP_034119734.1|DALB	LOC6731252|XP_016023790.1|DSIM
OG0003932	LOC117566645|XP_034102078.1|DALB	LOC6733631|XP_039148516.1|DSIM
OG0003933	LOC117565072|XP_034099909.1|DALB	LOC6731003|XP_016023466.1|DSIM
OG0003934	LOC117565915|XP_034101174.1|DALB	LOC6731554|XP_002078695.1|DSIM
OG0003935	LOC117567965|XP_034104165.1|DALB	LOC6734688|XP_016027886.1|DSIM
OG0003936	LOC117567966|XP_034104166.1|DALB	LOC6734689|XP_002081696.1|DSIM
OG0003937	LOC117571580|XP_034109687.1|DALB	LOC6733456|XP_016026403.1|DSIM
OG0003938	LOC117563338|XP_034097500.1|DALB	LOC6731035|XP_039148279.1|DSIM
OG0003939	LOC117564578|XP_034099311.1|DALB	LOC6731056|XP_002078215.1|DSIM
OG0003940	LOC117565962|XP_034101248.1|DALB	LOC6731029|XP_002078190.2|DSIM
OG0003941	LOC117566137|XP_034101510.1|DALB	LOC6731032|XP_002078193.1|DSIM
OG0003942	LOC117565439|XP_034100420.1|DALB	LOC6731409|XP_002078561.1|DSIM
OG0003943	LOC117563930|XP_034098393.1|DALB	LOC27206521|XP_016023531.1|DSIM
OG0003944	LOC117565343|XP_034100288.1|DALB	LOC6732088|XP_002079220.1|DSIM
OG0003945	LOC117566922|XP_034102433.1|DALB	LOC6739498|XP_002076395.1|DSIM
OG0003946	LOC117563595|XP_034097873.1|DALB, LOC117563555|XP_034097826.1|DALB	LOC6732800|XP_002079913.1|DSIM
OG0003947	LOC117565057|XP_034099895.1|DALB	LOC6732788|XP_002079901.2|DSIM
OG0003948	LOC117565318|XP_034100249.1|DALB	LOC6732621|XP_002079740.1|DSIM
OG0003949	LOC117565315|XP_034100244.1|DALB	LOC6732623|XP_039154511.1|DSIM
OG0003950	LOC117564831|XP_034099647.1|DALB	LOC6731155|XP_016023707.1|DSIM
OG0003951	LOC117565299|XP_034100226.1|DALB	LOC6731150|XP_002078308.2|DSIM
OG0003952	LOC117563732|XP_034098103.1|DALB	LOC6731969|XP_002079103.1|DSIM
OG0003953	LOC117563528|XP_034097798.1|DALB	LOC6731278|XP_016023841.1|DSIM
OG0003954	LOC117570859|XP_034108630.1|DALB	LOC6736757|XP_016030379.1|DSIM
OG0003956	LOC117564029|XP_034098523.1|DALB	LOC6732680|XP_016025401.1|DSIM
OG0003957	LOC117572068|XP_034110539.1|DALB	LOC6737252|XP_016030964.1|DSIM
OG0003958	LOC117573260|XP_034112236.1|DALB	LOC6726126|XP_016039626.1|DSIM
OG0003959	LOC117568383|XP_034104882.1|DALB	LOC6735450|XP_016028753.1|DSIM
OG0003960	LOC117578111|XP_034119186.1|DALB	LOC6733227|XP_039152613.1|DSIM
OG0003961	LOC117565848|XP_034101056.1|DALB	LOC6731399|XP_039151770.1|DSIM
OG0003962	LOC117563269|XP_034097388.1|DALB	LOC6731044|XP_016023550.1|DSIM
OG0003964	LOC117564208|XP_034098782.1|DALB	LOC6730864|XP_016023290.1|DSIM
OG0003965	LOC117565988|XP_034101292.1|DALB	LOC6731436|XP_016024062.1|DSIM
OG0003966	LOC117565685|XP_034100810.1|DALB	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM
OG0003967	LOC117567417|XP_034103284.1|DALB	LOC6735571|XP_016028920.1|DSIM
OG0003968	LOC117566871|XP_034102369.1|DALB	LOC6735568|XP_016028909.1|DSIM
OG0003969	LOC117567414|XP_034103281.1|DALB	LOC6739261|XP_016028173.1|DSIM
OG0003970	LOC117565762|XP_034100920.1|DALB	LOC6730459|XP_016022916.2|DSIM
OG0003971	LOC117564828|XP_034099642.1|DALB	LOC6731772|XP_016024467.1|DSIM
OG0003972	LOC117570468|XP_034108033.1|DALB	LOC6738108|XP_016031942.1|DSIM
OG0003973	LOC117568176|XP_034104502.1|DALB	LOC6736145|XP_002083045.1|DSIM
OG0003974	LOC117569773|XP_034106963.1|DALB	LOC6734080|XP_002081115.1|DSIM
OG0003975	LOC117563653|XP_034097954.1|DALB	LOC6731576|XP_016024239.1|DSIM
OG0003976	LOC117564588|XP_034099324.1|DALB	LOC6732831|XP_002079944.1|DSIM
OG0003977	LOC117565155|XP_034100028.1|DALB	LOC6732199|XP_002079328.1|DSIM
OG0003978	LOC117572484|XP_034111225.1|DALB	LOC6738657|XP_002085459.1|DSIM
OG0003979	LOC117563611|XP_034097903.1|DALB	LOC6731844|XP_002078979.1|DSIM
OG0003980	LOC117573553|XP_034112725.1|DALB	LOC6727995|XP_002103347.2|DSIM
OG0003981	LOC117563602|XP_034097885.1|DALB	LOC6732093|XP_002079225.1|DSIM
OG0003982	LOC117565169|XP_034100046.1|DALB	LOC6732816|XP_016025541.1|DSIM
OG0003983	LOC117565430|XP_034100407.1|DALB	LOC6732457|XP_002079577.1|DSIM
OG0003984	LOC117566153|XP_034101530.1|DALB	LOC6732760|XP_016025483.1|DSIM
OG0003985	LOC117565464|XP_034100460.1|DALB	LOC6732764|XP_016025484.1|DSIM
OG0003986	LOC117564532|XP_034099244.1|DALB	LOC6731339|XP_002078495.2|DSIM
OG0003987	LOC117563826|XP_034098245.1|DALB	LOC6731341|XP_016023934.1|DSIM
OG0003988	LOC117564477|XP_034099168.1|DALB	LOC6731046|XP_039147495.1|DSIM
OG0003989	LOC117564207|XP_034098779.1|DALB	LOC6732064|XP_002079196.1|DSIM
OG0003990	LOC117563290|XP_034097423.1|DALB	LOC6732389|XP_002079510.1|DSIM
OG0003991	LOC117565810|XP_034100991.1|DALB	LOC6730978|XP_016023443.1|DSIM
OG0003992	LOC117565360|XP_034100313.1|DALB	LOC6730975|XP_002078136.1|DSIM
OG0003993	LOC117563295|XP_034097429.1|DALB	LOC6730961|XP_039149579.1|DSIM
OG0003994	LOC117573815|XP_034113123.1|DALB	LOC6729993|XP_002105287.1|DSIM
OG0003995	LOC117567894|XP_034104058.1|DALB	LOC6734288|XP_039147482.1|DSIM
OG0003996	LOC117568857|XP_034105628.1|DALB	LOC6733624|XP_002080678.1|DSIM
OG0003997	LOC117565655|XP_034100764.1|DALB	LOC6731344|XP_016023935.1|DSIM
OG0003998	LOC117563950|XP_034098413.1|DALB	LOC27209337|XP_039148229.1|DSIM
OG0003999	LOC117565692|XP_034100818.1|DALB	LOC6739549|XP_002076446.1|DSIM
OG0004000	LOC117577757|XP_034118558.1|DALB	LOC27207325|XP_039153950.1|DSIM
OG0004001	LOC117567294|XP_034103062.1|DALB	LOC6735998|XP_016029373.1|DSIM
OG0004002	LOC117564456|XP_034099131.1|DALB	LOC6732901|XP_002080006.1|DSIM
OG0004003	LOC117566071|XP_034101422.1|DALB	LOC6731959|XP_016024627.1|DSIM
OG0004004	LOC117566118|XP_034101483.1|DALB	LOC6731452|XP_016024106.1|DSIM
OG0004005	LOC117565170|XP_034100048.1|DALB	LOC6731087|XP_016023614.1|DSIM
OG0004006	LOC117564035|XP_034098530.1|DALB	LOC6732977|XP_002080056.1|DSIM
OG0004007	LOC117564189|XP_034098754.1|DALB	LOC6730857|XP_002078021.1|DSIM
OG0004008	LOC117563336|XP_034097498.1|DALB	LOC6730424|XP_039147100.1|DSIM
OG0004009	LOC117564773|XP_034099563.1|DALB	LOC6730705|XP_002077875.2|DSIM
OG0004010	LOC117565742|XP_034100879.1|DALB	LOC6732273|XP_039153679.1|DSIM
OG0004011	LOC117564317|XP_034098910.1|DALB, LOC117564322|XP_034098914.1|DALB	LOC6732234|XP_016024911.1|DSIM
OG0004012	LOC117575532|XP_034115672.1|DALB	LOC6729122|XP_016035770.1|DSIM
OG0004013	LOC117564419|XP_034099042.1|DALB	LOC6732296|XP_039154307.1|DSIM
OG0004014	LOC117569345|XP_034106369.1|DALB	LOC6738109|XP_039149775.1|DSIM
OG0004015	LOC117563323|XP_034097477.1|DALB	LOC6732161|XP_016024843.1|DSIM
OG0004016	LOC117564762|XP_034099550.1|DALB	LOC6731788|XP_002078923.1|DSIM
OG0004017	LOC117565584|XP_034100671.1|DALB	LOC6730955|XP_002078118.1|DSIM
OG0004018	LOC117569340|XP_034106361.1|DALB	LOC6733322|XP_002080381.1|DSIM
OG0004019	LOC117563721|XP_034098072.1|DALB	LOC6732991|XP_002080070.1|DSIM
OG0004020	LOC117563349|XP_034097526.1|DALB	LOC27206524|XP_016023238.1|DSIM
OG0004021	LOC117566139|XP_034101513.1|DALB	LOC6739182|XP_016023230.1|DSIM
OG0004022	LOC117565875|XP_034101106.1|DALB	LOC6732498|XP_002079618.1|DSIM
OG0004023	LOC117569911|XP_034107141.1|DALB	LOC6735284|XP_016028648.1|DSIM
OG0004024	LOC117565215|XP_034100115.1|DALB	LOC6739242|XP_016025185.1|DSIM
OG0004025	LOC117565825|XP_034101024.1|DALB	LOC6731681|XP_016024371.1|DSIM
OG0004026	LOC117563925|XP_034098386.1|DALB	LOC6730656|XP_016023094.1|DSIM
OG0004028	LOC117565271|XP_034100189.1|DALB	LOC6731115|XP_002078272.1|DSIM
OG0004029	LOC117565256|XP_034100164.1|DALB	LOC6731523|XP_016024200.1|DSIM
OG0004030	LOC117569884|XP_034107114.1|DALB	LOC6735975|XP_002082884.1|DSIM
OG0004031	LOC117565425|XP_034100400.1|DALB	LOC6732067|XP_016024741.1|DSIM
OG0004032	LOC117566067|XP_034101415.1|DALB	LOC6739551|XP_016025895.1|DSIM
OG0004033	LOC117565978|XP_034101272.1|DALB	LOC6731706|XP_016024386.1|DSIM
OG0004034	LOC117563368|XP_034097558.1|DALB	LOC6732724|XP_016025455.1|DSIM
OG0004035	LOC117565790|XP_034100958.1|DALB	LOC6731036|XP_016023526.1|DSIM
OG0004036	LOC117564860|XP_034099694.1|DALB	LOC6730771|XP_016023179.1|DSIM
OG0004037	LOC117565990|XP_034101298.1|DALB	LOC6732142|XP_016024823.1|DSIM
OG0004038	LOC117565818|XP_034101009.1|DALB	LOC27206531|XP_016022967.1|DSIM
OG0004039	LOC117566160|XP_034101551.1|DALB	LOC6730697|XP_016023125.1|DSIM
OG0004040	LOC117566342|XP_034101713.1|DALB	LOC6735772|XP_002082685.1|DSIM
OG0004041	LOC117578245|XP_034119555.1|DALB	LOC27206588|XP_016038662.1|DSIM
OG0004042	LOC117570848|XP_034108620.1|DALB	LOC27208893|XP_016030672.1|DSIM
OG0004044	LOC117569848|XP_034107068.1|DALB	LOC6725376|XP_016038431.1|DSIM
OG0004045	LOC117564084|XP_034098604.1|DALB	LOC6731915|XP_016024579.1|DSIM
OG0004046	LOC117566217|XP_034101652.1|DALB	LOC27206200|XP_016022933.1|DSIM
OG0004047	LOC117564659|XP_034099408.1|DALB	LOC6732044|XP_016024729.1|DSIM
OG0004048	LOC117563879|XP_034098329.1|DALB	LOC6731013|XP_016023497.1|DSIM
OG0004049	LOC117564389|XP_034099001.1|DALB	LOC6730418|XP_002077599.1|DSIM
OG0004050	LOC117563937|XP_034098401.1|DALB	LOC6732741|XP_016025470.1|DSIM
OG0004051	LOC117563488|XP_034097741.1|DALB	LOC6731984|XP_016024655.1|DSIM
OG0004052	LOC117564147|XP_034098704.1|DALB	LOC6726322|XP_039152792.1|DSIM
OG0004053	LOC117566928|XP_034102441.1|DALB	LOC27206159|XP_016027005.1|DSIM
OG0004054	LOC117564770|XP_034099561.1|DALB	LOC6732690|XP_039154287.1|DSIM
OG0004055	LOC117576851|XP_034117833.1|DALB	LOC6728665|XP_016035325.1|DSIM
OG0004056	LOC117574994|XP_034114956.1|DALB	LOC6726644|XP_016033134.1|DSIM
OG0004057	LOC117571797|XP_034110052.1|DALB	LOC6738758|XP_002085558.1|DSIM
OG0004058	LOC117568427|XP_034104975.1|DALB	LOC6736583|XP_002083445.1|DSIM
OG0004059	LOC117575247|XP_034115269.1|DALB	LOC6727168|XP_016033661.1|DSIM
OG0004060	LOC117574545|XP_034114306.1|DALB	LOC6728541|XP_002103886.1|DSIM
OG0004061	LOC117564031|XP_034098528.1|DALB	LOC6725719|XP_016038995.1|DSIM
OG0004062	LOC117569691|XP_034106836.1|DALB	LOC27206263|XP_016029926.1|DSIM
OG0004063	LOC117577867|XP_034118714.1|DALB	LOC6724960|XP_002105996.1|DSIM
OG0004064	LOC117570507|XP_034108094.1|DALB	LOC6738214|XP_002085026.2|DSIM
OG0004065	LOC117571532|XP_034109606.1|DALB	LOC6735664|XP_039148643.1|DSIM
OG0004066	LOC117572457|XP_034111182.1|DALB	LOC6734500|XP_002081519.2|DSIM
OG0004067	LOC117568693|XP_034105397.1|DALB	LOC6725700|XP_016038973.1|DSIM
OG0004070	LOC117566382|XP_034101774.1|DALB	LOC6739613|XP_002076507.2|DSIM
OG0004071	LOC117572548|XP_034111310.1|DALB	LOC6737366|XP_002084204.2|DSIM
OG0004072	LOC117572550|XP_034111313.1|DALB	LOC6737367|XP_002084205.2|DSIM
OG0004073	LOC117577596|XP_034118336.1|DALB	LOC6726313|XP_002107274.1|DSIM
OG0004074	LOC117572670|XP_034111578.1|DALB	LOC6735715|XP_039148389.1|DSIM
OG0004075	LOC117571329|XP_034109309.1|DALB	LOC6734321|XP_002081344.1|DSIM
OG0004076	LOC117571328|XP_034109305.1|DALB	LOC6734319|XP_016027381.1|DSIM
OG0004077	LOC117565881|XP_034101111.1|DALB	LOC6731432|XP_016024055.1|DSIM
OG0004078	LOC117575768|XP_034116025.1|DALB	LOC6729714|XP_002105020.1|DSIM
OG0004079	LOC117577585|XP_034118320.1|DALB	LOC6725364|XP_002106381.1|DSIM
OG0004080	LOC117569798|XP_034107002.1|DALB	LOC6734789|XP_002081792.1|DSIM
OG0004081	LOC117567002|XP_034102571.1|DALB	LOC6739433|XP_039147550.1|DSIM
OG0004082	LOC117573216|XP_034112123.1|DALB	LOC6735487|XP_002082426.1|DSIM
OG0004083	LOC117575343|XP_034115395.1|DALB	LOC6729324|XP_002104641.2|DSIM
OG0004084	LOC117572333|XP_034110962.1|DALB	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM
OG0004085	LOC117575346|XP_034115402.1|DALB	LOC6727788|XP_016034360.1|DSIM
OG0004086	LOC117576263|XP_034116795.1|DALB	LOC6739776|XP_016036551.1|DSIM
OG0004087	LOC117573103|XP_034111914.1|DALB	LOC27207989|XP_016038848.1|DSIM
OG0004089	LOC117563265|XP_034097387.1|DALB	LOC27208056|XP_039152221.1|DSIM
OG0004090	LOC117576757|XP_034117693.1|DALB	LOC6729389|XP_016036036.1|DSIM
OG0004091	LOC117574444|XP_034114173.1|DALB	LOC27206465|XP_016034647.1|DSIM
OG0004092	LOC117563311|XP_034097460.1|DALB	LOC27208079|XP_016038388.2|DSIM
OG0004094	LOC117577857|XP_034118696.1|DALB	LOC27208947|XP_016038034.1|DSIM
OG0004095	LOC117574022|XP_034113504.1|DALB	LOC6728475|XP_002103820.2|DSIM
OG0004096	LOC117576267|XP_034116801.1|DALB	LOC27207937|XP_016036553.1|DSIM
