Orthogroup	DALB.longest_only	DPER.longest_only
OG0004368	LOC117567746|XP_034103822.1|DALB	LOC6596169|XP_002021146.1|DPER
OG0004369	LOC117570233|XP_034107628.1|DALB	LOC6591082|XP_026841910.1|DPER
OG0004370	LOC117566346|XP_034101723.1|DALB	LOC6592702|XP_026840616.1|DPER
OG0004371	LOC117578060|XP_034119087.1|DALB	LOC6596897|XP_002021858.1|DPER
OG0004372	LOC117570592|XP_034108227.1|DALB	LOC6601320|XP_026841642.1|DPER
OG0004373	LOC117566781|XP_034102215.1|DALB	LOC6590887|XP_002015428.1|DPER
OG0004374	LOC117571741|XP_034109950.1|DALB	LOC6590637|XP_026841260.1|DPER
OG0004375	LOC117568093|XP_034104364.1|DALB	LOC6602951|XP_002027962.1|DPER
OG0004376	LOC117570106|XP_034107453.1|DALB	LOC6595748|XP_002021365.2|DPER
OG0004377	LOC117569309|XP_034106313.1|DALB	LOC6600243|XP_002025408.1|DPER
OG0004378	LOC117568024|XP_034104244.1|DALB	LOC6592955|XP_026841480.1|DPER
OG0004379	LOC117572249|XP_034110828.1|DALB	LOC6600862|XP_002025897.1|DPER
OG0004380	LOC117568804|XP_034105556.1|DALB	LOC6592213|XP_002017773.1|DPER
OG0004381	LOC117575970|XP_034116340.1|DALB	LOC6587318|XP_002014189.2|DPER
OG0004382	LOC117566961|XP_034102502.1|DALB	LOC6590688|XP_002015825.1|DPER
OG0004383	LOC117572154|XP_034110691.1|DALB	LOC6591247|XP_002015790.1|DPER
OG0004384	LOC117572156|XP_034110694.1|DALB	LOC6591245|XP_002015788.1|DPER
OG0004385	LOC117571102|XP_034108975.1|DALB	LOC6600933|XP_002026036.1|DPER
OG0004386	LOC117569287|XP_034106284.1|DALB	LOC6592798|XP_002017829.1|DPER
OG0004387	LOC117570601|XP_034108236.1|DALB	LOC6602206|XP_002027214.1|DPER
OG0004388	LOC117567037|XP_034102634.1|DALB	LOC6590682|XP_026841898.1|DPER
OG0004389	LOC117572700|XP_034111645.1|DALB	LOC6601877|XP_026849331.1|DPER
OG0004390	LOC117566363|XP_034101747.1|DALB	LOC6596043|XP_026845476.1|DPER
OG0004391	LOC117568502|XP_034105086.1|DALB	LOC6590239|XP_026842233.1|DPER
OG0004392	LOC117571792|XP_034110042.1|DALB	LOC6601867|XP_002026916.2|DPER
OG0004393	LOC117571998|XP_034110401.1|DALB	LOC6591132|XP_002015926.2|DPER
OG0004394	LOC117569794|XP_034106993.1|DALB	LOC6590141|XP_026842864.1|DPER
OG0004395	LOC117569138|XP_034106057.1|DALB	LOC6592378|XP_002018000.1|DPER
OG0004396	LOC117569689|XP_034106830.1|DALB	LOC6592906|XP_026842373.1|DPER
OG0004397	LOC117570914|XP_034108713.1|DALB	LOC6590536|XP_002016405.1|DPER
OG0004398	LOC117567668|XP_034103680.1|DALB	LOC6590535|XP_002016404.1|DPER
OG0004399	LOC117571004|XP_034108845.1|DALB	LOC6593064|XP_002018287.1|DPER
OG0004400	LOC117574248|XP_034113866.1|DALB	LOC6594563|XP_002019582.1|DPER
OG0004401	LOC117569685|XP_034106824.1|DALB	LOC6590672|XP_002015413.1|DPER
OG0004402	LOC117569046|XP_034105937.1|DALB	LOC6590675|XP_002015416.1|DPER
OG0004403	LOC117571944|XP_034110328.1|DALB	LOC6590872|XP_026840908.1|DPER
OG0004404	LOC117572672|XP_034111580.1|DALB	LOC6601552|XP_026841153.1|DPER
OG0004405	LOC117570138|XP_034107492.1|DALB	LOC6596038|XP_026845628.1|DPER
OG0004406	LOC117567314|XP_034103093.1|DALB	LOC6600612|XP_026847657.1|DPER
OG0004407	LOC117568798|XP_034105550.1|DALB	LOC6590860|XP_002016618.1|DPER
OG0004408	LOC117571833|XP_034110104.1|DALB	LOC6602269|XP_002027318.2|DPER
OG0004409	LOC117573219|XP_034112127.1|DALB	LOC6601995|XP_026846759.1|DPER
OG0004410	LOC117566415|XP_034101827.1|DALB	LOC6590025|XP_002016204.1|DPER
OG0004411	LOC117570604|XP_034108239.1|DALB	LOC6602208|XP_002027216.1|DPER
OG0004412	LOC117570603|XP_034108238.1|DALB	LOC6602209|XP_002027217.1|DPER
OG0004413	LOC117569461|XP_034106517.1|DALB	LOC6590372|XP_002015622.1|DPER
OG0004414	LOC117572047|XP_034110513.1|DALB	LOC6590159|XP_002016581.1|DPER
OG0004415	LOC117567677|XP_034103690.1|DALB	LOC6590544|XP_002016225.1|DPER
OG0004416	LOC117567914|XP_034104084.1|DALB	LOC6592704|XP_002018507.1|DPER
OG0004417	LOC117575666|XP_034115844.1|DALB	LOC6595270|XP_026851144.1|DPER
OG0004418	LOC117568548|XP_034105156.1|DALB	LOC6592333|XP_026841189.1|DPER
OG0004419	LOC117566422|XP_034101843.1|DALB	LOC6592474|XP_026842206.1|DPER
OG0004420	LOC117568936|XP_034105753.1|DALB	LOC6590800|XP_002015424.2|DPER
OG0004421	LOC117569816|XP_034107027.1|DALB	LOC6598917|XP_026847780.1|DPER
OG0004422	LOC117568906|XP_034105700.1|DALB	LOC6601373|XP_026847823.1|DPER
OG0004423	LOC117567299|XP_034103073.1|DALB	LOC6590153|XP_002016320.1|DPER
OG0004424	LOC117567799|XP_034103915.1|DALB	LOC6601287|XP_026842167.1|DPER
OG0004425	LOC117568532|XP_034105137.1|DALB	LOC6601803|XP_002026857.1|DPER
OG0004426	LOC117570490|XP_034108072.1|DALB	LOC6601791|XP_002026850.1|DPER
OG0004427	LOC117571766|XP_034110015.1|DALB, LOC117571764|XP_034110013.1|DALB, LOC117571765|XP_034110014.1|DALB	LOC6601861|XP_002026910.1|DPER
OG0004428	LOC117575202|XP_034115210.1|DALB	LOC6588611|XP_002013154.1|DPER
OG0004429	LOC117565637|XP_034100737.1|DALB	LOC6593704|XP_002018628.1|DPER
OG0004430	LOC117567587|XP_034103560.1|DALB	LOC6597117|XP_026845746.1|DPER
OG0004431	LOC117575695|XP_034115898.1|DALB	LOC6588070|XP_002012821.1|DPER
OG0004432	LOC117575693|XP_034115896.1|DALB	LOC6587953|XP_002012822.2|DPER
OG0004433	LOC117571434|XP_034109467.1|DALB	LOC6595767|XP_026845653.1|DPER
OG0004434	LOC117567666|XP_034103678.1|DALB	LOC6590534|XP_002016403.1|DPER
OG0004435	LOC117569861|XP_034107085.1|DALB	LOC6590448|XP_002016374.1|DPER
OG0004436	LOC117572796|XP_034111790.1|DALB	LOC6592597|XP_026840977.1|DPER
OG0004437	LOC117571664|XP_034109795.1|DALB	LOC6593158|XP_002018332.2|DPER
OG0004438	LOC117570728|XP_034108441.1|DALB	LOC6591249|XP_002015792.1|DPER
OG0004439	LOC117572795|XP_034111788.1|DALB	LOC6590296|XP_002016157.1|DPER
OG0004440	LOC117566421|XP_034101840.1|DALB	LOC6590024|XP_002016203.1|DPER
OG0004441	LOC117565892|XP_034101125.1|DALB	LOC6588951|XP_002015372.1|DPER
OG0004442	LOC117567557|XP_034103509.1|DALB	LOC6600921|XP_002026049.1|DPER
OG0004443	LOC117567859|XP_034104012.1|DALB	LOC6596080|XP_002021111.1|DPER
OG0004444	LOC117566404|XP_034101808.1|DALB	LOC6590655|XP_002016413.1|DPER
OG0004445	LOC117572041|XP_034110495.1|DALB	LOC6590406|XP_026841862.1|DPER
OG0004446	LOC117574563|XP_034114325.1|DALB	LOC6594743|XP_002020395.1|DPER
OG0004447	LOC117576827|XP_034117792.1|DALB	LOC6588371|XP_002013418.1|DPER
OG0004448	LOC117567159|XP_034102863.1|DALB	LOC6592283|XP_002018402.1|DPER
OG0004449	LOC117569478|XP_034106536.1|DALB	LOC6596060|XP_026845596.1|DPER
OG0004450	LOC117567626|XP_034103608.1|DALB	LOC6591293|XP_002015806.2|DPER
OG0004451	LOC117572273|XP_034110867.1|DALB	LOC6591268|XP_026841022.1|DPER
OG0004452	LOC117569668|XP_034106805.1|DALB	LOC6603468|XP_026840725.1|DPER
OG0004453	LOC117568253|XP_034104625.1|DALB	LOC6590061|XP_026841283.1|DPER
OG0004454	LOC117575038|XP_034115010.1|DALB	LOC6592156|XP_002017342.1|DPER
OG0004455	LOC117570786|XP_034108519.1|DALB	LOC6596964|XP_002022162.1|DPER
OG0004456	LOC117576944|XP_034118035.1|DALB	LOC6598144|XP_002023481.2|DPER
OG0004457	LOC117567263|XP_034103012.1|DALB	LOC6598860|XP_026847770.1|DPER
OG0004458	LOC117572592|XP_034111374.1|DALB	LOC6600477|XP_026847576.1|DPER
OG0004459	LOC117567682|XP_034103695.1|DALB	LOC6598949|XP_026848975.1|DPER
OG0004460	LOC117572097|XP_034110595.1|DALB	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER
OG0004461	LOC117570128|XP_034107484.1|DALB	LOC6597047|XP_002022207.1|DPER
OG0004462	LOC117567803|XP_034103929.1|DALB	LOC6601502|XP_002026564.2|DPER
OG0004463	LOC117570501|XP_034108088.1|DALB	LOC6603439|XP_026848050.1|DPER
OG0004464	LOC117567960|XP_034104155.1|DALB	LOC6601519|XP_026847984.1|DPER
OG0004465	LOC117566045|XP_034101386.1|DALB	LOC6593555|XP_002018970.1|DPER
OG0004466	LOC117570120|XP_034107476.1|DALB	LOC6601508|XP_026848007.1|DPER
OG0004467	LOC117569720|XP_034106877.1|DALB	LOC6595750|XP_002021367.1|DPER
OG0004468	LOC117569719|XP_034106876.1|DALB	LOC6595751|XP_026845553.1|DPER
OG0004469	LOC117571221|XP_034109159.1|DALB	LOC6597068|XP_026845351.1|DPER
OG0004470	LOC117564715|XP_034099488.1|DALB	LOC6595705|XP_026844269.1|DPER
OG0004471	LOC117574353|XP_034114066.1|DALB	LOC6588394|XP_002013798.2|DPER
OG0004472	LOC117570494|XP_034108079.1|DALB	LOC6593085|XP_002017718.1|DPER
OG0004473	LOC117569780|XP_034106972.1|DALB	LOC113565086|XP_026841432.1|DPER
OG0004474	LOC117569778|XP_034106969.1|DALB	LOC6592201|XP_002017836.1|DPER
OG0004475	LOC117571674|XP_034109805.1|DALB	LOC6590888|XP_002015429.1|DPER
OG0004476	LOC117565550|XP_034100605.1|DALB	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER
OG0004477	LOC117569333|XP_034106353.1|DALB	LOC6591063|XP_002015694.1|DPER
OG0004478	LOC117571702|XP_034109891.1|DALB	LOC6590209|XP_026842212.1|DPER
OG0004479	LOC117570204|XP_034107583.1|DALB	LOC6589964|XP_002015639.2|DPER
OG0004480	LOC117569991|XP_034107266.1|DALB	LOC6597727|XP_026847042.1|DPER
OG0004481	LOC117571346|XP_034109346.1|DALB	LOC6590112|XP_002016510.1|DPER
OG0004482	LOC117576031|XP_034116431.1|DALB	LOC6595170|XP_002020425.1|DPER
OG0004483	LOC117567203|XP_034102924.1|DALB	LOC6591303|XP_026841514.1|DPER
OG0004484	LOC117575377|XP_034115441.1|DALB	LOC6591973|XP_002017017.1|DPER
OG0004485	LOC117577719|XP_034118514.1|DALB	LOC6596729|XP_002021945.1|DPER
OG0004486	LOC117572148|XP_034110679.1|DALB	LOC6590030|XP_002016209.1|DPER
OG0004487	LOC117570856|XP_034108627.1|DALB	LOC6600984|XP_002026170.1|DPER
OG0004489	LOC117572407|XP_034111080.1|DALB	LOC6600636|XP_026847539.1|DPER
OG0004490	LOC117569635|XP_034106765.1|DALB, LOC117568243|XP_034104611.1|DALB	LOC6592218|XP_002018488.1|DPER
OG0004491	LOC117564514|XP_034099225.1|DALB	LOC6593575|XP_002019255.1|DPER
OG0004492	LOC117569714|XP_034106874.1|DALB, LOC117566880|XP_034102383.1|DALB	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER
OG0004493	LOC117570799|XP_034108546.1|DALB	LOC113566011|XP_026845492.1|DPER
OG0004494	LOC117576363|XP_034116943.1|DALB, LOC117575645|XP_034115816.1|DALB, LOC117576357|XP_034116935.1|DALB	LOC6588083|XP_026842095.1|DPER
OG0004495	LOC117573476|XP_034112596.1|DALB	LOC6587758|XP_002012781.2|DPER
OG0004496	LOC117570117|XP_034107471.1|DALB	LOC6601275|XP_002026404.1|DPER
OG0004497	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB	LOC6590092|XP_026841684.1|DPER
OG0004498	LOC117568922|XP_034105723.1|DALB	LOC113567333|XP_026850589.1|DPER
OG0004499	LOC117568736|XP_034105453.1|DALB	LOC6591126|XP_002016486.1|DPER
OG0004500	LOC117568815|XP_034105569.1|DALB	LOC6590073|XP_002016285.1|DPER
OG0004501	LOC117571923|XP_034110295.1|DALB	LOC6600958|XP_002026028.2|DPER, LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER
OG0004502	LOC117567774|XP_034103864.1|DALB	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER
OG0004503	LOC117570533|XP_034108130.1|DALB	LOC113564961|XP_026840574.1|DPER
OG0004504	LOC117573150|XP_034111992.1|DALB	LOC6592131|XP_026850469.1|DPER
OG0004505	LOC117576673|XP_034117556.1|DALB	LOC6588612|XP_026840796.1|DPER
OG0004506	LOC117573884|XP_034113261.1|DALB	LOC6587794|XP_002012962.1|DPER
OG0004507	LOC117573451|XP_034112564.1|DALB	LOC6587946|XP_002013317.1|DPER
OG0004508	LOC117574934|XP_034114874.1|DALB	LOC6588543|XP_026839961.1|DPER
OG0004509	LOC117567354|XP_034103179.1|DALB	LOC6602831|XP_002027865.1|DPER
OG0004510	LOC117572048|XP_034110554.1|DALB	LOC113566898|XP_026849889.1|DPER, LOC6602871|XP_026849645.1|DPER
OG0004511	LOC117574286|XP_034113928.1|DALB	LOC6588039|XP_026841808.1|DPER
OG0004512	LOC117573218|XP_034112126.1|DALB	LOC6603491|XP_002028473.2|DPER
OG0004513	LOC117573157|XP_034112007.1|DALB	LOC6601999|XP_002027052.1|DPER
OG0004514	LOC117573090|XP_034111886.1|DALB	LOC6601983|XP_026846857.1|DPER
OG0004515	LOC117567505|XP_034103431.1|DALB	LOC6599173|XP_002024364.2|DPER
OG0004516	LOC117577612|XP_034118353.1|DALB	LOC6597031|XP_002022123.1|DPER
OG0004517	LOC117565255|XP_034100165.1|DALB	LOC6597241|XP_026846589.1|DPER
OG0004518	LOC117578149|XP_034119261.1|DALB	LOC6603514|XP_002028492.2|DPER
OG0004519	LOC117576124|XP_034116573.1|DALB	LOC6594849|XP_026850461.1|DPER
OG0004520	LOC117577944|XP_034118860.1|DALB	LOC6604462|XP_026845999.1|DPER
OG0004521	LOC117568257|XP_034104630.1|DALB	LOC6592912|XP_002018580.1|DPER
OG0004522	LOC117578099|XP_034119165.1|DALB	LOC6597297|XP_002022438.1|DPER
OG0004523	LOC117576447|XP_034117101.1|DALB	LOC6595043|XP_002020370.1|DPER
OG0004524	LOC117568658|XP_034105351.1|DALB	LOC6600789|XP_002025812.1|DPER
OG0004525	LOC117578082|XP_034119133.1|DALB	LOC6598511|XP_002023550.1|DPER
OG0004526	LOC117566816|XP_034102271.1|DALB	LOC6599896|XP_026849231.1|DPER
OG0004527	LOC117578150|XP_034119259.1|DALB	LOC6598574|XP_002023637.1|DPER
OG0004528	LOC117573556|XP_034112733.1|DALB	LOC6599381|XP_002024555.1|DPER
OG0004529	LOC117564339|XP_034098941.1|DALB	LOC6600358|XP_026848378.1|DPER
OG0004530	LOC117577663|XP_034118441.1|DALB	LOC6598139|XP_026846289.1|DPER
OG0004531	LOC117574926|XP_034114868.1|DALB	LOC113567377|XP_026850828.1|DPER
OG0004532	LOC117563205|XP_034101194.1|DALB	LOC6597583|XP_026848859.1|DPER
OG0004533	LOC117565477|XP_034100516.1|DALB	LOC6597694|XP_026846424.1|DPER
OG0004534	LOC117577740|XP_034118542.1|DALB	LOC6603565|XP_026845797.1|DPER
OG0004535	LOC117571643|XP_034109764.1|DALB	LOC6599709|XP_002024894.1|DPER
OG0004536	LOC117578294|XP_034119624.1|DALB	LOC6599373|XP_026847229.1|DPER
OG0004537	LOC117573242|XP_034112189.1|DALB	LOC6604223|XP_026849216.1|DPER
OG0004538	LOC117571579|XP_034109682.1|DALB	LOC6593025|XP_002018218.1|DPER
OG0004539	LOC117573565|XP_034112741.1|DALB	LOC6595077|XP_002020341.1|DPER
OG0004540	LOC117569908|XP_034107142.1|DALB	LOC6599213|XP_026848236.1|DPER
OG0004541	LOC117570419|XP_034107936.1|DALB	LOC6589902|XP_002016386.1|DPER
OG0004542	LOC117578219|XP_034119484.1|DALB	LOC6599960|XP_026849207.1|DPER
OG0004543	LOC117577320|XP_034118175.1|DALB	LOC6596797|XP_026849905.1|DPER
OG0004544	LOC117567083|XP_034102774.1|DALB	LOC6598142|XP_026846227.1|DPER
OG0004545	LOC117574914|XP_034114851.1|DALB, LOC117575513|XP_034115652.1|DALB	LOC6587369|XP_026839909.1|DPER
OG0004546	LOC117567455|XP_034103359.1|DALB	LOC6590102|XP_002015658.1|DPER
OG0004547	LOC117564640|XP_034099395.1|DALB	LOC6600689|XP_026845172.1|DPER
OG0004548	LOC117577575|XP_034118304.1|DALB	LOC6597448|XP_002022390.2|DPER
OG0004549	LOC117566608|XP_034102043.1|DALB	LOC6600100|XP_026846708.1|DPER
OG0004550	LOC117567905|XP_034104075.1|DALB	LOC6600415|XP_026848400.1|DPER
OG0004551	LOC117566808|XP_034102247.1|DALB	LOC6593107|XP_002018336.1|DPER
OG0004552	LOC117569796|XP_034107001.1|DALB	LOC6596852|XP_026845865.1|DPER
OG0004553	LOC117572011|XP_034110423.1|DALB	LOC6602492|XP_002027520.1|DPER
OG0004554	LOC117563840|XP_034098264.1|DALB	LOC6598404|XP_002023648.2|DPER
OG0004555	LOC117577609|XP_034118345.1|DALB	LOC6598405|XP_002023649.1|DPER
OG0004556	LOC117568997|XP_034105868.1|DALB	LOC6603068|XP_026847078.1|DPER
OG0004557	LOC117573829|XP_034113152.1|DALB	LOC6597560|XP_026848951.1|DPER
OG0004558	LOC117578189|XP_034119396.1|DALB	LOC6600187|XP_002025318.2|DPER
OG0004559	LOC117575176|XP_034115178.1|DALB	LOC6587890|XP_002013692.1|DPER
OG0004560	LOC117573160|XP_034112013.1|DALB	LOC113564936|XP_026840268.1|DPER
OG0004561	LOC117574965|XP_034114919.1|DALB	LOC6588657|XP_026841857.1|DPER
OG0004562	LOC117575380|XP_034115444.1|DALB	LOC6587732|XP_002012759.1|DPER
OG0004563	LOC117573527|XP_034112665.1|DALB	LOC6587810|XP_002014060.2|DPER
OG0004564	LOC117576299|XP_034116845.1|DALB	LOC6594419|XP_002019683.1|DPER
OG0004565	LOC117575272|XP_034115297.1|DALB	LOC6588315|XP_026851131.1|DPER
OG0004566	LOC117572539|XP_034111303.1|DALB	LOC6599229|XP_026848337.1|DPER
OG0004567	LOC117567153|XP_034102897.1|DALB	LOC6599976|XP_026845138.1|DPER
OG0004568	LOC117576494|XP_034117165.1|DALB	LOC6596746|XP_002021929.2|DPER
OG0004569	LOC117574852|XP_034114755.1|DALB	LOC6591594|XP_026839905.1|DPER
OG0004570	LOC117566943|XP_034102466.1|DALB	LOC6590737|XP_002016000.2|DPER
OG0004571	LOC117570424|XP_034107954.1|DALB	LOC6601774|XP_026846949.1|DPER
OG0004572	LOC117563647|XP_034097947.1|DALB	LOC6595540|XP_002020628.1|DPER
OG0004573	LOC117574026|XP_034113508.1|DALB	LOC6588438|XP_002013854.1|DPER
OG0004574	LOC117566553|XP_034101989.1|DALB	LOC6599251|XP_002024277.1|DPER
OG0004575	LOC117571703|XP_034109895.1|DALB	LOC6599250|XP_026848298.1|DPER
OG0004576	LOC117574990|XP_034114951.1|DALB	LOC6587808|XP_002013394.1|DPER
OG0004577	LOC117575206|XP_034115221.1|DALB	LOC6588081|XP_002013153.1|DPER
OG0004578	LOC117566381|XP_034101778.1|DALB	LOC6598209|XP_026846136.1|DPER
OG0004579	LOC117563496|XP_034097751.1|DALB	LOC6588854|XP_026843899.1|DPER
OG0004580	LOC117575180|XP_034115180.1|DALB	LOC6587748|XP_002014046.1|DPER
OG0004581	LOC117575683|XP_034115880.1|DALB	LOC6587983|XP_002013728.1|DPER
OG0004582	LOC117575626|XP_034115794.1|DALB	LOC6595059|XP_026851228.1|DPER
OG0004583	LOC117572338|XP_034110974.1|DALB	LOC6600656|XP_002025740.1|DPER
OG0004584	LOC117570819|XP_034108572.1|DALB	LOC6593128|XP_002018102.1|DPER
OG0004585	LOC117574677|XP_034114474.1|DALB	LOC6595003|XP_002020460.1|DPER
OG0004586	LOC117568648|XP_034105338.1|DALB	LOC6599098|XP_002024423.1|DPER
OG0004587	LOC117573762|XP_034113045.1|DALB	LOC6595097|XP_002020375.1|DPER
OG0004588	LOC117575436|XP_034115530.1|DALB	LOC6595095|XP_002020373.1|DPER
OG0004589	LOC117578129|XP_034119220.1|DALB	LOC6600193|XP_026846676.1|DPER
OG0004590	LOC117575756|XP_034116008.1|DALB	LOC6587899|XP_026840204.1|DPER
OG0004591	LOC117575755|XP_034116005.1|DALB	LOC6587818|XP_002012829.2|DPER
OG0004592	LOC117574339|XP_034114054.1|DALB	LOC6599304|XP_002024233.1|DPER
OG0004593	LOC117567020|XP_034102603.1|DALB	LOC6598304|XP_002023506.1|DPER
OG0004594	LOC117578049|XP_034119059.1|DALB	LOC6602664|XP_002027704.2|DPER
OG0004595	LOC117576424|XP_034117061.1|DALB	LOC6597618|XP_002022756.1|DPER
OG0004596	LOC117565623|XP_034100728.1|DALB	LOC6598141|XP_002023478.2|DPER
OG0004597	LOC117574972|XP_034114932.1|DALB	LOC6597569|XP_002022786.1|DPER
OG0004598	LOC117567686|XP_034103701.1|DALB	LOC6601924|XP_026848762.1|DPER
OG0004599	LOC117564854|XP_034099683.1|DALB	LOC6588900|XP_002014985.1|DPER
OG0004600	LOC117575491|XP_034115621.1|DALB	LOC6600350|XP_002025509.2|DPER
OG0004601	LOC117576484|XP_034117195.1|DALB	LOC6600339|XP_026848424.1|DPER
OG0004602	LOC117567591|XP_034103983.1|DALB	LOC6597216|XP_026846422.1|DPER
OG0004603	LOC117566227|XP_034101664.1|DALB	LOC6589589|XP_002014562.1|DPER
OG0004604	LOC117566850|XP_034102336.1|DALB	LOC6598247|XP_002023417.2|DPER
OG0004605	LOC117578199|XP_034119419.1|DALB	LOC6597687|XP_026846433.1|DPER
OG0004606	LOC117576189|XP_034116669.1|DALB	LOC6594623|XP_002019469.2|DPER
OG0004607	LOC117566564|XP_034102000.1|DALB	LOC6599986|XP_026849152.1|DPER
OG0004608	LOC117577606|XP_034118347.1|DALB	LOC6599115|XP_026849249.1|DPER
OG0004609	LOC117563467|XP_034097714.1|DALB	LOC6599351|XP_002024474.1|DPER
OG0004610	LOC117573780|XP_034113071.1|DALB	LOC6595328|XP_026844017.1|DPER
OG0004611	LOC117574696|XP_034114496.1|DALB	LOC6594783|XP_002020537.1|DPER
OG0004612	LOC117574236|XP_034113838.1|DALB	LOC6594782|XP_026843346.1|DPER
OG0004613	LOC117575685|XP_034115882.1|DALB	LOC6587987|XP_002013726.1|DPER
OG0004614	LOC117570003|XP_034107294.1|DALB	LOC6602687|XP_002027697.1|DPER
OG0004615	LOC117577816|XP_034118638.1|DALB	LOC113566686|XP_026849215.1|DPER
OG0004616	LOC117577973|XP_034118948.1|DALB	LOC6599954|XP_002025031.1|DPER
OG0004617	LOC117564027|XP_034098519.1|DALB	LOC6589115|XP_002015234.1|DPER
OG0004618	LOC117574412|XP_034114141.1|DALB, LOC117573388|XP_034112477.1|DALB	LOC6594880|XP_002019999.1|DPER
OG0004619	LOC117575689|XP_034115891.1|DALB	LOC6588651|XP_002013219.2|DPER
OG0004620	LOC117573636|XP_034112835.1|DALB	LOC6588097|XP_002012857.1|DPER
OG0004621	LOC117574795|XP_034114645.1|DALB	LOC6594312|XP_002019355.1|DPER
OG0004622	LOC117575836|XP_034116133.1|DALB	LOC6588261|XP_026839973.1|DPER
OG0004623	LOC117575135|XP_034115132.1|DALB	LOC6595134|XP_002020300.1|DPER
OG0004624	LOC117576687|XP_034117573.1|DALB	LOC6592050|XP_002017163.1|DPER
OG0004625	LOC117577847|XP_034118683.1|DALB	LOC6600398|XP_026848396.1|DPER
OG0004626	LOC117564871|XP_034099713.1|DALB	LOC6602761|XP_026847720.1|DPER
OG0004627	LOC117571835|XP_034110106.1|DALB	LOC6601879|XP_026849383.1|DPER
OG0004628	LOC117577100|XP_034118096.1|DALB	LOC6596760|XP_002021913.1|DPER
OG0004629	LOC117575327|XP_034115373.1|DALB	LOC6588312|XP_002012909.1|DPER
OG0004630	LOC117575415|XP_034115487.1|DALB	LOC6595297|XP_002020512.2|DPER
OG0004632	LOC117573769|XP_034113055.1|DALB	LOC6588512|XP_026840172.1|DPER
OG0004633	LOC117576134|XP_034116586.1|DALB	LOC6595131|XP_002020297.2|DPER
OG0004634	LOC117575339|XP_034115388.1|DALB	LOC6595160|XP_002020287.1|DPER
OG0004635	LOC117569262|XP_034106257.1|DALB	LOC6597911|XP_026846990.1|DPER
OG0004636	LOC117576670|XP_034117584.1|DALB	LOC6598261|XP_002023319.2|DPER
OG0004637	LOC117568524|XP_034105122.1|DALB	LOC6603583|XP_026846689.1|DPER
OG0004638	LOC117567051|XP_034102669.1|DALB	LOC6597458|XP_026849292.1|DPER
OG0004641	LOC117577579|XP_034118313.1|DALB	LOC6600201|XP_002025301.2|DPER
OG0004642	LOC117568623|XP_034105307.1|DALB	LOC6603582|XP_002028560.1|DPER
OG0004643	LOC117575583|XP_034115740.1|DALB	LOC6591792|XP_002017392.1|DPER
OG0004644	LOC117578316|XP_034119662.1|DALB	LOC6597666|XP_002022843.1|DPER
OG0004645	LOC117566224|XP_034101661.1|DALB	LOC6588977|XP_002014569.1|DPER
OG0004646	LOC117574564|XP_034114326.1|DALB	LOC6594742|XP_002020394.1|DPER
OG0004647	LOC117577849|XP_034118681.1|DALB	LOC6597585|XP_002022772.2|DPER
OG0004648	LOC117575996|XP_034116390.1|DALB	LOC6601734|XP_002026792.2|DPER
OG0004649	LOC117575387|XP_034115457.1|DALB	LOC6600056|XP_002025071.2|DPER
OG0004650	LOC117565230|XP_034100127.1|DALB	LOC6588804|XP_002015125.1|DPER
OG0004651	LOC117576119|XP_034116568.1|DALB	LOC6594851|XP_002020059.2|DPER
OG0004652	LOC117574035|XP_034113522.1|DALB	LOC6588290|XP_002012970.1|DPER
OG0004653	LOC117567070|XP_034102703.1|DALB	LOC6595838|XP_002021427.1|DPER
OG0004654	LOC117564730|XP_034099508.1|DALB	LOC6589161|XP_002014892.1|DPER
OG0004655	LOC117575977|XP_034116350.1|DALB	LOC6587252|XP_002013551.2|DPER
OG0004656	LOC117564172|XP_034098730.1|DALB, LOC117565591|XP_034100682.1|DALB	LOC6601749|XP_026846947.1|DPER
OG0004657	LOC117575717|XP_034115946.1|DALB	LOC6594296|XP_002019944.1|DPER
OG0004658	LOC117576509|XP_034117207.1|DALB	LOC6588203|XP_002012882.1|DPER
OG0004659	LOC117575949|XP_034116303.1|DALB	LOC6594860|XP_002020068.1|DPER
OG0004660	LOC117575086|XP_034115074.1|DALB	LOC6587403|XP_002013492.1|DPER
OG0004661	LOC117573976|XP_034113410.1|DALB	LOC6587520|XP_002013073.1|DPER
OG0004662	LOC117576665|XP_034117527.1|DALB	LOC6591840|XP_002017208.2|DPER
OG0004663	LOC117572594|XP_034111381.1|DALB	LOC6597510|XP_002022658.1|DPER
OG0004664	LOC117571790|XP_034110044.1|DALB	LOC6597529|XP_026849285.1|DPER
OG0004665	LOC117573613|XP_034112805.1|DALB	LOC6597559|XP_002022808.2|DPER
OG0004666	LOC117575222|XP_034115240.1|DALB	LOC6588207|XP_002013743.1|DPER
