Orthogroup	DALB.longest_only	DELE.longest_only
OG0005520	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB	LOC108135335|XP_017111515.1|DELE
OG0005521	LOC117564458|XP_034099133.1|DALB	LOC108135355|XP_017111536.1|DELE
OG0005522	LOC117566687|XP_034102124.1|DALB	LOC108150108|XP_017133560.1|DELE
OG0005523	LOC117563543|XP_034097813.1|DALB	LOC108142095|XP_017121279.1|DELE
OG0005524	LOC117566070|XP_034101421.1|DALB	LOC108150718|XP_017134499.1|DELE
OG0005525	LOC117565829|XP_034101027.1|DALB	LOC108141720|XP_017120701.1|DELE
OG0005526	LOC117563461|XP_034097704.1|DALB	LOC108142136|XP_017121321.1|DELE
OG0005527	LOC117573092|XP_034111887.1|DALB	LOC108148387|XP_017130903.1|DELE
OG0005528	LOC117564837|XP_034099652.1|DALB	LOC108138263|XP_017115898.1|DELE
OG0005529	LOC117564543|XP_034099257.1|DALB	LOC108150711|XP_017134477.1|DELE
OG0005530	LOC117565096|XP_034099944.1|DALB	LOC108148047|XP_017130383.1|DELE
OG0005531	LOC117567026|XP_034102618.1|DALB	LOC108142405|XP_017121741.1|DELE
OG0005532	LOC117563680|XP_034097998.1|DALB	LOC108145420|XP_017126321.1|DELE
OG0005533	LOC117564379|XP_034098990.1|DALB	LOC108148071|XP_017130413.1|DELE
OG0005534	LOC117566854|XP_034102338.1|DALB	LOC108145739|XP_017126791.1|DELE
OG0005535	LOC117565789|XP_034100957.1|DALB	LOC108147952|XP_017130230.1|DELE
OG0005536	LOC117566237|XP_034101676.1|DALB	LOC108150525|XP_017134242.1|DELE
OG0005537	LOC117564938|XP_034099782.1|DALB	LOC108138119|XP_017115641.1|DELE
OG0005538	LOC117565998|XP_034101307.1|DALB	LOC108149490|XP_017132598.1|DELE
OG0005539	LOC117563246|XP_034097349.1|DALB	LOC108138670|XP_017116501.1|DELE
OG0005540	LOC117565841|XP_034101046.1|DALB	LOC108137864|XP_017115288.1|DELE
OG0005541	LOC117564752|XP_034099533.1|DALB	LOC108148826|XP_017131579.1|DELE
OG0005542	LOC117570050|XP_034107368.1|DALB	LOC108146057|XP_017127357.1|DELE
OG0005543	LOC117563656|XP_034097959.1|DALB	LOC108138862|XP_017116875.1|DELE
OG0005544	LOC117566112|XP_034101472.1|DALB	LOC108137836|XP_017115250.1|DELE
OG0005545	LOC117563731|XP_034098101.1|DALB	LOC108134539|XP_017110375.1|DELE
OG0005546	LOC117563776|XP_034098174.1|DALB	LOC108141974|XP_017121115.1|DELE
OG0005547	LOC117564441|XP_034099070.1|DALB	LOC108149229|XP_017132150.1|DELE
OG0005548	LOC117566035|XP_034101375.1|DALB	LOC108149429|XP_017132488.1|DELE
OG0005549	LOC117566041|XP_034101382.1|DALB	LOC108149493|XP_017132603.1|DELE
OG0005550	LOC117563920|XP_034098376.1|DALB	LOC108149449|XP_017132528.1|DELE
OG0005551	LOC117570630|XP_034108289.1|DALB	LOC108145194|XP_017125924.1|DELE
OG0005552	LOC117570625|XP_034108282.1|DALB	LOC108145179|XP_017125904.1|DELE
OG0005553	LOC117563928|XP_034098390.1|DALB	LOC108147968|XP_017130256.1|DELE
OG0005554	LOC117565500|XP_034100510.1|DALB	LOC108149313|XP_017132259.1|DELE
OG0005555	LOC117565509|XP_034100533.1|DALB	LOC108149504|XP_017132621.1|DELE
OG0005556	LOC117565503|XP_034100526.1|DALB	LOC108149479|XP_017132588.1|DELE
OG0005557	LOC117565850|XP_034101059.1|DALB	LOC108150418|XP_017134064.1|DELE
OG0005558	LOC117565497|XP_034100495.1|DALB	LOC108137661|XP_017114985.1|DELE
OG0005559	LOC117564033|XP_034098527.1|DALB	LOC108141827|XP_017120897.1|DELE
OG0005560	LOC117565847|XP_034101052.1|DALB	LOC108150496|XP_017134195.1|DELE
OG0005561	LOC117564959|XP_034099831.1|DALB	LOC108136629|XP_017113436.1|DELE
OG0005562	LOC117563524|XP_034097792.1|DALB	LOC108138859|XP_017116869.1|DELE
OG0005563	LOC117573224|XP_034112148.1|DALB	LOC108145332|XP_017126202.1|DELE
OG0005564	LOC117565815|XP_034101006.1|DALB	LOC108141837|XP_017120910.1|DELE
OG0005565	LOC117566029|XP_034101364.1|DALB	LOC108138828|XP_017116820.1|DELE
OG0005566	LOC117566030|XP_034101365.1|DALB	LOC108138829|XP_017116821.1|DELE
OG0005567	LOC117575664|XP_034115841.1|DALB	LOC108143045|XP_017122741.1|DELE
OG0005568	LOC117564074|XP_034098591.1|DALB	LOC108147785|XP_017130014.1|DELE
OG0005569	LOC117564960|XP_034099806.1|DALB	LOC108148043|XP_017130374.1|DELE
OG0005570	LOC117563224|XP_034097311.1|DALB	LOC108147964|XP_017130249.1|DELE
OG0005571	LOC117567710|XP_034103758.1|DALB	LOC108135379|XP_017111559.1|DELE
OG0005572	LOC117569793|XP_034106991.1|DALB	LOC108145215|XP_017125947.1|DELE
OG0005573	LOC117576794|XP_034117744.1|DALB	LOC108148790|XP_017131498.1|DELE
OG0005574	LOC117570284|XP_034107695.1|DALB	LOC108149612|XP_017132811.1|DELE
OG0005575	LOC117574671|XP_034114467.1|DALB	LOC108140529|XP_017118827.1|DELE
OG0005576	LOC117571787|XP_034110037.1|DALB	LOC108141412|XP_017120264.1|DELE
OG0005577	LOC117569943|XP_034107195.1|DALB	LOC108136144|XP_017112627.1|DELE
OG0005578	LOC117568517|XP_034105109.1|DALB	LOC108142603|XP_017122062.1|DELE
OG0005579	LOC117568518|XP_034105111.1|DALB	LOC108142604|XP_017122063.1|DELE
OG0005580	LOC117571840|XP_034110119.1|DALB	LOC108142364|XP_017121659.1|DELE
OG0005581	LOC117577879|XP_034118731.1|DALB	LOC108140784|XP_017119267.1|DELE
OG0005582	LOC117567618|XP_034103600.1|DALB	LOC108143255|XP_017123054.1|DELE
OG0005583	LOC117570993|XP_034108833.1|DALB	LOC108147537|XP_017129609.1|DELE
OG0005584	LOC117563854|XP_034098273.1|DALB	LOC108140344|XP_017118523.1|DELE
OG0005585	LOC117576256|XP_034116786.1|DALB	LOC108141070|XP_017119720.1|DELE
OG0005586	LOC117574058|XP_034113565.1|DALB	LOC108137500|XP_017114706.1|DELE
OG0005587	LOC117570885|XP_034108674.1|DALB	LOC108134532|XP_017110367.1|DELE
OG0005588	LOC117566804|XP_034102242.1|DALB	LOC108146231|XP_017127644.1|DELE
OG0005589	LOC117576386|XP_034116989.1|DALB	LOC108143095|XP_017122805.1|DELE
OG0005590	LOC117572194|XP_034110741.1|DALB	LOC108145121|XP_017125820.1|DELE
OG0005591	LOC117578132|XP_034119229.1|DALB	LOC108138563|XP_017116331.1|DELE
OG0005592	LOC117575345|XP_034115401.1|DALB	LOC108135525|XP_017111761.1|DELE
OG0005593	LOC117568287|XP_034104695.1|DALB	LOC108146322|XP_017127775.1|DELE
OG0005594	LOC117567095|XP_034102766.1|DALB	LOC108146785|XP_017128438.1|DELE
OG0005595	LOC117567093|XP_034102764.1|DALB	LOC108146784|XP_017128437.1|DELE
OG0005596	LOC117566383|XP_034101777.1|DALB	LOC108146463|XP_017127966.1|DELE
OG0005597	LOC117574875|XP_034114794.1|DALB	LOC108143982|XP_017124082.1|DELE
OG0005598	LOC117574063|XP_034113577.1|DALB	LOC108148841|XP_017131604.1|DELE
OG0005599	LOC117569792|XP_034106984.1|DALB	LOC108145214|XP_017125942.1|DELE
OG0005600	LOC117576408|XP_034117027.1|DALB	LOC108143750|XP_017123770.1|DELE
OG0005601	LOC117578322|XP_034119669.1|DALB	LOC108137705|XP_017115072.1|DELE
OG0005602	LOC117575765|XP_034116021.1|DALB	LOC108147293|XP_017129203.1|DELE
OG0005603	LOC117572454|XP_034111177.1|DALB	LOC108144174|XP_017124324.1|DELE
OG0005604	LOC117567098|XP_034102768.1|DALB	LOC108144630|XP_017125150.1|DELE
OG0005605	LOC117566994|XP_034102559.1|DALB	LOC108137939|XP_017115382.1|DELE
OG0005606	LOC117563832|XP_034098251.1|DALB	LOC108138198|XP_017115805.1|DELE
OG0005607	LOC117575780|XP_034116040.1|DALB	LOC108140809|XP_017119299.1|DELE
OG0005608	LOC117575046|XP_034115020.1|DALB	LOC108140414|XP_017118621.1|DELE
OG0005609	LOC117567725|XP_034103778.1|DALB	LOC108145675|XP_017126719.1|DELE
OG0005610	LOC117566973|XP_034102525.1|DALB	LOC108147488|XP_017129533.1|DELE
OG0005611	LOC117569421|XP_034106466.1|DALB	LOC108145846|XP_017126949.1|DELE
OG0005612	LOC117575033|XP_034115003.1|DALB	LOC108135115|XP_017111194.1|DELE
OG0005613	LOC117574918|XP_034114859.1|DALB	LOC108135170|XP_017111283.1|DELE
OG0005614	LOC117574129|XP_034113677.1|DALB	LOC108137458|XP_017114650.1|DELE
OG0005616	LOC117573541|XP_034112711.1|DALB	LOC108148380|XP_017130895.1|DELE
OG0005617	LOC117573995|XP_034113434.1|DALB	LOC108148309|XP_017130785.1|DELE
OG0005618	LOC117567554|XP_034103504.1|DALB	LOC108144161|XP_017124306.1|DELE
OG0005619	LOC117574718|XP_034114532.1|DALB	LOC108137003|XP_017113990.1|DELE
OG0005620	LOC117578058|XP_034119083.1|DALB	LOC108144335|XP_017124538.1|DELE
OG0005621	LOC117564836|XP_034099655.1|DALB	LOC108141434|XP_017120313.1|DELE
OG0005622	LOC117577998|XP_034118988.1|DALB	LOC108138514|XP_017116249.1|DELE
OG0005623	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB	LOC108137146|XP_017114201.1|DELE
OG0005624	LOC117576877|XP_034117874.1|DALB	LOC108148307|XP_017130781.1|DELE
OG0005625	LOC117573429|XP_034112532.1|DALB	LOC108140563|XP_017118911.1|DELE
OG0005626	LOC117578074|XP_034119110.1|DALB	LOC108136563|XP_017113361.1|DELE
OG0005627	LOC117576490|XP_034117155.1|DALB	LOC108140652|XP_017119069.1|DELE
OG0005628	LOC117576265|XP_034116799.1|DALB	LOC108140676|XP_017119111.1|DELE
OG0005629	LOC117567260|XP_034103001.1|DALB	LOC108144547|XP_017125006.1|DELE
OG0005630	LOC117571894|XP_034110250.1|DALB	LOC108144603|XP_017125107.1|DELE
OG0005631	LOC117568732|XP_034105449.1|DALB	LOC108144939|XP_017125586.1|DELE
OG0005632	LOC117577874|XP_034118723.1|DALB	LOC108149975|XP_017133384.1|DELE
OG0005633	LOC117576682|XP_034117569.1|DALB	LOC108136777|XP_017113628.1|DELE
OG0005634	LOC117576854|XP_034117838.1|DALB	LOC108140585|XP_017118960.1|DELE
OG0005635	LOC117565242|XP_034100144.1|DALB	LOC108141991|XP_017121141.1|DELE
OG0005636	LOC117573281|XP_034112261.1|DALB	LOC108148345|XP_017130846.1|DELE
OG0005637	LOC117573989|XP_034113429.1|DALB	LOC108143861|XP_017123915.1|DELE
OG0005638	LOC117569662|XP_034106799.1|DALB	LOC108143573|XP_017123572.1|DELE
OG0005639	LOC117572682|XP_034111607.1|DALB	LOC108145244|XP_017126002.1|DELE
OG0005640	LOC117576507|XP_034117197.1|DALB	LOC108140626|XP_017119031.1|DELE
OG0005641	LOC117574628|XP_034114413.1|DALB	LOC108136612|XP_017113420.1|DELE
OG0005642	LOC117574215|XP_034113813.1|DALB	LOC108141096|XP_017119787.1|DELE
OG0005643	LOC117570201|XP_034107579.1|DALB	LOC108145672|XP_017126715.1|DELE
OG0005644	LOC117567286|XP_034103047.1|DALB	LOC108150360|XP_017133983.1|DELE
OG0005645	LOC117566859|XP_034102348.1|DALB	LOC108135916|XP_017112339.1|DELE
OG0005646	LOC117569214|XP_034106184.1|DALB	LOC108147697|XP_017129905.1|DELE
OG0005647	LOC117566887|XP_034102390.1|DALB	LOC108140345|XP_017118525.1|DELE
OG0005648	LOC117567013|XP_034102590.1|DALB	LOC108150255|XP_017133814.1|DELE
OG0005649	LOC117574110|XP_034113650.1|DALB	LOC108141131|XP_017119842.1|DELE
OG0005650	LOC117575065|XP_034115045.1|DALB	LOC108141144|XP_017119857.1|DELE
OG0005651	LOC117574043|XP_034113539.1|DALB	LOC108147646|XP_017129792.1|DELE
OG0005652	LOC117576582|XP_034117353.1|DALB	LOC108147191|XP_017129032.1|DELE
OG0005653	LOC117563542|XP_034097812.1|DALB	LOC108142134|XP_017121319.1|DELE
OG0005654	LOC117576330|XP_034116893.1|DALB	LOC108140995|XP_017119559.1|DELE
OG0005655	LOC117573557|XP_034112734.1|DALB	LOC108148277|XP_017130723.1|DELE
OG0005656	LOC117573538|XP_034112705.1|DALB	LOC108141113|XP_017119818.1|DELE
OG0005657	LOC117576440|XP_034117088.1|DALB	LOC108139222|XP_017117372.1|DELE
OG0005658	LOC117573981|XP_034113419.1|DALB	LOC108136957|XP_017113931.1|DELE
OG0005659	LOC117575648|XP_034115822.1|DALB	LOC108148850|XP_017131626.1|DELE
OG0005660	LOC117570966|XP_034108800.1|DALB	LOC108146680|XP_017128225.1|DELE
OG0005661	LOC117576919|XP_034117951.1|DALB	LOC108139271|XP_017117448.1|DELE
OG0005662	LOC117574099|XP_034113630.1|DALB	LOC108140507|XP_017118779.1|DELE
OG0005663	LOC117577000|XP_034118072.1|DALB	LOC108147706|XP_017129918.1|DELE
OG0005664	LOC117573330|XP_034112328.1|DALB	LOC108137378|XP_017114519.1|DELE
OG0005665	LOC117573735|XP_034113002.1|DALB	LOC108147209|XP_017129056.1|DELE
OG0005666	LOC117574120|XP_034113788.1|DALB	LOC108137279|XP_017114370.1|DELE
OG0005667	LOC117567406|XP_034103260.1|DALB	LOC108149875|XP_017133253.1|DELE
OG0005668	LOC117572564|XP_034111333.1|DALB	LOC108150226|XP_017133759.1|DELE
OG0005669	LOC117564605|XP_034099351.1|DALB	LOC108138196|XP_017115802.1|DELE
OG0005670	LOC117576795|XP_034117746.1|DALB	LOC108143770|XP_017123787.1|DELE, LOC108149002|XP_017131835.1|DELE, LOC108143734|XP_017123757.1|DELE
OG0005671	LOC117576620|XP_034117428.1|DALB	LOC108135149|XP_017111258.1|DELE
OG0005672	LOC117566251|XP_034101695.1|DALB	LOC108141988|XP_017121136.1|DELE
OG0005673	LOC117571713|XP_034109903.1|DALB	LOC108145886|XP_017127022.1|DELE
OG0005674	LOC117568007|XP_034104221.1|DALB	LOC108146854|XP_017128559.1|DELE
OG0005675	LOC117575004|XP_034114971.1|DALB	LOC108140739|XP_017119204.1|DELE
OG0005676	LOC117569534|XP_034106627.1|DALB	LOC108146273|XP_017127702.1|DELE
OG0005677	LOC117566915|XP_034102426.1|DALB	LOC108144686|XP_017125240.1|DELE
OG0005678	LOC117573456|XP_034112569.1|DALB	LOC108143023|XP_017122704.1|DELE
OG0005679	LOC117576875|XP_034117870.1|DALB	LOC108134515|XP_017110345.1|DELE
OG0005680	LOC117564004|XP_034098485.1|DALB	LOC108149399|XP_017132426.1|DELE
OG0005681	LOC117575375|XP_034115438.1|DALB	LOC108135458|XP_017111694.1|DELE
OG0005682	LOC117575372|XP_034115433.1|DALB	LOC108135448|XP_017111683.1|DELE
OG0005683	LOC117565236|XP_034100140.1|DALB	LOC108149984|XP_017133402.1|DELE
OG0005684	LOC117566972|XP_034102524.1|DALB	LOC108147545|XP_017129619.1|DELE
OG0005685	LOC117578284|XP_034119616.1|DALB	LOC108138401|XP_017116071.1|DELE
OG0005686	LOC117573944|XP_034113363.1|DALB	LOC108140807|XP_017119295.1|DELE
OG0005687	LOC117570647|XP_034108305.1|DALB	LOC108146543|XP_017128073.1|DELE
OG0005688	LOC117569085|XP_034105991.1|DALB	LOC108141516|XP_017120434.1|DELE
OG0005689	LOC117569981|XP_034107293.1|DALB	LOC108141441|XP_017120327.1|DELE
OG0005690	LOC117576829|XP_034117794.1|DALB	LOC108136770|XP_017113620.1|DELE
OG0005691	LOC117574566|XP_034114329.1|DALB	LOC108139235|XP_017117391.1|DELE
OG0005692	LOC117566216|XP_034101651.1|DALB	LOC108137857|XP_017115276.1|DELE
OG0005693	LOC117569091|XP_034105999.1|DALB	LOC108147551|XP_017129626.1|DELE
OG0005694	LOC117576857|XP_034117842.1|DALB	LOC108136854|XP_017113778.1|DELE
OG0005695	LOC117576688|XP_034117574.1|DALB	LOC108136781|XP_017113632.1|DELE
OG0005696	LOC117576690|XP_034117577.1|DALB	LOC108136783|XP_017113634.1|DELE
OG0005697	LOC117576678|XP_034117563.1|DALB	LOC108136776|XP_017113626.1|DELE
OG0005698	LOC117567162|XP_034102866.1|DALB	LOC108143482|XP_017123418.1|DELE
OG0005699	LOC117576985|XP_034118062.1|DALB	LOC108143868|XP_017123921.1|DELE
OG0005700	LOC117578237|XP_034119574.1|DALB	LOC108137134|XP_017114171.1|DELE
OG0005701	LOC117564056|XP_034098568.1|DALB	LOC108148074|XP_017130416.1|DELE
OG0005702	LOC117574167|XP_034113750.1|DALB	LOC108136616|XP_017113423.1|DELE
OG0005703	LOC117572683|XP_034111611.1|DALB	LOC108145251|XP_017126017.1|DELE
OG0005704	LOC117568905|XP_034105703.1|DALB	LOC108134859|XP_017110831.1|DELE
OG0005705	LOC117570369|XP_034107854.1|DALB	LOC108142762|XP_017122285.1|DELE
OG0005706	LOC117576264|XP_034116797.1|DALB	LOC108140638|XP_017119049.1|DELE
OG0005707	LOC117563701|XP_034098041.1|DALB	LOC108137642|XP_017114946.1|DELE
OG0005708	LOC117567057|XP_034102679.1|DALB	LOC108135909|XP_017112316.1|DELE
OG0005709	LOC117576824|XP_034117787.1|DALB	LOC108147259|XP_017129145.1|DELE
OG0005710	LOC117574100|XP_034113631.1|DALB	LOC108136933|XP_017113897.1|DELE
OG0005711	LOC117567818|XP_034103948.1|DALB	LOC108142271|XP_017121483.1|DELE
OG0005712	LOC117563252|XP_034097358.1|DALB	LOC108134745|XP_017110673.1|DELE
OG0005713	LOC117574370|XP_034114095.1|DALB	LOC108147311|XP_017129223.1|DELE
OG0005714	LOC117574191|XP_034113780.1|DALB	LOC108143022|XP_017122702.1|DELE
OG0005715	LOC117574068|XP_034113584.1|DALB	LOC108140584|XP_017118955.1|DELE
OG0005716	LOC117574975|XP_034114930.1|DALB	LOC108143860|XP_017123913.1|DELE
OG0005717	LOC117575880|XP_034116208.1|DALB	LOC108141155|XP_017119870.1|DELE
OG0005718	LOC117573939|XP_034113357.1|DALB	LOC108136015|XP_017112434.1|DELE
OG0005719	LOC117574155|XP_034113727.1|DALB	LOC108147193|XP_017129036.1|DELE
OG0005720	LOC117574525|XP_034114278.1|DALB	LOC108137021|XP_017114010.1|DELE
OG0005721	LOC117574720|XP_034114534.1|DALB	LOC108147241|XP_017129128.1|DELE
OG0005722	LOC117575613|XP_034115777.1|DALB	LOC108141136|XP_017119847.1|DELE
OG0005723	LOC117574534|XP_034114288.1|DALB	LOC108137498|XP_017114703.1|DELE
OG0005724	LOC117572744|XP_034111712.1|DALB	LOC108144971|XP_017125608.1|DELE
OG0005725	LOC117576613|XP_034117408.1|DALB	LOC108140717|XP_017119167.1|DELE
OG0005726	LOC117577935|XP_034118831.1|DALB	LOC108145595|XP_017126614.1|DELE
OG0005727	LOC117576254|XP_034116772.1|DALB	LOC108141108|XP_017119808.1|DELE
OG0005728	LOC117575002|XP_034114968.1|DALB	LOC108139307|XP_017117498.1|DELE
OG0005729	LOC117576465|XP_034117124.1|DALB	LOC108139228|XP_017117380.1|DELE
OG0005730	LOC117576468|XP_034117130.1|DALB	LOC108144038|XP_017124164.1|DELE
OG0005731	LOC117576467|XP_034117129.1|DALB	LOC108144037|XP_017124162.1|DELE
OG0005732	LOC117576370|XP_034116952.1|DALB	LOC108135119|XP_017111207.1|DELE
OG0005733	LOC117576369|XP_034116950.1|DALB	LOC108135118|XP_017111203.1|DELE
OG0005734	LOC117576398|XP_034117004.1|DALB	LOC108143852|XP_017123903.1|DELE
OG0005735	LOC117576982|XP_034118052.1|DALB	LOC108141134|XP_017119846.1|DELE
OG0005736	LOC117576980|XP_034118050.1|DALB	LOC108148266|XP_017130707.1|DELE
OG0005737	LOC117574665|XP_034114461.1|DALB	LOC108139309|XP_017117500.1|DELE
OG0005738	LOC117575807|XP_034116089.1|DALB	LOC108140540|XP_017118857.1|DELE
OG0005739	LOC117573969|XP_034113398.1|DALB	LOC108140618|XP_017119020.1|DELE
OG0005740	LOC117576804|XP_034117755.1|DALB	LOC108147244|XP_017129132.1|DELE
OG0005741	LOC117575354|XP_034115410.1|DALB	LOC108148390|XP_017130906.1|DELE
OG0005742	LOC117573338|XP_034112339.1|DALB	LOC108137006|XP_017113992.1|DELE
OG0005743	LOC117576411|XP_034117030.1|DALB	LOC108144067|XP_017124205.1|DELE
OG0005744	LOC117576387|XP_034116990.1|DALB	LOC108142899|XP_017122475.1|DELE
OG0005745	LOC117576569|XP_034117299.1|DALB	LOC108137444|XP_017114597.1|DELE
OG0005746	LOC117576574|XP_034117335.1|DALB	LOC108137438|XP_017114592.1|DELE
OG0005747	LOC117575050|XP_034115023.1|DALB	LOC108137497|XP_017114702.1|DELE
OG0005748	LOC117575466|XP_034115571.1|DALB	LOC108136894|XP_017113840.1|DELE
OG0005749	LOC117570711|XP_034108415.1|DALB	LOC108137676|XP_017115021.1|DELE
OG0005750	LOC117573413|XP_034112509.1|DALB	LOC108148368|XP_017130880.1|DELE
OG0005751	LOC117570767|XP_034108492.1|DALB	LOC108146608|XP_017128144.1|DELE
OG0005752	LOC117572417|XP_034111094.1|DALB	LOC108141360|XP_017120170.1|DELE
OG0005753	LOC117565811|XP_034100995.1|DALB	LOC108138831|XP_017116827.1|DELE
OG0005754	LOC117572080|XP_034110563.1|DALB	LOC108144435|XP_017124808.1|DELE
OG0005755	LOC117569272|XP_034106262.1|DALB	LOC108144811|XP_017125429.1|DELE
OG0005756	LOC117576923|XP_034117956.1|DALB	LOC108139261|XP_017117437.1|DELE
OG0005757	LOC117576412|XP_034117031.1|DALB	LOC108144066|XP_017124204.1|DELE
OG0005758	LOC117574658|XP_034114453.1|DALB	LOC108141140|XP_017119853.1|DELE
OG0005759	LOC117573208|XP_034112098.1|DALB	LOC108139258|XP_017117431.1|DELE
OG0005760	LOC117575063|XP_034115044.1|DALB	LOC108140712|XP_017119162.1|DELE
OG0005761	LOC117576164|XP_034116629.1|DALB	LOC108136851|XP_017113765.1|DELE
OG0005762	LOC117574001|XP_034113456.1|DALB	LOC108140599|XP_017118994.1|DELE
OG0005763	LOC117566906|XP_034102415.1|DALB	LOC108145080|XP_017125754.1|DELE
OG0005764	LOC117575632|XP_034115803.1|DALB	LOC108148297|XP_017130767.1|DELE
OG0005765	LOC117573679|XP_034112914.1|DALB	LOC108148295|XP_017130756.1|DELE
OG0005766	LOC117573983|XP_034113422.1|DALB	LOC108136762|XP_017113608.1|DELE
OG0005767	LOC117573562|XP_034112739.1|DALB	LOC108136878|XP_017113818.1|DELE
OG0005768	LOC117576720|XP_034117631.1|DALB, LOC117572211|XP_034110777.1|DALB	LOC108138557|XP_017116317.1|DELE
OG0005769	LOC117574819|XP_034114678.1|DALB	LOC108137489|XP_017114694.1|DELE
OG0005770	LOC117573749|XP_034113020.1|DALB	LOC108140521|XP_017118820.1|DELE
OG0005771	LOC117573901|XP_034113300.1|DALB	LOC108148548|XP_017131085.1|DELE
OG0005772	LOC117573730|XP_034112992.1|DALB	LOC108143960|XP_017124045.1|DELE
OG0005773	LOC117574352|XP_034114064.1|DALB	LOC108140428|XP_017118642.1|DELE
OG0005774	LOC117576959|XP_034118024.1|DALB	LOC108140505|XP_017118775.1|DELE
OG0005775	LOC117571819|XP_034110081.1|DALB	LOC108142379|XP_017121703.1|DELE
OG0005776	LOC117567563|XP_034103514.1|DALB	LOC108143267|XP_017123070.1|DELE
OG0005777	LOC117566157|XP_034101537.1|DALB	LOC108142069|XP_017121244.1|DELE
OG0005779	LOC117573640|XP_034112841.1|DALB	LOC108140644|XP_017119055.1|DELE
OG0005780	LOC117568072|XP_034104322.1|DALB	LOC108142634|XP_017122114.1|DELE
OG0005781	LOC117571655|XP_034109781.1|DALB	LOC108150159|XP_017133617.1|DELE
OG0005782	LOC117571653|XP_034109777.1|DALB	LOC108150228|XP_017133764.1|DELE
OG0005783	LOC117567411|XP_034103277.1|DALB	LOC108143570|XP_017123569.1|DELE
OG0005784	LOC117575459|XP_034115558.1|DALB	LOC108147264|XP_017129156.1|DELE
OG0005785	LOC117574904|XP_034114833.1|DALB	LOC108147277|XP_017129175.1|DELE
OG0005786	LOC117575037|XP_034115009.1|DALB	LOC108135116|XP_017111196.1|DELE
OG0005787	LOC117576329|XP_034116887.1|DALB	LOC108141212|XP_017119950.1|DELE
OG0005788	LOC117572422|XP_034111117.1|DALB	LOC108149805|XP_017133160.1|DELE
OG0005789	LOC117575954|XP_034116322.1|DALB	LOC108148458|XP_017130982.1|DELE
OG0005790	LOC117573581|XP_034112759.1|DALB	LOC108148547|XP_017131084.1|DELE
OG0005791	LOC117575371|XP_034115431.1|DALB	LOC108150708|XP_017134473.1|DELE
OG0005792	LOC117575374|XP_034115437.1|DALB	LOC108134502|XP_017110320.1|DELE
OG0005793	LOC117574890|XP_034114818.1|DALB	LOC108140756|XP_017119226.1|DELE
OG0005794	LOC117567258|XP_034102999.1|DALB	LOC108144544|XP_017125004.1|DELE
OG0005795	LOC117576287|XP_034116830.1|DALB	LOC108135106|XP_017111171.1|DELE
OG0005796	LOC117571800|XP_034110056.1|DALB	LOC108142378|XP_017121700.1|DELE
OG0005797	LOC117571880|XP_034110231.1|DALB	LOC108150216|XP_017133737.1|DELE
OG0005798	LOC117576443|XP_034117097.1|DALB	LOC108139225|XP_017117378.1|DELE
OG0005799	LOC117574580|XP_034114351.1|DALB	LOC108141049|XP_017119681.1|DELE
OG0005800	LOC117574585|XP_034114359.1|DALB	LOC108141241|XP_017119987.1|DELE
OG0005801	LOC117574584|XP_034114358.1|DALB	LOC108141218|XP_017119959.1|DELE
OG0005802	LOC117576338|XP_034116903.1|DALB	LOC108140570|XP_017118930.1|DELE
OG0005803	LOC117573276|XP_034112250.1|DALB	LOC108139218|XP_017117360.1|DELE
OG0005804	LOC117574527|XP_034114280.1|DALB	LOC108136997|XP_017113984.1|DELE
OG0005805	LOC117567839|XP_034103978.1|DALB	LOC108144640|XP_017125168.1|DELE
OG0005806	LOC117576374|XP_034116960.1|DALB	LOC108139371|XP_017117587.1|DELE
OG0005807	LOC117573305|XP_034112301.1|DALB	LOC108139139|XP_017117243.1|DELE
OG0005808	LOC117564677|XP_034099439.1|DALB	LOC108148103|XP_017130437.1|DELE
