Orthogroup	DALB.longest_only	DSUZ.longest_only
OG0004789	LOC117575283|XP_034115317.1|DALB	LOC108016047|XP_016938130.2|DSUZ
OG0004790	LOC117575333|XP_034115380.1|DALB	LOC108020307|XP_016943928.1|DSUZ
OG0004791	LOC117573663|XP_034112882.1|DALB	LOC108010847|XP_016931308.1|DSUZ
OG0004792	LOC117576725|XP_034117638.1|DALB	LOC108013824|XP_016935292.2|DSUZ
OG0004793	LOC117573896|XP_034113295.1|DALB	LOC108015486|XP_016937407.2|DSUZ
OG0004794	LOC117575200|XP_034115208.1|DALB	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ
OG0004795	LOC117576587|XP_034117365.1|DALB	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ
OG0004796	LOC117574340|XP_034114051.1|DALB	LOC108014891|XP_036672600.1|DSUZ
OG0004797	LOC117575281|XP_034115314.1|DALB	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ
OG0004798	LOC117574066|XP_034113580.1|DALB	LOC108007228|XP_016926354.2|DSUZ
OG0004799	LOC117576866|XP_034117859.1|DALB	LOC108018474|XP_036673179.1|DSUZ
OG0004800	LOC117573650|XP_034112862.1|DALB	LOC108015937|XP_036674462.1|DSUZ
OG0004801	LOC117575638|XP_034115809.1|DALB	LOC108005017|XP_036673399.1|DSUZ
OG0004803	LOC117573304|XP_034112300.1|DALB	LOC108014761|XP_036673481.1|DSUZ
OG0004804	LOC117576076|XP_034116511.1|DALB	LOC108011622|XP_016932296.1|DSUZ
OG0004805	LOC117574288|XP_034113933.1|DALB	LOC108008017|XP_036673959.1|DSUZ
OG0004806	LOC117577683|XP_034118469.1|DALB	LOC108005295|XP_016923986.1|DSUZ
OG0004807	LOC117575440|XP_034115535.1|DALB	LOC108006616|XP_016925628.2|DSUZ
OG0004808	LOC117573915|XP_034113317.1|DALB	LOC108013887|XP_016935382.2|DSUZ
OG0004811	LOC117570486|XP_034108063.1|DALB	LOC108013190|XP_016934383.1|DSUZ
OG0004812	LOC117576669|XP_034117541.1|DALB	LOC108015848|XP_036672948.1|DSUZ
OG0004813	LOC117575975|XP_034116346.1|DALB	LOC108014740|XP_016936410.2|DSUZ
OG0004814	LOC117573926|XP_034113334.1|DALB	LOC108016204|XP_036674046.1|DSUZ
OG0004815	LOC117563780|XP_034098182.1|DALB	LOC108004718|XP_016923226.1|DSUZ
OG0004816	LOC117578043|XP_034119052.1|DALB	LOC108014972|XP_036676769.1|DSUZ
OG0004817	LOC117569026|XP_034105911.1|DALB	LOC108015029|XP_016936748.1|DSUZ
OG0004818	LOC117574989|XP_034114950.1|DALB	LOC108006109|XP_016925045.1|DSUZ
OG0004819	LOC117573874|XP_034113242.1|DALB	LOC108011037|XP_016931577.1|DSUZ
OG0004820	LOC117573916|XP_034113319.1|DALB	LOC108013938|XP_016935437.2|DSUZ
OG0004821	LOC117576588|XP_034117366.1|DALB	LOC108015525|XP_016937484.2|DSUZ
OG0004822	LOC117574334|XP_034114041.1|DALB	LOC108017456|XP_036674249.1|DSUZ
OG0004823	LOC117574013|XP_034113488.1|DALB	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ
OG0004824	LOC117574015|XP_034113493.1|DALB	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ
OG0004825	LOC117573189|XP_034112068.1|DALB	LOC108020371|XP_016944092.1|DSUZ
OG0004826	LOC117576662|XP_034117510.1|DALB	LOC108018562|XP_016941606.2|DSUZ
OG0004827	LOC117576064|XP_034116490.1|DALB	LOC108011655|XP_016932339.2|DSUZ
OG0004828	LOC117573645|XP_034112852.1|DALB	LOC108011902|XP_016932641.1|DSUZ
OG0004829	LOC117573483|XP_034112601.1|DALB	LOC108015784|XP_036673345.1|DSUZ
OG0004830	LOC117573739|XP_034113008.1|DALB	LOC108018352|XP_036672585.1|DSUZ
OG0004831	LOC117569754|XP_034106938.1|DALB	LOC108013446|XP_016934810.1|DSUZ
OG0004832	LOC117576568|XP_034117298.1|DALB	LOC108008065|XP_016927337.1|DSUZ
OG0004833	LOC117576704|XP_034117610.1|DALB	LOC108016279|XP_016938397.1|DSUZ
OG0004834	LOC117575076|XP_034115061.1|DALB	LOC108007859|XP_016927112.2|DSUZ
OG0004835	LOC117576086|XP_034116525.1|DALB	LOC108007835|XP_036674577.1|DSUZ
OG0004836	LOC117573416|XP_034112513.1|DALB	LOC108008018|XP_016927291.1|DSUZ
OG0004837	LOC117571768|XP_034110017.1|DALB, LOC117571767|XP_034110016.1|DALB, LOC117571770|XP_034110018.1|DALB	LOC108012602|XP_016933511.1|DSUZ
OG0004838	LOC117574805|XP_034114661.1|DALB	LOC108010914|XP_016931403.2|DSUZ
OG0004839	LOC117573804|XP_034113104.1|DALB	LOC108006461|XP_036674661.1|DSUZ
OG0004840	LOC117576760|XP_034117696.1|DALB	LOC108017596|XP_016940175.2|DSUZ
OG0004841	LOC117564155|XP_034098712.1|DALB	LOC108005364|XP_016924108.1|DSUZ
OG0004842	LOC117575979|XP_034116353.1|DALB	LOC108010731|XP_016931149.2|DSUZ
OG0004843	LOC117576272|XP_034116808.1|DALB	LOC108017511|XP_016940064.1|DSUZ
OG0004844	LOC117576241|XP_034116750.1|DALB	LOC108011984|XP_016932741.1|DSUZ
OG0004845	LOC117573862|XP_034113224.1|DALB	LOC108006946|XP_036675192.1|DSUZ
OG0004846	LOC117563253|XP_034097359.1|DALB	LOC108021151|XP_016945211.1|DSUZ
OG0004847	LOC117563251|XP_034097355.1|DALB	LOC108021150|XP_016945210.1|DSUZ
OG0004848	LOC117567503|XP_034103425.1|DALB	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ
OG0004849	LOC117578389|XP_034119721.1|DALB	LOC108014560|XP_016936200.2|DSUZ
OG0004850	LOC117576893|XP_034117921.1|DALB	LOC108006588|XP_036674974.1|DSUZ
OG0004851	LOC117576890|XP_034117915.1|DALB	LOC108013978|XP_016935483.1|DSUZ
OG0004852	LOC117574111|XP_034113653.1|DALB	LOC108014234|XP_036675139.1|DSUZ
OG0004853	LOC117568372|XP_034104866.1|DALB	LOC108009130|XP_016928722.1|DSUZ
OG0004854	LOC117571573|XP_034109675.1|DALB	LOC108013232|XP_016934449.1|DSUZ
OG0004855	LOC117571000|XP_034108839.1|DALB	LOC108017059|XP_036671831.1|DSUZ
OG0004856	LOC117568747|XP_034105462.1|DALB	LOC108006854|XP_036670672.1|DSUZ
OG0004857	LOC117568283|XP_034104688.1|DALB	LOC108012324|XP_036670283.1|DSUZ
OG0004858	LOC117570350|XP_034107797.1|DALB	LOC108006869|XP_016925927.2|DSUZ
OG0004859	LOC117570353|XP_034107814.1|DALB	LOC108006816|XP_036671613.1|DSUZ
OG0004860	LOC117567852|XP_034103997.1|DALB	LOC108012391|XP_016933238.1|DSUZ
OG0004861	LOC117571873|XP_034110210.1|DALB	LOC108013035|XP_036672352.1|DSUZ
OG0004862	LOC117572306|XP_034110917.1|DALB	LOC108012947|XP_036671276.1|DSUZ
OG0004863	LOC117567793|XP_034103908.1|DALB	LOC108011449|XP_036671493.1|DSUZ
OG0004864	LOC117570032|XP_034107346.1|DALB	LOC108020208|XP_016943817.1|DSUZ
OG0004865	LOC117575358|XP_034115414.1|DALB	LOC108017460|XP_016939983.2|DSUZ
OG0004866	LOC117571498|XP_034109556.1|DALB	LOC108005877|XP_036671330.1|DSUZ
OG0004867	LOC117571918|XP_034110286.1|DALB	LOC108009219|XP_016928868.1|DSUZ
OG0004868	LOC117571919|XP_034110287.1|DALB	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ
OG0004869	LOC117566894|XP_034102400.1|DALB	LOC108018056|XP_016940935.1|DSUZ
OG0004870	LOC117566901|XP_034102410.1|DALB	LOC108018187|XP_016941180.1|DSUZ
OG0004871	LOC117569168|XP_034106125.1|DALB	LOC108010056|XP_016930357.1|DSUZ
OG0004872	LOC117570447|XP_034107996.1|DALB	LOC108008371|XP_016927701.1|DSUZ
OG0004873	LOC117564443|XP_034099073.1|DALB	LOC108021252|XP_016945363.1|DSUZ
OG0004874	LOC117574808|XP_034114663.1|DALB	LOC108011766|XP_016932486.1|DSUZ
OG0004875	LOC117578166|XP_034119335.1|DALB	LOC108011217|XP_016931798.1|DSUZ
OG0004876	LOC117571569|XP_034109672.1|DALB	LOC108015344|XP_016937241.1|DSUZ
OG0004877	LOC117570825|XP_034108580.1|DALB	LOC108015425|XP_016937348.2|DSUZ
OG0004878	LOC117569673|XP_034106811.1|DALB	LOC108018210|XP_016941216.1|DSUZ
OG0004879	LOC117568190|XP_034104539.1|DALB	LOC108009159|XP_036669443.1|DSUZ
OG0004880	LOC117568393|XP_034104897.1|DALB	LOC108011062|XP_016931614.1|DSUZ
OG0004881	LOC117568049|XP_034104284.1|DALB	LOC108013290|XP_036671059.1|DSUZ
OG0004882	LOC117572764|XP_034111740.1|DALB	LOC108005773|XP_016924590.1|DSUZ
OG0004883	LOC117570676|XP_034108366.1|DALB	LOC108007178|XP_016926299.2|DSUZ
OG0004884	LOC117572713|XP_034111664.1|DALB	LOC108017978|XP_016940796.1|DSUZ
OG0004885	LOC117571077|XP_034108943.1|DALB	LOC108019866|XP_016943411.1|DSUZ
OG0004886	LOC117571984|XP_034110381.1|DALB	LOC108009203|XP_016928851.1|DSUZ
OG0004887	LOC117570765|XP_034108490.1|DALB	LOC108017824|XP_016940465.2|DSUZ
OG0004888	LOC117570398|XP_034107908.1|DALB	LOC108017987|XP_016940818.1|DSUZ
OG0004889	LOC117568167|XP_034104489.1|DALB	LOC108009511|XP_016929420.1|DSUZ
OG0004890	LOC117566913|XP_034102423.1|DALB	LOC108018231|XP_016941242.1|DSUZ
OG0004891	LOC117565952|XP_034101236.1|DALB	LOC108005184|XP_016923857.1|DSUZ
OG0004892	LOC117569999|XP_034107277.1|DALB	LOC108018196|XP_036669977.1|DSUZ
OG0004893	LOC117568012|XP_034104226.1|DALB	LOC108009165|XP_016928767.1|DSUZ
OG0004894	LOC117570760|XP_034108480.1|DALB	LOC108017781|XP_016940395.1|DSUZ
OG0004895	LOC117572170|XP_034110711.1|DALB	LOC108009847|XP_016930029.1|DSUZ
OG0004896	LOC117568664|XP_034105357.1|DALB	LOC108018131|XP_016941068.1|DSUZ
OG0004897	LOC117568388|XP_034104889.1|DALB	LOC108018158|XP_016941117.1|DSUZ
OG0004898	LOC117567150|XP_034102855.1|DALB	LOC108009320|XP_036669677.1|DSUZ
OG0004899	LOC117572444|XP_034111165.1|DALB	LOC108009305|XP_016929043.1|DSUZ
OG0004900	LOC117568207|XP_034104568.1|DALB	LOC108009964|XP_016930214.1|DSUZ
OG0004901	LOC117569886|XP_034107116.1|DALB	LOC108008326|XP_016927638.1|DSUZ
OG0004902	LOC117569996|XP_034107274.1|DALB	LOC108012394|XP_016933241.1|DSUZ
OG0004903	LOC117566963|XP_034102505.1|DALB	LOC108009426|XP_016929244.1|DSUZ
OG0004904	LOC117576631|XP_034117449.1|DALB	LOC108015751|XP_036673287.1|DSUZ
OG0004905	LOC117572374|XP_034111031.1|DALB	LOC108009825|XP_016929999.1|DSUZ
OG0004906	LOC117567578|XP_034103546.1|DALB	LOC108013337|XP_016934629.1|DSUZ
OG0004907	LOC117572763|XP_034111739.1|DALB	LOC108005775|XP_016924593.2|DSUZ
OG0004908	LOC117569009|XP_034105887.1|DALB	LOC108013506|XP_016934882.1|DSUZ
OG0004909	LOC117572303|XP_034110908.1|DALB	LOC108012883|XP_016933863.1|DSUZ
OG0004910	LOC117572302|XP_034110906.1|DALB	LOC108012882|XP_016933862.1|DSUZ
OG0004911	LOC117568259|XP_034104636.1|DALB	LOC108007182|XP_036670453.1|DSUZ
OG0004912	LOC117571191|XP_034109121.1|DALB	LOC108013338|XP_016934633.1|DSUZ
OG0004913	LOC117568329|XP_034104803.1|DALB	LOC108008541|XP_016927901.1|DSUZ
OG0004914	LOC117569583|XP_034106702.1|DALB	LOC108010117|XP_016930431.1|DSUZ
OG0004915	LOC117567635|XP_034103625.1|DALB	LOC108010134|XP_016930451.1|DSUZ
OG0004916	LOC117569795|XP_034106996.1|DALB	LOC108010247|XP_016930590.1|DSUZ
OG0004917	LOC117567194|XP_034102914.1|DALB	LOC108012979|XP_016934033.1|DSUZ
OG0004918	LOC117567188|XP_034102904.1|DALB	LOC108012977|XP_016934030.1|DSUZ
OG0004920	LOC117572379|XP_034111039.1|DALB	LOC108012366|XP_016933209.1|DSUZ
OG0004921	LOC117567288|XP_034103049.1|DALB	LOC108005902|XP_016924787.1|DSUZ
OG0004922	LOC117572513|XP_034111258.1|DALB	LOC108012243|XP_036672396.1|DSUZ
OG0004923	LOC117568091|XP_034104362.1|DALB	LOC108020040|XP_016943622.1|DSUZ
OG0004924	LOC117571908|XP_034110276.1|DALB	LOC108012810|XP_016933738.1|DSUZ
OG0004925	LOC117570781|XP_034108513.1|DALB	LOC108013569|XP_016934980.1|DSUZ
OG0004926	LOC117568662|XP_034105355.1|DALB	LOC108012523|XP_016933426.1|DSUZ
OG0004927	LOC117567321|XP_034103111.1|DALB	LOC108012887|XP_036670902.1|DSUZ
OG0004928	LOC117567331|XP_034103143.1|DALB	LOC108018037|XP_036669746.1|DSUZ
OG0004929	LOC117567049|XP_034102662.1|DALB	LOC108012802|XP_016933728.1|DSUZ
OG0004930	LOC117571920|XP_034110289.1|DALB	LOC108009112|XP_016928672.1|DSUZ
OG0004931	LOC117568332|XP_034104805.1|DALB	LOC108008379|XP_016927711.1|DSUZ
OG0004932	LOC117572586|XP_034111361.1|DALB	LOC108013046|XP_016934146.1|DSUZ
OG0004933	LOC117570559|XP_034108175.1|DALB	LOC108017962|XP_016940721.1|DSUZ
OG0004934	LOC117569273|XP_034106263.1|DALB	LOC108008426|XP_016927764.1|DSUZ
OG0004935	LOC117567087|XP_034102734.1|DALB	LOC108018036|XP_016940902.1|DSUZ
OG0004936	LOC117571989|XP_034110388.1|DALB	LOC108005880|XP_036672418.1|DSUZ
OG0004937	LOC117572759|XP_034111735.1|DALB	LOC108013567|XP_036670958.1|DSUZ
OG0004938	LOC117571167|XP_034109087.1|DALB	LOC108006841|XP_016925880.2|DSUZ
OG0004939	LOC117569033|XP_034105921.1|DALB	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ
OG0004940	LOC117567911|XP_034104080.1|DALB	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ
OG0004941	LOC117572588|XP_034111362.1|DALB	LOC108007480|XP_036671153.1|DSUZ
OG0004942	LOC117569088|XP_034105995.1|DALB	LOC108005875|XP_016924744.1|DSUZ
OG0004943	LOC117569510|XP_034106587.1|DALB	LOC108013279|XP_016934539.1|DSUZ
OG0004944	LOC117567820|XP_034103952.1|DALB	LOC108013601|XP_016935027.1|DSUZ
OG0004945	LOC117570005|XP_034107291.1|DALB	LOC108017790|XP_016940422.1|DSUZ
OG0004946	LOC117571020|XP_034108870.1|DALB	LOC108006916|XP_016926005.2|DSUZ
OG0004947	LOC117570670|XP_034108359.1|DALB	LOC108013527|XP_016934912.1|DSUZ
OG0004948	LOC117572533|XP_034111288.1|DALB	LOC108013502|XP_016934877.1|DSUZ
OG0004949	LOC117572531|XP_034111285.1|DALB	LOC108013501|XP_016934876.1|DSUZ
OG0004950	LOC117570884|XP_034108673.1|DALB	LOC108012933|XP_016933957.1|DSUZ
OG0004951	LOC117573293|XP_034112287.1|DALB	LOC108017496|XP_016940037.1|DSUZ
OG0004952	LOC117567124|XP_034102822.1|DALB	LOC108013592|XP_016935010.1|DSUZ
OG0004953	LOC117567810|XP_034103936.1|DALB	LOC118877213|XP_036670481.1|DSUZ
OG0004954	LOC117567808|XP_034103933.1|DALB	LOC108007486|XP_016926657.2|DSUZ
OG0004955	LOC117566966|XP_034102512.1|DALB	LOC108012486|XP_016933384.1|DSUZ
OG0004956	LOC117569925|XP_034107167.1|DALB	LOC108009401|XP_016929209.1|DSUZ
OG0004957	LOC117567081|XP_034102726.1|DALB	LOC108007094|XP_036670862.1|DSUZ
OG0004958	LOC117570870|XP_034108652.1|DALB	LOC108012984|XP_016934043.1|DSUZ
OG0004959	LOC117570950|XP_034108775.1|DALB	LOC108012986|XP_016934045.1|DSUZ
OG0004960	LOC117571571|XP_034109671.1|DALB	LOC108012983|XP_016934038.1|DSUZ
OG0004961	LOC117569148|XP_034106099.1|DALB	LOC108008407|XP_016927742.1|DSUZ
OG0004962	LOC117570961|XP_034108795.1|DALB	LOC108013076|XP_016934185.1|DSUZ
OG0004963	LOC117568485|XP_034105062.1|DALB	LOC108015807|XP_036670567.1|DSUZ
OG0004964	LOC117568911|XP_034105707.1|DALB, LOC117568912|XP_034105709.1|DALB	LOC108013268|XP_016934518.1|DSUZ
OG0004965	LOC117567310|XP_034103088.1|DALB	LOC108005783|XP_016924601.1|DSUZ
OG0004966	LOC117568144|XP_034104443.1|DALB	LOC108005908|XP_036670930.1|DSUZ
OG0004967	LOC117566898|XP_034102404.1|DALB	LOC108017793|XP_016940426.1|DSUZ
OG0004968	LOC117568291|XP_034104701.1|DALB	LOC118877357|XP_036671708.1|DSUZ
OG0004969	LOC117570439|XP_034107987.1|DALB	LOC108017784|XP_016940414.1|DSUZ
OG0004970	LOC117570932|XP_034108751.1|DALB	LOC108020199|XP_036671723.1|DSUZ
OG0004971	LOC117572572|XP_034111346.1|DALB	LOC108020209|XP_036670981.1|DSUZ
OG0004972	LOC117572075|XP_034110553.1|DALB	LOC108005786|XP_016924605.1|DSUZ
OG0004973	LOC117566853|XP_034102337.1|DALB	LOC108012855|XP_016933810.1|DSUZ
OG0004974	LOC117567949|XP_034104139.1|DALB	LOC108013455|XP_016934820.1|DSUZ
OG0004975	LOC117571914|XP_034110283.1|DALB	LOC108020058|XP_016943645.1|DSUZ
OG0004976	LOC117570886|XP_034108675.1|DALB	LOC108011836|XP_016932563.1|DSUZ
OG0004977	LOC117571577|XP_034109680.1|DALB	LOC108008365|XP_016927691.1|DSUZ
OG0004978	LOC117567088|XP_034102736.1|DALB	LOC108017989|XP_016940820.1|DSUZ
OG0004979	LOC117570463|XP_034108016.1|DALB	LOC108012794|XP_016933717.1|DSUZ
OG0004980	LOC117569485|XP_034106556.1|DALB	LOC108005674|XP_016924487.1|DSUZ
OG0004981	LOC117571358|XP_034109357.1|DALB	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ
OG0004982	LOC117570127|XP_034107482.1|DALB	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ
OG0004983	LOC117569310|XP_034106314.1|DALB	LOC108013532|XP_016934918.1|DSUZ
OG0004984	LOC117569950|XP_034107203.1|DALB	LOC108013590|XP_016935006.1|DSUZ
OG0004985	LOC117572401|XP_034111073.1|DALB	LOC108012821|XP_016933754.1|DSUZ
OG0004986	LOC117567231|XP_034102952.1|DALB	LOC108010522|XP_016930887.2|DSUZ
OG0004987	LOC117571121|XP_034109010.1|DALB	LOC108006666|XP_036672385.1|DSUZ
OG0004988	LOC117572402|XP_034111074.1|DALB	LOC108012823|XP_016933757.1|DSUZ
OG0004989	LOC117571122|XP_034109014.1|DALB	LOC108006675|XP_036671381.1|DSUZ
OG0004990	LOC117567167|XP_034102871.1|DALB	LOC108008960|XP_016928360.1|DSUZ
OG0004991	LOC117571157|XP_034109056.1|DALB	LOC108009102|XP_016928655.1|DSUZ
OG0004992	LOC117571161|XP_034109062.1|DALB	LOC108009105|XP_036669175.1|DSUZ
OG0004993	LOC117571717|XP_034109907.1|DALB	LOC108012916|XP_016933928.1|DSUZ
OG0004994	LOC117572009|XP_034110419.1|DALB	LOC108007080|XP_036672133.1|DSUZ
OG0004995	LOC117570918|XP_034108717.1|DALB	LOC108011852|XP_036672346.1|DSUZ
OG0004996	LOC117568277|XP_034104661.1|DALB	LOC108013283|XP_016934545.1|DSUZ
OG0004997	LOC117569514|XP_034106596.1|DALB	LOC108008292|XP_016927593.1|DSUZ
OG0004998	LOC117572568|XP_034111339.1|DALB	LOC108017994|XP_016940831.1|DSUZ
OG0004999	LOC117572358|XP_034111012.1|DALB	LOC108014471|XP_016936084.2|DSUZ
OG0005000	LOC117569150|XP_034106101.1|DALB	LOC108008287|XP_016927588.1|DSUZ
OG0005001	LOC117567955|XP_034104145.1|DALB	LOC108012851|XP_036670562.1|DSUZ
OG0005002	LOC117574551|XP_034114313.1|DALB	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ
OG0005003	LOC117572560|XP_034111327.1|DALB	LOC108013189|XP_016934380.1|DSUZ
OG0005004	LOC117571382|XP_034109392.1|DALB	LOC108012553|XP_016933454.1|DSUZ
OG0005005	LOC117569828|XP_034107044.1|DALB	LOC108020443|XP_016944253.1|DSUZ, LOC118877438|XP_036672150.1|DSUZ
OG0005006	LOC117569821|XP_034107035.1|DALB	LOC108013386|XP_016934707.1|DSUZ
OG0005007	LOC117568565|XP_034105183.1|DALB	LOC108015549|XP_036670994.1|DSUZ
OG0005008	LOC117566387|XP_034101783.1|DALB	LOC108013625|XP_016935057.1|DSUZ
OG0005009	LOC117572511|XP_034111255.1|DALB	LOC108004811|XP_016923369.2|DSUZ
OG0005010	LOC117568892|XP_034105684.1|DALB	LOC108018647|XP_036671178.1|DSUZ
OG0005011	LOC117567295|XP_034103063.1|DALB	LOC108009134|XP_016928727.1|DSUZ
OG0005012	LOC117570806|XP_034108552.1|DALB	LOC108012430|XP_016933283.1|DSUZ
OG0005013	LOC117576335|XP_034116900.1|DALB	LOC108011544|XP_016932200.2|DSUZ
OG0005014	LOC117569322|XP_034106340.1|DALB	LOC108012994|XP_016934056.1|DSUZ
OG0005015	LOC117569469|XP_034106528.1|DALB	LOC108005857|XP_036671145.1|DSUZ
OG0005016	LOC117571436|XP_034109471.1|DALB	LOC118877382|XP_036671846.1|DSUZ
OG0005017	LOC117567730|XP_034103785.1|DALB	LOC108012345|XP_016933182.1|DSUZ
OG0005018	LOC117567073|XP_034102709.1|DALB	LOC108013041|XP_016934138.1|DSUZ
OG0005019	LOC117569296|XP_034106294.1|DALB	LOC108007499|XP_016926671.2|DSUZ
OG0005020	LOC117568861|XP_034105639.1|DALB	LOC108009513|XP_016929421.1|DSUZ
OG0005021	LOC117565376|XP_034100341.1|DALB	LOC108006752|XP_016925796.1|DSUZ
OG0005022	LOC117572500|XP_034111242.1|DALB	LOC108012410|XP_016933260.1|DSUZ
OG0005023	LOC117566547|XP_034101980.1|DALB	LOC108008630|XP_016928000.1|DSUZ
OG0005024	LOC117570525|XP_034108119.1|DALB	LOC108013251|XP_016934490.1|DSUZ
OG0005025	LOC117568216|XP_034104581.1|DALB	LOC108013529|XP_016934915.1|DSUZ
OG0005026	LOC117570396|XP_034107906.1|DALB	LOC108012403|XP_016933252.1|DSUZ
OG0005027	LOC117569291|XP_034106287.1|DALB	LOC108011816|XP_036671031.1|DSUZ
OG0005028	LOC117575240|XP_034115263.1|DALB	LOC108018679|XP_016941740.2|DSUZ
OG0005029	LOC117567560|XP_034103511.1|DALB	LOC108004810|XP_016923367.1|DSUZ
OG0005030	LOC117569748|XP_034106927.1|DALB, LOC117571932|XP_034110312.1|DALB	LOC108012927|XP_016933951.1|DSUZ
OG0005031	LOC117567929|XP_034104105.1|DALB	LOC108013353|XP_016934659.1|DSUZ
OG0005032	LOC117571013|XP_034108862.1|DALB	LOC108012606|XP_016933515.1|DSUZ
OG0005033	LOC117567920|XP_034104092.1|DALB	LOC108011407|XP_036670700.1|DSUZ
OG0005034	LOC117570333|XP_034107775.1|DALB	LOC108011408|XP_036671054.1|DSUZ
OG0005035	LOC117566826|XP_034102282.1|DALB	LOC108013175|XP_016934361.1|DSUZ
OG0005036	LOC117566550|XP_034101983.1|DALB	LOC108013183|XP_016934373.1|DSUZ
OG0005037	LOC117567585|XP_034103557.1|DALB	LOC108013069|XP_016934177.1|DSUZ
OG0005038	LOC117568721|XP_034105430.1|DALB	LOC108011872|XP_016932603.1|DSUZ
OG0005039	LOC117564151|XP_034098708.1|DALB	LOC108021344|XP_016945515.1|DSUZ
OG0005040	LOC117567025|XP_034102615.1|DALB	LOC108013142|XP_016934317.1|DSUZ
OG0005041	LOC117570963|XP_034108796.1|DALB	LOC108013077|XP_016934186.1|DSUZ
OG0005042	LOC117572280|XP_034110878.1|DALB	LOC108012478|XP_016933364.1|DSUZ
OG0005043	LOC117571591|XP_034109698.1|DALB	LOC108009772|XP_016929890.1|DSUZ
OG0005044	LOC117571589|XP_034109696.1|DALB	LOC108009769|XP_016929887.1|DSUZ
OG0005045	LOC117568279|XP_034104681.1|DALB	LOC108008640|XP_016928009.1|DSUZ
OG0005046	LOC117572719|XP_034111672.1|DALB	LOC108017883|XP_016940535.1|DSUZ
OG0005047	LOC117567398|XP_034103246.1|DALB	LOC108011745|XP_016932459.1|DSUZ
OG0005048	LOC117567401|XP_034103251.1|DALB	LOC108011733|XP_036671728.1|DSUZ
OG0005049	LOC117570205|XP_034107584.1|DALB	LOC108013003|XP_016934077.2|DSUZ
OG0005050	LOC117571158|XP_034109057.1|DALB	LOC108009103|XP_016928657.1|DSUZ
OG0005051	LOC117571553|XP_034109647.1|DALB	LOC108013098|XP_016934231.1|DSUZ
OG0005052	LOC117567582|XP_034103554.1|DALB	LOC108012560|XP_016933464.1|DSUZ
OG0005053	LOC117566062|XP_034101410.1|DALB	LOC108020354|XP_016944040.1|DSUZ
OG0005054	LOC117572631|XP_034111481.1|DALB	LOC108005740|XP_036670587.1|DSUZ
OG0005055	LOC117573975|XP_034113414.1|DALB	LOC108013738|XP_016935178.1|DSUZ
OG0005056	LOC117571715|XP_034109905.1|DALB	LOC108018249|XP_016941268.1|DSUZ
OG0005057	LOC117567432|XP_034103323.1|DALB	LOC108005826|XP_036670940.1|DSUZ
OG0005058	LOC117572600|XP_034111404.1|DALB	LOC108014460|XP_036671441.1|DSUZ
OG0005059	LOC117571639|XP_034109756.1|DALB	LOC108008427|XP_016927765.1|DSUZ
OG0005060	LOC117571720|XP_034109912.1|DALB	LOC108009482|XP_016929357.1|DSUZ
OG0005061	LOC117563366|XP_034097556.1|DALB	LOC108005904|XP_016924800.1|DSUZ
OG0005062	LOC117572031|XP_034110473.1|DALB	LOC108018021|XP_016940869.1|DSUZ
OG0005063	LOC117571888|XP_034110243.1|DALB	LOC108007465|XP_016926626.1|DSUZ
OG0005064	LOC117566805|XP_034102244.1|DALB	LOC108014684|XP_016936347.1|DSUZ
OG0005065	LOC117568813|XP_034105568.1|DALB	LOC108017919|XP_016940578.1|DSUZ
OG0005066	LOC117569797|XP_034106997.1|DALB	LOC108010170|XP_016930502.1|DSUZ
OG0005067	LOC117566672|XP_034102109.1|DALB	LOC108010244|XP_016930587.1|DSUZ
OG0005068	LOC117570679|XP_034108369.1|DALB	LOC108007548|XP_016926730.2|DSUZ
OG0005069	LOC117568640|XP_034105320.1|DALB	LOC108019782|XP_016943262.1|DSUZ
OG0005070	LOC117569513|XP_034106592.1|DALB	LOC108007264|XP_016926392.1|DSUZ
OG0005071	LOC117567590|XP_034103563.1|DALB	LOC108014492|XP_036672186.1|DSUZ
OG0005072	LOC117574357|XP_034114119.1|DALB	LOC108015251|XP_016937093.1|DSUZ
OG0005073	LOC117572756|XP_034111731.1|DALB	LOC108018219|XP_016941227.1|DSUZ
OG0005074	LOC117569297|XP_034106296.1|DALB	LOC108012908|XP_016933915.1|DSUZ
OG0005075	LOC117570517|XP_034108109.1|DALB	LOC108008681|XP_016928064.1|DSUZ
