Orthogroup	DALB.longest_only	DVIR.longest_only
OG0005434	LOC117564633|XP_034099383.1|DALB	LOC6627797|XP_002051307.1|DVIR
OG0005435	LOC117565711|XP_034100847.1|DALB	LOC6627297|XP_002051282.2|DVIR
OG0005436	LOC117565710|XP_034100846.1|DALB	LOC6627299|XP_002051283.1|DVIR
OG0005437	LOC117575139|XP_034115136.1|DALB	LOC6633107|XP_032288756.1|DVIR
OG0005438	LOC117565816|XP_034101007.1|DALB	LOC6629047|XP_002052885.1|DVIR
OG0005439	LOC117575181|XP_034115181.1|DALB	LOC6632251|XP_002056080.1|DVIR
OG0005440	LOC117566231|XP_034101668.1|DALB	LOC6627689|XP_032294473.1|DVIR
OG0005441	LOC117565992|XP_034101301.1|DALB	LOC6628885|XP_002051665.1|DVIR
OG0005442	LOC117564221|XP_034098799.1|DALB	LOC6627768|XP_002052657.1|DVIR
OG0005443	LOC117566252|XP_034101696.1|DALB	LOC6636634|XP_032289180.1|DVIR
OG0005444	LOC117563566|XP_034097839.1|DALB	LOC6628831|XP_002052072.1|DVIR
OG0005446	LOC117563243|XP_034097345.1|DALB	LOC6627789|XP_002052677.2|DVIR
OG0005447	LOC117564822|XP_034099635.1|DALB	LOC6635774|XP_002059170.1|DVIR
OG0005448	LOC117567694|XP_034103710.1|DALB	LOC6636465|XP_002059914.1|DVIR
OG0005449	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB	LOC6635291|XP_002058801.1|DVIR
OG0005450	LOC117573642|XP_034112848.1|DALB	LOC6630302|XP_002054187.1|DVIR
OG0005451	LOC117563512|XP_034097779.1|DALB	LOC6628401|XP_015028524.1|DVIR
OG0005452	LOC117568622|XP_034105299.1|DALB	LOC6625124|XP_032292327.1|DVIR
OG0005453	LOC117574499|XP_034114234.1|DALB	LOC6632456|XP_002056302.1|DVIR
OG0005454	LOC117563610|XP_034097901.1|DALB	LOC6635667|XP_002059202.1|DVIR
OG0005455	LOC117571477|XP_034109530.1|DALB	LOC6625888|XP_002050359.1|DVIR
OG0005456	LOC117565684|XP_034100809.1|DALB	LOC6634254|XP_002057640.1|DVIR
OG0005457	LOC117565076|XP_034099915.1|DALB	LOC6634252|XP_015025221.1|DVIR
OG0005459	LOC117564823|XP_034099636.1|DALB	LOC6628826|XP_002052591.2|DVIR
OG0005460	LOC117565629|XP_034100730.1|DALB	LOC6628182|XP_032294385.1|DVIR
OG0005461	LOC117565467|XP_034100464.1|DALB	LOC6628066|XP_002051535.1|DVIR
OG0005462	LOC117565469|XP_034100466.1|DALB	LOC6628068|XP_002051537.1|DVIR
OG0005463	LOC117567479|XP_034103401.1|DALB	LOC6624328|XP_002047891.1|DVIR
OG0005464	LOC117565463|XP_034100458.1|DALB	LOC6628065|XP_002051534.2|DVIR
OG0005465	LOC117566034|XP_034101372.1|DALB	LOC6634251|XP_002057637.2|DVIR
OG0005466	LOC117571798|XP_034110054.1|DALB	LOC6634253|XP_002057639.1|DVIR
OG0005467	LOC117574823|XP_034114685.1|DALB	LOC6630064|XP_032295266.1|DVIR
OG0005468	LOC117566115|XP_034101477.1|DALB	LOC6627673|XP_002051949.1|DVIR
OG0005469	LOC117564057|XP_034098569.1|DALB	LOC6628909|XP_002051553.1|DVIR
OG0005470	LOC117564053|XP_034098564.1|DALB	LOC6634370|XP_002057564.1|DVIR
OG0005471	LOC117564306|XP_034098894.1|DALB	LOC6629159|XP_002052362.1|DVIR
OG0005472	LOC117564660|XP_034099409.1|DALB	LOC6628957|XP_002052360.1|DVIR
OG0005473	LOC117563739|XP_034098109.1|DALB	LOC6628034|XP_002052911.1|DVIR
OG0005474	LOC117563807|XP_034098231.1|DALB	LOC6629206|XP_002052625.2|DVIR
OG0005475	LOC117563400|XP_034097625.1|DALB	LOC6629205|XP_002052624.1|DVIR
OG0005476	LOC117572527|XP_034111278.1|DALB	LOC6635879|XP_002059352.2|DVIR
OG0005477	LOC117572566|XP_034111337.1|DALB	LOC6622934|XP_002048540.2|DVIR
OG0005478	LOC117563646|XP_034097946.1|DALB	LOC6629014|XP_002052756.1|DVIR
OG0005479	LOC117563645|XP_034097945.1|DALB	LOC6629013|XP_002052755.1|DVIR
OG0005480	LOC117564463|XP_034099141.1|DALB	LOC6628113|XP_002052309.1|DVIR
OG0005481	LOC117563552|XP_034097823.1|DALB	LOC6628263|XP_002052543.1|DVIR
OG0005482	LOC117563334|XP_034097493.1|DALB	LOC6628265|XP_002052545.2|DVIR
OG0005483	LOC117573421|XP_034112518.1|DALB	LOC6630294|XP_032295294.1|DVIR
OG0005484	LOC117564562|XP_034099286.1|DALB	LOC6627435|XP_002052161.1|DVIR
OG0005485	LOC117569328|XP_034106346.1|DALB	LOC6627148|XP_032292141.1|DVIR
OG0005486	LOC117570324|XP_034107756.1|DALB	LOC6626614|XP_002048708.1|DVIR
OG0005487	LOC117565558|XP_034100617.1|DALB	LOC6627859|XP_002052278.3|DVIR
OG0005488	LOC117565034|XP_034099874.1|DALB	LOC6627860|XP_002052279.3|DVIR
OG0005489	LOC117563223|XP_034097308.1|DALB	LOC6635688|XP_002059283.1|DVIR
OG0005490	LOC117563222|XP_034097307.1|DALB	LOC6635687|XP_002059282.2|DVIR
OG0005491	LOC117565759|XP_034100904.1|DALB	LOC6628440|XP_032294566.1|DVIR
OG0005492	LOC117565888|XP_034101120.1|DALB	LOC6628357|XP_002052223.1|DVIR
OG0005493	LOC117564226|XP_034098806.1|DALB	LOC6628320|XP_032293737.1|DVIR
OG0005494	LOC117572581|XP_034111356.1|DALB	LOC6626235|XP_002048859.1|DVIR
OG0005495	LOC117570452|XP_034108003.1|DALB	LOC6625265|XP_002050628.1|DVIR
OG0005497	LOC117564454|XP_034099126.1|DALB	LOC6634006|XP_002057827.1|DVIR
OG0005498	LOC117564457|XP_034099132.1|DALB	LOC6634005|XP_002057826.1|DVIR
OG0005499	LOC117563717|XP_034098065.1|DALB	LOC6634000|XP_002057821.3|DVIR
OG0005500	LOC117563718|XP_034098066.1|DALB	LOC6634001|XP_002057822.1|DVIR
OG0005501	LOC117578376|XP_034119699.1|DALB	LOC6628465|XP_002051540.1|DVIR
OG0005502	LOC117578377|XP_034119700.1|DALB	LOC6628464|XP_002051539.1|DVIR
OG0005503	LOC117563729|XP_034098093.1|DALB	LOC6629231|XP_032293393.1|DVIR
OG0005504	LOC117563929|XP_034098392.1|DALB	LOC6627678|XP_002051735.1|DVIR
OG0005506	LOC117564032|XP_034098525.1|DALB	LOC6627494|XP_015028378.1|DVIR
OG0005507	LOC117563337|XP_034097499.1|DALB	LOC6628719|XP_002051892.1|DVIR
OG0005508	LOC117564069|XP_034098586.1|DALB	LOC6628765|XP_032294264.1|DVIR
OG0005509	LOC117564175|XP_034098734.1|DALB	LOC6628558|XP_015028288.1|DVIR
OG0005510	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB	LOC6634023|XP_002057487.2|DVIR
OG0005511	LOC117578010|XP_034119000.1|DALB	LOC6636082|XP_002059613.3|DVIR
OG0005512	LOC117575483|XP_034115607.1|DALB	LOC6631212|XP_002053955.1|DVIR
OG0005513	LOC117564066|XP_034098582.1|DALB	LOC6628157|XP_002052412.2|DVIR
OG0005514	LOC117575330|XP_034115378.1|DALB	LOC6630967|XP_002053801.1|DVIR
OG0005515	LOC117568202|XP_034104561.1|DALB	LOC6626219|XP_002050747.1|DVIR
OG0005516	LOC117564872|XP_034099710.1|DALB	LOC6636642|XP_002060109.1|DVIR
OG0005517	LOC117564042|XP_034098537.1|DALB	LOC6627350|XP_032294276.1|DVIR
OG0005518	LOC117564091|XP_034098619.1|DALB	LOC6629257|XP_002052781.2|DVIR
OG0005519	LOC117568527|XP_034105121.1|DALB	LOC6626902|XP_002050964.1|DVIR
OG0005520	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB	LOC6629113|XP_015028499.1|DVIR
OG0005521	LOC117564458|XP_034099133.1|DALB	LOC6629233|XP_002052609.1|DVIR
OG0005522	LOC117566687|XP_034102124.1|DALB	LOC6623353|XP_032289988.1|DVIR
OG0005523	LOC117563543|XP_034097813.1|DALB	LOC6628436|XP_002052044.2|DVIR
OG0005524	LOC117566070|XP_034101421.1|DALB	LOC6633904|XP_002057597.1|DVIR
OG0005525	LOC117565829|XP_034101027.1|DALB	LOC6629091|XP_002052438.1|DVIR
OG0005526	LOC117563461|XP_034097704.1|DALB	LOC6629127|XP_002052393.1|DVIR
OG0005527	LOC117573092|XP_034111887.1|DALB	LOC6636182|XP_032290054.1|DVIR
OG0005528	LOC117564837|XP_034099652.1|DALB	LOC6628474|XP_002052557.2|DVIR
OG0005529	LOC117564543|XP_034099257.1|DALB	LOC6634238|XP_032293765.1|DVIR
OG0005530	LOC117565096|XP_034099944.1|DALB	LOC6628806|XP_032293558.1|DVIR
OG0005531	LOC117567026|XP_034102618.1|DALB	LOC6624409|XP_002047169.1|DVIR
OG0005532	LOC117563680|XP_034097998.1|DALB	LOC6635625|XP_002059117.1|DVIR
OG0005533	LOC117564379|XP_034098990.1|DALB	LOC6628985|XP_002052116.1|DVIR
OG0005534	LOC117566854|XP_034102338.1|DALB	LOC6636840|XP_002060312.1|DVIR
OG0005535	LOC117565789|XP_034100957.1|DALB	LOC6627684|XP_002051741.1|DVIR
OG0005536	LOC117566237|XP_034101676.1|DALB	LOC6629040|XP_002052186.1|DVIR
OG0005537	LOC117564938|XP_034099782.1|DALB	LOC6628520|XP_002051678.1|DVIR
OG0005538	LOC117565998|XP_034101307.1|DALB	LOC6627926|XP_002052801.1|DVIR
OG0005539	LOC117563246|XP_034097349.1|DALB	LOC6627940|XP_002052665.1|DVIR
OG0005540	LOC117565841|XP_034101046.1|DALB	LOC6628309|XP_002052863.2|DVIR
OG0005541	LOC117564752|XP_034099533.1|DALB	LOC6628756|XP_032293931.1|DVIR
OG0005542	LOC117570050|XP_034107368.1|DALB	LOC6623842|XP_002046365.2|DVIR
OG0005543	LOC117563656|XP_034097959.1|DALB	LOC6634219|XP_015025210.1|DVIR
OG0005544	LOC117566112|XP_034101472.1|DALB	LOC6627778|XP_032294231.1|DVIR
OG0005545	LOC117563731|XP_034098101.1|DALB	LOC6629229|XP_002051255.1|DVIR
OG0005546	LOC117563776|XP_034098174.1|DALB	LOC6628437|XP_002052045.1|DVIR
OG0005547	LOC117564441|XP_034099070.1|DALB	LOC6627377|XP_002052640.3|DVIR
OG0005548	LOC117566035|XP_034101375.1|DALB	LOC6627561|XP_002052645.1|DVIR
OG0005549	LOC117566041|XP_034101382.1|DALB	LOC6627563|XP_002052647.1|DVIR
OG0005550	LOC117563920|XP_034098376.1|DALB	LOC6628162|XP_002052417.1|DVIR
OG0005551	LOC117570630|XP_034108289.1|DALB	LOC6627169|XP_032292359.1|DVIR
OG0005552	LOC117570625|XP_034108282.1|DALB	LOC6627170|XP_002050955.1|DVIR
OG0005553	LOC117563928|XP_034098390.1|DALB	LOC6627679|XP_002051736.2|DVIR
OG0005554	LOC117565500|XP_034100510.1|DALB	LOC6635614|XP_032294676.1|DVIR
OG0005555	LOC117565509|XP_034100533.1|DALB	LOC6635612|XP_002059131.1|DVIR
OG0005556	LOC117565503|XP_034100526.1|DALB	LOC6635662|XP_002059130.1|DVIR
OG0005557	LOC117565850|XP_034101059.1|DALB	LOC6628448|XP_002051651.1|DVIR
OG0005558	LOC117565497|XP_034100495.1|DALB	LOC6635661|XP_032294655.1|DVIR
OG0005559	LOC117564033|XP_034098527.1|DALB	LOC6627496|XP_002052204.1|DVIR
OG0005560	LOC117565847|XP_034101052.1|DALB	LOC6628447|XP_002051650.1|DVIR
OG0005561	LOC117564959|XP_034099831.1|DALB	LOC6632179|XP_002055277.2|DVIR
OG0005562	LOC117563524|XP_034097792.1|DALB	LOC6635680|XP_015024388.1|DVIR
OG0005563	LOC117573224|XP_034112148.1|DALB	LOC6636206|XP_002059696.2|DVIR
OG0005564	LOC117565815|XP_034101006.1|DALB	LOC6629058|XP_002052386.1|DVIR
OG0005565	LOC117566029|XP_034101364.1|DALB	LOC6635733|XP_002059148.1|DVIR
OG0005566	LOC117566030|XP_034101365.1|DALB	LOC6635734|XP_002059149.1|DVIR
OG0005567	LOC117575664|XP_034115841.1|DALB	LOC116649793|XP_032288813.1|DVIR, LOC6629404|XP_032288817.1|DVIR
OG0005568	LOC117564074|XP_034098591.1|DALB	LOC6635772|XP_002059168.1|DVIR
OG0005569	LOC117564960|XP_034099806.1|DALB	LOC6628500|XP_002051835.1|DVIR
OG0005570	LOC117563224|XP_034097311.1|DALB	LOC6635689|XP_002059284.2|DVIR
OG0005571	LOC117567710|XP_034103758.1|DALB	LOC6625622|XP_032293146.1|DVIR
OG0005572	LOC117569793|XP_034106991.1|DALB	LOC6625864|XP_002050857.2|DVIR
OG0005573	LOC117576794|XP_034117744.1|DALB	LOC6632615|XP_015026097.1|DVIR
OG0005574	LOC117570284|XP_034107695.1|DALB	LOC6625479|XP_002050335.1|DVIR
OG0005575	LOC117574671|XP_034114467.1|DALB	LOC6631250|XP_002053048.2|DVIR
OG0005576	LOC117571787|XP_034110037.1|DALB	LOC6627187|XP_002049929.2|DVIR
OG0005577	LOC117569943|XP_034107195.1|DALB	LOC6623504|XP_002048218.1|DVIR
OG0005578	LOC117568517|XP_034105109.1|DALB	LOC6624683|XP_002048129.2|DVIR
OG0005579	LOC117568518|XP_034105111.1|DALB	LOC26530647|XP_015031633.1|DVIR
OG0005580	LOC117571840|XP_034110119.1|DALB	LOC6624188|XP_002046301.1|DVIR
OG0005581	LOC117577879|XP_034118731.1|DALB	LOC6633654|XP_032288829.1|DVIR
OG0005582	LOC117567618|XP_034103600.1|DALB	LOC6624363|XP_002047465.2|DVIR
OG0005583	LOC117570993|XP_034108833.1|DALB	LOC6623229|XP_002046726.2|DVIR
OG0005584	LOC117563854|XP_034098273.1|DALB	LOC6628281|XP_015028013.1|DVIR
OG0005585	LOC117576256|XP_034116786.1|DALB	LOC6630801|XP_015027747.1|DVIR
OG0005586	LOC117574058|XP_034113565.1|DALB	LOC6630766|XP_002054625.1|DVIR
OG0005587	LOC117570885|XP_034108674.1|DALB	LOC6625382|XP_002049492.2|DVIR
OG0005588	LOC117566804|XP_034102242.1|DALB	LOC6622515|XP_015030501.1|DVIR
OG0005589	LOC117576386|XP_034116989.1|DALB	LOC6632462|XP_002056308.1|DVIR
OG0005590	LOC117572194|XP_034110741.1|DALB	LOC6624900|XP_002050477.1|DVIR
OG0005591	LOC117578132|XP_034119229.1|DALB	LOC6631919|XP_002055746.1|DVIR
OG0005592	LOC117575345|XP_034115401.1|DALB	LOC6630666|XP_002053445.1|DVIR
OG0005593	LOC117568287|XP_034104695.1|DALB	LOC6624598|XP_002047149.1|DVIR
OG0005594	LOC117567095|XP_034102766.1|DALB	LOC6622962|XP_032291378.1|DVIR
OG0005595	LOC117567093|XP_034102764.1|DALB	LOC6623006|XP_002047217.2|DVIR
OG0005596	LOC117566383|XP_034101777.1|DALB	LOC6624466|XP_002046556.1|DVIR
OG0005597	LOC117574875|XP_034114794.1|DALB	LOC6631275|XP_032295416.1|DVIR
OG0005598	LOC117574063|XP_034113577.1|DALB	LOC6632230|XP_002055878.1|DVIR
OG0005599	LOC117569792|XP_034106984.1|DALB	LOC6625866|XP_002050859.1|DVIR
OG0005600	LOC117576408|XP_034117027.1|DALB	LOC6631246|XP_002053647.1|DVIR
OG0005601	LOC117578322|XP_034119669.1|DALB	LOC6634562|XP_002057979.1|DVIR
OG0005602	LOC117575765|XP_034116021.1|DALB	LOC6630990|XP_002053492.1|DVIR
OG0005603	LOC117572454|XP_034111177.1|DALB	LOC6626583|XP_002049696.1|DVIR
OG0005604	LOC117567098|XP_034102768.1|DALB	LOC6626581|XP_002049694.3|DVIR
OG0005605	LOC117566994|XP_034102559.1|DALB	LOC6635337|XP_015024726.1|DVIR
OG0005606	LOC117563832|XP_034098251.1|DALB	LOC6628105|XP_002052010.1|DVIR
OG0005607	LOC117575780|XP_034116040.1|DALB	LOC6630557|XP_002053275.1|DVIR
OG0005608	LOC117575046|XP_034115020.1|DALB	LOC6630560|XP_002053278.1|DVIR
OG0005609	LOC117567725|XP_034103778.1|DALB	LOC6624492|XP_032290314.1|DVIR
OG0005610	LOC117566973|XP_034102525.1|DALB	LOC6622500|XP_002046423.1|DVIR
OG0005611	LOC117569421|XP_034106466.1|DALB	LOC6624293|XP_002046633.2|DVIR
OG0005612	LOC117575033|XP_034115003.1|DALB	LOC6629973|XP_002053082.1|DVIR
OG0005613	LOC117574918|XP_034114859.1|DALB	LOC6629513|XP_002053173.1|DVIR
OG0005614	LOC117574129|XP_034113677.1|DALB	LOC6633051|XP_002056759.1|DVIR
OG0005616	LOC117573541|XP_034112711.1|DALB	LOC6630097|XP_002053690.2|DVIR
OG0005617	LOC117573995|XP_034113434.1|DALB	LOC6630056|XP_032294870.1|DVIR
OG0005618	LOC117567554|XP_034103504.1|DALB	LOC6635809|XP_002059318.1|DVIR
OG0005619	LOC117574718|XP_034114532.1|DALB	LOC6632582|XP_002056222.2|DVIR
OG0005620	LOC117578058|XP_034119083.1|DALB	LOC6631403|XP_002055673.1|DVIR
OG0005621	LOC117564836|XP_034099655.1|DALB	LOC6633302|XP_002057401.3|DVIR
OG0005622	LOC117577998|XP_034118988.1|DALB	LOC6633553|XP_002057250.1|DVIR
OG0005623	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB	LOC6633318|XP_032296531.1|DVIR
OG0005624	LOC117576877|XP_034117874.1|DALB	LOC6629719|XP_002053676.1|DVIR
OG0005625	LOC117573429|XP_034112532.1|DALB	LOC6631070|XP_015027233.1|DVIR
OG0005626	LOC117578074|XP_034119110.1|DALB	LOC6631360|XP_002055664.1|DVIR
OG0005627	LOC117576490|XP_034117155.1|DALB	LOC6632926|XP_015025809.1|DVIR
OG0005628	LOC117576265|XP_034116799.1|DALB	LOC6633082|XP_032289705.1|DVIR
OG0005629	LOC117567260|XP_034103001.1|DALB	LOC6625470|XP_002050146.1|DVIR
OG0005630	LOC117571894|XP_034110250.1|DALB	LOC6636497|XP_002059803.2|DVIR
OG0005631	LOC117568732|XP_034105449.1|DALB	LOC6633597|XP_002056809.1|DVIR
OG0005632	LOC117577874|XP_034118723.1|DALB	LOC6633282|XP_032296596.1|DVIR
OG0005633	LOC117576682|XP_034117569.1|DALB	LOC6630758|XP_002054617.2|DVIR
OG0005634	LOC117576854|XP_034117838.1|DALB	LOC6629285|XP_002054693.2|DVIR
OG0005635	LOC117565242|XP_034100144.1|DALB	LOC6636640|XP_015023809.1|DVIR
OG0005636	LOC117573281|XP_034112261.1|DALB	LOC116651790|XP_032294708.1|DVIR, LOC6630051|XP_002054719.1|DVIR
OG0005637	LOC117573989|XP_034113429.1|DALB	LOC6633159|XP_002056608.2|DVIR
OG0005638	LOC117569662|XP_034106799.1|DALB	LOC6626057|XP_032292804.1|DVIR
OG0005639	LOC117572682|XP_034111607.1|DALB	LOC6626557|XP_002049807.2|DVIR
OG0005640	LOC117576507|XP_034117197.1|DALB	LOC6632570|XP_002056329.1|DVIR
OG0005641	LOC117574628|XP_034114413.1|DALB	LOC6631641|XP_002055360.1|DVIR
OG0005642	LOC117574215|XP_034113813.1|DALB	LOC6635197|XP_002058472.1|DVIR
OG0005643	LOC117570201|XP_034107579.1|DALB	LOC6622937|XP_002047077.1|DVIR
OG0005644	LOC117567286|XP_034103047.1|DALB	LOC6624583|XP_002047076.1|DVIR
OG0005645	LOC117566859|XP_034102348.1|DALB	LOC6631648|XP_015026669.2|DVIR
OG0005646	LOC117569214|XP_034106184.1|DALB	LOC6633743|XP_002057028.1|DVIR
OG0005647	LOC117566887|XP_034102390.1|DALB	LOC6626773|XP_002049837.1|DVIR
OG0005648	LOC117567013|XP_034102590.1|DALB	LOC6624522|XP_002048537.1|DVIR
OG0005649	LOC117574110|XP_034113650.1|DALB	LOC6632634|XP_002056635.2|DVIR
OG0005650	LOC117575065|XP_034115045.1|DALB	LOC6632393|XP_002056629.1|DVIR
OG0005651	LOC117574043|XP_034113539.1|DALB	LOC6632008|XP_002055381.1|DVIR
OG0005652	LOC117576582|XP_034117353.1|DALB	LOC6630443|XP_015027113.1|DVIR
OG0005653	LOC117563542|XP_034097812.1|DALB	LOC6628434|XP_032294500.1|DVIR
OG0005654	LOC117576330|XP_034116893.1|DALB	LOC6629378|XP_032293298.1|DVIR
OG0005655	LOC117573557|XP_034112734.1|DALB	LOC6630272|XP_002053701.1|DVIR
OG0005656	LOC117573538|XP_034112705.1|DALB	LOC6630135|XP_002053687.1|DVIR
OG0005657	LOC117576440|XP_034117088.1|DALB	LOC6633094|XP_032289678.1|DVIR
OG0005658	LOC117573981|XP_034113419.1|DALB	LOC6632314|XP_002056499.1|DVIR
OG0005659	LOC117575648|XP_034115822.1|DALB	LOC6632661|XP_002056467.3|DVIR
OG0005660	LOC117570966|XP_034108800.1|DALB	LOC6623144|XP_032290962.1|DVIR
OG0005661	LOC117576919|XP_034117951.1|DALB	LOC6632761|XP_002056366.3|DVIR
OG0005662	LOC117574099|XP_034113630.1|DALB	LOC6632563|XP_032289647.1|DVIR
OG0005663	LOC117577000|XP_034118072.1|DALB	LOC6633735|XP_002057020.1|DVIR
OG0005664	LOC117573330|XP_034112328.1|DALB	LOC6633184|XP_032289501.1|DVIR
OG0005665	LOC117573735|XP_034113002.1|DALB	LOC6630019|XP_002053412.1|DVIR
OG0005666	LOC117574120|XP_034113788.1|DALB	LOC6631348|XP_002055042.2|DVIR
OG0005667	LOC117567406|XP_034103260.1|DALB	LOC6633261|XP_002056885.1|DVIR
OG0005668	LOC117572564|XP_034111333.1|DALB	LOC6623172|XP_015031544.1|DVIR
OG0005669	LOC117564605|XP_034099351.1|DALB	LOC6628452|XP_015027992.1|DVIR
OG0005670	LOC117576795|XP_034117746.1|DALB	LOC6632618|XP_002056318.1|DVIR
OG0005671	LOC117576620|XP_034117428.1|DALB	LOC6630091|XP_002054258.2|DVIR
OG0005672	LOC117566251|XP_034101695.1|DALB	LOC6636644|XP_002060093.1|DVIR
OG0005673	LOC117571713|XP_034109903.1|DALB	LOC6624263|XP_002047451.1|DVIR
OG0005674	LOC117568007|XP_034104221.1|DALB	LOC6624300|XP_032289970.1|DVIR
OG0005675	LOC117575004|XP_034114971.1|DALB	LOC6632768|XP_002056373.1|DVIR, LOC116652184|XP_032296084.1|DVIR
OG0005676	LOC117569534|XP_034106627.1|DALB	LOC6636552|XP_002060056.1|DVIR
OG0005677	LOC117566915|XP_034102426.1|DALB	LOC6625343|XP_002050425.3|DVIR
OG0005678	LOC117573456|XP_034112569.1|DALB	LOC6632455|XP_002056301.2|DVIR
OG0005679	LOC117576875|XP_034117870.1|DALB	LOC6629716|XP_032290500.1|DVIR
OG0005680	LOC117564004|XP_034098485.1|DALB	LOC6635616|XP_002059135.1|DVIR
OG0005681	LOC117575375|XP_034115438.1|DALB	LOC6629797|XP_002053373.1|DVIR
OG0005682	LOC117575372|XP_034115433.1|DALB	LOC6629796|XP_002053372.1|DVIR
OG0005683	LOC117565236|XP_034100140.1|DALB	LOC6633708|XP_032296559.1|DVIR
OG0005684	LOC117566972|XP_034102524.1|DALB	LOC6622069|XP_002046424.1|DVIR
OG0005685	LOC117578284|XP_034119616.1|DALB	LOC26531876|XP_032295633.1|DVIR
OG0005686	LOC117573944|XP_034113363.1|DALB	LOC6629283|XP_002054691.1|DVIR
OG0005687	LOC117570647|XP_034108305.1|DALB	LOC6624603|XP_032290674.1|DVIR
OG0005688	LOC117569085|XP_034105991.1|DALB	LOC6626116|XP_002049923.1|DVIR
OG0005689	LOC117569981|XP_034107293.1|DALB	LOC6636072|XP_002059603.1|DVIR
OG0005690	LOC117576829|XP_034117794.1|DALB	LOC6635039|XP_032295161.1|DVIR
OG0005691	LOC117574566|XP_034114329.1|DALB	LOC6629527|XP_002053329.1|DVIR
OG0005692	LOC117566216|XP_034101651.1|DALB	LOC6628193|XP_032294237.1|DVIR
OG0005693	LOC117569091|XP_034105999.1|DALB	LOC6623783|XP_002047384.2|DVIR
OG0005694	LOC117576857|XP_034117842.1|DALB	LOC6630184|XP_002053253.2|DVIR
OG0005695	LOC117576688|XP_034117574.1|DALB	LOC6630678|XP_002054611.1|DVIR
OG0005696	LOC117576690|XP_034117577.1|DALB	LOC6630680|XP_002054613.1|DVIR
OG0005697	LOC117576678|XP_034117563.1|DALB	LOC6630681|XP_002054614.1|DVIR
OG0005698	LOC117567162|XP_034102866.1|DALB	LOC6635979|XP_002059408.1|DVIR, LOC116650892|XP_032291761.1|DVIR
OG0005699	LOC117576985|XP_034118062.1|DALB	LOC6630486|XP_032289725.1|DVIR
OG0005700	LOC117578237|XP_034119574.1|DALB	LOC6633352|XP_015025626.1|DVIR
OG0005701	LOC117564056|XP_034098568.1|DALB	LOC6627534|XP_032294393.1|DVIR
OG0005702	LOC117574167|XP_034113750.1|DALB	LOC6633706|XP_002057301.1|DVIR
OG0005703	LOC117572683|XP_034111611.1|DALB	LOC6626447|XP_002049804.1|DVIR
OG0005704	LOC117568905|XP_034105703.1|DALB	LOC6634814|XP_032296297.1|DVIR
OG0005705	LOC117570369|XP_034107854.1|DALB	LOC6623350|XP_002046267.2|DVIR
OG0005706	LOC117576264|XP_034116797.1|DALB	LOC6633079|XP_002055957.1|DVIR
OG0005707	LOC117563701|XP_034098041.1|DALB	LOC6633860|XP_032295764.1|DVIR
OG0005708	LOC117567057|XP_034102679.1|DALB	LOC6635480|XP_002059009.1|DVIR
OG0005709	LOC117576824|XP_034117787.1|DALB	LOC6632781|XP_002055863.1|DVIR
OG0005710	LOC117574100|XP_034113631.1|DALB	LOC6632562|XP_002056321.1|DVIR
OG0005711	LOC117567818|XP_034103948.1|DALB	LOC6622952|XP_002048495.2|DVIR
OG0005712	LOC117563252|XP_034097358.1|DALB	LOC6628379|XP_002052631.1|DVIR
OG0005713	LOC117574370|XP_034114095.1|DALB	LOC6630992|XP_032292719.1|DVIR
OG0005714	LOC117574191|XP_034113780.1|DALB	LOC6629326|XP_002053059.1|DVIR
OG0005715	LOC117574068|XP_034113584.1|DALB	LOC6629284|XP_002054692.2|DVIR
OG0005716	LOC117574975|XP_034114930.1|DALB	LOC6633154|XP_002056603.2|DVIR
OG0005717	LOC117575880|XP_034116208.1|DALB	LOC6633101|XP_002056581.1|DVIR
OG0005718	LOC117573939|XP_034113357.1|DALB	LOC6629812|XP_002054886.1|DVIR
OG0005719	LOC117574155|XP_034113727.1|DALB	LOC6630998|XP_002053500.1|DVIR
OG0005720	LOC117574525|XP_034114278.1|DALB	LOC6629613|XP_002053586.1|DVIR
OG0005721	LOC117574720|XP_034114534.1|DALB	LOC6630993|XP_002053495.2|DVIR
OG0005722	LOC117575613|XP_034115777.1|DALB	LOC6632342|XP_002056410.3|DVIR
OG0005723	LOC117574534|XP_034114288.1|DALB	LOC6632905|XP_002056755.2|DVIR
OG0005724	LOC117572744|XP_034111712.1|DALB	LOC6625071|XP_032293346.1|DVIR
OG0005725	LOC117576613|XP_034117408.1|DALB	LOC6629458|XP_002054705.1|DVIR
OG0005726	LOC117577935|XP_034118831.1|DALB	LOC6631393|XP_002055530.1|DVIR
OG0005727	LOC117576254|XP_034116772.1|DALB	LOC6631230|XP_032294805.1|DVIR
OG0005728	LOC117575002|XP_034114968.1|DALB	LOC6632766|XP_002056371.1|DVIR
OG0005729	LOC117576465|XP_034117124.1|DALB	LOC26530586|XP_032294827.1|DVIR
OG0005730	LOC117576468|XP_034117130.1|DALB	LOC6631233|XP_002054662.1|DVIR
OG0005731	LOC117576467|XP_034117129.1|DALB	LOC6631234|XP_002054663.1|DVIR
