Orthogroup	DALB.longest_only	DSEC.longest_only
OG0004968	LOC117568291|XP_034104701.1|DALB	LOC6610778|XP_032575704.1|DSEC
OG0004969	LOC117570439|XP_034107987.1|DALB	LOC6609349|XP_002034038.1|DSEC
OG0004970	LOC117570932|XP_034108751.1|DALB	LOC6610777|XP_032575699.1|DSEC
OG0004971	LOC117572572|XP_034111346.1|DALB	LOC6610775|XP_032573784.1|DSEC
OG0004972	LOC117572075|XP_034110553.1|DALB	LOC6611124|XP_032574410.1|DSEC
OG0004973	LOC117566853|XP_034102337.1|DALB	LOC6610158|XP_002034767.1|DSEC
OG0004974	LOC117567949|XP_034104139.1|DALB	LOC6605400|XP_002030233.1|DSEC
OG0004975	LOC117571914|XP_034110283.1|DALB	LOC6610764|XP_002035330.1|DSEC
OG0004976	LOC117570886|XP_034108675.1|DALB	LOC6610682|XP_002035248.2|DSEC
OG0004977	LOC117571577|XP_034109680.1|DALB	LOC6615759|XP_002040130.1|DSEC
OG0004978	LOC117567088|XP_034102736.1|DALB	LOC6609795|XP_032571459.1|DSEC
OG0004979	LOC117570463|XP_034108016.1|DALB	LOC6604858|XP_002029703.1|DSEC
OG0004980	LOC117569485|XP_034106556.1|DALB	LOC6605798|XP_002030613.1|DSEC
OG0004981	LOC117571358|XP_034109357.1|DALB	LOC6618388|XP_002042658.1|DSEC
OG0004982	LOC117570127|XP_034107482.1|DALB	LOC6618384|XP_002042654.1|DSEC
OG0004983	LOC117569310|XP_034106314.1|DALB	LOC6605127|XP_002029968.1|DSEC
OG0004984	LOC117569950|XP_034107203.1|DALB	LOC6611037|XP_032574762.1|DSEC
OG0004985	LOC117572401|XP_034111073.1|DALB	LOC6610355|XP_002034941.1|DSEC
OG0004986	LOC117567231|XP_034102952.1|DALB	LOC6620532|XP_002044734.1|DSEC
OG0004987	LOC117571121|XP_034109010.1|DALB	LOC6606013|XP_032574992.1|DSEC
OG0004988	LOC117572402|XP_034111074.1|DALB	LOC6610356|XP_002034942.2|DSEC
OG0004989	LOC117571122|XP_034109014.1|DALB	LOC6606014|XP_002030825.1|DSEC
OG0004990	LOC117567167|XP_034102871.1|DALB	LOC6615274|XP_002039678.1|DSEC
OG0004991	LOC117571157|XP_034109056.1|DALB	LOC6608764|XP_002033487.1|DSEC
OG0004992	LOC117571161|XP_034109062.1|DALB	LOC6608763|XP_002033486.1|DSEC
OG0004993	LOC117571717|XP_034109907.1|DALB	LOC6605415|XP_002030248.1|DSEC
OG0004994	LOC117572009|XP_034110419.1|DALB	LOC6610611|XP_032575181.1|DSEC
OG0004995	LOC117570918|XP_034108717.1|DALB	LOC6610667|XP_032574912.1|DSEC
OG0004996	LOC117568277|XP_034104661.1|DALB	LOC6604980|XP_002029823.1|DSEC
OG0004997	LOC117569514|XP_034106596.1|DALB	LOC6609373|XP_002034062.1|DSEC
OG0004998	LOC117572568|XP_034111339.1|DALB	LOC6609278|XP_002033968.1|DSEC
OG0004999	LOC117572358|XP_034111012.1|DALB	LOC6610860|XP_002035426.1|DSEC
OG0005000	LOC117569150|XP_034106101.1|DALB	LOC6608523|XP_032570196.1|DSEC
OG0005001	LOC117567955|XP_034104145.1|DALB	LOC6604824|XP_032574103.1|DSEC
OG0005002	LOC117574551|XP_034114313.1|DALB	LOC6606696|XP_002031496.1|DSEC
OG0005003	LOC117572560|XP_034111327.1|DALB	LOC6604834|XP_032574000.1|DSEC
OG0005004	LOC117571382|XP_034109392.1|DALB	LOC6611077|XP_002035634.1|DSEC
OG0005005	LOC117569828|XP_034107044.1|DALB	LOC6618403|XP_002042673.1|DSEC
OG0005006	LOC117569821|XP_034107035.1|DALB	LOC6610300|XP_032574286.1|DSEC
OG0005007	LOC117568565|XP_034105183.1|DALB	LOC6606109|XP_032575513.1|DSEC
OG0005008	LOC117566387|XP_034101783.1|DALB	LOC6610240|XP_032575072.1|DSEC
OG0005009	LOC117572511|XP_034111255.1|DALB	LOC6606088|XP_002030897.1|DSEC
OG0005010	LOC117568892|XP_034105684.1|DALB	LOC6605340|XP_002030176.1|DSEC
OG0005011	LOC117567295|XP_034103063.1|DALB	LOC6615835|XP_032572498.1|DSEC
OG0005012	LOC117570806|XP_034108552.1|DALB	LOC6616391|XP_002040751.1|DSEC
OG0005013	LOC117576335|XP_034116900.1|DALB	LOC6607161|XP_002031947.1|DSEC
OG0005014	LOC117569322|XP_034106340.1|DALB	LOC6605118|XP_002029959.1|DSEC
OG0005015	LOC117569469|XP_034106528.1|DALB	LOC6619403|XP_002043618.1|DSEC
OG0005016	LOC117571436|XP_034109471.1|DALB	LOC6605859|XP_002030673.1|DSEC
OG0005017	LOC117567730|XP_034103785.1|DALB	LOC6604880|XP_032575376.1|DSEC
OG0005018	LOC117567073|XP_034102709.1|DALB	LOC6610195|XP_032573343.1|DSEC
OG0005019	LOC117569296|XP_034106294.1|DALB	LOC6605877|XP_032573482.1|DSEC
OG0005020	LOC117568861|XP_034105639.1|DALB	LOC6620821|XP_002045019.1|DSEC
OG0005021	LOC117565376|XP_034100341.1|DALB	LOC6611978|XP_002036495.1|DSEC
OG0005022	LOC117572500|XP_034111242.1|DALB	LOC6610363|XP_002034949.1|DSEC
OG0005023	LOC117566547|XP_034101980.1|DALB	LOC6608408|XP_002033142.2|DSEC
OG0005024	LOC117570525|XP_034108119.1|DALB	LOC6610393|XP_002034975.2|DSEC
OG0005025	LOC117568216|XP_034104581.1|DALB	LOC6605008|XP_002029851.2|DSEC
OG0005026	LOC117570396|XP_034107906.1|DALB	LOC6607845|XP_002029663.1|DSEC
OG0005027	LOC117569291|XP_034106287.1|DALB	LOC6610689|XP_032574649.1|DSEC
OG0005028	LOC117575240|XP_034115263.1|DALB	LOC6606653|XP_002031453.1|DSEC, LOC116800174|XP_032582927.1|DSEC
OG0005029	LOC117567560|XP_034103511.1|DALB	LOC6606104|XP_002030913.1|DSEC
OG0005030	LOC117569748|XP_034106927.1|DALB, LOC117571932|XP_034110312.1|DALB	LOC6610142|XP_002034751.1|DSEC
OG0005031	LOC117567929|XP_034104105.1|DALB	LOC6605175|XP_032576067.1|DSEC
OG0005032	LOC117571013|XP_034108862.1|DALB	LOC6616410|XP_002040770.1|DSEC
OG0005033	LOC117567920|XP_034104092.1|DALB	LOC6610898|XP_032573780.1|DSEC
OG0005034	LOC117570333|XP_034107775.1|DALB	LOC116801038|XP_032574251.1|DSEC
OG0005035	LOC117566826|XP_034102282.1|DALB	LOC6616405|XP_032574981.1|DSEC
OG0005036	LOC117566550|XP_034101983.1|DALB	LOC6610497|XP_002035077.1|DSEC
OG0005037	LOC117567585|XP_034103557.1|DALB	LOC6605023|XP_032574276.1|DSEC
OG0005038	LOC117568721|XP_034105430.1|DALB	LOC6610641|XP_002035208.1|DSEC
OG0005039	LOC117564151|XP_034098708.1|DALB	LOC6613332|XP_002037808.1|DSEC
OG0005040	LOC117567025|XP_034102615.1|DALB	LOC6616434|XP_002040795.1|DSEC
OG0005041	LOC117570963|XP_034108796.1|DALB	LOC6616397|XP_002040757.1|DSEC
OG0005042	LOC117572280|XP_034110878.1|DALB	LOC6610519|XP_002035099.1|DSEC
OG0005043	LOC117571591|XP_034109698.1|DALB	LOC6615292|XP_002039696.1|DSEC
OG0005044	LOC117571589|XP_034109696.1|DALB	LOC6615290|XP_002039694.1|DSEC
OG0005045	LOC117568279|XP_034104681.1|DALB	LOC6615288|XP_002039692.1|DSEC
OG0005046	LOC117572719|XP_034111672.1|DALB	LOC6609798|XP_002034452.1|DSEC
OG0005047	LOC117567398|XP_034103246.1|DALB	LOC6605460|XP_002030293.2|DSEC
OG0005048	LOC117567401|XP_034103251.1|DALB	LOC6605458|XP_002030291.1|DSEC
OG0005049	LOC117570205|XP_034107584.1|DALB	LOC6616403|XP_032574978.1|DSEC
OG0005050	LOC117571158|XP_034109057.1|DALB	LOC6608762|XP_032572002.1|DSEC
OG0005051	LOC117571553|XP_034109647.1|DALB	LOC6616418|XP_002040778.1|DSEC
OG0005052	LOC117567582|XP_034103554.1|DALB	LOC6616420|XP_002040780.1|DSEC
OG0005053	LOC117566062|XP_034101410.1|DALB	LOC6611843|XP_002036365.1|DSEC
OG0005054	LOC117572631|XP_034111481.1|DALB	LOC6616290|XP_032573979.1|DSEC
OG0005055	LOC117573975|XP_034113414.1|DALB	LOC6615059|XP_002039476.1|DSEC
OG0005056	LOC117571715|XP_034109905.1|DALB	LOC6609290|XP_032572034.1|DSEC
OG0005057	LOC117567432|XP_034103323.1|DALB	LOC6611162|XP_032573827.1|DSEC
OG0005058	LOC117572600|XP_034111404.1|DALB	LOC6610863|XP_032575170.1|DSEC
OG0005059	LOC117571639|XP_034109756.1|DALB	LOC6618867|XP_032572052.1|DSEC
OG0005060	LOC117571720|XP_034109912.1|DALB	LOC6618866|XP_032572463.1|DSEC
OG0005061	LOC117563366|XP_034097556.1|DALB	LOC6613635|XP_002038105.2|DSEC
OG0005062	LOC117572031|XP_034110473.1|DALB	LOC6615807|XP_032571674.1|DSEC
OG0005063	LOC117571888|XP_034110243.1|DALB	LOC6620707|XP_002044909.1|DSEC
OG0005064	LOC117566805|XP_034102244.1|DALB	LOC6605872|XP_002030686.1|DSEC
OG0005065	LOC117568813|XP_034105568.1|DALB	LOC6608018|XP_032572838.1|DSEC
OG0005066	LOC117569797|XP_034106997.1|DALB	LOC6609459|XP_002034144.2|DSEC
OG0005067	LOC117566672|XP_034102109.1|DALB	LOC6615509|XP_002039888.1|DSEC
OG0005068	LOC117570679|XP_034108369.1|DALB	LOC6618292|XP_002042565.2|DSEC
OG0005069	LOC117568640|XP_034105320.1|DALB	LOC6608093|XP_002032841.2|DSEC
OG0005070	LOC117569513|XP_034106592.1|DALB	LOC6615825|XP_002040195.2|DSEC
OG0005071	LOC117567590|XP_034103563.1|DALB	LOC6605315|XP_002030152.1|DSEC
OG0005072	LOC117574357|XP_034114119.1|DALB	LOC6615971|XP_002040338.2|DSEC
OG0005073	LOC117572756|XP_034111731.1|DALB	LOC6609753|XP_032570266.1|DSEC
OG0005074	LOC117569297|XP_034106296.1|DALB	LOC6604813|XP_032574811.1|DSEC
OG0005075	LOC117570517|XP_034108109.1|DALB	LOC6615378|XP_002039760.1|DSEC
OG0005076	LOC117572435|XP_034111154.1|DALB	LOC6608598|XP_002033332.2|DSEC
OG0005078	LOC117570699|XP_034108393.1|DALB	LOC6610648|XP_032574642.1|DSEC
OG0005079	LOC117570428|XP_034107973.1|DALB	LOC6618912|XP_032571586.1|DSEC
OG0005080	LOC117568242|XP_034104610.1|DALB	LOC6610548|XP_002035128.1|DSEC
OG0005081	LOC117566817|XP_034102269.1|DALB	LOC6607922|XP_032570996.1|DSEC
OG0005082	LOC117571930|XP_034110309.1|DALB	LOC6605831|XP_002030646.1|DSEC
OG0005083	LOC117568185|XP_034104532.1|DALB	LOC6611613|XP_002036149.1|DSEC
OG0005084	LOC117567978|XP_034104187.1|DALB	LOC6605621|XP_032575694.1|DSEC
OG0005085	LOC117572173|XP_034110714.1|DALB	LOC6605230|XP_002030068.1|DSEC
OG0005086	LOC117569893|XP_034107126.1|DALB	LOC6607999|XP_002032747.1|DSEC
OG0005087	LOC117567405|XP_034103255.1|DALB	LOC6605099|XP_032573709.1|DSEC
OG0005088	LOC117572434|XP_034111152.1|DALB	LOC6608593|XP_032570261.1|DSEC
OG0005089	LOC117572429|XP_034111145.1|DALB	LOC6608595|XP_002033329.1|DSEC
OG0005090	LOC117572274|XP_034110868.1|DALB	LOC6609930|XP_002034580.1|DSEC
OG0005091	LOC117572690|XP_034111625.1|DALB	LOC6608886|XP_032570472.1|DSEC
OG0005092	LOC117568154|XP_034104463.1|DALB	LOC6611179|XP_002035735.1|DSEC
OG0005093	LOC117567816|XP_034103942.1|DALB	LOC6619407|XP_032573966.1|DSEC
OG0005094	LOC117572006|XP_034110413.1|DALB	LOC6610646|XP_002035213.2|DSEC
OG0005095	LOC117569851|XP_034107074.1|DALB	LOC6618898|XP_032570043.1|DSEC
OG0005096	LOC117564106|XP_034098647.1|DALB	LOC6613171|XP_002037652.1|DSEC
OG0005097	LOC117570524|XP_034108117.1|DALB	LOC6615401|XP_032570494.1|DSEC
OG0005098	LOC117571474|XP_034109523.1|DALB	LOC6618840|XP_032571990.1|DSEC
OG0005099	LOC117570802|XP_034108549.1|DALB	LOC6618884|XP_002043132.1|DSEC
OG0005100	LOC117570801|XP_034108548.1|DALB	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC117575287|XP_034115322.1|DALB	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC117568278|XP_034104662.1|DALB	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC117571444|XP_034109479.1|DALB	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC117563447|XP_034097677.1|DALB	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC117572482|XP_034111222.1|DALB	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC117572593|XP_034111376.1|DALB	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC117567082|XP_034102727.1|DALB	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC117572441|XP_034111163.1|DALB	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC117565062|XP_034099938.1|DALB	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC117572582|XP_034111357.1|DALB	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC117567378|XP_034103212.1|DALB	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC117566955|XP_034102488.1|DALB	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC117567379|XP_034103214.1|DALB	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC117569881|XP_034107111.1|DALB	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC117564073|XP_034098589.1|DALB	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC117570381|XP_034107867.1|DALB	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC117564118|XP_034098670.1|DALB	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC117565897|XP_034101134.1|DALB	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC117570385|XP_034107873.1|DALB	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC117570347|XP_034107795.1|DALB	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC117570081|XP_034107412.1|DALB	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC117567441|XP_034103340.1|DALB	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC117572623|XP_034111470.1|DALB	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC117566359|XP_034101738.1|DALB	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC117567637|XP_034103633.1|DALB	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC117571505|XP_034109565.1|DALB	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC117569101|XP_034106010.1|DALB	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC117568669|XP_034105364.1|DALB	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC117570488|XP_034108070.1|DALB	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC117571813|XP_034110074.1|DALB	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC117571407|XP_034109435.1|DALB	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC117566852|XP_034102335.1|DALB	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC117570965|XP_034108798.1|DALB	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC117567570|XP_034103531.1|DALB	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC117567887|XP_034104049.1|DALB	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC117568250|XP_034104620.1|DALB	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC117576708|XP_034117614.1|DALB	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC117568783|XP_034105511.1|DALB	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC117570158|XP_034107515.1|DALB	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC117566127|XP_034101496.1|DALB	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC117572415|XP_034111088.1|DALB	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC117569408|XP_034106436.1|DALB	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC117572013|XP_034110425.1|DALB	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC117569335|XP_034106356.1|DALB	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC117569918|XP_034107154.1|DALB	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC117570476|XP_034108051.1|DALB	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC117570478|XP_034108054.1|DALB	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC117568453|XP_034105019.1|DALB	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC117570690|XP_034108383.1|DALB	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC117567935|XP_034104116.1|DALB	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC117567600|XP_034103578.1|DALB	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC117571620|XP_034109733.1|DALB	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC117571613|XP_034109724.1|DALB	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC117571611|XP_034109721.1|DALB	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC117570038|XP_034107353.1|DALB	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC117574076|XP_034113601.1|DALB	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC117568619|XP_034105289.1|DALB	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC117567830|XP_034103965.1|DALB	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC117569525|XP_034106615.1|DALB	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC117572038|XP_034110492.1|DALB	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC117570832|XP_034108595.1|DALB	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC117578223|XP_034119487.1|DALB	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC117566950|XP_034102473.1|DALB	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC117567856|XP_034104006.1|DALB	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC117572765|XP_034111741.1|DALB	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC117576049|XP_034116471.1|DALB	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC117576053|XP_034116476.1|DALB	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC117567486|XP_034103406.1|DALB	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC117572667|XP_034111563.1|DALB	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC117572664|XP_034111552.1|DALB	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC117572666|XP_034111562.1|DALB	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC117569529|XP_034106623.1|DALB	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC117571678|XP_034109810.1|DALB	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC117570310|XP_034107743.1|DALB	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC117570295|XP_034107707.1|DALB	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC117570227|XP_034107620.1|DALB	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC117569878|XP_034107108.1|DALB	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC117567123|XP_034102821.1|DALB	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC117572019|XP_034110458.1|DALB	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC117572399|XP_034111070.1|DALB	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC117563453|XP_034097695.1|DALB	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC117567339|XP_034103151.1|DALB	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC117567629|XP_034103614.1|DALB	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC117567967|XP_034104167.1|DALB	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC117567702|XP_034103724.1|DALB	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC117566570|XP_034102003.1|DALB	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC117571680|XP_034109812.1|DALB	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC117572714|XP_034111668.1|DALB	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC117565514|XP_034100558.1|DALB	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC117571026|XP_034108876.1|DALB	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC117575886|XP_034116217.1|DALB, LOC117575887|XP_034116219.1|DALB	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC117567443|XP_034103342.1|DALB	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC117569385|XP_034106406.1|DALB	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC117570568|XP_034108191.1|DALB	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC117570377|XP_034107862.1|DALB	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC117567738|XP_034103814.1|DALB	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC117570831|XP_034108594.1|DALB	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC117569624|XP_034106752.1|DALB	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC117566911|XP_034102422.1|DALB	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC117566888|XP_034102391.1|DALB	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC117570433|XP_034107980.1|DALB	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC117571188|XP_034109116.1|DALB	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC117568615|XP_034105267.1|DALB	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC117564885|XP_034099724.1|DALB	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC117564344|XP_034098945.1|DALB	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC117569435|XP_034106488.1|DALB	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC117566378|XP_034101772.1|DALB	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC117569667|XP_034106804.1|DALB	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC117563291|XP_034097425.1|DALB	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC117563289|XP_034097422.1|DALB	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC117570602|XP_034108237.1|DALB	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC117570840|XP_034108611.1|DALB	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC117577994|XP_034118983.1|DALB	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC117565882|XP_034101112.1|DALB	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC117566013|XP_034101324.1|DALB	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC117563658|XP_034097964.1|DALB	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC117577417|XP_034118215.1|DALB	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC117564768|XP_034099556.1|DALB	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC117569889|XP_034107120.1|DALB	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC117569357|XP_034106381.1|DALB	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC117565713|XP_034100852.1|DALB	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC117565326|XP_034100255.1|DALB	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC117565150|XP_034100020.1|DALB	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC117563887|XP_034098336.1|DALB	LOC6611722|XP_002036253.1|DSEC
OG0005226	LOC117563382|XP_034097580.1|DALB	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC117565876|XP_034101107.1|DALB	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC117565873|XP_034101104.1|DALB	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC117566050|XP_034101392.1|DALB	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC117566183|XP_034101579.1|DALB	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC117565352|XP_034100301.1|DALB	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC117564756|XP_034099540.1|DALB	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC117564159|XP_034098717.1|DALB	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC117565136|XP_034099997.1|DALB	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC117563245|XP_034097347.1|DALB	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC117565588|XP_034100678.1|DALB	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC117564152|XP_034098709.1|DALB	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC117564153|XP_034098710.1|DALB	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC117566077|XP_034101446.1|DALB	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC117565241|XP_034100143.1|DALB	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC117563502|XP_034097765.1|DALB	LOC6617347|XP_032571638.1|DSEC
OG0005243	LOC117566203|XP_034101620.1|DALB	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC117574239|XP_034113843.1|DALB	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC117576878|XP_034117878.1|DALB	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC117563568|XP_034097841.1|DALB	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC117566918|XP_034102430.1|DALB	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC117571544|XP_034109631.1|DALB	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC117573323|XP_034112322.1|DALB	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC117577400|XP_034118198.1|DALB	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC117564481|XP_034099173.1|DALB	LOC6611962|XP_032575933.1|DSEC
OG0005252	LOC117565662|XP_034100775.1|DALB	LOC6614657|XP_002039084.2|DSEC
OG0005253	LOC117563782|XP_034098179.1|DALB	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC117563444|XP_034097672.1|DALB	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC117563443|XP_034097671.1|DALB	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC117564112|XP_034098656.1|DALB	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC117565373|XP_034100332.1|DALB	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC117564546|XP_034099260.1|DALB	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC117563470|XP_034097716.1|DALB	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC117563472|XP_034097719.1|DALB	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC117566197|XP_034101605.1|DALB	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC117563741|XP_034098112.1|DALB	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC117563640|XP_034097940.1|DALB	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC117576183|XP_034116664.1|DALB	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC117564643|XP_034099394.1|DALB	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC117563492|XP_034097745.1|DALB	LOC6611391|XP_002035935.1|DSEC
