Orthogroup	DALB.longest_only	DSUP.longest_only
OG0005508	LOC117564069|XP_034098586.1|DALB	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC117564175|XP_034098734.1|DALB	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC117578010|XP_034119000.1|DALB	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC117575483|XP_034115607.1|DALB	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC117564066|XP_034098582.1|DALB	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC117575330|XP_034115378.1|DALB	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC117568202|XP_034104561.1|DALB	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC117564872|XP_034099710.1|DALB	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC117564042|XP_034098537.1|DALB	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC117564091|XP_034098619.1|DALB	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC117568527|XP_034105121.1|DALB	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC117564458|XP_034099133.1|DALB	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC117566687|XP_034102124.1|DALB	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC117563543|XP_034097813.1|DALB	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC117566070|XP_034101421.1|DALB	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC117565829|XP_034101027.1|DALB	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC117563461|XP_034097704.1|DALB	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC117573092|XP_034111887.1|DALB	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC117564837|XP_034099652.1|DALB	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC117564543|XP_034099257.1|DALB	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC117565096|XP_034099944.1|DALB	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC117567026|XP_034102618.1|DALB	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC117563680|XP_034097998.1|DALB	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
OG0005533	LOC117564379|XP_034098990.1|DALB	LOC119547785|XP_037710723.1|DSUP
OG0005534	LOC117566854|XP_034102338.1|DALB	LOC119555350|XP_037722616.1|DSUP
OG0005535	LOC117565789|XP_034100957.1|DALB	LOC119548408|XP_037711575.1|DSUP
OG0005536	LOC117566237|XP_034101676.1|DALB	LOC119546994|XP_037709586.1|DSUP
OG0005537	LOC117564938|XP_034099782.1|DALB	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP
OG0005538	LOC117565998|XP_034101307.1|DALB	LOC119546984|XP_037709565.1|DSUP
OG0005539	LOC117563246|XP_034097349.1|DALB	LOC119548110|XP_037711131.1|DSUP
OG0005540	LOC117565841|XP_034101046.1|DALB	LOC119546939|XP_037709504.1|DSUP
OG0005541	LOC117564752|XP_034099533.1|DALB	LOC119548276|XP_037711367.1|DSUP
OG0005542	LOC117570050|XP_034107368.1|DALB	LOC119555318|XP_037722570.1|DSUP
OG0005543	LOC117563656|XP_034097959.1|DALB	LOC119545973|XP_037707869.1|DSUP
OG0005544	LOC117566112|XP_034101472.1|DALB	LOC119546561|XP_037708857.1|DSUP
OG0005545	LOC117563731|XP_034098101.1|DALB	LOC119548526|XP_037711745.1|DSUP
OG0005546	LOC117563776|XP_034098174.1|DALB	LOC119546269|XP_037708370.1|DSUP
OG0005547	LOC117564441|XP_034099070.1|DALB	LOC119546535|XP_037708805.1|DSUP
OG0005548	LOC117566035|XP_034101375.1|DALB	LOC119546602|XP_037708963.1|DSUP
OG0005549	LOC117566041|XP_034101382.1|DALB	LOC119547500|XP_037710320.1|DSUP
OG0005550	LOC117563920|XP_034098376.1|DALB	LOC119546029|XP_037707973.1|DSUP
OG0005551	LOC117570630|XP_034108289.1|DALB	LOC119551775|XP_037717230.1|DSUP
OG0005552	LOC117570625|XP_034108282.1|DALB	LOC119550876|XP_037715790.1|DSUP
OG0005553	LOC117563928|XP_034098390.1|DALB	LOC119546392|XP_037708562.1|DSUP
OG0005554	LOC117565500|XP_034100510.1|DALB	LOC119548558|XP_037711793.1|DSUP
OG0005555	LOC117565509|XP_034100533.1|DALB	LOC119548169|XP_037711208.1|DSUP
OG0005556	LOC117565503|XP_034100526.1|DALB	LOC119548008|XP_037711001.1|DSUP
OG0005557	LOC117565850|XP_034101059.1|DALB	LOC119547348|XP_037710089.1|DSUP
OG0005558	LOC117565497|XP_034100495.1|DALB	LOC119556177|XP_037724027.1|DSUP
OG0005559	LOC117564033|XP_034098527.1|DALB	LOC119546690|XP_037709096.1|DSUP
OG0005560	LOC117565847|XP_034101052.1|DALB	LOC119546055|XP_037708048.1|DSUP
OG0005561	LOC117564959|XP_034099831.1|DALB	LOC119557589|XP_037726318.1|DSUP
OG0005562	LOC117563524|XP_034097792.1|DALB	LOC119546096|XP_037708105.1|DSUP
OG0005563	LOC117573224|XP_034112148.1|DALB	LOC119562898|XP_037731955.1|DSUP
OG0005564	LOC117565815|XP_034101006.1|DALB	LOC119548784|XP_037712276.1|DSUP
OG0005565	LOC117566029|XP_034101364.1|DALB	LOC119548821|XP_037712363.1|DSUP
OG0005566	LOC117566030|XP_034101365.1|DALB	LOC119548822|XP_037712364.1|DSUP
OG0005567	LOC117575664|XP_034115841.1|DALB	LOC119562851|XP_037731900.1|DSUP
OG0005568	LOC117564074|XP_034098591.1|DALB	LOC119546744|XP_037709170.1|DSUP
OG0005569	LOC117564960|XP_034099806.1|DALB	LOC119548009|XP_037711003.1|DSUP
OG0005570	LOC117563224|XP_034097311.1|DALB	LOC119546448|XP_037708650.1|DSUP
OG0005571	LOC117567710|XP_034103758.1|DALB	LOC119550851|XP_037715748.1|DSUP
OG0005572	LOC117569793|XP_034106991.1|DALB	LOC119552004|XP_037717659.1|DSUP
OG0005573	LOC117576794|XP_034117744.1|DALB	LOC119549972|XP_037714300.1|DSUP
OG0005574	LOC117570284|XP_034107695.1|DALB	LOC119551474|XP_037716761.1|DSUP
OG0005575	LOC117574671|XP_034114467.1|DALB	LOC119545818|XP_037707641.1|DSUP
OG0005576	LOC117571787|XP_034110037.1|DALB	LOC119548998|XP_037712532.1|DSUP
OG0005577	LOC117569943|XP_034107195.1|DALB	LOC119555662|XP_037723177.1|DSUP
OG0005578	LOC117568517|XP_034105109.1|DALB	LOC119554020|XP_037720663.1|DSUP
OG0005579	LOC117568518|XP_034105111.1|DALB	LOC119554021|XP_037720664.1|DSUP
OG0005580	LOC117571840|XP_034110119.1|DALB	LOC119553252|XP_037719457.1|DSUP
OG0005581	LOC117577879|XP_034118731.1|DALB	LOC119557975|XP_037726970.1|DSUP
OG0005582	LOC117567618|XP_034103600.1|DALB	LOC119553800|XP_037720343.1|DSUP
OG0005583	LOC117570993|XP_034108833.1|DALB	LOC119554690|XP_037721619.1|DSUP
OG0005584	LOC117563854|XP_034098273.1|DALB	LOC119562598|XP_037731756.1|DSUP
OG0005585	LOC117576256|XP_034116786.1|DALB	LOC119559944|XP_037729099.1|DSUP
OG0005586	LOC117574058|XP_034113565.1|DALB	LOC119560992|XP_037730700.1|DSUP
OG0005587	LOC117570885|XP_034108674.1|DALB	LOC119548014|XP_037711012.1|DSUP
OG0005588	LOC117566804|XP_034102242.1|DALB	LOC119553246|XP_037719449.1|DSUP
OG0005589	LOC117576386|XP_034116989.1|DALB	LOC119563268|XP_037732516.1|DSUP
OG0005590	LOC117572194|XP_034110741.1|DALB	LOC119549742|XP_037713911.1|DSUP
OG0005591	LOC117578132|XP_034119229.1|DALB	LOC119557197|XP_037725778.1|DSUP
OG0005592	LOC117575345|XP_034115401.1|DALB	LOC119556307|XP_037724321.1|DSUP
OG0005593	LOC117568287|XP_034104695.1|DALB	LOC119553295|XP_037719540.1|DSUP
OG0005594	LOC117567095|XP_034102766.1|DALB	LOC119552573|XP_037718126.1|DSUP
OG0005595	LOC117567093|XP_034102764.1|DALB	LOC119552572|XP_037718125.1|DSUP
OG0005596	LOC117566383|XP_034101777.1|DALB	LOC119554794|XP_037721771.1|DSUP
OG0005597	LOC117574875|XP_034114794.1|DALB	LOC119560108|XP_037729381.1|DSUP
OG0005598	LOC117574063|XP_034113577.1|DALB	LOC119563284|XP_037732538.1|DSUP
OG0005599	LOC117569792|XP_034106984.1|DALB	LOC119552003|XP_037717655.1|DSUP
OG0005600	LOC117576408|XP_034117027.1|DALB	LOC119561100|XP_037730922.1|DSUP
OG0005601	LOC117578322|XP_034119669.1|DALB	LOC119556747|XP_037725096.1|DSUP
OG0005602	LOC117575765|XP_034116021.1|DALB	LOC119555833|XP_037723391.1|DSUP
OG0005603	LOC117572454|XP_034111177.1|DALB	LOC119549963|XP_037714283.1|DSUP
OG0005604	LOC117567098|XP_034102768.1|DALB	LOC119549400|XP_037713383.1|DSUP
OG0005605	LOC117566994|XP_034102559.1|DALB	LOC119549427|XP_037713437.1|DSUP
OG0005606	LOC117563832|XP_034098251.1|DALB	LOC119547377|XP_037710129.1|DSUP
OG0005607	LOC117575780|XP_034116040.1|DALB	LOC119563366|XP_037732648.1|DSUP
OG0005608	LOC117575046|XP_034115020.1|DALB	LOC119551932|XP_037717515.1|DSUP
OG0005609	LOC117567725|XP_034103778.1|DALB	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC117566973|XP_034102525.1|DALB	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC117569421|XP_034106466.1|DALB	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC117575033|XP_034115003.1|DALB	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC117574918|XP_034114859.1|DALB	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC117574129|XP_034113677.1|DALB	LOC119561004|XP_037730748.1|DSUP
OG0005616	LOC117573541|XP_034112711.1|DALB	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC117573995|XP_034113434.1|DALB	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC117567554|XP_034103504.1|DALB	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC117574718|XP_034114532.1|DALB	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC117578058|XP_034119083.1|DALB	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC117564836|XP_034099655.1|DALB	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC117577998|XP_034118988.1|DALB	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC117576877|XP_034117874.1|DALB	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC117573429|XP_034112532.1|DALB	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC117578074|XP_034119110.1|DALB	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC117576490|XP_034117155.1|DALB	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC117576265|XP_034116799.1|DALB	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC117567260|XP_034103001.1|DALB	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC117571894|XP_034110250.1|DALB	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC117568732|XP_034105449.1|DALB	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC117577874|XP_034118723.1|DALB	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC117576682|XP_034117569.1|DALB	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC117576854|XP_034117838.1|DALB	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC117565242|XP_034100144.1|DALB	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC117573281|XP_034112261.1|DALB	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC117573989|XP_034113429.1|DALB	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC117569662|XP_034106799.1|DALB	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC117572682|XP_034111607.1|DALB	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC117576507|XP_034117197.1|DALB	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC117574628|XP_034114413.1|DALB	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC117574215|XP_034113813.1|DALB	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC117570201|XP_034107579.1|DALB	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC117567286|XP_034103047.1|DALB	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC117566859|XP_034102348.1|DALB	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC117569214|XP_034106184.1|DALB	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC117566887|XP_034102390.1|DALB	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC117567013|XP_034102590.1|DALB	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC117574110|XP_034113650.1|DALB	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC117575065|XP_034115045.1|DALB	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC117574043|XP_034113539.1|DALB	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC117576582|XP_034117353.1|DALB	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC117563542|XP_034097812.1|DALB	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC117576330|XP_034116893.1|DALB	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC117573557|XP_034112734.1|DALB	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC117573538|XP_034112705.1|DALB	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC117576440|XP_034117088.1|DALB	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC117573981|XP_034113419.1|DALB	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC117575648|XP_034115822.1|DALB	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC117570966|XP_034108800.1|DALB	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC117576919|XP_034117951.1|DALB	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC117574099|XP_034113630.1|DALB	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC117577000|XP_034118072.1|DALB	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC117573330|XP_034112328.1|DALB	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC117573735|XP_034113002.1|DALB	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC117574120|XP_034113788.1|DALB	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC117567406|XP_034103260.1|DALB	LOC119557548|XP_037726253.1|DSUP
OG0005668	LOC117572564|XP_034111333.1|DALB	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC117564605|XP_034099351.1|DALB	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC117576795|XP_034117746.1|DALB	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC117576620|XP_034117428.1|DALB	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC117566251|XP_034101695.1|DALB	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC117571713|XP_034109903.1|DALB	LOC119553944|XP_037720565.1|DSUP
OG0005674	LOC117568007|XP_034104221.1|DALB	LOC119553021|XP_037719005.1|DSUP
OG0005675	LOC117575004|XP_034114971.1|DALB	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC117569534|XP_034106627.1|DALB	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC117566915|XP_034102426.1|DALB	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC117573456|XP_034112569.1|DALB	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC117576875|XP_034117870.1|DALB	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC117564004|XP_034098485.1|DALB	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC117575375|XP_034115438.1|DALB	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC117575372|XP_034115433.1|DALB	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC117565236|XP_034100140.1|DALB	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC117566972|XP_034102524.1|DALB	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC117578284|XP_034119616.1|DALB	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC117573944|XP_034113363.1|DALB	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC117570647|XP_034108305.1|DALB	LOC119554904|XP_037721934.1|DSUP
OG0005688	LOC117569085|XP_034105991.1|DALB	LOC119550138|XP_037714569.1|DSUP
OG0005689	LOC117569981|XP_034107293.1|DALB	LOC119556332|XP_037724351.1|DSUP
OG0005690	LOC117576829|XP_034117794.1|DALB	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC117574566|XP_034114329.1|DALB	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC117566216|XP_034101651.1|DALB	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC117569091|XP_034105999.1|DALB	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC117576857|XP_034117842.1|DALB	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC117576688|XP_034117574.1|DALB	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC117576690|XP_034117577.1|DALB	LOC119563532|XP_037732932.1|DSUP
OG0005697	LOC117576678|XP_034117563.1|DALB	LOC119563527|XP_037732924.1|DSUP
OG0005698	LOC117567162|XP_034102866.1|DALB	LOC119552132|XP_037717849.1|DSUP
OG0005699	LOC117576985|XP_034118062.1|DALB	LOC119550031|XP_037714391.1|DSUP
OG0005700	LOC117578237|XP_034119574.1|DALB	LOC119556363|XP_037724453.1|DSUP
OG0005701	LOC117564056|XP_034098568.1|DALB	LOC119548661|XP_037712008.1|DSUP
OG0005702	LOC117574167|XP_034113750.1|DALB	LOC119556480|XP_037724661.1|DSUP
OG0005703	LOC117572683|XP_034111611.1|DALB	LOC119549060|XP_037712692.1|DSUP
OG0005704	LOC117568905|XP_034105703.1|DALB	LOC119556102|XP_037723899.1|DSUP
OG0005705	LOC117570369|XP_034107854.1|DALB	LOC119555105|XP_037722252.1|DSUP
OG0005706	LOC117576264|XP_034116797.1|DALB	LOC119556674|XP_037724969.1|DSUP
OG0005707	LOC117563701|XP_034098041.1|DALB	LOC119558349|XP_037727766.1|DSUP
OG0005708	LOC117567057|XP_034102679.1|DALB	LOC119558142|XP_037727302.1|DSUP
OG0005709	LOC117576824|XP_034117787.1|DALB	LOC119563446|XP_037732768.1|DSUP
OG0005710	LOC117574100|XP_034113631.1|DALB	LOC119552952|XP_037718865.1|DSUP
OG0005711	LOC117567818|XP_034103948.1|DALB	LOC119553330|XP_037719589.1|DSUP
OG0005712	LOC117563252|XP_034097358.1|DALB	LOC119547521|XP_037710343.1|DSUP
OG0005713	LOC117574370|XP_034114095.1|DALB	LOC119552665|XP_037718305.1|DSUP
OG0005714	LOC117574191|XP_034113780.1|DALB	LOC119554838|XP_037721844.1|DSUP
OG0005715	LOC117574068|XP_034113584.1|DALB	LOC119547734|XP_037710651.1|DSUP
OG0005716	LOC117574975|XP_034114930.1|DALB	LOC119560013|XP_037729224.1|DSUP
OG0005717	LOC117575880|XP_034116208.1|DALB	LOC119560390|XP_037729743.1|DSUP
OG0005718	LOC117573939|XP_034113357.1|DALB	LOC119560633|XP_037730112.1|DSUP
OG0005719	LOC117574155|XP_034113727.1|DALB	LOC119548760|XP_037712231.1|DSUP
OG0005720	LOC117574525|XP_034114278.1|DALB	LOC119563435|XP_037732749.1|DSUP
OG0005721	LOC117574720|XP_034114534.1|DALB	LOC119562256|XP_037731362.1|DSUP
OG0005722	LOC117575613|XP_034115777.1|DALB	LOC119560745|XP_037730287.1|DSUP
OG0005723	LOC117574534|XP_034114288.1|DALB	LOC119560037|XP_037729266.1|DSUP
OG0005724	LOC117572744|XP_034111712.1|DALB	LOC119550023|XP_037714375.1|DSUP
OG0005725	LOC117576613|XP_034117408.1|DALB	LOC119563222|XP_037732451.1|DSUP
OG0005726	LOC117577935|XP_034118831.1|DALB	LOC119556557|XP_037724776.1|DSUP
OG0005727	LOC117576254|XP_034116772.1|DALB	LOC119560015|XP_037729227.1|DSUP
OG0005728	LOC117575002|XP_034114968.1|DALB	LOC119556838|XP_037725239.1|DSUP
OG0005729	LOC117576465|XP_034117124.1|DALB	LOC119548704|XP_037712099.1|DSUP
OG0005730	LOC117576468|XP_034117130.1|DALB	LOC119545683|XP_037707350.1|DSUP
OG0005731	LOC117576467|XP_034117129.1|DALB	LOC119545682|XP_037707349.1|DSUP
OG0005732	LOC117576370|XP_034116952.1|DALB	LOC119557533|XP_037726236.1|DSUP
OG0005733	LOC117576369|XP_034116950.1|DALB	LOC119557509|XP_037726213.1|DSUP
OG0005734	LOC117576398|XP_034117004.1|DALB	LOC119545673|XP_037707328.1|DSUP
OG0005735	LOC117576982|XP_034118052.1|DALB	LOC119560539|XP_037729955.1|DSUP
OG0005736	LOC117576980|XP_034118050.1|DALB	LOC119559896|XP_037728982.1|DSUP
OG0005737	LOC117574665|XP_034114461.1|DALB	LOC119550013|XP_037714368.1|DSUP
OG0005738	LOC117575807|XP_034116089.1|DALB	LOC119562872|XP_037731914.1|DSUP
OG0005739	LOC117573969|XP_034113398.1|DALB	LOC119548222|XP_037711289.1|DSUP
OG0005740	LOC117576804|XP_034117755.1|DALB	LOC119546819|XP_037709337.1|DSUP
OG0005741	LOC117575354|XP_034115410.1|DALB	LOC119560764|XP_037730314.1|DSUP
OG0005742	LOC117573338|XP_034112339.1|DALB	LOC119563494|XP_037732858.1|DSUP
OG0005743	LOC117576411|XP_034117030.1|DALB	LOC119561101|XP_037730923.1|DSUP
OG0005744	LOC117576387|XP_034116990.1|DALB	LOC119545823|XP_037707649.1|DSUP
OG0005745	LOC117576569|XP_034117299.1|DALB	LOC119560923|XP_037730557.1|DSUP
OG0005746	LOC117576574|XP_034117335.1|DALB	LOC119560074|XP_037729308.1|DSUP
OG0005747	LOC117575050|XP_034115023.1|DALB	LOC119560750|XP_037730295.1|DSUP
OG0005748	LOC117575466|XP_034115571.1|DALB	LOC119553263|XP_037719485.1|DSUP
OG0005749	LOC117570711|XP_034108415.1|DALB	LOC119556220|XP_037724132.1|DSUP
OG0005750	LOC117573413|XP_034112509.1|DALB	LOC119560594|XP_037730047.1|DSUP
OG0005751	LOC117570767|XP_034108492.1|DALB	LOC119554643|XP_037721571.1|DSUP
OG0005752	LOC117572417|XP_034111094.1|DALB	LOC119552059|XP_037717748.1|DSUP
OG0005753	LOC117565811|XP_034100995.1|DALB	LOC119548871|XP_037712429.1|DSUP
OG0005754	LOC117572080|XP_034110563.1|DALB	LOC119551990|XP_037717639.1|DSUP
OG0005755	LOC117569272|XP_034106262.1|DALB	LOC119549518|XP_037713559.1|DSUP
OG0005756	LOC117576923|XP_034117956.1|DALB	LOC119563395|XP_037732681.1|DSUP
OG0005757	LOC117576412|XP_034117031.1|DALB	LOC119560213|XP_037729501.1|DSUP
OG0005758	LOC117574658|XP_034114453.1|DALB	LOC119560119|XP_037729397.1|DSUP
OG0005759	LOC117573208|XP_034112098.1|DALB	LOC119561107|XP_037730936.1|DSUP
OG0005760	LOC117575063|XP_034115044.1|DALB	LOC119550710|XP_037715521.1|DSUP
OG0005761	LOC117576164|XP_034116629.1|DALB	LOC119559746|XP_037728733.1|DSUP
OG0005762	LOC117574001|XP_034113456.1|DALB	LOC119559899|XP_037728988.1|DSUP
OG0005763	LOC117566906|XP_034102415.1|DALB	LOC119550730|XP_037715561.1|DSUP
OG0005764	LOC117575632|XP_034115803.1|DALB	LOC119559894|XP_037728979.1|DSUP
OG0005765	LOC117573679|XP_034112914.1|DALB	LOC119559890|XP_037728956.1|DSUP
OG0005766	LOC117573983|XP_034113422.1|DALB	LOC119553866|XP_037720450.1|DSUP
OG0005767	LOC117573562|XP_034112739.1|DALB	LOC119547772|XP_037710715.1|DSUP
OG0005768	LOC117576720|XP_034117631.1|DALB, LOC117572211|XP_034110777.1|DALB	LOC119558027|XP_037727085.1|DSUP
OG0005769	LOC117574819|XP_034114678.1|DALB	LOC119560491|XP_037729885.1|DSUP
OG0005770	LOC117573749|XP_034113020.1|DALB	LOC119561889|XP_037731289.1|DSUP
OG0005771	LOC117573901|XP_034113300.1|DALB	LOC119545664|XP_037707318.1|DSUP
OG0005772	LOC117573730|XP_034112992.1|DALB	LOC119560130|XP_037729409.1|DSUP
OG0005773	LOC117574352|XP_034114064.1|DALB	LOC119556283|XP_037724267.1|DSUP
OG0005774	LOC117576959|XP_034118024.1|DALB	LOC119563001|XP_037732116.1|DSUP
OG0005775	LOC117571819|XP_034110081.1|DALB	LOC119554613|XP_037721535.1|DSUP
OG0005776	LOC117567563|XP_034103514.1|DALB	LOC119554859|XP_037721867.1|DSUP
OG0005777	LOC117566157|XP_034101537.1|DALB	LOC119548274|XP_037711353.1|DSUP
OG0005779	LOC117573640|XP_034112841.1|DALB	LOC119546537|XP_037708811.1|DSUP
OG0005780	LOC117568072|XP_034104322.1|DALB	LOC119553771|XP_037720305.1|DSUP
OG0005781	LOC117571655|XP_034109781.1|DALB	LOC119552865|XP_037718681.1|DSUP
OG0005782	LOC117571653|XP_034109777.1|DALB	LOC119555314|XP_037722567.1|DSUP
OG0005783	LOC117567411|XP_034103277.1|DALB	LOC119551316|XP_037716539.1|DSUP
OG0005784	LOC117575459|XP_034115558.1|DALB	LOC119562930|XP_037732008.1|DSUP
OG0005785	LOC117574904|XP_034114833.1|DALB	LOC119558334|XP_037727718.1|DSUP
OG0005786	LOC117575037|XP_034115009.1|DALB	LOC119553389|XP_037719679.1|DSUP
OG0005787	LOC117576329|XP_034116887.1|DALB	LOC119560603|XP_037730059.1|DSUP
OG0005788	LOC117572422|XP_034111117.1|DALB	LOC119550261|XP_037714767.1|DSUP
OG0005789	LOC117575954|XP_034116322.1|DALB	LOC119559045|XP_037728101.1|DSUP
OG0005790	LOC117573581|XP_034112759.1|DALB	LOC119545662|XP_037707317.1|DSUP
OG0005791	LOC117575371|XP_034115431.1|DALB	LOC119559925|XP_037729060.1|DSUP
OG0005792	LOC117575374|XP_034115437.1|DALB	LOC119559939|XP_037729080.1|DSUP
OG0005793	LOC117574890|XP_034114818.1|DALB	LOC119563297|XP_037732552.1|DSUP
OG0005794	LOC117567258|XP_034102999.1|DALB	LOC119552114|XP_037717828.1|DSUP
OG0005795	LOC117576287|XP_034116830.1|DALB	LOC119555161|XP_037722322.1|DSUP
OG0005796	LOC117571800|XP_034110056.1|DALB	LOC119554181|XP_037720901.1|DSUP
OG0005797	LOC117571880|XP_034110231.1|DALB	LOC119554111|XP_037720805.1|DSUP
OG0005798	LOC117576443|XP_034117097.1|DALB	LOC119545689|XP_037707359.1|DSUP
OG0005799	LOC117574580|XP_034114351.1|DALB	LOC119560852|XP_037730440.1|DSUP
OG0005800	LOC117574585|XP_034114359.1|DALB	LOC119560513|XP_037729916.1|DSUP
OG0005801	LOC117574584|XP_034114358.1|DALB	LOC119560512|XP_037729915.1|DSUP
