Orthogroup	DALB.longest_only	DHYD.longest_only
OG0004054	LOC117564770|XP_034099561.1|DALB	LOC111594240|XP_023163218.2|DHYD
OG0004055	LOC117576851|XP_034117833.1|DALB	LOC111601773|XP_030081551.1|DHYD
OG0004056	LOC117574994|XP_034114956.1|DALB	LOC111595810|XP_023165474.1|DHYD
OG0004057	LOC117571797|XP_034110052.1|DALB	LOC111604435|XP_023178268.1|DHYD
OG0004058	LOC117568427|XP_034104975.1|DALB	LOC111601680|XP_023174147.2|DHYD
OG0004059	LOC117575247|XP_034115269.1|DALB	LOC111592377|XP_023160317.2|DHYD
OG0004060	LOC117574545|XP_034114306.1|DALB	LOC111601366|XP_023173668.2|DHYD
OG0004061	LOC117564031|XP_034098528.1|DALB	LOC111605301|XP_023179524.2|DHYD
OG0004062	LOC117569691|XP_034106836.1|DALB	LOC111596946|XP_023167169.1|DHYD
OG0004063	LOC117577867|XP_034118714.1|DALB	LOC111604031|XP_023177656.1|DHYD
OG0004064	LOC117570507|XP_034108094.1|DALB	LOC111595340|XP_023164779.1|DHYD
OG0004065	LOC117571532|XP_034109606.1|DALB	LOC111597014|XP_023167285.2|DHYD
OG0004066	LOC117572457|XP_034111182.1|DALB	LOC111602596|XP_023175523.1|DHYD
OG0004067	LOC117568693|XP_034105397.1|DALB	LOC111605113|XP_023179230.2|DHYD
OG0004070	LOC117566382|XP_034101774.1|DALB	LOC111601597|XP_023174030.2|DHYD
OG0004071	LOC117572548|XP_034111310.1|DALB	LOC111599794|XP_023171338.2|DHYD
OG0004072	LOC117572550|XP_034111313.1|DALB	LOC111599802|XP_023171349.2|DHYD
OG0004073	LOC117577596|XP_034118336.1|DALB	LOC111593633|XP_023162273.1|DHYD
OG0004074	LOC117572670|XP_034111578.1|DALB	LOC111600532|XP_023172438.2|DHYD
OG0004075	LOC117571329|XP_034109309.1|DALB	LOC111598018|XP_023168798.1|DHYD
OG0004076	LOC117571328|XP_034109305.1|DALB	LOC111598017|XP_023168793.2|DHYD
OG0004077	LOC117565881|XP_034101111.1|DALB	LOC111594932|XP_023164192.2|DHYD
OG0004078	LOC117575768|XP_034116025.1|DALB	LOC111595156|XP_023164505.1|DHYD
OG0004079	LOC117577585|XP_034118320.1|DALB	LOC111598424|XP_023169434.1|DHYD
OG0004080	LOC117569798|XP_034107002.1|DALB	LOC111596629|XP_023166685.1|DHYD
OG0004081	LOC117567002|XP_034102571.1|DALB	LOC111597926|XP_023168646.2|DHYD
OG0004082	LOC117573216|XP_034112123.1|DALB	LOC111597406|XP_023167860.1|DHYD
OG0004083	LOC117575343|XP_034115395.1|DALB	LOC111602740|XP_023175761.1|DHYD
OG0004084	LOC117572333|XP_034110962.1|DALB	LOC111605065|XP_023179164.2|DHYD
OG0004085	LOC117575346|XP_034115402.1|DALB	LOC111600257|XP_023172072.2|DHYD
OG0004086	LOC117576263|XP_034116795.1|DALB	LOC111597808|XP_023168461.2|DHYD
OG0004087	LOC117573103|XP_034111914.1|DALB	LOC111604881|XP_023178889.1|DHYD
OG0004089	LOC117563265|XP_034097387.1|DALB	LOC111601823|XP_023174414.2|DHYD
OG0004090	LOC117576757|XP_034117693.1|DALB	LOC111593597|XP_023162222.2|DHYD
OG0004091	LOC117574444|XP_034114173.1|DALB	LOC111604193|XP_023177916.2|DHYD
OG0004092	LOC117563311|XP_034097460.1|DALB	LOC111592995|XP_023161268.2|DHYD
OG0004094	LOC117577857|XP_034118696.1|DALB	LOC111595003|XP_023164312.2|DHYD
OG0004095	LOC117574022|XP_034113504.1|DALB	LOC111596454|XP_023166449.1|DHYD
OG0004096	LOC117576267|XP_034116801.1|DALB	LOC111597872|XP_023168564.1|DHYD
OG0004097	LOC117568031|XP_034104262.1|DALB	LOC111597308|XP_023167702.2|DHYD
OG0004098	LOC117570668|XP_034108345.1|DALB	LOC111595041|XP_030081063.1|DHYD
OG0004099	LOC117575552|XP_034115704.1|DALB	LOC111595737|XP_023165353.2|DHYD
OG0004100	LOC117576036|XP_034116450.1|DALB	LOC111595733|XP_023165350.1|DHYD
OG0004101	LOC117574940|XP_034114880.1|DALB	LOC111595734|XP_023165351.1|DHYD
OG0004102	LOC117576439|XP_034117087.1|DALB	LOC111595731|XP_030078796.1|DHYD
OG0004103	LOC117575766|XP_034116022.1|DALB	LOC111595154|XP_023164504.1|DHYD
OG0004104	LOC117573899|XP_034113298.1|DALB	LOC111605542|XP_030079664.1|DHYD
OG0004105	LOC117570502|XP_034108090.1|DALB	LOC111595345|XP_023164787.1|DHYD
OG0004106	LOC117569734|XP_034106903.1|DALB	LOC111605742|XP_023180212.1|DHYD
OG0004107	LOC117570075|XP_034107405.1|DALB	LOC111602927|XP_023176043.2|DHYD
OG0004108	LOC117573554|XP_034112726.1|DALB	LOC111602951|XP_023176081.1|DHYD
OG0004109	LOC117576758|XP_034117694.1|DALB	LOC111593595|XP_023162220.2|DHYD
OG0004110	LOC117568851|XP_034105619.1|DALB	LOC111600932|XP_023173068.1|DHYD
OG0004111	LOC117576358|XP_034116937.1|DALB	LOC111596681|XP_023166753.2|DHYD
OG0004112	LOC117575929|XP_034116279.1|DALB	LOC111600263|XP_023172079.1|DHYD
OG0004113	LOC117568867|XP_034105651.1|DALB	LOC111598158|XP_023169014.1|DHYD
OG0004114	LOC117577939|XP_034118840.1|DALB	LOC111605611|XP_023179994.1|DHYD
OG0004115	LOC117567393|XP_034103238.1|DALB	LOC111605604|XP_023179985.2|DHYD
OG0004116	LOC117574912|XP_034114848.1|DALB	LOC111596671|XP_023166744.2|DHYD
OG0004117	LOC117573501|XP_034112619.1|DALB	LOC111602224|XP_030080287.1|DHYD
OG0004118	LOC117572146|XP_034110677.1|DALB	LOC111604374|XP_023178214.1|DHYD
OG0004119	LOC117576840|XP_034117813.1|DALB	LOC111601335|XP_023173633.1|DHYD
OG0004120	LOC117573536|XP_034112702.1|DALB	LOC111602996|XP_023176160.2|DHYD
OG0004121	LOC117571452|XP_034109490.1|DALB	LOC111598654|XP_030081138.1|DHYD
OG0004122	LOC117576144|XP_034116602.1|DALB	LOC111602983|XP_023176147.1|DHYD
OG0004123	LOC117575090|XP_034115080.1|DALB	LOC111600848|XP_023172921.1|DHYD
OG0004124	LOC117570928|XP_034108749.1|DALB	LOC111593442|XP_030079420.1|DHYD
OG0004125	LOC117573312|XP_034112308.1|DALB	LOC111594461|XP_023163526.1|DHYD
OG0004126	LOC117573912|XP_034113312.1|DALB	LOC111594530|XP_023163633.2|DHYD
OG0004127	LOC117564167|XP_034098725.1|DALB	LOC111603939|XP_023177536.1|DHYD
OG0004128	LOC117573940|XP_034113358.1|DALB	LOC111599553|XP_023170987.1|DHYD
OG0004129	LOC117572419|XP_034111097.1|DALB	LOC111595638|XP_023165220.2|DHYD
OG0004130	LOC117572602|XP_034111432.1|DALB	LOC111602821|XP_030080087.1|DHYD
OG0004131	LOC117574844|XP_034114731.1|DALB	LOC111604628|XP_023178525.1|DHYD
OG0004132	LOC117566970|XP_034102519.1|DALB	LOC111603675|XP_030081542.1|DHYD
OG0004133	LOC117578394|XP_034119733.1|DALB	LOC111595409|XP_023164890.1|DHYD
OG0004134	LOC117573132|XP_034111954.1|DALB	LOC111598566|XP_023169635.2|DHYD
OG0004135	LOC117576084|XP_034116523.1|DALB	LOC111601526|XP_030078793.1|DHYD
OG0004136	LOC117574583|XP_034114357.1|DALB	LOC111599293|XP_023170664.2|DHYD
OG0004137	LOC117570693|XP_034108387.1|DALB	LOC111597701|XP_023168307.1|DHYD
OG0004138	LOC117567971|XP_034104170.1|DALB	LOC111597772|XP_023168400.1|DHYD
OG0004139	LOC117573563|XP_034112743.1|DALB	LOC111601642|XP_023174090.2|DHYD
OG0004140	LOC117570399|XP_034107912.1|DALB	LOC111592991|XP_023161261.1|DHYD
OG0004141	LOC117567771|XP_034103861.1|DALB	LOC111595451|XP_023164947.2|DHYD
OG0004142	LOC117575534|XP_034115678.1|DALB	LOC111593466|XP_023161996.2|DHYD
OG0004143	LOC117575078|XP_034115063.1|DALB	LOC111602798|XP_023175860.1|DHYD, LOC115483791|XP_030081909.1|DHYD
OG0004144	LOC117565896|XP_034101133.1|DALB	LOC111603692|XP_023177163.2|DHYD
OG0004145	LOC117572072|XP_034110549.1|DALB	LOC111601057|XP_023173243.2|DHYD
OG0004146	LOC117573430|XP_034112534.1|DALB	LOC111603022|XP_030078813.1|DHYD
OG0004147	LOC117566246|XP_034101689.1|DALB	LOC111603882|XP_023177466.1|DHYD
OG0004148	LOC117576200|XP_034116683.1|DALB	LOC111598280|XP_023169226.2|DHYD
OG0004149	LOC117575232|XP_034115253.1|DALB	LOC111597163|XP_023167489.2|DHYD
OG0004150	LOC117575651|XP_034115829.1|DALB	LOC115483789|XP_030081907.1|DHYD, LOC111602720|XP_023175737.1|DHYD
OG0004152	LOC117574897|XP_034114825.1|DALB	LOC111598577|XP_023169651.2|DHYD
OG0004153	LOC117567259|XP_034103000.1|DALB	LOC111605405|XP_023179674.1|DHYD
OG0004154	LOC117567892|XP_034104055.1|DALB	LOC111604661|XP_023178586.1|DHYD
OG0004155	LOC117574999|XP_034114965.1|DALB	LOC111603450|XP_023176806.2|DHYD
OG0004156	LOC117575714|XP_034115940.1|DALB	LOC111598643|XP_023169759.1|DHYD
OG0004157	LOC117568030|XP_034104265.1|DALB	LOC111595945|XP_023165679.2|DHYD
OG0004158	LOC117571599|XP_034109706.1|DALB	LOC111597570|XP_023168137.2|DHYD
OG0004159	LOC117576689|XP_034117575.1|DALB	LOC111603551|XP_023176953.1|DHYD
OG0004160	LOC117567885|XP_034104048.1|DALB	LOC111596943|XP_023167166.1|DHYD
OG0004161	LOC117573555|XP_034112728.1|DALB	LOC111602967|XP_023176115.2|DHYD
OG0004162	LOC117574231|XP_034113832.1|DALB	LOC111593335|XP_023161814.1|DHYD
OG0004163	LOC117574821|XP_034114681.1|DALB	LOC111592017|XP_023159777.2|DHYD
OG0004164	LOC117574267|XP_034113895.1|DALB	LOC111599556|XP_023170991.2|DHYD
OG0004165	LOC117567066|XP_034102697.1|DALB	LOC111601254|XP_023173522.2|DHYD
OG0004166	LOC117567699|XP_034103721.1|DALB	LOC111600101|XP_023171830.2|DHYD
OG0004167	LOC117574977|XP_034114934.1|DALB	LOC111604829|XP_023178821.1|DHYD
OG0004168	LOC117574293|XP_034113980.1|DALB	LOC111593683|XP_023162344.2|DHYD
OG0004169	LOC117577718|XP_034118513.1|DALB	LOC111602876|XP_023175971.1|DHYD
OG0004170	LOC117567840|XP_034103985.1|DALB	LOC111601832|XP_023174428.2|DHYD
OG0004171	LOC117577653|XP_034118431.1|DALB	LOC111593441|XP_023161961.2|DHYD
OG0004172	LOC117563417|XP_034097646.1|DALB	LOC111594082|XP_023162993.1|DHYD
OG0004173	LOC117569862|XP_034107086.1|DALB	LOC111598034|XP_023168831.1|DHYD
OG0004174	LOC117571950|XP_034110338.1|DALB	LOC111599693|XP_023171171.2|DHYD
OG0004175	LOC117567846|XP_034103989.1|DALB	LOC111592157|XP_023159975.1|DHYD
OG0004176	LOC117569509|XP_034106586.1|DALB	LOC111601606|XP_023174039.1|DHYD
OG0004177	LOC117573761|XP_034113043.1|DALB	LOC111598642|XP_023169758.2|DHYD
OG0004178	LOC117575910|XP_034116247.1|DALB	LOC111598607|XP_023169707.2|DHYD
OG0004179	LOC117568305|XP_034104744.1|DALB	LOC111593506|XP_023162059.1|DHYD
OG0004180	LOC117576165|XP_034116630.1|DALB	LOC111596689|XP_030078659.1|DHYD
OG0004181	LOC117574160|XP_034113737.1|DALB	LOC111602655|XP_023175599.2|DHYD
OG0004182	LOC117568819|XP_034105575.1|DALB	LOC111598711|XP_023169866.2|DHYD
OG0004183	LOC117569906|XP_034107137.1|DALB	LOC111598729|XP_023169889.2|DHYD
OG0004184	LOC117571843|XP_034110122.1|DALB	LOC111596024|XP_023165820.1|DHYD
OG0004185	LOC117563358|XP_034097538.1|DALB	LOC111592908|XP_023161123.2|DHYD
OG0004186	LOC117571862|XP_034110152.1|DALB	LOC111604645|XP_023178565.1|DHYD
OG0004187	LOC117576171|XP_034116644.1|DALB, LOC117577296|XP_034118162.1|DALB	LOC111604563|XP_023178430.2|DHYD
OG0004188	LOC117573532|XP_034112671.1|DALB	LOC111603025|XP_023176223.2|DHYD
OG0004189	LOC117573542|XP_034112712.1|DALB	LOC111603026|XP_023176224.1|DHYD
OG0004190	LOC117575614|XP_034115779.1|DALB	LOC111603410|XP_023176757.1|DHYD
OG0004191	LOC117575621|XP_034115786.1|DALB	LOC111603391|XP_023176722.1|DHYD
OG0004192	LOC117575500|XP_034115634.1|DALB	LOC111597193|XP_023167531.1|DHYD
OG0004193	LOC117564156|XP_034098716.1|DALB	LOC111602064|XP_023174746.2|DHYD
OG0004194	LOC117575721|XP_034115952.1|DALB	LOC111601354|XP_023173654.2|DHYD
OG0004195	LOC117566993|XP_034102558.1|DALB	LOC111596819|XP_023166954.1|DHYD
OG0004196	LOC117576806|XP_034117757.1|DALB	LOC111596249|XP_023166148.2|DHYD
OG0004197	LOC117574755|XP_034114589.1|DALB	LOC115482801|XP_030078770.1|DHYD, LOC111604562|XP_023178429.2|DHYD
OG0004198	LOC117576325|XP_034116884.1|DALB	LOC111600858|XP_023172945.1|DHYD
OG0004199	LOC117575526|XP_034115663.1|DALB	LOC111598627|XP_023169735.2|DHYD
OG0004200	LOC117567065|XP_034102696.1|DALB	LOC111601217|XP_023173480.2|DHYD
OG0004201	LOC117574404|XP_034114133.1|DALB	LOC111598251|XP_023169183.2|DHYD
OG0004202	LOC117575738|XP_034115978.1|DALB	LOC111595214|XP_023164592.1|DHYD
OG0004203	LOC117574936|XP_034114877.1|DALB	LOC111604636|XP_023178546.1|DHYD
OG0004204	LOC117572051|XP_034110518.1|DALB	LOC111605071|XP_023179172.2|DHYD
OG0004205	LOC117570470|XP_034108043.1|DALB	LOC111604315|XP_023178135.1|DHYD
OG0004206	LOC117575187|XP_034115191.1|DALB	LOC111602077|XP_023174776.1|DHYD
OG0004207	LOC117575192|XP_034115196.1|DALB	LOC111602076|XP_023174775.1|DHYD
OG0004208	LOC117574021|XP_034113501.1|DALB	LOC111596436|XP_023166420.1|DHYD
OG0004209	LOC117573924|XP_034113328.1|DALB	LOC111601766|XP_023174274.1|DHYD
OG0004210	LOC117574212|XP_034113809.1|DALB	LOC111602627|XP_023175556.1|DHYD
OG0004211	LOC117563924|XP_034098384.1|DALB	LOC111599350|XP_023170747.2|DHYD
OG0004212	LOC117576445|XP_034117098.1|DALB	LOC111593326|XP_030078690.1|DHYD
OG0004213	LOC117573801|XP_034113101.1|DALB	LOC111598549|XP_023169609.1|DHYD
OG0004214	LOC117572685|XP_034111614.1|DALB	LOC111597095|XP_023167404.1|DHYD
OG0004215	LOC117568099|XP_034104370.1|DALB	LOC111594336|XP_023163351.1|DHYD
OG0004216	LOC117571038|XP_034108892.1|DALB	LOC111599777|XP_023171309.1|DHYD
OG0004217	LOC117570123|XP_034107479.1|DALB	LOC111601676|XP_023174143.1|DHYD
OG0004218	LOC117575539|XP_034115684.1|DALB	LOC111593329|XP_023161805.1|DHYD
OG0004219	LOC117575429|XP_034115524.1|DALB	LOC111595312|XP_023164740.2|DHYD
OG0004220	LOC117576423|XP_034117046.1|DALB	LOC111603013|XP_023176187.2|DHYD
OG0004221	LOC117573930|XP_034113346.1|DALB	LOC111600266|XP_023172082.1|DHYD
OG0004222	LOC117574690|XP_034114487.1|DALB	LOC111592044|XP_023159807.2|DHYD
OG0004223	LOC117575034|XP_034115004.1|DALB	LOC111592009|XP_023159762.2|DHYD
OG0004224	LOC117573647|XP_034112856.1|DALB	LOC115482754|XP_030080673.1|DHYD, LOC111603557|XP_023176962.1|DHYD
OG0004225	LOC117577189|XP_034118103.1|DALB	LOC111605307|XP_023179532.1|DHYD
OG0004226	LOC117576334|XP_034116898.1|DALB	LOC111604953|XP_023178997.1|DHYD
OG0004227	LOC117576348|XP_034116923.1|DALB	LOC111604639|XP_023178550.2|DHYD
OG0004228	LOC117574845|XP_034114732.1|DALB	LOC111604629|XP_023178527.1|DHYD
OG0004229	LOC117566416|XP_034101831.1|DALB	LOC111599740|XP_023171268.2|DHYD
OG0004230	LOC117577642|XP_034118402.1|DALB	LOC111604058|XP_030079995.1|DHYD
OG0004231	LOC117572113|XP_034110625.1|DALB	LOC111596026|XP_023165822.1|DHYD
OG0004232	LOC117572116|XP_034110632.1|DALB	LOC111596029|XP_023165825.1|DHYD
OG0004233	LOC117572115|XP_034110631.1|DALB	LOC111596028|XP_023165824.1|DHYD
OG0004234	LOC117571618|XP_034109731.1|DALB	LOC111597415|XP_023167878.2|DHYD
OG0004235	LOC117571458|XP_034109541.1|DALB, LOC117571687|XP_034109875.1|DALB	LOC111598422|XP_023169432.2|DHYD
OG0004236	LOC117574683|XP_034114480.1|DALB	LOC111596387|XP_030078727.1|DHYD
OG0004237	LOC117576449|XP_034117105.1|DALB	LOC111602760|XP_030081739.1|DHYD
OG0004238	LOC117575027|XP_034114997.1|DALB	LOC111601361|XP_023173664.1|DHYD
OG0004239	LOC117575809|XP_034116092.1|DALB	LOC111593333|XP_023161812.2|DHYD
OG0004240	LOC117574703|XP_034114506.1|DALB	LOC111604949|XP_023178988.1|DHYD
OG0004241	LOC117575533|XP_034115674.1|DALB	LOC111601507|XP_023173869.2|DHYD
OG0004242	LOC117574500|XP_034114235.1|DALB	LOC111604923|XP_023178939.1|DHYD
OG0004243	LOC117572359|XP_034111013.1|DALB	LOC111601650|XP_023174100.2|DHYD
OG0004244	LOC117575726|XP_034115960.1|DALB	LOC111601358|XP_023173657.2|DHYD
OG0004245	LOC117569824|XP_034107039.1|DALB	LOC111595392|XP_023164862.2|DHYD
OG0004246	LOC117567262|XP_034103010.1|DALB	LOC115483768|XP_030081870.1|DHYD, LOC111592807|XP_023160986.2|DHYD
OG0004247	LOC117576775|XP_034117721.1|DALB	LOC111596784|XP_023166905.1|DHYD
OG0004248	LOC117571104|XP_034108976.1|DALB	LOC111595522|XP_023165070.1|DHYD
OG0004249	LOC117571566|XP_034109666.1|DALB	LOC111598081|XP_023168895.1|DHYD
OG0004250	LOC117564870|XP_034099709.1|DALB	LOC111592568|XP_023160634.2|DHYD
OG0004251	LOC117567390|XP_034103275.1|DALB	LOC111598349|XP_023169323.2|DHYD
OG0004252	LOC117576441|XP_034117095.1|DALB	LOC111593343|XP_023161823.1|DHYD
OG0004253	LOC117576466|XP_034117128.1|DALB	LOC111603609|XP_023177041.1|DHYD
OG0004254	LOC117566073|XP_034101443.1|DALB	LOC111598135|XP_023168964.1|DHYD
OG0004255	LOC117564911|XP_034099757.1|DALB	LOC111596091|XP_023165920.2|DHYD
OG0004256	LOC117567780|XP_034103871.1|DALB	LOC111592648|XP_023160766.1|DHYD
OG0004257	LOC117576768|XP_034117708.1|DALB	LOC111598235|XP_023169166.2|DHYD
OG0004258	LOC117574687|XP_034114483.1|DALB	LOC111598623|XP_030081624.1|DHYD
OG0004259	LOC117566995|XP_034102561.1|DALB	LOC111594621|XP_023163783.2|DHYD
OG0004260	LOC117574379|XP_034114104.1|DALB	LOC111600856|XP_023172937.2|DHYD
OG0004261	LOC117576872|XP_034117864.1|DALB	LOC111603663|XP_023177115.1|DHYD
OG0004262	LOC117574574|XP_034114342.1|DALB	LOC111593351|XP_023161832.2|DHYD
OG0004263	LOC117575125|XP_034115117.1|DALB	LOC111596203|XP_030080802.1|DHYD
OG0004264	LOC117576745|XP_034117669.1|DALB	LOC111596266|XP_023166176.2|DHYD
OG0004265	LOC117575612|XP_034115776.1|DALB	LOC111603387|XP_023176718.2|DHYD
OG0004266	LOC117576539|XP_034117265.1|DALB	LOC111604647|XP_023178571.2|DHYD
OG0004267	LOC117575814|XP_034116099.1|DALB	LOC111593316|XP_023161787.1|DHYD
OG0004268	LOC117567963|XP_034104160.1|DALB	LOC111592235|XP_030082038.1|DHYD
OG0004269	LOC117567902|XP_034104066.1|DALB	LOC111595583|XP_023165157.2|DHYD
OG0004270	LOC117570370|XP_034107855.1|DALB	LOC111604177|XP_023177890.1|DHYD
OG0004271	LOC117572124|XP_034110642.1|DALB	LOC111597058|XP_023167352.1|DHYD
OG0004272	LOC117573593|XP_034112779.1|DALB	LOC111593593|XP_023162217.1|DHYD
OG0004273	LOC117576019|XP_034116418.1|DALB	LOC111601544|XP_023173947.1|DHYD
OG0004274	LOC117578277|XP_034119595.1|DALB	LOC111602067|XP_023174753.1|DHYD
OG0004275	LOC117574480|XP_034114212.1|DALB	LOC111594250|XP_023163231.1|DHYD
OG0004276	LOC117570062|XP_034107387.1|DALB	LOC111603038|XP_023176236.1|DHYD
OG0004277	LOC117571568|XP_034109668.1|DALB	LOC111592799|XP_023160974.2|DHYD
OG0004278	LOC117577758|XP_034118559.1|DALB	LOC115482981|XP_030079454.1|DHYD, LOC111596477|XP_023166501.2|DHYD
OG0004279	LOC117564078|XP_034098595.1|DALB	LOC111599056|XP_023170345.1|DHYD
OG0004280	LOC117578236|XP_034119526.1|DALB	LOC111593503|XP_023162042.1|DHYD
OG0004281	LOC117570548|XP_034108161.1|DALB	LOC111595590|XP_023165168.2|DHYD
OG0004282	LOC117568969|XP_034105818.1|DALB	LOC111601245|XP_023173512.1|DHYD
OG0004283	LOC117568970|XP_034105819.1|DALB	LOC111601246|XP_023173513.1|DHYD
OG0004284	LOC117565630|XP_034100731.1|DALB	LOC111599197|XP_023170556.2|DHYD
OG0004285	LOC117575835|XP_034116130.1|DALB, LOC117575514|XP_034115653.1|DALB	LOC111598270|XP_023169215.1|DHYD
OG0004286	LOC117569134|XP_034106053.1|DALB	LOC111592806|XP_023160983.1|DHYD
OG0004287	LOC117568037|XP_034104272.1|DALB	LOC111592804|XP_023160980.2|DHYD
OG0004288	LOC117571708|XP_034109899.1|DALB	LOC111592771|XP_023160940.2|DHYD
OG0004289	LOC117566879|XP_034102380.1|DALB	LOC111596649|XP_023166715.2|DHYD
OG0004290	LOC117572432|XP_034111151.1|DALB	LOC111595627|XP_023165205.1|DHYD
OG0004291	LOC117572649|XP_034111519.1|DALB	LOC111597119|XP_023167447.1|DHYD
OG0004292	LOC117567309|XP_034103087.1|DALB	LOC111601020|XP_023173194.1|DHYD
OG0004293	LOC117570509|XP_034108098.1|DALB	LOC111595335|XP_023164765.1|DHYD
OG0004294	LOC117570469|XP_034108035.1|DALB	LOC111604299|XP_023178097.2|DHYD
OG0004295	LOC117568973|XP_034105821.1|DALB	LOC111604304|XP_023178103.2|DHYD
OG0004296	LOC117568961|XP_034105810.1|DALB	LOC111604309|XP_023178114.2|DHYD
OG0004297	LOC117570272|XP_034107679.1|DALB	LOC111599702|XP_023171199.2|DHYD
OG0004298	LOC117568536|XP_034105145.1|DALB	LOC111597108|XP_023167419.2|DHYD
OG0004299	LOC117571686|XP_034109820.1|DALB	LOC111592244|XP_030078511.1|DHYD
OG0004300	LOC117570815|XP_034108566.1|DALB	LOC111595523|XP_023165071.1|DHYD
OG0004301	LOC117570145|XP_034107500.1|DALB	LOC111601017|XP_023173189.2|DHYD
OG0004302	LOC117570168|XP_034107535.1|DALB	LOC111597969|XP_023168710.1|DHYD
OG0004303	LOC117567253|XP_034102993.1|DALB	LOC111592162|XP_023159982.1|DHYD
OG0004304	LOC117571718|XP_034109908.1|DALB	LOC111604350|XP_023178183.2|DHYD
OG0004305	LOC117572164|XP_034110705.1|DALB	LOC111598025|XP_023168805.2|DHYD
OG0004306	LOC117568339|XP_034104815.1|DALB	LOC111595573|XP_023165138.2|DHYD
OG0004307	LOC117572078|XP_034110561.1|DALB	LOC111592105|XP_023159902.1|DHYD
OG0004308	LOC117569986|XP_034107256.1|DALB	LOC111600016|XP_023171689.1|DHYD
OG0004309	LOC117567919|XP_034104089.1|DALB	LOC111592752|XP_023160916.2|DHYD
OG0004310	LOC117568794|XP_034105544.1|DALB	LOC111597963|XP_023168703.2|DHYD
OG0004311	LOC117572396|XP_034111067.1|DALB	LOC111600951|XP_023173095.1|DHYD
OG0004312	LOC117566834|XP_034102306.1|DALB	LOC111599684|XP_023171157.1|DHYD
OG0004313	LOC117567419|XP_034103300.1|DALB	LOC111604361|XP_030078557.1|DHYD
OG0004314	LOC117568076|XP_034104337.1|DALB	LOC111593455|XP_023161985.1|DHYD
OG0004315	LOC117570883|XP_034108672.1|DALB	LOC111599735|XP_023171260.2|DHYD
OG0004316	LOC117571785|XP_034110035.1|DALB	LOC111599989|XP_023171652.2|DHYD
OG0004317	LOC117570618|XP_034108271.1|DALB	LOC111595591|XP_023165169.2|DHYD
OG0004318	LOC117572062|XP_034110531.1|DALB	LOC111599741|XP_023171270.2|DHYD
OG0004319	LOC117568556|XP_034105170.1|DALB	LOC111593482|XP_023162015.1|DHYD
OG0004320	LOC117576767|XP_034117707.1|DALB	LOC111598232|XP_023169162.2|DHYD
OG0004321	LOC117565427|XP_034100403.1|DALB	LOC111600313|XP_023172139.2|DHYD
OG0004322	LOC117575468|XP_034115574.1|DALB	LOC111592929|XP_023161155.2|DHYD
OG0004323	LOC117572599|XP_034111401.1|DALB	LOC111592447|XP_023160398.1|DHYD
OG0004324	LOC117564439|XP_034099068.1|DALB	LOC111599210|XP_023170575.2|DHYD
OG0004325	LOC117569281|XP_034106278.1|DALB	LOC111599725|XP_023171237.1|DHYD
OG0004326	LOC117569280|XP_034106277.1|DALB	LOC111599686|XP_023171159.1|DHYD
OG0004327	LOC117574061|XP_034113574.1|DALB	LOC111604917|XP_023178936.1|DHYD
OG0004328	LOC117566921|XP_034102432.1|DALB	LOC111603832|XP_023177364.1|DHYD
OG0004329	LOC117568510|XP_034105102.1|DALB	LOC111600098|XP_023171826.2|DHYD
OG0004330	LOC117567158|XP_034102862.1|DALB	LOC111597037|XP_023167318.1|DHYD
OG0004331	LOC117570817|XP_034108568.1|DALB	LOC111600025|XP_023171706.1|DHYD
OG0004332	LOC117565823|XP_034101018.1|DALB	LOC111603598|XP_023177029.1|DHYD
OG0004333	LOC117564658|XP_034099407.1|DALB	LOC111601177|XP_023173424.2|DHYD
OG0004334	LOC117565225|XP_034100123.1|DALB	LOC111596075|XP_023165900.2|DHYD
OG0004335	LOC117566885|XP_034102389.1|DALB	LOC111597137|XP_023167466.2|DHYD
OG0004336	LOC117566884|XP_034102388.1|DALB	LOC111597136|XP_023167465.2|DHYD
OG0004337	LOC117565969|XP_034101257.1|DALB	LOC111601944|XP_023174567.1|DHYD
OG0004338	LOC117567581|XP_034103553.1|DALB	LOC111603738|XP_023177223.1|DHYD
OG0004339	LOC117571156|XP_034109055.1|DALB	LOC111601244|XP_023173510.1|DHYD
OG0004340	LOC117571155|XP_034109054.1|DALB	LOC111601243|XP_023173509.1|DHYD
OG0004341	LOC117568545|XP_034105154.1|DALB	LOC111593212|XP_023161630.2|DHYD
OG0004342	LOC117569692|XP_034106837.1|DALB	LOC111593814|XP_030081997.1|DHYD
OG0004343	LOC117567838|XP_034103977.1|DALB	LOC111593751|XP_023162525.1|DHYD
OG0004344	LOC117570251|XP_034107651.1|DALB	LOC111592814|XP_023161022.2|DHYD
OG0004345	LOC117565075|XP_034099914.1|DALB	LOC111603744|XP_023177231.2|DHYD
OG0004346	LOC117570881|XP_034108663.1|DALB	LOC111599719|XP_023171226.1|DHYD
OG0004347	LOC117568826|XP_034105592.1|DALB	LOC111599718|XP_023171225.2|DHYD
OG0004348	LOC117566736|XP_034102169.1|DALB	LOC111600140|XP_023171884.1|DHYD
OG0004349	LOC117568687|XP_034105388.1|DALB	LOC111600071|XP_023171772.1|DHYD
