Orthogroup	DALB.longest_only	DMEL.longest_only
OG0004238	LOC117575027|XP_034114997.1|DALB	Alg1|NP_650662.1|DMEL
OG0004239	LOC117575809|XP_034116092.1|DALB	Smyd5|NP_650955.1|DMEL
OG0004240	LOC117574703|XP_034114506.1|DALB	Mms19|NP_649519.1|DMEL
OG0004241	LOC117575533|XP_034115674.1|DALB	osk|NP_731295.1|DMEL
OG0004242	LOC117574500|XP_034114235.1|DALB	CG11986|NP_649862.1|DMEL
OG0004243	LOC117572359|XP_034111013.1|DALB	Gen|NP_647943.2|DMEL
OG0004244	LOC117575726|XP_034115960.1|DALB	CG7988|NP_650691.1|DMEL
OG0004245	LOC117569824|XP_034107039.1|DALB	sturkopf|NP_612097.1|DMEL
OG0004246	LOC117567262|XP_034103010.1|DALB	Duba|NP_648482.3|DMEL
OG0004247	LOC117576775|XP_034117721.1|DALB	temp|NP_569992.1|DMEL
OG0004248	LOC117571104|XP_034108976.1|DALB	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC117571566|XP_034109666.1|DALB	Vdup1|NP_612004.2|DMEL
OG0004250	LOC117564870|XP_034099709.1|DALB	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC117567390|XP_034103275.1|DALB	CG13366|NP_001036254.1|DMEL
OG0004252	LOC117576441|XP_034117095.1|DALB	JHDM2|NP_788611.1|DMEL
OG0004253	LOC117576466|XP_034117128.1|DALB	CG13318|NP_649831.1|DMEL
OG0004254	LOC117566073|XP_034101443.1|DALB	CG12237|NP_608336.1|DMEL
OG0004256	LOC117567780|XP_034103871.1|DALB	CG5065|NP_611143.1|DMEL
OG0004257	LOC117576768|XP_034117708.1|DALB	Cog7|NP_651750.1|DMEL
OG0004258	LOC117574687|XP_034114483.1|DALB	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC117566995|XP_034102561.1|DALB	CG8306|NP_611140.3|DMEL
OG0004260	LOC117574379|XP_034114104.1|DALB	smash|NP_001246912.1|DMEL
OG0004261	LOC117576872|XP_034117864.1|DALB	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC117574574|XP_034114342.1|DALB	CG13623|NP_651267.1|DMEL
OG0004263	LOC117575125|XP_034115117.1|DALB	Dl|NP_477264.1|DMEL
OG0004264	LOC117576745|XP_034117669.1|DALB	mRpS9|NP_524270.2|DMEL
OG0004265	LOC117575612|XP_034115776.1|DALB	CG1234|NP_649710.1|DMEL
OG0004266	LOC117576539|XP_034117265.1|DALB	CG10185|NP_650521.1|DMEL
OG0004267	LOC117575814|XP_034116099.1|DALB	p23|NP_649925.1|DMEL
OG0004268	LOC117567963|XP_034104160.1|DALB	ths|NP_610701.2|DMEL
OG0004269	LOC117567902|XP_034104066.1|DALB	Tsf3|NP_523759.1|DMEL
OG0004270	LOC117570370|XP_034107855.1|DALB	Rpt1|NP_477473.1|DMEL
OG0004271	LOC117572124|XP_034110642.1|DALB	Pex13|NP_610850.1|DMEL
OG0004272	LOC117573593|XP_034112779.1|DALB	mgr|NP_650067.1|DMEL
OG0004273	LOC117576019|XP_034116418.1|DALB	CG17202|NP_650194.1|DMEL
OG0004274	LOC117578277|XP_034119595.1|DALB	Psf3|NP_572624.1|DMEL
OG0004275	LOC117574480|XP_034114212.1|DALB	rho-4|NP_525084.1|DMEL
OG0004276	LOC117570062|XP_034107387.1|DALB	Pop4|NP_648168.1|DMEL
OG0004277	LOC117571568|XP_034109668.1|DALB	CG14132|NP_001097586.1|DMEL
OG0004278	LOC117577758|XP_034118559.1|DALB	Coq5|NP_572865.1|DMEL
OG0004279	LOC117564078|XP_034098595.1|DALB	Pex12|NP_608546.1|DMEL
OG0004280	LOC117578236|XP_034119526.1|DALB	SK|NP_001284887.1|DMEL
OG0004281	LOC117570548|XP_034108161.1|DALB	Mlh1|NP_477022.1|DMEL
OG0004282	LOC117568969|XP_034105818.1|DALB	IntS8|NP_611162.2|DMEL
OG0004283	LOC117568970|XP_034105819.1|DALB	Fen1|NP_523765.1|DMEL
OG0004284	LOC117565630|XP_034100731.1|DALB	CG31915|NP_723087.1|DMEL
OG0004285	LOC117575835|XP_034116130.1|DALB, LOC117575514|XP_034115653.1|DALB	CG13599|NP_651194.1|DMEL
OG0004286	LOC117569134|XP_034106053.1|DALB	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC117568037|XP_034104272.1|DALB	Dph1|NP_648496.1|DMEL
OG0004288	LOC117571708|XP_034109899.1|DALB	CG7339|NP_648490.1|DMEL
OG0004289	LOC117566879|XP_034102380.1|DALB	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC117572432|XP_034111151.1|DALB	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC117572649|XP_034111519.1|DALB	Sec61beta|NP_652037.1|DMEL
OG0004292	LOC117567309|XP_034103087.1|DALB	lark|NP_523957.1|DMEL
OG0004293	LOC117570509|XP_034108098.1|DALB	GXIVsPLA2|NP_648815.1|DMEL
OG0004294	LOC117570469|XP_034108035.1|DALB	Sytbeta|NP_648734.1|DMEL
OG0004295	LOC117568973|XP_034105821.1|DALB	Reck|NP_648733.2|DMEL
OG0004296	LOC117568961|XP_034105810.1|DALB	mRpL39|NP_524075.2|DMEL
OG0004297	LOC117570272|XP_034107679.1|DALB	slbo|NP_523843.1|DMEL
OG0004298	LOC117568536|XP_034105145.1|DALB	ptc|NP_523661.2|DMEL
OG0004299	LOC117571686|XP_034109820.1|DALB	shot|NP_725339.1|DMEL
OG0004300	LOC117570815|XP_034108566.1|DALB	BORCS7|NP_725975.2|DMEL
OG0004301	LOC117570145|XP_034107500.1|DALB	eco|NP_648106.1|DMEL
OG0004302	LOC117570168|XP_034107535.1|DALB	calypso|NP_611096.1|DMEL
OG0004303	LOC117567253|XP_034102993.1|DALB	Uba1|NP_477310.2|DMEL
OG0004304	LOC117571718|XP_034109908.1|DALB	Klp54D|NP_001303355.1|DMEL
OG0004305	LOC117572164|XP_034110705.1|DALB	ATP8A|NP_001137651.1|DMEL
OG0004306	LOC117568339|XP_034104815.1|DALB	OSCP1|NP_610731.2|DMEL
OG0004307	LOC117572078|XP_034110561.1|DALB	PheRS-m|NP_477283.1|DMEL
OG0004308	LOC117569986|XP_034107256.1|DALB	Galphas|NP_477505.1|DMEL
OG0004309	LOC117567919|XP_034104089.1|DALB	mRpL12|NP_524742.1|DMEL
OG0004310	LOC117568794|XP_034105544.1|DALB	Sec31|NP_001286215.1|DMEL
OG0004311	LOC117572396|XP_034111067.1|DALB	Su_var_3-3|NP_649194.1|DMEL
OG0004312	LOC117566834|XP_034102306.1|DALB	Nop60B|NP_525120.1|DMEL
OG0004313	LOC117567419|XP_034103300.1|DALB	bin3|NP_724468.1|DMEL
OG0004314	LOC117568076|XP_034104337.1|DALB	mahj|NP_611592.2|DMEL
OG0004315	LOC117570883|XP_034108672.1|DALB	Rpn8|NP_001261167.1|DMEL
OG0004316	LOC117571785|XP_034110035.1|DALB	CG46338|NP_524888.1|DMEL
OG0004317	LOC117570618|XP_034108271.1|DALB	Gasz|NP_610362.1|DMEL
OG0004318	LOC117572062|XP_034110531.1|DALB	ocm|NP_611894.1|DMEL
OG0004319	LOC117568556|XP_034105170.1|DALB	ZnT49B|NP_725207.1|DMEL
OG0004320	LOC117576767|XP_034117707.1|DALB	CG12499|NP_651044.1|DMEL
OG0004321	LOC117565427|XP_034100403.1|DALB	CG13397|NP_652045.1|DMEL
OG0004322	LOC117575468|XP_034115574.1|DALB	CG7675|NP_650717.1|DMEL
OG0004323	LOC117572599|XP_034111401.1|DALB	hfp|NP_525123.2|DMEL
OG0004324	LOC117564439|XP_034099068.1|DALB	CG43346|NP_001246121.1|DMEL
OG0004325	LOC117569281|XP_034106278.1|DALB	CG9849|NP_611740.1|DMEL
OG0004326	LOC117569280|XP_034106277.1|DALB	CG3831|NP_001261146.1|DMEL
OG0004327	LOC117574061|XP_034113574.1|DALB	exd|NP_523360.1|DMEL
OG0004328	LOC117566921|XP_034102432.1|DALB	Rrp4|NP_611807.1|DMEL
OG0004329	LOC117568510|XP_034105102.1|DALB	snama|NP_611884.1|DMEL
OG0004330	LOC117567158|XP_034102862.1|DALB	CG30105|NP_725699.1|DMEL
OG0004331	LOC117570817|XP_034108568.1|DALB	Orc6|NP_477319.1|DMEL
OG0004332	LOC117565823|XP_034101018.1|DALB	mtDNA-helicase|NP_609318.1|DMEL
OG0004333	LOC117564658|XP_034099407.1|DALB	Cse1|NP_523588.2|DMEL
OG0004334	LOC117565225|XP_034100123.1|DALB	CG6739|NP_609130.1|DMEL
OG0004335	LOC117566885|XP_034102389.1|DALB	Dpit47|NP_001260729.1|DMEL
OG0004336	LOC117566884|XP_034102388.1|DALB	CG11788|NP_611466.2|DMEL
OG0004337	LOC117565969|XP_034101257.1|DALB	Ssb-c31a|NP_477136.1|DMEL
OG0004338	LOC117567581|XP_034103553.1|DALB	Shc|NP_524683.2|DMEL
OG0004339	LOC117571156|XP_034109055.1|DALB	CG30197|NP_725399.1|DMEL
OG0004340	LOC117571155|XP_034109054.1|DALB	Cpr51A|NP_610968.1|DMEL
OG0004341	LOC117568545|XP_034105154.1|DALB	Rpi|NP_726309.3|DMEL
OG0004342	LOC117569692|XP_034106837.1|DALB	lov|NP_611994.3|DMEL
OG0004343	LOC117567838|XP_034103977.1|DALB	gol|NP_001163300.1|DMEL
OG0004344	LOC117570251|XP_034107651.1|DALB	Nplp1|NP_001137760.1|DMEL
OG0004345	LOC117565075|XP_034099914.1|DALB	CG1416|NP_610121.2|DMEL
OG0004346	LOC117570881|XP_034108663.1|DALB	mAChR-A|NP_523844.2|DMEL
OG0004347	LOC117568826|XP_034105592.1|DALB	bs|NP_726438.1|DMEL
OG0004348	LOC117566736|XP_034102169.1|DALB	CG13566|NP_611858.2|DMEL
OG0004349	LOC117568687|XP_034105388.1|DALB	kcc|NP_001286795.1|DMEL
OG0004350	LOC117570269|XP_034107674.1|DALB	Glo1|NP_610270.1|DMEL
OG0004351	LOC117572077|XP_034110556.1|DALB	AGO1|NP_725341.1|DMEL
OG0004352	LOC117576820|XP_034117783.1|DALB	abs|NP_524220.1|DMEL
OG0004353	LOC117575041|XP_034115013.1|DALB	CG5003|NP_651593.1|DMEL
OG0004354	LOC117574627|XP_034114408.1|DALB	CG31301|NP_650449.1|DMEL
OG0004355	LOC117575703|XP_034115918.1|DALB	CG42724|NP_001189184.1|DMEL
OG0004356	LOC117569370|XP_034106392.1|DALB	AGBE|NP_788342.1|DMEL
OG0004357	LOC117569814|XP_034107024.1|DALB	so|NP_476733.1|DMEL
OG0004358	LOC117569772|XP_034106960.1|DALB	pds5|NP_610719.1|DMEL
OG0004359	LOC117572462|XP_034111188.1|DALB	hppy|NP_725863.1|DMEL
OG0004360	LOC117566981|XP_034102535.1|DALB	Rad9|NP_649066.1|DMEL
OG0004361	LOC117574544|XP_034114305.1|DALB	GCC88|NP_650055.1|DMEL
OG0004362	LOC117570028|XP_034107341.1|DALB	CG13901|NP_612061.2|DMEL
OG0004363	LOC117566721|XP_034102190.1|DALB	CG12096|NP_572862.2|DMEL
OG0004364	LOC117567755|XP_034103834.1|DALB	AQP|NP_523728.1|DMEL
OG0004365	LOC117571282|XP_034109235.1|DALB	ktub|NP_611549.2|DMEL
OG0004366	LOC117564080|XP_034098599.1|DALB	PGAP2|NP_608548.1|DMEL
OG0004367	LOC117571021|XP_034108871.1|DALB	Las|NP_524183.2|DMEL
OG0004368	LOC117567746|XP_034103822.1|DALB	Ssl1|NP_649427.1|DMEL
OG0004369	LOC117570233|XP_034107628.1|DALB	LRP1|NP_001260800.2|DMEL
OG0004370	LOC117566346|XP_034101723.1|DALB	Dek|NP_652058.1|DMEL
OG0004371	LOC117578060|XP_034119087.1|DALB	CG17333|NP_572656.1|DMEL
OG0004372	LOC117570592|XP_034108227.1|DALB	nvy|NP_001261166.1|DMEL
OG0004373	LOC117566781|XP_034102215.1|DALB	CG17327|NP_731760.1|DMEL
OG0004374	LOC117571741|XP_034109950.1|DALB	Patronin|NP_001261051.1|DMEL
OG0004375	LOC117568093|XP_034104364.1|DALB	RhoGEF4|NP_648101.1|DMEL
OG0004376	LOC117570106|XP_034107453.1|DALB	sNPF-R|NP_524176.1|DMEL
OG0004377	LOC117569309|XP_034106313.1|DALB	Dronc|NP_524017.1|DMEL
OG0004378	LOC117568024|XP_034104244.1|DALB	chn|NP_001246331.1|DMEL
OG0004379	LOC117572249|XP_034110828.1|DALB	mago|NP_476636.1|DMEL
OG0004380	LOC117568804|XP_034105556.1|DALB	DCTN2-p50|NP_524690.1|DMEL
OG0004381	LOC117575970|XP_034116340.1|DALB	Pxd|NP_001163633.1|DMEL
OG0004382	LOC117566961|XP_034102502.1|DALB	CG8858|NP_610746.1|DMEL
OG0004383	LOC117572154|XP_034110691.1|DALB	CysRS-m|NP_610930.1|DMEL
OG0004384	LOC117572156|XP_034110694.1|DALB	CG13018|NP_652380.2|DMEL
OG0004385	LOC117571102|XP_034108975.1|DALB	CG13192|NP_610702.1|DMEL
OG0004386	LOC117569287|XP_034106284.1|DALB	jeb|NP_610726.1|DMEL
OG0004387	LOC117570601|XP_034108236.1|DALB	cmb|NP_729901.1|DMEL
OG0004388	LOC117567037|XP_034102634.1|DALB	CG8854|NP_610749.3|DMEL
OG0004389	LOC117572700|XP_034111645.1|DALB	Ack|NP_647859.1|DMEL
OG0004390	LOC117566363|XP_034101747.1|DALB	Pka-C3|NP_730083.2|DMEL
OG0004391	LOC117568502|XP_034105086.1|DALB	CG15125|NP_001286618.1|DMEL
OG0004392	LOC117571792|XP_034110042.1|DALB	brm|NP_001261906.1|DMEL
OG0004393	LOC117571998|XP_034110401.1|DALB	Ntan1|NP_611355.2|DMEL
OG0004394	LOC117569794|XP_034106993.1|DALB	CG4945|NP_788382.1|DMEL
OG0004395	LOC117569138|XP_034106057.1|DALB	Cpr50Cb|NP_610901.1|DMEL
OG0004396	LOC117569689|XP_034106830.1|DALB	CG14591|NP_610196.1|DMEL
OG0004397	LOC117570914|XP_034108713.1|DALB	Fsn|NP_610849.1|DMEL
OG0004398	LOC117567668|XP_034103680.1|DALB	CG17059|NP_652383.1|DMEL
OG0004399	LOC117571004|XP_034108845.1|DALB	Rif1|NP_725497.1|DMEL
OG0004400	LOC117574248|XP_034113866.1|DALB	CG8112|NP_731269.2|DMEL
OG0004401	LOC117569685|XP_034106824.1|DALB	CG4797|NP_726368.2|DMEL
OG0004402	LOC117569046|XP_034105937.1|DALB	Ssrp|NP_523830.2|DMEL
OG0004403	LOC117571944|XP_034110328.1|DALB	ttv|NP_001356963.1|DMEL
OG0004404	LOC117572672|XP_034111580.1|DALB	Ars2|NP_610203.2|DMEL
OG0004405	LOC117570138|XP_034107492.1|DALB	rdgC|NP_536738.3|DMEL
OG0004406	LOC117567314|XP_034103093.1|DALB	stv|NP_001097600.1|DMEL
OG0004407	LOC117568798|XP_034105550.1|DALB	Spt|NP_610423.3|DMEL
OG0004408	LOC117571833|XP_034110104.1|DALB	CG14105|NP_648644.1|DMEL
OG0004409	LOC117573219|XP_034112127.1|DALB	Hcf|NP_524621.2|DMEL
OG0004410	LOC117566415|XP_034101827.1|DALB	MESR4|NP_001097359.1|DMEL
OG0004411	LOC117570604|XP_034108239.1|DALB	CG11523|NP_649386.1|DMEL
OG0004412	LOC117570603|XP_034108238.1|DALB	Ddx1|NP_524212.2|DMEL
OG0004413	LOC117569461|XP_034106517.1|DALB	ken|NP_523833.1|DMEL
OG0004414	LOC117572047|XP_034110513.1|DALB	Rap2l|NP_477402.1|DMEL
OG0004415	LOC117567677|XP_034103690.1|DALB	pcs|NP_611010.4|DMEL
OG0004416	LOC117567914|XP_034104084.1|DALB	kappaB-Ras|NP_610278.1|DMEL
OG0004417	LOC117575666|XP_034115844.1|DALB	Ude|NP_001262929.1|DMEL
OG0004418	LOC117568548|XP_034105156.1|DALB	CG43066|NP_001246408.1|DMEL
OG0004419	LOC117566422|XP_034101843.1|DALB	sns|NP_001036532.1|DMEL
OG0004420	LOC117568936|XP_034105753.1|DALB	CG8778|NP_610805.1|DMEL
OG0004421	LOC117569816|XP_034107027.1|DALB	Tsp74F|NP_524132.1|DMEL
OG0004422	LOC117568906|XP_034105700.1|DALB	UQCR-Q|NP_648985.1|DMEL
OG0004423	LOC117567299|XP_034103073.1|DALB	fat-spondin|NP_477435.1|DMEL
OG0004424	LOC117567799|XP_034103915.1|DALB	prom|NP_001137754.1|DMEL
OG0004425	LOC117568532|XP_034105137.1|DALB	CG5955|NP_649230.1|DMEL
OG0004426	LOC117570490|XP_034108072.1|DALB	mRpL15|NP_524185.1|DMEL
OG0004427	LOC117571766|XP_034110015.1|DALB, LOC117571764|XP_034110013.1|DALB, LOC117571765|XP_034110014.1|DALB	mRpS31|NP_524100.1|DMEL
OG0004428	LOC117575202|XP_034115210.1|DALB	Task6|NP_650300.2|DMEL
OG0004429	LOC117565637|XP_034100737.1|DALB	CG14015|NP_608937.1|DMEL
OG0004430	LOC117567587|XP_034103560.1|DALB	mop|NP_648722.2|DMEL
OG0004431	LOC117575695|XP_034115898.1|DALB	mRpL35|NP_651001.2|DMEL
OG0004432	LOC117575693|XP_034115896.1|DALB	CG6028|NP_651002.3|DMEL
OG0004433	LOC117571434|XP_034109467.1|DALB	CG32447|NP_996144.1|DMEL
OG0004434	LOC117567666|XP_034103678.1|DALB	CG4646|NP_610848.1|DMEL
OG0004435	LOC117569861|XP_034107085.1|DALB	Oseg6|NP_611426.1|DMEL
OG0004436	LOC117572796|XP_034111790.1|DALB	mam|NP_525115.1|DMEL
OG0004437	LOC117571664|XP_034109795.1|DALB	Kr|NP_523867.1|DMEL
OG0004438	LOC117570728|XP_034108441.1|DALB	eIF3m|NP_610932.1|DMEL
OG0004439	LOC117572795|XP_034111788.1|DALB	PRAS40|NP_001303349.1|DMEL
OG0004440	LOC117566421|XP_034101840.1|DALB	RpL18A|NP_523774.1|DMEL
OG0004441	LOC117565892|XP_034101125.1|DALB	Npc2a|NP_608637.1|DMEL
OG0004442	LOC117567557|XP_034103509.1|DALB	CG10939|NP_524712.1|DMEL
OG0004443	LOC117567859|XP_034104012.1|DALB	Pbgs|NP_648564.1|DMEL
OG0004444	LOC117566404|XP_034101808.1|DALB	eEF1beta|NP_524808.3|DMEL
OG0004445	LOC117572041|XP_034110495.1|DALB	CG16786|NP_611883.1|DMEL
OG0004446	LOC117574563|XP_034114325.1|DALB	Alp4|NP_524601.2|DMEL
OG0004447	LOC117576827|XP_034117792.1|DALB	Spase22-23|NP_651234.1|DMEL
OG0004448	LOC117567159|XP_034102863.1|DALB	CG14483|NP_611235.1|DMEL
OG0004449	LOC117569478|XP_034106536.1|DALB	fwe|NP_648804.1|DMEL
OG0004450	LOC117567626|XP_034103608.1|DALB	mIF3|NP_001350856.1|DMEL
OG0004451	LOC117572273|XP_034110867.1|DALB	CG8839|NP_610764.1|DMEL
OG0004452	LOC117569668|XP_034106805.1|DALB	CG15120|NP_611428.1|DMEL
OG0004453	LOC117568253|XP_034104625.1|DALB	Naus|NP_611299.2|DMEL
OG0004454	LOC117575038|XP_034115010.1|DALB	Spt3|NP_650146.1|DMEL
OG0004455	LOC117570786|XP_034108519.1|DALB	comm2|NP_648801.2|DMEL
OG0004456	LOC117576944|XP_034118035.1|DALB	CG18273|NP_569843.2|DMEL
OG0004457	LOC117567263|XP_034103012.1|DALB	CG7368|NP_001036599.1|DMEL
OG0004458	LOC117572592|XP_034111374.1|DALB	CG6024|NP_001368949.1|DMEL
OG0004459	LOC117567682|XP_034103695.1|DALB	CG42588|NP_648604.2|DMEL
OG0004460	LOC117572097|XP_034110595.1|DALB	Sec3|NP_648976.2|DMEL
OG0004461	LOC117570128|XP_034107484.1|DALB	Toll-6|NP_524081.1|DMEL
OG0004462	LOC117567803|XP_034103929.1|DALB	CG3808|NP_649083.2|DMEL
OG0004463	LOC117570501|XP_034108088.1|DALB	CG11241|NP_730741.2|DMEL
OG0004464	LOC117567960|XP_034104155.1|DALB	Spt20|NP_001287062.1|DMEL
OG0004465	LOC117566045|XP_034101386.1|DALB	Naxd|NP_649090.1|DMEL
OG0004466	LOC117570120|XP_034107476.1|DALB	CG32204|NP_001369059.1|DMEL
OG0004467	LOC117569720|XP_034106877.1|DALB	CG14185|NP_649175.1|DMEL
OG0004468	LOC117569719|XP_034106876.1|DALB	Ir76b|NP_649176.1|DMEL
OG0004469	LOC117571221|XP_034109159.1|DALB	CG7945|NP_730051.1|DMEL
OG0004470	LOC117564715|XP_034099488.1|DALB	Socs36E|NP_523593.5|DMEL
OG0004471	LOC117574353|XP_034114066.1|DALB	CG42390|NP_001369028.1|DMEL
OG0004472	LOC117570494|XP_034108079.1|DALB	dap|NP_476948.1|DMEL
OG0004473	LOC117569780|XP_034106972.1|DALB	CG43191|NP_001246272.1|DMEL
OG0004474	LOC117569778|XP_034106969.1|DALB	128up|NP_536733.1|DMEL
OG0004475	LOC117571674|XP_034109805.1|DALB	CG7488|NP_650248.1|DMEL
OG0004476	LOC117565550|XP_034100605.1|DALB	CG7251|NP_608944.1|DMEL
OG0004477	LOC117569333|XP_034106353.1|DALB	Rs1|NP_651970.1|DMEL
OG0004478	LOC117571702|XP_034109891.1|DALB	Oaz|NP_001188929.1|DMEL
OG0004479	LOC117570204|XP_034107583.1|DALB	CG3735|NP_611851.1|DMEL
OG0004480	LOC117569991|XP_034107266.1|DALB	anox|NP_001027085.1|DMEL
OG0004481	LOC117571346|XP_034109346.1|DALB	CG42518|NP_001163187.1|DMEL
OG0004482	LOC117576031|XP_034116431.1|DALB	CG15544|NP_651828.2|DMEL
OG0004483	LOC117567203|XP_034102924.1|DALB	CG5339|NP_611846.1|DMEL
OG0004484	LOC117575377|XP_034115441.1|DALB	Hr83|NP_649647.1|DMEL
OG0004485	LOC117577719|XP_034118514.1|DALB	Gr2a|NP_001162633.1|DMEL
OG0004486	LOC117572148|XP_034110679.1|DALB	UQCR-6.4|NP_611233.1|DMEL
OG0004487	LOC117570856|XP_034108627.1|DALB	Papst2|NP_648954.1|DMEL
OG0004489	LOC117572407|XP_034111080.1|DALB	CG13928|NP_647635.1|DMEL
OG0004490	LOC117569635|XP_034106765.1|DALB, LOC117568243|XP_034104611.1|DALB	Obp49a|NP_610812.1|DMEL
OG0004491	LOC117564514|XP_034099225.1|DALB	ppk7|NP_609016.2|DMEL
OG0004492	LOC117569714|XP_034106874.1|DALB, LOC117566880|XP_034102383.1|DALB	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL
OG0004493	LOC117570799|XP_034108546.1|DALB	CG43894|NP_001261790.1|DMEL
OG0004494	LOC117576363|XP_034116943.1|DALB, LOC117575645|XP_034115816.1|DALB, LOC117576357|XP_034116935.1|DALB	Cenp-C|NP_731254.2|DMEL
OG0004495	LOC117573476|XP_034112596.1|DALB	CG42335|NP_732655.3|DMEL
OG0004496	LOC117570117|XP_034107471.1|DALB	Cyp12d1-p|NP_610635.4|DMEL, Cyp12d1-d|NP_995812.1|DMEL
OG0004497	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB	MFS1|NP_726254.1|DMEL
OG0004498	LOC117568922|XP_034105723.1|DALB	CG44142|NP_001262532.1|DMEL, CG45080|NP_001287312.1|DMEL
OG0004499	LOC117568736|XP_034105453.1|DALB	CG42733|NP_001188902.1|DMEL, CG43397|NP_001246249.1|DMEL
OG0004500	LOC117568815|XP_034105569.1|DALB	CG18605|NP_001188974.1|DMEL
OG0004501	LOC117571923|XP_034110295.1|DALB	cuff|NP_610709.1|DMEL
OG0004502	LOC117567774|XP_034103864.1|DALB	CG42364|NP_001137732.2|DMEL, CG42365|NP_726099.1|DMEL
OG0004503	LOC117570533|XP_034108130.1|DALB	CG34303|NP_001356898.1|DMEL
OG0004504	LOC117573150|XP_034111992.1|DALB	CkIIalpha|NP_001036624.1|DMEL
OG0004505	LOC117576673|XP_034117556.1|DALB	Abi|NP_001247091.1|DMEL
OG0004506	LOC117573884|XP_034113261.1|DALB	CG4849|NP_651605.1|DMEL
OG0004507	LOC117573451|XP_034112564.1|DALB	CG18048|NP_649646.3|DMEL
OG0004508	LOC117574934|XP_034114874.1|DALB	beat-VII|NP_733162.2|DMEL
OG0004509	LOC117567354|XP_034103179.1|DALB	PCID2|NP_648486.1|DMEL
OG0004510	LOC117572048|XP_034110554.1|DALB	Rok|NP_536796.2|DMEL
OG0004511	LOC117574286|XP_034113928.1|DALB	tnc|NP_651318.3|DMEL
OG0004512	LOC117573218|XP_034112126.1|DALB	PlexA|NP_524637.2|DMEL
OG0004513	LOC117573157|XP_034112007.1|DALB	onecut|NP_524842.2|DMEL
OG0004514	LOC117573090|XP_034111886.1|DALB	Asator|NP_651924.2|DMEL
OG0004515	LOC117567505|XP_034103431.1|DALB	yl|NP_996433.1|DMEL
OG0004516	LOC117577612|XP_034118353.1|DALB	Rab40|NP_727611.1|DMEL
OG0004517	LOC117565255|XP_034100165.1|DALB	CG7766|NP_001245588.1|DMEL
OG0004518	LOC117578149|XP_034119261.1|DALB	tay|NP_001259585.1|DMEL
OG0004519	LOC117576124|XP_034116573.1|DALB	eEF1gamma|NP_652000.1|DMEL
OG0004520	LOC117577944|XP_034118860.1|DALB	Rhp|NP_511168.3|DMEL
OG0004521	LOC117568257|XP_034104630.1|DALB	mle|NP_476641.1|DMEL
OG0004522	LOC117578099|XP_034119165.1|DALB	Rbm13|NP_572508.1|DMEL
OG0004523	LOC117576447|XP_034117101.1|DALB	CG12054|NP_651853.1|DMEL
OG0004524	LOC117568658|XP_034105351.1|DALB	Spg7|NP_570017.1|DMEL
OG0004525	LOC117578082|XP_034119133.1|DALB	Nadsyn|NP_572913.1|DMEL
OG0004526	LOC117566816|XP_034102271.1|DALB	ovo|NP_726971.1|DMEL
OG0004527	LOC117578150|XP_034119259.1|DALB	eIF2Bbeta|NP_570020.1|DMEL
OG0004528	LOC117573556|XP_034112733.1|DALB	CG15456|NP_652292.1|DMEL
OG0004529	LOC117564339|XP_034098941.1|DALB	CG42699|NP_572263.2|DMEL
OG0004530	LOC117577663|XP_034118441.1|DALB	CDC50|NP_573128.2|DMEL
OG0004531	LOC117574926|XP_034114868.1|DALB	CG13847|NP_651043.2|DMEL
OG0004532	LOC117563205|XP_034101194.1|DALB	HDAC6|NP_001259569.1|DMEL
OG0004533	LOC117565477|XP_034100516.1|DALB	CG2200|NP_572852.1|DMEL
OG0004534	LOC117577740|XP_034118542.1|DALB	RpLP2|NP_523764.1|DMEL
OG0004535	LOC117571643|XP_034109764.1|DALB	st|NP_524108.1|DMEL
OG0004536	LOC117578294|XP_034119624.1|DALB	RhoGAP19D|NP_001285496.1|DMEL
OG0004537	LOC117573242|XP_034112189.1|DALB	iav|NP_572353.1|DMEL
OG0004538	LOC117571579|XP_034109682.1|DALB	CG5504|NP_995932.1|DMEL
OG0004539	LOC117573565|XP_034112741.1|DALB	DPCoAC|NP_650891.1|DMEL
OG0004540	LOC117569908|XP_034107142.1|DALB	BTBD9|NP_572649.1|DMEL
OG0004541	LOC117570419|XP_034107936.1|DALB	Pcl|NP_476672.1|DMEL
OG0004542	LOC117578219|XP_034119484.1|DALB	su_r_|NP_727320.1|DMEL
OG0004543	LOC117577320|XP_034118175.1|DALB	CG42749|NP_001188545.1|DMEL
OG0004544	LOC117567083|XP_034102774.1|DALB	ebo|NP_001284739.1|DMEL
OG0004545	LOC117574914|XP_034114851.1|DALB, LOC117575513|XP_034115652.1|DALB	CG5380|NP_651029.1|DMEL
OG0004546	LOC117567455|XP_034103359.1|DALB	fsd|NP_610851.2|DMEL
OG0004547	LOC117564640|XP_034099395.1|DALB	eIF2Bepsilon|NP_569961.2|DMEL
