Orthogroup	DALB.longest_only	DANA.longest_only
OG0004443	LOC117567859|XP_034104012.1|DALB	LOC6507618|XP_001956008.1|DANA
OG0004444	LOC117566404|XP_034101808.1|DALB	LOC6494280|XP_001960611.1|DANA
OG0004445	LOC117572041|XP_034110495.1|DALB	LOC6494234|XP_032306836.1|DANA
OG0004446	LOC117574563|XP_034114325.1|DALB	LOC6505584|XP_001964649.1|DANA
OG0004447	LOC117576827|XP_034117792.1|DALB	LOC6501651|XP_001955684.1|DANA
OG0004448	LOC117567159|XP_034102863.1|DALB	LOC6494451|XP_001960299.1|DANA
OG0004449	LOC117569478|XP_034106536.1|DALB	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA
OG0004450	LOC117567626|XP_034103608.1|DALB	LOC6495688|XP_001959382.3|DANA
OG0004451	LOC117572273|XP_034110867.1|DALB	LOC6494929|XP_001959388.1|DANA
OG0004452	LOC117569668|XP_034106805.1|DALB	LOC6494583|XP_001960061.1|DANA
OG0004453	LOC117568253|XP_034104625.1|DALB	LOC6495504|XP_001958991.1|DANA
OG0004454	LOC117575038|XP_034115010.1|DALB	LOC6500013|XP_001953405.2|DANA
OG0004455	LOC117570786|XP_034108519.1|DALB	LOC6493247|XP_001957352.1|DANA
OG0004456	LOC117576944|XP_034118035.1|DALB	LOC6503502|XP_001964257.2|DANA
OG0004457	LOC117567263|XP_034103012.1|DALB	LOC6507900|XP_001956558.1|DANA
OG0004458	LOC117572592|XP_034111374.1|DALB	LOC6507149|XP_001956583.2|DANA
OG0004459	LOC117567682|XP_034103695.1|DALB	LOC6506215|XP_032309804.1|DANA
OG0004460	LOC117572097|XP_034110595.1|DALB	LOC6506945|XP_001956938.1|DANA
OG0004461	LOC117570128|XP_034107484.1|DALB	LOC6506335|XP_001958079.1|DANA
OG0004462	LOC117567803|XP_034103929.1|DALB	LOC6493657|XP_001958172.1|DANA
OG0004463	LOC117570501|XP_034108088.1|DALB	LOC6506089|XP_014764623.1|DANA
OG0004464	LOC117567960|XP_034104155.1|DALB	LOC6506112|XP_001958527.1|DANA
OG0004465	LOC117566045|XP_034101386.1|DALB	LOC6497956|XP_001965896.2|DANA
OG0004466	LOC117570120|XP_034107476.1|DALB	LOC6493661|XP_001958178.2|DANA
OG0004467	LOC117569720|XP_034106877.1|DALB	LOC6507217|XP_001956449.1|DANA
OG0004468	LOC117569719|XP_034106876.1|DALB	LOC6507838|XP_001956448.1|DANA
OG0004469	LOC117571221|XP_034109159.1|DALB	LOC6493595|XP_032309846.1|DANA
OG0004470	LOC117564715|XP_034099488.1|DALB	LOC6497896|XP_032307672.1|DANA
OG0004471	LOC117574353|XP_034114066.1|DALB	LOC6500850|XP_001954031.1|DANA
OG0004472	LOC117570494|XP_034108079.1|DALB	LOC6496226|XP_001960488.1|DANA
OG0004473	LOC117569780|XP_034106972.1|DALB	LOC26513706|XP_014763929.1|DANA
OG0004474	LOC117569778|XP_034106969.1|DALB	LOC6495137|XP_001958975.1|DANA
OG0004475	LOC117571674|XP_034109805.1|DALB	LOC6493908|XP_001961348.1|DANA
OG0004476	LOC117565550|XP_034100605.1|DALB	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA
OG0004477	LOC117569333|XP_034106353.1|DALB	LOC6496504|XP_001961038.1|DANA
OG0004478	LOC117571702|XP_034109891.1|DALB	LOC6496346|XP_014763775.1|DANA
OG0004479	LOC117570204|XP_034107583.1|DALB	LOC6494910|XP_001959440.2|DANA
OG0004480	LOC117569991|XP_034107266.1|DALB	LOC6504514|XP_001967050.1|DANA
OG0004481	LOC117571346|XP_034109346.1|DALB	LOC6494997|XP_001959249.1|DANA
OG0004482	LOC117576031|XP_034116431.1|DALB	LOC6505575|XP_032305425.1|DANA
OG0004483	LOC117567203|XP_034102924.1|DALB	LOC6494913|XP_001959433.1|DANA
OG0004484	LOC117575377|XP_034115441.1|DALB	LOC6499453|XP_001954610.2|DANA
OG0004485	LOC117577719|XP_034118514.1|DALB	LOC6503706|XP_001963890.2|DANA
OG0004486	LOC117572148|XP_034110679.1|DALB	LOC6496089|XP_001960200.1|DANA
OG0004487	LOC117570856|XP_034108627.1|DALB	LOC6492977|XP_001956779.1|DANA
OG0004489	LOC117572407|XP_034111080.1|DALB	LOC6506656|XP_001957467.1|DANA
OG0004490	LOC117569635|XP_034106765.1|DALB, LOC117568243|XP_034104611.1|DALB	LOC6495941|XP_001959897.2|DANA
OG0004491	LOC117564514|XP_034099225.1|DALB	LOC6498203|XP_001962289.2|DANA
OG0004492	LOC117569714|XP_034106874.1|DALB, LOC117566880|XP_034102383.1|DALB	LOC6506356|XP_001958035.1|DANA
OG0004493	LOC117570799|XP_034108546.1|DALB	LOC6506385|XP_001957975.1|DANA
OG0004494	LOC117576363|XP_034116943.1|DALB, LOC117575645|XP_034115816.1|DALB, LOC117576357|XP_034116935.1|DALB	LOC6501433|XP_001955242.2|DANA
OG0004495	LOC117573476|XP_034112596.1|DALB	LOC6500822|XP_001953979.1|DANA
OG0004496	LOC117570117|XP_034107471.1|DALB	LOC6495290|XP_001958692.2|DANA, LOC6495291|XP_001958691.1|DANA
OG0004497	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB	LOC6496382|XP_001960795.1|DANA
OG0004498	LOC117568922|XP_034105723.1|DALB	LOC6500177|XP_001953082.1|DANA
OG0004499	LOC117568736|XP_034105453.1|DALB	LOC26515193|XP_014764099.1|DANA
OG0004500	LOC117568815|XP_034105569.1|DALB	LOC6493994|XP_001961177.2|DANA
OG0004501	LOC117571923|XP_034110295.1|DALB	LOC6495947|XP_014763556.1|DANA
OG0004502	LOC117567774|XP_034103864.1|DALB	LOC6496099|XP_014763631.1|DANA, LOC116654699|XP_032306437.1|DANA
OG0004503	LOC117570533|XP_034108130.1|DALB	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA
OG0004504	LOC117573150|XP_034111992.1|DALB	LOC6493877|XP_032309957.1|DANA
OG0004505	LOC117576673|XP_034117556.1|DALB	LOC6501558|XP_014767098.1|DANA
OG0004506	LOC117573884|XP_034113261.1|DALB	LOC6501638|XP_001955656.1|DANA
OG0004507	LOC117573451|XP_034112564.1|DALB	LOC6499193|XP_014765939.1|DANA
OG0004508	LOC117574934|XP_034114874.1|DALB	LOC6501344|XP_001955032.2|DANA
OG0004509	LOC117567354|XP_034103179.1|DALB	LOC6507901|XP_001956563.1|DANA
OG0004510	LOC117572048|XP_034110554.1|DALB	LOC6503712|XP_014761043.1|DANA
OG0004511	LOC117574286|XP_034113928.1|DALB	LOC6499115|XP_001955271.2|DANA
OG0004512	LOC117573218|XP_034112126.1|DALB	LOC6504544|XP_032312059.1|DANA
OG0004513	LOC117573157|XP_034112007.1|DALB	LOC6503317|XP_032308636.1|DANA
OG0004514	LOC117573090|XP_034111886.1|DALB	LOC6505445|XP_032311772.1|DANA
OG0004515	LOC117567505|XP_034103431.1|DALB	LOC6502005|XP_001966853.2|DANA
OG0004516	LOC117577612|XP_034118353.1|DALB	LOC6502261|XP_032309363.1|DANA
OG0004517	LOC117565255|XP_034100165.1|DALB	LOC6501875|XP_014759632.1|DANA
OG0004518	LOC117578149|XP_034119261.1|DALB	LOC6502895|XP_032311885.1|DANA
OG0004519	LOC117576124|XP_034116573.1|DALB	LOC6501180|XP_001954706.1|DANA
OG0004520	LOC117577944|XP_034118860.1|DALB	LOC6502899|XP_032311793.1|DANA
OG0004521	LOC117568257|XP_034104630.1|DALB	LOC6496663|XP_001961356.1|DANA
OG0004522	LOC117578099|XP_034119165.1|DALB	LOC6501942|XP_001966735.1|DANA
OG0004523	LOC117576447|XP_034117101.1|DALB	LOC6501194|XP_001954739.2|DANA
OG0004524	LOC117568658|XP_034105351.1|DALB	LOC6504054|XP_001964089.1|DANA
OG0004525	LOC117578082|XP_034119133.1|DALB	LOC6505012|XP_001965631.1|DANA
OG0004526	LOC117566816|XP_034102271.1|DALB	LOC6503063|XP_032308931.1|DANA
OG0004527	LOC117578150|XP_034119259.1|DALB	LOC6505109|XP_001965441.1|DANA
OG0004528	LOC117573556|XP_034112733.1|DALB	LOC6501971|XP_001966791.1|DANA
OG0004529	LOC117564339|XP_034098941.1|DALB	LOC6503892|XP_014761112.1|DANA
OG0004530	LOC117577663|XP_034118441.1|DALB	LOC6502135|XP_001966143.2|DANA
OG0004531	LOC117574926|XP_034114868.1|DALB	LOC6499362|XP_014766034.1|DANA
OG0004532	LOC117563205|XP_034101194.1|DALB	LOC6503733|XP_001963843.3|DANA
OG0004533	LOC117565477|XP_034100516.1|DALB	LOC6504088|XP_001964149.1|DANA
OG0004534	LOC117577740|XP_034118542.1|DALB	LOC6502889|XP_001963656.1|DANA
OG0004535	LOC117571643|XP_034109764.1|DALB	LOC6506550|XP_001957666.1|DANA
OG0004536	LOC117578294|XP_034119624.1|DALB	LOC6498787|XP_032308312.1|DANA
OG0004537	LOC117573242|XP_034112189.1|DALB	LOC6502102|XP_032309403.1|DANA
OG0004538	LOC117571579|XP_034109682.1|DALB	LOC6495920|XP_014763536.1|DANA
OG0004539	LOC117573565|XP_034112741.1|DALB	LOC6505847|XP_014760815.1|DANA
OG0004540	LOC117569908|XP_034107142.1|DALB	LOC6503131|XP_001963482.1|DANA
OG0004541	LOC117570419|XP_034107936.1|DALB	LOC6495500|XP_001958984.1|DANA
OG0004542	LOC117578219|XP_034119484.1|DALB	LOC6501864|XP_001966779.1|DANA
OG0004543	LOC117577320|XP_034118175.1|DALB	LOC6504017|XP_032308411.1|DANA
OG0004544	LOC117567083|XP_034102774.1|DALB	LOC6503503|XP_001964254.2|DANA
OG0004545	LOC117574914|XP_034114851.1|DALB, LOC117575513|XP_034115652.1|DALB	LOC6499728|XP_001954051.1|DANA
OG0004546	LOC117567455|XP_034103359.1|DALB	LOC6496518|XP_001961056.1|DANA
OG0004547	LOC117564640|XP_034099395.1|DALB	LOC6502227|XP_001966022.1|DANA
OG0004548	LOC117577575|XP_034118304.1|DALB	LOC6498751|XP_001967274.3|DANA
OG0004549	LOC117566608|XP_034102043.1|DALB	LOC6504661|XP_032309073.1|DANA
OG0004550	LOC117567905|XP_034104075.1|DALB	LOC6503980|XP_032308480.1|DANA
OG0004551	LOC117566808|XP_034102247.1|DALB	LOC6495518|XP_001959023.1|DANA
OG0004552	LOC117569796|XP_034107001.1|DALB	LOC6502278|XP_032309389.1|DANA
OG0004553	LOC117572011|XP_034110423.1|DALB	LOC6493028|XP_001956894.1|DANA
OG0004554	LOC117563840|XP_034098264.1|DALB	LOC6505142|XP_001965429.2|DANA
OG0004555	LOC117577609|XP_034118345.1|DALB	LOC6505141|XP_001965428.1|DANA
OG0004556	LOC117568997|XP_034105868.1|DALB	LOC6502010|XP_032308102.1|DANA
OG0004557	LOC117573829|XP_034113152.1|DALB	LOC6503784|XP_032308615.1|DANA
OG0004558	LOC117578189|XP_034119396.1|DALB	LOC6503952|XP_001963907.1|DANA
OG0004559	LOC117575176|XP_034115178.1|DALB	LOC6501511|XP_032311022.1|DANA
OG0004560	LOC117573160|XP_034112013.1|DALB	LOC26513796|XP_014760893.1|DANA
OG0004561	LOC117574965|XP_034114919.1|DALB	LOC6500230|XP_014766427.1|DANA
OG0004562	LOC117575380|XP_034115444.1|DALB	LOC6501084|XP_001954524.1|DANA
OG0004563	LOC117573527|XP_034112665.1|DALB	LOC6499495|XP_001954509.1|DANA
OG0004564	LOC117576299|XP_034116845.1|DALB	LOC6500412|XP_001953163.1|DANA
OG0004565	LOC117575272|XP_034115297.1|DALB	LOC6499688|XP_014766187.1|DANA
OG0004566	LOC117572539|XP_034111303.1|DALB	LOC6504115|XP_001964210.1|DANA
OG0004567	LOC117567153|XP_034102897.1|DALB	LOC6503673|XP_001963955.1|DANA
OG0004568	LOC117576494|XP_034117165.1|DALB	LOC6504046|XP_001964077.1|DANA
OG0004569	LOC117574852|XP_034114755.1|DALB	LOC6499604|XP_001954313.2|DANA
OG0004570	LOC117566943|XP_034102466.1|DALB	LOC6494140|XP_001960883.1|DANA
OG0004571	LOC117570424|XP_034107954.1|DALB	LOC6505071|XP_001965517.1|DANA
OG0004572	LOC117563647|XP_034097947.1|DALB	LOC6503896|XP_001965229.1|DANA
OG0004573	LOC117574026|XP_034113508.1|DALB	LOC6499708|XP_001954091.1|DANA
OG0004574	LOC117566553|XP_034101989.1|DALB	LOC6504758|XP_001966301.1|DANA
OG0004575	LOC117571703|XP_034109895.1|DALB	LOC6504759|XP_014759801.1|DANA
OG0004576	LOC117574990|XP_034114951.1|DALB	LOC6499461|XP_032309464.1|DANA
OG0004577	LOC117575206|XP_034115221.1|DALB	LOC6500150|XP_032305476.1|DANA
OG0004578	LOC117566381|XP_034101778.1|DALB	LOC6505244|XP_032307850.1|DANA
OG0004579	LOC117563496|XP_034097751.1|DALB	LOC6498491|XP_032311310.1|DANA
OG0004580	LOC117575180|XP_034115180.1|DALB	LOC6500382|XP_001953093.1|DANA
OG0004581	LOC117575683|XP_034115880.1|DALB	LOC6505642|XP_001964543.1|DANA
OG0004582	LOC117575626|XP_034115794.1|DALB	LOC6505580|XP_001964661.3|DANA
OG0004583	LOC117572338|XP_034110974.1|DALB	LOC6501861|XP_032308311.1|DANA
OG0004584	LOC117570819|XP_034108572.1|DALB	LOC6494941|XP_001959355.1|DANA
OG0004585	LOC117574677|XP_034114474.1|DALB	LOC6499021|XP_001955501.1|DANA
OG0004586	LOC117568648|XP_034105338.1|DALB	LOC6503048|XP_001963346.1|DANA
OG0004587	LOC117573762|XP_034113045.1|DALB	LOC6499389|XP_001954733.3|DANA
OG0004588	LOC117575436|XP_034115530.1|DALB	LOC6501193|XP_001954735.1|DANA
OG0004589	LOC117578129|XP_034119220.1|DALB	LOC6503693|XP_032308371.1|DANA
OG0004590	LOC117575756|XP_034116008.1|DALB	LOC6506017|XP_032312369.1|DANA
OG0004591	LOC117575755|XP_034116005.1|DALB	LOC6506014|XP_001964779.2|DANA
OG0004592	LOC117574339|XP_034114054.1|DALB	LOC6505213|XP_001965557.1|DANA
OG0004593	LOC117567020|XP_034102603.1|DALB	LOC6504253|XP_001967372.1|DANA
OG0004594	LOC117578049|XP_034119059.1|DALB	LOC6504485|XP_001966995.2|DANA
OG0004595	LOC117576424|XP_034117061.1|DALB	LOC6503922|XP_001963854.1|DANA
OG0004596	LOC117565623|XP_034100728.1|DALB	LOC6504134|XP_032308792.1|DANA
OG0004597	LOC117574972|XP_034114932.1|DALB	LOC6503798|XP_001963726.1|DANA
OG0004598	LOC117567686|XP_034103701.1|DALB	LOC6493383|XP_001957645.1|DANA
OG0004599	LOC117564854|XP_034099683.1|DALB	LOC6497487|XP_001961981.2|DANA
OG0004600	LOC117575491|XP_034115621.1|DALB	LOC6503136|XP_001963497.2|DANA
OG0004601	LOC117576484|XP_034117195.1|DALB	LOC6502960|XP_032308975.1|DANA
OG0004602	LOC117567591|XP_034103983.1|DALB	LOC6501965|XP_001966772.1|DANA
OG0004603	LOC117566227|XP_034101664.1|DALB	LOC6497840|XP_001961551.1|DANA
OG0004604	LOC117566850|XP_034102336.1|DALB	LOC6504981|XP_001965693.1|DANA
OG0004605	LOC117578199|XP_034119419.1|DALB	LOC6504470|XP_032308140.1|DANA
OG0004606	LOC117576189|XP_034116669.1|DALB	LOC6500408|XP_001953153.1|DANA
OG0004607	LOC117566564|XP_034102000.1|DALB	LOC6504761|XP_014759802.1|DANA
OG0004608	LOC117577606|XP_034118347.1|DALB	LOC6503935|XP_032308531.1|DANA
OG0004609	LOC117563467|XP_034097714.1|DALB	LOC6502038|XP_001967155.1|DANA
OG0004610	LOC117573780|XP_034113071.1|DALB	LOC6505962|XP_001964689.1|DANA
OG0004611	LOC117574696|XP_034114496.1|DALB	LOC6505978|XP_032305365.1|DANA
OG0004612	LOC117574236|XP_034113838.1|DALB	LOC6505977|XP_001964714.1|DANA
OG0004613	LOC117575685|XP_034115882.1|DALB	LOC6505881|XP_001964541.1|DANA
OG0004614	LOC117570003|XP_034107294.1|DALB	LOC6504432|XP_001966988.1|DANA
OG0004615	LOC117577816|XP_034118638.1|DALB	LOC6504765|XP_032309029.1|DANA
OG0004616	LOC117577973|XP_034118948.1|DALB	LOC6501978|XP_001966807.1|DANA
OG0004617	LOC117564027|XP_034098519.1|DALB	LOC6503578|XP_001965285.1|DANA
OG0004618	LOC117574412|XP_034114141.1|DALB, LOC117573388|XP_034112477.1|DALB	LOC6498939|XP_032312120.1|DANA
OG0004619	LOC117575689|XP_034115891.1|DALB	LOC6499740|XP_001954021.1|DANA
OG0004620	LOC117573636|XP_034112835.1|DALB	LOC6501704|XP_001955802.1|DANA
OG0004621	LOC117574795|XP_034114645.1|DALB	LOC6505705|XP_001964422.1|DANA
OG0004622	LOC117575836|XP_034116133.1|DALB	LOC6500897|XP_032311884.1|DANA
OG0004623	LOC117575135|XP_034115132.1|DALB	LOC6505521|XP_001964770.1|DANA
OG0004624	LOC117576687|XP_034117573.1|DALB	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA
OG0004625	LOC117577847|XP_034118683.1|DALB	LOC6503906|XP_032308512.1|DANA
OG0004626	LOC117564871|XP_034099713.1|DALB	LOC6503862|XP_032308403.1|DANA
OG0004627	LOC117571835|XP_034110106.1|DALB	LOC6506523|XP_032310497.1|DANA
OG0004628	LOC117577100|XP_034118096.1|DALB	LOC6504676|XP_001966426.1|DANA
OG0004629	LOC117575327|XP_034115373.1|DALB	LOC6500910|XP_001954150.1|DANA
OG0004630	LOC117575415|XP_034115487.1|DALB	LOC6501570|XP_001955494.2|DANA
OG0004631	LOC117573770|XP_034113058.1|DALB	LOC6499700|XP_014766191.1|DANA
OG0004632	LOC117573769|XP_034113055.1|DALB	LOC116654458|XP_014766192.1|DANA
OG0004633	LOC117576134|XP_034116586.1|DALB	LOC6506005|XP_001964767.1|DANA
OG0004634	LOC117575339|XP_034115388.1|DALB	LOC6505999|XP_001964756.1|DANA
OG0004635	LOC117569262|XP_034106257.1|DALB	LOC6505187|XP_032308003.1|DANA
OG0004636	LOC117576670|XP_034117584.1|DALB	LOC6501822|XP_032308318.1|DANA
OG0004637	LOC117568524|XP_034105122.1|DALB	LOC6504663|XP_032309039.1|DANA
OG0004638	LOC117567051|XP_034102669.1|DALB	LOC6502012|XP_001966873.3|DANA
OG0004641	LOC117577579|XP_034118313.1|DALB	LOC6503561|XP_001964155.2|DANA
OG0004642	LOC117568623|XP_034105307.1|DALB	LOC6504849|XP_001966447.1|DANA
OG0004643	LOC117575583|XP_034115740.1|DALB	LOC6499620|XP_001954278.1|DANA
OG0004644	LOC117578316|XP_034119662.1|DALB	LOC6502903|XP_001963622.1|DANA
OG0004645	LOC117566224|XP_034101661.1|DALB	LOC6497837|XP_001961544.1|DANA
OG0004646	LOC117574564|XP_034114326.1|DALB	LOC6505937|XP_001964648.1|DANA
OG0004647	LOC117577849|XP_034118681.1|DALB	LOC6503918|XP_001963840.1|DANA
OG0004648	LOC117575996|XP_034116390.1|DALB	LOC6505197|XP_001965529.1|DANA
OG0004649	LOC117575387|XP_034115457.1|DALB	LOC6504743|XP_001966281.2|DANA
OG0004650	LOC117565230|XP_034100127.1|DALB	LOC6497054|XP_001962842.1|DANA
OG0004651	LOC117576119|XP_034116568.1|DALB	LOC6502617|XP_001955111.3|DANA
OG0004652	LOC117574035|XP_034113522.1|DALB	LOC6501635|XP_001955649.1|DANA
OG0004653	LOC117567070|XP_034102703.1|DALB	LOC6506140|XP_001958469.1|DANA
OG0004654	LOC117564730|XP_034099508.1|DALB	LOC6498111|XP_001962100.1|DANA
OG0004655	LOC117575977|XP_034116350.1|DALB	LOC6500759|XP_032305497.1|DANA
OG0004656	LOC117564172|XP_034098730.1|DALB, LOC117565591|XP_034100682.1|DALB	LOC6505170|XP_001965474.1|DANA
OG0004657	LOC117575717|XP_034115946.1|DALB	LOC6501293|XP_001954936.1|DANA
OG0004658	LOC117576509|XP_034117207.1|DALB	LOC6500314|XP_001952950.1|DANA
OG0004659	LOC117575949|XP_034116303.1|DALB	LOC6499782|XP_001953926.1|DANA
OG0004660	LOC117575086|XP_034115074.1|DALB	LOC6500859|XP_032305731.1|DANA
OG0004661	LOC117573976|XP_034113410.1|DALB	LOC6501377|XP_001955112.1|DANA
OG0004662	LOC117576665|XP_034117527.1|DALB	LOC6499306|XP_001954903.1|DANA
OG0004663	LOC117572594|XP_034111381.1|DALB	LOC6503636|XP_001964027.1|DANA
OG0004664	LOC117571790|XP_034110044.1|DALB	LOC6503635|XP_014760999.1|DANA
OG0004665	LOC117573613|XP_034112805.1|DALB	LOC6503868|XP_001963747.2|DANA
OG0004666	LOC117575222|XP_034115240.1|DALB	LOC6505837|XP_001964461.1|DANA
OG0004667	LOC117574343|XP_034114055.1|DALB	LOC6500623|XP_001953590.1|DANA
OG0004668	LOC117575282|XP_034115320.1|DALB	LOC6503732|XP_032308487.1|DANA
OG0004669	LOC117564267|XP_034098860.1|DALB	LOC6497294|XP_001962376.1|DANA
OG0004670	LOC117575122|XP_034115112.1|DALB	LOC6501006|XP_001954359.3|DANA
OG0004671	LOC117575505|XP_034115639.1|DALB	LOC6500743|XP_001953829.2|DANA
OG0004673	LOC117574666|XP_034114462.1|DALB	LOC6505634|XP_032305505.1|DANA
OG0004674	LOC117575796|XP_034116064.1|DALB	LOC6501469|XP_001955317.1|DANA
OG0004675	LOC117575990|XP_034116378.1|DALB	LOC6499091|XP_032310551.1|DANA
OG0004676	LOC117574514|XP_034114264.1|DALB	LOC6501400|XP_001955179.1|DANA
OG0004677	LOC117574177|XP_034113756.1|DALB	LOC6500748|XP_032307855.1|DANA
OG0004678	LOC117574168|XP_034113747.1|DALB	LOC6499823|XP_001953840.2|DANA
OG0004679	LOC117574465|XP_034114192.1|DALB	LOC6501369|XP_032305619.1|DANA
OG0004680	LOC117576024|XP_034116421.1|DALB	LOC6500921|XP_032312088.1|DANA
OG0004682	LOC117565361|XP_034100315.1|DALB	LOC6506636|XP_001965219.1|DANA
OG0004683	LOC117573600|XP_034112786.1|DALB	LOC6500363|XP_001953056.1|DANA
OG0004684	LOC117575715|XP_034115943.1|DALB	LOC6500626|XP_001953595.1|DANA
OG0004685	LOC117573810|XP_034113113.1|DALB	LOC6505989|XP_014760871.1|DANA
OG0004686	LOC117576786|XP_034117728.1|DALB	LOC6499369|XP_001954773.1|DANA
OG0004687	LOC117575388|XP_034115454.1|DALB	LOC6505993|XP_001964745.1|DANA
OG0004688	LOC117576493|XP_034117162.1|DALB	LOC6500329|XP_001952982.1|DANA
OG0004689	LOC117576607|XP_034117397.1|DALB	LOC6501520|XP_001955411.1|DANA
OG0004690	LOC117575089|XP_034115076.1|DALB	LOC6499969|XP_001953527.1|DANA
OG0004691	LOC117576800|XP_034117750.1|DALB	LOC6501495|XP_001955363.1|DANA
OG0004692	LOC117574780|XP_034114622.1|DALB	LOC6501505|XP_001955386.1|DANA
OG0004693	LOC117574779|XP_034114620.1|DALB	LOC6499061|XP_014765888.1|DANA
OG0004694	LOC117575484|XP_034115608.1|DALB	LOC6500673|XP_001953700.1|DANA
OG0004695	LOC117575986|XP_034116372.1|DALB	LOC6499090|XP_014765899.1|DANA
OG0004698	LOC117572726|XP_034111688.1|DALB	LOC6505043|XP_001965574.1|DANA
OG0004699	LOC117575427|XP_034115522.1|DALB	LOC6500301|XP_001952930.1|DANA
OG0004700	LOC117575234|XP_034115257.1|DALB	LOC6500981|XP_001954295.1|DANA
OG0004701	LOC117574084|XP_034113610.1|DALB	LOC6499293|XP_032306730.1|DANA
OG0004702	LOC117574007|XP_034113474.1|DALB	LOC6500754|XP_001953853.1|DANA
OG0004703	LOC117575701|XP_034115905.1|DALB	LOC6501522|XP_001955419.1|DANA
OG0004704	LOC117576221|XP_034116721.1|DALB	LOC6505691|XP_001964449.1|DANA
OG0004705	LOC117573833|XP_034113156.1|DALB	LOC6494534|XP_001965920.1|DANA
OG0004706	LOC117566971|XP_034102522.1|DALB	LOC6507333|XP_001956225.1|DANA
OG0004707	LOC117575094|XP_034115085.1|DALB	LOC6498242|XP_001962372.1|DANA
OG0004708	LOC117576742|XP_034117665.1|DALB	LOC6499640|XP_001954241.1|DANA
OG0004709	LOC117576322|XP_034116879.1|DALB	LOC6499758|XP_032305580.1|DANA
OG0004710	LOC117574331|XP_034114033.1|DALB	LOC6500272|XP_032309206.1|DANA
OG0004711	LOC117574459|XP_034114188.1|DALB	LOC6501334|XP_001955012.1|DANA
OG0004712	LOC117575365|XP_034115420.1|DALB	LOC6500390|XP_001953118.3|DANA
OG0004713	LOC117574070|XP_034113587.1|DALB	LOC6501657|XP_014767153.1|DANA
OG0004714	LOC117576811|XP_034117769.1|DALB	LOC26514865|XP_014767353.1|DANA
OG0004715	LOC117563547|XP_034097816.1|DALB	LOC6497831|XP_001961537.1|DANA
OG0004716	LOC117576510|XP_034117208.1|DALB	LOC6498901|XP_032312179.1|DANA
OG0004717	LOC117571874|XP_034110225.1|DALB	LOC6501958|XP_032308201.1|DANA
OG0004718	LOC117564185|XP_034098749.1|DALB	LOC6498489|XP_014762148.1|DANA
OG0004719	LOC117573882|XP_034113251.1|DALB	LOC6505574|XP_032305422.1|DANA
OG0004720	LOC117574009|XP_034113481.1|DALB	LOC6500753|XP_001953849.1|DANA
OG0004721	LOC117574028|XP_034113510.1|DALB	LOC6501634|XP_032312121.1|DANA
OG0004722	LOC117574038|XP_034113529.1|DALB	LOC6505545|XP_001964724.1|DANA
OG0004723	LOC117573936|XP_034113353.1|DALB	LOC6502949|XP_001963536.1|DANA
OG0004724	LOC117576548|XP_034117276.1|DALB	LOC6500648|XP_001953646.1|DANA
OG0004725	LOC117573286|XP_034112281.1|DALB	LOC6499258|XP_001955011.1|DANA
OG0004726	LOC117575966|XP_034116336.1|DALB	LOC6501475|XP_032310559.1|DANA
OG0004727	LOC117574276|XP_034113915.1|DALB	LOC6501531|XP_032312060.1|DANA
OG0004728	LOC117575238|XP_034115260.1|DALB	LOC6500745|XP_001953832.1|DANA
OG0004729	LOC117577926|XP_034118819.1|DALB	LOC6498761|XP_001967256.2|DANA
OG0004730	LOC117565284|XP_034100203.1|DALB	LOC6497763|XP_032307719.1|DANA
OG0004731	LOC117575153|XP_034115147.1|DALB	LOC6505657|XP_001964518.1|DANA
OG0004732	LOC117575098|XP_034115090.1|DALB	LOC6500914|XP_001954154.1|DANA
OG0004733	LOC117575099|XP_034115091.1|DALB	LOC6499682|XP_001954155.1|DANA
OG0004734	LOC117574983|XP_034114940.1|DALB	LOC6500832|XP_032311282.1|DANA
OG0004735	LOC117575682|XP_034115862.1|DALB	LOC6500276|XP_032309163.1|DANA
OG0004736	LOC117576627|XP_034117443.1|DALB	LOC6499803|XP_032308496.1|DANA
OG0004737	LOC117575431|XP_034115526.1|DALB	LOC6499608|XP_001954302.1|DANA
OG0004738	LOC117574958|XP_034114910.1|DALB	LOC6500985|XP_001954303.2|DANA
OG0004739	LOC117575172|XP_034115174.1|DALB	LOC6501514|XP_001955399.3|DANA
OG0004740	LOC117575952|XP_034116315.1|DALB	LOC6499783|XP_014766224.1|DANA
OG0004741	LOC117573359|XP_034112377.1|DALB	LOC6505859|XP_001964499.1|DANA
OG0004742	LOC117573196|XP_034112080.1|DALB	LOC6501771|XP_032311688.1|DANA
OG0004743	LOC117575294|XP_034115332.1|DALB	LOC6499216|XP_001955085.1|DANA
OG0004744	LOC117564433|XP_034099060.1|DALB	LOC6498187|XP_001962257.2|DANA
OG0004745	LOC117575022|XP_034114991.1|DALB	LOC6498872|XP_001955766.1|DANA
OG0004746	LOC117574793|XP_034114642.1|DALB	LOC6505815|XP_001964423.2|DANA
