Orthogroup	DALB.longest_only	ASTE.longest_only
OG0004694	LOC117575484|XP_034115608.1|DALB	LOC118504987|XP_035896047.1|ASTE
OG0004695	LOC117575986|XP_034116372.1|DALB	LOC118505113|XP_035896308.1|ASTE
OG0004697	LOC117577738|XP_034118537.1|DALB	LOC118508448|XP_035904137.1|ASTE
OG0004698	LOC117572726|XP_034111688.1|DALB	LOC118517174|XP_035918975.1|ASTE, LOC118505254|XP_035896703.1|ASTE
OG0004699	LOC117575427|XP_034115522.1|DALB	LOC118503593|XP_035892939.1|ASTE
OG0004700	LOC117575234|XP_034115257.1|DALB	LOC118508001|XP_035903267.1|ASTE
OG0004701	LOC117574084|XP_034113610.1|DALB	LOC118507481|XP_035901882.1|ASTE
OG0004702	LOC117574007|XP_034113474.1|DALB	LOC118504478|XP_035894882.1|ASTE
OG0004703	LOC117575701|XP_034115905.1|DALB	LOC118507527|XP_035901986.1|ASTE
OG0004704	LOC117576221|XP_034116721.1|DALB	LOC118507850|XP_035902874.1|ASTE
OG0004705	LOC117573833|XP_034113156.1|DALB	LOC118503571|XP_035892898.1|ASTE
OG0004706	LOC117566971|XP_034102522.1|DALB	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE
OG0004707	LOC117575094|XP_034115085.1|DALB	LOC118502839|XP_035891414.1|ASTE
OG0004708	LOC117576742|XP_034117665.1|DALB	LOC118504903|XP_035895864.1|ASTE
OG0004709	LOC117576322|XP_034116879.1|DALB	LOC118503568|XP_035892883.1|ASTE
OG0004710	LOC117574331|XP_034114033.1|DALB	LOC118503563|XP_035892865.1|ASTE
OG0004711	LOC117574459|XP_034114188.1|DALB	LOC118502868|XP_035891468.1|ASTE
OG0004712	LOC117575365|XP_034115420.1|DALB	LOC118502848|XP_035891441.1|ASTE
OG0004713	LOC117574070|XP_034113587.1|DALB	LOC118503370|XP_035892457.1|ASTE
OG0004714	LOC117576811|XP_034117769.1|DALB	LOC118503374|XP_035892464.1|ASTE
OG0004715	LOC117563547|XP_034097816.1|DALB	LOC118513692|XP_035915709.1|ASTE
OG0004716	LOC117576510|XP_034117208.1|DALB	LOC118508573|XP_035904367.1|ASTE
OG0004717	LOC117571874|XP_034110225.1|DALB	LOC118502710|XP_035891148.1|ASTE
OG0004718	LOC117564185|XP_034098749.1|DALB	LOC118502711|XP_035891151.1|ASTE
OG0004719	LOC117573882|XP_034113251.1|DALB	LOC118506355|XP_035899257.1|ASTE
OG0004720	LOC117574009|XP_034113481.1|DALB	LOC118506356|XP_035899260.1|ASTE
OG0004721	LOC117574028|XP_034113510.1|DALB	LOC118507522|XP_035901976.1|ASTE
OG0004722	LOC117574038|XP_034113529.1|DALB	LOC118502694|XP_035891103.1|ASTE
OG0004723	LOC117573936|XP_034113353.1|DALB	LOC118504977|XP_035896013.1|ASTE
OG0004724	LOC117576548|XP_034117276.1|DALB	LOC118504974|XP_035896001.1|ASTE
OG0004725	LOC117573286|XP_034112281.1|DALB	LOC118505011|XP_035896092.1|ASTE
OG0004726	LOC117575966|XP_034116336.1|DALB	LOC118507877|XP_035902981.1|ASTE
OG0004727	LOC117574276|XP_034113915.1|DALB	LOC118506905|XP_035900585.1|ASTE
OG0004728	LOC117575238|XP_034115260.1|DALB	LOC118506915|XP_035900603.1|ASTE
OG0004729	LOC117577926|XP_034118819.1|DALB	LOC118504280|XP_035894448.1|ASTE
OG0004730	LOC117565284|XP_034100203.1|DALB	LOC118512956|XP_035914072.1|ASTE
OG0004731	LOC117575153|XP_034115147.1|DALB	LOC118506465|XP_035899532.1|ASTE
OG0004732	LOC117575098|XP_034115090.1|DALB	LOC118503288|XP_035892270.1|ASTE
OG0004733	LOC117575099|XP_034115091.1|DALB	LOC118503287|XP_035892269.1|ASTE
OG0004734	LOC117574983|XP_034114940.1|DALB	LOC118503283|XP_035892263.1|ASTE
OG0004735	LOC117575682|XP_034115862.1|DALB	LOC118502670|XP_035891035.1|ASTE
OG0004736	LOC117576627|XP_034117443.1|DALB	LOC118503296|XP_035892283.1|ASTE
OG0004737	LOC117575431|XP_034115526.1|DALB	LOC118503612|XP_035892980.1|ASTE
OG0004738	LOC117574958|XP_034114910.1|DALB	LOC118503026|XP_035891743.1|ASTE
OG0004739	LOC117575172|XP_034115174.1|DALB	LOC118503032|XP_035891756.1|ASTE
OG0004740	LOC117575952|XP_034116315.1|DALB	LOC118505250|XP_035896696.1|ASTE
OG0004741	LOC117573359|XP_034112377.1|DALB	LOC118505177|XP_035896523.1|ASTE
OG0004742	LOC117573196|XP_034112080.1|DALB	LOC118505139|XP_035896381.1|ASTE
OG0004743	LOC117575294|XP_034115332.1|DALB	LOC118506918|XP_035900607.1|ASTE
OG0004744	LOC117564433|XP_034099060.1|DALB	LOC118506876|XP_035900513.1|ASTE
OG0004745	LOC117575022|XP_034114991.1|DALB	LOC118505848|XP_035898115.1|ASTE
OG0004746	LOC117574793|XP_034114642.1|DALB	LOC118503461|XP_035892639.1|ASTE
OG0004747	LOC117574796|XP_034114646.1|DALB	LOC118503465|XP_035892644.1|ASTE
OG0004748	LOC117574792|XP_034114639.1|DALB	LOC118504716|XP_035895446.1|ASTE
OG0004750	LOC117575694|XP_034115897.1|DALB	LOC118502406|XP_035890522.1|ASTE
OG0004751	LOC117576266|XP_034116800.1|DALB	LOC118503464|XP_035892643.1|ASTE
OG0004753	LOC117574134|XP_034113690.1|DALB	LOC118506449|XP_035899479.1|ASTE
OG0004754	LOC117573292|XP_034112286.1|DALB	LOC118506448|XP_035899478.1|ASTE
OG0004755	LOC117575165|XP_034115159.1|DALB	LOC118508494|XP_035904220.1|ASTE
OG0004756	LOC117574162|XP_034113740.1|DALB	LOC118508493|XP_035904219.1|ASTE
OG0004757	LOC117576640|XP_034117456.1|DALB	LOC118502820|XP_035891378.1|ASTE
OG0004758	LOC117575255|XP_034115280.1|DALB	LOC118505400|XP_035897025.1|ASTE
OG0004759	LOC117574164|XP_034113743.1|DALB	LOC118505403|XP_035897031.1|ASTE
OG0004760	LOC117576910|XP_034117940.1|DALB	LOC118506441|XP_035899468.1|ASTE
OG0004761	LOC117576643|XP_034117463.1|DALB	LOC118504902|XP_035895861.1|ASTE
OG0004763	LOC117575777|XP_034116035.1|DALB	LOC118507875|XP_035902976.1|ASTE
OG0004764	LOC117576674|XP_034117560.1|DALB	LOC118507866|XP_035902965.1|ASTE
OG0004765	LOC117576021|XP_034116419.1|DALB	LOC118507874|XP_035902974.1|ASTE
OG0004766	LOC117574295|XP_034113988.1|DALB	LOC118507852|XP_035902878.1|ASTE
OG0004767	LOC117576109|XP_034116558.1|DALB	LOC118502861|XP_035891462.1|ASTE
OG0004768	LOC117574549|XP_034114312.1|DALB	LOC118506894|XP_035900566.1|ASTE
OG0004769	LOC117565486|XP_034100479.1|DALB	LOC118506921|XP_035900611.1|ASTE
OG0004770	LOC117576841|XP_034117814.1|DALB	LOC118506956|XP_035900669.1|ASTE
OG0004771	LOC117576594|XP_034117374.1|DALB	LOC118506938|XP_035900649.1|ASTE
OG0004772	LOC117576601|XP_034117386.1|DALB	LOC118517614|XP_035919803.1|ASTE
OG0004775	LOC117576067|XP_034116492.1|DALB	LOC118506459|XP_035899514.1|ASTE
OG0004776	LOC117572692|XP_034111634.1|DALB	LOC118504291|XP_035894480.1|ASTE
OG0004777	LOC117573159|XP_034112012.1|DALB, LOC117573154|XP_034112003.1|DALB	LOC118502751|XP_035891210.1|ASTE
OG0004778	LOC117565838|XP_034101040.1|DALB	LOC118504447|XP_035894833.1|ASTE
OG0004779	LOC117573644|XP_034112850.1|DALB	LOC118504445|XP_035894825.1|ASTE
OG0004780	LOC117564072|XP_034098588.1|DALB	LOC118504448|XP_035894834.1|ASTE
OG0004781	LOC117576352|XP_034116927.1|DALB	LOC118504436|XP_035894770.1|ASTE
OG0004782	LOC117574104|XP_034113638.1|DALB	LOC118508309|XP_035903860.1|ASTE
OG0004783	LOC117577619|XP_034118363.1|DALB	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE
OG0004784	LOC117575242|XP_034115266.1|DALB	LOC118507921|XP_035903114.1|ASTE
OG0004785	LOC117574806|XP_034114662.1|DALB	LOC118502942|XP_035891586.1|ASTE
OG0004786	LOC117574719|XP_034114533.1|DALB	LOC118502940|XP_035891584.1|ASTE
OG0004787	LOC117573443|XP_034112555.1|DALB	LOC118502422|XP_035890542.1|ASTE
OG0004788	LOC117575292|XP_034115330.1|DALB	LOC118502937|XP_035891581.1|ASTE
OG0004789	LOC117575283|XP_034115317.1|DALB	LOC118502938|XP_035891582.1|ASTE
OG0004790	LOC117575333|XP_034115380.1|DALB	LOC118502930|XP_035891569.1|ASTE
OG0004791	LOC117573663|XP_034112882.1|DALB	LOC118502923|XP_035891554.1|ASTE
OG0004792	LOC117576725|XP_034117638.1|DALB	LOC118502925|XP_035891556.1|ASTE
OG0004793	LOC117573896|XP_034113295.1|DALB	LOC118506373|XP_035899291.1|ASTE
OG0004794	LOC117575200|XP_034115208.1|DALB	LOC118504689|XP_035895401.1|ASTE
OG0004795	LOC117576587|XP_034117365.1|DALB	LOC118506786|XP_035900295.1|ASTE
OG0004796	LOC117574340|XP_034114051.1|DALB	LOC118507511|XP_035901944.1|ASTE
OG0004797	LOC117575281|XP_034115314.1|DALB	LOC118507515|XP_035901962.1|ASTE
OG0004798	LOC117574066|XP_034113580.1|DALB	LOC118502965|XP_035891622.1|ASTE
OG0004799	LOC117576866|XP_034117859.1|DALB	LOC118507901|XP_035903048.1|ASTE
OG0004800	LOC117573650|XP_034112862.1|DALB	LOC118504402|XP_035894722.1|ASTE
OG0004801	LOC117575638|XP_034115809.1|DALB	LOC118504831|XP_035895728.1|ASTE
OG0004803	LOC117573304|XP_034112300.1|DALB	LOC118506358|XP_035899264.1|ASTE
OG0004804	LOC117576076|XP_034116511.1|DALB	LOC118503122|XP_035891961.1|ASTE
OG0004805	LOC117574288|XP_034113933.1|DALB	LOC118505542|XP_035897364.1|ASTE
OG0004806	LOC117577683|XP_034118469.1|DALB	LOC118505238|XP_035896671.1|ASTE
OG0004807	LOC117575440|XP_034115535.1|DALB	LOC118507518|XP_035901971.1|ASTE
OG0004808	LOC117573915|XP_034113317.1|DALB	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE
OG0004811	LOC117570486|XP_034108063.1|DALB	LOC118504489|XP_035894901.1|ASTE
OG0004812	LOC117576669|XP_034117541.1|DALB	LOC118507691|XP_035902386.1|ASTE
OG0004813	LOC117575975|XP_034116346.1|DALB	LOC118507474|XP_035901872.1|ASTE
OG0004814	LOC117573926|XP_034113334.1|DALB	LOC118505038|XP_035896169.1|ASTE
OG0004815	LOC117563780|XP_034098182.1|DALB	LOC118507731|XP_035902581.1|ASTE
OG0004816	LOC117578043|XP_034119052.1|DALB	LOC118503574|XP_035892901.1|ASTE
OG0004817	LOC117569026|XP_034105911.1|DALB	LOC118507964|XP_035903186.1|ASTE
OG0004818	LOC117574989|XP_034114950.1|DALB	LOC118511920|XP_035911451.1|ASTE
OG0004819	LOC117573874|XP_034113242.1|DALB	LOC118511918|XP_035911449.1|ASTE
OG0004820	LOC117573916|XP_034113319.1|DALB	LOC118511917|XP_035911448.1|ASTE
OG0004821	LOC117576588|XP_034117366.1|DALB	LOC118511914|XP_035911439.1|ASTE
OG0004822	LOC117574334|XP_034114041.1|DALB	LOC118511928|XP_035911490.1|ASTE
OG0004823	LOC117574013|XP_034113488.1|DALB	LOC118510414|XP_035908071.1|ASTE
OG0004824	LOC117574015|XP_034113493.1|DALB	LOC118513706|XP_035915730.1|ASTE
OG0004825	LOC117573189|XP_034112068.1|DALB	LOC118511986|XP_035911619.1|ASTE
OG0004826	LOC117576662|XP_034117510.1|DALB	LOC118511970|XP_035911600.1|ASTE
OG0004827	LOC117576064|XP_034116490.1|DALB	LOC118511972|XP_035911602.1|ASTE
OG0004828	LOC117573645|XP_034112852.1|DALB	LOC118511979|XP_035911611.1|ASTE
OG0004829	LOC117573483|XP_034112601.1|DALB	LOC118502960|XP_035891616.1|ASTE
OG0004830	LOC117573739|XP_034113008.1|DALB	LOC118502992|XP_035891685.1|ASTE
OG0004831	LOC117569754|XP_034106938.1|DALB	LOC118503119|XP_035891957.1|ASTE
OG0004832	LOC117576568|XP_034117298.1|DALB	LOC118506820|XP_035900401.1|ASTE
OG0004833	LOC117576704|XP_034117610.1|DALB	LOC118505425|XP_035897080.1|ASTE
OG0004834	LOC117575076|XP_034115061.1|DALB	LOC118517170|XP_035918965.1|ASTE, LOC118505223|XP_035896643.1|ASTE
OG0004835	LOC117576086|XP_034116525.1|DALB	LOC118517168|XP_035918958.1|ASTE, LOC118505214|XP_035896620.1|ASTE
OG0004836	LOC117573416|XP_034112513.1|DALB	LOC118504295|XP_035894484.1|ASTE
OG0004837	LOC117571768|XP_034110017.1|DALB, LOC117571767|XP_034110016.1|DALB, LOC117571770|XP_034110018.1|DALB	LOC118503765|XP_035893327.1|ASTE
OG0004838	LOC117574805|XP_034114661.1|DALB	LOC118506919|XP_035900608.1|ASTE
OG0004839	LOC117573804|XP_034113104.1|DALB	LOC118506907|XP_035900590.1|ASTE
OG0004840	LOC117576760|XP_034117696.1|DALB	LOC118509343|XP_035905748.1|ASTE
OG0004841	LOC117564155|XP_034098712.1|DALB	LOC118508582|XP_035904380.1|ASTE
OG0004842	LOC117575979|XP_034116353.1|DALB	LOC118504662|XP_035895338.1|ASTE
OG0004843	LOC117576272|XP_034116808.1|DALB	LOC118503118|XP_035891956.1|ASTE
OG0004844	LOC117576241|XP_034116750.1|DALB	LOC118504427|XP_035894759.1|ASTE
OG0004845	LOC117573862|XP_034113224.1|DALB	LOC118504426|XP_035894756.1|ASTE
OG0004846	LOC117563253|XP_034097359.1|DALB	LOC118504685|XP_035895392.1|ASTE
OG0004847	LOC117563251|XP_034097355.1|DALB	LOC118505042|XP_035896187.1|ASTE
OG0004848	LOC117567503|XP_034103425.1|DALB	LOC118502863|XP_035891464.1|ASTE
OG0004850	LOC117576893|XP_034117921.1|DALB	LOC118507772|XP_035902695.1|ASTE
OG0004851	LOC117576890|XP_034117915.1|DALB	LOC118507770|XP_035902684.1|ASTE
OG0004852	LOC117574111|XP_034113653.1|DALB	LOC118507778|XP_035902704.1|ASTE
OG0004853	LOC117568372|XP_034104866.1|DALB	LOC118511467|XP_035910478.1|ASTE
OG0004854	LOC117571573|XP_034109675.1|DALB	LOC118510172|XP_035907582.1|ASTE
OG0004855	LOC117571000|XP_034108839.1|DALB	LOC118510182|XP_035907597.1|ASTE
OG0004856	LOC117568747|XP_034105462.1|DALB	LOC118513116|XP_035914408.1|ASTE
OG0004857	LOC117568283|XP_034104688.1|DALB	LOC118513137|XP_035914455.1|ASTE
OG0004858	LOC117570350|XP_034107797.1|DALB	LOC118514418|XP_035917197.1|ASTE
OG0004859	LOC117570353|XP_034107814.1|DALB	LOC118514419|XP_035917201.1|ASTE
OG0004860	LOC117567852|XP_034103997.1|DALB	LOC118514426|XP_035917221.1|ASTE
OG0004861	LOC117571873|XP_034110210.1|DALB	LOC118514421|XP_035917210.1|ASTE
OG0004863	LOC117567793|XP_034103908.1|DALB	LOC118512171|XP_035912150.1|ASTE
OG0004864	LOC117570032|XP_034107346.1|DALB	LOC118512178|XP_035912157.1|ASTE
OG0004865	LOC117575358|XP_034115414.1|DALB	LOC118512177|XP_035912156.1|ASTE
OG0004866	LOC117571498|XP_034109556.1|DALB	LOC118508915|XP_035904670.1|ASTE
OG0004867	LOC117571918|XP_034110286.1|DALB	LOC118512966|XP_035914085.1|ASTE
OG0004868	LOC117571919|XP_034110287.1|DALB	LOC118512954|XP_035914068.1|ASTE
OG0004869	LOC117566894|XP_034102400.1|DALB	LOC118510596|XP_035908494.1|ASTE
OG0004870	LOC117566901|XP_034102410.1|DALB	LOC118510600|XP_035908500.1|ASTE
OG0004871	LOC117569168|XP_034106125.1|DALB	LOC118512068|XP_035911847.1|ASTE
OG0004872	LOC117570447|XP_034107996.1|DALB	LOC118503195|XP_035892070.1|ASTE
OG0004873	LOC117564443|XP_034099073.1|DALB	LOC118512194|XP_035912189.1|ASTE
OG0004874	LOC117574808|XP_034114663.1|DALB	LOC118512195|XP_035912190.1|ASTE
OG0004875	LOC117578166|XP_034119335.1|DALB	LOC118512180|XP_035912160.1|ASTE
OG0004876	LOC117571569|XP_034109672.1|DALB	LOC118512182|XP_035912165.1|ASTE
OG0004877	LOC117570825|XP_034108580.1|DALB	LOC118517007|XP_035918741.1|ASTE, LOC118508918|XP_035904673.1|ASTE
OG0004878	LOC117569673|XP_034106811.1|DALB	LOC118508896|XP_035904625.1|ASTE
OG0004879	LOC117568190|XP_034104539.1|DALB	LOC118512041|XP_035911746.1|ASTE
OG0004880	LOC117568393|XP_034104897.1|DALB	LOC118512113|XP_035911981.1|ASTE
OG0004881	LOC117568049|XP_034104284.1|DALB	LOC118512054|XP_035911798.1|ASTE
OG0004883	LOC117570676|XP_034108366.1|DALB	LOC118512082|XP_035911934.1|ASTE
OG0004884	LOC117572713|XP_034111664.1|DALB	LOC118512044|XP_035911760.1|ASTE
OG0004885	LOC117571077|XP_034108943.1|DALB	LOC118512091|XP_035911948.1|ASTE
OG0004886	LOC117571984|XP_034110381.1|DALB	LOC118512089|XP_035911946.1|ASTE
OG0004887	LOC117570765|XP_034108490.1|DALB	LOC118512122|XP_035911993.1|ASTE
OG0004888	LOC117570398|XP_034107908.1|DALB	LOC118512043|XP_035911756.1|ASTE
OG0004889	LOC117568167|XP_034104489.1|DALB	LOC118514168|XP_035916722.1|ASTE
OG0004890	LOC117566913|XP_034102423.1|DALB	LOC118512098|XP_035911957.1|ASTE
OG0004891	LOC117565952|XP_034101236.1|DALB	LOC118514247|XP_035916853.1|ASTE
OG0004892	LOC117569999|XP_034107277.1|DALB	LOC118512079|XP_035911911.1|ASTE
OG0004893	LOC117568012|XP_034104226.1|DALB	LOC118508873|XP_035904569.1|ASTE
OG0004894	LOC117570760|XP_034108480.1|DALB	LOC118508880|XP_035904586.1|ASTE
OG0004895	LOC117572170|XP_034110711.1|DALB	LOC118508874|XP_035904570.1|ASTE
OG0004896	LOC117568664|XP_034105357.1|DALB	LOC118508877|XP_035904578.1|ASTE
OG0004897	LOC117568388|XP_034104889.1|DALB	LOC118508871|XP_035904567.1|ASTE
OG0004898	LOC117567150|XP_034102855.1|DALB	LOC118508867|XP_035904547.1|ASTE
OG0004899	LOC117572444|XP_034111165.1|DALB	LOC118508863|XP_035904516.1|ASTE
OG0004900	LOC117568207|XP_034104568.1|DALB	LOC118511450|XP_035910443.1|ASTE
OG0004901	LOC117569886|XP_034107116.1|DALB	LOC118513313|XP_035914794.1|ASTE
OG0004902	LOC117569996|XP_034107274.1|DALB	LOC118510474|XP_035908234.1|ASTE
OG0004903	LOC117566963|XP_034102505.1|DALB	LOC118508904|XP_035904656.1|ASTE
OG0004904	LOC117576631|XP_034117449.1|DALB	LOC118510147|XP_035907532.1|ASTE
OG0004905	LOC117572374|XP_034111031.1|DALB	LOC118510149|XP_035907539.1|ASTE
OG0004906	LOC117567578|XP_034103546.1|DALB	LOC118511513|XP_035910582.1|ASTE
OG0004907	LOC117572763|XP_034111739.1|DALB	LOC118509029|XP_035904959.1|ASTE
OG0004908	LOC117569009|XP_034105887.1|DALB	LOC118509600|XP_035906284.1|ASTE
OG0004909	LOC117572303|XP_034110908.1|DALB	LOC118509605|XP_035906295.1|ASTE
OG0004910	LOC117572302|XP_034110906.1|DALB	LOC118513076|XP_035914331.1|ASTE
OG0004911	LOC117568259|XP_034104636.1|DALB	LOC118513085|XP_035914346.1|ASTE
OG0004912	LOC117571191|XP_034109121.1|DALB	LOC118511512|XP_035910581.1|ASTE
OG0004913	LOC117568329|XP_034104803.1|DALB	LOC118512958|XP_035914075.1|ASTE
OG0004914	LOC117569583|XP_034106702.1|DALB	LOC118516917|XP_035918653.1|ASTE, LOC118510130|XP_035907497.1|ASTE
OG0004915	LOC117567635|XP_034103625.1|DALB	LOC118509107|XP_035905166.1|ASTE
OG0004916	LOC117569795|XP_034106996.1|DALB	LOC118509101|XP_035905150.1|ASTE
OG0004917	LOC117567194|XP_034102914.1|DALB	LOC118510133|XP_035907502.1|ASTE, LOC118516923|XP_035918659.1|ASTE
OG0004918	LOC117567188|XP_034102904.1|DALB	LOC118510129|XP_035907495.1|ASTE, LOC118516916|XP_035918648.1|ASTE
OG0004920	LOC117572379|XP_034111039.1|DALB	LOC118516921|XP_035918656.1|ASTE, LOC118510131|XP_035907498.1|ASTE
OG0004921	LOC117567288|XP_034103049.1|DALB	LOC118516896|XP_035918634.1|ASTE, LOC118509104|XP_035905158.1|ASTE
OG0004922	LOC117572513|XP_034111258.1|DALB	LOC118513034|XP_035914204.1|ASTE
OG0004923	LOC117568091|XP_034104362.1|DALB	LOC118509423|XP_035905904.1|ASTE
OG0004924	LOC117571908|XP_034110276.1|DALB	LOC118514460|XP_035917270.1|ASTE
OG0004925	LOC117570781|XP_034108513.1|DALB	LOC118510078|XP_035907377.1|ASTE
OG0004926	LOC117568662|XP_034105355.1|DALB	LOC118514281|XP_035916916.1|ASTE
OG0004927	LOC117567321|XP_034103111.1|DALB	LOC118510532|XP_035908373.1|ASTE
OG0004928	LOC117567331|XP_034103143.1|DALB	LOC118511367|XP_035910238.1|ASTE
OG0004929	LOC117567049|XP_034102662.1|DALB	LOC118511371|XP_035910258.1|ASTE
OG0004930	LOC117571920|XP_034110289.1|DALB	LOC118512943|XP_035914043.1|ASTE
OG0004931	LOC117568332|XP_034104805.1|DALB	LOC118512961|XP_035914080.1|ASTE
OG0004932	LOC117572586|XP_034111361.1|DALB	LOC118512951|XP_035914062.1|ASTE
OG0004933	LOC117570559|XP_034108175.1|DALB	LOC118511494|XP_035910546.1|ASTE
OG0004934	LOC117569273|XP_034106263.1|DALB	LOC118512179|XP_035912159.1|ASTE
OG0004935	LOC117567087|XP_034102734.1|DALB	LOC118510564|XP_035908442.1|ASTE
OG0004936	LOC117571989|XP_034110388.1|DALB	LOC118509631|XP_035906410.1|ASTE
OG0004937	LOC117572759|XP_034111735.1|DALB	LOC118512438|XP_035912792.1|ASTE
OG0004939	LOC117569033|XP_034105921.1|DALB	LOC118510502|XP_035908298.1|ASTE
OG0004940	LOC117567911|XP_034104080.1|DALB	LOC118510496|XP_035908283.1|ASTE
OG0004941	LOC117572588|XP_034111362.1|DALB	LOC118510493|XP_035908278.1|ASTE
OG0004942	LOC117569088|XP_034105995.1|DALB	LOC118510490|XP_035908275.1|ASTE
OG0004943	LOC117569510|XP_034106587.1|DALB	LOC118510491|XP_035908276.1|ASTE
OG0004944	LOC117567820|XP_034103952.1|DALB	LOC118514264|XP_035916874.1|ASTE
OG0004945	LOC117570005|XP_034107291.1|DALB	LOC118514488|XP_035917304.1|ASTE
OG0004946	LOC117571020|XP_034108870.1|DALB	LOC118510516|XP_035908333.1|ASTE
OG0004947	LOC117570670|XP_034108359.1|DALB	LOC118510526|XP_035908363.1|ASTE
OG0004948	LOC117572533|XP_034111288.1|DALB	LOC118510527|XP_035908364.1|ASTE
OG0004949	LOC117572531|XP_034111285.1|DALB	LOC118510529|XP_035908367.1|ASTE
OG0004950	LOC117570884|XP_034108673.1|DALB	LOC118514456|XP_035917266.1|ASTE
OG0004951	LOC117573293|XP_034112287.1|DALB	LOC118510534|XP_035908377.1|ASTE
OG0004952	LOC117567124|XP_034102822.1|DALB	LOC118510557|XP_035908432.1|ASTE
OG0004953	LOC117567810|XP_034103936.1|DALB	LOC118510561|XP_035908438.1|ASTE
OG0004954	LOC117567808|XP_034103933.1|DALB	LOC118510464|XP_035908212.1|ASTE
OG0004955	LOC117566966|XP_034102512.1|DALB	LOC118513608|XP_035915551.1|ASTE
OG0004956	LOC117569925|XP_034107167.1|DALB	LOC118512074|XP_035911895.1|ASTE
OG0004957	LOC117567081|XP_034102726.1|DALB	LOC118512133|XP_035912031.1|ASTE
OG0004958	LOC117570870|XP_034108652.1|DALB	LOC118512138|XP_035912048.1|ASTE
OG0004959	LOC117570950|XP_034108775.1|DALB	LOC118512154|XP_035912087.1|ASTE
OG0004960	LOC117571571|XP_034109671.1|DALB	LOC118512145|XP_035912071.1|ASTE
OG0004961	LOC117569148|XP_034106099.1|DALB	LOC118512148|XP_035912077.1|ASTE
OG0004962	LOC117570961|XP_034108795.1|DALB	LOC118512147|XP_035912076.1|ASTE
OG0004963	LOC117568485|XP_034105062.1|DALB	LOC118512155|XP_035912088.1|ASTE
OG0004964	LOC117568911|XP_034105707.1|DALB, LOC117568912|XP_034105709.1|DALB	LOC118509534|XP_035906147.1|ASTE
OG0004965	LOC117567310|XP_034103088.1|DALB	LOC118512681|XP_035913357.1|ASTE
OG0004966	LOC117568144|XP_034104443.1|DALB	LOC118512687|XP_035913370.1|ASTE
OG0004967	LOC117566898|XP_034102404.1|DALB	LOC118509432|XP_035905914.1|ASTE
OG0004968	LOC117568291|XP_034104701.1|DALB	LOC118512742|XP_035913522.1|ASTE
OG0004969	LOC117570439|XP_034107987.1|DALB	LOC118512739|XP_035913500.1|ASTE
OG0004970	LOC117570932|XP_034108751.1|DALB	LOC118512740|XP_035913501.1|ASTE
OG0004971	LOC117572572|XP_034111346.1|DALB	LOC118512741|XP_035913502.1|ASTE
OG0004972	LOC117572075|XP_034110553.1|DALB	LOC118512747|XP_035913526.1|ASTE
OG0004973	LOC117566853|XP_034102337.1|DALB	LOC118516366|XP_035918111.1|ASTE, LOC118512749|XP_035913528.1|ASTE
OG0004974	LOC117567949|XP_034104139.1|DALB	LOC118513094|XP_035914388.1|ASTE
OG0004975	LOC117571914|XP_034110283.1|DALB	LOC118509426|XP_035905907.1|ASTE
OG0004976	LOC117570886|XP_034108675.1|DALB	LOC118509425|XP_035905906.1|ASTE
OG0004977	LOC117571577|XP_034109680.1|DALB	LOC118510274|XP_035907781.1|ASTE
OG0004978	LOC117567088|XP_034102736.1|DALB	LOC118509481|XP_035906026.1|ASTE
OG0004979	LOC117570463|XP_034108016.1|DALB	LOC118509497|XP_035906048.1|ASTE
OG0004980	LOC117569485|XP_034106556.1|DALB	LOC118509932|XP_035907155.1|ASTE
OG0004981	LOC117571358|XP_034109357.1|DALB	LOC118510069|XP_035907354.1|ASTE
OG0004982	LOC117570127|XP_034107482.1|DALB	LOC118510068|XP_035907353.1|ASTE
OG0004983	LOC117569310|XP_034106314.1|DALB	LOC118510070|XP_035907356.1|ASTE
OG0004984	LOC117569950|XP_034107203.1|DALB	LOC118509939|XP_035907163.1|ASTE
OG0004985	LOC117572401|XP_034111073.1|DALB	LOC118509528|XP_035906138.1|ASTE
OG0004986	LOC117567231|XP_034102952.1|DALB	LOC118509525|XP_035906128.1|ASTE
OG0004987	LOC117571121|XP_034109010.1|DALB	LOC118509523|XP_035906122.1|ASTE
OG0004988	LOC117572402|XP_034111074.1|DALB	LOC118509529|XP_035906142.1|ASTE
OG0004989	LOC117571122|XP_034109014.1|DALB	LOC118510323|XP_035907863.1|ASTE
OG0004990	LOC117567167|XP_034102871.1|DALB	LOC118509787|XP_035906824.1|ASTE
OG0004991	LOC117571157|XP_034109056.1|DALB	LOC118509894|XP_035907034.1|ASTE
OG0004992	LOC117571161|XP_034109062.1|DALB	LOC118509898|XP_035907040.1|ASTE
OG0004993	LOC117571717|XP_034109907.1|DALB	LOC118516421|XP_035918181.1|ASTE, LOC118509549|XP_035906192.1|ASTE
OG0004994	LOC117572009|XP_034110419.1|DALB	LOC118512831|XP_035913756.1|ASTE
