Orthogroup	DALB.longest_only	DBIA.longest_only
OG0005055	LOC117573975|XP_034113414.1|DALB	LOC108024027|XP_016949283.1|DBIA
OG0005056	LOC117571715|XP_034109905.1|DALB	LOC108026929|XP_016953631.1|DBIA
OG0005057	LOC117567432|XP_034103323.1|DALB	LOC108028525|XP_016955897.1|DBIA
OG0005058	LOC117572600|XP_034111404.1|DALB	LOC108034852|XP_016965479.1|DBIA
OG0005059	LOC117571639|XP_034109756.1|DALB	LOC108022161|XP_016946494.1|DBIA
OG0005060	LOC117571720|XP_034109912.1|DALB	LOC108022655|XP_016947202.1|DBIA
OG0005061	LOC117563366|XP_034097556.1|DALB	LOC108034309|XP_016964668.1|DBIA
OG0005062	LOC117572031|XP_034110473.1|DALB	LOC108026703|XP_016953286.1|DBIA
OG0005063	LOC117571888|XP_034110243.1|DALB	LOC108027643|XP_016954652.1|DBIA
OG0005064	LOC117566805|XP_034102244.1|DALB	LOC108035423|XP_016966540.1|DBIA
OG0005065	LOC117568813|XP_034105568.1|DALB	LOC108030167|XP_016958393.1|DBIA
OG0005066	LOC117569797|XP_034106997.1|DALB	LOC108036624|XP_016968384.1|DBIA
OG0005067	LOC117566672|XP_034102109.1|DALB	LOC108026877|XP_016953557.1|DBIA
OG0005068	LOC117570679|XP_034108369.1|DALB	LOC108028769|XP_016956233.1|DBIA
OG0005069	LOC117568640|XP_034105320.1|DALB	LOC108029577|XP_016957428.1|DBIA
OG0005070	LOC117569513|XP_034106592.1|DALB	LOC108026686|XP_016953264.1|DBIA
OG0005071	LOC117567590|XP_034103563.1|DALB	LOC108030606|XP_016959082.1|DBIA
OG0005072	LOC117574357|XP_034114119.1|DALB	LOC108023487|XP_016948501.1|DBIA
OG0005073	LOC117572756|XP_034111731.1|DALB	LOC108030356|XP_016958712.1|DBIA
OG0005074	LOC117569297|XP_034106296.1|DALB	LOC108034806|XP_016965321.1|DBIA
OG0005075	LOC117570517|XP_034108109.1|DALB	LOC108026541|XP_016952978.1|DBIA
OG0005076	LOC117572435|XP_034111154.1|DALB	LOC108023038|XP_016947768.1|DBIA
OG0005078	LOC117570699|XP_034108393.1|DALB	LOC108034565|XP_016964984.1|DBIA
OG0005079	LOC117570428|XP_034107973.1|DALB	LOC108022569|XP_016947058.1|DBIA
OG0005080	LOC117568242|XP_034104610.1|DALB	LOC108034401|XP_016964772.1|DBIA
OG0005081	LOC117566817|XP_034102269.1|DALB	LOC108030211|XP_016958467.1|DBIA
OG0005082	LOC117571930|XP_034110309.1|DALB	LOC108030690|XP_016959213.1|DBIA
OG0005083	LOC117568185|XP_034104532.1|DALB	LOC108023992|XP_016949217.1|DBIA
OG0005084	LOC117567978|XP_034104187.1|DALB	LOC108034989|XP_016965808.1|DBIA
OG0005085	LOC117572173|XP_034110714.1|DALB	LOC108028297|XP_016955508.1|DBIA
OG0005086	LOC117569893|XP_034107126.1|DALB	LOC108030350|XP_016958704.1|DBIA
OG0005087	LOC117567405|XP_034103255.1|DALB	LOC108035184|XP_016966153.1|DBIA
OG0005088	LOC117572434|XP_034111152.1|DALB	LOC108022823|XP_016947453.1|DBIA
OG0005089	LOC117572429|XP_034111145.1|DALB	LOC108022822|XP_016947452.1|DBIA
OG0005090	LOC117572274|XP_034110868.1|DALB	LOC108026804|XP_016953458.1|DBIA
OG0005091	LOC117572690|XP_034111625.1|DALB	LOC108029668|XP_016957585.1|DBIA
OG0005092	LOC117568154|XP_034104463.1|DALB	LOC108028828|XP_016956306.1|DBIA
OG0005093	LOC117567816|XP_034103942.1|DALB	LOC108028468|XP_016955817.1|DBIA
OG0005094	LOC117572006|XP_034110413.1|DALB	LOC108034893|XP_016965593.1|DBIA
OG0005095	LOC117569851|XP_034107074.1|DALB	LOC108022595|XP_016947114.1|DBIA
OG0005096	LOC117564106|XP_034098647.1|DALB	LOC108027895|XP_016955003.1|DBIA
OG0005097	LOC117570524|XP_034108117.1|DALB	LOC108026930|XP_016953632.1|DBIA
OG0005098	LOC117571474|XP_034109523.1|DALB	LOC108022729|XP_016947302.1|DBIA
OG0005099	LOC117570802|XP_034108549.1|DALB	LOC108023122|XP_016947879.1|DBIA
OG0005100	LOC117570801|XP_034108548.1|DALB	LOC108023121|XP_016947878.1|DBIA
OG0005101	LOC117575287|XP_034115322.1|DALB	LOC108032082|XP_016961395.1|DBIA
OG0005102	LOC117568278|XP_034104662.1|DALB	LOC108022832|XP_016947466.1|DBIA
OG0005103	LOC117571444|XP_034109479.1|DALB	LOC108026685|XP_016953263.1|DBIA
OG0005104	LOC117563447|XP_034097677.1|DALB	LOC108036131|XP_016967605.1|DBIA
OG0005105	LOC117572482|XP_034111222.1|DALB	LOC108034570|XP_016964990.1|DBIA
OG0005106	LOC117572593|XP_034111376.1|DALB	LOC108034802|XP_016965292.1|DBIA
OG0005107	LOC117567082|XP_034102727.1|DALB	LOC108035659|XP_016966856.1|DBIA
OG0005108	LOC117572441|XP_034111163.1|DALB	LOC108036910|XP_016968804.1|DBIA
OG0005109	LOC117565062|XP_034099938.1|DALB	LOC108032605|XP_016962025.1|DBIA
OG0005110	LOC117572582|XP_034111357.1|DALB	LOC108035005|XP_016965837.1|DBIA
OG0005111	LOC117567378|XP_034103212.1|DALB	LOC108028631|XP_016956041.1|DBIA
OG0005112	LOC117566955|XP_034102488.1|DALB	LOC108031207|XP_016959933.1|DBIA
OG0005113	LOC117567379|XP_034103214.1|DALB	LOC108028633|XP_016956045.1|DBIA
OG0005114	LOC117569881|XP_034107111.1|DALB	LOC108035570|XP_016966728.1|DBIA
OG0005115	LOC117564073|XP_034098589.1|DALB	LOC108027770|XP_016954821.1|DBIA
OG0005116	LOC117570381|XP_034107867.1|DALB	LOC108035404|XP_016966513.1|DBIA
OG0005117	LOC117564118|XP_034098670.1|DALB	LOC108023424|XP_016948399.1|DBIA
OG0005118	LOC117565897|XP_034101134.1|DALB	LOC108034120|XP_016964396.1|DBIA
OG0005119	LOC117570385|XP_034107873.1|DALB	LOC108026669|XP_016953205.1|DBIA
OG0005120	LOC117570347|XP_034107795.1|DALB	LOC108035448|XP_016966573.1|DBIA
OG0005121	LOC117570081|XP_034107412.1|DALB	LOC108030735|XP_016959266.1|DBIA
OG0005122	LOC117567441|XP_034103340.1|DALB	LOC108028598|XP_016956004.1|DBIA
OG0005123	LOC117572623|XP_034111470.1|DALB	LOC108028793|XP_016956263.1|DBIA
OG0005124	LOC117566359|XP_034101738.1|DALB	LOC108035101|XP_016966016.1|DBIA
OG0005125	LOC117567637|XP_034103633.1|DALB	LOC108035098|XP_016966011.1|DBIA
OG0005126	LOC117571505|XP_034109565.1|DALB	LOC108035379|XP_016966474.1|DBIA
OG0005127	LOC117569101|XP_034106010.1|DALB	LOC108034879|XP_016965573.1|DBIA
OG0005128	LOC117568669|XP_034105364.1|DALB	LOC108030267|XP_016958579.1|DBIA
OG0005129	LOC117570488|XP_034108070.1|DALB	LOC108028569|XP_016955965.1|DBIA
OG0005130	LOC117571813|XP_034110074.1|DALB	LOC108028528|XP_016955908.1|DBIA
OG0005131	LOC117571407|XP_034109435.1|DALB	LOC108028445|XP_016955770.1|DBIA
OG0005132	LOC117566852|XP_034102335.1|DALB	LOC108028425|XP_016955744.1|DBIA
OG0005133	LOC117570965|XP_034108798.1|DALB	LOC108035604|XP_016966772.1|DBIA
OG0005134	LOC117567570|XP_034103531.1|DALB	LOC108030568|XP_016958958.1|DBIA
OG0005135	LOC117567887|XP_034104049.1|DALB	LOC108035431|XP_016966552.1|DBIA
OG0005136	LOC117568250|XP_034104620.1|DALB	LOC108035377|XP_016966470.1|DBIA
OG0005137	LOC117576708|XP_034117614.1|DALB	LOC108024667|XP_016950225.1|DBIA
OG0005138	LOC117568783|XP_034105511.1|DALB	LOC108028107|XP_016955242.1|DBIA
OG0005139	LOC117570158|XP_034107515.1|DALB	LOC108028303|XP_016955514.1|DBIA
OG0005140	LOC117566127|XP_034101496.1|DALB	LOC108027774|XP_016954825.1|DBIA
OG0005141	LOC117572415|XP_034111088.1|DALB	LOC108036449|XP_016968086.1|DBIA
OG0005142	LOC117569408|XP_034106436.1|DALB	LOC108035477|XP_016966616.1|DBIA
OG0005143	LOC117572013|XP_034110425.1|DALB	LOC108035039|XP_016965874.1|DBIA
OG0005144	LOC117569335|XP_034106356.1|DALB	LOC108034589|XP_016965011.1|DBIA
OG0005145	LOC117569918|XP_034107154.1|DALB	LOC108035664|XP_016966861.1|DBIA
OG0005146	LOC117570476|XP_034108051.1|DALB	LOC108028377|XP_016955659.1|DBIA
OG0005147	LOC117570478|XP_034108054.1|DALB	LOC108028379|XP_016955664.1|DBIA
OG0005148	LOC117568453|XP_034105019.1|DALB	LOC108030574|XP_016958989.1|DBIA
OG0005149	LOC117570690|XP_034108383.1|DALB	LOC108022671|XP_016947231.1|DBIA
OG0005150	LOC117567935|XP_034104116.1|DALB	LOC108035282|XP_016966336.1|DBIA
OG0005151	LOC117567600|XP_034103578.1|DALB	LOC108035208|XP_016966207.1|DBIA
OG0005152	LOC117571620|XP_034109733.1|DALB	LOC108035537|XP_016966693.1|DBIA
OG0005153	LOC117571613|XP_034109724.1|DALB	LOC108035556|XP_016966713.1|DBIA
OG0005154	LOC117571611|XP_034109721.1|DALB	LOC108035058|XP_016965932.1|DBIA
OG0005155	LOC117570038|XP_034107353.1|DALB	LOC108031064|XP_016959761.1|DBIA
OG0005156	LOC117574076|XP_034113601.1|DALB	LOC108027332|XP_016954233.1|DBIA
OG0005157	LOC117568619|XP_034105289.1|DALB	LOC108026634|XP_016953144.1|DBIA
OG0005158	LOC117567830|XP_034103965.1|DALB	LOC108028276|XP_016955469.1|DBIA
OG0005159	LOC117569525|XP_034106615.1|DALB	LOC108035427|XP_016966547.1|DBIA
OG0005160	LOC117572038|XP_034110492.1|DALB	LOC108028122|XP_016955261.1|DBIA
OG0005161	LOC117570832|XP_034108595.1|DALB	LOC108026858|XP_016953528.1|DBIA
OG0005162	LOC117578223|XP_034119487.1|DALB	LOC108023651|XP_016948760.1|DBIA
OG0005163	LOC117566950|XP_034102473.1|DALB	LOC108030816|XP_016959405.1|DBIA
OG0005164	LOC117567856|XP_034104006.1|DALB	LOC108035483|XP_016966622.1|DBIA
OG0005165	LOC117572765|XP_034111741.1|DALB	LOC108030201|XP_016958447.1|DBIA
OG0005166	LOC117576049|XP_034116471.1|DALB	LOC108032942|XP_016962505.1|DBIA
OG0005167	LOC117576053|XP_034116476.1|DALB	LOC108032871|XP_016962360.1|DBIA
OG0005168	LOC117567486|XP_034103406.1|DALB	LOC108035454|XP_016966581.1|DBIA
OG0005169	LOC117572667|XP_034111563.1|DALB	LOC108035067|XP_016965947.1|DBIA
OG0005170	LOC117572664|XP_034111552.1|DALB	LOC108035065|XP_016965944.1|DBIA
OG0005171	LOC117572666|XP_034111562.1|DALB	LOC108035066|XP_016965946.1|DBIA
OG0005172	LOC117569529|XP_034106623.1|DALB	LOC108026822|XP_016953478.1|DBIA
OG0005173	LOC117571678|XP_034109810.1|DALB	LOC108030440|XP_016958819.1|DBIA
OG0005174	LOC117570310|XP_034107743.1|DALB	LOC108023056|XP_016947792.1|DBIA
OG0005175	LOC117570295|XP_034107707.1|DALB	LOC108022597|XP_016947119.1|DBIA
OG0005176	LOC117570227|XP_034107620.1|DALB	LOC108029749|XP_016957731.1|DBIA
OG0005177	LOC117569878|XP_034107108.1|DALB	LOC108023005|XP_016947725.1|DBIA
OG0005178	LOC117567123|XP_034102821.1|DALB	LOC108035677|XP_016966876.1|DBIA
OG0005179	LOC117572019|XP_034110458.1|DALB	LOC108034827|XP_016965425.1|DBIA
OG0005180	LOC117572399|XP_034111070.1|DALB	LOC108028524|XP_016955900.1|DBIA
OG0005181	LOC117563453|XP_034097695.1|DALB	LOC108025930|XP_016952112.1|DBIA
OG0005182	LOC117567339|XP_034103151.1|DALB	LOC108036441|XP_016968068.1|DBIA
OG0005183	LOC117567629|XP_034103614.1|DALB	LOC108036365|XP_016967935.1|DBIA
OG0005184	LOC117567967|XP_034104167.1|DALB	LOC108036549|XP_016968269.1|DBIA
OG0005185	LOC117567702|XP_034103724.1|DALB	LOC108036241|XP_016967739.1|DBIA
OG0005186	LOC117566570|XP_034102003.1|DALB	LOC108022585|XP_016947099.1|DBIA
OG0005187	LOC117571680|XP_034109812.1|DALB	LOC108030095|XP_016958231.1|DBIA
OG0005188	LOC117572714|XP_034111668.1|DALB	LOC108030273|XP_016958587.1|DBIA
OG0005189	LOC117565514|XP_034100558.1|DALB	LOC108024199|XP_016949538.1|DBIA
OG0005190	LOC117571026|XP_034108876.1|DALB	LOC108035703|XP_016966914.1|DBIA
OG0005191	LOC117575886|XP_034116217.1|DALB, LOC117575887|XP_034116219.1|DALB	LOC108024574|XP_016950064.1|DBIA
OG0005192	LOC117567443|XP_034103342.1|DALB	LOC108023071|XP_016947809.1|DBIA
OG0005193	LOC117569385|XP_034106406.1|DALB	LOC108036480|XP_016968149.1|DBIA
OG0005194	LOC117570568|XP_034108191.1|DALB	LOC108029564|XP_016957406.1|DBIA
OG0005195	LOC117570377|XP_034107862.1|DALB	LOC108030037|XP_016958097.1|DBIA
OG0005196	LOC117567738|XP_034103814.1|DALB	LOC108028763|XP_016956226.1|DBIA
OG0005197	LOC117570831|XP_034108594.1|DALB	LOC108026956|XP_016953658.1|DBIA
OG0005198	LOC117569624|XP_034106752.1|DALB	LOC108035936|XP_016967217.1|DBIA
OG0005199	LOC117566911|XP_034102422.1|DALB	LOC108030142|XP_016958347.1|DBIA
OG0005200	LOC117566888|XP_034102391.1|DALB	LOC108022483|XP_016946922.1|DBIA
OG0005201	LOC117570433|XP_034107980.1|DALB	LOC108022445|XP_016946837.1|DBIA
OG0005202	LOC117571188|XP_034109116.1|DALB	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC117568615|XP_034105267.1|DALB	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC117564885|XP_034099724.1|DALB	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC117564344|XP_034098945.1|DALB	LOC108034716|XP_016965149.1|DBIA
OG0005206	LOC117569435|XP_034106488.1|DALB	LOC108022974|XP_016947688.1|DBIA
OG0005207	LOC117566378|XP_034101772.1|DALB	LOC108036400|XP_016968007.1|DBIA
OG0005208	LOC117569667|XP_034106804.1|DALB	LOC108036268|XP_016967768.1|DBIA
OG0005209	LOC117563291|XP_034097425.1|DALB	LOC108029212|XP_016956892.1|DBIA
OG0005210	LOC117563289|XP_034097422.1|DALB	LOC108029152|XP_016956774.1|DBIA
OG0005211	LOC117570602|XP_034108237.1|DALB	LOC108030860|XP_016959492.1|DBIA
OG0005212	LOC117570840|XP_034108611.1|DALB	LOC108026820|XP_016953476.1|DBIA
OG0005213	LOC117577994|XP_034118983.1|DALB	LOC108023408|XP_016948355.1|DBIA
OG0005214	LOC117565882|XP_034101112.1|DALB	LOC108036759|XP_016968577.1|DBIA
OG0005215	LOC117566013|XP_034101324.1|DALB	LOC108029235|XP_016956918.1|DBIA
OG0005216	LOC117563658|XP_034097964.1|DALB	LOC108036103|XP_016967564.1|DBIA
OG0005217	LOC117577417|XP_034118215.1|DALB	LOC108033784|XP_016963877.1|DBIA
OG0005218	LOC117564768|XP_034099556.1|DALB	LOC108036785|XP_016968618.1|DBIA
OG0005219	LOC117569889|XP_034107120.1|DALB	LOC108036603|XP_016968354.1|DBIA
OG0005220	LOC117569357|XP_034106381.1|DALB	LOC108028879|XP_016956379.1|DBIA
OG0005221	LOC117565713|XP_034100852.1|DALB	LOC108032802|XP_016962297.1|DBIA
OG0005222	LOC117565326|XP_034100255.1|DALB	LOC108033619|XP_016963472.1|DBIA
OG0005223	LOC117565150|XP_034100020.1|DALB	LOC108032674|XP_016962132.1|DBIA
OG0005224	LOC117563887|XP_034098336.1|DALB	LOC108036724|XP_016968512.1|DBIA
OG0005226	LOC117563382|XP_034097580.1|DALB	LOC108036763|XP_016968584.1|DBIA
OG0005227	LOC117565876|XP_034101107.1|DALB	LOC108034201|XP_016964521.1|DBIA
OG0005228	LOC117565873|XP_034101104.1|DALB	LOC108033662|XP_016963588.1|DBIA
OG0005229	LOC117566050|XP_034101392.1|DALB	LOC108029150|XP_016956770.1|DBIA
OG0005230	LOC117566183|XP_034101579.1|DALB	LOC108033769|XP_016963854.1|DBIA
OG0005231	LOC117565352|XP_034100301.1|DALB	LOC108033324|XP_016963102.1|DBIA
OG0005232	LOC117564756|XP_034099540.1|DALB	LOC108027824|XP_016954894.1|DBIA
OG0005233	LOC117564159|XP_034098717.1|DALB	LOC108028981|XP_016956510.1|DBIA
OG0005234	LOC117565136|XP_034099997.1|DALB	LOC108032763|XP_016962248.1|DBIA
OG0005235	LOC117563245|XP_034097347.1|DALB	LOC108033933|XP_016964101.1|DBIA
OG0005236	LOC117565588|XP_034100678.1|DALB	LOC108027680|XP_016954715.1|DBIA
OG0005237	LOC117564152|XP_034098709.1|DALB	LOC108027837|XP_016954911.1|DBIA
OG0005238	LOC117564153|XP_034098710.1|DALB	LOC108027734|XP_016954775.1|DBIA
OG0005239	LOC117566077|XP_034101446.1|DALB	LOC108036125|XP_016967599.1|DBIA
OG0005240	LOC117565241|XP_034100143.1|DALB	LOC108034277|XP_016964625.1|DBIA
OG0005241	LOC117563502|XP_034097765.1|DALB	LOC108027783|XP_016954836.1|DBIA
OG0005243	LOC117566203|XP_034101620.1|DALB	LOC108029121|XP_016956727.1|DBIA
OG0005244	LOC117574239|XP_034113843.1|DALB	LOC108031666|XP_016960792.1|DBIA
OG0005245	LOC117576878|XP_034117878.1|DALB	LOC108027292|XP_016954174.1|DBIA
OG0005246	LOC117563568|XP_034097841.1|DALB	LOC108029169|XP_016956803.1|DBIA
OG0005247	LOC117566918|XP_034102430.1|DALB	LOC108022686|XP_016947247.1|DBIA
OG0005248	LOC117571544|XP_034109631.1|DALB	LOC108031413|XP_016960302.1|DBIA
OG0005249	LOC117573323|XP_034112322.1|DALB	LOC108023968|XP_016949181.1|DBIA
OG0005250	LOC117577400|XP_034118198.1|DALB	LOC108033725|XP_016963760.1|DBIA
OG0005251	LOC117564481|XP_034099173.1|DALB	LOC108033970|XP_016964171.1|DBIA
OG0005252	LOC117565662|XP_034100775.1|DALB	LOC108033632|XP_016963539.1|DBIA
OG0005253	LOC117563782|XP_034098179.1|DALB	LOC108033624|XP_016963486.1|DBIA
OG0005254	LOC117563444|XP_034097672.1|DALB	LOC108032385|XP_016961695.1|DBIA
OG0005255	LOC117563443|XP_034097671.1|DALB	LOC108032746|XP_016962222.1|DBIA
OG0005256	LOC117564112|XP_034098656.1|DALB	LOC108024076|XP_016949336.1|DBIA
OG0005257	LOC117565373|XP_034100332.1|DALB	LOC108036143|XP_016967620.1|DBIA
OG0005258	LOC117564546|XP_034099260.1|DALB	LOC108032707|XP_016962175.1|DBIA
OG0005259	LOC117563470|XP_034097716.1|DALB	LOC108032636|XP_016962069.1|DBIA
OG0005260	LOC117563472|XP_034097719.1|DALB	LOC108032635|XP_016962068.1|DBIA
OG0005261	LOC117566197|XP_034101605.1|DALB	LOC108034012|XP_016964230.1|DBIA
OG0005262	LOC117563741|XP_034098112.1|DALB	LOC108029175|XP_016956817.1|DBIA
OG0005263	LOC117563640|XP_034097940.1|DALB	LOC108032643|XP_016962078.1|DBIA
OG0005264	LOC117576183|XP_034116664.1|DALB	LOC108024834|XP_016950457.1|DBIA
OG0005265	LOC117564643|XP_034099394.1|DALB	LOC108032657|XP_016962102.1|DBIA
OG0005266	LOC117563492|XP_034097745.1|DALB	LOC108032716|XP_016962186.1|DBIA
OG0005267	LOC117563651|XP_034097952.1|DALB	LOC108027776|XP_016954827.1|DBIA
OG0005268	LOC117563650|XP_034097951.1|DALB	LOC108027772|XP_016954823.1|DBIA
OG0005269	LOC117563711|XP_034098049.1|DALB	LOC108027855|XP_016954942.1|DBIA
OG0005270	LOC117564628|XP_034099375.1|DALB	LOC108034329|XP_016964695.1|DBIA
OG0005271	LOC117578375|XP_034119696.1|DALB	LOC108033740|XP_016963787.1|DBIA
OG0005272	LOC117565603|XP_034100695.1|DALB	LOC108034064|XP_016964307.1|DBIA
OG0005273	LOC117563457|XP_034097701.1|DALB	LOC108036061|XP_016967493.1|DBIA
OG0005274	LOC117564140|XP_034098694.1|DALB	LOC108033976|XP_016964183.1|DBIA
OG0005275	LOC117564472|XP_034099161.1|DALB	LOC108034489|XP_016964886.1|DBIA
OG0005276	LOC117564747|XP_034099528.1|DALB	LOC108029243|XP_016956927.1|DBIA
OG0005277	LOC117566010|XP_034101322.1|DALB	LOC108029301|XP_016956993.1|DBIA
OG0005278	LOC117571250|XP_034109194.1|DALB	LOC108030241|XP_016958536.1|DBIA
OG0005279	LOC117564397|XP_034099009.1|DALB	LOC108021857|XP_016946134.1|DBIA
OG0005280	LOC117565868|XP_034101096.1|DALB	LOC108027877|XP_016954982.1|DBIA
OG0005281	LOC117564898|XP_034099739.1|DALB	LOC108029128|XP_016956738.1|DBIA
OG0005282	LOC117573414|XP_034112510.1|DALB	LOC108027304|XP_016954186.1|DBIA
OG0005283	LOC117574169|XP_034113751.1|DALB	LOC108026362|XP_016952765.1|DBIA
OG0005284	LOC117566008|XP_034101320.1|DALB	LOC108033777|XP_016963866.1|DBIA
OG0005285	LOC117566007|XP_034101319.1|DALB	LOC108034281|XP_016964629.1|DBIA
OG0005286	LOC117565872|XP_034101099.1|DALB	LOC108027782|XP_016954834.1|DBIA
OG0005287	LOC117564668|XP_034099423.1|DALB	LOC108027780|XP_016954832.1|DBIA
OG0005288	LOC117564536|XP_034099249.1|DALB	LOC108033693|XP_016963681.1|DBIA
OG0005289	LOC117564482|XP_034099177.1|DALB	LOC108027345|XP_016954255.1|DBIA
OG0005290	LOC117574057|XP_034113564.1|DALB	LOC108027299|XP_016954181.1|DBIA
OG0005293	LOC117563508|XP_034097774.1|DALB	LOC108029307|XP_016957000.1|DBIA
OG0005294	LOC117563404|XP_034097628.1|DALB	LOC108034175|XP_016964476.1|DBIA
OG0005296	LOC117573775|XP_034113065.1|DALB	LOC108027206|XP_016954005.1|DBIA
OG0005297	LOC117565077|XP_034099918.1|DALB	LOC108036119|XP_016967592.1|DBIA
OG0005298	LOC117565411|XP_034100388.1|DALB	LOC108032738|XP_016962212.1|DBIA
OG0005299	LOC117575128|XP_034115122.1|DALB	LOC108025479|XP_016951481.1|DBIA
OG0005300	LOC117577769|XP_034118573.1|DALB	LOC108023793|XP_016948921.1|DBIA
OG0005301	LOC117565824|XP_034101019.1|DALB	LOC108034794|XP_016965275.1|DBIA
OG0005302	LOC117568254|XP_034104627.1|DALB	LOC108030265|XP_016958577.1|DBIA
OG0005303	LOC117564719|XP_034099493.1|DALB	LOC108033932|XP_016964100.1|DBIA
OG0005304	LOC117564249|XP_034098844.1|DALB	LOC108034296|XP_016964647.1|DBIA
OG0005305	LOC117568068|XP_034104319.1|DALB	LOC108030242|XP_016958537.1|DBIA
OG0005306	LOC117564450|XP_034099118.1|DALB	LOC108034905|XP_016965627.1|DBIA
OG0005307	LOC117564212|XP_034098787.1|DALB	LOC108033401|XP_016963209.1|DBIA
OG0005308	LOC117564108|XP_034098649.1|DALB	LOC108033905|XP_016964060.1|DBIA
OG0005309	LOC117578378|XP_034119702.1|DALB	LOC108034666|XP_016965097.1|DBIA
OG0005310	LOC117564442|XP_034099072.1|DALB	LOC108036137|XP_016967612.1|DBIA
OG0005311	LOC117564005|XP_034098487.1|DALB	LOC108033927|XP_016964091.1|DBIA
OG0005312	LOC117563321|XP_034097472.1|DALB	LOC108036760|XP_016968579.1|DBIA
OG0005313	LOC117563310|XP_034097449.1|DALB	LOC108034881|XP_016965578.1|DBIA
OG0005314	LOC117564602|XP_034099349.1|DALB	LOC108033984|XP_016964197.1|DBIA
OG0005315	LOC117563475|XP_034097723.1|DALB	LOC108033794|XP_016963893.1|DBIA
OG0005316	LOC117570570|XP_034108196.1|DALB	LOC108030195|XP_016958439.1|DBIA
OG0005317	LOC117563951|XP_034098415.1|DALB	LOC108034592|XP_016965017.1|DBIA
OG0005318	LOC117565660|XP_034100773.1|DALB	LOC108032711|XP_016962185.1|DBIA
OG0005319	LOC117563948|XP_034098411.1|DALB	LOC108029167|XP_016956801.1|DBIA
OG0005320	LOC117566060|XP_034101407.1|DALB	LOC108032666|XP_016962115.1|DBIA
OG0005321	LOC117566143|XP_034101520.1|DALB	LOC108034068|XP_016964312.1|DBIA
OG0005322	LOC117565887|XP_034101119.1|DALB	LOC108032670|XP_016962122.1|DBIA
OG0005323	LOC117563667|XP_034097976.1|DALB	LOC108032614|XP_016962039.1|DBIA
OG0005324	LOC117564248|XP_034098841.1|DALB	LOC108032726|XP_016962195.1|DBIA
OG0005326	LOC117564251|XP_034098846.1|DALB	LOC108032816|XP_016962319.1|DBIA
OG0005327	LOC117578403|XP_034119748.1|DALB	LOC108032785|XP_016962277.1|DBIA
OG0005328	LOC117576028|XP_034116428.1|DALB	LOC108024620|XP_016950147.1|DBIA
OG0005329	LOC117571933|XP_034110313.1|DALB	LOC108029779|XP_016957781.1|DBIA
OG0005330	LOC117570718|XP_034108420.1|DALB	LOC108029769|XP_016957770.1|DBIA
OG0005331	LOC117563652|XP_034097953.1|DALB	LOC108029181|XP_016956833.1|DBIA
OG0005332	LOC117564036|XP_034098531.1|DALB	LOC108034272|XP_016964619.1|DBIA
OG0005333	LOC117565493|XP_034100491.1|DALB	LOC108034297|XP_016964648.1|DBIA
OG0005334	LOC117563464|XP_034097707.1|DALB	LOC108034009|XP_016964228.1|DBIA
OG0005335	LOC117570276|XP_034107685.1|DALB	LOC108029672|XP_016957607.1|DBIA
OG0005336	LOC117569084|XP_034105990.1|DALB	LOC108036353|XP_016967918.1|DBIA
OG0005337	LOC117569846|XP_034107066.1|DALB	LOC108022841|XP_016947501.1|DBIA
OG0005338	LOC117563546|XP_034097815.1|DALB	LOC108034822|XP_016965414.1|DBIA
OG0005339	LOC117563426|XP_034097651.1|DALB	LOC108033290|XP_016963045.1|DBIA
OG0005340	LOC117563293|XP_034097427.1|DALB	LOC108034742|XP_016965180.1|DBIA
OG0005341	LOC117572778|XP_034111764.1|DALB	LOC108029797|XP_016957800.1|DBIA
OG0005342	LOC117564778|XP_034099567.1|DALB	LOC108034132|XP_016964410.1|DBIA
OG0005343	LOC117569857|XP_034107081.1|DALB	LOC108030390|XP_016958761.1|DBIA
OG0005344	LOC117569283|XP_034106280.1|DALB	LOC108029968|XP_016957962.1|DBIA
OG0005345	LOC117563367|XP_034097557.1|DALB	LOC108034310|XP_016964669.1|DBIA
OG0005346	LOC117563262|XP_034097376.1|DALB	LOC108033424|XP_016963234.1|DBIA
OG0005347	LOC117564101|XP_034098638.1|DALB	LOC108029174|XP_016956813.1|DBIA
OG0005348	LOC117563309|XP_034097448.1|DALB	LOC108034534|XP_016964952.1|DBIA
OG0005349	LOC117565541|XP_034100576.1|DALB	LOC108035125|XP_016966049.1|DBIA
OG0005350	LOC117565462|XP_034100457.1|DALB	LOC108033249|XP_016963004.1|DBIA
OG0005351	LOC117569298|XP_034106297.1|DALB	LOC108034809|XP_016965332.1|DBIA
OG0005352	LOC117564205|XP_034098776.1|DALB	LOC108033956|XP_016964143.1|DBIA
OG0005353	LOC117572208|XP_034110768.1|DALB	LOC108023017|XP_016947741.1|DBIA
OG0005354	LOC117563804|XP_034098228.1|DALB	LOC108027758|XP_016954800.1|DBIA
OG0005355	LOC117564117|XP_034098665.1|DALB	LOC108029093|XP_016956672.1|DBIA
OG0005356	LOC117564125|XP_034098674.1|DALB	LOC108029096|XP_016956675.1|DBIA
