Orthogroup	DALB.longest_only	DBUS.longest_only
OG0005740	LOC117576804|XP_034117755.1|DALB	LOC108604754|XP_017849831.1|DBUS
OG0005741	LOC117575354|XP_034115410.1|DALB	LOC108601786|XP_017845201.1|DBUS
OG0005742	LOC117573338|XP_034112339.1|DALB	LOC108601948|XP_017845421.1|DBUS
OG0005743	LOC117576411|XP_034117030.1|DALB	LOC108602044|XP_017845541.1|DBUS
OG0005744	LOC117576387|XP_034116990.1|DALB	LOC108601731|XP_017845141.1|DBUS
OG0005745	LOC117576569|XP_034117299.1|DALB	LOC108602914|XP_017846714.1|DBUS
OG0005746	LOC117576574|XP_034117335.1|DALB	LOC108604623|XP_017849660.1|DBUS
OG0005747	LOC117575050|XP_034115023.1|DALB	LOC108602205|XP_017845741.1|DBUS
OG0005748	LOC117575466|XP_034115571.1|DALB	LOC108601941|XP_017845410.1|DBUS
OG0005749	LOC117570711|XP_034108415.1|DALB	LOC108605148|XP_017850211.1|DBUS
OG0005750	LOC117573413|XP_034112509.1|DALB	LOC108603707|XP_017848236.1|DBUS
OG0005751	LOC117570767|XP_034108492.1|DALB	LOC108599982|XP_017842743.2|DBUS
OG0005752	LOC117572417|XP_034111094.1|DALB	LOC108596915|XP_017838612.1|DBUS
OG0005753	LOC117565811|XP_034100995.1|DALB	LOC108608174|XP_033148916.1|DBUS
OG0005754	LOC117572080|XP_034110563.1|DALB	LOC108596052|XP_017836934.1|DBUS
OG0005755	LOC117569272|XP_034106262.1|DALB	LOC108595153|XP_017835807.1|DBUS
OG0005756	LOC117576923|XP_034117956.1|DALB	LOC108602976|XP_017846850.1|DBUS
OG0005757	LOC117576412|XP_034117031.1|DALB	LOC108602043|XP_017845540.1|DBUS
OG0005758	LOC117574658|XP_034114453.1|DALB	LOC108604096|XP_017848866.1|DBUS
OG0005759	LOC117573208|XP_034112098.1|DALB	LOC108602740|XP_017846380.1|DBUS
OG0005760	LOC117575063|XP_034115044.1|DALB	LOC108601714|XP_017845120.1|DBUS
OG0005761	LOC117576164|XP_034116629.1|DALB	LOC108603973|XP_017848673.1|DBUS
OG0005762	LOC117574001|XP_034113456.1|DALB	LOC108602853|XP_017846616.1|DBUS
OG0005763	LOC117566906|XP_034102415.1|DALB	LOC108597746|XP_017839942.1|DBUS
OG0005764	LOC117575632|XP_034115803.1|DALB	LOC108603514|XP_017847892.1|DBUS
OG0005765	LOC117573679|XP_034112914.1|DALB	LOC108603511|XP_017847878.1|DBUS
OG0005766	LOC117573983|XP_034113422.1|DALB	LOC108603583|XP_017848012.1|DBUS
OG0005767	LOC117573562|XP_034112739.1|DALB	LOC108603491|XP_017847835.1|DBUS
OG0005768	LOC117576720|XP_034117631.1|DALB, LOC117572211|XP_034110777.1|DALB	LOC108606932|XP_017852972.1|DBUS
OG0005769	LOC117574819|XP_034114678.1|DALB	LOC108603191|XP_017847257.1|DBUS
OG0005770	LOC117573749|XP_034113020.1|DALB	LOC108601646|XP_017845034.1|DBUS
OG0005771	LOC117573901|XP_034113300.1|DALB	LOC108603128|XP_017847137.1|DBUS
OG0005772	LOC117573730|XP_034112992.1|DALB	LOC108603847|XP_017848489.1|DBUS
OG0005773	LOC117574352|XP_034114064.1|DALB	LOC108602488|XP_017846102.1|DBUS
OG0005774	LOC117576959|XP_034118024.1|DALB	LOC108602325|XP_017845901.1|DBUS
OG0005775	LOC117571819|XP_034110081.1|DALB	LOC108600972|XP_017844322.2|DBUS
OG0005776	LOC117567563|XP_034103514.1|DALB	LOC108600906|XP_017844221.1|DBUS
OG0005777	LOC117566157|XP_034101537.1|DALB	LOC108597587|XP_017839699.1|DBUS
OG0005779	LOC117573640|XP_034112841.1|DALB	LOC108603893|XP_017848556.1|DBUS
OG0005780	LOC117568072|XP_034104322.1|DALB	LOC108600783|XP_017844041.1|DBUS
OG0005781	LOC117571655|XP_034109781.1|DALB	LOC108600613|XP_017843780.1|DBUS
OG0005782	LOC117571653|XP_034109777.1|DALB	LOC108600740|XP_017843974.1|DBUS
OG0005783	LOC117567411|XP_034103277.1|DALB	LOC108596158|XP_017837152.1|DBUS
OG0005784	LOC117575459|XP_034115558.1|DALB	LOC108601790|XP_017845214.1|DBUS
OG0005785	LOC117574904|XP_034114833.1|DALB	LOC108603959|XP_017848645.1|DBUS
OG0005786	LOC117575037|XP_034115009.1|DALB	LOC108602105|XP_017845618.1|DBUS
OG0005787	LOC117576329|XP_034116887.1|DALB	LOC108604699|XP_017849747.1|DBUS
OG0005788	LOC117572422|XP_034111117.1|DALB	LOC108597534|XP_017839623.1|DBUS
OG0005789	LOC117575954|XP_034116322.1|DALB	LOC108602449|XP_017846059.1|DBUS
OG0005790	LOC117573581|XP_034112759.1|DALB	LOC108603123|XP_017847131.1|DBUS
OG0005791	LOC117575371|XP_034115431.1|DALB	LOC108603841|XP_017848478.1|DBUS
OG0005792	LOC117575374|XP_034115437.1|DALB	LOC108603843|XP_017848481.1|DBUS
OG0005793	LOC117574890|XP_034114818.1|DALB	LOC108601992|XP_017845478.1|DBUS
OG0005794	LOC117567258|XP_034102999.1|DALB	LOC108597258|XP_017839204.1|DBUS
OG0005795	LOC117576287|XP_034116830.1|DALB	LOC108601670|XP_017845061.1|DBUS
OG0005796	LOC117571800|XP_034110056.1|DALB	LOC108600100|XP_017842958.1|DBUS
OG0005797	LOC117571880|XP_034110231.1|DALB	LOC108601033|XP_017844401.1|DBUS
OG0005798	LOC117576443|XP_034117097.1|DALB	LOC108603441|XP_017847754.1|DBUS
OG0005799	LOC117574580|XP_034114351.1|DALB	LOC108602805|XP_017846516.1|DBUS
OG0005800	LOC117574585|XP_034114359.1|DALB	LOC108603602|XP_017848038.1|DBUS
OG0005801	LOC117574584|XP_034114358.1|DALB	LOC108603601|XP_017848036.1|DBUS
OG0005802	LOC117576338|XP_034116903.1|DALB	LOC108601594|XP_017844983.1|DBUS
OG0005803	LOC117573276|XP_034112250.1|DALB	LOC108603379|XP_017847636.1|DBUS
OG0005804	LOC117574527|XP_034114280.1|DALB	LOC108602253|XP_017845795.1|DBUS
OG0005805	LOC117567839|XP_034103978.1|DALB	LOC108597269|XP_017839220.1|DBUS
OG0005806	LOC117576374|XP_034116960.1|DALB	LOC108604739|XP_017849810.1|DBUS
OG0005807	LOC117573305|XP_034112301.1|DALB	LOC108601526|XP_017844914.1|DBUS
OG0005808	LOC117564677|XP_034099439.1|DALB	LOC108604915|XP_017849974.1|DBUS
OG0005809	LOC117572408|XP_034111081.1|DALB	LOC108599528|XP_017841892.1|DBUS
OG0005810	LOC117574587|XP_034114361.1|DALB	LOC108602813|XP_017846533.1|DBUS
OG0005811	LOC117574588|XP_034114362.1|DALB	LOC108602814|XP_017846534.1|DBUS
OG0005812	LOC117575493|XP_034115618.1|DALB	LOC108604710|XP_017849768.1|DBUS
OG0005813	LOC117574042|XP_034113536.1|DALB	LOC108603417|XP_017847701.1|DBUS
OG0005814	LOC117575725|XP_034115958.1|DALB	LOC108603608|XP_017848044.1|DBUS
OG0005815	LOC117566882|XP_034102385.1|DALB	LOC108595168|XP_017835829.1|DBUS
OG0005817	LOC117573729|XP_034112990.1|DALB	LOC108603846|XP_017848486.1|DBUS
OG0005818	LOC117574369|XP_034114094.1|DALB	LOC108604686|XP_017849731.1|DBUS
OG0005819	LOC117575497|XP_034115631.1|DALB	LOC108601688|XP_017845087.1|DBUS
OG0005820	LOC117575498|XP_034115632.1|DALB	LOC108601689|XP_017845088.1|DBUS
OG0005821	LOC117573674|XP_034112894.1|DALB	LOC108601667|XP_017845057.1|DBUS
OG0005822	LOC117565041|XP_034099879.1|DALB	LOC108600288|XP_017843252.1|DBUS
OG0005823	LOC117568665|XP_034105363.1|DALB	LOC108605204|XP_017850295.1|DBUS
OG0005824	LOC117575275|XP_034115305.1|DALB	LOC108603110|XP_017847104.1|DBUS
OG0005825	LOC117570556|XP_034108173.1|DALB	LOC108599807|XP_017842372.1|DBUS
OG0005826	LOC117566865|XP_034102356.1|DALB	LOC108597114|XP_033150955.1|DBUS
OG0005826	LOC117573146|XP_034111976.1|DALB	LOC108602398|XP_017845998.1|DBUS
OG0005827	LOC117576360|XP_034116941.1|DALB	LOC108602228|XP_017845763.1|DBUS
OG0005828	LOC117569359|XP_034106382.1|DALB	LOC108599683|XP_017842165.1|DBUS
OG0005829	LOC117574237|XP_034113842.1|DALB	LOC108603632|XP_017848080.1|DBUS
OG0005830	LOC117571842|XP_034110121.1|DALB	LOC108600036|XP_017842866.1|DBUS
OG0005831	LOC117566839|XP_034102314.1|DALB	LOC108598115|XP_017840221.1|DBUS
OG0005832	LOC117571660|XP_034109789.1|DALB	LOC108598114|XP_017840220.1|DBUS
OG0005833	LOC117571610|XP_034109719.1|DALB	LOC108599781|XP_017842328.1|DBUS
OG0005834	LOC117571623|XP_034109735.1|DALB	LOC108599784|XP_017842332.2|DBUS
OG0005835	LOC117571616|XP_034109728.1|DALB	LOC108600251|XP_017841069.1|DBUS
OG0005836	LOC117572463|XP_034111196.1|DALB	LOC108598289|XP_033149370.1|DBUS
OG0005837	LOC117576373|XP_034116959.1|DALB	LOC108603376|XP_017847633.1|DBUS
OG0005838	LOC117573503|XP_034112625.1|DALB	LOC108601795|XP_017845220.1|DBUS
OG0005839	LOC117564371|XP_034098979.1|DALB	LOC108594448|XP_017835111.2|DBUS
OG0005840	LOC117573334|XP_034112334.1|DALB	LOC108604802|XP_017849893.1|DBUS
OG0005841	LOC117576450|XP_034117112.1|DALB	LOC108604364|XP_017849294.1|DBUS
OG0005842	LOC117577922|XP_034118809.1|DALB	LOC108606154|XP_017851496.1|DBUS
OG0005843	LOC117566611|XP_034102042.1|DALB	LOC108601152|XP_033149623.1|DBUS
OG0005844	LOC117566980|XP_034102534.1|DALB	LOC108599880|XP_017842547.1|DBUS
OG0005845	LOC117574704|XP_034114507.1|DALB	LOC108602871|XP_017846648.1|DBUS
OG0005846	LOC117574503|XP_034114237.1|DALB	LOC108603224|XP_017847311.2|DBUS
OG0005847	LOC117576384|XP_034116981.1|DALB	LOC108604001|XP_017848730.1|DBUS
OG0005848	LOC117569362|XP_034106388.1|DALB	LOC108606631|XP_017852407.1|DBUS
OG0005849	LOC117572412|XP_034111134.1|DALB	LOC108606576|XP_017852288.1|DBUS
OG0005850	LOC117571721|XP_034109922.1|DALB	LOC108605702|XP_017850983.1|DBUS
OG0005851	LOC117563319|XP_034097470.1|DALB	LOC108608118|XP_017854836.1|DBUS
OG0005852	LOC117575492|XP_034115617.1|DALB	LOC108601690|XP_017845089.1|DBUS
OG0005853	LOC117575060|XP_034115037.1|DALB	LOC108605124|XP_017850176.1|DBUS
OG0005854	LOC117574586|XP_034114360.1|DALB	LOC108602812|XP_017846532.1|DBUS
OG0005855	LOC117568057|XP_034104343.1|DALB	LOC108607094|XP_033150264.1|DBUS
OG0005856	LOC117578167|XP_034119336.1|DALB	LOC108606414|XP_017851993.1|DBUS
OG0005857	LOC117573845|XP_034113205.1|DALB	LOC108603452|XP_017847772.1|DBUS
OG0005858	LOC117575036|XP_034115006.1|DALB	LOC108601832|XP_017845261.1|DBUS
OG0005859	LOC117563997|XP_034098478.1|DALB	LOC108597644|XP_017839787.2|DBUS
OG0005860	LOC117576663|XP_034117511.1|DALB	LOC108603312|XP_017847498.1|DBUS
OG0005861	LOC117576397|XP_034117003.1|DALB	LOC108603361|XP_017847599.1|DBUS
OG0005862	LOC117569595|XP_034106717.1|DALB	LOC108596655|XP_017838130.1|DBUS
OG0005863	LOC117566917|XP_034102429.1|DALB	LOC108597406|XP_017839442.1|DBUS
OG0005864	LOC117575419|XP_034115494.1|DALB	LOC108601905|XP_017845370.1|DBUS
OG0005865	LOC117576653|XP_034117484.1|DALB	LOC108603499|XP_017847854.1|DBUS
OG0005866	LOC117567449|XP_034103352.1|DALB	LOC108595411|XP_017836128.1|DBUS
OG0005867	LOC117566005|XP_034101314.1|DALB	LOC108594664|XP_017835297.2|DBUS
OG0005868	LOC117572646|XP_034111517.1|DALB	LOC108597517|XP_017839599.1|DBUS
OG0005869	LOC117577065|XP_034118076.1|DALB	LOC108605693|XP_017850974.1|DBUS
OG0005870	LOC117569917|XP_034107155.1|DALB	LOC108605306|XP_017850465.1|DBUS
OG0005871	LOC117572255|XP_034110847.1|DALB	LOC108605219|XP_017850316.1|DBUS
OG0005872	LOC117575690|XP_034115893.1|DALB	LOC108602899|XP_017846695.1|DBUS
OG0005874	LOC117578254|XP_034119565.1|DALB	LOC108606787|XP_017852716.1|DBUS
OG0005875	LOC117572660|XP_034111546.1|DALB	LOC108597653|XP_017839796.1|DBUS
OG0005876	LOC117565164|XP_034100042.1|DALB	LOC108606789|XP_017852720.1|DBUS
OG0005877	LOC117571742|XP_034109999.1|DALB	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC117578256|XP_034119566.1|DALB	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC117566028|XP_034101367.1|DALB	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC117571701|XP_034109890.1|DALB	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC117567352|XP_034103176.1|DALB	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC117573254|XP_034112227.1|DALB	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC117566998|XP_034102563.1|DALB	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC117571183|XP_034109103.1|DALB	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC117570230|XP_034107623.1|DALB	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC117572378|XP_034111037.1|DALB	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC117567343|XP_034103161.1|DALB	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC117572289|XP_034110890.1|DALB	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC117570540|XP_034108138.1|DALB	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC117577666|XP_034118444.1|DALB	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC117567357|XP_034103185.1|DALB	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC117569496|XP_034106570.1|DALB	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC117568700|XP_034105405.1|DALB	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC117568702|XP_034105406.1|DALB	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC117568703|XP_034105407.1|DALB	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC117571148|XP_034109043.1|DALB	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC117572158|XP_034110696.1|DALB	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC117566358|XP_034101743.1|DALB	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC117572123|XP_034110641.1|DALB	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC117566220|XP_034101655.1|DALB	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC117567772|XP_034103862.1|DALB	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC117571861|XP_034110147.1|DALB	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC117574556|XP_034114319.1|DALB	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC117573646|XP_034112854.1|DALB	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC117568014|XP_034104230.1|DALB	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC117567575|XP_034103542.1|DALB	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC117570191|XP_034107567.1|DALB	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC117571821|XP_034110083.1|DALB	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC117570578|XP_034108211.1|DALB	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC117570169|XP_034107536.1|DALB	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC117570171|XP_034107538.1|DALB	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC117570172|XP_034107539.1|DALB	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC117573467|XP_034112583.1|DALB	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC117566714|XP_034102150.1|DALB	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC117572430|XP_034111146.1|DALB	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC117566699|XP_034102136.1|DALB	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC117571064|XP_034108923.1|DALB	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC117563451|XP_034098084.1|DALB	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC117566760|XP_034102194.1|DALB	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC117568073|XP_034104325.1|DALB	LOC108597150|XP_017839038.1|DBUS
OG0005921	LOC117568992|XP_034105855.1|DALB	LOC108599463|XP_017841788.1|DBUS
OG0005922	LOC117577583|XP_034118317.1|DALB	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC117570565|XP_034108186.1|DALB	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC117568583|XP_034105207.1|DALB	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC117570541|XP_034108146.1|DALB	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC117572984|XP_034111821.1|DALB	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC117576250|XP_034116766.1|DALB	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC117574463|XP_034114194.1|DALB	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC117570187|XP_034107561.1|DALB	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC117566701|XP_034102138.1|DALB	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC117570639|XP_034108300.1|DALB	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC117568402|XP_034104925.1|DALB	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC117568802|XP_034105553.1|DALB	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC117566909|XP_034102419.1|DALB	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC117570708|XP_034108405.1|DALB	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC117563261|XP_034097375.1|DALB	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC117569786|XP_034106977.1|DALB	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC117569541|XP_034106635.1|DALB	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC117577652|XP_034118430.1|DALB	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC117568077|XP_034104338.1|DALB	LOC108596161|XP_017837154.1|DBUS
OG0005941	LOC117567627|XP_034103610.1|DALB	LOC108596614|XP_017838044.1|DBUS
OG0005942	LOC117567420|XP_034103304.1|DALB	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC117568567|XP_034105186.1|DALB	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC117572766|XP_034111745.1|DALB	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC117567407|XP_034103264.1|DALB	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC117568557|XP_034105173.1|DALB	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC117568951|XP_034105781.1|DALB	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC117568125|XP_034104420.1|DALB	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC117569661|XP_034106798.1|DALB	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC117566186|XP_034101583.1|DALB	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC117568127|XP_034104422.1|DALB	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC117566185|XP_034101581.1|DALB	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC117564742|XP_034099523.1|DALB	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC117564437|XP_034099065.1|DALB	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC117573736|XP_034113005.1|DALB	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC117567328|XP_034103128.1|DALB	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC117576652|XP_034117483.1|DALB	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC117575829|XP_034116124.1|DALB	LOC108603960|XP_017848650.1|DBUS
OG0005959	LOC117565830|XP_034101030.1|DALB	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC117573026|XP_034111825.1|DALB	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC117570161|XP_034107520.1|DALB	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC117571119|XP_034109006.1|DALB	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC117570584|XP_034108218.1|DALB	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC117571786|XP_034110036.1|DALB	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC117567639|XP_034103635.1|DALB	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC117572747|XP_034111715.1|DALB	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC117570219|XP_034107608.1|DALB	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC117567697|XP_034103718.1|DALB	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC117566369|XP_034101758.1|DALB	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC117572085|XP_034110572.1|DALB	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC117572632|XP_034111484.1|DALB	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC117571801|XP_034110059.1|DALB	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC117571274|XP_034109228.1|DALB	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC117572634|XP_034111487.1|DALB	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC117575311|XP_034115356.1|DALB, LOC117575310|XP_034115355.1|DALB	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC117568333|XP_034104808.1|DALB	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC117569980|XP_034107249.1|DALB	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC117571733|XP_034109943.1|DALB	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC117567912|XP_034104081.1|DALB	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC117563229|XP_034097325.1|DALB	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC117572122|XP_034110640.1|DALB	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC117578325|XP_034119678.1|DALB	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC117564890|XP_034099732.1|DALB	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC117569155|XP_034106109.1|DALB	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC117574939|XP_034114883.1|DALB	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC117578268|XP_034119580.1|DALB	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC117567213|XP_034102933.1|DALB	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC117566354|XP_034101732.1|DALB	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC117568252|XP_034104623.1|DALB	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC117568800|XP_034105551.1|DALB	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC117570974|XP_034108809.1|DALB	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC117570975|XP_034108810.1|DALB	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC117571022|XP_034108872.1|DALB	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC117569017|XP_034105896.1|DALB	LOC108598524|XP_017840694.1|DBUS
OG0005997	LOC117568947|XP_034105778.1|DALB	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC117568244|XP_034104613.1|DALB	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC117575048|XP_034115022.1|DALB	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC117566345|XP_034101718.1|DALB	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC117569055|XP_034105957.1|DALB	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC117568315|XP_034104762.1|DALB	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC117569536|XP_034106630.1|DALB	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC117575553|XP_034115705.1|DALB	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC117566929|XP_034102442.1|DALB	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC117570857|XP_034108628.1|DALB	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC117569200|XP_034106159.1|DALB	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC117578390|XP_034119723.1|DALB	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC117568129|XP_034104424.1|DALB	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC117571456|XP_034109496.1|DALB	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC117569751|XP_034106933.1|DALB	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC117570549|XP_034108162.1|DALB	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC117570526|XP_034108120.1|DALB	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC117567733|XP_034103790.1|DALB	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC117569398|XP_034106425.1|DALB	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC117568795|XP_034105546.1|DALB	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC117569806|XP_034107011.1|DALB	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC117566490|XP_034101914.1|DALB	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC117571335|XP_034109319.1|DALB	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC117570489|XP_034108071.1|DALB	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC117567381|XP_034103217.1|DALB	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC117565149|XP_034100019.1|DALB	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC117576361|XP_034116942.1|DALB	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC117578157|XP_034119271.1|DALB	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC117567039|XP_034102638.1|DALB	LOC108596696|XP_033148964.1|DBUS
OG0006027	LOC117567889|XP_034104051.1|DALB	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC117570084|XP_034107416.1|DALB	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC117568801|XP_034105552.1|DALB	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC117575551|XP_034115703.1|DALB	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC117569634|XP_034106764.1|DALB	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC117568337|XP_034105221.1|DALB	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC117569829|XP_034107045.1|DALB	LOC108596094|XP_017837003.1|DBUS
OG0006035	LOC117575884|XP_034116214.1|DALB	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC117563536|XP_034097806.1|DALB	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC117567796|XP_034103911.1|DALB	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC117575349|XP_034115405.1|DALB	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC117570203|XP_034107582.1|DALB	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC117569993|XP_034107264.1|DALB	LOC108595208|XP_017835885.1|DBUS
