Orthogroup	DSAN.longest_only	DANA.longest_only
OG0004900	LOC120449825|XP_039488410.1|DSAN	LOC6495756|XP_001959509.1|DANA
OG0004901	LOC120450497|XP_039489520.1|DSAN	LOC6494874|XP_014763035.1|DANA
OG0004902	LOC120448151|XP_039485919.1|DSAN	LOC6507471|XP_001955947.1|DANA
OG0004903	LOC120446283|XP_039483105.1|DSAN	LOC6495465|XP_001958905.1|DANA
OG0004904	LOC120451781|XP_039491664.1|DSAN	LOC6499822|XP_001953842.1|DANA
OG0004905	LOC120446817|XP_039483924.1|DSAN	LOC6496473|XP_014763849.1|DANA
OG0004906	LOC120448259|XP_039486110.1|DSAN	LOC6506374|XP_001958001.1|DANA
OG0004907	LOC120449486|XP_039487897.1|DSAN	LOC6493440|XP_001957755.1|DANA
OG0004908	LOC120448916|XP_039487073.1|DSAN	LOC6493073|XP_001956988.1|DANA
OG0004909	LOC120448402|XP_039486326.1|DSAN	LOC6506917|XP_032309960.1|DANA
OG0004910	LOC120448400|XP_039486324.1|DSAN	LOC6493077|XP_001957000.1|DANA
OG0004911	LOC120448224|XP_039486053.1|DSAN	LOC6493143|XP_001957138.1|DANA
OG0004912	LOC120448261|XP_039486113.1|DSAN	LOC6493561|XP_001958000.1|DANA
OG0004913	LOC120444413|XP_039479972.1|DSAN	LOC6495045|XP_001959176.1|DANA
OG0004914	LOC120444410|XP_039479966.1|DSAN	LOC6495596|XP_001959170.2|DANA
OG0004915	LOC120445837|XP_039482392.1|DSAN	LOC6496463|XP_032306227.1|DANA
OG0004916	LOC120446078|XP_039482792.1|DSAN	LOC6494123|XP_032306492.1|DANA
OG0004917	LOC120447532|XP_039484903.1|DSAN	LOC6507298|XP_001956292.2|DANA
OG0004918	LOC120447531|XP_039484900.1|DSAN	LOC6507759|XP_001956290.1|DANA
OG0004919	LOC120454622|XP_039496024.1|DSAN	LOC6505901|XP_001964582.1|DANA
OG0004920	LOC120447969|XP_039485594.1|DSAN	LOC6506246|XP_001958273.1|DANA
OG0004921	LOC120447564|XP_039484954.1|DSAN	LOC6506432|XP_032309725.1|DANA
OG0004922	LOC120448221|XP_039486045.1|DSAN	LOC6506969|XP_001956901.1|DANA
OG0004923	LOC120447558|XP_039484946.1|DSAN	LOC6507686|XP_001956147.1|DANA
OG0004924	LOC120449270|XP_039487587.1|DSAN	LOC6506171|XP_001958421.1|DANA
OG0004925	LOC120449720|XP_039488280.1|DSAN	LOC6492953|XP_001956728.2|DANA
OG0004926	LOC120449984|XP_039488626.1|DSAN	LOC6506187|XP_001958383.1|DANA
OG0004927	LOC120450464|XP_039489423.1|DSAN	LOC6506224|XP_032309486.1|DANA
OG0004928	LOC120444387|XP_039479929.1|DSAN	LOC6493995|XP_032307245.1|DANA
OG0004929	LOC120448181|XP_039485965.1|DSAN	LOC6507531|XP_001955870.2|DANA
OG0004930	LOC120444660|XP_039480436.1|DSAN	LOC6494663|XP_001959911.2|DANA
OG0004931	LOC120444417|XP_039479978.1|DSAN	LOC6495044|XP_001959178.1|DANA
OG0004932	LOC120447983|XP_039485612.1|DSAN	LOC6507376|XP_001956135.1|DANA
OG0004933	LOC120446111|XP_039482839.1|DSAN	LOC6494260|XP_001960649.1|DANA
OG0004934	LOC120444885|XP_039480802.1|DSAN	LOC6495730|XP_001959452.1|DANA
OG0004935	LOC120444392|XP_039479948.1|DSAN	LOC6495032|XP_001959202.1|DANA
OG0004936	LOC120449024|XP_039487239.1|DSAN	LOC6507356|XP_001956180.1|DANA
OG0004937	LOC120449267|XP_039487583.1|DSAN	LOC6506172|XP_032309920.1|DANA
OG0004938	LOC120448063|XP_039485762.1|DSAN	LOC6506408|XP_001957930.1|DANA
OG0004939	LOC120448470|XP_039486428.1|DSAN	LOC6506311|XP_001958142.2|DANA
OG0004940	LOC120448841|XP_039486976.1|DSAN	LOC6493630|XP_032309639.1|DANA
OG0004941	LOC120448242|XP_039486081.1|DSAN	LOC6506792|XP_032309927.1|DANA
OG0004942	LOC120448227|XP_039486057.1|DSAN	LOC6493327|XP_001957531.1|DANA
OG0004943	LOC120448328|XP_039486214.1|DSAN	LOC6493162|XP_001957172.1|DANA
OG0004944	LOC120449302|XP_039487628.1|DSAN	LOC6506877|XP_001957078.2|DANA
OG0004945	LOC120458111|XP_039501575.1|DSAN	LOC6496622|XP_001961282.1|DANA
OG0004946	LOC120448138|XP_039485889.1|DSAN	LOC6506362|XP_032309830.1|DANA
OG0004947	LOC120450425|XP_039489367.1|DSAN	LOC26514297|XP_014765602.1|DANA
OG0004948	LOC120449683|XP_039488233.1|DSAN	LOC6507600|XP_001955980.1|DANA
OG0004949	LOC120449931|XP_039488562.1|DSAN	LOC6507455|XP_032310605.1|DANA
OG0004950	LOC120450302|XP_039489174.1|DSAN	LOC6507679|XP_014765404.1|DANA
OG0004951	LOC120450795|XP_039489894.1|DSAN	LOC6498933|XP_032312123.1|DANA
OG0004952	LOC120447896|XP_039485472.1|DSAN	LOC6507623|XP_001956015.1|DANA
OG0004953	LOC120448966|XP_039487159.1|DSAN	LOC6493186|XP_001957223.1|DANA
OG0004954	LOC120449352|XP_039487696.1|DSAN	LOC6493187|XP_001957225.1|DANA
OG0004955	LOC120450373|XP_039489295.1|DSAN	LOC6493750|XP_001958365.1|DANA
OG0004956	LOC120458550|XP_039502165.1|DSAN	LOC6495762|XP_001959520.1|DANA
OG0004957	LOC120447565|XP_039484957.1|DSAN	LOC6493090|XP_001957020.2|DANA
OG0004958	LOC120448413|XP_039486344.1|DSAN	LOC6507624|XP_001956024.3|DANA
OG0004959	LOC120447792|XP_039485286.1|DSAN	LOC6507625|XP_001956025.3|DANA
OG0004960	LOC120447790|XP_039485282.1|DSAN	LOC6507434|XP_014765240.1|DANA
OG0004961	LOC120443711|XP_039478890.1|DSAN	LOC6493972|XP_001961229.1|DANA
OG0004962	LOC120448695|XP_039486783.1|DSAN	LOC6493062|XP_001956971.1|DANA
OG0004963	LOC120450566|XP_039489610.1|DSAN	LOC6493672|XP_032310628.1|DANA
OG0004964	LOC120450558|XP_039489600.1|DSAN	LOC6493446|XP_001957770.1|DANA
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC6507747|XP_001956262.1|DANA
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC6507315|XP_001956261.1|DANA
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC6493929|XP_001961308.1|DANA
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC6507695|XP_001956162.3|DANA
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC6494414|XP_001960376.1|DANA
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC6507694|XP_014765407.1|DANA
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC6507366|XP_032310359.1|DANA
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC6506496|XP_001957767.1|DANA
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC6507383|XP_001956115.1|DANA
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC6507431|XP_001956032.1|DANA
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC6507370|XP_001956149.1|DANA
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC6493124|XP_001957094.2|DANA
OG0004977	LOC120445428|XP_039481789.1|DSAN	LOC6495919|XP_001959855.1|DANA
OG0004978	LOC120447019|XP_039484272.1|DSAN	LOC6495034|XP_001959200.1|DANA
OG0004979	LOC120449469|XP_039487875.1|DSAN	LOC6493157|XP_001957166.1|DANA
OG0004980	LOC120448748|XP_039486862.1|DSAN	LOC6506718|XP_001957374.1|DANA
OG0004981	LOC120449784|XP_039488359.1|DSAN	LOC6493649|XP_001958161.1|DANA
OG0004982	LOC120448343|XP_039486239.1|DSAN	LOC6506300|XP_001958164.1|DANA
OG0004983	LOC120447964|XP_039485589.1|DSAN	LOC6506487|XP_001957783.1|DANA
OG0004984	LOC120448712|XP_039486808.1|DSAN	LOC6506185|XP_001958387.2|DANA
OG0004985	LOC120450413|XP_039489354.1|DSAN	LOC6493297|XP_032310723.1|DANA
OG0004986	LOC120448939|XP_039487117.1|DSAN	LOC6507849|XP_001956466.1|DANA
OG0004987	LOC120450514|XP_039489521.1|DSAN	LOC6493372|XP_014764352.1|DANA
OG0004988	LOC120450414|XP_039489356.1|DSAN	LOC6506657|XP_032310725.1|DANA
OG0004989	LOC120449051|XP_039487277.1|DSAN	LOC6506569|XP_001957624.1|DANA
OG0004990	LOC120445985|XP_039482652.1|DSAN	LOC6495065|XP_001959140.2|DANA
OG0004991	LOC120446929|XP_039484114.1|DSAN	LOC6495490|XP_032306839.1|DANA
OG0004992	LOC120446940|XP_039484124.1|DSAN	LOC6495146|XP_001958962.1|DANA
OG0004993	LOC120448565|XP_039486556.1|DSAN	LOC6507442|XP_001956014.1|DANA
OG0004994	LOC120450044|XP_039488731.1|DSAN	LOC6493003|XP_001956835.1|DANA
OG0004995	LOC120450339|XP_039489242.1|DSAN	LOC6506860|XP_014764928.1|DANA
OG0004996	LOC120449451|XP_039487857.1|DSAN	LOC6506150|XP_001958456.1|DANA
OG0004997	LOC120445362|XP_039481667.1|DSAN	LOC6496409|XP_001960856.1|DANA
OG0004998	LOC120447059|XP_039484382.1|DSAN	LOC6494732|XP_001959766.1|DANA
OG0004999	LOC120449227|XP_039487532.1|DSAN	LOC6506607|XP_001957556.1|DANA
OG0005000	LOC120444520|XP_039480197.1|DSAN	LOC6493970|XP_001961233.1|DANA
OG0005001	LOC120448366|XP_039486268.1|DSAN	LOC6493349|XP_001957572.1|DANA
OG0005002	LOC120451804|XP_039491691.1|DSAN	LOC6500027|XP_001953368.1|DANA
OG0005003	LOC120448199|XP_039485999.1|DSAN	LOC6507331|XP_032309620.1|DANA
OG0005004	LOC120448039|XP_039485716.1|DSAN	LOC6493748|XP_001958362.1|DANA
OG0005005	LOC120447808|XP_039485318.1|DSAN	LOC6506308|XP_001958145.1|DANA
OG0005006	LOC120448871|XP_039487017.1|DSAN	LOC6507085|XP_032310270.1|DANA
OG0005007	LOC120448226|XP_039486055.1|DSAN	LOC6493410|XP_001957694.1|DANA
OG0005008	LOC120449525|XP_039487971.1|DSAN	LOC6507046|XP_001956752.1|DANA
OG0005009	LOC120449588|XP_039488085.1|DSAN	LOC6506837|XP_001957142.1|DANA
OG0005010	LOC120448395|XP_039486317.1|DSAN	LOC6507143|XP_001956593.2|DANA
OG0005011	LOC120446311|XP_039483160.1|DSAN	LOC6494899|XP_001959465.1|DANA
OG0005012	LOC120449393|XP_039487770.1|DSAN	LOC6506926|XP_001956977.1|DANA
OG0005013	LOC120453320|XP_039493911.1|DSAN	LOC6501204|XP_001954760.1|DANA
OG0005014	LOC120449296|XP_039487620.1|DSAN	LOC6506492|XP_001957775.1|DANA
OG0005015	LOC120450545|XP_039489582.1|DSAN	LOC6506235|XP_032310204.1|DANA
OG0005016	LOC120449523|XP_039487969.1|DSAN	LOC6506397|XP_001957945.2|DANA
OG0005017	LOC120447446|XP_039484737.1|DSAN	LOC6492982|XP_014764161.1|DANA
OG0005018	LOC120447667|XP_039485118.1|DSAN	LOC6507663|XP_001956104.1|DANA
OG0005019	LOC120447540|XP_039484920.1|DSAN	LOC6493193|XP_001957236.1|DANA
OG0005020	LOC120458641|XP_039502303.1|DSAN	LOC6496406|XP_001960846.1|DANA
OG0005021	LOC120444606|XP_039480319.1|DSAN	LOC6498579|XP_001963104.1|DANA
OG0005022	LOC120450416|XP_039489359.1|DSAN	LOC6507604|XP_001955988.1|DANA
OG0005023	LOC120458605|XP_039502244.1|DSAN	LOC6494342|XP_001960500.1|DANA
OG0005024	LOC120448223|XP_039486052.1|DSAN	LOC6507593|XP_032309496.1|DANA
OG0005025	LOC120448238|XP_039486076.1|DSAN	LOC6493554|XP_001957986.1|DANA
OG0005026	LOC120448370|XP_039486273.1|DSAN	LOC6493353|XP_001957578.1|DANA
OG0005027	LOC120449077|XP_039487313.1|DSAN	LOC6507411|XP_001956067.1|DANA
OG0005028	LOC120452285|XP_039492351.1|DSAN	LOC6499828|XP_001953831.1|DANA
OG0005029	LOC120450527|XP_039489548.1|DSAN	LOC6506538|XP_001957691.1|DANA
OG0005030	LOC120450366|XP_039489284.1|DSAN	LOC6493439|XP_001957751.1|DANA
OG0005031	LOC120448184|XP_039485973.1|DSAN	LOC6493476|XP_032309625.1|DANA
OG0005032	LOC120448248|XP_039486092.1|DSAN	LOC6493055|XP_001956960.1|DANA
OG0005033	LOC120447945|XP_039485557.1|DSAN	LOC6506621|XP_014764844.1|DANA
OG0005034	LOC120448804|XP_039486929.1|DSAN	LOC26515054|XP_014765694.2|DANA
OG0005035	LOC120448249|XP_039486093.1|DSAN	LOC6493058|XP_001956965.2|DANA
OG0005036	LOC120450097|XP_039488825.1|DSAN	LOC6506869|XP_001957089.1|DANA
OG0005037	LOC120449974|XP_039488615.1|DSAN	LOC6493562|XP_014764444.1|DANA
OG0005038	LOC120447543|XP_039484923.1|DSAN	LOC6493139|XP_001957129.1|DANA
OG0005039	LOC120444104|XP_039479566.1|DSAN	LOC6506754|XP_001965241.1|DANA
OG0005040	LOC120449341|XP_039487681.1|DSAN	LOC6506832|XP_001957153.1|DANA
OG0005041	LOC120448696|XP_039486784.1|DSAN	LOC6506928|XP_001956972.1|DANA
OG0005042	LOC120449685|XP_039488235.1|DSAN	LOC6493112|XP_001957069.1|DANA
OG0005043	LOC120445071|XP_039481132.1|DSAN	LOC6494787|XP_001959670.1|DANA
OG0005044	LOC120445059|XP_039481118.1|DSAN	LOC6494786|XP_001959672.1|DANA
OG0005045	LOC120445066|XP_039481126.1|DSAN	LOC6494785|XP_001959674.1|DANA
OG0005046	LOC120444911|XP_039480837.1|DSAN	LOC6494824|XP_001959593.1|DANA
OG0005047	LOC120449149|XP_039487418.1|DSAN	LOC6506642|XP_001957485.1|DANA
OG0005048	LOC120449349|XP_039487694.1|DSAN	LOC6506643|XP_001957484.1|DANA
OG0005049	LOC120448247|XP_039486090.1|DSAN	LOC6493060|XP_001956967.2|DANA
OG0005050	LOC120444972|XP_039480926.1|DSAN	LOC6495491|XP_001958964.1|DANA
OG0005051	LOC120450633|XP_039489716.1|DSAN	LOC6493049|XP_001956951.1|DANA
OG0005052	LOC120450635|XP_039489719.1|DSAN	LOC6493047|XP_001956949.1|DANA
OG0005053	LOC120444388|XP_039479941.1|DSAN	LOC6504559|XP_001964910.1|DANA
OG0005054	LOC120448125|XP_039485870.1|DSAN	LOC6493207|XP_001957262.3|DANA
OG0005055	LOC120457219|XP_039500523.1|DSAN	LOC6502930|XP_001963570.2|DANA
OG0005056	LOC120445894|XP_039482483.1|DSAN	LOC6494728|XP_032306982.1|DANA
OG0005057	LOC120448081|XP_039485790.1|DSAN	LOC6493518|XP_014764421.1|DANA
OG0005058	LOC120450058|XP_039488762.1|DSAN	LOC6493340|XP_032309952.1|DANA
OG0005059	LOC120445207|XP_039481390.1|DSAN	LOC6507957|XP_032307107.1|DANA
OG0005060	LOC120444685|XP_039480482.1|DSAN	LOC6494770|XP_001959700.2|DANA
OG0005061	LOC120444005|XP_039479419.1|DSAN	LOC6496994|XP_001962970.1|DANA
OG0005062	LOC120445945|XP_039482556.1|DSAN	LOC6494911|XP_014763069.1|DANA
OG0005064	LOC120450582|XP_039489635.1|DSAN	LOC6493526|XP_001957933.2|DANA
OG0005065	LOC120450642|XP_039489730.1|DSAN	LOC6496027|XP_001960073.2|DANA
OG0005066	LOC120446079|XP_039482793.1|DSAN	LOC6496444|XP_032306493.1|DANA
OG0005067	LOC120446163|XP_039482928.1|DSAN	LOC6495469|XP_001958916.1|DANA
OG0005068	LOC120449328|XP_039487661.1|DSAN	LOC6506257|XP_001958252.1|DANA
OG0005069	LOC120444132|XP_039479630.1|DSAN	LOC6494088|XP_001961003.1|DANA
OG0005070	LOC120444643|XP_039480402.1|DSAN	LOC6495733|XP_001959457.2|DANA
OG0005071	LOC120449524|XP_039487970.1|DSAN	LOC6507905|XP_001956570.1|DANA
OG0005072	LOC120455107|XP_039496927.1|DSAN	LOC6503949|XP_001963902.1|DANA
OG0005073	LOC120445916|XP_039482508.1|DSAN	LOC6495622|XP_001959241.1|DANA
OG0005074	LOC120450242|XP_039489057.1|DSAN	LOC6506590|XP_014764836.1|DANA
OG0005075	LOC120446348|XP_039483209.1|DSAN	LOC6494954|XP_001959331.2|DANA
OG0005076	LOC120457793|XP_039501224.1|DSAN	LOC6495377|XP_001958701.1|DANA
OG0005078	LOC120448322|XP_039486204.1|DSAN	LOC6506849|XP_032310632.1|DANA
OG0005079	LOC120447011|XP_039484260.1|DSAN	LOC6496197|XP_032306823.1|DANA
OG0005080	LOC120447804|XP_039485309.1|DSAN	LOC6506899|XP_001957040.1|DANA
OG0005081	LOC120458939|XP_039502728.1|DSAN	LOC6494616|XP_001960004.2|DANA
OG0005082	LOC120449324|XP_039487655.1|DSAN	LOC6506730|XP_001957342.1|DANA
OG0005083	LOC120458335|XP_039501886.1|DSAN	LOC6505259|XP_001965641.3|DANA
OG0005084	LOC120447664|XP_039485115.1|DSAN	LOC6493271|XP_032309807.1|DANA
OG0005085	LOC120448097|XP_039485834.1|DSAN	LOC6507868|XP_001956493.1|DANA
OG0005086	LOC120454809|XP_039496239.1|DSAN	LOC6494064|XP_001961055.1|DANA
OG0005087	LOC120447821|XP_039485332.1|DSAN	LOC6507306|XP_014765142.1|DANA
OG0005088	LOC120457810|XP_039501241.1|DSAN	LOC6495289|XP_001958694.1|DANA
OG0005089	LOC120457808|XP_039501238.1|DSAN	LOC6495287|XP_001958697.1|DANA
OG0005090	LOC120444817|XP_039480707.1|DSAN	LOC6495190|XP_001958890.1|DANA
OG0005091	LOC120445758|XP_039482273.1|DSAN	LOC6494326|XP_014762748.2|DANA
OG0005092	LOC120449765|XP_039488337.1|DSAN	LOC6506412|XP_001957923.1|DANA
OG0005093	LOC120450544|XP_039489580.1|DSAN	LOC6506236|XP_014764686.1|DANA
OG0005094	LOC120447470|XP_039484791.1|DSAN	LOC6506847|XP_032310676.1|DANA
OG0005095	LOC120444436|XP_039480024.1|DSAN	LOC6496189|XP_032305935.1|DANA
OG0005096	LOC120452837|XP_039493201.1|DSAN	LOC6497725|XP_001961481.1|DANA
OG0005097	LOC120444566|XP_039480256.1|DSAN	LOC6494946|XP_001959348.1|DANA
OG0005098	LOC120444501|XP_039480147.1|DSAN	LOC6496471|XP_032306525.1|DANA
OG0005099	LOC120445167|XP_039481280.1|DSAN	LOC6494403|XP_001960394.1|DANA
OG0005100	LOC120445165|XP_039481277.1|DSAN	LOC6494402|XP_001960395.1|DANA
OG0005101	LOC120451506|XP_039491194.1|DSAN	LOC6500420|XP_001953182.1|DANA
OG0005102	LOC120445041|XP_039481065.1|DSAN	LOC6494784|XP_014762967.1|DANA
OG0005103	LOC120444662|XP_039480438.1|DSAN	LOC6495732|XP_001959455.1|DANA
OG0005104	LOC120444013|XP_039479430.1|DSAN	LOC6498333|XP_001962568.3|DANA
OG0005105	LOC120448843|XP_039486982.1|DSAN	LOC6493043|XP_001956933.1|DANA
OG0005106	LOC120449557|XP_039488022.1|DSAN	LOC6506886|XP_032310291.1|DANA
OG0005107	LOC120447566|XP_039484958.1|DSAN	LOC6502795|XP_001957023.2|DANA
OG0005108	LOC120447045|XP_039484342.1|DSAN	LOC6495746|XP_032307262.1|DANA
OG0005109	LOC120455408|XP_039497483.1|DSAN	LOC6504435|XP_001966983.1|DANA
OG0005110	LOC120449865|XP_039488459.1|DSAN	LOC6493387|XP_001957651.1|DANA
OG0005111	LOC120450037|XP_039488724.1|DSAN	LOC6506630|XP_032309505.1|DANA
OG0005112	LOC120449368|XP_039487734.1|DSAN	LOC6507080|XP_001956703.1|DANA
OG0005113	LOC120450040|XP_039488729.1|DSAN	LOC6506629|XP_001957510.1|DANA
OG0005114	LOC120450116|XP_039488872.1|DSAN	LOC6507556|XP_001955909.1|DANA
OG0005115	LOC120456862|XP_039499881.1|DSAN	LOC6506254|XP_001965142.1|DANA
OG0005116	LOC120447784|XP_039485272.1|DSAN	LOC6493375|XP_001957633.1|DANA
OG0005117	LOC120457070|XP_039500183.1|DSAN	LOC6503764|XP_001963784.1|DANA
OG0005118	LOC120458896|XP_039502673.1|DSAN	LOC6498529|XP_001963004.1|DANA
OG0005119	LOC120446978|XP_039484183.1|DSAN	LOC6494738|XP_032306703.1|DANA
OG0005120	LOC120449373|XP_039487738.1|DSAN	LOC6507470|XP_001955952.2|DANA
OG0005121	LOC120448542|XP_039486523.1|DSAN	LOC6492928|XP_032310442.1|DANA
OG0005122	LOC120448499|XP_039486465.1|DSAN	LOC6506663|XP_014764862.1|DANA
OG0005123	LOC120449550|XP_039488012.1|DSAN	LOC6493676|XP_001958212.1|DANA
OG0005124	LOC120450503|XP_039489489.1|DSAN	LOC6493378|XP_001957639.2|DANA
OG0005125	LOC120450493|XP_039489474.1|DSAN	LOC6506561|XP_032309544.1|DANA
OG0005126	LOC120449526|XP_039487973.1|DSAN	LOC6492984|XP_001956791.1|DANA
OG0005127	LOC120447575|XP_039484972.1|DSAN	LOC6507570|XP_032309702.1|DANA
OG0005128	LOC120445199|XP_039481357.1|DSAN	LOC6494850|XP_001959555.3|DANA
OG0005129	LOC120448956|XP_039487142.1|DSAN	LOC6506764|XP_032309819.1|DANA
OG0005130	LOC120448062|XP_039485761.1|DSAN	LOC6493230|XP_001957314.1|DANA
OG0005131	LOC120447974|XP_039485601.1|DSAN	LOC6493512|XP_032309751.1|DANA
OG0005132	LOC120449029|XP_039487247.1|DSAN	LOC6506587|XP_001957593.1|DANA
OG0005133	LOC120449831|XP_039488414.1|DSAN	LOC6507009|XP_032310289.1|DANA
OG0005134	LOC120449401|XP_039487780.1|DSAN	LOC6506645|XP_032310103.1|DANA
OG0005135	LOC120450398|XP_039489327.1|DSAN	LOC6507472|XP_001955944.1|DANA
OG0005136	LOC120450394|XP_039489323.1|DSAN	LOC6507579|XP_001955942.1|DANA
OG0005137	LOC120454285|XP_039495402.1|DSAN	LOC6501486|XP_001955350.1|DANA
OG0005138	LOC120449848|XP_039488440.1|DSAN	LOC6493322|XP_001957524.1|DANA
OG0005139	LOC120449475|XP_039487884.1|DSAN	LOC6493540|XP_014764434.1|DANA
OG0005140	LOC120456901|XP_039499943.1|DSAN	LOC6506287|XP_001965147.2|DANA
OG0005141	LOC120444571|XP_039480265.1|DSAN	LOC6496411|XP_001960860.1|DANA
OG0005142	LOC120449065|XP_039487295.1|DSAN	LOC6506978|XP_001956888.1|DANA
OG0005143	LOC120447614|XP_039485022.1|DSAN	LOC6506975|XP_014765015.1|DANA
OG0005144	LOC120448721|XP_039486825.1|DSAN	LOC6506976|XP_032310765.1|DANA
OG0005145	LOC120449589|XP_039488086.1|DSAN	LOC6493026|XP_001956890.1|DANA
OG0005146	LOC120450572|XP_039489621.1|DSAN	LOC6493155|XP_001957163.1|DANA
OG0005147	LOC120450574|XP_039489626.1|DSAN	LOC6506826|XP_001957162.3|DANA
OG0005148	LOC120448538|XP_039486517.1|DSAN	LOC6506376|XP_001957998.1|DANA
OG0005149	LOC120446920|XP_039484096.1|DSAN	LOC6496074|XP_001960165.1|DANA
OG0005150	LOC120447889|XP_039485433.1|DSAN	LOC6492990|XP_001956805.1|DANA
OG0005151	LOC120448780|XP_039486903.1|DSAN	LOC6507372|XP_001956144.1|DANA
OG0005152	LOC120449071|XP_039487303.1|DSAN	LOC6507374|XP_001956139.1|DANA
OG0005153	LOC120450170|XP_039488952.1|DSAN	LOC6507375|XP_001956137.1|DANA
OG0005154	LOC120450168|XP_039488950.1|DSAN	LOC6506508|XP_032310834.1|DANA
OG0005155	LOC120449644|XP_039488171.1|DSAN	LOC6507664|XP_014765396.1|DANA
OG0005156	LOC120450939|XP_039490140.1|DSAN	LOC6501289|XP_001954931.1|DANA
OG0005157	LOC120446950|XP_039484136.1|DSAN	LOC6494742|XP_032307138.1|DANA
OG0005158	LOC120450587|XP_039489641.1|DSAN	LOC6493776|XP_001958412.1|DANA
OG0005159	LOC120448110|XP_039485847.1|DSAN	LOC6506554|XP_001957659.2|DANA
OG0005160	LOC120448192|XP_039485991.1|DSAN	LOC6496737|XP_001967813.1|DANA
OG0005161	LOC120444423|XP_039479988.1|DSAN	LOC6494238|XP_001960683.1|DANA
OG0005162	LOC120455863|XP_039498268.1|DSAN	LOC6504982|XP_001965692.1|DANA
OG0005163	LOC120450511|XP_039489508.1|DSAN	LOC6506107|XP_001958538.1|DANA
OG0005164	LOC120449056|XP_039487285.1|DSAN	LOC26514359|XP_014765607.1|DANA
OG0005165	LOC120443945|XP_039479327.1|DSAN	LOC6493922|XP_001961319.1|DANA
OG0005166	LOC120452380|XP_039492507.1|DSAN	LOC6500500|XP_001953351.1|DANA
OG0005167	LOC120452382|XP_039492509.1|DSAN	LOC6500033|XP_001953352.1|DANA
OG0005168	LOC120450342|XP_039489251.1|DSAN	LOC6506586|XP_001957595.1|DANA
OG0005169	LOC120450239|XP_039489054.1|DSAN	LOC6492972|XP_032310192.1|DANA
OG0005170	LOC120450235|XP_039489048.1|DSAN	LOC6507040|XP_032310188.1|DANA
OG0005171	LOC120450238|XP_039489053.1|DSAN	LOC6507041|XP_001956769.1|DANA
OG0005172	LOC120445115|XP_039481196.1|DSAN	LOC6494956|XP_032306334.1|DANA
OG0005173	LOC120443739|XP_039478929.1|DSAN	LOC6495992|XP_001959995.2|DANA
OG0005174	LOC120445679|XP_039482168.1|DSAN	LOC6494704|XP_001959824.1|DANA
OG0005175	LOC120446732|XP_039483783.1|DSAN	LOC6494715|XP_001959805.1|DANA
OG0005176	LOC120446429|XP_039483326.1|DSAN	LOC6495643|XP_001959291.1|DANA
OG0005177	LOC120445839|XP_039482398.1|DSAN	LOC6494713|XP_001959807.2|DANA
OG0005178	LOC120449456|XP_039487861.1|DSAN	LOC6493037|XP_001956917.1|DANA
OG0005179	LOC120448219|XP_039486044.1|DSAN	LOC6493031|XP_001956902.1|DANA
OG0005180	LOC120450408|XP_039489337.1|DSAN	LOC6493291|XP_014764311.1|DANA
OG0005181	LOC120456690|XP_039499588.1|DSAN	LOC6502327|XP_001967156.1|DANA
OG0005182	LOC120443757|XP_039478956.1|DSAN	LOC6494002|XP_032306118.1|DANA
OG0005183	LOC120443709|XP_039478883.1|DSAN	LOC6496601|XP_032311620.1|DANA
OG0005184	LOC120447603|XP_039485012.1|DSAN	LOC6496598|XP_001961223.3|DANA
OG0005185	LOC120458642|XP_039502305.1|DSAN	LOC6501726|XP_001967687.1|DANA
OG0005186	LOC120457786|XP_039501215.1|DSAN	LOC6495259|XP_032306169.1|DANA
OG0005187	LOC120443737|XP_039478926.1|DSAN	LOC6494621|XP_032307020.1|DANA
OG0005188	LOC120445402|XP_039481751.1|DSAN	LOC6494823|XP_001959594.2|DANA
OG0005189	LOC120457280|XP_039500653.1|DSAN	LOC6498795|XP_014759295.1|DANA
OG0005190	LOC120449713|XP_039488266.1|DSAN	LOC6506441|XP_001957875.1|DANA
OG0005191	LOC120450913|XP_039490103.1|DSAN	LOC6499319|XP_001954880.1|DANA
OG0005192	LOC120444368|XP_039479905.1|DSAN	LOC6494548|XP_001960128.2|DANA
OG0005193	LOC120447928|XP_039485525.1|DSAN	LOC6494681|XP_032306156.1|DANA
OG0005194	LOC120447172|XP_039484562.1|DSAN	LOC6495603|XP_032307263.1|DANA
OG0005195	LOC120448652|XP_039486720.1|DSAN	LOC6494569|XP_001960083.1|DANA
OG0005196	LOC120448124|XP_039485869.1|DSAN	LOC6493205|XP_001957259.1|DANA
OG0005197	LOC120446887|XP_039484036.1|DSAN	LOC6494242|XP_001960675.1|DANA
OG0005198	LOC120449105|XP_039487348.1|DSAN	LOC6507323|XP_001956249.3|DANA
