Orthogroup	DSAN.longest_only	DVIR.longest_only
OG0006364	LOC120454017|XP_039494943.1|DSAN	LOC26531744|XP_015028981.1|DVIR
OG0006365	LOC120456908|XP_039499970.1|DSAN	LOC6631957|XP_002055220.1|DVIR
OG0006366	LOC120455784|XP_039498174.1|DSAN	LOC6631902|XP_002055214.3|DVIR
OG0006367	LOC120457038|XP_039500139.1|DSAN	LOC6631391|XP_032295916.1|DVIR
OG0006368	LOC120453044|XP_039493498.1|DSAN	LOC6629832|XP_002054532.1|DVIR
OG0006369	LOC120454421|XP_039495627.1|DSAN	LOC6629835|XP_032295362.1|DVIR
OG0006371	LOC120453029|XP_039493483.1|DSAN	LOC6630193|XP_002054094.1|DVIR
OG0006372	LOC120453612|XP_039494322.1|DSAN	LOC6630243|XP_032292516.1|DVIR
OG0006373	LOC120456705|XP_039499612.1|DSAN	LOC6631710|XP_032295871.1|DVIR
OG0006374	LOC120456171|XP_039498771.1|DSAN	LOC6633635|XP_002057279.1|DVIR
OG0006375	LOC120455131|XP_039496963.1|DSAN	LOC6633746|XP_002057031.1|DVIR
OG0006376	LOC120455142|XP_039496981.1|DSAN	LOC6631829|XP_002055471.1|DVIR
OG0006377	LOC120456157|XP_039498729.1|DSAN	LOC6632169|XP_002055267.1|DVIR
OG0006378	LOC120451229|XP_039490650.1|DSAN	LOC6632258|XP_032288762.1|DVIR
OG0006379	LOC120456067|XP_039498590.1|DSAN	LOC6633674|XP_002056933.1|DVIR
OG0006380	LOC120455055|XP_039496842.1|DSAN	LOC6634532|XP_002057961.1|DVIR
OG0006381	LOC120457376|XP_039500846.1|DSAN	LOC6636103|XP_002059645.1|DVIR
OG0006382	LOC120456529|XP_039499334.1|DSAN	LOC6633830|XP_002057109.1|DVIR
OG0006383	LOC120455276|XP_039497231.1|DSAN	LOC6634643|XP_002058042.3|DVIR
OG0006384	LOC120456648|XP_039499508.1|DSAN	LOC6633862|XP_002056964.1|DVIR
OG0006385	LOC120452875|XP_039493259.1|DSAN	LOC6630057|XP_002054279.1|DVIR
OG0006386	LOC120444232|XP_039479697.1|DSAN	LOC6627450|XP_002052472.1|DVIR
OG0006387	LOC120453401|XP_039494024.1|DSAN	LOC6629494|XP_002054514.1|DVIR
OG0006388	LOC120455504|XP_039497701.1|DSAN	LOC6633524|XP_002057072.1|DVIR
OG0006389	LOC120455508|XP_039497706.1|DSAN	LOC6633525|XP_002057073.1|DVIR
OG0006390	LOC120453157|XP_039493646.1|DSAN	LOC6630362|XP_002054898.1|DVIR
OG0006391	LOC120453979|XP_039494864.1|DSAN	LOC6632470|XP_002056171.1|DVIR
OG0006392	LOC120455155|XP_039497000.1|DSAN	LOC6633391|XP_002056802.1|DVIR
OG0006393	LOC120443718|XP_039478900.1|DSAN	LOC6627729|XP_002051746.2|DVIR
OG0006394	LOC120451457|XP_039491068.1|DSAN	LOC6630546|XP_002054417.1|DVIR
OG0006395	LOC120451417|XP_039491021.1|DSAN	LOC6632819|XP_002055906.1|DVIR
OG0006396	LOC120457130|XP_039500303.1|DSAN	LOC6634825|XP_002058214.1|DVIR
OG0006397	LOC120457255|XP_039500587.1|DSAN	LOC6634721|XP_002058320.3|DVIR
OG0006398	LOC120457418|XP_039500950.1|DSAN	LOC6634534|XP_002057963.1|DVIR
OG0006399	LOC120455454|XP_039497607.1|DSAN	LOC6633849|XP_002057201.1|DVIR
OG0006400	LOC120455453|XP_039497606.1|DSAN	LOC6633850|XP_002057202.1|DVIR
OG0006401	LOC120448848|XP_039486988.1|DSAN	LOC6622831|XP_032290925.1|DVIR
OG0006402	LOC120453319|XP_039493910.1|DSAN	LOC6629417|XP_002053151.3|DVIR
OG0006403	LOC120453753|XP_039494520.1|DSAN	LOC6632964|XP_032289720.1|DVIR
OG0006404	LOC120452011|XP_039491985.1|DSAN	LOC6632963|XP_002056353.2|DVIR
OG0006405	LOC120449581|XP_039488070.1|DSAN	LOC6622259|XP_032290452.1|DVIR
OG0006406	LOC120451560|XP_039491297.1|DSAN	LOC6630221|XP_002054795.1|DVIR
OG0006407	LOC120455744|XP_039498101.1|DSAN	LOC6635540|XP_002059087.1|DVIR
OG0006408	LOC120456800|XP_039499768.1|DSAN	LOC6634424|XP_002057936.1|DVIR
OG0006409	LOC120456143|XP_039498704.1|DSAN	LOC6633666|XP_002056925.1|DVIR
OG0006410	LOC120455700|XP_039498041.1|DSAN	LOC6633684|XP_002057289.2|DVIR
OG0006411	LOC120456739|XP_039499662.1|DSAN	LOC6636657|XP_002060135.1|DVIR
OG0006412	LOC120452886|XP_039493276.1|DSAN	LOC6634920|XP_002058680.1|DVIR
OG0006413	LOC120451295|XP_039490782.1|DSAN	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR
OG0006414	LOC120451696|XP_039491523.1|DSAN	LOC6630210|XP_032294108.1|DVIR
OG0006415	LOC120454975|XP_039496692.1|DSAN	LOC6631336|XP_002055773.1|DVIR
OG0006416	LOC120454934|XP_039496634.1|DSAN	LOC6636060|XP_002059591.2|DVIR
OG0006417	LOC120458024|XP_039501463.1|DSAN	LOC6634123|XP_002057724.1|DVIR
OG0006418	LOC120456318|XP_039499009.1|DSAN	LOC6631798|XP_002055377.2|DVIR
OG0006419	LOC120452582|XP_039492802.1|DSAN	LOC6631059|XP_002054225.1|DVIR
OG0006420	LOC120450967|XP_039490192.1|DSAN	LOC6630776|XP_002054810.1|DVIR
OG0006421	LOC120458823|XP_039502568.1|DSAN	LOC6627988|XP_032293714.1|DVIR
OG0006422	LOC120458283|XP_039501818.1|DSAN	LOC6627995|XP_002051432.1|DVIR
OG0006423	LOC120450897|XP_039490073.1|DSAN	LOC6630564|XP_002054381.1|DVIR
OG0006424	LOC120452699|XP_039492990.1|DSAN	LOC6630565|XP_002054382.1|DVIR
OG0006425	LOC120452958|XP_039493381.1|DSAN	LOC6630562|XP_002054379.1|DVIR
OG0006426	LOC120452957|XP_039493380.1|DSAN	LOC6630075|XP_002054378.1|DVIR
OG0006427	LOC120452854|XP_039493229.1|DSAN	LOC6633219|XP_002055984.1|DVIR
OG0006428	LOC120451570|XP_039491314.1|DSAN	LOC6635143|XP_015024890.1|DVIR
OG0006429	LOC120451778|XP_039491650.1|DSAN	LOC6631189|XP_015026836.1|DVIR
OG0006430	LOC120448633|XP_039486690.1|DSAN	LOC6624081|XP_002048105.1|DVIR
OG0006431	LOC120451304|XP_039490803.1|DSAN	LOC6630989|XP_002053234.1|DVIR
OG0006432	LOC120450976|XP_039490203.1|DSAN	LOC6635083|XP_032289355.1|DVIR
OG0006433	LOC120452527|XP_039492724.1|DSAN	LOC6630524|XP_002054802.1|DVIR
OG0006434	LOC120454836|XP_039496252.1|DSAN	LOC6629126|XP_002052392.2|DVIR
OG0006435	LOC120451286|XP_039490766.1|DSAN	LOC6632232|XP_032288907.1|DVIR
OG0006436	LOC120456259|XP_039498916.1|DSAN	LOC6622359|XP_002048530.1|DVIR
OG0006437	LOC120455424|XP_039497512.1|DSAN	LOC6631784|XP_032295726.1|DVIR
OG0006438	LOC120458178|XP_039501676.1|DSAN	LOC6627770|XP_002052832.1|DVIR
OG0006439	LOC120452441|XP_039492605.1|DSAN	LOC6630374|XP_002054349.1|DVIR
OG0006440	LOC120452442|XP_039492606.1|DSAN	LOC6630373|XP_002054348.2|DVIR
OG0006441	LOC120452273|XP_039492338.1|DSAN	LOC6635173|XP_002058577.2|DVIR
OG0006442	LOC120453070|XP_039493530.1|DSAN	LOC6629405|XP_002053062.1|DVIR
OG0006443	LOC120454460|XP_039495708.1|DSAN	LOC6629315|XP_032291458.1|DVIR
OG0006444	LOC120453593|XP_039494289.1|DSAN	LOC6633077|XP_002056149.1|DVIR
OG0006445	LOC120456296|XP_039498977.1|DSAN	LOC6631447|XP_002054958.3|DVIR
OG0006446	LOC120452125|XP_039492141.1|DSAN	LOC6629860|XP_002052946.2|DVIR
OG0006447	LOC120453328|XP_039493923.1|DSAN	LOC6629490|XP_032288945.1|DVIR
OG0006448	LOC120452985|XP_039493415.1|DSAN	LOC6635058|XP_002058625.1|DVIR
OG0006449	LOC120453985|XP_039494874.1|DSAN	LOC6635061|XP_032294942.1|DVIR
OG0006450	LOC120445224|XP_039481414.1|DSAN	LOC6627982|XP_002052694.1|DVIR
OG0006451	LOC120456444|XP_039499210.1|DSAN	LOC6635462|XP_015024614.1|DVIR
OG0006452	LOC120451213|XP_039490621.1|DSAN	LOC6628991|XP_002052122.1|DVIR
OG0006453	LOC120449449|XP_039487854.1|DSAN	LOC6623547|XP_002046882.1|DVIR
OG0006454	LOC120456393|XP_039499154.1|DSAN	LOC6635562|XP_002059036.2|DVIR
OG0006455	LOC120450726|XP_039489751.1|DSAN	LOC6634996|XP_032294886.1|DVIR
OG0006456	LOC120452670|XP_039492942.1|DSAN	LOC6629919|XP_002054553.1|DVIR
OG0006457	LOC120454441|XP_039495671.1|DSAN	LOC6632249|XP_002056078.1|DVIR
OG0006459	LOC120451321|XP_039490827.1|DSAN	LOC6629638|XP_032294973.1|DVIR
OG0006460	LOC120451329|XP_039490840.1|DSAN	LOC6634858|XP_002058648.1|DVIR
OG0006461	LOC120454127|XP_039495100.1|DSAN	LOC6635203|XP_002058478.2|DVIR
OG0006462	LOC120454539|XP_039495851.1|DSAN	LOC6630028|XP_002054478.3|DVIR
OG0006463	LOC120452217|XP_039492277.1|DSAN	LOC6631019|XP_032294778.1|DVIR
OG0006464	LOC120448957|XP_039487144.1|DSAN	LOC6624062|XP_002048116.1|DVIR
OG0006465	LOC120455637|XP_039497961.1|DSAN	LOC6636125|XP_032295508.1|DVIR
OG0006466	LOC120456943|XP_039500016.1|DSAN	LOC6632204|XP_002055518.1|DVIR
OG0006467	LOC120451667|XP_039491476.1|DSAN	LOC6634974|XP_002058422.1|DVIR
OG0006468	LOC120453399|XP_039494022.1|DSAN	LOC6635147|XP_002058631.1|DVIR
OG0006469	LOC120457216|XP_039500519.1|DSAN	LOC6634555|XP_002057972.1|DVIR
OG0006470	LOC120447799|XP_039485295.1|DSAN	LOC6622108|XP_002048185.1|DVIR
OG0006471	LOC120454378|XP_039495549.1|DSAN	LOC6634851|XP_002058641.1|DVIR
OG0006472	LOC120454379|XP_039495550.1|DSAN	LOC6634853|XP_002058643.1|DVIR
OG0006473	LOC120448272|XP_039486130.1|DSAN	LOC6622833|XP_015031226.1|DVIR
OG0006474	LOC120446750|XP_039483822.1|DSAN	LOC6625658|XP_002049008.1|DVIR
OG0006475	LOC120452394|XP_039492542.1|DSAN	LOC6634948|XP_002058536.2|DVIR
OG0006476	LOC120455507|XP_039497705.1|DSAN	LOC6633571|XP_002057075.1|DVIR
OG0006477	LOC120456077|XP_039498603.1|DSAN	LOC6631645|XP_032296171.1|DVIR
OG0006478	LOC120452728|XP_039493027.1|DSAN	LOC6630768|XP_002054826.2|DVIR
OG0006479	LOC120451296|XP_039490786.1|DSAN	LOC6630769|XP_032294892.1|DVIR
OG0006480	LOC120446810|XP_039483910.1|DSAN	LOC6625679|XP_002048797.1|DVIR
OG0006481	LOC120458294|XP_039501827.1|DSAN	LOC6627862|XP_002052281.1|DVIR
OG0006482	LOC120454551|XP_039495866.1|DSAN	LOC6630480|XP_032294006.1|DVIR
OG0006483	LOC120453980|XP_039494865.1|DSAN	LOC6632509|XP_002056014.2|DVIR
OG0006484	LOC120452996|XP_039493434.1|DSAN	LOC6632510|XP_015025912.1|DVIR
OG0006485	LOC120450786|XP_039489882.1|DSAN	LOC6632784|XP_002055866.1|DVIR
OG0006486	LOC120454082|XP_039495026.1|DSAN	LOC6629952|XP_002053610.1|DVIR
OG0006487	LOC120450836|XP_039489953.1|DSAN	LOC6630567|XP_002054384.1|DVIR
OG0006488	LOC120449019|XP_039487233.1|DSAN	LOC6622953|XP_002047086.1|DVIR
OG0006489	LOC120454513|XP_039495804.1|DSAN	LOC6631216|XP_002053959.3|DVIR
OG0006490	LOC120451551|XP_039491284.1|DSAN	LOC6632998|XP_002056356.1|DVIR
OG0006491	LOC120446876|XP_039484018.1|DSAN	LOC6628337|XP_002052668.1|DVIR
OG0006492	LOC120451112|XP_039490460.1|DSAN	LOC6629423|XP_002054355.1|DVIR
OG0006493	LOC120454990|XP_039496720.1|DSAN	LOC6631955|XP_032295211.1|DVIR
OG0006494	LOC120455165|XP_039497023.1|DSAN	LOC6633723|XP_032296597.1|DVIR
OG0006495	LOC120455005|XP_039496758.1|DSAN	LOC6635289|XP_002058799.2|DVIR
OG0006496	LOC120454376|XP_039495547.1|DSAN	LOC6634850|XP_002058640.1|DVIR
OG0006497	LOC120451807|XP_039491697.1|DSAN	LOC6632409|XP_002056205.1|DVIR
OG0006498	LOC120451075|XP_039490369.1|DSAN	LOC6632411|XP_002056207.2|DVIR
OG0006499	LOC120451565|XP_039491303.1|DSAN	LOC6631040|XP_032294893.1|DVIR
OG0006500	LOC120444137|XP_039479637.1|DSAN	LOC6628852|XP_032293426.1|DVIR
OG0006501	LOC120454687|XP_039496139.1|DSAN	LOC6633176|XP_002056158.2|DVIR
OG0006502	LOC120453585|XP_039494280.1|DSAN	LOC6632432|XP_002056162.1|DVIR
OG0006503	LOC120452111|XP_039492124.1|DSAN	LOC6632434|XP_002056164.2|DVIR
OG0006504	LOC120452579|XP_039492797.1|DSAN	LOC6632435|XP_002056165.1|DVIR
OG0006505	LOC120453116|XP_039493589.1|DSAN	LOC6632816|XP_002055903.1|DVIR
OG0006506	LOC120449203|XP_039487501.1|DSAN	LOC6623158|XP_002046768.1|DVIR
OG0006507	LOC120453283|XP_039493841.1|DSAN	LOC6632944|XP_032289845.1|DVIR
OG0006508	LOC120453836|XP_039494663.1|DSAN	LOC6632946|XP_002056769.2|DVIR
OG0006509	LOC120456976|XP_039500058.1|DSAN	LOC6634458|XP_002057946.2|DVIR
OG0006510	LOC120450821|XP_039489934.1|DSAN	LOC6631136|XP_002053032.1|DVIR
OG0006511	LOC120454670|XP_039496120.1|DSAN	LOC6632373|XP_002056203.2|DVIR
OG0006512	LOC120452709|XP_039493005.1|DSAN	LOC6629962|XP_032295048.1|DVIR
OG0006513	LOC120454049|XP_039494978.1|DSAN	LOC6632368|XP_032289533.1|DVIR
OG0006514	LOC120451823|XP_039491725.1|DSAN	LOC6631145|XP_002054248.1|DVIR
OG0006515	LOC120451830|XP_039491740.1|DSAN	LOC6631148|XP_002054251.1|DVIR
OG0006516	LOC120454316|XP_039495453.1|DSAN	LOC6630601|XP_032288781.1|DVIR
OG0006517	LOC120452898|XP_039493290.1|DSAN	LOC6630599|XP_002053018.1|DVIR
OG0006518	LOC120452829|XP_039493169.1|DSAN	LOC6630600|XP_032296737.1|DVIR
OG0006519	LOC120452899|XP_039493291.1|DSAN	LOC6630598|XP_002053017.2|DVIR
OG0006520	LOC120453646|XP_039494374.1|DSAN	LOC6635086|XP_002058416.1|DVIR
OG0006521	LOC120453101|XP_039493569.1|DSAN	LOC6630164|XP_002054784.1|DVIR
OG0006522	LOC120453644|XP_039494372.1|DSAN	LOC6635224|XP_002058412.2|DVIR
OG0006523	LOC120451263|XP_039490726.1|DSAN	LOC6633083|XP_002055961.1|DVIR
OG0006524	LOC120444108|XP_039479574.1|DSAN	LOC6627292|XP_002052464.2|DVIR
OG0006525	LOC120455283|XP_039497250.1|DSAN	LOC6634761|XP_032296444.1|DVIR
OG0006526	LOC120454034|XP_039494962.1|DSAN	LOC6635128|XP_002058545.1|DVIR
OG0006527	LOC120453474|XP_039494141.1|DSAN	LOC6635129|XP_002058546.1|DVIR
OG0006528	LOC120452506|XP_039492692.1|DSAN	LOC6635130|XP_002058547.1|DVIR
OG0006529	LOC120452585|XP_039492808.1|DSAN	LOC6635132|XP_002058549.1|DVIR
OG0006530	LOC120452552|XP_039492759.1|DSAN	LOC6635134|XP_002058551.3|DVIR
OG0006531	LOC120452355|XP_039492463.1|DSAN	LOC6634905|XP_032295297.1|DVIR
OG0006532	LOC120454092|XP_039495037.1|DSAN	LOC6634912|XP_002058564.2|DVIR
OG0006533	LOC120446426|XP_039483323.1|DSAN	LOC6626885|XP_032292805.1|DVIR
OG0006534	LOC120451257|XP_039490718.1|DSAN	LOC6633078|XP_002055956.1|DVIR
OG0006535	LOC120452627|XP_039492870.1|DSAN	LOC6635009|XP_032295176.1|DVIR
OG0006536	LOC120451669|XP_039491480.1|DSAN	LOC6630306|XP_002054191.1|DVIR
OG0006537	LOC120452598|XP_039492831.1|DSAN	LOC6631110|XP_002054134.1|DVIR
OG0006538	LOC120452556|XP_039492763.1|DSAN	LOC6629787|XP_015026850.1|DVIR
OG0006539	LOC120453964|XP_039494851.1|DSAN	LOC6634867|XP_002058702.1|DVIR
OG0006540	LOC120453024|XP_039493476.1|DSAN	LOC6630408|XP_002054196.2|DVIR
OG0006541	LOC120452721|XP_039493019.1|DSAN	LOC6634962|XP_032294884.1|DVIR
OG0006542	LOC120452723|XP_039493022.1|DSAN	LOC6634963|XP_002058597.1|DVIR
OG0006543	LOC120450992|XP_039490229.1|DSAN	LOC6630576|XP_002053925.3|DVIR
OG0006544	LOC120450796|XP_039489896.1|DSAN	LOC6632869|XP_002056555.1|DVIR
OG0006545	LOC120455755|XP_039498127.1|DSAN	LOC6632185|XP_002055640.1|DVIR
OG0006546	LOC120451007|XP_039490256.1|DSAN	LOC6635156|XP_002058350.2|DVIR
OG0006547	LOC120453381|XP_039493989.1|DSAN	LOC6630338|XP_002053013.3|DVIR
OG0006548	LOC120451984|XP_039491946.1|DSAN	LOC6632246|XP_002056075.1|DVIR
OG0006549	LOC120452308|XP_039492391.1|DSAN	LOC6629511|XP_002053171.1|DVIR
OG0006550	LOC120454620|XP_039496020.1|DSAN	LOC6629749|XP_002053891.1|DVIR
OG0006551	LOC120456788|XP_039499740.1|DSAN	LOC6631343|XP_002055780.1|DVIR
OG0006552	LOC120456153|XP_039498724.1|DSAN	LOC6631340|XP_002055777.1|DVIR
OG0006553	LOC120451190|XP_039490572.1|DSAN	LOC6630579|XP_002053928.1|DVIR
OG0006554	LOC120454000|XP_039494902.1|DSAN	LOC6635073|XP_032295030.1|DVIR
OG0006555	LOC120450751|XP_039489808.1|DSAN	LOC6634969|XP_002058716.1|DVIR
OG0006556	LOC120453907|XP_039494772.1|DSAN	LOC6635005|XP_002058518.1|DVIR
OG0006557	LOC120451366|XP_039490936.1|DSAN	LOC6630559|XP_002053277.1|DVIR
OG0006558	LOC120450882|XP_039490051.1|DSAN	LOC6630314|XP_032294014.1|DVIR
OG0006559	LOC120451372|XP_039490956.1|DSAN	LOC6629921|XP_002054555.1|DVIR
OG0006560	LOC120453128|XP_039493609.1|DSAN	LOC6631268|XP_032290575.1|DVIR
OG0006561	LOC120453126|XP_039493607.1|DSAN	LOC6631269|XP_002053821.1|DVIR
OG0006562	LOC120453542|XP_039494228.1|DSAN	LOC6630619|XP_032293993.1|DVIR
OG0006563	LOC120451409|XP_039491012.1|DSAN	LOC6629928|XP_002054329.1|DVIR
OG0006564	LOC120451407|XP_039491009.1|DSAN	LOC6629930|XP_032294959.1|DVIR
OG0006565	LOC120454111|XP_039495074.1|DSAN	LOC6629982|XP_032294992.1|DVIR
OG0006566	LOC120451701|XP_039491531.1|DSAN	LOC6630401|XP_032295248.1|DVIR
OG0006567	LOC120451448|XP_039491059.1|DSAN	LOC6629309|XP_002052973.3|DVIR
OG0006568	LOC120451447|XP_039491058.1|DSAN	LOC6630925|XP_032294779.1|DVIR
OG0006569	LOC120447922|XP_039485512.1|DSAN	LOC6624704|XP_002047198.1|DVIR
OG0006570	LOC120451026|XP_039490288.1|DSAN	LOC6632954|XP_002056571.1|DVIR
OG0006571	LOC120451598|XP_039491352.1|DSAN	LOC6629689|XP_002053970.1|DVIR
OG0006572	LOC120451619|XP_039491403.1|DSAN	LOC26530805|XP_015026263.1|DVIR
OG0006573	LOC120452912|XP_039493309.1|DSAN	LOC6633201|XP_002056688.1|DVIR
OG0006574	LOC120452139|XP_039492160.1|DSAN	LOC6631137|XP_032288736.1|DVIR
OG0006575	LOC120453773|XP_039494548.1|DSAN	LOC6632719|XP_002055830.1|DVIR
OG0006576	LOC120451588|XP_039491336.1|DSAN	LOC6629272|XP_032288728.1|DVIR
OG0006577	LOC120450785|XP_039489881.1|DSAN	LOC6632785|XP_002055867.2|DVIR
OG0006578	LOC120451586|XP_039491331.1|DSAN	LOC6629271|XP_015027295.1|DVIR
OG0006579	LOC120454420|XP_039495630.1|DSAN	LOC6628147|XP_002052434.1|DVIR
OG0006580	LOC120453698|XP_039494453.1|DSAN	LOC6630496|XP_002054390.1|DVIR
OG0006581	LOC120451025|XP_039490284.1|DSAN	LOC6632957|XP_002056574.2|DVIR
OG0006582	LOC120451004|XP_039490250.1|DSAN	LOC6629286|XP_002054694.1|DVIR
OG0006583	LOC120452756|XP_039493072.1|DSAN	LOC6630693|XP_032295319.1|DVIR
OG0006584	LOC120454261|XP_039495341.1|DSAN	LOC6628378|XP_002052630.1|DVIR
OG0006585	LOC120443762|XP_039478988.1|DSAN	LOC6628924|XP_015028714.1|DVIR
OG0006586	LOC120450834|XP_039489951.1|DSAN	LOC6635222|XP_002058410.1|DVIR
OG0006587	LOC120450827|XP_039489943.1|DSAN	LOC6635221|XP_002058409.1|DVIR
OG0006588	LOC120452804|XP_039493137.1|DSAN	LOC6632296|XP_032288889.1|DVIR
OG0006589	LOC120450765|XP_039489839.1|DSAN	LOC6631160|XP_032291524.1|DVIR
OG0006590	LOC120450764|XP_039489838.1|DSAN	LOC6631166|XP_032290320.1|DVIR
OG0006591	LOC120448246|XP_039486089.1|DSAN	LOC6623888|XP_002048268.2|DVIR
OG0006592	LOC120454453|XP_039495697.1|DSAN	LOC6632730|XP_002056053.1|DVIR
OG0006593	LOC120454452|XP_039495696.1|DSAN	LOC6632731|XP_002056054.2|DVIR
OG0006594	LOC120449081|XP_039487319.1|DSAN	LOC6623327|XP_002047290.3|DVIR
OG0006595	LOC120445361|XP_039481653.1|DSAN	LOC6625001|XP_032292332.1|DVIR
OG0006596	LOC120445210|XP_039481393.1|DSAN	LOC6626951|XP_032292488.1|DVIR
OG0006597	LOC120450095|XP_039488823.1|DSAN	LOC6624659|XP_015030892.1|DVIR
OG0006598	LOC120458877|XP_039502648.1|DSAN	LOC6634138|XP_002057424.2|DVIR
OG0006599	LOC120449546|XP_039488007.1|DSAN	LOC6623577|XP_002047808.1|DVIR
OG0006600	LOC120447805|XP_039485310.1|DSAN	LOC6622990|XP_015031142.1|DVIR
OG0006601	LOC120447620|XP_039485048.1|DSAN	LOC6623236|XP_002046735.1|DVIR
OG0006602	LOC120447622|XP_039485049.1|DSAN	LOC6623315|XP_002046736.1|DVIR
OG0006603	LOC120448738|XP_039486852.1|DSAN	LOC6623228|XP_002046737.1|DVIR
OG0006604	LOC120448289|XP_039486158.1|DSAN	LOC6622447|XP_002047129.2|DVIR
OG0006605	LOC120456826|XP_039499809.1|DSAN	LOC6633638|XP_002056832.1|DVIR
OG0006606	LOC120448709|XP_039486803.1|DSAN	LOC6623595|XP_002047337.2|DVIR
OG0006607	LOC120449087|XP_039487328.1|DSAN	LOC6622699|XP_002047226.1|DVIR
OG0006608	LOC120453583|XP_039494277.1|DSAN	LOC6632580|XP_002056745.1|DVIR
OG0006609	LOC120452515|XP_039492705.1|DSAN	LOC6630229|XP_002054569.1|DVIR
OG0006610	LOC120447800|XP_039485296.1|DSAN	LOC6624407|XP_032291181.1|DVIR
OG0006611	LOC120449287|XP_039487604.1|DSAN	LOC6624494|XP_015031268.1|DVIR
OG0006612	LOC120449797|XP_039488373.1|DSAN	LOC6624503|XP_002047156.1|DVIR
OG0006613	LOC120449382|XP_039487751.1|DSAN	LOC6624567|XP_002047155.1|DVIR
OG0006614	LOC120449457|XP_039487862.1|DSAN	LOC6624337|XP_002047154.1|DVIR
OG0006615	LOC120449080|XP_039487318.1|DSAN	LOC6624083|XP_002047150.1|DVIR
OG0006616	LOC120447764|XP_039485243.1|DSAN	LOC6623103|XP_002046788.2|DVIR
OG0006617	LOC120448190|XP_039485989.1|DSAN	LOC6623543|XP_002046816.1|DVIR
OG0006618	LOC120450269|XP_039489108.1|DSAN	LOC6622815|XP_002047057.1|DVIR
OG0006619	LOC120450329|XP_039489229.1|DSAN	LOC6623935|XP_002047425.1|DVIR
OG0006620	LOC120450327|XP_039489224.1|DSAN	LOC6622191|XP_032290357.1|DVIR
OG0006621	LOC120449116|XP_039487360.1|DSAN	LOC6624318|XP_002046393.1|DVIR
OG0006622	LOC120448080|XP_039485786.1|DSAN	LOC6622999|XP_002047087.1|DVIR
OG0006623	LOC120449821|XP_039488403.1|DSAN	LOC6623038|XP_002047091.3|DVIR
OG0006624	LOC120444832|XP_039480726.1|DSAN	LOC6626705|XP_002050467.1|DVIR
OG0006625	LOC120444866|XP_039480770.1|DSAN	LOC6626706|XP_002050468.1|DVIR
OG0006626	LOC120458915|XP_039502698.1|DSAN	LOC6625531|XP_002051013.1|DVIR
OG0006627	LOC120443886|XP_039479242.1|DSAN	LOC6627178|XP_002050396.1|DVIR
OG0006628	LOC120443876|XP_039479197.1|DSAN	LOC6627179|XP_032292471.1|DVIR
OG0006629	LOC120445021|XP_039481026.1|DSAN	LOC6626279|XP_002050166.2|DVIR
OG0006630	LOC120446777|XP_039483855.1|DSAN	LOC6625403|XP_032292007.1|DVIR
OG0006631	LOC120449770|XP_039488343.1|DSAN	LOC6623989|XP_002048304.1|DVIR
OG0006632	LOC120447109|XP_039484464.1|DSAN	LOC6625206|XP_002050622.1|DVIR
OG0006633	LOC120450434|XP_039489377.1|DSAN	LOC6622253|XP_002046374.1|DVIR
OG0006634	LOC120453084|XP_039493548.1|DSAN	LOC6628375|XP_002052875.2|DVIR
OG0006635	LOC120452055|XP_039492090.1|DSAN	LOC6628671|XP_002051845.1|DVIR
OG0006636	LOC120456397|XP_039499160.1|DSAN	LOC6633672|XP_002056931.1|DVIR
OG0006637	LOC120447810|XP_039485320.1|DSAN	LOC6623621|XP_002047333.1|DVIR
OG0006638	LOC120447912|XP_039485500.1|DSAN	LOC6625708|XP_002050329.1|DVIR
OG0006639	LOC120443774|XP_039479011.1|DSAN	LOC6625704|XP_032292656.1|DVIR
OG0006640	LOC120445974|XP_039482643.1|DSAN	LOC6625055|XP_002050589.2|DVIR
OG0006641	LOC120443778|XP_039479035.1|DSAN	LOC6625714|XP_032292653.1|DVIR
OG0006642	LOC120446169|XP_039482933.1|DSAN	LOC6627025|XP_002050585.1|DVIR
OG0006643	LOC120446317|XP_039483167.1|DSAN	LOC6625740|XP_002050000.1|DVIR
OG0006644	LOC120448859|XP_039487003.1|DSAN	LOC6623159|XP_002048553.1|DVIR
OG0006645	LOC120444332|XP_039479821.1|DSAN	LOC6634314|XP_032289013.1|DVIR
OG0006646	LOC120444661|XP_039480437.1|DSAN	LOC6635963|XP_002059328.1|DVIR
OG0006647	LOC120445219|XP_039481409.1|DSAN	LOC6627202|XP_032291748.1|DVIR
OG0006648	LOC120448576|XP_039486578.1|DSAN	LOC6622437|XP_015031105.1|DVIR
OG0006649	LOC120444982|XP_039480943.1|DSAN	LOC6625662|XP_002050783.2|DVIR
OG0006650	LOC120458622|XP_039502270.1|DSAN	LOC6625080|XP_032291923.1|DVIR
OG0006651	LOC120450157|XP_039488935.1|DSAN	LOC6624126|XP_032291361.1|DVIR
OG0006652	LOC120449541|XP_039487998.1|DSAN	LOC6623644|XP_002047806.1|DVIR
OG0006653	LOC120450068|XP_039488775.1|DSAN	LOC6636819|XP_015023682.1|DVIR
OG0006654	LOC120449804|XP_039488383.1|DSAN	LOC6624355|XP_002047104.1|DVIR
OG0006655	LOC120449943|XP_039488578.1|DSAN	LOC6622091|XP_015031221.1|DVIR
